energy_ev,total_up,Al_p_up,Al_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.14757379,3.05584125,0.26109993,0.00000000,1.41841868,0.94289000,0.03604804,1.28800464
-5.14157079,3.00604131,0.26127149,0.00000000,1.38865373,0.91481614,0.03672729,1.27488249
-5.13556778,2.94860379,0.26213619,0.00000000,1.35550016,0.88527916,0.03738580,1.25736042
-5.12956478,2.88520153,0.26389483,0.00000000,1.31996699,0.85506452,0.03803116,1.23590112
-5.12356178,2.81767480,0.26675778,0.00000000,1.28312513,0.82497282,0.03867380,1.21106602
-5.11755878,2.74797245,0.27093767,0.00000000,1.24607635,0.79579418,0.03932652,1.18349686
-5.11155578,2.67808900,0.27664119,0.00000000,1.20992158,0.76828323,0.04000385,1.15389450
-5.10555278,2.60999997,0.28406035,0.00000000,1.17572938,0.74313541,0.04072128,1.12299562
-5.09954977,2.54559766,0.29336360,0.00000000,1.14450579,0.72096557,0.04149430,1.09154843
-5.09354677,2.48662975,0.30468688,0.00000000,1.11716633,0.70228937,0.04233749,1.06028814
-5.08754377,2.43464284,0.31812531,0.00000000,1.09451108,0.68750812,0.04326343,1.02991331
-5.08154077,2.39093304,0.33372554,0.00000000,1.07720355,0.67689747,0.04428175,1.00106394
-5.07553777,2.35650527,0.35147935,0.00000000,1.06575393,0.67060024,0.04539821,0.97430208
-5.06953477,2.33204286,0.37131879,0.00000000,1.06050705,0.66862355,0.04661382,0.95009577
-5.06353177,2.31788827,0.39311304,0.00000000,1.06163543,0.67084035,0.04792430,0.92880691
-5.05752876,2.31403586,0.41666746,0.00000000,1.06913746,0.67699509,0.04931959,0.91068325
-5.05152576,2.32013659,0.44172472,0.00000000,1.08284057,0.68671342,0.05078369,0.89585487
-5.04552276,2.33551444,0.46796830,0.00000000,1.10240922,0.69951548,0.05229479,0.88433508
-5.03951976,2.35919385,0.49502826,0.00000000,1.12735725,0.71483236,0.05382565,0.87602542
-5.03351676,2.38993679,0.52248915,0.00000000,1.15706407,0.73202510,0.05534424,0.87072445
-5.02751376,2.42628801,0.54989986,0.00000000,1.19079405,0.75040565,0.05681469,0.86813983
-5.02151076,2.46662653,0.57678501,0.00000000,1.22771830,0.76925888,0.05819843,0.86790272
-5.01550775,2.50922119,0.60265768,0.00000000,1.26693816,0.78786521,0.05945553,0.86958417
-5.00950475,2.55228807,0.62703267,0.00000000,1.30750943,0.80552273,0.06054612,0.87271229
-5.00350175,2.59404757,0.64944013,0.00000000,1.34846674,0.82156827,0.06143191,0.87678970
-4.99749875,2.63277882,0.66943879,0.00000000,1.38884706,0.83539665,0.06207766,0.88131042
-4.99149575,2.66686972,0.68662832,0.00000000,1.42771192,0.84647745,0.06245259,0.88577557
-4.98549275,2.69486065,0.70066040,0.00000000,1.46416766,0.85436880,0.06253159,0.88970737
-4.97948974,2.71548081,0.71124800,0.00000000,1.49738322,0.85872770,0.06229630,0.89266110
-4.97348674,2.72767603,0.71817252,0.00000000,1.52660531,0.85931672,0.06173584,0.89423477
-4.96748374,2.73062773,0.72128871,0.00000000,1.55117062,0.85600681,0.06084728,0.89407637
-4.96148074,2.72376294,0.72052702,0.00000000,1.57051519,0.84877644,0.05963583,0.89188883
-4.95547774,2.70675564,0.71589356,0.00000000,1.58418090,0.83770708,0.05811465,0.88743282
-4.94947474,2.67952024,0.70746768,0.00000000,1.59181920,0.82297547,0.05630439,0.88052763
-4.94347174,2.64219803,0.69539742,0.00000000,1.59319244,0.80484310,0.05423244,0.87105044
-4.93746873,2.59513785,0.67989311,0.00000000,1.58817294,0.78364342,0.05193196,0.85893430
-4.93146573,2.53887232,0.66121948,0.00000000,1.57674009,0.75976741,0.04944067,0.84416518
-4.92546273,2.47409079,0.63968664,0.00000000,1.55897576,0.73364819,0.04679956,0.82677830
-4.91945973,2.40161052,0.61564048,0.00000000,1.53505825,0.70574517,0.04405151,0.80685408
-4.91345673,2.32234709,0.58945263,0.00000000,1.50525504,0.67652855,0.04123993,0.78451385
-4.90745373,2.23728523,0.56151065,0.00000000,1.46991435,0.64646456,0.03840736,0.75991544
-4.90145073,2.14745091,0.53220862,0.00000000,1.42945592,0.61600207,0.03559432,0.73324871
-4.89544772,2.05388531,0.50193840,0.00000000,1.38436083,0.58556078,0.03283820,0.70473112
-4.88944472,1.95762135,0.47108181,0.00000000,1.33516082,0.55552146,0.03017235,0.67460323
-4.88344172,1.85966285,0.44000388,0.00000000,1.28242690,0.52621837,0.02762542,0.64312410
-4.87743872,1.76096677,0.40904725,0.00000000,1.22675769,0.49793386,0.02522090,0.61056668
-4.87143572,1.66242840,0.37852763,0.00000000,1.16876752,0.47089526,0.02297687,0.57721300
-4.86543272,1.56486960,0.34873047,0.00000000,1.10907453,0.44527394,0.02090596,0.54334934
-4.85942971,1.46902985,0.31990862,0.00000000,1.04828909,0.42118632,0.01901555,0.50926126
-4.85342671,1.37556011,0.29228093,0.00000000,0.98700273,0.39869665,0.01730807,0.47522866
-4.84742371,1.28501921,0.26603168,0.00000000,0.92577796,0.37782132,0.01578151,0.44152097
-4.84142071,1.19787267,0.24131073,0.00000000,0.86513916,0.35853433,0.01442996,0.40839256
-4.83541771,1.11449363,0.21823422,0.00000000,0.80556497,0.34077369,0.01324431,0.37607857
-4.82941471,1.03516585,0.19688577,0.00000000,0.74748227,0.32444836,0.01221291,0.34479115
-4.82341171,0.96008840,0.17731802,0.00000000,0.69126191,0.30944551,0.01132226,0.31471655
-4.81740870,0.88938189,0.15955448,0.00000000,0.63721642,0.29563773,0.01055770,0.28601278
-4.81140570,0.82309600,0.14359158,0.00000000,0.58559962,0.28289002,0.00990404,0.25880832
-4.80540270,0.76121795,0.12940092,0.00000000,0.53660806,0.27106631,0.00934610,0.23320152
-4.79939970,0.70368182,0.11693159,0.00000000,0.49038417,0.26003529,0.00886922,0.20926108
-4.79339670,0.65037822,0.10611264,0.00000000,0.44702095,0.24967551,0.00845964,0.18702721
-4.78739370,0.60116420,0.09685563,0.00000000,0.40656787,0.23987959,0.00810483,0.16651369
-4.78139070,0.55587306,0.08905722,0.00000000,0.36903773,0.23055758,0.00779370,0.14771046
-4.77538769,0.51432388,0.08260180,0.00000000,0.33441408,0.22163936,0.00751676,0.13058682
-4.76938469,0.47633043,0.07736420,0.00000000,0.30265904,0.21307629,0.00726616,0.11509486
-4.76338169,0.44170949,0.07321241,0.00000000,0.27372098,0.20484202,0.00703573,0.10117322
-4.75737869,0.41028826,0.07001025,0.00000000,0.24754202,0.19693268,0.00682094,0.08875079
-4.75137569,0.38191081,0.06762008,0.00000000,0.22406495,0.18936652,0.00661875,0.07775033
-4.74537269,0.35644360,0.06590542,0.00000000,0.20323940,0.18218307,0.00642760,0.06809192
-4.73936968,0.33377993,0.06473342,0.00000000,0.18502719,0.17544203,0.00624719,0.05969600
-4.73336668,0.31384330,0.06397729,0.00000000,0.16940660,0.16922186,0.00607839,0.05248606
-4.72736368,0.29658978,0.06351850,0.00000000,0.15637560,0.16361822,0.00592305,0.04639090
-4.72136068,0.28200927,0.06324869,0.00000000,0.14595398,0.15874232,0.00578392,0.04134629
-4.71535768,0.27012567,0.06307139,0.00000000,0.13818418,0.15471905,0.00566446,0.03729631
-4.70935468,0.26099603,0.06290340,0.00000000,0.13313111,0.15168505,0.00556871,0.03419404
-4.70335168,0.25470854,0.06267578,0.00000000,0.13088069,0.14978650,0.00550119,0.03200188
-4.69734867,0.25137939,0.06233450,0.00000000,0.13153723,0.14917680,0.00546674,0.03069139
-4.69134567,0.25114851,0.06184071,0.00000000,0.13521975,0.15001375,0.00547040,0.03024280
-4.68534267,0.25417420,0.06117056,0.00000000,0.14205721,0.15245654,0.00551728,0.03064412
-4.67933967,0.26062663,0.06031470,0.00000000,0.15218276,0.15666218,0.00561240,0.03188995
-4.67333667,0.27068042,0.05927739,0.00000000,0.16572720,0.16278163,0.00576057,0.03398017
-4.66733367,0.28450635,0.05807524,0.00000000,0.18281174,0.17095541,0.00596621,0.03691837
-4.66133067,0.30226245,0.05673583,0.00000000,0.20354041,0.18130903,0.00623321,0.04071019
-4.65532766,0.32408483,0.05529593,0.00000000,0.22799227,0.19394808,0.00656474,0.04536174
-4.64932466,0.35007852,0.05379969,0.00000000,0.25621385,0.20895342,0.00696311,0.05087800
-4.64332166,0.38030883,0.05229673,0.00000000,0.28821222,0.22637651,0.00742963,0.05726139
-4.63731866,0.41479358,0.05084018,0.00000000,0.32394894,0.24623517,0.00796446,0.06451061
-4.63131566,0.45349678,0.04948481,0.00000000,0.36333549,0.26851008,0.00856652,0.07261973
-4.62531266,0.49632416,0.04828525,0.00000000,0.40623045,0.29314225,0.00923346,0.08157767
-4.61930965,0.54312088,0.04729432,0.00000000,0.45243876,0.32003166,0.00996159,0.09136812
-4.61330665,0.59367185,0.04656163,0.00000000,0.50171330,0.34903734,0.01074598,0.10196990
-4.60730365,0.64770473,0.04613229,0.00000000,0.55375900,0.37997895,0.01158052,0.11335777
-4.60130065,0.70489569,0.04604590,0.00000000,0.60823933,0.41263990,0.01245808,0.12550366
-4.59529765,0.76487771,0.04633571,0.00000000,0.66478509,0.44677208,0.01337076,0.13837831
-4.58929465,0.82725115,0.04702801,0.00000000,0.72300513,0.48210185,0.01431009,0.15195317
-4.58329165,0.89159608,0.04814165,0.00000000,0.78249842,0.51833718,0.01526737,0.16620243
-4.57728864,0.95748558,0.04968775,0.00000000,0.84286697,0.55517558,0.01623397,0.18110510
-4.57128564,1.02449936,0.05166951,0.00000000,0.90372863,0.59231238,0.01720168,0.19664686
-4.56528264,1.09223671,0.05408213,0.00000000,0.96472909,0.62944880,0.01816299,0.21282161
-4.55927964,1.16032793,0.05691279,0.00000000,1.02555216,0.66629963,0.01911139,0.22963242
-4.55327664,1.22844336,0.06014075,0.00000000,1.08592747,0.70259961,0.02004156,0.24709182
-4.54727364,1.29629932,0.06373742,0.00000000,1.14563505,0.73810857,0.02094956,0.26522118
-4.54127064,1.36366029,0.06766658,0.00000000,1.20450610,0.77261464,0.02183287,0.28404917
-4.53526763,1.43033712,0.07188467,0.00000000,1.26241975,0.80593556,0.02269035,0.30360919
-4.52926463,1.49618114,0.07634110,0.00000000,1.31929590,0.83791788,0.02352213,0.32393586
-4.52326163,1.56107441,0.08097882,0.00000000,1.37508417,0.86843418,0.02432936,0.34506057
-4.51725863,1.62491670,0.08573490,0.00000000,1.42974987,0.89737864,0.02511389,0.36700634
-4.51125563,1.68760993,0.09054139,0.00000000,1.48325756,0.92466108,0.02587791,0.38978213
-4.50525263,1.74904131,0.09532630,0.00000000,1.53555354,0.95020029,0.02662351,0.41337704
-4.49924962,1.80906619,0.10001484,0.00000000,1.58654838,0.97391687,0.02735221,0.43775455
-4.49324662,1.86749218,0.10453081,0.00000000,1.63610095,0.99572648,0.02806457,0.46284730
-4.48724362,1.92406567,0.10879820,0.00000000,1.68400528,1.01553395,0.02875973,0.48855277
-4.48124062,1.97846223,0.11274292,0.00000000,1.72998149,1.03322887,0.02943515,0.51473021
-4.47523762,2.03028177,0.11629468,0.00000000,1.77367193,1.04868313,0.03008635,0.54119911
-4.46923462,2.07904939,0.11938890,0.00000000,1.81464318,1.06175074,0.03070685,0.56773958
-4.46323162,2.12422238,0.12196859,0.00000000,1.85239453,1.07227015,0.03128816,0.59409469
-4.45722861,2.16520338,0.12398618,0.00000000,1.88637271,1.08006905,0.03182002,0.61997499
-4.45122561,2.20135963,0.12540520,0.00000000,1.91599280,1.08497152,0.03229066,0.64506508
-4.44522261,2.23204733,0.12620170,0.00000000,1.94066428,1.08680719,0.03268730,0.66903218
-4.43921961,2.25664031,0.12636541,0.00000000,1.95982110,1.08542187,0.03299669,0.69153637
-4.43321661,2.27456159,0.12590055,0.00000000,1.97295447,1.08068920,0.03320572,0.71224221
-4.42721361,2.28531618,0.12482625,0.00000000,1.97964644,1.07252240,0.03330213,0.73083129
-4.42121061,2.28852347,0.12317655,0.00000000,1.97960256,1.06088567,0.03327518,0.74701510
-4.41520760,2.28394755,0.12100003,0.00000000,1.97268180,1.04580430,0.03311631,0.76054780
-4.40920460,2.27152349,0.11835897,0.00000000,1.95892188,1.02737300,0.03281970,0.77123813
-4.40320160,2.25137838,0.11532816,0.00000000,1.93855855,1.00576178,0.03238276,0.77896003
-4.39719860,2.22384557,0.11199338,0.00000000,1.91203744,0.98121899,0.03180650,0.78366136
-4.39119560,2.18947118,0.10844951,0.00000000,1.88001751,0.95407124,0.03109569,0.78537013
-4.38519260,2.14901229,0.10479846,0.00000000,1.84336569,0.92472004,0.03025891,0.78419811
-4.37918959,2.10342656,0.10114689,0.00000000,1.80314240,0.89363519,0.02930842,0.78034123
-4.37318659,2.05385323,0.09760382,0.00000000,1.76057841,0.86134518,0.02825988,0.77407686
-4.36718359,2.00158633,0.09427814,0.00000000,1.71704354,0.82842479,0.02713188,0.76575779
-4.36118059,1.94804076,0.09127613,0.00000000,1.67400851,0.79548060,0.02594542,0.75580316
-4.35517759,1.89471251,0.08869909,0.00000000,1.63300110,0.76313463,0.02472327,0.74468646
-4.34917459,1.84313458,0.08664101,0.00000000,1.59555843,0.73200712,0.02348924,0.73292120
-4.34317159,1.79483009,0.08518644,0.00000000,1.56317706,0.70269880,0.02226749,0.72104459
-4.33716858,1.75126469,0.08440862,0.00000000,1.53726298,0.67577358,0.02108178,0.70959989
-4.33116558,1.71379984,0.08436783,0.00000000,1.51908327,0.65174211,0.01995482,0.69911830
-4.32516258,1.68364908,0.08511009,0.00000000,1.50972166,0.63104716,0.01890765,0.69010084
-4.31915958,1.66183897,0.08666629,0.00000000,1.51003950,0.61405101,0.01795919,0.68300127
-4.31315658,1.64917645,0.08905171,0.00000000,1.52064401,0.60102574,0.01712575,0.67821066
-4.30715358,1.64622389,0.09226603,0.00000000,1.54186516,0.59214652,0.01642088,0.67604426
