energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.84992496,1.26919048,0.83593633,0.22640680,0.12577009,0.00238500,0.15435235,0.54672595
-5.84392196,1.22908513,0.81551577,0.21841659,0.12455354,0.00232637,0.14806065,0.52919509
-5.83791896,1.18714715,0.79337181,0.21014863,0.12307291,0.00226181,0.14162561,0.51076603
-5.83191596,1.14347259,0.76950644,0.20162682,0.12132382,0.00219150,0.13507860,0.49147966
-5.82591296,1.09824359,0.74401060,0.19288564,0.11932962,0.00211574,0.12845192,0.47140731
-5.81990995,1.05172854,0.71706299,0.18397030,0.11714135,0.00203505,0.12177911,0.45065067
-5.81390695,1.00428032,0.68892679,0.17493652,0.11483696,0.00195010,0.11509529,0.42934103
-5.80790395,0.95633256,0.65994445,0.16585024,0.11252010,0.00186170,0.10843746,0.40763773
-5.80190095,0.90839367,0.63053034,0.15678682,0.11031825,0.00177083,0.10184457,0.38572574
-5.79589795,0.86103856,0.60116168,0.14783004,0.10838029,0.00167858,0.09535757,0.36381236
-5.78989495,0.81489806,0.57236762,0.13907072,0.10687357,0.00158617,0.08901914,0.34212314
-5.78389195,0.77064632,0.54471682,0.13060496,0.10598047,0.00149486,0.08287327,0.32089703
-5.77788894,0.72898622,0.51880390,0.12253216,0.10589448,0.00140597,0.07696464,0.30038088
-5.77188594,0.69063331,0.49523484,0.11495275,0.10681583,0.00132085,0.07133783,0.28082360
-5.76588294,0.65629856,0.47461186,0.10796577,0.10894669,0.00124080,0.06603638,0.26246996
-5.75987994,0.62667041,0.45751796,0.10166634,0.11248606,0.00116708,0.06110176,0.24555444
-5.75387694,0.60239655,0.44450162,0.09614308,0.11762429,0.00110087,0.05657228,0.23029519
-5.74787394,0.58406594,0.43606175,0.09147565,0.12453740,0.00104323,0.05248207,0.21688835
-5.74187094,0.57219144,0.43263345,0.08773238,0.13338122,0.00099505,0.04886003,0.20550291
-5.73586793,0.56719371,0.43457472,0.08496809,0.14428557,0.00095709,0.04572893,0.19627621
-5.72986493,0.56938657,0.44215452,0.08322227,0.15734846,0.00092989,0.04310469,0.18931035
-5.72386193,0.57896451,0.45554238,0.08251751,0.17263065,0.00091381,0.04099574,0.18466934
-5.71785893,0.59599258,0.47480011,0.08285841,0.19015069,0.00090899,0.03940268,0.18237738
-5.71185593,0.62039921,0.49987554,0.08423084,0.20988062,0.00091534,0.03831810,0.18241812
-5.70585293,0.65197221,0.53059903,0.08660177,0.23174262,0.00093259,0.03772663,0.18473495
-5.69984992,0.69035841,0.56668266,0.08991959,0.25560691,0.00096024,0.03760526,0.18923239
-5.69384692,0.73506707,0.60772260,0.09411494,0.28129089,0.00099760,0.03792384,0.19577859
-5.68784392,0.78547742,0.65320476,0.09910212,0.30855999,0.00104382,0.03864582,0.20420873
-5.68184092,0.84085026,0.70251386,0.10478100,0.33713017,0.00109789,0.03972916,0.21432953
-5.67583792,0.90034367,0.75494585,0.11103947,0.36667226,0.00115870,0.04112749,0.22592451
-5.66983492,0.96303251,0.80972368,0.11775632,0.39681810,0.00122505,0.04279132,0.23876014
-5.66383192,1.02793140,0.86601607,0.12480452,0.42716840,0.00129568,0.04466943,0.25259244
-5.65782891,1.09402052,0.92295875,0.13205479,0.45730218,0.00136934,0.04671029,0.26717417
-5.65182591,1.16027348,0.97967783,0.13937932,0.48678748,0.00144481,0.04886355,0.28226206
-5.64582291,1.22568628,1.03531426,0.14665561,0.51519300,0.00152093,0.05108143,0.29762410
-5.63981991,1.28930632,1.08904867,0.15377005,0.54210027,0.00159665,0.05332011,0.31304647
-5.63381691,1.35026022,1.14012560,0.16062142,0.56711580,0.00167106,0.05554088,0.32833988
-5.62781391,1.40777926,1.18787615,0.16712379,0.58988274,0.00174343,0.05771123,0.34334501
-5.62181091,1.46122134,1.23173797,0.17320896,0.61009158,0.00181319,0.05980555,0.35793692
-5.61580790,1.51008827,1.27127176,0.17882819,0.62748927,0.00187997,0.06180568,0.37202799
-5.60980490,1.55403757,1.30617343,0.18395307,0.64188642,0.00194362,0.06370106,0.38556945
-5.60380190,1.59288822,1.33628139,0.18857561,0.65316224,0.00200415,0.06548859,0.39855129
-5.59779890,1.62661984,1.36157844,0.19270740,0.66126696,0.00206176,0.06717215,0.41100052
-5.59179590,1.65536537,1.38218824,0.19637798,0.66622152,0.00211680,0.06876183,0.42297781
-5.58579290,1.67939761,1.39836644,0.19963234,0.66811469,0.00216973,0.07027283,0.43457276
-5.57978989,1.69911014,1.41048686,0.20252790,0.66709771,0.00222109,0.07172419,0.44589783
-5.57378689,1.71499357,1.41902322,0.20513083,0.66337667,0.00227146,0.07313726,0.45708142
-5.56778389,1.72760844,1.42452751,0.20751215,0.65720308,0.00232141,0.07453421,0.46826014
-5.56178089,1.73755580,1.42760565,0.20974371,0.64886306,0.00237146,0.07593633,0.47957091
-5.55577789,1.74544725,1.42889179,0.21189415,0.63866573,0.00242202,0.07736258,0.49114304
-5.54977489,1.75187560,1.42902216,0.21402525,0.62693123,0.00247341,0.07882813,0.50309069
-5.54377189,1.75738758,1.42860969,0.21618867,0.61397910,0.00252577,0.08034320,0.51550613
-5.53776888,1.76245990,1.42822030,0.21842329,0.60011741,0.00257906,0.08191208,0.52845386
-5.53176588,1.76747940,1.42835185,0.22075329,0.58563302,0.00263309,0.08353257,0.54196600
-5.52576288,1.77272826,1.42941627,0.22318696,0.57078358,0.00268746,0.08519562,0.55603895
-5.51975988,1.77837444,1.43172558,0.22571631,0.55579131,0.00274160,0.08688543,0.57063150
-5.51375688,1.78446759,1.43548206,0.22831751,0.54083873,0.00279478,0.08857982,0.58566419
-5.50775388,1.79094032,1.44077261,0.23095192,0.52606657,0.00284615,0.09025090,0.60102018
-5.50175088,1.79761426,1.44756739,0.23356779,0.51157355,0.00289474,0.09186600,0.61654721
-5.49574787,1.80421043,1.45572250,0.23610248,0.49741803,0.00293954,0.09338890,0.63206068
-5.48974487,1.81036321,1.46498642,0.23848499,0.48362125,0.00297948,0.09478101,0.64734772
-5.48374187,1.81563696,1.47500976,0.24063866,0.47017190,0.00301352,0.09600286,0.66217197
-5.47773887,1.81954456,1.48535795,0.24248409,0.45703160,0.00304065,0.09701542,0.67627901
-5.47173587,1.82156700,1.49552634,0.24394190,0.44414101,0.00305994,0.09778149,0.68940228
-5.46573287,1.82117332,1.50495727,0.24493543,0.43142634,0.00307057,0.09826693,0.70126934
-5.45972986,1.81784016,1.51305851,0.24539321,0.41880569,0.00307183,0.09844178,0.71160837
-5.45372686,1.81107047,1.51922275,0.24525118,0.40619517,0.00306317,0.09828118,0.72015483
-5.44772386,1.80041083,1.52284743,0.24445458,0.39351448,0.00304418,0.09776610,0.72665810
-5.44172086,1.78546712,1.52335460,0.24295955,0.38069176,0.00301462,0.09688387,0.73088812
-5.43571786,1.76591820,1.52021022,0.24073444,0.36766763,0.00297442,0.09562846,0.73264178
-5.42971486,1.74152744,1.51294236,0.23776072,0.35439825,0.00292366,0.09400059,0.73174903
-5.42371186,1.71215194,1.50115794,0.23403364,0.34085752,0.00286260,0.09200764,0.72807841
-5.41770885,1.67774924,1.48455723,0.22956262,0.32703831,0.00279163,0.08966333,0.72154208
-5.41170585,1.63838148,1.46294592,0.22437126,0.31295279,0.00271128,0.08698735,0.71209978
-5.40570285,1.59421685,1.43624406,0.21849710,0.29863200,0.00262221,0.08400475,0.69976193
-5.39969985,1.54552831,1.40449158,0.21199113,0.28412468,0.00252520,0.08074529,0.68459134
-5.39369685,1.49268942,1.36785006,0.20491692,0.26949549,0.00242112,0.07724271,0.66670362
-5.38769385,1.43616746,1.32660057,0.19734949,0.25482274,0.00231094,0.07353388,0.64626599
-5.38169085,1.37651372,1.28113750,0.18937389,0.24019573,0.00219567,0.06965801,0.62349458
-5.37568784,1.31435124,1.23195848,0.18108343,0.22571185,0.00207639,0.06565575,0.59865008
-5.36968484,1.25036026,1.17965071,0.17257773,0.21147351,0.00195421,0.06156834,0.57203190
-5.36368184,1.18526164,1.12487408,0.16396044,0.19758502,0.00183027,0.05743681,0.54397098
-5.35767884,1.11979890,1.06834177,0.15533685,0.18414953,0.00170568,0.05330116,0.51482149
-5.35167584,1.05471923,1.01079894,0.14681134,0.17126615,0.00158155,0.04919963,0.48495169
-5.34567284,0.99075441,0.95300044,0.13848479,0.15902731,0.00145897,0.04516805,0.45473431
-5.33966983,0.92860204,0.89568845,0.13045210,0.14751644,0.00133894,0.04123926,0.42453681
-5.33366683,0.86890806,0.83957085,0.12279974,0.13680610,0.00122244,0.03744262,0.39471198
-5.32766383,0.81225110,0.78530129,0.11560367,0.12695654,0.00111035,0.03380368,0.36558914
-5.32166083,0.75912944,0.73346179,0.10892756,0.11801480,0.00100345,0.03034389,0.33746646
-5.31565783,0.70995100,0.68454845,0.10282137,0.11001440,0.00090247,0.02708044,0.31060447
-5.30965483,0.66502698,0.63896088,0.09732048,0.10297554,0.00080803,0.02402628,0.28522127
-5.30365183,0.62456913,0.59699567,0.09244537,0.09690594,0.00072064,0.02119018,0.26148929
-5.29764882,0.58869114,0.55884402,0.08820184,0.09180216,0.00064074,0.01857688,0.23953391
-5.29164582,0.55741365,0.52459359,0.08458172,0.08765149,0.00056871,0.01618741,0.21943385
-5.28564282,0.53067295,0.49423421,0.08156420,0.08443415,0.00050482,0.01401941,0.20122310
-5.27963982,0.50833273,0.46766709,0.07911762,0.08212592,0.00044931,0.01206757,0.18489438
-5.27363682,0.49019831,0.44471699,0.07720154,0.08070090,0.00040239,0.01032403,0.17040392
-5.26763382,0.47603274,0.42514668,0.07576925,0.08013445,0.00036422,0.00877891,0.15767700
-5.26163082,0.46557376,0.40867288,0.07477034,0.08040589,0.00033494,0.00742078,0.14661436
-5.25562781,0.45855101,0.39498289,0.07415332,0.08150116,0.00031473,0.00623718,0.13709874
-5.24962481,0.45470237,0.38375126,0.07386825,0.08341499,0.00030374,0.00521506,0.12900160
-5.24362181,0.45378872,0.37465552,0.07386904,0.08615262,0.00030215,0.00434127,0.12218944
-5.23761881,0.45560642,0.36739048,0.07411549,0.08973083,0.00031018,0.00360296,0.11652968
-5.23161581,0.45999675,0.36168045,0.07457490,0.09417824,0.00032803,0.00298799,0.11189571
-5.22561281,0.46685191,0.35728900,0.07522313,0.09953488,0.00035595,0.00248525,0.10817109
-5.21960980,0.47611727,0.35402588,0.07604517,0.10585076,0.00039416,0.00208501,0.10525271
-5.21360680,0.48778983,0.35175109,0.07703511,0.11318380,0.00044289,0.00177919,0.10305292
-5.20760380,0.50191290,0.35037611,0.07819548,0.12159691,0.00050232,0.00156160,0.10150061
-5.20160080,0.51856751,0.34986234,0.07953615,0.13115446,0.00057257,0.00142816,0.10054128
-5.19559780,0.53786103,0.35021738,0.08107272,0.14191837,0.00065368,0.00137709,0.10013633
-5.18959480,0.55991366,0.35148925,0.08282460,0.15394384,0.00074557,0.00140909,0.10026162
-5.18359180,0.58484381,0.35375941,0.08481277,0.16727524,0.00084804,0.00152748,0.10090544
-5.17758879,0.61275321,0.35713495,0.08705758,0.18194217,0.00096069,0.00173829,0.10206631
-5.17158579,0.64371289,0.36174071,0.08957641,0.19795623,0.00108295,0.00205039,0.10375049
-5.16558279,0.67775088,0.36771186,0.09238168,0.21530850,0.00121408,0.00247549,0.10596972
-5.15957979,0.71484271,0.37518751,0.09547911,0.23396819,0.00135309,0.00302814,0.10873911
-5.15357679,0.75490530,0.38430578,0.09886639,0.25388258,0.00149881,0.00372564,0.11207550
-5.14757379,0.79779492,0.39520064,0.10253242,0.27497828,0.00164987,0.00458792,0.11599627
-5.14157079,0.84330947,0.40800075,0.10645716,0.29716401,0.00180473,0.00563725,0.12051878
-5.13556778,0.89119514,0.42283016,0.11061198,0.32033466,0.00196171,0.00689786,0.12566028
-5.12956478,0.94115706,0.43981080,0.11496071,0.34437659,0.00211904,0.00839550,0.13143845
-5.12356178,0.99287348,0.45906636,0.11946120,0.36917383,0.00227489,0.01015676,0.13787229
-5.11755878,1.04601241,0.48072701,0.12406724,0.39461487,0.00242744,0.01220829,0.14498328
-5.11155578,1.10024982,0.50493435,0.12873087,0.42059945,0.00257493,0.01457594,0.15279670
-5.10555278,1.15528787,0.53184584,0.13340482,0.44704509,0.00271575,0.01728364,0.16134274
-5.09954977,1.21087188,0.56163799,0.13804496,0.47389252,0.00284844,0.02035227,0.17065739
-5.09354677,1.26680471,0.59450741,0.14261250,0.50110984,0.00297179,0.02379842,0.18078262
-5.08754377,1.32295705,0.63066926,0.14707594,0.52869460,0.00308487,0.02763304,0.19176604
-5.08154077,1.37927262,0.67035235,0.15141243,0.55667367,0.00318704,0.03186021,0.20365943
-5.07553777,1.43576749,0.71379068,0.15560861,0.58510053,0.00327801,0.03647580,0.21651649
-5.06953477,1.49252298,0.76121122,0.15966067,0.61404990,0.00335778,0.04146645,0.23038945
-5.06353177,1.54967213,0.81281821,0.16357374,0.64360975,0.00342668,0.04680855,0.24532473
-5.05752876,1.60738019,0.86877428,0.16736058,0.67387099,0.00348533,0.05246761,0.26135785
-5.05152576,1.66581996,0.92917928,0.17103954,0.70491533,0.00353455,0.05839787,0.27850759
-5.04552276,1.72514332,0.99404775,0.17463213,0.73680173,0.00357536,0.06454233,0.29676992
-5.03951976,1.78545062,1.06328629,0.17816004,0.76955249,0.00360888,0.07083316,0.31611188
-5.03351676,1.84675982,1.13667229,0.18164211,0.80313953,0.00363624,0.07719259,0.33646593
-5.02751376,1.90897744,1.21383540,0.18509125,0.83747204,0.00365857,0.08353419,0.35772500
-5.02151076,1.97187350,1.29424340,0.18851154,0.87238622,0.00367685,0.08976470,0.37973889
-5.01550775,2.03506237,1.37719366,0.19189587,0.90763802,0.00369190,0.09578609,0.40231221
-5.00950475,2.09799118,1.46181154,0.19522407,0.94289965,0.00370430,0.10149810,0.42520419
-5.00350175,2.15993725,1.54705651,0.19846192,0.97776027,0.00371435,0.10680094,0.44813078
-4.99749875,2.22001528,1.63173654,0.20156091,1.01173127,0.00372206,0.11159820,0.47076884
-4.99149575,2.27719454,1.71453081,0.20445903,1.04425616,0.00372714,0.11579972,0.49276274
-4.98549275,2.33032583,1.79402031,0.20708240,1.07472483,0.00372900,0.11932443,0.51373306
-4.97948974,2.37817717,1.86872552,0.20934777,1.10249175,0.00372682,0.12210295,0.53328718
-4.97348674,2.41947679,1.93714979,0.21116585,1.12689730,0.00371954,0.12407989,0.55103139
-4.96748374,2.45296143,1.99782661,0.21244503,1.14729134,0.00370597,0.12521564,0.56658406
-4.96148074,2.47742754,2.04936893,0.21309568,1.16305784,0.00368483,0.12548775,0.57958923
-4.95547774,2.49178294,2.09051807,0.21303449,1.17363943,0.00365485,0.12489163,0.58973010
-4.94947474,2.49509619,2.12019013,0.21218871,1.17856062,0.00361482,0.12344068,0.59674178
-4.94347174,2.48664116,2.13751747,0.21050019,1.17744850,0.00356369,0.12116581,0.60042259
-4.93746873,2.46593455,2.14188345,0.20792877,1.17004979,0.00350063,0.11811432,0.60064355
-4.93146573,2.43276427,2.13294842,0.20445508,1.15624358,0.00342506,0.11434830,0.59735540
-4.92546273,2.38720746,2.11066599,0.20008237,1.13604883,0.00333673,0.10994252,0.59059295
-4.91945973,2.32963714,2.07528857,0.19483752,1.10962652,0.00323573,0.10498198,0.58047649
-4.91345673,2.26071724,2.02736203,0.18877099,1.07727629,0.00312250,0.09955923,0.56721018
-4.90745373,2.18138644,1.96770982,0.18195586,1.03942768,0.00299782,0.09377150,0.55107755
-4.90145073,2.09283164,1.89740735,0.17448590,0.99662668,0.00286280,0.08771788,0.53243424
-4.89544772,1.99645259,1.81774798,0.16647290,0.94951811,0.00271884,0.08149660,0.51169843
-4.88944472,1.89381932,1.73020230,0.15804329,0.89882494,0.00256755,0.07520248,0.48933929
-4.88344172,1.78662467,1.63637275,0.14933437,0.84532534,0.00241076,0.06892472,0.46586397
-4.87743872,1.67663395,1.53794556,0.14049005,0.78982883,0.00225040,0.06274502,0.44180375
-4.87143572,1.56563399,1.43664226,0.13165665,0.73315243,0.00208844,0.05673612,0.41769977
-4.86543272,1.45538380,1.33417281,0.12297867,0.67609792,0.00192688,0.05096080,0.39408899
-4.85942971,1.34756861,1.23219206,0.11459472,0.61943110,0.00176761,0.04547125,0.37149072
-4.85342671,1.24375890,1.13226119,0.10663392,0.56386379,0.00161242,0.04030889,0.35039434
-4.84742371,1.14537562,1.03581526,0.09921270,0.51003914,0.00146291,0.03550457,0.33124823
-4.84142071,1.05366249,0.94413752,0.09243214,0.45852059,0.00132051,0.03107908,0.31445048
-4.83541771,0.96966567,0.85834101,0.08637594,0.40978454,0.00118638,0.02704394,0.30034130
-4.82941471,0.89422090,0.77935725,0.08110899,0.36421678,0.00106145,0.02340238,0.28919727
-4.82341171,0.82794790,0.70793167,0.07667659,0.32211238,0.00094641,0.02015047,0.28122748
-4.81740870,0.77125128,0.64462509,0.07310420,0.28367857,0.00084167,0.01727834,0.27657136
-4.81140570,0.72432735,0.58982038,0.07039782,0.24904032,0.00074743,0.01477137,0.27529818
-4.80540270,0.68717578,0.54373308,0.06854478,0.21824774,0.00066369,0.01261139,0.27740814
-4.79939970,0.65961530,0.50642508,0.06751502,0.19128508,0.00059022,0.01077783,0.28283462
-4.79339670,0.64130220,0.47782004,0.06726267,0.16808042,0.00052665,0.00924862,0.29144772
-4.78739370,0.63175093,0.45771972,0.06772796,0.14851567,0.00047251,0.00800117,0.30305875
-4.78139070,0.63035577,0.44582011,0.06883934,0.13243636,0.00042719,0.00701298,0.31742548
-4.77538769,0.63641287,0.44172683,0.07051572,0.11966083,0.00039005,0.00626228,0.33425812
-4.76938469,0.64914201,0.44496918,0.07266885,0.10998847,0.00036041,0.00572839,0.35322583
-4.76338169,0.66770766,0.45501251,0.07520567,0.10320689,0.00033760,0.00539199,0.37396356
-4.75737869,0.69123877,0.47126879,0.07803070,0.09909786,0.00032096,0.00523527,0.39607928
-4.75137569,0.71884731,0.49310560,0.08104829,0.09744191,0.00030990,0.00524194,0.41916132
-4.74537269,0.74964509,0.51985345,0.08416484,0.09802188,0.00030390,0.00539713,0.44278590
-4.73936968,0.78275901,0.55081214,0.08729073,0.10062528,0.00030251,0.00568732,0.46652457
-4.73336668,0.81734457,0.58525624,0.09034218,0.10504575,0.00030541,0.00610004,0.48995162
-4.72736368,0.85259773,0.62244044,0.09324281,0.11108379,0.00031235,0.00662373,0.51265134
-4.72136068,0.88776518,0.66160498,0.09592493,0.11854693,0.00032323,0.00724747,0.53422503
-4.71535768,0.92215296,0.70198174,0.09833062,0.12724951,0.00033801,0.00796075,0.55429765
-4.70935468,0.95513368,0.74280123,0.10041247,0.13701231,0.00035680,0.00875324,0.57252409
-4.70335168,0.98615227,0.78330074,0.10213403,0.14766206,0.00037977,0.00961466,0.58859497
-4.69734867,1.01473039,0.82273365,0.10347001,0.15903105,0.00040719,0.01053458,0.60224184
-4.69134567,1.04046947,0.86038007,0.10440617,0.17095683,0.00043937,0.01150234,0.61324180
-4.68534267,1.06305260,0.89555835,0.10493899,0.18328214,0.00047668,0.01250704,0.62142135
-4.67933967,1.08224510,0.92763739,0.10507508,0.19585494,0.00051950,0.01353743,0.62665948
-4.67333667,1.09789386,0.95604917,0.10483040,0.20852868,0.00056822,0.01458204,0.62888995
-4.66733367,1.10992563,0.98030112,0.10422938,0.22116269,0.00062316,0.01562920,0.62810257
-4.66133067,1.11834397,0.99998761,0.10330378,0.23362265,0.00068463,0.01666710,0.62434359
-4.65532766,1.12322524,1.01480015,0.10209163,0.24578113,0.00075283,0.01768399,0.61771495
-4.64932466,1.12471332,1.02453562,0.10063595,0.25751813,0.00082785,0.01866824,0.60837258
-4.64332166,1.12301346,1.02910207,0.09898354,0.26872163,0.00090967,0.01960849,0.59652344
-4.63731866,1.11838500,1.02852170,0.09718374,0.27928804,0.00099811,0.02049384,0.58242161
-4.63131566,1.11113335,1.02293059,0.09528720,0.28912265,0.00109283,0.02131394,0.56636317
-4.62531266,1.10160111,1.01257523,0.09334471,0.29814000,0.00119331,0.02205913,0.54868005
-4.61930965,1.09015868,0.99780565,0.09140609,0.30626425,0.00129888,0.02272059,0.52973302
-4.61330665,1.07719440,0.97906535,0.08951906,0.31342949,0.00140869,0.02329042,0.50990372
-4.60730365,1.06310448,0.95687838,0.08772834,0.31958013,0.00152173,0.02376179,0.48958607
-4.60130065,1.04828296,0.93183388,0.08607468,0.32467120,0.00163682,0.02412897,0.46917722
-4.59529765,1.03311182,0.90456873,0.08459405,0.32866881,0.00175269,0.02438746,0.44906818
-4.58929465,1.01795161,0.87574878,0.08331695,0.33155052,0.00186795,0.02453404,0.42963449
-4.58329165,1.00313271,0.84604943,0.08226776,0.33330574,0.00198113,0.02456684,0.41122709
-4.57728864,0.98894751,0.81613628,0.08146426,0.33393612,0.00209075,0.02448536,0.39416375
-4.57128564,0.97564364,0.78664632,0.08091725,0.33345575,0.00219530,0.02429054,0.37872134
-4.56528264,0.96341843,0.75817054,0.08063029,0.33189132,0.00229332,0.02398471,0.36512900
-4.55927964,0.95241483,0.73123836,0.08059963,0.32928192,0.00238340,0.02357166,0.35356282
-4.55327664,0.94271876,0.70630447,0.08081425,0.32567868,0.00246424,0.02305655,0.34414181
-4.54727364,0.93435810,0.68373835,0.08125611,0.32114399,0.00253469,0.02244587,0.33692566
-4.54127064,0.92730329,0.66381696,0.08190052,0.31575040,0.00259372,0.02174734,0.33191415
-4.53526763,0.92146960,0.64672053,0.08271675,0.30957916,0.00264052,0.02096985,0.32904848
-4.52926463,0.91672110,0.63253177,0.08366876,0.30271845,0.00267445,0.02012324,0.32821436
-4.52326163,0.91287615,0.62123830,0.08471613,0.29526128,0.00269510,0.01921818,0.32924683
-4.51725863,0.90971453,0.61273821,0.08581513,0.28730326,0.00270227,0.01826598,0.33193678
-4.51125563,0.90698592,0.60684862,0.08691994,0.27894025,0.00269599,0.01727837,0.33603887
-4.50525263,0.90441965,0.60331681,0.08798401,0.27026608,0.00267649,0.01626733,0.34128076
-4.49924962,0.90173553,0.60183358,0.08896145,0.26137041,0.00264422,0.01524482,0.34737319
-4.49324662,0.89865547,0.60204840,0.08980852,0.25233690,0.00259983,0.01422267,0.35402081
-4.48724362,0.89491561,0.60358581,0.09048510,0.24324174,0.00254414,0.01321238,0.36093326
-4.48124062,0.89027864,0.60606257,0.09095619,0.23415272,0.00247813,0.01222499,0.36783618
-4.47523762,0.88454591,0.60910483,0.09119321,0.22512880,0.00240294,0.01127101,0.37448186
-4.46923462,0.87756893,0.61236485,0.09117534,0.21622020,0.00231980,0.01036037,0.38065907
-4.46323162,0.86925992,0.61553666,0.09089056,0.20746907,0.00223007,0.00950249,0.38620175
-4.45722861,0.85960092,0.61836991,0.09033658,0.19891059,0.00213515,0.00870631,0.39099629
-4.45122561,0.84865114,0.62068165,0.08952148,0.19057448,0.00203652,0.00798047,0.39498718
-4.44522261,0.83655223,0.62236538,0.08846416,0.18248670,0.00193567,0.00733351,0.39818068
-4.43921961,0.82353116,0.62339708,0.08719441,0.17467135,0.00183410,0.00677408,0.40064653
-4.43321661,0.80990062,0.62383803,0.08575286,0.16715247,0.00173328,0.00631126,0.40251764
-4.42721361,0.79605681,0.62383426,0.08419048,0.15995578,0.00163467,0.00595486,0.40398758
-4.42121061,0.78247457,0.62361263,0.08256799,0.15311005,0.00153966,0.00571570,0.40530632
-4.41520760,0.76970017,0.62347385,0.08095487,0.14664821,0.00144960,0.00560598,0.40677402
-4.40920460,0.75834171,0.62378257,0.07942831,0.14060786,0.00136572,0.00563948,0.40873341
-4.40320160,0.74905767,0.62495514,0.07807184,0.13503147,0.00128920,0.00583183,0.41156084
-4.39719860,0.74254380,0.62744543,0.07697395,0.12996601,0.00122109,0.00620065,0.41565646
-4.39119560,0.73951885,0.63172945,0.07622649,0.12546212,0.00116234,0.00676555,0.42143381
-4.38519260,0.74070938,0.63828922,0.07592306,0.12157291,0.00111380,0.00754814,0.42930912
-4.37918959,0.74683430,0.64759679,0.07615732,0.11835242,0.00107620,0.00857170,0.43969078
-4.37318659,0.75858922,0.66009874,0.07702127,0.11585391,0.00105013,0.00986092,0.45296910
-4.36718359,0.77663108,0.67620195,0.07860353,0.11412793,0.00103608,0.01144126,0.46950672
-4.36118059,0.80156329,0.69626089,0.08098758,0.11322041,0.00103443,0.01333830,0.48962977
-4.35517759,0.83392141,0.72056696,0.08425008,0.11317084,0.00104540,0.01557682,0.51361999
-4.34917459,0.87415973,0.74933999,0.08845905,0.11401053,0.00106913,0.01817978,0.54170777
-4.34317159,0.92263857,0.78272203,0.09367222,0.11576117,0.00110560,0.02116710,0.57406619
-4.33716858,0.97961256,0.82077344,0.09993524,0.11843357,0.00115470,0.02455441,0.61080600
-4.33116558,1.04521983,0.86347120,0.10728003,0.12202671,0.00121618,0.02835170,0.65197156
-4.32516258,1.11947223,0.91070916,0.11572310,0.12652719,0.00128964,0.03256197,0.69753759
-4.31915958,1.20224675,0.96230013,0.12526397,0.13190886,0.00137459,0.03717996,0.74740675
-4.31315658,1.29327832,1.01797939,0.13588376,0.13813285,0.00147036,0.04219103,0.80140806
-4.30715358,1.39215428,1.07740954,0.14754392,0.14514785,0.00157618,0.04757020,0.85929613
