energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.34567284,6.82574069,2.82536906,2.50358211,0.17969295,3.05601849,0.63177486,0.00174505
-5.33966983,6.97267732,2.89652276,2.54330714,0.18715592,3.09679372,0.65415971,0.00180773
-5.33366683,7.12006628,2.96506302,2.58568656,0.19424972,3.13635970,0.67910938,0.00186936
-5.32766383,7.26516732,3.02988462,2.62968299,0.20090744,3.17339523,0.70648652,0.00192915
-5.32166083,7.40550366,3.08999658,2.67433302,0.20707836,3.20674749,0.73610379,0.00198636
-5.31565783,7.53888396,3.14453181,2.71875645,0.21272798,3.23544678,0.76772187,0.00204030
-5.30965483,7.66340993,3.19275146,2.76216042,0.21783737,3.25871327,0.80104830,0.00209036
-5.30365183,7.77747039,3.23404436,2.80383914,0.22240186,3.27595624,0.83573738,0.00213601
-5.29764882,7.87972389,3.26792213,2.84316951,0.22642924,3.28676649,0.87139128,0.00217678
-5.29164582,7.96907220,3.29401104,2.87960375,0.22993737,3.29090287,0.90756266,0.00221227
-5.28564282,8.04462800,3.31204145,2.91266002,0.23295160,3.28827432,0.94375906,0.00224217
-5.27963982,8.10568002,3.32183617,2.94191220,0.23550198,3.27891892,0.97944927,0.00226620
-5.27363682,8.15165918,3.32329871,2.96698007,0.23762052,3.26298153,1.01407164,0.00228418
-5.26763382,8.18210874,3.31640259,2.98752091,0.23933860,3.24069148,1.04704439,0.00229597
-5.26163082,8.19666129,3.30118245,3.00322365,0.24068482,3.21234186,1.07777785,0.00230149
-5.25562781,8.19502457,3.27772762,3.01380600,0.24168322,3.17827140,1.10568825,0.00230074
-5.24962481,8.17697720,3.24617847,3.01901524,0.24235218,3.13885002,1.13021265,0.00229374
-5.24362181,8.14237455,3.20672553,3.01863251,0.24270386,3.09446829,1.15082465,0.00228060
-5.23761881,8.09116400,3.15961113,3.01248047,0.24274441,3.04553109,1.16705004,0.00226148
-5.23161581,8.02340777,3.10513297,3.00043356,0.24247463,2.99245520,1.17848193,0.00223662
-5.22561281,7.93931107,3.04364889,2.98243001,0.24189131,2.93567002,1.18479446,0.00220631
-5.21960980,7.83925219,2.97558183,2.95848440,0.24098884,2.87562078,1.18575459,0.00217092
-5.21360680,7.72381143,2.90142418,2.92869957,0.23976118,2.81277290,1.18123117,0.00213089
-5.20760380,7.59379520,2.82174030,2.89327637,0.23820389,2.74761649,1.17120088,0.00208671
-5.20160080,7.45025201,2.73716661,2.85252025,0.23631600,2.68066966,1.15575065,0.00203898
-5.19559780,7.29447772,2.64840834,2.80684335,0.23410178,2.61247965,1.13507623,0.00198830
-5.18959480,7.12800788,2.55623269,2.75676144,0.23157197,2.54362090,1.10947707,0.00193537
-5.18359180,6.95259611,2.46145807,2.70288535,0.22874462,2.47468938,1.07934744,0.00188088
-5.17758879,6.77017832,2.36493966,2.64590651,0.22564532,2.40629320,1.04516434,0.00182557
-5.17158579,6.58282387,2.26755174,2.58657738,0.22230679,2.33903928,1.00747257,0.00177015
-5.16558279,6.39267564,2.17016739,2.52568729,0.21876796,2.27351698,0.96686763,0.00171532
-5.15957979,6.20188192,2.07363656,2.46403490,0.21507247,2.21027929,0.92397734,0.00166174
-5.15357679,6.01252395,1.97876366,2.40239889,0.21126686,2.14982283,0.87944268,0.00161000
-5.14757379,5.82654302,1.88628571,2.34150839,0.20739843,2.09256805,0.83389909,0.00156059
-5.14157079,5.64567187,1.79685242,2.28201506,0.20351300,2.03884101,0.78795858,0.00151393
-5.13556778,5.47137438,1.71100915,2.22446850,0.19965281,1.98885824,0.74219376,0.00147028
-5.12956478,5.30479762,1.62918390,2.16929662,0.19585465,1.94271597,0.69712413,0.00142982
-5.12356178,5.14673947,1.55167895,2.11679244,0.19214831,1.90038495,0.65320519,0.00139256
-5.11755878,4.99763411,1.47866782,2.06710801,0.18855572,1.86171144,0.61082073,0.00135842
-5.11155578,4.85755667,1.41019763,2.02025635,0.18509054,1.82642496,0.57027832,0.00132716
-5.10555278,4.72624703,1.34619681,1.97612116,0.18175848,1.79415271,0.53180813,0.00129847
-5.09954977,4.60315179,1.28648790,1.93447400,0.17855830,1.76444013,0.49556473,0.00127193
-5.09354677,4.48748198,1.23080461,1.89499805,0.17548329,1.73677673,0.46163172,0.00124706
-5.08754377,4.37828333,1.17881233,1.85731686,0.17252333,1.71062601,0.43002860,0.00122334
-5.08154077,4.27451498,1.13013108,1.82102664,0.16966726,1.68545769,0.40071954,0.00120022
-5.07553777,4.17513195,1.08435961,1.78572992,0.16690539,1.66078064,0.37362327,0.00117718
-5.06953477,4.07916662,1.04109960,1.75106867,0.16423199,1.63617451,0.34862378,0.00115374
-5.06353177,3.98580415,0.99997859,1.71675469,0.16164767,1.61131831,0.32558104,0.00112947
-5.05752876,3.89444764,0.96067078,1.68259540,0.15916119,1.58601415,0.30434132,0.00110404
-5.05152576,3.80476893,0.92291463,1.64851345,0.15679085,1.56020476,0.28474675,0.00107723
-5.04552276,3.71674224,0.88652664,1.61455874,0.15456514,1.53398361,0.26664355,0.00104890
-5.03951976,3.63065867,0.85141083,1.58091221,0.15252262,1.50759713,0.24988891,0.00101905
-5.03351676,3.54712084,0.81756376,1.54788093,0.15071101,1.48143863,0.23435621,0.00098781
-5.02751376,3.46701805,0.78507499,1.51588484,0.14918545,1.45603432,0.21993855,0.00095540
-5.02151076,3.39148365,0.75412349,1.48543571,0.14800607,1.43202215,0.20655070,0.00092215
-5.01550775,3.32183727,0.72497028,1.45710977,0.14723497,1.41012469,0.19412952,0.00088847
-5.00950475,3.25951523,0.69794810,1.43151528,0.14693271,1.39111731,0.18263308,0.00085484
-5.00350175,3.20599358,0.67344870,1.40925719,0.14715460,1.37579371,0.17203873,0.00082179
-4.99749875,3.16270793,0.65190868,1.39090076,0.14794689,1.36493049,0.16234032,0.00078984
-4.99149575,3.13097501,0.63379453,1.37693634,0.14934324,1.35925255,0.15354495,0.00075954
-4.98549275,3.11191997,0.61958774,1.36774734,0.15136147,1.35940142,0.14566941,0.00073141
-4.97948974,3.10641378,0.60977034,1.36358311,0.15400105,1.36590769,0.13873665,0.00070589
-4.97348674,3.11502357,0.60481157,1.36453843,0.15724124,1.37916918,0.13277242,0.00068340
-4.96748374,3.13797858,0.60515580,1.37054068,0.16104022,1.39943546,0.12780228,0.00066426
-4.96148074,3.17515301,0.61121187,1.38134533,0.16533512,1.42679939,0.12384904,0.00064870
-4.95547774,3.22606612,0.62334389,1.39654013,0.17004313,1.46119568,0.12093078,0.00063688
-4.94947474,3.28989900,0.64186316,1.41555762,0.17506357,1.50240599,0.11905940,0.00062884
-4.94347174,3.36552631,0.66702111,1.43769525,0.18028074,1.55007000,0.11823970,0.00062455
-4.93746873,3.45156071,0.69900289,1.46214209,0.18556774,1.60370125,0.11846895,0.00062387
-4.93146573,3.54640686,0.73792128,1.48801059,0.19079062,1.66270652,0.11973687,0.00062662
-4.92546273,3.64832177,0.78381065,1.51437178,0.19581314,1.72640736,0.12202596,0.00063251
-4.91945973,3.75547769,0.83662088,1.54029197,0.20050149,1.79406232,0.12531207,0.00064123
-4.91345673,3.86602434,0.89621116,1.56486936,0.20472904,1.86488844,0.12956517,0.00065241
-4.90745373,3.97814722,0.96234379,1.58726850,0.20838074,1.93808113,0.13475029,0.00066565
-4.90145073,4.09011934,1.03467832,1.60675137,0.21135703,2.01283117,0.14082848,0.00068054
-4.89544772,4.20034442,1.11276646,1.62270344,0.21357704,2.08833858,0.14775796,0.00069665
-4.88944472,4.30739032,1.19604842,1.63465406,0.21498101,2.16382284,0.15549535,0.00071357
-4.88344172,4.41001221,1.28385120,1.64229033,0.21553177,2.23852983,0.16399693,0.00073089
-4.87743872,4.50716570,1.37538974,1.64546424,0.21521533,2.31173560,0.17322015,0.00074823
-4.87143572,4.59801083,1.46977143,1.64419331,0.21404053,2.38274786,0.18312522,0.00076522
-4.86543272,4.68190830,1.56600467,1.63865503,0.21203783,2.45090588,0.19367688,0.00078154
-4.85942971,4.75840979,1.66301180,1.62917584,0.20925737,2.51557977,0.20484631,0.00079691
-4.85342671,4.82724405,1.75964653,1.61621552,0.20576634,2.57616987,0.21661317,0.00081105
-4.84742371,4.88830073,1.85471585,1.60034800,0.20164597,2.63210735,0.22896763,0.00082376
-4.84142071,4.94161353,1.94700587,1.58223967,0.19698815,2.68285618,0.24191234,0.00083488
-4.83541771,4.98734402,2.03531096,1.56262615,0.19189191,2.72791722,0.25546421,0.00084427
-4.82941471,5.02576683,2.11846501,1.54228849,0.18645998,2.76683423,0.26965582,0.00085186
-4.82341171,5.05725673,2.19537380,1.52202961,0.18079539,2.79920169,0.28453632,0.00085763
-4.81740870,5.08227741,2.26504674,1.50265165,0.17499850,2.82467392,0.30017160,0.00086158
-4.81140570,5.10137161,2.32662677,1.48493465,0.16916422,2.84297492,0.31664369,0.00086379
-4.80540270,5.11515165,2.37941673,1.46961705,0.16337977,2.85390793,0.33404918,0.00086437
-4.79939970,5.12428969,2.42290092,1.45737807,0.15772287,2.85736406,0.35249665,0.00086348
-4.79339670,5.12950668,2.45676063,1.44882221,0.15226037,2.85332896,0.37210313,0.00086131
-4.78739370,5.13155938,2.48088289,1.44446589,0.14704738,2.84188701,0.39298952,0.00085811
-4.78139070,5.13122488,2.49536179,1.44472633,0.14212681,2.82322238,0.41527531,0.00085414
-4.77538769,5.12928277,2.50049238,1.44991259,0.13752931,2.79761681,0.43907265,0.00084970
-4.76938469,5.12649500,2.49675734,1.46021911,0.13327359,2.76544397,0.46448009,0.00084510
-4.76338169,5.12358452,2.48480719,1.47572159,0.12936700,2.72716091,0.49157627,0.00084068
-4.75737869,5.12121352,2.46543499,1.49637558,0.12580647,2.68329683,0.52041401,0.00083676
-4.75137569,5.11996283,2.43954683,1.52201784,0.12257956,2.63444013,0.55101497,0.00083368
-4.74537269,5.12031377,2.40812952,1.55237061,0.11966583,2.58122434,0.58336534,0.00083176
-4.73936968,5.12263405,2.37221708,1.58704898,0.11703824,2.52431398,0.61741279,0.00083131
-4.73336668,5.12716882,2.33285743,1.62557128,0.11466471,2.46439091,0.65306491,0.00083264
-4.72736368,5.13403781,2.29108079,1.66737237,0.11250976,2.40214207,0.69018922,0.00083600
-4.72136068,5.14323899,2.24787092,1.71181966,0.11053617,2.33824896,0.72861484,0.00084165
-4.71535768,5.15465863,2.20414019,1.75823134,0.10870661,2.27337910,0.76813574,0.00084981
-4.70935468,5.16808719,2.16070909,1.80589630,0.10698519,2.20817961,0.80851536,0.00086069
-4.70335168,5.18323984,2.11829065,1.85409492,0.10533896,2.14327258,0.84949232,0.00087444
-4.69734867,5.19978002,2.07747973,1.90212007,0.10373915,2.07925188,0.89078700,0.00089122
-4.69134567,5.21734426,2.03874706,1.94929719,0.10216226,2.01668087,0.93210844,0.00091114
-4.68534267,5.23556619,2.00243768,1.99500264,0.10059088,1.95609036,0.97316131,0.00093430
-4.67933967,5.25409768,1.96877306,2.03867952,0.09901418,1.89797617,1.01365244,0.00096074
-4.67333667,5.27262544,1.93785653,2.07985003,0.09742808,1.84279589,1.05329660,0.00099050
-4.66733367,5.29088168,1.90968106,2.11812385,0.09583511,1.79096428,1.09182120,0.00102356
-4.66133067,5.30864769,1.88413892,2.15320225,0.09424391,1.74284719,1.12896979,0.00105986
-4.65532766,5.32575023,1.86103263,2.18487752,0.09266845,1.69875400,1.16450412,0.00109929
-4.64932466,5.34205079,1.84008659,2.21302812,0.09112690,1.65892885,1.19820482,0.00114168
-4.64332166,5.35742864,1.82095914,2.23760969,0.08964037,1.62354108,1.22987081,0.00118680
-4.63731866,5.37175903,1.80325474,2.25864265,0.08823140,1.59267561,1.25931764,0.00123433
-4.63131566,5.38488835,1.78653603,2.27619704,0.08692247,1.56632394,1.28637501,0.00128391
-4.62531266,5.39660823,1.77033585,2.29037570,0.08573437,1.54437670,1.31088374,0.00133507
-4.61930965,5.40663096,1.75416901,2.30129669,0.08468478,1.52661854,1.33269274,0.00138729
-4.61330665,5.41456822,1.73754390,2.30907603,0.08378694,1.51272610,1.35165613,0.00143994
-4.60730365,5.41991516,1.71997396,2.31381182,0.08304849,1.50226972,1.36763099,0.00149236
-4.60130065,5.42204146,1.70098879,2.31557051,0.08247070,1.49471916,1.38047593,0.00154380
-4.59529765,5.42019048,1.68014509,2.31437630,0.08204793,1.48945372,1.39005081,0.00159347
-4.58929465,5.41348708,1.65703704,2.31020399,0.08176744,1.48577635,1.39621762,0.00164056
-4.58329165,5.40095430,1.63130608,2.30297584,0.08160960,1.48293168,1.39884261,0.00168424
-4.57728864,5.38153819,1.60264975,2.29256242,0.08154837,1.48012713,1.39779967,0.00172368
-4.57128564,5.35413996,1.57082948,2.27878742,0.08155210,1.47655646,1.39297465,0.00175809
-4.56528264,5.31765371,1.53567693,2.26143606,0.08158467,1.47142461,1.38427057,0.00178671
-4.55927964,5.27100815,1.49709858,2.24026661,0.08160671,1.46397293,1.37161334,0.00180886
-4.55327664,5.21321014,1.45507863,2.21502440,0.08157705,1.45350356,1.35495762,0.00182396
-4.54727364,5.14338784,1.40967965,2.18545747,0.08145424,1.43940190,1.33429261,0.00183151
-4.54127064,5.06083148,1.36104132,2.15133306,0.08119807,1.42115624,1.30964729,0.00183116
-4.53526763,4.96502971,1.30937690,2.11245418,0.08077099,1.39837372,1.28109484,0.00182268
-4.52926463,4.85569977,1.25496778,2.06867528,0.08013952,1.37079185,1.24875596,0.00180597
-4.52326163,4.73281026,1.19815621,2.01991638,0.07927536,1.33828529,1.21280089,0.00178108
-4.51725863,4.59659529,1.13933644,1.96617495,0.07815636,1.30086770,1.17344997,0.00174822
-4.51125563,4.44755972,1.07894464,1.90753502,0.07676725,1.25868861,1.13097259,0.00170772
-4.50525263,4.28647514,1.01744801,1.84417311,0.07510006,1.21202572,1.08568464,0.00166004
-4.49924962,4.11436710,0.95533342,1.77636081,0.07315428,1.16127302,1.03794452,0.00160579
-4.49324662,3.93249403,0.89309604,1.70446387,0.07093679,1.10692539,0.98814770,0.00154565
-4.48724362,3.74231921,0.83122836,1.62893790,0.06846150,1.04956055,0.93672026,0.00148041
-4.48124062,3.54547669,0.77020990,1.55032098,0.06574878,0.98981911,0.88411149,0.00141094
-4.47523762,3.34373289,0.71049801,1.46922347,0.06282465,0.92838361,0.83078584,0.00133816
-4.46923462,3.13894538,0.65251990,1.38631546,0.05971995,0.86595753,0.77721459,0.00126302
-4.46323162,2.93302036,0.59666618,1.30231245,0.05646921,0.80324498,0.72386741,0.00118650
-4.45722861,2.72787044,0.54328587,1.21795985,0.05310962,0.74093188,0.67120428,0.00110958
-4.45122561,2.52537412,0.49268305,1.13401686,0.04967992,0.67966908,0.61966768,0.00103321
-4.44522261,2.32733825,0.44511501,1.05124025,0.04621924,0.62005812,0.56967574,0.00095832
-4.43921961,2.13546434,0.40079170,0.97036878,0.04276613,0.56263968,0.52161600,0.00088580
-4.43321661,1.95131966,0.35987655,0.89210848,0.03935758,0.50788506,0.47584031,0.00081649
-4.42721361,1.77631348,0.32248818,0.81711947,0.03602821,0.45619061,0.43266075,0.00075114
-4.42121061,1.61167876,0.28870295,0.74600433,0.03280954,0.40787495,0.39234653,0.00069046
-4.41520760,1.45845914,0.25855803,0.67929846,0.02972948,0.36317885,0.35512200,0.00063504
-4.40920460,1.31750111,0.23205477,0.61746242,0.02681190,0.32226737,0.32116553,0.00058542
-4.40320160,1.18945084,0.20916204,0.56087625,0.02407640,0.28523382,0.29060932,0.00054204
-4.39719860,1.07475511,0.18981957,0.50983578,0.02153822,0.25210525,0.26353982,0.00050524
-4.39119560,0.97366562,0.17394084,0.46455064,0.01920821,0.22284896,0.23999879,0.00047528
-4.38519260,0.88624617,0.16141560,0.42514399,0.01709304,0.19737961,0.21998475,0.00045232
-4.37918959,0.81238180,0.15211191,0.39165358,0.01519538,0.17556663,0.20345478,0.00043642
-4.37318659,0.75178956,0.14587760,0.36403407,0.01351422,0.15724154,0.19032650,0.00042755
-4.36718359,0.70403017,0.14254134,0.34216028,0.01204527,0.14220498,0.18048018,0.00042557
-4.36118059,0.66852043,0.14191323,0.32583144,0.01078134,0.13023324,0.17376102,0.00043025
-4.35517759,0.64454605,0.14378523,0.31477603,0.00971277,0.12108418,0.16998144,0.00044126
-4.34917459,0.63127490,0.14793142,0.30865741,0.00882787,0.11450259,0.16892357,0.00045817
-4.34317159,0.62777068,0.15410838,0.30708004,0.00811340,0.11022478,0.17034195,0.00048048
-4.33716858,0.63300727,0.16205588,0.30959646,0.00755491,0.10798271,0.17396641,0.00050755
-4.33116558,0.64588393,0.17149801,0.31571488,0.00713725,0.10750767,0.17950548,0.00053871
-4.32516258,0.66524154,0.18214493,0.32490763,0.00684488,0.10853347,0.18665009,0.00057318
-4.31915958,0.68988025,0.19369542,0.33662037,0.00666226,0.11079955,0.19507790,0.00061015
-4.31315658,0.71857851,0.20584023,0.35028209,0.00657424,0.11405382,0.20445817,0.00064871
-4.30715358,0.75011365,0.21826632,0.36531592,0.00656630,0.11805555,0.21445716,0.00068798
