energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.71785893,3.65106680,0.00310094,1.06080022,2.87512662,1.82215205,0.95431712,0.00000000
-5.71185593,3.65316540,0.00310312,1.06154655,2.86719245,1.82309683,0.95149175,0.00000000
-5.70585293,3.65542869,0.00311827,1.06143172,2.86144172,1.82356633,0.94934619,0.00000000
-5.69984992,3.65766713,0.00314420,1.06053729,2.85769470,1.82351755,0.94779982,0.00000000
-5.69384692,3.65971366,0.00317895,1.05896546,2.85572500,1.82294133,0.94676149,0.00000000
-5.68784392,3.66142078,0.00322077,1.05683183,2.85526241,1.82185645,0.94613349,0.00000000
-5.68184092,3.66266041,0.00326822,1.05425856,2.85599976,1.82030479,0.94581639,0.00000000
-5.67583792,3.66332582,0.00332013,1.05136842,2.85760287,1.81834715,0.94571427,0.00000000
-5.66983492,3.66333457,0.00337567,1.04827958,2.85972240,1.81605972,0.94573976,0.00000000
-5.66383192,3.66263141,0.00343430,1.04510118,2.86200624,1.81353075,0.94581828,0.00000000
-5.65782891,3.66119007,0.00349579,1.04192970,2.86411136,1.81085715,0.94589115,0.00000000
-5.65182591,3.65901305,0.00356021,1.03884602,2.86571381,1.80814073,0.94591708,0.00000000
-5.64582291,3.65612877,0.00362785,1.03591307,2.86651621,1.80548392,0.94587193,0.00000000
-5.63981991,3.65258567,0.00369923,1.03317398,2.86625211,1.80298469,0.94574661,0.00000000
-5.63381691,3.64844340,0.00377498,1.03065069,2.86468705,1.80073098,0.94554327,0.00000000
-5.62781391,3.64376144,0.00385582,1.02834299,2.86161643,1.79879450,0.94527010,0.00000000
-5.62181091,3.63858590,0.00394245,1.02622797,2.85686068,1.79722442,0.94493510,0.00000000
-5.61580790,3.63293544,0.00403548,1.02425991,2.85025850,1.79604121,0.94453931,0.00000000
-5.60980490,3.62678762,0.00413534,1.02237073,2.84165902,1.79523117,0.94407026,0.00000000
-5.60380190,3.62006691,0.00424221,1.02047104,2.83091392,1.79474209,0.94349599,0.00000000
-5.59779890,3.61263556,0.00435597,1.01845194,2.81787063,1.79448058,0.94276040,0.00000000
-5.59179590,3.60428857,0.00447611,1.01618759,2.80236735,1.79431141,0.94178029,0.00000000
-5.58579290,3.59475344,0.00460176,1.01353866,2.78423099,1.79405932,0.94044458,0.00000000
-5.57978989,3.58369556,0.00473161,1.01035670,2.76327825,1.79351326,0.93861577,0.00000000
-5.57378689,3.57072917,0.00486396,1.00648937,2.73932033,1.79243340,0.93613390,0.00000000
-5.56778389,3.55543372,0.00499675,1.00178640,2.71217125,1.79056037,0.93282271,0.00000000
-5.56178089,3.53737525,0.00512763,0.99610623,2.68165925,1.78762681,0.92849792,0.00000000
-5.55577789,3.51613141,0.00525399,0.98932294,2.64764094,1.78337039,0.92297704,0.00000000
-5.54977489,3.49131918,0.00537314,0.98133335,2.61001711,1.77754793,0.91609029,0.00000000
-5.54377189,3.46262349,0.00548233,0.97206384,2.56874925,1.76994974,0.90769196,0.00000000
-5.53776888,3.42982512,0.00557893,0.96147656,2.52387570,1.76041347,0.89767158,0.00000000
-5.53176588,3.39282623,0.00566054,0.94957467,2.47552607,1.74883661,0.88596415,0.00000000
-5.52576288,3.35167163,0.00572506,0.93640622,2.42393294,1.73518693,0.87255890,0.00000000
-5.51975988,3.30656438,0.00577086,0.92206642,2.36943970,1.71951006,0.85750587,0.00000000
-5.51375688,3.25787454,0.00579684,0.90669789,2.31250367,1.70193381,0.84091992,0.00000000
-5.50775388,3.20613992,0.00580246,0.89048889,2.25369397,1.68266854,0.82298185,0.00000000
-5.50175088,3.15205844,0.00578786,0.87366932,2.19368360,1.66200368,0.80393631,0.00000000
-5.49574787,3.09647198,0.00575381,0.85650460,2.13323592,1.64030005,0.78408661,0.00000000
-5.48974487,3.04034203,0.00570168,0.83928746,2.07318555,1.61797842,0.76378647,0.00000000
-5.48374187,2.98471790,0.00563346,0.82232808,2.01441445,1.59550450,0.74342894,0.00000000
-5.47773887,2.93069881,0.00555164,0.80594272,1.95782395,1.57337105,0.72343307,0.00000000
-5.47173587,2.87939130,0.00545908,0.79044157,1.90430376,1.55207788,0.70422870,0.00000000
-5.46573287,2.83186391,0.00535897,0.77611602,1.85469945,1.53211048,0.68624015,0.00000000
-5.45972986,2.78910113,0.00525460,0.76322627,1.80977957,1.51391847,0.66986948,0.00000000
-5.45372686,2.75195889,0.00514929,0.75198956,1.77020413,1.49789472,0.65548007,0.00000000
-5.44772386,2.72112368,0.00504622,0.74256989,1.73649580,1.48435630,0.64338128,0.00000000
-5.44172086,2.69707746,0.00494829,0.73506947,1.70901529,1.47352818,0.63381500,0.00000000
-5.43571786,2.68007021,0.00485799,0.72952267,1.68794222,1.46553058,0.62694458,0.00000000
-5.42971486,2.67010162,0.00477733,0.72589257,1.67326247,1.46037069,0.62284691,0.00000000
-5.42371186,2.66691329,0.00470771,0.72407051,1.66476284,1.45793936,0.62150791,0.00000000
-5.41770885,2.66999181,0.00464992,0.72387870,1.66203352,1.45801297,0.62282176,0.00000000
-5.41170585,2.67858325,0.00460411,0.72507582,1.66447840,1.46026066,0.62659402,0.00000000
-5.40570285,2.69171846,0.00456979,0.72736548,1.67133317,1.46425661,0.63254847,0.00000000
-5.39969985,2.70824827,0.00454588,0.73040711,1.68169037,1.46949697,0.64033750,0.00000000
-5.39369685,2.72688732,0.00453082,0.73382894,1.69453064,1.47542075,0.64955547,0.00000000
-5.38769385,2.74626441,0.00452263,0.73724239,1.70875877,1.48143361,0.65975466,0.00000000
-5.38169085,2.76497724,0.00451904,0.74025727,1.72324318,1.48693357,0.67046288,0.00000000
-5.37568784,2.78164894,0.00451767,0.74249712,1.73685704,1.49133737,0.68120201,0.00000000
-5.36968484,2.79498373,0.00451611,0.74361392,1.74851921,1.49410606,0.69150660,0.00000000
-5.36368184,2.80381903,0.00451212,0.74330153,1.75723331,1.49476869,0.70094171,0.00000000
-5.35767884,2.80717151,0.00450376,0.74130721,1.76212314,1.49294286,0.70911898,0.00000000
-5.35167584,2.80427485,0.00448949,0.73744074,1.76246281,1.48835091,0.71571043,0.00000000
-5.34567284,2.79460743,0.00446833,0.73158069,1.75770043,1.48083120,0.72045911,0.00000000
-5.33966983,2.77790862,0.00443993,0.72367754,1.74747436,1.47034363,0.72318637,0.00000000
-5.33366683,2.75418307,0.00440463,0.71375370,1.73162127,1.45696928,0.72379539,0.00000000
-5.32766383,2.72369290,0.00436352,0.70190031,1.71017610,1.44090431,0.72227086,0.00000000
-5.32166083,2.68693851,0.00431844,0.68827117,1.68336387,1.42244825,0.71867505,0.00000000
-5.31565783,2.64462917,0.00427195,0.67307409,1.65158416,1.40198767,0.71314063,0.00000000
-5.30965483,2.59764510,0.00422733,0.65656025,1.61538918,1.37997596,0.70586056,0.00000000
-5.30365183,2.54699343,0.00418847,0.63901202,1.57545665,1.35691045,0.69707599,0.00000000
-5.29764882,2.49376024,0.00415978,0.62072997,1.53255902,1.33330824,0.68706265,0.00000000
-5.29164582,2.43906152,0.00414613,0.60201979,1.48753066,1.30968193,0.67611664,0.00000000
-5.28564282,2.38399544,0.00415264,0.58317960,1.44123452,1.28651659,0.66454038,0.00000000
-5.27963982,2.32959845,0.00418460,0.56448845,1.39452994,1.26424936,0.65262948,0.00000000
-5.27363682,2.27680725,0.00424727,0.54619634,1.34824290,1.24325244,0.64066106,0.00000000
-5.26763382,2.22642828,0.00434575,0.52851636,1.30314000,1.22382037,0.62888419,0.00000000
-5.26163082,2.17911581,0.00448481,0.51161902,1.25990688,1.20616225,0.61751261,0.00000000
-5.25562781,2.13535947,0.00466867,0.49562908,1.21913185,1.19039884,0.60672010,0.00000000
-5.24962481,2.09548085,0.00490092,0.48062482,1.18129484,1.17656476,0.59663845,0.00000000
-5.24362181,2.05963917,0.00518426,0.46663959,1.14676174,1.16461518,0.58735781,0.00000000
-5.23761881,2.02784465,0.00552042,0.45366550,1.11578377,1.15443660,0.57892931,0.00000000
-5.23161581,1.99997860,0.00591000,0.44165880,1.08850135,1.14586084,0.57136952,0.00000000
-5.22561281,1.97581836,0.00635234,0.43054663,1.06495177,1.13868124,0.56466627,0.00000000
-5.21960980,1.95506567,0.00684546,0.42023471,1.04507996,1.13267027,0.55878533,0.00000000
-5.21360680,1.93737643,0.00738596,0.41061545,1.02875132,1.12759737,0.55367767,0.00000000
-5.20760380,1.92239029,0.00796903,0.40157606,1.01576604,1.12324602,0.54928650,0.00000000
-5.20160080,1.90975853,0.00858846,0.39300637,1.00587399,1.11942941,0.54555408,0.00000000
-5.19559780,1.89916890,0.00923671,0.38480576,0.99878954,1.11600370,0.54242765,0.00000000
-5.18959480,1.89036640,0.00990500,0.37688923,0.99420586,1.11287845,0.53986446,0.00000000
-5.18359180,1.88316923,0.01058351,0.36919211,0.99180824,1.11002385,0.53783569,0.00000000
-5.17758879,1.87747968,0.01126156,0.36167353,0.99128605,1.10747441,0.53632909,0.00000000
-5.17158579,1.87328954,0.01192790,0.35431835,0.99234338,1.10532931,0.53535060,0.00000000
-5.16558279,1.87068050,0.01257096,0.34713780,0.99470804,1.10374925,0.53492474,0.00000000
-5.15957979,1.86981973,0.01317920,0.34016879,0.99813896,1.10295042,0.53509410,0.00000000
-5.15357679,1.87095119,0.01374146,0.33347193,1.00243213,1.10319571,0.53591804,0.00000000
-5.14757379,1.87438354,0.01424731,0.32712869,1.00742485,1.10478378,0.53747072,0.00000000
-5.14157079,1.88047521,0.01468735,0.32123756,1.01299861,1.10803661,0.53983866,0.00000000
-5.13556778,1.88961756,0.01505359,0.31590974,1.01908043,1.11328600,0.54311806,0.00000000
-5.12956478,1.90221714,0.01533969,0.31126434,1.02564270,1.12085967,0.54741188,0.00000000
-5.12356178,1.91867747,0.01554124,0.30742337,1.03270174,1.13106772,0.55282696,0.00000000
-5.11755878,1.93938164,0.01565591,0.30450684,1.04031483,1.14418977,0.55947117,0.00000000
-5.11155578,1.96467594,0.01568358,0.30262791,1.04857605,1.16046354,0.56745070,0.00000000
-5.10555278,1.99485559,0.01562640,0.30188853,1.05761075,1.18007527,0.57686757,0.00000000
-5.09954977,2.03015270,0.01548874,0.30237541,1.06756905,1.20315223,0.58781729,0.00000000
-5.09354677,2.07072724,0.01527711,0.30415670,1.07861828,1.22975790,0.60038680,0.00000000
-5.08754377,2.11666097,0.01500001,0.30727927,1.09093476,1.25988973,0.61465257,0.00000000
-5.08154077,2.16795461,0.01466768,0.31176670,1.10469510,1.29347962,0.63067894,0.00000000
-5.07553777,2.22452826,0.01429185,0.31761800,1.12006727,1.33039714,0.64851654,0.00000000
-5.06953477,2.28622467,0.01388543,0.32480704,1.13720186,1.37045519,0.66820086,0.00000000
-5.06353177,2.35281530,0.01346217,0.33328263,1.15622363,1.41341779,0.68975088,0.00000000
-5.05752876,2.42400843,0.01303630,0.34296924,1.17722384,1.45900962,0.71316760,0.00000000
-5.05152576,2.49945884,0.01262220,0.35376827,1.20025346,1.50692673,0.73843265,0.00000000
-5.04552276,2.57877842,0.01223399,0.36555973,1.22531752,1.55684784,0.76550664,0.00000000
-5.03951976,2.66154687,0.01188527,0.37820428,1.25237073,1.60844565,0.79432748,0.00000000
-5.03351676,2.74732190,0.01158873,0.39154559,1.28131445,1.66139745,0.82480852,0.00000000
-5.02751376,2.83564816,0.01135591,0.40541284,1.31199515,1.71539453,0.85683658,0.00000000
-5.02151076,2.92606444,0.01119690,0.41962327,1.34420418,1.77014979,0.89026995,0.00000000
-5.01550775,3.01810879,0.01112014,0.43398488,1.37767902,1.82540329,0.92493642,0.00000000
-5.00950475,3.11132119,0.01113222,0.44829905,1.41210581,1.88092528,0.96063158,0.00000000
-5.00350175,3.20524397,0.01123774,0.46236316,1.44712313,1.93651683,0.99711751,0.00000000
-4.99749875,3.29942006,0.01143914,0.47597321,1.48232705,1.99200799,1.03412208,0.00000000
-4.99149575,3.39338959,0.01173673,0.48892636,1.51727725,2.04725371,1.07133921,0.00000000
-4.98549275,3.48668536,0.01212857,0.50102357,1.55150427,2.10212796,1.10843013,0.00000000
-4.97948974,3.57882791,0.01261054,0.51207223,1.58451781,2.15651646,1.14502611,0.00000000
-4.97348674,3.66932091,0.01317639,0.52188883,1.61581591,2.21030867,1.18073257,0.00000000
-4.96748374,3.75764777,0.01381787,0.53030174,1.64489509,2.26338951,1.21513492,0.00000000
-4.96148074,3.84326993,0.01452490,0.53715407,1.67126122,2.31563163,1.24780598,0.00000000
-4.95547774,3.92562755,0.01528578,0.54230655,1.69444093,2.36688850,1.27831496,0.00000000
-4.94947474,4.00414288,0.01608751,0.54564041,1.71399341,2.41698903,1.30623787,0.00000000
-4.94347174,4.07822641,0.01691605,0.54706022,1.72952227,2.46573393,1.33116886,0.00000000
-4.93746873,4.14728566,0.01775675,0.54649655,1.74068704,2.51289399,1.35273235,0.00000000
-4.93146573,4.21073638,0.01859469,0.54390829,1.74721411,2.55821050,1.37059518,0.00000000
-4.92546273,4.26801536,0.01941515,0.53928460,1.74890639,2.60139745,1.38447841,0.00000000
-4.91945973,4.31859426,0.02020400,0.53264632,1.74565148,2.64214565,1.39416807,0.00000000
-4.91345673,4.36199360,0.02094815,0.52404664,1.73742784,2.68012809,1.39952428,0.00000000
-4.90745373,4.39779593,0.02163591,0.51357106,1.72430855,2.71500645,1.40048823,0.00000000
-4.90145073,4.42565746,0.02225741,0.50133646,1.70646233,2.74643825,1.39708649,0.00000000
-4.89544772,4.44531725,0.02280486,0.48748922,1.68415177,2.77408420,1.38943243,0.00000000
-4.88944472,4.45660355,0.02327277,0.47220259,1.65772846,2.79761544,1.37772433,0.00000000
-4.88344172,4.45943689,0.02365818,0.45567299,1.62762528,2.81672039,1.36224037,0.00000000
-4.87743872,4.45382967,0.02396065,0.43811576,1.59434584,2.83111093,1.34333052,0.00000000
-4.87143572,4.43988259,0.02418224,0.41976013,1.55845162,2.84052790,1.32140560,0.00000000
-4.86543272,4.41777811,0.02432742,0.40084377,1.52054701,2.84474574,1.29692406,0.00000000
-4.85942971,4.38777155,0.02440280,0.38160712,1.48126297,2.84357644,1.27037704,0.00000000
-4.85342671,4.35018046,0.02441683,0.36228756,1.44123979,2.83687277,1.24227226,0.00000000
-4.84742371,4.30537315,0.02437944,0.34311378,1.40110967,2.82453112,1.21311774,0.00000000
-4.84142071,4.25375697,0.02430153,0.32430050,1.36147965,2.80649379,1.18340576,0.00000000
-4.83541771,4.19576716,0.02419457,0.30604364,1.32291559,2.78275112,1.15359806,0.00000000
-4.82941471,4.13185698,0.02407000,0.28851632,1.28592773,2.75334341,1.12411273,0.00000000
-4.82341171,4.06248935,0.02393879,0.27186549,1.25095823,2.71836257,1.09531339,0.00000000
-4.81740870,3.98813055,0.02381093,0.25620962,1.21837106,2.67795369,1.06750101,0.00000000
-4.81140570,3.90924589,0.02369497,0.24163719,1.18844466,2.63231612,1.04090862,0.00000000
-4.80540270,3.82629733,0.02359768,0.22820623,1.16136722,2.58170419,1.01569898,0.00000000
-4.79939970,3.73974284,0.02352371,0.21594471,1.13723500,2.52642715,0.99196517,0.00000000
-4.79339670,3.65003699,0.02347542,0.20485183,1.11605325,2.46684818,0.96973378,0.00000000
-4.78739370,3.55763243,0.02345278,0.19490003,1.09773993,2.40338241,0.94897044,0.00000000
-4.78139070,3.46298173,0.02345333,0.18603773,1.08213175,2.33649342,0.92958724,0.00000000
-4.77538769,3.36653897,0.02347234,0.17819253,1.06899249,2.26668851,0.91145155,0.00000000
-4.76938469,3.26876083,0.02350299,0.17127487,1.05802305,2.19451241,0.89439570,0.00000000
-4.76338169,3.17010661,0.02353671,0.16518193,1.04887301,2.12053950,0.87822706,0.00000000
-4.75737869,3.07103722,0.02356350,0.15980174,1.04115337,2.04536485,0.86273801,0.00000000
-4.75137569,2.97201278,0.02357243,0.15501719,1.03444984,1.96959407,0.84771543,0.00000000
-4.74537269,2.87348907,0.02355211,0.15071000,1.02833655,1.89383251,0.83294935,0.00000000
-4.73936968,2.77591296,0.02349118,0.14676449,1.02238959,1.81867392,0.81824052,0.00000000
-4.73336668,2.67971704,0.02337884,0.14307095,1.01620009,1.74468934,0.80340684,0.00000000
-4.72736368,2.58531390,0.02320528,0.13952870,1.00938641,1.67241631,0.78828836,0.00000000
-4.72136068,2.49309042,0.02296217,0.13604864,1.00160520,1.60234912,0.77275117,0.00000000
-4.71535768,2.40340250,0.02264301,0.13255524,0.99256089,1.53493034,0.75669002,0.00000000
-4.70935468,2.31657061,0.02224341,0.12898808,0.98201356,1.47054408,0.74002985,0.00000000
-4.70335168,2.23287654,0.02176133,0.12530272,0.96978484,1.40951113,0.72272640,0.00000000
-4.69734867,2.15256157,0.02119715,0.12147109,0.95576187,1.35208634,0.70476614,0.00000000
-4.69134567,2.07582613,0.02055373,0.11748129,0.93989915,1.29845811,0.68616541,0.00000000
-4.68534267,2.00283121,0.01983630,0.11333694,0.92221838,1.24875013,0.66696922,0.00000000
-4.67933967,1.93370118,0.01905229,0.10905604,0.90280647,1.20302504,0.64724960,0.00000000
-4.67333667,1.86852804,0.01821112,0.10466947,0.88181167,1.16128999,0.62710364,0.00000000
-4.66733367,1.80737667,0.01732385,0.10021922,0.85943824,1.12350360,0.60665130,0.00000000
-4.66133067,1.75029089,0.01640285,0.09575639,0.83593985,1.08958399,0.58603293,0.00000000
-4.65532766,1.69729971,0.01546138,0.09133900,0.81161193,1.05941748,0.56540662,0.00000000
-4.64932466,1.64842352,0.01451325,0.08702982,0.78678330,1.03286748,0.54494522,0.00000000
-4.64332166,1.60367966,0.01357233,0.08289418,0.76180737,1.00978310,0.52483309,0.00000000
-4.63731866,1.56308706,0.01265226,0.07899784,0.73705310,0.99000711,0.50526265,0.00000000
-4.63131566,1.52666941,0.01176602,0.07540505,0.71289603,0.97338280,0.48643049,0.00000000
-4.62531266,1.49445682,0.01092566,0.07217673,0.68970941,0.95975950,0.46853342,0.00000000
-4.61930965,1.46648556,0.01014200,0.06936885,0.66785569,0.94899646,0.45176407,0.00000000
-4.61330665,1.44279585,0.00942447,0.06703104,0.64767843,0.94096503,0.43630659,0.00000000
-4.60730365,1.42342787,0.00878087,0.06520539,0.62949463,0.93554905,0.42233208,0.00000000
-4.60130065,1.40841589,0.00821732,0.06392550,0.61358762,0.93264346,0.40999425,0.00000000
-4.59529765,1.39778104,0.00773819,0.06321565,0.60020044,0.93215148,0.39942523,0.00000000
-4.58929465,1.39152294,0.00734604,0.06309022,0.58952986,0.93398039,0.39073171,0.00000000
-4.58329165,1.38961072,0.00704168,0.06355326,0.58172096,0.93803645,0.38399160,0.00000000
-4.57728864,1.39197400,0.00682424,0.06459825,0.57686254,0.94421922,0.37925135,0.00000000
-4.57128564,1.39849446,0.00669120,0.06620798,0.57498332,0.95241584,0.37652394,0.00000000
-4.56528264,1.40899845,0.00663855,0.06835470,0.57604916,0.96249564,0.37578787,0.00000000
-4.55927964,1.42325154,0.00666088,0.07100036,0.57996147,0.97430558,0.37698697,0.00000000
-4.55327664,1.44095524,0.00675158,0.07409714,0.58655708,0.98766699,0.38003124,0.00000000
-4.54727364,1.46174655,0.00690294,0.07758815,0.59560959,1.00237389,0.38479869,0.00000000
-4.54127064,1.48520065,0.00710638,0.08140843,0.60683259,1.01819318,0.39113812,0.00000000
-4.53526763,1.51083686,0.00735262,0.08548617,0.61988478,1.03486693,0.39887276,0.00000000
-4.52926463,1.53812793,0.00763190,0.08974419,0.63437698,1.05211685,0.40780475,0.00000000
-4.52326163,1.56651258,0.00793420,0.09410173,0.64988123,1.06965068,0.41772018,0.00000000
-4.51725863,1.59541079,0.00824943,0.09847640,0.66594163,1.08717061,0.42839475,0.00000000
-4.51125563,1.62424144,0.00856776,0.10278634,0.68208681,1.10438313,0.43959955,0.00000000
-4.50525263,1.65244166,0.00887975,0.10695252,0.69784373,1.12101010,0.45110711,0.00000000
-4.49924962,1.67948698,0.00917671,0.11090107,0.71275218,1.13680037,0.46269726,0.00000000
-4.49324662,1.70491142,0.00945082,0.11456562,0.72637964,1.15154155,0.47416272,0.00000000
-4.48724362,1.72832667,0.00969544,0.11788937,0.73833579,1.16507113,0.48531425,0.00000000
-4.48124062,1.74943922,0.00990527,0.12082709,0.74828600,1.17728649,0.49598509,0.00000000
-4.47523762,1.76806469,0.01007649,0.12334660,0.75596325,1.18815317,0.50603468,0.00000000
-4.46923462,1.78413849,0.01020691,0.12542994,0.76117779,1.19771074,0.51535141,0.00000000
-4.46323162,1.79772201,0.01029606,0.12707389,0.76382406,1.20607611,0.52385445,0.00000000
-4.45722861,1.80900399,0.01034517,0.12829003,0.76388437,1.21344355,0.53149443,0.00000000
-4.45122561,1.81829656,0.01035717,0.12910411,0.76142922,1.22008153,0.53825315,0.00000000
-4.44522261,1.82602596,0.01033654,0.12955480,0.75661395,1.22632612,0.54414218,0.00000000
-4.43921961,1.83271805,0.01028923,0.12969186,0.74967186,1.23257098,0.54920052,0.00000000
-4.43321661,1.83897879,0.01022234,0.12957386,0.74090408,1.23925428,0.55349125,0.00000000
-4.42721361,1.84547059,0.01014396,0.12926537,0.73066653,1.24684281,0.55709745,0.00000000
-4.42121061,1.85288490,0.01006277,0.12883387,0.71935447,1.25581368,0.56011738,0.00000000
-4.41520760,1.86191243,0.00998774,0.12834658,0.70738545,1.26663445,0.56265917,0.00000000
-4.40920460,1.87321170,0.00992775,0.12786712,0.69518130,1.27974216,0.56483513,0.00000000
-4.40320160,1.88737750,0.00989123,0.12745246,0.68315004,1.29552213,0.56675593,0.00000000
-4.39719860,1.90491030,0.00988578,0.12715011,0.67166855,1.31428748,0.56852478,0.00000000
-4.39119560,1.92618806,0.00991784,0.12699572,0.66106667,1.33626006,0.57023192,0.00000000
-4.38519260,1.95144157,0.00999240,0.12701127,0.65161362,1.36155383,0.57194951,0.00000000
-4.37918959,1.98073472,0.01011272,0.12720394,0.64350722,1.39016134,0.57372720,0.00000000
-4.37318659,2.01395043,0.01028015,0.12756568,0.63686643,1.42194419,0.57558860,0.00000000
-4.36718359,2.05078335,0.01049405,0.12807343,0.63172750,1.45662805,0.57752867,0.00000000
-4.36118059,2.09073978,0.01075171,0.12869023,0.62804382,1.49380260,0.57951239,0.00000000
-4.35517759,2.13314516,0.01104840,0.12936680,0.62568957,1.53292685,0.58147460,0.00000000
-4.34917459,2.17715906,0.01137752,0.13004389,0.62446672,1.57333974,0.58332121,0.00000000
-4.34317159,2.22179746,0.01173078,0.13065496,0.62411521,1.61427593,0.58493172,0.00000000
-4.33716858,2.26596153,0.01209847,0.13112927,0.62432566,1.65488638,0.58616297,0.00000000
-4.33116558,2.30847199,0.01246981,0.13139507,0.62475398,1.69426300,0.58685409,0.00000000
-4.32516258,2.34810770,0.01283331,0.13138290,0.62503723,1.73146660,0.58683238,0.00000000
-4.31915958,2.38364706,0.01317720,0.13102868,0.62480995,1.76555700,0.58591998,0.00000000
-4.31315658,2.41391042,0.01348983,0.13027658,0.62372010,1.79562416,0.58394101,0.00000000
-4.30715358,2.43780187,0.01376010,0.12908135,0.62144407,1.82081901,0.58072884,0.00000000
