energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.79589795,0.84550444,0.00049508,0.16050372,0.23382651,0.13821762,0.00093360,0.17304614
-5.78989495,0.82973526,0.00044934,0.15843439,0.23488831,0.13486550,0.00082991,0.16886534
-5.78389195,0.81118333,0.00040823,0.15589481,0.23489597,0.13117023,0.00073508,0.16401352
-5.77788894,0.78994187,0.00037243,0.15287939,0.23381273,0.12714912,0.00064978,0.15853840
-5.77188594,0.76615411,0.00034263,0.14939049,0.23162087,0.12282554,0.00057460,0.15250039
-5.76588294,0.74001481,0.00031953,0.14543970,0.22832349,0.11822945,0.00051007,0.14597167
-5.75987994,0.71177034,0.00030392,0.14104881,0.22394558,0.11339783,0.00045670,0.13903493
-5.75387694,0.68171728,0.00029663,0.13625043,0.21853455,0.10837496,0.00041503,0.13178179
-5.74787394,0.65019956,0.00029863,0.13108832,0.21215996,0.10321237,0.00038565,0.12431110
-5.74187094,0.61760446,0.00031104,0.12561740,0.20491269,0.09796882,0.00036930,0.11672701
-5.73586793,0.58435763,0.00033517,0.11990337,0.19690349,0.09270994,0.00036688,0.10913710
-5.72986493,0.55091745,0.00037253,0.11402215,0.18826097,0.08750791,0.00037951,0.10165054
-5.72386193,0.51776916,0.00042492,0.10805905,0.17912927,0.08244106,0.00040860,0.09437639
-5.71785893,0.48541902,0.00049440,0.10210777,0.16966542,0.07759339,0.00045588,0.08742217
-5.71185593,0.45438884,0.00058332,0.09626937,0.16003665,0.07305420,0.00052342,0.08089268
-5.70585293,0.42521114,0.00069443,0.09065123,0.15041765,0.06891779,0.00061372,0.07488909
-5.69984992,0.39842532,0.00083080,0.08536599,0.14098804,0.06528325,0.00072969,0.06950846
-5.69384692,0.37457466,0.00099589,0.08053072,0.13193014,0.06225440,0.00087472,0.06484350
-5.68784392,0.35420448,0.00119359,0.07626614,0.12342708,0.05993982,0.00105262,0.06098261
-5.68184092,0.33786125,0.00142819,0.07269607,0.11566137,0.05845301,0.00126769,0.05801021
-5.67583792,0.32609253,0.00170441,0.06994702,0.10881399,0.05791260,0.00152467,0.05600716
-5.66983492,0.31944743,0.00202739,0.06814795,0.10306385,0.05844265,0.00182868,0.05505132
-5.66383192,0.31847732,0.00240272,0.06743006,0.09858779,0.06017276,0.00218520,0.05521809
-5.65782891,0.32373640,0.00283640,0.06792671,0.09556082,0.06323815,0.00259999,0.05658081
-5.65182591,0.33578157,0.00333481,0.06977315,0.09415660,0.06777947,0.00307895,0.05921101
-5.64582291,0.35517118,0.00390472,0.07310620,0.09454806,0.07394226,0.00362803,0.06317836
-5.63981991,0.38246231,0.00455321,0.07806360,0.09690782,0.08187598,0.00425305,0.06855029
-5.63381691,0.41820594,0.00528764,0.08478302,0.10140835,0.09173251,0.00495956,0.07539120
-5.62781391,0.46293981,0.00611553,0.09340057,0.10822175,0.10366407,0.00575257,0.08376117
-5.62181091,0.51717861,0.00704452,0.10404878,0.11751880,0.11782042,0.00663639,0.09371435
-5.61580790,0.58140142,0.00808218,0.11685397,0.12946718,0.13434541,0.00761436,0.10529676
-5.60980490,0.65603635,0.00923592,0.13193295,0.14422889,0.15337278,0.00868858,0.11854379
-5.60380190,0.74144260,0.01051280,0.14938913,0.16195656,0.17502139,0.00985971,0.13347733
-5.59779890,0.83789037,0.01191930,0.16930801,0.18278876,0.19938981,0.01112669,0.15010271
-5.59179590,0.94553896,0.01346114,0.19175219,0.20684434,0.22655051,0.01248653,0.16840549
-5.58579290,1.06441420,0.01514299,0.21675606,0.23421584,0.25654382,0.01393411,0.18834839
-5.57978989,1.19438569,0.01696825,0.24432033,0.26496225,0.28937182,0.01546203,0.20986829
-5.57378689,1.33514541,0.01893876,0.27440665,0.29910131,0.32499255,0.01706055,0.23287382
-5.56778389,1.48618852,0.02105452,0.30693258,0.33660168,0.36331469,0.01871754,0.25724342
-5.56178089,1.64679779,0.02331349,0.34176723,0.37737540,0.40419314,0.02041852,0.28282420
-5.55577789,1.81603304,0.02571129,0.37872782,0.42127102,0.44742574,0.02214686,0.30943175
-5.54977489,1.99272650,0.02824108,0.41757752,0.46806800,0.49275153,0.02388398,0.33685105
-5.54377189,2.17548539,0.03089340,0.45802485,0.51747259,0.53985069,0.02560965,0.36483851
-5.53776888,2.36270249,0.03365616,0.49972479,0.56911589,0.58834656,0.02730249,0.39312530
-5.53176588,2.55257511,0.03651462,0.54228193,0.62255428,0.63780966,0.02894039,0.42142189
-5.52576288,2.74313280,0.03945157,0.58525555,0.67727270,0.68776404,0.03050110,0.44942376
-5.51975988,2.93227343,0.04244752,0.62816690,0.73269077,0.73769571,0.03196288,0.47681819
-5.51375688,3.11780695,0.04548106,0.67050835,0.78817197,0.78706313,0.03330508,0.50329180
-5.50775388,3.29750572,0.04852929,0.71175432,0.84303573,0.83530940,0.03450884,0.52853885
-5.50175088,3.46915980,0.05156829,0.75137373,0.89657214,0.88187588,0.03555768,0.55226959
-5.49574787,3.63063518,0.05457375,0.78884343,0.94805894,0.92621672,0.03643808,0.57421874
-5.48974487,3.77993273,0.05752156,0.82366223,0.99678011,0.96781365,0.03713997,0.59415340
-5.48374187,3.91524528,0.06038848,0.85536490,1.04204548,1.00619059,0.03765709,0.61188013
-5.47773887,4.03501037,0.06315273,0.88353563,1.08321047,1.04092728,0.03798726,0.62725086
-5.47173587,4.13795599,0.06579459,0.90782022,1.11969514,1.07167132,0.03813246,0.64016725
-5.46573287,4.22313716,0.06829686,0.92793650,1.15100161,1.09814806,0.03809882,0.65058324
-5.45972986,4.28996126,0.07064528,0.94368255,1.17672909,1.12016778,0.03789635,0.65850557
-5.45372686,4.33820072,0.07282871,0.95494201,1.19658577,1.13762977,0.03753862,0.66399230
-5.44772386,4.36799211,0.07483924,0.96168657,1.21039685,1.15052297,0.03704224,0.66714911
-5.44172086,4.37982150,0.07667210,0.96397512,1.21810840,1.15892326,0.03642621,0.66812381
-5.43571786,4.37449663,0.07832539,0.96194981,1.21978679,1.16298730,0.03571123,0.66709897
-5.42971486,4.35310702,0.07979966,0.95582906,1.21561367,1.16294326,0.03491888,0.66428323
-5.42371186,4.31697405,0.08109739,0.94589793,1.20587679,1.15907897,0.03407083,0.65990170
-5.41770885,4.26759343,0.08222236,0.93249620,1.19095711,1.15172798,0.03318801,0.65418575
-5.41170585,4.20657304,0.08317895,0.91600492,1.17131291,1.14125439,0.03228989,0.64736300
-5.40570285,4.13556930,0.08397144,0.89683198,1.14746170,1.12803710,0.03139379,0.63964778
-5.39969985,4.05622548,0.08460342,0.87539748,1.11996088,1.11245460,0.03051430,0.63123278
-5.39369685,3.97011497,0.08507719,0.85211957,1.08938815,1.09487076,0.02966293,0.62228222
-5.38769385,3.87869261,0.08539344,0.82740155,1.05632270,1.07562283,0.02884777,0.61292699
-5.38169085,3.78325639,0.08555098,0.80162080,1.02132802,1.05501189,0.02807345,0.60326201
-5.37568784,3.68492130,0.08554677,0.77511994,0.98493720,1.03329655,0.02734119,0.59334590
-5.36968484,3.58460643,0.08537617,0.74820068,0.94764123,1.01069002,0.02664906,0.58320311
-5.36368184,3.48303550,0.08503337,0.72112057,0.90988087,0.98736068,0.02599231,0.57282826
-5.35767884,3.38075033,0.08451204,0.69409246,0.87204213,0.96343610,0.02536391,0.56219239
-5.35167584,3.27813591,0.08380617,0.66728675,0.83445536,0.93901000,0.02475510,0.55125096
-5.34567284,3.17545488,0.08291102,0.64083598,0.79739772,0.91415181,0.02415608,0.53995287
-5.33966983,3.07288922,0.08182414,0.61484132,0.76109856,0.88891796,0.02355662,0.52825013
-5.33366683,2.97058579,0.08054635,0.58938044,0.72574702,0.86336427,0.02294677,0.51610756
-5.32766383,2.86870297,0.07908270,0.56451618,0.69150128,0.83755840,0.02231745,0.50351195
-5.32166083,2.76745498,0.07744328,0.54030533,0.65849846,0.81159167,0.02166102,0.49048009
-5.31565783,2.66715115,0.07564381,0.51680691,0.62686465,0.78558928,0.02097170,0.47706530
-5.30965483,2.56822747,0.07370599,0.49408946,0.59672406,0.75971824,0.02024596,0.46336190
-5.30365183,2.47126837,0.07165754,0.47223678,0.56820678,0.73419251,0.01948271,0.44950759
-5.29764882,2.37701729,0.06953197,0.45135179,0.54145465,0.70927475,0.01868340,0.43568326
-5.29164582,2.28637518,0.06736797,0.43155830,0.51662467,0.68527461,0.01785203,0.42211045
-5.28564282,2.20038700,0.06520851,0.41300053,0.49388997,0.66254343,0.01699497,0.40904642
-5.27963982,2.12021655,0.06309968,0.39584046,0.47343810,0.64146552,0.01612076,0.39677703
-5.27363682,2.04711108,0.06108924,0.38025318,0.45546682,0.62244651,0.01523977,0.38560781
-5.26763382,1.98235721,0.05922505,0.36642044,0.44017772,0.60589899,0.01436384,0.37585353
-5.26163082,1.92723049,0.05755332,0.35452287,0.42776788,0.59222650,0.01350582,0.36782667
-5.25562781,1.88294082,0.05611689,0.34473123,0.41842032,0.58180620,0.01267918,0.36182542
-5.24962481,1.85057654,0.05495345,0.33719720,0.41229345,0.57497138,0.01189751,0.35812157
-5.24362181,1.83104973,0.05409403,0.33204418,0.40951044,0.57199440,0.01117409,0.35694883
-5.23761881,1.82504528,0.05356151,0.32935864,0.41014889,0.57307100,0.01052149,0.35849204
-5.23161581,1.83297611,0.05336950,0.32918237,0.41423140,0.57830667,0.00995118,0.36287773
-5.22561281,1.85494659,0.05352150,0.33150619,0.42171763,0.58770583,0.00947319,0.37016628
-5.21960980,1.89072587,0.05401039,0.33626529,0.43249826,0.60116419,0.00909583,0.38034618
-5.21360680,1.93973243,0.05481835,0.34333658,0.44639108,0.61846498,0.00882545,0.39333039
-5.20760380,2.00103062,0.05591710,0.35253807,0.46313976,0.63927909,0.00866626,0.40895514
-5.20160080,2.07333957,0.05726861,0.36363061,0.48241511,0.66316923,0.00862018,0.42698112
-5.19559780,2.15505440,0.05882610,0.37632166,0.50381914,0.68959823,0.00868678,0.44709713
-5.18959480,2.24427902,0.06053543,0.39027118,0.52689165,0.71794104,0.00886323,0.46892608
-5.18359180,2.33886957,0.06233670,0.40509941,0.55111935,0.74750012,0.00914433,0.49203312
-5.17758879,2.43648709,0.06416618,0.42039624,0.57594705,0.77752375,0.00952256,0.51593574
-5.17158579,2.53465756,0.06595822,0.43573181,0.60079071,0.80722648,0.00998821,0.54011555
-5.16558279,2.63083734,0.06764739,0.45066804,0.62505183,0.83581120,0.01052954,0.56403130
-5.15957979,2.72248175,0.06917051,0.46477058,0.64813267,0.86249173,0.01113303,0.58713285
-5.15357679,2.80711440,0.07046860,0.47762080,0.66945184,0.88651537,0.01178357,0.60887554
-5.14757379,2.88239486,0.07148869,0.48882734,0.68845966,0.90718441,0.01246486,0.62873461
-5.14157079,2.94618235,0.07218538,0.49803688,0.70465278,0.92387594,0.01315971,0.64621918
-5.13556778,2.99659328,0.07252210,0.50494362,0.71758750,0.93605909,0.01385045,0.66088524
-5.12956478,3.03205069,0.07247206,0.50929724,0.72689131,0.94330922,0.01451937,0.67234748
-5.12356178,3.05132390,0.07201881,0.51090902,0.73227244,0.94531856,0.01514913,0.68028920
-5.11755878,3.05355724,0.07115644,0.50965601,0.73352678,0.94190293,0.01572325,0.68447044
-5.11155578,3.03828696,0.06988943,0.50548296,0.73054220,0.93300442,0.01622649,0.68473364
-5.10555278,3.00544606,0.06823214,0.49840223,0.72330019,0.91868999,0.01664535,0.68100700
-5.09954977,2.95535709,0.06620797,0.48849151,0.71187454,0.89914628,0.01696835,0.67330533
-5.09354677,2.88871368,0.06384831,0.47588967,0.69642751,0.87467081,0.01718644,0.66172838
-5.08754377,2.80655160,0.06119120,0.46079088,0.67720348,0.84566012,0.01729319,0.64645690
-5.08154077,2.71021103,0.05827995,0.44343728,0.65452050,0.81259546,0.01728502,0.62774649
-5.07553777,2.60129153,0.05516160,0.42411055,0.62876008,0.77602652,0.01716123,0.60591964
-5.06953477,2.48160178,0.05188538,0.40312273,0.60035566,0.73655413,0.01692406,0.58135629
-5.06353177,2.35310609,0.04850127,0.38080664,0.56978030,0.69481238,0.01657858,0.55448321
-5.05752876,2.21786975,0.04505856,0.35750631,0.53753400,0.65145105,0.01613249,0.52576281
-5.05152576,2.07800529,0.04160467,0.33356777,0.50413119,0.60711882,0.01559593,0.49568159
-5.04552276,1.93562136,0.03818404,0.30933037,0.47008886,0.56244787,0.01498109,0.46473886
-5.03951976,1.79277601,0.03483731,0.28511915,0.43591562,0.51804037,0.01430192,0.43343593
-5.03351676,1.65143559,0.03160065,0.26123824,0.40210219,0.47445705,0.01357367,0.40226622
-5.02751376,1.51344007,0.02850534,0.23796549,0.36911334,0.43220815,0.01281248,0.37170646
-5.02151076,1.38047573,0.02557752,0.21554854,0.33738169,0.39174683,0.01203499,0.34220929
-5.01550775,1.25405504,0.02283821,0.19420212,0.30730320,0.35346498,0.01125789,0.31419715
-5.00950475,1.13550382,0.02030339,0.17410675,0.27923446,0.31769130,0.01049755,0.28805771
-5.00350175,1.02595516,0.01798428,0.15540863,0.25349162,0.28469148,0.00976965,0.26414058
-4.99749875,0.92634930,0.01588775,0.13822062,0.23035078,0.25467005,0.00908890,0.24275528
-4.99149575,0.83743863,0.01401672,0.12262411,0.21004954,0.22777379,0.00846877,0.22417023
-4.98549275,0.75979664,0.01237070,0.10867164,0.19278952,0.20409612,0.00792123,0.20861261
-4.97948974,0.69382972,0.01094631,0.09639009,0.17873946,0.18368228,0.00745663,0.19626867
-4.97348674,0.63979074,0.00973775,0.08578408,0.16803857,0.16653487,0.00708358,0.18728446
-4.96748374,0.59779325,0.00873733,0.07683967,0.16079991,0.15261949,0.00680879,0.18176664
-4.96148074,0.56782556,0.00793589,0.06952792,0.15711350,0.14187023,0.00663711,0.17978320
-4.95547774,0.54976391,0.00732320,0.06380835,0.15704892,0.13419482,0.00657140,0.18136398
-4.94947474,0.54338431,0.00688828,0.05963210,0.16065728,0.12947931,0.00661262,0.18650097
-4.94347174,0.54837277,0.00661972,0.05694474,0.16797245,0.12759228,0.00675979,0.19514838
-4.93746873,0.56433408,0.00650586,0.05568867,0.17901168,0.12838843,0.00701005,0.20722251
-4.93146573,0.59079914,0.00653500,0.05580510,0.19377540,0.13171187,0.00735869,0.22260174
-4.92546273,0.62723153,0.00669554,0.05723564,0.21224663,0.13739891,0.00779928,0.24112665
-4.91945973,0.67303364,0.00697610,0.05992346,0.23439004,0.14528073,0.00832373,0.26260069
-4.91345673,0.72755314,0.00736561,0.06381413,0.26015081,0.15518584,0.00892245,0.28679154
-4.90745373,0.79009023,0.00785342,0.06885620,0.28945371,0.16694267,0.00958451,0.31343345
-4.90145073,0.85990641,0.00842940,0.07500148,0.32220251,0.18038221,0.01029785,0.34223075
-4.89544772,0.93623498,0.00908406,0.08220528,0.35827990,0.19534081,0.01104953,0.37286267
-4.88944472,1.01829359,0.00980862,0.09042635,0.39754817,0.21166325,0.01182600,0.40498956
-4.88344172,1.10529866,0.01059521,0.09962687,0.43985074,0.22920585,0.01261342,0.43826031
-4.87743872,1.19648151,0.01143695,0.10977230,0.48501436,0.24783966,0.01339801,0.47232101
-4.87143572,1.29110543,0.01232807,0.12083112,0.53285213,0.26745349,0.01416637,0.50682429
-4.86543272,1.38848298,0.01326408,0.13277454,0.58316702,0.28795656,0.01490591,0.54143921
-4.85942971,1.48799229,0.01424181,0.14557598,0.63575562,0.30928057,0.01560514,0.57586098
-4.85342671,1.58909141,0.01525945,0.15921047,0.69041181,0.33138088,0.01625405,0.60982004
-4.84742371,1.69132909,0.01631654,0.17365374,0.74692996,0.35423653,0.01684436,0.64308989
-4.84142071,1.79435116,0.01741393,0.18888107,0.80510719,0.37784892,0.01736976,0.67549315
-4.83541771,1.89790116,0.01855352,0.20486581,0.86474444,0.40223895,0.01782606,0.70690513
-4.82941471,2.00181457,0.01973809,0.22157755,0.92564583,0.42744256,0.01821128,0.73725478
-4.82341171,2.10600619,0.02097093,0.23898006,0.98761627,0.45350459,0.01852560,0.76652243
-4.81740870,2.21045067,0.02225542,0.25702880,1.05045707,0.48047124,0.01877129,0.79473448
-4.81140570,2.31515664,0.02359453,0.27566836,1.11395975,0.50838124,0.01895246,0.82195496
-4.80540270,2.42013560,0.02499031,0.29482971,1.17789821,0.53725614,0.01907479,0.84827435
-4.79939970,2.52536693,0.02644334,0.31442751,1.24201963,0.56709026,0.01914519,0.87379620
-4.79339670,2.63076103,0.02795214,0.33435774,1.30603490,0.59784072,0.01917136,0.89862217
-4.78739370,2.73612283,0.02951270,0.35449559,1.36960908,0.62941837,0.01916138,0.92283646
-4.78139070,2.84111829,0.03111801,0.37469412,1.43235289,0.66168005,0.01912327,0.94649051
-4.77538769,2.94524620,0.03275780,0.39478371,1.49381607,0.69442298,0.01906452,0.96958902
-4.76938469,3.04781788,0.03441829,0.41457246,1.55348351,0.72738177,0.01899176,0.99207824
-4.76338169,3.14794679,0.03608224,0.43384788,1.61077481,0.76022854,0.01891041,1.01383750
-4.75737869,3.24454973,0.03772909,0.45237971,1.66504818,0.79257641,0.01882448,1.03467458
-4.75137569,3.33636061,0.03933534,0.46992418,1.71560873,0.82398658,0.01873639,1.05432559
-4.74537269,3.42195712,0.04087512,0.48622937,1.76172163,0.85397891,0.01864696,1.07245952
-4.73936968,3.49979984,0.04232088,0.50104183,1.80262974,0.88204570,0.01855551,1.08868746
-4.73336668,3.56828233,0.04364432,0.51411412,1.83757542,0.90766825,0.01845999,1.10257624
-4.72736368,3.62579046,0.04481737,0.52521293,1.86582555,0.93033543,0.01835730,1.11366574
-4.72136068,3.67076793,0.04581320,0.53412763,1.88669888,0.94956362,0.01824358,1.12148924
-4.71535768,3.70178497,0.04660737,0.54067873,1.89959428,0.96491689,0.01811467,1.12559552
-4.70935468,3.71760666,0.04717881,0.54472581,1.90401858,0.97602643,0.01796650,1.12557171
-4.70335168,3.71725717,0.04751077,0.54617463,1.89961242,0.98260839,0.01779555,1.12106558
-4.69734867,3.70007631,0.04759166,0.54498288,1.88617269,0.98447900,0.01759925,1.11180602
-4.69134567,3.66576545,0.04741559,0.54116440,1.86367025,0.98156608,0.01737638,1.09762067
-4.68534267,3.61441985,0.04698283,0.53479132,1.83226180,0.97391654,0.01712737,1.07844963
-4.67933967,3.54654572,0.04629993,0.52599424,1.79229513,0.96169900,0.01685454,1.05435460
-4.67333667,3.46306072,0.04537962,0.51496011,1.74430723,0.94520170,0.01656225,1.02552300
-4.66733367,3.36527782,0.04424043,0.50192798,1.68901521,0.92482539,0.01625692,0.99226677
-4.66133067,3.25487310,0.04290612,0.48718269,1.62730042,0.90107170,0.01594702,0.95501615
-4.65532766,3.13383908,0.04140492,0.47104681,1.56018634,0.87452737,0.01564287,0.91430866
-4.64932466,3.00442588,0.03976849,0.45387102,1.48881125,0.84584519,0.01535643,0.87077398
-4.64332166,2.86907301,0.03803094,0.43602362,1.41439708,0.81572242,0.01510098,0.82511563
-4.63731866,2.73033504,0.03622759,0.41787928,1.33821571,0.78487770,0.01489074,0.77809022
-4.63131566,2.59080472,0.03439389,0.39980782,1.26155437,0.75402762,0.01474046,0.73048546
-4.62531266,2.45303686,0.03256428,0.38216336,1.18568155,0.72386389,0.01466494,0.68309780
-4.61930965,2.31947637,0.03077111,0.36527436,1.11181498,0.69503211,0.01467864,0.63671076
-4.61330665,2.19239318,0.02904380,0.34943490,1.04109277,0.66811306,0.01479516,0.59207481
-4.60730365,2.07382661,0.02740804,0.33489759,0.97454885,0.64360724,0.01502687,0.54988928
-4.60130065,1.96554070,0.02588524,0.32186835,0.91309339,0.62192313,0.01538450,0.51078718
-4.59529765,1.86899190,0.02449216,0.31050319,0.85749863,0.60336961,0.01587677,0.47532292
-4.58929465,1.78530928,0.02324070,0.30090701,0.80839027,0.58815255,0.01651014,0.44396328
-4.58329165,1.71528724,0.02213792,0.29313449,0.76624419,0.57637563,0.01728856,0.41708153
-4.57728864,1.65938995,0.02118622,0.28719275,0.73138827,0.56804500,0.01821328,0.39495462
-4.57128564,1.61776622,0.02038365,0.28304565,0.70400842,0.56307742,0.01928279,0.37776307
-4.56528264,1.59027337,0.01972438,0.28061951,0.68415833,0.56131141,0.02049274,0.36559328
-4.55927964,1.57650815,0.01919922,0.27980980,0.67177195,0.56252058,0.02183601,0.35844180
-4.55327664,1.57584306,0.01879622,0.28048846,0.66667777,0.56642861,0.02330284,0.35622136
-4.54727364,1.58746590,0.01850135,0.28251163,0.66861420,0.57272522,0.02488094,0.35876792
-4.54127064,1.61042106,0.01829910,0.28572724,0.67724510,0.58108221,0.02655582,0.36584880
-4.53526763,1.64365077,0.01817311,0.28998235,0.69217487,0.59116927,0.02831112,0.37717133
-4.52926463,1.68603499,0.01810680,0.29512979,0.71296253,0.60266871,0.03012895,0.39239182
-4.52326163,1.73642897,0.01808384,0.30103403,0.73913428,0.61528891,0.03199043,0.41112476
-4.51725863,1.79369737,0.01808868,0.30757598,0.77019444,0.62877591,0.03387619,0.43295206
-4.51125563,1.85674460,0.01810690,0.31465677,0.80563445,0.64292305,0.03576695,0.45743213
-4.50525263,1.92454088,0.01812555,0.32220026,0.84494000,0.65757838,0.03764413,0.48410889
-4.49924962,1.99614379,0.01813341,0.33015450,0.88759646,0.67264993,0.03949052,0.51252046
-4.49324662,2.07071535,0.01812114,0.33849198,0.93309256,0.68810858,0.04129086,0.54220755
-4.48724362,2.14753457,0.01808138,0.34720892,0.98092276,0.70398895,0.04303246,0.57272142
-4.48124062,2.22600564,0.01800884,0.35632360,1.03058849,0.72038803,0.04470576,0.60363127
-4.47523762,2.30566183,0.01790023,0.36587386,1.08159851,0.73746203,0.04630476,0.63453101
-4.46923462,2.38616532,0.01775423,0.37591399,1.13346877,0.75542138,0.04782737,0.66504520
-4.46323162,2.46730299,0.01757136,0.38651106,1.18572193,0.77452414,0.04927559,0.69483403
-4.45722861,2.54897859,0.01735386,0.39774088,1.23788696,0.79506795,0.05065558,0.72359727
-4.45122561,2.63120127,0.01710547,0.40968370,1.28949890,0.81738074,0.05197749,0.75107702
-4.44522261,2.71407079,0.01683125,0.42241978,1.34009911,0.84181030,0.05325511,0.77705923
-4.43921961,2.79775988,0.01653735,0.43602496,1.38923614,0.86871295,0.05450537,0.80137389
-4.43321661,2.88249395,0.01623074,0.45056633,1.43646735,0.89844148,0.05574766,0.82389406
-4.42721361,2.96852885,0.01591895,0.46609814,1.48136137,0.93133258,0.05700290,0.84453361
-4.42121061,3.05612718,0.01560982,0.48265795,1.52350152,0.96769405,0.05829263,0.86324397
-4.41520760,3.14553388,0.01531121,0.50026324,1.56249005,1.00779201,0.05963789,0.88000998
-4.40920460,3.23695197,0.01503077,0.51890848,1.59795328,1.05183843,0.06105808,0.89484503
-4.40320160,3.33051924,0.01477568,0.53856279,1.62954736,1.09997945,0.06256991,0.90778584
-4.39719860,3.42628668,0.01455243,0.55916821,1.65696461,1.15228462,0.06418626,0.91888696
-4.39119560,3.52419975,0.01436664,0.58063866,1.67994007,1.20873769,0.06591532,0.92821539
-4.38519260,3.62408302,0.01422286,0.60285972,1.69825800,1.26922912,0.06775972,0.93584545
-4.37918959,3.72562908,0.01412453,0.62568910,1.71175802,1.33355080,0.06971600,0.94185413
-4.37318659,3.82839208,0.01407383,0.64895795,1.72034048,1.40139320,0.07177425,0.94631711
-4.36718359,3.93178651,0.01407167,0.67247297,1.72397071,1.47234518,0.07391801,0.94930546
-4.36118059,4.03509113,0.01411771,0.69601920,1.72268188,1.54589668,0.07612447,0.95088326
-4.35517759,4.13745823,0.01421039,0.71936355,1.71657601,1.62144435,0.07836489,0.95110593
-4.34917459,4.23792774,0.01434704,0.74225888,1.70582314,1.69829996,0.08060533,0.95001946
-4.34317159,4.33544593,0.01452393,0.76444864,1.69065832,1.77570160,0.08280754,0.94766036
-4.33716858,4.42888795,0.01473648,0.78567180,1.67137659,1.85282734,0.08493012,0.94405622
-4.33116558,4.51708340,0.01497937,0.80566805,1.64832586,1.92881095,0.08692977,0.93922686
-4.32516258,4.59884422,0.01524668,0.82418308,1.62189812,2.00275943,0.08876260,0.93318589
-4.31915958,4.67299375,0.01553208,0.84097386,1.59251914,2.07377166,0.09038554,0.92594256
-4.31315658,4.73839629,0.01582898,0.85581366,1.56063720,2.14095787,0.09175772,0.91750378
-4.30715358,4.79398612,0.01613064,0.86849685,1.52671137,2.20345929,0.09284169,0.90787627
