energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.69384692,1.57504657,0.35272058,1.26910367,0.01804565,0.02075708,0.00169730,0.21684933,0.12996687,0.05237049
-5.68784392,1.68775931,0.37808961,1.35853274,0.01893914,0.02263484,0.00167268,0.23391134,0.14002416,0.05644924
-5.68184092,1.79992620,0.40318865,1.44740281,0.01977644,0.02456254,0.00164642,0.25100821,0.15005288,0.06051257
-5.67583792,1.91023015,0.42771632,1.53463824,0.02054346,0.02652550,0.00161858,0.26796029,0.15993889,0.06451665
-5.66983492,2.01734407,0.45137071,1.61915505,0.02122659,0.02850821,0.00158920,0.28458565,0.16956861,0.06841794
-5.66383192,2.11996111,0.47385669,1.69988549,0.02181308,0.03049459,0.00155834,0.30070426,0.17883197,0.07217432
-5.65782891,2.21682596,0.49489340,1.77580343,0.02229151,0.03246819,0.00152610,0.31614218,0.18762549,0.07574613
-5.65182591,2.30676573,0.51422163,1.84594944,0.02265208,0.03441250,0.00149257,0.33073594,0.19585534,0.07909723
-5.64582291,2.38871931,0.53161069,1.90945466,0.02288703,0.03631118,0.00145790,0.34433659,0.20344018,0.08219595
-5.63981991,2.46176395,0.54686471,1.96556241,0.02299091,0.03814831,0.00142229,0.35681348,0.21031378,0.08501586
-5.63381691,2.52513791,0.55982775,2.01364676,0.02296078,0.03990868,0.00138596,0.36805751,0.21642709,0.08753644
-5.62781391,2.57825848,0.57038788,2.05322724,0.02279638,0.04157800,0.00134921,0.37798372,0.22174990,0.08974343
-5.62181091,2.62073449,0.57847976,2.08397928,0.02250014,0.04314312,0.00131236,0.38653315,0.22627170,0.09162910
-5.61580790,2.65237302,0.58408580,2.10573993,0.02207720,0.04459224,0.00127578,0.39367389,0.23000201,0.09319216
-5.60980490,2.67318013,0.58723576,2.11850884,0.02153522,0.04591511,0.00123987,0.39940117,0.23296984,0.09443752
-5.60380190,2.68335579,0.58800493,2.12244459,0.02088418,0.04710312,0.00120505,0.40373676,0.23522255,0.09537584
-5.59779890,2.68328325,0.58651088,2.11785658,0.02013608,0.04814945,0.00117174,0.40672735,0.23682400,0.09602281
-5.59179590,2.67351361,0.58290896,2.10519312,0.01930457,0.04904918,0.00114038,0.40844238,0.23785205,0.09639842
-5.58579290,2.65474628,0.57738684,2.08502613,0.01840451,0.04979930,0.00111135,0.40897108,0.23839563,0.09652595
-5.57978989,2.62780621,0.57015820,2.05803338,0.01745157,0.05039876,0.00108501,0.40841907,0.23855143,0.09643105
-5.57378689,2.59361903,0.56145597,2.02497888,0.01646171,0.05084849,0.00106167,0.40690462,0.23842032,0.09614068
-5.56778389,2.55318490,0.55152525,1.98669230,0.01545072,0.05115133,0.00104157,0.40455463,0.23810374,0.09568214
-5.56178089,2.50755230,0.54061632,1.94404819,0.01443384,0.05131196,0.00102488,0.40150063,0.23770007,0.09508214
-5.55577789,2.45779246,0.52897790,1.89794565,0.01342530,0.05133683,0.00101166,0.39787488,0.23730131,0.09436597
-5.54977489,2.40497537,0.51685092,1.84928914,0.01243803,0.05123399,0.00100193,0.39380662,0.23698999,0.09355685
-5.54377189,2.35014799,0.50446296,1.79897089,0.01148333,0.05101298,0.00099557,0.38941887,0.23683661,0.09267538
-5.53776888,2.29431511,0.49202358,1.74785524,0.01057072,0.05068456,0.00099242,0.38482545,0.23689756,0.09173918
-5.53176588,2.23842321,0.47972051,1.69676528,0.00970780,0.05026055,0.00099220,0.38012877,0.23721360,0.09076274
-5.52576288,2.18334747,0.46771689,1.64647171,0.00890018,0.04975357,0.00099459,0.37541800,0.23780898,0.08975738
-5.51975988,2.12988183,0.45614944,1.59768406,0.00815155,0.04917677,0.00099919,0.37076794,0.23869117,0.08873143
-5.51375688,2.07873201,0.44512763,1.55104400,0.00746372,0.04854356,0.00100558,0.36623841,0.23985114,0.08769044
-5.50775388,2.03051119,0.43473366,1.50712063,0.00683682,0.04786731,0.00101327,0.36187421,0.24126423,0.08663762
-5.50175088,1.98573791,0.42502330,1.46640749,0.00626945,0.04716108,0.00102180,0.35770551,0.24289142,0.08557425
-5.49574787,1.94483591,0.41602730,1.42932078,0.00575897,0.04643735,0.00103066,0.35374869,0.24468102,0.08450013
-5.48974487,1.90813530,0.40775335,1.39619882,0.00530168,0.04570773,0.00103938,0.35000754,0.24657070,0.08341412
-5.48374187,1.87587486,0.40018846,1.36730212,0.00489314,0.04498277,0.00104749,0.34647460,0.24848972,0.08231452
-5.47773887,1.84820496,0.39330157,1.34281412,0.00452840,0.04427170,0.00105457,0.34313277,0.25036122,0.08119951
-5.47173587,1.82519093,0.38704623,1.32284215,0.00420225,0.04358233,0.00106022,0.33995701,0.25210468,0.08006744
-5.46573287,1.80681661,0.38136345,1.30741882,0.00390945,0.04292088,0.00106409,0.33691592,0.25363831,0.07891705
-5.45972986,1.79298807,0.37618440,1.29650346,0.00364492,0.04229197,0.00106588,0.33397351,0.25488133,0.07774762
-5.45372686,1.78353748,0.37143298,1.28998403,0.00340390,0.04169857,0.00106534,0.33109065,0.25575616,0.07655899
-5.44772386,1.77822722,0.36702833,1.28767937,0.00318207,0.04114206,0.00106226,0.32822664,0.25619046,0.07535149
-5.44172086,1.77675437,0.36288706,1.28934205,0.00297567,0.04062234,0.00105649,0.32534042,0.25611894,0.07412587
-5.43571786,1.77875578,0.35892533,1.29466198,0.00278150,0.04013796,0.00104791,0.32239187,0.25548491,0.07288312
-5.42971486,1.78381395,0.35506070,1.30327111,0.00259698,0.03968631,0.00103648,0.31934275,0.25424168,0.07162425
-5.42371186,1.79146387,0.35121380,1.31474915,0.00242013,0.03926383,0.00102217,0.31615766,0.25235363,0.07035012
-5.41770885,1.80120096,0.34730986,1.32863067,0.00224953,0.03886621,0.00100502,0.31280477,0.24979702,0.06906129
-5.41170585,1.81249012,0.34327999,1.34441346,0.00208428,0.03848869,0.00098509,0.30925646,0.24656056,0.06775784
-5.40570285,1.82477602,0.33906235,1.36156828,0.00192391,0.03812624,0.00096250,0.30548984,0.24264565,0.06643931
-5.39969985,1.83749431,0.33460316,1.37954968,0.00176832,0.03777379,0.00093740,0.30148711,0.23806639,0.06510467
-5.39369685,1.85008367,0.32985755,1.39780782,0.00161769,0.03742641,0.00090998,0.29723589,0.23284921,0.06375239
-5.38769385,1.86199834,0.32479021,1.41580097,0.00147242,0.03707951,0.00088045,0.29272937,0.22703236,0.06238055
-5.38169085,1.87272088,0.31937595,1.43300816,0.00133302,0.03672889,0.00084906,0.28796641,0.22066502,0.06098697
-5.37568784,1.88177449,0.31360002,1.44894177,0.00120009,0.03637093,0.00081611,0.28295156,0.21380622,0.05956950
-5.36968484,1.88873477,0.30745838,1.46315940,0.00107422,0.03600256,0.00078188,0.27769499,0.20652361,0.05812623
-5.36368184,1.89324029,0.30095763,1.47527472,0.00095597,0.03562134,0.00074671,0.27221242,0.19889195,0.05665581
-5.35767884,1.89500167,0.29411496,1.48496679,0.00084582,0.03522551,0.00071093,0.26652495,0.19099163,0.05515766
-5.35167584,1.89380882,0.28695788,1.49198748,0.00074417,0.03481396,0.00067490,0.26065893,0.18290706,0.05363234
-5.34567284,1.88953619,0.27952381,1.49616682,0.00065131,0.03438626,0.00063896,0.25464585,0.17472505,0.05208170
-5.33966983,1.88214571,0.27185962,1.49741595,0.00056741,0.03394275,0.00060348,0.24852224,0.16653337,0.05050916
-5.33366683,1.87168761,0.26402111,1.49572773,0.00049258,0.03348455,0.00056881,0.24232964,0.15841927,0.04891984
-5.32766383,1.85829894,0.25607237,1.49117498,0.00042682,0.03301368,0.00053529,0.23611457,0.15046836,0.04732067
-5.32166083,1.84220013,0.24808522,1.48390647,0.00037009,0.03253320,0.00050327,0.22992867,0.14276352,0.04572053
-5.31565783,1.82368964,0.24013860,1.47414107,0.00032231,0.03204730,0.00047307,0.22382871,0.13538419,0.04413017
-5.30965483,1.80313706,0.23231794,1.46216008,0.00028341,0.03156153,0.00044502,0.21787678,0.12840577,0.04256228
-5.30365183,1.78097494,0.22471462,1.44829844,0.00025332,0.03108292,0.00041944,0.21214037,0.12189936,0.04103139
-5.29764882,1.75768964,0.21742534,1.43293501,0.00023204,0.03062018,0.00039664,0.20669236,0.11593163,0.03955377
-5.29164582,1.73381152,0.21055155,1.41648233,0.00021966,0.03018379,0.00037694,0.20161093,0.11056486,0.03814732
-5.28564282,1.70990471,0.20419875,1.39937644,0.00021636,0.02978608,0.00036066,0.19697935,0.10585715,0.03683138
-5.27963982,1.68655681,0.19847579,1.38206685,0.00022243,0.02944128,0.00034813,0.19288542,0.10186257,0.03562658
-5.27363682,1.66436860,0.19349395,1.36500719,0.00023832,0.02916539,0.00033968,0.18942074,0.09863145,0.03455462
-5.26763382,1.64394396,0.18936594,1.34864657,0.00026462,0.02897606,0.00033567,0.18667968,0.09621052,0.03363799
-5.26163082,1.62588024,0.18620465,1.33342202,0.00030207,0.02889225,0.00033646,0.18475802,0.09464293,0.03289974
-5.25562781,1.61075892,0.18412169,1.31975188,0.00035159,0.02893388,0.00034243,0.18375130,0.09396822,0.03236314
-5.24962481,1.59913688,0.18322573,1.30803028,0.00041421,0.02912131,0.00035397,0.18375288,0.09422199,0.03205133
-5.24362181,1.59153809,0.18362063,1.29862272,0.00049114,0.02947474,0.00037145,0.18485187,0.09543549,0.03198697
-5.23761881,1.58844599,0.18540330,1.29186246,0.00058370,0.03001354,0.00039526,0.18713083,0.09763500,0.03219178
-5.23161581,1.59029639,0.18866153,1.28804785,0.00069332,0.03075551,0.00042575,0.19066350,0.10084107,0.03268614
-5.22561281,1.59747112,0.19347169,1.28744029,0.00082151,0.03171614,0.00046325,0.19551256,0.10506771,0.03348857
-5.21960980,1.61029241,0.19989647,1.29026278,0.00096987,0.03290784,0.00050803,0.20172761,0.11032145,0.03461527
-5.21360680,1.62901820,0.20798275,1.29669892,0.00114004,0.03433925,0.00056032,0.20934344,0.11660054,0.03607964
-5.20760380,1.65383847,0.21775971,1.30689232,0.00133366,0.03601459,0.00062026,0.21837876,0.12389418,0.03789186
-5.20160080,1.68487274,0.22923724,1.32094633,0.00155241,0.03793316,0.00068791,0.22883539,0.13218199,0.04005844
-5.19559780,1.72216891,0.24240488,1.33892404,0.00179796,0.04008896,0.00076321,0.24069813,0.14143363,0.04258191
-5.18959480,1.76570357,0.25723127,1.36084871,0.00207197,0.04247050,0.00084605,0.25393520,0.15160889,0.04546058
-5.18359180,1.81538387,0.27366420,1.38670450,0.00237609,0.04506077,0.00093616,0.26849939,0.16265792,0.04868837
-5.17758879,1.87105109,0.29163136,1.41643765,0.00271200,0.04783742,0.00103321,0.28432986,0.17452205,0.05225488
-5.17158579,1.93248569,0.31104175,1.44995815,0.00308140,0.05077317,0.00113678,0.30135443,0.18713481,0.05614544
-5.16558279,1.99941399,0.33178769,1.48714186,0.00348606,0.05383636,0.00124636,0.31949246,0.20042344,0.06034147
-5.15957979,2.07151603,0.35374751,1.52783316,0.00392786,0.05699171,0.00136143,0.33865796,0.21431060,0.06482084
-5.15357679,2.14843451,0.37678853,1.57184801,0.00440886,0.06020123,0.00148143,0.35876294,0.22871639,0.06955847
-5.14757379,2.22978422,0.40077056,1.61897738,0.00493130,0.06342521,0.00160584,0.37972067,0.24356052,0.07452695
-5.14157079,2.31516167,0.42554936,1.66899086,0.00549771,0.06662334,0.00173422,0.40144884,0.25876452,0.07969727
-5.13556778,2.40415422,0.45098025,1.72164022,0.00611092,0.06975584,0.00186620,0.42387219,0.27425387,0.08503962
-5.12956478,2.49634829,0.47692133,1.77666289,0.00677415,0.07278449,0.00200159,0.44692463,0.28996002,0.09052413
-5.12356178,2.59133603,0.50323643,1.83378485,0.00749099,0.07567380,0.00214037,0.47055061,0.30582209,0.09612162
-5.11755878,2.68872012,0.52979741,1.89272297,0.00826542,0.07839182,0.00228272,0.49470563,0.32178819,0.10180416
-5.11155578,2.78811614,0.55648580,1.95318650,0.00910183,0.08091105,0.00242910,0.51935580,0.33781626,0.10754564
-5.10555278,2.88915247,0.58319369,2.01487759,0.01000495,0.08320900,0.00258017,0.54447646,0.35387442,0.11332208
-5.09954977,2.99146764,0.60982372,2.07749089,0.01097978,0.08526865,0.00273688,0.57004994,0.36994076,0.11911176
-5.09354677,3.09470514,0.63628836,2.14071212,0.01203151,0.08707868,0.00290038,0.59606241,0.38600244,0.12489517
-5.08754377,3.19850623,0.66250842,2.20421597,0.01316538,0.08863347,0.00307202,0.62250013,0.40205438,0.13065483
-5.08154077,3.30250104,0.68841095,2.26766339,0.01438650,0.08993293,0.00325332,0.64934523,0.41809735,0.13637478
-5.07553777,3.40629875,0.71392672,2.33069870,0.01569967,0.09098210,0.00344586,0.67657110,0.43413557,0.14204009
-5.06953477,3.50947756,0.73898747,2.39294676,0.01710918,0.09179063,0.00365123,0.70413796,0.45017406,0.14763616
-5.06353177,3.61157524,0.76352303,2.45401079,0.01861857,0.09237209,0.00387095,0.73198855,0.46621565,0.15314802
-5.05752876,3.71208114,0.78745875,2.51347102,0.02023040,0.09274322,0.00410635,0.76004433,0.48225792,0.15855957
-5.05152576,3.81043027,0.81071314,2.57088468,0.02194601,0.09292304,0.00435847,0.78820248,0.49829015,0.16385293
-5.04552276,3.90600035,0.83319626,2.62578755,0.02376530,0.09293206,0.00462803,0.81633373,0.51429033,0.16900789
-5.03951976,3.99811203,0.85480861,2.67769716,0.02568654,0.09279137,0.00491524,0.84428134,0.53022261,0.17400148
-5.03351676,4.08603280,0.87544090,2.72611793,0.02770617,0.09252189,0.00521980,0.87186129,0.54603503,0.17880781
-5.02751376,4.16898458,0.89497471,2.77054794,0.02981869,0.09214362,0.00554085,0.89886359,0.56165781,0.18339802
-5.02151076,4.24615489,0.91328387,2.81048735,0.03201655,0.09167505,0.00587686,0.92505501,0.57700235,0.18774057
-5.01550775,4.31671131,0.93023673,2.84544808,0.03429011,0.09113267,0.00622570,0.95018281,0.59196088,0.19180168
-5.00950475,4.37981861,0.94569912,2.87496436,0.03662765,0.09053062,0.00658463,0.97397967,0.60640697,0.19554600
-5.00350175,4.43465811,0.95953786,2.89860385,0.03901540,0.08988053,0.00695033,0.99616942,0.62019685,0.19893746
-4.99749875,4.48044827,0.97162479,2.91597866,0.04143774,0.08919148,0.00731901,1.01647363,0.63317162,0.20194023
-4.99149575,4.51646591,0.98184104,2.92675592,0.04387726,0.08847008,0.00768648,1.03461860,0.64516031,0.20451978
-4.98549275,4.54206703,0.99008143,2.93066736,0.04631505,0.08772080,0.00804826,1.05034266,0.65598369,0.20664392
-4.97948974,4.55670663,0.99625889,2.92751764,0.04873094,0.08694632,0.00839977,1.06340357,0.66545882,0.20828390
-4.97348674,4.55995663,1.00030858,2.91719088,0.05110378,0.08614807,0.00873642,1.07358562,0.67340419,0.20941534
-4.96748374,4.55152124,1.00219181,2.89965533,0.05341175,0.08532679,0.00905380,1.08070638,0.67964524,0.21001907
-4.96148074,4.53124933,1.00189930,2.87496592,0.05563273,0.08448322,0.00934782,1.08462275,0.68402010,0.21008184
-4.95547774,4.49914330,0.99945403,2.84326460,0.05774464,0.08361877,0.00961482,1.08523611,0.68638539,0.20959678
-4.94947474,4.45536410,0.99491322,2.80477864,0.05972575,0.08273621,0.00985175,1.08249651,0.68662170,0.20856376
-4.94347174,4.40023239,0.98836964,2.75981674,0.06155509,0.08184029,0.01005621,1.07640562,0.68463869,0.20698944
-4.93746873,4.33422562,0.97995194,2.70876336,0.06321274,0.08093835,0.01022653,1.06701834,0.68037940,0.20488726
-4.93146573,4.25797119,0.96982413,2.65207131,0.06468018,0.08004073,0.01036187,1.05444312,0.67382370,0.20227708
-4.92546273,4.17223592,0.95818397,2.59025298,0.06594054,0.07916116,0.01046213,1.03884072,0.66499061,0.19918488
-4.91945973,4.07791199,0.94526041,2.52387040,0.06697893,0.07831681,0.01052803,1.02042164,0.65393941,0.19564212
-4.91345673,3.97599987,0.93131001,2.45352444,0.06778263,0.07752832,0.01056097,0.99944212,0.64076937,0.19168518
-4.90745373,3.86758859,0.91661225,2.37984362,0.06834130,0.07681954,0.01056301,0.97619885,0.62561817,0.18735457
-4.90145073,3.75383394,0.90146395,2.30347256,0.06864721,0.07621702,0.01053673,0.95102247,0.60865906,0.18269423
-4.89544772,3.63593514,0.88617279,2.22506062,0.06869529,0.07574937,0.01048514,0.92427013,0.59009670,0.17775067
-4.88944472,3.51511064,0.87105000,2.14525084,0.06848334,0.07544636,0.01041153,0.89631719,0.57016207,0.17257222
-4.88344172,3.39257372,0.85640244,2.06466958,0.06801200,0.07533788,0.01031934,0.86754841,0.54910649,0.16720817
-4.87743872,3.26950847,0.84252436,1.98391696,0.06728486,0.07545271,0.01021203,0.83834881,0.52719507,0.16170801
-4.87143572,3.14704691,0.82968883,1.90355838,0.06630841,0.07581725,0.01009297,0.80909458,0.50469986,0.15612065
-4.86543272,3.02624790,0.81813940,1.82411730,0.06509202,0.07645417,0.00996532,0.78014419,0.48189296,0.15049369
-4.85942971,2.90807832,0.80808215,1.74606938,0.06364784,0.07738110,0.00983192,0.75183017,0.45903992,0.14487269
-4.85342671,2.79339731,0.79967850,1.66983813,0.06199070,0.07860940,0.00969525,0.72445170,0.43639366,0.13930056
-4.84742371,2.68294381,0.79303916,1.59579205,0.06013792,0.08014306,0.00955735,0.69826839,0.41418911,0.13381699
-4.84142071,2.57732800,0.78821950,1.52424344,0.05810911,0.08197784,0.00941984,0.67349533,0.39263886,0.12845790
-4.83541771,2.47702684,0.78521672,1.45544871,0.05592596,0.08410075,0.00928385,0.65029981,0.37192985,0.12325507
-4.82941471,2.38238390,0.78396902,1.38961022,0.05361191,0.08648975,0.00915012,0.62879968,0.35222127,0.11823586
-4.82341171,2.29361352,0.78435705,1.32687963,0.05119185,0.08911391,0.00901899,0.60906346,0.33364362,0.11342303
-4.81740870,2.21080925,0.78620765,1.26736249,0.04869181,0.09193398,0.00889046,0.59111231,0.31629897,0.10883475
-4.81140570,2.13395622,0.78929997,1.21112404,0.04613855,0.09490333,0.00876433,0.57492366,0.30026234,0.10448477
-4.80540270,2.06294701,0.79337375,1.15819589,0.04355921,0.09796929,0.00864022,0.56043641,0.28558394,0.10038270
-4.79939970,1.99760049,0.79813968,1.10858352,0.04098088,0.10107488,0.00851772,0.54755758,0.27229233,0.09653453
-4.79339670,1.93768286,0.80329129,1.06227403,0.03843025,0.10416075,0.00839647,0.53617000,0.26039806,0.09294323
-4.78739370,1.88292989,0.80851799,1.01924415,0.03593321,0.10716742,0.00827630,0.52614066,0.24989769,0.08960951
-4.78139070,1.83306954,0.81351871,0.97946782,0.03351446,0.11003760,0.00815729,0.51732957,0.24077798,0.08653271
-4.77538769,1.78784372,0.81801536,0.94292333,0.03119719,0.11271845,0.00803992,0.50959843,0.23301986,0.08371167
-4.76938469,1.74702824,0.82176555,0.90959931,0.02900276,0.11516380,0.00792513,0.50281883,0.22660216,0.08114565
-4.76338169,1.71044980,0.82457381,0.87949952,0.02695036,0.11733610,0.00781441,0.49687951,0.22150469,0.07883524
-4.75737869,1.67799907,0.82630070,0.85264588,0.02505682,0.11920798,0.00770984,0.49169232,0.21771066,0.07678311
-4.75137569,1.64963917,0.82686919,0.82907975,0.02333634,0.12076344,0.00761414,0.48719658,0.21520818,0.07499468
-4.74537269,1.62540877,0.82626799,0.80886101,0.02180032,0.12199843,0.00753067,0.48336152,0.21399092,0.07347857
-4.73936968,1.60541968,0.82455149,0.79206517,0.02045722,0.12292094,0.00746340,0.48018673,0.21405770,0.07224683
-4.73336668,1.58984885,0.82183625,0.77877829,0.01931243,0.12355046,0.00741688,0.47770056,0.21541120,0.07131492
-4.72736368,1.57892508,0.81829420,0.76909017,0.01836822,0.12391688,0.00739616,0.47595664,0.21805589,0.07070149
-4.72136068,1.57291115,0.81414282,0.76308585,0.01762371,0.12405890,0.00740668,0.47502855,0.22199521,0.07042787
-4.71535768,1.57208230,0.80963295,0.76083612,0.01707484,0.12402198,0.00745410,0.47500322,0.22722831,0.07051730
-4.70935468,1.57670223,0.80503473,0.76238735,0.01671447,0.12385604,0.00754422,0.47597321,0.23374650,0.07099406
-4.70335168,1.58699820,0.80062267,0.76775143,0.01653244,0.12361287,0.00768272,0.47802853,0.24152981,0.07188241
-4.69734867,1.60313652,0.79666058,0.77689633,0.01651573,0.12334364,0.00787504,0.48124851,0.25054374,0.07320542
-4.69134567,1.62520023,0.79338732,0.78973803,0.01664866,0.12309639,0.00812613,0.48569408,0.26073660,0.07498386
-4.68534267,1.65317020,0.79100424,0.80613441,0.01691316,0.12291386,0.00844027,0.49140117,0.27203763,0.07723501
-4.67933967,1.68691107,0.78966495,0.82588155,0.01728907,0.12283166,0.00882091,0.49837554,0.28435607,0.07997173
-4.67333667,1.72616300,0.78946814,0.84871287,0.01775451,0.12287688,0.00927046,0.50658940,0.29758135,0.08320150
-4.66733367,1.77053982,0.79045377,0.87430133,0.01828634,0.12306732,0.00979018,0.51598003,0.31158439,0.08692586
-4.66133067,1.81953383,0.79260275,0.90226475,0.01886061,0.12341121,0.01038004,0.52645054,0.32622006,0.09113992
-4.65532766,1.87252721,0.79584028,0.93217391,0.01945311,0.12390753,0.01103870,0.53787266,0.34133068,0.09583219
-4.64932466,1.92880915,0.80004222,0.96356337,0.02003991,0.12454689,0.01176342,0.55009143,0.35675033,0.10098469
-4.64332166,1.98759808,0.80504426,0.99594420,0.02059792,0.12531279,0.01255014,0.56293142,0.37230985,0.10657324
