energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.86793397,1.31104640,0.00421577,0.28389787,0.38162515,0.32446231,0.02050946,0.27736733
-5.86193097,1.34667848,0.00445837,0.29300661,0.39497507,0.33379177,0.02100098,0.28410819
-5.85592796,1.38083479,0.00469286,0.30189553,0.40789616,0.34284975,0.02149305,0.29036501
-5.84992496,1.41339240,0.00491778,0.31053584,0.42032800,0.35160990,0.02198708,0.29610373
-5.84392196,1.44424874,0.00513202,0.31890265,0.43221573,0.36005007,0.02248489,0.30129667
-5.83791896,1.47332364,0.00533476,0.32697527,0.44351063,0.36815268,0.02298869,0.30592323
-5.83191596,1.50055996,0.00552557,0.33473714,0.45417015,0.37590471,0.02350113,0.30997037
-5.82591296,1.52592260,0.00570432,0.34217545,0.46415751,0.38329731,0.02402521,0.31343261
-5.81990995,1.54939616,0.00587122,0.34928048,0.47344085,0.39032514,0.02456424,0.31631162
-5.81390695,1.57098118,0.00602676,0.35604472,0.48199209,0.39698543,0.02512178,0.31861545
-5.80790395,1.59068963,0.00617168,0.36246177,0.48978552,0.40327679,0.02570153,0.32035749
-5.80190095,1.60853982,0.00630691,0.36852536,0.49679639,0.40919814,0.02630720,0.32155517
-5.79589795,1.62455139,0.00643350,0.37422825,0.50299964,0.41474748,0.02694247,0.32222856
-5.78989495,1.63874082,0.00655259,0.37956153,0.50836887,0.41992100,0.02761079,0.32239899
-5.78389195,1.65111802,0.00666533,0.38451405,0.51287580,0.42471248,0.02831537,0.32208786
-5.77788894,1.66168422,0.00677285,0.38907229,0.51649018,0.42911296,0.02905902,0.32131553
-5.77188594,1.67043160,0.00687621,0.39322064,0.51918037,0.43311100,0.02984415,0.32010073
-5.76588294,1.67734459,0.00697634,0.39694207,0.52091447,0.43669324,0.03067266,0.31846013
-5.75987994,1.68240284,0.00707406,0.40021914,0.52166197,0.43984547,0.03154596,0.31640841
-5.75387694,1.68558561,0.00717000,0.40303539,0.52139589,0.44255396,0.03246493,0.31395865
-5.74787394,1.68687710,0.00726465,0.40537675,0.52009507,0.44480705,0.03342993,0.31112295
-5.74187094,1.68627235,0.00735832,0.40723320,0.51774667,0.44659677,0.03444078,0.30791342
-5.73586793,1.68378292,0.00745115,0.40860012,0.51434849,0.44792037,0.03549679,0.30434309
-5.72986493,1.67944194,0.00754311,0.40947953,0.50991093,0.44878168,0.03659673,0.30042696
-5.72386193,1.67330782,0.00763402,0.40988091,0.50445846,0.44919193,0.03773879,0.29618290
-5.71785893,1.66546622,0.00772353,0.40982145,0.49803049,0.44917015,0.03892050,0.29163231
-5.71185593,1.65602982,0.00781116,0.40932584,0.49068133,0.44874293,0.04013869,0.28680048
-5.70585293,1.64513587,0.00789625,0.40842537,0.48247945,0.44794350,0.04138933,0.28171668
-5.69984992,1.63294128,0.00797804,0.40715651,0.47350586,0.44681019,0.04266744,0.27641374
-5.69384692,1.61961574,0.00805557,0.40555886,0.46385173,0.44538430,0.04396686,0.27092735
-5.68784392,1.60533291,0.00812775,0.40367281,0.45361548,0.44370748,0.04528015,0.26529500
-5.68184092,1.59026043,0.00819334,0.40153682,0.44289930,0.44181881,0.04659841,0.25955461
-5.67583792,1.57454938,0.00825094,0.39918465,0.43180553,0.43975172,0.04791113,0.25374305
-5.66983492,1.55832375,0.00829903,0.39664262,0.42043293,0.43753097,0.04920611,0.24789453
-5.66383192,1.54167081,0.00833593,0.39392719,0.40887320,0.43516997,0.05046943,0.24203907
-5.65782891,1.52463309,0.00835988,0.39104295,0.39720786,0.43266847,0.05168546,0.23620106
-5.65182591,1.50720245,0.00836904,0.38798127,0.38550579,0.43001100,0.05283698,0.23039820
-5.64582291,1.48931698,0.00836154,0.38471958,0.37382137,0.42716610,0.05390540,0.22464063
-5.63981991,1.47086080,0.00833554,0.38122158,0.36219357,0.42408641,0.05487105,0.21893058
-5.63381691,1.45166722,0.00828927,0.37743817,0.35064582,0.42070973,0.05571360,0.21326241
-5.62781391,1.43152499,0.00822111,0.37330934,0.33918677,0.41696106,0.05641255,0.20762312
-5.62181091,1.41018744,0.00812965,0.36876666,0.32781181,0.41275544,0.05694775,0.20199331
-5.61580790,1.38738429,0.00801377,0.36373656,0.31650533,0.40800159,0.05730008,0.19634846
-5.60980490,1.36283531,0.00787267,0.35814396,0.30524345,0.40260614,0.05745206,0.19066064
-5.60380190,1.33626522,0.00770598,0.35191631,0.29399719,0.39647816,0.05738848,0.18490030
-5.59779890,1.30741921,0.00751374,0.34498762,0.28273576,0.38953395,0.05709708,0.17903829
-5.59179590,1.27607797,0.00729650,0.33730245,0.27142995,0.38170165,0.05656903,0.17304789
-5.58579290,1.24207176,0.00705527,0.32881953,0.26005526,0.37292552,0.05579947,0.16690667
-5.57978989,1.20529259,0.00679160,0.31951489,0.24859476,0.36316974,0.05478783,0.16059824
-5.57378689,1.16570392,0.00650747,0.30938427,0.23704145,0.35242138,0.05353805,0.15411372
-5.56778389,1.12334752,0.00620533,0.29844481,0.22540013,0.34069252,0.05205868,0.14745280
-5.56178089,1.07834701,0.00588800,0.28673582,0.21368856,0.32802133,0.05036276,0.14062451
-5.55577789,1.03090810,0.00555865,0.27431863,0.20193811,0.31447222,0.04846761,0.13364748
-5.54977489,0.98131546,0.00522069,0.26127563,0.19019368,0.30013481,0.04639441,0.12654989
-5.54377189,0.92992654,0.00487768,0.24770843,0.17851314,0.28512201,0.04416773,0.11936895
-5.53776888,0.87716265,0.00453329,0.23373534,0.16696619,0.26956730,0.04181485,0.11215009
-5.53176588,0.82349781,0.00419119,0.21948829,0.15563290,0.25362115,0.03936508,0.10494581
-5.52576288,0.76944605,0.00385494,0.20510928,0.14460192,0.23744708,0.03684898,0.09781440
-5.51975988,0.71554762,0.00352797,0.19074670,0.13396850,0.22121727,0.03429760,0.09081843
-5.51375688,0.66235498,0.00321348,0.17655145,0.12383240,0.20510815,0.03174171,0.08402320
-5.50775388,0.61041898,0.00291442,0.16267326,0.11429587,0.18929593,0.02921107,0.07749524
-5.50175088,0.56027592,0.00263340,0.14925722,0.10546166,0.17395255,0.02673374,0.07130082
-5.49574787,0.51243587,0.00237274,0.13644064,0.09743115,0.15924186,0.02433559,0.06550459
-5.48974487,0.46737270,0.00213439,0.12435045,0.09030266,0.14531643,0.02203976,0.06016842
-5.48374187,0.42551582,0.00192000,0.11310097,0.08416989,0.13231487,0.01986638,0.05535038
-5.47773887,0.38724402,0.00173087,0.10279239,0.07912054,0.12035985,0.01783226,0.05110390
-5.47173587,0.35288110,0.00156802,0.09350959,0.07523499,0.10955666,0.01595089,0.04747713
-5.46573287,0.32269338,0.00143222,0.08532158,0.07258507,0.09999242,0.01423230,0.04451246
-5.45972986,0.29688870,0.00132398,0.07828130,0.07123282,0.09173578,0.01268326,0.04224619
-5.45372686,0.27561683,0.00124365,0.07242575,0.07122932,0.08483710,0.01130737,0.04070823
-5.44772386,0.25897081,0.00119139,0.06777648,0.07261329,0.07932895,0.01010531,0.03992199
-5.44172086,0.24698906,0.00116727,0.06434017,0.07540983,0.07522687,0.00907513,0.03990421
-5.43571786,0.23965797,0.00117123,0.06210939,0.07962894,0.07253030,0.00821250,0.04066490
-5.42971486,0.23691463,0.00120317,0.06106341,0.08526408,0.07122361,0.00751106,0.04220722
-5.42371186,0.23864974,0.00126292,0.06116896,0.09229078,0.07127713,0.00696272,0.04452740
-5.41770885,0.24471039,0.00135026,0.06238109,0.10066534,0.07264815,0.00655793,0.04761468
-5.41170585,0.25490281,0.00146493,0.06464387,0.11032373,0.07528191,0.00628599,0.05145126
-5.40570285,0.26899505,0.00160663,0.06789112,0.12118087,0.07911249,0.00613530,0.05601231
-5.39969985,0.28671973,0.00177499,0.07204722,0.13313034,0.08406370,0.00609354,0.06126607
-5.39369685,0.30777689,0.00196957,0.07702775,0.14604464,0.09004992,0.00614796,0.06717400
-5.38769385,0.33183708,0.00218985,0.08274039,0.15977615,0.09697693,0.00628551,0.07369116
-5.38169085,0.35854497,0.00243518,0.08908583,0.17415879,0.10474285,0.00649302,0.08076671
-5.37568784,0.38752333,0.00270474,0.09595874,0.18901050,0.11323912,0.00675736,0.08834456
-5.36968484,0.41837765,0.00299757,0.10324901,0.20413646,0.12235153,0.00706561,0.09636425
-5.36368184,0.45070140,0.00331248,0.11084306,0.21933311,0.13196149,0.00740515,0.10476204
-5.35767884,0.48408181,0.00364804,0.11862533,0.23439271,0.14194729,0.00776385,0.11347210
-5.35167584,0.51810626,0.00400256,0.12647988,0.24910853,0.15218560,0.00813019,0.12242792
-5.34567284,0.55236898,0.00437404,0.13429215,0.26328031,0.16255300,0.00849337,0.13156382
-5.33966983,0.58647816,0.00476018,0.14195074,0.27671990,0.17292764,0.00884348,0.14081648
-5.33366683,0.62006295,0.00515833,0.14934922,0.28925687,0.18319096,0.00917156,0.15012664
-5.32766383,0.65278059,0.00556548,0.15638795,0.30074372,0.19322943,0.00946977,0.15944063
-5.32166083,0.68432308,0.00597829,0.16297582,0.31106078,0.20293632,0.00973146,0.16871195
-5.31565783,0.71442358,0.00639308,0.16903184,0.32012025,0.21221344,0.00995119,0.17790278
-5.30965483,0.74286215,0.00680585,0.17448671,0.32786954,0.22097288,0.01012489,0.18698525
-5.30365183,0.76947091,0.00721232,0.17928407,0.33429362,0.22913865,0.01024978,0.19594273
-5.29764882,0.79413846,0.00760799,0.18338171,0.33941633,0.23664835,0.01032442,0.20477086
-5.29164582,0.81681358,0.00798818,0.18675254,0.34330073,0.24345470,0.01034872,0.21347841
-5.28564282,0.83750815,0.00834817,0.18938535,0.34604842,0.24952704,0.01032380,0.22208803
-5.27963982,0.85629935,0.00868321,0.19128546,0.34779798,0.25485274,0.01025202,0.23063677
-5.27363682,0.87333110,0.00898870,0.19247514,0.34872254,0.25943850,0.01013683,0.23917640
-5.26763382,0.88881468,0.00926028,0.19299387,0.34902676,0.26331149,0.00998270,0.24777355
-5.26163082,0.90302855,0.00949393,0.19289843,0.34894321,0.26652031,0.00979500,0.25650959
-5.25562781,0.91631718,0.00968612,0.19226277,0.34872836,0.26913562,0.00957989,0.26548022
-5.24962481,0.92908888,0.00983390,0.19117764,0.34865833,0.27125054,0.00934423,0.27479480
-5.24362181,0.94181234,0.00993501,0.18975002,0.34902441,0.27298047,0.00909543,0.28457523
-5.23761881,0.95501162,0.00998797,0.18810211,0.35012853,0.27446246,0.00884139,0.29495447
-5.23161581,0.96925964,0.00999216,0.18637012,0.35227858,0.27585392,0.00859039,0.30607447
-5.22561281,0.98516960,0.00994784,0.18470249,0.35578372,0.27733058,0.00835099,0.31808363
-5.21960980,1.00338441,0.00985617,0.18325778,0.36094956,0.27908367,0.00813199,0.33113366
-5.21360680,1.02456393,0.00971922,0.18220200,0.36807318,0.28131632,0.00794229,0.34537573
-5.20760380,1.04936996,0.00953994,0.18170548,0.37743801,0.28423900,0.00779090,0.36095614
-5.20160080,1.07844918,0.00932204,0.18193923,0.38930836,0.28806435,0.00768679,0.37801136
-5.19559780,1.11241412,0.00906996,0.18307082,0.40392376,0.29300110,0.00763881,0.39666256
-5.18959480,1.15182271,0.00878873,0.18526000,0.42149301,0.29924762,0.00765566,0.41700988
-5.18359180,1.19715689,0.00848383,0.18865389,0.44218790,0.30698496,0.00774569,0.43912651
-5.17758879,1.24880086,0.00816106,0.19338212,0.46613694,0.31636981,0.00791684,0.46305279
-5.17158579,1.30702001,0.00782640,0.19955200,0.49341901,0.32752757,0.00817645,0.48879071
-5.16558279,1.37194124,0.00748584,0.20724377,0.52405723,0.34054581,0.00853110,0.51629902
-5.15957979,1.44353580,0.00714524,0.21650636,0.55801341,0.35546852,0.00898643,0.54548922
-5.15357679,1.52160546,0.00681018,0.22735368,0.59518318,0.37229131,0.00954693,0.57622282
-5.14757379,1.60577317,0.00648586,0.23976160,0.63539233,0.39095788,0.01021575,0.60831013
-5.14157079,1.69547881,0.00617693,0.25366602,0.67839449,0.41135814,0.01099442,0.64151076
-5.13556778,1.78998078,0.00588745,0.26896190,0.72387068,0.43332787,0.01188270,0.67553602
-5.12956478,1.88836395,0.00562078,0.28550353,0.77143081,0.45665037,0.01287835,0.71005337
-5.12356178,1.98955389,0.00537953,0.30310609,0.82061736,0.48105987,0.01397696,0.74469285
-5.11755878,2.09233756,0.00516555,0.32154845,0.87091150,0.50624682,0.01517181,0.77905535
-5.11155578,2.19538971,0.00497987,0.34057724,0.92174144,0.53186486,0.01645378,0.81272257
-5.10555278,2.29730448,0.00482274,0.35991212,0.97249304,0.55753927,0.01781133,0.84526823
-5.09954977,2.39663096,0.00469364,0.37925203,1.02252244,0.58287667,0.01923052,0.87627020
-5.09354677,2.49191158,0.00459134,0.39828230,1.07117024,0.60747546,0.02069514,0.90532295
-5.08754377,2.58172162,0.00451393,0.41668241,1.11777693,0.63093688,0.02218692,0.93204979
-5.08154077,2.66470858,0.00445896,0.43413413,1.16169891,0.65287592,0.02368580,0.95611428
-5.07553777,2.73962943,0.00442343,0.45032973,1.20232456,0.67293204,0.02517030,0.97723034
-5.06953477,2.80538446,0.00440399,0.46498003,1.23908969,0.69077890,0.02661797,0.99517039
-5.06353177,2.86104614,0.00439699,0.47782201,1.27149179,0.70613305,0.02800589,1.00977122
-5.05752876,2.90588200,0.00439864,0.48862573,1.29910248,0.71876109,0.02931127,1.02093726
-5.05152576,2.93937050,0.00440506,0.49720029,1.32157766,0.72848509,0.03051200,1.02864098
-5.04552276,2.96120956,0.00441251,0.50339868,1.33866509,0.73518616,0.03158733,1.03292059
-5.03951976,2.97131746,0.00441740,0.50712139,1.35020892,0.73880609,0.03251845,1.03387509
-5.03351676,2.96982663,0.00441647,0.50831869,1.35615136,0.73934705,0.03328904,1.03165697
-5.02751376,2.95707075,0.00440688,0.50699142,1.35653134,0.73686952,0.03388589,1.02646314
-5.02151076,2.93356623,0.00438629,0.50319056,1.35148040,0.73148868,0.03429928,1.01852449
-5.01550775,2.89998940,0.00435292,0.49701541,1.34121621,0.72336945,0.03452338,1.00809490
-5.00950475,2.85715050,0.00430563,0.48861060,1.32603411,0.71272047,0.03455650,0.99544015
-5.00350175,2.80596630,0.00424395,0.47816211,1.30629714,0.69978751,0.03440123,0.98082766
-4.99749875,2.74743247,0.00416808,0.46589240,1.28242516,0.68484637,0.03406444,0.96451737
-4.99149575,2.68259712,0.00407888,0.45205488,1.25488351,0.66819588,0.03355720,0.94675437
-4.98549275,2.61253663,0.00397782,0.43692795,1.22417188,0.65015099,0.03289449,0.92776370
-4.97948974,2.53833454,0.00386696,0.42080873,1.19081356,0.63103639,0.03209489,0.90774735
-4.97348674,2.46106404,0.00374885,0.40400670,1.15534558,0.61118062,0.03118012,0.88688363
-4.96748374,2.38177415,0.00362642,0.38683743,1.11830998,0.59091092,0.03017447,0.86532864
-4.96148074,2.30147959,0.00350293,0.36961645,1.08024612,0.57054866,0.02910423,0.84321962
-4.95547774,2.22115380,0.00338179,0.35265339,1.04168415,0.55040548,0.02799700,0.82067978
-4.94947474,2.14172444,0.00326648,0.33624652,1.00313956,0.53077992,0.02688105,0.79782401
-4.94347174,2.06407067,0.00316042,0.32067760,0.96510843,0.51195440,0.02578457,0.77476493
-4.93746873,1.98902123,0.00306685,0.30620717,0.92806336,0.49419250,0.02473502,0.75161882
-4.93146573,1.91735241,0.00298870,0.29307019,0.89244965,0.47773638,0.02375846,0.72851067
-4.92546273,1.84978532,0.00292853,0.28147221,0.85868148,0.46280406,0.02287891,0.70557813
-4.91945973,1.78698163,0.00288841,0.27158574,0.82713804,0.44958677,0.02211781,0.68297378
-4.91345673,1.72953761,0.00286986,0.26354727,0.79815929,0.43824603,0.02149349,0.66086572
-4.90745373,1.67797627,0.00287380,0.25745455,0.77204135,0.42891072,0.02102074,0.63943609
-4.90145073,1.63273771,0.00290052,0.25336451,0.74903169,0.42167408,0.02071046,0.61887789
-4.89544772,1.59416828,0.00294966,0.25129165,0.72932404,0.41659086,0.02056939,0.59939008
-4.88944472,1.56250904,0.00302024,0.25120720,0.71305339,0.41367477,0.02059992,0.58117126
-4.88344172,1.53788453,0.00311069,0.25303894,0.70029144,0.41289644,0.02080005,0.56441245
-4.87743872,1.52029261,0.00321885,0.25667199,0.69104268,0.41418214,0.02116340,0.54928931
-4.87143572,1.50959663,0.00334214,0.26195051,0.68524156,0.41741349,0.02167935,0.53595434
-4.86543272,1.50552060,0.00347756,0.26868048,0.68275121,0.42242839,0.02233329,0.52452949
-4.85942971,1.50764847,0.00362182,0.27663361,0.68336385,0.42902324,0.02310697,0.51509972
-4.85342671,1.51542792,0.00377146,0.28555236,0.68680330,0.43695668,0.02397900,0.50770780
-4.84742371,1.52817934,0.00392298,0.29515596,0.69272967,0.44595473,0.02492536,0.50235078
-4.84142071,1.54510985,0.00407291,0.30514757,0.70074638,0.45571745,0.02592007,0.49897827
-4.83541771,1.56533246,0.00421798,0.31522210,0.71040933,0.46592679,0.02693595,0.49749273
-4.82941471,1.58788972,0.00435524,0.32507470,0.72123811,0.47625555,0.02794533,0.49775168
-4.82341171,1.61178122,0.00448212,0.33440962,0.73272898,0.48637709,0.02892091,0.49957195
-4.81740870,1.63599387,0.00459656,0.34294898,0.74436914,0.49597542,0.02983654,0.50273564
-4.81140570,1.65953382,0.00469711,0.35044131,0.75565178,0.50475534,0.03066805,0.50699752
-4.80540270,1.68145870,0.00478292,0.35666936,0.76609149,0.51245205,0.03139392,0.51209377
-4.79939970,1.70090877,0.00485384,0.36145696,0.77523924,0.51884004,0.03199601,0.51775140
-4.79339670,1.71713562,0.00491041,0.36467444,0.78269649,0.52374063,0.03246004,0.52369814
-4.78739370,1.72952708,0.00495383,0.36624257,0.78812773,0.52702789,0.03277602,0.52967235
-4.78139070,1.73762724,0.00498596,0.36613464,0.79127110,0.52863276,0.03293853,0.53543238
-4.77538769,1.74115068,0.00500922,0.36437663,0.79194645,0.52854493,0.03294679,0.54076517
-4.76938469,1.73999007,0.00502651,0.36104549,0.79006064,0.52681255,0.03280457,0.54549356
-4.76338169,1.73421702,0.00504113,0.35626540,0.78560989,0.52353972,0.03251999,0.54948211
-4.75737869,1.72407580,0.00505663,0.35020245,0.77867900,0.51888174,0.03210505,0.55264103
-4.75137569,1.70997054,0.00507670,0.34305765,0.76943761,0.51303849,0.03157513,0.55492822
-4.74537269,1.69244627,0.00510498,0.33505890,0.75813368,0.50624608,0.03094831,0.55634923
-4.73936968,1.67216468,0.00514499,0.32645195,0.74508441,0.49876719,0.03024462,0.55695519
-4.73336668,1.64987592,0.00519992,0.31749109,0.73066523,0.49088056,0.02948521,0.55683888
-4.72736368,1.62638755,0.00527255,0.30842972,0.71529718,0.48287004,0.02869156,0.55612906
-4.72136068,1.60253227,0.00536512,0.29951139,0.69943338,0.47501380,0.02788462,0.55498348
-4.71535768,1.57913585,0.00547923,0.29096163,0.68354519,0.46757407,0.02708413,0.55358086
-4.70935468,1.55698681,0.00561578,0.28298094,0.66810850,0.46078797,0.02630785,0.55211234
-4.70335168,1.53680928,0.00577495,0.27573925,0.65359098,0.45485985,0.02557112,0.55077279
-4.69734867,1.51924022,0.00595615,0.26937202,0.64044051,0.44995540,0.02488633,0.54975252
-4.69134567,1.50481205,0.00615809,0.26397819,0.62907537,0.44619793,0.02426275,0.54922972
-4.68534267,1.49394132,0.00637879,0.25961984,0.61987630,0.44366679,0.02370632,0.54936413
-4.67933967,1.48692391,0.00661570,0.25632380,0.61318084,0.44239819,0.02321979,0.55029211
-4.67333667,1.48393656,0.00686579,0.25408474,0.60927967,0.44238810,0.02280282,0.55212343
-4.66733367,1.48504457,0.00712567,0.25286975,0.60841502,0.44359726,0.02245237,0.55493979
-4.66133067,1.49021484,0.00739174,0.25262400,0.61078099,0.44595776,0.02216311,0.55879505
-4.65532766,1.49933327,0.00766034,0.25327723,0.61652521,0.44938106,0.02192790,0.56371707
-4.64932466,1.51222533,0.00792785,0.25475052,0.62575172,0.45376672,0.02173839,0.56971093
-4.64332166,1.52867829,0.00819090,0.25696321,0.63852455,0.45901154,0.02158563,0.57676307
-4.63731866,1.54846366,0.00844639,0.25983932,0.65487144,0.46501838,0.02146058,0.58484617
-4.63131566,1.57135846,0.00869167,0.26331330,0.67478758,0.47170426,0.02135471,0.59392419
-4.62531266,1.59716373,0.00892453,0.26733471,0.69823879,0.47900725,0.02126045,0.60395721
-4.61930965,1.62571928,0.00914327,0.27187154,0.72516407,0.48689158,0.02117156,0.61490576
-4.61330665,1.65691367,0.00934671,0.27691215,0.75547723,0.49535085,0.02108346,0.62673413
-4.60730365,1.69068880,0.00953409,0.28246555,0.78906777,0.50440889,0.02099335,0.63941264
-4.60130065,1.72703897,0.00970508,0.28856008,0.82580083,0.51411840,0.02090030,0.65291856
-4.59529765,1.76600431,0.00985964,0.29524065,0.86551674,0.52455718,0.02080516,0.66723570
-4.58929465,1.80765924,0.00999795,0.30256452,0.90803010,0.53582228,0.02071045,0.68235270
-4.58329165,1.85209673,0.01012027,0.31059606,0.95312891,0.54802236,0.02062004,0.69826027
-4.57728864,1.89940920,0.01022682,0.31940060,1.00057406,0.56126844,0.02053887,0.71494744
-4.57128564,1.94966756,0.01031769,0.32903784,1.05009936,0.57566390,0.02047258,0.73239732
-4.56528264,2.00289962,0.01039275,0.33955509,1.10141259,0.59129389,0.02042706,0.75058251
-4.55927964,2.05906918,0.01045157,0.35098080,1.15419747,0.60821508,0.02040806,0.76946070
-4.55327664,2.11805728,0.01049337,0.36331869,1.20811680,0.62644602,0.02042080,0.78897055
-4.54727364,2.17964670,0.01051703,0.37654278,1.26281670,0.64595895,0.02046959,0.80902841
-4.54127064,2.24351065,0.01052113,0.39059374,1.31793166,0.66667338,0.02055752,0.82952586
-4.53526763,2.30920657,0.01050397,0.40537666,1.37309017,0.68845200,0.02068622,0.85032840
-4.52926463,2.37617533,0.01046369,0.42076049,1.42792066,0.71109902,0.02085565,0.87127529
-4.52326163,2.44374604,0.01039837,0.43657915,1.48205710,0.73436148,0.02106406,0.89218065
-4.51725863,2.51114648,0.01030615,0.45263448,1.53514409,0.75793326,0.02130789,0.91283562
-4.51125563,2.57751855,0.01018536,0.46870073,1.58684084,0.78146193,0.02158193,0.93301165
-4.50525263,2.64193832,0.01003466,0.48453074,1.63682381,0.80455817,0.02187934,0.95246460
-4.49924962,2.70343982,0.00985318,0.49986328,1.68478782,0.82680754,0.02219195,0.97093953
-4.49324662,2.76104149,0.00964057,0.51443153,1.73044550,0.84778396,0.02251042,0.98817608
-4.48724362,2.81377459,0.00939715,0.52797229,1.77352525,0.86706469,0.02282459,1.00391401
-4.48124062,2.86071218,0.00912389,0.54023557,1.81376789,0.88424590,0.02312378,1.01789894
-4.47523762,2.90099781,0.00882249,0.55099415,1.85092251,0.89895857,0.02339708,1.02988802
-4.46923462,2.93387305,0.00849533,0.56005292,1.88474193,0.91088370,0.02363375,1.03965538
-4.46323162,2.95870264,0.00814541,0.56725735,1.91497857,0.91976656,0.02382353,1.04699732
-4.45722861,2.97499688,0.00777634,0.57250108,1.94138110,0.92542916,0.02395690,1.05173710
-4.45122561,2.98243029,0.00739217,0.57573208,1.96369278,0.92778055,0.02402544,1.05372925
-4.44522261,2.98085616,0.00699734,0.57695726,1.98165184,0.92682443,0.02402200,1.05286347
-4.43921961,2.97031664,0.00659653,0.57624527,1.99499431,0.92266377,0.02394094,1.04906789
-4.43321661,2.95104792,0.00619454,0.57372744,2.00345962,0.91550222,0.02377827,1.04231182
-4.42721361,2.92348050,0.00579616,0.56959671,2.00679884,0.90564219,0.02353174,1.03260782
-4.42121061,2.88823441,0.00540609,0.56410452,2.00478539,0.89347953,0.02320091,1.02001316
-4.41520760,2.84610951,0.00502882,0.55755581,1.99722782,0.87949509,0.02278717,1.00463036
-4.40920460,2.79807089,0.00466857,0.55030223,1.98398390,0.86424322,0.02229364,0.98660703
-4.40320160,2.74522975,0.00432921,0.54273363,1.96497529,0.84833763,0.02172510,0.96613470
-4.39719860,2.68881997,0.00401425,0.53526822,1.94020184,0.83243509,0.02108790,0.94344668
-4.39119560,2.63017103,0.00372679,0.52834158,1.90975457,0.81721732,0.02038972,0.91881480
-4.38519260,2.57067759,0.00346953,0.52239484,1.87382643,0.80337178,0.01963944,0.89254513
-4.37918959,2.51176667,0.00324479,0.51786243,1.83272005,0.79157187,0.01884688,0.86497259
-4.37318659,2.45486315,0.00305448,0.51515980,1.78685165,0.78245729,0.01802260,0.83645454
-4.36718359,2.40135448,0.00290016,0.51467140,1.73675098,0.77661502,0.01717767,0.80736347
-4.36118059,2.35255578,0.00278305,0.51673944,1.68305685,0.77456181,0.01632340,0.77807898
-4.35517759,2.30967642,0.00270400,0.52165377,1.62650839,0.77672860,0.01547116,0.74897930
-4.34917459,2.27378913,0.00266355,0.52964325,1.56793245,0.78344748,0.01463217,0.72043257
-4.34317159,2.24580307,0.00266188,0.54086898,1.50822766,0.79494183,0.01381728,0.69278835
-4.33716858,2.22644174,0.00269882,0.55541964,1.44834587,0.81131976,0.01303686,0.66636947
-4.33116558,2.21622680,0.00277384,0.57330918,1.38927191,0.83257150,0.01230065,0.64146486
-4.32516258,2.21546864,0.00288597,0.59447693,1.33200259,0.85857053,0.01161766,0.61832346
-4.31915958,2.22426412,0.00303383,0.61879029,1.27752585,0.88907878,0.01099614,0.59714961
-4.31315658,2.24250175,0.00321556,0.64604969,1.22680096,0.92375548,0.01044352,0.57810014
-4.30715358,2.26987416,0.00342880,0.67599593,1.18074040,0.96216946,0.00996640,0.56128322
