energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.86193097,0.26994205,-0.77408305,0.00028567,-0.00167523,0.05560228,-0.13291758,0.05614592,-0.23345323,0.00000000,-0.00000000,0.15265017,-0.36879530,0.11122315,-0.27245842,0.00117332,-0.00287876,0.09908827,-0.35284883
-5.85592796,0.28421056,-0.75938249,0.00036146,-0.00134006,0.06267718,-0.13551366,0.05274873,-0.22256780,0.00000000,-0.00000000,0.15431544,-0.36012509,0.12385980,-0.27473709,0.00129168,-0.00255290,0.09710084,-0.33938398
-5.84992496,0.30457649,-0.74323556,0.00045683,-0.00106426,0.07116239,-0.13738800,0.05030894,-0.21173825,0.00000000,-0.00000000,0.15871313,-0.35051242,0.13936998,-0.27582482,0.00146086,-0.00227514,0.09695527,-0.32583130
-5.84392196,0.33132552,-0.72533397,0.00057536,-0.00083916,0.08108101,-0.13848053,0.04891553,-0.20090898,0.00000000,-0.00000000,0.16596278,-0.33986582,0.15780619,-0.27562169,0.00168984,-0.00203744,0.09879113,-0.31206480
-5.83791896,0.36472483,-0.70547993,0.00072120,-0.00065692,0.09244658,-0.13875500,0.04865569,-0.19004827,0.00000000,-0.00000000,0.17615465,-0.32815027,0.17920907,-0.27406673,0.00198882,-0.00183272,0.10274594,-0.29800378
-5.83191596,0.40501709,-0.68358737,0.00089908,-0.00051057,0.10525953,-0.13820047,0.04961606,-0.17914694,0.00000000,-0.00000000,0.18934776,-0.31538461,0.20360134,-0.27114107,0.00236930,-0.00165490,0.10895684,-0.28361132
-5.82591296,0.45241427,-0.65967988,0.00111430,-0.00039399,0.11950380,-0.13683207,0.05188377,-0.16821622,0.00000000,-0.00000000,0.20556841,-0.30163740,0.23098184,-0.26686981,0.00284404,-0.00149886,0.11756229,-0.26889140
-5.81990995,0.50709147,-0.63388554,0.00137271,-0.00030185,0.13514372,-0.13469112,0.05554717,-0.15728510,0.00000000,-0.00000000,0.22480873,-0.28702133,0.26132002,-0.26132259,0.00342712,-0.00136037,0.12870343,-0.25388483
-5.81390695,0.56918096,-0.60642898,0.00168067,-0.00022962,0.15212140,-0.13184435,0.06069603,-0.14639719,0.00000000,-0.00000000,0.24702579,-0.27168671,0.29455107,-0.25461297,0.00413383,-0.00123602,0.14252512,-0.23866432
-5.80790395,0.63876647,-0.57762118,0.00204498,-0.00017344,0.17035466,-0.12838260,0.06742129,-0.13560737,0.00000000,-0.00000000,0.27214088,-0.25581415,0.33057203,-0.24689649,0.00498059,-0.00112313,0.15917630,-0.22332892
-5.80190095,0.71587781,-0.54784752,0.00247283,-0.00013011,0.18973577,-0.12441885,0.07581410,-0.12497823,0.00000000,-0.00000000,0.30003941,-0.23960697,0.36923911,-0.23836764,0.00598470,-0.00101964,0.17880962,-0.20799805
-5.79589795,0.80048578,-0.51755450,0.00297160,-0.00009695,0.21013111,-0.12008570,0.08596412,-0.11457668,0.00000000,-0.00000000,0.33057121,-0.22328342,0.41036625,-0.22925582,0.00716415,-0.00092406,0.20158010,-0.19280550
-5.78989495,0.89249754,-0.48723573,0.00354879,-0.00007181,0.23138168,-0.11553250,0.09795717,-0.10447063,0.00000000,-0.00000000,0.36355144,-0.20706928,0.45372514,-0.21982043,0.00853718,-0.00083530,0.22764262,-0.17789348
-5.78389195,0.99175212,-0.45741766,0.00421177,-0.00005294,0.25330466,-0.11092204,0.11187206,-0.09472598,0.00000000,-0.00000000,0.39876201,-0.19119084,0.49904662,-0.21034531,0.01012189,-0.00075263,0.25714820,-0.16340708
-5.77788894,1.09801615,-0.42864548,0.00496759,-0.00003893,0.27569585,-0.10642712,0.12777680,-0.08540406,0.00000000,-0.00000000,0.43595358,-0.17586865,0.54602339,-0.20113264,0.01193570,-0.00067561,0.29023895,-0.14948917
-5.77188594,1.21097957,-0.40146953,0.00582273,-0.00002869,0.29833307,-0.10222687,0.14572421,-0.07655945,0.00000000,-0.00000000,0.47484801,-0.16131203,0.59431395,-0.19249654,0.01399472,-0.00060397,0.32704158,-0.13627601
-5.76588294,1.33025132,-0.37643252,0.00678280,-0.00002140,0.32098024,-0.09850306,0.16574700,-0.06823834,0.00000000,-0.00000000,0.51514133,-0.14771456,0.64354754,-0.18475645,0.01631307,-0.00053762,0.36765956,-0.12389356
-5.75987994,1.45535475,-0.35405777,0.00785223,-0.00001640,0.34339213,-0.09543636,0.18785260,-0.06047746,0.00000000,-0.00000000,0.55650689,-0.13525049,0.69332969,-0.17823036,0.01890212,-0.00047655,0.41216402,-0.11245456
-5.75387694,1.58572284,-0.33483842,0.00903400,-0.00001327,0.36531946,-0.09320258,0.21201789,-0.05330341,0.00000000,-0.00000000,0.59859889,-0.12407204,0.74324837,-0.17322813,0.02176974,-0.00042083,0.46058358,-0.10205640
-5.74787394,1.72069328,-0.31922783,0.01032927,-0.00001171,0.38651424,-0.09196903,0.23818403,-0.04673259,0.00000000,-0.00000000,0.64105586,-0.11430763,0.79288008,-0.17004480,0.02491943,-0.00037059,0.51289343,-0.09277973
-5.74187094,1.85950354,-0.30763094,0.01173710,-0.00001155,0.40673507,-0.09189083,0.26625173,-0.04077148,0.00000000,-0.00000000,0.68350426,-0.10606073,0.84179598,-0.16895404,0.02834960,-0.00032600,0.56900397,-0.08468767
-5.73586793,2.00128628,-0.30039657,0.01325414,-0.00001278,0.42575217,-0.09310734,0.29607711,-0.03541734,0.00000000,-0.00000000,0.72556187,-0.09940937,0.88956746,-0.17020171,0.03205278,-0.00028731,0.62874971,-0.07782576
-5.72986493,2.14506565,-0.29781065,0.01487441,-0.00001550,0.44335200,-0.09573866,0.32746862,-0.03065925,0.00000000,-0.00000000,0.76684115,-0.09440621,0.93577121,-0.17399955,0.03601503,-0.00025483,0.69187879,-0.07222223
-5.72386193,2.28975492,-0.30009010,0.01658905,-0.00001993,0.45934127,-0.09988222,0.36018510,-0.02647926,0.00000000,-0.00000000,0.80695235,-0.09107877,0.97999359,-0.18051915,0.04021534,-0.00022900,0.75804396,-0.06788881
-5.71785893,2.43415638,-0.30737752,0.01838626,-0.00002643,0.47355018,-0.10560945,0.39393531,-0.02285384,0.00000000,-0.00000000,0.84550657,-0.08943009,1.02183425,-0.18988614,0.04462535,-0.00021039,0.82679568,-0.06482181
-5.71185593,2.57696417,-0.31973669,0.02025119,-0.00003554,0.48583490,-0.11296270,0.42837924,-0.01975541,0.00000000,-0.00000000,0.88211871,-0.08943946,1.06090914,-0.20217478,0.04920914,-0.00019979,0.89757790,-0.06300340
-5.70585293,2.71677082,-0.33714883,0.02216602,-0.00004796,0.49607916,-0.12195246,0.46313113,-0.01715380,0.00000000,-0.00000000,0.91641051,-0.09106322,1.09685297,-0.21740315,0.05392337,-0.00019826,0.96972747,-0.06240321
-5.69984992,2.85207846,-0.35951013,0.02411010,-0.00006461,0.50419510,-0.13255486,0.49776445,-0.01501789,0.00000000,-0.00000000,0.94801380,-0.09423579,1.12932133,-0.23552893,0.05871755,-0.00020721,1.04247740,-0.06297998
-5.69384692,2.98131509,-0.38663049,0.02606021,-0.00008666,0.51012329,-0.14470984,0.53181889,-0.01331706,0.00000000,-0.00000000,0.97657402,-0.09887072,1.15799282,-0.25644638,0.06353473,-0.00022848,1.11496465,-0.06468350
-5.68784392,3.10285640,-0.41823407,0.02799094,-0.00011558,0.51383228,-0.15831992,0.56480899,-0.01202272,0.00000000,-0.00000000,1.00175429,-0.10486197,1.18257131,-0.27998431,0.06831234,-0.00026443,1.18624253,-0.06745665
-5.68184092,3.21505340,-0.45396190,0.02987515,-0.00015318,0.51531747,-0.17324983,0.59623466,-0.01110970,0.00000000,-0.00000000,1.02323991,-0.11208549,1.20278866,-0.30590578,0.07298341,-0.00031807,1.25529782,-0.07123780
-5.67583792,3.31626538,-0.49337702,0.03168458,-0.00020165,0.51459982,-0.18932713,0.62559284,-0.01055761,0.00000000,-0.00000000,1.04074360,-0.12040117,1.21840798,-0.33390944,0.07747795,-0.00039317,1.32107224,-0.07596335
-5.66983492,3.40489779,-0.53597241,0.03339048,-0.00026367,0.51172426,-0.20634409,0.65239037,-0.01035215,0.00000000,-0.00000000,1.05401123,-0.12965519,1.22922782,-0.36363300,0.08172461,-0.00049435,1.38248788,-0.08157074
-5.66383192,3.47944403,-0.58118204,0.03496438,-0.00034240,0.50675813,-0.22406066,0.67615731,-0.01048639,0.00000000,-0.00000000,1.06282812,-0.13968308,1.23508694,-0.39465887,0.08565250,-0.00062724,1.43847571,-0.08800170
-5.65782891,3.53852973,-0.62839517,0.03637880,-0.00044157,0.49978963,-0.24220890,0.69646040,-0.01096198,0.00000000,-0.00000000,1.06702560,-0.15031325,1.23586990,-0.42652213,0.08919307,-0.00079861,1.48800632,-0.09520597
-5.65182591,3.58095781,-0.67697387,0.03760808,-0.00056553,0.49092646,-0.26049865,0.71291605,-0.01179035,0.00000000,-0.00000000,1.06648777,-0.16137129,1.23151316,-0.45872080,0.09228209,-0.00101647,1.53012147,-0.10314531
-5.64582291,3.60575259,-0.72627347,0.03862913,-0.00071930,0.48029464,-0.27862454,0.72520232,-0.01299387,0.00000000,-0.00000000,1.06115796,-0.17268484,1.22201139,-0.49072836,0.09486154,-0.00129018,1.56396538,-0.11179785
-5.63981991,3.61220062,-0.77566571,0.03942215,-0.00090855,0.46803752,-0.29627404,0.73306946,-0.01460697,0.00000000,-0.00000000,1.05104467,-0.18408909,1.20742362,-0.52200809,0.09688144,-0.00163055,1.58881415,-0.12116260
-5.63381691,3.59988636,-0.82456364,0.03997125,-0.00113969,0.45431496,-0.31313643,0.73634843,-0.01667720,0.00000000,-0.00000000,1.03622655,-0.19543264,1.18787893,-0.55202910,0.09830144,-0.00204989,1.60410205,-0.13126408
-5.62781391,3.56872075,-0.87244762,0.04026499,-0.00141977,0.43930264,-0.32891244,0.73495699,-0.01926609,0.00000000,-0.00000000,1.01685611,-0.20658368,1.16358101,-0.58028321,0.09909213,-0.00256205,1.60944346,-0.14215673
-5.62181091,3.51896077,-0.91889126,0.04029678,-0.00175651,0.42319130,-0.34332409,0.72890326,-0.02244996,0.00000000,-0.00000000,0.99316178,-0.21743617,1.13481131,-0.60630235,0.09923612,-0.00318235,1.60464916,-0.15392897
-5.61580790,3.45121889,-0.96358611,0.04006511,-0.00215817,0.40618599,-0.35612438,0.71828627,-0.02632040,0.00000000,-0.00000000,0.96544799,-0.22791576,1.10193028,-0.62967554,0.09872863,-0.00392752,1.58973636,-0.16670665
-5.60980490,3.36646132,-1.00636383,0.03957367,-0.00263345,0.38850505,-0.36710653,0.70329374,-0.03098445,0.00000000,-0.00000000,0.93409315,-0.23798517,1.06537647,-0.65006491,0.09757773,-0.00481552,1.56493175,-0.18065540
-5.60380190,3.26599481,-1.04721442,0.03883119,-0.00319134,0.37037878,-0.37611212,0.68419692,-0.03656440,0.00000000,-0.00000000,0.89954536,-0.24764873,1.02566306,-0.66721971,0.09580417,-0.00586529,1.53066741,-0.19598191
-5.59779890,3.15144209,-1.08629942,0.03785127,-0.00384089,0.35204774,-0.38303795,0.66134292,-0.04319698,0.00000000,-0.00000000,0.86231592,-0.25695571,0.98337196,-0.68098795,0.09344076,-0.00709640,1.48756981,-0.21293342
-5.59179590,3.02470681,-1.12395873,0.03665189,-0.00459098,0.33376062,-0.38784107,0.63514470,-0.05103204,0.00000000,-0.00000000,0.82297067,-0.26600221,0.93914523,-0.69132464,0.09053138,-0.00852863,1.43644227,-0.23179554
-5.58579290,2.88792911,-1.16071029,0.03525493,-0.00544998,0.31577147,-0.39054189,0.60606923,-0.06023044,0.00000000,-0.00000000,0.78211941,-0.27493135,0.89367426,-0.69829643,0.08712962,-0.01018142,1.37824169,-0.25288785
-5.57978989,2.74343363,-1.19724186,0.03368544,-0.00642546,0.29833661,-0.39122498,0.57462433,-0.07096117,0.00000000,-0.00000000,0.74040375,-0.28393157,0.84768665,-0.70208210,0.08329720,-0.01207320,1.31405077,-0.27655731
-5.57378689,2.59367194,-1.23439456,0.03197094,-0.00752379,0.28171088,-0.39003753,0.54134471,-0.08339763,0.00000000,-0.00000000,0.69848382,-0.29323296,0.80193142,-0.70296874,0.07910204,-0.01422072,1.24504681,-0.30316933
-5.56778389,2.44116161,-1.27313835,0.03014058,-0.00874973,0.26614356,-0.38718554,0.50677783,-0.09771297,0.00000000,-0.00000000,0.65702408,-0.30310152,0.75716299,-0.70134375,0.07461634,-0.01663821,1.17246863,-0.33309650
-5.56178089,2.28842438,-1.31453964,0.02822432,-0.01010604,0.25187388,-0.38292774,0.47147009,-0.11407464,0.00000000,-0.00000000,0.61667906,-0.31383151,0.71412424,-0.69768271,0.06991450,-0.01933657,1.09758294,-0.36670520
-5.55577789,2.13792566,-1.35972213,0.02625212,-0.01159307,0.23912630,-0.37756753,0.43595394,-0.13263804,0.00000000,-0.00000000,0.57807918,-0.32573602,0.67352947,-0.69253363,0.06507110,-0.02232241,1.02165160,-0.40434028
-5.54977489,1.99201755,-1.40982191,0.02425316,-0.01320839,0.22810568,-0.37144323,0.40073629,-0.15353947,0.00000000,-0.00000000,0.54181731,-0.33913590,0.63604768,-0.68649821,0.06015900,-0.02559728,0.94590106,-0.44630829
-5.54377189,1.85288730,-1.46593852,0.02225514,-0.01494644,0.21899244,-0.36491702,0.36628860,-0.17688856,0.00000000,-0.00000000,0.50843643,-0.35434761,0.60228669,-0.68021068,0.05524759,-0.02915677,0.87149508,-0.49285963
-5.53776888,1.72251272,-1.52908365,0.02028367,-0.01679828,0.21193791,-0.35836306,0.33303901,-0.20276033,0.00000000,-0.00000000,0.47841879,-0.37167020,0.57277868,-0.67431534,0.05040130,-0.03298980,0.79951147,-0.54417052
-5.53176588,1.60262574,-1.60012980,0.01836180,-0.01875140,0.20706003,-0.35215511,0.30136642,-0.23118724,0.00000000,-0.00000000,0.45217680,-0.39137198,0.54796755,-0.66944335,0.04567832,-0.03707801,0.73092359,-0.60032522
-5.52576288,1.49468488,-1.67976078,0.01650960,-0.02078962,0.20443950,-0.34665440,0.27159686,-0.26215144,0.00000000,-0.00000000,0.43004590,-0.41367742,0.52819844,-0.66619006,0.04112973,-0.04139529,0.66658689,-0.66129960
-5.51975988,1.39985694,-1.76842653,0.01474394,-0.02289318,0.20411659,-0.34219797,0.24400179,-0.29557775,0.00000000,-0.00000000,0.41227959,-0.43875475,0.51370976,-0.66509355,0.03679883,-0.04590764,0.60723039,-0.72694664
-5.51375688,1.31900777,-1.86630422,0.01307839,-0.02503887,0.20608880,-0.33908798,0.21879840,-0.33132757,0.00000000,-0.00000000,0.39904660,-0.46670480,0.50462797,-0.66661529,0.03272084,-0.05057311,0.55345309,-0.79698488
-5.50775388,1.25270181,-1.97326761,0.01152317,-0.02720034,0.21030931,-0.33758240,0.19615146,-0.36919435,0.00000000,-0.00000000,0.39043017,-0.49755162,0.50096515,-0.67112373,0.02892287,-0.05534218,0.50572461,-0.87099055
-5.50175088,1.20120955,-2.08886639,0.01008529,-0.02934859,0.21668664,-0.33788741,0.17617660,-0.40890074,0.00000000,-0.00000000,0.38642950,-0.53123531,0.50261950,-0.67888123,0.02542420,-0.06015830,0.46438971,-0.94839402
-5.49574787,1.16452204,-2.21231674,0.00876872,-0.03145253,0.22508527,-0.34015153,0.15894457,-0.45009798,0.00000000,-0.00000000,0.38696297,-0.56760739,0.50937877,-0.69003501,0.02223666,-0.06495888,0.42967573,-1.02848128
-5.48974487,1.14237123,-2.34250398,0.00757470,-0.03347967,0.23532757,-0.34446186,0.14448607,-0.49236773,0.00000000,-0.00000000,0.39187324,-0.60642908,0.52092642,-0.70461215,0.01936535,-0.06967641,0.40170219,-1.11040064
-5.48374187,1.13425490,-2.47799760,0.00650199,-0.03539695,0.24719681,-0.35084229,0.13279705,-0.53522651,0.00000000,-0.00000000,0.40093370,-0.64737255,0.53685047,-0.72251888,0.01680933,-0.07423995,0.38049177,-1.19317500
-5.47773887,1.13946504,-2.61707864,0.00554729,-0.03717161,0.26044147,-0.35925369,0.12384377,-0.57813293,0.00000000,-0.00000000,0.41385627,-0.69002532,0.55665470,-0.74354397,0.01456252,-0.07857685,0.36598178,-1.27571950
-5.47173587,1.15711821,-2.75777846,0.00470559,-0.03877212,0.27478051,-0.36959602,0.11756775,-0.62049756,0.00000000,-0.00000000,0.43030002,-0.73389760,0.57977192,-0.76736600,0.01261457,-0.08261459,0.35803546,-1.35686423
-5.46573287,1.18618682,-2.89792789,0.00397055,-0.04016905,0.28990972,-0.38171206,0.11389002,-0.66169539,0.00000000,-0.00000000,0.44988051,-0.77843253,0.60557896,-0.79356409,0.01095173,-0.08628277,0.35645249,-1.43538151
-5.45972986,1.22553021,-3.03521492,0.00333483,-0.04133606,0.30550882,-0.39539272,0.11271476,-0.70108052,0.00000000,-0.00000000,0.47217942,-0.82301884,0.63341284,-0.82163160,0.00955768,-0.08951512,0.36097814,-1.51001677
-5.45372686,1.27392448,-3.16724882,0.00279046,-0.04225064,0.32124919,-0.41038340,0.11393207,-0.73800261,0.00000000,-0.00000000,0.49675425,-0.86700559,0.66258776,-0.85099215,0.00841432,-0.09225150,0.37131089,-1.57952208
-5.44772386,1.33009040,-3.29162826,0.00232912,-0.04289487,0.33680191,-0.42639149,0.11741994,-0.77182461,0.00000000,-0.00000000,0.52314763,-0.90971852,0.69241226,-0.88101731,0.00750245,-0.09443973,0.38710824,-1.64269110
-5.44172086,1.39271855,-3.40601098,0.00194241,-0.04325601,0.35184589,-0.44309434,0.12304536,-0.80194107,0.00000000,-0.00000000,0.55089625,-0.95047736,0.72220609,-0.91104525,0.00680233,-0.09603728,0.40799081,-1.69839407
-5.43571786,1.46049145,-3.50818204,0.00162203,-0.04332689,0.36607574,-0.46014773,0.13066473,-0.82779635,0.00000000,-0.00000000,0.57953888,-0.98861347,0.75131619,-0.94039972,0.00629418,-0.09701259,0.43354478,-1.74561151
-5.42971486,1.53210224,-3.59611837,0.00136001,-0.04310616,0.37920916,-0.47719449,0.14012362,-0.84890187,0.00000000,-0.00000000,0.60862350,-1.02348730,0.77913122,-0.96840872,0.00595855,-0.09734615,0.46332297,-1.78346524
-5.42371186,1.60626983,-3.66804692,0.00114878,-0.04259837,0.39099345,-0.49387295,0.15125625,-0.86485186,0.00000000,-0.00000000,0.63771328,-1.05450494,0.80509428,-0.99442215,0.00577655,-0.09703115,0.49684505,-1.81124542
-5.41770885,1.68175074,-3.72249450,0.00098130,-0.04181376,0.40121105,-0.50982523,0.16388454,-0.87533676,0.00000000,-0.00000000,0.66639134,-1.08113337,0.82871328,-1.01782813,0.00573010,-0.09607370,0.53359713,-1.82843257
-5.41170585,1.75734775,-3.75832751,0.00085110,-0.04076795,0.40968375,-0.52470499,0.17781736,-0.88015364,0.00000000,-0.00000000,0.69426440,-1.10291367,0.84956886,-1.03806746,0.00580197,-0.09449268,0.57303141,-1.83471362
-5.40570285,1.83191581,-3.77478041,0.00075231,-0.03948142,0.41627552,-0.53818475,0.19284982,-0.87921341,0.00000000,-0.00000000,0.72096517,-1.11947215,0.86731939,-1.05464603,0.00597584,-0.09231910,0.61456630,-1.82999137
-5.39969985,1.90436581,-3.77147219,0.00067967,-0.03797888,0.42089387,-0.54996248,0.20876304,-0.87254416,0.00000000,-0.00000000,0.74615371,-1.13052880,0.88170329,-1.06714481,0.00623632,-0.08959511,0.65758745,-1.81438714
-5.39369685,1.97366671,-3.74841076,0.00062849,-0.03628844,0.42348976,-0.55976746,0.22532447,-0.86029078,0.00000000,-0.00000000,0.76951804,-1.13590315,0.89253855,-1.07522759,0.00656891,-0.08637270,0.70145024,-1.78823653
-5.38769385,2.03884681,-3.70598563,0.00059466,-0.03444079,0.42405597,-0.56736549,0.24228887,-0.84271070,0.00000000,-0.00000000,0.79077393,-1.13551728,0.89971976,-1.07864619,0.00695990,-0.08271202,0.74548389,-1.75207852
-5.38169085,2.09899480,-3.64494978,0.00057456,-0.03246826,0.42262436,-0.57256318,0.25940010,-0.82016608,0.00000000,-0.00000000,0.80966442,-1.12939622,0.90321293,-1.07724347,0.00739639,-0.07867957,0.78899759,-1.70663887
-5.37568784,2.15326111,-3.56639193,0.00056508,-0.03040393,0.41926193,-0.57521144,0.27639377,-0.79311278,0.00000000,-0.00000000,0.82595913,-1.11766577,0.90304851,-1.07095408,0.00786616,-0.07434623,0.83128851,-1.65280817
-5.36968484,2.20086030,-3.47170102,0.00056352,-0.02828071,0.41406607,-0.57520819,0.29300061,-0.76208658,0.00000000,-0.00000000,0.83945370,-1.10054803,0.89931311,-1.05980324,0.00835771,-0.06978521,0.87165193,-1.59161613
-5.36368184,2.24107472,-3.36252443,0.00056757,-0.02613052,0.40715928,-0.57250008,0.30895063,-0.72768743,0.00000000,-0.00000000,0.84996953,-1.07835495,0.89214044,-1.04390371,0.00886018,-0.06507008,0.90939305,-1.52420279
-5.35767884,2.27325977,-3.24072206,0.00057527,-0.02398354,0.39868357,-0.56708339,0.32397796,-0.69056226,0.00000000,-0.00000000,0.85735398,-1.05148011,0.88170204,-1.02345121,0.00936337,-0.06027286,0.94384030,-1.45178831
-5.35167584,2.29685076,-3.10831811,0.00058497,-0.02186759,0.38879483,-0.55900392,0.33782606,-0.65138724,0.00000000,-0.00000000,0.86148120,-1.02038928,0.86819816,-0.99871843,0.00985779,-0.05546230,0.97435960,-1.37564231
-5.34567284,2.31137126,-2.96745232,0.00059530,-0.01980761,0.37765750,-0.54835604,0.35025327,-0.61085003,0.00000000,-0.00000000,0.86225353,-0.98560991,0.85184933,-0.97004792,0.01033470,-0.05070237,1.00036920,-1.29705392
