energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.85592796,1.68043698,0.64231261,0.01440017,0.92929018,0.97688072,0.17875770,0.00000000
-5.84992496,1.62990946,0.62033174,0.01387364,0.91214358,0.94741296,0.17667470,0.00000000
-5.84392196,1.58670327,0.60140897,0.01339552,0.89720730,0.92290197,0.17494365,0.00000000
-5.83791896,1.55147676,0.58579579,0.01297385,0.88471947,0.90380376,0.17354636,0.00000000
-5.83191596,1.52474063,0.57367514,0.01261577,0.87487743,0.89047513,0.17246006,0.00000000
-5.82591296,1.50686885,0.56516561,0.01232769,0.86784234,0.88317836,0.17166026,0.00000000
-5.81990995,1.49811234,0.56032696,0.01211542,0.86374386,0.88208828,0.17112339,0.00000000
-5.81390695,1.49861459,0.55916671,0.01198435,0.86268473,0.88730082,0.17082926,0.00000000
-5.80790395,1.50842818,0.56164730,0.01193962,0.86474465,0.89884282,0.17076302,0.00000000
-5.80190095,1.52753143,0.56769362,0.01198624,0.86998368,0.91668229,0.17091683,0.00000000
-5.79589795,1.55584399,0.57720042,0.01212927,0.87844457,0.94073873,0.17129091,0.00000000
-5.78989495,1.59324088,0.59003930,0.01237383,0.89015431,0.97089273,0.17189414,0.00000000
-5.78389195,1.63956395,0.60606507,0.01272517,0.90512457,1.00699451,0.17274407,0.00000000
-5.77788894,1.69463024,0.62512104,0.01318861,0.92335122,1.04887080,0.17386646,0.00000000
-5.77188594,1.75823660,0.64704312,0.01376943,0.94481288,1.09632955,0.17529417,0.00000000
-5.76588294,1.83016020,0.67166251,0.01447270,0.96946851,1.14916223,0.17706572,0.00000000
-5.75987994,1.91015469,0.69880685,0.01530301,0.99725408,1.20714332,0.17922329,0.00000000
-5.75387694,1.99794187,0.72829973,0.01626420,1.02807857,1.27002697,0.18181035,0.00000000
-5.74787394,2.09319926,0.75995867,0.01735893,1.06181914,1.33754080,0.18486897,0.00000000
-5.74187094,2.19554386,0.79359165,0.01858829,1.09831581,1.40937716,0.18843690,0.00000000
-5.73586793,2.30451297,0.82899230,0.01995140,1.13736582,1.48518217,0.19254448,0.00000000
-5.72986493,2.41954311,0.86593435,0.02144492,1.17871782,1.56454319,0.19721153,0.00000000
-5.72386193,2.53994830,0.90416535,0.02306269,1.22206642,1.64697577,0.20244431,0.00000000
-5.71785893,2.66489938,0.94340056,0.02479531,1.26704726,1.73191066,0.20823277,0.00000000
-5.71185593,2.79340592,0.98331718,0.02662991,1.31323324,1.81868251,0.21454812,0.00000000
-5.70585293,2.92430266,1.02354986,0.02854995,1.36013238,1.90652094,0.22134100,0.00000000
-5.69984992,3.05624209,1.06368769,0.03053514,1.40718763,1.99454559,0.22854021,0.00000000
-5.69384692,3.18769483,1.10327353,0.03256157,1.45377933,2.08176587,0.23605238,0.00000000
-5.68784392,3.31695907,1.14180578,0.03460195,1.49923058,2.16708651,0.24376246,0.00000000
-5.68184092,3.44217993,1.17874327,0.03662600,1.54281582,2.24931939,0.25153514,0.00000000
-5.67583792,3.56137905,1.21351302,0.03860109,1.58377279,2.32720202,0.25921737,0.00000000
-5.66983492,3.67249430,1.24552113,0.04049291,1.62131771,2.39942247,0.26664171,0.00000000
-5.66383192,3.77342852,1.27416640,0.04226640,1.65466354,2.46465034,0.27363068,0.00000000
-5.65782891,3.86210602,1.29885635,0.04388664,1.68304070,2.52157256,0.28000178,0.00000000
-5.65182591,3.93653454,1.31902488,0.04531998,1.70571968,2.56893310,0.28557313,0.00000000
-5.64582291,3.99487017,1.33415092,0.04653503,1.72203448,2.60557444,0.29016944,0.00000000
-5.63981991,4.03548237,1.34377712,0.04750370,1.73140609,2.63047937,0.29362804,0.00000000
-5.63381691,4.05701578,1.34752764,0.04820223,1.73336472,2.64281072,0.29580483,0.00000000
-5.62781391,4.05844595,1.34512409,0.04861197,1.72756977,2.64194733,0.29657969,0.00000000
-5.62181091,4.03912586,1.33639870,0.04872011,1.71382646,2.62751407,0.29586122,0.00000000
-5.61580790,3.99882086,1.32130407,0.04852020,1.69209821,2.59940460,0.29359059,0.00000000
-5.60980490,3.93773005,1.29991865,0.04801244,1.66251407,2.55779526,0.28974415,0.00000000
-5.60380190,3.85649282,1.27244793,0.04720373,1.62537067,2.50314964,0.28433495,0.00000000
-5.59779890,3.75618006,1.23922080,0.04610752,1.58112858,2.43621314,0.27741283,0.00000000
-5.59179590,3.63827042,1.20068154,0.04474341,1.53040311,2.35799804,0.26906324,0.00000000
-5.58579290,3.50461265,1.15737762,0.04313656,1.47395004,2.26975957,0.25940481,0.00000000
-5.57978989,3.35737593,1.10994384,0.04131695,1.41264687,2.17296426,0.24858578,0.00000000
-5.57378689,3.19899050,1.05908379,0.03931841,1.34747054,2.06925200,0.23677957,0.00000000
-5.56778389,3.03208141,1.00554930,0.03717768,1.27947256,1.96039367,0.22417951,0.00000000
-5.56178089,2.85939851,0.95011898,0.03493332,1.20975283,1.84824625,0.21099325,0.00000000
-5.55577789,2.68374557,0.89357677,0.03262468,1.13943310,1.73470727,0.19743677,0.00000000
-5.54977489,2.50791161,0.83669149,0.03029084,1.06963131,1.62167053,0.18372863,0.00000000
-5.54377189,2.33460696,0.78019816,0.02796970,1.00143757,1.51098461,0.17008431,0.00000000
-5.53776888,2.16640605,0.72478175,0.02569714,0.93589269,1.40441553,0.15671113,0.00000000
-5.53176588,2.00569867,0.67106393,0.02350625,0.87396958,1.30361437,0.14380370,0.00000000
-5.52576288,1.85465041,0.61959308,0.02142686,0.81655806,1.21009063,0.13154021,0.00000000
-5.51975988,1.71517280,0.57083757,0.01948501,0.76445285,1.12519116,0.12007939,0.00000000
-5.51375688,1.58890269,0.52518237,0.01770278,0.71834486,1.05008472,0.10955838,0.00000000
-5.50775388,1.47719037,0.48292863,0.01609806,0.67881513,0.98575162,0.10009130,0.00000000
-5.50175088,1.38109505,0.44429577,0.01468462,0.64633132,0.93297758,0.09176859,0.00000000
-5.49574787,1.30138659,0.40942578,0.01347215,0.62124586,0.89235120,0.08465696,0.00000000
-5.48974487,1.23855194,0.37838907,0.01246642,0.60379555,0.86426405,0.07879987,0.00000000
-5.48374187,1.19280486,0.35119131,0.01166956,0.59410191,0.84891264,0.07421840,0.00000000
-5.47773887,1.16409783,0.32778084,0.01108030,0.59217212,0.84630163,0.07091244,0.00000000
-5.47173587,1.15213504,0.30805621,0.01069425,0.59790012,0.85624784,0.06886216,0.00000000
-5.46573287,1.15638598,0.29187344,0.01050424,0.61106795,0.87838487,0.06802949,0.00000000
-5.45972986,1.17609921,0.27905278,0.01050058,0.63134744,0.91216833,0.06835977,0.00000000
-5.45372686,1.21031648,0.26938489,0.01067136,0.65830243,0.95688205,0.06978347,0.00000000
-5.44772386,1.25788742,0.26263629,0.01100275,0.69139196,1.01164570,0.07221785,0.00000000
-5.44172086,1.31748564,0.25855425,0.01147923,0.72997482,1.07542439,0.07556876,0.00000000
-5.43571786,1.38762657,0.25687111,0.01208389,0.77331612,1.14704092,0.07973242,0.00000000
-5.42971486,1.46668816,0.25730826,0.01279866,0.82059608,1.22519132,0.08459733,0.00000000
-5.42371186,1.55293476,0.25957989,0.01360462,0.87092159,1.30846413,0.09004621,0.00000000
-5.41770885,1.64454477,0.26339677,0.01448225,0.92334071,1.39536372,0.09595810,0.00000000
-5.41170585,1.73964212,0.26846994,0.01541173,0.97686000,1.48433754,0.10221055,0.00000000
-5.40570285,1.83633140,0.27451467,0.01637328,1.03046475,1.57380725,0.10868183,0.00000000
-5.39969985,1.93273607,0.28125452,0.01734748,1.08314137,1.66220282,0.11525330,0.00000000
-5.39369685,2.02703864,0.28842546,0.01831559,1.13390150,1.74799872,0.12181159,0.00000000
-5.38769385,2.11752170,0.29578003,0.01925995,1.18180693,1.82975106,0.12825087,0.00000000
-5.38169085,2.20260803,0.30309129,0.02016424,1.22599425,1.90613401,0.13447483,0.00000000
-5.37568784,2.28089815,0.31015637,0.02101387,1.26569833,1.97597404,0.14039839,0.00000000
-5.36968484,2.35120349,0.31679959,0.02179625,1.30027322,2.03828026,0.14594914,0.00000000
-5.36368184,2.41257341,0.32287461,0.02250098,1.32920971,2.09226939,0.15106828,0.00000000
-5.35767884,2.46431470,0.32826589,0.02312010,1.35214842,2.13738385,0.15571106,0.00000000
-5.35167584,2.50600227,0.33288886,0.02364812,1.36888776,2.17330211,0.15984680,0.00000000
-5.34567284,2.53748037,0.33668921,0.02408211,1.37938627,2.19994043,0.16345826,0.00000000
-5.33966983,2.55885415,0.33964092,0.02442162,1.38375918,2.21744601,0.16654063,0.00000000
-5.33366683,2.57047187,0.34174345,0.02466854,1.38226931,2.22618147,0.16910002,0.00000000
-5.32766383,2.57289861,0.34301792,0.02482688,1.37531278,2.22670173,0.17115164,0.00000000
-5.32166083,2.56688288,0.34350287,0.02490251,1.36340029,2.21972426,0.17271785,0.00000000
-5.31565783,2.55331791,0.34324957,0.02490278,1.34713495,2.20609425,0.17382596,0.00000000
-5.30965483,2.53319969,0.34231733,0.02483621,1.32718788,2.18674667,0.17450631,0.00000000
-5.30365183,2.50758403,0.34076909,0.02471203,1.30427283,2.16266696,0.17479041,0.00000000
-5.29764882,2.47754491,0.33866759,0.02453981,1.27912119,2.13485262,0.17470952,0.00000000
-5.29164582,2.44413626,0.33607238,0.02432908,1.25245862,2.10427746,0.17429364,0.00000000
-5.28564282,2.40835905,0.33303774,0.02408901,1.22498445,2.07186030,0.17357106,0.00000000
-5.27963982,2.37113516,0.32961187,0.02382806,1.19735474,2.03843944,0.17256848,0.00000000
-5.27363682,2.33328910,0.32583715,0.02355385,1.17016964,2.00475399,0.17131165,0.00000000
-5.26763382,2.29553792,0.32175156,0.02327290,1.14396542,1.97143250,0.16982660,0.00000000
-5.26163082,2.25848933,0.31739102,0.02299064,1.11921116,1.93898889,0.16814124,0.00000000
-5.25562781,2.22264723,0.31279261,0.02271135,1.09630983,1.90782543,0.16628732,0.00000000
-5.24962481,2.18842373,0.30799819,0.02243825,1.07560316,1.87824165,0.16430246,0.00000000
-5.24362181,2.15615590,0.30305823,0.02217361,1.05737946,1.85044820,0.16223225,0.00000000
-5.23761881,2.12612555,0.29803554,0.02191889,1.04188353,1.82458405,0.16013208,0.00000000
-5.23161581,2.09858010,0.29300850,0.02167495,1.02932731,1.80073536,0.15806865,0.00000000
-5.22561281,2.07375247,0.28807346,0.02144225,1.01990039,1.77895446,0.15612086,0.00000000
-5.21960980,2.05187819,0.28334613,0.02122101,1.01377914,1.75927732,0.15438011,0.00000000
-5.21360680,2.03320814,0.27896174,0.02101140,1.01113364,1.74173804,0.15294976,0.00000000
-5.20760380,2.01801566,0.27507372,0.02081367,1.01213150,1.72637933,0.15194374,0.00000000
-5.20160080,2.00659731,0.27185098,0.02062823,1.01693823,1.71325823,0.15148432,0.00000000
-5.19559780,1.99926695,0.26947375,0.02045569,1.02571386,1.70244666,0.15169901,0.00000000
-5.18959480,1.99634333,0.26812812,0.02029684,1.03860589,1.69402698,0.15271672,0.00000000
-5.18359180,1.99813216,0.26799942,0.02015258,1.05573900,1.68808297,0.15466324,0.00000000
-5.17758879,2.00490355,0.26926479,0.02002382,1.07720209,1.68468715,0.15765627,0.00000000
-5.17158579,2.01686668,0.27208519,0.01991132,1.10303367,1.68388559,0.16180014,0.00000000
-5.16558279,2.03414342,0.27659719,0.01981555,1.13320662,1.68568162,0.16718046,0.00000000
-5.15957979,2.05674287,0.28290508,0.01973648,1.16761350,1.69001993,0.17385900,0.00000000
-5.15357679,2.08453906,0.29107345,0.01967347,1.20605372,1.69677263,0.18186890,0.00000000
-5.14757379,2.11725342,0.30112089,0.01962510,1.24822366,1.70572863,0.19121067,0.00000000
-5.14157079,2.15444403,0.31301495,0.01958911,1.29371094,1.71658761,0.20184901,0.00000000
-5.13556778,2.19550269,0.32666890,0.01956232,1.34199357,1.72895950,0.21371084,0.00000000
-5.12956478,2.23966080,0.34194026,0.01954068,1.39244467,1.74237001,0.22668450,0.00000000
-5.12356178,2.28600440,0.35863158,0.01951930,1.44434304,1.75627224,0.24062050,0.00000000
-5.11755878,2.33349806,0.37649338,0.01949265,1.49688941,1.77006434,0.25533369,0.00000000
-5.11155578,2.38101684,0.39522922,0.01945470,1.54922809,1.78311211,0.27060688,0.00000000
-5.10555278,2.42738513,0.41450293,0.01939918,1.60047311,1.79477584,0.28619600,0.00000000
-5.09954977,2.47142025,0.43394768,0.01931986,1.64973773,1.80443952,0.30183644,0.00000000
-5.09354677,2.51197906,0.45317667,0.01921082,1.69616603,1.81154108,0.31725058,0.00000000
-5.08754377,2.54800473,0.47179489,0.01906677,1.73896497,1.81560171,0.33215607,0.00000000
-5.08154077,2.57857151,0.48941170,0.01888331,1.77743517,1.81625234,0.34627466,0.00000000
-5.07553777,2.60292471,0.50565355,0.01865716,1.81099880,1.81325578,0.35934121,0.00000000
-5.06953477,2.62051381,0.52017637,0.01838640,1.83922293,1.80652277,0.37111241,0.00000000
-5.06353177,2.63101655,0.53267704,0.01807056,1.86183698,1.79612096,0.38137496,0.00000000
-5.05752876,2.63435272,0.54290349,0.01771072,1.87874306,1.78227588,0.38995270,0.00000000
-5.05152576,2.63068641,0.55066290,0.01730948,1.89001856,1.76536365,0.39671251,0.00000000
-5.04552276,2.62041670,0.55582772,0.01687092,1.89591054,1.74589552,0.40156856,0.00000000
-5.03951976,2.60415687,0.55833909,0.01640039,1.89682206,1.72449500,0.40448478,0.00000000
-5.03351676,2.58270333,0.55820767,0.01590435,1.89329111,1.70186852,0.40547544,0.00000000
-5.02751376,2.55699566,0.55551181,0.01539012,1.88596289,1.67877121,0.40460382,0.00000000
-5.02151076,2.52806995,0.55039310,0.01486551,1.87555715,1.65596958,0.40197896,0.00000000
-5.01550775,2.49700793,0.54304971,0.01433861,1.86283200,1.63420308,0.39775075,0.00000000
-5.00950475,2.46488447,0.53372765,0.01381737,1.84854624,1.61414663,0.39210358,0.00000000
-5.00350175,2.43271648,0.52271071,0.01330940,1.83342209,1.59637619,0.38524885,0.00000000
-4.99749875,2.40141572,0.51030925,0.01282160,1.81811045,1.58133921,0.37741667,0.00000000
-4.99149575,2.37174814,0.49684867,0.01236002,1.80316039,1.56933168,0.36884723,0.00000000
-4.98549275,2.34430182,0.48265797,0.01192962,1.78899454,1.56048299,0.35978220,0.00000000
-4.97948974,2.31946517,0.46805896,0.01153418,1.77589159,1.55474939,0.35045644,0.00000000
-4.97348674,2.29741625,0.45335654,0.01117627,1.76397677,1.55191651,0.34109051,0.00000000
-4.96748374,2.27812378,0.43883054,0.01085720,1.75322075,1.55161071,0.33188422,0.00000000
-4.96148074,2.26135938,0.42472926,0.01057717,1.74344665,1.55331866,0.32301135,0.00000000
-4.95547774,2.24672020,0.41126502,0.01033535,1.73434492,1.55641404,0.31461575,0.00000000
-4.94947474,2.23366046,0.39861157,0.01013002,1.72549476,1.56019000,0.30680895,0.00000000
-4.94347174,2.22152995,0.38690365,0.00995883,1.71639102,1.56389552,0.29966908,0.00000000
-4.93746873,2.20961711,0.37623815,0.00981900,1.70647483,1.56677374,0.29324124,0.00000000
-4.93146573,2.19719445,0.36667692,0.00970752,1.69516623,1.56810042,0.28753903,0.00000000
-4.92546273,2.18356357,0.35825091,0.00962138,1.68189702,1.56722023,0.28254711,0.00000000
-4.91945973,2.16809743,0.35096514,0.00955782,1.66614205,1.56357944,0.27822459,0.00000000
-4.91345673,2.15027784,0.34480437,0.00951444,1.64744735,1.55675310,0.27450909,0.00000000
-4.90745373,2.12972617,0.33973897,0.00948940,1.62545387,1.54646561,0.27132113,0.00000000
-4.90145073,2.10622596,0.33573079,0.00948152,1.59991564,1.53260381,0.26856878,0.00000000
-4.89544772,2.07973673,0.33273859,0.00949035,1.57071181,1.51522209,0.26615224,0.00000000
-4.88944472,2.05039827,0.33072298,0.00951616,1.53785234,1.49453954,0.26396839,0.00000000
-4.88344172,2.01852596,0.32965049,0.00955999,1.50147717,1.47092946,0.26191492,0.00000000
-4.87743872,1.98459743,0.32949671,0.00962354,1.46184962,1.44490203,0.25989423,0.00000000
-4.87143572,1.94923169,0.33024849,0.00970912,1.41934446,1.41708115,0.25781672,0.00000000
-4.86543272,1.91316205,0.33190492,0.00981953,1.37443165,1.38817683,0.25560366,0.00000000
-4.85942971,1.87720434,0.33447736,0.00995788,1.32765691,1.35895442,0.25318945,0.00000000
-4.85342671,1.84222204,0.33798829,0.01012748,1.27962012,1.33020228,0.25052330,0.00000000
-4.84742371,1.80909015,0.34246932,0.01033167,1.23095277,1.30269946,0.24757035,0.00000000
-4.84142071,1.77865920,0.34795814,0.01057357,1.18229556,1.27718460,0.24431215,0.00000000
-4.83541771,1.75172108,0.35449485,0.01085601,1.13427706,1.25432747,0.24074659,0.00000000
-4.82941471,1.72897786,0.36211762,0.01118124,1.08749424,1.23470414,0.23688729,0.00000000
-4.82341171,1.71101475,0.37085787,0.01155086,1.04249562,1.21877662,0.23276241,0.00000000
-4.81740870,1.69827805,0.38073535,0.01196558,0.99976735,1.20687760,0.22841307,0.00000000
-4.81140570,1.69105868,0.39175306,0.01242517,0.95972254,1.19920054,0.22389136,0.00000000
-4.80540270,1.68948159,0.40389259,0.01292826,0.92269400,1.19579534,0.21925795,0.00000000
-4.79939970,1.69350139,0.41710980,0.01347233,0.88893030,1.19656938,0.21457961,0.00000000
-4.79339670,1.70290400,0.43133138,0.01405361,0.85859491,1.20129381,0.20992651,0.00000000
-4.78739370,1.71731418,0.44645241,0.01466708,0.83176835,1.20961441,0.20536959,0.00000000
-4.78139070,1.73620861,0.46233505,0.01530652,0.80845283,1.22106672,0.20097798,0.00000000
-4.77538769,1.75893400,0.47880879,0.01596455,0.78857912,1.23509463,0.19681676,0.00000000
-4.76938469,1.78472955,0.49567217,0.01663277,0.77201523,1.25107173,0.19294488,0.00000000
-4.76338169,1.81275319,0.51269610,0.01730191,0.75857649,1.26832464,0.18941370,0.00000000
-4.75737869,1.84211056,0.52962880,0.01796206,0.74803657,1.28615766,0.18626580,0.00000000
-4.75137569,1.87188600,0.54620225,0.01860291,0.74013911,1.30387764,0.18353447,0.00000000
-4.74537269,1.90117430,0.56213982,0.01921402,0.73460953,1.32081859,0.18124358,0.00000000
-4.73936968,1.92911246,0.57716506,0.01978515,0.73116671,1.33636498,0.17940801,0.00000000
-4.73336668,1.95490998,0.59101108,0.02030656,0.72953403,1.34997308,0.17803446,0.00000000
-4.72736368,1.97787697,0.60343018,0.02076938,0.72944964,1.36118973,0.17712268,0.00000000
-4.72136068,1.99744872,0.61420337,0.02116584,0.73067569,1.36966769,0.17666693,0.00000000
-4.71535768,2.01320601,0.62314929,0.02148965,0.73300609,1.37517731,0.17665759,0.00000000
-4.70935468,2.02489032,0.63013211,0.02173618,0.73627294,1.37761392,0.17708291,0.00000000
-4.70335168,2.03241331,0.63506806,0.02190270,0.74035130,1.37700087,0.17793074,0.00000000
-4.69734867,2.03586033,0.63793031,0.02198848,0.74516248,1.37348794,0.17919010,0.00000000
-4.69134567,2.03548784,0.63875200,0.02199490,0.75067577,1.36734548,0.18085279,0.00000000
-4.68534267,2.03171498,0.63762737,0.02192544,0.75690888,1.35895425,0.18291463,0.00000000
-4.67933967,2.02510981,0.63471092,0.02178558,0.76392719,1.34879176,0.18537675,0.00000000
-4.67333667,2.01637097,0.63021480,0.02158274,0.77184211,1.33741536,0.18824654,0.00000000
-4.66733367,2.00630575,0.62440462,0.02132600,0.78080879,1.32544315,0.19153856,0.00000000
-4.66133067,1.99580551,0.61759396,0.02102590,0.79102343,1.31353329,0.19527533,0.00000000
-4.65532766,1.98581990,0.61013790,0.02069416,0.80272038,1.30236272,0.19948799,0.00000000
-4.64932466,1.97733067,0.60242586,0.02034338,0.81616922,1.29260602,0.20421690,0.00000000
-4.64332166,1.97132644,0.59487417,0.01998666,0.83167179,1.28491537,0.20951213,0.00000000
-4.63731866,1.96877895,0.58791850,0.01963737,0.84955909,1.27990217,0.21543376,0.00000000
-4.63131566,1.97062177,0.58200645,0.01930875,0.87018801,1.27812093,0.22205203,0.00000000
-4.62531266,1.97773147,0.57759030,0.01901368,0.89393738,1.28005577,0.22944713,0.00000000
-4.61930965,1.99091164,0.57512015,0.01876438,0.92120310,1.28610979,0.23770851,0.00000000
-4.61330665,2.01087940,0.57503707,0.01857219,0.95239188,1.29659731,0.24693368,0.00000000
-4.60730365,2.03825396,0.57776647,0.01844735,0.98791307,1.31173876,0.25722629,0.00000000
-4.60130065,2.07354688,0.58371129,0.01839885,1.02816832,1.33165808,0.26869333,0.00000000
-4.59529765,2.11715321,0.59324487,0.01843427,1.07353861,1.35638214,0.28144149,0.00000000
-4.58929465,2.16934298,0.60670344,0.01855962,1.12436865,1.38584180,0.29557257,0.00000000
-4.58329165,2.23025258,0.62437800,0.01877929,1.18094870,1.41987421,0.31117797,0.00000000
-4.57728864,2.29987562,0.64650557,0.01909595,1.24349411,1.45822598,0.32833245,0.00000000
-4.57128564,2.37805344,0.67326004,0.01951046,1.31212332,1.50055690,0.34708724,0.00000000
-4.56528264,2.46446525,0.70474257,0.02002183,1.38683510,1.54644411,0.36746291,0.00000000
-4.55927964,2.55861874,0.74097222,0.02062717,1.46748627,1.59538657,0.38944223,0.00000000
-4.55327664,2.65984178,0.78187691,0.02132171,1.55377127,1.64681006,0.41296356,0.00000000
-4.54727364,2.76727645,0.82728554,0.02209875,1.64520501,1.70007279,0.43791505,0.00000000
-4.54127064,2.87987645,0.87692170,0.02294976,1.74111056,1.75447194,0.46413035,0.00000000
-4.53526763,2.99640933,0.93039978,0.02386440,1.84061314,1.80925147,0.49138598,0.00000000
-4.52926463,3.11546450,0.98722387,0.02483068,1.94264165,1.86361153,0.51940102,0.00000000
-4.52326163,3.23546813,1.04679018,0.02583515,2.04593872,1.91671959,0.54783917,0.00000000
-4.51725863,3.35470558,1.10839327,0.02686305,2.14907985,1.96772373,0.57631359,0.00000000
-4.51125563,3.47135145,1.17123629,0.02789868,2.25050165,2.01576778,0.60439433,0.00000000
-4.50525263,3.58350719,1.23444535,0.02892563,2.34853892,2.06000852,0.63161847,0.00000000
-4.49924962,3.68924544,1.29708774,0.02992724,2.44146939,2.09963428,0.65750248,0.00000000
-4.49324662,3.78665980,1.35819356,0.03088692,2.52756473,2.13388471,0.68155652,0.00000000
-4.48724362,3.87391838,1.41678020,0.03178863,2.60514582,2.16207095,0.70330009,0.00000000
-4.48124062,3.94931897,1.47187868,0.03261727,2.67263996,2.18359540,0.72227834,0.00000000
-4.47523762,4.01134350,1.52256096,0.03335914,2.72863746,2.19797027,0.73807832,0.00000000
-4.46923462,4.05870927,1.56796706,0.03400226,2.77194479,2.20483396,0.75034438,0.00000000
-4.46323162,4.09041439,1.60733090,0.03453679,2.80163185,2.20396451,0.75879198,0.00000000
-4.45722861,4.10577521,1.64000361,0.03495525,2.81707075,2.19528915,0.76321924,0.00000000
-4.45122561,4.10445360,1.66547343,0.03525276,2.81796414,2.17888945,0.76351557,0.00000000
-4.44522261,4.08647261,1.68338109,0.03542713,2.80436146,2.15500154,0.75966696,0.00000000
-4.43921961,4.05221933,1.69353011,0.03547889,2.77666213,2.12401113,0.75175765,0.00000000
-4.43321661,4.00243462,1.69589152,0.03541124,2.73560531,2.08644340,0.73996802,0.00000000
-4.42721361,3.93818987,1.69060257,0.03522982,2.68224656,2.04294791,0.72456885,0.00000000
-4.42121061,3.86085152,1.67795980,0.03494251,2.61792236,1.99427904,0.70591208,0.00000000
-4.41520760,3.77203489,1.65840643,0.03455907,2.54420397,1.94127272,0.68441867,0.00000000
-4.40920460,3.67354921,1.63251485,0.03409071,2.46284289,1.88482020,0.66056396,0.00000000
-4.40320160,3.56733604,1.60096492,0.03354966,2.37571012,1.82584006,0.63486133,0.00000000
-4.39719860,3.45540394,1.56451897,0.03294871,2.28473209,1.76524947,0.60784481,0.00000000
-4.39119560,3.33976199,1.52399470,0.03230067,2.19182608,1.70393584,0.58005143,0.00000000
-4.38519260,3.22235502,1.48023705,0.03161795,2.09883768,1.64273011,0.55200415,0.00000000
-4.37918959,3.10500329,1.43409030,0.03091207,2.00748327,1.58238270,0.52419589,0.00000000
-4.37318659,2.98934884,1.38637146,0.03019331,1.91929934,1.52354296,0.49707553,0.00000000
-4.36718359,2.87681090,1.33784612,0.02947037,1.83560099,1.46674314,0.47103612,0.00000000
-4.36118059,2.76855168,1.28920759,0.02875016,1.75745072,1.41238720,0.44640590,0.00000000
-4.35517759,2.66545379,1.24106018,0.02803763,1.68563853,1.36074500,0.42344227,0.00000000
-4.34917459,2.56810994,1.19390703,0.02733571,1.62067365,1.31195195,0.40232876,0.00000000
-4.34317159,2.47682464,1.14814285,0.02664541,1.56278777,1.26601385,0.38317511,0.00000000
-4.33716858,2.39162767,1.10405175,0.02596590,1.51194891,1.22281686,0.36602000,0.00000000
-4.33116558,2.31229802,1.06180975,0.02529475,1.46788504,1.18214167,0.35083652,0.00000000
-4.32516258,2.23839682,1.02149185,0.02462823,1.43011566,1.14368146,0.33753961,0.00000000
-4.31915958,2.16930758,0.98308283,0.02396162,1.39798977,1.10706243,0.32599526,0.00000000
-4.31315658,2.10428135,0.94649120,0.02328961,1.37072805,1.07186626,0.31603086,0.00000000
-4.30715358,2.04248472,0.91156545,0.02260667,1.34746724,1.03765308,0.30744618,0.00000000
