energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-5.68184092,4.40209598,0.00774799,0.54706171,0.04901298,2.40464833,0.38555749,0.40649207,1.26414307,0.92149835
-5.67583792,4.44246560,0.00773735,0.54925720,0.04956085,2.42669352,0.39315721,0.41498111,1.30046417,0.92283719
-5.66983492,4.47680207,0.00770005,0.55139347,0.05006868,2.44410051,0.40166900,0.42341864,1.33592940,0.92295037
-5.66383192,4.50622858,0.00763769,0.55362939,0.05054635,2.45746480,0.41128233,0.43182077,1.37062653,0.92206762
-5.65782891,4.53196056,0.00755233,0.55609766,0.05100447,2.46748813,0.42218996,0.44019309,1.40468510,0.92042896
-5.65182591,4.55525335,0.00744632,0.55889715,0.05145400,2.47495167,0.43458018,0.44852995,1.43826925,0.91827336
-5.64582291,4.57735205,0.00732229,0.56208708,0.05190580,2.48068836,0.44862926,0.45681454,1.47156977,0.91582848
-5.63981991,4.59944573,0.00718299,0.56568349,0.05237031,2.48555532,0.46449466,0.46501986,1.50479549,0.91330197
-5.63381691,4.62262770,0.00703123,0.56965799,0.05285714,2.49040751,0.48230913,0.47311045,1.53816417,0.91087481
-5.62781391,4.64786329,0.00686978,0.57393904,0.05337482,2.49607338,0.50217591,0.48104485,1.57189319,0.90869672
-5.62181091,4.67596615,0.00670134,0.57841562,0.05393055,2.50333337,0.52416543,0.48877861,1.60619014,0.90688385
-5.61580790,4.70758360,0.00652842,0.58294311,0.05453004,2.51290179,0.54831334,0.49626776,1.64124370,0.90551876
-5.60980490,4.74319109,0.00635337,0.58735106,0.05517735,2.52541250,0.57462029,0.50347242,1.67721484,0.90465236
-5.60380190,4.78309525,0.00617835,0.59145250,0.05587488,2.54140862,0.60305311,0.51036063,1.71422877,0.90430766
-5.59779890,4.82744491,0.00600529,0.59505417,0.05662335,2.56133632,0.63354760,0.51691197,1.75236774,0.90448503
-5.59179590,4.87624863,0.00583590,0.59796722,0.05742188,2.58554258,0.66601256,0.52312097,1.79166496,0.90516826
-5.58579290,4.92939750,0.00567174,0.60001763,0.05826805,2.61427655,0.70033494,0.52900006,1.83209996,0.90633131
-5.57978989,4.98669134,0.00551418,0.60105602,0.05915810,2.64769421,0.73638575,0.53458200,1.87359538,0.90794496
-5.57378689,5.04786658,0.00536446,0.60096602,0.06008702,2.68586568,0.77402636,0.53992164,1.91601560,0.90998308
-5.56778389,5.11262407,0.00522370,0.59967093,0.06104875,2.72878455,0.81311488,0.54509685,1.95916714,0.91242802
-5.56178089,5.18065503,0.00509291,0.59713822,0.06203636,2.77637863,0.85351208,0.55020870,2.00280109,0.91527486
-5.55577789,5.25166361,0.00497304,0.59338166,0.06304214,2.82852129,0.89508655,0.55538063,2.04661743,0.91853414
-5.54977489,5.32538486,0.00486496,0.58846095,0.06405781,2.88504269,0.93771864,0.56075681,2.09027136,0.92223312
-5.54377189,5.40159705,0.00476945,0.58247889,0.06507456,2.94574026,0.98130295,0.56649946,2.13338131,0.92641531
-5.53776888,5.48012771,0.00468720,0.57557637,0.06608316,3.01038769,1.02574897,0.57278531,2.17553862,0.93113852
-5.53176588,5.56085317,0.00461879,0.56792523,0.06707401,3.07874210,1.07097992,0.57980112,2.21631844,0.93647152
-5.52576288,5.64369181,0.00456467,0.55971979,0.06803716,3.15054876,1.11692959,0.58773845,2.25529162,0.94248953
-5.51975988,5.72859122,0.00452509,0.55116714,0.06896235,3.22554329,1.16353733,0.59678766,2.29203702,0.94926892
-5.51375688,5.81551052,0.00450013,0.54247705,0.06983899,3.30345119,1.21074144,0.60713132,2.32615385,0.95688145
-5.50775388,5.90439859,0.00448959,0.53385184,0.07065620,3.38398475,1.25847121,0.61893725,2.35727357,0.96538837
-5.50175088,5.99516976,0.00449303,0.52547690,0.07140285,3.46683781,1.30663817,0.63235130,2.38507073,0.97483480
-5.49574787,6.08767852,0.00450969,0.51751225,0.07206761,3.55167854,1.35512700,0.64749013,2.40927242,0.98524479
-5.48974487,6.18169469,0.00453853,0.51008557,0.07263905,3.63814121,1.40378666,0.66443433,2.42966584,0.99661713
-5.48374187,6.27688094,0.00457818,0.50328705,0.07310579,3.72581738,1.45242257,0.68322203,2.44610373,1.00892247
-5.47773887,6.37277397,0.00462699,0.49716617,0.07345665,3.81424755,1.50079017,0.70384348,2.45850734,1.02210154
-5.47173587,6.46877105,0.00468304,0.49173068,0.07368091,3.90291405,1.54859071,0.72623668,2.46686696,1.03606490
-5.46573287,6.56412285,0.00474415,0.48694746,0.07376852,3.99123608,1.59546951,0.75028461,2.47124004,1.05069397
-5.45972986,6.65793368,0.00480798,0.48274546,0.07371041,4.07856762,1.64101729,0.77581402,2.47174692,1.06584342
-5.45372686,6.74916961,0.00487207,0.47902019,0.07349874,4.16419891,1.68477455,0.80259625,2.46856461,1.08134470
-5.44772386,6.83667450,0.00493388,0.47563963,0.07312722,4.24736186,1.72623930,0.83034999,2.46191894,1.09701061
-5.44172086,6.91919396,0.00499093,0.47245124,0.07259136,4.32723975,1.76487768,0.85874621,2.45207547,1.11264059
-5.43571786,6.99540626,0.00504083,0.46928949,0.07188868,4.40298104,1.80013748,0.88741500,2.43932973,1.12802656
-5.42971486,7.06395917,0.00508136,0.46598374,0.07101894,4.47371700,1.83146379,0.91595442,2.42399729,1.14295892
-5.42371186,7.12351138,0.00511056,0.46236595,0.06998421,4.53858257,1.85831627,0.94394078,2.40640403,1.15723264
-5.41770885,7.17277650,0.00512682,0.45827800,0.06878894,4.59673962,1.88018720,0.97094033,2.38687726,1.17065296
-5.41170585,7.21056778,0.00512889,0.45357815,0.06743995,4.64740148,1.89661953,0.99652162,2.36573776,1.18304061
-5.40570285,7.23584140,0.00511595,0.44814659,0.06594631,4.68985763,1.90722392,1.02026823,2.34329327,1.19423629
-5.39969985,7.24773611,0.00508767,0.44188980,0.06431915,4.72349709,1.91169409,1.04179117,2.31983332,1.20410432
-5.39369685,7.24560733,0.00504419,0.43474355,0.06257144,4.74782950,1.90981958,1.06074058,2.29562567,1.21253522
-5.38769385,7.22905386,0.00498613,0.42667472,0.06071770,4.76250241,1.90149530,1.07681599,2.27091409,1.21944724
-5.38169085,7.19793565,0.00491458,0.41768158,0.05877362,4.76731401,1.88672737,1.08977487,2.24591733,1.22478687
-5.37568784,7.15238176,0.00483105,0.40779304,0.05675571,4.76222029,1.86563504,1.09943892,2.22082920,1.22852809
-5.36968484,7.09278786,0.00473746,0.39706658,0.05468095,4.74733633,1.83844846,1.10569798,2.19581918,1.23067079
-5.36368184,7.01980326,0.00463603,0.38558524,0.05256635,4.72293142,1.80550252,1.10851130,2.17103343,1.23123815
-5.35767884,6.93430801,0.00452923,0.37345389,0.05042867,4.68941818,1.76722716,1.10790622,2.14659579,1.23027322
-5.35167584,6.83738116,0.00441970,0.36079471,0.04828404,4.64733625,1.72413445,1.10397437,2.12260844,1.22783488
-5.34567284,6.73026148,0.00431013,0.34774245,0.04614770,4.59733129,1.67680338,1.09686568,2.09915207,1.22399335
-5.33966983,6.61430272,0.00420319,0.33443936,0.04403379,4.54013034,1.62586288,1.08678052,2.07628534,1.21882536
-5.33366683,6.49092539,0.00410145,0.32103027,0.04195518,4.47651473,1.57197403,1.07396039,2.05404349,1.21240930
-5.32766383,6.36156738,0.00400725,0.30765777,0.03992330,4.40729199,1.51581224,1.05867783,2.03243636,1.20482046
-5.32166083,6.22763573,0.00392262,0.29445785,0.03794817,4.33326808,1.45805014,1.04122586,2.01144572,1.19612667
-5.31565783,6.09046175,0.00384925,0.28155609,0.03603832,4.25522117,1.39934189,1.02190760,1.99102229,1.18638438
-5.30965483,5.95126158,0.00378838,0.26906444,0.03420085,4.17387847,1.34030947,1.00102656,1.97108284,1.17563551
-5.30365183,5.81110370,0.00374079,0.25707879,0.03244150,4.08989680,1.28153142,0.97887798,1.95150756,1.16390520
-5.29764882,5.67088494,0.00370673,0.24567736,0.03076478,4.00384803,1.22353407,0.95574147,1.93213834,1.15120052
-5.29164582,5.53131580,0.00368596,0.23491985,0.02917403,3.91620977,1.16678568,0.93187540,1.91277830,1.13751030
-5.28564282,5.39291535,0.00367773,0.22484740,0.02767162,3.82736162,1.11169313,0.90751295,1.89319287,1.12280612
-5.27963982,5.25601594,0.00368081,0.21548334,0.02625910,3.73758705,1.05860118,0.88285992,1.87311297,1.10704448
-5.27363682,5.12077699,0.00369354,0.20683457,0.02493730,3.64708051,1.00779385,0.85809431,1.85224029,1.09017011
-5.26763382,4.98720708,0.00371392,0.19889353,0.02370650,3.55595937,0.95949764,0.83336736,1.83025485,1.07212031
-5.26163082,4.85519298,0.00373965,0.19164068,0.02256663,3.46427993,0.91388622,0.80880595,1.80682485,1.05283023
-5.25562781,4.72453425,0.00376822,0.18504720,0.02151734,3.37205656,0.87108597,0.78451606,1.78161849,1.03223876
-5.24962481,4.59498140,0.00379706,0.17907800,0.02055816,3.27928301,0.83118214,0.76058687,1.75431748,1.01029506
-5.24362181,4.46627599,0.00382358,0.17369476,0.01968865,3.18595479,0.79422523,0.73709541,1.72463171,0.98696513
-5.23761881,4.33819069,0.00384530,0.16885883,0.01890846,3.09209154,0.76023706,0.71411126,1.69231443,0.96223845
-5.23161581,4.21056737,0.00385995,0.16453398,0.01821750,2.99775826,0.72921663,0.69170107,1.65717725,0.93613411
-5.22561281,4.08335162,0.00386555,0.16068887,0.01761596,2.90308452,0.70114514,0.66993271,1.61910429,0.90870634
-5.21960980,3.95662208,0.00386049,0.15729899,0.01710442,2.80828063,0.67599047,0.64887872,1.57806453,0.88004902
-5.21360680,3.83061345,0.00384359,0.15434822,0.01668386,2.71365019,0.65371071,0.62861908,1.53412189,0.85029901
-5.20760380,3.70573203,0.00381414,0.15182976,0.01635573,2.61959835,0.63425695,0.60924297,1.48744223,0.81963803
-5.20160080,3.58256331,0.00377195,0.14974651,0.01612186,2.52663552,0.61757531,0.59084962,1.43829698,0.78829304
-5.19559780,3.46187123,0.00371732,0.14811085,0.01598446,2.43537622,0.60360821,0.57354822,1.38706285,0.75653492
-5.18959480,3.34458923,0.00365106,0.14694384,0.01594602,2.34653336,0.59229506,0.55745685,1.33421777,0.72467556
-5.18359180,3.23180350,0.00357442,0.14627386,0.01600918,2.26090792,0.58357250,0.54270053,1.28033290,0.69306339
-5.17758879,3.12472907,0.00348906,0.14613477,0.01617656,2.17937457,0.57737419,0.52940862,1.22606105,0.66207747
-5.17158579,3.02467976,0.00339701,0.14656374,0.01645055,2.10286380,0.57363036,0.51771144,1.17212200,0.63212033
-5.16558279,2.93303326,0.00330052,0.14759871,0.01683309,2.03234118,0.57226715,0.50773656,1.11928516,0.60360987
-5.15957979,2.85119254,0.00320204,0.14927576,0.01732542,1.96878442,0.57320591,0.49960473,1.06835043,0.57697057
-5.15357679,2.78054512,0.00310411,0.15162634,0.01792778,1.91315919,0.57636244,0.49342566,1.02012782,0.55262418
-5.14757379,2.72242165,0.00300926,0.15467473,0.01863916,1.86639436,0.58164630,0.48929389,0.97541680,0.53098049
-5.14157079,2.67805529,0.00291990,0.15843567,0.01945705,1.82935743,0.58896013,0.48728483,0.93498604,0.51242816
-5.13556778,2.64854303,0.00283830,0.16291232,0.02037722,1.80283090,0.59819916,0.48745114,0.89955425,0.49732600
-5.12956478,2.63481046,0.00276645,0.16809484,0.02139350,1.78749019,0.60925080,0.48981965,0.86977281,0.48599507
-5.12356178,2.63758069,0.00270603,0.17395939,0.02249770,1.78388362,0.62199431,0.49438883,0.84621056,0.47871147
-5.11755878,2.65734849,0.00265838,0.18046800,0.02367951,1.79241490,0.63630064,0.50112693,0.82934133,0.47570023
-5.11155578,2.69436018,0.00262444,0.18756892,0.02492656,1.81332842,0.65203239,0.50997091,0.81953417,0.47713031
-5.10555278,2.74859962,0.00260472,0.19519797,0.02622450,1.84669765,0.66904384,0.52082607,0.81704663,0.48311068
-5.09954977,2.81978065,0.00259938,0.20328033,0.02755720,1.89241676,0.68718111,0.53356654,0.82202096,0.49368759
-5.09354677,2.90734594,0.00260814,0.21173322,0.02890700,1.95019553,0.70628249,0.54803644,0.83448305,0.50884296
-5.08754377,3.01047214,0.00263041,0.22046900,0.03025514,2.01955777,0.72617888,0.56405187,0.85434408,0.52849395
-5.08154077,3.12808111,0.00266525,0.22939880,0.03158209,2.09984303,0.74669436,0.58140347,0.88140449,0.55249350
-5.07553777,3.25885698,0.00271150,0.23843644,0.03286812,2.19021190,0.76764709,0.59985967,0.91535999,0.58063200
-5.06953477,3.40126845,0.00276778,0.24750251,0.03409374,2.28965469,0.78885036,0.61917043,0.95580948,0.61263995
-5.06353177,3.55359602,0.00283261,0.25652839,0.03524030,2.39700362,0.81011399,0.63907139,1.00226441,0.64819163
-5.05752876,3.71396360,0.00290444,0.26546015,0.03629051,2.51094841,0.83124599,0.65928841,1.05415948,0.68690975
-5.05152576,3.88037376,0.00298173,0.27426201,0.03722893,2.63005534,0.85205472,0.67954233,1.11086435,0.72837114
-5.04552276,4.05074621,0.00306305,0.28291926,0.03804250,2.75278955,0.87235125,0.69955385,1.17169628,0.77211340
-5.03951976,4.22295867,0.00314711,0.29144055,0.03872091,2.87754043,0.89195221,0.71904849,1.23593341,0.81764258
-5.03351676,4.39488939,0.00323282,0.29985936,0.03925697,3.00264991,0.91068285,0.73776146,1.30282863,0.86444174
-5.02751376,4.56446043,0.00331934,0.30823453,0.03964684,3.12644309,0.92838042,0.75544240,1.37162380,0.91198049
-5.02151076,4.72968094,0.00340614,0.31664996,0.03989019,3.24726080,0.94489770,0.77185976,1.44156422,0.95972517
-5.01550775,4.88868917,0.00349297,0.32521328,0.03999025,3.36349337,0.96010646,0.78680496,1.51191306,1.00714974
-5.00950475,5.03979241,0.00357994,0.33405363,0.03995374,3.47361477,0.97390096,0.80009596,1.58196565,1.05374695
-5.00350175,5.18150362,0.00366746,0.34331855,0.03979072,3.57621622,0.98620106,0.81158041,1.65106319,1.09903957
-4.99749875,5.31257358,0.00375624,0.35317015,0.03951434,3.67003821,0.99695497,0.82113810,1.71860571,1.14259142
-4.99149575,5.43201774,0.00384728,0.36378058,0.03914044,3.75399986,1.00614146,0.82868284,1.78406383,1.18401768
-4.98549275,5.53913644,0.00394182,0.37532711,0.03868718,3.82722453,1.01377134,0.83416351,1.84698903,1.22299414
-4.97948974,5.63352793,0.00404130,0.38798683,0.03817453,3.88906062,1.01988817,0.83756451,1.90702191,1.25926506
-4.97348674,5.71509336,0.00414727,0.40193123,0.03762374,3.93909659,1.02456819,0.83890535,1.96389825,1.29264908
-4.96748374,5.78403335,0.00426136,0.41732093,0.03705680,3.97716956,1.02791929,0.83823964,2.01745240,1.32304296
-4.96148074,5.84083597,0.00438523,0.43430054,0.03649583,4.00336667,1.03007930,0.83565328,2.06761782,1.35042286
-4.95547774,5.88625627,0.00452045,0.45299408,0.03596256,4.01801924,1.03121336,0.83126208,2.11442450,1.37484298
-4.94947474,5.92128780,0.00466847,0.47350081,0.03547776,4.02168941,1.03151073,0.82520888,2.15799330,1.39643136
-4.94347174,5.94712690,0.00483054,0.49589186,0.03506074,4.01514978,1.03118108,0.81766009,2.19852718,1.41538309
-4.93746873,5.96513084,0.00500767,0.52020760,0.03472886,3.99935655,1.03045029,0.80880203,2.23629951,1.43195100
-4.93146573,5.97677107,0.00520055,0.54645570,0.03449714,3.97541713,1.02955612,0.79883687,2.27163980,1.44643407
-4.92546273,5.98358331,0.00540952,0.57461017,0.03437791,3.94455340,1.02874375,0.78797859,2.30491727,1.45916402
-4.91945973,5.98711590,0.00563454,0.60461101,0.03438051,3.90806185,1.02826133,0.77644882,2.33652280,1.47049074
-4.91345673,5.98887854,0.00587515,0.63636462,0.03451108,3.86727239,1.02835574,0.76447277,2.36684995,1.48076681
-4.90745373,5.99029293,0.00613047,0.66974483,0.03477243,3.82350716,1.02926848,0.75227540,2.39627571,1.49033208
-4.90145073,5.99264727,0.00639918,0.70459436,0.03516394,3.77804110,1.03123195,0.74007775,2.42514175,1.49949879
-4.89544772,5.99705605,0.00667953,0.74072672,0.03568160,3.73206577,1.03446595,0.72809358,2.45373698,1.50853780
-4.88944472,6.00442673,0.00696935,0.77792825,0.03631808,3.68665770,1.03917452,0.71652644,2.48228196,1.51766673
-4.88344172,6.01543420,0.00726611,0.81596049,0.03706285,3.64275255,1.04554307,0.70556697,2.51091609,1.52704033
-4.87743872,6.03050407,0.00756689,0.85456240,0.03790244,3.60112578,1.05373575,0.69539067,2.53968786,1.53674348
-4.87143572,6.04980512,0.00786850,0.89345285,0.03882069,3.56238058,1.06389319,0.68615593,2.56854877,1.54678729
-4.86543272,6.07325114,0.00816747,0.93233293,0.03979910,3.52694306,1.07613038,0.67800254,2.59735121,1.55710822
-4.85942971,6.10051180,0.00846014,0.97088845,0.04081726,3.49506477,1.09053494,0.67105036,2.62585029,1.56757045
-4.85342671,6.13103217,0.00874272,1.00879251,0.04185329,3.46683200,1.10716567,0.66539843,2.65370978,1.57797110
-4.84742371,6.16405980,0.00901139,1.04570826,0.04288435,3.44218108,1.12605147,0.66112426,2.68051186,1.58804838
-4.84142071,6.19867839,0.00926232,1.08129201,0.04388721,3.42091883,1.14719079,0.65828340,2.70577043,1.59749202
-4.83541771,6.23384650,0.00949179,1.11519673,0.04483877,3.40274688,1.17055158,0.65690929,2.72894742,1.60595567
-4.82941471,6.26844008,0.00969630,1.14707618,0.04571670,3.38728849,1.19607190,0.65701335,2.74947156,1.61307067
-4.82341171,6.30129684,0.00987257,1.17658952,0.04649999,3.37411672,1.22366132,0.65858523,2.76675905,1.61846067
-4.81740870,6.33126121,0.01001772,1.20340669,0.04716955,3.36278244,1.25320298,0.66159346,2.78023518,1.62175649
-4.81140570,6.35722805,0.01012925,1.22721440,0.04770870,3.35284103,1.28455656,0.66598627,2.78935636,1.62261063
-4.80540270,6.37818383,0.01020519,1.24772277,0.04810369,3.34387664,1.31756199,0.67169278,2.79363163,1.62071096
-4.79939970,6.39324384,0.01024410,1.26467234,0.04834410,3.33552308,1.35204384,0.67862437,2.79264310,1.61579299
-4.79339670,6.40168440,0.01024516,1.27784144,0.04842315,3.32748074,1.38781630,0.68667650,2.78606439,1.60765048
-4.78739370,6.40296902,0.01020816,1.28705360,0.04833796,3.31952904,1.42468854,0.69573072,2.77367672,1.59614394
-4.78139070,6.39676814,0.01013354,1.29218459,0.04808961,3.31153418,1.46247019,0.70565700,2.75538193,1.58120686
-4.77538769,6.38297161,0.01002242,1.29316897,0.04768322,3.30345232,1.50097674,0.71631624,2.73121201,1.56284954
-4.76938469,6.36169406,0.00987652,1.29000557,0.04712776,3.29532831,1.54003450,0.72756298,2.70133491,1.54116046
-4.76338169,6.33327301,0.00969818,1.28276175,0.04643583,3.28729047,1.57948491,0.73924821,2.66605636,1.51630524
-4.75737869,6.29825993,0.00949027,1.27157593,0.04562332,3.27954187,1.61918783,0.75122212,2.62581746,1.48852332
-4.75137569,6.25740469,0.00925617,1.25665819,0.04470897,3.27234876,1.65902376,0.76333677,2.58118828,1.45812250
-4.74537269,6.21163387,0.00899965,1.23828877,0.04371379,3.26602684,1.69889461,0.77544859,2.53285734,1.42547165
-4.73936968,6.16202371,0.00872481,1.21681420,0.04266046,3.26092595,1.73872311,0.78742048,2.48161732,1.39099171
-4.73336668,6.10976830,0.00843596,1.19264110,0.04157269,3.25741389,1.77845079,0.79912356,2.42834727,1.35514542
-4.72736368,6.05614402,0.00813755,1.16622771,0.04047452,3.25585995,1.81803464,0.81043839,2.37399182,1.31842601
-4.72136068,6.00247123,0.00783406,1.13807335,0.03938960,3.25661871,1.85744265,0.82125577,2.31953769,1.28134512
-4.71535768,5.95007405,0.00752989,1.10870593,0.03834055,3.26001453,1.89664845,0.83147682,2.26598847,1.24442035
-4.70935468,5.90023966,0.00722929,1.07866819,0.03734827,3.26632723,1.93562556,0.84101277,2.21433796,1.20816279
-4.70335168,5.85417801,0.00693624,1.04850284,0.03643140,3.27577930,1.97434140,0.84978405,2.16554319,1.17306466
-4.69734867,5.81298336,0.00665444,1.01873732,0.03560578,3.28852494,2.01275182,0.85771925,2.12049772,1.13958761
-4.69134567,5.77759882,0.00638717,0.98986869,0.03488405,3.30464127,2.05079623,0.86475364,2.08000617,1.10815184
-4.68534267,5.74878516,0.00613731,0.96234925,0.03427528,3.32412196,2.08839403,0.87082775,2.04476075,1.07912629
-4.67933967,5.72709502,0.00590726,0.93657354,0.03378484,3.34687342,2.12544246,0.87588590,2.01532082,1.05282033
-4.67333667,5.71285367,0.00569891,0.91286713,0.03341424,3.37271386,2.16181630,0.87987501,1.99209599,1.02947705
-4.66733367,5.70614710,0.00551368,0.89147784,0.03316118,3.40137529,2.19736936,0.88274381,1.97533367,1.00926841
-4.66133067,5.70681833,0.00535246,0.87256961,0.03301968,3.43250843,2.23193803,0.88444240,1.96511150,0.99229240
-4.65532766,5.71447211,0.00521567,0.85621944,0.03298033,3.46569075,2.26534645,0.88492259,1.96133514,0.97857241
-4.64932466,5.72848834,0.00510323,0.84241741,0.03303066,3.50043720,2.29741345,0.88413865,1.96374155,0.96805862
-4.64332166,5.74804377,0.00501463,0.83106987,0.03315555,3.53621371,2.32796049,0.88204882,1.97190782,0.96063173
