energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.77188594,1.32471842,0.27170247,0.00288979,0.01649683,0.70429573,1.01086104,0.25213902
-5.76588294,1.29601042,0.26621028,0.00286541,0.01529983,0.68909125,0.99439241,0.24373844
-5.75987994,1.26717885,0.26046003,0.00283736,0.01416769,0.67403791,0.97581194,0.23574032
-5.75387694,1.23839803,0.25446539,0.00280537,0.01310786,0.65925285,0.95531432,0.22819055
-5.74787394,1.20988807,0.24825383,0.00276937,0.01212626,0.64487395,0.93316220,0.22113551
-5.74187094,1.18191555,0.24186748,0.00272947,0.01122726,0.63105927,0.90968087,0.21462286
-5.73586793,1.15479086,0.23536310,0.00268602,0.01041386,0.61798496,0.88524989,0.20870177
-5.72986493,1.12886214,0.22881099,0.00263955,0.00968780,0.60584169,0.86029205,0.20342279
-5.72386193,1.10450595,0.22229280,0.00259082,0.00904962,0.59482971,0.83525988,0.19883722
-5.71785893,1.08211530,0.21589855,0.00254072,0.00849885,0.58515280,0.81062052,0.19499605
-5.71185593,1.06208546,0.20972293,0.00249031,0.00803410,0.57701126,0.78683922,0.19194863
-5.70585293,1.04479825,0.20386098,0.00244073,0.00765318,0.57059445,0.76436256,0.18974105
-5.69984992,1.03060580,0.19840359,0.00239321,0.00735320,0.56607311,0.74360196,0.18841435
-5.69384692,1.01981445,0.19343296,0.00234894,0.00713066,0.56359185,0.72491816,0.18800273
-5.68784392,1.01266974,0.18901826,0.00230912,0.00698158,0.56326233,0.70860765,0.18853189
-5.68184092,1.00934339,0.18521188,0.00227485,0.00690153,0.56515732,0.69489141,0.19001756
-5.67583792,1.00992283,0.18204631,0.00224711,0.00688573,0.56930605,0.68390663,0.19246430
-5.66983492,1.01440410,0.17953197,0.00222674,0.00692913,0.57569116,0.67570191,0.19586476
-5.66383192,1.02268832,0.17765608,0.00221438,0.00702650,0.58424733,0.67023587,0.20019942
-5.65782891,1.03458234,0.17638261,0.00221051,0.00717249,0.59486185,0.66737966,0.20543676
-5.65182591,1.04980316,0.17565339,0.00221535,0.00736170,0.60737700,0.66692282,0.21153402
-5.64582291,1.06798649,0.17539029,0.00222895,0.00758880,0.62159434,0.66858263,0.21843839
-5.63981991,1.08869865,0.17549836,0.00225115,0.00784861,0.63728055,0.67201624,0.22608869
-5.63381691,1.11145148,0.17586978,0.00228158,0.00813618,0.65417484,0.67683509,0.23441726
-5.62781391,1.13571960,0.17638843,0.00231974,0.00844687,0.67199724,0.68262099,0.24335224
-5.62181091,1.16095900,0.17693481,0.00236497,0.00877646,0.69045778,0.68894311,0.25281985
-5.61580790,1.18662612,0.17739111,0.00241649,0.00912121,0.70926575,0.69537492,0.26274660
-5.60980490,1.21219659,0.17764608,0.00247345,0.00947791,0.72813884,0.70151058,0.27306135
-5.60380190,1.23718243,0.17759961,0.00253498,0.00984389,0.74681162,0.70697977,0.28369705
-5.59779890,1.26114711,0.17716659,0.00260015,0.01021709,0.76504289,0.71146049,0.29459195
-5.59179590,1.28371759,0.17628007,0.00266806,0.01059598,0.78262159,0.71468908,0.30569027
-5.58579290,1.30459276,0.17489343,0.00273786,0.01097956,0.79937097,0.71646738,0.31694229
-5.57978989,1.32354803,0.17298159,0.00280873,0.01136724,0.81515087,0.71666642,0.32830369
-5.57378689,1.34043590,0.17054114,0.00287991,0.01175879,0.82985797,0.71522691,0.33973440
-5.56778389,1.35518250,0.16758948,0.00295071,0.01215417,0.84342407,0.71215647,0.35119675
-5.56178089,1.36778065,0.16416305,0.00302052,0.01255339,0.85581266,0.70752393,0.36265330
-5.55577789,1.37827980,0.16031472,0.00308878,0.01295642,0.86701393,0.70145123,0.37406428
-5.54977489,1.38677377,0.15611068,0.00315499,0.01336296,0.87703871,0.69410331,0.38538499
-5.54377189,1.39338690,0.15162676,0.00321868,0.01377237,0.88591169,0.68567682,0.39656332
-5.53776888,1.39825983,0.14694464,0.00327940,0.01418351,0.89366449,0.67638821,0.40753749
-5.53176588,1.40153558,0.14214805,0.00333674,0.01459469,0.90032896,0.66646191,0.41823441
-5.52576288,1.40334701,0.13731914,0.00339027,0.01500357,0.90593133,0.65611929,0.42856869
-5.51975988,1.40380640,0.13253530,0.00343957,0.01540719,0.91048743,0.64556894,0.43844247
-5.51375688,1.40299764,0.12786640,0.00348417,0.01580199,0.91399954,0.63499876,0.44774620
-5.50775388,1.40097167,0.12337280,0.00352362,0.01618389,0.91645480,0.62457007,0.45636040
-5.50175088,1.39774514,0.11910391,0.00355747,0.01654838,0.91782546,0.61441412,0.46415830
-5.49574787,1.39330246,0.11509759,0.00358522,0.01689073,0.91807094,0.60463080,0.47100934
-5.48974487,1.38760076,0.11138015,0.00360644,0.01720613,0.91714134,0.59528957,0.47678342
-5.48374187,1.38057742,0.10796704,0.00362070,0.01748992,0.91498231,0.58643234,0.48135547
-5.47773887,1.37215949,0.10486402,0.00362762,0.01773776,0.91154077,0.57807781,0.48461046
-5.47173587,1.36227430,0.10206879,0.00362691,0.01794584,0.90677109,0.57022700,0.48644819
-5.46573287,1.35086026,0.09957291,0.00361836,0.01811109,0.90064125,0.56286936,0.48678785
-5.45972986,1.33787727,0.09736387,0.00360189,0.01823126,0.89313848,0.55598899,0.48557205
-5.45372686,1.32331586,0.09542718,0.00357752,0.01830511,0.88427394,0.54957053,0.48276995
-5.44772386,1.30720437,0.09374844,0.00354543,0.01833239,0.87408613,0.54360428,0.47837949
-5.44172086,1.28961386,0.09231521,0.00350594,0.01831389,0.86264267,0.53809028,0.47242842
-5.43571786,1.27066029,0.09111862,0.00345952,0.01825140,0.85004044,0.53304102,0.46497419
-5.42971486,1.25050393,0.09015473,0.00340680,0.01814762,0.83640390,0.52848288,0.45610271
-5.42371186,1.22934625,0.08942558,0.00334851,0.01800601,0.82188181,0.52445604,0.44592591
-5.41770885,1.20742438,0.08893990,0.00328552,0.01783064,0.80664257,0.52101323,0.43457843
-5.41170585,1.18500375,0.08871361,0.00321879,0.01762600,0.79086841,0.51821741,0.42221354
-5.40570285,1.16236950,0.08876991,0.00314939,0.01739683,0.77474895,0.51613867,0.40899847
-5.39969985,1.13981719,0.08913932,0.00307840,0.01714790,0.75847452,0.51485068,0.39510957
-5.39369685,1.11764360,0.08985937,0.00300699,0.01688382,0.74222963,0.51442712,0.38072729
-5.38769385,1.09613811,0.09097417,0.00293631,0.01660893,0.72618714,0.51493819,0.36603154
-5.38169085,1.07557529,0.09253388,0.00286751,0.01632716,0.71050339,0.51644776,0.35119742
-5.37568784,1.05620903,0.09459387,0.00280175,0.01604196,0.69531463,0.51901112,0.33639151
-5.36968484,1.03826845,0.09721390,0.00274011,0.01575625,0.68073488,0.52267361,0.32176900
-5.36368184,1.02195564,0.10045695,0.00268366,0.01547242,0.66685537,0.52747009,0.30747152
-5.35767884,1.00744523,0.10438789,0.00263340,0.01519241,0.65374538,0.53342523,0.29362590
-5.35167584,0.99488535,0.10907190,0.00259026,0.01491774,0.64145452,0.54055434,0.28034358
-5.34567284,0.98439979,0.11457257,0.00255510,0.01464964,0.63001591,0.54886481,0.26772085
-5.33966983,0.97609078,0.12094970,0.00252869,0.01438913,0.61945028,0.55835746,0.25583956
-5.33366683,0.97004198,0.12825679,0.00251171,0.01413716,0.60977031,0.56902798,0.24476832
-5.32766383,0.96632107,0.13653822,0.00250474,0.01389471,0.60098501,0.58086778,0.23456399
-5.32166083,0.96498175,0.14582622,0.00250822,0.01366284,0.59310382,0.59386427,0.22527329
-5.31565783,0.96606454,0.15613771,0.00252247,0.01344283,0.58613994,0.60800030,0.21693442
-5.30965483,0.96959650,0.16747110,0.00254766,0.01323612,0.58011282,0.62325267,0.20957860
-5.30365183,0.97558965,0.17980322,0.00258376,0.01304442,0.57504954,0.63958972,0.20323134
-5.29764882,0.98403823,0.19308657,0.00263057,0.01286958,0.57098516,0.65696819,0.19791358
-5.29164582,0.99491527,0.20724713,0.00268770,0.01271361,0.56796192,0.67532950,0.19364248
-5.28564282,1.00816861,0.22218282,0.00275453,0.01257857,0.56602757,0.69459584,0.19043202
-5.27963982,1.02371707,0.23776292,0.00283021,0.01246648,0.56523293,0.71466636,0.18829335
-5.27363682,1.04144731,0.25382851,0.00291370,0.01237921,0.56562906,0.73541397,0.18723501
-5.26763382,1.06121171,0.27019410,0.00300373,0.01231841,0.56726421,0.75668315,0.18726302
-5.26163082,1.08282803,0.28665059,0.00309889,0.01228536,0.57018098,0.77828908,0.18838094
-5.25562781,1.10608092,0.30296939,0.00319756,0.01228095,0.57441381,0.80001850,0.19058997
-5.24962481,1.13072577,0.31890784,0.00329805,0.01230561,0.57998717,0.82163238,0.19388905
-5.24362181,1.15649467,0.33421559,0.00339859,0.01235926,0.58691454,0.84287063,0.19827502
-5.23761881,1.18310448,0.34864193,0.00349742,0.01244132,0.59519810,0.86345855,0.20374290
-5.23161581,1.21026662,0.36194356,0.00359281,0.01255073,0.60482945,0.88311504,0.21028610
-5.22561281,1.23769798,0.37389272,0.00368317,0.01268604,0.61579082,0.90156196,0.21789668
-5.21960980,1.26513234,0.38428510,0.00376708,0.01284538,0.62805695,0.91853434,0.22656545
-5.21360680,1.29233151,0.39294728,0.00384334,0.01302664,0.64159709,0.93379076,0.23628197
-5.20760380,1.31909541,0.39974327,0.00391105,0.01322749,0.65637708,0.94712329,0.24703425
-5.20160080,1.34527021,0.40457987,0.00396962,0.01344546,0.67236099,0.95836633,0.25880816
-5.19559780,1.37075397,0.40741041,0.00401880,0.01367804,0.68951223,0.96740389,0.27158649
-5.18959480,1.39549918,0.40823686,0.00405871,0.01392272,0.70779373,0.97417455,0.28534761
-5.18359180,1.41951175,0.40710998,0.00408978,0.01417700,0.72716720,0.97867398,0.30006381
-5.17758879,1.44284649,0.40412761,0.00411277,0.01443846,0.74759119,0.98095467,0.31569919
-5.17158579,1.46559902,0.39943101,0.00412872,0.01470469,0.76901822,0.98112271,0.33220743
-5.16558279,1.48789459,0.39319960,0.00413888,0.01497333,0.79139090,0.97933204,0.34952937
-5.15957979,1.50987436,0.38564409,0.00414466,0.01524198,0.81463738,0.97577611,0.36759056
-5.15357679,1.53167990,0.37699852,0.00414754,0.01550818,0.83866653,0.97067774,0.38629904
-5.14757379,1.55343686,0.36751151,0.00414902,0.01576933,0.86336298,0.96427748,0.40554350
-5.14157079,1.57523884,0.35743707,0.00415050,0.01602270,0.88858281,0.95682138,0.42519190
-5.13556778,1.59713248,0.34702541,0.00415323,0.01626532,0.91414994,0.94854869,0.44509086
-5.12956478,1.61910473,0.33651430,0.00415827,0.01649403,0.93985398,0.93968028,0.46506595
-5.12356178,1.64107324,0.32612106,0.00416637,0.01670545,0.96544958,0.93040847,0.48492287
-5.11755878,1.66288053,0.31603583,0.00417798,0.01689602,0.99065781,0.92088874,0.50444975
-5.11155578,1.68429244,0.30641616,0.00419323,0.01706206,1.01516953,0.91123385,0.52342046
-5.10555278,1.70500106,0.29738317,0.00421187,0.01719985,1.03865084,0.90151056,0.54159895
-5.09954977,1.72463221,0.28901944,0.00423335,0.01730572,1.06075057,0.89173917,0.55874444
-5.09354677,1.74275706,0.28136861,0.00425681,0.01737621,1.08110945,0.88189575,0.57461742
-5.08754377,1.75890735,0.27443653,0.00428110,0.01740815,1.09937066,0.87191692,0.58898608
-5.08154077,1.77259363,0.26819407,0.00430490,0.01739886,1.11519135,0.86170675,0.60163306
-5.07553777,1.78332532,0.26258110,0.00432674,0.01734620,1.12825447,0.85114541,0.61236205
-5.06953477,1.79063183,0.25751168,0.00434507,0.01724875,1.13828040,0.84009894,0.62100424
-5.06353177,1.79408346,0.25287991,0.00435837,0.01710588,1.14503788,0.82842961,0.62742393
-5.05752876,1.79331115,0.24856640,0.00436519,0.01691779,1.14835349,0.81600626,0.63152345
-5.05152576,1.78802409,0.24444479,0.00436423,0.01668562,1.14811935,0.80271404,0.63324681
-5.04552276,1.77802431,0.24038828,0.00435440,0.01641134,1.14429867,0.78846306,0.63258216
-5.03951976,1.76321766,0.23627572,0.00433486,0.01609782,1.13692874,0.77319559,0.62956277
-5.03351676,1.74362074,0.23199708,0.00430507,0.01574869,1.12612145,0.75689145,0.62426668
-5.02751376,1.71936359,0.22745819,0.00426481,0.01536829,1.11206114,0.73957142,0.61681488
-5.02151076,1.69068820,0.22258441,0.00421418,0.01496150,1.09500015,0.72129873,0.60736822
-5.01550775,1.65794311,0.21732343,0.00415359,0.01453364,1.07525230,0.70217850,0.59612330
-5.00950475,1.62157460,0.21164686,0.00408377,0.01409031,1.05318461,0.68235560,0.58330741
-5.00350175,1.58211514,0.20555086,0.00400571,0.01363725,1.02920793,0.66201080,0.56917287
-4.99749875,1.54016967,0.19905574,0.00392063,0.01318015,1.00376683,0.64135597,0.55399116
-4.99149575,1.49640080,0.19220471,0.00382997,0.01272460,0.97732943,0.62062830,0.53804683
-4.98549275,1.45151337,0.18506185,0.00373529,0.01227592,0.95037750,0.60008410,0.52163184
-4.97948974,1.40623942,0.17770946,0.00363827,0.01183910,0.92339739,0.57999251,0.50504021
-4.97348674,1.36132388,0.17024502,0.00354063,0.01141872,0.89687203,0.56062928,0.48856333
-4.96748374,1.31751168,0.16277780,0.00344414,0.01101896,0.87127423,0.54227098,0.47248610
-4.96148074,1.27553643,0.15542538,0.00335051,0.01064358,0.84706137,0.52518971,0.45708369
-4.95547774,1.23611084,0.14831020,0.00326142,0.01029591,0.82467135,0.50964839,0.44261919
-4.94947474,1.19991879,0.14155620,0.00317848,0.00997893,0.80451974,0.49589674,0.42934193
-4.94347174,1.16760890,0.13528569,0.00310321,0.00969529,0.78699774,0.48416769,0.41748623
-4.93746873,1.13978915,0.12961656,0.00303700,0.00944739,0.77247073,0.47467433,0.40727062
-4.93146573,1.11702226,0.12465976,0.00298114,0.00923741,0.76127691,0.46760712,0.39889720
-4.92546273,1.09982137,0.12051721,0.00293678,0.00906738,0.75372575,0.46313132,0.39255094
-4.91945973,1.08864554,0.11727999,0.00290494,0.00893921,0.75009599,0.46138442,0.38839881
-4.91345673,1.08389481,0.11502692,0.00288650,0.00885469,0.75063267,0.46247362,0.38658850
-4.90745373,1.08590461,0.11382350,0.00288217,0.00881551,0.75554341,0.46647318,0.38724678
-4.90145073,1.09493930,0.11372099,0.00289251,0.00882324,0.76499363,0.47342174,0.39047726
-4.89544772,1.11118508,0.11475594,0.00291790,0.00887925,0.77910092,0.48331969,0.39635776
-4.88944472,1.13474241,0.11694974,0.00295851,0.00898470,0.79792883,0.49612665,0.40493726
-4.88344172,1.16561822,0.12030852,0.00301432,0.00914043,0.82148033,0.51175939,0.41623268
-4.87743872,1.20371870,0.12482316,0.00308508,0.00934688,0.84969148,0.53009022,0.43022554
-4.87143572,1.24884282,0.13046943,0.00317030,0.00960404,0.88242572,0.55094622,0.44685899
-4.86543272,1.30067763,0.13720835,0.00326922,0.00991130,0.91946940,0.57410954,0.46603514
-4.85942971,1.35879563,0.14498666,0.00338086,0.01026743,0.96052894,0.59931880,0.48761327
-4.85342671,1.42265488,0.15373746,0.00350394,0.01067049,1.00523023,0.62627196,0.51140894
-4.84742371,1.49160236,0.16338097,0.00363697,0.01111783,1.05312046,0.65463059,0.53719432
-4.84142071,1.56488068,0.17382548,0.00377820,0.01160600,1.10367278,0.68402558,0.56469985
-4.83541771,1.64163844,0.18496837,0.00392566,0.01213080,1.15629385,0.71406423,0.59361739
-4.82941471,1.72094415,0.19669739,0.00407724,0.01268733,1.21033419,0.74433857,0.62360477
-4.82341171,1.80180335,0.20889189,0.00423065,0.01326997,1.26510113,0.77443459,0.65429181
-4.81740870,1.88317855,0.22142428,0.00438354,0.01387254,1.31987414,0.80394221,0.68528761
-4.81140570,1.96401149,0.23416149,0.00453350,0.01448832,1.37392181,0.83246546,0.71618890
-4.80540270,2.04324676,0.24696654,0.00467816,0.01511020,1.42652012,0.85963264,0.74658925
-4.79939970,2.11985613,0.25970005,0.00481522,0.01573078,1.47697114,0.88510596,0.77608873
-4.79339670,2.19286261,0.27222188,0.00494251,0.01634253,1.52462149,0.90859031,0.80430381
-4.78739370,2.26136340,0.28439261,0.00505807,0.01693787,1.56887988,0.92984076,0.83087687
-4.78139070,2.32455077,0.29607517,0.00516016,0.01750936,1.60923282,0.94866855,0.85548529
-4.77538769,2.38173013,0.30713627,0.00524734,0.01804976,1.64525801,0.96494517,0.87784936
-4.76938469,2.43233461,0.31744793,0.00531849,0.01855221,1.67663475,0.97860457,0.89773903
-4.76338169,2.47593550,0.32688889,0.00537282,0.01901033,1.70315082,0.98964314,0.91497890
-4.75737869,2.51224823,0.33534607,0.00540991,0.01941832,1.72470566,0.99811767,0.92945143
-4.75137569,2.54113364,0.34271589,0.00542968,0.01977103,1.74130944,1.00414111,0.94109810
-4.74537269,2.56259444,0.34890572,0.00543243,0.02006409,1.75307824,1.00787654,0.94991847
-4.73936968,2.57676705,0.35383511,0.00541877,0.02029395,1.76022522,1.00952932,0.95596710
-4.73336668,2.58390912,0.35743711,0.00538961,0.02045793,1.76304838,1.00933781,0.95934854
-4.72736368,2.58438326,0.35965945,0.00534612,0.02055424,1.76191505,1.00756298,0.96021047
-4.72136068,2.57863753,0.36046561,0.00528969,0.02058205,1.75724406,1.00447732,0.95873531
-4.71535768,2.56718370,0.35983576,0.00522187,0.02054143,1.74948602,1.00035341,0.95513074
-4.70935468,2.55057391,0.35776745,0.00514432,0.02043336,1.73910283,0.99545260,0.94961939
-4.70335168,2.52937699,0.35427615,0.00505874,0.02025969,1.72654712,0.99001435,0.94242835
-4.69734867,2.50415527,0.34939538,0.00496682,0.02002307,1.71224261,0.98424655,0.93377892
-4.69134567,2.47544303,0.34317657,0.00487020,0.01972686,1.69656643,0.97831733,0.92387705
-4.68534267,2.44372755,0.33568856,0.00477040,0.01937508,1.67983401,0.97234871,0.91290512
-4.67933967,2.40943356,0.32701662,0.00466880,0.01897226,1.66228758,0.96641248,0.90101524
-4.67333667,2.37291198,0.31726120,0.00456655,0.01852335,1.64408867,0.96052837,0.88832464
-4.66733367,2.33443334,0.30653618,0.00446465,0.01803360,1.62531516,0.95466499,0.87491328
-4.66133067,2.29418629,0.29496690,0.00436383,0.01750845,1.60596296,0.94874316,0.86082389
-4.65532766,2.25228131,0.28268777,0.00426460,0.01695339,1.58595245,0.94264199,0.84606424
-4.64932466,2.20875925,0.26983981,0.00416727,0.01637389,1.56513922,0.93620712,0.83061183
-4.64332166,2.16360445,0.25656792,0.00407193,0.01577533,1.54332874,0.92926104,0.81442043
-4.63731866,2.11676150,0.24301826,0.00397852,0.01516287,1.52029411,0.92161491,0.79742827
-4.63131566,2.06815483,0.22933552,0.00388685,0.01454147,1.49579602,0.91308150,0.77956729
-4.62531266,2.01771000,0.21566049,0.00379662,0.01391581,1.46960382,0.90348837,0.76077303
-4.61930965,1.96537534,0.20212776,0.00370752,0.01329032,1.44151658,0.89269087,0.74099442
-4.61330665,1.91114281,0.18886375,0.00361924,0.01266916,1.41138298,0.88058423,0.72020302
-4.60730365,1.85506671,0.17598505,0.00353152,0.01205625,1.37911894,0.86711396,0.69840107
-4.60130065,1.79727923,0.16359719,0.00344423,0.01145530,1.34472189,0.85228416,0.67562793
-4.59529765,1.73800166,0.15179375,0.00335736,0.01086987,1.30828108,0.83616314,0.65196446
-4.58929465,1.67755083,0.14065581,0.00327109,0.01030334,1.26998312,0.81888603,0.62753512
-4.58329165,1.61634006,0.13025181,0.00318577,0.00975902,1.23011261,0.80065417,0.60250769
-4.57728864,1.55487471,0.12063765,0.00310199,0.00924012,1.18904767,0.78173124,0.57709058
-4.57128564,1.49374233,0.11185710,0.00302050,0.00874977,1.14725077,0.76243634,0.55152790
-4.56528264,1.43359813,0.10394231,0.00294227,0.00829103,1.10525524,0.74313420,0.52609257
-4.55927964,1.37514640,0.09691460,0.00286840,0.00786685,1.06364825,0.72422311,0.50107794
-4.55327664,1.31911894,0.09078520,0.00280014,0.00748006,1.02305127,0.70612117,0.47678824
-4.54727364,1.26625172,0.08555613,0.00273880,0.00713331,0.98409893,0.68925144,0.45352862
-4.54127064,1.21726106,0.08122112,0.00268576,0.00682903,0.94741760,0.67402690,0.43159505
-4.53526763,1.17282058,0.07776647,0.00264235,0.00656936,0.91360458,0.66083596,0.41126486
-4.52926463,1.13354019,0.07517194,0.00260986,0.00635611,0.88320925,0.65002918,0.39278825
-4.52326163,1.09994825,0.07341169,0.00258947,0.00619068,0.85671684,0.64190801,0.37638126
-4.51725863,1.07247770,0.07245515,0.00258219,0.00607407,0.83453574,0.63671608,0.36222047
-4.51125563,1.05145693,0.07226801,0.00258887,0.00600678,0.81698881,0.63463342,0.35043964
-4.50525263,1.03710563,0.07281313,0.00261015,0.00598886,0.80430898,0.63577394,0.34112846
-4.49924962,1.02953574,0.07405164,0.00264645,0.00601986,0.79663914,0.64018620,0.33433320
-4.49324662,1.02875715,0.07594397,0.00269798,0.00609891,0.79403609,0.64785733,0.33005934
-4.48724362,1.03468769,0.07845095,0.00276473,0.00622469,0.79647809,0.65871984,0.32827570
-4.48124062,1.04716652,0.08153493,0.00284650,0.00639555,0.80387534,0.67266084,0.32891993
-4.47523762,1.06596999,0.08516087,0.00294293,0.00660950,0.81608256,0.68953303,0.33190488
-4.46923462,1.09082880,0.08929733,0.00305354,0.00686437,0.83291271,0.70916672,0.33712534
-4.46323162,1.12144532,0.09391740,0.00317772,0.00715778,0.85415100,0.73138215,0.34446495
-4.45722861,1.15750986,0.09899933,0.00331481,0.00748730,0.87956816,0.75600130,0.35380254
-4.45122561,1.19871489,0.10452705,0.00346412,0.00785045,0.90893212,0.78285847,0.36501784
-4.44522261,1.24476631,0.11049029,0.00362496,0.00824477,0.94201751,0.81180885,0.37799599
-4.43921961,1.29539099,0.11688436,0.00379663,0.00866784,0.97861229,0.84273469,0.39263078
-4.43321661,1.35034043,0.12370964,0.00397847,0.00911731,1.01852129,0.87554856,0.40882637
-4.42721361,1.40939022,0.13097059,0.00416984,0.00959089,1.06156663,0.91019366,0.42649761
-4.42121061,1.47233555,0.13867447,0.00437013,0.01008629,1.10758503,0.94664108,0.44556883
-4.41520760,1.53898339,0.14682969,0.00457870,0.01060128,1.15642251,0.98488420,0.46597143
-4.40920460,1.60914196,0.15544389,0.00479492,0.01113354,1.20792704,1.02493085,0.48764045
-4.40320160,1.68260841,0.16452187,0.00501811,0.01168068,1.26193977,1.06679352,0.51051044
-4.39719860,1.75915592,0.17406335,0.00524748,0.01224021,1.31828572,1.11047850,0.53451098
-4.39119560,1.83852117,0.18406088,0.00548217,0.01280943,1.37676486,1.15597464,0.55956231
-4.38519260,1.92039344,0.19449771,0.00572117,0.01338552,1.43714419,1.20324253,0.58557127
-4.37918959,2.00440614,0.20534608,0.00596331,0.01396545,1.49915177,1.25220485,0.61242814
-4.37318659,2.09013173,0.21656572,0.00620724,0.01454610,1.56247315,1.30273851,0.64000438
-4.36718359,2.17708045,0.22810289,0.00645148,0.01512422,1.62675066,1.35466925,0.66815171
-4.36118059,2.26470328,0.23988984,0.00669435,0.01569660,1.69158581,1.40776891,0.69670249
-4.35517759,2.35239895,0.25184496,0.00693405,0.01626014,1.75654460,1.46175575,0.72547156
-4.34917459,2.43952478,0.26387332,0.00716865,0.01681194,1.82116566,1.51629763,0.75425921
-4.34317159,2.52541078,0.27586794,0.00739615,0.01734952,1.88497068,1.57101805,0.78285553
-4.33716858,2.60937610,0.28771151,0.00761455,0.01787084,1.94747650,1.62550461,0.81104538
-4.33116558,2.69074702,0.29927858,0.00782182,0.01837452,2.00820819,1.67931939,0.83861416
-4.32516258,2.76887526,0.31043814,0.00801605,0.01885988,2.06671226,1.73201078,0.86535370
-4.31915958,2.84315572,0.32105653,0.00819543,0.01932704,2.12256928,1.78312598,0.89106815
-4.31315658,2.91304255,0.33100047,0.00835832,0.01977695,2.17540513,1.83222373,0.91557933
-4.30715358,2.97806274,0.34014021,0.00850333,0.02021135,2.22490032,1.87888650,0.93873155
