energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.90245123,1.39140363,0.00938103,0.04773569,0.57258595,1.10973498,0.01099050,0.08700333,0.14451919,0.00517464
-2.89644822,1.48036380,0.01017240,0.05119587,0.60590819,1.18281547,0.01159396,0.09220754,0.15304099,0.00551278
-2.89044522,1.57012379,0.01102708,0.05489016,0.63810831,1.25666184,0.01219699,0.09747966,0.16167211,0.00586589
-2.88444222,1.66030101,0.01195087,0.05885004,0.66881310,1.33090672,0.01279811,0.10281109,0.17043757,0.00623475
-2.87843922,1.75058959,0.01295153,0.06311310,0.69768162,1.40522171,0.01339682,0.10820438,0.17938023,0.00662086
-2.87243622,1.84076459,0.01403867,0.06772251,0.72441266,1.47932075,0.01399347,0.11367363,0.18856081,0.00702646
-2.86643322,1.93068397,0.01522362,0.07272619,0.74875111,1.55296249,0.01458927,0.11924469,0.19805716,0.00745443
-2.86043022,2.02028788,0.01651912,0.07817572,0.77049324,1.62595146,0.01518608,0.12495484,0.20796291,0.00790825
-2.85442721,2.10959550,0.01793893,0.08412502,0.78949063,1.69813825,0.01578631,0.13085225,0.21838536,0.00839185
-2.84842421,2.19869944,0.01949734,0.09062884,0.80565259,1.76941873,0.01639271,0.13699496,0.22944282,0.00890953
-2.84242121,2.28775804,0.02120849,0.09774109,0.81894704,1.83973237,0.01700815,0.14344950,0.24126130,0.00946570
-2.83641821,2.37698564,0.02308571,0.10551302,0.82939982,1.90905993,0.01763540,0.15028905,0.25397080,0.01006479
-2.83041521,2.46664131,0.02514069,0.11399136,0.83709249,1.97742044,0.01827690,0.15759131,0.26770129,0.01071096
-2.82441221,2.55701634,0.02738268,0.12321650,0.84215872,2.04486769,0.01893452,0.16543595,0.28257846,0.01140793
-2.81840920,2.64842080,0.02981762,0.13322068,0.84477943,2.11148612,0.01960935,0.17390179,0.29871942,0.01215876
-2.81240620,2.74116950,0.03244742,0.14402634,0.84517685,2.17738628,0.02030151,0.18306371,0.31622862,0.01296561
-2.80640320,2.83556774,0.03526913,0.15564468,0.84360776,2.24269968,0.02101001,0.19298945,0.33519388,0.01382957
-2.80040020,2.93189697,0.03827446,0.16807439,0.84035598,2.30757296,0.02173262,0.20373621,0.35568288,0.01475049
-2.79439720,3.03040066,0.04144928,0.18130075,0.83572451,2.37216142,0.02246582,0.21534731,0.37774010,0.01572685
-2.78839420,3.13127055,0.04477339,0.19529492,0.83002748,2.43662166,0.02320481,0.22784896,0.40138426,0.01675563
-2.78239120,3.23463343,0.04822055,0.21001368,0.82358199,2.50110345,0.02394352,0.24124714,0.42660639,0.01783234
-2.77638819,3.34053866,0.05175867,0.22539937,0.81670025,2.56574071,0.02467475,0.25552490,0.45336838,0.01895092
-2.77038519,3.44894653,0.05535028,0.24138019,0.80968195,2.63064176,0.02539033,0.27063998,0.48160213,0.02010388
-2.76438219,3.55971770,0.05895329,0.25787074,0.80280730,2.69587903,0.02608128,0.28652311,0.51120922,0.02128235
-2.75837919,3.67260403,0.06252191,0.27477286,0.79633052,2.76147855,0.02673809,0.30307681,0.54206092,0.02247623
-2.75237619,3.78724106,0.06600776,0.29197658,0.79047434,2.82740944,0.02735097,0.32017512,0.57399870,0.02367438
-2.74637319,3.90314248,0.06936116,0.30936130,0.78542517,2.89357426,0.02791016,0.33766409,0.60683501,0.02486484
-2.74037019,4.01969716,0.07253250,0.32679707,0.78132948,2.95980036,0.02840619,0.35536324,0.64035429,0.02603506
-2.73436718,4.13616896,0.07547363,0.34414598,0.77829109,3.02583324,0.02883022,0.37306798,0.67431436,0.02717219
-2.72836418,4.25170005,0.07813927,0.36126359,0.77636976,3.09133229,0.02917427,0.39055305,0.70844803,0.02826327
-2.72236118,4.36531790,0.08048831,0.37800044,0.77558093,3.15586959,0.02943155,0.40757689,0.74246499,0.02929558
-2.71635818,4.47594651,0.08248499,0.39420365,0.77589672,3.21893225,0.02959659,0.42388695,0.77605422,0.03025683
-2.71035518,4.58242190,0.08409988,0.40971858,0.77724826,3.27992865,0.02966551,0.43922568,0.80888674,0.03113540
-2.70435218,4.68351212,0.08531071,0.42439057,0.77952914,3.33819877,0.02963612,0.45333723,0.84061902,0.03192058
-2.69834917,4.77794149,0.08610285,0.43806688,0.78260016,3.39302855,0.02950801,0.46597452,0.87089705,0.03260275
-2.69234617,4.86441882,0.08646969,0.45059874,0.78629500,3.44366794,0.02928260,0.47690646,0.89936116,0.03317354
-2.68634317,4.94166886,0.08641261,0.46184354,0.79042691,3.48935228,0.02896310,0.48592510,0.92565164,0.03362596
-2.68034017,5.00846629,0.08594086,0.47166733,0.79479600,3.52932616,0.02855446,0.49285241,0.94941514,0.03395451
-2.67433717,5.06367111,0.08507112,0.47994732,0.79919695,3.56286879,0.02806325,0.49754637,0.97031188,0.03415530
-2.66833417,5.10626402,0.08382697,0.48657470,0.80342702,3.58931986,0.02749751,0.49990615,0.98802337,0.03422606
-2.66233117,5.13538062,0.08223817,0.49145740,0.80729366,3.60810456,0.02686651,0.49987613,1.00226066,0.03416623
-2.65632816,5.15034279,0.08033981,0.49452297,0.81062184,3.61875664,0.02618056,0.49744848,1.01277265,0.03397695
-2.65032516,5.15068573,0.07817152,0.49572124,0.81326043,3.62093818,0.02545074,0.49266436,1.01935435,0.03366108
-2.64432216,5.13617945,0.07577648,0.49502688,0.81508747,3.61445501,0.02468860,0.48561336,1.02185451,0.03322318
-2.63831916,5.10684331,0.07320061,0.49244154,0.81601405,3.59926692,0.02390594,0.47643140,1.02018251,0.03266947
-2.63231616,5.06295276,0.07049168,0.48799544,0.81598654,3.57549191,0.02311450,0.46529713,1.01431379,0.03200778
-2.62631316,5.00503760,0.06769844,0.48174847,0.81498709,3.54340412,0.02232570,0.45242682,1.00429386,0.03124743
-2.62031016,4.93387157,0.06486993,0.47379036,0.81303225,3.50342548,0.02155041,0.43806808,0.99024023,0.03039916
-2.61430715,4.85045336,0.06205469,0.46424015,0.81016986,3.45611137,0.02079874,0.42249260,0.97234224,0.02947496
-2.60830415,4.75597978,0.05930013,0.45324465,0.80647430,3.40213092,0.02007986,0.40598823,0.95085864,0.02848788
-2.60230115,4.65181187,0.05665185,0.44097604,0.80204029,3.34224292,0.01940187,0.38885073,0.92611276,0.02745183
-2.59629815,4.53943569,0.05415300,0.42762844,0.79697575,3.27726871,0.01877170,0.37137545,0.89848554,0.02638136
-2.59029515,4.42041910,0.05184373,0.41341375,0.79139385,3.20806326,0.01819505,0.35384939,0.86840644,0.02529135
-2.58429215,4.29636676,0.04976054,0.39855671,0.78540507,3.13548622,0.01767643,0.33654386,0.83634263,0.02419674
-2.57828914,4.16887525,0.04793565,0.38328935,0.77910939,3.06037440,0.01721915,0.31970799,0.80278682,0.02311220
-2.57228614,4.03949033,0.04639646,0.36784507,0.77258943,2.98351715,0.01682543,0.30356343,0.76824424,0.02205182
-2.56628314,3.90966845,0.04516490,0.35245257,0.76590482,2.90563614,0.01649649,0.28830025,0.73321920,0.02102879
-2.56028014,3.78074405,0.04425692,0.33732982,0.75908826,2.82737043,0.01623270,0.27407423,0.69820182,0.02005507
-2.55427714,3.65390420,0.04368197,0.32267832,0.75214352,2.74926784,0.01603375,0.26100558,0.66365548,0.01914116
-2.54827414,3.53017163,0.04344255,0.30867792,0.74504577,2.67178279,0.01589881,0.24917897,0.63000542,0.01829576
-2.54227114,3.41039655,0.04353396,0.29548235,0.73774402,2.59528086,0.01582671,0.23864491,0.59762904,0.01752567
-2.53626813,3.29525758,0.04394409,0.28321574,0.73016589,2.52004957,0.01581613,0.22942220,0.56684809,0.01683554
-2.53026513,3.18527122,0.04465348,0.27197019,0.72222431,2.44631450,0.01586576,0.22150137,0.53792322,0.01622788
-2.52426213,3.08080909,0.04563546,0.26180445,0.71382588,2.37425994,0.01597446,0.21484883,0.51105088,0.01570298
-2.51825913,2.98212156,0.04685668,0.25274401,0.70488047,2.30405232,0.01614143,0.20941154,0.48636276,0.01525900
-2.51225613,2.88936620,0.04827769,0.24478219,0.69531139,2.23586515,0.01636630,0.20512189,0.46392754,0.01489208
-2.50625313,2.80263925,0.04985386,0.23788258,0.68506576,2.16990347,0.01664921,0.20190259,0.44375495,0.01459653
-2.50025013,2.72200787,0.05153642,0.23198244,0.67412421,2.10642639,0.01699095,0.19967137,0.42580178,0.01436513
-2.49424712,2.64754127,0.05327379,0.22699699,0.66250941,2.04576593,0.01739292,0.19834515,0.40997945,0.01418938
-2.48824412,2.57933878,0.05501294,0.22282446,0.65029289,1.98834069,0.01785718,0.19784374,0.39616290,0.01405989
-2.48224112,2.51755286,0.05670086,0.21935155,0.63759961,1.93466342,0.01838642,0.19809267,0.38420010,0.01396672
-2.47623812,2.46240578,0.05828614,0.21645914,0.62460987,1.88534133,0.01898394,0.19902521,0.37392189,0.01389980
-2.47023512,2.41419863,0.05972040,0.21402792,0.61155844,1.84106903,0.01965348,0.20058358,0.36515167,0.01384926
-2.46423212,2.37331212,0.06095973,0.21194383,0.59873058,1.80261380,0.02039918,0.20271915,0.35771439,0.01380584
-2.45822911,2.34019879,0.06196587,0.21010287,0.58645526,1.77079370,0.02122542,0.20539194,0.35144450,0.01376116
-2.45222611,2.31536686,0.06270729,0.20841520,0.57509552,1.74644927,0.02213660,0.20856927,0.34619255,0.01370803
-2.44622311,2.29935662,0.06315996,0.20680841,0.56503647,1.73041000,0.02313699,0.21222383,0.34183018,0.01364061
-2.44022011,2.29271015,0.06330776,0.20522970,0.55667136,1.72345695,0.02423047,0.21633130,0.33825329,0.01355461
-2.43421711,2.29593624,0.06314278,0.20364696,0.55038618,1.72628327,0.02542030,0.22086766,0.33538342,0.01344732
-2.42821411,2.30947205,0.06266508,0.20204878,0.54654356,1.73945449,0.02670891,0.22580640,0.33316723,0.01331764
-2.42221111,2.33364375,0.06188237,0.20044337,0.54546660,1.76337047,0.02809761,0.23111592,0.33157441,0.01316596
-2.41620810,2.36862811,0.06080927,0.19885651,0.54742330,1.79823089,0.02958635,0.23675703,0.33059405,0.01299410
-2.41020510,2.41441739,0.05946647,0.19732861,0.55261242,1.84400619,0.03117354,0.24268113,0.33022988,0.01280502
-2.40420210,2.47078927,0.05787961,0.19591121,0.56115126,1.90041546,0.03285585,0.24882873,0.33049470,0.01260269
-2.39819910,2.53728405,0.05607818,0.19466286,0.57306604,1.96691264,0.03462800,0.25512886,0.33140435,0.01239175
-2.39219610,2.61319031,0.05409423,0.19364492,0.58828541,2.04268214,0.03648272,0.26149908,0.33297163,0.01217724
-2.38619310,2.69754030,0.05196121,0.19291722,0.60663735,2.12664427,0.03841062,0.26784630,0.33520057,0.01196436
-2.38019010,2.78911586,0.04971279,0.19253400,0.62784977,2.21747092,0.04040022,0.27406836,0.33808141,0.01175815
-2.37418709,2.88646490,0.04738185,0.19254016,0.65155489,2.31361106,0.04243796,0.28005613,0.34158659,0.01156322
-2.36818409,2.98792826,0.04499958,0.19296819,0.67729732,2.41332550,0.04450832,0.28569633,0.34566794,0.01138361
-2.36218109,3.09167614,0.04259474,0.19383568,0.70454563,2.51472976,0.04659393,0.29087459,0.35025532,0.01122252
-2.35617809,3.19575285,0.04019320,0.19514378,0.73270698,2.61584360,0.04867584,0.29547885,0.35525672,0.01108224
-2.35017509,3.29812827,0.03781751,0.19687635,0.76114440,2.71464547,0.05073370,0.29940282,0.36055988,0.01096406
-2.34417209,3.39675398,0.03548682,0.19900013,0.78919599,2.80912987,0.05274609,0.30254931,0.36603522,0.01086819
-2.33816908,3.48962194,0.03321681,0.20146565,0.81619541,2.89736546,0.05469083,0.30483333,0.37154007,0.01079385
-2.33216608,3.57482341,0.03101988,0.20420894,0.84149277,2.97755172,0.05654537,0.30618482,0.37692381,0.01073928
-2.32616308,3.65060562,0.02890539,0.20715392,0.86447522,3.04807201,0.05828715,0.30655085,0.38203384,0.01070184
-2.32016008,3.71542423,0.02687993,0.21021532,0.88458638,3.10754097,0.05989404,0.30589725,0.38672177,0.01067819
-2.31415708,3.76798922,0.02494775,0.21330201,0.90134377,3.15484454,0.06134474,0.30420963,0.39084985,0.01066441
-2.30815408,3.80730262,0.02311113,0.21632059,0.91435378,3.18917089,0.06261925,0.30149372,0.39429699,0.01065617
-2.30215108,3.83268664,0.02137075,0.21917907,0.92332334,3.21003142,0.06369930,0.29777516,0.39696430,0.01064895
-2.29614807,3.84380110,0.01972606,0.22179042,0.92806807,3.21727073,0.06456875,0.29309865,0.39877979,0.01063821
-2.29014507,3.84064968,0.01817561,0.22407606,0.92851651,3.21106559,0.06521407,0.28752662,0.39970193,0.01061955
-2.28414207,3.82357475,0.01671732,0.22596884,0.92471042,3.19191279,0.06562470,0.28113753,0.39972204,0.01058893
-2.27813907,3.79324120,0.01534871,0.22741564,0.91680107,3.16060655,0.06579339,0.27402373,0.39886531,0.01054276
-2.27213607,3.75060993,0.01406708,0.22837948,0.90504196,3.11820640,0.06571652,0.26628922,0.39719048,0.01047808
-2.26613307,3.69690218,0.01286964,0.22884089,0.88977819,3.06599686,0.06539433,0.25804716,0.39478813,0.01039263
-2.26013007,3.63355604,0.01175363,0.22879873,0.87143306,3.00544050,0.06483105,0.24941734,0.39177774,0.01028493
-2.25412706,3.56217700,0.01071635,0.22827029,0.85049258,2.93812617,0.06403500,0.24052373,0.38830365,0.01015435
-2.24812406,3.48448434,0.00975523,0.22729077,0.82748850,2.86571448,0.06301849,0.23149204,0.38453013,0.01000110
-2.24212106,3.40225539,0.00886786,0.22591214,0.80298068,2.78988245,0.06179774,0.22244739,0.38063579,0.00982620
-2.23611806,3.31726988,0.00805199,0.22420148,0.77753945,2.71226946,0.06039257,0.21351225,0.37680759,0.00963149
-2.23011506,3.23125631,0.00730555,0.22223885,0.75172881,2.63442649,0.05882607,0.20480444,0.37323479,0.00941950
-2.22411206,3.14584230,0.00662667,0.22011491,0.72609095,2.55777037,0.05712418,0.19643549,0.37010297,0.00919343
-2.21810905,3.06251090,0.00601366,0.21792819,0.70113274,2.48354476,0.05531515,0.18850913,0.36758863,0.00895698
-2.21210605,2.98256409,0.00546506,0.21578239,0.67731456,2.41278907,0.05342898,0.18112010,0.36585430,0.00871429
-2.20610305,2.90709498,0.00497962,0.21378365,0.65504180,2.34631645,0.05149682,0.17435317,0.36504464,0.00846979
-2.20010005,2.83696937,0.00455632,0.21203802,0.63465914,2.28470134,0.04955041,0.16828240,0.36528343,0.00822809
-2.19409705,2.77281724,0.00419435,0.21064911,0.61644757,2.22827689,0.04762146,0.16297070,0.36667164,0.00799383
-2.18809405,2.71503414,0.00389309,0.20971608,0.60062412,2.17714205,0.04574118,0.15846952,0.36928663,0.00777160
-2.18209105,2.66379199,0.00365214,0.20933205,0.58734387,2.13117780,0.04393982,0.15481884,0.37318226,0.00756582
-2.17608804,2.61905846,0.00347120,0.20958278,0.57670396,2.09007145,0.04224628,0.15204724,0.37838990,0.00738065
-2.17008504,2.58062374,0.00335011,0.21054579,0.56874905,2.05334781,0.04068789,0.15017214,0.38492017,0.00721989
-2.16408204,2.54813278,0.00328869,0.21228976,0.56347790,2.02040555,0.03929023,0.14920013,0.39276508,0.00708696
-2.15807904,2.52112148,0.00328673,0.21487415,0.56085018,1.99055701,0.03807702,0.14912732,0.40190044,0.00698479
-2.15207604,2.49905444,0.00334386,0.21834902,0.56079338,1.96306934,0.03707016,0.14993967,0.41228810,0.00691585
-2.14607304,2.48136227,0.00345946,0.22275476,0.56320907,1.93720526,0.03628974,0.15161329,0.42387806,0.00688203
-2.14007004,2.46747647,0.00363253,0.22812194,0.56797826,1.91226116,0.03575411,0.15411469,0.43660983,0.00688472
-2.13406703,2.45685977,0.00386160,0.23447082,0.57496545,1.88760105,0.03547997,0.15740084,0.45041331,0.00692470
-2.12806403,2.44903057,0.00414460,0.24181070,0.58402138,1.86268469,0.03548237,0.16141921,0.46520874,0.00700219
-2.12206103,2.44358013,0.00447878,0.25013905,0.59498425,1.83708874,0.03577471,0.16610770,0.48090589,0.00711682
-2.11605803,2.44018187,0.00486061,0.25944022,0.60767957,1.81052018,0.03636856,0.17139457,0.49740251,0.00726762
-2.11005503,2.43859249,0.00528574,0.26968403,0.62191895,1.78282156,0.03727350,0.17719826,0.51458222,0.00745299
-2.10405203,2.43864533,0.00574896,0.28082408,0.63749803,1.75396828,0.03849672,0.18342747,0.53231200,0.00767074
-2.09804902,2.44023670,0.00624421,0.29279606,0.65419393,1.72405840,0.04004258,0.18998127,0.55043965,0.00791803
-2.09204602,2.44330650,0.00676460,0.30551614,0.67176285,1.69329577,0.04191209,0.19674957,0.56879152,0.00819143
-2.08604302,2.44781476,0.00730255,0.31887957,0.68993806,1.66196808,0.04410226,0.20361381,0.58717081,0.00848690
-2.08004002,2.45371601,0.00784986,0.33275971,0.70842880,1.63042099,0.04660543,0.21044819,0.60535686,0.00879980
-2.07403702,2.46093339,0.00839791,0.34700775,0.72692057,1.59903028,0.04940861,0.21712128,0.62310561,0.00912498
-2.06803402,2.46933470,0.00893781,0.36145306,0.74507691,1.56817363,0.05249292,0.22349806,0.64015160,0.00945679
-2.06203102,2.47871200,0.00946073,0.37590453,0.76254292,1.53820382,0.05583302,0.22944253,0.65621138,0.00978918
-2.05602801,2.48876655,0.00995802,0.39015282,0.77895065,1.50942476,0.05939680,0.23482062,0.67098871,0.01011582
-2.05002501,2.49910023,0.01042159,0.40397363,0.79392605,1.48207178,0.06314524,0.23950345,0.68418108,0.01043016
-2.04402201,2.50921418,0.01084409,0.41713197,0.80709751,1.45629705,0.06703250,0.24337085,0.69548769,0.01072561
-2.03801901,2.51851512,0.01121920,0.42938723,0.81810535,1.43216095,0.07100630,0.24631481,0.70461829,0.01099567
-2.03201601,2.52632896,0.01154184,0.44049908,0.82661212,1.40962947,0.07500864,0.24824296,0.71130271,0.01123412
-2.02601301,2.53192120,0.01180833,0.45023384,0.83231291,1.38857773,0.07897669,0.24908165,0.71530048,0.01143513
-2.02001001,2.53452302,0.01201659,0.45837119,0.83494545,1.36879902,0.08284415,0.24877870,0.71641015,0.01159345
-2.01400700,2.53336156,0.01216613,0.46471088,0.83429910,1.35001879,0.08654268,0.24730544,0.71447775,0.01170457
-2.00800400,2.52769286,0.01225814,0.46907920,0.83022262,1.33191247,0.09000365,0.24465815,0.70940398,0.01176481
-2.00200100,2.51683560,0.01229542,0.47133496,0.82263001,1.31412598,0.09316002,0.24085860,0.70114975,0.01177149
-1.99599800,2.50020382,0.01228225,0.47137456,0.81150426,1.29629779,0.09594826,0.23595379,0.68973968,0.01172296
-1.98999500,2.47733693,0.01222421,0.46913615,0.79689876,1.27808109,0.09831027,0.23001485,0.67526345,0.01161872
-1.98399200,2.44792542,0.01212801,0.46460250,0.77893632,1.25916504,0.10019524,0.22313504,0.65787490,0.01145936
-1.97798899,2.41183100,0.01200114,0.45780249,0.75780579,1.23929379,0.10156131,0.21542717,0.63778879,0.01124660
-1.97198599,2.36910008,0.01185162,0.44881126,0.73375655,1.21828249,0.10237697,0.20702023,0.61527556,0.01098324
-1.96598299,2.31997014,0.01168767,0.43774874,0.70709107,1.19602951,0.10262216,0.19805576,0.59065415,0.01067307
-1.95997999,2.26486848,0.01151737,0.42477696,0.67815589,1.17252430,0.10228899,0.18868373,0.56428331,0.01032072
-1.95397699,2.20440367,0.01134837,0.41009588,0.64733149,1.14785072,0.10138202,0.17905844,0.53655180,0.00993160
-1.94797399,2.13934995,0.01118763,0.39393818,0.61502150,1.12218575,0.09991816,0.16933440,0.50786779,0.00951170
-1.94197099,2.07062540,0.01104115,0.37656307,0.58164164,1.09579374,0.09792614,0.15966245,0.47864800,0.00906741
-1.93596798,1.99926483,0.01091377,0.35824935,0.54760889,1.06901663,0.09544550,0.15018617,0.44930697,0.00860539
-1.92996498,1.92638843,0.01080911,0.33928800,0.51333124,1.04226064,0.09252531,0.14103878,0.42024685,0.00813237
-1.92396198,1.85316758,0.01072946,0.31997464,0.47919842,1.01598004,0.08922257,0.13234054,0.39184798,0.00765498
-1.91795898,1.78078908,0.01067577,0.30060189,0.44557379,0.99065881,0.08560032,0.12419670,0.36446066,0.00717960
-1.91195598,1.71041904,0.01064773,0.28145220,0.41278770,0.96679093,0.08172571,0.11669607,0.33839816,0.00671222
-1.90595298,1.64316777,0.01064391,0.26279105,0.38113230,0.94486008,0.07766789,0.10991008,0.31393126,0.00625830
-1.89994997,1.58005685,0.01066186,0.24486101,0.35085800,0.92531961,0.07349599,0.10389243,0.29128427,0.00582271
-1.89394697,1.52198931,0.01069835,0.22787657,0.32217133,0.90857341,0.06927718,0.09867910,0.27063258,0.00540962
-1.88794397,1.46972396,0.01074959,0.21202011,0.29523442,0.89495846,0.06507492,0.09428884,0.25210173,0.00502245
-1.88194097,1.42385444,0.01081139,0.19743888,0.27016566,0.88472963,0.06094744,0.09072388,0.23576784,0.00466386
-1.87593797,1.38479371,0.01087946,0.18424321,0.24704159,0.87804728,0.05694646,0.08797099,0.22165939,0.00433571
-1.86993497,1.35276420,0.01094955,0.17250590,0.22589971,0.87496799,0.05311629,0.08600259,0.20976004,0.00403913
-1.86393197,1.32779399,0.01101764,0.16226270,0.20674209,0.87543893,0.04949318,0.08477804,0.20001262,0.00377451
-1.85792896,1.30971897,0.01108009,0.15351398,0.18953951,0.87929592,0.04610511,0.08424500,0.19232380,0.00354156
-1.85192596,1.29819093,0.01113371,0.14622735,0.17423597,0.88626536,0.04297176,0.08434088,0.18656962,0.00333941
-1.84592296,1.29269123,0.01117582,0.14034119,0.16075347,0.89597003,0.04010486,0.08499420,0.18260139,0.00316665
-1.83991996,1.29254974,0.01120432,0.13576897,0.14899667,0.90793861,0.03750874,0.08612614,0.18025212,0.00302140
-1.83391696,1.29696843,0.01121760,0.13240409,0.13885763,0.92161871,0.03518117,0.08765201,0.17934312,0.00290147
-1.82791396,1.30504883,0.01121451,0.13012526,0.13022017,0.93639291,0.03311421,0.08948282,0.17969058,0.00280437
-1.82191096,1.31582262,0.01119436,0.12880201,0.12296405,0.95159750,0.03129533,0.09152693,0.18111222,0.00272748
-1.81590795,1.32828436,0.01115675,0.12830029,0.11696865,0.96654319,0.02970844,0.09369167,0.18343347,0.00266808
-1.80990495,1.34142520,0.01110156,0.12848796,0.11211628,0.98053711,0.02833505,0.09588514,0.18649339,0.00262347
-1.80390195,1.35426664,0.01102887,0.12923988,0.10829498,0.99290533,0.02715529,0.09801795,0.19014980,0.00259104
-1.79789895,1.36589294,0.01093893,0.13044254,0.10540080,1.00301510,0.02614893,0.10000506,0.19428376,0.00256833
-1.79189595,1.37548123,0.01083211,0.13199799,0.10333954,1.01029591,0.02529620,0.10176758,0.19880302,0.00255315
-1.78589295,1.38232809,0.01070893,0.13382699,0.10202792,1.01425862,0.02457858,0.10323449,0.20364442,0.00254353
-1.77988994,1.38587167,0.01057011,0.13587125,0.10139431,1.01451180,0.02397933,0.10434427,0.20877508,0.00253785
-1.77388694,1.38570850,0.01041664,0.13809466,0.10137879,1.01077476,0.02348389,0.10504638,0.21419238,0.00253484
-1.76788394,1.38160437,0.01024985,0.14048357,0.10193281,1.00288661,0.02308016,0.10530246,0.21992261,0.00253357
-1.76188094,1.37349888,0.01007157,0.14304604,0.10301836,0.99081102,0.02275852,0.10508728,0.22601840,0.00253347
-1.75587794,1.36150353,0.00988421,0.14581013,0.10460667,0.97463660,0.02251180,0.10438933,0.23255499,0.00253432
-1.74987494,1.34589354,0.00969094,0.14882139,0.10667666,0.95457280,0.02233502,0.10321104,0.23962548,0.00253622
-1.74387194,1.32709387,0.00949574,0.15213961,0.10921299,0.93094167,0.02222507,0.10156864,0.24733528,0.00253957
-1.73786893,1.30566006,0.00930358,0.15583503,0.11220407,0.90416580,0.02218033,0.09949156,0.25579598,0.00254498
-1.73186593,1.28225487,0.00912039,0.15998418,0.11563985,0.87475316,0.02220019,0.09702146,0.26511894,0.00255329
-1.72586293,1.25762187,0.00895318,0.16466558,0.11950973,0.84327939,0.02228454,0.09421093,0.27540892,0.00256546
-1.71985993,1.23255708,0.00880994,0.16995546,0.12380059,0.81036849,0.02243334,0.09112186,0.28675805,0.00258254
-1.71385693,1.20788002,0.00869960,0.17592372,0.12849505,0.77667270,0.02264613,0.08782355,0.29924034,0.00260560
-1.70785393,1.18440539,0.00863186,0.18263041,0.13357006,0.74285242,0.02292168,0.08439062,0.31290727,0.00263568
-1.70185093,1.16291645,0.00861704,0.19012260,0.13899599,0.70955699,0.02325766,0.08090088,0.32778430,0.00267373
-1.69584792,1.14414127,0.00866577,0.19843217,0.14473609,0.67740697,0.02365047,0.07743310,0.34386877,0.00272059
-1.68984492,1.12873241,0.00878875,0.20757420,0.15074660,0.64697868,0.02409511,0.07406491,0.36112921,0.00277695
-1.68384192,1.11725089,0.00899633,0.21754628,0.15697734,0.61879120,0.02458516,0.07087070,0.37950591,0.00284327
-1.67783892,1.11015454,0.00929816,0.22832861,0.16337282,0.59329634,0.02511291,0.06791988,0.39891292,0.00291983
-1.67183592,1.10779102,0.00970279,0.23988482,0.16987387,0.57087154,0.02566955,0.06527523,0.41924122,0.00300669
-1.66583292,1.11039522,0.01021722,0.25216351,0.17641959,0.55181586,0.02624537,0.06299163,0.44036286,0.00310368
-1.65982991,1.11809093,0.01084654,0.26510038,0.18294971,0.53634869,0.02683012,0.06111504,0.46213585,0.00321040
-1.65382691,1.13089609,0.01159347,0.27862077,0.18940703,0.52461118,0.02741332,0.05968185,0.48440958,0.00332628
-1.64782391,1.14873126,0.01245811,0.29264247,0.19574004,0.51666984,0.02798459,0.05871856,0.50703035,0.00345053
-1.64182091,1.17143052,0.01343760,0.30707881,0.20190539,0.51252209,0.02853400,0.05824177,0.52984686,0.00358223
-1.63581791,1.19875432,0.01452594,0.32184167,0.20787017,0.51210333,0.02905235,0.05825845,0.55271529,0.00372029
-1.62981491,1.23040344,0.01571388,0.33684441,0.21361395,0.51529509,0.02953142,0.05876661,0.57550386,0.00386356
-1.62381191,1.26603381,0.01698894,0.35200469,0.21913036,0.52193395,0.02996417,0.05975606,0.59809658,0.00401077
-1.61780890,1.30527130,0.01833550,0.36724696,0.22442813,0.53182090,0.03034485,0.06120954,0.62039621,0.00416064
-1.61180590,1.34772645,0.01973507,0.38250459,0.22953163,0.54473077,0.03066910,0.06310389,0.64232622,0.00431186
-1.60580290,1.39300850,0.02116662,0.39772174,0.23448081,0.56042164,0.03093395,0.06541146,0.66383195,0.00446317
-1.59979990,1.44073848,0.02260706,0.41285481,0.23933039,0.57864377,0.03113779,0.06810148,0.68488086,0.00461332
-1.59379690,1.49056131,0.02403182,0.42787346,0.24414858,0.59914814,0.03128031,0.07114153,0.70546210,0.00476119
-1.58779390,1.54215638,0.02541553,0.44276132,0.24901506,0.62169417,0.03136244,0.07449895,0.72558540,0.00490574
-1.58179090,1.59524668,0.02673267,0.45751635,0.25401849,0.64605667,0.03138624,0.07814213,0.74527961,0.00504605
-1.57578789,1.64960613,0.02795840,0.47215077,0.25925344,0.67203176,0.03135480,0.08204168,0.76459076,0.00518140
-1.56978489,1.70506499,0.02906927,0.48669073,0.26481693,0.69944167,0.03127223,0.08617139,0.78358011,0.00531121
-1.56378189,1.76151318,0.03004396,0.50117556,0.27080464,0.72813829,0.03114356,0.09050899,0.80232193,0.00543510
-1.55777889,1.81890126,0.03086396,0.51565670,0.27730688,0.75800535,0.03097475,0.09503658,0.82090142,0.00555289
-1.55177589,1.87723908,0.03151414,0.53019633,0.28440449,0.78895923,0.03077267,0.09974082,0.83941247,0.00566458
-1.54577289,1.93659196,0.03198323,0.54486557,0.29216479,0.82094826,0.03054513,0.10461280,0.85795559,0.00577039
-1.53976988,1.99707435,0.03226414,0.55974231,0.30063767,0.85395058,0.03030090,0.10964766,0.87663574,0.00587069
