energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.25662831,1.73835225,0.00051115,0.15039209,0.25062531,1.24625113,0.00922612,0.19819070,0.23217757,0.23652596
-3.25062531,1.84574977,0.00056614,0.16324193,0.27057761,1.31432000,0.00986178,0.21558140,0.24982972,0.25273141
-3.24462231,1.95699085,0.00062277,0.17665332,0.29108416,1.38427828,0.01051415,0.23367517,0.26870665,0.26964774
-3.23861931,2.07075441,0.00068040,0.19045495,0.31193466,1.45535967,0.01117556,0.25224886,0.28851064,0.28706833
-3.23261631,2.18550568,0.00073825,0.20445031,0.33288276,1.52666699,0.01183718,0.27104616,0.30890277,0.30475217
-3.22661331,2.29952365,0.00079550,0.21842139,0.35364983,1.59718766,0.01248916,0.28978227,0.32951015,0.32242797
-3.22061031,2.41093848,0.00085126,0.23213341,0.37393053,1.66581571,0.01312081,0.30814996,0.34993458,0.33979989
-3.21460730,2.51777782,0.00090462,0.24534048,0.39339998,1.73137969,0.01372092,0.32582699,0.36976247,0.35655458
-3.20860430,2.61802092,0.00095465,0.25779214,0.41172246,1.79267563,0.01427803,0.34248461,0.38857583,0.37236948
-3.20260130,2.70965833,0.00100042,0.26924043,0.42856121,1.84850391,0.01478076,0.35779688,0.40596388,0.38692198
-3.19659830,2.79075502,0.00104108,0.27944727,0.44358891,1.89770831,0.01521820,0.37145043,0.42153495,0.39989926
-3.19059530,2.85951400,0.00107581,0.28819191,0.45649856,1.93921560,0.01558025,0.38315430,0.43492816,0.41100818
-3.18459230,2.91433774,0.00110391,0.29527806,0.46701409,1.97207375,0.01585798,0.39264944,0.44582443,0.41998503
-3.17858929,2.95388429,0.00112482,0.30054041,0.47490021,1.99548677,0.01604394,0.39971737,0.45395640,0.42660449
-3.17258629,2.97711541,0.00113807,0.30385023,0.47997116,2.00884453,0.01613247,0.40418770,0.45911675,0.43068751
-3.16658329,2.98333440,0.00114338,0.30511981,0.48209771,2.01174591,0.01611988,0.40594406,0.46116457,0.43210768
-3.16058029,2.97221148,0.00114065,0.30430550,0.48121224,2.00401408,0.01600463,0.40492825,0.46002948,0.43079576
-3.15457729,2.94379561,0.00112991,0.30140916,0.47731148,1.98570311,0.01578738,0.40114225,0.45571342,0.42674222
-3.14857429,2.89851217,0.00111138,0.29647806,0.47045690,1.95709560,0.01547102,0.39464819,0.44828978,0.41999751
-3.14257129,2.83714644,0.00108546,0.28960314,0.46077268,1.91869144,0.01506052,0.38556610,0.43790015,0.41067024
-3.13656828,2.76081400,0.00105266,0.28091574,0.44844132,1.87118833,0.01456282,0.37406966,0.42474876,0.39892328
-3.13056528,2.67091954,0.00101364,0.27058297,0.43369719,1.81545515,0.01398659,0.36038014,0.40909487,0.38496790
-3.12456228,2.56910609,0.00096918,0.25880194,0.41681834,1.75249966,0.01334191,0.34475878,0.39124344,0.36905639
-3.11855928,2.45719740,0.00092012,0.24579312,0.39811694,1.68343205,0.01263997,0.32749801,0.37153463,0.35147348
-3.11255628,2.33713619,0.00086737,0.23179316,0.37792888,1.60942635,0.01189268,0.30891199,0.35033251,0.33252684
-3.10655328,2.21092124,0.00081186,0.21704749,0.35660298,1.53168158,0.01111235,0.28932667,0.32801349,0.31253736
-3.10055028,2.08054615,0.00075453,0.20180291,0.33449027,1.45138431,0.01031129,0.26907015,0.30495500,0.29182935
-3.09454727,1.94794229,0.00069628,0.18630074,0.31193391,1.36967437,0.00950145,0.24846337,0.28152484,0.27072131
-3.08854427,1.81492837,0.00063798,0.17077046,0.28926001,1.28761515,0.00869417,0.22781176,0.25807162,0.24951749
-3.08254127,1.68316807,0.00058042,0.15542428,0.26676983,1.20616923,0.00789986,0.20739797,0.23491657,0.22850059
-3.07653827,1.55413718,0.00052431,0.14045279,0.24473343,1.12618041,0.00712783,0.18747600,0.21234697,0.20792574
-3.07053527,1.42910072,0.00047027,0.12602158,0.22338505,1.04836199,0.00638611,0.16826679,0.19061133,0.18801608
-3.06453227,1.30910009,0.00041881,0.11226918,0.20292023,0.97329158,0.00568134,0.14995533,0.16991633,0.16895975
-3.05852926,1.19494991,0.00037034,0.09930599,0.18349455,0.90141173,0.00501875,0.13268927,0.15042556,0.15090840
-3.05252626,1.08724345,0.00032515,0.08721437,0.16522395,0.83303590,0.00440218,0.11657897,0.13225977,0.13397718
-3.04652326,0.98636554,0.00028345,0.07604961,0.14818649,0.76835873,0.00383410,0.10169879,0.11549864,0.11824590
-3.04052026,0.89251148,0.00024535,0.06584171,0.13242513,0.70746958,0.00331574,0.08808940,0.10018364,0.10376123
-3.03451726,0.80571019,0.00021086,0.05659775,0.11795146,0.65036841,0.00284719,0.07576096,0.08632191,0.09053983
-3.02851426,0.72585018,0.00017994,0.04830481,0.10475000,0.59698263,0.00242756,0.06469693,0.07389071,0.07857197
-3.02251126,0.65270663,0.00015247,0.04093302,0.09278284,0.54718429,0.00205514,0.05485816,0.06284234,0.06782558
-3.01650825,0.58596832,0.00012827,0.03443885,0.08199439,0.50080635,0.00172755,0.04618728,0.05310911,0.05825048
-3.01050525,0.52526305,0.00010716,0.02876832,0.07231592,0.45765770,0.00144193,0.03861289,0.04460833,0.04978250
-3.00450225,0.47018089,0.00008890,0.02386002,0.06366992,0.41753608,0.00119507,0.03205367,0.03724698,0.04234748
-2.99849925,0.42029441,0.00007324,0.01964798,0.05597389,0.38023884,0.00098354,0.02642212,0.03092604,0.03586496
-2.99249625,0.37517549,0.00005994,0.01606407,0.04914369,0.34557117,0.00080385,0.02162789,0.02554429,0.03025143
-2.98649325,0.33440881,0.00004873,0.01304024,0.04309630,0.31335200,0.00065253,0.01758060,0.02100161,0.02542316
-2.98049025,0.29760177,0.00003939,0.01051019,0.03775198,0.28341763,0.00052622,0.01419223,0.01720170,0.02129858
-2.97448724,0.26439136,0.00003167,0.00841075,0.03303585,0.25562330,0.00042174,0.01137889,0.01405425,0.01780021
-2.96848424,0.23444819,0.00002538,0.00668293,0.02887902,0.22984321,0.00033616,0.00906226,0.01147659,0.01485608
-2.96248124,0.20747821,0.00002031,0.00527257,0.02521919,0.20596918,0.00026679,0.00717044,0.00939492,0.01240089
-2.95647824,0.18322264,0.00001631,0.00413075,0.02200097,0.18390845,0.00021126,0.00563853,0.00774514,0.01037676
-2.95047524,0.16145651,0.00001322,0.00321391,0.01917578,0.16358099,0.00016747,0.00440884,0.00647333,0.00873373
-2.94447224,0.14198644,0.00001093,0.00248382,0.01670168,0.14491656,0.00013363,0.00343082,0.00553607,0.00743006
-2.93846923,0.12464792,0.00000934,0.00190735,0.01454293,0.12785187,0.00010825,0.00266079,0.00490048,0.00643239
-2.93246623,0.10930254,0.00000839,0.00145618,0.01266954,0.11232811,0.00009009,0.00206157,0.00454428,0.00571578
-2.92646323,0.09583537,0.00000802,0.00110637,0.01105676,0.09828889,0.00007821,0.00160197,0.00445568,0.00526370
-2.92046023,0.08415278,0.00000822,0.00083795,0.00968462,0.08567872,0.00007189,0.00125618,0.00463328,0.00506801
-2.91445723,0.07418069,0.00000898,0.00063446,0.00853742,0.07444213,0.00007064,0.00100327,0.00508602,0.00512887
-2.90845423,0.06586331,0.00001032,0.00048249,0.00760341,0.06452333,0.00007420,0.00082654,0.00583304,0.00545475
-2.90245123,0.05916247,0.00001230,0.00037126,0.00687438,0.05586639,0.00008247,0.00071304,0.00690366,0.00606235
-2.89644822,0.05405726,0.00001497,0.00029224,0.00634544,0.04841591,0.00009554,0.00065300,0.00833724,0.00697657
-2.89044522,0.05054412,0.00001843,0.00023877,0.00601475,0.04211791,0.00011366,0.00063943,0.01018310,0.00823044
-2.88444222,0.04863699,0.00002278,0.00020572,0.00588337,0.03692109,0.00013721,0.00066770,0.01250028,0.00986498
-2.87843922,0.04836760,0.00002816,0.00018926,0.00595505,0.03277810,0.00016670,0.00073516,0.01535734,0.01192903
-2.87243622,0.04978569,0.00003471,0.00018661,0.00623612,0.02964692,0.00020271,0.00084087,0.01883186,0.01447897
-2.86643322,0.05295898,0.00004261,0.00019579,0.00673525,0.02749209,0.00024594,0.00098534,0.02300993,0.01757831
-2.86043022,0.05797296,0.00005205,0.00021551,0.00746335,0.02628591,0.00029711,0.00117032,0.02798538,0.02129718
-2.85442721,0.06493019,0.00006322,0.00024500,0.00843328,0.02600936,0.00035699,0.00139860,0.03385883,0.02571165
-2.84842421,0.07394937,0.00007637,0.00028389,0.00965966,0.02665283,0.00042634,0.00167391,0.04073657,0.03090292
-2.84242121,0.08516390,0.00009172,0.00033215,0.01115858,0.02821669,0.00050589,0.00200078,0.04872929,0.03695638
-2.83641821,0.09872020,0.00010953,0.00038996,0.01294734,0.03071149,0.00059632,0.00238444,0.05795065,0.04396061
-2.83041521,0.11477570,0.00013006,0.00045770,0.01504415,0.03415802,0.00069821,0.00283081,0.06851590,0.05200624
-2.82441221,0.13349669,0.00015358,0.00053588,0.01746788,0.03858715,0.00081202,0.00334641,0.08054038,0.06118489
-2.81840920,0.15505616,0.00018037,0.00062512,0.02023784,0.04403939,0.00093803,0.00393837,0.09413830,0.07158807
-2.81240620,0.17963163,0.00021071,0.00072611,0.02337365,0.05056437,0.00107637,0.00461444,0.10942163,0.08330628
-2.80640320,0.20740330,0.00024488,0.00083960,0.02689513,0.05822008,0.00122694,0.00538297,0.12649942,0.09642819
-2.80040020,0.23855245,0.00028318,0.00096639,0.03082240,0.06707195,0.00138943,0.00625303,0.14547749,0.11104016
-2.79439720,0.27326026,0.00032588,0.00110734,0.03517605,0.07719178,0.00156329,0.00723438,0.16645865,0.12722592
-2.78839420,0.31170707,0.00037326,0.00126337,0.03997740,0.08865645,0.00174776,0.00833760,0.18954357,0.14506663
-2.78239120,0.35407209,0.00042559,0.00143546,0.04524901,0.10154642,0.00194186,0.00957413,0.21483206,0.16464120
-2.77638819,0.40053334,0.00048314,0.00162470,0.05101516,0.11594392,0.00214440,0.01095634,0.24242511,0.18602686
-2.77038519,0.45126790,0.00054615,0.00183228,0.05730255,0.13193095,0.00235409,0.01249757,0.27242714,0.20929994
-2.76438219,0.50645203,0.00061485,0.00205952,0.06414090,0.14958680,0.00256948,0.01421215,0.30494877,0.23453668
-2.75837919,0.56626097,0.00068946,0.00230790,0.07156364,0.16898525,0.00278911,0.01611537,0.34010949,0.26181400
-2.75237619,0.63086815,0.00077015,0.00257907,0.07960844,0.19019133,0.00301152,0.01822339,0.37804024,0.29121000
-2.74637319,0.70044334,0.00085706,0.00287486,0.08831759,0.21325771,0.00323534,0.02055307,0.41888541,0.32280407
-2.74037019,0.77514949,0.00095029,0.00319729,0.09773813,0.23822060,0.00345934,0.02312171,0.46280402,0.35667629
-2.73436718,0.85513797,0.00104986,0.00354858,0.10792164,0.26509545,0.00368250,0.02594668,0.50996971,0.39290608
-2.72836418,0.94054179,0.00115572,0.00393107,0.11892361,0.29387231,0.00390406,0.02904499,0.56056909,0.43156974
-2.72236118,1.03146700,0.00126775,0.00434725,0.13080232,0.32451117,0.00412359,0.03243267,0.61479834,0.47273704
-2.71635818,1.12798185,0.00138569,0.00479966,0.14361727,0.35693739,0.00434096,0.03612412,0.67285770,0.51646644
-2.71035518,1.23010421,0.00150916,0.00529085,0.15742703,0.39103753,0.00455644,0.04013131,0.73494376,0.56279929
-2.70435218,1.33778742,0.00163766,0.00582324,0.17228659,0.42665568,0.00477058,0.04446292,0.80123954,0.61175286
-2.69834917,1.45090500,0.00177051,0.00639906,0.18824428,0.46359077,0.00498429,0.04912348,0.87190248,0.66331260
-2.69234617,1.56923505,0.00190686,0.00702021,0.20533823,0.50159495,0.00519869,0.05411241,0.94705075,0.71742371
-2.68634317,1.69244496,0.00204570,0.00768812,0.22359273,0.54037347,0.00541511,0.05942316,1.02674802,0.77398260
-2.68034017,1.82007752,0.00218583,0.00840364,0.24301429,0.57958616,0.00563496,0.06504240,1.11098760,0.83282852
-2.67433717,1.95153926,0.00232588,0.00916684,0.26358791,0.61885073,0.00585967,0.07094933,1.19967640,0.89373601
-2.66833417,2.08609199,0.00246431,0.00997696,0.28527355,0.65774796,0.00609055,0.07711515,1.29261965,0.95640856
-2.66233117,2.22284865,0.00259944,0.01083223,0.30800301,0.69582888,0.00632867,0.08350279,1.38950716,1.02047416
-2.65632816,2.36077394,0.00272948,0.01172981,0.33167753,0.73262367,0.00657481,0.09006682,1.48990199,1.08548302
-2.65032516,2.49869069,0.00285257,0.01266570,0.35616611,0.76765235,0.00682931,0.09675375,1.59323241,1.15090815
-2.64432216,2.63529214,0.00296679,0.01363469,0.38130492,0.80043669,0.00709201,0.10350256,1.69878788,1.21614881
-2.63831916,2.76916032,0.00307025,0.01463040,0.40689770,0.83051317,0.00736218,0.11024558,1.80571966,1.28053728
-2.63231616,2.89879030,0.00316112,0.01564526,0.43271737,0.85744649,0.00763852,0.11690969,1.91304648,1.34334880
-2.62631316,3.02262003,0.00323771,0.01667065,0.45850890,0.88084310,0.00791909,0.12341783,2.01966563,1.40381460
-2.62031016,3.13906463,0.00329848,0.01769698,0.48399323,0.90036423,0.00820136,0.12969072,2.12436931,1.46113779
-2.61430715,3.24655451,0.00334213,0.01871389,0.50887242,0.91573796,0.00848226,0.13564882,2.22586610,1.51451152
-2.60830415,3.34357574,0.00336763,0.01971041,0.53283572,0.92676974,0.00875821,0.14121451,2.32280706,1.56313896
-2.60230115,3.42871131,0.00337428,0.02067525,0.55556642,0.93335107,0.00902526,0.14631423,2.41381571,1.60625424
-2.59629815,3.50068192,0.00336170,0.02159702,0.57674938,0.93546574,0.00927916,0.15088069,2.49752092,1.64314372
-2.59029515,3.55838446,0.00332990,0.02246452,0.59607877,0.93319359,0.00951550,0.15485504,2.57259172,1.67316658
-2.58429215,3.60092685,0.00327924,0.02326704,0.61326607,0.92671149,0.00972983,0.15818877,2.63777265,1.69577406
-2.57828914,3.62765778,0.00321047,0.02399461,0.62804767,0.91629149,0.00991782,0.16084545,2.69191851,1.71052648
-2.57228614,3.63819009,0.00312464,0.02463831,0.64019220,0.90229620,0.01007534,0.16280215,2.73402706,1.71710729
-2.56628314,3.63241686,0.00302318,0.02519050,0.64950700,0.88517144,0.01019866,0.16405042,2.76326853,1.71533375
-2.56028014,3.61051940,0.00290774,0.02564501,0.65584365,0.86543651,0.01028448,0.16459689,2.77901077,1.70516357
-2.55427714,3.57296681,0.00278024,0.02599737,0.65910237,0.84367226,0.01033011,0.16446335,2.78083903,1.68669740
-2.54827414,3.52050694,0.00264276,0.02624488,0.65923506,0.82050723,0.01033347,0.16368639,2.76856960,1.66017705
-2.54227114,3.45414901,0.00249748,0.02638669,0.65624687,0.79660239,0.01029321,0.16231651,2.74225686,1.62597949
-2.53626813,3.37513841,0.00234666,0.02642384,0.65019626,0.77263474,0.01020872,0.16041671,2.70219336,1.58460688
-2.53026513,3.28492443,0.00219254,0.02635919,0.64119358,0.74928017,0.01008014,0.15806071,2.64890303,1.53667320
-2.52426213,3.18512203,0.00203730,0.02619728,0.62939812,0.72719607,0.00990838,0.15533071,2.58312775,1.48288770
-2.51825913,3.07746890,0.00188301,0.02594424,0.61501378,0.70700402,0.00969507,0.15231485,2.50580786,1.42403622
-2.51225613,2.96377922,0.00173159,0.02560753,0.59828353,0.68927300,0.00944252,0.14910441,2.41805727,1.36096071
-2.50625313,2.84589556,0.00158474,0.02519568,0.57948283,0.67450351,0.00915365,0.14579091,2.32113430,1.29453799
-2.50025013,2.72564071,0.00144397,0.02471803,0.55891219,0.66311305,0.00883193,0.14246303,2.21640909,1.22565833
-2.49424712,2.60477082,0.00131053,0.02418440,0.53688922,0.65542327,0.00848128,0.13920380,2.10532906,1.15520454
-2.48824412,2.48493145,0.00118541,0.02360480,0.51374036,0.65164934,0.00810599,0.13608777,1.98938335,1.08403249
-2.48224112,2.36761805,0.00106936,0.02298909,0.48979262,0.65189173,0.00771059,0.13317857,1.87006772,1.01295322
-2.47623812,2.25414198,0.00096287,0.02234671,0.46536562,0.65613099,0.00729976,0.13052684,1.74885085,0.94271756
-2.47023512,2.14560337,0.00086621,0.02168637,0.44076411,0.66422557,0.00687825,0.12816863,1.62714320,0.87400325
-2.46423212,2.04287141,0.00077940,0.02101588,0.41627134,0.67591323,0.00645072,0.12612431,1.50626932,0.80740510
-2.45822911,1.94657289,0.00070229,0.02034194,0.39214335,0.69081594,0.00602170,0.12439814,1.38744423,0.74342816
-2.45222611,1.85708911,0.00063453,0.01967001,0.36860451,0.70844861,0.00559548,0.12297841,1.27175455,0.68248392
-2.44622311,1.77456120,0.00057564,0.01900424,0.34584421,0.72823131,0.00517605,0.12183826,1.16014451,0.62488956
-2.44022011,1.69890351,0.00052502,0.01834752,0.32401501,0.74950501,0.00476700,0.12093704,1.05340715,0.57086995
-2.43421711,1.62982441,0.00048197,0.01770146,0.30323201,0.77155039,0.00437151,0.12022230,0.95218037,0.52056214
-2.42821411,1.56685363,0.00044572,0.01706657,0.28357365,0.79360925,0.00399230,0.11963224,0.85694780,0.47402208
-2.42221111,1.50937486,0.00041549,0.01644235,0.26508358,0.81490787,0.00363161,0.11909845,0.76804394,0.43123315
-2.41620810,1.45666245,0.00039044,0.01582757,0.24777374,0.83468153,0.00329120,0.11854910,0.68566296,0.39211597
-2.41020510,1.40792045,0.00036978,0.01522043,0.23162817,0.85219943,0.00297236,0.11791206,0.60987062,0.35653930
-2.40420210,1.36232270,0.00035272,0.01461883,0.21660761,0.86678894,0.00267591,0.11711818,0.54061865,0.32433133
-2.39819910,1.31905211,0.00033852,0.01402061,0.20265454,0.87785840,0.00240227,0.11610434,0.47776064,0.29529118
-2.39219610,1.27733784,0.00032649,0.01342379,0.18969835,0.88491739,0.00215148,0.11481630,0.42106895,0.26920010
-2.38619310,1.23648884,0.00031602,0.01282678,0.17766061,0.88759384,0.00192326,0.11321108,0.37025193,0.24583203
-2.38019010,1.19592264,0.00030656,0.01222856,0.16646005,0.88564712,0.00171707,0.11125896,0.32497070,0.22496335
-2.37418709,1.15518837,0.00029764,0.01162885,0.15601714,0.87897658,0.00153215,0.10894485,0.28485515,0.20638147
-2.36818409,1.11398346,0.00028889,0.01102821,0.14625809,0.86762534,0.00136758,0.10626909,0.24951860,0.18989215
-2.36218109,1.07216348,0.00027999,0.01042807,0.13711818,0.85177893,0.00122236,0.10324760,0.21857080,0.17532537
-2.35617809,1.02974509,0.00027074,0.00983080,0.12854429,0.83175912,0.00109543,0.09991143,0.19162915,0.16253985
-2.35017509,0.98690242,0.00026098,0.00923963,0.12049658,0.80801305,0.00098573,0.09630576,0.16832787,0.15142594
-2.34417209,0.94395715,0.00025064,0.00865863,0.11294943,0.78109820,0.00089224,0.09248831,0.14832518,0.14190725
-2.33816908,0.90136318,0.00023970,0.00809258,0.10589149,0.75166385,0.00081402,0.08852734,0.13130843,0.13394071
-2.33216608,0.85968651,0.00022821,0.00754687,0.09932508,0.72042979,0.00075018,0.08449934,0.11699745,0.12751552
-2.32616308,0.81958156,0.00021625,0.00702732,0.09326494,0.68816307,0.00069995,0.08048640,0.10514604,0.12265076
-2.32016008,0.78176475,0.00020395,0.00654007,0.08773638,0.65565380,0.00066266,0.07657348,0.09554203,0.11939209
-2.31415708,0.74698649,0.00019145,0.00609138,0.08277311,0.62369076,0.00063774,0.07284564,0.08800587,0.11780741
-2.30815408,0.71600259,0.00017892,0.00568749,0.07841468,0.59303773,0.00062468,0.06938530,0.08238826,0.11798177
-2.30215108,0.68954599,0.00016654,0.00533445,0.07470381,0.56441129,0.00062306,0.06626972,0.07856673,0.12001159
-2.29614807,0.66829969,0.00015448,0.00503799,0.07168356,0.53846075,0.00063249,0.06356860,0.07644165,0.12399838
-2.29014507,0.65287157,0.00014291,0.00480334,0.06939461,0.51575071,0.00065259,0.06134208,0.07593168,0.13004201
-2.28414207,0.64377180,0.00013200,0.00463513,0.06787261,0.49674673,0.00068297,0.05963896,0.07696898,0.13823376
-2.27813907,0.64139326,0.00012188,0.00453726,0.06714569,0.48180437,0.00072320,0.05849539,0.07949428,0.14864927
-2.27213607,0.64599539,0.00011269,0.00451278,0.06723230,0.47116176,0.00077276,0.05793388,0.08345205,0.16134159
-2.26613307,0.65769177,0.00010452,0.00456379,0.06813925,0.46493573,0.00083105,0.05796273,0.08878577,0.17633443
-2.26013007,0.67644177,0.00009745,0.00469134,0.06986020,0.46312149,0.00089734,0.05857587,0.09543364,0.19361601
-2.25412706,0.70204617,0.00009156,0.00489537,0.07237445,0.46559573,0.00097076,0.05975306,0.10332468,0.21313348
-2.24812406,0.73414717,0.00008686,0.00517462,0.07564619,0.47212292,0.00105032,0.06146049,0.11237549,0.23478840
-2.24212106,0.77223253,0.00008339,0.00552656,0.07962414,0.48236446,0.00113484,0.06365166,0.12248763,0.25843334
-2.23611806,0.81564405,0.00008114,0.00594737,0.08424168,0.49589054,0.00122303,0.06626871,0.13354585,0.28386992
-2.23011506,0.86359013,0.00008011,0.00643195,0.08941738,0.51219415,0.00131346,0.06924387,0.14541713,0.31084853
-2.22411206,0.91516228,0.00008026,0.00697389,0.09505603,0.53070696,0.00140459,0.07250127,0.15795067,0.33906979
-2.21810905,0.96935535,0.00008156,0.00756552,0.10105012,0.55081647,0.00149482,0.07595894,0.17097885,0.36818799
-2.21210605,1.02509098,0.00008398,0.00819806,0.10728172,0.57188420,0.00158248,0.07953088,0.18431911,0.39781657
-2.20610305,1.08124387,0.00008747,0.00886167,0.11362478,0.59326411,0.00166591,0.08312934,0.19777672,0.42753549
-2.20010005,1.13667004,0.00009200,0.00954566,0.11994777,0.61432093,0.00174350,0.08666706,0.21114848,0.45690055
-2.19409705,1.19023659,0.00009750,0.01023873,0.12611664,0.63444780,0.00181373,0.09005952,0.22422705,0.48545424
-2.18809405,1.24085180,0.00010395,0.01092918,0.13199796,0.65308273,0.00187520,0.09322710,0.23680590,0.51273806
-2.18209105,1.28749482,0.00011131,0.01160525,0.13746218,0.66972328,0.00192671,0.09609704,0.24868470,0.53830567
-2.17608804,1.32924383,0.00011954,0.01225542,0.14238693,0.68393918,0.00196728,0.09860530,0.25967477,0.56173652
-2.17008504,1.36530169,0.00012862,0.01286876,0.14666023,0.69538230,0.00199619,0.10069801,0.26960466,0.58264940
-2.16408204,1.39501816,0.00013850,0.01343528,0.15018345,0.70379384,0.00201299,0.10233271,0.27832522,0.60071533
-2.15807904,1.41790769,0.00014917,0.01394624,0.15287400,0.70900846,0.00201757,0.10347917,0.28571434,0.61566915
-2.15207604,1.43366210,0.00016059,0.01439452,0.15466752,0.71095524,0.00201010,0.10411986,0.29168080,0.62731939
-2.14607304,1.44215762,0.00017274,0.01477483,0.15551962,0.70965552,0.00199108,0.10425000,0.29616717,0.63555573
-2.14007004,1.44345584,0.00018556,0.01508396,0.15540695,0.70521778,0.00196131,0.10387721,0.29915170,0.64035377
-2.13406703,1.43779853,0.00019902,0.01532094,0.15432771,0.69782990,0.00192187,0.10302080,0.30064882,0.64177679
-2.12806403,1.42559646,0.00021307,0.01548707,0.15230134,0.68774897,0.00187409,0.10171075,0.30070848,0.63997420
-2.12206103,1.40741266,0.00022763,0.01558595,0.14936774,0.67528939,0.00181951,0.09998629,0.29941415,0.63517682
-2.11605803,1.38394071,0.00024264,0.01562335,0.14558565,0.66080960,0.00175984,0.09789436,0.29687958,0.62768896
-2.11005503,1.35597901,0.00025799,0.01560706,0.14103061,0.64469801,0.00169691,0.09548783,0.29324453,0.61787767
-2.10405203,1.32440198,0.00027358,0.01554663,0.13579233,0.62735894,0.00163261,0.09282363,0.28866954,0.60615955
-2.09804902,1.29012948,0.00028929,0.01545303,0.12997179,0.60919878,0.00156888,0.08996086,0.28333000,0.59298561
-2.09204602,1.25409561,0.00030500,0.01533832,0.12367798,0.59061330,0.00150762,0.08695898,0.27740983,0.57882492
-2.08604302,1.21721820,0.00032055,0.01521523,0.11702462,0.57197627,0.00145067,0.08387605,0.27109496,0.56414761
-2.08004002,1.18037027,0.00033580,0.01509679,0.11012682,0.55362993,0.00139981,0.08076717,0.26456695,0.54940806
-2.07403702,1.14435443,0.00035058,0.01499594,0.10309793,0.53587761,0.00135667,0.07768323,0.25799703,0.53502906
-2.06803402,1.10988149,0.00036472,0.01492518,0.09604666,0.51897863,0.00132280,0.07466982,0.25154082,0.52138745
-2.06203102,1.07755379,0.00037807,0.01489629,0.08907454,0.50314567,0.00129961,0.07176645,0.24533393,0.50880207
-2.05602801,1.04785408,0.00039047,0.01492013,0.08227387,0.48854447,0.00128841,0.06900619,0.23948859,0.49752444
-2.05002501,1.02114011,0.00040174,0.01500656,0.07572612,0.47529589,0.00129044,0.06641546,0.23409162,0.48773260
-2.04402201,0.99764519,0.00041175,0.01516434,0.06950097,0.46348000,0.00130688,0.06401423,0.22920348,0.47952834
-2.03801901,0.97748444,0.00042038,0.01540131,0.06365576,0.45314212,0.00133892,0.06181647,0.22485881,0.47293796
-2.03201601,0.96066635,0.00042749,0.01572448,0.05823556,0.44430023,0.00138779,0.05983079,0.22106807,0.46791640
-2.02601301,0.94710905,0.00043300,0.01614038,0.05327370,0.43695356,0.00145484,0.05806133,0.21782037,0.46435474
-2.02001001,0.93666042,0.00043684,0.01665530,0.04879270,0.43109186,0.00154156,0.05650874,0.21508724,0.46209038
-2.01400700,0.92912104,0.00043896,0.01727570,0.04480558,0.42670493,0.00164964,0.05517132,0.21282721,0.46091970
-2.00800400,0.92426889,0.00043936,0.01800861,0.04131736,0.42379186,0.00178105,0.05404605,0.21099080,0.46061242
-2.00200100,0.92188448,0.00043804,0.01886191,0.03832680,0.42236971,0.00193801,0.05312979,0.20952594,0.46092713
-1.99599800,0.92177533,0.00043506,0.01984470,0.03582816,0.42248104,0.00212307,0.05242017,0.20838317,0.46162707
-1.98999500,0.92379857,0.00043051,0.02096749,0.03381296,0.42419990,0.00233905,0.05191652,0.20752071,0.46249569
-1.98399200,0.92788035,0.00042451,0.02224224,0.03227165,0.42763607,0.00258905,0.05162054,0.20690886,0.46335108
-1.97798899,0.93403141,0.00041723,0.02368241,0.03119505,0.43293705,0.00287640,0.05153671,0.20653370,0.46405875
-1.97198599,0.94235764,0.00040885,0.02530265,0.03057561,0.44028783,0.00320457,0.05167255,0.20639975,0.46454212
-1.96598299,0.95306536,0.00039961,0.02711845,0.03040837,0.44990806,0.00357708,0.05203854,0.20653155,0.46479040
-1.95997999,0.96646075,0.00038979,0.02914556,0.03069158,0.46204685,0.00399738,0.05264784,0.20697403,0.46486340
-1.95397699,0.98294348,0.00037969,0.03139933,0.03142702,0.47697514,0.00446869,0.05351567,0.20779164,0.46489319
-1.94797399,1.00299477,0.00036965,0.03389374,0.03261999,0.49497591,0.00499384,0.05465857,0.20906628,0.46508258
-1.94197099,1.02716032,0.00036005,0.03664056,0.03427897,0.51633258,0.00557512,0.05609344,0.21089421,0.46570047
-1.93596798,1.05602884,0.00035128,0.03964825,0.03641500,0.54131599,0.00621407,0.05783639,0.21338190,0.46707439
-1.92996498,1.09020721,0.00034375,0.04292096,0.03904082,0.57017054,0.00691134,0.05990158,0.21664123,0.46958052
-1.92396198,1.13029337,0.00033792,0.04645759,0.04216982,0.60310006,0.00766653,0.06230003,0.22078421,0.47363174
-1.91795898,1.17684818,0.00033423,0.05025087,0.04581483,0.64025408,0.00847802,0.06503846,0.22591735,0.47966403
-1.91195598,1.23036749,0.00033313,0.05428673,0.04998685,0.68171512,0.00934295,0.06811827,0.23213622,0.48812202
-1.90595298,1.29125582,0.00033510,0.05854379,0.05469374,0.72748781,0.01025709,0.07153468,0.23952018,0.49944407
-1.89994997,1.35980274,0.00034059,0.06299318,0.05993895,0.77749011,0.01121485,0.07527615,0.24812778,0.51404746
-1.89394697,1.43616300,0.00035004,0.06759864,0.06572037,0.83154745,0.01220936,0.07932399,0.25799285,0.53231429
