energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.34067034,0.97141416,0.22938464,0.18207325,0.40674763,0.06713583,0.02548304,0.26116990,0.06471414,0.18739518
-3.33466733,1.05668658,0.25885446,0.19485910,0.43263094,0.07435142,0.02800630,0.28222595,0.07119215,0.20735109
-3.32866433,1.14573703,0.29103946,0.20827420,0.45858511,0.08206868,0.03065814,0.30354253,0.07797895,0.22869224
-3.32266133,1.23804100,0.32591863,0.22220033,0.48452131,0.09027813,0.03341894,0.32493829,0.08500462,0.25138433
-3.31665833,1.33303371,0.36343977,0.23651901,0.51036243,0.09896555,0.03626883,0.34622204,0.09219294,0.27537960
-3.31065533,1.43011882,0.40351707,0.25111289,0.53604402,0.10811188,0.03918839,0.36719681,0.09946289,0.30061655
-3.30465233,1.52867843,0.44602933,0.26586737,0.56151479,0.11769307,0.04215942,0.38766441,0.10673034,0.32701972
-3.29864932,1.62808397,0.49081878,0.28067209,0.58673658,0.12768007,0.04516568,0.40743044,0.11390994,0.35449973
-3.29264632,1.72770780,0.53769066,0.29542254,0.61168398,0.13803881,0.04819359,0.42630950,0.12091722,0.38295339
-3.28664332,1.82693493,0.58641366,0.31002158,0.63634360,0.14873024,0.05123279,0.44413043,0.12767069,0.41226408
-3.28064032,1.92517453,0.63672133,0.32438092,0.66071303,0.15971040,0.05427655,0.46074151,0.13409395,0.44230219
-3.27463732,2.02187049,0.68831434,0.33842235,0.68479955,0.17093055,0.05732198,0.47601510,0.14011761,0.47292580
-3.26863432,2.11651076,0.74086381,0.35207886,0.70861872,0.18233734,0.06037001,0.48985187,0.14568108,0.50398140
-3.26263132,2.20863480,0.79401550,0.36529538,0.73219271,0.19387295,0.06342510,0.50218406,0.15073394,0.53530479
-3.25662831,2.29783877,0.84739483,0.37802914,0.75554864,0.20547534,0.06649463,0.51297785,0.15523703,0.56672204
-3.25062531,2.38377814,0.90061263,0.39024965,0.77871661,0.21707848,0.06958812,0.52223446,0.15916301,0.59805062
-3.24462231,2.46616750,0.95327143,0.40193813,0.80172778,0.22861264,0.07271614,0.52999008,0.16249655,0.62910053
-3.23861931,2.54477748,1.00497200,0.41308651,0.82461205,0.24000470,0.07588904,0.53631429,0.16523391,0.65967560
-3.23261631,2.61942885,1.05532003,0.42369581,0.84739565,0.25117857,0.07911555,0.54130734,0.16738218,0.68957482
-3.22661331,2.68998401,1.10393254,0.43377415,0.87009843,0.26205556,0.08240135,0.54509588,0.16895807,0.71859378
-3.22061031,2.75633628,1.15044384,0.44333431,0.89273083,0.27255496,0.08574760,0.54782773,0.16998631,0.74652613
-3.21460730,2.81839746,1.19451066,0.45239088,0.91529058,0.28259452,0.08914963,0.54966548,0.17049782,0.77316514
-3.20860430,2.87608433,1.23581642,0.46095723,0.93775914,0.29209118,0.09259580,0.55077939,0.17052774,0.79830531
-3.20260130,2.92930475,1.27407419,0.46904244,0.96009793,0.30096178,0.09606671,0.55133979,0.17011341,0.82174403
-3.19659830,2.97794419,1.30902847,0.47664820,0.98224457,0.30912388,0.09953463,0.55150932,0.16929234,0.84328331
-3.19059530,3.02185357,1.34045561,0.48376594,1.00410911,0.31649668,0.10296350,0.55143524,0.16810043,0.86273150
-3.18459230,3.06083899,1.36816304,0.49037445,1.02557076,0.32300203,0.10630925,0.55124239,0.16657042,0.87990515
-3.17858929,3.09465431,1.39198736,0.49643789,1.04647507,0.32856550,0.10952064,0.55102688,0.16473067,0.89463090
-3.17258629,3.12299716,1.41179165,0.50190468,1.06663213,0.33311753,0.11254051,0.55085097,0.16260429,0.90674743
-3.16658329,3.14550878,1.42746229,0.50670705,1.08581586,0.33659465,0.11530746,0.55073943,0.16020883,0.91610751
-3.16058029,3.16177813,1.43890558,0.51076159,1.10376480,0.33894071,0.11775777,0.55067750,0.15755619,0.92258017
-3.15457729,3.17135039,1.44604468,0.51397073,1.12018461,0.34010816,0.11982772,0.55061060,0.15465314,0.92605294
-3.14857429,3.17373966,1.44881719,0.51622520,1.13475241,0.34005926,0.12145587,0.55044600,0.15150205,0.92643416
-3.14257129,3.16844564,1.44717364,0.51740731,1.14712308,0.33876731,0.12258556,0.55005625,0.14810201,0.92365540
-3.13656828,3.15497368,1.44107731,0.51739514,1.15693750,0.33621774,0.12316714,0.54928435,0.14445012,0.91767382
-3.13056528,3.13285734,1.43050536,0.51606731,1.16383254,0.33240909,0.12316012,0.54795042,0.14054295,0.90847459
-3.12456228,3.10168267,1.41545137,0.51330821,1.16745251,0.32735383,0.12253497,0.54585972,0.13637797,0.89607306
-3.11855928,3.06111288,1.39592927,0.50901344,1.16746182,0.32107892,0.12127455,0.54281141,0.13195498,0.88051678
-3.11255628,3.01091237,1.37197821,0.50309526,1.16355809,0.31362615,0.11937502,0.53860796,0.12727738,0.86188710
-3.10655328,2.95096880,1.34366828,0.49548767,1.15548543,0.30505220,0.11684626,0.53306457,0.12235318,0.84030033
-3.10055028,2.88131197,1.31110634,0.48615099,1.14304697,0.29542827,0.11371184,0.52601822,0.11719582,0.81590820
-3.09454727,2.80212855,1.27444177,0.47507561,1.12611623,0.28483947,0.11000832,0.51733593,0.11182455,0.78889773
-3.08854427,2.71377163,1.23387132,0.46228468,1.10464659,0.27338379,0.10578423,0.50692187,0.10626458,0.75949007
-3.08254127,2.61676453,1.18964274,0.44783577,1.07867833,0.26117071,0.10109848,0.49472295,0.10054688,0.72793861
-3.07653827,2.51179843,1.14205670,0.43182109,1.04834289,0.24831954,0.09601851,0.48073264,0.09470758,0.69452605
-3.07053527,2.39972379,1.09146665,0.41436658,1.01386392,0.23495732,0.09061817,0.46499287,0.08878726,0.65956058
-3.06453227,2.28153575,1.03827641,0.39562959,0.97555516,0.22121667,0.08497544,0.44759400,0.08282982,0.62337123
-3.05852926,2.15835423,0.98293549,0.37579552,0.93381506,0.20723331,0.07917006,0.42867286,0.07688140,0.58630249
-3.05252626,2.03139944,0.92593214,0.35507335,0.88911842,0.19314358,0.07328130,0.40840889,0.07098905,0.54870830
-3.04652326,1.90196389,0.86778445,0.33369047,0.84200548,0.17908185,0.06738578,0.38701891,0.06519945,0.51094580
-3.04052026,1.77138225,0.80902990,0.31188687,0.79306876,0.16517813,0.06155557,0.36475047,0.05955771,0.47336881
-3.03451726,1.64100026,0.75021371,0.28990911,0.74293863,0.15155574,0.05585658,0.34187434,0.05410618,0.43632152
-3.02851426,1.51214414,0.69187674,0.26800426,0.69226781,0.13832927,0.05034723,0.31867651,0.04888355,0.40013243
-3.02251126,1.38609167,0.63454335,0.24641413,0.64171592,0.12560281,0.04507753,0.29544996,0.04392400,0.36510897
-3.01650825,1.26404615,0.57870983,0.22536988,0.59193441,0.11346861,0.04008851,0.27248667,0.03925671,0.33153280
-3.01050525,1.14711406,0.52483409,0.20508749,0.54355267,0.10200606,0.03541201,0.25007015,0.03490547,0.29965605
-3.00450225,1.03628718,0.47332670,0.18576383,0.49716557,0.09128112,0.03107076,0.22846879,0.03088865,0.26969859
-2.99849925,0.93242941,0.42454406,0.16757387,0.45332305,0.08134615,0.02707880,0.20793017,0.02721926,0.24184637
-2.99249625,0.83626864,0.37878351,0.15066868,0.41252175,0.07224008,0.02344209,0.18867647,0.02390530,0.21625076
-2.98649325,0.74839312,0.33628070,0.13517443,0.37519875,0.06398900,0.02015939,0.17090113,0.02095015,0.19302891
-2.98049025,0.66925231,0.29720917,0.12119224,0.34172756,0.05660696,0.01722317,0.15476658,0.01835321,0.17226490
-2.97448724,0.59916128,0.26168183,0.10879872,0.31241586,0.05009701,0.01462063,0.14040303,0.01611050,0.15401165
-2.96848424,0.53830805,0.22975431,0.09804714,0.28750496,0.04445238,0.01233484,0.12790829,0.01421532,0.13829327
-2.96248124,0.48676299,0.20142964,0.08896905,0.26717045,0.03965774,0.01034569,0.11734828,0.01265893,0.12510775
-2.95647824,0.44448952,0.17666405,0.08157612,0.25152384,0.03569048,0.00863091,0.10875813,0.01143114,0.11442970
-2.95047524,0.41135504,0.15537348,0.07586204,0.24061461,0.03252187,0.00716700,0.10214380,0.01052085,0.10621306
-2.94447224,0.38714180,0.13744035,0.07180449,0.23443263,0.03011822,0.00592998,0.09748386,0.00991644,0.10039355
-2.93846923,0.37155670,0.12272034,0.06936680,0.23291039,0.02844178,0.00489606,0.09473142,0.00960613,0.09689072
-2.93246623,0.36424000,0.11104883,0.06849948,0.23592516,0.02745153,0.00404223,0.09381612,0.00957810,0.09560962
-2.92646323,0.36477255,0.10224684,0.06914134,0.24330080,0.02710382,0.00334663,0.09464603,0.00982057,0.09644199
-2.92046023,0.37268168,0.09612622,0.07122044,0.25480939,0.02735283,0.00278887,0.09710951,0.01032173,0.09926704
-2.91445723,0.38744575,0.09249416,0.07465465,0.27017280,0.02815084,0.00235026,0.10107709,0.01106960,0.10395181
-2.90845423,0.40849798,0.09115678,0.07935210,0.28906430,0.02944848,0.00201387,0.10640327,0.01205175,0.11035141
-2.90245123,0.43522975,0.09192215,0.08521146,0.31111065,0.03119489,0.00176458,0.11292851,0.01325505,0.11830904
-2.89644822,0.46699410,0.09460257,0.09212229,0.33589487,0.03333781,0.00158906,0.12048133,0.01466536,0.12765615
-2.89044522,0.50310985,0.09901640,0.09996542,0.36295996,0.03582381,0.00147568,0.12888071,0.01626727,0.13821280
-2.88444222,0.54286693,0.10498952,0.10861366,0.39181392,0.03859851,0.00141440,0.13793880,0.01804382,0.14978845
-2.87843922,0.58553329,0.11235662,0.11793278,0.42193617,0.04160692,0.00139669,0.14746403,0.01997638,0.16218322
-2.87243622,0.63036370,0.12096238,0.12778294,0.45278553,0.04479400,0.00141539,0.15726453,0.02204458,0.17518987
-2.86643322,0.67661061,0.13066276,0.13802056,0.48380973,0.04810530,0.00146460,0.16715197,0.02422640,0.18859637
-2.86043022,0.72353683,0.14132629,0.14850063,0.51445622,0.05148776,0.00153958,0.17694562,0.02649835,0.20218924
-2.85442721,0.77043000,0.15283554,0.15907946,0.54418423,0.05489070,0.00163670,0.18647656,0.02883582,0.21575748
-2.84842421,0.81661816,0.16508865,0.16961777,0.57247737,0.05826681,0.00175337,0.19559186,0.03121352,0.22909704
-2.84242121,0.86148588,0.17800081,0.17998398,0.59885664,0.06157334,0.00188804,0.20415857,0.03360605,0.24201563
-2.83641821,0.90449011,0.19150563,0.19005756,0.62289295,0.06477318,0.00204018,0.21206724,0.03598858,0.25433769
-2.83041521,0.94517495,0.20555615,0.19973230,0.64421878,0.06783591,0.00221031,0.21923488,0.03833748,0.26590926
-2.82441221,0.98318429,0.22012543,0.20891917,0.66253821,0.07073872,0.00240003,0.22560699,0.04063108,0.27660246
-2.81840920,1.01827159,0.23520638,0.21754879,0.67763492,0.07346715,0.00261211,0.23115870,0.04285028,0.28631935
-2.81240620,1.05030588,0.25081077,0.22557313,0.68937742,0.07601552,0.00285048,0.23589465,0.04497916,0.29499494
-2.80640320,1.07927349,0.26696731,0.23296641,0.69772140,0.07838712,0.00312031,0.23984775,0.04700538,0.30259902
-2.80040020,1.10527491,0.28371859,0.23972506,0.70270881,0.08059398,0.00342803,0.24307670,0.04892054,0.30913681
-2.79439720,1.12851685,0.30111701,0.24586660,0.70446360,0.08265633,0.00378137,0.24566226,0.05072025,0.31464817
-2.78839420,1.14929943,0.31921969,0.25142767,0.70318434,0.08460167,0.00418927,0.24770264,0.05240400,0.31920545
-2.78239120,1.16799902,0.33808248,0.25646096,0.69913393,0.08646348,0.00466186,0.24930789,0.05397492,0.32290998
-2.77638819,1.18504735,0.35775338,0.26103144,0.69262693,0.08827968,0.00521033,0.25059381,0.05543923,0.32588729
-2.77038519,1.20090795,0.37826559,0.26521194,0.68401502,0.09009081,0.00584674,0.25167549,0.05680559,0.32828131
-2.76438219,1.21605082,0.39963055,0.26907828,0.67367137,0.09193807,0.00658378,0.25266095,0.05808432,0.33024783
-2.75837919,1.23092684,0.42183145,0.27270432,0.66197472,0.09386125,0.00743448,0.25364504,0.05928643,0.33194738
-2.75237619,1.24594306,0.44481747,0.27615718,0.64929382,0.09589673,0.00841182,0.25470414,0.06042277,0.33353807
-2.74637319,1.26144029,0.46849929,0.27949278,0.63597323,0.09807556,0.00952833,0.25589178,0.06150308,0.33516858
-2.74037019,1.27767401,0.49274613,0.28275221,0.62232087,0.10042173,0.01079558,0.25723542,0.06253517,0.33697171
-2.73436718,1.29479985,0.51738466,0.28595889,0.60859817,0.10295079,0.01222367,0.25873475,0.06352423,0.33905875
-2.72836418,1.31286418,0.54219997,0.28911689,0.59501312,0.10566873,0.01382069,0.26036136,0.06447228,0.34151502
-2.72236118,1.33180049,0.56693868,0.29221040,0.58171643,0.10857134,0.01559214,0.26206009,0.06537791,0.34439662
-2.71635818,1.35143159,0.59131420,0.29520450,0.56880100,0.11164393,0.01754043,0.26375166,0.06623621,0.34772873
-2.71035518,1.37147764,0.61501393,0.29804705,0.55630451,0.11486158,0.01966433,0.26533680,0.06703889,0.35150537
-2.70435218,1.39156936,0.63770830,0.30067172,0.54421490,0.11818968,0.02195855,0.26670139,0.06777475,0.35569055
-2.69834917,1.41126592,0.65906108,0.30300195,0.53247822,0.12158499,0.02441342,0.26772246,0.06843027,0.36022096
-2.69234617,1.43007642,0.67874071,0.30495563,0.52100857,0.12499696,0.02701461,0.26827480,0.06899041,0.36500977
-2.68634317,1.44748382,0.69643201,0.30645010,0.50969910,0.12836936,0.02974306,0.26823769,0.06943954,0.36995148
-2.68034017,1.46297029,0.71184790,0.30740754,0.49843387,0.13164209,0.03257503,0.26750156,0.06976249,0.37492756
-2.67433717,1.47604254,0.72474046,0.30775997,0.48709954,0.13475318,0.03548235,0.26597417,0.06994552,0.37981256
-2.66833417,1.48625608,0.73491095,0.30745409,0.47559646,0.13764074,0.03843277,0.26358609,0.06997741,0.38448047
-2.66233117,1.49323741,0.74221837,0.30645531,0.46384862,0.14024498,0.04139060,0.26029518,0.06985033,0.38881101
-2.65632816,1.49670299,0.74658618,0.30475106,0.45181186,0.14251009,0.04431739,0.25608999,0.06956070,0.39269562
-2.65032516,1.49647464,0.74800692,0.30235304,0.43948012,0.14438599,0.04717285,0.25099175,0.06910981,0.39604289
-2.64432216,1.49249047,0.74654469,0.29929842,0.42688955,0.14582984,0.04991586,0.24505525,0.06850428,0.39878331
-2.63831916,1.48481155,0.74233538,0.29564995,0.41412019,0.14680736,0.05250557,0.23836827,0.06775637,0.40087309
-2.63231616,1.47362384,0.73558473,0.29149496,0.40129553,0.14729388,0.05490252,0.23104986,0.06688397,0.40229701
-2.62631316,1.45923585,0.72656440,0.28694332,0.38857981,0.14727505,0.05706983,0.22324760,0.06591052,0.40307021
-2.62031016,1.44207216,0.71560627,0.28212458,0.37617352,0.14674740,0.05897436,0.21513380,0.06486463,0.40323885
-2.61430715,1.42266340,0.70309522,0.27718425,0.36430721,0.14571850,0.06058770,0.20690111,0.06377960,0.40287977
-2.60830415,1.40163303,0.68946068,0.27227955,0.35323415,0.14420691,0.06188718,0.19875754,0.06269277,0.40209898
-2.60230115,1.37968169,0.67516735,0.26757474,0.34322195,0.14224188,0.06285661,0.19092121,0.06164473,0.40102926
-2.59629815,1.35756960,0.66070522,0.26323621,0.33454380,0.13986287,0.06348692,0.18361486,0.06067846,0.39982685
-2.59029515,1.33609769,0.64657934,0.25942748,0.32746944,0.13711877,0.06377656,0.17706051,0.05983836,0.39866729
-2.58429215,1.31608783,0.63329947,0.25630433,0.32225636,0.13406703,0.06373168,0.17147426,0.05916929,0.39774071
-2.57828914,1.29836297,0.62136983,0.25401014,0.31914143,0.13077264,0.06336611,0.16706133,0.05871545,0.39724651
-2.57228614,1.28372726,0.61127918,0.25267164,0.31833328,0.12730685,0.06270109,0.16401150,0.05851942,0.39738774
-2.56628314,1.27294694,0.60349131,0.25239508,0.32000549,0.12374599,0.06176482,0.16249498,0.05862102,0.39836523
-2.56028014,1.26673205,0.59843598,0.25326302,0.32429101,0.12017001,0.06059183,0.16265870,0.05905629,0.40037173
-2.55427714,1.26571940,0.59650061,0.25533171,0.33127762,0.11666105,0.05922218,0.16462310,0.05985648,0.40358612
-2.54827414,1.27045713,0.59802255,0.25862920,0.34100472,0.11330196,0.05770049,0.16847931,0.06104703,0.40816798
-2.54227114,1.28139097,0.60328216,0.26315420,0.35346134,0.11017474,0.05607496,0.17428690,0.06264666,0.41425261
-2.53626813,1.29885255,0.61249676,0.26887566,0.36858551,0.10735902,0.05439624,0.18207200,0.06466651,0.42194656
-2.53026513,1.32304989,0.62581546,0.27573316,0.38626478,0.10493049,0.05271629,0.19182592,0.06710940,0.43132399
-2.52426213,1.35406033,0.64331500,0.28363812,0.40633798,0.10295947,0.05108730,0.20350428,0.06996920,0.44242382
-2.51825913,1.39182595,0.66499679,0.29247564,0.42859801,0.10150934,0.04956051,0.21702663,0.07323036,0.45524777
-2.51225613,1.43615172,0.69078504,0.30210715,0.45279564,0.10063528,0.04818518,0.23227661,0.07686761,0.46975937
-2.50625313,1.48670628,0.72052627,0.31237365,0.47864415,0.10038287,0.04700758,0.24910271,0.08084596,0.48588388
-2.50025013,1.54302558,0.75399017,0.32309949,0.50582470,0.10078698,0.04607003,0.26731965,0.08512078,0.50350924
-2.49424712,1.60451917,0.79087184,0.33409656,0.53399216,0.10187073,0.04541008,0.28671051,0.08963832,0.52248778
-2.48824412,1.67047916,0.83079555,0.34516884,0.56278143,0.10364467,0.04505973,0.30702941,0.09433635,0.54263883
-2.48224112,1.74009151,0.87331993,0.35611702,0.59181393,0.10610608,0.04504480,0.32800507,0.09914524,0.56375192
-2.47623812,1.81244975,0.91794452,0.36674318,0.62070415,0.10923857,0.04538434,0.34934502,0.10398914,0.58559066
-2.47023512,1.88657043,0.96411775,0.37685528,0.64906619,0.11301196,0.04609025,0.37074043,0.10878755,0.60789700
-2.46423212,1.96141040,1.01124601,0.38627135,0.67652006,0.11738234,0.04716691,0.39187169,0.11345708,0.63039581
-2.45822911,2.03588533,1.05870393,0.39482323,0.70269767,0.12229253,0.04861099,0.41241439,0.11791338,0.65279970
-2.45222611,2.10888915,1.10584543,0.40235978,0.72724842,0.12767279,0.05041142,0.43204576,0.12207318,0.67481394
-2.44622311,2.17931414,1.15201552,0.40874945,0.74984446,0.13344189,0.05254944,0.45045139,0.12585646,0.69614143
-2.44022011,2.24607119,1.19656263,0.41388210,0.77018528,0.13950853,0.05499888,0.46733192,0.12918853,0.71648757
-2.43421711,2.30811002,1.23885104,0.41767028,0.78800199,0.14577297,0.05772653,0.48240975,0.13200213,0.73556517
-2.42821411,2.36443891,1.27827347,0.42004965,0.80306096,0.15212914,0.06069273,0.49543536,0.13423926,0.75309918
-2.42221111,2.41414363,1.31426330,0.42097898,0.81516713,0.15846679,0.06385212,0.50619309,0.13585288,0.76883136
-2.41620810,2.45640541,1.34630636,0.42043944,0.82416666,0.16467406,0.06715456,0.51450635,0.13680823,0.78252477
-2.41020510,2.49051747,1.37395195,0.41843364,0.82994936,0.17064011,0.07054619,0.52024186,0.13708388,0.79396817
-2.40420210,2.51589991,1.39682287,0.41498421,0.83245042,0.17625780,0.07397064,0.52331292,0.13667237,0.80298023
-2.39819910,2.53211268,1.41462416,0.41013228,0.83165189,0.18142649,0.07737033,0.52368161,0.13558035,0.80941347
-2.39219610,2.53886625,1.42715042,0.40393585,0.82758353,0.18605466,0.08068787,0.52135974,0.13382844,0.81315790
-2.38619310,2.53602974,1.43429132,0.39646813,0.82032313,0.19006238,0.08386748,0.51640867,0.13145057,0.81414423
-2.38019010,2.52363619,1.43603527,0.38781595,0.80999627,0.19338356,0.08685633,0.50893783,0.12849292,0.81234655
-2.37418709,2.50188468,1.43247088,0.37807834,0.79677536,0.19596778,0.08960591,0.49910216,0.12501264,0.80778427
-2.36818409,2.47113892,1.42378615,0.36736510,0.78087787,0.19778168,0.09207318,0.48709845,0.12107610,0.80052324
-2.36218109,2.43192238,1.41026530,0.35579554,0.76256377,0.19880988,0.09422156,0.47316064,0.11675703,0.79067583
-2.35617809,2.38490943,1.39228308,0.34349728,0.74213203,0.19905536,0.09602175,0.45755444,0.11213447,0.77839989
-2.35017509,2.33091277,1.37029669,0.33060500,0.71991609,0.19853914,0.09745226,0.44057108,0.10729062,0.76389650
-2.34417209,2.27086701,1.34483532,0.31725913,0.69627842,0.19729949,0.09849963,0.42252070,0.10230866,0.74740639
-2.33816908,2.20580864,1.31648748,0.30360440,0.67160410,0.19539051,0.09915846,0.40372531,0.09727070,0.72920503
-2.33216608,2.13685273,1.28588643,0.28978821,0.64629340,0.19288017,0.09943104,0.38451156,0.09225580,0.70959655
-2.32616308,2.06516691,1.25369396,0.27595872,0.62075370,0.18984788,0.09932682,0.36520358,0.08733813,0.68890650
-2.32016008,1.99194305,1.22058304,0.26226273,0.59539069,0.18638172,0.09886163,0.34611589,0.08258543,0.66747368
-2.31415708,1.91836762,1.18721978,0.24884329,0.57059916,0.18257536,0.09805668,0.32754663,0.07805771,0.64564126
-2.30815408,1.84559149,1.15424518,0.23583707,0.54675361,0.17852484,0.09693749,0.30977126,0.07380617,0.62374758
-2.30215108,1.77470012,1.12225736,0.22337162,0.52419894,0.17432530,0.09553271,0.29303680,0.06987245,0.60211681
-2.29614807,1.70668506,1.09179484,0.21156258,0.50324159,0.17006782,0.09387292,0.27755683,0.06628819,0.58104996
-2.29014507,1.64241793,1.06332134,0.20051091,0.48414133,0.16583650,0.09198953,0.26350720,0.06307481,0.56081646
-2.28414207,1.58262766,1.03721281,0.19030033,0.46710408,0.16170578,0.08991371,0.25102275,0.06024363,0.54164685
-2.27813907,1.52788192,1.01374714,0.18099508,0.45227613,0.15773830,0.08767549,0.24019495,0.05779614,0.52372661
-2.27213607,1.47857351,0.99309687,0.17263808,0.43973987,0.15398316,0.08530300,0.23107066,0.05572460,0.50719162
-2.26613307,1.43491229,0.97532541,0.16524966,0.42951133,0.15047477,0.08282195,0.22365195,0.05401274,0.49212535
-2.26013007,1.39692294,0.96038679,0.15882699,0.42153975,0.14723233,0.08025521,0.21789715,0.05263667,0.47855792
-2.25412706,1.36444897,0.94812921,0.15334413,0.41570919,0.14425984,0.07762267,0.21372290,0.05156595,0.46646708
-2.24812406,1.33716266,0.93830217,0.14875292,0.41184221,0.14154673,0.07494122,0.21100751,0.05076472,0.45578110
-2.24212106,1.31458082,0.93056712,0.14498458,0.40970563,0.13906906,0.07222492,0.20959524,0.05019298,0.44638342
-2.23611806,1.29608590,0.92451130,0.14195206,0.40901817,0.13679115,0.06948526,0.20930156,0.04980783,0.43811902
-2.23011506,1.28095154,0.91966424,0.13955299,0.40945972,0.13466768,0.06673151,0.20991928,0.04956488,0.43080206
-2.22411206,1.26837189,0.91551648,0.13767330,0.41068206,0.13264606,0.06397123,0.21122531,0.04941951,0.42422469
-2.21810905,1.25749350,0.91153980,0.13619113,0.41232047,0.13066908,0.06121066,0.21298785,0.04932828,0.41816663
-2.21210605,1.24744860,0.90720818,0.13498112,0.41400604,0.12867765,0.05845523,0.21497380,0.04925013,0.41240507
-2.20610305,1.23738869,0.90201888,0.13391875,0.41537806,0.12661354,0.05571005,0.21695619,0.04914760,0.40672471
-2.20010005,1.22651699,0.89551270,0.13288464,0.41609608,0.12442204,0.05298030,0.21872119,0.04898795,0.40092731
-2.19409705,1.21411870,0.88729271,0.13176867,0.41585120,0.12205443,0.05027158,0.22007471,0.04874413,0.39484064
-2.18809405,1.19958787,0.87704078,0.13047365,0.41437612,0.11947013,0.04759030,0.22084814,0.04839558,0.38832635
-2.18209105,1.18244997,0.86453119,0.12891852,0.41145361,0.11663853,0.04494386,0.22090307,0.04792893,0.38128647
-2.17608804,1.16237932,0.84964089,0.12704092,0.40692307,0.11354042,0.04234089,0.22013490,0.04733840,0.37366843
-2.17008504,1.13921083,0.83235592,0.12479901,0.40068495,0.11016885,0.03979134,0.21847508,0.04662616,0.36546829
-2.16408204,1.11294578,0.81277383,0.12217259,0.39270286,0.10652965,0.03730656,0.21589205,0.04580230,0.35673217
-2.15807904,1.08375151,0.79110203,0.11916339,0.38300349,0.10264139,0.03489934,0.21239080,0.04488472,0.34755586
-2.15207604,1.05195523,0.76765214,0.11579464,0.37167418,0.09853486,0.03258384,0.20801108,0.04389876,0.33808257
-2.14607304,1.01803239,0.74283055,0.11210990,0.35885858,0.09425220,0.03037554,0.20282449,0.04287664,0.32849906
-2.14007004,0.98259023,0.71712573,0.10817130,0.34475040,0.08984562,0.02829118,0.19693052,0.04185667,0.31903017
-2.13406703,0.94634732,0.69109271,0.10405721,0.32958579,0.08537579,0.02634853,0.19045173,0.04088241,0.30993213
-2.12806403,0.91011003,0.66533534,0.09985952,0.31363464,0.08091005,0.02456632,0.18352846,0.04000150,0.30148482
-2.12206103,0.87474687,0.64048719,0.09568062,0.29719113,0.07652045,0.02296396,0.17631318,0.03926454,0.29398330
-2.11605803,0.84116177,0.61719159,0.09163021,0.28056417,0.07228171,0.02156139,0.16896480,0.03872376,0.28772887
-2.11005503,0.81026727,0.59608168,0.08782203,0.26406785,0.06826919,0.02037875,0.16164317,0.03843165,0.28302002
-2.10405203,0.78295851,0.57776120,0.08437068,0.24801251,0.06455696,0.01943612,0.15450404,0.03843955,0.28014359
-2.09804902,0.76008878,0.56278645,0.08138855,0.23269657,0.06121592,0.01875318,0.14769466,0.03879618,0.27936622
-2.09204602,0.74244728,0.55165020,0.07898296,0.21839944,0.05831222,0.01834877,0.14135007,0.03954620,0.28092658
-2.08604302,0.73073970,0.54476776,0.07725359,0.20537575,0.05590576,0.01824052,0.13559030,0.04072879,0.28502838
-2.08004002,0.72557166,0.54246578,0.07629017,0.19385078,0.05404901,0.01844432,0.13051854,0.04237628,0.29183438
-2.07403702,0.72743551,0.54497372,0.07617054,0.18401742,0.05278600,0.01897379,0.12622007,0.04451286,0.30146150
-2.06803402,0.73670031,0.55241827,0.07695892,0.17603439,0.05215157,0.01983970,0.12276225,0.04715337,0.31397718
-2.06203102,0.75360498,0.56482071,0.07870461,0.17002566,0.05217085,0.02104937,0.12019509,0.05030231,0.32939687
-2.05602801,0.77825454,0.58209693,0.08144089,0.16608113,0.05285887,0.02260601,0.11855265,0.05395298,0.34768277
-2.05002501,0.81061909,0.60406014,0.08518423,0.16425809,0.05422045,0.02450812,0.11785491,0.05808681,0.36874382
-2.04402201,0.85053544,0.63042589,0.08993379,0.16458352,0.05625011,0.02674889,0.11810997,0.06267303,0.39243677
-2.03801901,0.89771103,0.66081913,0.09567110,0.16705695,0.05893227,0.02931561,0.11931663,0.06766853,0.41856841
-2.03201601,0.95173004,0.69478305,0.10236006,0.17165373,0.06224141,0.03218929,0.12146690,0.07301813,0.44689871
-2.02601301,1.01206133,0.73178932,0.10994720,0.17832840,0.06614249,0.03534423,0.12454858,0.07865517,0.47714506
-2.02001001,1.07806822,0.77124940,0.11836211,0.18701822,0.07059132,0.03874793,0.12854757,0.08450241,0.50898714
-2.01400700,1.14901978,0.81252667,0.12751827,0.19764654,0.07553517,0.04236106,0.13344999,0.09047338,0.54207271
-2.00800400,1.22410351,0.85494904,0.13731414,0.21012598,0.08091339,0.04613769,0.13924386,0.09647406,0.57602387
-2.00200100,1.30243941,0.89782172,0.14763448,0.22436128,0.08665819,0.05002575,0.14592029,0.10240483,0.61044388
-1.99599800,1.38309498,0.94044005,0.15835213,0.24025176,0.09269552,0.05396778,0.15347430,0.10816279,0.64492431
-1.98999500,1.46510121,0.98210206,0.16933001,0.25769325,0.09894606,0.05790185,0.16190492,0.11364421,0.67905243
-1.98399200,1.54746909,1.02212063,0.18042342,0.27657958,0.10532634,0.06176277,0.17121480,0.11874722,0.71241853
-1.97798899,1.62920647,1.05983504,0.19148262,0.29680341,0.11175001,0.06548349,0.18140924,0.12337445,0.74462331
