energy_ev,total_up,Al_p_up,Al_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.71785893,0.30903822,0.15159547,0.00000000,0.17669148,0.04190414,0.02375657,0.01312143
-5.71185593,0.30169710,0.15263412,0.00000000,0.17836154,0.04015388,0.02363241,0.01292551
-5.70585293,0.29625120,0.15416016,0.00000000,0.18081379,0.03874949,0.02365270,0.01295108
-5.69984992,0.29251393,0.15605480,0.00000000,0.18392293,0.03767086,0.02378682,0.01319425
-5.69384692,0.29028124,0.15818702,0.00000000,0.18755651,0.03689628,0.02400565,0.01365534
-5.68784392,0.28933938,0.16041828,0.00000000,0.19157964,0.03640318,0.02428199,0.01433889
-5.68184092,0.28947342,0.16260767,0.00000000,0.19586012,0.03616907,0.02459111,0.01525357
-5.67583792,0.29047634,0.16461711,0.00000000,0.20027370,0.03617240,0.02491134,0.01641209
-5.66983492,0.29215788,0.16631652,0.00000000,0.20470917,0.03639355,0.02522469,0.01783121
-5.66383192,0.29435283,0.16758861,0.00000000,0.20907286,0.03681559,0.02551751,0.01953149
-5.65782891,0.29692821,0.16833312,0.00000000,0.21329248,0.03742501,0.02578102,0.02153713
-5.65182591,0.29978910,0.16847026,0.00000000,0.21731994,0.03821221,0.02601178,0.02387559
-5.64582291,0.30288268,0.16794332,0.00000000,0.22113305,0.03917174,0.02621204,0.02657711
-5.63981991,0.30620035,0.16672026,0.00000000,0.22473595,0.04030241,0.02638986,0.02967406
-5.63381691,0.30977793,0.16479430,0.00000000,0.22815824,0.04160701,0.02655912,0.03320015
-5.62781391,0.31369371,0.16218347,0.00000000,0.23145297,0.04309192,0.02673920,0.03718947
-5.62181091,0.31806466,0.15892927,0.00000000,0.23469332,0.04476642,0.02695462,0.04167533
-5.61580790,0.32304085,0.15509441,0.00000000,0.23796844,0.04664184,0.02723424,0.04668898
-5.60980490,0.32879838,0.15075991,0.00000000,0.24137836,0.04873059,0.02761045,0.05225823
-5.60380190,0.33553100,0.14602166,0.00000000,0.24502844,0.05104503,0.02811803,0.05840586
-5.59779890,0.34344094,0.14098656,0.00000000,0.24902346,0.05359632,0.02879292,0.06514805
-5.59179590,0.35272905,0.13576860,0.00000000,0.25346173,0.05639325,0.02967080,0.07249276
-5.58579290,0.36358491,0.13048480,0.00000000,0.25842939,0.05944113,0.03078562,0.08043810
-5.57978989,0.37617691,0.12525148,0.00000000,0.26399520,0.06274072,0.03216807,0.08897082
-5.57378689,0.39064298,0.12018066,0.00000000,0.27020609,0.06628736,0.03384403,0.09806489
-5.56778389,0.40708200,0.11537698,0.00000000,0.27708352,0.07007016,0.03583313,0.10768037
-5.56178089,0.42554634,0.11093506,0.00000000,0.28462090,0.07407153,0.03814736,0.11776244
-5.55577789,0.44603565,0.10693736,0.00000000,0.29278216,0.07826675,0.04078993,0.12824094
-5.54977489,0.46849225,0.10345258,0.00000000,0.30150150,0.08262392,0.04375431,0.13903016
-5.54377189,0.49279810,0.10053463,0.00000000,0.31068425,0.08710408,0.04702357,0.15002926
-5.53776888,0.51877365,0.09822197,0.00000000,0.32020905,0.09166159,0.05057006,0.16112313
-5.53176588,0.54617856,0.09653752,0.00000000,0.32993096,0.09624476,0.05435539,0.17218385
-5.52576288,0.57471435,0.09548883,0.00000000,0.33968565,0.10079669,0.05833090,0.18307274
-5.51975988,0.60402910,0.09506869,0.00000000,0.34929447,0.10525641,0.06243845,0.19364298
-5.51375688,0.63372387,0.09525595,0.00000000,0.35857014,0.10956008,0.06661159,0.20374278
-5.50775388,0.66336117,0.09601663,0.00000000,0.36732305,0.11364254,0.07077714,0.21321900
-5.50175088,0.69247487,0.09730517,0.00000000,0.37536786,0.11743884,0.07485707,0.22192122
-5.49574787,0.72058168,0.09906597,0.00000000,0.38253023,0.12088598,0.07877064,0.22970601
-5.48974487,0.74719373,0.10123502,0.00000000,0.38865349,0.12392463,0.08243669,0.23644135
-5.48374187,0.77183198,0.10374168,0.00000000,0.39360494,0.12650090,0.08577613,0.24201097
-5.47773887,0.79404000,0.10651067,0.00000000,0.39728167,0.12856800,0.08871434,0.24631854
-5.47173587,0.81339769,0.10946408,0.00000000,0.39961552,0.13008783,0.09118355,0.24929133
-5.46573287,0.82953447,0.11252358,0.00000000,0.40057715,0.13103237,0.09312497,0.25088332
-5.45972986,0.84214138,0.11561258,0.00000000,0.40017888,0.13138477,0.09449068,0.25107761
-5.45372686,0.85098161,0.11865843,0.00000000,0.39847614,0.13114022,0.09524519,0.24988780
-5.44772386,0.85589900,0.12159452,0.00000000,0.39556747,0.13030643,0.09536649,0.24735846
-5.44172086,0.85682402,0.12436226,0.00000000,0.39159297,0.12890372,0.09484668,0.24356450
-5.43571786,0.85377697,0.12691275,0.00000000,0.38673102,0.12696468,0.09369214,0.23860937
-5.42971486,0.84686816,0.12920821,0.00000000,0.38119352,0.12453346,0.09192309,0.23262236
-5.42371186,0.83629482,0.13122283,0.00000000,0.37521957,0.12166460,0.08957283,0.22575474
-5.41770885,0.82233503,0.13294334,0.00000000,0.36906781,0.11842149,0.08668638,0.21817521
-5.41170585,0.80533858,0.13436885,0.00000000,0.36300762,0.11487454,0.08331892,0.21006459
-5.40570285,0.78571519,0.13551021,0.00000000,0.35730956,0.11109895,0.07953381,0.20161009
-5.39969985,0.76392061,0.13638882,0.00000000,0.35223524,0.10717248,0.07540048,0.19299938
-5.39369685,0.74044099,0.13703485,0.00000000,0.34802712,0.10317292,0.07099225,0.18441457
-5.38769385,0.71577632,0.13748509,0.00000000,0.34489870,0.09917567,0.06638403,0.17602660
-5.38169085,0.69042359,0.13778038,0.00000000,0.34302535,0.09525140,0.06165024,0.16799004
-5.37568784,0.66486041,0.13796289,0.00000000,0.34253647,0.09146386,0.05686278,0.16043862
-5.36968484,0.63952986,0.13807334,0.00000000,0.34350908,0.08786804,0.05208932,0.15348163
-5.36368184,0.61482717,0.13814832,0.00000000,0.34596355,0.08450862,0.04739185,0.14720146
-5.35767884,0.59108894,0.13821791,0.00000000,0.34986143,0.08141893,0.04282551,0.14165214
-5.35167584,0.56858530,0.13830375,0.00000000,0.35510583,0.07862037,0.03843785,0.13685915
-5.34567284,0.54751541,0.13841767,0.00000000,0.36154437,0.07612231,0.03426835,0.13282040
-5.33966983,0.52800653,0.13856111,0.00000000,0.36897474,0.07392255,0.03034830,0.12950840
-5.33366683,0.51011662,0.13872520,0.00000000,0.37715285,0.07200829,0.02670102,0.12687337
-5.32766383,0.49384045,0.13889172,0.00000000,0.38580323,0.07035754,0.02334228,0.12484745
-5.32166083,0.47911900,0.13903487,0.00000000,0.39463154,0.06894095,0.02028102,0.12334957
-5.31565783,0.46585156,0.13912376,0.00000000,0.40333878,0.06772403,0.01752017,0.12229102
-5.30965483,0.45391026,0.13912550,0.00000000,0.41163662,0.06666960,0.01505766,0.12158136
-5.30365183,0.44315632,0.13900890,0.00000000,0.41926353,0.06574037,0.01288749,0.12113463
-5.29764882,0.43345736,0.13874838,0.00000000,0.42600097,0.06490169,0.01100084,0.12087557
-5.29164582,0.42470515,0.13832819,0.00000000,0.43168927,0.06412421,0.00938717,0.12074564
-5.28564282,0.41683315,0.13774642,0.00000000,0.43624247,0.06338642,0.00803535,0.12070879
-5.27963982,0.40983305,0.13701891,0.00000000,0.43966175,0.06267707,0.00693460,0.12075668
-5.27363682,0.40376992,0.13618264,0.00000000,0.44204687,0.06199721,0.00607553,0.12091324
-5.26763382,0.39879521,0.13529855,0.00000000,0.44360526,0.06136195,0.00545088,0.12123859
-5.26163082,0.39515726,0.13445363,0.00000000,0.44465842,0.06080179,0.00505633,0.12183193
-5.25562781,0.39320885,0.13376202,0.00000000,0.44564523,0.06036352,0.00489104,0.12283361
-5.24962481,0.39341149,0.13336527,0.00000000,0.44712218,0.06011063,0.00495815,0.12442603
-5.24362181,0.39633608,0.13343146,0.00000000,0.44976005,0.06012322,0.00526507,0.12683351
-5.23761881,0.40265981,0.13415325,0.00000000,0.45433727,0.06049735,0.00582361,0.13032089
-5.23161581,0.41315913,0.13574484,0.00000000,0.46172954,0.06134392,0.00665001,0.13519088
-5.22561281,0.42869858,0.13843796,0.00000000,0.47289605,0.06278693,0.00776467,0.14178005
-5.21960980,0.45021552,0.14247666,0.00000000,0.48886202,0.06496123,0.00919178,0.15045338
-5.21360680,0.47870070,0.14811138,0.00000000,0.51069776,0.06800975,0.01095869,0.16159741
-5.20760380,0.51517481,0.15559202,0.00000000,0.53949441,0.07208012,0.01309508,0.17561183
-5.20160080,0.56066114,0.16516045,0.00000000,0.57633643,0.07732087,0.01563192,0.19289958
-5.19559780,0.61615469,0.17704239,0.00000000,0.62227124,0.08387711,0.01860021,0.21385549
-5.18959480,0.68258821,0.19143906,0.00000000,0.67827638,0.09188581,0.02202952,0.23885359
-5.18359180,0.76079586,0.20851864,0.00000000,0.74522474,0.10147072,0.02594641,0.26823321
-5.17758879,0.85147533,0.22840793,0.00000000,0.82384866,0.11273708,0.03037264,0.30228424
-5.17158579,0.95514941,0.25118453,0.00000000,0.91470378,0.12576630,0.03532339,0.34123177
-5.16558279,1.07212858,0.27686962,0.00000000,1.01813375,0.14061058,0.04080545,0.38522076
-5.15957979,1.20247575,0.30542204,0.00000000,1.13423711,0.15728795,0.04681543,0.43430110
-5.15357679,1.34597514,0.33673361,0.00000000,1.26283787,0.17577772,0.05333825,0.48841388
-5.14757379,1.50210677,0.37062636,0.00000000,1.40346118,0.19601666,0.06034580,0.54737950
-5.14157079,1.67002848,0.40685166,0.00000000,1.55531581,0.21789624,0.06779599,0.61088831
-5.13556778,1.84856704,0.44509177,0.00000000,1.71728489,0.24126101,0.07563226,0.67849463
-5.12956478,2.03621975,0.48496373,0.00000000,1.88792631,0.26590841,0.08378364,0.74961473
-5.12356178,2.23116780,0.52602584,0.00000000,2.06548387,0.29159023,0.09216534,0.82352937
-5.11755878,2.43130189,0.56778663,0.00000000,2.24790993,0.31801577,0.10068010,0.89939139
-5.11155578,2.63426039,0.60971618,0.00000000,2.43289990,0.34485675,0.10922014,0.97623846
-5.10555278,2.83747950,0.65125950,0.00000000,2.61793819,0.37175401,0.11766970,1.05301120
-5.09954977,3.03825436,0.69185157,0.00000000,2.80035492,0.39832579,0.12590825,1.12857611
-5.09354677,3.23380929,0.73093362,0.00000000,2.97739187,0.42417736,0.13381418,1.20175307
-5.08754377,3.42137482,0.76796982,0.00000000,3.14627567,0.44891186,0.14126880,1.27134647
-5.08154077,3.59826859,0.80246397,0.00000000,3.30429570,0.47214172,0.14816062,1.33617886
-5.07553777,3.76197680,0.83397519,0.00000000,3.44888371,0.49350040,0.15438963,1.39512602
-5.06953477,3.91023266,0.86213218,0.00000000,3.57769197,0.51265385,0.15987141,1.44715188
-5.06353177,4.04108830,0.88664512,0.00000000,3.68866657,0.52931125,0.16454086,1.49134196
-5.05752876,4.15297662,0.90731476,0.00000000,3.78011270,0.54323451,0.16835542,1.52693363
-5.05152576,4.24476013,0.92403821,0.00000000,3.85074864,0.55424597,0.17129749,1.55334203
-5.04552276,4.31576416,0.93681112,0.00000000,3.89974625,0.56223416,0.17337590,1.57018017
-5.03951976,4.36579282,0.94572596,0.00000000,3.92675564,0.56715705,0.17462647,1.57727238
-5.03351676,4.39512658,0.95096667,0.00000000,3.93191296,0.56904276,0.17511139,1.57466027
-5.02751376,4.40450168,0.95279974,0.00000000,3.91583080,0.56798771,0.17491745,1.56260095
-5.02151076,4.39507211,0.95156208,0.00000000,3.87957156,0.56415213,0.17415328,1.54155755
-5.01550775,4.36835608,0.94764641,0.00000000,3.82460504,0.55775330,0.17294546,1.51218221
-5.00950475,4.32616945,0.94148466,0.00000000,3.75275212,0.54905673,0.17143385,1.47529262
-5.00350175,4.27054951,0.93353021,0.00000000,3.66611723,0.53836570,0.16976619,1.43184294
-4.99749875,4.20367255,0.92423979,0.00000000,3.56701258,0.52600976,0.16809220,1.38289041
-4.99149575,4.12776925,0.91405573,0.00000000,3.45787764,0.51233254,0.16655751,1.32955930
-4.98549275,4.04504172,0.90338951,0.00000000,3.34119724,0.49767956,0.16529759,1.27300360
-4.97948974,3.95758591,0.89260701,0.00000000,3.21942190,0.48238656,0.16443199,1.21437016
-4.97348674,3.86732257,0.88201630,0.00000000,3.09489341,0.46676871,0.16405914,1.15476376
-4.96748374,3.77593960,0.87185815,0.00000000,2.96977862,0.45111134,0.16425197,1.09521542
-4.96148074,3.68484774,0.86229979,0.00000000,2.84601361,0.43566228,0.16505453,1.03665519
-4.95547774,3.59515079,0.85343181,0.00000000,2.72525992,0.42062627,0.16647975,0.97989026
-4.94947474,3.50763110,0.84526834,0.00000000,2.60887395,0.40616137,0.16850847,0.92558895
-4.94347174,3.42274973,0.83775034,0.00000000,2.49788983,0.39237755,0.17108987,0.87427098
-4.93746873,3.34066068,0.83075165,0.00000000,2.39301561,0.37933732,0.17414313,0.82630390
-4.93146573,3.26123732,0.82408757,0.00000000,2.29464182,0.36705820,0.17756040,0.78190549
-4.92546273,3.18410925,0.81752533,0.00000000,2.20286134,0.35551688,0.18121090,0.74115150
-4.91945973,3.10870713,0.81079621,0.00000000,2.11749875,0.34465468,0.18494597,0.70398815
-4.91345673,3.03431292,0.80360848,0.00000000,2.03814733,0.33438405,0.18860486,0.67024837
-4.90745373,2.96011308,0.79566096,0.00000000,1.96421166,0.32459573,0.19202102,0.63967091
-4.90145073,2.88525200,0.78665640,0.00000000,1.89495363,0.31516620,0.19502858,0.61192127
-4.89544772,2.80888351,0.77631432,0.00000000,1.82953984,0.30596512,0.19746884,0.58661339
-4.88944472,2.73021836,0.76438288,0.00000000,1.76708832,0.29686239,0.19919630,0.56333128
-4.88344172,2.64856580,0.75064931,0.00000000,1.70671299,0.28773470,0.20008423,0.54164956
-4.87743872,2.56336815,0.73494861,0.00000000,1.64756405,0.27847109,0.20002928,0.52115235
-4.87143572,2.47422717,0.71717027,0.00000000,1.58886327,0.26897764,0.19895516,0.50144965
-4.86543272,2.38092196,0.69726281,0.00000000,1.52993322,0.25918102,0.19681521,0.48219109
-4.85942971,2.28341793,0.67523606,0.00000000,1.47021953,0.24903081,0.19359362,0.46307643
-4.85342671,2.18186738,0.65116115,0.00000000,1.40930632,0.23850069,0.18930555,0.44386292
-4.84742371,2.07660211,0.62516825,0.00000000,1.34692428,0.22758852,0.18399599,0.42436946
-4.84142071,1.96811882,0.59744233,0.00000000,1.28295210,0.21631534,0.17773747,0.40447762
-4.83541771,1.85705862,0.56821701,0.00000000,1.21741140,0.20472347,0.17062692,0.38413001
-4.82941471,1.74418161,0.53776687,0.00000000,1.15045625,0.19287382,0.16278162,0.36332608
-4.82341171,1.63033811,0.50639858,0.00000000,1.08235776,0.18084268,0.15433470,0.34211604
-4.81740870,1.51643782,0.47444114,0.00000000,1.01348526,0.16871805,0.14543014,0.32059321
-4.81140570,1.40341826,0.44223576,0.00000000,0.94428465,0.15659576,0.13621782,0.29888537
-4.80540270,1.29221395,0.41012560,0.00000000,0.87525555,0.14457557,0.12684846,0.27714556
-4.79939970,1.18372729,0.37844594,0.00000000,0.80692789,0.13275736,0.11746900,0.25554280
-4.79339670,1.07880236,0.34751498,0.00000000,0.73983932,0.12123768,0.10821836,0.23425319
-4.78739370,0.97820235,0.31762573,0.00000000,0.67451408,0.11010660,0.09922378,0.21345161
-4.78139070,0.88259123,0.28903903,0.00000000,0.61144429,0.09944510,0.09059787,0.19330450
-4.77538769,0.79252006,0.26197813,0.00000000,0.55107404,0.08932302,0.08243634,0.17396375
-4.76938469,0.70841812,0.23662468,0.00000000,0.49378688,0.07979756,0.07481660,0.15556191
-4.76338169,0.63058869,0.21311643,0.00000000,0.43989677,0.07091242,0.06779695,0.13820874
-4.75737869,0.55920933,0.19154641,0.00000000,0.38964252,0.06269745,0.06141659,0.12198917
-4.75137569,0.49433622,0.17196355,0.00000000,0.34318573,0.05516886,0.05569619,0.10696239
-4.74537269,0.43591198,0.15437471,0.00000000,0.30061175,0.04832986,0.05063901,0.09316224
-4.73936968,0.38377637,0.13874780,0.00000000,0.26193343,0.04217172,0.04623249,0.08059837
-4.73336668,0.33767922,0.12501582,0.00000000,0.22709708,0.03667509,0.04245012,0.06925837
-4.72736368,0.29729490,0.11308167,0.00000000,0.19599023,0.03181152,0.03925360,0.05911039
-4.72136068,0.26223757,0.10282344,0.00000000,0.16845060,0.02754516,0.03659510,0.05010612
-4.71535768,0.23207677,0.09409996,0.00000000,0.14427575,0.02383447,0.03441962,0.04218408
-4.70935468,0.20635264,0.08675640,0.00000000,0.12323302,0.02063390,0.03266722,0.03527285
-4.70335168,0.18459041,0.08062984,0.00000000,0.10506932,0.01789553,0.03127528,0.02929428
-4.69734867,0.16631375,0.07555446,0.00000000,0.08952037,0.01557054,0.03018050,0.02416643
-4.69134567,0.15105676,0.07136645,0.00000000,0.07631924,0.01361053,0.02932076,0.01980632
-4.68534267,0.13837438,0.06790836,0.00000000,0.06520396,0.01196872,0.02863673,0.01613218
-4.67933967,0.12785114,0.06503296,0.00000000,0.05592413,0.01060083,0.02807325,0.01306554
-4.67333667,0.11910825,0.06260643,0.00000000,0.04824643,0.00946590,0.02758043,0.01053278
-4.66733367,0.11180918,0.06051103,0.00000000,0.04195922,0.00852686,0.02711447,0.00846646
-4.66133067,0.10566366,0.05864717,0.00000000,0.03687616,0.00775093,0.02663825,0.00680630
-4.65532766,0.10043048,0.05693491,0.00000000,0.03283912,0.00710988,0.02612167,0.00549990
-4.64932466,0.09591907,0.05531498,0.00000000,0.02972038,0.00658022,0.02554169,0.00450325
-4.64332166,0.09199023,0.05374932,0.00000000,0.02742445,0.00614318,0.02488224,0.00378117
-4.63731866,0.08855619,0.05222137,0.00000000,0.02588947,0.00578472,0.02413387,0.00330755
-4.63131566,0.08558006,0.05073593,0.00000000,0.02508862,0.00549541,0.02329326,0.00306561
-4.62531266,0.08307511,0.04931889,0.00000000,0.02503126,0.00527039,0.02236261,0.00304817
-4.61930965,0.08110384,0.04801677,0.00000000,0.02576436,0.00510915,0.02134890,0.00325792
-4.61330665,0.07977699,0.04689623,0.00000000,0.02737381,0.00501550,0.02026314,0.00370776
-4.60730365,0.07925273,0.04604342,0.00000000,0.02998601,0.00499742,0.01911947,0.00442121
-4.60130065,0.07973575,0.04556340,0.00000000,0.03376935,0.00506696,0.01793443,0.00543286
-4.59529765,0.08147659,0.04557945,0.00000000,0.03893572,0.00524022,0.01672611,0.00678884
-4.58929465,0.08477080,0.04623234,0.00000000,0.04574179,0.00553725,0.01551340,0.00854736
-4.58329165,0.08995790,0.04767948,0.00000000,0.05448979,0.00598203,0.01431539,0.01077912
-4.57728864,0.09741994,0.05009383,0.00000000,0.06552759,0.00660236,0.01315070,0.01356765
-4.57128564,0.10757936,0.05366254,0.00000000,0.07924783,0.00742979,0.01203707,0.01700946
-4.56528264,0.12089589,0.05858507,0.00000000,0.09608563,0.00849942,0.01099099,0.02121393
-4.55927964,0.13786197,0.06507088,0.00000000,0.11651466,0.00984966,0.01002736,0.02630285
-4.55327664,0.15899674,0.07333623,0.00000000,0.14104120,0.01152188,0.00915939,0.03240950
-4.54727364,0.18483785,0.08360036,0.00000000,0.17019588,0.01355986,0.00839845,0.03967723
-4.54127064,0.21593123,0.09608060,0.00000000,0.20452299,0.01600914,0.00775409,0.04825745
-4.53526763,0.25281838,0.11098665,0.00000000,0.24456707,0.01891614,0.00723404,0.05830692
-4.52926463,0.29602132,0.12851383,0.00000000,0.29085696,0.02232714,0.00684429,0.06998439
-4.52326163,0.34602515,0.14883547,0.00000000,0.34388724,0.02628698,0.00658919,0.08344650
-4.51725863,0.40325857,0.17209458,0.00000000,0.40409760,0.03083766,0.00647155,0.09884301
-4.51125563,0.46807276,0.19839499,0.00000000,0.47185044,0.03601670,0.00649269,0.11631146
-4.50525263,0.54071913,0.22779226,0.00000000,0.54740746,0.04185538,0.00665257,0.13597121
-4.49924962,0.62132691,0.26028475,0.00000000,0.63090598,0.04837694,0.00694981,0.15791722
-4.49324662,0.70988133,0.29580531,0.00000000,0.72233612,0.05559467,0.00738170,0.18221357
-4.48724362,0.80620343,0.33421397,0.00000000,0.82151976,0.06351015,0.00794421,0.20888707
-4.48124062,0.90993283,0.37529224,0.00000000,0.92809255,0.07211146,0.00863195,0.23792114
-4.47523762,1.02051424,0.41873937,0.00000000,1.04149008,0.08137177,0.00943815,0.26925031
-4.46923462,1.13718917,0.46417116,0.00000000,1.16093935,0.09124808,0.01035454,0.30275551
-4.46323162,1.25899346,0.51112152,0.00000000,1.28545644,0.10168044,0.01137139,0.33826058
-4.45722861,1.38476161,0.55904724,0.00000000,1.41385132,0.11259152,0.01247737,0.37553016
-4.45122561,1.51313845,0.60733584,0.00000000,1.54474005,0.12388682,0.01365962,0.41426930
-4.44522261,1.64259823,0.65531677,0.00000000,1.67656490,0.13545537,0.01490373,0.45412479
-4.43921961,1.77147110,0.70227547,0.00000000,1.80762197,0.14717099,0.01619381,0.49468863
-4.43321661,1.89797660,0.74747021,0.00000000,1.93609591,0.15889423,0.01751264,0.53550341
-4.42721361,2.02026311,0.79015100,0.00000000,2.06010086,0.17047483,0.01884181,0.57606974
-4.42121061,2.13645230,0.82957990,0.00000000,2.17772633,0.18175471,0.02016200,0.61585558
-4.41520760,2.24468694,0.86505219,0.00000000,2.28708644,0.19257143,0.02145324,0.65430729
-4.40920460,2.34318055,0.89591716,0.00000000,2.38637091,0.20276194,0.02269527,0.69086211
-4.40320160,2.43026682,0.92159805,0.00000000,2.47389568,0.21216665,0.02386795,0.72496166
-4.39719860,2.50444710,0.94160993,0.00000000,2.54815132,0.22063355,0.02495165,0.75606615
-4.39119560,2.56443396,0.95557502,0.00000000,2.60784732,0.22802230,0.02592771,0.78366875
-4.38519260,2.60918912,0.96323448,0.00000000,2.65195043,0.23420810,0.02677890,0.80730971
-4.37918959,2.63795428,0.96445643,0.00000000,2.67971544,0.23908531,0.02748980,0.82658958
-4.37318659,2.65027355,0.95923962,0.00000000,2.69070746,0.24257051,0.02804725,0.84118126
-4.36718359,2.64600673,0.94771275,0.00000000,2.68481455,0.24460505,0.02844072,0.85084018
-4.36118059,2.62533290,0.93012948,0.00000000,2.66225043,0.24515687,0.02866251,0.85541243
-4.35517759,2.58874439,0.90685934,0.00000000,2.62354737,0.24422163,0.02870809,0.85484040
-4.34917459,2.53703138,0.87837505,0.00000000,2.56953943,0.24182296,0.02857611,0.84916572
-4.34317159,2.47125798,0.84523693,0.00000000,2.50133716,0.23801200,0.02826856,0.83852932
-4.33716858,2.39273076,0.80807491,0.00000000,2.42029466,0.23286607,0.02779060,0.82316871
-4.33116558,2.30296125,0.76756916,0.00000000,2.32797053,0.22648663,0.02715051,0.80341239
-4.32516258,2.20362363,0.72443011,0.00000000,2.22608429,0.21899660,0.02635939,0.77967170
-4.31915958,2.09650950,0.67937853,0.00000000,2.11646986,0.21053708,0.02543085,0.75243030
-4.31315658,1.98348131,0.63312662,0.00000000,2.00102789,0.20126363,0.02438066,0.72223170
-4.30715358,1.86642591,0.58636063,0.00000000,1.88167853,0.19134220,0.02322626,0.68966521
