energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.47273637,1.02913691,0.27735893,0.62254039,0.00002285,0.02257127,0.04328390,0.27495332,0.08295340,0.00000000
-3.46673337,1.04546260,0.27879451,0.64112058,0.00002676,0.02235401,0.04375695,0.27626710,0.07922507,0.00000000
-3.46073037,1.06682424,0.28144934,0.66221542,0.00003141,0.02219268,0.04471862,0.27938578,0.07618859,0.00000000
-3.45472736,1.09301016,0.28520751,0.68581655,0.00003684,0.02209613,0.04611410,0.28417688,0.07376725,0.00000000
-3.44872436,1.12376233,0.28994590,0.71190381,0.00004310,0.02207032,0.04788624,0.29047549,0.07189029,0.00000000
-3.44272136,1.15877481,0.29553393,0.74044100,0.00005021,0.02211817,0.04997640,0.29808661,0.07049341,0.00000000
-3.43671836,1.19769451,0.30183381,0.77137245,0.00005823,0.02223957,0.05232535,0.30678894,0.06951903,0.00000000
-3.43071536,1.24012483,0.30870152,0.80462095,0.00006719,0.02243150,0.05487426,0.31633994,0.06891635,0.00000000
-3.42471236,1.28563238,0.31598842,0.84008707,0.00007710,0.02268832,0.05756575,0.32648230,0.06864128,0.00000000
-3.41870935,1.33375684,0.32354368,0.87765027,0.00008801,0.02300209,0.06034500,0.33695142,0.06865627,0.00000000
-3.41270635,1.38402353,0.33121745,0.91717178,0.00009992,0.02336314,0.06316090,0.34748383,0.06893020,0.00000000
-3.40670335,1.43595843,0.33886454,0.95849907,0.00011284,0.02376051,0.06596718,0.35782598,0.06943815,0.00000000
-3.40070035,1.48910485,0.34634864,1.00147180,0.00012678,0.02418264,0.06872356,0.36774329,0.07016129,0.00000000
-3.39469735,1.54304094,0.35354666,1.04592887,0.00014173,0.02461791,0.07139675,0.37702892,0.07108672,0.00000000
-3.38869435,1.59739709,0.36035308,1.09171606,0.00015769,0.02505531,0.07396130,0.38551181,0.07220727,0.00000000
-3.38269135,1.65187223,0.36668392,1.13869382,0.00017465,0.02548498,0.07640036,0.39306378,0.07352138,0.00000000
-3.37668834,1.70624806,0.37248016,1.18674471,0.00019262,0.02589869,0.07870612,0.39960521,0.07503277,0.00000000
-3.37068534,1.76040035,0.37771034,1.23577986,0.00021158,0.02629033,0.08088003,0.40510907,0.07675016,0.00000000
-3.36468234,1.81430644,0.38237207,1.28574401,0.00023153,0.02665621,0.08293275,0.40960317,0.07868683,0.00000000
-3.35867934,1.86804856,0.38649241,1.33661875,0.00025250,0.02699526,0.08488381,0.41317036,0.08086007,0.00000000
-3.35267634,1.92181245,0.39012687,1.38842363,0.00027449,0.02730913,0.08676100,0.41594687,0.08329048,0.00000000
-3.34667334,1.97588126,0.39335724,1.44121491,0.00029755,0.02760216,0.08859953,0.41811866,0.08600121,0.00000000
-3.34067034,2.03062494,0.39628811,1.49508203,0.00032169,0.02788124,0.09044089,0.41991604,0.08901703,0.00000000
-3.33466733,2.08648535,0.39904229,1.55014177,0.00034698,0.02815550,0.09233164,0.42160676,0.09236335,0.00000000
-3.32866433,2.14395784,0.40175534,1.60653045,0.00037348,0.02843594,0.09432200,0.42348780,0.09606516,0.00000000
-3.32266133,2.20357000,0.40456948,1.66439453,0.00040123,0.02873500,0.09646437,0.42587622,0.10014596,0.00000000
-3.31665833,2.26585852,0.40762711,1.72387991,0.00043031,0.02906594,0.09881184,0.42909935,0.10462665,0.00000000
-3.31065533,2.33134515,0.41106426,1.78512081,0.00046077,0.02944235,0.10141670,0.43348475,0.10952454,0.00000000
-3.30465233,2.40051278,0.41500437,1.84822842,0.00049267,0.02987743,0.10432905,0.43935013,0.11485235,0.00000000
-3.29864932,2.47378267,0.41955259,1.91328023,0.00052603,0.03038344,0.10759548,0.44699365,0.12061740,0.00000000
-3.29264632,2.55149372,0.42479097,1.98031042,0.00056088,0.03097109,0.11125786,0.45668483,0.12682086,0.00000000
-3.28664332,2.63388454,0.43077470,2.04930182,0.00059720,0.03164897,0.11535233,0.46865634,0.13345724,0.00000000
-3.28064032,2.72107918,0.43752957,2.12017998,0.00063495,0.03242308,0.11990839,0.48309674,0.14051401,0.00000000
-3.27463732,2.81307674,0.44505088,2.19280941,0.00067404,0.03329646,0.12494822,0.50014454,0.14797137,0.00000000
-3.26863432,2.90974536,0.45330361,2.26699243,0.00071435,0.03426886,0.13048606,0.51988352,0.15580232,0.00000000
-3.26263132,3.01082064,0.46222400,2.34247038,0.00075572,0.03533667,0.13652783,0.54233946,0.16397283,0.00000000
-3.25662831,3.11590833,0.47172241,2.41892730,0.00079792,0.03649280,0.14307090,0.56747836,0.17244228,0.00000000
-3.25062531,3.22449123,0.48168710,2.49599580,0.00084071,0.03772685,0.15010393,0.59520611,0.18116399,0.00000000
-3.24462231,3.33593968,0.49198904,2.57326465,0.00088379,0.03902534,0.15760693,0.62536967,0.19008604,0.00000000
-3.23861931,3.44952538,0.50248718,2.65028792,0.00092681,0.04037206,0.16555139,0.65775967,0.19915217,0.00000000
-3.23261631,3.56443764,0.51303402,2.72659497,0.00096940,0.04174860,0.17390064,0.69211447,0.20830282,0.00000000
-3.22661331,3.67980166,0.52348132,2.80170095,0.00101116,0.04313489,0.18261017,0.72812543,0.21747634,0.00000000
-3.22061031,3.79469796,0.53368538,2.87511727,0.00105166,0.04450985,0.19162830,0.76544346,0.22661019,0.00000000
-3.21460730,3.90818234,0.54351194,2.94636154,0.00109048,0.04585208,0.20089677,0.80368656,0.23564225,0.00000000
-3.20860430,4.01930562,0.55284021,3.01496669,0.00112717,0.04714061,0.21035159,0.84244819,0.24451207,0.00000000
-3.20260130,4.12713255,0.56156609,3.08048878,0.00116131,0.04835549,0.21992388,0.88130631,0.25316209,0.00000000
-3.19659830,4.23075939,0.56960430,3.14251347,0.00119247,0.04947849,0.22954091,0.91983269,0.26153877,0.00000000
-3.19059530,4.32932948,0.57688946,3.20066079,0.00122026,0.05049361,0.23912712,0.95760234,0.26959349,0.00000000
-3.18459230,4.42204662,0.58337608,3.25458836,0.00124432,0.05138753,0.24860516,0.99420268,0.27728336,0.00000000
-3.17858929,4.50818573,0.58903755,3.30399293,0.00126434,0.05214993,0.25789702,1.02924211,0.28457163,0.00000000
-3.17258629,4.58710088,0.59386427,3.34861049,0.00128003,0.05277365,0.26692508,1.06235774,0.29142797,0.00000000
-3.16658329,4.65823035,0.59786108,3.38821517,0.00129117,0.05325472,0.27561306,1.09322194,0.29782830,0.00000000
-3.16058029,4.72109902,0.60104420,3.42261700,0.00129759,0.05359226,0.28388693,1.12154756,0.30375442,0.00000000
-3.15457729,4.77531814,0.60343788,3.45165918,0.00129920,0.05378821,0.29167571,1.14709149,0.30919326,0.00000000
-3.14857429,4.82058286,0.60507110,3.47521481,0.00129594,0.05384702,0.29891216,1.16965663,0.31413595,0.00000000
-3.14257129,4.85666798,0.60597445,3.49318384,0.00128782,0.05377519,0.30553325,1.18909213,0.31857660,0.00000000
-3.13656828,4.88342234,0.60617747,3.50549026,0.00127493,0.05358074,0.31148062,1.20529206,0.32251100,0.00000000
-3.13056528,4.90076265,0.60570663,3.51208012,0.00125739,0.05327273,0.31670091,1.21819262,0.32593524,0.00000000
-3.12456228,4.90866717,0.60458407,3.51292059,0.00123540,0.05286076,0.32114601,1.22776810,0.32884444,0.00000000
-3.11855928,4.90717016,0.60282728,3.50800035,0.00120920,0.05235442,0.32477329,1.23402607,0.33123150,0.00000000
-3.11255628,4.89635748,0.60044968,3.49733152,0.00117907,0.05176297,0.32754581,1.23700196,0.33308626,0.00000000
-3.10655328,4.87636409,0.59746202,3.48095318,0.00114534,0.05109496,0.32943266,1.23675351,0.33439490,0.00000000
-3.10055028,4.84737364,0.59387472,3.45893653,0.00110837,0.05035807,0.33040930,1.23335556,0.33513975,0.00000000
-3.09454727,4.80962048,0.58970079,3.43139155,0.00106854,0.04955899,0.33045803,1.22689532,0.33529960,0.00000000
-3.08854427,4.76339415,0.58495924,3.39847479,0.00102627,0.04870344,0.32956859,1.21746872,0.33485048,0.00000000
-3.08254127,4.70904585,0.57967872,3.36039805,0.00098197,0.04779634,0.32773888,1.20517768,0.33376688,0.00000000
-3.07653827,4.64699668,0.57390112,3.31743716,0.00093608,0.04684199,0.32497569,1.19012885,0.33202338,0.00000000
-3.07053527,4.57774667,0.56768479,3.26994042,0.00088902,0.04584441,0.32129557,1.17243346,0.32959671,0.00000000
-3.06453227,4.50188384,0.56110723,3.21833578,0.00084122,0.04480767,0.31672555,1.15220840,0.32646793,0.00000000
-3.05852926,4.42009206,0.55426674,3.16313601,0.00079308,0.04373626,0.31130389,1.12957835,0.32262483,0.00000000
-3.05252626,4.33315664,0.54728307,3.10494108,0.00074501,0.04263546,0.30508055,1.10467852,0.31806427,0.00000000
-3.04652326,4.24196645,0.54029676,3.04443694,0.00069739,0.04151164,0.29811747,1.07765788,0.31279438,0.00000000
-3.04052026,4.14751157,0.53346698,2.98239022,0.00065056,0.04037253,0.29048845,1.04868226,0.30683646,0.00000000
-3.03451726,4.05087568,0.52696808,2.91963823,0.00060486,0.03922738,0.28227874,1.01793721,0.30022650,0.00000000
-3.02851426,3.95322250,0.52098465,2.85707437,0.00056057,0.03808705,0.27358412,0.98563005,0.29301616,0.00000000
-3.02251126,3.85577639,0.51570550,2.79562877,0.00051798,0.03696392,0.26450952,0.95199090,0.28527323,0.00000000
-3.01650825,3.75979707,0.51131659,2.73624479,0.00047730,0.03587180,0.25516733,0.91727247,0.27708148,0.00000000
-3.01050525,3.66654944,0.50799341,2.67985207,0.00043874,0.03482560,0.24567519,0.88174849,0.26853987,0.00000000
-3.00450225,3.57726931,0.50589301,2.62733707,0.00040246,0.03384102,0.23615354,0.84571071,0.25976123,0.00000000
-2.99849925,3.49312686,0.50514633,2.57951261,0.00036859,0.03293411,0.22672294,0.80946462,0.25087045,0.00000000
-2.99249625,3.41518925,0.50585103,2.53708765,0.00033723,0.03212072,0.21750125,0.77332407,0.24200225,0.00000000
-2.98649325,3.34438471,0.50806551,2.50063910,0.00030844,0.03141606,0.20860087,0.73760497,0.23329859,0.00000000
-2.98049025,3.28146982,0.51180430,2.47058710,0.00028227,0.03083409,0.20012614,0.70261859,0.22490590,0.00000000
-2.97448724,3.22700219,0.51703527,2.44717544,0.00025873,0.03038704,0.19217094,0.66866469,0.21697226,0.00000000
-2.96848424,3.18132007,0.52367890,2.43045826,0.00023781,0.03008494,0.18481674,0.63602482,0.20964452,0.00000000
-2.96248124,3.14453050,0.53160976,2.42029423,0.00021950,0.02993521,0.17813111,0.60495643,0.20306548,0.00000000
-2.95647824,3.11650685,0.54066022,2.41634871,0.00020376,0.02994238,0.17216673,0.57568768,0.19737129,0.00000000
-2.95047524,3.09689622,0.55062631,2.41810420,0.00019057,0.03010783,0.16696098,0.54841366,0.19268897,0.00000000
-2.94447224,3.08513661,0.56127542,2.42487896,0.00017987,0.03042975,0.16253611,0.52329380,0.18913419,0.00000000
-2.93846923,3.08048323,0.57235577,2.43585288,0.00017166,0.03090312,0.15889988,0.50045076,0.18680916,0.00000000
-2.93246623,3.08204257,0.58360688,2.45009982,0.00016593,0.03151986,0.15604666,0.47997074,0.18580087,0.00000000
-2.92646323,3.08881283,0.59477083,2.46662471,0.00016269,0.03226904,0.15395897,0.46190502,0.18617935,0.00000000
-2.92046023,3.09972838,0.60560364,2.48440383,0.00016199,0.03313722,0.15260917,0.44627265,0.18799623,0.00000000
-2.91445723,3.11370622,0.61588622,2.50242631,0.00016390,0.03410885,0.15196138,0.43306388,0.19128331,0.00000000
-2.90845423,3.12969194,0.62543434,2.51973486,0.00016857,0.03516669,0.15197335,0.42224422,0.19605146,0.00000000
-2.90245123,3.14670283,0.63410724,2.53546372,0.00017616,0.03629234,0.15259833,0.41375869,0.20228948,0.00000000
-2.89644822,3.16386621,0.64181427,2.54887220,0.00018690,0.03746667,0.15378670,0.40753601,0.20996340,0.00000000
-2.89044522,3.18045086,0.64851939,2.55937207,0.00020107,0.03867037,0.15548734,0.40349240,0.21901582,0.00000000
-2.88444222,3.19589042,0.65424325,2.56654776,0.00021904,0.03988436,0.15764874,0.40153493,0.22936576,0.00000000
-2.87843922,3.20979772,0.65906280,2.57016848,0.00024122,0.04109018,0.16021975,0.40156400,0.24090881,0.00000000
-2.87243622,3.22196953,0.66310842,2.57019186,0.00026810,0.04227041,0.16315000,0.40347512,0.25351783,0.00000000
-2.86643322,3.23238214,0.66655872,2.56675928,0.00030025,0.04340888,0.16639002,0.40715977,0.26704415,0.00000000
-2.86043022,3.24117807,0.66963333,2.56018321,0.00033831,0.04449093,0.16989115,0.41250557,0.28131946,0.00000000
-2.85442721,3.24864527,0.67258397,2.55092751,0.00038301,0.04550354,0.17360516,0.41939572,0.29615825,0.00000000
-2.84842421,3.25518994,0.67568420,2.53958178,0.00043517,0.04643541,0.17748389,0.42770801,0.31136092,0.00000000
-2.84242121,3.26130486,0.67921835,2.52683113,0.00049567,0.04727699,0.18147872,0.43731353,0.32671752,0.00000000
-2.83641821,3.26753487,0.68347001,2.51342296,0.00056550,0.04802044,0.18554019,0.44807529,0.34201188,0.00000000
-2.83041521,3.27444140,0.68871066,2.50013216,0.00064571,0.04865960,0.18961765,0.45984709,0.35702623,0.00000000
-2.82441221,3.28256775,0.69518872,2.48772646,0.00073744,0.04918984,0.19365909,0.47247269,0.37154592,0.00000000
-2.81840920,3.29240669,0.70311950,2.47693318,0.00084191,0.04960802,0.19761116,0.48578554,0.38536430,0.00000000
-2.81240620,3.30437181,0.71267631,2.46840876,0.00096036,0.04991235,0.20141943,0.49960922,0.39828731,0.00000000
-2.80640320,3.31877342,0.72398302,2.46271209,0.00109408,0.05010227,0.20502881,0.51375855,0.41013781,0.00000000
-2.80040020,3.33580004,0.73710825,2.46028237,0.00124437,0.05017834,0.20838423,0.52804154,0.42075927,0.00000000
-2.79439720,3.35550562,0.75206121,2.46142212,0.00141250,0.05014221,0.21143143,0.54226198,0.43001888,0.00000000
-2.78839420,3.37780272,0.76878941,2.46628568,0.00159966,0.04999648,0.21411790,0.55622272,0.43780966,0.00000000
-2.78239120,3.40246151,0.78717805,2.47487318,0.00180692,0.04974465,0.21639392,0.56972937,0.44405185,0.00000000
-2.77638819,3.42911415,0.80705126,2.48702989,0.00203516,0.04939109,0.21821357,0.58259439,0.44869324,0.00000000
-2.77038519,3.45726405,0.82817485,2.50245078,0.00228502,0.04894097,0.21953574,0.59464118,0.45170864,0.00000000
-2.76438219,3.48629940,0.85026078,2.52068964,0.00255682,0.04840022,0.22032509,0.60570822,0.45309856,0.00000000
-2.75837919,3.51551025,0.87297290,2.54117257,0.00285049,0.04777549,0.22055288,0.61565284,0.45288715,0.00000000
-2.75237619,3.54410838,0.89593413,2.56321503,0.00316548,0.04707413,0.22019760,0.62435452,0.45111966,0.00000000
-2.74637319,3.57124941,0.91873468,2.58604202,0.00350072,0.04630410,0.21924556,0.63171755,0.44785946,0.00000000
-2.74037019,3.59605635,0.94094140,2.60881074,0.00385456,0.04547391,0.21769123,0.63767302,0.44318501,0.00000000
-2.73436718,3.61764411,0.96210778,2.63063512,0.00422467,0.04459259,0.21553739,0.64217984,0.43718676,0.00000000
-2.72836418,3.63514429,0.98178475,2.65061167,0.00460811,0.04366960,0.21279517,0.64522495,0.42996425,0.00000000
-2.72236118,3.64772991,0.99953176,2.66784601,0.00500124,0.04271470,0.20948392,0.64682262,0.42162358,0.00000000
-2.71635818,3.65463942,1.01492809,2.68147948,0.00539978,0.04173792,0.20563094,0.64701285,0.41227525,0.00000000
-2.71035518,3.65519951,1.02758404,2.69071521,0.00579884,0.04074940,0.20127108,0.64585904,0.40203249,0.00000000
-2.70435218,3.64884637,1.03715171,2.69484300,0.00619302,0.03975934,0.19644626,0.64344493,0.39101009,0.00000000
-2.69834917,3.63514471,1.04333513,2.69326240,0.00657650,0.03877782,0.19120486,0.63987101,0.37932364,0.00000000
-2.69234617,3.61380410,1.04589931,2.68550324,0.00694318,0.03781473,0.18560107,0.63525053,0.36708923,0.00000000
-2.68634317,3.58469206,1.04467793,2.67124305,0.00728682,0.03687962,0.17969416,0.62970526,0.35442330,0.00000000
-2.68034017,3.54784341,1.03957949,2.65032067,0.00760124,0.03598159,0.17354765,0.62336121,0.34144284,0.00000000
-2.67433717,3.50346536,1.03059140,2.62274545,0.00788049,0.03512918,0.16722846,0.61634444,0.32826543,0.00000000
-2.66833417,3.45193790,1.01778205,2.58870167,0.00811903,0.03433023,0.16080597,0.60877714,0.31500935,0.00000000
-2.66233117,3.39380925,1.00130048,2.54854754,0.00831195,0.03359179,0.15435105,0.60077416,0.30179340,0.00000000
-2.65632816,3.32978614,0.98137371,2.50280887,0.00845510,0.03291998,0.14793500,0.59244006,0.28873648,0.00000000
-2.65032516,3.26071890,0.95830166,2.45216707,0.00854525,0.03231993,0.14162846,0.58386688,0.27595681,0.00000000
-2.64432216,3.18758161,0.93244974,2.39744177,0.00858025,0.03179565,0.13550034,0.57513258,0.26357072,0.00000000
-2.63831916,3.11144774,0.90423934,2.33956840,0.00855906,0.03135004,0.12961666,0.56630032,0.25169112,0.00000000
-2.63231616,3.03346182,0.87413646,2.27957131,0.00848181,0.03098475,0.12403943,0.55741850,0.24042559,0.00000000
-2.62631316,2.95480806,0.84263889,2.21853320,0.00834981,0.03070021,0.11882561,0.54852164,0.22987420,0.00000000
-2.62031016,2.87667692,0.81026225,2.15756193,0.00816554,0.03049563,0.11402608,0.53963187,0.22012713,0.00000000
-2.61430715,2.80023081,0.77752556,2.09775581,0.00793251,0.03036899,0.10968475,0.53076115,0.21126223,0.00000000
-2.60830415,2.72657018,0.74493666,2.04016867,0.00765517,0.03031713,0.10583780,0.52191387,0.20334259,0.00000000
-2.60230115,2.65670132,0.71297815,1.98577604,0.00733878,0.03033579,0.10251306,0.51308996,0.19641436,0.00000000
-2.59629815,2.59150725,0.68209430,1.93544379,0.00698920,0.03041975,0.09972968,0.50428804,0.19050481,0.00000000
-2.59029515,2.53172270,0.65267943,1.88990054,0.00661273,0.03056293,0.09749793,0.49550870,0.18562086,0.00000000
-2.58429215,2.47791456,0.62506814,1.84971501,0.00621593,0.03075854,0.09581928,0.48675762,0.18174816,0.00000000
-2.57828914,2.43046831,0.59952782,1.81527912,0.00580536,0.03099927,0.09468673,0.47804838,0.17885075,0.00000000
-2.57228614,2.38958131,0.57625361,1.78679788,0.00538747,0.03127743,0.09408539,0.46940483,0.17687150,0.00000000
-2.56628314,2.35526300,0.55536595,1.76428621,0.00496840,0.03158518,0.09399326,0.46086286,0.17573314,0.00000000
-2.56028014,2.32734211,0.53691084,1.74757303,0.00455384,0.03191469,0.09438225,0.45247155,0.17534011,0.00000000
-2.55427714,2.30548050,0.52086268,1.73631226,0.00414891,0.03225832,0.09521929,0.44429354,0.17558105,0.00000000
-2.54827414,2.28919291,0.50712945,1.73000043,0.00375810,0.03260883,0.09646764,0.43640457,0.17633185,0.00000000
-2.54227114,2.27787157,0.49556009,1.72799985,0.00338517,0.03295951,0.09808818,0.42889227,0.17745931,0.00000000
-2.53626813,2.27081468,0.48595353,1.72956640,0.00303317,0.03330433,0.10004071,0.42185419,0.17882509,0.00000000
-2.53026513,2.26725707,0.47806913,1.73388060,0.00270441,0.03363804,0.10228523,0.41539506,0.18028990,0.00000000
-2.52426213,2.26640186,0.47163790,1.74008047,0.00240051,0.03395625,0.10478298,0.40962346,0.18171782,0.00000000
-2.51825913,2.26745134,0.46637403,1.74729480,0.00212243,0.03425547,0.10749742,0.40464796,0.18298042,0.00000000
-2.51225613,2.26963579,0.46198638,1.75467518,0.00187055,0.03453310,0.11039491,0.40057285,0.18396067,0.00000000
-2.50625313,2.27223887,0.45818923,1.76142543,0.00164471,0.03478739,0.11344511,0.39749375,0.18455639,0.00000000
-2.50025013,2.27461856,0.45471205,1.76682728,0.00144435,0.03501732,0.11662119,0.39549308,0.18468311,0.00000000
-2.49424712,2.27622279,0.45130788,1.77026110,0.00126853,0.03522254,0.11989968,0.39463568,0.18427626,0.00000000
-2.48824412,2.27659929,0.44776007,1.77122113,0.00111604,0.03540316,0.12326013,0.39496489,0.18329252,0.00000000
-2.48224112,2.27539967,0.44388720,1.76932473,0.00098547,0.03555958,0.12668453,0.39649898,0.18171046,0.00000000
-2.47623812,2.27237769,0.43954613,1.76431558,0.00087528,0.03569228,0.13015655,0.39922843,0.17953019,0.00000000
-2.47023512,2.26738262,0.43463315,1.75606103,0.00078385,0.03580168,0.13366073,0.40311403,0.17677238,0.00000000
-2.46423212,2.26034819,0.42908347,1.74454428,0.00070953,0.03588788,0.13718160,0.40808600,0.17347643,0.00000000
-2.45822911,2.25127838,0.42286912,1.72985209,0.00065069,0.03595051,0.14070282,0.41404417,0.16969810,0.00000000
-2.45222611,2.24023125,0.41599560,1.71215910,0.00060573,0.03598866,0.14420650,0.42085945,0.16550662,0.00000000
-2.44622311,2.22730189,0.40849753,1.69170984,0.00057309,0.03600067,0.14767267,0.42837630,0.16098150,0.00000000
-2.44022011,2.21260597,0.40043368,1.66879969,0.00055132,0.03598423,0.15107890,0.43641648,0.15620914,0.00000000
-2.43421711,2.19626474,0.39188173,1.64375584,0.00053901,0.03593628,0.15440027,0.44478369,0.15127948,0.00000000
-2.42821411,2.17839263,0.38293290,1.61691953,0.00053485,0.03585316,0.15760961,0.45326919,0.14628275,0.00000000
-2.42221111,2.15908804,0.37368701,1.58863014,0.00053761,0.03573069,0.16067789,0.46165795,0.14130657,0.00000000
-2.41620810,2.13842770,0.36424792,1.55921227,0.00054615,0.03556438,0.16357500,0.46973526,0.13643339,0.00000000
-2.41020510,2.11646489,0.35471969,1.52896584,0.00055943,0.03534963,0.16627061,0.47729344,0.13173845,0.00000000
-2.40420210,2.09323119,0.34520354,1.49815981,0.00057648,0.03508195,0.16873524,0.48413838,0.12728826,0.00000000
-2.39819910,2.06874146,0.33579555,1.46702921,0.00059645,0.03475722,0.17094139,0.49009558,0.12313963,0.00000000
-2.39219610,2.04300142,0.32658523,1.43577550,0.00061859,0.03437191,0.17286465,0.49501543,0.11933925,0.00000000
-2.38619310,2.01601710,0.31765477,1.40456957,0.00064230,0.03392335,0.17448482,0.49877759,0.11592373,0.00000000
-2.38019010,1.98780510,0.30907895,1.37355705,0.00066710,0.03340985,0.17578676,0.50129406,0.11292012,0.00000000
-2.37418709,1.95840315,0.30092553,1.34286514,0.00069271,0.03283087,0.17676124,0.50251102,0.11034675,0.00000000
-2.36818409,1.92787974,0.29325592,1.31261018,0.00071901,0.03218713,0.17740542,0.50240933,0.10821429,0.00000000
-2.36218109,1.89634231,0.28612609,1.28290557,0.00074615,0.03148059,0.17772312,0.50100361,0.10652705,0.00000000
-2.35617809,1.86394341,0.27958748,1.25386893,0.00077450,0.03071451,0.17772487,0.49834005,0.10528422,0.00000000
-2.35017509,1.83088420,0.27368783,1.22562843,0.00080476,0.02989329,0.17742763,0.49449320,0.10448123,0.00000000
-2.34417209,1.79741527,0.26847177,1.19832744,0.00083791,0.02902243,0.17685429,0.48956174,0.10411082,0.00000000
-2.33816908,1.76383458,0.26398119,1.17212745,0.00087532,0.02810834,0.17603298,0.48366358,0.10416415,0.00000000
-2.33216608,1.73048262,0.26025522,1.14720893,0.00091875,0.02715821,0.17499616,0.47693066,0.10463152,0.00000000
-2.32616308,1.69773518,0.25732992,1.12377012,0.00097035,0.02617976,0.17377959,0.46950350,0.10550296,0.00000000
-2.32016008,1.66599392,0.25523762,1.10202385,0.00103276,0.02518116,0.17242124,0.46152591,0.10676852,0.00000000
-2.31415708,1.63567536,0.25400596,1.08219254,0.00110905,0.02417080,0.17096006,0.45314015,0.10841839,0.00000000
-2.30815408,1.60719875,0.25365673,1.06450163,0.00120278,0.02315718,0.16943485,0.44448252,0.11044271,0.00000000
-2.30215108,1.58097335,0.25420446,1.04917182,0.00131800,0.02214878,0.16788306,0.43567981,0.11283127,0.00000000
-2.29614807,1.55738568,0.25565503,1.03641053,0.00145922,0.02115403,0.16633970,0.42684649,0.11557305,0.00000000
-2.29014507,1.53678725,0.25800421,1.02640294,0.00163142,0.02018120,0.16483633,0.41808281,0.11865564,0.00000000
-2.28414207,1.51948324,0.26123627,1.01930308,0.00183999,0.01923848,0.16340015,0.40947375,0.12206464,0.00000000
-2.27813907,1.50572252,0.26532286,1.01522545,0.00209068,0.01833390,0.16205319,0.40108880,0.12578302,0.00000000
-2.27213607,1.49568939,0.27022201,1.01423751,0.00238954,0.01747546,0.16081168,0.39298246,0.12979060,0.00000000
-2.26613307,1.48949724,0.27587759,1.01635344,0.00274278,0.01667111,0.15968559,0.38519541,0.13406352,0.00000000
-2.26013007,1.48718445,0.28221903,1.02152950,0.00315666,0.01592885,0.15867829,0.37775609,0.13857392,0.00000000
-2.25412706,1.48871250,0.28916156,1.02966126,0.00363735,0.01525676,0.15778647,0.37068268,0.14328968,0.00000000
-2.24812406,1.49396647,0.29660690,1.04058286,0.00419075,0.01466303,0.15700020,0.36398532,0.14817441,0.00000000
-2.24212106,1.50275777,0.30444431,1.05406837,0.00482222,0.01415598,0.15630325,0.35766834,0.15318754,0.00000000
-2.23611806,1.51482914,0.31255230,1.06983527,0.00553644,0.01374400,0.15567359,0.35173254,0.15828463,0.00000000
-2.23011506,1.52986154,0.32080051,1.08755005,0.00633711,0.01343557,0.15508409,0.34617735,0.16341783,0.00000000
-2.22411206,1.54748285,0.32905218,1.10683548,0.00722668,0.01323906,0.15450349,0.34100276,0.16853647,0.00000000
-2.21810905,1.56727792,0.33716679,1.12727962,0.00820612,0.01316266,0.15389745,0.33621107,0.17358779,0.00000000
-2.21210605,1.58879968,0.34500291,1.14844587,0.00927467,0.01321419,0.15322981,0.33180832,0.17851774,0.00000000
-2.20610305,1.61158090,0.35242119,1.16988394,0.01042959,0.01340086,0.15246396,0.32780553,0.18327187,0.00000000
-2.20010005,1.63514618,0.35928735,1.19114109,0.01166598,0.01372906,0.15156420,0.32421958,0.18779623,0.00000000
-2.19409705,1.65902364,0.36547497,1.21177331,0.01297660,0.01420403,0.15049722,0.32107383,0.19203822,0.00000000
-2.18809405,1.68275619,0.37086813,1.23135597,0.01435184,0.01482966,0.14923342,0.31839854,0.19594750,0.00000000
-2.18209105,1.70591179,0.37536376,1.24949357,0.01577965,0.01560815,0.14774819,0.31623098,0.19947674,0.00000000
-2.17608804,1.72809259,0.37887349,1.26582821,0.01724567,0.01653976,0.14602300,0.31461543,0.20258236,0.00000000
-2.17008504,1.74894267,0.38132515,1.28004667,0.01873332,0.01762253,0.14404626,0.31360289,0.20522514,0.00000000
-2.16408204,1.76815443,0.38266379,1.29188583,0.02022410,0.01885214,0.14181398,0.31325066,0.20737079,0.00000000
-2.15807904,1.78547338,0.38285223,1.30113648,0.02169794,0.02022169,0.13933012,0.31362182,0.20899038,0.00000000
-2.15207604,1.80070169,0.38187114,1.30764552,0.02313359,0.02172163,0.13660661,0.31478445,0.21006072,0.00000000
-2.14607304,1.81370029,0.37971877,1.31131672,0.02450915,0.02333977,0.13366317,0.31681079,0.21056470,0.00000000
-2.14007004,1.82438987,0.37641030,1.31211021,0.02580266,0.02506132,0.13052679,0.31977626,0.21049154,0.00000000
-2.13406703,1.83275095,0.37197698,1.31004090,0.02699264,0.02686905,0.12723092,0.32375823,0.20983699,0.00000000
-2.12806403,1.83882298,0.36646502,1.30517614,0.02805877,0.02874357,0.12381455,0.32883469,0.20860359,0.00000000
-2.12206103,1.84270273,0.35993443,1.29763274,0.02898245,0.03066365,0.12032102,0.33508269,0.20680076,0.00000000
-2.11605803,1.84454203,0.35245773,1.28757362,0.02974741,0.03260663,0.11679672,0.34257652,0.20444500,0.00000000
-2.11005503,1.84454469,0.34411866,1.27520422,0.03034023,0.03454893,0.11328976,0.35138572,0.20155995,0.00000000
