energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-5.71785893,12.83618469,2.88826500,6.35984340,0.06392743,0.45804088,1.39325027,1.28499852,0.07461349,3.81155537
-5.71185593,12.83323603,2.89061162,6.37616651,0.06333085,0.46437726,1.38464498,1.28829344,0.07475363,3.79236967
-5.70585293,12.82630378,2.89493142,6.39092553,0.06273754,0.47115670,1.37749570,1.28902833,0.07485581,3.77163610
-5.69984992,12.81686346,2.90189147,6.40448177,0.06216787,0.47828201,1.37215419,1.28728921,0.07492720,3.75009900
-5.69384692,12.80622998,2.91208568,6.41713734,0.06163859,0.48566103,1.36889276,1.28318277,0.07497589,3.72842760
-5.68784392,12.79550361,2.92600685,6.42911696,0.06116219,0.49320564,1.36789546,1.27683298,0.07501057,3.70719644
-5.68184092,12.78552840,2.94402218,6.44055538,0.06074646,0.50083079,1.36925312,1.26837761,0.07504021,3.68687024
-5.67583792,12.77686419,2.96635303,6.45149052,0.06039433,0.50845347,1.37296194,1.25796514,0.07507377,3.66779386
-5.66983492,12.76977288,2.99306010,6.46186254,0.06010393,0.51599183,1.37892589,1.24575185,0.07511981,3.65018748
-5.66383192,12.76421897,3.02403441,6.47151841,0.05986896,0.52336458,1.38696250,1.23189932,0.07518623,3.63414688
-5.65782891,12.75988387,3.05899492,6.48022162,0.05967922,0.53049061,1.39681170,1.21657242,0.07527985,3.61964882
-5.65182591,12.75619294,3.09749260,6.48766626,0.05952146,0.53728905,1.40814738,1.19993777,0.07540620,3.60656103
-5.64582291,12.75235388,3.13892113,6.49349485,0.05938028,0.54367967,1.42059096,1.18216264,0.07556913,3.59465636
-5.63981991,12.74740454,3.18253391,6.49731876,0.05923930,0.54958361,1.43372657,1.16341447,0.07577066,3.58363047
-5.63381691,12.74026824,3.22746662,6.49874056,0.05908225,0.55492459,1.44711724,1.14386067,0.07601068,3.57312235
-5.62781391,12.72981417,3.27276479,6.49737714,0.05889422,0.55963031,1.46032138,1.12366899,0.07628691,3.56273671
-5.62181091,12.71492059,3.31741520,6.49288272,0.05866275,0.56363414,1.47290921,1.10300800,0.07659478,3.55206763
-5.61580790,12.69453826,3.36038008,6.48497090,0.05837881,0.56687701,1.48447846,1.08204788,0.07692750,3.54072239
-5.60980490,12.66775181,3.40063272,6.47343480,0.05803770,0.56930923,1.49466904,1.06096122,0.07727619,3.52834457
-5.60380190,12.63383666,3.43719331,6.45816480,0.05763966,0.57089245,1.50317618,1.03992373,0.07763013,3.51463578
-5.59779890,12.59230932,3.46916343,6.43916286,0.05719025,0.57160126,1.50976174,1.01911483,0.07797712,3.49937489
-5.59179590,12.54296914,3.49575809,6.41655334,0.05670042,0.57142467,1.51426351,0.99871784,0.07830388,3.48243433
-5.58579290,12.48592981,3.51633379,6.39058952,0.05618640,0.57036713,1.51660212,0.97891977,0.07859661,3.46379254
-5.57978989,12.42163918,3.53041173,6.36165577,0.05566921,0.56844911,1.51678565,0.95991056,0.07884154,3.44354228
-5.57378689,12.35088642,3.53769498,6.33026507,0.05517393,0.56570713,1.51491153,0.94188178,0.07902556,3.42189419
-5.56778389,12.27479589,3.53807909,6.29705190,0.05472880,0.56219322,1.51116597,0.92502460,0.07913681,3.39917557
-5.56178089,12.19480748,3.53165549,6.26276046,0.05436406,0.55797371,1.50582065,0.90952728,0.07916526,3.37582406
-5.55577789,12.11264365,3.51870763,6.22822866,0.05411071,0.55312749,1.49922687,0.89557188,0.07910322,3.35237657
-5.54977489,12.03026403,3.49969986,6.19436788,0.05399915,0.54774364,1.49180709,0.88333062,0.07894576,3.32945349
-5.54377189,11.94980872,3.47525957,6.16213945,0.05405785,0.54191862,1.48404411,0.87296172,0.07869102,3.30773883
-5.53776888,11.87353206,3.44615319,6.13252807,0.05431202,0.53575306,1.47646794,0.86460503,0.07834032,3.28795678
-5.53176588,11.80372910,3.41325706,6.10651342,0.05478239,0.52934831,1.46964071,0.85837756,0.07789820,3.27084553
-5.52576288,11.74265729,3.37752437,6.08504053,0.05548418,0.52280287,1.46413993,0.85436912,0.07737225,3.25712931
-5.51975988,11.69245658,3.33994954,6.06899042,0.05642620,0.51620890,1.46054038,0.85263831,0.07677279,3.24748964
-5.51375688,11.65507099,3.30153141,6.05915187,0.05761029,0.50964899,1.45939536,0.85320909,0.07611243,3.24253700
-5.50775388,11.63217511,3.26323701,6.05619584,0.05903088,0.50319331,1.46121753,0.85606806,0.07540553,3.24278407
-5.50175088,11.62510899,3.22596712,6.06065376,0.06067498,0.49689730,1.46646028,0.86116287,0.07466752,3.24862173
-5.49574787,11.63482456,3.19052531,6.07290085,0.06252232,0.49079999,1.47550007,0.86840165,0.07391427,3.26029899
-5.48974487,11.66184651,3.15759149,6.09314560,0.06454587,0.48492319,1.48862056,0.87765391,0.07316132,3.27790784
-5.48374187,11.70625001,3.12770117,6.12142634,0.06671252,0.47927130,1.50599911,0.88875283,0.07242331,3.30137394
-5.47773887,11.76765695,3.10123117,6.15761530,0.06898406,0.47383210,1.52769640,0.90149903,0.07171327,3.33045373
-5.47173587,11.84525154,3.07839213,6.20143051,0.07131832,0.46857818,1.55364963,0.91566573,0.07104219,3.36473843
-5.46573287,11.93781523,3.05922815,6.25245521,0.07367040,0.46346914,1.58366976,0.93100543,0.07041861,3.40366500
-5.45972986,12.04377973,3.04362317,6.31016408,0.07599410,0.45845428,1.61744314,0.94725758,0.06984831,3.44653367
-5.45372686,12.16129609,3.03131384,6.37395512,0.07824332,0.45347578,1.65453754,0.96415729,0.06933428,3.49253172
-5.44772386,12.28831661,3.02190773,6.44318557,0.08037345,0.44847209,1.69441250,0.98144464,0.06887667,3.54076227
-5.44172086,12.42268559,3.01490629,6.51720987,0.08234268,0.44338139,1.73643380,0.99887411,0.06847296,3.59027704
-5.43571786,12.56223417,3.00973088,6.59541740,0.08411328,0.43814496,1.77989128,1.01622387,0.06811824,3.64011158
-5.42971486,12.70487421,3.00575089,6.67726749,0.08565260,0.43271025,1.82401961,1.03330431,0.06780552,3.68932106
-5.42371186,12.84868563,3.00231237,6.76231937,0.08693392,0.42703347,1.86802086,1.04996537,0.06752618,3.73701514
-5.41770885,12.99199225,2.99876575,6.85025469,0.08793710,0.42108172,1.91108810,1.06610230,0.06727038,3.78238972
-5.41170585,13.13342123,2.99449151,6.94089054,0.08864895,0.41483435,1.95242878,1.08165922,0.06702753,3.82475423
-5.40570285,13.27194226,2.98892255,7.03418176,0.08906331,0.40828365,1.99128705,1.09663044,0.06678670,3.86355254
-5.39969985,13.40688362,2.98156237,7.13021133,0.08918095,0.40143487,2.02696382,1.11105905,0.06653700,3.89837666
-5.39369685,13.53792364,2.97199841,7.22916888,0.08900913,0.39430544,2.05883389,1.12503283,0.06626794,3.92897201
-5.38769385,13.66505747,2.95991014,7.33131791,0.08856104,0.38692368,2.08635925,1.13867742,0.06596966,3.95523424
-5.38169085,13.78854069,2.94507184,7.43695310,0.08785497,0.37932685,2.10909827,1.15214710,0.06563314,3.97719744
-5.37568784,13.90881294,2.92735025,7.54634987,0.08691340,0.37155888,2.12671041,1.16561334,0.06525031,3.99501465
-5.36968484,14.02640582,2.90669763,7.65970902,0.08576193,0.36366779,2.13895663,1.17925182,0.06481412,4.00893160
-5.36368184,14.14184081,2.88314087,7.77709977,0.08442824,0.35570296,2.14569560,1.19322839,0.06431860,4.01925539
-5.35767884,14.25552376,2.85676766,7.89840484,0.08294094,0.34771247,2.14687647,1.20768484,0.06375875,4.02632010
-5.35167584,14.36764271,2.82771069,8.02327127,0.08132857,0.33974061,2.14252881,1.22272517,0.06313060,4.03045138
-5.34567284,14.47807613,2.79613104,8.15107056,0.07961865,0.33182566,2.13275053,1.23840326,0.06243110,4.03193241
-5.33966983,14.58631815,2.76220185,8.28087144,0.07783686,0.32399809,2.11769488,1.25471260,0.06165812,4.03097346
-5.33366683,14.69142642,2.72609336,8.41142771,0.07600634,0.31627932,2.09755740,1.27157892,0.06081037,4.02768717
-5.32766383,14.79199704,2.68796009,8.54118317,0.07414725,0.30868100,2.07256367,1.28885618,0.05988747,4.02207112
-5.32166083,14.88616955,2.64793116,8.66829439,0.07227642,0.30120482,2.04295874,1.30632630,0.05888988,4.01399921
-5.31565783,14.97166292,2.60610393,8.79067125,0.07040724,0.29384304,2.00899876,1.32370295,0.05781899,4.00322237
-5.30965483,15.04584187,2.56254143,8.90603405,0.06854969,0.28657941,1.97094518,1.34063917,0.05667712,3.98937888
-5.30365183,15.10581063,2.51727358,9.01198501,0.06671055,0.27939066,1.92906180,1.35673879,0.05546757,3.97201376
-5.29764882,15.14852988,2.47030178,9.10609108,0.06489368,0.27224837,1.88361432,1.37157092,0.05419467,3.95060614
-5.29164582,15.17095071,2.42160659,9.18597417,0.06310045,0.26512111,1.83487236,1.38468706,0.05286375,3.92460302
-5.28564282,15.17015854,2.37115764,9.24940445,0.06133021,0.25797671,1.78311319,1.39563985,0.05148120,3.89345734
-5.27963982,15.14351914,2.31892514,9.29439217,0.05958074,0.25078464,1.72862678,1.40400257,0.05005438,3.85666804
-5.27363682,15.08881862,2.26489203,9.31927308,0.05784882,0.24351823,1.67172114,1.40938835,0.04859158,3.81381956
-5.26763382,15.00438949,2.20906579,9.32278339,0.05613062,0.23615673,1.61272744,1.41146810,0.04710189,3.76461841
-5.26163082,14.88921566,2.15148921,9.30411994,0.05442215,0.22868705,1.55200406,1.40998623,0.04559509,3.70892431
-5.25562781,14.74301037,2.09224926,9.26298279,0.05271957,0.22110511,1.48993896,1.40477329,0.04408145,3.64677411
-5.24962481,14.56626251,2.03148352,9.19959760,0.05101950,0.21341670,1.42694993,1.39575492,0.04257160,3.57839674
-5.24362181,14.36024855,1.96938359,9.11471678,0.04931921,0.20563795,1.36348239,1.38295659,0.04107628,3.50421839
-5.23761881,14.12700927,1.90619557,9.00959908,0.04761667,0.19779514,1.30000458,1.36650395,0.03960619,3.42485730
-5.23161581,13.86929212,1.84221723,8.88596859,0.04591068,0.18992422,1.23700036,1.34661874,0.03817178,3.34110854
-5.22561281,13.59046236,1.77779237,8.74595503,0.04420083,0.18206970,1.17495980,1.32361055,0.03678311,3.25391937
-5.21960980,13.29438707,1.71330255,8.59201818,0.04248742,0.17428334,1.11436808,1.29786484,0.03544971,3.16435664
-5.21360680,12.98529807,1.64915684,8.42685987,0.04077143,0.16662237,1.05569327,1.26982786,0.03418049,3.07356795
-5.20760380,12.66764035,1.58578009,8.25332776,0.03905439,0.15914761,0.99937363,1.23998928,0.03298362,2.98273854
-5.20160080,12.34591327,1.52360048,8.07431506,0.03733830,0.15192145,0.94580523,1.20886331,0.03186655,2.89304618
-5.19559780,12.02451209,1.46303703,7.89266080,0.03562556,0.14500578,0.89533043,1.17696935,0.03083591,2.80561646
-5.18959480,11.70757681,1.40448767,7.71105469,0.03391887,0.13846000,0.84822802,1.14481298,0.02989761,2.72148056
-5.18359180,11.39885512,1.34831847,7.53195072,0.03222118,0.13233920,0.80470540,1.11286817,0.02905675,2.64153750
-5.17758879,11.10158481,1.29485448,7.35749270,0.03053565,0.12669251,0.76489335,1.08156148,0.02831768,2.56652269
-5.17158579,10.81840045,1.24437255,7.18945447,0.02886566,0.12156177,0.72884346,1.05125888,0.02768400,2.49698395
-5.16558279,10.55126712,1.19709623,7.02919685,0.02721478,0.11698049,0.69652851,1.02225564,0.02715851,2.43326600
-5.15957979,10.30144328,1.15319290,6.87764235,0.02558677,0.11297308,0.66784555,0.99476961,0.02674320,2.37550365
-5.15357679,10.06947291,1.11277298,6.73526807,0.02398557,0.10955445,0.64262163,0.96893801,0.02643915,2.32362396
-5.14757379,9.85520615,1.07589100,6.60211633,0.02241532,0.10672992,0.62062173,0.94481777,0.02624648,2.27735659
-5.14157079,9.65784614,1.04254837,6.47782193,0.02088033,0.10449534,0.60155852,0.92238907,0.02616417,2.23625176
-5.13556778,9.47601908,1.01269730,6.36165420,0.01938506,0.10283755,0.58510348,0.90156193,0.02618997,2.19970465
-5.12956478,9.30786354,0.98624570,6.25257177,0.01793405,0.10173488,0.57089874,0.88218535,0.02632028,2.16698473
-5.12356178,9.15113457,0.96306251,6.14928724,0.01653191,0.10115799,0.55856930,0.86405838,0.02654996,2.13726887
-5.11755878,9.00331781,0.94298327,6.05033906,0.01518320,0.10107061,0.54773488,0.84694283,0.02687226,2.10967632
-5.11155578,8.86174869,0.92581545,5.95416750,0.01389237,0.10143047,0.53802123,0.83057665,0.02727873,2.08330429
-5.10555278,8.72373212,0.91134344,5.85919172,0.01266367,0.10219019,0.52907020,0.81468775,0.02775920,2.05726256
-5.09954977,8.58665788,0.89933298,5.76388523,0.01150106,0.10329819,0.52054860,0.79900744,0.02830182,2.03070582
-5.09354677,8.44810791,0.88953500,5.66684674,0.01040815,0.10469954,0.51215530,0.78328312,0.02889320,2.00286272
-5.08754377,8.30595191,0.88168881,5.56686421,0.00938810,0.10633676,0.50362672,0.76728964,0.02951854,1.97306058
-5.08154077,8.15842822,0.87552477,5.46296991,0.00844358,0.10815066,0.49474054,0.75083911,0.03016197,1.94074518
-5.07553777,8.00420797,0.87076656,5.35448480,0.00757675,0.11008101,0.48531764,0.73378868,0.03080686,1.90549532
-5.06953477,7.84244085,0.86713320,5.24105089,0.00678920,0.11206734,0.47522255,0.71604621,0.03143627,1.86703164
-5.06353177,7.67278157,0.86434102,5.12265071,0.00608200,0.11404959,0.46436234,0.69757364,0.03203340,1.82522018
-5.05752876,7.49539709,0.86210585,4.99961351,0.00545571,0.11596887,0.45268442,0.67838804,0.03258214,1.78007049
-5.05152576,7.31095475,0.86014542,4.87260815,0.00491037,0.11776820,0.44017324,0.65856045,0.03306755,1.73172905
-5.04552276,7.12059254,0.85818229,4.74262300,0.00444563,0.11939326,0.42684633,0.63821245,0.03347643,1.68046826
-5.03951976,6.92587291,0.85594717,4.61093388,0.00406073,0.12079318,0.41274979,0.61751090,0.03379773,1.62667187
-5.03351676,6.72872209,0.85318289,4.47906101,0.00375457,0.12192139,0.39795359,0.59666091,0.03402304,1.57081740
-5.02751376,6.53135721,0.84964861,4.34871663,0.00352580,0.12273641,0.38254672,0.57589736,0.03414683,1.51345644
-5.02151076,6.33620390,0.84512443,4.22174507,0.00337278,0.12320265,0.36663254,0.55547541,0.03416672,1.45519350
-5.01550775,6.14580715,0.83941605,4.10005721,0.00329367,0.12329116,0.35032434,0.53566020,0.03408358,1.39666417
-5.00950475,5.96273832,0.83235915,3.98556178,0.00328641,0.12298026,0.33374132,0.51671634,0.03390142,1.33851335
-5.00350175,5.78950146,0.82382348,3.88009563,0.00334872,0.12225608,0.31700494,0.49889724,0.03362726,1.28137418
-4.99749875,5.62844195,0.81371603,3.78535544,0.00347803,0.12111289,0.30023582,0.48243502,0.03327079,1.22584824
-4.99149575,5.48166029,0.80198334,3.70283331,0.00367149,0.11955321,0.28355107,0.46753110,0.03284395,1.17248755
-4.98549275,5.35093399,0.78861253,3.63375829,0.00392585,0.11758778,0.26706210,0.45434785,0.03236035,1.12177884
-4.97948974,5.23764992,0.77363094,3.57904620,0.00423744,0.11523515,0.25087287,0.44300172,0.03183469,1.07413037
-4.97348674,5.14274958,0.75710442,3.53925924,0.00460207,0.11252110,0.23507853,0.43355791,0.03128208,1.02986171
-4.96748374,5.06668887,0.73913413,3.51457719,0.00501494,0.10947784,0.21976442,0.42602692,0.03071733,0.98919646
-4.96148074,5.00941394,0.71985206,3.50478108,0.00547062,0.10614295,0.20500528,0.42036301,0.03015431,0.95225829
-4.95547774,4.97035400,0.69941539,3.50925011,0.00596298,0.10255812,0.19086485,0.41646471,0.02960532,0.91907001
-4.94947474,4.94843119,0.67800010,3.52697196,0.00648517,0.09876788,0.17739551,0.41417729,0.02908055,0.88955592
-4.94347174,4.94208750,0.65579396,3.55656626,0.00702963,0.09481815,0.16463827,0.41329721,0.02858765,0.86354705
-4.93746873,4.94932766,0.63298946,3.59632032,0.00758814,0.09075486,0.15262278,0.41357826,0.02813142,0.84078920
-4.93146573,4.96777660,0.60977681,3.64423598,0.00815187,0.08662263,0.14136757,0.41473932,0.02771365,0.82095346
-4.92546273,4.99474946,0.58633771,3.69808574,0.00871153,0.08246351,0.13088043,0.41647332,0.02733311,0.80364878
-4.91945973,5.02733156,0.56283972,3.75547628,0.00925753,0.07831600,0.12115887,0.41845716,0.02698566,0.78843620
-4.91345673,5.06246552,0.53943202,3.81391690,0.00978009,0.07421418,0.11219084,0.42036213,0.02666455,0.77484422
-4.90745373,5.09704226,0.51624220,3.87089042,0.01026955,0.07018718,0.10395543,0.42186454,0.02636079,0.76238482
-4.90145073,5.12799250,0.49337459,3.92392389,0.01071652,0.06625883,0.09642388,0.42265605,0.02606364,0.75056946
-4.89544772,5.15237546,0.47090983,3.97065659,0.01111217,0.06244761,0.08956053,0.42245336,0.02576120,0.73892468
-4.88944472,5.16746156,0.44890577,4.00890291,0.01144844,0.05876681,0.08332406,0.42100691,0.02544098,0.72700656
-4.88344172,5.17080612,0.42739944,4.03670788,0.01171830,0.05522491,0.07766863,0.41810820,0.02509057,0.71441367
-4.87743872,5.16031160,0.40640986,4.05239368,0.01191593,0.05182613,0.07254523,0.41359554,0.02469819,0.70079814
-4.87143572,5.13427642,0.38594156,4.05459562,0.01203692,0.04857112,0.06790290,0.40735803,0.02425332,0.68587427
-4.86543272,5.09142904,0.36598835,4.04228691,0.01207840,0.04545765,0.06369005,0.39933760,0.02374711,0.66942472
-4.85942971,5.03094657,0.34653722,4.01479161,0.01203914,0.04248144,0.05985562,0.38952920,0.02317284,0.65130395
-4.85342671,4.95245809,0.32757205,3.97178615,0.01191956,0.03963688,0.05635023,0.37797904,0.02252616,0.63143895
-4.84742371,4.85603314,0.30907689,3.91328989,0.01172176,0.03691771,0.05312711,0.36478120,0.02180528,0.60982740
-4.84142071,4.74215689,0.29103871,3.83964589,0.01144942,0.03431762,0.05014295,0.35007266,0.02101103,0.58653342
-4.83541771,4.61169375,0.27344948,3.75149323,0.01110768,0.03183076,0.04735855,0.33402711,0.02014674,0.56168122
-4.82941471,4.46584149,0.25630755,3.64973263,0.01070296,0.02945206,0.04473926,0.31684785,0.01921813,0.53544706
-4.82341171,4.30607852,0.23961819,3.53548709,0.01024280,0.02717746,0.04225529,0.29876001,0.01823302,0.50804995
-4.81740870,4.13410676,0.22339362,3.41005960,0.00973557,0.02500403,0.03988177,0.28000258,0.01720094,0.47974146
-4.81140570,3.95179267,0.20765231,3.27488960,0.00919024,0.02292992,0.03759873,0.26082045,0.01613280,0.45079526
-4.80540270,3.76110892,0.19241792,3.13150994,0.00861610,0.02095430,0.03539087,0.24145692,0.01504044,0.42149679
-4.79939970,3.56407862,0.17771782,2.98150581,0.00802252,0.01907713,0.03324720,0.22214673,0.01393614,0.39213335
-4.79339670,3.36272413,0.16358143,2.82647691,0.00741868,0.01729896,0.03116068,0.20311005,0.01283225,0.36298519
-4.78739370,3.15902160,0.15003856,2.66800367,0.00681336,0.01562067,0.02912766,0.18454749,0.01174078,0.33431763
-4.78139070,2.95486230,0.13711777,2.50761817,0.00621472,0.01404322,0.02714741,0.16663622,0.01067299,0.30637465
-4.77538769,2.75202123,0.12484481,2.34678007,0.00563017,0.01256736,0.02522157,0.14952728,0.00963916,0.27937388
-4.76938469,2.55213306,0.11324146,2.18685762,0.00506624,0.01119351,0.02335359,0.13334409,0.00864828,0.25350314
-4.76338169,2.35667536,0.10232452,2.02911350,0.00452849,0.00992148,0.02154830,0.11818202,0.00770796,0.22891852
-4.75737869,2.16695842,0.09210517,1.87469517,0.00402148,0.00875044,0.01981142,0.10410902,0.00682426,0.20574370
-4.75137569,1.98412107,0.08258864,1.72462928,0.00354879,0.00767878,0.01814920,0.09116708,0.00600170,0.18407074
-4.74537269,1.80913166,0.07377419,1.57981951,0.00311303,0.00670416,0.01656809,0.07937443,0.00524328,0.16396168
-4.73936968,1.64279336,0.06565536,1.44104742,0.00271594,0.00582344,0.01507450,0.06872826,0.00455055,0.14545125
-4.73336668,1.48575273,0.05822041,1.30897557,0.00235846,0.00503285,0.01367459,0.05920782,0.00392376,0.12855000
-4.72736368,1.33851088,0.05145295,1.18415262,0.00204086,0.00432802,0.01237419,0.05077776,0.00336198,0.11324798
-4.72136068,1.20143638,0.04533275,1.06701974,0.00176283,0.00370411,0.01117870,0.04339145,0.00286333,0.09951862
-4.71535768,1.07477922,0.03983655,0.95791819,0.00152366,0.00315597,0.01009312,0.03699425,0.00242514,0.08732262
-4.70935468,0.95868528,0.03493893,0.85709749,0.00132232,0.00267829,0.00912201,0.03152662,0.00204415,0.07661174
-4.70335168,0.85321085,0.03061315,0.76472418,0.00115761,0.00226574,0.00826959,0.02692690,0.00171671,0.06733233
-4.69734867,0.75833675,0.02683199,0.68089079,0.00102827,0.00191312,0.00753980,0.02313372,0.00143899,0.05942850
-4.69134567,0.67398185,0.02356848,0.60562477,0.00093306,0.00161552,0.00693636,0.02008809,0.00120710,0.05284485
-4.68534267,0.60001563,0.02079653,0.53889747,0.00087083,0.00136844,0.00646284,0.01773502,0.00101728,0.04752880
-4.67933967,0.53626969,0.01849152,0.48063272,0.00084061,0.00116795,0.00612274,0.01602475,0.00086601,0.04343229
-4.67333667,0.48254803,0.01663068,0.43071502,0.00084165,0.00101079,0.00591951,0.01491357,0.00075016,0.04051309
-4.66733367,0.43863601,0.01519352,0.38899719,0.00087338,0.00089451,0.00585656,0.01436431,0.00066704,0.03873562
-4.66133067,0.40430787,0.01416200,0.35530726,0.00093549,0.00081759,0.00593725,0.01434647,0.00061450,0.03807127
-4.65532766,0.37933293,0.01352074,0.32945463,0.00102787,0.00077954,0.00616484,0.01483613,0.00059099,0.03849841
-4.64932466,0.36348043,0.01325710,0.31123533,0.00115057,0.00078105,0.00654243,0.01581556,0.00059562,0.04000200
-4.64332166,0.35652314,0.01336122,0.30043644,0.00130378,0.00082412,0.00707288,0.01727277,0.00062818,0.04257307
