energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.41170585,2.15981464,0.53249081,0.00000000,1.31054627,1.24305027,0.55988644,0.00000000
-5.40570285,2.11074311,0.51807481,0.00000000,1.27334894,1.22382524,0.54212174,0.00000000
-5.39969985,2.06803064,0.50531512,0.00000000,1.23847272,1.20901701,0.52514864,0.00000000
-5.39369685,2.03312276,0.49460171,0.00000000,1.20700880,1.19945509,0.50934761,0.00000000
-5.38769385,2.00727599,0.48628364,0.00000000,1.17995805,1.19585050,0.49505830,0.00000000
-5.38169085,1.99152155,0.48065979,0.00000000,1.15820539,1.19877341,0.48257061,0.00000000
-5.37568784,1.98663692,0.47797088,0.00000000,1.14249849,1.20863557,0.47211784,0.00000000
-5.36968484,1.99312622,0.47839355,0.00000000,1.13343120,1.22567828,0.46387198,0.00000000
-5.36368184,2.01121003,0.48203622,0.00000000,1.13143194,1.24996607,0.45794146,0.00000000
-5.35767884,2.04082479,0.48893722,0.00000000,1.13675712,1.28138668,0.45437117,0.00000000
-5.35167584,2.08163142,0.49906494,0.00000000,1.14948934,1.31965678,0.45314462,0.00000000
-5.34567284,2.13303252,0.51231995,0.00000000,1.16953992,1.36433347,0.45418811,0.00000000
-5.33966983,2.19419717,0.52853905,0.00000000,1.19665536,1.41483069,0.45737639,0.00000000
-5.33366683,2.26409175,0.54750086,0.00000000,1.23042706,1.47043988,0.46253966,0.00000000
-5.32766383,2.34151554,0.56893265,0.00000000,1.27030373,1.53035378,0.46947128,0.00000000
-5.32166083,2.42513930,0.59251835,0.00000000,1.31560593,1.59369247,0.47793602,0.00000000
-5.31565783,2.51354521,0.61790701,0.00000000,1.36554215,1.65953036,0.48767821,0.00000000
-5.30965483,2.60526660,0.64472171,0.00000000,1.41922606,1.72692308,0.49842972,0.00000000
-5.30365183,2.69882601,0.67256852,0.00000000,1.47569456,1.79493323,0.50991724,0.00000000
-5.29764882,2.79277042,0.70104513,0.00000000,1.53392641,1.86265400,0.52186892,0.00000000
-5.29164582,2.88570260,0.72974906,0.00000000,1.59286122,1.92922992,0.53402001,0.00000000
-5.28564282,2.97630803,0.75828525,0.00000000,1.65141884,1.99387413,0.54611759,0.00000000
-5.27963982,3.06337677,0.78627279,0.00000000,1.70851891,2.05588183,0.55792438,0.00000000
-5.27363682,3.14582051,0.81335089,0.00000000,1.76310059,2.11463965,0.56922178,0.00000000
-5.26763382,3.22268460,0.83918389,0.00000000,1.81414247,2.16963118,0.57981208,0.00000000
-5.26163082,3.29315571,0.86346548,0.00000000,1.86068221,2.22043867,0.58952020,0.00000000
-5.25562781,3.35656542,0.88592201,0.00000000,1.90183599,2.26674154,0.59819502,0.00000000
-5.24962481,3.41239053,0.90631513,0.00000000,1.93681714,2.30831212,0.60571040,0.00000000
-5.24362181,3.46025068,0.92444361,0.00000000,1.96495369,2.34500918,0.61196611,0.00000000
-5.23761881,3.49990387,0.94014473,0.00000000,1.98570424,2.37677015,0.61688870,0.00000000
-5.23161581,3.53124066,0.95329490,0.00000000,1.99867155,2.40360235,0.62043232,0.00000000
-5.22561281,3.55427736,0.96381005,0.00000000,2.00361331,2.42557416,0.62257953,0.00000000
-5.21960980,3.56914867,0.97164531,0.00000000,2.00044943,2.44280638,0.62334202,0.00000000
-5.21360680,3.57610000,0.97679450,0.00000000,1.98926541,2.45546433,0.62276112,0.00000000
-5.20760380,3.57547950,0.97928905,0.00000000,1.97031133,2.46375096,0.62090798,0.00000000
-5.20160080,3.56772986,0.97919655,0.00000000,1.94399613,2.46790099,0.61788329,0.00000000
-5.19559780,3.55337961,0.97661884,0.00000000,1.91087719,2.46817620,0.61381638,0.00000000
-5.18959480,3.53303391,0.97168966,0.00000000,1.87164531,2.46486171,0.60886352,0.00000000
-5.18359180,3.50736441,0.96457179,0.00000000,1.82710533,2.45826306,0.60320534,0.00000000
-5.17758879,3.47709815,0.95545374,0.00000000,1.77815298,2.44870383,0.59704332,0.00000000
-5.17158579,3.44300519,0.94454597,0.00000000,1.72574867,2.43652345,0.59059532,0.00000000
-5.16558279,3.40588507,0.93207665,0.00000000,1.67088912,2.42207503,0.58409016,0.00000000
-5.15957979,3.36655208,0.91828715,0.00000000,1.61457781,2.40572281,0.57776139,0.00000000
-5.15357679,3.32581957,0.90342719,0.00000000,1.55779539,2.38783919,0.57184050,0.00000000
-5.14757379,3.28448356,0.88774987,0.00000000,1.50147113,2.36880107,0.56654960,0.00000000
-5.14157079,3.24330632,0.87150671,0.00000000,1.44645656,2.34898560,0.56209414,0.00000000
-5.13556778,3.20300019,0.85494282,0.00000000,1.39350231,2.32876538,0.55865575,0.00000000
-5.12956478,3.16421253,0.83829232,0.00000000,1.34323906,2.30850317,0.55638560,0.00000000
-5.12356178,3.12751239,0.82177430,0.00000000,1.29616327,2.28854647,0.55539872,0.00000000
-5.11755878,3.09337944,0.80558927,0.00000000,1.25262840,2.26922212,0.55576949,0.00000000
-5.11155578,3.06219591,0.78991628,0.00000000,1.21284176,2.25083122,0.55752854,0.00000000
-5.10555278,3.03424182,0.77491089,0.00000000,1.17686710,2.23364465,0.56066137,0.00000000
-5.09954977,3.00969395,0.76070386,0.00000000,1.14463286,2.21789946,0.56510878,0.00000000
-5.09354677,2.98862856,0.74740065,0.00000000,1.11594555,2.20379618,0.57076915,0.00000000
-5.08754377,2.97102774,0.73508171,0.00000000,1.09050771,2.19149732,0.57750244,0.00000000
-5.08154077,2.95678918,0.72380346,0.00000000,1.06793955,2.18112688,0.58513595,0.00000000
-5.07553777,2.94573878,0.71359986,0.00000000,1.04780340,2.17277100,0.59347138,0.00000000
-5.06953477,2.93764543,0.70448440,0.00000000,1.02962980,2.16647947,0.60229305,0.00000000
-5.06353177,2.93223725,0.69645248,0.00000000,1.01294411,2.16226798,0.61137678,0.00000000
-5.05752876,2.92921825,0.68948399,0.00000000,0.99729242,2.16012089,0.62049902,0.00000000
-5.05152576,2.92828478,0.68354592,0.00000000,0.98226582,2.15999425,0.62944586,0.00000000
-5.04552276,2.92914075,0.67859497,0.00000000,0.96752172,2.16181894,0.63802137,0.00000000
-5.03951976,2.93151097,0.67458006,0.00000000,0.95280158,2.16550364,0.64605495,0.00000000
-5.03351676,2.93515204,0.67144460,0.00000000,0.93794418,2.17093775,0.65340732,0.00000000
-5.02751376,2.93986051,0.66912872,0.00000000,0.92289398,2.17799398,0.65997478,0.00000000
-5.02151076,2.94547797,0.66757115,0.00000000,0.90770426,2.18653088,0.66569177,0.00000000
-5.01550775,2.95189331,0.66671115,0.00000000,0.89253498,2.19639540,0.67053142,0.00000000
-5.00950475,2.95904236,0.66649018,0.00000000,0.87764565,2.20742558,0.67450426,0.00000000
-5.00350175,2.96690529,0.66685371,0.00000000,0.86338348,2.21945374,0.67765515,0.00000000
-4.99749875,2.97550243,0.66775299,0.00000000,0.85016754,2.23231027,0.68005872,0.00000000
-4.99149575,2.98488918,0.66914689,0.00000000,0.83846970,2.24582841,0.68181349,0.00000000
-4.98549275,2.99515051,0.67100393,0.00000000,0.82879326,2.25984989,0.68303514,0.00000000
-4.97948974,3.00639590,0.67330436,0.00000000,0.82165028,2.27423177,0.68384926,0.00000000
-4.97348674,3.01875507,0.67604230,0.00000000,0.81753866,2.28885417,0.68438395,0.00000000
-4.96748374,3.03237485,0.67922787,0.00000000,0.81692003,2.30362880,0.68476273,0.00000000
-4.96148074,3.04741754,0.68288918,0.00000000,0.82019934,2.31850788,0.68509798,0.00000000
-4.95547774,3.06406045,0.68707397,0.00000000,0.82770711,2.33349298,0.68548540,0.00000000
-4.94947474,3.08249667,0.69185075,0.00000000,0.83968490,2.34864311,0.68599950,0.00000000
-4.94347174,3.10293633,0.69730925,0.00000000,0.85627475,2.36408139,0.68669041,0.00000000
-4.93746873,3.12560799,0.70355992,0.00000000,0.87751271,2.37999955,0.68758212,0.00000000
-4.93146573,3.15075925,0.71073232,0.00000000,0.90332661,2.39665952,0.68867198,0.00000000
-4.92546273,3.17865593,0.71897224,0.00000000,0.93353813,2.41439137,0.68993160,0.00000000
-4.91945973,3.20957901,0.72843747,0.00000000,0.96786867,2.43358713,0.69130884,0.00000000
-4.91345673,3.24381861,0.73929206,0.00000000,1.00594857,2.45469007,0.69273076,0.00000000
-4.90745373,3.28166466,0.75169923,0.00000000,1.04732918,2.47817928,0.69410732,0.00000000
-4.90145073,3.32339371,0.76581304,0.00000000,1.09149680,2.50454967,0.69533561,0.00000000
-4.89544772,3.36925213,0.78176890,0.00000000,1.13788787,2.53428785,0.69630420,0.00000000
-4.88944472,3.41943580,0.79967343,0.00000000,1.18590449,2.56784452,0.69689757,0.00000000
-4.88344172,3.47406701,0.81959395,0.00000000,1.23492942,2.60560445,0.69700025,0.00000000
-4.87743872,3.53316942,0.84154805,0.00000000,1.28434000,2.64785530,0.69650054,0.00000000
-4.87143572,3.59664235,0.86549392,0.00000000,1.33352022,2.69475668,0.69529368,0.00000000
-4.86543272,3.66423595,0.89132182,0.00000000,1.38187070,2.74631123,0.69328428,0.00000000
-4.85942971,3.73552860,0.91884741,0.00000000,1.42881624,2.80233925,0.69038816,0.00000000
-4.85342671,3.80990855,0.94780737,0.00000000,1.47381098,2.86245859,0.68653333,0.00000000
-4.84742371,3.88656125,0.97785790,0.00000000,1.51634130,2.92607139,0.68166050,0.00000000
-4.84142071,3.96446390,1.00857637,0.00000000,1.55592688,2.99235882,0.67572291,0.00000000
-4.83541771,4.04238861,1.03946635,0.00000000,1.59212026,3.06028500,0.66868574,0.00000000
-4.82941471,4.11891485,1.06996631,0.00000000,1.62450577,3.12861043,0.66052534,0.00000000
-4.82341171,4.19245188,1.09946160,0.00000000,1.65269810,3.19591532,0.65122820,0.00000000
-4.81740870,4.26127089,1.12729976,0.00000000,1.67634155,3.26063220,0.64078999,0.00000000
-4.81140570,4.32354642,1.15280843,0.00000000,1.69511009,3.32108718,0.62921475,0.00000000
-4.80540270,4.37740570,1.17531545,0.00000000,1.70870908,3.37554827,0.61651424,0.00000000
-4.79939970,4.42098455,1.19417032,0.00000000,1.71687857,3.42227923,0.60270768,0.00000000
-4.79339670,4.45248741,1.20876604,0.00000000,1.71939852,3.45959657,0.58782177,0.00000000
-4.78739370,4.47024925,1.21856062,0.00000000,1.71609563,3.48592763,0.57189097,0.00000000
-4.78139070,4.47279662,1.22309705,0.00000000,1.70685159,3.49986694,0.55495818,0.00000000
-4.77538769,4.45890502,1.22202102,0.00000000,1.69161208,3.50022862,0.53707545,0.00000000
-4.76938469,4.42765002,1.21509532,0.00000000,1.67039605,3.48609238,0.51830489,0.00000000
-4.76338169,4.37844958,1.20221051,0.00000000,1.64330432,3.45684103,0.49871949,0.00000000
-4.75737869,4.31109551,1.18339106,0.00000000,1.61052694,3.41218783,0.47840378,0.00000000
-4.75137569,4.22577243,1.15879673,0.00000000,1.57234830,3.35219246,0.45745422,0.00000000
-4.74537269,4.12306328,1.12871921,0.00000000,1.52914946,3.27726488,0.43597919,0.00000000
-4.73936968,4.00394093,1.09357391,0.00000000,1.48140722,3.18815698,0.41409859,0.00000000
-4.73336668,3.86974609,1.05388755,0.00000000,1.42968930,3.08594243,0.39194291,0.00000000
-4.72736368,3.72215257,1.01028178,0.00000000,1.37464583,2.97198564,0.36965172,0.00000000
-4.72136068,3.56312129,0.96345386,0.00000000,1.31699699,2.84790138,0.34737183,0.00000000
-4.71535768,3.39484487,0.91415504,0.00000000,1.25751718,2.71550668,0.32525492,0.00000000
-4.70935468,3.21968543,0.86316771,0.00000000,1.19701635,2.57676727,0.30345484,0.00000000
-4.70335168,3.04010795,0.81128209,0.00000000,1.13631906,2.43374062,0.28212476,0.00000000
-4.69734867,2.85861190,0.75927369,0.00000000,1.07624218,2.28851805,0.26141411,0.00000000
-4.69134567,2.67766404,0.70788207,0.00000000,1.01757220,2.14316803,0.24146569,0.00000000
-4.68534267,2.49963453,0.65779199,0.00000000,0.96104308,1.99968272,0.22241282,0.00000000
-4.67933967,2.32673898,0.60961729,0.00000000,0.90731569,1.85992962,0.20437685,0.00000000
-4.67333667,2.16098801,0.56388815,0.00000000,0.85695952,1.72560973,0.18746502,0.00000000
-4.66733367,2.00414599,0.52104194,0.00000000,0.81043775,1.59822345,0.17176878,0.00000000
-4.66133067,1.85769983,0.48141784,0.00000000,0.76809596,1.47904486,0.15736272,0.00000000
-4.65532766,1.72283847,0.44525502,0.00000000,0.73015523,1.36910474,0.14430386,0.00000000
-4.64932466,1.60044295,0.41269444,0.00000000,0.69670962,1.26918234,0.13263171,0.00000000
-4.64332166,1.49108687,0.38378362,0.00000000,0.66772820,1.17980549,0.12236861,0.00000000
-4.63731866,1.39504639,0.35848426,0.00000000,0.64306151,1.10125844,0.11352073,0.00000000
-4.63131566,1.31231873,0.33668191,0.00000000,0.62245194,1.03359643,0.10607933,0.00000000
-4.62531266,1.24264781,0.31819739,0.00000000,0.60554767,0.97666599,0.10002232,0.00000000
-4.61930965,1.18555555,0.30279910,0.00000000,0.59191945,0.93012976,0.09531610,0.00000000
-4.61330665,1.14037733,0.29021595,0.00000000,0.58107952,0.89349448,0.09191741,0.00000000
-4.60730365,1.10629984,0.28015018,0.00000000,0.57250181,0.86614097,0.08977529,0.00000000
-4.60130065,1.08239988,0.27228958,0.00000000,0.56564260,0.84735477,0.08883288,0.00000000
-4.59529765,1.06768253,0.26631887,0.00000000,0.55996083,0.83635637,0.08902916,0.00000000
-4.58929465,1.06111749,0.26192973,0.00000000,0.55493724,0.83233002,0.09030050,0.00000000
-4.58329165,1.06167241,0.25882934,0.00000000,0.55009178,0.83445016,0.09258190,0.00000000
-4.57728864,1.06834232,0.25674725,0.00000000,0.54499841,0.84190493,0.09580820,0.00000000
-4.57128564,1.08017461,0.25544059,0.00000000,0.53929722,0.85391617,0.09991490,0.00000000
-4.56528264,1.09628906,0.25469746,0.00000000,0.53270319,0.86975568,0.10483893,0.00000000
-4.55927964,1.11589290,0.25433892,0.00000000,0.52501170,0.88875768,0.11051920,0.00000000
-4.55327664,1.13829107,0.25421940,0.00000000,0.51610062,0.91032746,0.11689717,0.00000000
-4.54727364,1.16289186,0.25422605,0.00000000,0.50592924,0.93394667,0.12391733,0.00000000
-4.54127064,1.18920859,0.25427701,0.00000000,0.49453419,0.95917546,0.13152772,0.00000000
-4.53526763,1.21685796,0.25431913,0.00000000,0.48202284,0.98565212,0.13968062,0.00000000
-4.52926463,1.24555574,0.25432518,0.00000000,0.46856462,1.01309071,0.14833320,0.00000000
-4.52326163,1.27511067,0.25429089,0.00000000,0.45438072,1.04127736,0.15744848,0.00000000
-4.51725863,1.30541720,0.25423207,0.00000000,0.43973281,1.07006564,0.16699624,0.00000000
-4.51125563,1.33644780,0.25418185,0.00000000,0.42491133,1.09937178,0.17695415,0.00000000
-4.50525263,1.36824535,0.25418823,0.00000000,0.41022373,1.12916984,0.18730884,0.00000000
-4.49924962,1.40091603,0.25431206,0.00000000,0.39598333,1.15948738,0.19805693,0.00000000
-4.49324662,1.43462287,0.25462527,0.00000000,0.38249901,1.19040154,0.20920596,0.00000000
-4.48724362,1.46957994,0.25520947,0.00000000,0.37006613,1.22203573,0.22077497,0.00000000
-4.48124062,1.50604724,0.25615470,0.00000000,0.35895885,1.25455658,0.23279488,0.00000000
-4.47523762,1.54432562,0.25755829,0.00000000,0.34942394,1.28817101,0.24530819,0.00000000
-4.46923462,1.58475174,0.25952366,0.00000000,0.34167621,1.32312294,0.25836840,0.00000000
-4.46323162,1.62769223,0.26215885,0.00000000,0.33589528,1.35968927,0.27203862,0.00000000
-4.45722861,1.67353679,0.26557482,0.00000000,0.33222388,1.39817467,0.28638969,0.00000000
-4.45122561,1.72268966,0.26988315,0.00000000,0.33076724,1.43890475,0.30149767,0.00000000
-4.44522261,1.77555920,0.27519339,0.00000000,0.33159347,1.48221736,0.31744078,0.00000000
-4.43921961,1.83254538,0.28160984,0.00000000,0.33473481,1.52845183,0.33429592,0.00000000
-4.43321661,1.89402512,0.28922776,0.00000000,0.34018937,1.57793601,0.35213480,0.00000000
-4.42721361,1.96033574,0.29812938,0.00000000,0.34792338,1.63097156,0.37101999,0.00000000
-4.42121061,2.03175696,0.30837948,0.00000000,0.35787352,1.68781756,0.39100095,0.00000000
-4.41520760,2.10849202,0.32002107,0.00000000,0.36994946,1.74867322,0.41211023,0.00000000
-4.40920460,2.19064869,0.33307109,0.00000000,0.38403639,1.81366026,0.43436013,0.00000000
-4.40320160,2.27822122,0.34751659,0.00000000,0.39999741,1.88280592,0.45773987,0.00000000
-4.39719860,2.37107400,0.36331152,0.00000000,0.41767591,1.95602741,0.48221341,0.00000000
-4.39119560,2.46892815,0.38037426,0.00000000,0.43689776,2.03311890,0.50771822,0.00000000
-4.38519260,2.57135181,0.39858628,0.00000000,0.45747348,2.11374169,0.53416473,0.00000000
-4.37918959,2.67775497,0.41779192,0.00000000,0.47920023,2.19741859,0.56143684,0.00000000
-4.37318659,2.78738957,0.43779943,0.00000000,0.50186384,2.28353305,0.58939320,0.00000000
-4.36718359,2.89935511,0.45838330,0.00000000,0.52524080,2.37133347,0.61786931,0.00000000
-4.36118059,3.01261009,0.47928794,0.00000000,0.54910020,2.45994279,0.64668033,0.00000000
-4.35517759,3.12598906,0.50023248,0.00000000,0.57320581,2.54837358,0.67562447,0.00000000
-4.34917459,3.23822502,0.52091670,0.00000000,0.59731816,2.63554792,0.70448684,0.00000000
-4.34317159,3.34797646,0.54102788,0.00000000,0.62119678,2.72032193,0.73304356,0.00000000
-4.33716858,3.45385830,0.56024825,0.00000000,0.64460252,2.80151379,0.76106610,0.00000000
-4.33116558,3.55447582,0.57826300,0.00000000,0.66730008,2.87793460,0.78832565,0.00000000
-4.32516258,3.64846035,0.59476838,0.00000000,0.68906074,2.94842085,0.81459755,0.00000000
-4.31915958,3.73450575,0.60947983,0.00000000,0.70966525,3.01186743,0.83966554,0.00000000
-4.31315658,3.81140446,0.62213972,0.00000000,0.72890705,3.06725993,0.86332610,0.00000000
-4.30715358,3.87808205,0.63252463,0.00000000,0.74659572,3.11370524,0.88539249,0.00000000
