energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.38169085,0.57154819,0.23182399,0.16731334,0.01661770,0.35462102,0.05536997,0.00001689
-5.37568784,0.61530980,0.25714211,0.17938118,0.01838958,0.38196371,0.06061448,0.00001660
-5.36968484,0.66351381,0.28442083,0.19272607,0.02029184,0.41216461,0.06618398,0.00001650
-5.36368184,0.71545525,0.31340724,0.20714355,0.02230784,0.44479769,0.07201526,0.00001658
-5.35767884,0.77035404,0.34380281,0.22240773,0.02441770,0.47938654,0.07803767,0.00001680
-5.35167584,0.82736389,0.37526455,0.23827406,0.02659846,0.51540987,0.08417387,0.00001713
-5.34567284,0.88558377,0.40740806,0.25448288,0.02882421,0.55230858,0.09034101,0.00001756
-5.33966983,0.94407203,0.43981264,0.27076345,0.03106641,0.58949459,0.09645200,0.00001805
-5.33366683,1.00186311,0.47202856,0.28683875,0.03329430,0.62636131,0.10241720,0.00001859
-5.32766383,1.05798664,0.50358628,0.30243071,0.03547545,0.66229573,0.10814622,0.00001915
-5.32166083,1.11148855,0.53400767,0.31726602,0.03757639,0.69669185,0.11354999,0.00001973
-5.31565783,1.16145390,0.56281879,0.33108225,0.03956331,0.72896526,0.11854286,0.00002031
-5.30965483,1.20703049,0.58956396,0.34363416,0.04140292,0.75856851,0.12304487,0.00002090
-5.30365183,1.24745293,0.61382065,0.35470006,0.04306327,0.78500665,0.12698395,0.00002147
-5.29764882,1.28206604,0.63521473,0.36408801,0.04451464,0.80785268,0.13029803,0.00002206
-5.29164582,1.31034704,0.65343531,0.37164162,0.04573039,0.82676224,0.13293700,0.00002265
-5.28564282,1.33192539,0.66824890,0.37724522,0.04668780,0.84148690,0.13486443,0.00002328
-5.27963982,1.34659973,0.67951191,0.38082834,0.04736879,0.85188577,0.13605891,0.00002397
-5.27363682,1.35435103,0.68718130,0.38236913,0.04776056,0.85793457,0.13651507,0.00002474
-5.26763382,1.35535123,0.69132258,0.38189668,0.04785606,0.85973209,0.13624411,0.00002564
-5.26163082,1.34996714,0.69211485,0.37949207,0.04765435,0.85750336,0.13527387,0.00002670
-5.25562781,1.33875890,0.68985266,0.37528816,0.04716071,0.85159948,0.13364843,0.00002799
-5.24962481,1.32247313,0.68494426,0.36946795,0.04638662,0.84249391,0.13142710,0.00002955
-5.24362181,1.30203069,0.67790629,0.36226163,0.04534949,0.83077519,0.12868312,0.00003144
-5.23761881,1.27850916,0.66935498,0.35394239,0.04407228,0.81713620,0.12550172,0.00003373
-5.23161581,1.25312071,0.65999388,0.34482100,0.04258291,0.80236027,0.12197794,0.00003649
-5.22561281,1.22718556,0.65059853,0.33523947,0.04091350,0.78730435,0.11821405,0.00003978
-5.21960980,1.20210207,0.64199835,0.32556379,0.03909954,0.77287973,0.11431683,0.00004368
-5.21360680,1.17931398,0.63505618,0.31617611,0.03717896,0.76003092,0.11039464,0.00004825
-5.20760380,1.16027590,0.63064611,0.30746650,0.03519114,0.74971299,0.10655449,0.00005357
-5.20160080,1.14641780,0.62962997,0.29982453,0.03317590,0.74286831,0.10289921,0.00005969
-5.19559780,1.13910951,0.63283325,0.29363087,0.03117253,0.74040299,0.09952474,0.00006666
-5.18959480,1.13962621,0.64102099,0.28924916,0.02921890,0.74316376,0.09651767,0.00007454
-5.18359180,1.14911570,0.65487429,0.28701831,0.02735053,0.75191601,0.09395316,0.00008336
-5.17758879,1.16856829,0.67496806,0.28724537,0.02559994,0.76732324,0.09189320,0.00009315
-5.17158579,1.19879022,0.70175072,0.29019917,0.02399596,0.78992878,0.09038536,0.00010392
-5.16558279,1.24038104,0.73552634,0.29610481,0.02256326,0.82013997,0.08946191,0.00011567
-5.15957979,1.29371575,0.77644003,0.30513896,0.02132199,0.85821542,0.08913955,0.00012837
-5.15357679,1.35893209,0.82446695,0.31742632,0.02028754,0.90425554,0.08941955,0.00014199
-5.14757379,1.43592336,0.87940558,0.33303687,0.01947047,0.95819681,0.09028828,0.00015648
-5.14157079,1.52433696,0.94087567,0.35198428,0.01887646,1.01980972,0.09171826,0.00017178
-5.13556778,1.62357884,1.00832119,0.37422526,0.01850652,1.08870080,0.09366952,0.00018779
-5.12956478,1.73282385,1.08101859,0.39965982,0.01835711,1.16431859,0.09609124,0.00020442
-5.12356178,1.85103170,1.15809032,0.42813257,0.01842049,1.24596340,0.09892370,0.00022155
-5.11755878,1.97696819,1.23852358,0.45943475,0.01868506,1.33280095,0.10210025,0.00023906
-5.11155578,2.10923138,1.32119396,0.49330722,0.01913573,1.42387930,0.10554957,0.00025682
-5.10555278,2.24628177,1.40489349,0.52944409,0.01975440,1.51814883,0.10919775,0.00027467
-5.09954977,2.38647583,1.48836220,0.56749710,0.02052039,1.61448464,0.11297042,0.00029249
-5.09354677,2.52810192,1.57032245,0.60708060,0.02141092,1.71171091,0.11679472,0.00031013
-5.08754377,2.66941745,1.64951468,0.64777705,0.02240162,1.80862632,0.12060113,0.00032743
-5.08154077,2.80868619,1.72473345,0.68914298,0.02346699,1.90402989,0.12432497,0.00034427
-5.07553777,2.94421462,1.79486228,0.73071541,0.02458095,1.99674646,0.12790778,0.00036051
-5.06953477,3.07438614,1.85890601,0.77201845,0.02571723,2.08565097,0.13129822,0.00037604
-5.06353177,3.19769208,1.91601917,0.81257021,0.02684994,2.16969079,0.13445282,0.00039073
-5.05752876,3.31275865,1.96552929,0.85188984,0.02795397,2.24790547,0.13733630,0.00040450
-5.05152576,3.41836903,2.00695400,0.88950462,0.02900543,2.31944341,0.13992164,0.00041726
-5.04552276,3.51348013,2.04001118,0.92495697,0.02998207,2.38357478,0.14218980,0.00042894
-5.03951976,3.59723368,2.06462175,0.95781144,0.03086366,2.43970075,0.14412926,0.00043949
-5.03351676,3.66896167,2.08090483,0.98766140,0.03163230,2.48735866,0.14573523,0.00044886
-5.02751376,3.72818631,2.08916567,1.01413545,0.03227275,2.52622326,0.14700879,0.00045701
-5.02151076,3.77461503,2.08987689,1.03690346,0.03277261,2.55610443,0.14795586,0.00046394
-5.01550775,3.80813104,2.08365390,1.05568198,0.03312253,2.57694138,0.14858605,0.00046962
-5.00950475,3.82878040,2.07122572,1.07023916,0.03331631,2.58879421,0.14891160,0.00047406
-5.00350175,3.83675637,2.05340261,1.08039884,0.03335093,2.59183308,0.14894628,0.00047724
-4.99749875,3.83238205,2.03104209,1.08604384,0.03322652,2.58632587,0.14870439,0.00047919
-4.99149575,3.81609217,2.00501472,1.08711828,0.03294626,2.57262470,0.14819992,0.00047992
-4.98549275,3.78841494,1.97617146,1.08362893,0.03251620,2.55115218,0.14744584,0.00047942
-4.97948974,3.74995465,1.94531369,1.07564537,0.03194502,2.52238776,0.14645358,0.00047773
-4.97348674,3.70137564,1.91316735,1.06329909,0.03124370,2.48685465,0.14523269,0.00047487
-4.96748374,3.64338801,1.88036199,1.04678136,0.03042524,2.44510792,0.14379077,0.00047084
-4.96148074,3.57673532,1.84741545,1.02633998,0.02950420,2.39772366,0.14213345,0.00046569
-4.95547774,3.50218443,1.81472449,1.00227484,0.02849637,2.34528977,0.14026470,0.00045944
-4.94947474,3.42051724,1.78256138,0.97493249,0.02741826,2.28839808,0.13818714,0.00045211
-4.94347174,3.33252420,1.75107625,0.94469974,0.02628675,2.22763799,0.13590253,0.00044377
-4.93746873,3.23899933,1.72030457,0.91199649,0.02511866,2.16359139,0.13341234,0.00043445
-4.93146573,3.14073618,1.69017916,0.87726784,0.02393039,2.09682875,0.13071832,0.00042420
-4.92546273,3.03852462,1.66054571,0.84097584,0.02273755,2.02790607,0.12782306,0.00041310
-4.91945973,2.93314777,1.63118095,0.80359088,0.02155473,1.95736255,0.12473053,0.00040121
-4.91345673,2.82537901,1.60181222,0.76558315,0.02039522,1.88571870,0.12144657,0.00038862
-4.90745373,2.71597853,1.57213782,0.72741412,0.01927082,1.81347462,0.11797923,0.00037541
-4.90145073,2.60568951,1.54184671,0.68952840,0.01819175,1.74110841,0.11433903,0.00036168
-4.89544772,2.49523359,1.51063716,0.65234620,0.01716658,1.66907439,0.11053911,0.00034753
-4.88944472,2.38530569,1.47823335,0.61625631,0.01620218,1.59780120,0.10659521,0.00033308
-4.88344172,2.27656837,1.44439957,0.58161000,0.01530375,1.52768960,0.10252560,0.00031842
-4.87743872,2.16964569,1.40895147,0.54871586,0.01447493,1.45911009,0.09835079,0.00030368
-4.87143572,2.06511695,1.37176433,0.51783550,0.01371780,1.39240031,0.09409326,0.00028896
-4.86543272,1.96351050,1.33277816,0.48918050,0.01303309,1.32786241,0.08977705,0.00027436
-4.85942971,1.86529785,1.29199974,0.46291037,0.01242022,1.26576048,0.08542727,0.00026001
-4.85342671,1.77088857,1.24950188,0.43913168,0.01187750,1.20631819,0.08106964,0.00024597
-4.84742371,1.68062611,1.20542018,0.41789830,0.01140223,1.14971688,0.07672999,0.00023236
-4.84142071,1.59478491,1.15994769,0.39921286,0.01099086,1.09609431,0.07243376,0.00021923
-4.83541771,1.51356909,1.11332795,0.38302921,0.01063912,1.04554412,0.06820551,0.00020667
-4.82941471,1.43711290,1.06584685,0.36925607,0.01034213,0.99811644,0.06406860,0.00019471
-4.82341171,1.36548303,1.01782393,0.35776158,0.01009457,0.95381951,0.06004476,0.00018341
-4.81740870,1.29868303,0.96960347,0.34837886,0.00989080,0.91262268,0.05615386,0.00017280
-4.81140570,1.23665966,0.92154594,0.34091236,0.00972494,0.87446069,0.05241372,0.00016290
-4.80540270,1.17931124,0.87402006,0.33514494,0.00959106,0.83923924,0.04884002,0.00015371
-4.79939970,1.12649769,0.82739600,0.33084538,0.00948330,0.80684183,0.04544628,0.00014524
-4.79339670,1.07805211,0.78203971,0.32777637,0.00939596,0.77713765,0.04224392,0.00013749
-4.78739370,1.03379334,0.73830875,0.32570245,0.00932367,0.74999029,0.03924242,0.00013043
-4.78139070,0.99353924,0.69654939,0.32439796,0.00926151,0.72526692,0.03644953,0.00012407
-4.77538769,0.95711995,0.65709517,0.32365439,0.00920512,0.70284763,0.03387151,0.00011837
-4.76938469,0.92439058,0.62026653,0.32328726,0.00915081,0.68263431,0.03151340,0.00011332
-4.76338169,0.89524267,0.58637129,0.32314179,0.00909570,0.66455876,0.02937938,0.00010891
-4.75737869,0.86961384,0.55570569,0.32309758,0.00903773,0.64858945,0.02747299,0.00010513
-4.75137569,0.84749486,0.52855554,0.32307163,0.00897574,0.63473646,0.02579744,0.00010197
-4.74537269,0.82893371,0.50519703,0.32301990,0.00890947,0.62305418,0.02435578,0.00009943
-4.73936968,0.81403614,0.48589678,0.32293705,0.00883958,0.61364148,0.02315109,0.00009751
-4.73336668,0.80296247,0.47091081,0.32285443,0.00876754,0.60663902,0.02218653,0.00009622
-4.72736368,0.79592040,0.46048196,0.32283637,0.00869554,0.60222369,0.02146530,0.00009558
-4.72136068,0.79315410,0.45483568,0.32297484,0.00862639,0.60060022,0.02099050,0.00009560
-4.71535768,0.79492966,0.45417400,0.32338281,0.00856333,0.60199015,0.02076493,0.00009632
-4.70935468,0.80151750,0.45866765,0.32418645,0.00850984,0.60661849,0.02079076,0.00009774
-4.70335168,0.81317245,0.46844671,0.32551664,0.00846944,0.61469873,0.02106912,0.00009989
-4.69734867,0.83011231,0.48358981,0.32750022,0.00844545,0.62641672,0.02159961,0.00010278
-4.69134567,0.85249585,0.50411271,0.33025127,0.00844078,0.64191416,0.02237982,0.00010643
-4.68534267,0.88040144,0.52995660,0.33386297,0.00845776,0.66127267,0.02340480,0.00011083
-4.67933967,0.91380741,0.56097689,0.33840042,0.00849790,0.68449915,0.02466658,0.00011597
-4.67333667,0.95257518,0.59693335,0.34389475,0.00856179,0.71151320,0.02615370,0.00012184
-4.66733367,0.99643620,0.63748224,0.35033891,0.00864897,0.74213757,0.02785094,0.00012840
-4.66133067,1.04498367,0.68217134,0.35768524,0.00875788,0.77609204,0.02973903,0.00013559
-4.65532766,1.09766953,0.73043840,0.36584497,0.00888587,0.81299134,0.03179470,0.00014334
-4.64932466,1.15380746,0.78161367,0.37468982,0.00902922,0.85234746,0.03399076,0.00015159
-4.64332166,1.21258168,0.83492691,0.38405533,0.00918328,0.89357635,0.03629650,0.00016022
-4.63731866,1.27306186,0.88951891,0.39374604,0.00934257,0.93600898,0.03867821,0.00016914
-4.63131566,1.33422342,0.94445761,0.40354206,0.00950105,0.97890644,0.04110003,0.00017822
-4.62531266,1.39497272,0.99875844,0.41320679,0.00965228,1.02147852,0.04352488,0.00018733
-4.61930965,1.45417620,1.05140830,0.42249535,0.00978970,1.06290520,0.04591562,0.00019633
-4.61330665,1.51069232,1.10139250,0.43116345,0.00990693,1.10236002,0.04823639,0.00020510
-4.60730365,1.56340515,1.14772353,0.43897610,0.00999796,1.13903455,0.05045397,0.00021348
-4.60130065,1.61125808,1.18947067,0.44571596,0.01005747,1.17216299,0.05253921,0.00022134
-4.59529765,1.65328652,1.22578910,0.45119091,0.01008102,1.20104579,0.05446849,0.00022856
-4.58929465,1.68864804,1.25594738,0.45524049,0.01006529,1.22507136,0.05622498,0.00023501
-4.58329165,1.71664899,1.27935191,0.45774117,0.01000819,1.24373515,0.05779991,0.00024057
-4.57728864,1.73676630,1.29556746,0.45860999,0.00990899,1.25665516,0.05919351,0.00024516
-4.57128564,1.74866382,1.30433255,0.45780692,0.00976840,1.26358348,0.06041569,0.00024869
-4.56528264,1.75220255,1.30556929,0.45533550,0.00958854,1.26441336,0.06148649,0.00025110
-4.55927964,1.74744435,1.29938682,0.45124211,0.00937293,1.25918162,0.06243606,0.00025234
-4.55327664,1.73464921,1.28607849,0.44561386,0.00912638,1.24806645,0.06330432,0.00025239
-4.54727364,1.71426607,1.26611267,0.43857531,0.00885488,1.23138071,0.06414014,0.00025123
-4.54127064,1.68691785,1.24011759,0.43028410,0.00856538,1.20956110,0.06500021,0.00024890
-4.53526763,1.65338107,1.20886095,0.42092582,0.00826567,1.18315366,0.06594743,0.00024541
-4.52926463,1.61456110,1.17322509,0.41070823,0.00796406,1.15279627,0.06704893,0.00024081
-4.52326163,1.57146381,1.13417866,0.39985508,0.00766924,1.11919875,0.06837385,0.00023518
-4.51725863,1.52516469,1.09274614,0.38859968,0.00738998,1.08312133,0.06999074,0.00022860
-4.51125563,1.47677663,1.04997627,0.37717849,0.00713488,1.04535231,0.07196493,0.00022116
-4.50525263,1.42741731,1.00691059,0.36582476,0.00691217,1.00668556,0.07435566,0.00021296
-4.49924962,1.37817727,0.96455343,0.35476257,0.00672947,0.96789872,0.07721327,0.00020413
-4.49324662,1.33008988,0.92384417,0.34420118,0.00659359,0.92973267,0.08057661,0.00019479
-4.48724362,1.28410390,0.88563285,0.33433010,0.00651033,0.89287294,0.08447045,0.00018505
-4.48124062,1.24105957,0.85065985,0.32531472,0.00648431,0.85793358,0.08890350,0.00017506
-4.47523762,1.20166899,0.81954017,0.31729288,0.00651889,0.82544397,0.09386664,0.00016494
-4.46923462,1.16650124,0.79275262,0.31037228,0.00661598,0.79583880,0.09933182,0.00015480
-4.46323162,1.13597273,0.77063422,0.30462889,0.00677606,0.76945159,0.10525158,0.00014476
-4.45722861,1.11034292,0.75337950,0.30010652,0.00699805,0.74651173,0.11155923,0.00013494
-4.45122561,1.08971558,0.74104468,0.29681737,0.00727938,0.72714518,0.11816971,0.00012543
-4.44522261,1.07404527,0.73355620,0.29474373,0.00761595,0.71137849,0.12498130,0.00011631
-4.43921961,1.06314887,0.73072299,0.29384081,0.00800226,0.69914617,0.13187790,0.00010766
-4.43321661,1.05672153,0.73225195,0.29404039,0.00843149,0.69030076,0.13873210,0.00009954
-4.42721361,1.05435634,0.73776561,0.29525542,0.00889561,0.68462536,0.14540864,0.00009200
-4.42121061,1.05556691,0.74682137,0.29738523,0.00938561,0.68184792,0.15176851,0.00008508
-4.41520760,1.05981184,0.75893129,0.30032115,0.00989167,0.68165674,0.15767315,0.00007880
-4.40920460,1.06652005,0.77358170,0.30395227,0.01040340,0.68371638,0.16298894,0.00007317
-4.40320160,1.07511578,0.79025170,0.30817114,0.01091013,0.68768339,0.16759151,0.00006821
-4.39719860,1.08504224,0.80842997,0.31287896,0.01140114,0.69322115,0.17136989,0.00006391
-4.39119560,1.09578285,0.82762914,0.31799012,0.01186597,0.70001300,0.17423024,0.00006026
-4.38519260,1.10687911,0.84739739,0.32343572,0.01229472,0.70777333,0.17609896,0.00005724
-4.37918959,1.11794438,0.86732688,0.32916598,0.01267828,0.71625595,0.17692516,0.00005486
-4.37318659,1.12867302,0.88705899,0.33515116,0.01300861,0.72525954,0.17668224,0.00005308
-4.36718359,1.13884465,0.90628625,0.34138124,0.01327896,0.73462992,0.17536865,0.00005190
-4.36118059,1.14832334,0.92475141,0.34786397,0.01348402,0.74425918,0.17300774,0.00005129
-4.35517759,1.15705220,0.94224385,0.35462168,0.01362009,0.75408190,0.16964666,0.00005125
-4.34917459,1.16504369,0.95859395,0.36168694,0.01368516,0.76406865,0.16535453,0.00005175
-4.34317159,1.17236647,0.97366604,0.36909718,0.01367889,0.77421743,0.16021980,0.00005278
-4.33716858,1.17912970,0.98735052,0.37688879,0.01360260,0.78454360,0.15434710,0.00005434
-4.33116558,1.18546595,0.99955606,0.38509098,0.01345920,0.79506905,0.14785361,0.00005640
-4.32516258,1.19151370,1.01020222,0.39371978,0.01325300,0.80581129,0.14086520,0.00005894
-4.31915958,1.19740082,1.01921349,0.40277269,0.01298953,0.81677343,0.13351245,0.00006195
-4.31315658,1.20322991,1.02651497,0.41222423,0.01267535,0.82793556,0.12592680,0.00006540
-4.30715358,1.20906676,1.03203012,0.42202289,0.01231774,0.83924836,0.11823699,0.00006927
