energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.74187094,9.58391268,0.54574017,0.03171281,2.62963402,5.23801670,0.15821635,5.52123598
-5.73586793,10.12685633,0.59242398,0.03351466,2.81927533,5.52042627,0.16372468,5.83655716
-5.72986493,10.67688680,0.64131269,0.03536267,3.01641541,5.80490849,0.16879470,6.15630745
-5.72386193,11.22823033,0.69197899,0.03724257,3.21916017,6.08841792,0.17337776,6.47704353
-5.71785893,11.77494234,0.74395520,0.03913934,3.42548759,6.36781808,0.17743620,6.79519532
-5.71185593,12.31102871,0.79674255,0.04103743,3.63328903,6.63994859,0.18094370,7.10714065
-5.70585293,12.83057731,0.84982206,0.04292097,3.84041563,6.90169778,0.18388519,7.40928669
-5.69984992,13.32789523,0.90266698,0.04477406,4.04472861,7.15007790,0.18625668,7.69815501
-5.69384692,13.79764631,0.95475607,0.04658107,4.24415113,7.38230009,0.18806467,7.97046678
-5.68784392,14.23498337,1.00558754,0.04832691,4.43671972,7.59584559,0.18932556,8.22322447
-5.68184092,14.63566869,1.05469289,0.04999739,4.62063287,7.78853001,0.19006477,8.45378614
-5.67583792,14.99617716,1.10165015,0.05157951,4.79429420,7.95855754,0.19031573,8.65992854
-5.66983492,15.31377634,1.14609580,0.05306174,4.95634816,8.10456209,0.19011880,8.83989595
-5.66383192,15.58657922,1.18773481,0.05443423,5.10570620,8.22563345,0.18952009,8.99243196
-5.65782891,15.81356616,1.22634816,0.05568903,5.24156189,8.32132667,0.18857011,9.11679247
-5.65182591,15.99457444,1.26179748,0.05682016,5.36339427,8.39165422,0.18732243,9.21273914
-5.64582291,16.13025529,1.29402639,0.05782369,5.47095890,8.43706108,0.18583230,9.28051358
-5.63981991,16.22200025,1.32305835,0.05869764,5.56426734,8.45838407,0.18415508,9.32079367
-5.63381691,16.27184030,1.34899111,0.05944193,5.64355609,8.45679742,0.18234484,9.33463453
-5.62781391,16.28232286,1.37198779,0.06005813,5.70924678,8.43374753,0.18045283,9.32339743
-5.62181091,16.25637306,1.39226512,0.06054926,5.76190011,8.39088029,0.17852603,9.28867075
-5.61580790,16.19714655,1.41007923,0.06091949,5.80216604,8.32996496,0.17660580,9.23218747
-5.60980490,16.10788155,1.42570974,0.06117381,5.83073348,8.25281836,0.17472662,9.15574386
-5.60380190,15.99175797,1.43944289,0.06131773,5.84828214,8.16123355,0.17291503,9.06112387
-5.59779890,15.85177076,1.45155453,0.06135694,5.85543964,8.05691630,0.17118881,8.95003320
-5.59179590,15.69062373,1.46229390,0.06129704,5.85274610,7.94143243,0.16955640,8.82404646
-5.58579290,15.51064880,1.47186889,0.06114333,5.84062828,7.81616827,0.16801667,8.68456974
-5.57978989,15.31375404,1.48043364,0.06090052,5.81938451,7.68230554,0.16655904,8.53281997
-5.57378689,15.10140188,1.48807902,0.06057273,5.78918105,7.54081113,0.16516395,8.36982120
-5.56778389,14.87461725,1.49482654,0.06016330,5.75005959,7.39244134,0.16380367,8.19641693
-5.56178089,14.63402353,1.50062583,0.05967487,5.70195533,7.23775924,0.16244354,8.01329655
-5.55577789,14.37990267,1.50535600,0.05910942,5.64472379,7.07716314,0.16104340,7.82103309
-5.54977489,14.11227453,1.50883061,0.05846832,5.57817461,6.91092362,0.15955940,7.62012893
-5.54377189,13.83098970,1.51080603,0.05775255,5.50210993,6.73922612,0.15794590,7.41106559
-5.53776888,13.53582935,1.51099281,0.05696283,5.41636464,6.56221613,0.15615756,7.19435383
-5.53176588,13.22660582,1.50906939,0.05609979,5.32084600,6.38004383,0.15415136,6.97058037
-5.52576288,12.90325793,1.50469751,0.05516423,5.21557012,6.19290554,0.15188863,6.74044781
-5.51975988,12.56593543,1.49753860,0.05415723,5.10069305,6.00107960,0.14933692,6.50480531
-5.51375688,12.21506846,1.48727029,0.05308038,4.97653479,5.80495478,0.14647161,6.26466791
-5.50775388,11.85141851,1.47360244,0.05193588,4.84359474,5.60505013,0.14327722,6.02122362
-5.50175088,11.47610924,1.45629176,0.05072669,4.70255813,5.40202567,0.13974846,5.77582805
-5.49574787,11.09063627,1.43515465,0.04945661,4.55429290,5.19668390,0.13589079,5.52998728
-5.48974487,10.69685687,1.41007748,0.04813033,4.39983780,4.98996280,0.13172065,5.28533033
-5.48374187,10.29696112,1.38102421,0.04675345,4.24038228,4.78292142,0.12726536,5.04357340
-5.47773887,9.89342743,1.34804088,0.04533245,4.07723960,4.57671941,0.12256256,4.80647828
-5.47173587,9.48896567,1.31125699,0.04387467,3.91181483,4.37259233,0.11765939,4.57580757
-5.46573287,9.08645184,1.27088384,0.04238824,3.74556935,4.17182427,0.11261141,4.35327964
-5.45972986,8.68885817,1.22720991,0.04088196,3.57998392,3.97571967,0.10748131,4.14052576
-5.45372686,8.29918239,1.18059370,0.03936520,3.41652208,3.78557587,0.10233741,3.93905182
-5.44772386,7.92037983,1.13145434,0.03784781,3.25659550,3.60265760,0.09725220,3.75020646
-5.44172086,7.55530091,1.08026046,0.03633989,3.10153286,3.42817458,0.09230070,3.57515683
-5.43571786,7.20663654,1.02751785,0.03485175,2.95255319,3.26326256,0.08755899,3.41487268
-5.42971486,6.87687247,0.97375630,0.03339364,2.81074462,3.10896833,0.08310268,3.27011888
-5.42371186,6.56825335,0.91951639,0.03197571,2.67704880,2.96623830,0.07900554,3.14145568
-5.41770885,6.28275621,0.86533636,0.03060777,2.55225104,2.83591028,0.07533818,3.02924575
-5.41170585,6.02207240,0.81173980,0.02929915,2.43697576,2.71870779,0.07216688,2.93366637
-5.40570285,5.78759648,0.75922429,0.02805858,2.33168673,2.61523588,0.06955246,2.85472503
-5.39969985,5.58042034,0.70825143,0.02689403,2.23669117,2.52597764,0.06754923,2.79227661
-5.39369685,5.40133047,0.65923835,0.02581255,2.15214678,2.45129031,0.06620407,2.74603996
-5.38769385,5.25080638,0.61255087,0.02482017,2.07807056,2.39140040,0.06555544,2.71561253
-5.38169085,5.12901868,0.56849846,0.02392176,2.01434860,2.34639711,0.06563249,2.70048133
-5.37568784,5.03582537,0.52733074,0.02312093,1.96074583,2.31622401,0.06645415,2.70002951
-5.36968484,4.97076597,0.48923582,0.02241991,1.91691520,2.30066882,0.06802824,2.71353801
-5.36368184,4.93305326,0.45434001,0.02181949,1.88240566,2.29935206,0.07035068,2.74018249
-5.35767884,4.92156371,0.42270908,0.02131890,1.85666901,2.31171525,0.07340464,2.77902624
-5.35167584,4.93482786,0.39435076,0.02091584,1.83906555,2.33700994,0.07716000,2.82901037
-5.34567284,4.97102273,0.36921831,0.02060638,1.82886904,2.37428884,0.08157278,2.88894287
-5.33966983,5.02796882,0.34721522,0.02038501,1.82527134,2.42240078,0.08658498,2.95748861
-5.33366683,5.10313430,0.32820060,0.02024465,1.82738768,2.47999079,0.09212466,3.03316231
-5.32766383,5.19364892,0.31199539,0.02017678,1.83426312,2.54550704,0.09810642,3.11432669
-5.32166083,5.29633022,0.29838904,0.02017150,1.84488109,2.61721547,0.10443227,3.19919752
-5.31565783,5.40772349,0.28714674,0.02021776,1.85817458,2.69322316,0.11099311,3.28585728
-5.30965483,5.52415673,0.27801684,0.02030354,1.87304049,2.77151052,0.11767052,3.37227815
-5.30365183,5.64181048,0.27073850,0.02041614,1.88835739,2.84997219,0.12433924,3.45635485
-5.29764882,5.75680152,0.26504928,0.02054244,1.90300643,2.92646562,0.13086997,3.53594679
-5.29164582,5.86527830,0.26069258,0.02066929,1.91589536,2.99886601,0.13713258,3.60892854
-5.28564282,5.96352488,0.25742474,0.02078380,1.92598459,3.06512549,0.14299966,3.67324659
-5.27963982,6.04806934,0.25502156,0.02087378,1.93231462,3.12333416,0.14835016,3.72698028
-5.27363682,6.11579176,0.25328408,0.02092805,1.93403353,3.17178025,0.15307308,3.76840371
-5.26763382,6.16402667,0.25204344,0.02093680,1.93042323,3.20900630,0.15707094,3.79604573
-5.26163082,6.19065469,0.25116456,0.02089192,1.92092309,3.23385878,0.16026307,3.80874453
-5.25562781,6.19417819,0.25054858,0.02078721,1.90514976,3.24552809,0.16258820,3.80569397
-5.24962481,6.17377676,0.25013395,0.02061863,1.88291178,3.24357692,0.16400662,3.78647875
-5.24362181,6.12933875,0.24989591,0.02038438,1.85421822,3.22795499,0.16450149,3.75109612
-5.23761881,6.06146674,0.24984464,0.02008493,1.81928065,3.19899926,0.16407934,3.69996288
-5.23161581,5.97145582,0.25002190,0.01972303,1.77850811,3.15741895,0.16276967,3.63390656
-5.22561281,5.86124519,0.25049638,0.01930351,1.73249527,3.10426612,0.16062374,3.55414125
-5.21960980,5.73334500,0.25135794,0.01883309,1.68200410,3.04089277,0.15771251,3.46222883
-5.21360680,5.59074166,0.25271092,0.01832010,1.62794002,2.96889646,0.15412381,3.36002742
-5.20760380,5.43678610,0.25466700,0.01777416,1.57132356,2.89005698,0.14995896,3.24962955
-5.20160080,5.27507038,0.25733766,0.01720576,1.51325890,2.80626704,0.14532896,3.13329304
-5.19559780,5.10929841,0.26082691,0.01662587,1.45490079,2.71946023,0.14035039,3.01336781
-5.18959480,4.94315717,0.26522440,0.01604555,1.39742134,2.63153979,0.13514130,2.89222228
-5.18359180,4.78019436,0.27059939,0.01547555,1.34197824,2.54431128,0.12981715,2.77217255
-5.17758879,4.62370793,0.27699583,0.01492597,1.28968557,2.45942236,0.12448722,2.65541767
-5.17158579,4.47665243,0.28442876,0.01440591,1.24158855,2.37831224,0.11925131,2.54398360
-5.16558279,4.34156564,0.29288229,0.01392329,1.19864285,2.30217274,0.11419721,2.43967779
-5.15957979,4.22051789,0.30230914,0.01348461,1.16169898,2.23192242,0.10939873,2.34405611
-5.15357679,4.11508516,0.31263174,0.01309492,1.13149202,2.16819434,0.10491458,2.25840230
-5.14757379,4.02634551,0.32374487,0.01275771,1.10863631,2.11133721,0.10078791,2.18372013
-5.14157079,3.95489715,0.33551955,0.01247503,1.09362472,2.06142935,0.09704663,2.12073727
-5.13556778,3.90089531,0.34780795,0.01224753,1.08683164,2.01830361,0.09370431,2.06991935
-5.12956478,3.86410416,0.36044908,0.01207464,1.08851886,1.98158162,0.09076167,2.03149228
-5.12356178,3.84395935,0.37327472,0.01195475,1.09884303,1.95071461,0.08820847,2.00547046
-5.11755878,3.83963645,0.38611544,0.01188540,1.11786390,1.92502852,0.08602567,1.99168846
-5.11155578,3.85012048,0.39880623,0.01186354,1.14555210,1.90377039,0.08418773,1.98983352
-5.10555278,3.87427231,0.41119146,0.01188564,1.18179565,1.88615375,0.08266497,1.99947679
-5.09954977,3.91088789,0.42312887,0.01194799,1.22640465,1.87140046,0.08142569,2.02010113
-5.09354677,3.95874752,0.43449260,0.01204674,1.27911359,1.85877717,0.08043825,2.05112416
-5.08754377,4.01665315,0.44517486,0.01217812,1.33958140,1.84762495,0.07967268,2.09191547
-5.08154077,4.08345280,0.45508662,0.01233845,1.40738933,1.83738110,0.07910203,2.14180770
-5.07553777,4.15805240,0.46415708,0.01252421,1.48203724,1.82759279,0.07870335,2.20010172
-5.06953477,4.23941624,0.47233234,0.01273205,1.56293908,1.81792280,0.07845826,2.26606659
-5.06353177,4.32655814,0.47957335,0.01295877,1.64941853,1.80814789,0.07835319,2.33893570
-5.05752876,4.41852605,0.48585355,0.01320129,1.74070579,1.79815106,0.07837934,2.41790046
-5.05152576,4.51438329,0.49115633,0.01345658,1.83593662,1.78790881,0.07853237,2.50210341
-5.04552276,4.61318952,0.49547283,0.01372164,1.93415461,1.77747523,0.07881188,2.59063246
-5.03951976,4.71398459,0.49880000,0.01399348,2.03431746,1.76696431,0.07922083,2.68251793
-5.03351676,4.81577772,0.50113948,0.01426905,2.13530781,1.75653202,0.07976490,2.77673371
-5.02751376,4.91754406,0.50249708,0.01454528,2.23594872,1.74635951,0.08045174,2.87220354
-5.02151076,5.01822959,0.50288315,0.01481910,2.33502390,1.73663839,0.08129039,2.96781282
-5.01550775,5.11676464,0.50231353,0.01508752,2.43130179,1.72755891,0.08229065,3.06242591
-5.00950475,5.21208513,0.50081122,0.01534765,2.52356298,1.71930122,0.08346255,3.15490834
-5.00350175,5.30316020,0.49840834,0.01559685,2.61062949,1.71202988,0.08481587,3.24415270
-4.99749875,5.38902377,0.49514821,0.01583277,2.69139469,1.70589111,0.08635969,3.32910681
-4.99149575,5.46880735,0.49108728,0.01605350,2.76485223,1.70101232,0.08810201,3.40880226
-4.98549275,5.54177119,0.48629664,0.01625763,2.83012242,1.69750317,0.09004927,3.48238144
-4.97948974,5.60733072,0.48086277,0.01644429,2.88647455,1.69545715,0.09220597,3.54912110
-4.97348674,5.66507582,0.47488744,0.01661323,2.93334405,1.69495304,0.09457412,3.60845062
-4.96748374,5.71478063,0.46848656,0.01676479,2.97034319,1.69605548,0.09715275,3.65996366
-4.96148074,5.75640266,0.46178798,0.01689986,2.99726508,1.69881395,0.09993731,3.70342213
-4.95547774,5.79007066,0.45492815,0.01701981,3.01408052,1.70326005,0.10291911,3.73875201
-4.94947474,5.81606158,0.44804801,0.01712637,3.02092802,1.70940282,0.10608466,3.76603125
-4.94347174,5.83476802,0.44128803,0.01722148,3.01809775,1.71722248,0.10941519,3.78547026
-4.93746873,5.84665810,0.43478296,0.01730715,3.00601035,1.72666290,0.11288618,3.79738633
-4.93146573,5.85223054,0.42865634,0.01738525,2.98519191,1.73762348,0.11646702,3.80217363
-4.92546273,5.85196810,0.42301535,0.01745737,2.95624684,1.74995134,0.12012094,3.80027058
-4.91945973,5.84629253,0.41794614,0.01752462,2.91982993,1.76343454,0.12380514,3.79212700
-4.91345673,5.83552450,0.41351011,0.01758755,2.87661954,1.77779724,0.12747118,3.77817278
-4.90745373,5.81985119,0.40974123,0.01764600,2.82729303,1.79269760,0.13106565,3.75879048
-4.90145073,5.79930400,0.40664477,0.01769906,2.77250592,1.80772890,0.13453122,3.73429322
-4.89544772,5.77374806,0.40419736,0.01774508,2.71287554,1.82242447,0.13780783,3.70490935
-4.88944472,5.74288429,0.40234852,0.01778171,2.64896967,1.83626629,0.14083427,3.67077471
-4.88344172,5.70626409,0.40102350,0.01780596,2.58130058,1.84869735,0.14354978,3.63193265
-4.87743872,5.66331558,0.40012735,0.01781438,2.51032398,1.85913725,0.14589596,3.58834177
-4.87143572,5.61337982,0.39954986,0.01780318,2.43644254,1.86700039,0.14781855,3.53989048
-4.86543272,5.55575457,0.39917119,0.01776849,2.36001316,1.87171585,0.14926922,3.48641729
-4.85942971,5.48974289,0.39886779,0.01770650,2.28135691,1.87274810,0.15020729,3.42773520
-4.85342671,5.41470326,0.39851828,0.01761372,2.20077062,1.86961722,0.15060114,3.36365870
-4.84742371,5.33009828,0.39800899,0.01748714,2.11853886,1.86191780,0.15042937,3.29403118
-4.84142071,5.23553872,0.39723875,0.01732443,2.03494538,1.84933522,0.14968159,3.21875127
-4.83541771,5.13082036,0.39612279,0.01712407,1.95028295,1.83165863,0.14835888,3.13779612
-4.82941471,5.01595146,0.39459543,0.01688544,1.86486079,1.80878976,0.14647370,3.05124048
-4.82341171,4.89116915,0.39261159,0.01660887,1.77900930,1.78074718,0.14404955,2.95927022
-4.81740870,4.75694407,0.39014687,0.01629566,1.69308147,1.74766569,0.14112005,2.86218962
-4.81140570,4.61397314,0.38719650,0.01594798,1.60745129,1.70979097,0.13772784,2.76042220
-4.80540270,4.46316087,0.38377300,0.01556882,1.52250912,1.66746972,0.13392303,2.65450507
-4.79939970,4.30559077,0.37990300,0.01516186,1.43865459,1.62113588,0.12976149,2.54507721
-4.79339670,4.14248847,0.37562331,0.01473126,1.35628753,1.57129366,0.12530296,2.43286271
-4.78739370,3.97517884,0.37097657,0.01428152,1.27579770,1.51849834,0.12060912,2.31864970
-4.78139070,3.80503961,0.36600679,0.01381728,1.19755396,1.46333578,0.11574169,2.20326659
-4.77538769,3.63345417,0.36075509,0.01334310,1.12189377,1.40640172,0.11076056,2.08755675
-4.76938469,3.46176603,0.35525596,0.01286334,1.04911354,1.34828195,0.10572218,1.97235304
-4.76338169,3.29123723,0.34953423,0.01238195,0.97946058,1.28953415,0.10067818,1.85845368
-4.75737869,3.12301291,0.34360299,0.01190238,0.91312709,1.23067245,0.09567428,1.74660044
-4.75137569,2.95809342,0.33746260,0.01142748,0.85024641,1.17215504,0.09074947,1.63746027
-4.74537269,2.79731509,0.33110086,0.01095948,0.79089187,1.11437553,0.08593564,1.53161099
-4.73936968,2.64134020,0.32449420,0.01049994,0.73507813,1.05765807,0.08125742,1.42953169
-4.73336668,2.49065601,0.31761008,0.01004982,0.68276487,1.00225640,0.07673248,1.33159772
-4.72736368,2.34558240,0.31041014,0.00960952,0.63386256,0.94835629,0.07237193,1.23808049
-4.72136068,2.20628698,0.30285406,0.00917900,0.58824005,0.89608135,0.06818115,1.14915142
-4.71535768,2.07280635,0.29490389,0.00875789,0.54573327,0.84550125,0.06416063,1.06488975
-4.70935468,1.94507186,0.28652854,0.00834560,0.50615483,0.79664199,0.06030704,0.98529323
-4.70335168,1.82293804,0.27770812,0.00794150,0.46930374,0.74949722,0.05661427,0.91029104
-4.69734867,1.70621201,0.26843795,0.00754502,0.43497500,0.70404004,0.05307452,0.83975799
-4.69134567,1.59468198,0.25873201,0.00715576,0.40296846,0.66023452,0.04967931,0.77352909
-4.68534267,1.48814352,0.24862555,0.00677366,0.37309661,0.61804625,0.04642035,0.71141376
-4.67933967,1.38642212,0.23817680,0.00639900,0.34519108,0.57745142,0.04329032,0.65320894
-4.67333667,1.28939131,0.22746767,0.00603253,0.31910760,0.53844415,0.04028339,0.59871054
-4.66733367,1.19698555,0.21660348,0.00567547,0.29472932,0.50104154,0.03739569,0.54772283
-4.66133067,1.10920780,0.20571159,0.00532948,0.27196849,0.46528670,0.03462546,0.50006554
-4.65532766,1.02613170,0.19493919,0.00499673,0.25076663,0.43124945,0.03197308,0.45557865
-4.64932466,0.94789874,0.18445023,0.00467974,0.23109326,0.39902502,0.02944097,0.41412478
-4.64332166,0.87471113,0.17442169,0.00438139,0.21294337,0.36873100,0.02703332,0.37558965
-4.63731866,0.80682088,0.16503929,0.00410481,0.19633404,0.34050270,0.02475570,0.33988061
-4.63131566,0.74451613,0.15649294,0.00385327,0.18130015,0.31448745,0.02261469,0.30692383
-4.62531266,0.68810543,0.14897185,0.00363008,0.16788973,0.29083805,0.02061732,0.27666045
-4.61930965,0.63790103,0.14265966,0.00343850,0.15615903,0.26970585,0.01877068,0.24904203
-4.61330665,0.59420172,0.13772965,0.00328157,0.14616755,0.25123367,0.01708139,0.22402582
-4.60730365,0.55727616,0.13434009,0.00316205,0.13797321,0.23554893,0.01555521,0.20157006
-4.60130065,0.52734713,0.13262991,0.00308230,0.13162792,0.22275725,0.01419667,0.18162957
-4.59529765,0.50457733,0.13271477,0.00304415,0.12717353,0.21293664,0.01300875,0.16415201
-4.58929465,0.48905693,0.13468359,0.00304883,0.12463836,0.20613249,0.01199271,0.14907471
-4.58329165,0.48079344,0.13859564,0.00309690,0.12403448,0.20235351,0.01114788,0.13632241
-4.57728864,0.47970389,0.14447823,0.00318818,0.12535553,0.20156867,0.01047164,0.12580572
-4.57128564,0.48560966,0.15232519,0.00332165,0.12857544,0.20370516,0.00995941,0.11742045
-4.56528264,0.49823406,0.16209612,0.00349548,0.13364790,0.20864759,0.00960472,0.11104772
-4.55927964,0.51720274,0.17371649,0.00370700,0.14050661,0.21623835,0.00939932,0.10655467
-4.55327664,0.54204708,0.18707874,0.00395267,0.14906641,0.22627907,0.00933339,0.10379594
-4.54727364,0.57221048,0.20204438,0.00422816,0.15922513,0.23853349,0.00939576,0.10261553
-4.54127064,0.60705774,0.21844709,0.00452835,0.17086627,0.25273143,0.00957413,0.10284918
-4.53526763,0.64588708,0.23609684,0.00484747,0.18386231,0.26857394,0.00985542,0.10432709
-4.52926463,0.68794500,0.25478498,0.00517917,0.19807863,0.28573960,0.01022601,0.10687679
-4.52326163,0.73244328,0.27429011,0.00551666,0.21337787,0.30389174,0.01067210,0.11032633
-4.51725863,0.77857799,0.29438465,0.00585286,0.22962447,0.32268649,0.01117999,0.11450735
-4.51125563,0.82554971,0.31484177,0.00618058,0.24668937,0.34178135,0.01173642,0.11925826
-4.50525263,0.87258432,0.33544248,0.00649269,0.26445439,0.36084402,0.01232886,0.12442719
-4.49924962,0.91895363,0.35598253,0.00678235,0.28281620,0.37956125,0.01294572,0.12987477
-4.49324662,0.96399488,0.37627873,0.00704315,0.30168953,0.39764715,0.01357667,0.13547655
-4.48724362,1.00712834,0.39617440,0.00726937,0.32100943,0.41485085,0.01421274,0.14112501
-4.48124062,1.04787207,0.41554368,0.00745607,0.34073234,0.43096295,0.01484647,0.14673105
-4.47523762,1.08585317,0.43429424,0.00759934,0.36083582,0.44582061,0.01547199,0.15222498
-4.46923462,1.12081494,0.45236844,0.00769637,0.38131690,0.45931088,0.01608499,0.15755687
-4.46323162,1.15261957,0.46974267,0.00774556,0.40218909,0.47137226,0.01668265,0.16269623
-4.45722861,1.18124623,0.48642497,0.00774661,0.42347811,0.48199433,0.01726355,0.16763126
-4.45122561,1.20678472,0.50245106,0.00770047,0.44521662,0.49121552,0.01782742,0.17236738
-4.44522261,1.22942521,0.51787893,0.00760944,0.46743828,0.49911918,0.01837494,0.17692545
-4.43921961,1.24944453,0.53278254,0.00747699,0.49017153,0.50582820,0.01890748,0.18133959
-4.43321661,1.26719011,0.54724486,0.00730778,0.51343353,0.51149861,0.01942679,0.18565485
-4.42721361,1.28306261,0.56135090,0.00710748,0.53722480,0.51631238,0.01993474,0.18992478
-4.42121061,1.29749820,0.57518111,0.00688263,0.56152503,0.52047014,0.02043306,0.19420920
-4.41520760,1.31095171,0.58880580,0.00664053,0.58629037,0.52418401,0.02092311,0.19857210
-4.40920460,1.32388170,0.60228085,0.00638900,0.61145268,0.52767107,0.02140573,0.20308004
-4.40320160,1.33673811,0.61564509,0.00613628,0.63692089,0.53114781,0.02188116,0.20780086
-4.39719860,1.34995317,0.62891961,0.00589079,0.66258440,0.53482573,0.02234898,0.21280294
-4.39119560,1.36393568,0.64210892,0.00566098,0.68831853,0.53890823,0.02280821,0.21815483
-4.38519260,1.37906866,0.65520396,0.00545518,0.71399169,0.54358876,0.02325738,0.22392534
-4.37918959,1.39570986,0.66818654,0.00528146,0.73947370,0.54905006,0.02369477,0.23018381
-4.37318659,1.41419431,0.68103486,0.00514743,0.76464471,0.55546421,0.02411859,0.23700038
-4.36718359,1.43483804,0.69372963,0.00506018,0.78940403,0.56299311,0.02452728,0.24444630
-4.36118059,1.45794170,0.70625991,0.00502607,0.81367799,0.57178896,0.02491969,0.25259371
-4.35517759,1.48379298,0.71862836,0.00505071,0.83742619,0.58199431,0.02529536,0.26151500
-4.34917459,1.51266654,0.73085500,0.00513877,0.86064530,0.59374113,0.02565469,0.27128140
-4.34317159,1.54482065,0.74297916,0.00529387,0.88337003,0.60714874,0.02599903,0.28196070
-4.33716858,1.58048982,0.75505904,0.00551851,0.90567063,0.62232018,0.02633069,0.29361412
-4.33116558,1.61987310,0.76716878,0.00581395,0.92764710,0.63933704,0.02665289,0.30629222
-4.32516258,1.66311832,0.77939304,0.00618009,0.94941988,0.65825277,0.02696957,0.32003014
-4.31915958,1.71030269,0.79181920,0.00661538,0.97111773,0.67908479,0.02728516,0.33484221
-4.31315658,1.76141113,0.80452763,0.00711676,0.99286313,0.70180578,0.02760416,0.35071628
-4.30715358,1.81631341,0.81758071,0.00767960,1.01475634,0.72633480,0.02793080,0.36760817
