energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.46573287,7.12869851,0.01588802,1.67729546,5.00264008,3.82463174,0.00747330,1.56236735
-5.45972986,7.07118701,0.01613943,1.63596006,4.98941492,3.77572633,0.00748553,1.57083757
-5.45372686,6.99163831,0.01632664,1.59201807,4.95728581,3.71656502,0.00750536,1.57255266
-5.44772386,6.88892125,0.01644517,1.54519164,4.90540443,3.64658933,0.00752577,1.56728353
-5.44172086,6.76250435,0.01649156,1.49533165,4.83336093,3.56555944,0.00754023,1.55493607
-5.43571786,6.61247829,0.01646353,1.44242148,4.74119803,3.47356468,0.00754298,1.53555671
-5.42971486,6.43955648,0.01636008,1.38657502,4.62941131,3.37102152,0.00752919,1.50933404
-5.42371186,6.24505381,0.01618161,1.32802939,4.49893592,3.25865911,0.00749519,1.47659604
-5.41770885,6.03084504,0.01592996,1.26713289,4.35112009,3.13749374,0.00743858,1.43780306
-5.41170585,5.79930497,0.01560839,1.20432901,4.18768665,3.00879327,0.00735833,1.39353680
-5.40570285,5.55323296,0.01522154,1.14013742,4.01068394,2.87403361,0.00725476,1.34448550
-5.39969985,5.29576549,0.01477534,1.07513301,3.82242803,2.73484927,0.00712959,1.29142606
-5.39369685,5.03028024,0.01427685,1.00992389,3.62543837,2.59298011,0.00698584,1.23520357
-5.38769385,4.76029583,0.01373405,0.94512949,3.42236918,2.45021683,0.00682772,1.17670915
-5.38169085,4.48937103,0.01315570,0.88135963,3.21593906,2.30834727,0.00666047,1.11685677
-5.37568784,4.22100736,0.01255101,0.81919534,3.00886126,2.16910557,0.00649020,1.05656013
-5.36968484,3.95855833,0.01192945,0.75917225,2.80377681,2.03412617,0.00632367,0.99671016
-5.36368184,3.70514829,0.01130046,0.70176678,2.60319270,1.90490385,0.00616805,0.93815414
-5.35767884,3.46360321,0.01067320,0.64738577,2.40942685,1.78276100,0.00603068,0.88167694
-5.35167584,3.23639495,0.01005636,0.59635937,2.22456122,1.66882284,0.00591886,0.82798502
-5.34567284,3.02559990,0.00945792,0.54893742,2.05040417,1.56400064,0.00583957,0.77769352
-5.33966983,2.83287228,0.00888497,0.50528892,1.88846264,1.46898298,0.00579930,0.73131677
-5.33366683,2.65943167,0.00834363,0.46550445,1.73992430,1.38423440,0.00580377,0.68926214
-5.32766383,2.50606375,0.00783889,0.42960095,1.60564950,1.31000086,0.00585786,0.65182734
-5.32166083,2.37313296,0.00737462,0.39752854,1.48617254,1.24632089,0.00596535,0.61920080
-5.31565783,2.26060523,0.00695352,0.36917879,1.38171137,1.19304138,0.00612890,0.59146499
-5.30965483,2.16807909,0.00657715,0.34439388,1.29218480,1.14983699,0.00634990,0.56860209
-5.30365183,2.09482299,0.00624599,0.32297638,1.21723603,1.11623182,0.00662846,0.55050179
-5.29764882,2.03981712,0.00595955,0.30469882,1.15626125,1.09162258,0.00696340,0.53697060
-5.29164582,2.00179783,0.00571641,0.28931320,1.10844214,1.07530205,0.00735224,0.52774226
-5.28564282,1.97930320,0.00551441,0.27655960,1.07278103,1.06648237,0.00779132,0.52248888
-5.27963982,1.97071833,0.00535072,0.26617416,1.04813753,1.06431727,0.00827583,0.52083232
-5.27363682,1.97431944,0.00522200,0.25789596,1.03326575,1.06792303,0.00879995,0.52235562
-5.26763382,1.98831591,0.00512453,0.25147288,1.02685097,1.07639787,0.00935700,0.52661410
-5.26163082,2.01088974,0.00505430,0.24666648,1.02754513,1.08883956,0.00993956,0.53314595
-5.25562781,2.04023209,0.00500716,0.24325577,1.03400040,1.10436133,0.01053964,0.54148228
-5.24962481,2.07457673,0.00497891,0.24104023,1.04490022,1.12210612,0.01114889,0.55115633
-5.24362181,2.11223026,0.00496537,0.23984192,1.05898742,1.14125924,0.01175872,0.56171205
-5.23761881,2.15159929,0.00496249,0.23950695,1.07508905,1.16105966,0.01236052,0.57271177
-5.23161581,2.19121441,0.00496640,0.23990640,1.09213758,1.18080999,0.01294581,0.58374323
-5.22561281,2.22975118,0.00497347,0.24093677,1.10918849,1.19988519,0.01350639,0.59442577
-5.21960980,2.26604811,0.00498035,0.24252008,1.12543395,1.21774030,0.01403449,0.60441587
-5.21360680,2.29912179,0.00498401,0.24460367,1.14021289,1.23391693,0.01452292,0.61341202
-5.20760380,2.32817902,0.00498177,0.24715979,1.15301723,1.24804878,0.01496515,0.62115890
-5.20160080,2.35262616,0.00497131,0.25018504,1.16349481,1.25986601,0.01535546,0.62745096
-5.19559780,2.37207559,0.00495070,0.25369960,1.17144897,1.26919841,0.01568899,0.63213537
-5.18959480,2.38634930,0.00491842,0.25774637,1.17683529,1.27597743,0.01596182,0.63511432
-5.18359180,2.39547959,0.00487335,0.26238998,1.17975572,1.28023684,0.01617102,0.63634665
-5.17758879,2.39970697,0.00481475,0.26771567,1.18045060,1.28211208,0.01631472,0.63584879
-5.17158579,2.39947508,0.00474231,0.27382804,1.17928870,1.28183815,0.01639209,0.63369489
-5.16558279,2.39542263,0.00465611,0.28084960,1.17675591,1.27974597,0.01640341,0.63001619
-5.15957979,2.38837241,0.00455660,0.28891915,1.17344248,1.27625723,0.01635002,0.62499935
-5.15357679,2.37931706,0.00444459,0.29818989,1.17002938,1.27187749,0.01623434,0.61888387
-5.14757379,2.36940154,0.00432125,0.30882718,1.16727360,1.26718757,0.01605982,0.61195831
-5.14157079,2.35990224,0.00418804,0.32100590,1.16599250,1.26283312,0.01583090,0.60455542
-5.13556778,2.35220235,0.00404669,0.33490730,1.16704724,1.25951227,0.01555296,0.59704589
-5.12956478,2.34776351,0.00389915,0.35071522,1.17132496,1.25796129,0.01523219,0.58983088
-5.12356178,2.34809362,0.00374754,0.36861160,1.17971988,1.25893828,0.01487552,0.58333321
-5.11755878,2.35471076,0.00359410,0.38877123,1.19311280,1.26320490,0.01449046,0.57798726
-5.11155578,2.36910352,0.00344113,0.41135569,1.21234929,1.27150624,0.01408497,0.57422773
-5.10555278,2.39268816,0.00329091,0.43650637,1.23821638,1.28454908,0.01366728,0.57247745
-5.09954977,2.42676315,0.00314566,0.46433691,1.27141800,1.30297887,0.01324569,0.57313441
-5.09354677,2.47246227,0.00300746,0.49492490,1.31254962,1.32735595,0.01282837,0.57655843
-5.08754377,2.53070740,0.00287818,0.52830331,1.36207256,1.35813168,0.01242317,0.58305782
-5.08154077,2.60216271,0.00275946,0.56445179,1.42028887,1.39562527,0.01203739,0.59287657
-5.07553777,2.68719207,0.00265264,0.60328847,1.48731777,1.44000221,0.01167758,0.60618252
-5.06953477,2.78582176,0.00255870,0.64466241,1.56307479,1.49125549,0.01134937,0.62305715
-5.06353177,2.89771067,0.00247826,0.68834757,1.64725498,1.54919054,0.01105731,0.64348743
-5.05752876,3.02213013,0.00241158,0.73403854,1.73932141,1.61341510,0.01080469,0.66736044
-5.05152576,3.15795522,0.00235849,0.78134871,1.83850031,1.68333493,0.01059352,0.69446099
-5.04552276,3.30366946,0.00231846,0.82981131,1.94378385,1.75815631,0.01042443,0.72447284
-5.03951976,3.45738380,0.00229061,0.87888358,2.05394148,1.83689583,0.01029666,0.75698357
-5.03351676,3.61687064,0.00227371,0.92795442,2.16754018,1.91839791,0.01020813,0.79149332
-5.02751376,3.77961273,0.00226629,0.97635549,2.28297373,2.00135977,0.01015552,0.82742716
-5.02151076,3.94286592,0.00226665,1.02337557,2.39850051,2.08436368,0.01013440,0.86415091
-5.01550775,4.10373422,0.00227292,1.06827800,2.51228880,2.16591535,0.01013941,0.90098989
-5.00950475,4.25925448,0.00228319,1.11032041,2.62246817,2.24448742,0.01016448,0.93724990
-5.00350175,4.40648769,0.00229555,1.14877629,2.72718494,2.31856627,0.01020304,0.97223970
-4.99749875,4.54261315,0.00230815,1.18295725,2.82465952,2.38670038,0.01024827,1.00529400
-4.99149575,4.66502145,0.00231934,1.21223530,2.91324305,2.44754818,0.01029340,1.03579609
-4.98549275,4.77140218,0.00232767,1.23606379,2.99147072,2.49992321,0.01033190,1.06319892
-4.97948974,4.85982227,0.00233202,1.25399637,3.05810929,2.54283462,0.01035776,1.08704391
-4.97348674,4.92879146,0.00233164,1.26570273,3.11219634,2.57552099,0.01036567,1.10697647
-4.96748374,4.97731167,0.00232616,1.27098058,3.15306949,2.59747616,0.01035124,1.12275761
-4.96148074,5.00490814,0.00231570,1.26976305,3.18038406,2.60846563,0.01031111,1.13427113
-4.95547774,5.01164103,0.00230081,1.26212136,3.19411834,2.60853300,0.01024305,1.14152609
-4.94947474,4.99809699,0.00228254,1.24826245,3.19456636,2.59799622,0.01014606,1.14465454
-4.94347174,4.96536163,0.00226239,1.22852184,3.18231863,2.57743397,0.01002033,1.14390468
-4.93746873,4.91497435,0.00224231,1.20335196,3.15823201,2.54766301,0.00986726,1.13962991
-4.93146573,4.84886813,0.00222465,1.17330670,3.12339051,2.50970772,0.00968935,1.13227434
-4.92546273,4.76929745,0.00221214,1.13902283,3.07905908,2.46476348,0.00949013,1.12235552
-4.91945973,4.67875785,0.00220780,1.10119926,3.02663289,2.41415558,0.00927398,1.11044534
-4.91345673,4.57990113,0.00221489,1.06057507,2.96758476,2.35929573,0.00904604,1.09714986
-4.90745373,4.47544984,0.00223683,1.01790731,2.90341321,2.30163803,0.00881193,1.08308906
-4.90145073,4.36811481,0.00227713,0.97394946,2.83559367,2.24263612,0.00857765,1.06887737
-4.89544772,4.26051874,0.00233933,0.92943138,2.76553479,2.18370329,0.00834934,1.05510568
-4.88944472,4.15512845,0.00242687,0.88504153,2.69454159,2.12617666,0.00813307,1.04232534
-4.88344172,4.05419786,0.00254309,0.84141182,2.62378649,2.07128656,0.00793467,1.03103484
-4.87743872,3.95972263,0.00269111,0.79910553,2.55428900,2.02013158,0.00775952,1.02166913
-4.87143572,3.87340728,0.00287379,0.75860845,2.48690398,1.97365981,0.00761240,1.01459208
-4.86543272,3.79664450,0.00309369,0.72032325,2.42231820,1.93265603,0.00749735,1.01009168
-4.85942971,3.73050605,0.00335301,0.68456684,2.36105434,1.89773470,0.00741750,1.00837815
-4.85342671,3.67574424,0.00365357,0.65157054,2.30348136,1.86933831,0.00737503,1.00958464
-4.84742371,3.63280269,0.00399684,0.62148264,2.24982988,1.84774043,0.00737103,1.01377011
-4.84142071,3.60183480,0.00438388,0.59437306,2.20021113,1.83305293,0.00740555,1.02092427
-4.83541771,3.58272845,0.00481538,0.57023947,2.15463811,1.82523646,0.00747749,1.03097405
-4.82941471,3.57513557,0.00529168,0.54901472,2.11304752,1.82411391,0.00758476,1.04379137
-4.82341171,3.57850497,0.00581281,0.53057499,2.07532139,1.82938593,0.00772424,1.05920182
-4.81740870,3.59211744,0.00637851,0.51474849,2.04130723,1.84064810,0.00789194,1.07699397
-4.81140570,3.61512178,0.00698827,0.50132430,2.01083616,1.85740938,0.00808315,1.09692892
-4.80540270,3.64657101,0.00764136,0.49006121,1.98373824,1.87911117,0.00829257,1.11874992
-4.79939970,3.68545766,0.00833690,0.48069641,1.95985477,1.90514674,0.00851453,1.14219169
-4.79339670,3.73074741,0.00907381,0.47295379,1.93904745,1.93488057,0.00874318,1.16698910
-4.78739370,3.78141022,0.00985088,0.46655191,1.92120416,1.96766702,0.00897275,1.19288506
-4.78139070,3.83644823,0.01066670,0.46121134,1.90624177,2.00286801,0.00919769,1.21963718
-4.77538769,3.89491944,0.01151970,0.45666155,1.89410590,2.03986909,0.00941297,1.24702309
-4.76938469,3.95595674,0.01240805,0.45264707,1.88476801,2.07809338,0.00961421,1.27484400
-4.76338169,4.01878128,0.01332960,0.44893295,1.87822015,2.11701294,0.00979784,1.30292648
-4.75737869,4.08270990,0.01428182,0.44530938,1.87446764,2.15615691,0.00996126,1.33112215
-4.75137569,4.14715617,0.01526171,0.44159545,1.87352003,2.19511628,0.01010290,1.35930542
-4.74537269,4.21162494,0.01626568,0.43764187,1.87538099,2.23354483,0.01022221,1.38736928
-4.73936968,4.27570077,0.01728947,0.43333275,1.88003723,2.27115625,0.01031972,1.41521925
-4.73336668,4.33903073,0.01832806,0.42858617,1.88744738,2.30771758,0.01039689,1.44276594
-4.72736368,4.40130256,0.01937559,0.42335373,1.89753103,2.34303935,0.01045600,1.46991663
-4.72136068,4.46221958,0.02042535,0.41761899,1.91015885,2.37696289,0.01050001,1.49656629
-4.71535768,4.52147390,0.02146970,0.41139493,1.92514410,2.40934570,0.01053232,1.52258881
-4.70935468,4.57871972,0.02250016,0.40472047,1.94223635,2.44004589,0.01055657,1.54782904
-4.70335168,4.63354885,0.02350744,0.39765629,1.96111783,2.46890658,0.01057637,1.57209623
-4.69734867,4.68547007,0.02448155,0.39028003,1.98140284,2.49574163,0.01059508,1.59515955
-4.69134567,4.73389440,0.02541196,0.38268124,2.00264067,2.52032358,0.01061554,1.61674621
-4.68534267,4.77812756,0.02628783,0.37495612,2.02432195,2.54237497,0.01063993,1.63654248
-4.67933967,4.81737072,0.02709819,0.36720251,2.04588863,2.56156382,0.01066954,1.65419787
-4.67333667,4.85073017,0.02783226,0.35951510,2.06674719,2.57750373,0.01070469,1.66933247
-4.66733367,4.87723588,0.02847970,0.35198130,2.08628465,2.58975910,0.01074464,1.68154725
-4.66133067,4.89586835,0.02903094,0.34467778,2.10388678,2.59785520,0.01078761,1.69043690
-4.65532766,4.90559267,0.02947749,0.33766781,2.11895769,2.60129292,0.01083080,1.69560472
-4.64932466,4.90539808,0.02981221,0.33099957,2.13093984,2.59956735,0.01087053,1.69667872
-4.64332166,4.89434106,0.03002955,0.32470532,2.13933352,2.59218944,0.01090237,1.69332823
-4.63731866,4.87158957,0.03012584,0.31880148,2.14371481,2.57870930,0.01092136,1.68528009
-4.63131566,4.83646605,0.03009942,0.31328941,2.14375113,2.55874012,0.01092226,1.67233343
-4.62531266,4.78848670,0.02995076,0.30815698,2.13921344,2.53198115,0.01089974,1.65437254
-4.61930965,4.72739489,0.02968254,0.30338053,2.12998467,2.49823851,0.01084872,1.63137672
-4.61330665,4.65318670,0.02929962,0.29892722,2.11606377,2.45744255,0.01076456,1.60342687
-4.60730365,4.56612723,0.02880893,0.29475752,2.09756529,2.40966078,0.01064331,1.57070834
-4.60130065,4.46675659,0.02821938,0.29082771,2.07471459,2.35510568,0.01048189,1.53350981
-4.59529765,4.35588535,0.02754157,0.28709220,2.04783891,2.29413668,0.01027830,1.49221829
-4.58929465,4.23457952,0.02678755,0.28350558,2.01735486,2.22725646,0.01003164,1.44731057
-4.58329165,4.10413597,0.02597047,0.28002432,1.98375301,2.15510152,0.00974224,1.39934135
-4.57728864,3.96604933,0.02510425,0.27660804,1.94758053,2.07842761,0.00941163,1.34892874
-4.57128564,3.82197217,0.02420315,0.27322039,1.90942252,1.99809070,0.00904249,1.29673781
-4.56528264,3.67367037,0.02328142,0.26982947,1.86988322,1.91502445,0.00863853,1.24346283
-4.55927964,3.52297563,0.02235287,0.26640796,1.82956771,1.83021530,0.00820439,1.18980905
-4.55327664,3.37173731,0.02143055,0.26293295,1.78906512,1.74467632,0.00774546,1.13647469
-4.54727364,3.22177565,0.02052640,0.25938559,1.74893365,1.65942103,0.00726765,1.08413382
-4.54127064,3.07483805,0.01965100,0.25575061,1.70968820,1.57543823,0.00677724,1.03342071
-4.53526763,2.93256006,0.01881332,0.25201588,1.67179054,1.49366892,0.00628062,0.98491612
-4.52926463,2.79643212,0.01802061,0.24817199,1.63564236,1.41498611,0.00578411,0.93913577
-4.52326163,2.66777298,0.01727832,0.24421197,1.60158095,1.34017806,0.00529380,0.89652132
-4.51725863,2.54771007,0.01659010,0.24013116,1.56987726,1.26993548,0.00481534,0.85743384
-4.51125563,2.43716697,0.01595783,0.23592718,1.54073610,1.20484274,0.00435385,0.82214971
-4.50525263,2.33685762,0.01538183,0.23160017,1.51429789,1.14537316,0.00391379,0.79085891
-4.49924962,2.24728670,0.01486098,0.22715300,1.49064165,1.09188808,0.00349893,0.76366543
-4.49324662,2.16875552,0.01439299,0.22259165,1.46978856,1.04463937,0.00311225,0.74058958
-4.48724362,2.10137244,0.01397463,0.21792547,1.45170605,1.00377486,0.00275599,0.72157196
-4.48124062,2.04506705,0.01360203,0.21316750,1.43631170,0.96934616,0.00243163,0.70647881
-4.47523762,1.99960702,0.01327095,0.20833455,1.42347713,0.94131831,0.00213998,0.69510853
-4.46923462,1.96461698,0.01297703,0.20344717,1.41303153,0.91958052,0.00188119,0.68719921
-4.46323162,1.93959864,0.01271606,0.19852934,1.40476508,0.90395769,0.00165487,0.68243687
-4.45722861,1.92395160,0.01248417,0.19360798,1.39843222,0.89422209,0.00146011,0.68046445
-4.45122561,1.91699436,0.01227802,0.18871222,1.39375512,0.89010485,0.00129564,0.68089131
-4.44522261,1.91798535,0.01209489,0.18387243,1.39042762,0.89130700,0.00115988,0.68330324
-4.43921961,1.92614360,0.01193284,0.17911911,1.38811978,0.89750985,0.00105101,0.68727278
-4.43321661,1.94066913,0.01179065,0.17448171,1.38648349,0.90838455,0.00096705,0.69236992
-4.42721361,1.96076270,0.01166791,0.16998741,1.38515908,0.92360080,0.00090596,0.69817284
-4.42121061,1.98564503,0.01156493,0.16565992,1.38378324,0.94283475,0.00086567,0.70427874
-4.41520760,2.01457516,0.01148273,0.16151843,1.38199802,0.96577594,0.00084415,0.71031433
-4.40920460,2.04686787,0.01142291,0.15757682,1.37946089,0.99213346,0.00083943,0.71594594
-4.40320160,2.08190968,0.01138756,0.15384303,1.37585542,1.02164122,0.00084968,0.72088889
-4.39719860,2.11917317,0.01137921,0.15031884,1.37090228,1.05406226,0.00087321,0.72491567
-4.39119560,2.15822913,0.01140066,0.14699987,1.36436994,1.08919224,0.00090850,0.72786290
-4.38519260,2.19875593,0.01145490,0.14387600,1.35608464,1.12686170,0.00095425,0.72963650
-4.37918959,2.24054578,0.01154502,0.14093204,1.34593887,1.16693732,0.00100937,0.73021488
-4.37318659,2.28350731,0.01167407,0.13814874,1.33389796,1.20932178,0.00107302,0.72964999
-4.36718359,2.32766406,0.01184499,0.13550393,1.32000418,1.25395232,0.00114464,0.72806598
-4.36118059,2.37314879,0.01206049,0.13297389,1.30437807,1.30079781,0.00122395,0.72565545
-4.35517759,2.42019336,0.01232294,0.13053478,1.28721662,1.34985442,0.00131094,0.72267328
-4.34917459,2.46911455,0.01263427,0.12816406,1.26878836,1.40113981,0.00140595,0.71942825
-4.34317159,2.52029597,0.01299588,0.12584189,1.24942539,1.45468614,0.00150960,0.71627264
-4.33716858,2.57416681,0.01340844,0.12355233,1.22951263,1.51053196,0.00162284,0.71359010
-4.33116558,2.63117819,0.01387186,0.12128439,1.20947477,1.56871351,0.00174692,0.71178237
-4.32516258,2.69177803,0.01438510,0.11903290,1.18976137,1.62925549,0.00188335,0.71125512
-4.31915958,2.75638552,0.01494608,0.11679899,1.17083098,1.69216214,0.00203392,0.71240360
-4.31315658,2.82536646,0.01555157,0.11459044,1.15313476,1.75740871,0.00220059,0.71559859
-4.30715358,2.89901038,0.01619712,0.11242163,1.13710055,1.82493404,0.00238549,0.72117306
