energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.89194597,1.44258405,0.12840251,0.54556883,0.00434854,0.00575143,0.08655439,0.82988894,0.12170263,0.00000000
-5.88594297,1.49216329,0.13543645,0.56319181,0.00459550,0.00621140,0.09075827,0.85812191,0.12652115,0.00000000
-5.87993997,1.53804697,0.14289742,0.57929214,0.00486840,0.00675756,0.09534203,0.88375828,0.13116430,0.00000000
-5.87393697,1.57963444,0.15075591,0.59365325,0.00515921,0.00739018,0.10020241,0.90644831,0.13556721,0.00000000
-5.86793397,1.61648064,0.15899944,0.60612369,0.00545997,0.00811063,0.10524381,0.92592340,0.13967619,0.00000000
-5.86193097,1.64830766,0.16763229,0.61662083,0.00576290,0.00892132,0.11037968,0.94200373,0.14344992,0.00000000
-5.85592796,1.67501132,0.17667456,0.62513241,0.00606051,0.00982564,0.11553372,0.95460368,0.14686025,0.00000000
-5.84992496,1.69666227,0.18616030,0.63171551,0.00634575,0.01082783,0.12064088,0.96373470,0.14989263,0.00000000
-5.84392196,1.71350141,0.19613476,0.63649309,0.00661216,0.01193282,0.12564808,0.96950536,0.15254615,0.00000000
-5.83791896,1.72592935,0.20665086,0.63964801,0.00685397,0.01314597,0.13051459,0.97211856,0.15483306,0.00000000
-5.83191596,1.73449019,0.21776487,0.64141468,0.00706625,0.01447281,0.13521208,0.97186575,0.15677783,0.00000000
-5.82591296,1.73984981,0.22953139,0.64206860,0.00724499,0.01591868,0.13972424,0.96911824,0.15841581,0.00000000
-5.81990995,1.74276952,0.24199794,0.64191422,0.00738720,0.01748837,0.14404595,0.96431584,0.15979137,0.00000000
-5.81390695,1.74407567,0.25519933,0.64127145,0.00749092,0.01918572,0.14818211,0.95795311,0.16095571,0.00000000
-5.80790395,1.74462659,0.26915200,0.64046141,0.00755531,0.02101313,0.15214596,0.95056359,0.16196437,0.00000000
-5.80190095,1.74527786,0.28384880,0.63979213,0.00758059,0.02297124,0.15595717,0.94270255,0.16287454,0.00000000
-5.79589795,1.74684751,0.29925442,0.63954459,0.00756802,0.02505842,0.15963962,0.93492892,0.16374222,0.00000000
-5.78989495,1.75008258,0.31530181,0.63996006,0.00751986,0.02727048,0.16321898,0.92778695,0.16461957,0.00000000
-5.78389195,1.75562847,0.33188994,0.64122899,0.00743923,0.02960035,0.16672035,0.92178840,0.16555221,0.00000000
-5.77788894,1.76400251,0.34888315,0.64348232,0.00733007,0.03203788,0.17016593,0.91739584,0.16657708,0.00000000
-5.77188594,1.77557302,0.36611226,0.64678535,0.00719692,0.03456977,0.17357296,0.91500787,0.16772053,0.00000000
-5.76588294,1.79054488,0.38337759,0.65113480,0.00704491,0.03717956,0.17695205,0.91494672,0.16899704,0.00000000
-5.75987994,1.80895234,0.40045397,0.65645898,0.00687950,0.03984787,0.18030597,0.91744885,0.17040860,0.00000000
-5.75387694,1.83065959,0.41709759,0.66262127,0.00670645,0.04255267,0.18362908,0.92265891,0.17194471,0.00000000
-5.74787394,1.85536901,0.43305460,0.66942665,0.00653164,0.04526975,0.18690734,0.93062729,0.17358311,0.00000000
-5.74187094,1.88263694,0.44807111,0.67663114,0.00636098,0.04797338,0.19011913,0.94131148,0.17529123,0.00000000
-5.73586793,1.91189633,0.46190433,0.68395356,0.00620035,0.05063693,0.19323662,0.95458104,0.17702822,0.00000000
-5.72986493,1.94248509,0.47433425,0.69108921,0.00605547,0.05323378,0.19622788,0.97022611,0.17874763,0.00000000
-5.72386193,1.97367915,0.48517554,0.69772464,0.00593189,0.05573818,0.19905939,0.98796902,0.18040045,0.00000000
-5.71785893,2.00472849,0.49428896,0.70355302,0.00583494,0.05812617,0.20169910,1.00747860,0.18193845,0.00000000
-5.71185593,2.03489464,0.50159187,0.70828917,0.00576968,0.06037651,0.20411962,1.02838639,0.18331764,0.00000000
-5.70585293,2.06348790,0.50706720,0.71168370,0.00574089,0.06247159,0.20630154,1.05030435,0.18450176,0.00000000
-5.69984992,2.08990244,0.51077047,0.71353548,0.00575305,0.06439821,0.20823659,1.07284302,0.18546537,0.00000000
-5.69384692,2.11364793,0.51283444,0.71370191,0.00581029,0.06614832,0.20993048,1.09562948,0.18619671,0.00000000
-5.68784392,2.13437591,0.51347094,0.71210658,0.00591636,0.06771954,0.21140529,1.11832437,0.18669986,0.00000000
-5.68184092,2.15189996,0.51296988,0.70874383,0.00607456,0.06911553,0.21270108,1.14063708,0.18699628,0.00000000
-5.67583792,2.16620855,0.51169507,0.70368021,0.00628770,0.07034617,0.21387684,1.16233860,0.18712554,0.00000000
-5.66983492,2.17747009,0.51007702,0.69705271,0.00655796,0.07142748,0.21501036,1.18327126,0.18714512,0.00000000
-5.66383192,2.18602973,0.50860275,0.68906391,0.00688683,0.07238133,0.21619731,1.20335514,0.18712946,0.00000000
-5.65782891,2.19239817,0.50780290,0.67997431,0.00727496,0.07323494,0.21754913,1.22259054,0.18716795,0.00000000
-5.65182591,2.19723281,0.50823641,0.67009223,0.00772203,0.07402004,0.21919018,1.24105667,0.18736221,0.00000000
-5.64582291,2.20131195,0.51047317,0.65976177,0.00822662,0.07477195,0.22125378,1.25890630,0.18782264,0.00000000
-5.63981991,2.20550315,0.51507529,0.64934937,0.00878610,0.07552834,0.22387765,1.27635670,0.18866426,0.00000000
-5.63381691,2.21072702,0.52257733,0.63922962,0.00939652,0.07632790,0.22719870,1.29367725,0.19000220,0.00000000
-5.62781391,2.21791774,0.53346638,0.62977084,0.01005252,0.07720885,0.23134729,1.31117401,0.19194688,0.00000000
-5.62181091,2.22798223,0.54816238,0.62132116,0.01074731,0.07820733,0.23644149,1.32917223,0.19459904,0.00000000
-5.61580790,2.24175927,0.56699961,0.61419559,0.01147266,0.07935585,0.24258120,1.34799722,0.19804505,0.00000000
-5.60980490,2.25998055,0.59020989,0.60866457,0.01221897,0.08068168,0.24984266,1.36795466,0.20235236,0.00000000
-5.60380190,2.28323507,0.61790820,0.60494445,0.01297540,0.08220535,0.25827347,1.38931117,0.20756563,0.00000000
-5.59779890,2.31193858,0.65008137,0.60319026,0.01373000,0.08393937,0.26788836,1.41227602,0.21370349,0.00000000
-5.59179590,2.34630917,0.68658043,0.60349098,0.01447001,0.08588709,0.27866603,1.43698490,0.22075614,0.00000000
-5.58579290,2.38635031,0.72711711,0.60586734,0.01518212,0.08804186,0.29054707,1.46348657,0.22868407,0.00000000
-5.57978989,2.43184203,0.77126481,0.61027234,0.01585278,0.09038660,0.30343328,1.49173305,0.23741767,0.00000000
-5.57378689,2.48234078,0.81846441,0.61659420,0.01646860,0.09289363,0.31718842,1.52157391,0.24685817,0.00000000
-5.56778389,2.53718808,0.86803486,0.62466176,0.01701673,0.09552503,0.33164039,1.55275506,0.25687958,0.00000000
-5.56178089,2.59552780,0.91918850,0.63425183,0.01748520,0.09823332,0.34658491,1.58492217,0.26733176,0.00000000
-5.55577789,2.65633141,0.97105083,0.64509833,0.01786338,0.10096265,0.36179054,1.61762874,0.27804453,0.00000000
-5.54977489,2.71843030,1.02268421,0.65690265,0.01814224,0.10365034,0.37700495,1.65034840,0.28883259,0.00000000
-5.54377189,2.78055394,1.07311473,0.66934499,0.01831468,0.10622874,0.39196220,1.68249115,0.29950115,0.00000000
-5.53776888,2.84137235,1.12136143,0.68209593,0.01837578,0.10862752,0.40639080,1.71342272,0.30985206,0.00000000
-5.53176588,2.89954114,1.16646683,0.69482805,0.01832293,0.11077597,0.42002225,1.74248630,0.31969015,0.00000000
-5.52576288,2.95374727,1.20752751,0.70722689,0.01815596,0.11260557,0.43259968,1.76902564,0.32882959,0.00000000
-5.51975988,3.00275373,1.24372378,0.71900110,0.01787710,0.11405254,0.44388635,1.79240846,0.33709995,0.00000000
-5.51375688,3.04544116,1.27434689,0.72989112,0.01749095,0.11506021,0.45367352,1.81204921,0.34435181,0.00000000
-5.50775388,3.08084490,1.29882303,0.73967642,0.01700428,0.11558131,0.46178755,1.82743013,0.35046163,0.00000000
-5.50175088,3.10818579,1.31673269,0.74818087,0.01642583,0.11557989,0.46809572,1.83811952,0.35533564,0.00000000
-5.49574787,3.12689378,1.32782494,0.75527615,0.01576604,0.11503283,0.47251077,1.84378677,0.35891274,0.00000000
-5.48974487,3.13662324,1.33202565,0.76088336,0.01503670,0.11393094,0.47499379,1.84421314,0.36116619,0.00000000
-5.48374187,3.13725994,1.32943965,0.76497263,0.01425060,0.11227957,0.47555545,1.83929815,0.36210407,0.00000000
-5.47773887,3.12891919,1.32034643,0.76756106,0.01342119,0.11009863,0.47425551,1.82906135,0.36176852,0.00000000
-5.47173587,3.11193600,1.30518995,0.76870917,0.01256217,0.10742213,0.47120065,1.81363939,0.36023385,0.00000000
-5.46573287,3.08684762,1.28456274,0.76851607,0.01168714,0.10429721,0.46654084,1.79327882,0.35760361,0.00000000
-5.45972986,3.05436971,1.25918530,0.76711367,0.01080934,0.10078274,0.46046423,1.76832505,0.35400666,0.00000000
-5.45372686,3.01536737,1.22988158,0.76466032,0.00994129,0.09694750,0.45319097,1.73920805,0.34959268,0.00000000
-5.44772386,2.97082244,1.19755164,0.76133407,0.00909459,0.09286811,0.44496617,1.70642570,0.34452701,0.00000000
-5.44172086,2.92179867,1.16314275,0.75732591,0.00827975,0.08862669,0.43605228,1.67052549,0.33898533,0.00000000
-5.43571786,2.86940621,1.12761998,0.75283324,0.00750600,0.08430849,0.42672125,1.63208560,0.33314809,0.00000000
-5.42971486,2.81476677,1.09193744,0.74805371,0.00678129,0.07999939,0.41724659,1.59169610,0.32719523,0.00000000
-5.42371186,2.75898083,1.05701127,0.74317962,0.00611217,0.07578360,0.40789585,1.54994115,0.32130101,0.00000000
-5.41770885,2.70309776,1.02369503,0.73839297,0.00550388,0.07174138,0.39892350,1.50738277,0.31562939,0.00000000
-5.41170585,2.64808971,0.99275847,0.73386112,0.00496032,0.06794706,0.39056452,1.46454686,0.31032988,0.00000000
-5.40570285,2.59482975,0.96486986,0.72973317,0.00448416,0.06446724,0.38302881,1.42191169,0.30553406,0.00000000
-5.39969985,2.54407449,0.94058235,0.72613684,0.00407693,0.06135935,0.37649651,1.37989912,0.30135273,0.00000000
-5.39369685,2.49645115,0.92032434,0.72317598,0.00373911,0.05867048,0.37111425,1.33886868,0.29787375,0.00000000
-5.38769385,2.45244898,0.90439388,0.72092848,0.00347025,0.05643651,0.36699229,1.29911424,0.29516055,0.00000000
-5.38169085,2.41241465,0.89295673,0.71944456,0.00326906,0.05468157,0.36420274,1.26086317,0.29325125,0.00000000
-5.37568784,2.37655118,0.88604786,0.71874546,0.00313353,0.05341781,0.36277848,1.22427762,0.29215842,0.00000000
-5.36968484,2.34492003,0.88357603,0.71882245,0.00306101,0.05264543,0.36271302,1.18945757,0.29186929,0.00000000
-5.36368184,2.31744591,0.88533089,0.71963622,0.00304833,0.05235291,0.36396118,1.15644524,0.29234658,0.00000000
-5.35767884,2.29392399,0.89099242,0.72111667,0.00309186,0.05251763,0.36644036,1.12523052,0.29352964,0.00000000
-5.35167584,2.27402909,0.90014206,0.72316327,0.00318757,0.05310650,0.37003268,1.09575707,0.29533615,0.00000000
-5.34567284,2.25732694,0.91227551,0.72564606,0.00333113,0.05407699,0.37458769,1.06792882,0.29766410,0.00000000
-5.33966983,2.24328710,0.92681663,0.72840733,0.00351801,0.05537818,0.37992580,1.04161662,0.30039422,0.00000000
-5.33366683,2.23129783,0.94313245,0.73126431,0.00374347,0.05695207,0.38584232,1.01666503,0.30339277,0.00000000
-5.32766383,2.22068258,0.96054893,0.73401272,0.00400272,0.05873502,0.39211219,0.99289903,0.30651466,0.00000000
-5.32166083,2.21071835,0.97836732,0.73643139,0.00429097,0.06065928,0.39849531,0.97013072,0.30960696,0.00000000
-5.31565783,2.20065568,0.99588110,0.73828787,0.00460353,0.06265470,0.40474238,0.94816604,0.31251268,0.00000000
-5.30965483,2.18974013,1.01239298,0.73934505,0.00493591,0.06465044,0.41060133,0.92681136,0.31507484,0.00000000
-5.30365183,2.17723497,1.02723206,0.73936847,0.00528390,0.06657680,0.41582406,0.90588015,0.31714075,0.00000000
-5.29764882,2.16244456,1.03977061,0.73813431,0.00564372,0.06836699,0.42017350,0.88519954,0.31856636,0.00000000
-5.29164582,2.14473779,1.04944022,0.73543760,0.00601206,0.06995897,0.42343062,0.86461667,0.31922064,0.00000000
-5.28564282,2.12357092,1.05574691,0.73110047,0.00638619,0.07129705,0.42540144,0.84400485,0.31898983,0.00000000
-5.27963982,2.09850878,1.05828474,0.72497987,0.00676404,0.07233352,0.42592352,0.82326913,0.31778133,0.00000000
-5.27363682,2.06924347,1.05674741,0.71697456,0.00714420,0.07302995,0.42487196,0.80235118,0.31552720,0.00000000
-5.26763382,2.03560967,1.05093746,0.70703087,0.00752598,0.07335834,0.42216437,0.78123320,0.31218704,0.00000000
-5.26163082,1.99759559,1.04077264,0.69514687,0.00790938,0.07330194,0.41776487,0.75994057,0.30775010,0.00000000
-5.25562781,1.95534881,1.02628900,0.68137482,0.00829499,0.07285578,0.41168670,0.73854303,0.30223653,0.00000000
-5.24962481,1.90917655,1.00764058,0.66582141,0.00868396,0.07202683,0.40399337,0.71715421,0.29569761,0.00000000
-5.24362181,1.85954000,0.98509541,0.64864604,0.00907779,0.07083381,0.39479827,0.69592931,0.28821504,0.00000000
-5.23761881,1.80704268,0.95902805,0.63005690,0.00947823,0.06930667,0.38426261,0.67506103,0.27989912,0.00000000
-5.23161581,1.75241315,0.92990857,0.61030499,0.00988706,0.06748570,0.37259181,0.65477370,0.27088596,0.00000000
-5.22561281,1.69648265,0.89828853,0.58967650,0.01030586,0.06542033,0.36003035,0.63531581,0.26133378,0.00000000
-5.21960980,1.64015846,0.86478427,0.56848364,0.01073584,0.06316769,0.34685535,0.61695125,0.25141838,0.00000000
-5.21360680,1.58439415,0.83005816,0.54705453,0.01117760,0.06079092,0.33336893,0.59994943,0.24132808,0.00000000
-5.20760380,1.53015783,0.79479843,0.52572243,0.01163094,0.05835735,0.31988972,0.58457500,0.23125808,0.00000000
-5.20160080,1.47839981,0.75969844,0.50481496,0.01209474,0.05593652,0.30674382,0.57107719,0.22140472,0.00000000
-5.19559780,1.43002098,0.72543595,0.48464364,0.01256679,0.05359822,0.29425538,0.55967966,0.21195962,0.00000000
-5.18959480,1.38584320,0.69265333,0.46549436,0.01304377,0.05141051,0.28273726,0.55057093,0.20310408,0.00000000
-5.18359180,1.34658272,0.66193928,0.44761897,0.01352126,0.04943779,0.27248191,0.54389607,0.19500380,0.00000000
-5.17758879,1.31282780,0.63381268,0.43122846,0.01399376,0.04773904,0.26375291,0.53974972,0.18780419,0.00000000
-5.17158579,1.28502108,0.60870909,0.41648790,0.01445485,0.04636619,0.25677726,0.53817102,0.18162637,0.00000000
-5.16558279,1.26344729,0.58697035,0.40351323,0.01489737,0.04536271,0.25173876,0.53914030,0.17656395,0.00000000
-5.15957979,1.24822639,0.56883739,0.39236999,0.01531367,0.04476236,0.24877250,0.54257781,0.17268071,0.00000000
-5.15357679,1.23931239,0.55444643,0.38307382,0.01569586,0.04458829,0.24796083,0.54834447,0.17000922,0.00000000
-5.14757379,1.23649735,0.54382864,0.37559272,0.01603616,0.04485233,0.24933070,0.55624451,0.16855034,0.00000000
-5.14157079,1.23942031,0.53691305,0.36985073,0.01632716,0.04555462,0.25285250,0.56602984,0.16827370,0.00000000
-5.13556778,1.24758066,0.53353243,0.36573290,0.01656222,0.04668346,0.25844053,0.57740607,0.16911902,0.00000000
-5.12956478,1.26035516,0.53343199,0.36309113,0.01673568,0.04821554,0.26595497,0.59003987,0.17099823,0.00000000
-5.12356178,1.27701807,0.53628044,0.36175075,0.01684319,0.05011642,0.27520537,0.60356735,0.17379836,0.00000000
-5.11755878,1.29676362,0.54168288,0.36151740,0.01688188,0.05234135,0.28595562,0.61760346,0.17738506,0.00000000
-5.11155578,1.31873012,0.54919527,0.36218404,0.01685053,0.05483629,0.29793025,0.63175180,0.18160665,0.00000000
-5.10555278,1.34202502,0.55833980,0.36353793,0.01674965,0.05753936,0.31082190,0.64561491,0.18629856,0.00000000
-5.09954977,1.36575029,0.56862075,0.36536715,0.01658150,0.06038241,0.32429991,0.65880461,0.19128818,0.00000000
-5.09354677,1.38902746,0.57954035,0.36746672,0.01635005,0.06329290,0.33801957,0.67095219,0.19639974,0.00000000
-5.08754377,1.41102178,0.59061405,0.36964408,0.01606084,0.06619592,0.35163206,0.68171830,0.20145934,0.00000000
-5.08154077,1.43096489,0.60138494,0.37172388,0.01572079,0.06901637,0.36479453,0.69080224,0.20629980,0.00000000
-5.07553777,1.44817554,0.61143662,0.37355185,0.01533799,0.07168123,0.37718018,0.69795045,0.21076532,0.00000000
-5.06953477,1.46207773,0.62040437,0.37499798,0.01492140,0.07412180,0.38848791,0.70296406,0.21471577,0.00000000
-5.06353177,1.47221600,0.62798414,0.37595863,0.01448059,0.07627592,0.39845128,0.70570521,0.21803035,0.00000000
-5.05752876,1.47826732,0.63393917,0.37635789,0.01402535,0.07809005,0.40684639,0.70610209,0.22061081,0.00000000
-5.05152576,1.48004923,0.63810412,0.37614786,0.01356542,0.07952108,0.41349842,0.70415234,0.22238377,0.00000000
-5.04552276,1.47752411,0.64038640,0.37530815,0.01311016,0.08053794,0.41828664,0.69992499,0.22330231,0.00000000
-5.03951976,1.47079933,0.64076509,0.37384446,0.01266827,0.08112281,0.42114757,0.69356050,0.22334668,0.00000000
-5.03351676,1.46012326,0.63928721,0.37178633,0.01224749,0.08127194,0.42207635,0.68526915,0.22252415,0.00000000
-5.02751376,1.44587723,0.63606177,0.36918428,0.01185442,0.08099608,0.42112616,0.67532759,0.22086800,0.00000000
-5.02151076,1.42856387,0.63125192,0.36610621,0.01149434,0.08032036,0.41840570,0.66407373,0.21843565,0.00000000
-5.01550775,1.40879193,0.62506547,0.36263343,0.01117104,0.07928383,0.41407508,0.65189999,0.21530616,0.00000000
-5.00950475,1.38725832,0.61774439,0.35885635,0.01088680,0.07793846,0.40834001,0.63924514,0.21157708,0.00000000
-5.00350175,1.36472790,0.60955364,0.35487005,0.01064233,0.07634776,0.40144481,0.62658486,0.20736083,0.00000000
-4.99749875,1.34201171,0.60076995,0.35076993,0.01043682,0.07458506,0.39366442,0.61442128,0.20278077,0.00000000
-4.99149575,1.31994425,0.59167099,0.34664756,0.01026804,0.07273142,0.38529569,0.60327172,0.19796714,0.00000000
-4.98549275,1.29936071,0.58252536,0.34258698,0.01013244,0.07087333,0.37664844,0.59365695,0.19305302,0.00000000
-4.97948974,1.28107459,0.57358384,0.33866154,0.01002533,0.06910022,0.36803642,0.58608903,0.18817039,0.00000000
-4.97348674,1.26585647,0.56507204,0.33493142,0.00994111,0.06750187,0.35976867,0.58105921,0.18344653,0.00000000
-4.96748374,1.25441427,0.55718489,0.33144195,0.00987347,0.06616576,0.35214133,0.57902594,0.17900077,0.00000000
-4.96148074,1.24737558,0.55008282,0.32822267,0.00981566,0.06517452,0.34543023,0.58040325,0.17494175,0.00000000
-4.95547774,1.24527212,0.54388977,0.32528717,0.00976078,0.06460344,0.33988443,0.58554967,0.17136514,0.00000000
-4.94947474,1.24852676,0.53869288,0.32263371,0.00970197,0.06451815,0.33572061,0.59475802,0.16835195,0.00000000
-4.94347174,1.25744306,0.53454373,0.32024643,0.00963272,0.06497261,0.33311874,0.60824605,0.16596729,0.00000000
-4.93746873,1.27219750,0.53146084,0.31809712,0.00954711,0.06600724,0.33221860,0.62614839,0.16425975,0.00000000
-4.93146573,1.29283445,0.52943326,0.31614733,0.00943995,0.06764753,0.33311755,0.64850993,0.16326115,0.00000000
-4.92546273,1.31926394,0.52842495,0.31435080,0.00930699,0.06990296,0.33586926,0.67528083,0.16298677,0.00000000
-4.91945973,1.35126233,0.52837966,0.31265594,0.00914507,0.07276631,0.34048350,0.70631370,0.16343597,0.00000000
-4.91345673,1.38847600,0.52922624,0.31100831,0.00895217,0.07621348,0.34692698,0.74136293,0.16459314,0.00000000
-4.90745373,1.43042811,0.53088391,0.30935300,0.00872744,0.08020374,0.35512516,0.78008670,0.16642893,0.00000000
-4.90145073,1.47652872,0.53326773,0.30763683,0.00847124,0.08468047,0.36496503,0.82205181,0.16890183,0.00000000
-4.89544772,1.52608822,0.53629378,0.30581028,0.00818504,0.08957241,0.37629894,0.86674145,0.17195995,0.00000000
-4.88944472,1.57833408,0.53988422,0.30382923,0.00787138,0.09479535,0.38894935,0.91356618,0.17554309,0.00000000
-4.88344172,1.63243092,0.54397213,0.30165632,0.00753373,0.10025432,0.40271447,0.96187783,0.17958495,0.00000000
-4.87743872,1.68750361,0.54850593,0.29926222,0.00717635,0.10584612,0.41737483,1.01098637,0.18401562,0.00000000
-4.87143572,1.74266284,0.55345347,0.29662657,0.00680412,0.11146223,0.43270048,1.06017908,0.18876416,0.00000000
-4.86543272,1.79703268,0.55880569,0.29373876,0.00642243,0.11699197,0.44845885,1.10874178,0.19376131,0.00000000
-4.85942971,1.84977909,0.56457954,0.29059854,0.00603696,0.12232575,0.46442290,1.15598112,0.19894226,0.00000000
-4.85342671,1.90013845,0.57082028,0.28721645,0.00565354,0.12735844,0.48037931,1.20124722,0.20424922,0.00000000
-4.84742371,1.94744474,0.57760271,0.28361410,0.00527806,0.13199254,0.49613654,1.24395558,0.20963405,0.00000000
-4.84142071,1.99115422,0.58503131,0.27982419,0.00491628,0.13614117,0.51153209,1.28360729,0.21506036,0.00000000
-4.83541771,2.03086619,0.59323901,0.27589034,0.00457380,0.13973072,0.52643899,1.31980639,0.22050541,0.00000000
-4.82941471,2.06633861,0.60238444,0.27186672,0.00425596,0.14270300,0.54077081,1.35227358,0.22596135,0.00000000
-4.82341171,2.09749748,0.61264747,0.26781722,0.00396777,0.14501677,0.55448509,1.38085521,0.23143584,0.00000000
-4.81740870,2.12443928,0.62422314,0.26381441,0.00371395,0.14664869,0.56758485,1.40552713,0.23695203,0.00000000
-4.81140570,2.14742581,0.63731383,0.25993811,0.00349887,0.14759355,0.58011791,1.42639295,0.24254768,0.00000000
-4.80540270,2.16687153,0.65211994,0.25627356,0.00332658,0.14786375,0.59217418,1.44367657,0.24827346,0.00000000
-4.79939970,2.18332363,0.66882940,0.25290930,0.00320082,0.14748818,0.60388068,1.45770935,0.25419060,0.00000000
-4.79339670,2.19743567,0.68760622,0.24993476,0.00312503,0.14651041,0.61539461,1.46891235,0.26036773,0.00000000
-4.78739370,2.20993585,0.70857878,0.24743757,0.00310235,0.14498639,0.62689470,1.47777452,0.26687715,0.00000000
-4.78139070,2.22159153,0.73182836,0.24550085,0.00313567,0.14298172,0.63857122,1.48482792,0.27379073,0.00000000
-4.77538769,2.23317165,0.75737841,0.24420042,0.00322756,0.14056869,0.65061505,1.49062120,0.28117552,0.00000000
-4.76938469,2.24540897,0.78518548,0.24360212,0.00338024,0.13782316,0.66320640,1.49569271,0.28908928,0.00000000
-4.76338169,2.25896398,0.81513219,0.24375939,0.00359558,0.13482152,0.67650372,1.50054462,0.29757625,0.00000000
-4.75737869,2.27439243,0.84702280,0.24471120,0.00387498,0.13163782,0.69063329,1.50561929,0.30666329,0.00000000
-4.75137569,2.29211788,0.88058197,0.24648038,0.00421928,0.12834117,0.70568004,1.51127913,0.31635654,0.00000000
-4.74537269,2.31241085,0.91545672,0.24907253,0.00462869,0.12499368,0.72168005,1.51779090,0.32663890,0.00000000
-4.73936968,2.33537520,0.95122197,0.25247544,0.00510263,0.12164876,0.73861506,1.52531501,0.33746832,0.00000000
-4.73336668,2.36094257,0.98738925,0.25665915,0.00563962,0.11835012,0.75640938,1.53390043,0.34877714,0.00000000
-4.72736368,2.38887475,1.02341858,0.26157659,0.00623719,0.11513118,0.77492911,1.54348506,0.36047235,0.00000000
-4.72136068,2.41877372,1.05873283,0.26716474,0.00689173,0.11201519,0.79398396,1.55390153,0.37243691,0.00000000
-4.71535768,2.45009876,1.09273409,0.27334628,0.00759843,0.10901572,0.81333145,1.56488790,0.38453206,0.00000000
-4.70935468,2.48218939,1.12482120,0.28003168,0.00835123,0.10613769,0.83268334,1.57610248,0.39660039,0.00000000
-4.70335168,2.51429301,1.15440776,0.28712156,0.00914275,0.10337862,0.85171399,1.58714203,0.40846981,0.00000000
-4.69734867,2.54559582,1.18093963,0.29450927,0.00996437,0.10073028,0.87007044,1.59756214,0.41995801,0.00000000
-4.69134567,2.57525546,1.20391130,0.30208361,0.01080627,0.09818029,0.88738357,1.60689900,0.43087740,0.00000000
-4.68534267,2.60243382,1.22288032,0.30973152,0.01165754,0.09571390,0.90328016,1.61469128,0.44104030,0.00000000
-4.67933967,2.62632882,1.23747912,0.31734073,0.01250639,0.09331564,0.91739522,1.62050127,0.45026421,0.00000000
-4.67333667,2.64620366,1.24742396,0.32480223,0.01334032,0.09097081,0.92938423,1.62393430,0.45837698,0.00000000
-4.66733367,2.66141260,1.25252055,0.33201254,0.01414643,0.08866675,0.93893483,1.62465575,0.46522171,0.00000000
-4.66133067,2.67142244,1.25266644,0.33887571,0.01491170,0.08639387,0.94577748,1.62240500,0.47066122,0.00000000
-4.65532766,2.67582894,1.24784999,0.34530500,0.01562329,0.08414636,0.94969483,1.61700584,0.47458194,0.00000000
-4.64932466,2.67436793,1.23814652,0.35122424,0.01626894,0.08192255,0.95052934,1.60837315,0.47689715,0.00000000
-4.64332166,2.66692084,1.22371172,0.35656886,0.01683727,0.07972503,0.94818904,1.59651556,0.47754939,0.00000000
