energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.80190095,0.56666170,0.00862062,0.02544566,0.28747003,0.34339699,0.00000000,0.20527345,0.05193206
-5.79589795,0.54286230,0.00784259,0.02390568,0.27430929,0.33054782,0.00000000,0.19969194,0.04942534
-5.78989495,0.52165427,0.00720208,0.02247328,0.26245771,0.31941098,0.00000000,0.19493493,0.04716576
-5.78389195,0.50341152,0.00669575,0.02115985,0.25208875,0.31022714,0.00000000,0.19119546,0.04518678
-5.77788894,0.48851251,0.00631913,0.01997684,0.24336946,0.30324144,0.00000000,0.18866566,0.04352194
-5.77188594,0.47732648,0.00606674,0.01893537,0.23645467,0.29869432,0.00000000,0.18753035,0.04220387
-5.76588294,0.47019928,0.00593226,0.01804583,0.23148091,0.29681210,0.00000000,0.18796062,0.04126322
-5.75987994,0.46743947,0.00590874,0.01731752,0.22856059,0.29779762,0.00000000,0.19010743,0.04072767
-5.75387694,0.46930511,0.00598860,0.01675826,0.22777642,0.30182133,0.00000000,0.19409554,0.04062084
-5.74787394,0.47599183,0.00616380,0.01637409,0.22917654,0.30901308,0.00000000,0.20001799,0.04096149
-5.74187094,0.48762254,0.00642587,0.01616901,0.23277044,0.31945500,0.00000000,0.20793128,0.04176262
-5.73586793,0.50423921,0.00676597,0.01614478,0.23852601,0.33317572,0.00000000,0.21785152,0.04303087
-5.72986493,0.52579703,0.00717497,0.01630082,0.24636770,0.35014601,0.00000000,0.22975160,0.04476601
-5.72386193,0.55216107,0.00764349,0.01663419,0.25617611,0.37027616,0.00000000,0.24355958,0.04696067
-5.71785893,0.58310574,0.00816196,0.01713960,0.26778888,0.39341512,0.00000000,0.25915846,0.04960016
-5.71185593,0.61831699,0.00872075,0.01780964,0.28100309,0.41935147,0.00000000,0.27638722,0.05266267
-5.70585293,0.65739722,0.00931025,0.01863496,0.29557893,0.44781625,0.00000000,0.29504339,0.05611951
-5.69984992,0.69987289,0.00992098,0.01960462,0.31124473,0.47848750,0.00000000,0.31488697,0.05993564
-5.69384692,0.74520451,0.01054370,0.02070653,0.32770314,0.51099656,0.00000000,0.33564572,0.06407040
-5.68784392,0.79279888,0.01116960,0.02192793,0.34463817,0.54493580,0.00000000,0.35702173,0.06847841
-5.68184092,0.84202322,0.01179039,0.02325594,0.36172317,0.57986768,0.00000000,0.37869919,0.07311059
-5.67583792,0.89222074,0.01239844,0.02467825,0.37862911,0.61533497,0.00000000,0.40035301,0.07791540
-5.66983492,0.94272741,0.01298690,0.02618372,0.39503327,0.65087166,0.00000000,0.42165826,0.08284012
-5.66383192,0.99288931,0.01354980,0.02776316,0.41062776,0.68601446,0.00000000,0.44230015,0.08783231
-5.65782891,1.04208027,0.01408213,0.02941005,0.42512780,0.72031445,0.00000000,0.46198407,0.09284124
-5.65182591,1.08971909,0.01457985,0.03112128,0.43827933,0.75334871,0.00000000,0.48044569,0.09781940
-5.64582291,1.13528612,0.01503998,0.03289782,0.44986585,0.78473140,0.00000000,0.49746046,0.10272394
-5.63981991,1.17833855,0.01546051,0.03474548,0.45971412,0.81412412,0.00000000,0.51285243,0.10751815
-5.63381691,1.21852389,0.01584041,0.03667538,0.46769865,0.84124525,0.00000000,0.52650192,0.11217274
-5.62781391,1.25559146,0.01617955,0.03870455,0.47374472,0.86587786,0.00000000,0.53835167,0.11666703
-5.62181091,1.28940116,0.01647861,0.04085615,0.47782997,0.88787603,0.00000000,0.54841137,0.12098994
-5.61580790,1.31992936,0.01673900,0.04315971,0.47998438,0.90716938,0.00000000,0.55676001,0.12514074
-5.60980490,1.34727145,0.01696275,0.04565096,0.48028872,0.92376534,0.00000000,0.56354616,0.12912953
-5.60380190,1.37164084,0.01715241,0.04837160,0.47887146,0.93774942,0.00000000,0.56898570,0.13297732
-5.59779890,1.39336417,0.01731094,0.05136858,0.47590431,0.94928293,0.00000000,0.57335722,0.13671581
-5.59179590,1.41287257,0.01744162,0.05469323,0.47159644,0.95859837,0.00000000,0.57699484,0.14038672
-5.58579290,1.43068897,0.01754794,0.05839993,0.46618759,0.96599237,0.00000000,0.58027869,0.14404063
-5.57978989,1.44741157,0.01763355,0.06254451,0.45994031,0.97181623,0.00000000,0.58362317,0.14773545
-5.57378689,1.46369361,0.01770216,0.06718230,0.45313145,0.97646423,0.00000000,0.58746325,0.15153435
-5.56778389,1.48021988,0.01775746,0.07236585,0.44604332,0.98035995,0.00000000,0.59223921,0.15550332
-5.56178089,1.49768053,0.01780305,0.07814247,0.43895459,0.98394092,0.00000000,0.59838025,0.15970829
-5.55577789,1.51674279,0.01784238,0.08455149,0.43213136,0.98764198,0.00000000,0.60628754,0.16421202
-5.54977489,1.53802156,0.01787861,0.09162151,0.42581865,0.99187785,0.00000000,0.61631724,0.16907068
-5.54377189,1.56204994,0.01791457,0.09936761,0.42023244,0.99702564,0.00000000,0.62876422,0.17433038
-5.53776888,1.58925074,0.01795262,0.10778876,0.41555278,1.00340774,0.00000000,0.64384715,0.18002382
-5.53176588,1.61991027,0.01799454,0.11686547,0.41191794,1.01127603,0.00000000,0.66169545,0.18616702
-5.52576288,1.65415580,0.01804145,0.12655786,0.40942001,1.02079792,0.00000000,0.68233905,0.19275659
-5.51975988,1.69193767,0.01809369,0.13680437,0.40810199,1.03204514,0.00000000,0.70570119,0.19976742
-5.51375688,1.73301754,0.01815069,0.14752105,0.40795662,1.04498574,0.00000000,0.73159490,0.20715119
-5.50775388,1.77696335,0.01821098,0.15860175,0.40892680,1.05947994,0.00000000,0.75972354,0.21483570
-5.50175088,1.82315212,0.01827209,0.16991909,0.41090792,1.07528027,0.00000000,0.78968533,0.22272517
-5.49574787,1.87078054,0.01833055,0.18132646,0.41375169,1.09203619,0.00000000,0.82098219,0.23070158
-5.48974487,1.91888384,0.01838201,0.19266079,0.41727161,1.10930313,0.00000000,0.85303237,0.23862710
-5.48374187,1.96636211,0.01842124,0.20374629,0.42124974,1.12655600,0.00000000,0.88518684,0.24634749
-5.47773887,2.01201372,0.01844238,0.21439890,0.42544450,1.14320653,0.00000000,0.91674850,0.25369648
-5.47173587,2.05457433,0.01843905,0.22443134,0.42959934,1.15862390,0.00000000,0.94699392,0.26050092
-5.46573287,2.09276021,0.01840469,0.23365865,0.43345175,1.17215789,0.00000000,0.97519638,0.26658656
-5.45972986,2.12531401,0.01833276,0.24190388,0.43674234,1.18316353,0.00000000,1.00064959,0.27178415
-5.45372686,2.15105107,0.01821710,0.24900379,0.43922367,1.19102619,0.00000000,1.02269093,0.27593561
-5.44772386,2.16890410,0.01805220,0.25481429,0.44066839,1.19518603,0.00000000,1.04072340,0.27890011
-5.44172086,2.17796448,0.01783356,0.25921535,0.44087644,1.19516070,0.00000000,1.05423533,0.28055961
-5.43571786,2.17751811,0.01755790,0.26211526,0.43968101,1.19056526,0.00000000,1.06281700,0.28082368
-5.42971486,2.16707436,0.01722348,0.26345384,0.43695315,1.18112847,0.00000000,1.06617376,0.27963343
-5.42371186,2.14638684,0.01683022,0.26320480,0.43260477,1.16670478,0.00000000,1.06413490,0.27696427
-5.41770885,2.11546522,0.01637989,0.26137673,0.42659017,1.14728156,0.00000000,1.05665833,0.27282742
-5.41170585,2.07457765,0.01587611,0.25801315,0.41890591,1.12298122,0.00000000,1.04383077,0.26727013
-5.40570285,2.02424399,0.01532436,0.25319119,0.40958943,1.09405855,0.00000000,1.02586385,0.26037461
-5.39969985,1.96522037,0.01473190,0.24701936,0.39871618,1.06089317,0.00000000,1.00308628,0.25225572
-5.39369685,1.89847596,0.01410756,0.23963425,0.38639595,1.02397791,0.00000000,0.97593268,0.24305756
-5.38769385,1.82516334,0.01346155,0.23119654,0.37276822,0.98390359,0.00000000,0.94492975,0.23294919
-5.38169085,1.74658391,0.01280520,0.22188634,0.35799706,0.94134110,0.00000000,0.91068034,0.22211961
-5.37568784,1.66415003,0.01215060,0.21189821,0.34226572,0.89702154,0.00000000,0.87384635,0.21077231
-5.36968484,1.57934552,0.01151027,0.20143602,0.32577126,0.85171546,0.00000000,0.83513100,0.19911962
-5.36368184,1.49368628,0.01089687,0.19070778,0.30871923,0.80621190,0.00000000,0.79526120,0.18737711
-5.35767884,1.40868235,0.01032277,0.17992082,0.29131884,0.76129822,0.00000000,0.75497074,0.17575821
-5.35167584,1.32580280,0.00979980,0.16927728,0.27377859,0.71774121,0.00000000,0.71498455,0.16446932
-5.34567284,1.24644450,0.00933894,0.15897013,0.25630238,0.67627015,0.00000000,0.67600466,0.15370551
-5.33966983,1.17190527,0.00895007,0.14917980,0.23908637,0.63756221,0.00000000,0.63869787,0.14364690
-5.33366683,1.10336213,0.00864178,0.14007151,0.22231640,0.60223036,0.00000000,0.60368537,0.13445587
-5.32766383,1.04185451,0.00842122,0.13179311,0.20616597,0.57081402,0.00000000,0.57153434,0.12627497
-5.32166083,0.98827249,0.00829403,0.12447374,0.19079474,0.54377229,0.00000000,0.54275139,0.11922563
-5.31565783,0.94334968,0.00826428,0.11822290,0.17634753,0.52147967,0.00000000,0.51777766,0.11340758
-5.30965483,0.90766019,0.00833453,0.11313011,0.16295362,0.50422412,0.00000000,0.49698549,0.10889880
-5.30365183,0.88161917,0.00850589,0.10926494,0.15072631,0.49220700,0.00000000,0.48067632,0.10575603
-5.29764882,0.86548627,0.00877808,0.10667735,0.13976270,0.48554484,0.00000000,0.46907974,0.10401561
-5.29164582,0.85937131,0.00914966,0.10539827,0.13014359,0.48427228,0.00000000,0.46235325,0.10369454
-5.28564282,0.86324157,0.00961811,0.10544027,0.12193343,0.48834629,0.00000000,0.46058292,0.10479178
-5.27963982,0.87693017,0.01018005,0.10679832,0.11518026,0.49765101,0.00000000,0.46378443,0.10728941
-5.27363682,0.90014521,0.01083139,0.10945051,0.10991579,0.51200327,0.00000000,0.47190476,0.11115393
-5.26763382,0.93247913,0.01156751,0.11335875,0.10615541,0.53115845,0.00000000,0.48482433,0.11633729
-5.26163082,0.97341826,0.01238337,0.11846943,0.10389826,0.55481663,0.00000000,0.50235966,0.12277786
-5.25562781,1.02235252,0.01327365,0.12471401,0.10312742,0.58262896,0.00000000,0.52426661,0.13040120
-5.24962481,1.07858510,0.01423281,0.13200960,0.10381020,0.61420416,0.00000000,0.55024442,0.13912073
-5.24362181,1.14134238,0.01525512,0.14025953,0.10589858,0.64911515,0.00000000,0.57994038,0.14883824
-5.23761881,1.20978416,0.01633466,0.14935406,0.10932990,0.68690588,0.00000000,0.61295558,0.15944437
-5.23161581,1.28301444,0.01746524,0.15917114,0.11402772,0.72709834,0.00000000,0.64885144,0.17081911
-5.22561281,1.36009282,0.01864035,0.16957745,0.11990303,0.76919972,0.00000000,0.68715738,0.18283236
-5.21960980,1.44004668,0.01985302,0.18042960,0.12685564,0.81270977,0.00000000,0.72737932,0.19534470
-5.21360680,1.52188425,0.02109567,0.19157569,0.13477583,0.85712824,0.00000000,0.76900902,0.20820828
-5.20760380,1.60460847,0.02236000,0.20285719,0.14354628,0.90196240,0.00000000,0.81153411,0.22126813
-5.20160080,1.68723144,0.02363685,0.21411110,0.15304403,0.94673445,0.00000000,0.85444836,0.23436373
-5.19559780,1.76878937,0.02491608,0.22517253,0.16314268,0.99098859,0.00000000,0.89726208,0.24733088
-5.18959480,1.84835744,0.02618653,0.23587745,0.17371441,1.03429769,0.00000000,0.93951195,0.26000399
-5.18359180,1.92506428,0.02743602,0.24606569,0.18463204,1.07626916,0.00000000,0.98077015,0.27221862
-5.17758879,1.99810545,0.02865141,0.25558412,0.19577084,1.11654979,0.00000000,1.02065210,0.28381429
-5.17158579,2.06675536,0.02981870,0.26428977,0.20701003,1.15482946,0.00000000,1.05882243,0.29463739
-5.16558279,2.13037701,0.03092329,0.27205285,0.21823397,1.19084324,0.00000000,1.09499890,0.30454424
-5.15957979,2.18842916,0.03195025,0.27875961,0.22933296,1.22437193,0.00000000,1.12895394,0.31340396
-5.15357679,2.24047037,0.03288463,0.28431478,0.24020354,1.25524089,0.00000000,1.16051356,0.32110123
-5.14757379,2.28615977,0.03371192,0.28864350,0.25074841,1.28331703,0.00000000,1.18955379,0.32753867
-5.14157079,2.32525434,0.03441842,0.29169280,0.26087605,1.30850426,0.00000000,1.21599470,0.33263886
-5.13556778,2.35760292,0.03499172,0.29343232,0.27049992,1.33073753,0.00000000,1.23979236,0.33634569
-5.12956478,2.38313726,0.03542108,0.29385440,0.27953757,1.34997567,0.00000000,1.26092920,0.33862524
-5.12356178,2.40186055,0.03569787,0.29297347,0.28790965,1.36619368,0.00000000,1.27940335,0.33946593
-5.11755878,2.41383423,0.03581585,0.29082480,0.29553903,1.37937482,0.00000000,1.29521782,0.33887803
-5.11155578,2.41916393,0.03577146,0.28746260,0.30235011,1.38950298,0.00000000,1.30836998,0.33689254
-5.10555278,2.41798541,0.03556395,0.28295766,0.30826851,1.39655610,0.00000000,1.31884245,0.33355953
-5.09954977,2.41045141,0.03519542,0.27739461,0.31322117,1.40050094,0.00000000,1.32659581,0.32894594
-5.09354677,2.39672044,0.03467083,0.27086887,0.31713703,1.40128974,0.00000000,1.33156388,0.32313310
-5.08754377,2.37694812,0.03399777,0.26348357,0.31994823,1.39885913,0.00000000,1.33365195,0.31621395
-5.08154077,2.35128172,0.03318625,0.25534646,0.32159184,1.39313145,0.00000000,1.33273819,0.30829023
-5.07553777,2.31985829,0.03224836,0.24656697,0.32201208,1.38401848,0.00000000,1.32867832,0.29946962
-5.06953477,2.28280634,0.03119790,0.23725359,0.32116286,1.37142754,0.00000000,1.32131322,0.28986316
-5.06353177,2.24025104,0.03004989,0.22751161,0.31901056,1.35526956,0.00000000,1.31047923,0.27958281
-5.05752876,2.19232235,0.02882019,0.21744129,0.31553684,1.33546874,0.00000000,1.29602036,0.26873942
-5.05152576,2.13916559,0.02752500,0.20713645,0.31074127,1.31197316,0.00000000,1.27780178,0.25744112
-5.04552276,2.08095334,0.02618047,0.19668361,0.30464360,1.28476572,0.00000000,1.25572369,0.24579205
-5.03951976,2.01789795,0.02480230,0.18616150,0.29728550,1.25387464,0.00000000,1.22973467,0.23389155
-5.03351676,1.95026352,0.02340543,0.17564095,0.28873166,1.21938294,0.00000000,1.19984368,0.22183369
-5.02751376,1.87837636,0.02200378,0.16518516,0.27906997,1.18143610,0.00000000,1.16612985,0.20970714
-5.02151076,1.80263314,0.02061004,0.15485019,0.26841099,1.14024747,0.00000000,1.12874955,0.19759530
-5.01550775,1.72350589,0.01923557,0.14468555,0.25688633,1.09610100,0.00000000,1.08794012,0.18557660
-5.00950475,1.64154349,0.01789032,0.13473494,0.24464637,1.04935101,0.00000000,1.04402001,0.17372484
-5.00350175,1.55736925,0.01658284,0.12503697,0.23185709,1.00041893,0.00000000,0.99738537,0.16210969
-4.99749875,1.47167470,0.01532033,0.11562586,0.21869625,0.94978716,0.00000000,0.94850315,0.15079700
-4.99149575,1.38520972,0.01410869,0.10653195,0.20534915,0.89799027,0.00000000,0.89790107,0.13984918
-4.98549275,1.29876955,0.01295268,0.09778222,0.19200404,0.84560392,0.00000000,0.84615503,0.12932533
-4.97948974,1.21317931,0.01185598,0.08940057,0.17884738,0.79323219,0.00000000,0.79387448,0.11928133
-4.97348674,1.12927673,0.01082133,0.08140801,0.16605927,0.74149362,0.00000000,0.74168659,0.10976979
-4.96748374,1.04789407,0.00985065,0.07382273,0.15380904,0.69100697,0.00000000,0.69021997,0.10083987
-4.96148074,0.96984002,0.00894516,0.06666012,0.14225130,0.64237699,0.00000000,0.64008849,0.09253701
-4.95547774,0.89588242,0.00810544,0.05993268,0.13152249,0.59618102,0.00000000,0.59187620,0.08490265
-4.94947474,0.82673257,0.00733150,0.05364995,0.12173811,0.55295689,0.00000000,0.54612359,0.07797389
-4.94347174,0.76303182,0.00662289,0.04781844,0.11299064,0.51319249,0.00000000,0.50331599,0.07178321
-4.93746873,0.70534076,0.00597866,0.04244161,0.10534815,0.47731746,0.00000000,0.46387426,0.06635825
-4.93146573,0.65413158,0.00539748,0.03751995,0.09885369,0.44569712,0.00000000,0.42814806,0.06172171
-4.92546273,0.60978351,0.00487757,0.03305106,0.09352541,0.41862878,0.00000000,0.39641176,0.05789127
-4.91945973,0.57258149,0.00441681,0.02902990,0.08935726,0.39634040,0.00000000,0.36886305,0.05487976
-4.91345673,0.54271785,0.00401269,0.02544906,0.08632043,0.37899145,0.00000000,0.34562391,0.05269541
-4.90745373,0.52029669,0.00366234,0.02229914,0.08436526,0.36667586,0.00000000,0.32674391,0.05134218
-4.90145073,0.50534062,0.00336260,0.01956916,0.08342362,0.35942665,0.00000000,0.31220541,0.05082027
-4.89544772,0.49779930,0.00310999,0.01724699,0.08341170,0.35722199,0.00000000,0.30193037,0.05112667
-4.88944472,0.49755931,0.00290079,0.01531982,0.08423314,0.35999229,0.00000000,0.29578832,0.05225572
-4.88344172,0.50445470,0.00273108,0.01377455,0.08578232,0.36762783,0.00000000,0.29360517,0.05419974
-4.87743872,0.51827769,0.00259679,0.01259812,0.08794785,0.37998673,0.00000000,0.29517240,0.05694955
-4.87143572,0.53878897,0.00249377,0.01177785,0.09061607,0.39690259,0.00000000,0.30025629,0.06049492
-4.86543272,0.56572696,0.00241782,0.01130159,0.09367453,0.41819158,0.00000000,0.30860682,0.06482490
-4.85942971,0.59881566,0.00236483,0.01115778,0.09701534,0.44365856,0.00000000,0.31996589,0.06992789
-4.85342671,0.63777057,0.00233078,0.01133540,0.10053829,0.47310193,0.00000000,0.33407459,0.07579158
-4.84742371,0.68230253,0.00231182,0.01182382,0.10415361,0.50631698,0.00000000,0.35067927,0.08240256
-4.84142071,0.73211902,0.00230435,0.01261251,0.10778439,0.54309749,0.00000000,0.36953628,0.08974569
-4.83541771,0.78692305,0.00230506,0.01369064,0.11136841,0.58323556,0.00000000,0.39041510,0.09780321
-4.82941471,0.84640969,0.00231094,0.01504666,0.11485947,0.62651967,0.00000000,0.41310002,0.10655359
-4.82341171,0.91026021,0.00231936,0.01666774,0.11822804,0.67273100,0.00000000,0.43739014,0.11597014
-4.81740870,0.97813451,0.00232806,0.01853927,0.12146126,0.72163833,0.00000000,0.46309797,0.12601949
-4.81140570,1.04966205,0.00233516,0.02064434,0.12456223,0.77299181,0.00000000,0.49004672,0.13665997
-4.80540270,1.12443206,0.00233916,0.02296327,0.12754866,0.82651599,0.00000000,0.51806643,0.14783998
-4.79939970,1.20198373,0.00233890,0.02547319,0.13045084,0.88190268,0.00000000,0.54698936,0.15949653
-4.79339670,1.28179711,0.00233356,0.02814781,0.13330911,0.93880416,0.00000000,0.57664499,0.17155390
-4.78739370,1.36328561,0.00232265,0.03095724,0.13617077,0.99682733,0.00000000,0.60685485,0.18392276
-4.78139070,1.44579094,0.00230588,0.03386806,0.13908681,1.05552950,0.00000000,0.63742782,0.19649966
-4.77538769,1.52858107,0.00228323,0.03684346,0.14210827,1.11441619,0.00000000,0.66815608,0.20916712
-4.76938469,1.61085196,0.00225482,0.03984371,0.14528271,1.17294163,0.00000000,0.69881224,0.22179429
-4.76338169,1.69173351,0.00222089,0.04282668,0.14865074,1.23051204,0.00000000,0.72914781,0.23423839
-4.75737869,1.77029975,0.00218178,0.04574858,0.15224284,1.28649218,0.00000000,0.75889339,0.24634677
-4.75137569,1.84558346,0.00213787,0.04856484,0.15607665,1.34021490,0.00000000,0.78776056,0.25795964
-4.74537269,1.91659479,0.00208956,0.05123112,0.16015485,1.39099375,0.00000000,0.81544552,0.26891348
-4.73936968,1.98234329,0.00203725,0.05370435,0.16446365,1.43813812,0.00000000,0.84163454,0.27904493
-4.73336668,2.04186265,0.00198130,0.05594386,0.16897211,1.48097039,0.00000000,0.86601070,0.28819501
-4.72736368,2.09423709,0.00192206,0.05791243,0.17363220,1.51884450,0.00000000,0.88826189,0.29621364
-4.72136068,2.13862807,0.00185983,0.05957734,0.17837972,1.55116489,0.00000000,0.90808949,0.30296408
-4.71535768,2.17430039,0.00179488,0.06091126,0.18313591,1.57740510,0.00000000,0.92521732,0.30832726
-4.70935468,2.20064601,0.00172748,0.06189301,0.18780977,1.59712507,0.00000000,0.93940041,0.31220567
-4.70335168,2.21720474,0.00165788,0.06250812,0.19230103,1.60998612,0.00000000,0.95043300,0.31452670
-4.69734867,2.22368045,0.00158633,0.06274923,0.19650342,1.61576308,0.00000000,0.95815538,0.31524520
-4.69134567,2.21995210,0.00151313,0.06261619,0.20030844,1.61435262,0.00000000,0.96245922,0.31434519
-4.68534267,2.20607896,0.00143859,0.06211595,0.20360910,1.60577764,0.00000000,0.96329099,0.31184059
-4.67933967,2.18229966,0.00136309,0.06126227,0.20630372,1.59018718,0.00000000,0.96065336,0.30777493
-4.67333667,2.14902519,0.00128707,0.06007515,0.20829952,1.56785209,0.00000000,0.95460451,0.30222003
-4.66733367,2.10682617,0.00121106,0.05858014,0.20951591,1.53915656,0.00000000,0.94525541,0.29527382
-4.66133067,2.05641493,0.00113564,0.05680743,0.20988720,1.50458588,0.00000000,0.93276520,0.28705721
-4.65532766,1.99862352,0.00106151,0.05479090,0.20936493,1.46471133,0.00000000,0.91733510,0.27771036
-4.64932466,1.93437851,0.00098946,0.05256704,0.20791934,1.42017263,0.00000000,0.89920103,0.26738843
-4.64332166,1.86467400,0.00092035,0.05017390,0.20554033,1.37165908,0.00000000,0.87862551,0.25625692
-4.63731866,1.79054394,0.00085518,0.04765003,0.20223761,1.31989024,0.00000000,0.85588925,0.24448706
-4.63131566,1.71303524,0.00079503,0.04503349,0.19804026,1.26559698,0.00000000,0.83128286,0.23225122
-4.62531266,1.63318256,0.00074110,0.04236093,0.19299562,1.20950384,0.00000000,0.80509910,0.21971854
-4.61930965,1.55198604,0.00069472,0.03966683,0.18716765,1.15231333,0.00000000,0.77762606,0.20705121
-4.61330665,1.47039255,0.00065735,0.03698283,0.18063484,1.09469283,0.00000000,0.74914148,0.19440109
-4.60730365,1.38928113,0.00063060,0.03433732,0.17348783,1.03726443,0.00000000,0.71990850,0.18190722
-4.60130065,1.30945275,0.00061626,0.03175501,0.16582682,0.98059781,0.00000000,0.69017277,0.16969394
-4.59529765,1.23162460,0.00061627,0.02925684,0.15775877,0.92520637,0.00000000,0.66016104,0.15786977
-4.58929465,1.15642844,0.00063280,0.02685989,0.14939480,0.87154623,0.00000000,0.63008107,0.14652700
-4.58329165,1.08441263,0.00066820,0.02457755,0.14084758,0.82001781,0.00000000,0.60012264,0.13574194
-4.57728864,1.01604721,0.00072505,0.02241964,0.13222900,0.77096957,0.00000000,0.57045946,0.12557566
-4.57128564,0.95173122,0.00080613,0.02039279,0.12364803,0.72470316,0.00000000,0.54125160,0.11607525
-4.56528264,0.89180137,0.00091442,0.01850074,0.11520899,0.68147959,0.00000000,0.51264828,0.10727531
-4.55927964,0.83654129,0.00105309,0.01674477,0.10701013,0.64152560,0.00000000,0.48479055,0.09919964
-4.55327664,0.78619043,0.00122540,0.01512414,0.09914248,0.60503965,0.00000000,0.45781369,0.09186300
-4.54727364,0.74095197,0.00143471,0.01363647,0.09168911,0.57219711,0.00000000,0.43184904,0.08527279
-4.54127064,0.70099910,0.00168436,0.01227816,0.08472467,0.54315410,0.00000000,0.40702509,0.07943057
-4.53526763,0.66647927,0.00197757,0.01104480,0.07831509,0.51804971,0.00000000,0.38346780,0.07433337
-4.52926463,0.63751615,0.00231732,0.00993148,0.07251760,0.49700654,0.00000000,0.36129994,0.06997470
-4.52326163,0.61420926,0.00270627,0.00893308,0.06738079,0.48012937,0.00000000,0.34063974,0.06634523
-4.51725863,0.59663149,0.00314651,0.00804455,0.06294478,0.46750225,0.00000000,0.32159864,0.06343326
-4.51125563,0.58482468,0.00363949,0.00726107,0.05924150,0.45918421,0.00000000,0.30427867,0.06122478
-4.50525263,0.57879385,0.00418583,0.00657825,0.05629483,0.45520398,0.00000000,0.28876929,0.05970340
-4.49924962,0.57850062,0.00478514,0.00599221,0.05412087,0.45555413,0.00000000,0.27514423,0.05885006
-4.49324662,0.58385649,0.00543591,0.00549969,0.05272807,0.46018523,0.00000000,0.26345839,0.05864262
