energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.51475738,1.64282991,0.20681518,0.46555876,0.02120791,0.01330038,0.49184607,0.81661215,0.04355938,0.34009798
-3.50875438,1.62052671,0.21116179,0.45861075,0.02202675,0.01319853,0.48361212,0.81265654,0.04349439,0.32214296
-3.50275138,1.59808089,0.21601309,0.45113381,0.02279589,0.01317038,0.47628539,0.80825465,0.04334027,0.30464776
-3.49674837,1.57529297,0.22127676,0.44307704,0.02350185,0.01321870,0.46974952,0.80329213,0.04308749,0.28769955
-3.49074537,1.55200142,0.22686431,0.43441669,0.02413368,0.01334599,0.46388863,0.79766006,0.04272919,0.27138281
-3.48474237,1.52808988,0.23269148,0.42515836,0.02468322,0.01355443,0.45859013,0.79125862,0.04226164,0.25577897
-3.47873937,1.50349340,0.23867871,0.41533851,0.02514524,0.01384590,0.45374744,0.78400066,0.04168455,0.24096633
-3.47273637,1.47820354,0.24475146,0.40502515,0.02551755,0.01422202,0.44926254,0.77581495,0.04100136,0.22702042
-3.46673337,1.45227201,0.25084054,0.39431757,0.02580096,0.01468423,0.44504842,0.76664913,0.04021930,0.21401451
-3.46073037,1.42581280,0.25688253,0.38334519,0.02599921,0.01523386,0.44103135,0.75647228,0.03934943,0.20202042
-3.45472736,1.39900268,0.26282019,0.37226547,0.02611874,0.01587228,0.43715292,0.74527704,0.03840648,0.19110924
-3.44872436,1.37207995,0.26860303,0.36126084,0.02616847,0.01660101,0.43337176,0.73308135,0.03740856,0.18135208
-3.44272136,1.34534159,0.27418786,0.35053486,0.02615947,0.01742185,0.42966496,0.71992973,0.03637679,0.17282066
-3.43671836,1.31913858,0.27953947,0.34030750,0.02610456,0.01833702,0.42602921,0.70589405,0.03533485,0.16558757
-3.43071536,1.29386977,0.28463125,0.33080973,0.02601793,0.01934920,0.42248134,0.69107396,0.03430835,0.15972623
-3.42471236,1.26997407,0.28944582,0.32227764,0.02591469,0.02046156,0.41905857,0.67559676,0.03332425,0.15531048
-3.41870935,1.24792132,0.29397547,0.31494603,0.02581039,0.02167777,0.41581807,0.65961678,0.03241013,0.15241362
-3.41270635,1.22820182,0.29822238,0.30904175,0.02572059,0.02300187,0.41283615,0.64331433,0.03159354,0.15110713
-3.40670335,1.21131479,0.30219856,0.30477694,0.02566037,0.02443808,0.41020670,0.62689399,0.03090123,0.15145894
-3.40070035,1.19775594,0.30592541,0.30234234,0.02564390,0.02599057,0.40803921,0.61058245,0.03035846,0.15353132
-3.39469735,1.18800435,0.30943279,0.30190077,0.02568398,0.02766311,0.40645615,0.59462567,0.02998829,0.15737861
-3.38869435,1.18250908,0.31275771,0.30358108,0.02579167,0.02945861,0.40558991,0.57928555,0.02981092,0.16304470
-3.38269135,1.18167579,0.31594247,0.30747268,0.02597592,0.03137872,0.40557936,0.56483594,0.02984310,0.17056066
-3.37668834,1.18585375,0.31903248,0.31362083,0.02624321,0.03342329,0.40656608,0.55155820,0.03009751,0.17994242
-3.37068534,1.19532389,0.32207372,0.32202296,0.02659732,0.03558987,0.40869048,0.53973628,0.03058227,0.19118884
-3.36468234,1.21028813,0.32511005,0.33262615,0.02703908,0.03787323,0.41208793,0.52965149,0.03130057,0.20428029
-3.35867934,1.23086075,0.32818046,0.34532588,0.02756623,0.04026495,0.41688510,0.52157703,0.03225030,0.21917775
-3.35267634,1.25706215,0.33131651,0.35996631,0.02817338,0.04275307,0.42319661,0.51577252,0.03342383,0.23582271
-3.34667334,1.28881550,0.33454018,0.37634218,0.02885203,0.04532193,0.43112222,0.51247863,0.03480796,0.25413786
-3.34067034,1.32594662,0.33786216,0.39420228,0.02959070,0.04795208,0.44074464,0.51191205,0.03638395,0.27402852
-3.33466733,1.36818737,0.34128091,0.41325468,0.03037514,0.05062042,0.45212809,0.51426095,0.03812773,0.29538496
-3.32866433,1.41518254,0.34478254,0.43317346,0.03118871,0.05330054,0.46531753,0.51968106,0.04001026,0.31808526
-3.32266133,1.46650023,0.34834153,0.45360703,0.03201279,0.05596318,0.48033875,0.52829256,0.04199807,0.34199888
-3.31665833,1.52164526,0.35192233,0.47418763,0.03282735,0.05857693,0.49719905,0.54017787,0.04405397,0.36699036
-3.31065533,1.58007521,0.35548188,0.49454178,0.03361153,0.06110903,0.51588844,0.55538025,0.04613790,0.39292334
-3.30465233,1.64121834,0.35897264,0.51430144,0.03434440,0.06352632,0.53638122,0.57390342,0.04820793,0.41966424
-3.29864932,1.70449250,0.36234624,0.53311519,0.03500561,0.06579627,0.55863774,0.59571195,0.05022138,0.44708560
-3.29264632,1.76932393,0.36555737,0.55065928,0.03557621,0.06788801,0.58260600,0.62073242,0.05213602,0.47506862
-3.28664332,1.83516517,0.36856753,0.56664784,0.03603933,0.06977338,0.60822291,0.64885516,0.05391132,0.50350484
-3.28064032,1.90151067,0.37134859,0.58084185,0.03638083,0.07142780,0.63541510,0.67993641,0.05550967,0.53229658
-3.27463732,1.96790941,0.37388569,0.59305647,0.03658996,0.07283119,0.66409889,0.71380071,0.05689755,0.56135621
-3.26863432,2.03397360,0.37617927,0.60316629,0.03665976,0.07396851,0.69417949,0.75024326,0.05804665,0.59060397
-3.26263132,2.09938279,0.37824614,0.61110824,0.03658742,0.07483026,0.72554925,0.78903225,0.05893471,0.61996472
-3.25662831,2.16388311,0.38011925,0.61688196,0.03637444,0.07541262,0.75808512,0.82991077,0.05954635,0.64936341
-3.25062531,2.22728166,0.38184633,0.62054766,0.03602663,0.07571747,0.79164530,0.87259841,0.05987342,0.67871983
-3.24462231,2.28943618,0.38348726,0.62222140,0.03555390,0.07575206,0.82606544,0.91679243,0.05991532,0.70794280
-3.23861931,2.35024075,0.38511039,0.62206810,0.03496992,0.07552854,0.86115454,0.96216845,0.05967890,0.73692421
-3.23261631,2.40960834,0.38678795,0.62029260,0.03429157,0.07506327,0.89669103,1.00838094,0.05917806,0.76553346
-3.22661331,2.46745141,0.38859080,0.61712923,0.03353828,0.07437595,0.93241929,1.05506346,0.05843322,0.79361266
-3.22061031,2.52366191,0.39058291,0.61283031,0.03273125,0.07348871,0.96804716,1.10182900,0.05747040,0.82097315
-3.21460730,2.57809201,0.39281585,0.60765434,0.03189259,0.07242515,1.00324472,1.14827067,0.05632015,0.84739362
-3.20860430,2.63053722,0.39532362,0.60185430,0.03104444,0.07120929,1.03764472,1.19396292,0.05501634,0.87262026
-3.20260130,2.68072303,0.39811824,0.59566677,0.03020807,0.06986473,1.07084501,1.23846369,0.05359483,0.89636922
-3.19659830,2.72829648,0.40118633,0.58930239,0.02940305,0.06841377,1.10241309,1.28131769,0.05209208,0.91833127
-3.19059530,2.77282331,0.40448692,0.58293810,0.02864647,0.06687678,1.13189283,1.32206105,0.05054385,0.93817883
-3.18459230,2.81379161,0.40795079,0.57671148,0.02795235,0.06527168,1.15881343,1.36022740,0.04898391,0.95557511
-3.17858929,2.85062186,0.41148119,0.57071756,0.02733109,0.06361362,1.18270025,1.39535554,0.04744291,0.97018500
-3.17258629,2.88268328,0.41495616,0.56500805,0.02678923,0.06191488,1.20308733,1.42699853,0.04594753,0.98168719
-3.16658329,2.90931582,0.41823229,0.55959293,0.02632922,0.06018487,1.21953106,1.45473402,0.04451969,0.98978714
-3.16058029,2.92985681,0.42114975,0.55444440,0.02594953,0.05843044,1.23162446,1.47817554,0.04317619,0.99423004
-3.15457729,2.94367073,0.42353823,0.54950264,0.02564488,0.05665612,1.23901151,1.49698427,0.04192846,0.99481315
-3.14857429,2.95018069,0.42522380,0.54468308,0.02540655,0.05486470,1.24140068,1.51088074,0.04078266,0.99139690
-3.14257129,2.94889960,0.42603598,0.53988472,0.02522299,0.05305765,1.23857722,1.51965589,0.03973997,0.98391400
-3.13656828,2.93945935,0.42581492,0.53499886,0.02508042,0.05123575,1.23041336,1.52318085,0.03879712,0.97237604
-3.13056528,2.92163604,0.42441822,0.52991773,0.02496354,0.04939956,1.21687596,1.52141471,0.03794701,0.95687718
-3.12456228,2.89536973,0.42172713,0.52454256,0.02485627,0.04754996,1.19803112,1.51440981,0.03717958,0.93759457
-3.11855928,2.86077734,0.41765169,0.51879047,0.02474254,0.04568853,1.17404542,1.50231394,0.03648258,0.91478545
-3.11255628,2.81815768,0.41213475,0.51259995,0.02460700,0.04381788,1.14518363,1.48536913,0.03584250,0.88878092
-3.10655328,2.76798815,0.40515451,0.50593452,0.02443568,0.04194183,1.11180293,1.46390687,0.03524539,0.85997668
-3.10055028,2.71091297,0.39672566,0.49878448,0.02421653,0.04006551,1.07434376,1.43833963,0.03467759,0.82882106
-3.09454727,2.64772345,0.38689895,0.49116669,0.02393989,0.03819532,1.03331777,1.40914907,0.03412641,0.79580095
-3.08854427,2.57933123,0.37575930,0.48312251,0.02359882,0.03633875,0.98929325,1.37687113,0.03358057,0.76142628
-3.08254127,2.50673575,0.36342259,0.47471406,0.02318925,0.03450419,0.94287877,1.34207880,0.03303062,0.72621365
-3.07653827,2.43098768,0.35003138,0.46601919,0.02271006,0.03270058,0.89470563,1.30536323,0.03246905,0.69067010
-3.07053527,2.35315036,0.33574958,0.45712547,0.02216296,0.03093707,0.84541001,1.26731408,0.03189036,0.65527750
-3.06453227,2.27426103,0.32075674,0.44812377,0.02155235,0.02922265,0.79561551,1.22850010,0.03129095,0.62047846
-3.05852926,2.19529420,0.30524178,0.43910177,0.02088498,0.02756573,0.74591678,1.18945080,0.03066888,0.58666425
-3.05252626,2.11712887,0.28939693,0.43013794,0.02016965,0.02597383,0.69686496,1.15064031,0.03002361,0.55416526
-3.04652326,2.04052141,0.27341180,0.42129639,0.01941681,0.02445327,0.64895541,1.11247405,0.02935561,0.52324431
-3.04052026,1.96608527,0.25746807,0.41262293,0.01863810,0.02300893,0.60261818,1.07527893,0.02866604,0.49409308
-3.03451726,1.89427864,0.24173486,0.40414253,0.01784606,0.02164407,0.55821147,1.03929758,0.02795638,0.46683156
-3.02851426,1.82540021,0.22636508,0.39585851,0.01705363,0.02036031,0.51601812,1.00468664,0.02722812,0.44151049
-3.02251126,1.75959326,0.21149274,0.38775322,0.01627396,0.01915756,0.47624517,0.97151934,0.02648255,0.41811645
-3.01650825,1.69685723,0.19723127,0.37979036,0.01552003,0.01803416,0.43902620,0.93979180,0.02572059,0.39657930
-3.01050525,1.63706609,0.18367299,0.37191869,0.01480454,0.01698702,0.40442618,0.90943283,0.02494271,0.37678135
-3.00450225,1.57999193,0.17088939,0.36407679,0.01413971,0.01601184,0.37244841,0.88031634,0.02414896,0.35856788
-2.99849925,1.52533234,0.15893229,0.35619858,0.01353723,0.01510336,0.34304297,0.85227571,0.02333902,0.34175828
-2.99249625,1.47273981,0.14783570,0.34821922,0.01300820,0.01425564,0.31611631,0.82511910,0.02251241,0.32615732
-2.98649325,1.42185134,0.13761810,0.34008098,0.01256317,0.01346240,0.29154128,0.79864496,0.02166864,0.31156604
-2.98049025,1.37231656,0.12828504,0.33173869,0.01221208,0.01271722,0.26916724,0.77265667,0.02080745,0.29779168
-2.97448724,1.32382294,0.11983184,0.32316435,0.01196432,0.01201391,0.24882968,0.74697572,0.01992904,0.28465644
-2.96848424,1.27611672,0.11224615,0.31435077,0.01182869,0.01134665,0.23035900,0.72145267,0.01903426,0.27200456
-2.96248124,1.22901873,0.10551037,0.30531385,0.01181339,0.01071025,0.21358824,0.69597556,0.01812478,0.25970768
-2.95647824,1.18243448,0.09960355,0.29609350,0.01192587,0.01010022,0.19835933,0.67047532,0.01720325,0.24766842
-2.95047524,1.13635849,0.09450303,0.28675305,0.01217272,0.00951293,0.18452804,0.64492834,0.01627330,0.23582208
-2.94447224,1.09087281,0.09018537,0.27737735,0.01255947,0.00894558,0.17196730,0.61935610,0.01533959,0.22413670
-2.93846923,1.04614054,0.08662692,0.26806956,0.01309033,0.00839622,0.16056922,0.59382229,0.01440775,0.21261155
-2.93246623,1.00239493,0.08380385,0.25894695,0.01376790,0.00786370,0.15024566,0.56842776,0.01348419,0.20127451
-2.92646323,0.95992504,0.08169176,0.25013589,0.01459286,0.00734756,0.14092780,0.54330390,0.01257598,0.19017830
-2.92046023,0.91905921,0.08026492,0.24176634,0.01556360,0.00684795,0.13256469,0.51860483,0.01169063,0.17939620
-2.91445723,0.88014734,0.07949539,0.23396629,0.01667597,0.00636548,0.12512114,0.49449918,0.01083580,0.16901734
-2.90845423,0.84354302,0.07935186,0.22685617,0.01792293,0.00590110,0.11857508,0.47116190,0.01001906,0.15914189
-2.90245123,0.80958668,0.07979867,0.22054378,0.01929437,0.00545599,0.11291474,0.44876647,0.00924766,0.14987645
-2.89644822,0.77859043,0.08079478,0.21511988,0.02077693,0.00503142,0.10813569,0.42747812,0.00852822,0.14132970
-2.89044522,0.75082532,0.08229309,0.21065456,0.02235403,0.00462865,0.10423808,0.40744813,0.00786653,0.13360867
-2.88444222,0.72651133,0.08423997,0.20719461,0.02400584,0.00424891,0.10122404,0.38880949,0.00726738,0.12681544
-2.87843922,0.70581055,0.08657518,0.20476198,0.02570960,0.00389326,0.09909547,0.37167399,0.00673433,0.12104459
-2.87243622,0.68882332,0.08923215,0.20335325,0.02743985,0.00356261,0.09785228,0.35613061,0.00626970,0.11638117
-2.86643322,0.67558738,0.09213871,0.20294012,0.02916899,0.00325771,0.09749105,0.34224528,0.00587441,0.11289928
-2.86043022,0.66607968,0.09521815,0.20347091,0.03086778,0.00297911,0.09800411,0.33006169,0.00554802,0.11066111
-2.85442721,0.66022049,0.09839062,0.20487271,0.03250607,0.00272723,0.09937919,0.31960308,0.00528871,0.10971642
-2.84842421,0.65787939,0.10157482,0.20705440,0.03405354,0.00250238,0.10159934,0.31087472,0.00509339,0.11010224
-2.84242121,0.65888267,0.10468991,0.20990991,0.03548052,0.00230474,0.10464332,0.30386697,0.00495777,0.11184285
-2.83641821,0.66302166,0.10765750,0.21332204,0.03675879,0.00213448,0.10848626,0.29855866,0.00487648,0.11494974
-2.83041521,0.67006165,0.11040368,0.21716618,0.03786242,0.00199174,0.11310052,0.29492073,0.00484330,0.11942168
-2.82441221,0.67975092,0.11286094,0.22131417,0.03876848,0.00187664,0.11845678,0.29291992,0.00485126,0.12524471
-2.81840920,0.69182962,0.11496998,0.22563796,0.03945777,0.00178938,0.12452520,0.29252252,0.00489290,0.13239196
-2.81240620,0.70603815,0.11668127,0.23001287,0.03991533,0.00173016,0.13127659,0.29369794,0.00496043,0.14082350
-2.80640320,0.72212496,0.11795626,0.23432064,0.04013089,0.00169922,0.13868353,0.29642226,0.00504600,0.15048594
-2.80040020,0.73985337,0.11876829,0.23845185,0.04009914,0.00169686,0.14672145,0.30068149,0.00514184,0.16131205
-2.79439720,0.75900756,0.11910311,0.24230795,0.03981985,0.00172336,0.15536943,0.30647457,0.00524052,0.17322029
-2.78839420,0.77939732,0.11895898,0.24580272,0.03929778,0.00177902,0.16461082,0.31381600,0.00533512,0.18611436
-2.78239120,0.80086173,0.11834640,0.24886324,0.03854253,0.00186408,0.17443366,0.32273800,0.00541939,0.19988284
-2.77638819,0.82327154,0.11728756,0.25143027,0.03756814,0.00197872,0.18483068,0.33329196,0.00548790,0.21439905
-2.77038519,0.84653030,0.11581534,0.25345837,0.03639261,0.00212303,0.19579903,0.34554926,0.00553618,0.22952104
-2.76438219,0.87057411,0.11397218,0.25491538,0.03503733,0.00229699,0.20733976,0.35960100,0.00556079,0.24509207
-2.75837919,0.89537020,0.11180869,0.25578181,0.03352640,0.00250044,0.21945683,0.37555673,0.00555939,0.26094137
-2.75237619,0.92091407,0.10938220,0.25604981,0.03188594,0.00273311,0.23215604,0.39354191,0.00553075,0.27688546
-2.74637319,0.94722555,0.10675521,0.25572207,0.03014333,0.00299459,0.24544356,0.41369407,0.00547475,0.29272994
-2.74037019,0.97434374,0.10399390,0.25481054,0.02832654,0.00328438,0.25932442,0.43615755,0.00539232,0.30827196
-2.73436718,1.00232099,0.10116672,0.25333526,0.02646345,0.00360190,0.27380086,0.46107701,0.00528540,0.32330313
-2.72836418,1.03121621,0.09834311,0.25132315,0.02458121,0.00394656,0.28887069,0.48858962,0.00515680,0.33761306
-2.72236118,1.06108780,0.09559242,0.24880691,0.02270578,0.00431777,0.30452579,0.51881632,0.00501011,0.35099346
-2.71635818,1.09198631,0.09298306,0.24582417,0.02086144,0.00471507,0.32075073,0.55185236,0.00484953,0.36324253
-2.71035518,1.12394751,0.09058187,0.24241677,0.01907054,0.00513812,0.33752177,0.58775762,0.00467977,0.37416976
-2.70435218,1.15698585,0.08845372,0.23863025,0.01735324,0.00558682,0.35480615,0.62654701,0.00450586,0.38360087
-2.69834917,1.19108908,0.08666140,0.23451362,0.01572747,0.00606134,0.37256188,0.66818174,0.00433304,0.39138268
-2.69234617,1.22621408,0.08526561,0.23011925,0.01420892,0.00656219,0.39073800,0.71256182,0.00416662,0.39738781
-2.68634317,1.26228436,0.08432527,0.22550298,0.01281119,0.00709022,0.40927540,0.75952049,0.00401186,0.40151896
-2.68034017,1.29918960,0.08389787,0.22072437,0.01154596,0.00764669,0.42810815,0.80882104,0.00387390,0.40371254
-2.67433717,1.33678726,0.08404000,0.21584700,0.01042330,0.00823323,0.44716545,0.86015661,0.00375766,0.40394153
-2.66833417,1.37490652,0.08480785,0.21093879,0.00945199,0.00885186,0.46637402,0.91315318,0.00366786,0.40221739
-2.66233117,1.41335451,0.08625786,0.20607236,0.00863987,0.00950491,0.48566098,0.96737613,0.00360893,0.39859079
-2.65632816,1.45192476,0.08844716,0.20132518,0.00799427,0.01019500,0.50495713,1.02234030,0.00358509,0.39315128
-2.65032516,1.49040762,0.09143415,0.19677969,0.00752235,0.01092493,0.52420047,1.07752348,0.00360037,0.38602567
-2.64432216,1.52860239,0.09527874,0.19252321,0.00723146,0.01169765,0.54333988,1.13238298,0.00365866,0.37737533
-2.63831916,1.56633052,0.10004264,0.18864758,0.00712946,0.01251613,0.56233888,1.18637475,0.00376379,0.36739231
-2.63231616,1.60344957,0.10578930,0.18524863,0.00722497,0.01338329,0.58117912,1.23897431,0.00391960,0.35629465
-2.62631316,1.63986704,0.11258379,0.18242539,0.00752751,0.01430194,0.59986366,1.28969865,0.00413004,0.34432079
-2.62031016,1.67555348,0.12049226,0.18027899,0.00804759,0.01527467,0.61841971,1.33812803,0.00439925,0.33172359
-2.61430715,1.71055409,0.12958129,0.17891142,0.00879666,0.01630387,0.63690066,1.38392673,0.00473161,0.31876394
-2.60830415,1.74499804,0.13991689,0.17842400,0.00978695,0.01739168,0.65538727,1.42686151,0.00513182,0.30570437
-2.60230115,1.77910488,0.15156313,0.17891567,0.01103121,0.01853997,0.67398787,1.46681678,0.00560491,0.29280289
-2.59629815,1.81318725,0.16458062,0.18048119,0.01254230,0.01975043,0.69283727,1.50380561,0.00615627,0.28030723
-2.59029515,1.84764959,0.17902451,0.18320913,0.01433267,0.02102462,0.71209454,1.53797559,0.00679160,0.26844964
-2.58429215,1.88298238,0.19494235,0.18717986,0.01641377,0.02236403,0.73193928,1.56960919,0.00751689,0.25744255
-2.57828914,1.91975178,0.21237161,0.19246354,0.01879533,0.02377019,0.75256667,1.59911807,0.00833834,0.24747503
-2.57228614,1.95858480,0.23133699,0.19911807,0.02148461,0.02524482,0.77418113,1.62703140,0.00926223,0.23871024
-2.56628314,2.00015027,0.25184762,0.20718719,0.02448565,0.02678991,0.79698878,1.65397852,0.01029485,0.23128378
-2.56028014,2.04513618,0.27389424,0.21669874,0.02779843,0.02840786,0.82118895,1.68066629,0.01144231,0.22530301
-2.55427714,2.09422419,0.29744633,0.22766308,0.03141815,0.03010156,0.84696495,1.70785215,0.01271038,0.22084719
-2.54827414,2.14806217,0.32244953,0.24007185,0.03533460,0.03187445,0.87447438,1.73631394,0.01410437,0.21796837
-2.54227114,2.20723614,0.34882334,0.25389697,0.03953158,0.03373061,0.90383951,1.76681770,0.01562892,0.21669300
-2.53626813,2.27224259,0.37645928,0.26909009,0.04398655,0.03567474,0.93513803,1.80008500,0.01728786,0.21702397
-2.53026513,2.34346268,0.40521969,0.28558243,0.04867039,0.03771211,0.96839466,1.83676120,0.01908402,0.21894314
-2.52426213,2.42113952,0.43493729,0.30328505,0.05354749,0.03984852,1.00357412,1.87738621,0.02101912,0.22241409
-2.51825913,2.50535980,0.46541562,0.32208961,0.05857591,0.04209012,1.04057583,1.92236925,0.02309359,0.22738511
-2.51225613,2.59604067,0.49643043,0.34186957,0.06370793,0.04444330,1.07923078,1.97196869,0.02530648,0.23379216
-2.50625313,2.69292295,0.52773217,0.36248180,0.06889073,0.04691446,1.11930075,2.02627820,0.02765534,0.24156199
-2.50025013,2.79557103,0.55904943,0.38376867,0.07406731,0.04950973,1.16048030,2.08522002,0.03013613,0.25061505
-2.49424712,2.90337987,0.59009352,0.40556040,0.07917762,0.05223476,1.20240135,2.14854559,0.03274314,0.26086836
-2.48824412,3.01558905,0.62056383,0.42767769,0.08415981,0.05509436,1.24464064,2.21584392,0.03546893,0.27223831
-2.48224112,3.13130348,0.65015414,0.44993461,0.08895154,0.05809225,1.28672964,2.28655728,0.03830431,0.28464316
-2.47623812,3.24952011,0.67855944,0.47214150,0.09349145,0.06123068,1.32816674,2.36000378,0.04123831,0.29800549
-2.47023512,3.36915978,0.70548316,0.49410798,0.09772050,0.06451017,1.36843140,2.43540583,0.04425819,0.31225438
-2.46423212,3.48910293,0.73064463,0.51564585,0.10158337,0.06792924,1.40699969,2.51192330,0.04734948,0.32732744
-2.45822911,3.60822781,0.75378626,0.53657193,0.10502964,0.07148408,1.44336061,2.58869012,0.05049607,0.34317253
-2.45222611,3.72544983,0.77468055,0.55671068,0.10801491,0.07516842,1.47703278,2.66485257,0.05368031,0.35974931
-2.44622311,3.83976033,0.79313625,0.57589665,0.11050169,0.07897331,1.50758068,2.73960778,0.05688319,0.37703039
-2.44022011,3.95026339,0.80900376,0.59397672,0.11246013,0.08288707,1.53462993,2.81224057,0.06008459,0.39500213
-2.43421711,4.05620902,0.82217939,0.61081209,0.11386845,0.08689526,1.55788113,2.88215726,0.06326351,0.41366503
-2.42821411,4.15702159,0.83260833,0.62628006,0.11471328,0.09098076,1.57712153,2.94891466,0.06639849,0.43303359
-2.42221111,4.25232203,0.84028634,0.64027564,0.11498964,0.09512390,1.59223439,3.01224314,0.06946792,0.45313550
-2.41620810,4.34194304,0.84525983,0.65271285,0.11470082,0.09930277,1.60320552,3.07206260,0.07245054,0.47401025
-2.41020510,4.42593641,0.84762460,0.66352588,0.11385808,0.10349356,1.61012681,3.12849046,0.07532588,0.49570686
-2.40420210,4.50457195,0.84752313,0.67267003,0.11248018,0.10767095,1.61319674,3.18184132,0.07807477,0.51828090
-2.39819910,4.57832788,0.84514045,0.68012231,0.11059277,0.11180871,1.61271776,3.23261796,0.08067976,0.54179055
-2.39219610,4.64787275,0.84069887,0.68588177,0.10822776,0.11588019,1.60909063,3.28149396,0.08312564,0.56629189
-2.38619310,4.71403921,0.83445168,0.68996953,0.10542254,0.11985898,1.60280600,3.32928836,0.08539973,0.59183336
-2.38019010,4.77779046,0.82667599,0.69242827,0.10221920,0.12371955,1.59443334,3.37693337,0.08749224,0.61844957
-2.37418709,4.84018032,0.81766498,0.69332132,0.09866374,0.12743787,1.58460767,3.42543602,0.08939645,0.64615457
-2.36818409,4.90230823,0.80771980,0.69273117,0.09480523,0.13099198,1.57401434,3.47583544,0.09110874,0.67493498
-2.36218109,4.96527090,0.79714147,0.69075747,0.09069496,0.13436255,1.56337238,3.52915723,0.09262855,0.70474297
-2.35617809,5.03011218,0.78622287,0.68751446,0.08638563,0.13753334,1.55341678,3.58636683,0.09395821,0.73548985
-2.35017509,5.09777335,0.77524126,0.68312785,0.08193052,0.14049153,1.54488025,3.64832373,0.09510256,0.76704035
-2.34417209,5.16904576,0.76445146,0.67773128,0.07738268,0.14322793,1.53847482,3.71573848,0.09606852,0.79920808
-2.33816908,5.24452797,0.75408000,0.67146248,0.07279414,0.14573716,1.53487380,3.78913428,0.09686461,0.83175271
-2.33216608,5.32458929,0.74432031,0.66445920,0.06821513,0.14801752,1.53469458,3.86881499,0.09750029,0.86437905
-2.32616308,5.40934150,0.73532918,0.65685513,0.06369336,0.15007092,1.53848267,3.95484079,0.09798541,0.89673847
-2.32016008,5.49862027,0.72722453,0.64877610,0.05927332,0.15190258,1.54669731,4.04701276,0.09832959,0.92843280
-2.31415708,5.59197723,0.72008452,0.64033647,0.05499566,0.15352064,1.55969905,4.14486714,0.09854165,0.95902088
-2.30815408,5.68868333,0.71394800,0.63163625,0.05089661,0.15493571,1.57773955,4.24767947,0.09862920,0.98802764
-2.30215108,5.78774350,0.70881614,0.62275883,0.04700754,0.15616033,1.60095387,4.35447851,0.09859822,1.01495558
-2.29614807,5.88792204,0.70465513,0.61376950,0.04335456,0.15720839,1.62935521,4.46406933,0.09845290,1.03929830
-2.29014507,5.98777770,0.70139980,0.60471493,0.03995825,0.15809453,1.66283245,4.57506460,0.09819550,1.06055560
-2.28414207,6.08570700,0.69895782,0.59562350,0.03683359,0.15883350,1.70115020,4.68592251,0.09782645,1.07824956
-2.27813907,6.17999353,0.69721436,0.58650647,0.03398986,0.15943961,1.74395154,4.79498976,0.09734453,1.09194089
-2.27213607,6.26886136,0.69603687,0.57735990,0.03143080,0.15992612,1.79076316,4.90054777,0.09674716,1.10124484
-2.26613307,6.35052980,0.69527980,0.56816726,0.02915488,0.16030475,1.84100290,5.00085994,0.09603086,1.10584586
-2.26013007,6.42326741,0.69478904,0.55890243,0.02715560,0.16058519,1.89398938,5.09421827,0.09519168,1.10551039
-2.25412706,6.48544279,0.69440593,0.54953296,0.02542196,0.16077479,1.94895360,5.17898742,0.09422572,1.10009701
-2.24812406,6.53557031,0.69397073,0.54002345,0.02393905,0.16087820,2.00505235,5.25364473,0.09312966,1.08956352
-2.24212106,6.57234915,0.69332555,0.53033879,0.02268861,0.16089727,2.06138303,5.31681499,0.09190129,1.07397061
-2.23611806,6.59469459,0.69231675,0.52044715,0.02164971,0.16083094,2.11699998,5.36729908,0.09053992,1.05348181
-2.23011506,6.60176080,0.69079679,0.51032256,0.02079946,0.16067533,2.17093173,5.40409613,0.08904680,1.02835985
-2.22411206,6.59295528,0.68862579,0.49994694,0.02011365,0.16042398,2.22219933,5.42641901,0.08742546,0.99895957
-2.21810905,6.56794497,0.68567287,0.48931171,0.01956749,0.16006815,2.26983516,5.43370345,0.08568190,0.96571764
-2.21210605,6.52665500,0.68181735,0.47841869,0.01913619,0.15959737,2.31290216,5.42561134,0.08382480,0.92913983
-2.20610305,6.46926090,0.67695008,0.46728056,0.01879560,0.15900004,2.35051307,5.40202886,0.08186551,0.88978615
-2.20010005,6.39617550,0.67097486,0.45592075,0.01852269,0.15826414,2.38184926,5.36306024,0.07981808,0.84825481
-2.19409705,6.30803157,0.66381013,0.44437295,0.01829604,0.15737812,2.40617879,5.30901801,0.07769913,0.80516551
-2.18809405,6.20566152,0.65539083,0.43268020,0.01809620,0.15633172,2.42287315,5.24041043,0.07552766,0.76114289
-2.18209105,6.09007480,0.64567049,0.42089377,0.01790596,0.15511690,2.43142222,5.15792672,0.07332482,0.71680071
-2.17608804,5.96243411,0.63462330,0.40907175,0.01771054,0.15372865,2.43144685,5.06242051,0.07111354,0.67272737
-2.17008504,5.82403060,0.62224617,0.39727752,0.01749772,0.15216578,2.42270860,4.95489202,0.06891816,0.62947309
-2.16408204,5.67625866,0.60856043,0.38557818,0.01725787,0.15043151,2.40511623,4.83646874,0.06676398,0.58753926
-2.15807904,5.52059018,0.59361312,0.37404279,0.01698386,0.14853391,2.37872842,4.70838511,0.06467669,0.54736993
-2.15207604,5.35854853,0.57747759,0.36274068,0.01667100,0.14648602,2.34375264,4.57196076,0.06268182,0.50934568
