energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.40570285,3.10601563,0.01416922,0.36933100,0.85098851,2.09041972,0.01474013,0.59473373
-5.39969985,3.05846576,0.01411017,0.35200514,0.81808081,2.06894541,0.01533870,0.59020109
-5.39369685,3.02232347,0.01419449,0.33669686,0.79104644,2.05437365,0.01590471,0.58705211
-5.38769385,2.99824909,0.01441947,0.32345676,0.77013755,2.04718632,0.01643384,0.58539389
-5.38169085,2.98673006,0.01477981,0.31230557,0.75552463,2.04775713,0.01692220,0.58531174
-5.37568784,2.98806594,0.01526783,0.30323480,0.74729252,2.05633941,0.01736631,0.58686539
-5.36968484,3.00235629,0.01587377,0.29620756,0.74543761,2.07305560,0.01776303,0.59008584
-5.36368184,3.02949168,0.01658608,0.29115982,0.74986639,2.09788864,0.01810954,0.59497321
-5.35767884,3.06914874,0.01739174,0.28800196,0.76039544,2.13067615,0.01840327,0.60149558
-5.35167584,3.12078982,0.01827663,0.28662062,0.77675297,2.17110758,0.01864188,0.60958921
-5.34567284,3.18366765,0.01922591,0.28688078,0.79858197,2.21872502,0.01882326,0.61916003
-5.33966983,3.25683556,0.02022436,0.28862817,0.82544514,2.27292779,0.01894549,0.63008659
-5.33366683,3.33916325,0.02125682,0.29169198,0.85683161,2.33298107,0.01900693,0.64222418
-5.32766383,3.42935807,0.02230844,0.29588782,0.89216543,2.39802864,0.01900624,0.65541023
-5.32166083,3.52599134,0.02336509,0.30102094,0.93081588,2.46710938,0.01894247,0.66947054
-5.31565783,3.62752917,0.02441361,0.30688959,0.97210913,2.53917728,0.01881513,0.68422605
-5.30965483,3.73236666,0.02544206,0.31328869,1.01534141,2.61312428,0.01862431,0.69949990
-5.30365183,3.83886450,0.02643986,0.32001341,1.05979295,2.68780538,0.01837080,0.71512423
-5.29764882,3.94538650,0.02739796,0.32686282,1.10474252,2.76206497,0.01805614,0.73094636
-5.29164582,4.05033675,0.02830886,0.33364343,1.14948205,2.83476360,0.01768274,0.74683399
-5.28564282,4.15219492,0.02916658,0.34017251,1.19333068,2.90480421,0.01725390,0.76267900
-5.27963982,4.24954839,0.02996660,0.34628108,1.23564800,2.97115679,0.01677388,0.77839967
-5.27363682,4.34112002,0.03070572,0.35181653,1.27584576,3.03288074,0.01624783,0.79394107
-5.26763382,4.42579051,0.03138186,0.35664471,1.31339772,3.08914405,0.01568178,0.80927362
-5.26163082,4.50261480,0.03199384,0.36065152,1.34784740,3.13923871,0.01508256,0.82438989
-5.25562781,4.57083190,0.03254114,0.36374391,1.37881338,3.18259199,0.01445767,0.83929972
-5.24962481,4.62986840,0.03302366,0.36585026,1.40599205,3.21877328,0.01381510,0.85402416
-5.24362181,4.67933560,0.03344146,0.36692024,1.42915803,3.24749648,0.01316322,0.86858840
-5.23761881,4.71902114,0.03379460,0.36692410,1.44816214,3.26861813,0.01251054,0.88301432
-5.23161581,4.74887588,0.03408293,0.36585155,1.46292741,3.28213167,0.01186558,0.89731307
-5.22561281,4.76899705,0.03430598,0.36371019,1.47344342,3.28815826,0.01123661,0.91147827
-5.21960980,4.77960892,0.03446294,0.36052372,1.47975939,3.28693489,0.01063152,0.92548024
-5.21360680,4.78104234,0.03455263,0.35632997,1.48197658,3.27880044,0.01005765,0.93926176
-5.20760380,4.77371410,0.03457358,0.35117885,1.48024032,3.26418050,0.00952164,0.95273567
-5.20160080,4.75810761,0.03452414,0.34513029,1.47473231,3.24357162,0.00902934,0.96578453
-5.19559780,4.73475538,0.03440270,0.33825238,1.46566346,3.21752568,0.00858570,0.97826241
-5.18959480,4.70422429,0.03420782,0.33061959,1.45326756,3.18663499,0.00819471,0.98999884
-5.18359180,4.66710389,0.03393854,0.32231127,1.43779600,3.15151847,0.00785940,1.00080461
-5.17758879,4.62399778,0.03359456,0.31341037,1.41951363,3.11280924,0.00758182,1.01047923
-5.17158579,4.57551783,0.03317647,0.30400237,1.39869567,3.07114371,0.00736303,1.01881944
-5.16558279,4.52228084,0.03268594,0.29417445,1.37562551,3.02715218,0.00720314,1.02562848
-5.15957979,4.46490675,0.03212592,0.28401482,1.35059319,2.98145062,0.00710139,1.03072527
-5.15357679,4.40401768,0.03150066,0.27361213,1.32389421,2.93463354,0.00705614,1.03395321
-5.14757379,4.34023685,0.03081580,0.26305495,1.29582836,2.88726758,0.00706495,1.03518781
-5.14157079,4.27418657,0.03007831,0.25243119,1.26669824,2.83988535,0.00712468,1.03434279
-5.13556778,4.20648444,0.02929639,0.24182751,1.23680718,2.79297952,0.00723148,1.03137426
-5.12956478,4.13773753,0.02847930,0.23132854,1.20645631,2.74699663,0.00738089,1.02628265
-5.12356178,4.06853407,0.02763715,0.22101598,1.17594069,2.70233097,0.00756792,1.01911243
-5.11755878,3.99943300,0.02678056,0.21096754,1.14554454,2.65931826,0.00778708,1.00994948
-5.11155578,3.93095169,0.02592042,0.20125573,1.11553561,2.61822966,0.00803248,0.99891649
-5.10555278,3.86355264,0.02506752,0.19194656,1.08615898,2.57926642,0.00829788,0.98616658
-5.09954977,3.79763030,0.02423218,0.18309821,1.05763061,2.54255571,0.00857676,0.97187577
-5.09354677,3.73349900,0.02342400,0.17475969,1.03013114,2.50814829,0.00886247,0.95623462
-5.08754377,3.67138342,0.02265151,0.16696965,1.00380023,2.47601854,0.00914822,0.93943977
-5.08154077,3.61141276,0.02192197,0.15975538,0.97873210,2.44606752,0.00942726,0.92168588
-5.07553777,3.55361963,0.02124116,0.15313211,0.95497261,2.41812939,0.00969296,0.90315853
-5.06953477,3.49794442,0.02061331,0.14710262,0.93251818,2.39198147,0.00993891,0.88402849
-5.06353177,3.44424554,0.02004102,0.14165738,0.91131696,2.36735791,0.01015903,0.86444762
-5.05752876,3.39231546,0.01952535,0.13677498,0.89127222,2.34396665,0.01034768,0.84454678
-5.05152576,3.34190193,0.01906590,0.13242317,0.87224798,2.32150906,0.01049980,0.82443558
-5.04552276,3.29273346,0.01866105,0.12856020,0.85407672,2.29970143,0.01061095,0.80420399
-5.03951976,3.24454751,0.01830815,0.12513668,0.83656874,2.27829704,0.01067745,0.78392544
-5.03351676,3.19711961,0.01800384,0.12209761,0.81952274,2.25710757,0.01069642,0.76366121
-5.02751376,3.15029145,0.01774434,0.11938475,0.80273714,2.23602244,0.01066588,0.74346553
-5.02151076,3.10399572,0.01752580,0.11693898,0.78602130,2.21502445,0.01058473,0.72339087
-5.01550775,3.05827579,0.01734455,0.11470270,0.76920613,2.19420054,0.01045282,0.70349299
-5.00950475,3.01329826,0.01719737,0.11262207,0.75215350,2.17374648,0.01027092,0.68383524
-5.00350175,2.96935711,0.01708176,0.11064897,0.73476367,2.15396452,0.01004071,0.66449166
-4.99749875,2.92686835,0.01699602,0.10874261,0.71698057,2.13525368,0.00976471,0.64554854
-4.99149575,2.88635491,0.01693934,0.10687067,0.69879437,2.11809258,0.00944622,0.62710439
-4.98549275,2.84842212,0.01691180,0.10500993,0.68024137,2.10301525,0.00908923,0.60926802
-4.97948974,2.81372460,0.01691429,0.10314643,0.66140110,2.09058096,0.00869831,0.59215503
-4.97348674,2.78292633,0.01694830,0.10127504,0.64239090,2.08133941,0.00827852,0.57588286
-4.96748374,2.75665593,0.01701571,0.09939858,0.62335834,2.07579301,0.00783523,0.56056463
-4.96148074,2.73545978,0.01711847,0.09752652,0.60447191,2.07435845,0.00737405,0.54630241
-4.95547774,2.71975586,0.01725834,0.09567332,0.58591058,2.07732980,0.00690064,0.53318019
-4.94947474,2.70979125,0.01743646,0.09385663,0.56785297,2.08484532,0.00642063,0.52125722
-4.94347174,2.70560616,0.01765309,0.09209531,0.55046668,2.09686043,0.00593944,0.51056227
-4.93746873,2.70700711,0.01790729,0.09040754,0.53389850,2.11312859,0.00546224,0.50108902
-4.93146573,2.71355151,0.01819669,0.08880903,0.51826613,2.13319181,0.00499380,0.49279337
-4.92546273,2.72454502,0.01851732,0.08731152,0.50365181,2.15638194,0.00453843,0.48559257
-4.91945973,2.73905285,0.01886352,0.08592164,0.49009832,2.18183325,0.00409989,0.47936657
-4.91345673,2.75592472,0.01922800,0.08464013,0.47760745,2.20850617,0.00368140,0.47396157
-4.90745373,2.77383319,0.01960196,0.08346156,0.46614117,2.23522174,0.00328556,0.46919560
-4.90145073,2.79132346,0.01997531,0.08237453,0.45562521,2.26070512,0.00291437,0.46486592
-4.89544772,2.80687284,0.02033698,0.08136225,0.44595497,2.28363669,0.00256924,0.46075795
-4.88944472,2.81895684,0.02067539,0.08040362,0.43700326,2.30270808,0.00225101,0.45665510
-4.88344172,2.82611884,0.02097884,0.07947454,0.42862941,2.31668084,0.00195999,0.45234924
-4.87743872,2.82703994,0.02123605,0.07854958,0.42068930,2.32444470,0.00169602,0.44765097
-4.87143572,2.82060540,0.02143669,0.07760367,0.41304549,2.32507272,0.00145851,0.44239941
-4.86543272,2.80596443,0.02157180,0.07661393,0.40557709,2.31787060,0.00124654,0.43647074
-4.85942971,2.78258030,0.02163430,0.07556137,0.39818861,2.30241776,0.00105889,0.42978519
-4.85342671,2.75026823,0.02161934,0.07443245,0.39081739,2.27859810,0.00089410,0.42231209
-4.84742371,2.70921920,0.02152457,0.07322035,0.38343917,2.24661908,0.00075061,0.41407258
-4.84142071,2.66000848,0.02135031,0.07192589,0.37607140,2.20701801,0.00062671,0.40514001
-4.83541771,2.60358836,0.02109961,0.07055808,0.36877433,2.16065536,0.00052070,0.39563780
-4.82941471,2.54126554,0.02077815,0.06913424,0.36164952,2.10869535,0.00043087,0.38573510
-4.82341171,2.47466402,0.02039405,0.06767970,0.35483612,2.05257461,0.00035558,0.37564015
-4.81740870,2.40567528,0.01995756,0.06622701,0.34850502,1.99396032,0.00029327,0.36559198
-4.81140570,2.33639778,0.01948063,0.06481484,0.34285108,1.93469964,0.00024253,0.35585052
-4.80540270,2.26906851,0.01897642,0.06348654,0.33808403,1.87676237,0.00020208,0.34668589
-4.79939970,2.20598925,0.01845876,0.06228842,0.33441837,1.82217929,0.00017081,0.33836709
-4.79339670,2.14945057,0.01794155,0.06126784,0.33206282,1.77297841,0.00014779,0.33115074
-4.78739370,2.10165641,0.01743821,0.06047127,0.33120977,1.73112154,0.00013227,0.32527032
-4.78139070,2.06465211,0.01696110,0.05994224,0.33202542,1.69844330,0.00012369,0.32092638
-4.77538769,2.04025824,0.01652105,0.05971949,0.33464083,1.67659479,0.00012167,0.31827812
-4.76938469,2.03001254,0.01612690,0.05983524,0.33914449,1.66699339,0.00012605,0.31743663
-4.76338169,2.03512174,0.01578524,0.06031365,0.34557666,1.67078046,0.00013680,0.31846015
-4.75737869,2.05642461,0.01550009,0.06116963,0.35392574,1.68878784,0.00015410,0.32135142
-4.75137569,2.09436710,0.01527288,0.06240800,0.36412679,1.72151411,0.00017828,0.32605723
-4.74537269,2.14899022,0.01510242,0.06402301,0.37606228,1.76911096,0.00020985,0.33247017
-4.73936968,2.21993051,0.01498503,0.06599820,0.38956502,1.83137998,0.00024944,0.34043251
-4.73336668,2.30643287,0.01491475,0.06830672,0.40442299,1.90777951,0.00029781,0.34974189
-4.72736368,2.40737496,0.01488370,0.07091203,0.42038605,1.99744128,0.00035584,0.36015870
-4.72136068,2.52130215,0.01488240,0.07376882,0.43717390,2.09919609,0.00042449,0.37141486
-4.71535768,2.64647154,0.01490030,0.07682440,0.45448523,2.21160743,0.00050481,0.38322338
-4.70935468,2.78090348,0.01492616,0.08002023,0.47200734,2.33301208,0.00059787,0.39528869
-4.70335168,2.92243883,0.01494859,0.08329367,0.48942606,2.46156618,0.00070475,0.40731693
-4.69734867,3.06879978,0.01495652,0.08657986,0.50643536,2.59529533,0.00082649,0.41902609
-4.69134567,3.21765230,0.01493959,0.08981364,0.52274627,2.73214694,0.00096411,0.43015545
-4.68534267,3.36666804,0.01488857,0.09293146,0.53809484,2.87004332,0.00111847,0.44047399
-4.67933967,3.51358365,0.01479565,0.09587323,0.55224871,3.00693358,0.00129032,0.44978741
-4.67333667,3.65625545,0.01465472,0.09858393,0.56501221,3.14084276,0.00148021,0.45794363
-4.66733367,3.79270790,0.01446149,0.10101512,0.57622969,3.26991658,0.00168846,0.46483638
-4.66133067,3.92117405,0.01421360,0.10312612,0.58578709,3.39246036,0.00191513,0.47040695
-4.65532766,4.04012710,0.01391059,0.10488490,0.59361188,3.50697098,0.00215998,0.47464397
-4.64932466,4.14830209,0.01355383,0.10626866,0.59967129,3.61216094,0.00242242,0.47758124
-4.64332166,4.24470730,0.01314639,0.10726403,0.60396914,3.70697398,0.00270153,0.47929383
-4.63731866,4.32862561,0.01269282,0.10786699,0.60654149,3.79059214,0.00299604,0.47989255
-4.63131566,4.39960607,0.01219889,0.10808238,0.60745139,3.86243434,0.00330428,0.47951710
-4.62531266,4.45744682,0.01167135,0.10792321,0.60678304,3.92214716,0.00362426,0.47832823
-4.61930965,4.50217038,0.01111761,0.10740961,0.60463569,3.96958860,0.00395365,0.47649920
-4.61330665,4.53399325,0.01054547,0.10656763,0.60111760,4.00480620,0.00428982,0.47420693
-4.60730365,4.55329119,0.00996281,0.10542789,0.59634034,4.02801075,0.00462987,0.47162333
-4.60130065,4.56056249,0.00937737,0.10402409,0.59041370,4.03954729,0.00497069,0.46890694
-4.59529765,4.55639097,0.00879649,0.10239159,0.58344142,4.03986505,0.00530904,0.46619560
-4.58929465,4.54141068,0.00822690,0.10056595,0.57551788,4.02948782,0.00564155,0.46360004
-4.58329165,4.51627392,0.00767459,0.09858159,0.56672588,4.00898633,0.00596485,0.46119901
-4.57728864,4.48162420,0.00714468,0.09647070,0.55713546,3.97895394,0.00627561,0.45903596
-4.57128564,4.43807506,0.00664137,0.09426226,0.54680391,3.93998664,0.00657059,0.45711746
-4.56528264,4.38619564,0.00616786,0.09198138,0.53577667,3.89266807,0.00684671,0.45541343
-4.55927964,4.32650338,0.00572638,0.08964886,0.52408923,3.83756008,0.00710115,0.45385916
-4.55327664,4.25946363,0.00531821,0.08728107,0.51176967,3.77519873,0.00733132,0.45235899
-4.54727364,4.18549594,0.00494376,0.08489014,0.49884191,3.70609556,0.00753499,0.45079159
-4.54127064,4.10498614,0.00460264,0.08248430,0.48532923,3.63074363,0.00771030,0.44901648
-4.53526763,4.01830307,0.00429375,0.08006859,0.47125800,3.54962727,0.00785579,0.44688159
-4.52926463,3.92581883,0.00401538,0.07764565,0.45666146,3.46323485,0.00797045,0.44423159
-4.52326163,3.82793093,0.00376538,0.07521671,0.44158325,3.37207316,0.00805377,0.44091644
-4.51725863,3.72508486,0.00354122,0.07278263,0.42608060,3.27668233,0.00810570,0.43680001
-4.51125563,3.61779557,0.00334013,0.07034500,0.41022709,3.17765001,0.00812678,0.43176825
-4.50525263,3.50666639,0.00315922,0.06790717,0.39411467,3.07562371,0.00811807,0.42573664
-4.49924962,3.39240417,0.00299556,0.06547520,0.37785509,2.97132031,0.00808124,0.41865654
-4.49324662,3.27582933,0.00284630,0.06305872,0.36158047,2.86553176,0.00801851,0.41052016
-4.48724362,3.15788031,0.00270874,0.06067147,0.34544304,2.75912654,0.00793276,0.40136401
-4.48124062,3.03961152,0.00258039,0.05833178,0.32961410,2.65304621,0.00782741,0.39127054
-4.47523762,2.92218483,0.00245903,0.05606269,0.31428207,2.54829719,0.00770651,0.38036797
-4.46923462,2.80685435,0.00234274,0.05389184,0.29964972,2.44593749,0.00757465,0.36882827
-4.46323162,2.69494505,0.00222994,0.05185110,0.28593063,2.34705910,0.00743691,0.35686337
-4.45722861,2.58782576,0.00211939,0.04997588,0.27334494,2.25276617,0.00729882,0.34471958
-4.45122561,2.48687734,0.00201018,0.04830432,0.26211438,2.16415000,0.00716626,0.33267065
-4.44522261,2.39345705,0.00190175,0.04687612,0.25245686,2.08226158,0.00704531,0.32100946
-4.43921961,2.30886048,0.00179380,0.04573125,0.24458049,2.00808256,0.00694215,0.31003878
-4.43321661,2.23428220,0.00168633,0.04490853,0.23867735,1.94249593,0.00686288,0.30006131
-4.42721361,2.17077653,0.00157955,0.04444413,0.23491714,1.88625726,0.00681331,0.29136946
-4.42121061,2.11921998,0.00147385,0.04436995,0.23344078,1.83996780,0.00679884,0.28423510
-4.41520760,2.08027666,0.00136977,0.04471209,0.23435424,1.80405026,0.00682417,0.27889967
-4.40920460,2.05436796,0.00126793,0.04548944,0.23772282,1.77872846,0.00689316,0.27556507
-4.40320160,2.04164789,0.00116898,0.04671227,0.24356607,1.76401155,0.00700862,0.27438557
-4.39719860,2.04198509,0.00107360,0.04838120,0.25185356,1.75968374,0.00717211,0.27546104
-4.39119560,2.05495243,0.00098242,0.05048629,0.26250189,1.76529991,0.00738384,0.27883187
-4.38519260,2.07982507,0.00089601,0.05300651,0.27537288,1.78018773,0.00764253,0.28447572
-4.37918959,2.11558738,0.00081484,0.05590954,0.29027347,1.80345650,0.00794533,0.29230625
-4.37318659,2.16094905,0.00073928,0.05915201,0.30695727,1.83401274,0.00828783,0.30217411
-4.36718359,2.21437027,0.00066959,0.06268004,0.32512788,1.87058230,0.00866412,0.31386993
-4.36118059,2.27409571,0.00060589,0.06643031,0.34444416,1.91173884,0.00906683,0.32712967
-4.35517759,2.33819658,0.00054818,0.07033145,0.36452729,1.95593785,0.00948734,0.34164182
-4.34917459,2.40461975,0.00049634,0.07430585,0.38496955,2.00155542,0.00991597,0.35705655
-4.34317159,2.47124256,0.00045018,0.07827170,0.40534456,2.04693086,0.01034225,0.37299637
-4.33716858,2.53593176,0.00040937,0.08214542,0.42521871,2.09041176,0.01075524,0.38906802
-4.33116558,2.59660450,0.00037355,0.08584407,0.44416344,2.13040007,0.01114383,0.40487510
-4.32516258,2.65128940,0.00034230,0.08928803,0.46176775,2.16539778,0.01149712,0.42003097
-4.31915958,2.69818539,0.00031516,0.09240344,0.47765065,2.19405046,0.01180478,0.43417147
-4.31315658,2.73571597,0.00029165,0.09512463,0.49147286,2.21518710,0.01205738,0.44696684
-4.30715358,2.76257682,0.00027132,0.09739624,0.50294726,2.22785451,0.01224673,0.45813236
