energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.45372686,3.30030404,1.73167526,1.31580620,0.12426570,0.00000000,0.01548050,1.40404797
-5.44772386,3.32623216,1.74111771,1.33024957,0.12411966,0.00000000,0.01524324,1.41606314
-5.44172086,3.34678085,1.74634986,1.34299739,0.12428285,0.00000000,0.01498129,1.42500186
-5.43571786,3.36177614,1.74729185,1.35398105,0.12477583,0.00000000,0.01470015,1.43075967
-5.42971486,3.37116954,1.74394516,1.36317434,0.12561282,0.00000000,0.01440582,1.43330014
-5.42371186,3.37503751,1.73639088,1.37059402,0.12679983,0.00000000,0.01410480,1.43265620
-5.41770885,3.37357841,1.72478618,1.37629967,0.12833320,0.00000000,0.01380406,1.42892982
-5.41170585,3.36710724,1.70935945,1.38039297,0.13019858,0.00000000,0.01351092,1.42229021
-5.40570285,3.35604896,1.69040432,1.38301647,0.13237043,0.00000000,0.01323307,1.41297069
-5.39969985,3.34093074,1.66827286,1.38435226,0.13481204,0.00000000,0.01297844,1.40126456
-5.39369685,3.32237373,1.64336831,1.38462046,0.13747613,0.00000000,0.01275513,1.38752010
-5.38769385,3.30108466,1.61613765,1.38407771,0.14030595,0.00000000,0.01257132,1.37213493
-5.38169085,3.27784749,1.58706411,1.38301562,0.14323694,0.00000000,0.01243514,1.35554987
-5.37568784,3.25351497,1.55665990,1.38175908,0.14619872,0.00000000,0.01235461,1.33824247
-5.36968484,3.22899994,1.52545904,1.38066413,0.14911749,0.00000000,0.01233746,1.32071995
-5.36368184,3.20526575,1.49401029,1.38011513,0.15191863,0.00000000,0.01239103,1.30351182
-5.35767884,3.18331504,1.46287007,1.38052079,0.15452932,0.00000000,0.01252211,1.28716170
-5.35167584,3.16417632,1.43259501,1.38230872,0.15688122,0.00000000,0.01273678,1.27221832
-5.34567284,3.14888724,1.40373402,1.38591794,0.15891287,0.00000000,0.01304027,1.25922548
-5.33966983,3.13847397,1.37681947,1.39178921,0.16057184,0.00000000,0.01343671,1.24871064
-5.33366683,3.13392627,1.35235749,1.40035278,0.16181642,0.00000000,0.01392898,1.24117232
-5.32766383,3.13616793,1.33081703,1.41201365,0.16261683,0.00000000,0.01451849,1.23706598
-5.32166083,3.14602295,1.31261795,1.42713451,0.16295585,0.00000000,0.01520496,1.23678883
-5.31565783,3.16417814,1.29811808,1.44601674,0.16282889,0.00000000,0.01598624,1.24066370
-5.30965483,3.19114352,1.28759985,1.46888019,0.16224340,0.00000000,0.01685808,1.24892263
-5.30365183,3.22721212,1.28125679,1.49584270,0.16121789,0.00000000,0.01781398,1.26169076
-5.29764882,3.27242145,1.27918074,1.52690036,0.15978036,0.00000000,0.01884511,1.27897146
-5.29164582,3.32651915,1.28135047,1.56190996,0.15796651,0.00000000,0.01994020,1.30063349
-5.28564282,3.38893529,1.28762264,1.60057478,0.15581766,0.00000000,0.02108556,1.32640144
-5.27963982,3.45876413,1.29772592,1.64243508,0.15337864,0.00000000,0.02226519,1.35585012
-5.27363682,3.53475752,1.31125912,1.68686456,0.15069569,0.00000000,0.02346096,1.38840397
-5.26763382,3.61533188,1.32769396,1.73307349,0.14781467,0.00000000,0.02465290,1.42334212
-5.26163082,3.69859017,1.34638300,1.78011938,0.14477945,0.00000000,0.02581955,1.45980950
-5.25562781,3.78235913,1.36657289,1.82692532,0.14163078,0.00000000,0.02693851,1.49683418
-5.24962481,3.86424168,1.38742290,1.87230570,0.13840558,0.00000000,0.02798695,1.53335074
-5.24362181,3.94168296,1.40802825,1.91499883,0.13513670,0.00000000,0.02894225,1.56822895
-5.23761881,4.01204789,1.42744767,1.95370520,0.13185313,0.00000000,0.02978265,1.60030713
-5.23161581,4.07270732,1.44473391,1.98712997,0.12858059,0.00000000,0.03048799,1.62842855
-5.22561281,4.12112883,1.45896618,2.01402775,0.12534249,0.00000000,0.03104031,1.65147976
-5.21960980,4.15496834,1.46928294,2.03324782,0.12216098,0.00000000,0.03142453,1.66842882
-5.21360680,4.17215788,1.47491349,2.04377736,0.11905819,0.00000000,0.03162893,1.67836200
-5.20760380,4.17098540,1.47520685,2.04478084,0.11605733,0.00000000,0.03164565,1.68051689
-5.20160080,4.15016250,1.46965652,2.03563339,0.11318368,0.00000000,0.03147096,1.67431063
-5.19559780,4.10887670,1.45791970,2.01594664,0.11046526,0.00000000,0.03110545,1.65936164
-5.18959480,4.04682561,1.43983012,1.98558566,0.10793308,0.00000000,0.03055403,1.63550393
-5.18359180,3.96423131,1.41540384,1.94467618,0.10562100,0.00000000,0.02982575,1.60279336
-5.17758879,3.86183436,1.38483752,1.89360184,0.10356512,0.00000000,0.02893357,1.56150549
-5.17158579,3.74086784,1.34849953,1.83299170,0.10180268,0.00000000,0.02789387,1.51212525
-5.16558279,3.60301300,1.30691423,1.76369876,0.10037056,0.00000000,0.02672591,1.45532916
-5.15957979,3.45033893,1.26074034,1.68677064,0.09930346,0.00000000,0.02545122,1.39196086
-5.15357679,3.28522951,1.21074456,1.60341408,0.09863180,0.00000000,0.02409287,1.32300150
-5.14757379,3.11030144,1.15777179,1.51495504,0.09837962,0.00000000,0.02267479,1.24953623
-5.14157079,2.92831729,1.10271345,1.42279638,0.09856242,0.00000000,0.02122099,1.17271871
-5.13556778,2.74209804,1.04647561,1.32837526,0.09918524,0.00000000,0.01975498,1.09373508
-5.12956478,2.55443872,0.98994824,1.23312189,0.10024110,0.00000000,0.01829906,1.01376906
-5.12356178,2.36803101,0.93397716,1.13842174,0.10170981,0.00000000,0.01687389,0.93396969
-5.11755878,2.18539559,0.87933972,1.04558226,0.10355746,0.00000000,0.01549800,0.85542276
-5.11155578,2.00882662,0.82672523,0.95580541,0.10573645,0.00000000,0.01418752,0.77912700
-5.10555278,1.84034968,0.77672067,0.87016660,0.10818619,0.00000000,0.01295602,0.70597546
-5.09954977,1.68169389,0.72980202,0.78960032,0.11083456,0.00000000,0.01181438,0.63674257
-5.09354677,1.53427787,0.68633109,0.71489233,0.11359990,0.00000000,0.01077086,0.57207659
-5.08754377,1.39920878,0.64655752,0.64667800,0.11639360,0.00000000,0.00983124,0.51249734
-5.08154077,1.27729274,0.61062543,0.58544601,0.11912313,0.00000000,0.00899897,0.45839846
-5.07553777,1.16905476,0.57858376,0.53154644,0.12169538,0.00000000,0.00827546,0.41005363
-5.06953477,1.07476580,0.55039943,0.48520221,0.12402011,0.00000000,0.00766037,0.36762576
-5.06353177,0.99447448,0.52597229,0.44652268,0.12601343,0.00000000,0.00715188,0.33117823
-5.05752876,0.92804120,0.50515076,0.41551830,0.12760111,0.00000000,0.00674701,0.30068744
-5.05152576,0.87517222,0.48774721,0.39211523,0.12872148,0.00000000,0.00644188,0.27605556
-5.04552276,0.83545192,0.47355222,0.37616922,0.12932794,0.00000000,0.00623194,0.25712298
-5.03951976,0.80837172,0.46234702,0.36747779,0.12939080,0.00000000,0.00611217,0.24367973
-5.03351676,0.79335446,0.45391351,0.36579062,0.12889856,0.00000000,0.00607722,0.23547557
-5.02751376,0.78977377,0.44804168,0.37081762,0.12785836,0.00000000,0.00612149,0.23222833
-5.02151076,0.79696826,0.44453426,0.38223490,0.12629583,0.00000000,0.00623918,0.23363063
-5.01550775,0.81425087,0.44320873,0.39968877,0.12425416,0.00000000,0.00642428,0.23935487
-5.00950475,0.84091411,0.44389702,0.42279819,0.12179267,0.00000000,0.00667053,0.24905693
-5.00350175,0.87623209,0.44644331,0.45115619,0.11898473,0.00000000,0.00697138,0.26237866
-4.99749875,0.91946059,0.45070052,0.48433092,0.11591539,0.00000000,0.00731990,0.27894976
-4.99149575,0.96983648,0.45652607,0.52186682,0.11267869,0.00000000,0.00770872,0.29838934
-4.98549275,1.02657752,0.46377754,0.56328666,0.10937476,0.00000000,0.00813001,0.32030765
-4.97948974,1.08888391,0.47230884,0.60809483,0.10610702,0.00000000,0.00857539,0.34430836
-4.97348674,1.15594226,0.48196743,0.65578234,0.10297941,0.00000000,0.00903600,0.36999161
-4.96748374,1.22693273,0.49259280,0.70583369,0.10009376,0.00000000,0.00950255,0.39695812
-4.96148074,1.30103947,0.50401680,0.75773569,0.09754757,0.00000000,0.00996538,0.42481443
-4.95547774,1.37746452,0.51606554,0.81098806,0.09543196,0.00000000,0.01041461,0.45317920
-4.94947474,1.45544443,0.52856314,0.86511544,0.09383009,0.00000000,0.01084035,0.48169046
-4.94347174,1.53426918,0.54133688,0.91968038,0.09281583,0.00000000,0.01123289,0.51001355
-4.93746873,1.61330221,0.55422360,0.97429655,0.09245282,0.00000000,0.01158295,0.53784927
-4.93146573,1.69200036,0.56707677,1.02864155,0.09279389,0.00000000,0.01188191,0.56494208
-4.92546273,1.76993261,0.57977384,1.08246857,0.09388061,0.00000000,0.01212209,0.59108750
-4.91945973,1.84679611,0.59222328,1.13561594,0.09574324,0.00000000,0.01229698,0.61613861
-4.91345673,1.92242847,0.60437076,1.18801415,0.09840072,0.00000000,0.01240143,0.64001093
-4.90745373,1.99681512,0.61620409,1.23968954,0.10186099,0.00000000,0.01243185,0.66268538
-4.90145073,2.07009110,0.62775642,1.29076439,0.10612129,0.00000000,0.01238633,0.68420904
-4.89544772,2.14253665,0.63910748,1.34145305,0.11116874,0.00000000,0.01226470,0.70469343
-4.88944472,2.21456663,0.65038261,1.39205416,0.11698093,0.00000000,0.01206854,0.72431028
-4.88344172,2.28671380,0.66174970,1.44293907,0.12352677,0.00000000,0.01180114,0.74328486
-4.87743872,2.35960671,0.67341395,1.49453701,0.13076739,0.00000000,0.01146737,0.76188694
-4.87143572,2.43394291,0.68561080,1.54731731,0.13865729,0.00000000,0.01107352,0.78041985
-4.86543272,2.51045874,0.69859738,1.60176960,0.14714563,0.00000000,0.01062710,0.79920789
-4.85942971,2.58989694,0.71264272,1.65838283,0.15617769,0.00000000,0.01013657,0.81858273
-4.85342671,2.67297353,0.72801747,1.71762384,0.16569655,0.00000000,0.00961108,0.83886920
-4.84742371,2.76034550,0.74498336,1.77991651,0.17564487,0.00000000,0.00906020,0.86037124
-4.84142071,2.85258060,0.76378302,1.84562246,0.18596682,0.00000000,0.00849360,0.88335840
-4.83541771,2.95013065,0.78463061,1.91502393,0.19661002,0.00000000,0.00792080,0.90805361
-4.82941471,3.05330948,0.80770363,1.98830971,0.20752755,0.00000000,0.00735094,0.93462262
-4.82341171,3.16227633,0.83313624,2.06556456,0.21867979,0.00000000,0.00679254,0.96316552
-4.81740870,3.27702536,0.86101427,2.14676276,0.23003618,0.00000000,0.00625333,0.99371084
-4.81140570,3.39738175,0.89137214,2.23176571,0.24157662,0.00000000,0.00574012,1.02621216
-4.80540270,3.52300416,0.92419166,2.32032394,0.25329270,0.00000000,0.00525871,1.06054758
-4.79939970,3.65339370,0.95940261,2.41208326,0.26518841,0.00000000,0.00481384,1.09652195
-4.79339670,3.78790861,0.99688504,2.50659483,0.27728047,0.00000000,0.00440921,1.13387174
-4.78739370,3.92578420,1.03647301,2.60332872,0.28959820,0.00000000,0.00404749,1.17227225
-4.78139070,4.06615701,1.07795956,2.70169043,0.30218292,0.00000000,0.00373040,1.21134702
-4.77538769,4.20809222,1.12110255,2.80103967,0.31508679,0.00000000,0.00345877,1.25067892
-4.76938469,4.35061320,1.16563113,2.90071067,0.32837133,0.00000000,0.00323270,1.28982244
-4.76338169,4.49273196,1.21125254,3.00003330,0.34210548,0.00000000,0.00305160,1.32831685
-4.75737869,4.63347936,1.25765889,3.09835399,0.35636334,0.00000000,0.00291436,1.36569961
-4.75137569,4.77193375,1.30453374,3.19505581,0.37122165,0.00000000,0.00281945,1.40151962
-4.74537269,4.90724718,1.35155833,3.28957676,0.38675715,0.00000000,0.00276500,1.43534968
-4.73936968,5.03866788,1.39841716,3.38142566,0.40304374,0.00000000,0.00274888,1.46679801
-4.73336668,5.16555842,1.44480296,3.47019478,0.42014975,0.00000000,0.00276881,1.49551814
-4.72736368,5.28740863,1.49042090,3.55556885,0.43813517,0.00000000,0.00282236,1.52121708
-4.72136068,5.40384293,1.53499208,3.63732994,0.45704909,0.00000000,0.00290703,1.54366145
-4.71535768,5.51462166,1.57825623,3.71535791,0.47692721,0.00000000,0.00302021,1.56268140
-4.70935468,5.61963648,1.61997374,3.78962646,0.49778972,0.00000000,0.00315923,1.57817227
-4.70335168,5.71889992,1.65992700,3.86019476,0.51963931,0.00000000,0.00332133,1.59009405
-4.69734867,5.81252960,1.69792114,3.92719504,0.54245956,0.00000000,0.00350363,1.59846868
-4.69134567,5.90072768,1.73378419,3.99081663,0.56621357,0.00000000,0.00370314,1.60337535
-4.68534267,5.98375650,1.76736673,4.05128707,0.59084299,0.00000000,0.00391672,1.60494415
-4.67933967,6.06191150,1.79854114,4.10885114,0.61626743,0.00000000,0.00414105,1.60334822
-4.67333667,6.13549260,1.82720032,4.16374890,0.64238419,0.00000000,0.00437267,1.59879490
-4.66733367,6.20477539,1.85325626,4.21619355,0.66906849,0.00000000,0.00460795,1.59151612
-4.66133067,6.26998372,1.87663811,4.26635053,0.69617419,0.00000000,0.00484314,1.58175854
-4.65532766,6.33126479,1.89729028,4.31431877,0.72353500,0.00000000,0.00507438,1.56977376
-4.64932466,6.38866850,1.91517032,4.36011523,0.75096629,0.00000000,0.00529776,1.55580903
-4.64332166,6.44213190,1.93024687,4.40366368,0.77826752,0.00000000,0.00550939,1.54009881
-4.63731866,6.49147002,1.94249787,4.44478842,0.80522529,0.00000000,0.00570550,1.52285743
-4.63131566,6.53637373,1.95190898,4.48321363,0.83161709,0.00000000,0.00588248,1.50427330
-4.62531266,6.57641495,1.95847256,4.51856844,0.85721565,0.00000000,0.00603700,1.48450456
-4.61930965,6.61105940,1.96218723,4.55039782,0.88179384,0.00000000,0.00616611,1.46367664
-4.61330665,6.63968634,1.96305803,4.57817887,0.90513005,0.00000000,0.00626732,1.44188153
-4.60730365,6.66161458,1.96109742,4.60134184,0.92701391,0.00000000,0.00633868,1.41917873
-4.60130065,6.67613350,1.95632692,4.61929495,0.94725198,0.00000000,0.00637884,1.39559798
-4.59529765,6.68253762,1.94877929,4.63145164,0.96567346,0.00000000,0.00638712,1.37114324
-4.58929465,6.68016273,1.93850123,4.63725898,0.98213531,0.00000000,0.00636353,1.34579801
-4.58329165,6.66842173,1.92555624,4.63622561,0.99652681,0.00000000,0.00630880,1.31953136
-4.57728864,6.64683801,1.91002734,4.62794757,1.00877297,0.00000000,0.00622433,1.29230452
-4.57128564,6.61507436,1.89201945,4.61213065,1.01883676,0.00000000,0.00611217,1.26407763
-4.56528264,6.57295569,1.87166091,4.58860775,1.02671978,0.00000000,0.00597500,1.23481623
-4.55927964,6.52048402,1.84910401,4.55735044,1.03246135,0.00000000,0.00581598,1.20449709
-4.55327664,6.45784471,1.82452420,4.51847360,1.03613581,0.00000000,0.00563871,1.17311331
-4.54727364,6.38540358,1.79811784,4.47223332,1.03784824,0.00000000,0.00544712,1.14067820
-4.54127064,6.30369478,1.77009839,4.41901770,1.03772858,0.00000000,0.00524532,1.10722784
-4.53526763,6.21340042,1.74069125,4.35933147,1.03592462,0.00000000,0.00503751,1.07282236
-4.52926463,6.11532295,1.71012732,4.29377518,1.03259396,0.00000000,0.00482784,1.03754576
-4.52326163,6.01035227,1.67863574,4.22302053,1.02789568,0.00000000,0.00462032,1.00150445
-4.51725863,5.89942962,1.64643616,4.14778312,1.02198200,0.00000000,0.00441869,0.96482464
-4.51125563,5.78351062,1.61373115,4.06879477,1.01499057,0.00000000,0.00422636,0.92764883
-4.50525263,5.66353009,1.58069927,3.98677691,1.00703789,0.00000000,0.00404630,0.89013155
-4.49924962,5.54037076,1.54748933,3.90241697,0.99821430,0.00000000,0.00388101,0.85243482
-4.49324662,5.41483818,1.51421638,3.81634923,0.98858100,0.00000000,0.00373248,0.81472344
-4.48724362,5.28764341,1.48095983,3.72914129,0.97816919,0.00000000,0.00360215,0.77716050
-4.48124062,5.15939456,1.44776390,3.64128710,0.96698176,0.00000000,0.00349093,0.73990332
-4.47523762,5.03059776,1.41464056,3.55320682,0.95499711,0.00000000,0.00339923,0.70310000
-4.46923462,4.90166736,1.38157493,3.46525339,0.94217527,0.00000000,0.00332698,0.66688676
-4.46323162,4.77294448,1.34853274,3.37772528,0.92846576,0.00000000,0.00327365,0.63138611
-4.45722861,4.64472263,1.31546965,3.29088441,0.91381682,0.00000000,0.00323837,0.59670586
-4.45122561,4.51727833,1.28234166,3.20497777,0.89818544,0.00000000,0.00321995,0.56293897
-4.44522261,4.39090469,1.24911620,3.12026132,0.88154751,0.00000000,0.00321696,0.53016407
-4.43921961,4.26594527,1.21578301,3.03702423,0.86390750,0.00000000,0.00322781,0.49844659
-4.43321661,4.14282599,1.18236429,2.95561174,0.84530708,0.00000000,0.00325080,0.46784020
-4.42721361,4.02208258,1.14892332,2.87644503,0.82583197,0.00000000,0.00328424,0.43838864
-4.42121061,3.90438152,1.11557103,2.80003644,0.80561673,0.00000000,0.00332643,0.41012743
-4.41520760,3.79053298,1.08247021,2.72699893,0.78484696,0.00000000,0.00337581,0.38308560
-4.40920460,3.68149439,1.04983678,2.65804899,0.76375893,0.00000000,0.00343093,0.35728719
-4.40320160,3.57836418,1.01793824,2.59400222,0.74263634,0.00000000,0.00349051,0.33275234
-4.39719860,3.48236561,0.98708915,2.53576196,0.72180456,0.00000000,0.00355349,0.30949811
-4.39119560,3.39482117,0.95764390,2.48430087,0.70162238,0.00000000,0.00361903,0.28753882
-4.38519260,3.31711866,0.92998702,2.44063639,0.68247180,0.00000000,0.00368650,0.26688605
-4.37918959,3.25067026,0.90452149,2.40580106,0.66474624,0.00000000,0.00375548,0.24754829
-4.37318659,3.19686645,0.88165550,2.38080893,0.64883773,0.00000000,0.00382576,0.22953034
-4.36718359,3.15702691,0.86178832,2.36661942,0.63512362,0.00000000,0.00389730,0.21283245
-4.36118059,3.13235026,0.84529576,2.36410050,0.62395342,0.00000000,0.00397018,0.19744953
-4.35517759,3.12386520,0.83251591,2.37399239,0.61563635,0.00000000,0.00404458,0.18337017
-4.34917459,3.13238494,0.82373566,2.39687375,0.61043000,0.00000000,0.00412075,0.17057595
-4.34317159,3.15846697,0.81917855,2.43313167,0.60853066,0.00000000,0.00419890,0.15904078
-4.33716858,3.20238014,0.81899447,2.48293690,0.61006566,0.00000000,0.00427921,0.14873054
-4.33116558,3.26408031,0.82325150,2.54622554,0.61508788,0.00000000,0.00436175,0.13960303
-4.32516258,3.34319604,0.83193039,2.62268817,0.62357287,0.00000000,0.00444645,0.13160817
-4.31915958,3.43902506,0.84492173,2.71176711,0.63541828,0.00000000,0.00453308,0.12468853
-4.31315658,3.55054206,0.86202611,2.81266227,0.65044605,0.00000000,0.00462121,0.11878018
-4.30715358,3.67641789,0.88295725,2.92434574,0.66840682,0.00000000,0.00471020,0.11381383
