energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-5.62781391,1.92683713,0.03599002,0.34017504,0.01586555,0.71080875,0.68949397,0.16781007,0.91278749,0.55346497
-5.62181091,1.97250340,0.03740950,0.35813876,0.01603305,0.70525103,0.69587944,0.16464716,0.92154992,0.58725294
-5.61580790,2.03412079,0.03902412,0.37940933,0.01642667,0.70446677,0.70241889,0.16199270,0.94259810,0.62661798
-5.60980490,2.11025521,0.04080517,0.40368162,0.01703359,0.70796307,0.70871903,0.15979442,0.97490751,0.67117161
-5.60380190,2.19925661,0.04272058,0.43059820,0.01783890,0.71520487,0.71440081,0.15799341,1.01732113,0.72042476
-5.59779890,2.29929315,0.04473548,0.45975555,0.01882562,0.72563030,0.71911411,0.15652830,1.06857239,0.77379300
-5.59179590,2.40838950,0.04681283,0.49071155,0.01997493,0.73866610,0.72255130,0.15533942,1.12730917,0.83060447
-5.58579290,2.52446894,0.04891416,0.52299431,0.02126634,0.75374290,0.72445895,0.15437269,1.19211895,0.89011091
-5.57978989,2.64539920,0.05100035,0.55611234,0.02267805,0.77031001,0.72464738,0.15358333,1.26155549,0.95150158
-5.57378689,2.76904127,0.05303245,0.58956579,0.02418736,0.78784957,0.72299768,0.15293893,1.33416690,1.01392036
-5.56778389,2.89330060,0.05497258,0.62285887,0.02577107,0.80588968,0.71946614,0.15242214,1.40852498,1.07648540
-5.56178089,3.01617950,0.05678479,0.65551277,0.02740609,0.82401638,0.71408584,0.15203269,1.48325545,1.13831124
-5.55577789,3.13582937,0.05843598,0.68707896,0.02906999,0.84188429,0.70696564,0.15178878,1.55706836,1.19853239
-5.54977489,3.25060120,0.05989675,0.71715225,0.03074164,0.85922551,0.69828669,0.15172778,1.62878783,1.25632793
-5.54377189,3.35909228,0.06114215,0.74538308,0.03240180,0.87585664,0.68829662,0.15190639,1.69738005,1.31094581
-5.53776888,3.46018729,0.06215238,0.77148842,0.03403376,0.89168373,0.67730192,0.15240000,1.76197833,1.36172605
-5.53176588,3.55309175,0.06291338,0.79526081,0.03562383,0.90670478,0.66565863,0.15330156,1.82190404,1.40812160
-5.52576288,3.63735586,0.06341715,0.81657497,0.03716185,0.92100972,0.65376192,0.15471986,1.87668217,1.44971591
-5.51975988,3.71288730,0.06366198,0.83539149,0.03864152,0.93477764,0.64203480,0.15677721,1.92605072,1.48623614
-5.51375688,3.77995174,0.06365246,0.85175743,0.04006059,0.94827131,0.63091643,0.15960667,1.96996283,1.51756133
-5.50775388,3.83916040,0.06339927,0.86580353,0.04142095,0.96182890,0.62085028,0.16334885,2.00858154,1.54372493
-5.50175088,3.89144471,0.06291872,0.87773821,0.04272853,0.97585305,0.61227258,0.16814832,2.04226694,1.56491149
-5.49574787,3.93801869,0.06223216,0.88783836,0.04399298,0.99079766,0.60560119,0.17414970,2.07155599,1.58144748
-5.48974487,3.98033032,0.06136514,0.89643749,0.04522730,1.00715263,0.60122531,0.18149349,2.09713592,1.59378665
-5.48374187,4.02000394,0.06034651,0.90391163,0.04644723,1.02542712,0.59949617,0.19031182,2.11981214,1.60249061
-5.47773887,4.05877596,0.05920735,0.91066357,0.04767056,1.04613190,0.60071875,0.20072411,2.14047207,1.60820546
-5.47173587,4.09842687,0.05797983,0.91710637,0.04891636,1.06976149,0.60514503,0.21283275,2.16004664,1.61163569
-5.46573287,4.14071248,0.05669615,0.92364665,0.05020411,1.09677666,0.61296841,0.22671911,2.17947096,1.61351656
-5.45972986,4.18729751,0.05538739,0.93066860,0.05155285,1.12758817,0.62431983,0.24243968,2.19964611,1.61458619
-5.45372686,4.23969437,0.05408258,0.93851919,0.05298036,1.16254221,0.63926523,0.26002280,2.22140354,1.61555875
-5.44772386,4.29920976,0.05280780,0.94749549,0.05450233,1.20190826,0.65780471,0.27946591,2.24547356,1.61709981
-5.44172086,4.36690101,0.05158547,0.95783417,0.05613169,1.24586970,0.67987301,0.30073345,2.27245913,1.61980483
-5.43571786,4.44354365,0.05043383,0.96970382,0.05787802,1.29451755,0.70534146,0.32375561,2.30281564,1.62418153
-5.42971486,4.52961094,0.04936665,0.98320005,0.05974710,1.34784731,0.73402123,0.34842789,2.33683726,1.63063670
-5.42371186,4.62526538,0.04839309,0.99834346,0.06174059,1.40575910,0.76566760,0.37461159,2.37464982,1.63946743
-5.41770885,4.73036150,0.04751777,1.01508026,0.06385588,1.46806057,0.79998521,0.40213518,2.41621008,1.65085698
-5.41170585,4.84445880,0.04674102,1.03328534,0.06608608,1.53447239,0.83663407,0.43079661,2.46131066,1.66487466
-5.40570285,4.96684308,0.04605932,1.05276740,0.06842013,1.60463575,0.87523595,0.46036641,2.50959012,1.68147956
-5.39969985,5.09655424,0.04546580,1.07327577,0.07084306,1.67812128,0.91538119,0.49059151,2.56054691,1.70052722
-5.39369685,5.23241841,0.04495087,1.09450846,0.07333628,1.75443870,0.95663549,0.52119968,2.61355661,1.72177870
-5.38769385,5.37308234,0.04450285,1.11612108,0.07587804,1.83304670,0.99854659,0.55190441,2.66789120,1.74491135
-5.38169085,5.51704830,0.04410872,1.13773633,0.07844387,1.91336239,1.04065082,0.58241002,2.72273967,1.76953057
-5.37568784,5.66270777,0.04375470,1.15895364,0.08100711,1.99476993,1.08247913,0.61241694,2.77722917,1.79518203
-5.36968484,5.80837303,0.04342696,1.17935885,0.08353938,2.07662798,1.12356285,0.64162684,2.83044626,1.82136396
-5.36368184,5.95230591,0.04311210,1.19853373,0.08601116,2.15827604,1.16343896,0.66974759,2.88145778,1.84753916
-5.35767884,6.09274363,0.04279769,1.21606534,0.08839228,2.23903937,1.20165496,0.69649783,2.92933119,1.87314670
-5.35167584,6.22792197,0.04247262,1.23155503,0.09065244,2.31823315,1.23777349,0.72161108,2.97315440,1.89761316
-5.34567284,6.35609660,0.04212740,1.24462721,0.09276175,2.39516596,1.27137665,0.74483943,3.01205492,1.92036352
-5.33966983,6.47556321,0.04175438,1.25493782,0.09469114,2.46914314,1.30207030,0.76595654,3.04521868,1.94083192
-5.33366683,6.58467778,0.04134787,1.26218244,0.09641296,2.53947076,1.32948820,0.78476031,3.07190824,1.95847230
-5.32766383,6.68187772,0.04090414,1.26610402,0.09790137,2.60546058,1.35329637,0.80107496,3.09148063,1.97276916
-5.32166083,6.76570478,0.04042145,1.26650008,0.09913291,2.66643659,1.37319742,0.81475277,3.10340459,1.98324833
-5.31565783,6.83483032,0.03989994,1.26322917,0.10008689,2.72174364,1.38893513,0.82567551,3.10727687,1.98948794
-5.30965483,6.88808286,0.03934151,1.25621651,0.10074598,2.77075832,1.40029894,0.83375561,3.10283739,1.99112919
-5.30365183,6.92447781,0.03874968,1.24545835,0.10109656,2.81290203,1.40712849,0.83893718,3.08998251,1.98788685
-5.29764882,6.94324841,0.03812937,1.23102496,0.10112922,2.84765629,1.40931793,0.84119690,3.06877598,1.97955909
-5.29164582,6.94387669,0.03748675,1.21306190,0.10083915,2.87457960,1.40681977,0.84054480,3.03945674,1.96603609
-5.28564282,6.92612293,0.03682896,1.19178934,0.10022641,2.89332525,1.39964814,0.83702482,3.00244306,1.94730715
-5.27963982,6.89005167,0.03616393,1.16749929,0.09929620,2.90365921,1.38788107,0.83071528,2.95833224,1.92346561
-5.27363682,6.83605238,0.03550011,1.14055055,0.09805900,2.90547704,1.37166169,0.82172890,2.90789548,1.89471127
-5.26763382,6.76485276,0.03484623,1.11136157,0.09653057,2.89881866,1.35119803,0.81021244,2.85206754,1.86134982
-5.26163082,6.67752307,0.03421102,1.08040111,0.09473177,2.88387986,1.32676123,0.79634582,2.79193110,1.82378907
-5.25562781,6.57546990,0.03360300,1.04817701,0.09268836,2.86101957,1.29868224,0.78034045,2.72869581,1.78253190
-5.24962481,6.46041856,0.03303013,1.01522353,0.09043048,2.83076189,1.26734670,0.76243685,2.66367261,1.73816585
-5.24362181,6.33438374,0.03249966,0.98208742,0.08799211,2.79379227,1.23318835,0.74290126,2.59824370,1.69134964
-5.23761881,6.19962856,0.03201777,0.94931338,0.08541031,2.75094750,1.19668090,0.72202155,2.53382913,1.64279704
-5.23161581,6.05861313,0.03158942,0.91742949,0.08272443,2.70319940,1.15832881,0.70010206,2.47185091,1.59325850
-5.22561281,5.91393395,0.03121812,0.88693297,0.07997510,2.65163264,1.11865705,0.67745780,2.41369598,1.54350142
-5.21960980,5.76825649,0.03090581,0.85827706,0.07720330,2.59741729,1.07820051,0.65440800,2.36067909,1.49428955
-5.21360680,5.62424328,0.03065268,0.83185930,0.07444930,2.54177701,1.03749326,0.63126929,2.31400701,1.44636266
-5.20760380,5.48448058,0.03045724,0.80801184,0.07175169,2.48595435,0.99705816,0.60834871,2.27474532,1.40041700
-5.20160080,5.35140655,0.03031624,0.78699405,0.06914643,2.43117440,0.95739733,0.58593690,2.24378893,1.35708762
-5.19559780,5.22724410,0.03022485,0.76898766,0.06666596,2.37860847,0.91898373,0.56430173,2.22183747,1.31693314
-5.18959480,5.11394115,0.03017680,0.75409470,0.06433853,2.32933937,0.88225434,0.54368268,2.20937637,1.28042359
-5.18359180,5.01312101,0.03016461,0.74233815,0.06218755,2.28432986,0.84760503,0.52428615,2.20666443,1.24793179
-5.17758879,4.92604487,0.03017998,0.73366532,0.06023125,2.24439565,0.81538744,0.50628205,2.21372832,1.21972869
-5.17158579,4.85358795,0.03021407,0.72795367,0.05848237,2.21018412,0.78590788,0.48980168,2.23036426,1.19598257
-5.16558279,4.79623030,0.03025796,0.72501897,0.05694818,2.18215965,0.75942812,0.47493694,2.25614686,1.17676222
-5.15957979,4.75406227,0.03030306,0.72462529,0.05563058,2.16059616,0.73616809,0.46174110,2.29044496,1.16204379
-5.15357679,4.72680435,0.03034155,0.72649643,0.05452639,2.14557701,0.71631004,0.45023068,2.33244381,1.15172080
-5.14757379,4.71384003,0.03036678,0.73032841,0.05362782,2.13700213,0.70000400,0.44038867,2.38117309,1.14561694
-5.14157079,4.71426007,0.03037363,0.73580242,0.05292299,2.13460193,0.68737400,0.43216849,2.43553954,1.14350077
-5.13556778,4.72691581,0.03035881,0.74259781,0.05239665,2.13795707,0.67852461,0.42549879,2.49436330,1.14510168
-5.12956478,4.75047887,0.03032109,0.75040453,0.05203083,2.14652302,0.67354736,0.42028859,2.55641647,1.15012625
-5.12356178,4.78350425,0.03026141,0.75893462,0.05180563,2.15965814,0.67252645,0.41643245,2.62046259,1.15827416
-5.11755878,4.82449379,0.03018290,0.76793221,0.05169995,2.17665382,0.67554326,0.41381555,2.68529536,1.16925293
-5.11155578,4.87195692,0.03009079,0.77718179,0.05169218,2.19676503,0.68267927,0.41231832,2.74977527,1.18279066
-5.10555278,4.92446579,0.02999224,0.78651423,0.05176086,2.21924001,0.69401699,0.41182042,2.81286241,1.19864623
-5.09954977,4.98070223,0.02989603,0.79581047,0.05188523,2.24334737,0.70963859,0.41220390,2.87364431,1.21661639
-5.09354677,5.03949446,0.02981216,0.80500270,0.05204570,2.26839965,0.72962210,0.41335558,2.93135732,1.23653949
-5.08754377,5.09984199,0.02975143,0.81407289,0.05222419,2.29377213,0.75403520,0.41516837,2.98540089,1.25829562
-5.08154077,5.16092775,0.02972496,0.82304890,0.05240439,2.31891615,0.78292662,0.41754188,3.03534387,1.28180325
-5.07553777,5.22211743,0.02974362,0.83199823,0.05257184,2.34336666,0.81631557,0.42038215,3.08092263,1.30701254
-5.06953477,5.28294637,0.02981757,0.84101975,0.05271399,2.36674389,0.85417958,0.42360076,3.12203118,1.33389584
-5.06353177,5.34309548,0.02995571,0.85023384,0.05282011,2.38874935,0.89644138,0.42711354,3.15870379,1.36243577
-5.05752876,5.40235795,0.03016530,0.85977138,0.05288115,2.40915697,0.94295556,0.43083898,3.19109113,1.39261184
-5.05152576,5.46059926,0.03045152,0.86976215,0.05288954,2.42780017,0.99349579,0.43469663,3.21943124,1.42438621
-5.04552276,5.51771348,0.03081726,0.88032333,0.05283894,2.44455605,1.04774355,0.43860568,3.24401703,1.45768973
-5.03951976,5.57357879,0.03126286,0.89154860,0.05272405,2.45932819,1.10527929,0.44248389,3.26516228,1.49240891
-5.03351676,5.62801571,0.03178610,0.90349853,0.05254036,2.47202923,1.16557680,0.44624703,3.28316806,1.52837496
-5.02751376,5.68075084,0.03238219,0.91619281,0.05228397,2.48256483,1.22800168,0.44980898,3.29829180,1.56535555
-5.02151076,5.73138912,0.03304396,0.92960473,0.05195146,2.49082020,1.29181437,0.45308252,3.31072076,1.60305005
-5.01550775,5.77939662,0.03376203,0.94365826,0.05153983,2.49665036,1.35617835,0.45598077,3.32055174,1.64108875
-5.00950475,5.82409558,0.03452525,0.95822806,0.05104646,2.49987488,1.42017346,0.45841934,3.32777830,1.67903628
-5.00350175,5.86467243,0.03532097,0.97314226,0.05046920,2.50027768,1.48281444,0.46031904,3.33228631,1.71639944
-4.99749875,5.90019878,0.03613559,0.98818803,0.04980649,2.49761191,1.54307408,0.46160894,3.33385827,1.75263911
-4.99149575,5.92966430,0.03695495,1.00311964,0.04905752,2.49160980,1.59991040,0.46222975,3.33218613,1.78718595
-4.98549275,5.95202003,0.03776486,1.01766848,0.04822241,2.48199670,1.65229688,0.46213713,3.32689173,1.81945915
-4.97948974,5.96622926,0.03855148,1.03155451,0.04730243,2.46850857,1.69925443,0.46130489,3.31755381,1.84888738
-4.97348674,5.97132338,0.03930178,1.04449852,0.04630022,2.45091146,1.73988381,0.45972774,3.30373958,1.87493099
-4.96748374,5.96645889,0.04000382,1.05623442,0.04521995,2.42902204,1.77339698,0.45742341,3.28503902,1.89710434
-4.96148074,5.95097232,0.04064708,1.06652074,0.04406745,2.40272726,1.79914583,0.45443399,3.26109948,1.91499705
-4.95547774,5.92442941,0.04122259,1.07515089,0.04285025,2.37200215,1.81664687,0.45082639,3.23165855,1.92829324
-4.94947474,5.88666545,0.04172305,1.08196130,0.04157761,2.33692425,1.82560057,0.44669174,3.19657274,1.93678741
-4.94347174,5.83781409,0.04214282,1.08683718,0.04026038,2.29768375,1.82590434,0.44214371,3.15584034,1.94039651
-4.93746873,5.77832278,0.04247789,1.08971543,0.03891086,2.25458843,1.81765834,0.43731589,3.10961689,1.93916719
-4.93146573,5.70895362,0.04272572,1.09058472,0.03754252,2.20806317,1.80116373,0.43235817,3.05822218,1.93327801
-4.92546273,5.63076960,0.04288505,1.08948265,0.03616970,2.15864385,1.77691338,0.42743233,3.00213846,1.92303636
-4.91945973,5.54510675,0.04295571,1.08649037,0.03480720,2.10696605,1.74557551,0.42270700,2.94199995,1.90887037
-4.91345673,5.45353399,0.04293838,1.08172505,0.03346988,2.05374917,1.70797077,0.41835223,2.87857439,1.89131608
-4.90745373,5.35780293,0.04283438,1.07533071,0.03217227,1.99977703,1.66504423,0.41453397,2.81273779,1.87100059
-4.90145073,5.25979064,0.04264542,1.06746821,0.03092811,1.94587605,1.61783328,0.41140854,2.74544408,1.84862213
-4.89544772,5.16143862,0.04237351,1.05830488,0.02974999,1.89289244,1.56743329,0.40911765,2.67769153,1.82492795
-4.88944472,5.06469159,0.04202076,1.04800482,0.02864901,1.84166969,1.51496246,0.40778396,2.61048798,1.80069125
-4.88344172,4.97143944,0.04158936,1.03672022,0.02763451,1.79302763,1.46152764,0.40750758,2.54481703,1.77668817
-4.87743872,4.88346547,0.04108156,1.02458446,0.02671394,1.74774431,1.40819261,0.40836357,2.48160694,1.75367607
-4.87143572,4.80240339,0.04049970,1.01170729,0.02589269,1.70654145,1.35595006,0.41040069,2.42170407,1.73237397
-4.86543272,4.72970518,0.03984628,0.99817244,0.02517416,1.67007416,1.30569854,0.41364135,2.36585198,1.71344591
-4.85942971,4.66662059,0.03912408,0.98403761,0.02455984,1.63892498,1.25822493,0.41808288,2.31467697,1.69748798
-4.85342671,4.61418876,0.03833632,0.96933679,0.02404945,1.61360233,1.21419289,0.42369987,2.26868051,1.68501922
-4.84742371,4.57324103,0.03748677,0.95408460,0.02364123,1.59454264,1.17413730,0.43044768,2.22823825,1.67647647
-4.84142071,4.54441358,0.03657986,0.93828219,0.02333220,1.58211555,1.13846427,0.43826660,2.19360492,1.67221317
-4.83541771,4.52816775,0.03562085,0.92192420,0.02311845,1.57663100,1.10745618,0.44708671,2.16492418,1.67250147
-4.82941471,4.52481516,0.03461583,0.90500606,0.02299552,1.57834695,1.08128074,0.45683281,2.14224204,1.67753719
-4.82341171,4.53454485,0.03357175,0.88753116,0.02295866,1.58747664,1.06000293,0.46742934,2.12552227,1.68744687
-4.81740870,4.55744919,0.03249641,0.86951712,0.02300306,1.60419389,1.04359873,0.47880477,2.11466226,1.70229598
-4.81140570,4.59354562,0.03139835,0.85100077,0.02312413,1.62863550,1.03196947,0.49089521,2.10950783,1.72209743
-4.80540270,4.64279180,0.03028668,0.83204128,0.02331755,1.66089985,1.02495544,0.50364687,2.10986561,1.74681950
-4.79939970,4.70509200,0.02917090,0.81272138,0.02357932,1.70104110,1.02234813,0.51701726,2.11551193,1.77639239
-4.79339670,4.78029375,0.02806066,0.79314632,0.02390574,1.74905895,1.02390017,0.53097482,2.12619767,1.81071271
-4.78739370,4.86817412,0.02696546,0.77344082,0.02429328,1.80488414,1.02933245,0.54549701,2.14164857,1.84964553
-4.78139070,4.96841640,0.02589435,0.75374411,0.02473833,1.86836041,1.03833849,0.56056691,2.16156135,1.89302361
-4.77538769,5.08057843,0.02485569,0.73420338,0.02523698,1.93922407,1.05058594,0.57616843,2.18559605,1.94064380
-4.76938469,5.20405496,0.02385680,0.71496628,0.02578469,2.01708247,1.06571569,0.59228046,2.21336563,1.99226097
-4.76338169,5.33803695,0.02290375,0.69617274,0.02637603,2.10139330,1.08333926,0.60887022,2.24442397,2.04757975
-4.75737869,5.48147110,0.02200116,0.67794691,0.02700431,2.19144624,1.10303520,0.62588637,2.27825366,2.10624479
-4.75137569,5.63302354,0.02115201,0.66038966,0.02766139,2.28634904,1.12434545,0.64325231,2.31425510,2.16783043
-4.74537269,5.79105113,0.02035757,0.64357220,0.02833747,2.38501970,1.14677252,0.66086014,2.35173850,2.23183070
-4.73936968,5.95358397,0.01961739,0.62753123,0.02902100,2.48618616,1.16977841,0.67856595,2.38991980,2.29765060
-4.73336668,6.11832211,0.01892934,0.61226606,0.02969871,2.58839468,1.19278604,0.69618668,2.42792198,2.36459986
-4.72736368,6.28264856,0.01828974,0.59773777,0.03035573,2.69002770,1.21518367,0.71349920,2.46478220,2.43188991
-4.72136068,6.44366000,0.01769355,0.58387061,0.03097585,2.78933100,1.23633260,0.73024168,2.49946533,2.49863517
-4.71535768,6.59821564,0.01713461,0.57055553,0.03154191,2.88445009,1.25557836,0.74611748,2.53088372,2.56385902
-4.70935468,6.74300316,0.01660593,0.55765561,0.03203624,2.97347464,1.27226497,0.76080167,2.55792275,2.62650512
-4.70335168,6.87462023,0.01610000,0.54501320,0.03244127,3.05448937,1.28575188,0.77394979,2.57947120,2.68545403
-4.69734867,6.98966844,0.01560914,0.53245821,0.03274010,3.12562968,1.29543288,0.78520879,2.59445527,2.73954507
-4.69134567,7.08485616,0.01512584,0.51981732,0.03291714,3.18513942,1.30075599,0.79422958,2.60187460,2.78760282
-4.68534267,7.15710589,0.01464306,0.50692331,0.03295879,3.23142852,1.30124342,0.80068056,2.60083863,2.82846761
-4.67933967,7.20366129,0.01415452,0.49362437,0.03285394,3.26312772,1.29651044,0.80426172,2.59060146,2.86102879
-4.67333667,7.22218909,0.01365497,0.47979263,0.03259457,3.27913797,1.28628224,0.80471834,2.57059342,2.88425958
-4.66733367,7.21087104,0.01314036,0.46533161,0.03217609,3.27867231,1.27040769,0.80185384,2.54044775,2.89725202
-4.66133067,7.16848159,0.01260797,0.45018237,0.03159768,3.26128811,1.24886937,0.79554094,2.50002095,2.89925045
-4.65532766,7.09444762,0.01205650,0.43432783,0.03086238,3.22690846,1.22178921,0.78573075,2.44940580,2.88968191
-4.64932466,6.98888737,0.01148607,0.41779540,0.02997715,3.17583176,1.18942944,0.77245909,2.38893629,2.86818209
-4.64332166,6.85262681,0.01089816,0.40065766,0.02895268,3.10872911,1.15218885,0.75585007,2.31918419,2.83461539
