energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.75987994,3.09481632,0.55854193,1.59664604,0.00386459,0.56556107,0.28840710,0.00000000,0.94593126,0.45345991
-5.75387694,3.12839590,0.59499396,1.62364271,0.00388549,0.56417491,0.29460528,0.00000000,0.95205183,0.45295238
-5.74787394,3.16435742,0.63391133,1.65414191,0.00389311,0.56135055,0.30154565,0.00000000,0.95638163,0.45141832
-5.74187094,3.20294112,0.67497602,1.68825471,0.00388660,0.55715527,0.30921258,0.00000000,0.95891518,0.44890405
-5.73586793,3.24425875,0.71778378,1.72595568,0.00386532,0.55169457,0.31756182,0.00000000,0.95969070,0.44547774
-5.72986493,3.28827400,0.76184894,1.76707579,0.00382895,0.54510571,0.32652007,0.00000000,0.95878148,0.44122553
-5.72386193,3.33478980,0.80661265,1.81130126,0.00377746,0.53755048,0.33598554,0.00000000,0.95628668,0.43624726
-5.71785893,3.38344343,0.85145482,1.85817875,0.00371114,0.52920732,0.34582993,0.00000000,0.95232219,0.43065186
-5.71185593,3.43371003,0.89570916,1.90712693,0.00363059,0.52026323,0.35590146,0.00000000,0.94701175,0.42455276
-5.70585293,3.48491476,0.93868133,1.95745431,0.00353673,0.51090577,0.36602909,0.00000000,0.94047905,0.41806333
-5.69984992,3.53625336,0.97966929,2.00838275,0.00343077,0.50131550,0.37602776,0.00000000,0.93284090,0.41129273
-5.69384692,3.58682030,1.01798515,2.05907582,0.00331417,0.49165908,0.38570432,0.00000000,0.92420199,0.40434211
-5.68784392,3.63564352,1.05297788,2.10867085,0.00318861,0.48208348,0.39486412,0.00000000,0.91465127,0.39730151
-5.68184092,3.68172400,1.08405553,2.15631325,0.00305595,0.47271133,0.40331780,0.00000000,0.90426014,0.39024741
-5.67583792,3.72407841,1.11070627,2.20119147,0.00291813,0.46363769,0.41088807,0.00000000,0.89308237,0.38324114
-5.66983492,3.76178255,1.13251709,2.24257103,0.00277717,0.45492832,0.41741613,0.00000000,0.88115566,0.37632809
-5.66383192,3.79401349,1.14918929,2.27982573,0.00263511,0.44661940,0.42276750,0.00000000,0.86850454,0.36953779
-5.65782891,3.82008809,1.16054994,2.31246463,0.00249390,0.43871875,0.42683686,0.00000000,0.85514435,0.36288477
-5.65182591,3.83949583,1.16655880,2.34015318,0.00235541,0.43120828,0.42955188,0.00000000,0.84108589,0.35637016
-5.64582291,3.85192419,1.16731010,2.36272746,0.00222135,0.42404761,0.43087567,0.00000000,0.82634040,0.34998392
-5.63981991,3.85727517,1.16302927,2.38020067,0.00209324,0.41717859,0.43080787,0.00000000,0.81092438,0.34370756
-5.63381691,3.85567191,1.15406450,2.39276138,0.00197237,0.41053045,0.42938431,0.00000000,0.79486392,0.33751722
-5.62781391,3.84745521,1.14087364,2.40076362,0.00185980,0.40402520,0.42667529,0.00000000,0.77819821,0.33138692
-5.62181091,3.83316979,1.12400698,2.40470915,0.00175630,0.39758321,0.42278261,0.00000000,0.76098205,0.32529183
-5.61580790,3.81354128,1.10408659,2.40522278,0.00166238,0.39112849,0.41783547,0.00000000,0.74328708,0.31921146
-5.60980490,3.78944473,1.08178336,2.40302192,0.00157826,0.38459350,0.41198547,0.00000000,0.72520176,0.31313249
-5.60380190,3.76186662,1.05779263,2.39888176,0.00150392,0.37792330,0.40540099,0.00000000,0.70683006,0.30705117
-5.59779890,3.73186185,1.03280944,2.39359787,0.00143907,0.37107883,0.39826117,0.00000000,0.68828909,0.30097525
-5.59179590,3.70050819,1.00750473,2.38794798,0.00138319,0.36403923,0.39074976,0.00000000,0.66970565,0.29492517
-5.58579290,3.66886004,0.98250311,2.38265477,0.00133559,0.35680311,0.38304914,0.00000000,0.65121219,0.28893459
-5.57978989,3.63790390,0.95836344,2.37835137,0.00129538,0.34938873,0.37533465,0.00000000,0.63294227,0.28305019
-5.57378689,3.60851747,0.93556265,2.37555127,0.00126156,0.34183326,0.36776959,0.00000000,0.61502589,0.27733062
-5.56778389,3.58143408,0.91448345,2.37462382,0.00123303,0.33419101,0.36050076,0.00000000,0.59758494,0.27184484
-5.56178089,3.55721396,0.89540627,2.37577653,0.00120866,0.32653086,0.35365503,0.00000000,0.58072911,0.26666973
-5.55577789,3.53622343,0.87850539,2.37904468,0.00118727,0.31893309,0.34733662,0.00000000,0.56455235,0.26188714
-5.54977489,3.51862258,0.86384939,2.38428866,0.00116776,0.31148561,0.34162538,0.00000000,0.54913016,0.25758048
-5.54377189,3.50436170,0.85140539,2.39119897,0.00114904,0.30427997,0.33657599,0.00000000,0.53451777,0.25383098
-5.53776888,3.49318627,0.84104692,2.39930842,0.00113013,0.29740721,0.33221793,0.00000000,0.52074929,0.25071387
-5.53176588,3.48465004,0.83256465,2.40801084,0.00111019,0.29095378,0.32855630,0.00000000,0.50783781,0.24829447
-5.52576288,3.47813518,0.82567953,2.41658531,0.00108849,0.28499771,0.32557327,0.00000000,0.49577641,0.24662457
-5.51975988,3.47287864,0.82005757,2.42422471,0.00106446,0.27960516,0.32323022,0.00000000,0.48453999,0.24573913
-5.51375688,3.46800315,0.81532565,2.43006728,0.00103770,0.27482759,0.32147030,0.00000000,0.47408784,0.24565354
-5.50775388,3.46255174,0.81108775,2.43322980,0.00100796,0.27069945,0.32022141,0.00000000,0.46436665,0.24636152
-5.50175088,3.45552427,0.80694086,2.43284096,0.00097515,0.26723674,0.31939955,0.00000000,0.45531406,0.24783386
-5.49574787,3.44591447,0.80249026,2.42807374,0.00093934,0.26443626,0.31891234,0.00000000,0.44686236,0.25001802
-5.48974487,3.43274642,0.79736354,2.41817543,0.00090073,0.26227572,0.31866269,0.00000000,0.43894231,0.25283867
-5.48374187,3.41510914,0.79122319,2.40249443,0.00085963,0.26071461,0.31855258,0.00000000,0.43148694,0.25619920
-5.47773887,3.39218836,0.78377725,2.38050294,0.00081647,0.25969589,0.31848678,0.00000000,0.42443513,0.25998408
-5.47173587,3.36329463,0.77478818,2.35181487,0.00077175,0.25914832,0.31837648,0.00000000,0.41773496,0.26406217
-5.46573287,3.32788709,0.76407951,2.31619869,0.00072602,0.25898945,0.31814284,0.00000000,0.41134669,0.26829075
-5.45972986,3.28559257,0.75154053,2.27358498,0.00067990,0.25912909,0.31772016,0.00000000,0.40524528,0.27252010
-5.45372686,3.23621953,0.73712879,2.22406876,0.00063401,0.25947320,0.31705888,0.00000000,0.39942243,0.27659861
-5.44772386,3.17976694,0.72087071,2.16790669,0.00058899,0.25992800,0.31612798,0.00000000,0.39388810,0.28037811
-5.44172086,3.11642793,0.70286030,2.10550972,0.00054548,0.26040418,0.31491707,0.00000000,0.38867138,0.28371927
-5.43571786,3.04658838,0.68325602,2.03743145,0.00050412,0.26082114,0.31343773,0.00000000,0.38382086,0.28649688
-5.42971486,2.97082071,0.66227625,1.96435300,0.00046556,0.26111092,0.31172433,0.00000000,0.37940430,0.28860469
-5.42371186,2.88987314,0.64019321,1.88706478,0.00043042,0.26122189,0.30983401,0.00000000,0.37550774,0.28995986
-5.41770885,2.80465468,0.61732571,1.80644621,0.00039934,0.26112192,0.30784601,0.00000000,0.37223396,0.29050658
-5.41170585,2.71621644,0.59403096,1.72344368,0.00037299,0.26080093,0.30586008,0.00000000,0.36970041,0.29021883
-5.40570285,2.62572957,0.57069554,1.63904773,0.00035206,0.26027275,0.30399425,0.00000000,0.36803648,0.28910227
-5.39969985,2.53446035,0.54772582,1.55427002,0.00033731,0.25957611,0.30238174,0.00000000,0.36738034,0.28719495
-5.39369685,2.44374301,0.52553804,1.47012061,0.00032955,0.25877482,0.30116718,0.00000000,0.36787531,0.28456692
-5.38769385,2.35495072,0.50454833,1.38758626,0.00032970,0.25795695,0.30050227,0.00000000,0.36966585,0.28131880
-5.38169085,2.26946549,0.48516281,1.30761005,0.00033881,0.25723308,0.30054094,0.00000000,0.37289322,0.27757917
-5.37568784,2.18864741,0.46776796,1.23107293,0.00035806,0.25673365,0.30143409,0.00000000,0.37769101,0.27350098
-5.36968484,2.11380400,0.45272168,1.15877737,0.00038877,0.25660535,0.30332421,0.00000000,0.38418056,0.26925703
-5.36368184,2.04616017,0.44034488,1.09143351,0.00043245,0.25700673,0.30633998,0.00000000,0.39246641,0.26503466
-5.35767884,1.98682954,0.43091405,1.02964778,0.00049081,0.25810308,0.31059098,0.00000000,0.40263185,0.26102982
-5.35167584,1.93678764,0.42465480,0.97391440,0.00056571,0.26006076,0.31616286,0.00000000,0.41473482,0.25744069
-5.34567284,1.89684760,0.42173652,0.92460950,0.00065922,0.26304106,0.32311292,0.00000000,0.42880412,0.25446113
-5.33966983,1.86763904,0.42226820,0.88198797,0.00077355,0.26719386,0.33146646,0.00000000,0.44483604,0.25227397
-5.33366683,1.84959044,0.42629549,0.84618295,0.00091107,0.27265123,0.34121404,0.00000000,0.46279168,0.25104466
-5.32766383,1.84291564,0.43379904,0.81720773,0.00107422,0.27952125,0.35230953,0.00000000,0.48259474,0.25091520
-5.32166083,1.84760478,0.44469410,0.79495994,0.00126551,0.28788218,0.36466944,0.00000000,0.50413020,0.25199875
-5.31565783,1.86341998,0.45883131,0.77922771,0.00148739,0.29777729,0.37817315,0.00000000,0.52724363,0.25437501
-5.30965483,1.88989602,0.47599879,0.76969771,0.00174222,0.30921053,0.39266444,0.00000000,0.55174140,0.25808661
-5.30365183,1.92634601,0.49592532,0.76596457,0.00203216,0.32214316,0.40795403,0.00000000,0.57739170,0.26313655
-5.29764882,1.97187215,0.51828464,0.76754157,0.00235902,0.33649169,0.42382317,0.00000000,0.60392649,0.26948690
-5.29164582,2.02538136,0.54270084,0.77387230,0.00272422,0.35212706,0.44002822,0.00000000,0.63104430,0.27705871
-5.28564282,2.08560559,0.56875461,0.78434291,0.00312858,0.36887527,0.45630597,0.00000000,0.65841390,0.28573328
-5.27963982,2.15112635,0.59599045,0.79829487,0.00357226,0.38651957,0.47237963,0.00000000,0.68567894,0.29535468
-5.27363682,2.22040305,0.62392459,0.81503781,0.00405462,0.40480402,0.48796533,0.00000000,0.71246331,0.30573343
-5.26763382,2.29180447,0.65205353,0.83386241,0.00457411,0.42343851,0.50277876,0.00000000,0.73837731,0.31665137
-5.26163082,2.36364274,0.67986321,0.85405301,0.00512818,0.44210518,0.51654198,0.00000000,0.76302451,0.32786742
-5.25562781,2.43420890,0.70683838,0.87489985,0.00571322,0.46046581,0.52898996,0.00000000,0.78600917,0.33912414
-5.24962481,2.50180946,0.73247227,0.89571077,0.00632451,0.47817032,0.53987684,0.00000000,0.80694405,0.35015484
-5.24362181,2.56480273,0.75627627,0.91582225,0.00695625,0.49486578,0.54898155,0.00000000,0.82545852,0.36069107
-5.23761881,2.62163437,0.77778936,0.93460969,0.00760159,0.51020592,0.55611289,0.00000000,0.84120662,0.37047016
-5.23161581,2.67087103,0.79658719,0.95149679,0.00825272,0.52386061,0.56111359,0.00000000,0.85387508,0.37924260
-5.22561281,2.71123130,0.81229053,0.96596408,0.00890102,0.53552509,0.56386357,0.00000000,0.86319082,0.38677909
-5.21960980,2.74161329,0.82457290,0.97755632,0.00953721,0.54492860,0.56428225,0.00000000,0.86892780,0.39287688
-5.21360680,2.76111795,0.83316720,0.98588885,0.01015164,0.55184212,0.56232971,0.00000000,0.87091311,0.39736536
-5.20760380,2.76906764,0.83787109,0.99065277,0.01073452,0.55608490,0.55800705,0.00000000,0.86903181,0.40011064
-5.20160080,2.76501954,0.83855104,0.99161884,0.01127618,0.55752959,0.55135566,0.00000000,0.86323052,0.40101896
-5.19559780,2.74877330,0.83514484,0.98864000,0.01176744,0.55610573,0.54245567,0.00000000,0.85351962,0.40003892
-5.18959480,2.72037311,0.82766252,0.98165258,0.01219992,0.55180162,0.53142360,0.00000000,0.83997376,0.39716241
-5.18359180,2.68010370,0.81618568,0.97067584,0.01256630,0.54466429,0.51840934,0.00000000,0.82273089,0.39242426
-5.17758879,2.62848080,0.80086512,0.95581013,0.01286067,0.53479785,0.50359249,0.00000000,0.80198953,0.38590064
-5.17158579,2.56623600,0.78191688,0.93723334,0.01307875,0.52236010,0.48717826,0.00000000,0.77800461,0.37770629
-5.16558279,2.49429652,0.75961682,0.91519578,0.01321811,0.50755761,0.46939300,0.00000000,0.75108178,0.36799069
-5.15957979,2.41376052,0.73429377,0.89001344,0.01327831,0.49063955,0.45047947,0.00000000,0.72157051,0.35693329
-5.15357679,2.32586840,0.70632160,0.86205983,0.01326098,0.47189037,0.43069195,0.00000000,0.68985617,0.34473808
-5.14757379,2.23197115,0.67611024,0.83175637,0.01316981,0.45162173,0.41029125,0.00000000,0.65635126,0.33162748
-5.14157079,2.13349629,0.64409614,0.79956157,0.01301054,0.43016395,0.38953979,0.00000000,0.62148626,0.31783600
-5.13556778,2.03191272,0.61073217,0.76595933,0.01279072,0.40785720,0.36869669,0.00000000,0.58570019,0.30360372
-5.12956478,1.92869505,0.57647751,0.73144655,0.01251957,0.38504291,0.34801315,0.00000000,0.54943140,0.28916976
-5.12356178,1.82528885,0.54178766,0.69652038,0.01220768,0.36205550,0.32772796,0.00000000,0.51310867,0.27476617
-5.11755878,1.72307748,0.50710494,0.66166566,0.01186664,0.33921478,0.30806341,0.00000000,0.47714305,0.26061213
-5.11155578,1.62335158,0.47284961,0.62734270,0.01150870,0.31681928,0.28922156,0.00000000,0.44192056,0.24690885
-5.10555278,1.52728217,0.43941213,0.59397608,0.01114638,0.29514055,0.27138100,0.00000000,0.40779601,0.23383522
-5.09954977,1.43589797,0.40714634,0.56194454,0.01079201,0.27441868,0.25469414,0.00000000,0.37508804,0.22154431
-5.09354677,1.35006762,0.37636417,0.53157273,0.01045737,0.25485911,0.23928507,0.00000000,0.34407543,0.21016084
-5.08754377,1.27048728,0.34733162,0.50312464,0.01015328,0.23663060,0.22524811,0.00000000,0.31499478,0.19977969
-5.08154077,1.19767379,0.32026625,0.47679938,0.00988926,0.21986458,0.21264704,0.00000000,0.28803945,0.19046535
-5.07553777,1.13196346,0.29533611,0.45272908,0.00967323,0.20465552,0.20151507,0.00000000,0.26335974,0.18225241
-5.06953477,1.07351635,0.27266011,0.43097922,0.00951124,0.19106250,0.19185545,0.00000000,0.24106414,0.17514697
-5.06353177,1.02232562,0.25230962,0.41155115,0.00940733,0.17911152,0.18364291,0.00000000,0.22122151,0.16912884
-5.05752876,0.97823139,0.23431130,0.39438674,0.00936340,0.16879867,0.17682567,0.00000000,0.20386398,0.16415446
-5.05152576,0.94093841,0.21865081,0.37937484,0.00937919,0.16009372,0.17132807,0.00000000,0.18899043,0.16016037
-5.04552276,0.91003662,0.20527734,0.36635924,0.00945233,0.15294412,0.16705376,0.00000000,0.17657027,0.15706706
-5.03951976,0.88502375,0.19410866,0.35514776,0.00957845,0.14727909,0.16388925,0.00000000,0.16654734,0.15478299
-5.03351676,0.86532886,0.18503652,0.34552201,0.00975135,0.14301363,0.16170776,0.00000000,0.15884378,0.15320869
-5.02751376,0.85033588,0.17793213,0.33724734,0.00996329,0.14005243,0.16037323,0.00000000,0.15336372,0.15224064
-5.02151076,0.83940629,0.17265155,0.33008264,0.01020522,0.13829331,0.15974441,0.00000000,0.14999665,0.15177494
-5.01550775,0.83190003,0.16904089,0.32378945,0.01046717,0.13763033,0.15967870,0.00000000,0.14862038,0.15171046
-5.00950475,0.82719399,0.16694106,0.31814016,0.01073854,0.13795629,0.16003595,0.00000000,0.14910362,0.15195151
-5.00350175,0.82469767,0.16619205,0.31292492,0.01100854,0.13916480,0.16068174,0.00000000,0.15130809,0.15240991
-4.99749875,0.82386549,0.16663666,0.30795709,0.01126648,0.14115180,0.16149038,0.00000000,0.15509030,0.15300644
-4.99149575,0.82420587,0.16812363,0.30307718,0.01150216,0.14381658,0.16234729,0.00000000,0.16030304,0.15367165
-4.98549275,0.82528692,0.17051018,0.29815510,0.01170618,0.14706243,0.16315096,0.00000000,0.16679654,0.15434614
-4.97948974,0.82673914,0.17366394,0.29309100,0.01187023,0.15079700,0.16381425,0.00000000,0.17441966,0.15498029
-4.97348674,0.82825537,0.17746443,0.28781468,0.01198728,0.15493238,0.16426521,0.00000000,0.18302092,0.15553367
-4.96748374,0.82958848,0.18180397,0.28228377,0.01205181,0.15938510,0.16444736,0.00000000,0.19244966,0.15597410
-4.96148074,0.83054732,0.18658818,0.27648103,0.01205992,0.16407611,0.16431951,0.00000000,0.20255724,0.15627651
-4.95547774,0.83099151,0.19173608,0.27041090,0.01200934,0.16893075,0.16385510,0.00000000,0.21319847,0.15642184
-4.94947474,0.83082539,0.19717990,0.26409569,0.01189949,0.17387886,0.16304131,0.00000000,0.22423303,0.15639587
-4.94347174,0.82999181,0.20286452,0.25757154,0.01173137,0.17885491,0.16187778,0.00000000,0.23552709,0.15618821
-4.93746873,0.82846588,0.20874658,0.25088447,0.01150748,0.18379837,0.16037518,0.00000000,0.24695484,0.15579150
-4.93146573,0.82624910,0.21479342,0.24408667,0.01123163,0.18865397,0.15855362,0.00000000,0.25839995,0.15520077
-4.92546273,0.82336396,0.22098158,0.23723320,0.01090879,0.19337212,0.15644101,0.00000000,0.26975678,0.15441302
-4.91945973,0.81984897,0.22729517,0.23037909,0.01054480,0.19790920,0.15407134,0.00000000,0.28093127,0.15342703
-4.91345673,0.81575431,0.23372386,0.22357707,0.01014620,0.20222774,0.15148306,0.00000000,0.29184133,0.15224328
-4.90745373,0.81113780,0.24026073,0.21687577,0.00971996,0.20629640,0.14871740,0.00000000,0.30241666,0.15086403
-4.90145073,0.80606120,0.24689981,0.21031843,0.00927323,0.21008973,0.14581688,0.00000000,0.31259802,0.14929336
-4.89544772,0.80058679,0.25363362,0.20394208,0.00881311,0.21358760,0.14282386,0.00000000,0.32233581,0.14753731
-4.88944472,0.79477395,0.26045064,0.19777710,0.00834647,0.21677438,0.13977929,0.00000000,0.33158812,0.14560388
-4.88344172,0.78867602,0.26733285,0.19184710,0.00787975,0.21963786,0.13672156,0.00000000,0.34031835,0.14350295
-4.87743872,0.78233719,0.27425359,0.18616906,0.00741880,0.22216791,0.13368560,0.00000000,0.34849245,0.14124609
-4.87143572,0.77578971,0.28117575,0.18075367,0.00696877,0.22435508,0.13070209,0.00000000,0.35607608,0.13884626
-4.86543272,0.76905157,0.28805060,0.17560581,0.00653405,0.22618919,0.12779702,0.00000000,0.36303193,0.13631739
-4.85942971,0.76212469,0.29481730,0.17072520,0.00611819,0.22765793,0.12499144,0.00000000,0.36931728,0.13367390
-4.85342671,0.75499410,0.30140323,0.16610713,0.00572392,0.22874584,0.12230145,0.00000000,0.37488225,0.13093021
-4.84742371,0.74762812,0.30772531,0.16174340,0.00535315,0.22943351,0.11973858,0.00000000,0.37966873,0.12810025
-4.84142071,0.73997980,0.31369224,0.15762324,0.00500700,0.22969733,0.11731031,0.00000000,0.38361036,0.12519712
-4.83541771,0.73198969,0.31920771,0.15373449,0.00468590,0.22950963,0.11502096,0.00000000,0.38663339,0.12223279
-4.82941471,0.72358997,0.32417444,0.15006483,0.00438969,0.22883950,0.11287279,0.00000000,0.38865871,0.11921808
-4.82341171,0.71470991,0.32849900,0.14660307,0.00411766,0.22765405,0.11086725,0.00000000,0.38960479,0.11616272
-4.81740870,0.70528225,0.33209705,0.14334059,0.00386870,0.22592015,0.10900641,0.00000000,0.38939152,0.11307569
-4.81140570,0.69525046,0.33489887,0.14027270,0.00364143,0.22360659,0.10729443,0.00000000,0.38794465,0.10996567
-4.80540270,0.68457620,0.33685478,0.13740000,0.00343425,0.22068645,0.10573897,0.00000000,0.38520063,0.10684169
-4.79939970,0.67324674,0.33794024,0.13472951,0.00324549,0.21713955,0.10435256,0.00000000,0.38111156,0.10371382
-4.79339670,0.66128164,0.33816019,0.13227572,0.00307350,0.21295488,0.10315365,0.00000000,0.37564983,0.10059388
-4.78739370,0.64873832,0.33755247,0.13006118,0.00291669,0.20813273,0.10216747,0.00000000,0.36881229,0.09749615
-4.78139070,0.63571602,0.33619000,0.12811678,0.00277363,0.20268643,0.10142648,0.00000000,0.36062357,0.09443790
-4.77538769,0.62235776,0.33418154,0.12648156,0.00264311,0.19664356,0.10097039,0.00000000,0.35113826,0.09143981
-4.76938469,0.60885012,0.33167102,0.12520206,0.00252411,0.19004648,0.10084578,0.00000000,0.34044204,0.08852611
-4.76338169,0.59542065,0.32883536,0.12433115,0.00241587,0.18295230,0.10110530,0.00000000,0.32865132,0.08572450
-4.75737869,0.58233300,0.32588084,0.12392641,0.00231786,0.17543194,0.10180634,0.00000000,0.31591170,0.08306578
-4.75137569,0.56988006,0.32303838,0.12404810,0.00222977,0.16756874,0.10300956,0.00000000,0.30239518,0.08058327
-4.74537269,0.55837531,0.32055776,0.12475681,0.00215147,0.15945632,0.10477697,0.00000000,0.28829633,0.07831195
-4.73936968,0.54814309,0.31870122,0.12611097,0.00208300,0.15119611,0.10717003,0.00000000,0.27382756,0.07628751
-4.73336668,0.53950812,0.31773687,0.12816425,0.00202448,0.14289444,0.11024766,0.00000000,0.25921394,0.07454521
-4.72736368,0.53278520,0.31793212,0.13096315,0.00197610,0.13465960,0.11406442,0.00000000,0.24468770,0.07311887
-4.72136068,0.52826960,0.31954767,0.13454482,0.00193805,0.12659880,0.11866898,0.00000000,0.23048276,0.07203980
-4.71535768,0.52622869,0.32283224,0.13893535,0.00191049,0.11881543,0.12410297,0.00000000,0.21682959,0.07133600
-4.70935468,0.52689563,0.32801840,0.14414864,0.00189350,0.11140656,0.13040036,0.00000000,0.20395069,0.07103154
-4.70335168,0.53046524,0.33531965,0.15018587,0.00188708,0.10446094,0.13758744,0.00000000,0.19205671,0.07114628
-4.69734867,0.53709256,0.34492877,0.15703585,0.00189109,0.09805757,0.14568338,0.00000000,0.18134360,0.07169595
-4.69134567,0.54689403,0.35701752,0.16467596,0.00190527,0.09226479,0.15470144,0.00000000,0.17199063,0.07269254
-4.68534267,0.55995130,0.37173735,0.17307394,0.00192921,0.08714003,0.16465071,0.00000000,0.16415930,0.07414515
-4.67933967,0.57631727,0.38922112,0.18219023,0.00196241,0.08273017,0.17553830,0.00000000,0.15799320,0.07606104
-4.67333667,0.59602407,0.40958517,0.19198081,0.00200426,0.07907228,0.18737180,0.00000000,0.15361849,0.07844709
-4.66733367,0.61909207,0.43293173,0.20240044,0.00205408,0.07619494,0.20016185,0.00000000,0.15114493,0.08131130
-4.66133067,0.64553953,0.45935084,0.21340581,0.00211117,0.07411972,0.21392463,0.00000000,0.15066721,0.08466447
-4.65532766,0.67539176,0.48892163,0.22495877,0.00217479,0.07286283,0.22868390,0.00000000,0.15226630,0.08852171
-4.64932466,0.70868921,0.52171250,0.23702902,0.00224425,0.07243688,0.24447263,0.00000000,0.15601066,0.09290392
-4.64332166,0.74549356,0.55777985,0.24959628,0.00231891,0.07285236,0.26133366,0.00000000,0.16195706,0.09783878
