energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.02751376,0.23190296,0.00034513,0.02647706,0.13585734,0.00000000,0.08891957,0.03791710
-5.02151076,0.25691195,0.00039014,0.02544328,0.15541659,0.00000000,0.09687943,0.03962060
-5.01550775,0.28559056,0.00043804,0.02521471,0.17671809,0.00000000,0.10673326,0.04203932
-5.00950475,0.31772828,0.00048852,0.02571547,0.19971110,0.00000000,0.11839949,0.04509817
-5.00350175,0.35308854,0.00054120,0.02688243,0.22431054,0.00000000,0.13179677,0.04872505
-4.99749875,0.39140575,0.00059565,0.02866436,0.25039551,0.00000000,0.14684123,0.05285044
-4.99149575,0.43238407,0.00065139,0.03102113,0.27780905,0.00000000,0.16344421,0.05740712
-4.98549275,0.47569819,0.00070793,0.03392295,0.30635923,0.00000000,0.18151069,0.06233022
-4.97948974,0.52099630,0.00076477,0.03734982,0.33582168,0.00000000,0.20093851,0.06755746
-4.97348674,0.56790528,0.00082147,0.04129099,0.36594348,0.00000000,0.22161847,0.07302965
-4.96748374,0.61603787,0.00087763,0.04574457,0.39644854,0.00000000,0.24343526,0.07869144
-4.96148074,0.66500181,0.00093299,0.05071728,0.42704420,0.00000000,0.26626939,0.08449223
-4.95547774,0.71441048,0.00098741,0.05622421,0.45742896,0.00000000,0.28999976,0.09038719
-4.94947474,0.76389460,0.00104095,0.06228854,0.48730105,0.00000000,0.31450705,0.09633839
-4.94347174,0.81311448,0.00109388,0.06894131,0.51636757,0.00000000,0.33967747,0.10231587
-4.93746873,0.86177216,0.00114674,0.07622099,0.54435378,0.00000000,0.36540679,0.10829860
-4.93146573,0.90962278,0.00120031,0.08417279,0.57101225,0.00000000,0.39160429,0.11427528
-4.92546273,0.95648451,0.00125571,0.09284783,0.59613144,0.00000000,0.41819643,0.12024487
-4.91945973,1.00224636,0.00131434,0.10230178,0.61954323,0.00000000,0.44512975,0.12621672
-4.91345673,1.04687325,0.00137790,0.11259318,0.64112916,0.00000000,0.47237286,0.13221037
-4.90745373,1.09040790,0.00144837,0.12378124,0.66082498,0.00000000,0.49991709,0.13825486
-4.90145073,1.13296902,0.00152798,0.13592318,0.67862323,0.00000000,0.52777576,0.14438757
-4.89544772,1.17474578,0.00161916,0.14907105,0.69457365,0.00000000,0.55598168,0.15065265
-4.88944472,1.21598824,0.00172447,0.16326813,0.70878135,0.00000000,0.58458296,0.15709892
-4.88344172,1.25699417,0.00184653,0.17854500,0.72140263,0.00000000,0.61363714,0.16377740
-4.87743872,1.29809238,0.00198792,0.19491529,0.73263864,0.00000000,0.64320374,0.17073860
-4.87143572,1.33962320,0.00215109,0.21237144,0.74272689,0.00000000,0.67333548,0.17802939
-4.86543272,1.38191687,0.00233823,0.23088051,0.75193108,0.00000000,0.70406866,0.18568995
-4.85942971,1.42527056,0.00255118,0.25038039,0.76052940,0.00000000,0.73541294,0.19375053
-4.85342671,1.46992525,0.00279127,0.27077652,0.76880188,0.00000000,0.76734135,0.20222842
-4.84742371,1.51604335,0.00305927,0.29193944,0.77701721,0.00000000,0.79978087,0.21112522
-4.84142071,1.56368827,0.00335521,0.31370342,0.78541954,0.00000000,0.83260433,0.22042440
-4.83541771,1.61280707,0.00367836,0.33586635,0.79421592,0.00000000,0.86562430,0.23008946
-4.82941471,1.66321714,0.00402711,0.35819098,0.80356480,0.00000000,0.89858927,0.24006272
-4.82341171,1.71459781,0.00439896,0.38040778,0.81356622,0.00000000,0.93118290,0.25026485
-4.81740870,1.76648760,0.00479050,0.40221935,0.82425411,0.00000000,0.96302630,0.26059518
-4.81140570,1.81828762,0.00519739,0.42330637,0.83559111,0.00000000,0.99368386,0.27093293
-4.80540270,1.86927120,0.00561446,0.44333499,0.84746630,0.00000000,1.02267231,0.28113919
-4.79939970,1.91859981,0.00603579,0.46196542,0.85969590,0.00000000,1.04947301,0.29105989
-4.79339670,1.96534472,0.00645480,0.47886146,0.87202714,0.00000000,1.07354692,0.30052936
-4.78739370,2.00851380,0.00686445,0.49370067,0.88414517,0.00000000,1.09435187,0.30937471
-4.78139070,2.04708254,0.00725737,0.50618465,0.89568283,0.00000000,1.11136120,0.31742062
-4.77538769,2.08002797,0.00762614,0.51604914,0.90623291,0.00000000,1.12408314,0.32449460
-4.76938469,2.10636419,0.00796341,0.52307338,0.91536253,0.00000000,1.13207990,0.33043229
-4.76338169,2.12517810,0.00826223,0.52708838,0.92262892,0.00000000,1.13498567,0.33508287
-4.75737869,2.13566360,0.00851619,0.52798367,0.92759613,0.00000000,1.13252258,0.33831411
-4.75137569,2.13715306,0.00871968,0.52571224,0.92985180,0.00000000,1.12451392,0.34001706
-4.74537269,2.12914440,0.00886805,0.52029333,0.92902348,0.00000000,1.11089381,0.34011001
-4.73936968,2.11132281,0.00895777,0.51181309,0.92479352,0.00000000,1.09171310,0.33854177
-4.73336668,2.08357611,0.00898655,0.50042297,0.91691220,0.00000000,1.06714093,0.33529386
-4.72736368,2.04600305,0.00895345,0.48633580,0.90520827,0.00000000,1.03746209,0.33038178
-4.72136068,1.99891426,0.00885884,0.46982004,0.88959669,0.00000000,1.00307014,0.32385513
-4.71535768,1.94282598,0.00870445,0.45119208,0.87008299,0.00000000,0.96445682,0.31579668
-4.70935468,1.87844668,0.00849326,0.43080727,0.84676446,0.00000000,0.92219808,0.30632036
-4.70335168,1.80665749,0.00822942,0.40904981,0.81982780,0.00000000,0.87693749,0.29556831
-4.69734867,1.72848720,0.00791807,0.38632210,0.78954370,0.00000000,0.82936771,0.28370708
-4.69134567,1.64508300,0.00756521,0.36303390,0.75625848,0.00000000,0.78021099,0.27092325
-4.68534267,1.55767830,0.00717745,0.33959175,0.72038333,0.00000000,0.73019931,0.25741841
-4.67933967,1.46755901,0.00676185,0.31638907,0.68238161,0.00000000,0.68005511,0.24340407
-4.67333667,1.37602953,0.00632565,0.29379715,0.64275495,0.00000000,0.63047335,0.22909630
-4.66733367,1.28438002,0.00587609,0.27215754,0.60202862,0.00000000,0.58210540,0.21471070
-4.66133067,1.19385598,0.00542022,0.25177576,0.56073701,0.00000000,0.53554538,0.20045753
-4.65532766,1.10563126,0.00496469,0.23291669,0.51940963,0.00000000,0.49131927,0.18653747
-4.64932466,1.02078535,0.00451563,0.21580159,0.47855838,0.00000000,0.44987699,0.17313794
-4.64332166,0.94028554,0.00407850,0.20060672,0.43866642,0.00000000,0.41158753,0.16043017
-4.63731866,0.86497436,0.00365806,0.18746352,0.40017899,0.00000000,0.37673712,0.14856711
-4.63131566,0.79556232,0.00325825,0.17646020,0.36349653,0.00000000,0.34553015,0.13768214
-4.62531266,0.73262586,0.00288219,0.16764458,0.32897002,0.00000000,0.31809264,0.12788859
-4.61930965,0.67661020,0.00253223,0.16102791,0.29689874,0.00000000,0.29447794,0.11928005
-4.61330665,0.62783640,0.00220992,0.15658949,0.26753005,0.00000000,0.27467404,0.11193131
-4.60730365,0.58651204,0.00191611,0.15428190,0.24106125,0.00000000,0.25861237,0.10589992
-4.60130065,0.55274455,0.00165102,0.15403638,0.21764296,0.00000000,0.24617723,0.10122813
-4.59529765,0.52655643,0.00141433,0.15576834,0.19738374,0.00000000,0.23721576,0.09794505
-4.58929465,0.50790112,0.00120523,0.15938262,0.18035555,0.00000000,0.23154773,0.09606894
-4.58329165,0.49667886,0.00102258,0.16477833,0.16659959,0.00000000,0.22897482,0.09560945
-4.57728864,0.49275139,0.00086496,0.17185300,0.15613207,0.00000000,0.22928919,0.09656950
-4.57128564,0.49595474,0.00073077,0.18050591,0.14894951,0.00000000,0.23228065,0.09894686
-4.56528264,0.50610943,0.00061830,0.19064051,0.14503339,0.00000000,0.23774265,0.10273518
-4.55927964,0.52302742,0.00052582,0.20216565,0.14435353,0.00000000,0.24547647,0.10792438
-4.55327664,0.54651559,0.00045162,0.21499584,0.14687036,0.00000000,0.25529384,0.11450040
-4.54727364,0.57637549,0.00039406,0.22905023,0.15253575,0.00000000,0.26701783,0.12244422
-4.54127064,0.61239942,0.00035160,0.24425066,0.16129241,0.00000000,0.28048202,0.13173031
-4.53526763,0.65436319,0.00032283,0.26051877,0.17307193,0.00000000,0.29552829,0.14232443
-4.52926463,0.70201605,0.00030647,0.27777226,0.18779168,0.00000000,0.31200325,0.15418101
-4.52326163,0.75506853,0.00030139,0.29592084,0.20535070,0.00000000,0.32975377,0.16724031
-4.51725863,0.81317896,0.00030656,0.31486178,0.22562498,0.00000000,0.34862192,0.18142542
-4.51125563,0.87593985,0.00032108,0.33447577,0.24846239,0.00000000,0.36843968,0.19663950
-4.50525263,0.94286515,0.00034416,0.35462306,0.27367779,0.00000000,0.38902399,0.21276335
-4.49924962,1.01337949,0.00037505,0.37514053,0.30104856,0.00000000,0.41017241,0.22965370
-4.49324662,1.08681046,0.00041307,0.39583987,0.33031117,0.00000000,0.43165993,0.24714223
-4.48724362,1.16238504,0.00045755,0.41650705,0.36115897,0.00000000,0.45323722,0.26503577
-4.48124062,1.23923065,0.00050784,0.43690348,0.39324168,0.00000000,0.47463063,0.28311758
-4.47523762,1.31638173,0.00056325,0.45676883,0.42616673,0.00000000,0.49554415,0.30114995
-4.46923462,1.39279178,0.00062304,0.47582557,0.45950269,0.00000000,0.51566331,0.31887804
-4.46323162,1.46735102,0.00068644,0.49378516,0.49278486,0.00000000,0.53466111,0.33603499
-4.45722861,1.53890923,0.00075261,0.51035560,0.52552289,0.00000000,0.55220566,0.35234802
-4.45122561,1.60630291,0.00082063,0.52525018,0.55721040,0.00000000,0.56796934,0.36754551
-4.44522261,1.66838605,0.00088953,0.53819694,0.58733619,0.00000000,0.58163898,0.38136458
-4.43921961,1.72406300,0.00095830,0.54894840,0.61539676,0.00000000,0.59292662,0.39355900
-4.43321661,1.77232213,0.00102588,0.55729104,0.64090970,0.00000000,0.60158032,0.40390703
-4.42721361,1.81226871,0.00109118,0.56305417,0.66342727,0.00000000,0.60739441,0.41221885
-4.42121061,1.84315553,0.00115315,0.56611744,0.68254982,0.00000000,0.61021852,0.41834308
-4.41520760,1.86440966,0.00121076,0.56641684,0.69793832,0.00000000,0.60996517,0.42217235
-4.40920460,1.87565409,0.00126305,0.56394865,0.70932555,0.00000000,0.60661509,0.42364738
-4.40320160,1.87672325,0.00130917,0.55877109,0.71652538,0.00000000,0.60022027,0.42275941
-4.39719860,1.86767143,0.00134837,0.55100372,0.71943971,0.00000000,0.59090438,0.41955105
-4.39119560,1.84877381,0.00138011,0.54082435,0.71806287,0.00000000,0.57886049,0.41411519
-4.38519260,1.82051996,0.00140399,0.52846370,0.71248311,0.00000000,0.56434623,0.40659224
-4.37918959,1.78360010,0.00141984,0.51419812,0.70288118,0.00000000,0.54767659,0.39716576
-4.37318659,1.73888467,0.00142771,0.49834056,0.68952604,0.00000000,0.52921461,0.38605670
-4.36718359,1.68739832,0.00142784,0.48123030,0.67276783,0.00000000,0.50936046,0.37351643
-4.36118059,1.63028921,0.00142074,0.46322203,0.65302845,0.00000000,0.48853948,0.35981901
-4.35517759,1.56879527,0.00140711,0.44467449,0.63079001,0.00000000,0.46718945,0.34525300
-4.34917459,1.50420849,0.00138785,0.42593961,0.60658172,0.00000000,0.44574792,0.33011307
-4.34317159,1.43783906,0.00136402,0.40735213,0.58096556,0.00000000,0.42463989,0.31469189
-4.33716858,1.37098037,0.00133684,0.38922060,0.55452145,0.00000000,0.40426646,0.29927255
-4.33116558,1.30487637,0.00130762,0.37181970,0.52783221,0.00000000,0.38499472,0.28412169
-4.32516258,1.24069222,0.00127771,0.35538435,0.50146894,0.00000000,0.36714915,0.26948378
-4.31915958,1.17948898,0.00124849,0.34010568,0.47597721,0.00000000,0.35100492,0.25557638
-4.31315658,1.12220308,0.00122131,0.32612892,0.45186439,0.00000000,0.33678296,0.24258677
-4.30715358,1.06963075,0.00119742,0.31355307,0.42958857,0.00000000,0.32464692,0.23066970
