energy_ev,total_up,Ga_p_up,Ga_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.57978989,0.15186192,0.00336523,0.00000000,0.17615695,0.07836263,0.08424168,0.00000000
-5.57378689,0.13104839,0.00299785,0.00000000,0.15420568,0.06726729,0.07272734,0.00000000
-5.56778389,0.11337671,0.00271063,0.00000000,0.13613729,0.05775386,0.06295563,0.00000000
-5.56178089,0.09874646,0.00250450,0.00000000,0.12190440,0.04976026,0.05487113,0.00000000
-5.55577789,0.08704545,0.00238047,0.00000000,0.11145331,0.04321721,0.04841153,0.00000000
-5.54977489,0.07815797,0.00233988,0.00000000,0.10473283,0.03805265,0.04351220,0.00000000
-5.54377189,0.07197151,0.00238440,0.00000000,0.10170110,0.03419550,0.04010979,0.00000000
-5.53776888,0.06838193,0.00251623,0.00000000,0.10232999,0.03157859,0.03814505,0.00000000
-5.53176588,0.06729682,0.00273799,0.00000000,0.10660711,0.03014083,0.03756451,0.00000000
-5.52576288,0.06863702,0.00305275,0.00000000,0.11453519,0.02982841,0.03832125,0.00000000
-5.51975988,0.07233649,0.00346391,0.00000000,0.12612905,0.03059531,0.04037466,0.00000000
-5.51375688,0.07834047,0.00397501,0.00000000,0.14141011,0.03240295,0.04368930,0.00000000
-5.50775388,0.08660227,0.00458955,0.00000000,0.16039889,0.03521918,0.04823296,0.00000000
-5.50175088,0.09707880,0.00531071,0.00000000,0.18310572,0.03901673,0.05397406,0.00000000
-5.49574787,0.10972518,0.00614107,0.00000000,0.20952019,0.04377117,0.06087854,0.00000000
-5.48974487,0.12448873,0.00708231,0.00000000,0.23959976,0.04945853,0.06890644,0.00000000
-5.48374187,0.14130275,0.00813487,0.00000000,0.27325826,0.05605280,0.07800837,0.00000000
-5.47773887,0.16008039,0.00929771,0.00000000,0.31035479,0.06352340,0.08812205,0.00000000
-5.47173587,0.18070894,0.01056800,0.00000000,0.35068377,0.07183277,0.09916918,0.00000000
-5.46573287,0.20304513,0.01194091,0.00000000,0.39396678,0.08093432,0.11105281,0.00000000
-5.45972986,0.22691151,0.01340949,0.00000000,0.43984679,0.09077078,0.12365542,0.00000000
-5.45372686,0.25209447,0.01496461,0.00000000,0.48788543,0.10127312,0.13683788,0.00000000
-5.44772386,0.27834397,0.01659501,0.00000000,0.53756365,0.11236027,0.15043940,0.00000000
-5.44172086,0.30537530,0.01828749,0.00000000,0.58828624,0.12393948,0.16427862,0.00000000
-5.43571786,0.33287296,0.02002717,0.00000000,0.63939013,0.13590766,0.17815578,0.00000000
-5.42971486,0.36049649,0.02179795,0.00000000,0.69015680,0.14815347,0.19185607,0.00000000
-5.42371186,0.38788844,0.02358301,0.00000000,0.73982812,0.16056033,0.20515396,0.00000000
-5.41770885,0.41468397,0.02536550,0.00000000,0.78762558,0.17301005,0.21781856,0.00000000
-5.41170585,0.44052195,0.02712926,0.00000000,0.83277190,0.18538728,0.22961955,0.00000000
-5.40570285,0.46505704,0.02885964,0.00000000,0.87451454,0.19758425,0.24033370,0.00000000
-5.39969985,0.48797225,0.03054432,0.00000000,0.91214978,0.20950590,0.24975157,0.00000000
-5.39369685,0.50899147,0.03217418,0.00000000,0.94504658,0.22107495,0.25768406,0.00000000
-5.38769385,0.52789127,0.03374409,0.00000000,0.97266895,0.23223683,0.26396863,0.00000000
-5.38169085,0.54451143,0.03525362,0.00000000,0.99459581,0.24296403,0.26847475,0.00000000
-5.37568784,0.55876366,0.03670762,0.00000000,1.01053732,0.25325973,0.27110840,0.00000000
-5.36968484,0.57063789,0.03811665,0.00000000,1.02034673,0.26316042,0.27181540,0.00000000
-5.36368184,0.58020582,0.03949724,0.00000000,1.02402722,0.27273729,0.27058328,0.00000000
-5.35767884,0.58762139,0.04087180,0.00000000,1.02173322,0.28209623,0.26744177,0.00000000
-5.35167584,0.59311807,0.04226847,0.00000000,1.01376606,0.29137641,0.26246173,0.00000000
-5.34567284,0.59700294,0.04372054,0.00000000,1.00056402,0.30074725,0.25575264,0.00000000
-5.33966983,0.59964777,0.04526575,0.00000000,0.98268737,0.31040407,0.24745876,0.00000000
-5.33366683,0.60147746,0.04694529,0.00000000,0.96079877,0.32056233,0.23775417,0.00000000
-5.32766383,0.60295627,0.04880264,0.00000000,0.93564022,0.33145089,0.22683685,0.00000000
-5.32166083,0.60457258,0.05088219,0.00000000,0.90800741,0.34330439,0.21492223,0.00000000
-5.31565783,0.60682277,0.05322788,0.00000000,0.87872271,0.35635539,0.20223628,0.00000000
-5.30965483,0.61019510,0.05588169,0.00000000,0.84860808,0.37082636,0.18900872,0.00000000
-5.30365183,0.61515439,0.05888221,0.00000000,0.81845905,0.38692232,0.17546637,0.00000000
-5.29764882,0.62212821,0.06226336,0.00000000,0.78902093,0.40482430,0.16182713,0.00000000
-5.29164582,0.63149546,0.06605322,0.00000000,0.76096826,0.42468432,0.14829467,0.00000000
-5.28564282,0.64357779,0.07027321,0.00000000,0.73488833,0.44662204,0.13505397,0.00000000
-5.27963982,0.65863454,0.07493749,0.00000000,0.71126928,0.47072359,0.12226805,0.00000000
-5.27363682,0.67686130,0.08005278,0.00000000,0.69049332,0.49704274,0.11007557,0.00000000
-5.26763382,0.69839245,0.08561858,0.00000000,0.67283486,0.52560444,0.09858970,0.00000000
-5.26163082,0.72330736,0.09162774,0.00000000,0.65846373,0.55641082,0.08789790,0.00000000
-5.25562781,0.75164009,0.09806749,0.00000000,0.64745277,0.58944928,0.07806266,0.00000000
-5.24962481,0.78339208,0.10492067,0.00000000,0.63978949,0.62470253,0.06912301,0.00000000
-5.24362181,0.81854702,0.11216742,0.00000000,0.63539071,0.66215991,0.06109673,0.00000000
-5.23761881,0.85708715,0.11978689,0.00000000,0.63411951,0.70182948,0.05398292,0.00000000
-5.23161581,0.89900992,0.12775915,0.00000000,0.63580341,0.74375010,0.04776494,0.00000000
-5.22561281,0.94434411,0.13606696,0.00000000,0.64025278,0.78800279,0.04241350,0.00000000
-5.21960980,0.99316406,0.14469742,0.00000000,0.64727845,0.83472050,0.03788962,0.00000000
-5.21360680,1.04560132,0.15364332,0.00000000,0.65670775,0.88409548,0.03414758,0.00000000
-5.20760380,1.10185247,0.16290408,0.00000000,0.66839795,0.93638360,0.03113749,0.00000000
-5.20160080,1.16218261,0.17248612,0.00000000,0.68224673,0.99190496,0.02880761,0.00000000
-5.19559780,1.22692371,0.18240271,0.00000000,0.69819898,1.05104038,0.02710623,0.00000000
-5.18959480,1.29646774,0.19267314,0.00000000,0.71624980,1.11422351,0.02598318,0.00000000
-5.18359180,1.37125441,0.20332128,0.00000000,0.73644365,1.18192853,0.02539085,0.00000000
-5.17758879,1.45175387,0.21437357,0.00000000,0.75886969,1.25465376,0.02528492,0.00000000
-5.17158579,1.53844497,0.22585652,0.00000000,0.78365384,1.33290156,0.02562462,0.00000000
-5.16558279,1.63178995,0.23779377,0.00000000,0.81094783,1.41715539,0.02637271,0.00000000
-5.15957979,1.73220678,0.25020309,0.00000000,0.84091624,1.50785488,0.02749523,0.00000000
-5.15357679,1.84004050,0.26309328,0.00000000,0.87372198,1.60537018,0.02896101,0.00000000
-5.14757379,1.95553499,0.27646126,0.00000000,0.90951129,1.70997672,0.03074106,0.00000000
-5.14157079,2.07880688,0.29028971,0.00000000,0.94839898,1.82183192,0.03280791,0.00000000
-5.13556778,2.20982321,0.30454525,0.00000000,0.99045480,1.94095498,0.03513492,0.00000000
-5.12956478,2.34838407,0.31917743,0.00000000,1.03569178,2.06721116,0.03769568,0.00000000
-5.12356178,2.49411173,0.33411880,0.00000000,1.08405700,2.20030157,0.04046343,0.00000000
-5.11755878,2.64644713,0.34928592,0.00000000,1.13542554,2.33975935,0.04341077,0.00000000
-5.11155578,2.80465426,0.36458153,0.00000000,1.18959773,2.48495275,0.04650937,0.00000000
-5.10555278,2.96783272,0.37989780,0.00000000,1.24629994,2.63509532,0.04972998,0.00000000
-5.09954977,3.13493819,0.39512046,0.00000000,1.30518886,2.78926307,0.05304263,0.00000000
-5.09354677,3.30481001,0.41013380,0.00000000,1.36585894,2.94641791,0.05641696,0.00000000
-5.08754377,3.47620467,0.42482619,0.00000000,1.42785257,3.10543648,0.05982281,0.00000000
-5.08154077,3.64783381,0.43909585,0.00000000,1.49067248,3.26514303,0.06323087,0.00000000
-5.07553777,3.81840461,0.45285657,0.00000000,1.55379553,3.42434473,0.06661349,0.00000000
-5.06953477,3.98666070,0.46604304,0.00000000,1.61668726,3.58186760,0.06994555,0.00000000
-5.06353177,4.15142113,0.47861548,0.00000000,1.67881620,3.73659125,0.07320531,0.00000000
-5.05752876,4.31161548,0.49056311,0.00000000,1.73966739,3.88748046,0.07637525,0.00000000
-5.05152576,4.46631296,0.50190645,0.00000000,1.79875432,4.03361181,0.07944276,0.00000000
-5.04552276,4.61474385,0.51269791,0.00000000,1.85562864,4.17419407,0.08240072,0.00000000
-5.03951976,4.75631196,0.52302087,0.00000000,1.90988739,4.30858091,0.08524782,0.00000000
-5.03351676,4.89059741,0.53298688,0.00000000,1.96117740,4.43627547,0.08798869,0.00000000
-5.02751376,5.01734946,0.54273133,0.00000000,2.00919690,4.55692634,0.09063374,0.00000000
-5.02151076,5.13646976,0.55240750,0.00000000,2.05369444,4.67031535,0.09319872,0.00000000
-5.01550775,5.24798708,0.56217934,0.00000000,2.09446550,4.77633797,0.09570396,0.00000000
-5.00950475,5.35202495,0.57221323,0.00000000,2.13134723,4.87497737,0.09817343,0.00000000
-5.00350175,5.44876420,0.58266927,0.00000000,2.16421190,4.96627408,0.10063352,0.00000000
-4.99749875,5.53840269,0.59369221,0.00000000,2.19295977,5.05029292,0.10311164,0.00000000
-4.99149575,5.62111472,0.60540280,0.00000000,2.21751199,5.12708948,0.10563476,0.00000000
-4.98549275,5.69701260,0.61788984,0.00000000,2.23780408,5.19667820,0.10822783,0.00000000
-4.97948974,5.76611287,0.63120331,0.00000000,2.25378069,5.25900426,0.11091232,0.00000000
-4.97348674,5.82830925,0.64534909,0.00000000,2.26539189,5.31392097,0.11370476,0.00000000
-4.96748374,5.88335413,0.66028545,0.00000000,2.27259128,5.36117432,0.11661560,0.00000000
-4.96148074,5.93084981,0.67592162,0.00000000,2.27533615,5.40039573,0.11964815,0.00000000
-4.95547774,5.97025017,0.69211841,0.00000000,2.27358933,5.43110363,0.12279796,0.00000000
-4.94947474,6.00087289,0.70869100,0.00000000,2.26732283,5.45271397,0.12605247,0.00000000
-4.94347174,6.02192157,0.72541377,0.00000000,2.25652262,5.46455910,0.12939097,0.00000000
-4.93746873,6.03251674,0.74202687,0.00000000,2.24119420,5.46591423,0.13278501,0.00000000
-4.93146573,6.03173397,0.75824429,0.00000000,2.22136853,5.45603004,0.13619906,0.00000000
-4.92546273,6.01864718,0.77376306,0.00000000,2.19710749,5.43416956,0.13959150,0.00000000
-4.91945973,5.99237474,0.78827310,0.00000000,2.16850868,5.39964752,0.14291586,0.00000000
-4.91345673,5.95212595,0.80146725,0.00000000,2.13570882,5.35186995,0.14612222,0.00000000
-4.90745373,5.89724535,0.81305109,0.00000000,2.09888568,5.29037189,0.14915877,0.00000000
-4.90145073,5.82725267,0.82275204,0.00000000,2.05825796,5.21485120,0.15197334,0.00000000
-4.89544772,5.74187634,0.83032741,0.00000000,2.01408345,5.12519682,0.15451495,0.00000000
-4.88944472,5.64107882,0.83557104,0.00000000,1.96665518,5.02150976,0.15673527,0.00000000
-4.88344172,5.52507273,0.83831839,0.00000000,1.91629600,4.90411607,0.15858990,0.00000000
-4.87743872,5.39432712,0.83844986,0.00000000,1.86335178,4.77357092,0.16003946,0.00000000
-4.87143572,5.24956364,0.83589244,0.00000000,1.80818376,4.63065396,0.16105051,0.00000000
-4.86543272,5.09174326,0.83061969,0.00000000,1.75116043,4.47635596,0.16159622,0.00000000
-4.85942971,4.92204432,0.82265018,0.00000000,1.69264955,4.31185790,0.16165677,0.00000000
-4.85342671,4.74183342,0.81204480,0.00000000,1.63301077,4.13850335,0.16121963,0.00000000
-4.84742371,4.55263055,0.79890302,0.00000000,1.57258921,3.95776576,0.16027962,0.00000000
-4.84142071,4.35607068,0.78335855,0.00000000,1.51171057,3.77121226,0.15883879,0.00000000
-4.83541771,4.15386340,0.76557468,0.00000000,1.45067779,3.58046572,0.15690625,0.00000000
-4.82941471,3.94775273,0.74573957,0.00000000,1.38976956,3.38716682,0.15449786,0.00000000
-4.82341171,3.73947876,0.72406173,0.00000000,1.32924056,3.19293761,0.15163592,0.00000000
-4.81740870,3.53074259,0.70076596,0.00000000,1.26932339,2.99934816,0.14834873,0.00000000
-4.81140570,3.32317573,0.67608976,0.00000000,1.21023187,2.80788731,0.14467026,0.00000000
-4.80540270,3.11831489,0.65028039,0.00000000,1.15216538,2.61993842,0.14063964,0.00000000
-4.79939970,2.91758238,0.62359246,0.00000000,1.09531382,2.43676054,0.13630076,0.00000000
-4.79339670,2.72227239,0.59628608,0.00000000,1.03986281,2.25947529,0.13170172,0.00000000
-4.78739370,2.53354274,0.56862540,0.00000000,0.98599857,2.08905917,0.12689429,0.00000000
-4.78139070,2.35241174,0.54087743,0.00000000,0.93391218,1.92634108,0.12193325,0.00000000
-4.77538769,2.17975925,0.51331105,0.00000000,0.88380291,1.77200421,0.11687570,0.00000000
-4.76938469,2.01633136,0.48619596,0.00000000,0.83588025,1.62659188,0.11178022,0.00000000
-4.76338169,1.86274758,0.45980159,0.00000000,0.79036466,1.49051616,0.10670601,0.00000000
-4.75737869,1.71950991,0.43439574,0.00000000,0.74748692,1.36406877,0.10171188,0.00000000
-4.75137569,1.58701291,0.41024308,0.00000000,0.70748631,1.24743330,0.09685526,0.00000000
-4.74537269,1.46555420,0.38760336,0.00000000,0.67060760,1.14069804,0.09219115,0.00000000
-4.73936968,1.35534490,0.36672941,0.00000000,0.63709733,1.04386906,0.08777111,0.00000000
-4.73336668,1.25651970,0.34786498,0.00000000,0.60719959,0.95688279,0.08364231,0.00000000
-4.72736368,1.16914624,0.33124251,0.00000000,0.58115159,0.87961799,0.07984667,0.00000000
-4.72136068,1.09323388,0.31708091,0.00000000,0.55917940,0.81190685,0.07642019,0.00000000
-4.71535768,1.02874162,0.30558334,0.00000000,0.54149412,0.75354503,0.07339236,0.00000000
-4.70935468,0.97558538,0.29693516,0.00000000,0.52828852,0.70430064,0.07078596,0.00000000
-4.70335168,0.93364447,0.29130202,0.00000000,0.51973446,0.66392213,0.06861684,0.00000000
-4.69734867,0.90276737,0.28882809,0.00000000,0.51598099,0.63214515,0.06689416,0.00000000
-4.69134567,0.88277670,0.28963447,0.00000000,0.51715297,0.60869822,0.06562061,0.00000000
-4.68534267,0.87347330,0.29381761,0.00000000,0.52335020,0.59330741,0.06479300,0.00000000
-4.67933967,0.87463936,0.30144785,0.00000000,0.53464678,0.58569988,0.06440281,0.00000000
-4.67333667,0.88604036,0.31256791,0.00000000,0.55109044,0.58560627,0.06443698,0.00000000
-4.66733367,0.90742580,0.32719132,0.00000000,0.57270169,0.59276199,0.06487866,0.00000000
-4.66133067,0.93852864,0.34530078,0.00000000,0.59947249,0.60690739,0.06570796,0.00000000
-4.65532766,0.97906341,0.36684645,0.00000000,0.63136454,0.62778677,0.06690269,0.00000000
-4.64932466,1.02872314,0.39174423,0.00000000,0.66830696,0.65514657,0.06843896,0.00000000
-4.64332166,1.08717539,0.41987417,0.00000000,0.71019361,0.68873260,0.07029175,0.00000000
-4.63731866,1.15405764,0.45107909,0.00000000,0.75688034,0.72828680,0.07243527,0.00000000
-4.63131566,1.22897260,0.48516371,0.00000000,0.80818225,0.77354378,0.07484328,0.00000000
-4.62531266,1.31148398,0.52189438,0.00000000,0.86387173,0.82422733,0.07748923,0.00000000
-4.61930965,1.40111329,0.56099979,0.00000000,0.92367744,0.88004752,0.08034643,0.00000000
-4.61330665,1.49733828,0.60217268,0.00000000,0.98728487,0.94069854,0.08338803,0.00000000
-4.60730365,1.59959362,0.64507296,0.00000000,1.05433887,1.00585769,0.08658713,0.00000000
-4.60130065,1.70727399,0.68933214,0.00000000,1.12444839,1.07518575,0.08991687,0.00000000
-4.59529765,1.81973999,0.73455918,0.00000000,1.19719360,1.14832882,0.09335050,0.00000000
-4.58929465,1.93632678,0.78034781,0.00000000,1.27213543,1.22492155,0.09686168,0.00000000
-4.58329165,2.05635496,0.82628489,0.00000000,1.34882707,1.30459168,0.10042477,0.00000000
-4.57728864,2.17914338,0.87195978,0.00000000,1.42682706,1.38696542,0.10401524,0.00000000
-4.57128564,2.30402275,0.91697413,0.00000000,1.50571313,1.47167323,0.10761012,0.00000000
-4.56528264,2.43034924,0.96095173,0.00000000,1.58509592,1.55835539,0.11118855,0.00000000
-4.55927964,2.55751681,1.00354788,0.00000000,1.66463147,1.64666663,0.11473224,0.00000000
-4.55327664,2.68496699,1.04445763,0.00000000,1.74403135,1.73627925,0.11822593,0.00000000
-4.54727364,2.81219512,1.08342256,0.00000000,1.82306947,1.82688391,0.12165766,0.00000000
-4.54127064,2.93875203,1.12023538,0.00000000,1.90158444,1.91818789,0.12501893,0.00000000
-4.53526763,3.06424055,1.15474229,0.00000000,1.97947698,2.00991026,0.12830460,0.00000000
-4.52926463,3.18830656,1.18684260,0.00000000,2.05670183,2.10177410,0.13151252,0.00000000
-4.52326163,3.31062491,1.21648588,0.00000000,2.13325432,2.19349598,0.13464291,0.00000000
-4.51725863,3.43088080,1.24366647,0.00000000,2.20915201,2.28477329,0.13769751,0.00000000
-4.51125563,3.54874790,1.26841606,0.00000000,2.28441220,2.37527023,0.14067847,0.00000000
-4.50525263,3.66386480,1.29079448,0.00000000,2.35902682,2.46460368,0.14358709,0.00000000
-4.49924962,3.77581176,1.31087970,0.00000000,2.43293621,2.55233011,0.14642249,0.00000000
-4.49324662,3.88408997,1.32875756,0.00000000,2.50600376,2.63793506,0.14918031,0.00000000
-4.48724362,3.98810547,1.34451219,0.00000000,2.57799351,2.72082650,0.15185145,0.00000000
-4.48124062,4.08715981,1.35821780,0.00000000,2.64855255,2.80033332,0.15442116,0.00000000
-4.47523762,4.18044921,1.36993261,0.00000000,2.71720033,2.87571000,0.15686838,0.00000000
-4.46923462,4.26707345,1.37969548,0.00000000,2.78332599,2.94614798,0.15916545,0.00000000
-4.46323162,4.34605508,1.38752546,0.00000000,2.84619510,3.01079420,0.16127841,0.00000000
-4.45722861,4.41636886,1.39342462,0.00000000,2.90496586,3.06877616,0.16316769,0.00000000
-4.45122561,4.47698042,1.39738380,0.00000000,2.95871483,3.11923297,0.16478936,0.00000000
-4.44522261,4.52689264,1.39939097,0.00000000,3.00647097,3.16135098,0.16609678,0.00000000
-4.43921961,4.56519711,1.39944156,0.00000000,3.04725669,3.19440219,0.16704270,0.00000000
-4.43321661,4.59112787,1.39754994,0.00000000,3.08013353,3.21778335,0.16758160,0.00000000
-4.42721361,4.60411409,1.39376099,0.00000000,3.10425001,3.23105345,0.16767213,0.00000000
-4.42121061,4.60382806,1.38816075,0.00000000,3.11888881,3.23396708,0.16727964,0.00000000
-4.41520760,4.59022512,1.38088514,0.00000000,3.12351018,3.22650153,0.16637846,0.00000000
-4.40920460,4.56357240,1.37212575,0.00000000,3.11778894,3.20887523,0.16495396,0.00000000
-4.40320160,4.52446377,1.36213188,0.00000000,3.10164235,3.18155623,0.16300405,0.00000000
-4.39719860,4.47381918,1.35120838,0.00000000,3.07524700,3.14525929,0.16054027,0.00000000
-4.39119560,4.41286747,1.33970892,0.00000000,3.03904326,3.10093119,0.15758814,0.00000000
-4.38519260,4.34311276,1.32802485,0.00000000,2.99372664,3.04972443,0.15418682,0.00000000
-4.37918959,4.26628537,1.31656997,0.00000000,2.94022626,2.99296012,0.15038820,0.00000000
-4.37318659,4.18427956,1.30576190,0.00000000,2.87967139,2.93208170,0.14625520,0.00000000
-4.36718359,4.09908076,1.29600114,0.00000000,2.81334769,2.86860145,0.14185963,0.00000000
-4.36118059,4.01268617,1.28764888,0.00000000,2.74264562,2.80404239,0.13727952,0.00000000
-4.35517759,3.92702253,1.28100496,0.00000000,2.66900352,2.73987856,0.13259617,0.00000000
-4.34917459,3.84386565,1.27628738,0.00000000,2.59384880,2.67747650,0.12789099,0.00000000
-4.34317159,3.76476576,1.27361464,0.00000000,2.51854009,2.61804098,0.12324237,0.00000000
-4.33716858,3.69098279,1.27299227,0.00000000,2.44431360,2.56256778,0.11872274,0.00000000
-4.33116558,3.62343490,1.27430432,0.00000000,2.37223638,2.51180586,0.11439582,0.00000000
-4.32516258,3.56266305,1.27731081,0.00000000,2.30316884,2.46623072,0.11031446,0.00000000
-4.31915958,3.50881331,1.28165126,0.00000000,2.23773827,2.42603039,0.10651887,0.00000000
-4.31315658,3.46163787,1.28685456,0.00000000,2.17632430,2.39110444,0.10303554,0.00000000
-4.30715358,3.42051440,1.29235465,0.00000000,2.11905688,2.36107612,0.09987676,0.00000000
