energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-2.93846923,1.37428111,0.00024423,0.78344974,0.00965785,0.07447827,0.10051826,0.10310383,1.79257644,0.27485953
-2.93246623,1.28822894,0.00023273,0.72982724,0.00888435,0.06904324,0.09947383,0.10299907,1.67331756,0.25529655
-2.92646323,1.20366562,0.00022201,0.67640375,0.00812583,0.06373195,0.09891308,0.10384389,1.55406430,0.23593148
-2.92046023,1.12149665,0.00021222,0.62370444,0.00738931,0.05860153,0.09888951,0.10569511,1.43603553,0.21694688
-2.91445723,1.04251892,0.00020350,0.57220257,0.00668084,0.05370077,0.09944464,0.10858853,1.32033918,0.19850485
-2.90845423,0.96740989,0.00019595,0.52231409,0.00600549,0.04906958,0.10060621,0.11253702,1.20795830,0.18074534
-2.90245123,0.89672035,0.00018962,0.47439417,0.00536728,0.04473882,0.10238670,0.11752903,1.09974158,0.16378516
-2.89644822,0.83087091,0.00018453,0.42873568,0.00476922,0.04073039,0.10478220,0.12352759,0.99639818,0.14771778
-2.89044522,0.77015189,0.00018063,0.38556939,0.00421336,0.03705759,0.10777162,0.13046984,0.89849652,0.13261369
-2.88444222,0.71472635,0.00017788,0.34506566,0.00370081,0.03372562,0.11131636,0.13826726,0.80646670,0.11852132
-2.87843922,0.66463611,0.00017615,0.30733751,0.00323188,0.03073232,0.11536043,0.14680643,0.72060605,0.10546844
-2.87243622,0.61981022,0.00017534,0.27244466,0.00280611,0.02806897,0.11983116,0.15595070,0.64108728,0.09346392
-2.86643322,0.58007561,0.00017526,0.24039846,0.00242241,0.02572121,0.12464038,0.16554241,0.56796878,0.08249970
-2.86043022,0.54516951,0.00017576,0.21116733,0.00207915,0.02367004,0.12968615,0.17540594,0.50120637,0.07255302
-2.85442721,0.51475312,0.00017663,0.18468258,0.00177429,0.02189276,0.13485504,0.18535142,0.44066617,0.06358868
-2.84842421,0.48842634,0.00017768,0.16084429,0.00150544,0.02036396,0.14002487,0.19517900,0.38613795,0.05556131
-2.84242121,0.46574288,0.00017871,0.13952725,0.00127002,0.01905645,0.14506777,0.20468373,0.33734870,0.04841761
-2.83641821,0.44622553,0.00017955,0.12058658,0.00106529,0.01794214,0.14985368,0.21366064,0.29397580,0.04209851
-2.83041521,0.42938116,0.00018001,0.10386316,0.00088847,0.01699283,0.15425396,0.22191024,0.25565982,0.03654107
-2.82441221,0.41471504,0.00017994,0.08918852,0.00073678,0.01618094,0.15814507,0.22924384,0.22201630,0.03168030
-2.81840920,0.40174418,0.00017921,0.07638936,0.00060751,0.01548011,0.16141223,0.23548884,0.19264669,0.02745078
-2.81240620,0.39000941,0.00017772,0.06529142,0.00049809,0.01486575,0.16395282,0.24049358,0.16714806,0.02378794
-2.80640320,0.37908584,0.00017539,0.05572293,0.00040606,0.01431543,0.16567949,0.24413165,0.14512156,0.02062927
-2.80040020,0.36859162,0.00017218,0.04751744,0.00032916,0.01380920,0.16652276,0.24630546,0.12617967,0.01791518
-2.79439720,0.35819480,0.00016809,0.04051608,0.00026532,0.01332983,0.16643306,0.24694893,0.10995209,0.01558976
-2.78839420,0.34761805,0.00016312,0.03456937,0.00021265,0.01286287,0.16538209,0.24602919,0.09609047,0.01360126
-2.78239120,0.33664153,0.00015733,0.02953855,0.00016948,0.01239675,0.16336355,0.24354720,0.08427183,0.01190246
-2.77638819,0.32510361,0.00015077,0.02529638,0.00013432,0.01192265,0.16039296,0.23953729,0.07420098,0.01045078
-2.77038519,0.31289975,0.00014355,0.02172764,0.00010585,0.01143443,0.15650698,0.23406563,0.06561186,0.00920835
-2.76438219,0.29997970,0.00013577,0.01872926,0.00008294,0.01092839,0.15176183,0.22722772,0.05826797,0.00814192
-2.75837919,0.28634307,0.00012754,0.01621011,0.00006463,0.01040307,0.14623123,0.21914498,0.05196206,0.00722266
-2.75237619,0.27203377,0.00011899,0.01409058,0.00005008,0.00985892,0.14000381,0.20996063,0.04651508,0.00642590
-2.74637319,0.25713343,0.00011025,0.01230200,0.00003858,0.00929803,0.13318007,0.19983502,0.04177468,0.00573082
-2.74037019,0.24175414,0.00010144,0.01078582,0.00002956,0.00872380,0.12586911,0.18894058,0.03761321,0.00512005
-2.73436718,0.22603097,0.00009268,0.00949278,0.00002251,0.00814059,0.11818528,0.17745669,0.03392552,0.00457934
-2.72836418,0.21011435,0.00008409,0.00838197,0.00001705,0.00755343,0.11024474,0.16556451,0.03062643,0.00409712
-2.72236118,0.19416275,0.00007575,0.00741982,0.00001284,0.00696772,0.10216228,0.15344219,0.02764829,0.00366417
-2.71635818,0.17833590,0.00006775,0.00657921,0.00000962,0.00638894,0.09404831,0.14126036,0.02493840,0.00327320
-2.71035518,0.16278867,0.00006017,0.00583850,0.00000716,0.00582242,0.08600628,0.12917830,0.02245657,0.00291852
-2.70435218,0.14766589,0.00005305,0.00518065,0.00000530,0.00527316,0.07813043,0.11734067,0.02017285,0.00259576
-2.69834917,0.13309807,0.00004645,0.00459243,0.00000391,0.00474566,0.07050417,0.10587509,0.01806540,0.00230155
-2.69234617,0.11919828,0.00004037,0.00406368,0.00000286,0.00424378,0.06319885,0.09489036,0.01611857,0.00203330
-2.68634317,0.10605994,0.00003484,0.00358664,0.00000209,0.00377071,0.05627305,0.08447556,0.01432136,0.00178898
-2.68034017,0.09375575,0.00002985,0.00315545,0.00000152,0.00332889,0.04977247,0.07469980,0.01266596,0.00156697
-2.67433717,0.08233746,0.00002540,0.00276561,0.00000111,0.00292004,0.04373012,0.06561267,0.01114668,0.00136591
-2.66833417,0.07183649,0.00002145,0.00241367,0.00000081,0.00254521,0.03816702,0.05724527,0.00975908,0.00118463
-2.66233117,0.06226534,0.00001799,0.00209687,0.00000061,0.00220479,0.03309318,0.04961171,0.00849936,0.00102202
-2.65632816,0.05361941,0.00001498,0.00181295,0.00000048,0.00189862,0.02850893,0.04271099,0.00736394,0.00087705
-2.65032516,0.04587942,0.00001239,0.00155996,0.00000041,0.00162612,0.02440636,0.03652914,0.00634922,0.00074869
-2.64432216,0.03901399,0.00001017,0.00133619,0.00000039,0.00138638,0.02077093,0.03104155,0.00545161,0.00063593
-2.63831916,0.03298250,0.00000830,0.00114007,0.00000042,0.00117828,0.01758325,0.02621535,0.00466759,0.00053780
-2.63231616,0.02773795,0.00000673,0.00097019,0.00000050,0.00100068,0.01482078,0.02201177,0.00399393,0.00045334
-2.62631316,0.02322987,0.00000542,0.00082531,0.00000064,0.00085252,0.01245963,0.01838848,0.00342813,0.00038166
-2.62031016,0.01940710,0.00000435,0.00070439,0.00000086,0.00073302,0.01047628,0.01530173,0.00296879,0.00032199
-2.61430715,0.01622056,0.00000349,0.00060670,0.00000117,0.00064181,0.00884936,0.01270843,0.00261623,0.00027368
-2.60830415,0.01362578,0.00000280,0.00053187,0.00000162,0.00057916,0.00756131,0.01056800,0.00237310,0.00023627
-2.60230115,0.01158540,0.00000227,0.00048003,0.00000222,0.00054615,0.00660009,0.00884409,0.00224516,0.00020956
-2.59629815,0.01007157,0.00000187,0.00045194,0.00000304,0.00054488,0.00596092,0.00750617,0.00224206,0.00019363
-2.59029515,0.00906821,0.00000159,0.00044910,0.00000414,0.00057872,0.00564800,0.00653093,0.00237830,0.00018894
-2.58429215,0.00857329,0.00000143,0.00047395,0.00000561,0.00065254,0.00567630,0.00590369,0.00267427,0.00019638
-2.57828914,0.00860113,0.00000137,0.00053001,0.00000755,0.00077303,0.00607345,0.00561961,0.00315733,0.00021736
-2.57228614,0.00918462,0.00000142,0.00062207,0.00001009,0.00094897,0.00688169,0.00568494,0.00386306,0.00025391
-2.56628314,0.01037754,0.00000159,0.00075638,0.00001339,0.00119154,0.00815992,0.00611820,0.00483652,0.00030877
-2.56028014,0.01225692,0.00000187,0.00094086,0.00001767,0.00151470,0.00998579,0.00695136,0.00613359,0.00038550
-2.55427714,0.01492528,0.00000230,0.00118529,0.00002315,0.00193552,0.01245788,0.00823093,0.00782236,0.00048861
-2.54827414,0.01851296,0.00000290,0.00150150,0.00003014,0.00247449,0.01569778,0.01001908,0.00998438,0.00062364
-2.54227114,0.02318012,0.00000369,0.00190357,0.00003898,0.00315587,0.01985206,0.01239457,0.01271596,0.00079737
-2.53626813,0.02911858,0.00000472,0.00240795,0.00005007,0.00400796,0.02509411,0.01545359,0.01612916,0.00101785
-2.53026513,0.03655313,0.00000604,0.00303358,0.00006390,0.00506334,0.03162543,0.01931038,0.02035255,0.00129458
-2.52426213,0.04574230,0.00000770,0.00380199,0.00008103,0.00635896,0.03967652,0.02409742,0.02553165,0.00163861
-2.51825913,0.05697825,0.00000978,0.00473717,0.00010207,0.00793614,0.04950704,0.02996534,0.03182874,0.00206258
-2.51225613,0.07058559,0.00001235,0.00586557,0.00012774,0.00984048,0.06140495,0.03708222,0.03942219,0.00258084
-2.50625313,0.08691900,0.00001552,0.00721581,0.00015885,0.01212146,0.07568463,0.04563215,0.04850494,0.00320936
-2.50025013,0.10635928,0.00001938,0.00881832,0.00019626,0.01483193,0.09268366,0.05581323,0.05928216,0.00396578
-2.49424712,0.12930781,0.00002406,0.01070487,0.00024093,0.01802734,0.11275812,0.06783449,0.07196797,0.00486923
-2.48824412,0.15617912,0.00002968,0.01290791,0.00029390,0.02176465,0.13627626,0.08191202,0.08678115,0.00594015
-2.48224112,0.18739162,0.00003640,0.01545977,0.00035625,0.02610108,0.16361051,0.09826406,0.10393977,0.00720005
-2.47623812,0.22335642,0.00004437,0.01839168,0.00042912,0.03109247,0.19512775,0.11710519,0.12365482,0.00867111
-2.47023512,0.26446441,0.00005376,0.02173266,0.00051368,0.03679151,0.23117808,0.13863949,0.14612292,0.01037571
-2.46423212,0.31107169,0.00006475,0.02550835,0.00061112,0.04324567,0.27208200,0.16305307,0.17151817,0.01233591
-2.45822911,0.36348384,0.00007752,0.02973961,0.00072260,0.05049497,0.31811656,0.19050580,0.19998344,0.01457276
-2.45222611,0.42193941,0.00009226,0.03444125,0.00084924,0.05856966,0.36950068,0.22112284,0.23162132,0.01710560
-2.44622311,0.48659317,0.00010917,0.03962055,0.00099210,0.06748790,0.42638029,0.25498595,0.26648510,0.01995127
-2.44022011,0.55749993,0.00012843,0.04527605,0.00115212,0.07725345,0.48881370,0.29212519,0.30457011,0.02312327
-2.43421711,0.63459951,0.00015023,0.05139632,0.00133013,0.08785359,0.55675805,0.33251123,0.34580593,0.02663095
-2.42821411,0.71770386,0.00017473,0.05795893,0.00152680,0.09925733,0.63005743,0.37604883,0.39004985,0.03047864
-2.42221111,0.80648696,0.00020211,0.06492980,0.00174260,0.11141397,0.70843351,0.42257175,0.43708202,0.03466497
-2.41620810,0.90047845,0.00023251,0.07226268,0.00197780,0.12425227,0.79147920,0.47183965,0.48660284,0.03918218
-2.41020510,0.99906158,0.00026604,0.07989918,0.00223244,0.13768019,0.87865618,0.52353724,0.53823269,0.04401562
-2.40420210,1.10147602,0.00030281,0.08776910,0.00250634,0.15158527,0.96929674,0.57727601,0.59151460,0.04914340
-2.39819910,1.20682603,0.00034287,0.09579129,0.00279906,0.16583588,1.06261016,0.63259857,0.64591971,0.05453634
-2.39219610,1.31409393,0.00038628,0.10387488,0.00310993,0.18028313,1.15769405,0.68898596,0.70085583,0.06015806
-2.38619310,1.42215896,0.00043302,0.11192104,0.00343804,0.19476356,1.25355039,0.74586747,0.75567886,0.06596537
-2.38019010,1.52982101,0.00048308,0.11982506,0.00378227,0.20910262,1.34910603,0.80263310,0.80970672,0.07190895
-2.37418709,1.63582865,0.00053638,0.12747883,0.00414129,0.22311861,1.44323718,0.85864805,0.86223573,0.07793428
-2.36818409,1.73891036,0.00059282,0.13477353,0.00451359,0.23662727,1.53479699,0.91326887,0.91255843,0.08398281
-2.36218109,1.83780815,0.00065225,0.14160258,0.00489750,0.24944653,1.62264539,0.96586060,0.95998260,0.08999331
-2.35617809,1.93131185,0.00071451,0.14786451,0.00529123,0.26140159,1.70567989,1.01581429,1.00385049,0.09590345
-2.35017509,2.01829299,0.00077936,0.15346591,0.00569284,0.27232977,1.78286622,1.06256404,1.04355753,0.10165145
-2.34417209,2.09773661,0.00084656,0.15832405,0.00610030,0.28208521,1.85326743,1.10560288,1.07856979,0.10717777
-2.33816908,2.16876966,0.00091581,0.16236931,0.00651150,0.29054311,1.91607029,1.14449685,1.10843926,0.11242677
-2.33216608,2.23068480,0.00098678,0.16554713,0.00692419,0.29760323,1.97060766,1.17889645,1.13281645,0.11734836
-2.32616308,2.28295840,0.00105910,0.16781951,0.00733607,0.30319269,2.01637606,1.20854519,1.15145968,0.12189935
-2.32016008,2.32526218,0.00113237,0.16916590,0.00774469,0.30726786,2.05304756,1.23328464,1.16424054,0.12604473
-2.31415708,2.35746785,0.00120615,0.16958354,0.00814750,0.30981513,2.08047548,1.25305609,1.17114553,0.12975857
-2.30815408,2.37964484,0.00127996,0.16908717,0.00854179,0.31085082,2.09869387,1.26789850,1.17227366,0.13302472
-2.30215108,2.39205128,0.00135329,0.16770813,0.00892470,0.31042000,2.10791086,1.27794327,1.16783028,0.13583713
-2.29614807,2.39511899,0.00142562,0.16549300,0.00929321,0.30859440,2.10849629,1.28340599,1.15811745,0.13819985
-2.29014507,2.38943332,0.00149638,0.16250167,0.00964413,0.30546950,2.10096446,1.28457579,1.14352143,0.14012680
-2.28414207,2.37570900,0.00156504,0.15880516,0.00997410,0.30116102,2.08595287,1.28180294,1.12449792,0.14164118
-2.27813907,2.35476343,0.00163103,0.15448312,0.01027964,0.29580086,2.06419815,1.27548547,1.10155571,0.14277470
-2.27213607,2.32748876,0.00169382,0.14962122,0.01055720,0.28953275,2.03651036,1.26605543,1.07523973,0.14356661
-2.26613307,2.29482403,0.00175293,0.14430849,0.01080319,0.28250788,2.00374675,1.25396561,1.04611403,0.14406255
-2.26013007,2.25772889,0.00180792,0.13863482,0.01101407,0.27488052,1.96678644,1.23967740,1.01474561,0.14431342
-2.25412706,2.21715970,0.00185844,0.13268864,0.01118648,0.26680399,1.92650660,1.22365017,0.98168969,0.14437411
-2.24812406,2.17404908,0.00190424,0.12655483,0.01131731,0.25842698,1.88376141,1.20633273,0.94747685,0.14430226
-2.24212106,2.12928933,0.00194520,0.12031304,0.01140387,0.24989040,1.83936402,1.18815695,0.91260253,0.14415711
-2.23611806,2.08371999,0.00198133,0.11403637,0.01144395,0.24132483,1.79407211,1.16953366,0.87751904,0.14399834
-2.23011506,2.03811958,0.00201283,0.10779045,0.01143600,0.23284857,1.74857704,1.15085077,0.84263009,0.14388500
-2.22411206,1.99320109,0.00204003,0.10163291,0.01137922,0.22456629,1.70349659,1.13247315,0.80828787,0.14387448
-2.21810905,1.94961072,0.00206347,0.09561317,0.01127364,0.21656835,1.65937082,1.11474415,0.77479229,0.14402159
-2.21210605,1.90792928,0.00208384,0.08977265,0.01112023,0.20893055,1.61666083,1.09798810,0.74239224,0.14437760
-2.20610305,1.86867527,0.00210200,0.08414514,0.01092090,0.20171437,1.57574964,1.08251333,0.71128835,0.14498937
-2.20010005,1.83230900,0.00211895,0.07875738,0.01067851,0.19496759,1.53694488,1.06861531,0.68163685,0.14589847
-2.19409705,1.79923691,0.00213579,0.07362986,0.01039688,0.18872514,1.50048253,1.05657922,0.65355425,0.14714025
-2.18809405,1.76981535,0.00215372,0.06877756,0.01008069,0.18301018,1.46653134,1.04668176,0.62712224,0.14874303
-2.18209105,1.74435352,0.00217393,0.06421082,0.00973540,0.17783519,1.43519743,1.03919169,0.60239261,0.15072716
-2.17608804,1.72311488,0.00219763,0.05993610,0.00936710,0.17320321,1.40652894,1.03436906,0.57939196,0.15310421
-2.17008504,1.70631724,0.00222592,0.05595675,0.00898238,0.16910892,1.38052042,1.03246284,0.55812586,0.15587620
-2.16408204,1.69413123,0.00225979,0.05227358,0.00858813,0.16553976,1.35711695,1.03370718,0.53858253,0.15903491
-2.15807904,1.68667751,0.00230005,0.04888542,0.00819134,0.16247693,1.33621810,1.03831627,0.52073581,0.16256134
-2.15207604,1.68402303,0.00234726,0.04578957,0.00779893,0.15989625,1.31768181,1.04647814,0.50454764,0.16642541
-2.14607304,1.68617669,0.00240171,0.04298209,0.00741758,0.15776897,1.30132833,1.05834758,0.48997000,0.17058584
-2.14007004,1.69308491,0.00246338,0.04045805,0.00705347,0.15606251,1.28694447,1.07403872,0.47694641,0.17499036
-2.13406703,1.70462765,0.00253193,0.03821174,0.00671219,0.15474106,1.27428823,1.09361754,0.46541315,0.17957624
-2.12806403,1.72061527,0.00260666,0.03623671,0.00639858,0.15376613,1.26309398,1.11709482,0.45530029,0.18427118
-2.12206103,1.74078684,0.00268654,0.03452591,0.00611660,0.15309715,1.25307821,1.14441986,0.44653259,0.18899445
-2.11605803,1.76480999,0.00277023,0.03307171,0.00586929,0.15269188,1.24394587,1.17547551,0.43903037,0.19365858
-2.11005503,1.79228281,0.00285610,0.03186595,0.00565867,0.15250694,1.23539709,1.21007474,0.43271038,0.19817110
-2.10405203,1.82273784,0.00294229,0.03089996,0.00548576,0.15249823,1.22713414,1.24795914,0.42748661,0.20243680
-2.09804902,1.85564819,0.00302672,0.03016455,0.00535058,0.15262138,1.21886854,1.28879958,0.42327113,0.20636002
-2.09204602,1.89043571,0.00310725,0.02965001,0.00525220,0.15283220,1.21032772,1.33219913,0.41997480,0.20984712
-2.08604302,1.92648116,0.00318164,0.02934615,0.00518880,0.15308706,1.20126133,1.37769841,0.41750790,0.21280904
-2.08004002,1.96313592,0.00324772,0.02924219,0.00515776,0.15334334,1.19144659,1.42478319,0.41578053,0.21516376
-2.07403702,1.99973506,0.00330339,0.02932674,0.00515577,0.15355979,1.18069263,1.47289428,0.41470280,0.21683860
-2.06803402,2.03561127,0.00334675,0.02958770,0.00517895,0.15369696,1.16884360,1.52143925,0.41418482,0.21777235
-2.06203102,2.07010921,0.00337610,0.03001218,0.00522296,0.15371752,1.15578030,1.56980573,0.41413638,0.21791704
-2.05602801,2.10259974,0.00339006,0.03058634,0.00528313,0.15358668,1.14142050,1.61737581,0.41446647,0.21723931
-2.05002501,2.13249359,0.00338759,0.03129530,0.00535463,0.15327249,1.12571774,1.66354098,0.41508265,0.21572138
-2.04402201,2.15925387,0.00336799,0.03212298,0.00543252,0.15274620,1.10865896,1.70771691,0.41589031,0.21336150
-2.03801901,2.18240701,0.00333097,0.03305201,0.00551194,0.15198261,1.09026096,1.74935764,0.41679209,0.21017393
-2.03201601,2.20155162,0.00327661,0.03406369,0.00558820,0.15096034,1.07056603,1.78796824,0.41768730,0.20618843
-2.02601301,2.21636502,0.00320539,0.03513793,0.00565686,0.14966217,1.04963700,1.82311556,0.41847179,0.20144925
-2.02001001,2.22660705,0.00311813,0.03625337,0.00571386,0.14807524,1.02755207,1.85443650,0.41903810,0.19601372
-2.01400700,2.23212109,0.00301598,0.03738748,0.00575557,0.14619136,1.00439955,1.88164328,0.41927607,0.18995052
-2.00800400,2.23283223,0.00290039,0.03851683,0.00577884,0.14400710,0.98027306,1.90452558,0.41907406,0.18333755
-2.00200100,2.22874273,0.00277301,0.03961740,0.00578110,0.14152395,0.95526718,1.92294940,0.41832060,0.17625970
-1.99599800,2.21992491,0.00263570,0.04066500,0.00576035,0.13874835,0.92947389,1.93685279,0.41690660,0.16880648
-1.98999500,2.20651206,0.00249043,0.04163575,0.00571519,0.13569161,0.90297989,1.94623869,0.41472796,0.16106960
-1.98399200,2.18868757,0.00233923,0.04250667,0.00564486,0.13236974,0.87586491,1.95116538,0.41168851,0.15314066
-1.97798899,2.16667313,0.00218414,0.04325618,0.00554916,0.12880322,0.84820091,1.95173514,0.40770312,0.14510893
-1.97198599,2.14071643,0.00202717,0.04386477,0.00542851,0.12501659,0.82005228,1.94808198,0.40270080,0.13705945
-1.96598299,2.11107915,0.00187021,0.04431551,0.00528384,0.12103794,0.79147676,1.94035896,0.39662766,0.12907134
-1.95997999,2.07802581,0.00171505,0.04459455,0.00511660,0.11689837,0.76252703,1.92872628,0.38944946,0.12121650
-1.95397699,2.04181406,0.00156331,0.04469158,0.00492867,0.11263124,0.73325278,1.91334054,0.38115369,0.11355866
-1.94797399,2.00268702,0.00141640,0.04460009,0.00472231,0.10827146,0.70370306,1.89434607,0.37175098,0.10615281
-1.94197099,1.96086778,0.00127556,0.04431764,0.00450009,0.10385470,0.67392861,1.87186883,0.36127575,0.09904506
-1.93596798,1.91655663,0.00114178,0.04384582,0.00426480,0.09941656,0.64398423,1.84601305,0.34978602,0.09227282
-1.92996498,1.86993070,0.00101586,0.04319025,0.00401940,0.09499176,0.61393076,1.81686096,0.33736244,0.08586537
-1.92396198,1.82114621,0.00089837,0.04236031,0.00376690,0.09061343,0.58383667,1.78447532,0.32410654,0.07984474
-1.91795898,1.77034294,0.00078969,0.04136885,0.00351035,0.08631241,0.55377922,1.74890473,0.31013816,0.07422678
-1.91195598,1.71765050,0.00069001,0.04023169,0.00325270,0.08211667,0.52384500,1.71019096,0.29559249,0.06902251
-1.90595298,1.66319595,0.00059935,0.03896717,0.00299678,0.07805093,0.49412993,1.66837795,0.28061650,0.06423955
-1.89994997,1.60711226,0.00051759,0.03759550,0.00274526,0.07413630,0.46473874,1.62352170,0.26536523,0.05988365
-1.89394697,1.54954689,0.00044447,0.03613826,0.00250057,0.07039017,0.43578389,1.57570028,0.24999794,0.05596018
-1.88794397,1.49066995,0.00037965,0.03461774,0.00226485,0.06682627,0.40738417,1.52502330,0.23467438,0.05247562
-1.88194097,1.43068146,0.00032270,0.03305642,0.00204001,0.06345478,0.37966289,1.47164019,0.21955128,0.04943885
-1.87593797,1.36981713,0.00027314,0.03147648,0.00182762,0.06028272,0.35274589,1.41574667,0.20477928,0.04686230
-1.86993497,1.30835230,0.00023046,0.02989933,0.00162898,0.05731431,0.32675945,1.35758900,0.19050023,0.04476285
-1.86393197,1.24660391,0.00019412,0.02834530,0.00144507,0.05455158,0.30182815,1.29746585,0.17684515,0.04316245
-1.85792896,1.18493015,0.00016361,0.02683334,0.00127664,0.05199486,0.27807282,1.23572755,0.16393265,0.04208839
-1.85192596,1.12372799,0.00013842,0.02538086,0.00112414,0.04964346,0.25560860,1.17277291,0.15186793,0.04157324
-1.84592296,1.06342856,0.00011806,0.02400360,0.00098786,0.04749619,0.23454331,1.10904375,0.14074230,0.04165436
-1.83991996,1.00449069,0.00010210,0.02271561,0.00086787,0.04555190,0.21497591,1.04501752,0.13063309,0.04237311
-1.83391696,0.94739277,0.00009013,0.02152921,0.00076412,0.04380996,0.19699537,0.98119850,0.12160390,0.04377359
-1.82791396,0.89262353,0.00008180,0.02045505,0.00067647,0.04227049,0.18067977,0.91810795,0.11370506,0.04590099
-1.82191096,0.84067178,0.00007681,0.01950213,0.00060469,0.04093462,0.16609560,0.85627385,0.10697428,0.04879970
-1.81590795,0.79201594,0.00007492,0.01867788,0.00054858,0.03980448,0.15329744,0.79622066,0.10143727,0.05251104
-1.80990495,0.74711339,0.00007593,0.01798815,0.00050794,0.03888307,0.14232781,0.73845960,0.09710835,0.05707077
-1.80390195,0.70639030,0.00007969,0.01743728,0.00048262,0.03817398,0.13321719,0.68347976,0.09399094,0.06250650
-1.79789895,0.67023215,0.00008608,0.01702802,0.00047259,0.03768103,0.12598429,0.63174049,0.09207794,0.06883502
-1.79189595,0.63897533,0.00009505,0.01676154,0.00047790,0.03740771,0.12063639,0.58366501,0.09135194,0.07605975
-1.78589295,0.61289997,0.00010656,0.01663738,0.00049874,0.03735660,0.11716984,0.53963558,0.09178535,0.08416836
-1.77988994,0.59222430,0.00012062,0.01665334,0.00053545,0.03752880,0.11557059,0.49999008,0.09334034,0.09313076
-1.77388694,0.57710056,0.00013724,0.01680542,0.00058850,0.03792327,0.11581482,0.46501980,0.09596886,0.10289755
-1.76788394,0.56761261,0.00015647,0.01708778,0.00065851,0.03853629,0.11786954,0.43496850,0.09961263,0.11339914
-1.76188094,0.56377510,0.00017837,0.01749270,0.00074622,0.03936101,0.12169321,0.41003221,0.10420319,0.12454550
-1.75587794,0.56553428,0.00020300,0.01801054,0.00085244,0.04038706,0.12723631,0.39035967,0.10966222,0.13622683
-1.74987494,0.57277019,0.00023041,0.01862984,0.00097809,0.04160037,0.13444185,0.37605305,0.11590193,0.14831501
-1.74387194,0.58530011,0.00026066,0.01933740,0.00112406,0.04298314,0.14324578,0.36716859,0.12282589,0.16066606
-1.73786893,0.60288302,0.00029378,0.02011841,0.00129124,0.04451401,0.15357731,0.36371707,0.13032995,0.17312330
-1.73186593,0.62522485,0.00032979,0.02095674,0.00148042,0.04616833,0.16535903,0.36566373,0.13830360,0.18552145
-1.72586293,0.65198426,0.00036867,0.02183516,0.00169222,0.04791870,0.17850697,0.37292773,0.14663149,0.19769131
-1.71985993,0.68277869,0.00041038,0.02273570,0.00192704,0.04973557,0.19293037,0.38538084,0.15519521,0.20946494
-1.71385693,0.71719036,0.00045482,0.02364002,0.00218498,0.05158797,0.20853146,0.40284575,0.16387522,0.22068111
-1.70785393,0.75477225,0.00050184,0.02452976,0.00246574,0.05344434,0.22520496,0.42509395,0.17255288,0.23119079
-1.70185093,0.79505363,0.00055126,0.02538699,0.00276859,0.05527333,0.24283764,0.45184345,0.18111244,0.24086242
-1.69584792,0.83754531,0.00060280,0.02619458,0.00309229,0.05704465,0.26130775,0.48275683,0.18944297,0.24958666
-1.68984492,0.88174444,0.00065616,0.02693653,0.00343501,0.05872986,0.28048458,0.51743992,0.19744019,0.25728044
-1.68384192,0.92713907,0.00071093,0.02759835,0.00379436,0.06030304,0.30022819,0.55544151,0.20500803,0.26389001
-1.67783892,0.97321240,0.00076667,0.02816728,0.00416730,0.06174140,0.32038941,0.59625467,0.21205997,0.26939286
-1.67183592,1.01944718,0.00082286,0.02863256,0.00455020,0.06302571,0.34081022,0.63931999,0.21852004,0.27379839
-1.66583292,1.06533025,0.00087893,0.02898552,0.00493884,0.06414062,0.36132466,0.68403112,0.22432364,0.27714730
-1.65982991,1.11035754,0.00093423,0.02921971,0.00532846,0.06507487,0.38176041,0.72974290,0.22941799,0.27950958
-1.65382691,1.15403975,0.00098812,0.02933089,0.00571387,0.06582126,0.40194091,0.77578208,0.23376237,0.28098139
-1.64782391,1.19590892,0.00103989,0.02931702,0.00608955,0.06637666,0.42168840,0.82146070,0.23732819,0.28168083
-1.64182091,1.23552585,0.00108885,0.02917816,0.00644975,0.06674174,0.44082753,0.86609177,0.24009884,0.28174292
-1.63581791,1.27248848,0.00113428,0.02891633,0.00678868,0.06692082,0.45918971,0.90900703,0.24206949,0.28131395
-1.62981491,1.30644105,0.00117552,0.02853536,0.00710066,0.06692149,0.47661806,0.94957594,0.24324685,0.28054555
-1.62381191,1.33708384,0.00121195,0.02804073,0.00738027,0.06675436,0.49297269,0.98722546,0.24364879,0.27958880
-1.61780890,1.36418305,0.00124300,0.02743939,0.00762258,0.06643271,0.50813625,1.02145953,0.24330408,0.27858866
-1.61180590,1.38758048,0.00126822,0.02673952,0.00782326,0.06597216,0.52201942,1.05187750,0.24225202,0.27767891
-1.60580290,1.40720236,0.00128723,0.02595039,0.00797875,0.06539047,0.53456603,1.07819047,0.24054209,0.27697797
-1.59979990,1.42306682,0.00129980,0.02508216,0.00808640,0.06470723,0.54575768,1.10023475,0.23823353,0.27658566
-1.59379690,1.43528940,0.00130584,0.02414571,0.00814458,0.06394365,0.55561735,1.11798158,0.23539483,0.27658103
-1.58779390,1.44408605,0.00130540,0.02315249,0.00815271,0.06312239,0.56421194,1.13154242,0.23210300,0.27702134
-1.58179090,1.44977317,0.00129869,0.02211431,0.00811135,0.06226736,0.57165343,1.14116954,0.22844276,0.27794205
-1.57578789,1.45276441,0.00128607,0.02104327,0.00802212,0.06140354,0.57809846,1.14725146,0.22450534,0.27935786
