energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.83791896,2.42903594,0.01143483,0.07360997,0.81068881,0.68200738,1.57261892,0.00000000,0.53843549,0.31748076
-5.83191596,2.40068798,0.01124796,0.07267680,0.80276618,0.67419520,1.55641979,0.00000000,0.52881777,0.31507401
-5.82591296,2.36673534,0.01106467,0.07153764,0.79283135,0.66465996,1.53653367,0.00000000,0.51856318,0.31168306
-5.81990995,2.32748373,0.01088088,0.07020466,0.78093907,0.65347284,1.51313034,0.00000000,0.50774478,0.30734964
-5.81390695,2.28323449,0.01069224,0.06869117,0.76714717,0.64070714,1.48637861,0.00000000,0.49641985,0.30212167
-5.80790395,2.23428498,0.01049441,0.06701139,0.75151839,0.62643946,1.45644716,0.00000000,0.48463137,0.29605253
-5.80190095,2.18093080,0.01028336,0.06518025,0.73412277,0.61075118,1.42350659,0.00000000,0.47241028,0.28920027
-5.79589795,2.12346942,0.01005560,0.06321317,0.71504026,0.59373020,1.38773219,0.00000000,0.45977834,0.28162699
-5.78989495,2.06220471,0.00980842,0.06112592,0.69436321,0.57547258,1.34930733,0.00000000,0.44675157,0.27339814
-5.78389195,1.99745187,0.00954012,0.05893437,0.67219874,0.55608406,1.30842682,0.00000000,0.43334379,0.26458194
-5.77788894,1.92954229,0.00925013,0.05665438,0.64867048,0.53568121,1.26530029,0.00000000,0.41957025,0.25524883
-5.77188594,1.85882791,0.00893909,0.05430164,0.62391971,0.51439213,1.22015497,0.00000000,0.40545108,0.24547089
-5.76588294,1.78568486,0.00860893,0.05189155,0.59810578,0.49235671,1.17323798,0.00000000,0.39101445,0.23532136
-5.75987994,1.71051593,0.00826287,0.04943911,0.57140570,0.46972629,1.12481771,0.00000000,0.37629928,0.22487419
-5.75387694,1.63375200,0.00790534,0.04695882,0.54401296,0.44666279,1.07518443,0.00000000,0.36135743,0.21420353
-5.74787394,1.55585209,0.00754192,0.04446465,0.51613560,0.42333740,1.02464992,0.00000000,0.34625530,0.20338335
-5.74187094,1.47730210,0.00717920,0.04196993,0.48799371,0.39992877,0.97354620,0.00000000,0.33107485,0.19248700
-5.73586793,1.39861239,0.00682469,0.03948736,0.45981639,0.37662098,0.92222344,0.00000000,0.31591396,0.18158682
-5.72986493,1.32031402,0.00648658,0.03702896,0.43183834,0.35360112,0.87104702,0.00000000,0.30088610,0.17075373
-5.72386193,1.24295407,0.00617365,0.03460605,0.40429627,0.33105680,0.82039391,0.00000000,0.28611950,0.16005686
-5.71785893,1.16708978,0.00589504,0.03222923,0.37742518,0.30917351,0.77064838,0.00000000,0.27175561,0.14956308
-5.71185593,1.09328198,0.00566008,0.02990839,0.35145468,0.28813207,0.72219725,0.00000000,0.25794705,0.13933665
-5.70585293,1.02208769,0.00547811,0.02765264,0.32660546,0.26810598,0.67542460,0.00000000,0.24485499,0.12943873
-5.69984992,0.95405209,0.00535831,0.02547033,0.30308591,0.24925892,0.63070617,0.00000000,0.23264605,0.11992689
-5.69384692,0.88970000,0.00530949,0.02336903,0.28108902,0.23174240,0.58840346,0.00000000,0.22148869,0.11085468
-5.68784392,0.82952694,0.00533993,0.02135547,0.26078949,0.21569339,0.54885762,0.00000000,0.21154930,0.10227105
-5.68184092,0.77399001,0.00545714,0.01943552,0.24234115,0.20123221,0.51238323,0.00000000,0.20298777,0.09421986
-5.67583792,0.72349864,0.00566770,0.01761421,0.22587463,0.18846046,0.47926212,0.00000000,0.19595299,0.08673932
-5.66983492,0.67840553,0.00597706,0.01589564,0.21149535,0.17745908,0.44973725,0.00000000,0.19057804,0.07986149
-5.66383192,0.63899794,0.00638927,0.01428303,0.19928169,0.16828666,0.42400688,0.00000000,0.18697535,0.07361177
-5.65782891,0.60548956,0.00690684,0.01277868,0.18928354,0.16097785,0.40221921,0.00000000,0.18523204,0.06800848
-5.65182591,0.57801338,0.00753045,0.01138402,0.18152112,0.15554206,0.38446756,0.00000000,0.18540536,0.06306248
-5.64582291,0.55661577,0.00825885,0.01009962,0.17598418,0.15196249,0.37078644,0.00000000,0.18751866,0.05877694
-5.63981991,0.54125211,0.00908856,0.00892531,0.17263164,0.15019549,0.36114868,0.00000000,0.19155793,0.05514715
-5.63381691,0.53178446,0.01001385,0.00786018,0.17139170,0.15017050,0.35546373,0.00000000,0.19746909,0.05216063
-5.62781391,0.52798132,0.01102654,0.00690275,0.17216263,0.15179047,0.35357756,0.00000000,0.20515639,0.04979726
-5.62181091,0.52952003,0.01211603,0.00605111,0.17481411,0.15493299,0.35527418,0.00000000,0.21448180,0.04802968
-5.61580790,0.53599191,0.01326927,0.00530302,0.17918944,0.15945223,0.36027895,0.00000000,0.22526586,0.04682391
-5.60980490,0.54691020,0.01447091,0.00465612,0.18510854,0.16518156,0.36826386,0.00000000,0.23728982,0.04614013
-5.60380190,0.56172100,0.01570349,0.00410809,0.19237173,0.17193714,0.37885473,0.00000000,0.25029931,0.04593367
-5.59779890,0.57981699,0.01694769,0.00365683,0.20076446,0.17952220,0.39164030,0.00000000,0.26400949,0.04615618
-5.59179590,0.60055378,0.01818277,0.00330066,0.21006275,0.18773222,0.40618308,0.00000000,0.27811150,0.04675704
-5.58579290,0.62326839,0.01938697,0.00303850,0.22003933,0.19636068,0.42203161,0.00000000,0.29228026,0.04768477
-5.57978989,0.64729953,0.02053804,0.00287001,0.23047035,0.20520533,0.43873406,0.00000000,0.30618330,0.04888863
-5.57378689,0.67200886,0.02161390,0.00279573,0.24114243,0.21407485,0.45585235,0.00000000,0.31949027,0.05032019
-5.56778389,0.69680258,0.02259317,0.00281722,0.25185974,0.22279548,0.47297667,0.00000000,0.33188299,0.05193494
-5.56178089,0.72115246,0.02345587,0.00293711,0.26245097,0.23121752,0.48973956,0.00000000,0.34306549,0.05369374
-5.55577789,0.74461537,0.02418398,0.00315917,0.27277578,0.23922131,0.50582911,0.00000000,0.35277373,0.05556417
-5.54977489,0.76685051,0.02476210,0.00348824,0.28273046,0.24672240,0.52100065,0.00000000,0.36078454,0.05752162
-5.54377189,0.78763342,0.02517786,0.00393023,0.29225252,0.25367567,0.53508625,0.00000000,0.36692342,0.05955016
-5.53776888,0.80686596,0.02542242,0.00449197,0.30132394,0.26007811,0.54800175,0.00000000,0.37107085,0.06164305
-5.53176588,0.82458165,0.02549072,0.00518102,0.30997280,0.26596995,0.55975063,0.00000000,0.37316678,0.06380286
-5.52576288,0.84094595,0.02538166,0.00600549,0.31827321,0.27143422,0.57042454,0.00000000,0.37321302,0.06604123
-5.51975988,0.85625111,0.02509816,0.00697369,0.32634342,0.27659433,0.58020037,0.00000000,0.37127361,0.06837826
-5.51375688,0.87090561,0.02464704,0.00809385,0.33434202,0.28160991,0.58933367,0.00000000,0.36747279,0.07084140
-5.50775388,0.88541837,0.02403878,0.00937368,0.34246243,0.28667088,0.59814872,0.00000000,0.36199092,0.07346407
-5.50175088,0.90037821,0.02328715,0.01081998,0.35092564,0.29198994,0.60702540,0.00000000,0.35505838,0.07628395
-5.49574787,0.91642913,0.02240876,0.01243816,0.35997166,0.29779360,0.61638339,0.00000000,0.34694762,0.07934087
-5.48974487,0.93424242,0.02142246,0.01423180,0.36984970,0.30431232,0.62666422,0.00000000,0.33796383,0.08267473
-5.48374187,0.95448645,0.02034877,0.01620214,0.38080765,0.31176982,0.63831183,0.00000000,0.32843442,0.08632305
-5.47773887,0.97779553,0.01920920,0.01834765,0.39308106,0.32037229,0.65175240,0.00000000,0.31869792,0.09031873
-5.47173587,1.00473874,0.01802560,0.02066360,0.40688209,0.33029771,0.66737425,0.00000000,0.30909253,0.09468771
-5.46573287,1.03579041,0.01681951,0.02314169,0.42238889,0.34168586,0.68550857,0.00000000,0.29994482,0.09944689
-5.45972986,1.07130304,0.01561162,0.02576975,0.43973572,0.35462948,0.70641173,0.00000000,0.29155912,0.10460226
-5.45372686,1.11148416,0.01442121,0.02853153,0.45900415,0.36916698,0.73025004,0.00000000,0.28420767,0.11014737
-5.44772386,1.15637786,0.01326574,0.03140661,0.48021588,0.38527700,0.75708739,0.00000000,0.27812223,0.11606221
-5.44172086,1.20585212,0.01216052,0.03437039,0.50332717,0.40287525,0.78687640,0.00000000,0.27348706,0.12231253
-5.43571786,1.25959233,0.01111848,0.03739430,0.52822547,0.42181377,0.81945357,0.00000000,0.27043375,0.12884965
-5.42971486,1.31710162,0.01015006,0.04044604,0.55472810,0.44188269,0.85453855,0.00000000,0.26903786,0.13561082
-5.42371186,1.37770810,0.00926319,0.04349006,0.58258341,0.46281463,0.89173775,0.00000000,0.26931761,0.14252003
-5.41770885,1.44057891,0.00846339,0.04648815,0.61147418,0.48429147,0.93055225,0.00000000,0.27123442,0.14948943
-5.41170585,1.50474083,0.00775391,0.04940012,0.64102356,0.50595353,0.97038980,0.00000000,0.27469549,0.15642111
-5.40570285,1.56910681,0.00713600,0.05218466,0.67080319,0.52741056,1.01058061,0.00000000,0.27955810,0.16320946
-5.39969985,1.63250762,0.00660921,0.05480030,0.70034347,0.54825445,1.05039653,0.00000000,0.28563562,0.16974374
-5.39369685,1.69372765,0.00617171,0.05720639,0.72914582,0.56807293,1.08907282,0.00000000,0.29270497,0.17591110
-5.38769385,1.75154354,0.00582066,0.05936415,0.75669642,0.58646392,1.12583210,0.00000000,0.30051522,0.18159973
-5.38169085,1.80476437,0.00555258,0.06123778,0.78248122,0.60304981,1.15990946,0.00000000,0.30879718,0.18670218
-5.37568784,1.85227204,0.00536371,0.06279542,0.80600175,0.61749120,1.19057793,0.00000000,0.31727352,0.19111870
-5.36968484,1.89306012,0.00525034,0.06401022,0.82679110,0.62949946,1.21717344,0.00000000,0.32566917,0.19476049
-5.36368184,1.92626994,0.00520910,0.06486111,0.84442971,0.63884759,1.23911836,0.00000000,0.33372159,0.19755275
-5.35767884,1.95122234,0.00523720,0.06533360,0.85856028,0.64537888,1.25594269,0.00000000,0.34119055,0.19943755
-5.35167584,1.96744391,0.00533264,0.06542032,0.86890121,0.64901306,1.26730203,0.00000000,0.34786711,0.20037613
-5.34567284,1.97468654,0.00549427,0.06512138,0.87525811,0.64974952,1.27299177,0.00000000,0.35358142,0.20035093
-5.33966983,1.97293947,0.00572191,0.06444458,0.87753281,0.64766761,1.27295672,0.00000000,0.35820897,0.19936695
-5.33366683,1.96243333,0.00601626,0.06340531,0.87572947,0.64292377,1.26729579,0.00000000,0.36167524,0.19745252
-5.32766383,1.94363581,0.00637884,0.06202633,0.86995737,0.63574585,1.25626156,0.00000000,0.36395828,0.19465946
-5.32166083,1.91723918,0.00681180,0.06033724,0.86043032,0.62642465,1.24025456,0.00000000,0.36508929,0.19106255
-5.31565783,1.88414000,0.00731769,0.05837386,0.84746253,0.61530303,1.21981248,0.00000000,0.36515117,0.18675833
-5.30965483,1.84541185,0.00789920,0.05617733,0.83146099,0.60276334,1.19559469,0.00000000,0.36427490,0.18186329
-5.30365183,1.80227207,0.00855881,0.05379320,0.81291463,0.58921329,1.16836269,0.00000000,0.36263413,0.17651140
-5.29764882,1.75604387,0.00929844,0.05127030,0.79238071,0.57507122,1.13895702,0.00000000,0.36043795,0.17085122
-5.29164582,1.70811536,0.01011912,0.04865963,0.77046870,0.56075130,1.10827186,0.00000000,0.35792244,0.16504245
-5.28564282,1.65989691,0.01102061,0.04601319,0.74782263,0.54664923,1.07722796,0.00000000,0.35534100,0.15925220
-5.27963982,1.61277876,0.01200108,0.04338283,0.72510217,0.53312912,1.04674514,0.00000000,0.35295424,0.15365102
-5.27363682,1.56809025,0.01305684,0.04081913,0.70296348,0.52051213,1.01771532,0.00000000,0.35101961,0.14840871
-5.26763382,1.52706231,0.01418214,0.03837045,0.68204051,0.50906725,0.99097708,0.00000000,0.34978131,0.14369026
-5.26163082,1.49079449,0.01536903,0.03608195,0.66292723,0.49900456,0.96729271,0.00000000,0.34946094,0.13965171
-5.25562781,1.46022753,0.01660733,0.03399487,0.64616174,0.49047134,0.94732835,0.00000000,0.35024922,0.13643633
-5.24962481,1.43612233,0.01788469,0.03214588,0.63221258,0.48355083,0.93163797,0.00000000,0.35229917,0.13417101
-5.24362181,1.41904574,0.01918679,0.03056657,0.62146774,0.47826388,0.92065161,0.00000000,0.35572099,0.13296309
-5.23761881,1.40936337,0.02049760,0.02928311,0.61422668,0.47457307,0.91466797,0.00000000,0.36057880,0.13289755
-5.23161581,1.40723915,0.02179978,0.02831605,0.61069544,0.47238912,0.91385143,0.00000000,0.36688935,0.13403479
-5.22561281,1.41264143,0.02307516,0.02768024,0.61098489,0.47157908,0.91823344,0.00000000,0.37462264,0.13640898
-5.21960980,1.42535460,0.02430525,0.02738484,0.61511199,0.47197587,0.92771772,0.00000000,0.38370441,0.14002694
-5.21360680,1.44499577,0.02547187,0.02743348,0.62300383,0.47338862,0.94208901,0.00000000,0.39402020,0.14486776
-5.20760380,1.47103512,0.02655768,0.02782447,0.63450396,0.47561327,0.96102474,0.00000000,0.40542079,0.15088302
-5.20160080,1.50281911,0.02754687,0.02855109,0.64938081,0.47844278,0.98410882,0.00000000,0.41772867,0.15799771
-5.19559780,1.53959537,0.02842562,0.02960193,0.66733750,0.48167666,1.01084713,0.00000000,0.43074516,0.16611185
-5.18959480,1.58053819,0.02918263,0.03096132,0.68802272,0.48512917,1.04068382,0.00000000,0.44425784,0.17510265
-5.18359180,1.62477374,0.02980949,0.03260971,0.71104202,0.48863607,1.07301787,0.00000000,0.45804783,0.18482747
-5.17758879,1.67140410,0.03030093,0.03452424,0.73596921,0.49205949,1.10721933,0.00000000,0.47189667,0.19512719
-5.17158579,1.71952958,0.03065498,0.03667915,0.76235735,0.49529103,1.14264471,0.00000000,0.48559253,0.20583016
-5.16558279,1.76826862,0.03087293,0.03904643,0.78974902,0.49825290,1.17865120,0.00000000,0.49893533,0.21675660
-5.15957979,1.81677519,0.03095917,0.04159633,0.81768561,0.50089735,1.21460932,0.00000000,0.51174085,0.22772321
-5.15357679,1.86425346,0.03092096,0.04429803,0.84571550,0.50320461,1.24991391,0.00000000,0.52384359,0.23854807
-5.14757379,1.90996965,0.03076793,0.04712028,0.87340098,0.50517950,1.28399344,0.00000000,0.53509842,0.24905559
-5.14157079,1.95326145,0.03051166,0.05003210,0.90032396,0.50684728,1.31631756,0.00000000,0.54538116,0.25908133
-5.13556778,1.99354509,0.03016503,0.05300351,0.92609057,0.50824895,1.34640301,0.00000000,0.55458815,0.26847665
-5.12956478,2.03032042,0.02974168,0.05600629,0.95033472,0.50943641,1.37381824,0.00000000,0.56263511,0.27711290
-5.12356178,2.06317441,0.02925533,0.05901471,0.97272094,0.51046798,1.39818674,0.00000000,0.56945542,0.28488521
-5.11755878,2.09178341,0.02871927,0.06200632,0.99294653,0.51140442,1.41918947,0.00000000,0.57499818,0.29171551
-5.11155578,2.11591444,0.02814575,0.06496268,1.01074345,0.51230575,1.43656657,0.00000000,0.57922625,0.29755486
-5.10555278,2.13542582,0.02754562,0.06786999,1.02587994,0.51322914,1.45011856,0.00000000,0.58211454,0.30238496
-5.09954977,2.15026726,0.02692798,0.07071976,1.03816216,0.51422781,1.45970727,0.00000000,0.58364866,0.30621864
-5.09354677,2.16047953,0.02629995,0.07350923,1.04743594,0.51535093,1.46525651,0.00000000,0.58382413,0.30909954
-5.08754377,2.16619359,0.02566663,0.07624175,1.05358861,0.51664453,1.46675262,0.00000000,0.58264624,0.31110078
-5.08154077,2.16762911,0.02503116,0.07892693,1.05655096,0.51815313,1.46424482,0.00000000,0.58013045,0.31232277
-5.07553777,2.16509215,0.02439485,0.08158061,1.05629920,0.51992183,1.45784531,0.00000000,0.57630332,0.31289011
-5.06953477,2.15897172,0.02375744,0.08422463,1.05285672,0.52199870,1.44772892,0.00000000,0.57120386,0.31294786
-5.06353177,2.14973487,0.02311750,0.08688629,1.04629557,0.52443703,1.43413221,0.00000000,0.56488505,0.31265710
-5.05752876,2.13792019,0.02247275,0.08959763,1.03673727,0.52729722,1.41735173,0.00000000,0.55741533,0.31218998
-5.05152576,2.12412926,0.02182050,0.09239443,1.02435282,0.53064803,1.39774127,0.00000000,0.54887985,0.31172453
-5.04552276,2.10901611,0.02115804,0.09531503,1.00936172,0.53456701,1.37570787,0.00000000,0.53938125,0.31143921
-5.03951976,2.09327459,0.02048303,0.09839886,0.99202967,0.53913992,1.35170658,0.00000000,0.52903972,0.31150755
-5.03351676,2.07762364,0.01979379,0.10168493,0.97266500,0.54445902,1.32623374,0.00000000,0.51799232,0.31209285
-5.02751376,2.06279100,0.01908956,0.10521013,0.95161373,0.55062049,1.29981888,0.00000000,0.50639128,0.31334339
-5.02151076,2.04949545,0.01837065,0.10900754,0.92925329,0.55772070,1.27301532,0.00000000,0.49440152,0.31538798
-5.01550775,2.03842836,0.01763848,0.11310469,0.90598500,0.56585184,1.24638969,0.00000000,0.48219716,0.31833226
-5.00950475,2.03023508,0.01689563,0.11752206,0.88222566,0.57509703,1.22051055,0.00000000,0.46995740,0.32225568
-5.00350175,2.02549690,0.01614567,0.12227155,0.85839835,0.58552505,1.19593652,0.00000000,0.45786177,0.32720942
-4.99749875,2.02471429,0.01539303,0.12735540,0.83492291,0.59718524,1.17320425,0.00000000,0.44608515,0.33321509
-4.99149575,2.02829219,0.01464274,0.13276524,0.81220641,0.61010272,1.15281657,0.00000000,0.43479268,0.34026447
-4.98549275,2.03652790,0.01390024,0.13848156,0.79063389,0.62427422,1.13523139,0.00000000,0.42413492,0.34832005
-4.97948974,2.04960209,0.01317102,0.14447360,0.77055986,0.63966483,1.12085142,0.00000000,0.41424345,0.35731657
-4.97348674,2.06757330,0.01246041,0.15069951,0.75230068,0.65620585,1.11001528,0.00000000,0.40522730,0.36716322
-4.96748374,2.09037618,0.01177333,0.15710709,0.73612817,0.67379392,1.10299007,0.00000000,0.39717018,0.37774655
-4.96148074,2.11782325,0.01111404,0.16363475,0.72226452,0.69229135,1.09996562,0.00000000,0.39012877,0.38893400
-4.95547774,2.14961032,0.01048600,0.17021296,0.71087863,0.71152791,1.10105057,0.00000000,0.38413212,0.40057771
-4.94947474,2.18532495,0.00989174,0.17676590,0.70208387,0.73130380,1.10627016,0.00000000,0.37918209,0.41251860
-4.94347174,2.22445783,0.00933284,0.18321342,0.69593720,0.75139383,1.11556590,0.00000000,0.37525486,0.42459063
-4.93746873,2.26641619,0.00880989,0.18947319,0.69243952,0.77155260,1.12879683,0.00000000,0.37230324,0.43662479
-4.93146573,2.31053914,0.00832258,0.19546287,0.69153721,0.79152050,1.14574252,0.00000000,0.37025978,0.44845312
-4.92546273,2.35611394,0.00786977,0.20110239,0.69312462,0.81103042,1.16610745,0.00000000,0.36904029,0.45991225
-4.91945973,2.40239316,0.00744967,0.20631614,0.69704742,0.82981485,1.18952696,0.00000000,0.36854778,0.47084665
-4.91345673,2.44861193,0.00705995,0.21103500,0.70310668,0.84761326,1.21557444,0.00000000,0.36867643,0.48111139
-4.90745373,2.49400517,0.00669798,0.21519820,0.71106361,0.86417953,1.24376986,0.00000000,0.36931554,0.49057450
-4.90145073,2.53782448,0.00636093,0.21875491,0.72064487,0.87928925,1.27358954,0.00000000,0.37035316,0.49911881
-4.89544772,2.57935442,0.00604604,0.22166555,0.73154842,0.89274677,1.30447714,0.00000000,0.37167949,0.50664342
-4.88944472,2.61792820,0.00575067,0.22390267,0.74344991,0.90439174,1.33585566,0.00000000,0.37318973,0.51306470
-4.88344172,2.65294250,0.00547253,0.22545156,0.75600959,0.91410514,1.36714053,0.00000000,0.37478655,0.51831702
-4.87743872,2.68387135,0.00520970,0.22631038,0.76887959,0.92181442,1.39775344,0.00000000,0.37638195,0.52235313
-4.87143572,2.71027890,0.00496078,0.22648997,0.78171174,0.92749781,1.42713678,0.00000000,0.37789879,0.52514430
-4.86543272,2.73183080,0.00472486,0.22601327,0.79416557,0.93118746,1.45476819,0.00000000,0.37927172,0.52668021
-4.85942971,2.74830384,0.00450158,0.22491436,0.80591647,0.93297133,1.48017497,0.00000000,0.38044782,0.52696863
-4.85342671,2.75959355,0.00429108,0.22323721,0.81666382,0.93299365,1.50294767,0.00000000,0.38138682,0.52603488
-4.84742371,2.76571910,0.00409396,0.22103419,0.82613864,0.93145366,1.52275238,0.00000000,0.38206094,0.52392108
-4.84142071,2.76682523,0.00391125,0.21836426,0.83411070,0.92860278,1.53934103,0.00000000,0.38245453,0.52068508
-4.83541771,2.76318051,0.00374427,0.21529112,0.84039453,0.92473969,1.55255915,0.00000000,0.38256332,0.51639920
-4.82941471,2.75517163,0.00359455,0.21188122,0.84485416,0.92020370,1.56235052,0.00000000,0.38239342,0.51114860
-4.82341171,2.74329346,0.00346377,0.20820168,0.84740623,0.91536614,1.56875823,0.00000000,0.38196003,0.50502931
-4.81740870,2.72813451,0.00335360,0.20431836,0.84802114,0.91061993,1.57192184,0.00000000,0.38128588,0.49814601
-4.81140570,2.71035824,0.00326562,0.20029396,0.84672227,0.90636765,1.57207051,0.00000000,0.38039939,0.49060942
-4.80540270,2.69068021,0.00320121,0.19618635,0.84358300,0.90300826,1.56951216,0.00000000,0.37933257,0.48253351
-4.79939970,2.66984186,0.00316147,0.19204703,0.83872171,0.90092288,1.56461897,0.00000000,0.37811874,0.47403242
-4.79339670,2.64858183,0.00314711,0.18792001,0.83229492,0.90046018,1.55780977,0.00000000,0.37679010,0.46521737
-4.78739370,2.62760571,0.00315839,0.18384085,0.82448877,0.90192188,1.54952993,0.00000000,0.37537525,0.45619352
-4.78139070,2.60755576,0.00319508,0.17983618,0.81550937,0.90554894,1.54022985,0.00000000,0.37389678,0.44705705
-4.77538769,2.58898185,0.00325637,0.17592343,0.80557240,0.91150909,1.53034291,0.00000000,0.37236898,0.43789242
-4.76938469,2.57231508,0.00334088,0.17211104,0.79489257,0.91988631,1.52026406,0.00000000,0.37079594,0.42877012
-4.76338169,2.55784559,0.00344664,0.16839892,0.78367343,0.93067282,1.51033018,0.00000000,0.36917001,0.41974492
-4.75737869,2.54570573,0.00357109,0.16477924,0.77209804,0.94376407,1.50080317,0.00000000,0.36747081,0.41085480
-4.75137569,2.53585967,0.00371114,0.16123750,0.76032118,0.95895710,1.49185674,0.00000000,0.36566493,0.40212054
-4.74537269,2.52810023,0.00386319,0.15775382,0.74846319,0.97595260,1.48356765,0.00000000,0.36370629,0.39354612
-4.73936968,2.52205329,0.00402323,0.15430435,0.73660604,0.99436060,1.47591180,0.00000000,0.36153722,0.38511980
-4.73336668,2.51718979,0.00418692,0.15086290,0.72479161,1.01370988,1.46876540,0.00000000,0.35909026,0.37681603
-4.72736368,2.51284499,0.00434969,0.14740246,0.71302222,1.03346070,1.46191128,0.00000000,0.35629060,0.36859790
-4.72136068,2.50824412,0.00450685,0.14389684,0.70126343,1.05302054,1.45504979,0.00000000,0.35305907,0.36042014
-4.71535768,2.50253334,0.00465376,0.14032216,0.68944872,1.07176220,1.44781389,0.00000000,0.34931551,0.35223251
-4.70935468,2.49481459,0.00478592,0.13665820,0.67748585,1.08904365,1.43978747,0.00000000,0.34498238,0.34398340
-4.70335168,2.48418275,0.00489912,0.13288961,0.66526430,1.10422867,1.43052600,0.00000000,0.33998848,0.33562342
-4.69734867,2.46976326,0.00498956,0.12900685,0.65266361,1.11670769,1.41957838,0.00000000,0.33427241,0.32710890
-4.69134567,2.45074852,0.00505399,0.12500688,0.63956177,1.12591778,1.40650884,0.00000000,0.32778583,0.31840499
-4.68534267,2.42643139,0.00508977,0.12089359,0.62584348,1.13136099,1.39091789,0.00000000,0.32049614,0.30948831
-4.67933967,2.39623421,0.00509499,0.11667790,0.61140766,1.13262042,1.37246115,0.00000000,0.31238862,0.30034897
-4.67333667,2.35973219,0.00506849,0.11237758,0.59617395,1.12937327,1.35086532,0.00000000,0.30346774,0.29099187
-4.66733367,2.31667013,0.00500990,0.10801681,0.58008776,1.12140041,1.32594052,0.00000000,0.29375781,0.28143721
-4.66133067,2.26697188,0.00491965,0.10362540,0.56312389,1.10859221,1.29758862,0.00000000,0.28330273,0.27172023
-4.65532766,2.21074248,0.00479892,0.09923791,0.54528840,1.09095035,1.26580721,0.00000000,0.27216500,0.26189014
-4.64932466,2.14826300,0.00464961,0.09489246,0.52661897,1.06858587,1.23068934,0.00000000,0.26042406,0.25200843
-4.64332166,2.07997868,0.00447425,0.09062951,0.50718364,1.04171337,1.19241919,0.00000000,0.24817405,0.24214653
