energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.32166083,2.03804464,0.76660694,0.59760855,0.00197206,0.28895677,0.58911197,0.34825762,0.01276658,0.57501342
-5.31565783,2.03604068,0.74897326,0.60776282,0.00187094,0.28704502,0.58370662,0.34789644,0.01204518,0.57516603
-5.30965483,2.03372903,0.72940157,0.61856649,0.00176963,0.28474958,0.57843827,0.34749720,0.01130869,0.57533965
-5.30365183,2.03147954,0.70813195,0.63001129,0.00166918,0.28213926,0.57356036,0.34707440,0.01056882,0.57569511
-5.29764882,2.02964207,0.68542449,0.64205996,0.00157055,0.27929351,0.56933733,0.34663215,0.00983633,0.57640411
-5.29164582,2.02852989,0.66155214,0.65464334,0.00147459,0.27629957,0.56603520,0.34616363,0.00912081,0.57764174
-5.28564282,2.02840538,0.63679375,0.66765905,0.00138199,0.27324936,0.56391179,0.34565111,0.00843050,0.57957891
-5.27963982,2.02946854,0.61142749,0.68097183,0.00129332,0.27023624,0.56320710,0.34506675,0.00777218,0.58237484
-5.27363682,2.03184858,0.58572479,0.69441558,0.00120898,0.26735173,0.56413416,0.34437402,0.00715107,0.58616986
-5.26763382,2.03559878,0.55994482,0.70779704,0.00112926,0.26468238,0.56687045,0.34352959,0.00657093,0.59107886
-5.26163082,2.04069468,0.53432980,0.72090090,0.00105426,0.26230666,0.57155042,0.34248580,0.00603401,0.59718548
-5.25562781,2.04703547,0.50910092,0.73349617,0.00098399,0.26029229,0.57825912,0.34119329,0.00554124,0.60453738
-5.24962481,2.05444831,0.48445516,0.74534346,0.00091834,0.25869379,0.58702736,0.33960398,0.00509233,0.61314261
-5.24362181,2.06269539,0.46056290,0.75620287,0.00085712,0.25755057,0.59782843,0.33767394,0.00468595,0.62296736
-5.23761881,2.07148312,0.43756634,0.76584205,0.00080009,0.25688540,0.61057653,0.33536627,0.00431992,0.63393506
-5.23161581,2.08047312,0.41557871,0.77404416,0.00074694,0.25670358,0.62512706,0.33265366,0.00399138,0.64592698
-5.22561281,2.08929438,0.39468436,0.78061516,0.00069738,0.25699253,0.64127864,0.32952065,0.00369703,0.65878412
-5.21960980,2.09755611,0.37493940,0.78539037,0.00065111,0.25772213,0.65877695,0.32596540,0.00343326,0.67231065
-5.21360680,2.10486074,0.35637321,0.78823968,0.00060787,0.25884546,0.67732017,0.32200092,0.00319636,0.68627839
-5.20760380,2.11081650,0.33899043,0.78907150,0.00056742,0.26030023,0.69656590,0.31765568,0.00298267,0.70043248
-5.20160080,2.11504925,0.32277346,0.78783511,0.00052961,0.26201058,0.71613931,0.31297366,0.00278866,0.71449792
-5.19559780,2.11721301,0.30768544,0.78452138,0.00049434,0.26388936,0.73564232,0.30801371,0.00261107,0.72818663
-5.18959480,2.11699911,0.29367345,0.77916198,0.00046159,0.26584073,0.75466340,0.30284834,0.00244699,0.74120504
-5.18359180,2.11414354,0.28067197,0.77182699,0.00043140,0.26776295,0.77278787,0.29756203,0.00229388,0.75326165
-5.17758879,2.10843257,0.26860640,0.76262136,0.00040392,0.26955134,0.78960810,0.29224903,0.00214961,0.76407455
-5.17158579,2.09970651,0.25739654,0.75168014,0.00037935,0.27110128,0.80473357,0.28701087,0.00201248,0.77337851
-5.16558279,2.08786172,0.24695991,0.73916303,0.00035798,0.27231114,0.81780034,0.28195361,0.00188118,0.78093146
-5.15957979,2.07285100,0.23721493,0.72524838,0.00034015,0.27308506,0.82847969,0.27718500,0.00175478,0.78652022
-5.15357679,2.05468266,0.22808372,0.71012697,0.00032627,0.27333551,0.83648568,0.27281165,0.00163270,0.78996527
-5.14757379,2.03341829,0.21949450,0.69399601,0.00031679,0.27298554,0.84158152,0.26893641,0.00151463,0.79112456
-5.14157079,2.00916968,0.21138361,0.67705341,0.00031219,0.27197069,0.84358449,0.26565585,0.00140052,0.78989618
-5.13556778,1.98209508,0.20369708,0.65949266,0.00031298,0.27024053,0.84236944,0.26305821,0.00129050,0.78622004
-5.12956478,1.95239499,0.19639165,0.64149857,0.00031968,0.26775978,0.83787076,0.26122165,0.00118487,0.78007843
-5.12356178,1.92030772,0.18943539,0.62324380,0.00033279,0.26450897,0.83008285,0.26021301,0.00108399,0.77149566
-5.11755878,1.88610488,0.18280777,0.60488641,0.00035279,0.26048476,0.81905914,0.26008691,0.00098828,0.76053680
-5.11155578,1.85008683,0.17649944,0.58656828,0.00038014,0.25569977,0.80490979,0.26088535,0.00089819,0.74730561
-5.10555278,1.81257822,0.17051151,0.56841449,0.00041522,0.25018208,0.78779813,0.26263767,0.00081413,0.73194177
-5.09954977,1.77392357,0.16485458,0.55053337,0.00045833,0.24397433,0.76793604,0.26536085,0.00073648,0.71461762
-5.09354677,1.73448283,0.15954754,0.53301729,0.00050968,0.23713257,0.74557835,0.26906004,0.00066558,0.69553437
-5.08754377,1.69462691,0.15461619,0.51594382,0.00056935,0.22972471,0.72101661,0.27372930,0.00060168,0.67491793
-5.08154077,1.65473304,0.15009176,0.49937730,0.00063730,0.22182884,0.69457214,0.27935238,0.00054497,0.65301452
-5.07553777,1.61517990,0.14600946,0.48337040,0.00071331,0.21353132,0.66658876,0.28590360,0.00049557,0.63008593
-5.06953477,1.57634249,0.14240708,0.46796583,0.00079702,0.20492467,0.63742530,0.29334861,0.00045354,0.60640479
-5.06353177,1.53858668,0.13932374,0.45319776,0.00088788,0.19610545,0.60744795,0.30164515,0.00041887,0.58224956
-5.05752876,1.50226349,0.13679879,0.43909308,0.00098515,0.18717199,0.57702283,0.31074358,0.00039152,0.55789955
-5.05152576,1.46770311,0.13487097,0.42567238,0.00108794,0.17822222,0.54650863,0.32058747,0.00037143,0.53362993
-5.04552276,1.43520897,0.13357785,0.41295055,0.00119516,0.16935149,0.51624977,0.33111389,0.00035850,0.50970674
-5.03951976,1.40505168,0.13295543,0.40093712,0.00130557,0.16065046,0.48656992,0.34225383,0.00035266,0.48638206
-5.03351676,1.37746348,0.13303803,0.38963632,0.00141782,0.15220322,0.45776626,0.35393246,0.00035383,0.46388933
-5.02751376,1.35263302,0.13385837,0.37904700,0.00153045,0.14408553,0.43010435,0.36606949,0.00036197,0.44243906
-5.02151076,1.33070099,0.13544770,0.36916232,0.00164192,0.13636332,0.40381390,0.37857955,0.00037706,0.42221476
-5.01550775,1.31175662,0.13783606,0.35996952,0.00175070,0.12909146,0.37908538,0.39137279,0.00039913,0.40336959
-5.00950475,1.29583534,0.14105240,0.35144964,0.00185527,0.12231287,0.35606768,0.40435545,0.00042824,0.38602344
-5.00350175,1.28291768,0.14512460,0.34357748,0.00195418,0.11605787,0.33486667,0.41743078,0.00046451,0.37026085
-4.99749875,1.27292943,0.15007923,0.33632155,0.00204612,0.11034398,0.31554492,0.43049987,0.00050807,0.35612971
-4.99149575,1.26574319,0.15594094,0.32964444,0.00212993,0.10517599,0.29812235,0.44346279,0.00055907,0.34364086
-4.98549275,1.26118102,0.16273146,0.32350315,0.00220466,0.10054638,0.28257803,0.45621962,0.00061768,0.33276862
-4.97948974,1.25901832,0.17046815,0.31784984,0.00226961,0.09643614,0.26885279,0.46867149,0.00068401,0.32345230
-4.97348674,1.25898845,0.17916203,0.31263258,0.00232432,0.09281576,0.25685283,0.48072159,0.00075818,0.31559863
-4.96748374,1.26078823,0.18881539,0.30779629,0.00236861,0.08964663,0.24645405,0.49227595,0.00084018,0.30908508
-4.96148074,1.26408366,0.19941905,0.30328368,0.00240258,0.08688250,0.23750700,0.50324399,0.00092994,0.30376392
-4.95547774,1.26851604,0.21094931,0.29903623,0.00242657,0.08447124,0.22984230,0.51353884,0.00102724,0.29946700
-4.94947474,1.27370801,0.22336479,0.29499509,0.00244117,0.08235659,0.22327646,0.52307741,0.00113169,0.29601093
-4.94347174,1.27926942,0.23660343,0.29110187,0.00244715,0.08048002,0.21761765,0.53178007,0.00124273,0.29320264
-4.93746873,1.28480299,0.25057967,0.28729931,0.00244545,0.07878254,0.21267157,0.53957026,0.00135959,0.29084499
-4.93146573,1.28990956,0.26518229,0.28353177,0.00243711,0.07720642,0.20824694,0.54637384,0.00148127,0.28874237
-4.92546273,1.29419312,0.28027293,0.27974566,0.00242321,0.07569679,0.20416069,0.55211846,0.00160655,0.28670592
-4.91945973,1.29726549,0.29568561,0.27588967,0.00240481,0.07420306,0.20024253,0.55673294,0.00173400,0.28455843
-4.91345673,1.29875081,0.31122741,0.27191495,0.00238294,0.07268009,0.19633881,0.56014688,0.00186198,0.28213852
-4.90745373,1.29829009,0.32668046,0.26777529,0.00235850,0.07108912,0.19231565,0.56229060,0.00198865,0.27930417
-4.90145073,1.29554564,0.34180520,0.26342728,0.00233224,0.06939849,0.18806123,0.56309542,0.00211205,0.27593547
-4.89544772,1.29020575,0.35634508,0.25883050,0.00230473,0.06758397,0.18348719,0.56249448,0.00223010,0.27193646
-4.88944472,1.28198950,0.37003238,0.25394789,0.00227634,0.06562893,0.17852915,0.56042411,0.00234070,0.26723619
-4.88344172,1.27065182,0.38259522,0.24874618,0.00224724,0.06352418,0.17314652,0.55682566,0.00244174,0.26178891
-4.87743872,1.25598861,0.39376534,0.24319647,0.00221739,0.06126766,0.16732144,0.55164788,0.00253121,0.25557350
-4.87143572,1.23784191,0.40328635,0.23727492,0.00218656,0.05886386,0.16105719,0.54484962,0.00260723,0.24859228
-4.86543272,1.21610483,0.41092219,0.23096360,0.00215437,0.05632309,0.15437596,0.53640283,0.00266813,0.24086912
-4.85942971,1.19072609,0.41646533,0.22425132,0.00212033,0.05366068,0.14731629,0.52629555,0.00271252,0.23244726
-4.85342671,1.16171385,0.41974432,0.21713449,0.00208385,0.05089604,0.13993022,0.51453489,0.00273933,0.22338664
-4.84742371,1.12913846,0.42063035,0.20961799,0.00204431,0.04805173,0.13228025,0.50114960,0.00274783,0.21376112
-4.84142071,1.09313411,0.41904243,0.20171581,0.00200112,0.04515247,0.12443635,0.48619218,0.00273770,0.20365556
-4.83541771,1.05389878,0.41495097,0.19345158,0.00195373,0.04222426,0.11647296,0.46974023,0.00270902,0.19316284
-4.82941471,1.01169270,0.40837952,0.18485887,0.00190169,0.03929349,0.10846628,0.45189712,0.00266227,0.18238114
-4.82341171,0.96683495,0.39940466,0.17598122,0.00184468,0.03638617,0.10049174,0.43279154,0.00259832,0.17141120
-4.81740870,0.91969834,0.38815393,0.16687187,0.00178254,0.03352730,0.09262183,0.41257630,0.00251843,0.16035389
-4.81140570,0.87070264,0.37480192,0.15759320,0.00171527,0.03074028,0.08492429,0.39142600,0.00242415,0.14930811
-4.80540270,0.82030642,0.35956483,0.14821601,0.00164305,0.02804648,0.07746065,0.36953401,0.00231733,0.13836885
-4.79939970,0.76899766,0.34269365,0.13881842,0.00156625,0.02546500,0.07028522,0.34710856,0.00220003,0.12762562
-4.79339670,0.71728368,0.32446623,0.12948474,0.00148538,0.02301244,0.06344437,0.32436842,0.00207449,0.11716126
-4.78739370,0.66568069,0.30517891,0.12030420,0.00140110,0.02070282,0.05697622,0.30153806,0.00194301,0.10705095
-4.78139070,0.61470339,0.28513771,0.11136960,0.00131419,0.01854769,0.05091059,0.27884278,0.00180795,0.09736155
-4.77538769,0.56485518,0.26464979,0.10277612,0.00122551,0.01655618,0.04526929,0.25650393,0.00167166,0.08815125
-4.76938469,0.51661919,0.24401536,0.09462009,0.00113597,0.01473524,0.04006656,0.23473435,0.00153640,0.07946946
-4.76338169,0.47045065,0.22352046,0.08699807,0.00104652,0.01308988,0.03530976,0.21373440,0.00140431,0.07135688
-4.75737869,0.42677075,0.20343076,0.08000599,0.00095807,0.01162350,0.03100008,0.19368857,0.00127742,0.06384582
-4.75137569,0.38596217,0.18398668,0.07373857,0.00087150,0.01033814,0.02713349,0.17476290,0.00115755,0.05696068
-4.74537269,0.34836632,0.16539989,0.06828895,0.00078762,0.00923486,0.02370156,0.15710318,0.00104637,0.05071854
-4.73936968,0.31428230,0.14785113,0.06374839,0.00070716,0.00831402,0.02069241,0.14083398,0.00094537,0.04512984
-4.73336668,0.28396730,0.13148956,0.06020622,0.00063073,0.00757560,0.01809157,0.12605853,0.00085586,0.04019914
-4.72736368,0.25763831,0.11643318,0.05774973,0.00055883,0.00701937,0.01588276,0.11285920,0.00077901,0.03592587
-4.72136068,0.23547473,0.10277053,0.05646411,0.00049185,0.00664515,0.01404862,0.10129862,0.00071583,0.03230512
-4.71535768,0.21762159,0.09056316,0.05643220,0.00043005,0.00645288,0.01257135,0.09142123,0.00066724,0.02932828
-4.70935468,0.20419301,0.07984882,0.05773409,0.00037357,0.00644272,0.01143312,0.08325510,0.00063406,0.02698365
-4.70335168,0.19527534,0.07064512,0.06044648,0.00032247,0.00661498,0.01061655,0.07681380,0.00061708,0.02525701
-4.69734867,0.19092998,0.06295332,0.06464160,0.00027670,0.00697006,0.01010484,0.07209826,0.00061700,0.02413189
-4.69134567,0.19119525,0.05676212,0.07038589,0.00023613,0.00750826,0.00988197,0.06909843,0.00063454,0.02358987
-4.68534267,0.19608728,0.05205118,0.07773818,0.00020059,0.00822953,0.00993267,0.06779459,0.00067039,0.02361062
-4.67933967,0.20559981,0.04879424,0.08674760,0.00016986,0.00913320,0.01024230,0.06815831,0.00072523,0.02417189
-4.67333667,0.21970280,0.04696168,0.09745117,0.00014368,0.01021761,0.01079670,0.07015300,0.00079972,0.02524929
-4.66733367,0.23833996,0.04652240,0.10987110,0.00012182,0.01147972,0.01158189,0.07373395,0.00089452,0.02681606
-4.66133067,0.26142542,0.04744496,0.12401208,0.00010401,0.01291478,0.01258381,0.07884809,0.00101019,0.02884272
-4.65532766,0.28883972,0.04969800,0.13985854,0.00009004,0.01451590,0.01378795,0.08543339,0.00114725,0.03129673
-4.64932466,0.32042553,0.05324994,0.15737214,0.00007971,0.01627372,0.01517904,0.09341806,0.00130607,0.03414212
-4.64332166,0.35598346,0.05806793,0.17648964,0.00007289,0.01817618,0.01674075,0.10271969,0.00148690,0.03733926
