energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.68184092,4.38695221,0.96264549,3.33772477,0.00623513,0.06159957,0.01455119,0.56278067,0.60870687,0.22701730
-5.67583792,4.50135456,0.99084935,3.42074839,0.00649533,0.06395157,0.01532987,0.57322966,0.63488310,0.23415180
-5.66983492,4.60449582,1.01651351,3.49472114,0.00673397,0.06619030,0.01606834,0.58262756,0.65951204,0.24078335
-5.66383192,4.69408728,1.03912202,3.55793047,0.00694745,0.06828500,0.01675286,0.59072458,0.68220706,0.24678013
-5.65782891,4.76797023,1.05819110,3.60877070,0.00713269,0.07020625,0.01737038,0.59727924,0.70260244,0.25201456
-5.65182591,4.82418627,1.07328411,3.64579599,0.00728722,0.07192670,0.01790879,0.60206735,0.72036313,0.25636750
-5.64582291,4.86104290,1.08402554,3.66776973,0.00740924,0.07342173,0.01835730,0.60489041,0.73519345,0.25973217
-5.63981991,4.87717167,1.09011327,3.67370808,0.00749761,0.07467005,0.01870668,0.60558316,0.74684481,0.26201774
-5.63381691,4.87157607,1.09132857,3.66291574,0.00755186,0.07565411,0.01894951,0.60401989,0.75512185,0.26315238
-5.62781391,4.84366747,1.08754359,3.63501249,0.00757221,0.07636040,0.01908041,0.60011931,0.75988699,0.26308566
-5.62181091,4.79328761,1.07872588,3.58994931,0.00755946,0.07677967,0.01909616,0.59384774,0.76106317,0.26179029
-5.61580790,4.72071697,1.06494000,3.52801370,0.00751503,0.07690694,0.01899578,0.58522063,0.75863481,0.25926298
-5.60980490,4.62666917,1.04634617,3.44982409,0.00744086,0.07674155,0.01878059,0.57430250,0.75264714,0.25552464
-5.60380190,4.51227197,1.02319611,3.35631380,0.00733936,0.07628697,0.01845412,0.56120521,0.74320379,0.25061976
-5.59779890,4.37903621,0.99582649,3.24870567,0.00721335,0.07555070,0.01802202,0.54608498,0.73046308,0.24461514
-5.59179590,4.22881450,0.96465028,3.12847855,0.00706604,0.07454406,0.01749190,0.52913826,0.71463322,0.23759796
-5.58579290,4.06375170,0.93014650,2.99732743,0.00690096,0.07328202,0.01687307,0.51059677,0.69596648,0.22967346
-5.57978989,3.88622968,0.89284888,2.85711898,0.00672190,0.07178297,0.01617628,0.49072197,0.67475288,0.22096217
-5.57378689,3.69880861,0.85333398,2.70984440,0.00653297,0.07006853,0.01541342,0.46979928,0.65131352,0.21159695
-5.56778389,3.50416728,0.81220909,2.55757154,0.00633847,0.06816344,0.01459722,0.44813226,0.62599375,0.20171987
-5.56178089,3.30504455,0.77010051,2.40239800,0.00614299,0.06609531,0.01374083,0.42603694,0.59915656,0.19147914
-5.55577789,3.10418374,0.72764240,2.24640677,0.00595134,0.06389452,0.01285759,0.40383653,0.57117611,0.18102610
-5.54977489,2.90428152,0.68546651,2.09162569,0.00576855,0.06159399,0.01196063,0.38185647,0.54243169,0.17051237
-5.54377189,2.70794230,0.64419293,1.93999158,0.00559990,0.05922896,0.01106261,0.36042002,0.51330213,0.16008725
-5.53776888,2.51763878,0.60442188,1.79331983,0.00545089,0.05683673,0.01017548,0.33984426,0.48416066,0.14989539
-5.53176588,2.33567876,0.56672647,1.65327944,0.00532720,0.05445628,0.00931021,0.32043648,0.45537015,0.14007472
-5.52576288,2.16417825,0.53164648,1.52137377,0.00523464,0.05212785,0.00847666,0.30249080,0.42727882,0.13075462
-5.51975988,2.00504012,0.49968270,1.39892633,0.00517912,0.04989237,0.00768343,0.28628504,0.40021626,0.12205438
-5.51375688,1.85993777,0.47129186,1.28707135,0.00516652,0.04779080,0.00693780,0.27207756,0.37448975,0.11408188
-5.50775388,1.73030287,0.44688197,1.18674832,0.00520259,0.04586344,0.00624564,0.26010404,0.35038076,0.10693241
-5.50175088,1.61731633,0.42680760,1.09869968,0.00529279,0.04414901,0.00561148,0.25057412,0.32814174,0.10068764
-5.49574787,1.52190158,0.41136533,1.02347098,0.00544215,0.04268380,0.00503852,0.24366780,0.30799298,0.09541476
-5.48974487,1.44471957,0.40078904,0.96141283,0.00565504,0.04150070,0.00452867,0.23953158,0.29011972,0.09116562
-5.48374187,1.38616484,0.39524509,0.91268392,0.00593500,0.04062818,0.00408268,0.23827448,0.27466950,0.08797607
-5.47773887,1.34636255,0.39482760,0.87725483,0.00628450,0.04008941,0.00370023,0.23996395,0.26174976,0.08586521
-5.47173587,1.32516645,0.39955383,0.85491239,0.00670475,0.03990135,0.00338003,0.24462188,0.25142587,0.08483496
-5.46573287,1.32215806,0.40936006,0.84526445,0.00719550,0.04007396,0.00311997,0.25222085,0.24371967,0.08486960
-5.45972986,1.33664772,0.42409823,0.84774547,0.00775488,0.04060963,0.00291723,0.26268097,0.23860865,0.08593557
-5.45372686,1.36767829,0.44353378,0.86162302,0.00837920,0.04150269,0.00276838,0.27586753,0.23602583,0.08798151
-5.44772386,1.41403227,0.46734503,0.88600597,0.00906295,0.04273926,0.00266954,0.29158965,0.23586059,0.09093859
-5.44172086,1.47424364,0.49512455,0.91985463,0.00979868,0.04429727,0.00261646,0.30960043,0.23796049,0.09472121
-5.43571786,1.54661499,0.52638286,0.96199373,0.01057709,0.04614682,0.00260461,0.32959853,0.24213408,0.09922813
-5.42971486,1.62924105,0.56055482,1.01112858,0.01138710,0.04825078,0.00262932,0.35123169,0.24815492,0.10434402
-5.42371186,1.72003901,0.59700879,1.06586484,0.01221602,0.05056564,0.00268583,0.37410198,0.25576655,0.10994154
-5.41770885,1.81678591,0.63505865,1.12473224,0.01304982,0.05304276,0.00276939,0.39777312,0.26468864,0.11588388
-5.41170585,1.91716293,0.67397871,1.18621218,0.01387341,0.05562963,0.00287537,0.42177954,0.27462393,0.12202769
-5.40570285,2.01880604,0.71302102,1.24876895,0.01467106,0.05827155,0.00299927,0.44563713,0.28526597,0.12822654
-5.39969985,2.11936180,0.75143488,1.31088407,0.01542678,0.06091325,0.00313685,0.46885542,0.29630740,0.13433452
-5.39369685,2.21654697,0.78848776,1.37109287,0.01612481,0.06350071,0.00328419,0.49095070,0.30744842,0.14021021
-5.38769385,2.30820990,0.82348710,1.42802221,0.01675008,0.06598290,0.00343773,0.51145972,0.31840524,0.14572060
-5.38169085,2.39239162,0.85580199,1.48042819,0.01728870,0.06831348,0.00359432,0.52995335,0.32891822,0.15074493
-5.37568784,2.46738402,0.88488396,1.52723213,0.01772837,0.07045236,0.00375132,0.54604977,0.33875920,0.15517839
-5.36968484,2.53178286,0.91028582,1.56755355,0.01805883,0.07236698,0.00390657,0.55942644,0.34773796,0.15893527
-5.36368184,2.58453297,0.93167778,1.60073843,0.01827217,0.07403337,0.00405845,0.56983043,0.35570723,0.16195169
-5.35767884,2.62496351,0.94886003,1.62638152,0.01836310,0.07543687,0.00420592,0.57708661,0.36256637,0.16418759
-5.35167584,2.65281135,0.96177095,1.64434121,0.01832915,0.07657248,0.00434845,0.58110324,0.36826320,0.16562790
-5.34567284,2.66823115,0.97049059,1.65474625,0.01817071,0.07744480,0.00448606,0.58187467,0.37279409,0.16628289
-5.33966983,2.67179114,0.97523906,1.65799338,0.01789099,0.07806763,0.00461927,0.57948105,0.37620223,0.16618764
-5.33366683,2.66445449,0.97636967,1.65473585,0.01749597,0.07846322,0.00474903,0.57408499,0.37857415,0.16540056
-5.32766383,2.64754633,0.97435703,1.64586274,0.01699407,0.07866113,0.00487670,0.56592521,0.38003458,0.16400108
-5.32166083,2.62270773,0.96978045,1.63246964,0.01639592,0.07869685,0.00500396,0.55530762,0.38073994,0.16208660
-5.31565783,2.59183787,0.96330325,1.61582157,0.01571396,0.07861024,0.00513269,0.54259397,0.38087062,0.15976875
-5.30965483,2.55702664,0.95564862,1.59730941,0.01496197,0.07844376,0.00526493,0.52818878,0.38062256,0.15716923
-5.30365183,2.52048017,0.94757313,1.57840121,0.01415470,0.07824066,0.00540276,0.51252492,0.38019822,0.15441520
-5.29764882,2.48444192,0.93983874,1.56059029,0.01330730,0.07804321,0.00554819,0.49604862,0.37979757,0.15163465
-5.29164582,2.45111241,0.93318444,1.54534184,0.01243492,0.07789095,0.00570308,0.47920430,0.37960926,0.14895171
-5.28564282,2.42257055,0.92829857,1.53404009,0.01155224,0.07781912,0.00586905,0.46242004,0.37980242,0.14648223
-5.27963982,2.40069932,0.92579298,1.52793786,0.01067312,0.07785730,0.00604737,0.44609408,0.38051938,0.14432969
-5.27363682,2.38711877,0.92617977,1.52811044,0.00981019,0.07802830,0.00623889,0.43058292,0.38186954,0.14258172
-5.26763382,2.38312850,0.92985166,1.53541543,0.00897466,0.07834732,0.00644399,0.41619138,0.38392465,0.14130716
-5.26163082,2.38966174,0.93706670,1.55046006,0.00817604,0.07882142,0.00666252,0.40316491,0.38671557,0.14055398
-5.25562781,2.40725262,0.94793769,1.57357708,0.00742209,0.07944934,0.00689376,0.39168429,0.39023074,0.14034790
-5.24962481,2.43601764,0.96242685,1.60481029,0.00671872,0.08022162,0.00713640,0.38186296,0.39441619,0.14069193
-5.24362181,2.47565205,0.98034594,1.64391013,0.00607003,0.08112100,0.00738857,0.37374674,0.39917727,0.14156668
-5.23761881,2.52544098,1.00136167,1.69033958,0.00547836,0.08212315,0.00764781,0.36731596,0.40438189,0.14293151
-5.23161581,2.58428507,1.02500633,1.74329024,0.00494445,0.08319762,0.00791116,0.36248978,0.40986515,0.14472647
-5.22561281,2.65073949,1.05069330,1.80170799,0.00446759,0.08430906,0.00817517,0.35913244,0.41543523,0.14687475
-5.21960980,2.72306490,1.07773683,1.86432743,0.00404582,0.08541851,0.00843604,0.35706107,0.42088032,0.14928591
-5.21360680,2.79928869,1.10537540,1.92971384,0.00367616,0.08648495,0.00868965,0.35605481,0.42597629,0.15185935
-5.20760380,2.87727398,1.13279793,1.99631114,0.00335483,0.08746684,0.00893173,0.35586477,0.43049498,0.15448822
-5.20160080,2.95479413,1.15917186,2.06249421,0.00307749,0.08832370,0.00915795,0.35622454,0.43421260,0.15706342
-5.19559780,3.02960996,1.18367213,2.12662352,0.00283944,0.08901768,0.00936403,0.35686081,0.43691820,0.15947762
-5.18959480,3.09954682,1.20551000,2.18710010,0.00263580,0.08951505,0.00954596,0.35750377,0.43842172,0.16162922
-5.18359180,3.16256870,1.22396063,2.24241881,0.00246176,0.08978750,0.00970005,0.35789700,0.43856145,0.16342596
-5.17758879,3.21684668,1.23838852,2.29121784,0.00231265,0.08981330,0.00982311,0.35780641,0.43721060,0.16478811
-5.17158579,3.26081912,1.24826971,2.33232255,0.00218413,0.08957821,0.00991253,0.35702815,0.43428268,0.16565127
-5.16558279,3.29324146,1.25320996,2.36478211,0.00207226,0.08907613,0.00996643,0.35539515,0.42973562,0.16596836
-5.15957979,3.31322384,1.25295830,2.38789744,0.00197356,0.08830941,0.00998369,0.35278213,0.42357428,0.16571115
-5.15357679,3.32025509,1.24741528,2.40123957,0.00188506,0.08728887,0.00996405,0.34910898,0.41585149,0.16487083
-5.14757379,3.31421264,1.23663574,2.40465786,0.00180435,0.08603352,0.00990807,0.34434252,0.40666726,0.16345801
-5.14157079,3.29535803,1.22082597,2.39827785,0.00172952,0.08456989,0.00981718,0.33849647,0.39616650,0.16150188
-5.13556778,3.26431845,1.20033547,2.38248916,0.00165921,0.08293118,0.00969358,0.33162987,0.38453508,0.15904875
-5.12956478,3.22205562,1.17564355,2.35792419,0.00159250,0.08115606,0.00954022,0.32384394,0.37199449,0.15615995
-5.12356178,3.16982336,1.14734163,2.32542862,0.00152893,0.07928730,0.00936065,0.31527754,0.35879529,0.15290923
-5.11755878,3.10911594,1.11611166,2.28602538,0.00146839,0.07737026,0.00915894,0.30610152,0.34520955,0.14937976
-5.11155578,3.04160971,1.08270197,2.24087358,0.00141111,0.07545133,0.00893950,0.29651210,0.33152260,0.14566094
-5.10555278,2.96910043,1.04790123,2.19122441,0.00135759,0.07357625,0.00870693,0.28672360,0.31802436,0.14184499
-5.09954977,2.89343905,1.01251190,2.13837585,0.00130852,0.07178867,0.00846591,0.27696078,0.30500061,0.13802374
-5.09354677,2.81646862,0.97732397,2.08362803,0.00126474,0.07012863,0.00822099,0.26745112,0.29272446,0.13428545
-5.08754377,2.73996468,0.94309021,2.02824114,0.00122719,0.06863140,0.00797648,0.25841718,0.28144836,0.13071207
-5.08154077,2.66558140,0.91050372,1.97339724,0.00119688,0.06732646,0.00773635,0.25006948,0.27139689,0.12737678
-5.07553777,2.59480522,0.88017867,1.92016743,0.00117483,0.06623674,0.00750410,0.24260002,0.26276054,0.12434215
-5.06953477,2.52891748,0.85263468,1.86948520,0.00116205,0.06537823,0.00728270,0.23617663,0.25569072,0.12165875
-5.06353177,2.46896672,0.82828534,1.82212680,0.00115951,0.06475981,0.00707456,0.23093834,0.25029605,0.11936439
-5.05752876,2.41575138,0.80743108,1.77869866,0.00116815,0.06438338,0.00688151,0.22699193,0.24664009,0.11748388
-5.05152576,2.36981263,0.79025634,1.73963218,0.00118882,0.06424430,0.00670481,0.22440951,0.24474047,0.11602939
-5.04552276,2.33143700,0.77683089,1.70518525,0.00122229,0.06433198,0.00654521,0.22322748,0.24456941,0.11500115
-5.03951976,2.30066801,0.76711488,1.67545025,0.00126928,0.06463074,0.00640297,0.22344651,0.24605560,0.11438872
-5.03351676,2.27732562,0.76096735,1.65036744,0.00133037,0.06512073,0.00627797,0.22503272,0.24908727,0.11417239
-5.02751376,2.26103222,0.75815730,1.62974318,0.00140607,0.06577897,0.00616978,0.22791983,0.25351634,0.11432494
-5.02151076,2.25124371,0.75837699,1.61327158,0.00149680,0.06658042,0.00607771,0.23201226,0.25916352,0.11481337
-5.01550775,2.24728420,0.76125664,1.60055889,0.00160282,0.06749896,0.00600094,0.23718893,0.26582407,0.11560075
-5.00950475,2.24838271,0.76637990,1.59114920,0.00172429,0.06850839,0.00593854,0.24330775,0.27327419,0.11664795
-5.00350175,2.25371049,0.77329955,1.58455071,0.00186120,0.06958327,0.00588956,0.25021050,0.28127762,0.11791519
-4.99749875,2.26241763,0.78155277,1.58026141,0.00201337,0.07069960,0.00585306,0.25772807,0.28959252,0.11936350
-4.99149575,2.27366782,0.79067561,1.57779339,0.00218044,0.07183543,0.00582814,0.26568584,0.29797820,0.12095581
-4.98549275,2.28667015,0.80021623,1.57669495,0.00236178,0.07297122,0.00581393,0.27390905,0.30620160,0.12265789
-4.97948974,2.30070714,0.80974670,1.57656999,0.00255657,0.07409014,0.00580965,0.28222804,0.31404350,0.12443899
-4.97348674,2.31515851,0.81887297,1.57709399,0.00276366,0.07517812,0.00581451,0.29048320,0.32130399,0.12627228
-4.96748374,2.32951998,0.82724320,1.57802637,0.00298164,0.07622389,0.00582776,0.29852956,0.32780745,0.12813506
-4.96148074,2.34341696,0.83455417,1.57921887,0.00320875,0.07721883,0.00584864,0.30624079,0.33340657,0.13000880
-4.95547774,2.35661304,0.84055589,1.58061992,0.00344293,0.07815684,0.00587634,0.31351264,0.33798562,0.13187906
-4.94947474,2.36901313,0.84505449,1.58227487,0.00368180,0.07903406,0.00591003,0.32026562,0.34146270,0.13373536
-4.94347174,2.38066142,0.84791350,1.58432234,0.00392266,0.07984873,0.00594879,0.32644690,0.34379101,0.13557095
-4.93746873,2.39173462,0.84905356,1.58698682,0.00416254,0.08060089,0.00599167,0.33203132,0.34495915,0.13738262
-4.93146573,2.40253042,0.84845078,1.59056784,0.00439824,0.08129224,0.00603765,0.33702150,0.34499036,0.13917049
-4.92546273,2.41345200,0.84613391,1.59542616,0.00462637,0.08192597,0.00608571,0.34144700,0.34394089,0.14093782
-4.91945973,2.42498886,0.84218029,1.60196746,0.00484345,0.08250666,0.00613486,0.34536261,0.34189732,0.14269089
-4.91345673,2.43769466,0.83671091,1.61062406,0.00504596,0.08304020,0.00618414,0.34884559,0.33897318,0.14443885
-4.90745373,2.45216265,0.82988458,1.62183523,0.00523047,0.08353378,0.00623275,0.35199224,0.33530473,0.14619356
-4.90145073,2.46899954,0.82189140,1.63602690,0.00539372,0.08399579,0.00628004,0.35491363,0.33104614,0.14796940
-4.89544772,2.48879836,0.81294568,1.65359128,0.00553271,0.08443587,0.00632559,0.35773069,0.32636424,0.14978305
-4.88944472,2.51211136,0.80327840,1.67486714,0.00564484,0.08486470,0.00636927,0.36056895,0.32143284,0.15165307
-4.88344172,2.53942354,0.79312949,1.70012140,0.00572797,0.08529398,0.00641122,0.36355287,0.31642696,0.15359947
-4.87743872,2.57112789,0.78273995,1.72953277,0.00578049,0.08573611,0.00645194,0.36680022,0.31151701,0.15564298
-4.87143572,2.60750295,0.77234425,1.76317788,0.00580145,0.08620388,0.00649223,0.37041654,0.30686319,0.15780426
-4.86543272,2.64869364,0.76216297,1.80102059,0.00579055,0.08671007,0.00653316,0.37449004,0.30261021,0.16010292
-4.85942971,2.69469610,0.75239606,1.84290479,0.00574817,0.08726683,0.00657608,0.37908706,0.29888257,0.16255631
-4.85342671,2.74534707,0.74321692,1.88855118,0.00567540,0.08788510,0.00662251,0.38424838,0.29578052,0.16517828
-4.84742371,2.80031852,0.73476741,1.93755816,0.00557399,0.08857381,0.00667403,0.38998645,0.29337686,0.16797784
-4.84142071,2.85911781,0.72715413,1.98940692,0.00544632,0.08933920,0.00673223,0.39628382,0.29171466,0.17095780
-4.83541771,2.92109371,0.72044590,2.04347080,0.00529531,0.09018397,0.00679858,0.40309279,0.29080610,0.17411349
-4.82941471,2.98544816,0.71467278,2.09902860,0.00512437,0.09110659,0.00687428,0.41033625,0.29063228,0.17743166
-4.82341171,3.05125387,0.70982646,2.15528163,0.00493723,0.09210067,0.00696017,0.41790991,0.29114430,0.18088960
-4.81740870,3.11747707,0.70586216,2.21137393,0.00473788,0.09315449,0.00705666,0.42568559,0.29226527,0.18445454
-4.81140570,3.18300512,0.70270186,2.26641523,0.00453042,0.09425072,0.00716358,0.43351571,0.29389348,0.18808353
-4.80540270,3.24667802,0.70023876,2.31950573,0.00431895,0.09536639,0.00728014,0.44123858,0.29590636,0.19172373
-4.79939970,3.30732284,0.69834280,2.36976213,0.00410743,0.09647318,0.00740492,0.44868446,0.29816533,0.19531314
-4.79339670,3.36379011,0.69686695,2.41634397,0.00389961,0.09753792,0.00753583,0.45568199,0.30052110,0.19878186
-4.78739370,3.41499074,0.69565403,2.45847937,0.00369889,0.09852345,0.00767016,0.46206489,0.30281950,0.20205390
-4.78139070,3.45993240,0.69454373,2.49548936,0.00350825,0.09938972,0.00780465,0.46767849,0.30490736,0.20504926
-4.77538769,3.49775377,0.69337960,2.52680998,0.00333023,0.10009520,0.00793557,0.47238594,0.30663838,0.20768652
-4.76938469,3.52775564,0.69201557,2.55201120,0.00316683,0.10059836,0.00805887,0.47607378,0.30787865,0.20988562
-4.76338169,3.54942748,0.69032191,2.57081222,0.00301952,0.10085942,0.00817030,0.47865666,0.30851172,0.21157076
-4.75737869,3.56246846,0.68819029,2.58309235,0.00288924,0.10084201,0.00826563,0.48008106,0.30844290,0.21267340
-4.75137569,3.56680210,0.68553769,2.58889709,0.00277644,0.10051490,0.00834078,0.48032778,0.30760271,0.21313504
-4.74537269,3.56258369,0.68230925,2.58843919,0.00268104,0.09985359,0.00839203,0.47941319,0.30594933,0.21290978
-4.73936968,3.55020031,0.67847969,2.58209450,0.00260259,0.09884167,0.00841620,0.47738915,0.30346994,0.21196655
-4.73336668,3.53026302,0.67405356,2.57039258,0.00254023,0.09747195,0.00841079,0.47434160,0.30018098,0.21029071
-4.72736368,3.50359153,0.66906414,2.55400246,0.00249281,0.09574727,0.00837412,0.47038790,0.29612725,0.20788519
-4.72136068,3.47119165,0.66357124,2.53371366,0.00245896,0.09368096,0.00830546,0.46567307,0.29138005,0.20477097
-4.71535768,3.43422616,0.65765791,2.51041334,0.00243715,0.09129688,0.00820511,0.46036497,0.28603422,0.20098680
-4.70935468,3.39398010,0.65142630,2.48505981,0.00242579,0.08862913,0.00807440,0.45464869,0.28020457,0.19658843
-4.70335168,3.35182150,0.64499288,2.45865361,0.00242326,0.08572135,0.00791576,0.44872038,0.27402150,0.19164707
-4.69734867,3.30915892,0.63848317,2.43220674,0.00242800,0.08262577,0.00773265,0.44278064,0.26762627,0.18624740
-4.69134567,3.26739724,0.63202619,2.40671113,0.00243858,0.07940191,0.00752951,0.43702787,0.26116600,0.18048509
-4.68534267,3.22789315,0.62574900,2.38310737,0.00245372,0.07611514,0.00731166,0.43165162,0.25478863,0.17446404
-4.67933967,3.19191206,0.61977131,2.36225463,0.00247233,0.07283504,0.00708521,0.42682644,0.24863804,0.16829335
-4.67333667,3.16058775,0.61420056,2.34490290,0.00249358,0.06963374,0.00685691,0.42270621,0.24284956,0.16208426
-4.66733367,3.13488641,0.60912753,2.33166839,0.00251685,0.06658427,0.00663401,0.41941925,0.23754590,0.15594713
-4.66133067,3.11557628,0.60462269,2.32301303,0.00254181,0.06375891,0.00642411,0.41706447,0.23283383,0.14998859
-4.65532766,3.10320388,0.60073335,2.31922890,0.00256837,0.06122772,0.00623498,0.41570851,0.22880158,0.14430898
-4.64932466,3.09807794,0.59748179,2.32042796,0.00259668,0.05905718,0.00607446,0.41538410,0.22551697,0.13900009
-4.64332166,3.10026137,0.59486437,2.32653776,0.00262711,0.05730899,0.00595025,0.41608963,0.22302649,0.13414340
