energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.85592796,7.32177434,0.42787757,3.04600791,0.03684053,0.43230289,1.64910607,2.81983719,0.03529203,0.77928954
-5.84992496,7.30878232,0.41533074,3.04113065,0.03755143,0.42103509,1.61952035,2.83678681,0.03491619,0.77218128
-5.84392196,7.28582224,0.40489419,3.03175879,0.03814179,0.40936047,1.58773622,2.84865201,0.03447453,0.76489527
-5.83791896,7.25241735,0.39647838,3.01818289,0.03859636,0.39723748,1.55374960,2.85478366,0.03396509,0.75730928
-5.83191596,7.20853035,0.38999307,3.00087432,0.03890266,0.38464999,1.51765222,2.85472673,0.03338669,0.74932991
-5.82591296,7.15459044,0.38535150,2.98049151,0.03905138,0.37160682,1.47962938,2.84823801,0.03273912,0.74089714
-5.81990995,7.09150647,0.38247348,2.95788048,0.03903668,0.35814049,1.43995395,2.83529849,0.03202324,0.73198785
-5.81390695,7.02066560,0.38128739,2.93406937,0.03885636,0.34430526,1.39897704,2.81611984,0.03124112,0.72261820
-5.80790395,6.94391699,0.38173095,2.91025678,0.03851191,0.33017444,1.35711576,2.79114474,0.03039607,0.71284472
-5.80190095,6.86354075,0.38375082,2.88779411,0.03800844,0.31583735,1.31483889,2.76104066,0.02949267,0.70276403
-5.79589795,6.78220271,0.38730113,2.86816221,0.03735446,0.30139578,1.27265091,2.72668717,0.02853682,0.69251123
-5.78989495,6.70289626,0.39234105,2.85294292,0.03656162,0.28696034,1.23107535,2.68915700,0.02753567,0.68225686
-5.78389195,6.62887271,0.39883157,2.84378623,0.03564434,0.27264662,1.19063796,2.64969098,0.02649753,0.67220267
-5.77788894,6.56356206,0.40673171,2.84237390,0.03461930,0.25857155,1.15185056,2.60966771,0.02543178,0.66257617
-5.77188594,6.51048651,0.41599455,2.85038068,0.03350499,0.24484981,1.11519602,2.57056847,0.02434870,0.65362419
-5.76588294,6.47316894,0.42656314,2.86943389,0.03232116,0.23159065,1.08111496,2.53393835,0.02325932,0.64560563
-5.75987994,6.45503888,0.43836670,2.90107269,0.03108830,0.21889501,1.04999453,2.50134463,0.02217517,0.63878369
-5.75387694,6.45933851,0.45131739,2.94670783,0.02982705,0.20685320,1.02215947,2.47433358,0.02110808,0.63341760
-5.74787394,6.48903107,0.46530766,3.00758285,0.02855776,0.19554296,0.99786578,2.45438673,0.02006991,0.62975439
-5.74187094,6.54671401,0.48020867,3.08473768,0.02729997,0.18502814,0.97729668,2.44287810,0.01907231,0.62802066
-5.73586793,6.63453888,0.49586955,3.17897523,0.02607201,0.17535789,0.96056113,2.44103336,0.01812644,0.62841475
-5.72986493,6.75414002,0.51211782,3.29083175,0.02489062,0.16656628,0.94769441,2.44989223,0.01724272,0.63109945
-5.72386193,6.90657364,0.52876082,3.42055142,0.02377064,0.15867243,0.93866066,2.47027539,0.01643059,0.63619538
-5.71785893,7.09226871,0.54558815,3.56806580,0.02272478,0.15168108,0.93335697,2.50275659,0.01569826,0.64377535
-5.71185593,7.31099110,0.56237493,3.73297851,0.02176344,0.14558333,0.93161871,2.54764124,0.01505253,0.65385970
-5.70585293,7.56182190,0.57888587,3.91455565,0.02089459,0.14035786,0.93322574,2.60495202,0.01449862,0.66641285
-5.69984992,7.84315083,0.59487978,4.11172244,0.02012371,0.13597214,0.93790911,2.67442214,0.01404001,0.68134109
-5.69384692,8.15268560,0.61011454,4.32306648,0.01945382,0.13238386,0.94535814,2.75549673,0.01367839,0.69849180
-5.68784392,8.48747757,0.62435212,4.54684814,0.01888550,0.12954245,0.95522739,2.84734245,0.01341358,0.71765411
-5.68184092,8.84396416,0.63736376,4.78101852,0.01841704,0.12739050,0.96714363,2.94886536,0.01324353,0.73856109
-5.67583792,9.21802779,0.64893478,5.02324530,0.01804455,0.12586529,0.98071252,3.05873669,0.01316440,0.76089350
-5.66983492,9.60507117,0.65886932,5.27094667,0.01776215,0.12490013,0.99552507,3.17542598,0.01317063,0.78428519
-5.66383192,10.00010786,0.66699451,5.52133344,0.01756223,0.12442578,1.01116386,3.29724075,0.01325508,0.80833002
-5.65782891,10.39786691,0.67316428,5.77145896,0.01743568,0.12437166,1.02720918,3.42237164,0.01340921,0.83259029
-5.65182591,10.79290939,0.67726270,6.01827639,0.01737215,0.12466711,1.04324495,3.54894159,0.01362329,0.85660660
-5.64582291,11.17975429,0.67920670,6.25870219,0.01736039,0.12524254,1.05886483,3.67505757,0.01388665,0.87990886
-5.63981991,11.55301044,0.67894833,6.48968457,0.01738854,0.12603050,1.07367826,3.79886308,0.01418796,0.90202831
-5.63381691,11.90751062,0.67647645,6.70827491,0.01744450,0.12696671,1.08731671,3.91858960,0.01451550,0.92251016
-5.62781391,12.23844349,0.67181793,6.91170015,0.01751619,0.12799113,1.09943994,4.03260499,0.01485745,0.94092655
-5.62181091,12.54147865,0.66503823,7.09743340,0.01759196,0.12904879,1.10974234,4.13945715,0.01520218,0.95688931
-5.61580790,12.81288011,0.65624153,7.26326021,0.01766087,0.13009072,1.11795911,4.23791114,0.01553856,0.97006224
-5.60980490,13.04960348,0.64557024,7.40733767,0.01771302,0.13107470,1.12387218,4.32697830,0.01585618,0.98017218
-5.60380190,13.24937270,0.63320395,7.52824352,0.01773983,0.13196584,1.12731553,4.40593633,0.01614562,0.98701872
-5.59779890,13.41073268,0.61935783,7.62501302,0.01773430,0.13273715,1.12817979,4.47433939,0.01639864,0.99048188
-5.59179590,13.53307534,0.60428036,7.69716137,0.01769123,0.13336975,1.12641581,4.53201825,0.01660837,0.99052750
-5.58579290,13.61663743,0.58825058,7.74469047,0.01760738,0.13385303,1.12203688,4.57907036,0.01676942,0.98721008
-5.57978989,13.66247014,0.57157459,7.76807918,0.01748160,0.13418443,1.11511949,4.61584072,0.01687796,0.98067277
-5.57378689,13.67238132,0.55458154,7.76825726,0.01731488,0.13436913,1.10580243,4.64289458,0.01693178,0.97114459
-5.56778389,13.64885310,0.53761909,7.74656389,0.01711037,0.13441931,1.09428412,4.66098349,0.01693024,0.95893480
-5.56178089,13.59493843,0.52104822,7.70469265,0.01687328,0.13435339,1.08081818,4.67100647,0.01687425,0.94442460
-5.55577789,13.51414123,0.50523771,7.64462528,0.01661078,0.13419486,1.06570722,4.67396816,0.01676616,0.92805649
-5.54977489,13.41028575,0.49055807,7.56855743,0.01633176,0.13397110,1.04929515,4.67093616,0.01660961,0.91032162
-5.54377189,13.28738089,0.47737521,7.47881995,0.01604664,0.13371197,1.03195808,4.66299931,0.01640941,0.89174550
-5.53776888,13.14948568,0.46604379,7.37779937,0.01576697,0.13344840,1.01409410,4.65122874,0.01617129,0.87287274
-5.53176588,13.00058150,0.45690041,7.26786142,0.01550514,0.13321100,0.99611237,4.63664320,0.01590171,0.85425113
-5.52576288,12.84445638,0.45025666,7.15128099,0.01527395,0.13302865,0.97842177,4.62017980,0.01560766,0.83641584
-5.51975988,12.68460560,0.44639231,7.03018172,0.01508615,0.13292732,0.96141952,4.60267076,0.01529640,0.81987401
-5.51375688,12.52415195,0.44554846,6.90648756,0.01495406,0.13292902,0.94548020,4.58482676,0.01497526,0.80509041
-5.50775388,12.36578775,0.44792118,6.78188811,0.01488904,0.13305097,0.93094546,4.56722649,0.01465137,0.79247456
-5.50175088,12.21173928,0.45365544,6.65781849,0.01490110,0.13330513,0.91811477,4.55031233,0.01433152,0.78236956
-5.49574787,12.06375350,0.46283977,6.53545377,0.01499847,0.13369786,0.90723758,4.53439115,0.01402190,0.77504315
-5.48974487,11.92310534,0.47550167,6.41571714,0.01518723,0.13423007,0.89850706,4.51963970,0.01372797,0.77068102
-5.48374187,11.79062331,0.49160415,6.29930015,0.01547093,0.13489748,0.89205563,4.50611331,0.01345431,0.76938271
-5.47773887,11.66673021,0.51104351,6.18669291,0.01585043,0.13569127,0.88795245,4.49375721,0.01320450,0.77116001
-5.47173587,11.55149536,0.53364859,6.07822133,0.01632363,0.13659891,0.88620296,4.48241939,0.01298104,0.77593801
-5.46573287,11.44469464,0.55918175,5.97408878,0.01688542,0.13760511,0.88675044,4.47186434,0.01278531,0.78355863
-5.45972986,11.34587448,0.58734164,5.87441883,0.01752770,0.13869305,0.88947945,4.46178711,0.01261753,0.79378661
-5.45372686,11.25441631,0.61776798,5.77929635,0.01823944,0.13984548,0.89422131,4.45182715,0.01247683,0.80631762
-5.44772386,11.16959835,0.65004828,5.68880430,0.01900693,0.14104599,0.90076103,4.44158196,0.01236128,0.82078844
-5.44172086,11.09065213,0.68372645,5.60305403,0.01981409,0.14228007,0.90884574,4.43062019,0.01226798,0.83678866
-5.43571786,11.01681181,0.71831323,5.52220748,0.02064286,0.14353614,0.91819424,4.41849455,0.01219321,0.85387376
-5.42971486,10.94735483,0.75329804,5.44649034,0.02147370,0.14480634,0.92850717,4.40475440,0.01213259,0.87157899
-5.42371186,10.88163333,0.78816197,5.37619570,0.02228616,0.14608714,0.93947754,4.38895820,0.01208126,0.88943371
-5.41770885,10.81909595,0.82239146,5.31167864,0.02305949,0.14737958,0.95080122,4.37068599,0.01203407,0.90697566
-5.41170585,10.75930046,0.85549204,5.25334247,0.02377326,0.14868934,0.96218673,4.34955167,0.01198581,0.92376472
-5.40570285,10.70191785,0.88700167,5.20161807,0.02440805,0.15002643,0.97336429,4.32521515,0.01193143,0.93939562
-5.39969985,10.64672890,0.91650297,5.15693798,0.02494606,0.15140458,0.98409331,4.29739400,0.01186626,0.95350921
-5.39369685,10.59361437,0.94363389,5.11970730,0.02537168,0.15284042,0.99416844,4.26587429,0.01178622,0.96580184
-5.38769385,10.54254018,0.96809619,5.09027329,0.02567205,0.15435230,1.00342352,4.23052019,0.01168797,0.97603254
-5.38169085,10.49353887,0.98966142,5.06889596,0.02583744,0.15595900,1.01173359,4.19128182,0.01156911,0.98402774
-5.37568784,10.44668864,1.00817402,5.05572128,0.02586159,0.15767830,1.01901477,4.14820091,0.01142826,0.98968336
-5.36968484,10.40209133,1.02355143,5.05075882,0.02574190,0.15952540,1.02522204,4.10141385,0.01126516,0.99296420
-5.36368184,10.35985035,1.03578128,5.05386501,0.02547951,0.16151141,1.03034513,4.05115181,0.01108069,0.99390081
-5.35767884,10.32004969,1.04491579,5.06473289,0.02507916,0.16364189,1.03440290,3.99773772,0.01087685,0.99258388
-5.35167584,10.28273485,1.05106369,5.08288887,0.02454906,0.16591560,1.03743637,3.94158013,0.01065668,0.98915657
-5.34567284,10.24789646,1.05438026,5.10769654,0.02390054,0.16832335,1.03950094,3.88316414,0.01042420,0.98380510
-5.33966983,10.21545715,1.05505592,5.13836705,0.02314759,0.17084736,1.04065837,3.82303970,0.01018420,0.97674812
-5.33366683,10.18526223,1.05330419,5.17397560,0.02230635,0.17346072,1.04096883,3.76180774,0.00994209,0.96822530
-5.32766383,10.15707437,1.04934949,5.21348288,0.02139456,0.17612749,1.04048363,3.70010487,0.00970371,0.95848581
-5.32166083,10.13057257,1.04341563,5.25576046,0.02043089,0.17880304,1.03923909,3.63858731,0.00947507,0.94777707
-5.31565783,10.10535548,1.03571548,5.29961887,0.01943436,0.18143487,1.03725174,3.57791467,0.00926213,0.93633442
-5.30965483,10.08094888,1.02644232,5.34383719,0.01842367,0.18396388,1.03451544,3.51873458,0.00907062,0.92437210
-5.30365183,10.05681732,1.01576331,5.38719297,0.01741663,0.18632594,1.03100024,3.46166860,0.00890574,0.91207583
-5.29764882,10.03237951,1.00381520,5.42849142,0.01642969,0.18845377,1.02665333,3.40730001,0.00877208,0.89959748
-5.29164582,10.00702703,0.99070250,5.46659321,0.01547743,0.19027916,1.02140183,3.35616410,0.00867337,0.88705172
-5.28564282,9.98014597,0.97649793,5.50044003,0.01457228,0.19173519,1.01515729,3.30874088,0.00861242,0.87451492
-5.27963982,9.95114078,0.96124498,5.52907768,0.01372421,0.19275869,1.00782163,3.26545058,0.00859100,0.86202614
-5.27363682,9.91945958,0.94496226,5.55167633,0.01294063,0.19329247,0.99929414,3.22665168,0.00860981,0.84959005
-5.26763382,9.88462015,0.92764934,5.56754783,0.01222635,0.19328758,0.98947910,3.19264116,0.00866854,0.83718150
-5.26163082,9.84623568,0.90929338,5.57616022,0.01158360,0.19270524,0.97829352,3.16365675,0.00876582,0.82475153
-5.25562781,9.80403914,0.88987641,5.57714923,0.01101225,0.19151847,0.96567460,3.13988034,0.00889940,0.81223426
-5.24962481,9.75790515,0.86938244,5.57032704,0.01050997,0.18971329,0.95158633,3.12144228,0.00906623,0.79955432
-5.24362181,9.70786832,0.84780429,5.55568803,0.01007255,0.18728955,0.93602504,3.10842564,0.00926262,0.78663446
-5.23761881,9.65413660,0.82514957,5.53341155,0.00969425,0.18426117,0.91902323,3.10086995,0.00948440,0.77340276
-5.23161581,9.59709874,0.80144554,5.50386141,0.00936815,0.18065595,0.90065180,3.09877392,0.00972713,0.75979921
-5.22561281,9.53732451,0.77674276,5.46758165,0.00908653,0.17651482,0.88102018,3.10209646,0.00998625,0.74578119
-5.21960980,9.47555708,0.75111725,5.42528839,0.00884124,0.17189065,0.86027457,3.11075593,0.01025727,0.73132775
-5.21360680,9.41269666,0.72467122,5.37785714,0.00862410,0.16684661,0.83859422,3.12462719,0.01053594,0.71644228
-5.20760380,9.34977524,0.69753234,5.32630530,0.00842717,0.16145420,0.81618596,3.14353682,0.01081837,0.70115368
-5.20160080,9.28792263,0.66985176,5.27176963,0.00824307,0.15579098,0.79327720,3.16725634,0.01110112,0.68551584
-5.19559780,9.22832424,0.64180086,5.21547858,0.00806520,0.14993806,0.77010780,3.19549427,0.01138131,0.66960566
-5.18959480,9.17217197,0.61356705,5.15871979,0.00788791,0.14397762,0.74692110,3.22788729,0.01165658,0.65351954
-5.18359180,9.12060969,0.58534884,5.10280326,0.00770666,0.13799031,0.72395471,3.26399146,0.01192512,0.63736880
-5.17758879,9.07467575,0.55735032,5.04902125,0.00751801,0.13205281,0.70143134,3.30327433,0.01218560,0.62127418
-5.17158579,9.03524496,0.52977538,4.99860603,0.00731968,0.12623562,0.67955027,3.34510880,0.01243709,0.60535969
-5.16558279,9.00297301,0.50282183,4.95268713,0.00711047,0.12060110,0.65847971,3.38876977,0.01267889,0.58974626
-5.15957979,8.97824664,0.47667576,4.91225007,0.00689018,0.11520182,0.63835062,3.43343423,0.01291046,0.57454553
-5.15357679,8.96114237,0.45150622,4.87809832,0.00665948,0.11007942,0.61925214,3.47818575,0.01313122,0.55985409
-5.14757379,8.95139681,0.42746045,4.85082067,0.00641975,0.10526381,0.60122889,3.52202371,0.01334041,0.54574841
-5.14157079,8.94839097,0.40465995,4.83076594,0.00617289,0.10077287,0.58428029,3.56387746,0.01353699,0.53228092
-5.13556778,8.95115027,0.38319734,4.81802648,0.00592119,0.09661264,0.56836190,3.60262563,0.01371945,0.51947723
-5.12956478,8.95836131,0.36313423,4.81243184,0.00566710,0.09277787,0.55338866,3.63711993,0.01388581,0.50733482
-5.12356178,8.96840531,0.34450021,4.81355326,0.00541312,0.08925303,0.53924000,3.66621294,0.01403352,0.49582308
-5.11755878,8.97940747,0.32729283,4.82071910,0.00516160,0.08601363,0.52576632,3.68878881,0.01415949,0.48488482
-5.11155578,8.98930013,0.31147881,4.83304070,0.00491468,0.08302784,0.51279675,3.70379568,0.01426014,0.47443910
-5.10555278,8.99589695,0.29699618,4.84944740,0.00467416,0.08025825,0.50014764,3.71027835,0.01433148,0.46438517
-5.09954977,8.99697453,0.28375743,4.86872908,0.00444143,0.07766384,0.48763138,3.70740970,0.01436928,0.45460738
-5.09354677,8.99035722,0.27165348,4.88958392,0.00421750,0.07520189,0.47506523,3.69451921,0.01436919,0.44498071
-5.08754377,8.97400067,0.26055826,4.91066870,0.00400292,0.07282987,0.46227952,3.67111718,0.01432699,0.43537672
-5.08154077,8.94606963,0.25033385,4.93064897,0.00379788,0.07050723,0.44912512,3.63691331,0.01423876,0.42566944
-5.07553777,8.90500573,0.24083575,4.94824633,0.00360218,0.06819694,0.43547955,3.59182863,0.01410114,0.41574109
-5.06953477,8.84958171,0.23191827,4.96228004,0.00341535,0.06586684,0.42125173,3.53599994,0.01391146,0.40548717
-5.06353177,8.77893905,0.22343965,4.97170112,0.00323670,0.06349061,0.40638504,3.46977664,0.01366797,0.39482090
-5.05752876,8.69260738,0.21526682,4.97561697,0.00306538,0.06104849,0.39085870,3.39370985,0.01336996,0.38367652
-5.05152576,8.59050476,0.20727953,4.97330573,0.00290047,0.05852762,0.37468741,3.30853437,0.01301789,0.37201160
-5.04552276,8.47291948,0.19937372,4.96421996,0.00274107,0.05592213,0.35791943,3.21514435,0.01261339,0.35980823
-5.03951976,8.34047484,0.19146408,4.94798021,0.00258633,0.05323282,0.34063323,3.11456375,0.01215928,0.34707290
-5.03351676,8.19407951,0.18348561,4.92435955,0.00243552,0.05046665,0.32293296,3.00791315,0.01165954,0.33383544
-5.02751376,8.03486708,0.17539428,4.89326084,0.00228805,0.04763597,0.30494309,2.89637427,0.01111918,0.32014692
-5.02151076,7.86412860,0.16716677,4.85468890,0.00214351,0.04475762,0.28680245,2.78115404,0.01054412,0.30607678
-5.01550775,7.68324256,0.15879931,4.80872012,0.00200170,0.04185186,0.26865802,2.66344963,0.00994097,0.29170928
-5.00950475,7.49360661,0.15030589,4.75547208,0.00186257,0.03894128,0.25065892,2.54441596,0.00931689,0.27713964
-5.00350175,7.29657507,0.14171581,4.69507560,0.00172625,0.03604971,0.23295066,2.42513705,0.00867929,0.26246996
-4.99749875,7.09340571,0.13307078,4.62765156,0.00159303,0.03320114,0.21567007,2.30660198,0.00803571,0.24780518
-4.99149575,6.88521854,0.12442187,4.55329416,0.00146330,0.03041882,0.19894105,2.18968640,0.00739348,0.23324925
-4.98549275,6.67296849,0.11582623,4.47206185,0.00133753,0.02772436,0.18287122,2.07513983,0.00675964,0.21890168
-4.97948974,6.45743286,0.10734400,4.38397654,0.00121624,0.02513709,0.16754963,1.96357881,0.00614068,0.20485467
-4.97348674,6.23921327,0.09903539,4.28903103,0.00109997,0.02267357,0.15304545,1.85548577,0.00554243,0.19119071
-4.96748374,6.01875125,0.09095804,4.18720388,0.00098923,0.02034720,0.13940768,1.75121308,0.00496992,0.17798097
-4.96148074,5.79635529,0.08316491,4.07848054,0.00088447,0.01816807,0.12666564,1.65099158,0.00442735,0.16528421
-4.95547774,5.57223710,0.07570247,3.96287891,0.00078609,0.01614294,0.11483034,1.55494278,0.00391800,0.15314641
-4.94947474,5.34655394,0.06860955,3.84047751,0.00069439,0.01427532,0.10389637,1.46309385,0.00344425,0.14160095
-4.94347174,5.11945376,0.06191654,3.71144382,0.00060956,0.01256575,0.09384419,1.37539437,0.00300760,0.13066924
-4.93746873,4.89112016,0.05564517,3.57606085,0.00053171,0.01101205,0.08464278,1.29173390,0.00260873,0.12036183
-4.93146573,4.66181398,0.04980856,3.43474988,0.00046082,0.00960972,0.07625232,1.21195963,0.00224755,0.11067974
-4.92546273,4.43190908,0.04441172,3.28808756,0.00039678,0.00835234,0.06862686,1.13589316,0.00192333,0.10161604
-4.91945973,4.20192013,0.03945228,3.13681626,0.00033940,0.00723199,0.06171683,1.06334589,0.00163475,0.09315749
-4.91345673,3.97252097,0.03492140,2.98184670,0.00028840,0.00623965,0.05547132,0.99413248,0.00138006,0.08528622
-4.90745373,3.74455283,0.03080481,2.82425256,0.00024344,0.00536558,0.04984000,0.92808204,0.00115713,0.07798127
-4.90145073,3.51902211,0.02708391,2.66525721,0.00020412,0.00459969,0.04477476,0.86504676,0.00096363,0.07122005
-4.89544772,3.29708823,0.02373684,2.50621315,0.00017003,0.00393182,0.04023086,0.80490808,0.00079703,0.06497963
-4.88944472,3.08004250,0.02073950,2.34857515,0.00014072,0.00335200,0.03616785,0.74758028,0.00065475,0.05923768
-4.88344172,2.86927937,0.01806650,2.19386824,0.00011574,0.00285067,0.03255003,0.69301169,0.00053423,0.05397335
-4.87743872,2.66626153,0.01569193,2.04365209,0.00009465,0.00241878,0.02934668,0.64118381,0.00043298,0.04916779
-4.87143572,2.47248094,0.01359008,1.89948320,0.00007704,0.00204796,0.02653201,0.59210853,0.00034859,0.04480447
-4.86543272,2.28941723,0.01173597,1.76287634,0.00006252,0.00173052,0.02408483,0.54582387,0.00027887,0.04086930
-4.85942971,2.11849552,0.01010576,1.63526678,0.00005073,0.00145954,0.02198816,0.50238855,0.00022177,0.03735055
-4.85342671,1.96104511,0.00867704,1.51797431,0.00004139,0.00122882,0.02022868,0.46187573,0.00017546,0.03423863
-4.84742371,1.81826044,0.00742908,1.41217031,0.00003425,0.00103288,0.01879604,0.42436635,0.00013833,0.03152574
-4.84142071,1.69116556,0.00634291,1.31884854,0.00002913,0.00086694,0.01768228,0.38994229,0.00010898,0.02920541
-4.83541771,1.58058304,0.00540140,1.23880024,0.00002593,0.00072685,0.01688109,0.35867973,0.00008624,0.02727202
-4.82941471,1.48710803,0.00458929,1.17259420,0.00002465,0.00060905,0.01638728,0.33064303,0.00006918,0.02572033
-4.82341171,1.41108806,0.00389319,1.12056182,0.00002537,0.00051052,0.01619618,0.30587929,0.00005709,0.02454494
-4.81740870,1.35260908,0.00330156,1.08278750,0.00002828,0.00042875,0.01630317,0.28441382,0.00004948,0.02373992
-4.81140570,1.31148786,0.00280478,1.05910447,0.00003371,0.00036167,0.01670339,0.26624677,0.00004614,0.02329845
-4.80540270,1.28727130,0.00239515,1.04909608,0.00004217,0.00030766,0.01739151,0.25135108,0.00004708,0.02321264
-4.79939970,1.27924255,0.00206697,1.05210272,0.00005432,0.00026548,0.01836170,0.23967171,0.00005264,0.02347342
-4.79339670,1.28643437,0.00181672,1.06723425,0.00007104,0.00023432,0.01960775,0.23112650,0.00006347,0.02407073
-4.78739370,1.30764964,0.00164318,1.09338815,0.00009348,0.00021376,0.02112348,0.22560849,0.00008058,0.02499380
-4.78139070,1.34148909,0.00154774,1.12927322,0.00012307,0.00020381,0.02290324,0.22298991,0.00010547,0.02623176
-4.77538769,1.38638621,0.00153467,1.17343879,0.00016156,0.00020492,0.02494273,0.22312767,0.00014011,0.02777435
-4.76938469,1.44064891,0.00161154,1.22430923,0.00021111,0.00021807,0.02723999,0.22587040,0.00018712,0.02961303
-4.76338169,1.50250750,0.00178960,1.28022318,0.00027431,0.00024477,0.02979666,0.23106686,0.00024986,0.03174216
-4.75737869,1.57016811,0.00208435,1.33947713,0.00035422,0.00028716,0.03261938,0.23857556,0.00033255,0.03416053
-4.75137569,1.64187046,0.00251606,1.40037219,0.00045442,0.00034812,0.03572137,0.24827531,0.00044042,0.03687294
-4.74537269,1.71594846,0.00311034,1.46126322,0.00057909,0.00043128,0.03912411,0.26007642,0.00057989,0.03989197
-4.73936968,1.79089193,0.00389876,1.52060862,0.00073297,0.00054122,0.04285904,0.27393210,0.00075875,0.04323979
-4.73336668,1.86540719,0.00491945,1.57701951,0.00092143,0.00068349,0.04696922,0.28984960,0.00098630,0.04694987
-4.72736368,1.93847427,0.00621760,1.62930636,0.00115045,0.00086474,0.05151080,0.30790054,0.00127359,0.05106867
-4.72136068,2.00939823,0.00784598,1.67652114,0.00142660,0.00109282,0.05655425,0.32822985,0.00163353,0.05565692
-4.71535768,2.07785197,0.00986518,1.71799345,0.00175695,0.00137683,0.06218514,0.35106263,0.00208110,0.06079068
-4.70935468,2.14390811,0.01234384,1.75335844,0.00214906,0.00172719,0.06850440,0.37670842,0.00263340,0.06656174
-4.70335168,2.20805756,0.01535847,1.78257531,0.00261077,0.00215567,0.07562790,0.40556206,0.00330979,0.07307752
-4.69734867,2.27121290,0.01899310,1.80593484,0.00315009,0.00267533,0.08368535,0.43810079,0.00413182,0.08046016
-4.69134567,2.33469517,0.02333850,1.82405516,0.00377501,0.00330048,0.09281815,0.47487696,0.00512322,0.08884478
-4.68534267,2.40020303,0.02849097,1.83786526,0.00449321,0.00404651,0.10317649,0.51650609,0.00630967,0.09837683
-4.67933967,2.46976420,0.03455076,1.84857626,0.00531181,0.00492972,0.11491536,0.56365016,0.00771852,0.10920847
-4.67333667,2.54566977,0.04161991,1.85764094,0.00623709,0.00596694,0.12818967,0.61699605,0.00937841,0.12149409
-4.66733367,2.63039260,0.04979965,1.86670267,0.00727408,0.00717525,0.14314845,0.67722953,0.01131862,0.13538483
-4.66133067,2.72649205,0.05918727,1.87753522,0.00842627,0.00857145,0.15992833,0.74500524,0.01356846,0.15102236
-4.65532766,2.83650783,0.06987256,1.89197545,0.00969526,0.01017150,0.17864637,0.82091357,0.01615632,0.16853210
-4.64932466,2.96284652,0.08193385,1.91185119,0.01108036,0.01198992,0.19939263,0.90544529,0.01910877,0.18801591
-4.64332166,3.10766482,0.09543375,1.93890702,0.01257837,0.01403907,0.22222257,0.99895547,0.02244937,0.20954470
