energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.28564282,5.30948647,0.03298642,0.00000000,0.75251284,3.11918025,0.69970327,1.38091236
-5.27963982,5.17973254,0.03118743,0.00000000,0.73739273,3.04545809,0.68435531,1.34928725
-5.27363682,5.03176200,0.02933892,0.00000000,0.71877529,2.96107001,0.66589639,1.31229891
-5.26763382,4.86778127,0.02746476,0.00000000,0.69693466,2.86721324,0.64460225,1.27048062
-5.26163082,4.69034030,0.02558827,0.00000000,0.67223360,2.76531267,0.62080420,1.22446579
-5.25562781,4.50224708,0.02373159,0.00000000,0.64511297,2.65697351,0.59487706,1.17496536
-5.24962481,4.30647657,0.02191514,0.00000000,0.61607909,2.54392965,0.56722587,1.12274301
-5.24362181,4.10607873,0.02015709,0.00000000,0.58568971,2.42799038,0.53827204,1.06858969
-5.23761881,3.90409008,0.01847302,0.00000000,0.55453913,2.31098800,0.50843965,1.01329857
-5.23161581,3.70345281,0.01687570,0.00000000,0.52324321,2.19472894,0.47814242,0.95764153
-5.22561281,3.50694456,0.01537494,0.00000000,0.49242489,2.08095021,0.44777207,0.90234840
-5.21960980,3.31712140,0.01397761,0.00000000,0.46270058,1.97128268,0.41768828,0.84808944
-5.21360680,3.13627529,0.01268778,0.00000000,0.43466797,1.86722227,0.38821087,0.79546183
-5.20760380,2.96640630,0.01150695,0.00000000,0.40889533,1.77010915,0.35961409,0.74498026
-5.20160080,2.80920914,0.01043435,0.00000000,0.38591243,1.68111483,0.33212337,0.69707181
-5.19559780,2.66607239,0.00946736,0.00000000,0.36620312,1.60123622,0.30591422,0.65207463
-5.18959480,2.53808824,0.00860194,0.00000000,0.35019928,1.53129564,0.28111326,0.61024024
-5.18359180,2.42607016,0.00783307,0.00000000,0.33827598,1.47194501,0.25780103,0.57173862
-5.17758879,2.33057556,0.00715530,0.00000000,0.33074759,1.42367292,0.23601625,0.53666554
-5.17158579,2.25193058,0.00656319,0.00000000,0.32786446,1.38681262,0.21576114,0.50505122
-5.16558279,2.19025443,0.00605183,0.00000000,0.32981008,1.36154977,0.19700751,0.47686971
-5.15957979,2.14548102,0.00561723,0.00000000,0.33669831,1.34792855,0.17970300,0.45204824
-5.15357679,2.11737642,0.00525682,0.00000000,0.34857085,1.34585548,0.16377740,0.43047593
-5.14757379,2.10555126,0.00496979,0.00000000,0.36539475,1.35510055,0.14914853,0.41201148
-5.14157079,2.10946793,0.00475745,0.00000000,0.38706022,1.37529582,0.13572756,0.39648960
-5.13556778,2.12844333,0.00462358,0.00000000,0.41337898,1.40593207,0.12342354,0.38372585
-5.12956478,2.16164830,0.00457471,0.00000000,0.44408341,1.44635453,0.11214712,0.37352025
-5.12356178,2.20810561,0.00462034,0.00000000,0.47882707,1.49575884,0.10181328,0.36565954
-5.11755878,2.26668854,0.00477321,0.00000000,0.51718678,1.55318897,0.09234328,0.35991855
-5.11155578,2.33612224,0.00504943,0.00000000,0.55866695,1.61753837,0.08366572,0.35606090
-5.10555278,2.41498993,0.00546866,0.00000000,0.60270624,1.68755586,0.07571697,0.35383955
-5.09954977,2.50174576,0.00605415,0.00000000,0.64868703,1.76185753,0.06844098,0.35299744
-5.09354677,2.59473551,0.00683287,0.00000000,0.69594751,1.83894521,0.06178873,0.35326865
-5.08754377,2.69222577,0.00783536,0.00000000,0.74379669,1.91723211,0.05571731,0.35438026
-5.08154077,2.79244147,0.00909573,0.00000000,0.79153156,1.99507530,0.05018891,0.35605518
-5.07553777,2.89361086,0.01065138,0.00000000,0.83845641,2.07081423,0.04516978,0.35801591
-5.06953477,2.99401630,0.01254276,0.00000000,0.88390331,2.14281421,0.04062916,0.35998921
-5.06353177,3.09204858,0.01481290,0.00000000,0.92725306,2.20951291,0.03653846,0.36171156
-5.05752876,3.18626204,0.01750690,0.00000000,0.96795573,2.26946802,0.03287047,0.36293515
-5.05152576,3.27542744,0.02067123,0.00000000,1.00554974,2.32140351,0.02959884,0.36343408
-5.04552276,3.35857933,0.02435292,0.00000000,1.03967849,2.36425238,0.02669776,0.36301037
-5.03951976,3.43505506,0.02859862,0.00000000,1.07010375,2.39719342,0.02414171,0.36149956
-5.03351676,3.50452271,0.03345353,0.00000000,1.09671486,2.41968003,0.02190550,0.35877531
-5.02751376,3.56699593,0.03896024,0.00000000,1.11953330,2.43145950,0.01996430,0.35475298
-5.02151076,3.62283429,0.04515744,0.00000000,1.13871214,2.43258161,0.01829383,0.34939172
-5.01550775,3.67272860,0.05207861,0.00000000,1.15453034,2.42339599,0.01687055,0.34269502
-5.00950475,3.71767168,0.05975063,0.00000000,1.16738193,2.40453842,0.01567186,0.33470966
-5.00350175,3.75891555,0.06819248,0.00000000,1.17776067,2.37690669,0.01467633,0.32552302
-4.99749875,3.79791715,0.07741384,0.00000000,1.18624058,2.34162741,0.01386388,0.31525904
-4.99149575,3.83627506,0.08741385,0.00000000,1.19345339,2.30001544,0.01321583,0.30407283
-4.98549275,3.87566035,0.09817997,0.00000000,1.20006374,2.25352805,0.01271507,0.29214434
-4.97948974,3.91774477,0.10968694,0.00000000,1.20674327,2.20371617,0.01234596,0.27967148
-4.97348674,3.96412972,0.12189591,0.00000000,1.21414469,2.15217501,0.01209439,0.26686278
-4.96748374,4.01627902,0.13475382,0.00000000,1.22287674,2.10049631,0.01194765,0.25393021
-4.96148074,4.07545860,0.14819293,0.00000000,1.23348129,2.05022430,0.01189430,0.24108233
-4.95547774,4.14268522,0.16213068,0.00000000,1.24641307,2.00281683,0.01192409,0.22851801
-4.94947474,4.21868621,0.17646975,0.00000000,1.26202299,1.95961308,0.01202776,0.21642115
-4.94347174,4.30387125,0.19109852,0.00000000,1.28054529,1.92180834,0.01219690,0.20495629
-4.93746873,4.39831670,0.20589173,0.00000000,1.30208903,1.89043629,0.01242381,0.19426540
-4.93146573,4.50176235,0.22071157,0.00000000,1.32663390,1.86635826,0.01270132,0.18446579
-4.92546273,4.61361986,0.23540911,0.00000000,1.35403032,1.85025898,0.01302273,0.17564909
-4.91945973,4.73299167,0.24982605,0.00000000,1.38400362,1.84264773,0.01338165,0.16788123
-4.91345673,4.85869898,0.26379692,0.00000000,1.41616209,1.84386363,0.01377191,0.16120329
-4.90745373,4.98931685,0.27715154,0.00000000,1.45000831,1.85408375,0.01418751,0.15563298
-4.90145073,5.12321480,0.28971792,0.00000000,1.48495344,1.87333274,0.01462259,0.15116668
-4.89544772,5.25860079,0.30132543,0.00000000,1.52033388,1.90149272,0.01507133,0.14778174
-4.88944472,5.39356705,0.31180819,0.00000000,1.55542971,1.93831244,0.01552801,0.14543896
-4.88344172,5.52613604,0.32100874,0.00000000,1.58948449,1.98341506,0.01598700,0.14408506
-4.87743872,5.65430515,0.32878167,0.00000000,1.62172574,2.03630400,0.01644274,0.14365501
-4.87143572,5.77608916,0.33499737,0.00000000,1.65138554,2.09636709,0.01688984,0.14407416
-4.86543272,5.88955940,0.33954556,0.00000000,1.67772080,2.16287906,0.01732309,0.14526016
-4.85942971,5.99287923,0.34233858,0.00000000,1.70003265,2.23500317,0.01773759,0.14712455
-4.85342671,6.08433534,0.34331426,0.00000000,1.71768431,2.31179269,0.01812875,0.14957415
-4.84742371,6.16236469,0.34243824,0.00000000,1.73011725,2.39219342,0.01849244,0.15251223
-4.84142071,6.22557737,0.33970566,0.00000000,1.73686495,2.47504807,0.01882508,0.15583950
-4.83541771,6.27277516,0.33514203,0.00000000,1.73756412,2.55910376,0.01912373,0.15945514
-4.82941471,6.30296639,0.32880332,0.00000000,1.73196290,2.64302345,0.01938617,0.16325764
-4.82341171,6.31537723,0.32077512,0.00000000,1.71992605,2.72540189,0.01961101,0.16714587
-4.81740870,6.30945966,0.31117092,0.00000000,1.70143685,2.80478656,0.01979776,0.17102016
-4.81140570,6.28489654,0.30012957,0.00000000,1.67659582,2.87970348,0.01994688,0.17478350
-4.80540270,6.24160383,0.28781192,0.00000000,1.64561637,2.94868751,0.02005979,0.17834293
-4.79939970,6.17973024,0.27439683,0.00000000,1.60881746,3.01031630,0.02013887,0.18161102
-4.79339670,6.09965409,0.26007673,0.00000000,1.56661378,3.06324672,0.02018743,0.18450737
-4.78739370,6.00197760,0.24505270,0.00000000,1.51950369,3.10625218,0.02020963,0.18696019
-4.78139070,5.88751814,0.22952952,0.00000000,1.46805541,3.13825917,0.02021033,0.18890776
-4.77538769,5.75729653,0.21371072,0.00000000,1.41289197,3.15838119,0.02019497,0.19029977
-4.76938469,5.61252194,0.19779384,0.00000000,1.35467550,3.16594816,0.02016934,0.19109832
-4.76338169,5.45457340,0.18196608,0.00000000,1.29409124,3.16052959,0.02013938,0.19127874
-4.75737869,5.28497770,0.16640053,0.00000000,1.23183191,3.14195023,0.02011092,0.19082984
-4.75137569,5.10538387,0.15125296,0.00000000,1.16858287,3.11029686,0.02008940,0.18975383
-4.74537269,4.91753448,0.13665947,0.00000000,1.10500843,3.06591594,0.02007964,0.18806578
-4.73936968,4.72323420,0.12273478,0.00000000,1.04173973,3.00940170,0.02008555,0.18579251
-4.73336668,4.52431642,0.10957140,0.00000000,0.97936447,2.94157533,0.02010994,0.18297120
-4.72736368,4.32260888,0.09723948,0.00000000,0.91841863,2.86345624,0.02015428,0.17964755
-4.72136068,4.11989936,0.08578741,0.00000000,0.85938040,2.77622654,0.02021861,0.17587374
-4.71535768,3.91790283,0.07524293,0.00000000,0.80266629,2.68119091,0.02030143,0.17170620
-4.70935468,3.71823136,0.06561485,0.00000000,0.74862950,2.57973359,0.02039970,0.16720336
-4.70335168,3.52236789,0.05689504,0.00000000,0.69756030,2.47327477,0.02050891,0.16242353
-4.69734867,3.33164539,0.04906077,0.00000000,0.64968842,2.36322853,0.02062326,0.15742294
-4.69134567,3.14723190,0.04207717,0.00000000,0.60518717,2.25096421,0.02073583,0.15225409
-4.68534267,2.97012238,0.03589972,0.00000000,0.56417893,2.13777300,0.02083892,0.14696456
-4.67933967,2.80113746,0.03047667,0.00000000,0.52674182,2.02484092,0.02092437,0.14159618
-4.67333667,2.64092890,0.02575141,0.00000000,0.49291702,1.91322918,0.02098401,0.13618468
-4.66733367,2.48999124,0.02166455,0.00000000,0.46271654,1.80386209,0.02101001,0.13075989
-4.66133067,2.34867861,0.01815582,0.00000000,0.43613083,1.69752262,0.02099537,0.12534620
-4.65532766,2.21722538,0.01516564,0.00000000,0.41313593,1.59485482,0.02093430,0.11996352
-4.64932466,2.09576919,0.01263653,0.00000000,0.39369976,1.49637232,0.02082259,0.11462841
-4.64332166,1.98437456,0.01051408,0.00000000,0.37778722,1.40247156,0.02065794,0.10935541
-4.63731866,1.88305558,0.00874780,0.00000000,0.36536369,1.31344836,0.02044022,0.10415849
-4.63131566,1.79179581,0.00729163,0.00000000,0.35639695,1.22951641,0.02017158,0.09905232
-4.62531266,1.71056444,0.00610427,0.00000000,0.35085711,1.15082614,0.01985652,0.09405353
-4.61930965,1.63932726,0.00514935,0.00000000,0.34871478,1.07748259,0.01950186,0.08918172
-4.61330665,1.57805208,0.00439535,0.00000000,0.34993745,1.00956131,0.01911658,0.08446010
-4.60730365,1.52670818,0.00381548,0.00000000,0.35448427,0.94712134,0.01871160,0.07991591
-4.60130065,1.48526021,0.00338742,0.00000000,0.36229960,0.89021462,0.01829938,0.07558043
-4.59529765,1.45365692,0.00309297,0.00000000,0.37330572,0.83889169,0.01789361,0.07148864
-4.58929465,1.43181582,0.00291769,0.00000000,0.38739512,0.79320366,0.01750872,0.06767853
-4.58329165,1.41960517,0.00285043,0.00000000,0.40442292,0.75320060,0.01715936,0.06419020
-4.57728864,1.41682446,0.00288286,0.00000000,0.42420009,0.71892697,0.01685994,0.06106461
-4.57128564,1.42318520,0.00300907,0.00000000,0.44648771,0.69041459,0.01662412,0.05834219
-4.56528264,1.43829338,0.00322500,0.00000000,0.47099310,0.66767392,0.01646432,0.05606136
-4.55927964,1.46163507,0.00352801,0.00000000,0.49736801,0.65068442,0.01639130,0.05425694
-4.55327664,1.49256637,0.00391643,0.00000000,0.52520928,0.63938457,0.01641374,0.05295858
-4.54727364,1.53030857,0.00438902,0.00000000,0.55406214,0.63366248,0.01653795,0.05218935
-4.54127064,1.57394919,0.00494463,0.00000000,0.58342624,0.63334757,0.01676760,0.05196432
-4.53526763,1.62244913,0.00558172,0.00000000,0.61276425,0.63820373,0.01710355,0.05228940
-4.52926463,1.67465583,0.00629801,0.00000000,0.64151283,0.64792471,0.01754374,0.05316046
-4.52326163,1.72932206,0.00709017,0.00000000,0.66909569,0.66213163,0.01808318,0.05456261
-4.51725863,1.78512968,0.00795349,0.00000000,0.69493802,0.68037320,0.01871401,0.05646985
-4.51125563,1.84071737,0.00888172,0.00000000,0.71848194,0.70212854,0.01942566,0.05884506
-4.50525263,1.89471140,0.00986692,0.00000000,0.73920219,0.72681274,0.02020503,0.06164028
-4.49924962,1.94575817,0.01089942,0.00000000,0.75662139,0.75378516,0.02103680,0.06479747
-4.49324662,1.99255744,0.01196781,0.00000000,0.77032431,0.78236026,0.02190377,0.06824954
-4.48724362,2.03389507,0.01305917,0.00000000,0.77997042,0.81182101,0.02278727,0.07192182
-4.48124062,2.06867424,0.01415924,0.00000000,0.78530425,0.84143447,0.02366763,0.07573389
-4.47523762,2.09594426,0.01525280,0.00000000,0.78616311,0.87046945,0.02452468,0.07960171
-4.46923462,2.11492630,0.01632412,0.00000000,0.78248198,0.89821580,0.02533830,0.08344016
-4.46323162,2.12503537,0.01735746,0.00000000,0.77429528,0.92400500,0.02608895,0.08716571
-4.45722861,2.12589832,0.01833767,0.00000000,0.76173560,0.94723162,0.02675829,0.09069938
-4.45122561,2.11736755,0.01925089,0.00000000,0.74502959,0.96737508,0.02732973,0.09396984
-4.44522261,2.09953047,0.02008519,0.00000000,0.72449117,0.98402127,0.02778894,0.09691648
-4.43921961,2.07271481,0.02083129,0.00000000,0.70051255,0.99688329,0.02812442,0.09949254
-4.43321661,2.03748989,0.02148324,0.00000000,0.67355345,1.00582090,0.02832788,0.10166802
-4.42721361,1.99466421,0.02203906,0.00000000,0.64412912,1.01085780,0.02839465,0.10343242
-4.42121061,1.94527960,0.02250131,0.00000000,0.61279758,1.01219646,0.02832398,0.10479716
-4.41520760,1.89060216,0.02287759,0.00000000,0.58014670,1.01022969,0.02811917,0.10579759
-4.40920460,1.83211036,0.02318085,0.00000000,0.54678159,1.00554846,0.02778767,0.10649447
-4.40320160,1.77148047,0.02342966,0.00000000,0.51331256,0.99894570,0.02734104,0.10697498
-4.39719860,1.71056933,0.02364828,0.00000000,0.48034426,0.99141547,0.02679470,0.10735305
-4.39119560,1.65139473,0.02386653,0.00000000,0.44846584,0.98414729,0.02616772,0.10776903
-4.38519260,1.59611306,0.02411957,0.00000000,0.41824263,0.97851547,0.02548233,0.10838867
-4.37918959,1.54699436,0.02444743,0.00000000,0.39020901,0.97606308,0.02476338,0.10940132
-4.37318659,1.50639435,0.02489440,0.00000000,0.36486267,0.97848072,0.02403780,0.11101742
-4.36718359,1.47672322,0.02550824,0.00000000,0.34265984,0.98757984,0.02333381,0.11346513
-4.36118059,1.46041093,0.02633919,0.00000000,0.32401150,1.00526082,0.02268020,0.11698624
-4.35517759,1.45986868,0.02743891,0.00000000,0.30928018,1.03347595,0.02210553,0.12183130
-4.34917459,1.47744633,0.02885918,0.00000000,0.29877708,1.07418747,0.02163732,0.12825391
-4.34317159,1.51538577,0.03065054,0.00000000,0.29275939,1.12932109,0.02130125,0.13650442
-4.33716858,1.57577037,0.03286080,0.00000000,0.29142748,1.20071563,0.02112039,0.14682284
-4.33116558,1.66047085,0.03553355,0.00000000,0.29492190,1.29006931,0.02111447,0.15943135
-4.32516258,1.77108832,0.03870653,0.00000000,0.30332012,1.39888379,0.02129928,0.17452622
-4.31915958,1.90889571,0.04241014,0.00000000,0.31663305,1.52840715,0.02168607,0.19226966
-4.31315658,2.07477888,0.04666586,0.00000000,0.33480149,1.67957715,0.02228116,0.21278144
-4.30715358,2.26917950,0.05148494,0.00000000,0.35769272,1.85296674,0.02308561,0.23613094
