energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.58579290,4.09869597,0.01404915,0.07587370,0.83086283,0.44177845,1.09656069,0.00000000,0.06125334,1.95429934
-5.57978989,4.09800579,0.01526785,0.07742237,0.82588472,0.43516176,1.07378093,0.00000000,0.06376510,1.95285526
-5.57378689,4.10039739,0.01666751,0.07908910,0.82131133,0.42933092,1.05161722,0.00000000,0.06647418,1.95240914
-5.56778389,4.10758699,0.01825931,0.08091320,0.81760592,0.42455104,1.03070385,0.00000000,0.06940974,1.95373767
-5.56178089,4.12109088,0.02005118,0.08293270,0.81519476,0.42104860,1.01161518,0.00000000,0.07259883,1.95752861
-5.55577789,4.14218549,0.02204716,0.08518311,0.81445530,0.41900574,0.99485388,0.00000000,0.07606513,1.96436333
-5.54977489,4.17187288,0.02424681,0.08769607,0.81570548,0.41855586,0.98084078,0.00000000,0.07982754,1.97470190
-5.54377189,4.21085206,0.02664465,0.09049796,0.81919447,0.41978049,0.96990665,0.00000000,0.08389877,1.98887084
-5.53776888,4.25949614,0.02922978,0.09360854,0.82509482,0.42270754,0.96228563,0.00000000,0.08828396,2.00705345
-5.53176588,4.31783568,0.03198558,0.09703953,0.83349644,0.42731091,0.95811053,0.00000000,0.09297935,2.02928292
-5.52576288,4.38554880,0.03488965,0.10079342,0.84440229,0.43351139,0.95741005,0.00000000,0.09797115,2.05543830
-5.51975988,4.46195865,0.03791390,0.10486231,0.85772619,0.44117897,0.96010797,0.00000000,0.10323468,2.08524362
-5.51375688,4.54603902,0.04102491,0.10922704,0.87329285,0.45013639,0.96602449,0.00000000,0.10873373,2.11827049
-5.50775388,4.63642900,0.04418455,0.11385665,0.89084029,0.46016396,0.97487997,0.00000000,0.11442051,2.15394459
-5.50175088,4.73145760,0.04735077,0.11870820,0.91002484,0.47100563,0.98630118,0.00000000,0.12023587,2.19155629
-5.49574787,4.82917896,0.05047873,0.12372696,0.93042884,0.48237618,0.99983022,0.00000000,0.12611016,2.23027601
-5.48974487,4.92741867,0.05352207,0.12884723,0.95157110,0.49396942,1.01493620,0.00000000,0.13196462,2.26917428
-5.48374187,5.02383108,0.05643442,0.13399354,0.97292000,0.50546739,1.03102966,0.00000000,0.13771324,2.30724663
-5.47773887,5.11596702,0.05917101,0.13908243,0.99390916,0.51655015,1.04747954,0.00000000,0.14326514,2.34344309
-5.47173587,5.20135074,0.06169045,0.14402476,1.01395523,0.52690612,1.06363240,0.00000000,0.14852747,2.37670179
-5.46573287,5.27756400,0.06395639,0.14872831,1.03247756,0.53624260,1.07883347,0.00000000,0.15340846,2.40598580
-5.45972986,5.34233473,0.06593929,0.15310090,1.04891888,0.54429603,1.09244873,0.00000000,0.15782086,2.43032205
-5.45372686,5.39362699,0.06761797,0.15705361,1.06276657,0.55084189,1.10388752,0.00000000,0.16168533,2.44884099
-5.44772386,5.42972851,0.06898099,0.16050415,1.07357347,0.55570357,1.11262449,0.00000000,0.16493377,2.46081523
-5.44172086,5.44933176,0.07002778,0.16338015,1.08097756,0.55875999,1.11822027,0.00000000,0.16751237,2.46569556
-5.43571786,5.45160465,0.07076943,0.16562226,1.08471949,0.55995155,1.12033971,0.00000000,0.16938425,2.46314230
-5.42971486,5.43624684,0.07122914,0.16718682,1.08465720,0.55928415,1.11876689,0.00000000,0.17053153,2.45305058
-5.42371186,5.40352847,0.07144220,0.16804809,1.08077696,0.55683089,1.11341617,0.00000000,0.17095665,2.43556768
-5.41770885,5.35430857,0.07145566,0.16819979,1.07320000,0.55273154,1.10433863,0.00000000,0.17068300,2.41110159
-5.41170585,5.29003142,0.07132742,0.16765589,1.06218463,0.54718941,1.09172353,0.00000000,0.16975466,2.38031962
-5.40570285,5.21270026,0.07112508,0.16645068,1.04812327,0.54046593,1.07589465,0.00000000,0.16823527,2.34413702
-5.39969985,5.12482865,0.07092424,0.16463801,1.03153475,0.53287300,1.05730155,0.00000000,0.16620616,2.30369565
-5.39369685,5.02937121,0.07080662,0.16228968,1.01305182,0.52476334,1.03650626,0.00000000,0.16376374,2.26033332
-5.38769385,4.92963639,0.07085779,0.15949327,0.99340449,0.51651933,1.01416569,0.00000000,0.16101623,2.21554511
-5.38169085,4.82918482,0.07116477,0.15634925,0.97339981,0.50854066,0.99101088,0.00000000,0.15808006,2.17093814
-5.37568784,4.73171747,0.07181348,0.15296765,0.95389879,0.50123145,0.96782377,0.00000000,0.15507581,2.12818170
-5.36968484,4.64095864,0.07288613,0.14946444,0.93579149,0.49498715,0.94541253,0.00000000,0.15212427,2.08895491
-5.36368184,4.56053850,0.07445867,0.14595780,0.91997119,0.49018204,0.92458666,0.00000000,0.14934244,2.05489408
-5.35767884,4.49388017,0.07659838,0.14256431,0.90730848,0.48715750,0.90613262,0.00000000,0.14683986,2.02754194
-5.35167584,4.44409583,0.07936161,0.13939546,0.89862642,0.48621180,0.89079119,0.00000000,0.14471541,2.00830075
-5.34567284,4.41389571,0.08279183,0.13655443,0.89467739,0.48759157,0.87923705,0.00000000,0.14305462,1.99839107
-5.33966983,4.40551306,0.08691800,0.13413337,0.89612242,0.49148522,0.87206146,0.00000000,0.14192770,1.99881748
-5.33366683,4.42064720,0.09175331,0.13221116,0.90351353,0.49801856,0.86975826,0.00000000,0.14138819,2.01034232
-5.32766383,4.46042574,0.09729438,0.13085189,0.91727952,0.50725262,0.87271349,0.00000000,0.14147247,2.03346788
-5.32166083,4.52538609,0.10352084,0.13010388,0.93771535,0.51918354,0.88119856,0.00000000,0.14219980,2.06842714
-5.31565783,4.61547543,0.11039541,0.12999931,0.96497521,0.53374438,0.89536685,0.00000000,0.14357311,2.11518270
-5.30965483,4.73006739,0.11786446,0.13055447,0.99906927,0.55080871,0.91525339,0.00000000,0.14558022,2.17343321
-5.30365183,4.86799326,0.12585893,0.13177043,1.03986376,0.57019550,0.94077718,0.00000000,0.14819551,2.24262628
-5.29764882,5.02758490,0.13429573,0.13363419,1.08708437,0.59167509,0.97174563,0.00000000,0.15138179,2.32197674
-5.29164582,5.20672646,0.14307950,0.13612005,1.14032232,0.61497581,1.00786068,0.00000000,0.15509234,2.41048889
-5.28564282,5.40291195,0.15210462,0.13919124,1.19904299,0.63979098,1.04872605,0.00000000,0.15927288,2.50698163
-5.27963982,5.61330605,0.16125754,0.14280159,1.26259671,0.66578591,1.09385531,0.00000000,0.16386341,2.61011513
-5.27363682,5.83480569,0.17041927,0.14689726,1.33023126,0.69260472,1.14268031,0.00000000,0.16879980,2.71841828
-5.26763382,6.06410063,0.17946797,0.15141834,1.40110586,0.71987669,1.19455999,0.00000000,0.17401514,2.83031588
-5.26163082,6.29773180,0.18828156,0.15630039,1.47430637,0.74722220,1.24878933,0.00000000,0.17944065,2.94415528
-5.25562781,6.53214665,0.19674033,0.16147571,1.54886142,0.77425802,1.30460849,0.00000000,0.18500640,3.05823215
-5.24962481,6.76375138,0.20472937,0.16687455,1.62375933,0.80060215,1.36121239,0.00000000,0.19064158,3.17081518
-5.24362181,6.98896032,0.21214085,0.17242599,1.69796543,0.82587815,1.41776084,0.00000000,0.19627467,3.28017014
-5.23761881,7.20424304,0.21887607,0.17805878,1.77043991,0.84971915,1.47338940,0.00000000,0.20183342,3.38458327
-5.23161581,7.40616992,0.22484720,0.18370193,1.84015556,0.87177173,1.52722121,0.00000000,0.20724475,3.48238451
-5.22561281,7.59145706,0.22997867,0.18928523,1.90611564,0.89169958,1.57838001,0.00000000,0.21243477,3.57197088
-5.21960980,7.75701098,0.23420826,0.19473966,1.96737117,0.90918741,1.62600424,0.00000000,0.21732888,3.65183000
-5.21360680,7.89997356,0.23748780,0.19999776,2.02303769,0.92394480,1.66926227,0.00000000,0.22185221,3.72056404
-5.20760380,8.01776708,0.23978355,0.20499403,2.07231098,0.93571035,1.70736860,0.00000000,0.22593020,3.77691387
-5.20160080,8.10813902,0.24107619,0.20966523,2.11448146,0.94425585,1.73960052,0.00000000,0.22948964,3.81978299
-5.19559780,8.16920553,0.24136055,0.21395089,2.14894686,0.94939061,1.76531496,0.00000000,0.23246001,3.84826073
-5.18959480,8.19949240,0.24064504,0.21779365,2.17522298,0.95096563,1.78396482,0.00000000,0.23477504,3.86164398
-5.18359180,8.19797178,0.23895087,0.22113988,2.19295196,0.94887754,1.79511414,0.00000000,0.23637459,3.85945639
-5.17758879,8.16409286,0.23631104,0.22394017,2.20190802,0.94307208,1.79845143,0.00000000,0.23720666,3.84146431
-5.17158579,8.09780458,0.23276923,0.22615001,2.20200041,0.93354689,1.79380050,0.00000000,0.23722940,3.80768810
-5.16558279,7.99956857,0.22837854,0.22773042,2.19327336,0.92035333,1.78112803,0.00000000,0.23641310,3.75840827
-5.15957979,7.87036083,0.22320024,0.22864864,2.17590307,0.90359728,1.76054748,0.00000000,0.23474192,3.69416529
-5.15357679,7.71166089,0.21730241,0.22887888,2.15019189,0.88343862,1.73231889,0.00000000,0.23221534,3.61575288
-5.14757379,7.52542795,0.21075863,0.22840297,2.11655962,0.86008933,1.69684431,0.00000000,0.22884916,3.52420418
-5.14157079,7.31406389,0.20364666,0.22721106,2.07553247,0.83381020,1.65465899,0.00000000,0.22467602,3.42077112
-5.13556778,7.08036381,0.19604719,0.22530223,2.02772980,0.80490614,1.60641831,0.00000000,0.21974534,3.30689718
-5.12956478,6.82745530,0.18804260,0.22268501,1.97384912,0.77372017,1.55288114,0.00000000,0.21412267,3.18418445
-5.12356178,6.55872838,0.17971576,0.21937786,1.91464988,0.74062642,1.49488994,0.00000000,0.20788845,3.05435592
-5.11755878,6.27775830,0.17114897,0.21540943,1.85093636,0.70602204,1.43334850,0.00000000,0.20113629,2.91921431
-5.11155578,5.98822405,0.16242281,0.21081873,1.78354042,0.67031869,1.36919826,0.00000000,0.19397072,2.78059900
-5.10555278,5.69382539,0.15361518,0.20565510,1.71330428,0.63393357,1.30339391,0.00000000,0.18650457,2.64034254
-5.09954977,5.39820149,0.14480032,0.19997795,1.64106410,0.59728059,1.23687945,0.00000000,0.17885611,2.50022852
-5.09354677,5.10485399,0.13604798,0.19385631,1.56763461,0.56076177,1.17056555,0.00000000,0.17114606,2.36195215
-5.08754377,4.81707718,0.12742259,0.18736817,1.49379522,0.52475933,1.10530895,0.00000000,0.16349452,2.22708510
-5.08154077,4.53789740,0.11898256,0.18059950,1.42027789,0.48962864,1.04189475,0.00000000,0.15601803,2.09704564
-5.07553777,4.27002356,0.11077976,0.17364317,1.34775707,0.45569232,0.98102196,0.00000000,0.14882685,1.97307503
-5.06953477,4.01580971,0.10285902,0.16659756,1.27684171,0.42323557,0.92329288,0.00000000,0.14202252,1.85622066
-5.06353177,3.77723032,0.09525786,0.15956503,1.20806967,0.39250286,0.86920612,0.00000000,0.13569573,1.74732610
-5.05752876,3.55586803,0.08800634,0.15265026,1.14190420,0.36369601,0.81915356,0.00000000,0.12992467,1.64702800
-5.05152576,3.35291322,0.08112708,0.14595843,1.07873269,0.33697362,0.77342076,0.00000000,0.12477377,1.55575926
-5.04552276,3.16917424,0.07463549,0.13959340,1.01886734,0.31245170,0.73219050,0.00000000,0.12029283,1.47375779
-5.03951976,3.00509660,0.06854012,0.13365583,0.96254762,0.29020548,0.69554899,0.00000000,0.11651661,1.40107994
-5.03351676,2.86078922,0.06284315,0.12824139,0.90994425,0.27027204,0.66349399,0.00000000,0.11346477,1.33761743
-5.02751376,2.73605585,0.05754109,0.12343903,0.86116433,0.25265370,0.63594439,0.00000000,0.11114208,1.28311665
-5.02151076,2.63042953,0.05262549,0.11932938,0.81625735,0.23732188,0.61275039,0.00000000,0.10953900,1.23719920
-5.01550775,2.54320812,0.04808384,0.11598339,0.77522167,0.22422122,0.59370394,0.00000000,0.10863241,1.19938266
-5.00950475,2.47348948,0.04390037,0.11346109,0.73801127,0.21327377,0.57854865,0.00000000,0.10838652,1.16910053
-5.00350175,2.42020470,0.04005700,0.11181065,0.70454236,0.20438300,0.56698906,0.00000000,0.10875402,1.14572080
-4.99749875,2.38214863,0.03653417,0.11106764,0.67469965,0.19743767,0.55869882,0.00000000,0.10967720,1.12856257
-4.99149575,2.35800704,0.03331162,0.11125455,0.64834203,0.19231515,0.55332764,0.00000000,0.11108925,1.11691043
-4.98549275,2.34638041,0.03036912,0.11238058,0.62530767,0.18888445,0.55050723,0.00000000,0.11291568,1.11002669
-4.97948974,2.34580436,0.02768704,0.11444160,0.60541819,0.18700865,0.54985608,0.00000000,0.11507573,1.10716148
-4.97348674,2.35476740,0.02524682,0.11742030,0.58848221,0.18654696,0.55098350,0.00000000,0.11748390,1.10756121
-4.96748374,2.37172657,0.02303127,0.12128663,0.57429799,0.18735619,0.55349311,0.00000000,0.12005159,1.11047570
-4.96148074,2.39512174,0.02102481,0.12599821,0.56265554,0.18929200,0.55698608,0.00000000,0.12268872,1.11516450
-4.95547774,2.42338945,0.01921346,0.13150100,0.55333803,0.19220968,0.56106453,0.00000000,0.12530553,1.12090295
-4.94947474,2.45497683,0.01758487,0.13772996,0.54612293,0.19596481,0.56533518,0.00000000,0.12781426,1.12698832
-4.94347174,2.48835623,0.01612808,0.14460979,0.54078274,0.20041368,0.56941358,0.00000000,0.13013100,1.13274635
-4.93746873,2.52204074,0.01483336,0.15205575,0.53708569,0.20541367,0.57292902,0.00000000,0.13217735,1.13753842
-4.93146573,2.55460079,0.01369187,0.15997441,0.53479639,0.21082358,0.57552998,0.00000000,0.13388206,1.14076932
-4.92546273,2.58468145,0.01269544,0.16826454,0.53367667,0.21650405,0.57689022,0.00000000,0.13518252,1.14189550
-4.91945973,2.61102014,0.01183619,0.17681796,0.53348657,0.22231799,0.57671516,0.00000000,0.13602604,1.14043357
-4.91345673,2.63246409,0.01110627,0.18552044,0.53398569,0.22813116,0.57474830,0.00000000,0.13637086,1.13596856
-4.90745373,2.64798687,0.01049763,0.19425274,0.53493486,0.23381289,0.57077744,0.00000000,0.13618687,1.12816164
-4.90145073,2.65670332,0.01000181,0.20289173,0.53609817,0.23923686,0.56464016,0.00000000,0.13545597,1.11675665
-4.89544772,2.65788204,0.00960984,0.21131167,0.53724543,0.24428211,0.55622843,0.00000000,0.13417212,1.10158519
-4.88944472,2.65095508,0.00931215,0.21938568,0.53815492,0.24883405,0.54549178,0.00000000,0.13234099,1.08256958
-4.88344172,2.63552423,0.00909865,0.22698747,0.53861663,0.25278565,0.53243904,0.00000000,0.12997929,1.05972377
-4.87743872,2.61136381,0.00895876,0.23399324,0.53843571,0.25603873,0.51713823,0.00000000,0.12711378,1.03315168
-4.87143572,2.57841986,0.00888164,0.24028395,0.53743627,0.25850528,0.49971469,0.00000000,0.12378006,1.00304320
-4.86543272,2.53680614,0.00885639,0.24574769,0.53546540,0.26010880,0.48034742,0.00000000,0.12002112,0.96966792
-4.85942971,2.48679695,0.00887234,0.25028239,0.53239738,0.26078569,0.45926383,0.00000000,0.11588581,0.93336679
-4.85342671,2.42881769,0.00891933,0.25379851,0.52813791,0.26048660,0.43673306,0.00000000,0.11142727,0.89454224
-4.84742371,2.36343347,0.00898810,0.25622199,0.52262838,0.25917772,0.41305821,0.00000000,0.10670135,0.85364707
-4.84142071,2.29133650,0.00907060,0.25749697,0.51584999,0.25684188,0.38856794,0.00000000,0.10176515,0.81117279
-4.83541771,2.21333280,0.00916035,0.25758848,0.50782748,0.25347959,0.36360763,0.00000000,0.09667573,0.76763786
-4.82941471,2.13032880,0.00925273,0.25648475,0.49863252,0.24910972,0.33853076,0.00000000,0.09148900,0.72357634
-4.82341171,2.04331814,0.00934528,0.25419923,0.48838641,0.24377000,0.31369060,0.00000000,0.08625884,0.67952738
-4.81740870,1.95336900,0.00943788,0.25077188,0.47726185,0.23751714,0.28943279,0.00000000,0.08103644,0.63602594
-4.81140570,1.86161194,0.00953299,0.24627004,0.46548387,0.23042652,0.26608879,0.00000000,0.07586996,0.59359500
-4.80540270,1.76922836,0.00963564,0.24078834,0.45332935,0.22259155,0.24397063,0.00000000,0.07080433,0.55273920
-4.79939970,1.67743930,0.00975354,0.23444796,0.44112526,0.21412251,0.22336679,0.00000000,0.06588130,0.51394022
-4.79339670,1.58749435,0.00989690,0.22739499,0.42924533,0.20514500,0.20453936,0.00000000,0.06113966,0.47765348
-4.78739370,1.50066039,0.01007830,0.21979799,0.41810505,0.19579798,0.18772230,0.00000000,0.05661560,0.44430613
-4.78139070,1.41820980,0.01031243,0.21184473,0.40815500,0.18623133,0.17312065,0.00000000,0.05234316,0.41429607
-4.77538769,1.34140788,0.01061571,0.20373823,0.39987235,0.17660324,0.16091049,0.00000000,0.04835476,0.38799148
-4.76938469,1.27149918,0.01100580,0.19569224,0.39375081,0.16707721,0.15123945,0.00000000,0.04468170,0.36573085
-4.76338169,1.20969267,0.01150115,0.18792617,0.39028891,0.15781892,0.14422733,0.00000000,0.04135474,0.34782286
-4.75737869,1.15714564,0.01212030,0.18065970,0.38997693,0.14899308,0.13996692,0.00000000,0.03840458,0.33454604
-4.75137569,1.11494657,0.01288127,0.17410731,0.39328276,0.14076023,0.13852443,0.00000000,0.03586227,0.32614791
-4.74537269,1.08409696,0.01380084,0.16847269,0.40063696,0.13327371,0.13993976,0.00000000,0.03375961,0.32284344
-4.73936968,1.06549290,0.01489380,0.16394339,0.41241751,0.12667680,0.14422618,0.00000000,0.03212939,0.32481283
-4.73336668,1.05990644,0.01617228,0.16068586,0.42893466,0.12110020,0.15136972,0.00000000,0.03100554,0.33219864
-4.72736368,1.06796774,0.01764502,0.15884085,0.45041650,0.11665985,0.16132806,0.00000000,0.03042321,0.34510228
-4.72136068,1.09014852,0.01931676,0.15851954,0.47699586,0.11345517,0.17402929,0.00000000,0.03041858,0.36358035
-4.71535768,1.12674764,0.02118775,0.15980044,0.50869907,0.11156772,0.18937051,0.00000000,0.03102874,0.38764077
-4.70935468,1.17787953,0.02325332,0.16272707,0.54543721,0.11106045,0.20721677,0.00000000,0.03229121,0.41723938
-4.70335168,1.24346630,0.02550365,0.16730664,0.58700060,0.11197727,0.22740029,0.00000000,0.03424343,0.45227710
-4.69734867,1.32323408,0.02792379,0.17350974,0.63305680,0.11434320,0.24972064,0.00000000,0.03692206,0.49259816
-4.69134567,1.41671435,0.03049378,0.18127097,0.68315275,0.11816492,0.27394573,0.00000000,0.04036210,0.53798968
-4.68534267,1.52325034,0.03318911,0.19049074,0.73672125,0.12343172,0.29981409,0.00000000,0.04459590,0.58818287
-4.67933967,1.64200901,0.03598133,0.20103796,0.79309194,0.13011681,0.32703855,0.00000000,0.04965196,0.64285603
-4.67333667,1.77199827,0.03883899,0.21275371,0.85150660,0.13817892,0.35531125,0.00000000,0.05555372,0.70163944
-4.66733367,1.91208928,0.04172874,0.22545580,0.91113870,0.14756410,0.38431009,0.00000000,0.06231812,0.76412205
-4.66133067,2.06104307,0.04461660,0.23894399,0.97111636,0.15820769,0.41370638,0.00000000,0.06995425,0.82985980
-4.65532766,2.21754080,0.04746949,0.25300587,1.03054834,0.17003636,0.44317350,0.00000000,0.07846192,0.89838534
-4.64932466,2.38021624,0.05025672,0.26742299,1.08855174,0.18297013,0.47239620,0.00000000,0.08783027,0.96921860
-4.64332166,2.54768937,0.05295159,0.28197730,1.14428061,0.19692430,0.50108006,0.00000000,0.09803659,1.04187775
