energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92196098,0.94017860,-0.37109941,0.18503500,-0.07557572,0.10042316,-0.03627500,0.00044852,-0.00057302,0.14407325,-0.05646969,0.31251080,-0.11382783,0.11621415,-0.04726715,0.00634010,-0.00278263,0.39242994,-0.15614931
-5.91595798,0.96603264,-0.40430003,0.19324591,-0.08058840,0.10303549,-0.04042002,0.00044744,-0.00062588,0.14566876,-0.06192545,0.31715837,-0.12598890,0.11930689,-0.05110117,0.00652134,-0.00299361,0.40570278,-0.16967453
-5.90995498,0.98959835,-0.44097807,0.20154046,-0.08655216,0.10540149,-0.04483379,0.00044353,-0.00068141,0.14648656,-0.06781555,0.32025138,-0.13907415,0.12213635,-0.05534661,0.00669204,-0.00323153,0.41848498,-0.18475475
-5.90395198,1.01106935,-0.48077986,0.20995397,-0.09341033,0.10755124,-0.04948671,0.00043693,-0.00073875,0.14654688,-0.07407107,0.32183330,-0.15296180,0.12472879,-0.05995287,0.00685381,-0.00349363,0.43086977,-0.20125809
-5.89794897,1.03070194,-0.52330414,0.21852305,-0.10110098,0.10952232,-0.05434455,0.00042783,-0.00079695,0.14588713,-0.08061249,0.32198320,-0.16750801,0.12711713,-0.06486373,0.00700852,-0.00377693,0.44296846,-0.21903670
-5.89194597,1.04879839,-0.56811057,0.22728119,-0.10955873,0.11135822,-0.05936929,0.00041648,-0.00085497,0.14456002,-0.08735096,0.32081190,-0.18254911,0.12933864,-0.07001866,0.00715824,-0.00407830,0.45490258,-0.23793033
-5.88594297,1.06568835,-0.61472974,0.23625423,-0.11871644,0.11310651,-0.06452010,0.00040318,-0.00091178,0.14263122,-0.09419002,0.31845694,-0.19790461,0.13143235,-0.07535420,0.00730505,-0.00439454,0.46679560,-0.25777049
-5.87993997,1.08170947,-0.66267436,0.24545612,-0.12850689,0.11481693,-0.06975447,0.00038825,-0.00096628,0.14017648,-0.10102761,0.31507681,-0.21338105,0.13343656,-0.08080556,0.00745088,-0.00472244,0.47876471,-0.27838471
-5.87393697,1.09718853,-0.71145131,0.25488523,-0.13886428,0.11653958,-0.07502953,0.00037206,-0.00101739,0.13727864,-0.10775844,0.31084450,-0.22877647,0.13538627,-0.08630820,0.00759744,-0.00505889,0.49091306,-0.29960110
-5.86793397,1.11242415,-0.76057407,0.26452141,-0.14972544,0.11832328,-0.08030345,0.00035495,-0.00106409,0.13402434,-0.11427660,0.30594091,-0.24388549,0.13731104,-0.09179949,0.00774603,-0.00540091,0.50332311,-0.32125278
-5.86193097,1.12767212,-0.80957500,0.27432410,-0.16103084,0.12021419,-0.08553682,0.00033731,-0.00110538,0.13050096,-0.12047832,0.30054839,-0.25850474,0.13923315,-0.09722024,0.00789746,-0.00574575,0.51605154,-0.34318199
-5.85592796,1.14313447,-0.85801694,0.28423170,-0.17272513,0.12225477,-0.09069398,0.00031950,-0.00114040,0.12679364,-0.12626479,0.29484469,-0.27243843,0.14116626,-0.10251612,0.00805203,-0.00609095,0.52912597,-0.36524384
-5.84992496,1.15895266,-0.90550364,0.29416224,-0.18475735,0.12448326,-0.09574432,0.00030184,-0.00116838,0.12298266,-0.13154486,0.28899772,-0.28550390,0.14311476,-0.10763894,0.00820946,-0.00643435,0.54254389,-0.38730929
-5.84392196,1.17520550,-0.95168836,0.30401545,-0.19708056,0.12693350,-0.10066329,0.00028467,-0.00118870,0.11914130,-0.13623768,0.28316118,-0.29753681,0.14507365,-0.11254753,0.00836894,-0.00677412,0.55627371,-0.40926729
-5.83791896,1.19191179,-0.99628036,0.31367614,-0.20965116,0.12963528,-0.10543329,0.00026826,-0.00120093,0.11533416,-0.14027491,0.27747134,-0.30839582,0.14702919,-0.11720844,0.00852915,-0.00710878,0.57025815,-0.43102605
-5.83191596,1.20903724,-1.03904902,0.32301871,-0.22242772,0.13261495,-0.11004424,0.00025286,-0.00120478,0.11161606,-0.14360258,0.27204496,-0.31796648,0.14896003,-0.12159622,0.00868838,-0.00743719,0.58441936,-0.45251326
-5.82591296,1.22650531,-1.07982527,0.33191272,-0.23536939,0.13589647,-0.11449397,0.00023869,-0.00120020,0.10803157,-0.14618251,0.26697835,-0.32616419,0.15083894,-0.12569338,0.00884464,-0.00775846,0.59866589,-0.47367531
-5.81990995,1.24421092,-1.11850058,0.34022896,-0.24843425,0.13950259,-0.11878823,0.00022589,-0.00118728,0.10461494,-0.14799307,0.26234753,-0.33293611,0.15263494,-0.12948998,0.00899581,-0.00807198,0.61290048,-0.49447566
-5.81390695,1.26203589,-1.15502359,0.34784590,-0.26157733,0.14345602,-0.12294060,0.00021460,-0.00116635,0.10139063,-0.14902945,0.25820930,-0.33826193,0.15431569,-0.13298293,0.00913978,-0.00837730,0.62702865,-0.51489251
-5.80790395,1.27986505,-1.18939478,0.35465600,-0.27474889,0.14778069,-0.12697203,0.00020490,-0.00113786,0.09837420,-0.14930331,0.25460296,-0.34215349,0.15584993,-0.13617508,0.00927468,-0.00867405,0.64096693,-0.53491595
-5.80190095,1.29760156,-1.22165966,0.36057154,-0.28789278,0.15250261,-0.13091038,0.00019682,-0.00110247,0.09557345,-0.14884181,0.25155261,-0.34465329,0.15720992,-0.13907402,0.00939898,-0.00896193,0.65465051,-0.55454488
-5.79589795,1.31518033,-1.25190108,0.36552959,-0.30094530,0.15765051,-0.13478967,0.00019038,-0.00106096,0.09298984,-0.14768625,0.24906957,-0.34583206,0.15837360,-0.14169093,0.00951168,-0.00924060,0.66803948,-0.57378401
-5.78989495,1.33257837,-1.28023135,0.36949574,-0.31383457,0.16325598,-0.13864942,0.00018553,-0.00101422,0.09061987,-0.14589014,0.24715495,-0.34578544,0.15932632,-0.14403931,0.00961245,-0.00950963,0.68112317,-0.59264122
-5.78389195,1.34982140,-1.30678454,0.37246643,-0.32648064,0.16935312,-0.14253389,0.00018223,-0.00096322,0.08845658,-0.14351709,0.24580188,-0.34463007,0.16006220,-0.14613389,0.00970170,-0.00976846,0.69392240,-0.61112544
-5.77788894,1.36698594,-1.33170985,0.37446965,-0.33879632,0.17597764,-0.14649133,0.00018038,-0.00090899,0.08649085,-0.14063837,0.24499751,-0.34249920,0.16058477,-0.14798959,0.00978072,-0.01001641,0.70648914,-0.62924538
-5.77188594,1.38419693,-1.35516608,0.37556393,-0.35068886,0.18316541,-0.15057335,0.00017989,-0.00085259,0.08471258,-0.13733046,0.24472444,-0.33953810,0.16090707,-0.14962080,0.00985162,-0.01025266,0.71890377,-0.64700903
-5.76588294,1.40162084,-1.37731766,0.37583577,-0.36206238,0.19095058,-0.15483421,0.00018061,-0.00079506,0.08311164,-0.13367252,0.24496174,-0.33589947,0.16105108,-0.15104090,0.00991742,-0.01047629,0.73127002,-0.66442419
-5.75987994,1.41945494,-1.39833228,0.37539547,-0.37282096,0.19936333,-0.15933026,0.00018243,-0.00073741,0.08167859,-0.12974411,0.24568541,-0.33173893,0.16104667,-0.15226198,0.00998197,-0.01068635,0.74370784,-0.68149963
-5.75387694,1.43791344,-1.41837989,0.37437181,-0.38287224,0.20842742,-0.16411927,0.00018517,-0.00068059,0.08040520,-0.12562300,0.24686846,-0.32721097,0.16092996,-0.15329497,0.01004988,-0.01088194,0.75634486,-0.69824696
-5.74787394,1.45721162,-1.43763274,0.37290582,-0.39213130,0.21815759,-0.16925978,0.00018870,-0.00062545,0.07928474,-0.12138332,0.24848064,-0.32246511,0.16074142,-0.15414983,0.01012644,-0.01106229,0.76930684,-0.71468279
-5.74187094,1.47754922,-1.45626613,0.37114396,-0.40052453,0.22855724,-0.17481031,0.00019285,-0.00057278,0.07831210,-0.11709401,0.25048808,-0.31764274,0.16052372,-0.15483604,0.01021748,-0.01122691,0.78270798,-0.73083092
-5.73586793,1.49909430,-1.47445921,0.36923129,-0.40799331,0.23961633,-0.18082843,0.00019747,-0.00052321,0.07748376,-0.11281763,0.25285286,-0.31287431,0.16031956,-0.15536313,0.01032925,-0.01137565,0.79664167,-0.74672418
-5.72986493,1.52196890,-1.49239526,0.36730489,-0.41449714,0.25130975,-0.18736958,0.00020242,-0.00047728,0.07679779,-0.10860954,0.25553279,-0.30827707,0.16016955,-0.15574124,0.01046825,-0.01150888,0.81117245,-0.76240552
-5.72386193,1.54623772,-1.51026085,0.36548805,-0.42001590,0.26359639,-0.19448575,0.00020755,-0.00043540,0.07625367,-0.10451728,0.25848147,-0.30395332,0.16011041,-0.15598159,0.01064109,-0.01162751,0.82632982,-0.77792817
-5.71785893,1.57190058,-1.52824367,0.36388552,-0.42455129,0.27641892,-0.20222382,0.00021274,-0.00039785,0.07585222,-0.10058043,0.26164883,-0.29998895,0.16017355,-0.15609684,0.01085432,-0.01173315,0.84210423,-0.79335456
-5.71185593,1.59888945,-1.54652840,0.36258008,-0.42812699,0.28970434,-0.21062377,0.00021792,-0.00036480,0.07559558,-0.09683060,0.26498204,-0.29645244,0.16038402,-0.15610125,0.01111428,-0.01182813,0.85844583,-0.80875386
-5.70585293,1.62707025,-1.56529086,0.36163070,-0.43078772,0.30336544,-0.21971668,0.00022299,-0.00033631,0.07548718,-0.09329161,0.26842705,-0.29339412,0.16076013,-0.15601059,0.01142695,-0.01191553,0.87526593,-0.82419830
-5.69984992,1.65624945,-1.58469047,0.36107221,-0.43259709,0.31730294,-0.22952270,0.00022794,-0.00031233,0.07553181,-0.08997991,0.27193048,-0.29084575,0.16131349,-0.15584181,0.01179779,-0.01199916,0.89244120,-0.83975823
-5.69384692,1.68618495,-1.60486141,0.36091665,-0.43363448,0.33140833,-0.24004907,0.00023276,-0.00029273,0.07573572,-0.08690507,0.27544189,-0.28882034,0.16204963,-0.15561247,0.01223163,-0.01208359,0.90982033,-0.85549636
-5.68784392,1.71660053,-1.62590316,0.36115597,-0.43399096,0.34556729,-0.25128827,0.00023750,-0.00027731,0.07610674,-0.08407032,0.27891631,-0.28731226,0.16296901,-0.15533999,0.01273248,-0.01217401,0.92723280,-0.87146159
-5.68184092,1.74720290,-1.64787111,0.36176597,-0.43376478,0.35966339,-0.26321660,0.00024225,-0.00026580,0.07665434,-0.08147320,0.28231670,-0.28629772,0.16406841,-0.15504079,0.01330345,-0.01227618,0.94449910,-0.88768285
-5.67583792,1.77770004,-1.67076824,0.36271116,-0.43305649,0.37358199,-0.27579320,0.00024717,-0.00025790,0.07738968,-0.07910621,0.28561631,-0.28573558,0.16534248,-0.15472936,0.01394661,-0.01239628,0.96144172,-0.90416346
-5.66983492,1.80781963,-1.69453868,0.36395015,-0.43196417,0.38721406,-0.28895963,0.00025245,-0.00025328,0.07832545,-0.07695749,0.28880060,-0.28556859,0.16678546,-0.15441740,0.01466286,-0.01254079,0.97789627,-0.92087681
-5.66383192,1.83732607,-1.71906401,0.36544121,-0.43057917,0.40045969,-0.30264029,0.00025834,-0.00025160,0.07947569,-0.07501154,0.29186860,-0.28572515,0.16839267,-0.15411307,0.01545184,-0.01271632,0.99372186,-0.93776352
-5.65782891,1.86603512,-1.74416304,0.36714757,-0.42898250,0.41323117,-0.31674354,0.00026517,-0.00025252,0.08085527,-0.07324995,0.29483350,-0.28612157,0.17016196,-0.15382054,0.01631184,-0.01292947,1.00881008,-0.95473075
-5.65182591,1.89382482,-1.76959547,0.36904215,-0.42724227,0.42545542,-0.33116369,0.00027328,-0.00025572,0.08247927,-0.07165218,0.29772234,-0.28666484,0.17209471,-0.15353973,0.01723968,-0.01318661,1.02309201,-0.97165382
-5.64582291,1.92064209,-1.79506970,0.37111139,-0.42541229,0.43707568,-0.34578374,0.00028310,-0.00026093,0.08436215,-0.07019636,0.30057475,-0.28725599,0.17419642,-0.15326648,0.01823073,-0.01349375,1.03654271,-0.98838029
-5.63981991,1.94650452,-1.82025467,0.37335787,-0.42353203,0.44805237,-0.36047880,0.00029507,-0.00026790,0.08651667,-0.06886014,0.30344076,-0.28779381,0.17647686,-0.15299303,0.01927882,-0.01385637,1.04918300,-1.00473637
-5.63381691,1.97149706,-1.84479520,0.37580167,-0.42162774,0.45836316,-0.37512007,0.00030969,-0.00027645,0.08895278,-0.06762159,0.30637765,-0.28817902,0.17894966,-0.15270888,0.02037629,-0.01427925,1.06107825,-1.02053545
-5.62781391,1.99576405,-1.86833019,0.37848025,-0.41971482,0.46800220,-0.38957915,0.00032746,-0.00028647,0.09167626,-0.06646001,0.30944615,-0.28831856,0.18163147,-0.15240192,0.02151399,-0.01476633,1.07233441,-1.03558830
-5.62181091,2.01949701,-1.89051268,0.38144705,-0.41780117,0.47697869,-0.40373253,0.00034891,-0.00029789,0.09468752,-0.06535692,0.31270592,-0.28813001,0.18454060,-0.15205982,0.02268142,-0.01532058,1.08309146,-1.04971431
-5.61580790,2.04291898,-1.91103044,0.38476876,-0.41589117,0.48531486,-0.41746585,0.00037456,-0.00031075,0.09798036,-0.06429680,0.31621088,-0.28754580,0.18769546,-0.15167156,0.02386687,-0.01594388,1.09351474,-1.06275312
-5.60980490,2.06626670,-1.92962598,0.38852157,-0.41399013,0.49304348,-0.43067796,0.00040490,-0.00032516,0.10154091,-0.06326796,0.32000442,-0.28651700,0.19111265,-0.15122897,0.02505755,-0.01663690,1.10378468,-1.07457585
-5.60380190,2.08977158,-1.94611452,0.39278665,-0.41210873,0.50020519,-0.44328427,0.00044037,-0.00034129,0.10534684,-0.06226319,0.32411487,-0.28501663,0.19480507,-0.15072823,0.02623989,-0.01739904,1.11408566,-1.08509522
-5.59779890,2.11364102,-1.96039878,0.39764508,-0.41026706,0.50684567,-0.45521932,0.00048138,-0.00035941,0.10936690,-0.06128030,0.32855158,-0.28304212,0.19878008,-0.15017116,0.02739976,-0.01822836,1.12459462,-1.09427374
-5.59179590,2.13804117,-1.97247950,0.40317274,-0.40849811,0.51301290,-0.46643853,0.00052822,-0.00037982,0.11356085,-0.06032253,0.33330183,-0.28061678,0.20303791,-0.14956617,0.02852280,-0.01912156,1.13547016,-1.10212955
-5.58579290,2.16308224,-1.98246092,0.40943531,-0.40685017,0.51875467,-0.47691879,0.00058110,-0.00040291,0.11787985,-0.05939871,0.33832884,-0.27779030,0.20757041,-0.14892889,0.02959476,-0.02007391,1.14684283,-1.10873924
-5.57978989,2.18880757,-1.99055066,0.41648384,-0.40538816,0.52411638,-0.48665806,0.00064010,-0.00042910,0.12226737,-0.05852324,0.34357103,-0.27463799,0.21236031,-0.14828236,0.03060179,-0.02107933,1.15880712,-1.11423757
-5.57378689,2.21518686,-1.99705403,0.42435111,-0.40419363,0.52913925,-0.49567397,0.00070515,-0.00045884,0.12666048,-0.05771582,0.34894265,-0.27125888,0.21738105,-0.14765664,0.03153082,-0.02213038,1.17141560,-1.11881392
-5.56778389,2.24211421,-2.00236276,0.43304895,-0.40336334,0.53385905,-0.50400146,0.00077602,-0.00049259,0.13099175,-0.05700094,0.35433583,-0.26777273,0.22259718,-0.14708810,0.03236989,-0.02321841,1.18467557,-1.12270554
-5.56178089,2.26941093,-2.00693882,0.44256684,-0.40300670,0.53830525,-0.51168965,0.00085232,-0.00053079,0.13519138,-0.05640715,0.35962396,-0.26431594,0.22796542,-0.14661815,0.03310836,-0.02433357,1.19854833,-1.12618811
-5.55577789,2.29683297,-2.01129422,0.45287155,-0.40324191,0.54250062,-0.51879819,0.00093346,-0.00057386,0.13918974,-0.05596608,0.36466626,-0.26103661,0.23343625,-0.14629163,0.03373727,-0.02546505,1.21295099,-1.12956393
-5.54977489,2.32408248,-2.01596770,0.46390817,-0.40419132,0.54646128,-0.52539316,0.00101871,-0.00062214,0.14292005,-0.05571133,0.36931338,-0.25808887,0.23895605,-0.14615488,0.03424946,-0.02660119,1.22776070,-1.13314845
-5.54377189,2.35082263,-2.02149971,0.47560217,-0.40597607,0.55019709,-0.53154298,0.00110710,-0.00067589,0.14632118,-0.05567711,0.37341369,-0.25562681,0.24446952,-0.14625363,0.03463973,-0.02772971,1.24282104,-1.13725591
-5.53776888,2.37669487,-2.02840686,0.48786240,-0.40871045,0.55371225,-0.53731429,0.00119755,-0.00073527,0.14934029,-0.05589689,0.37681992,-0.25379813,0.24992239,-0.14663080,0.03490493,-0.02883793,1.25794992,-1.14218474
-5.53176588,2.40133746,-2.03715731,0.50058493,-0.41249631,0.55700621,-0.54276824,0.00128880,-0.00080030,0.15193534,-0.05640185,0.37939595,-0.25273790,0.25526419,-0.14732431,0.03504399,-0.02991300,1.27294873,-1.14820358
-5.52576288,2.42440419,-2.04814814,0.51365724,-0.41741777,0.56007458,-0.54795728,0.00137948,-0.00087084,0.15407719,-0.05721938,0.38102318,-0.25256258,0.26045084,-0.14836507,0.03505781,-0.03094214,1.28761197,-1.15553868
-5.51975988,2.44558206,-2.06168602,0.52696281,-0.42353669,0.56291013,-0.55292257,0.00146810,-0.00094658,0.15575128,-0.05837165,0.38160631,-0.25336464,0.26544702,-0.14977520,0.03494923,-0.03191292,1.30173692,-1.16436312
-5.51375688,2.46460708,-2.07797187,0.54038550,-0.43088899,0.56550379,-0.55769212,0.00155314,-0.00102703,0.15695869,-0.05987422,0.38107817,-0.25520796,0.27022807,-0.15156662,0.03472281,-0.03281344,1.31513275,-1.17478864
-5.50775388,2.48127717,-2.09709034,0.55381373,-0.43948213,0.56784555,-0.56227980,0.00163305,-0.00111152,0.15771659,-0.06173481,0.37940336,-0.25812418,0.27478124,-0.15374005,0.03438470,-0.03363263,1.32762858,-1.18686012
-5.50175088,2.49546154,-2.11900439,0.56714411,-0.44929386,0.56992527,-0.56668504,0.00170631,-0.00119916,0.15805802,-0.06395232,0.37658045,-0.26211019,0.27910639,-0.15628449,0.03394235,-0.03436037,1.33908013,-1.20055324
-5.49574787,2.50710611,-2.14355515,0.58028434,-0.46027229,0.57173335,-0.57089347,0.00177148,-0.00128893,0.15803099,-0.06651609,0.37264285,-0.26712689,0.28321590,-0.15917715,0.03340430,-0.03498774,1.34937465,-1.21577511
-5.48974487,2.51623485,-2.17046692,0.59315535,-0.47233715,0.57326130,-0.57487803,0.00182724,-0.00137959,0.15769690,-0.06940542,0.36765804,-0.27309921,0.28713376,-0.16238396,0.03277993,-0.03550708,1.35843398,-1.23236783
-5.48374187,2.52294702,-2.19935707,0.60569253,-0.48538235,0.57450215,-0.57860089,0.00187242,-0.00146979,0.15712847,-0.07258955,0.36172545,-0.27991746,0.29089414,-0.16586045,0.03207918,-0.03591217,1.36621562,-1.25011485
-5.47773887,2.52741067,-2.22975003,0.61784612,-0.49927948,0.57545068,-0.58201569,0.00190607,-0.00155806,0.15640714,-0.07602782,0.35497305,-0.28743997,0.29453917,-0.16955318,0.03131235,-0.03619825,1.37271200,-1.26874955
-5.47173587,2.52985290,-2.26109490,0.62958073,-0.51388217,0.57610359,-0.58507020,0.00192747,-0.00164286,0.15562016,-0.07967043,0.34755282,-0.29549690,0.29811631,-0.17340140,0.03048983,-0.03636209,1.37794798,-1.28796573
-5.46573287,2.53054763,-2.29278575,0.64087420,-0.52903100,0.57645952,-0.58770913,0.00193615,-0.00172260,0.15485744,-0.08345939,0.33963539,-0.30389518,0.30167539,-0.17733909,0.02962193,-0.03640196,1.38197694,-1.30742942
-5.45972986,2.52980150,-2.32418358,0.65171585,-0.54455870,0.57651893,-0.58987706,0.00193195,-0.00179574,0.15420838,-0.08732995,0.33140411,-0.31242426,0.30526545,-0.18129722,0.02871872,-0.03631766,1.38487571,-1.32679142
-5.45372686,2.52793890,-2.35463921,0.66210432,-0.56029545,0.57628396,-0.59152122,0.00191496,-0.00186076,0.15375884,-0.09121232,0.32304885,-0.32086268,0.30893163,-0.18520600,0.02778985,-0.03611043,1.38673877,-1.34570009
-5.44772386,2.52528698,-2.38351591,0.67204513,-0.57607392,0.57575811,-0.59259418,0.00188557,-0.00191628,0.15358823,-0.09503367,0.31475985,-0.32898500,0.31271234,-0.18899733,0.02684447,-0.03578290,1.38767197,-1.36381366
-5.44172086,2.52216132,-2.41021114,0.68154824,-0.59173389,0.57494593,-0.59305621,0.00184445,-0.00196106,0.15376713,-0.09872037,0.30672188,-0.33656903,0.31663674,-0.19260699,0.02589112,-0.03533900,1.38778628,-1.38081178
-5.43571786,2.51885315,-2.43417635,0.69062553,-0.60712632,0.57385263,-0.59287723,0.00179251,-0.00199407,0.15435524,-0.10220033,0.29910887,-0.34340298,0.32072287,-0.19597685,0.02493774,-0.03478389,1.38719184,-1.39640568
-5.42971486,2.51561859,-2.45493427,0.69928869,-0.62211658,0.57248367,-0.59203842,0.00173088,-0.00201453,0.15540000,-0.10540548,0.29207940,-0.34929229,0.32497649,-0.19905672,0.02399156,-0.03412385,1.38599254,-1.41034670
-5.42371186,2.51267052,-2.47209314,0.70754728,-0.63658686,0.57084436,-0.59053330,0.00166086,-0.00202189,0.15693574,-0.10827408,0.28577302,-0.35406592,0.32939061,-0.20180601,0.02305915,-0.03336612,1.38428158,-1.42243281
-5.41770885,2.51017322,-2.48535732,0.71540727,-0.65043773,0.56893946,-0.58836828,0.00158390,-0.00201593,0.15898348,-0.11075303,0.28030756,-0.35758181,0.33394600,-0.20419498,0.02214643,-0.03251885,1.38213796,-1.43251311
-5.41170585,2.50824015,-2.49453416,0.72287004,-0.66358875,0.56677290,-0.58556277,0.00150156,-0.00199669,0.16155130,-0.11279982,0.27577748,-0.35973135,0.33861242,-0.20620568,0.02125867,-0.03159095,1.37962419,-1.44049001
-5.40570285,2.50693464,-2.49953692,0.72993194,-0.67597828,0.56434757,-0.58214872,0.00141543,-0.00196453,0.16463533,-0.11438426,0.27225325,-0.36044265,0.34335074,-0.20783246,0.02040054,-0.03059194,1.37678528,-1.44631940
-5.39969985,2.50627365,-2.50038371,0.73658432,-0.68756248,0.56166530,-0.57816970,0.00132709,-0.00192009,0.16822115,-0.11548972,0.26978169,-0.35968248,0.34811566,-0.20908210,0.01957617,-0.02953184,1.37364897,-1.45000858
-5.39369685,2.50623413,-2.49719285,0.74281414,-0.69831366,0.55872699,-0.57367956,0.00123810,-0.00186427,0.17228567,-0.11611399,0.26838713,-0.35745694,0.35285913,-0.20997353,0.01878917,-0.02842107,1.37022719,-1.45161242
-5.38769385,2.50676171,-2.49017469,0.74860506,-0.70821811,0.55553297,-0.56874072,0.00114992,-0.00179823,0.17679926,-0.11626957,0.26807339,-0.35381063,0.35753410,-0.21053718,0.01804267,-0.02727025,1.36651878,-1.45122785
-5.38169085,2.50778149,-2.47962050,0.75393905,-0.71727352,0.55208369,-0.56342207,0.00106393,-0.00172329,0.18172810,-0.11598352,0.26882634,-0.34882464,0.36209855,-0.21081402,0.01733940,-0.02609011,1.36251320,-1.44898704
-5.37568784,2.50921014,-2.46588889,0.75879841,-0.72548612,0.54838052,-0.55779669,0.00098132,-0.00164097,0.18703660,-0.11529667,0.27061685,-0.34261318,0.36651959,-0.21085420,0.01668167,-0.02489135,1.35819518,-1.44504950
-5.36968484,2.51096910,-2.44939043,0.76316816,-0.73286775,0.54442700,-0.55193941,0.00090316,-0.00155287,0.19268981,-0.11426249,0.27340419,-0.33531935,0.37077740,-0.21071549,0.01607146,-0.02368449,1.35355018,-1.43959363
-5.36368184,2.51299817,-2.43057101,0.76703879,-0.73943296,0.54023013,-0.54592429,0.00083033,-0.00146066,0.19865573,-0.11294545,0.27713944,-0.32710994,0.37486877,-0.21046149,0.01551040,-0.02247979,1.34857031,-1.43280802
-5.35767884,2.51526900,-2.40989486,0.77040908,-0.74519626,0.53580201,-0.53982211,0.00076352,-0.00136603,0.20490734,-0.11141905,0.28176898,-0.31816971,0.37881025,-0.21015968,0.01499978,-0.02128709,1.34326057,-1.42488283
-5.35167584,2.51779777,-2.38782779,0.77328907,-0.75016976,0.53116148,-0.53369804,0.00070325,-0.00127065,0.21142445,-0.10976357,0.28723793,-0.30869536,0.38264045,-0.20987935,0.01454061,-0.02011572,1.33764504,-1.41600175
-5.34567284,2.52065672,-2.36482143,0.77570292,-0.75436121,0.52633586,-0.52760951,0.00064988,-0.00117609,0.21819516,-0.10806365,0.29349327,-0.29888944,0.38642171,-0.20968953,0.01413359,-0.01897444,1.33177281,-1.40633473
