energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.71785893,3.27656457,-1.41807605,1.29577559,-0.48205992,0.82646225,-0.20571848,0.01048656,-0.01265398,0.72009045,-0.36070512,0.07186147,-0.01052729,0.92787568,-0.42207360
-5.71185593,3.27734264,-1.43495185,1.30562836,-0.49439165,0.82930902,-0.20812492,0.01047460,-0.01269909,0.72488085,-0.36842425,0.07197047,-0.01066002,0.92232148,-0.42285450
-5.70585293,3.26569090,-1.44637077,1.31059837,-0.50530914,0.82907506,-0.20953143,0.01043742,-0.01267476,0.72695923,-0.37458998,0.07182623,-0.01080467,0.91322385,-0.42228673
-5.69984992,3.24252803,-1.45223137,1.31108244,-0.51476622,0.82588489,-0.20991951,0.01037047,-0.01258115,0.72648847,-0.37914768,0.07146564,-0.01096227,0.90090817,-0.42038186
-5.69384692,3.20907519,-1.45257802,1.30760680,-0.52275206,0.81993670,-0.20929952,0.01027020,-0.01242032,0.72369483,-0.38208822,0.07093099,-0.01113577,0.88579217,-0.41718082
-5.68784392,3.16681650,-1.44760448,1.30081099,-0.52929140,0.81149561,-0.20771136,0.01013421,-0.01219623,0.71886005,-0.38344877,0.07026847,-0.01133014,0.86837357,-0.41275515
-5.68184092,3.11744996,-1.43765342,1.29142744,-0.53444394,0.80088457,-0.20522419,0.00996125,-0.01191464,0.71231130,-0.38331227,0.06952643,-0.01155247,0.84921479,-0.40720753
-5.67583792,3.06283091,-1.42321181,1.28025752,-0.53830296,0.78847332,-0.20193533,0.00975130,-0.01158300,0.70440967,-0.38180576,0.06875360,-0.01181191,0.82892527,-0.40067136
-5.66983492,3.00491030,-1.40490246,1.26814506,-0.54099331,0.77466584,-0.19796831,0.00950552,-0.01121023,0.69553748,-0.37909737,0.06799729,-0.01211963,0.80814223,-0.39330961
-5.66383192,2.94567036,-1.38347174,1.25594821,-0.54266903,0.75988688,-0.19347002,0.00922618,-0.01080648,0.68608501,-0.37539238,0.06730163,-0.01248874,0.78751056,-0.38531283
-5.65782891,2.88706026,-1.35977422,1.24451101,-0.54351048,0.74456802,-0.18860727,0.00891655,-0.01038289,0.67643731,-0.37092816,0.06670596,-0.01293409,0.76766258,-0.37689646
-5.65182591,2.83093407,-1.33475441,1.23463556,-0.54372144,0.72913390,-0.18356267,0.00858077,-0.00995120,0.66696140,-0.36596840,0.06624342,-0.01347206,0.74919850,-0.36829762
-5.64582291,2.77899352,-1.30942639,1.22705593,-0.54352603,0.71398905,-0.17852995,0.00822367,-0.00952350,0.65799454,-0.36079660,0.06593982,-0.01412025,0.73266824,-0.35977138
-5.63981991,2.73273740,-1.28485175,1.22241481,-0.54316562,0.69950584,-0.17370900,0.00785063,-0.00911183,0.64983383,-0.35570910,0.06581273,-0.01489715,0.71855522,-0.35158671
-5.63381691,2.69341927,-1.26211636,1.22124356,-0.54289581,0.68601391,-0.16930066,0.00746733,-0.00872790,0.64272776,-0.35100772,0.06587101,-0.01582171,0.70726263,-0.34402217
-5.62781391,2.66201480,-1.24230671,1.22394648,-0.54298331,0.67379141,-0.16550137,0.00707959,-0.00838274,0.63686958,-0.34699228,0.06611457,-0.01691288,0.69910256,-0.33736154
-5.62181091,2.63919933,-1.22648600,1.23078964,-0.54370282,0.66305831,-0.16249794,0.00669318,-0.00808642,0.63239308,-0.34395303,0.06653458,-0.01818905,0.69428831,-0.33188929
-5.61580790,2.62533629,-1.21567071,1.24189447,-0.54533372,0.65397192,-0.16046246,0.00631360,-0.00784778,0.62937050,-0.34216329,0.06711390,-0.01966748,0.69292994,-0.32788610
-5.60980490,2.62047603,-1.21080783,1.25723636,-0.54815638,0.64662460,-0.15954762,0.00594597,-0.00767425,0.62781274,-0.34187227,0.06782788,-0.02136373,0.69503311,-0.32562433
-5.60380190,2.62436483,-1.21275325,1.27664781,-0.55244819,0.64104375,-0.15988238,0.00559484,-0.00757164,0.62767166,-0.34329849,0.06864540,-0.02329093,0.70050112,-0.32536347
-5.59779890,2.63646321,-1.22225156,1.29982611,-0.55847890,0.63719380,-0.16156830,0.00526410,-0.00754401,0.62884427,-0.34662357,0.06953010,-0.02545920,0.70913998,-0.32734567
-5.59179590,2.65597222,-1.23991762,1.32634479,-0.56650545,0.63498021,-0.16467655,0.00495690,-0.00759364,0.63117856,-0.35198692,0.07044174,-0.02787497,0.72066610,-0.33179114
-5.58579290,2.68186661,-1.26622024,1.35566852,-0.57676610,0.63425499,-0.16924562,0.00467559,-0.00772098,0.63448057,-0.35948121,0.07133773,-0.03054040,0.73471638,-0.33889364
-5.57978989,2.71293313,-1.30146830,1.38717047,-0.58947390,0.63482366,-0.17528000,0.00442168,-0.00792469,0.63852244,-0.36914886,0.07217460,-0.03345282,0.75086020,-0.34881586
-5.57378689,2.74781253,-1.34579970,1.42015170,-0.60480972,0.63645323,-0.18274966,0.00419588,-0.00820173,0.64305107,-0.38097966,0.07290946,-0.03660427,0.76861285,-0.36168500
-5.56778389,2.78504347,-1.39917340,1.45386153,-0.62291488,0.63888087,-0.19159056,0.00399814,-0.00854748,0.64779687,-0.39490966,0.07350147,-0.03998119,0.78744997,-0.37758839
-5.56178089,2.82310703,-1.46136514,1.48751845,-0.64388374,0.64182287,-0.20170612,0.00382764,-0.00895594,0.65248253,-0.41082134,0.07391302,-0.04356415,0.80682244,-0.39656951
-5.55577789,2.86047006,-1.53196688,1.52033058,-0.66775653,0.64498380,-0.21296958,0.00368298,-0.00941992,0.65683127,-0.42854528,0.07411087,-0.04732785,0.82617135,-0.41862438
-5.54977489,2.89562630,-1.61039057,1.55151530,-0.69451284,0.64806520,-0.22522731,0.00356217,-0.00993128,0.66057443,-0.44786313,0.07406707,-0.05124122,0.84494251,-0.44369862
-5.54377189,2.92713409,-1.69587623,1.58031740,-0.72406614,0.65077395,-0.23830293,0.00346281,-0.01048125,0.66345826,-0.46851213,0.07375958,-0.05526776,0.86260007,-0.47168542
-5.53776888,2.95364972,-1.78750456,1.60602536,-0.75625973,0.65282976,-0.25200214,0.00338215,-0.01106067,0.66524960,-0.49019085,0.07317279,-0.05936602,0.87863904,-0.50242452
-5.53176588,2.97395591,-1.88421410,1.62798547,-0.79086466,0.65397185,-0.26611811,0.00331724,-0.01166031,0.66574057,-0.51256622,0.07229769,-0.06349028,0.89259620,-0.53570254
-5.52576288,2.98698482,-1.98482262,1.64561350,-0.82757974,0.65396457,-0.28043727,0.00326500,-0.01227116,0.66475213,-0.53528163,0.07113193,-0.06759144,0.90405940,-0.57125477
-5.51975988,2.99183560,-2.08805250,1.65840404,-0.86603406,0.65260197,-0.29474530,0.00322237,-0.01288474,0.66213652,-0.55796578,0.06967957,-0.07161801,0.91267486,-0.60876848
-5.51375688,2.98778642,-2.19255951,1.66593725,-0.90579219,0.64971125,-0.30883312,0.00318633,-0.01349331,0.65777878,-0.58024219,0.06795074,-0.07551723,0.91815264,-0.64788800
-5.50775388,2.97430123,-2.29696430,1.66788340,-0.94636201,0.64515515,-0.32250264,0.00315407,-0.01409013,0.65159730,-0.60173889,0.06596109,-0.07923635,0.92027004,-0.68822133
-5.50175088,2.95103159,-2.39988567,1.66400515,-0.98720513,0.63883334,-0.33557211,0.00312295,-0.01466964,0.64354360,-0.62209811,0.06373113,-0.08272385,0.91887319,-0.72934842
-5.49574787,2.91781426,-2.49997465,1.65415797,-1.02774968,0.63068286,-0.34788079,0.00309064,-0.01522760,0.63360148,-0.64098558,0.06128548,-0.08593077,0.91387682,-0.77083073
-5.48974487,2.87466489,-2.59594833,1.63828876,-1.06740515,0.62067782,-0.35929289,0.00305512,-0.01576111,0.62178565,-0.65809908,0.05865207,-0.08881190,0.90526254,-0.81222193
-5.48374187,2.82176870,-2.68662221,1.61643314,-1.10557862,0.60882837,-0.36970046,0.00301468,-0.01626870,0.60813993,-0.67317603,0.05586126,-0.09132703,0.89307564,-0.85307932
-5.47773887,2.75946859,-2.77093997,1.58871146,-1.14169209,0.59517909,-0.37902530,0.00296798,-0.01675020,0.59273522,-0.68599982,0.05294502,-0.09344192,0.87742089,-0.89297559
-5.47173587,2.68825146,-2.84799957,1.55532389,-1.17519988,0.57980695,-0.38721973,0.00291401,-0.01720665,0.57566723,-0.69640466,0.04993609,-0.09512927,0.85845730,-0.93151049
-5.46573287,2.60873318,-2.91707475,1.51654475,-1.20560580,0.56281898,-0.39426625,0.00285211,-0.01764015,0.55705413,-0.70427881,0.04686721,-0.09636941,0.83639244,-0.96832181
-5.45972986,2.52164278,-2.97763103,1.47271617,-1.23247895,0.54434962,-0.40017610,0.00278191,-0.01805356,0.53703417,-0.70956609,0.04377038,-0.09715082,0.81147612,-1.00309527
-5.45372686,2.42780610,-3.02933563,1.42424128,-1.25546785,0.52455795,-0.40498688,0.00270338,-0.01845028,0.51576314,-0.71226579,0.04067624,-0.09747043,0.78399399,-1.03557288
-5.44772386,2.32812952,-3.07206094,1.37157694,-1.27431197,0.50362480,-0.40875923,0.00261671,-0.01883392,0.49341199,-0.71243074,0.03761351,-0.09733369,0.75426099,-1.06555930
-5.44172086,2.22358356,-3.10588145,1.31522616,-1.28885037,0.48174975,-0.41157290,0.00252236,-0.01920799,0.47016433,-0.71016407,0.03460855,-0.09675444,0.72261487,-1.09292590
-5.43571786,2.11518694,-3.13106417,1.25573004,-1.29902686,0.45914817,-0.41352225,0.00242098,-0.01957557,0.44621395,-0.70561441,0.03168499,-0.09575451,0.68940977,-1.11761227
-5.42971486,2.00399094,-3.14805299,1.19365957,-1.30489157,0.43604818,-0.41471152,0.00231340,-0.01993901,0.42176241,-0.69897012,0.02886349,-0.09436319,0.65501016,-1.13962519
-5.42371186,1.89106415,-3.15744773,1.12960705,-1.30659882,0.41268762,-0.41524997,0.00220057,-0.02029967,0.39701654,-0.69045255,0.02616156,-0.09261644,0.61978479,-1.15903491
-5.41770885,1.77747789,-3.15997857,1.06417735,-1.30440135,0.38931113,-0.41524718,0.00208356,-0.02065770,0.37218603,-0.68030873,0.02359352,-0.09055604,0.58410112,-1.17596904
-5.41170585,1.66429215,-3.15647703,0.99797911,-1.29864117,0.36616712,-0.41480867,0.00196349,-0.02101184,0.34748106,-0.66880372,0.02117053,-0.08822850,0.54831985,-1.19060426
-5.40570285,1.55254230,-3.14784464,0.93161592,-1.28973747,0.34350499,-0.41403204,0.00184154,-0.02135939,0.32310999,-0.65621298,0.01890064,-0.08568393,0.51278990,-1.20315628
-5.39969985,1.44322669,-3.13502067,0.86567774,-1.27817221,0.32157238,-0.41300375,0.00171888,-0.02169617,0.29927720,-0.64281487,0.01678899,-0.08297487,0.47784363,-1.21386856
-5.39369685,1.33729537,-3.11895003,0.80073279,-1.26447383,0.30061261,-0.41179658,0.00159669,-0.02201661,0.27618111,-0.62888366,0.01483799,-0.08015504,0.44379253,-1.22300024
-5.38769385,1.23564007,-3.10055280,0.73731995,-1.24920004,0.28086242,-0.41046803,0.00147606,-0.02231385,0.25401243,-0.61468317,0.01304761,-0.07727810,0.41092333,-1.23081414
-5.38169085,1.13908575,-3.08069643,0.67594219,-1.23292027,0.26254995,-0.40905943,0.00135807,-0.02258006,0.23295271,-0.60046119,0.01141564,-0.07439646,0.37949465,-1.23756507
-5.37568784,1.04838405,-3.06017166,0.61706096,-1.21619858,0.24589316,-0.40759594,0.00124367,-0.02280665,0.21317322,-0.58644485,0.00993800,-0.07156011,0.34973434,-1.24348939
-5.36968484,0.96420868,-3.03967299,0.56109198,-1.19957767,0.23109865,-0.40608730,0.00113374,-0.02298466,0.19483429,-0.57283697,0.00860906,-0.06881563,0.32183741,-1.24879597
-5.36368184,0.88715316,-3.01978419,0.50840246,-1.18356464,0.21836103,-0.40452922,0.00102904,-0.02310512,0.17808503,-0.55981336,0.00742196,-0.06620523,0.29596491,-1.25365928
-5.35767884,0.81773094,-3.00096924,0.45930992,-1.16861882,0.20786283,-0.40290538,0.00093020,-0.02315945,0.16306345,-0.54752117,0.00636888,-0.06376594,0.27224356,-1.25821459
-5.35167584,0.75637796,-2.98356871,0.41408263,-1.15514219,0.19977498,-0.40118985,0.00083774,-0.02313987,0.14989712,-0.53607818,0.00544139,-0.06152900,0.25076637,-1.26255557
-5.34567284,0.70345766,-2.96780122,0.37294161,-1.14347241,0.19425781,-0.39934971,0.00075206,-0.02303975,0.13870413,-0.52557290,0.00463067,-0.05951944,0.23159414,-1.26673423
-5.33966983,0.65926823,-2.95376961,0.33606412,-1.13387846,0.19146269,-0.39734784,0.00067342,-0.02285395,0.12959449,-0.51606544,0.00392777,-0.05775570,0.21475790,-1.27076303
-5.33366683,0.62405181,-2.94147099,0.30358847,-1.12655893,0.19153407,-0.39514572,0.00060199,-0.02257909,0.12267173,-0.50758902,0.00332381,-0.05624962,0.20026215,-1.27461886
-5.32766383,0.59800535,-2.93080983,0.27561974,-1.12164244,0.19461192,-0.39270597,0.00053781,-0.02221375,0.11803475,-0.50015198,0.00281020,-0.05500647,0.18808881,-1.27824841
-5.32166083,0.58129245,-2.92161305,0.25223626,-1.11919012,0.20083437,-0.38999460,0.00048085,-0.02175861,0.11577969,-0.49374012,0.00237874,-0.05402522,0.17820175,-1.28157454
-5.31565783,0.57405572,-2.91364610,0.23349638,-1.11919938,0.21034051,-0.38698292,0.00043098,-0.02121642,0.11600183,-0.48831933,0.00202178,-0.05329889,0.17055171,-1.28450311
-5.30965483,0.57642888,-2.90662900,0.21944503,-1.12160895,0.22327296,-0.38364896,0.00038802,-0.02059201,0.11879720,-0.48383827,0.00173228,-0.05281518,0.16508129,-1.28692968
-5.30365183,0.58854785,-2.90025141,0.21011987,-1.12630423,0.23978014,-0.37997830,0.00035173,-0.01989213,0.12426391,-0.48023114,0.00150386,-0.05255704,0.16172989,-1.28874557
-5.29764882,0.61056019,-2.89418601,0.20555642,-1.13312309,0.26001797,-0.37596453,0.00032185,-0.01912520,0.13250306,-0.47742030,0.00133086,-0.05250348,0.16043823,-1.28984305
-5.29164582,0.64263188,-2.88809960,0.20579186,-1.14186128,0.28415068,-0.37160910,0.00029807,-0.01830107,0.14361891,-0.47531887,0.00120833,-0.05263035,0.16115232,-1.29011915
-5.28564282,0.68495102,-2.88166162,0.21086727,-1.15227764,0.31235050,-0.36692074,0.00028010,-0.01743066,0.15771845,-0.47383305,0.00113196,-0.05291123,0.16382648,-1.28947809
-5.27963982,0.73772761,-2.87455004,0.22082785,-1.16409871,0.34479611,-0.36191464,0.00026765,-0.01652560,0.17491004,-0.47286431,0.00109811,-0.05331828,0.16842535,-1.28783219
-5.27363682,0.80118906,-2.86645469,0.23572121,-1.17702289,0.38166948,-0.35661117,0.00026041,-0.01559788,0.19530116,-0.47231139,0.00110371,-0.05382312,0.17492463,-1.28510143
-5.26763382,0.87557101,-2.85707855,0.25559350,-1.19072404,0.42315110,-0.35103463,0.00025813,-0.01465943,0.21899515,-0.47207205,0.00114618,-0.05439762,0.18331047,-1.28121195
-5.26163082,0.96110350,-2.84613745,0.28048349,-1.20485501,0.46941336,-0.34521182,0.00026053,-0.01372177,0.24608704,-0.47204481,0.00122334,-0.05501468,0.19357754,-1.27609370
-5.25562781,1.05799241,-2.83335883,0.31041481,-1.21905096,0.52061227,-0.33917078,0.00026739,-0.01279575,0.27665830,-0.47213036,0.00133334,-0.05564892,0.20572564,-1.26967779
-5.24962481,1.16639682,-2.81848034,0.34538659,-1.23293305,0.57687747,-0.33293960,0.00027849,-0.01189118,0.31077086,-0.47223309,0.00147451,-0.05627726,0.21975518,-1.26189386
-5.24362181,1.28640275,-2.80124894,0.38536293,-1.24611243,0.63830082,-0.32654557,0.00029361,-0.01101674,0.34846032,-0.47226242,0.00164531,-0.05687944,0.23566154,-1.25266800
-5.23761881,1.41799435,-2.78142105,0.43026165,-1.25819513,0.70492387,-0.32001459,0.00031257,-0.01017971,0.38972873,-0.47213417,0.00184418,-0.05743835,0.25342865,-1.24192151
-5.23161581,1.56102379,-2.75876428,0.47994304,-1.26878758,0.77672469,-0.31337089,0.00033515,-0.00938598,0.43453702,-0.47177184,0.00206947,-0.05794033,0.27302217,-1.22957087
-5.22561281,1.71518112,-2.73306105,0.53419899,-1.27750313,0.85360465,-0.30663721,0.00036116,-0.00864002,0.48279765,-0.47110796,0.00231935,-0.05837531,0.29438250,-1.21552900
-5.21960980,1.87996591,-2.70411398,0.59274345,-1.28396942,0.93537575,-0.29983522,0.00039037,-0.00794488,0.53436758,-0.47008532,0.00259174,-0.05873682,0.31741821,-1.19970797
-5.21360680,2.05466233,-2.67175317,0.65520462,-1.28783637,1.02174931,-0.29298626,0.00042254,-0.00730236,0.58904220,-0.46865819,0.00288422,-0.05902193,0.34200020,-1.18202299
-5.20760380,2.23831939,-2.63584482,0.72111968,-1.28878470,1.11232672,-0.28611231,0.00045740,-0.00671311,0.64655043,-0.46679339,0.00319407,-0.05923103,0.36795703,-1.16239753
-5.20160080,2.42973804,-2.59630063,0.78993251,-1.28653450,1.20659307,-0.27923708,0.00049467,-0.00617682,0.70655155,-0.46447129,0.00351817,-0.05936759,0.39507192,-1.14076925
-5.19559780,2.62746665,-2.55308752,0.86099481,-1.28085362,1.30391442,-0.27238718,0.00053401,-0.00569245,0.76863407,-0.46168648,0.00385308,-0.05943777,0.42308156,-1.11709620
-5.18959480,2.82980609,-2.50623657,0.93357102,-1.27156521,1.40353910,-0.26559318,0.00057508,-0.00525840,0.83231696,-0.45844823,0.00419504,-0.05944999,0.45167716,-1.09136309
-5.18359180,3.03482518,-2.45585077,1.00684705,-1.25855428,1.50460384,-0.25889052,0.00061750,-0.00487279,0.89705345,-0.45478057,0.00454006,-0.05941440,0.48050776,-1.06358690
-5.17758879,3.24038692,-2.40211052,1.07994293,-1.24177267,1.60614456,-0.25232020,0.00066088,-0.00453356,0.96223761,-0.45072202,0.00488400,-0.05934239,0.50918599,-1.03382159
-5.17158579,3.44418527,-2.34527648,1.15192890,-1.22124208,1.70711219,-0.24592909,0.00070485,-0.00423876,1.02721350,-0.44632481,0.00522269,-0.05924598,0.53729600,-1.00216132
-5.16558279,3.64379172,-2.28568905,1.22184480,-1.19705514,1.80639298,-0.23976986,0.00074903,-0.00398660,1.09128703,-0.44165364,0.00555203,-0.05913725,0.56440352,-0.96874214
