energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.82591296,2.83223139,0.01194831,0.30511696,0.92858608,1.01491485,0.77916344,0.13137801,1.38233932,0.00000000
-5.81990995,2.93861447,0.01287095,0.32434573,0.95916198,1.04391990,0.79864538,0.14298188,1.43893793,0.00000000
-5.81390695,3.07738173,0.01399357,0.34739979,1.00003631,1.08436745,0.82565349,0.15618180,1.51101583,0.00000000
-5.80790395,3.24820288,0.01532413,0.37412766,1.05103530,1.13614810,0.86002375,0.17095678,1.59852539,0.00000000
-5.80190095,3.45007300,0.01686768,0.40429585,1.11176954,1.19890646,0.90140963,0.18725351,1.70110214,0.00000000
-5.79589795,3.68133184,0.01862607,0.43759105,1.18164392,1.27204892,0.94929273,0.20498578,1.81807236,0.00000000
-5.78989495,3.93969943,0.02059762,0.47362441,1.25987300,1.35475737,1.00299882,0.22403457,1.94846852,0.00000000
-5.78389195,4.22232775,0.02277692,0.51193782,1.34550154,1.44600856,1.06171898,0.24424916,2.09105250,0.00000000
-5.77788894,4.52586756,0.02515461,0.55201238,1.43742996,1.54459881,1.12453518,0.26544898,2.24434607,0.00000000
-5.77188594,4.84654935,0.02771726,0.59327891,1.53444400,1.64917362,1.19044983,0.28742649,2.40666804,0.00000000
-5.76588294,5.18027644,0.03044734,0.63513030,1.63524813,1.75826149,1.25841828,0.30995083,2.57617717,0.00000000
-5.75987994,5.52272803,0.03332323,0.67693556,1.73850154,1.87031104,1.32738325,0.33277235,2.75091973,0.00000000
-5.75387694,5.86946927,0.03631945,0.71805514,1.84285590,1.98373053,1.39630999,0.35562785,2.92888023,0.00000000
-5.74787394,6.21606493,0.03940685,0.75785699,1.94699341,2.09692839,1.46422078,0.37824636,3.10803379,0.00000000
-5.74187094,6.55819294,0.04255304,0.79573293,2.04966401,2.20835369,1.53022747,0.40035537,3.28639827,0.00000000
-5.73586793,6.89175385,0.04572292,0.83111471,2.14972014,2.31653495,1.59356053,0.42168728,3.46208440,0.00000000
-5.72986493,7.21297195,0.04887924,0.86348905,2.24614778,2.42011606,1.65359327,0.44198582,3.63334180,0.00000000
-5.72386193,7.51848431,0.05198341,0.89241120,2.33809229,2.51788792,1.70986007,0.46101228,3.79859928,0.00000000
-5.71785893,7.80541397,0.05499626,0.91751627,2.42487790,2.60881460,1.76206749,0.47855121,3.95649744,0.00000000
-5.71185593,8.07142425,0.05787892,0.93852804,2.50601988,2.69205305,1.81009756,0.49441551,4.10591239,0.00000000
-5.70585293,8.31475197,0.06059377,0.95526469,2.58122857,2.76696565,1.85400290,0.50845056,4.24596935,0.00000000
-5.69984992,8.53421817,0.06310536,0.96764132,2.65040508,2.83312515,1.89399358,0.52053739,4.37604561,0.00000000
-5.69384692,8.72921596,0.06538127,0.97566912,2.71362861,2.89031196,1.93041612,0.53059457,4.49576265,0.00000000
-5.68784392,8.89967643,0.06739301,0.97945131,2.77113587,2.93850412,1.96372557,0.53857891,4.60496792,0.00000000
-5.68184092,9.04601443,0.06911674,0.97917596,2.82329358,2.97786056,1.99445176,0.54448485,4.70370716,0.00000000
-5.67583792,9.16905726,0.07053391,0.97510621,2.87056523,3.00869869,2.02316137,0.54834267,4.79218873,0.00000000
-5.66983492,9.26996012,0.07163175,0.96756836,2.91347386,3.03146749,2.05041770,0.55021550,4.87074212,0.00000000
-5.66383192,9.35011286,0.07240361,0.95693826,2.95256266,3.04671766,2.07674021,0.55019540,4.93977255,0.00000000
-5.65782891,9.41104319,0.07284909,0.94362697,2.98835557,3.05507028,2.10256583,0.54839863,4.99971463,0.00000000
-5.65182591,9.45432141,0.07297404,0.92806600,3.02132002,3.05718574,2.12821442,0.54496043,5.05098751,0.00000000
-5.64582291,9.48147192,0.07279036,0.91069318,3.05183381,3.05373424,2.15386005,0.54002938,5.09395413,0.00000000
-5.63981991,9.49389601,0.07231563,0.89193942,3.08015809,3.04536949,2.17950995,0.53376193,5.12888713,0.00000000
-5.63381691,9.49280998,0.07157263,0.87221712,3.10641808,3.03270658,2.20499243,0.52631704,5.15594330,0.00000000
-5.62781391,9.47920142,0.07058868,0.85191055,3.13059254,3.01630484,2.22995442,0.51785131,5.17514816,0.00000000
-5.62181091,9.45380557,0.06939498,0.83136846,3.15251278,2.99665635,2.25386924,0.50851487,5.18639168,0.00000000
-5.61580790,9.41710226,0.06802576,0.81089908,3.17187128,2.97418008,2.27605411,0.49844806,5.18943524,0.00000000
-5.60980490,9.36933256,0.06651751,0.79076746,3.18823944,2.94922143,2.29569669,0.48777903,5.18392946,0.00000000
-5.60380190,9.31053333,0.06490809,0.77119507,3.20109337,2.92205671,2.31188945,0.47662235,5.16944179,0.00000000
-5.59779890,9.24058636,0.06323595,0.75236121,3.20984632,2.89290163,2.32366995,0.46507855,5.14549199,0.00000000
-5.59179590,9.15927817,0.06153930,0.73440612,3.21388555,2.86192272,2.33006512,0.45323452,5.11159321,0.00000000
-5.58579290,9.06636573,0.05985533,0.71743506,3.21261156,2.82925054,2.33013718,0.44116463,5.06729602,0.00000000
-5.57978989,8.96164332,0.05821950,0.70152316,3.20547714,2.79499336,2.32302881,0.42893242,5.01223262,0.00000000
-5.57378689,8.84500544,0.05666488,0.68672030,3.19202378,2.75925016,2.30800523,0.41659259,4.94615807,0.00000000
-5.56778389,8.71650126,0.05522154,0.67305585,3.17191326,2.72212183,2.28449112,0.40419317,4.86898617,0.00000000
-5.56178089,8.57637695,0.05391596,0.66054270,3.14495228,2.68371974,2.25210049,0.39177759,4.78081737,0.00000000
-5.55577789,8.42510267,0.05277054,0.64918039,3.11110881,2.64417102,2.21065812,0.37938654,4.68195710,0.00000000
-5.54977489,8.26338284,0.05180315,0.63895722,3.07051896,2.60362033,2.16021165,0.36705936,4.57292322,0.00000000
-5.54377189,8.09214891,0.05102672,0.62985109,3.02348419,2.56222805,2.10103392,0.35483504,4.45444213,0.00000000
-5.53776888,7.91253560,0.05044893,0.62182944,2.97045902,2.52016532,2.03361574,0.34275252,4.32743393,0.00000000
-5.53176588,7.72584258,0.05007194,0.61484819,2.91203023,2.47760646,1.95864967,0.33085061,4.19298742,0.00000000
-5.52576288,7.53348462,0.04989225,0.60885014,2.84888887,2.43471972,1.87700609,0.31916730,4.05232680,0.00000000
-5.51975988,7.33693405,0.04990064,0.60376301,2.78179719,2.39165723,1.78970279,0.30773871,3.90677192,0.00000000
-5.51375688,7.13765998,0.05008226,0.59949770,2.71155244,2.34854543,1.69787012,0.29659783,3.75769485,0.00000000
-5.50775388,6.93706882,0.05041683,0.59594694,2.63895021,2.30547688,1.60271332,0.28577310,3.60647519,0.00000000
-5.50175088,6.73645047,0.05087905,0.59298485,2.56474936,2.26250457,1.50547411,0.27528706,3.45445695,0.00000000
-5.49574787,6.53693421,0.05143912,0.59046765,2.48964108,2.21963955,1.40739338,0.26515527,3.30290936,0.00000000
-5.48974487,6.33945739,0.05206345,0.58823568,2.41422363,2.17685232,1.30967649,0.25538552,3.15299375,0.00000000
-5.48374187,6.14474925,0.05271556,0.58611691,2.33898437,2.13407845,1.21346265,0.24597753,3.00573824,0.00000000
-5.47773887,5.95333088,0.05335709,0.58393192,2.26429001,2.09122832,1.11979944,0.23692320,2.86202112,0.00000000
-5.47173587,5.76553114,0.05394888,0.58150014,2.19038520,2.04820057,1.02962303,0.22820736,2.72256360,0.00000000
-5.46573287,5.58151746,0.05445225,0.57864712,2.11739949,2.00489862,0.94374449,0.21980908,2.58793154,0.00000000
-5.45972986,5.40133896,0.05483018,0.57521251,2.04536155,1.96124943,0.86284201,0.21170341,2.45854555,0.00000000
-5.45372686,5.22497877,0.05504859,0.57105829,1.97421961,1.91722314,0.78745878,0.20386347,2.33469815,0.00000000
-5.44772386,5.05241171,0.05507746,0.56607666,1.90386635,1.87285246,0.71800578,0.19626278,2.21657629,0.00000000
-5.44172086,4.88366301,0.05489185,0.56019722,1.83416642,1.82825042,0.65476859,0.18887756,2.10428737,0.00000000
-5.43571786,4.71886380,0.05447283,0.55339298,1.76498455,1.78362512,0.59791742,0.18168904,1.99788666,0.00000000
-5.42971486,4.55829935,0.05380808,0.54568457,1.69621244,1.73929043,0.54751906,0.17468542,1.89740415,0.00000000
-5.42371186,4.40244650,0.05289232,0.53714257,1.62779253,1.69567149,0.50355008,0.16786346,1.80286885,0.00000000
-5.41770885,4.25199738,0.05172746,0.52788756,1.55973723,1.65330436,0.46591010,0.16122960,1.71432907,0.00000000
-5.41170585,4.10786765,0.05032244,0.51808791,1.49214254,1.61282955,0.43443444,0.15480044,1.63186734,0.00000000
-5.40570285,3.97118820,0.04869292,0.50795531,1.42519533,1.57497917,0.40890565,0.14860264,1.55560926,0.00000000
-5.39969985,3.84328061,0.04686054,0.49773819,1.35917399,1.54055811,0.38906331,0.14267217,1.48572570,0.00000000
-5.39369685,3.72561745,0.04485216,0.48771343,1.29444274,1.51041996,0.37461210,0.13705304,1.42242875,0.00000000
-5.38769385,3.61976957,0.04269880,0.47817671,1.23144012,1.48543844,0.36522793,0.13179546,1.36596161,0.00000000
-5.38169085,3.52734316,0.04043451,0.46943196,1.17066259,1.46647582,0.36056243,0.12695367,1.31658353,0.00000000
-5.37568784,3.44991015,0.03809517,0.46178053,1.11264436,1.45434938,0.36024591,0.12258347,1.27455086,0.00000000
-5.36968484,3.38893562,0.03571728,0.45551057,1.05793489,1.44979778,0.36388940,0.11873964,1.24009557,0.00000000
-5.36368184,3.34570618,0.03333677,0.45088709,1.00707531,1.45344870,0.37108603,0.11547343,1.21340286,0.00000000
-5.35767884,3.32126317,0.03098795,0.44814328,0.96057527,1.46578919,0.38141226,0.11283011,1.19458916,0.00000000
-5.35167584,3.31634424,0.02870256,0.44747343,0.91889129,1.48714043,0.39442948,0.11084696,1.18368225,0.00000000
-5.34567284,3.33133623,0.02650897,0.44902772,0.88240792,1.51763775,0.40968628,0.10955155,1.18060459,0.00000000
-5.33966983,3.36624188,0.02443163,0.45290900,0.85142240,1.55721718,0.42672175,0.10896054,1.18516104,0.00000000
-5.33366683,3.42066204,0.02249065,0.45917186,0.82613349,1.60560909,0.44506995,0.10907909,1.19703185,0.00000000
-5.32766383,3.49379428,0.02070164,0.46782357,0.80663488,1.66233932,0.46426571,0.10990075,1.21577143,0.00000000
-5.32166083,3.58444807,0.01907571,0.47882711,0.79291318,1.72673792,0.48385166,0.11140798,1.24081321,0.00000000
-5.31565783,3.69107583,0.01761969,0.49210575,0.78485041,1.79795529,0.50338630,0.11357324,1.27148043,0.00000000
-5.30965483,3.81181859,0.01633644,0.50754904,0.78223063,1.87498498,0.52245297,0.11636042,1.30700260,0.00000000
-5.30365183,3.94456422,0.01522534,0.52501982,0.78475021,1.95669264,0.54066919,0.11972688,1.34653693,0.00000000
-5.29764882,4.08701586,0.01428290,0.54436178,0.79203104,2.04184978,0.55769613,0.12362560,1.38919388,0.00000000
-5.29164582,4.23676759,0.01350335,0.56540735,0.80363600,2.12917123,0.57324756,0.12800763,1.43406575,0.00000000
-5.28564282,4.39138423,0.01287934,0.58798539,0.81908594,2.21735483,0.58709804,0.13282458,1.48025703,0.00000000
-5.27963982,4.54848208,0.01240259,0.61192848,0.83787732,2.30512191,0.59908969,0.13803103,1.52691527,0.00000000
-5.27363682,4.70580720,0.01206452,0.63707939,0.85949976,2.39125701,0.60913732,0.14358679,1.57326096,0.00000000
-5.26763382,4.86130815,0.01185686,0.66329664,0.88345284,2.47464520,0.61723135,0.14945887,1.61861518,0.00000000
-5.26163082,5.01320019,0.01177211,0.69045877,0.90926148,2.55430576,0.62343859,0.15562296,1.66242359,0.00000000
-5.25562781,5.16001822,0.01180394,0.71846743,0.93648924,2.62942074,0.62790037,0.16206453,1.70427571,0.00000000
-5.24962481,5.30065642,0.01194748,0.74724885,0.96474917,2.69935727,0.63082821,0.16877930,1.74391833,0.00000000
-5.24362181,5.43439256,0.01219947,0.77675404,0.99371191,2.76368272,0.63249699,0.17577304,1.78126238,0.00000000
-5.23761881,5.56089604,0.01255827,0.80695730,1.02311050,2.82217200,0.63323573,0.18306084,1.81638270,0.00000000
-5.23161581,5.68021890,0.01302381,0.83785340,1.05274209,2.87480661,0.63341635,0.19066560,1.84951040,0.00000000
-5.22561281,5.79276996,0.01359732,0.86945325,1.08246629,2.92176532,0.63344058,0.19861599,1.88101810,0.00000000
-5.21960980,5.89927279,0.01428104,0.90177827,1.11220041,2.96340689,0.63372558,0.20694385,1.91139820,0.00000000
-5.21360680,6.00070904,0.01507773,0.93485355,1.14191177,3.00024513,0.63468867,0.21568108,1.94123521,0.00000000
-5.20760380,6.09824911,0.01599027,0.96869999,1.17160741,3.03291753,0.63673170,0.22485626,1.97117298,0.00000000
-5.20160080,6.19317306,0.01702100,1.00332565,1.20132179,3.06214843,0.64022561,0.23449105,2.00187840,0.00000000
-5.19559780,6.28678495,0.01817121,1.03871667,1.23110305,3.08870845,0.64549574,0.24459655,2.03400291,0.00000000
-5.18959480,6.38032441,0.01944053,1.07482795,1.26099843,3.11337177,0.65280841,0.25516992,2.06814385,0.00000000
-5.18359180,6.47487958,0.02082641,1.11157422,1.29103985,3.13687315,0.66235937,0.26619127,2.10480730,0.00000000
-5.17758879,6.57130560,0.02232364,1.14882174,1.32123020,3.15986685,0.67426456,0.27762120,2.14437441,0.00000000
-5.17158579,6.67015276,0.02392396,1.18638132,1.35153143,3.18288919,0.68855357,0.28939907,2.18707292,0.00000000
-5.16558279,6.77160858,0.02561580,1.22400304,1.38185502,3.20632684,0.70516623,0.30144218,2.23295557,0.00000000
-5.15957979,6.87545687,0.02738419,1.26137316,1.41205565,3.23039243,0.72395249,0.31364600,2.28188674,0.00000000
-5.15357679,6.98105705,0.02921077,1.29811378,1.44192865,3.25510886,0.74467576,0.32588558,2.33353821,0.00000000
-5.14757379,7.08734532,0.03107404,1.33378542,1.47121151,3.28030339,0.76701974,0.33801813,2.38739478,0.00000000
-5.14157079,7.19285886,0.03294970,1.36789293,1.49958988,3.30561199,0.79059849,0.34988673,2.44276968,0.00000000
-5.13556778,7.29578262,0.03481123,1.39989472,1.52670777,3.33049403,0.81496965,0.36132514,2.49882950,0.00000000
-5.12956478,7.39401751,0.03663054,1.42921526,1.55218184,3.35425671,0.83965013,0.37216361,2.55462763,0.00000000
-5.12356178,7.48526707,0.03837880,1.45526054,1.57561913,3.37608833,0.86413395,0.38223536,2.60914483,0.00000000
-5.11755878,7.56713920,0.04002728,1.47743612,1.59663755,3.39509872,0.88791142,0.39138354,2.66133514,0.00000000
-5.11155578,7.63725794,0.04154832,1.49516697,1.61488807,3.41036491,0.91048893,0.39946843,2.71017501,0.00000000
-5.10555278,7.69338017,0.04291621,1.50791849,1.63007754,3.42097966,0.93140850,0.40637446,2.75471311,0.00000000
-5.09954977,7.73351112,0.04410812,1.51521767,1.64199080,3.42610046,0.95026634,0.41201679,2.79411847,0.00000000
-5.09354677,7.75601289,0.04510481,1.51667335,1.65051100,3.42499618,0.96672944,0.41634699,2.82772448,0.00000000
-5.08754377,7.75970018,0.04589134,1.51199482,1.65563667,3.41708916,0.98054961,0.41935771,2.85506637,0.00000000
-5.08154077,7.74391795,0.04645756,1.50100744,1.65749477,3.40199020,0.99157418,0.42108588,2.87591021,0.00000000
-5.07553777,7.70859694,0.04679837,1.48366478,1.65634842,3.37952476,0.99975292,0.42161433,2.89027197,0.00000000
-5.06953477,7.65428374,0.04691385,1.46005633,1.65259904,3.34974891,1.00514095,0.42107164,2.89842545,0.00000000
-5.06353177,7.58214377,0.04680914,1.43041032,1.64678229,3.31295428,1.00789741,0.41963023,2.90089876,0.00000000
-5.05752876,7.49393690,0.04649409,1.39509157,1.63955790,3.26966185,1.00827995,0.41750262,2.89845945,0.00000000
-5.05152576,7.39196691,0.04598280,1.35459407,1.63169362,3.22060503,1.00663562,0.41493605,2.89208908,0.00000000
-5.04552276,7.27900747,0.04529296,1.30952882,1.62404402,3.16670325,1.00338833,0.41220561,2.88294861,0.00000000
-5.03951976,7.15820855,0.04444505,1.26060723,1.61752489,3.10902757,0.99902372,0.40960615,2.87233633,0.00000000
-5.03351676,7.03298827,0.04346155,1.20862093,1.61308455,3.04876049,0.99407231,0.40744333,2.86164068,0.00000000
-5.02751376,6.90691556,0.04236601,1.15441882,1.61167314,2.98715214,0.98909153,0.40602411,2.85229024,0.00000000
-5.02151076,6.78358988,0.04118223,1.09888233,1.61421161,2.92547547,0.98464779,0.40564716,2.84570341,0.00000000
-5.01550775,6.66652357,0.03993344,1.04290006,1.62156141,2.86498273,0.98129925,0.40659346,2.84324021,0.00000000
-5.00950475,6.55903258,0.03864164,0.98734282,1.63449653,2.80686548,0.97958012,0.40911757,2.84615853,0.00000000
-5.00350175,6.46414006,0.03732699,0.93304007,1.65367886,2.75222003,0.97998705,0.41343986,2.85557633,0.00000000
-4.99749875,6.38449683,0.03600740,0.88075870,1.67963782,2.70201968,0.98296817,0.41973994,2.87244164,0.00000000
-4.99149575,6.32232110,0.03469825,0.83118487,1.71275512,2.65709471,0.98891490,0.42815159,2.89751079,0.00000000
-4.98549275,6.27935882,0.03341228,0.78490948,1.75325478,2.61812050,0.99815672,0.43875919,2.93133553,0.00000000
-4.97948974,6.25686472,0.03215960,0.74241766,1.80119863,2.58561351,1.01095869,0.45159591,2.97425861,0.00000000
-4.97348674,6.25560276,0.03094790,0.70408233,1.85648721,2.55993456,1.02752138,0.46664336,3.02641718,0.00000000
-4.96748374,6.27586394,0.02978264,0.67016187,1.91886528,2.54129829,1.04798294,0.48383289,3.08775286,0.00000000
-4.96148074,6.31749831,0.02866744,0.64080158,1.98793162,2.52978732,1.07242256,0.50304815,3.15802705,0.00000000
-4.95547774,6.37995776,0.02760442,0.61603858,2.06315207,2.52536975,1.10086484,0.52412888,3.23683984,0.00000000
-4.94947474,6.46234583,0.02659465,0.59580957,2.14387493,2.52791821,1.13328455,0.54687553,3.32365084,0.00000000
-4.94347174,6.56347079,0.02563845,0.57996095,2.22934795,2.53722892,1.16961108,0.57105461,3.41780038,0.00000000
-4.93746873,6.68189857,0.02473584,0.56826052,2.31873580,2.55303961,1.20973229,0.59640441,3.51852965,0.00000000
-4.93146573,6.81600284,0.02388673,0.56041032,2.41113747,2.57504493,1.25349744,0.62264093,3.62499871,0.00000000
-4.92546273,6.96400994,0.02309123,0.55605978,2.50560292,2.60290876,1.30071892,0.64946373,3.73630163,0.00000000
-4.91945973,7.12403742,0.02234979,0.55481894,2.60114859,2.63627306,1.35117297,0.67656170,3.85147849,0.00000000
-4.91345673,7.29412559,0.02166327,0.55627102,2.69677149,2.67476306,1.40459944,0.70361842,3.96952422,0.00000000
-4.90745373,7.47226243,0.02103301,0.55998417,2.79146201,2.71798920,1.46070091,0.73031724,4.08939482,0.00000000
-4.90145073,7.65640276,0.02046080,0.56552215,2.88421549,2.76554640,1.51914164,0.75634602,4.21001176,0.00000000
-4.89544772,7.84448306,0.01994886,0.57245371,2.97404290,2.81701132,1.57954688,0.78140140,4.33026537,0.00000000
-4.88944472,8.03443384,0.01949974,0.58036072,3.05998103,2.87193863,1.64150293,0.80519293,4.44901864,0.00000000
-4.88344172,8.22419144,0.01911625,0.58884504,3.14110261,2.92985719,1.70455869,0.82744680,4.56511220,0.00000000
-4.87743872,8.41171115,0.01880144,0.59753421,3.21652678,2.99026700,1.76822898,0.84790954,4.67737185,0.00000000
-4.87143572,8.59498318,0.01855850,0.60608609,3.28543021,3.05263782,1.83200009,0.86635152,4.78461927,0.00000000
-4.86543272,8.77205283,0.01839076,0.61419255,3.34705911,3.11640993,1.89533772,0.88257041,4.88568657,0.00000000
-4.85942971,8.94104545,0.01830173,0.62158241,3.40074221,3.18099764,1.95769741,0.89639452,4.97943483,0.00000000
-4.85342671,9.10019628,0.01829508,0.62802373,3.44590441,3.24579563,2.01853727,0.90768613,5.06477654,0.00000000
-4.84742371,9.24788470,0.01837472,0.63332543,3.48208104,3.31018805,2.07733273,0.91634448,5.14070140,0.00000000
-4.84142071,9.38267179,0.01854491,0.63733850,3.50893197,3.37356020,2.13359269,0.92230859,5.20630448,0.00000000
-4.83541771,9.50333947,0.01881028,0.63995660,3.52625503,3.43531225,2.18687647,0.92555957,5.26081571,0.00000000
-4.82941471,9.60892933,0.01917596,0.64111624,3.53399795,3.49487446,2.23681078,0.92612239,5.30362900,0.00000000
-4.82341171,9.69877877,0.01964761,0.64079626,3.53226795,3.55172295,2.28310559,0.92406676,5.33432960,0.00000000
-4.81740870,9.77255187,0.02023145,0.63901683,3.52133815,3.60539546,2.32556819,0.91950719,5.35271791,0.00000000
-4.81140570,9.83026288,0.02093426,0.63583761,3.50164991,3.65550593,2.36411427,0.91260187,5.35882812,0.00000000
-4.80540270,9.87228980,0.02176333,0.63135522,3.47381054,3.70175727,2.39877532,0.90355038,5.35294030,0.00000000
-4.79939970,9.89937633,0.02272630,0.62569984,3.43858570,3.74395149,2.42970147,0.89259007,5.33558465,0.00000000
-4.79339670,9.91262079,0.02383102,0.61903099,3.39688638,3.78199632,2.45715921,0.87999122,5.30753701,0.00000000
-4.78739370,9.91345108,0.02508529,0.61153242,3.34975012,3.81590801,2.48152375,0.86605084,5.26980524,0.00000000
-4.78139070,9.90358572,0.02649654,0.60340632,3.29831708,3.84580975,2.50326578,0.85108543,5.22360642,0.00000000
-4.77538769,9.88498129,0.02807148,0.59486674,3.24380110,3.87192559,2.52293305,0.83542272,5.17033522,0.00000000
-4.76938469,9.85976773,0.02981565,0.58613253,3.18745681,3.89456977,2.54112711,0.81939271,5.11152443,0.00000000
-4.76338169,9.83017352,0.03173299,0.57742001,3.13054373,3.91413184,2.55847618,0.80331827,5.04879894,0.00000000
-4.75737869,9.79844319,0.03382533,0.56893545,3.07428868,3.93105786,2.57560512,0.78750567,4.98382490,0.00000000
-4.75137569,9.76675050,0.03609189,0.56086783,3.01984785,3.94582844,2.59310397,0.77223535,4.91825598,0.00000000
-4.74537269,9.73711086,0.03852882,0.55338196,2.96827017,3.95893448,2.61149640,0.75775340,4.85367905,0.00000000
-4.73936968,9.71129684,0.04112871,0.54661243,2.92046338,3.97085160,2.63120978,0.74426396,4.79156159,0.00000000
-4.73336668,9.69076057,0.04388021,0.54065853,2.87716443,3.98201442,2.65254843,0.73192304,4.73320300,0.00000000
-4.72736368,9.67656710,0.04676774,0.53558045,2.83891547,3.99279199,2.67567150,0.72083402,4.67969208,0.00000000
-4.72136068,9.66934195,0.04977125,0.53139695,2.80604657,4.00346557,2.70057698,0.71104492,4.63187266,0.00000000
-4.71535768,9.66923593,0.05286618,0.52808465,2.77866605,4.01421001,2.72709272,0.70254791,4.59031874,0.00000000
-4.70935468,9.67590953,0.05602354,0.52557902,2.75665910,4.02507980,2.75487542,0.69528079,4.55532057,0.00000000
-4.70335168,9.68853825,0.05921015,0.52377704,2.73969457,4.03600074,2.78341779,0.68913072,4.52688207,0.00000000
-4.69734867,9.70583938,0.06238909,0.52254161,2.72724019,4.04676794,2.81206390,0.68393998,4.50472984,0.00000000
-4.69134567,9.72611966,0.06552030,0.52170733,2.71858522,4.05705043,2.84003212,0.67951350,4.48833338,0.00000000
-4.68534267,9.74734232,0.06856138,0.52108768,2.71287002,4.06640258,2.86644480,0.67562803,4.47693549,0.00000000
-4.67933967,9.76721088,0.07146856,0.52048310,2.70912114,4.07428187,2.89036333,0.67204251,4.46959151,0.00000000
-4.67333667,9.78326630,0.07419777,0.51968986,2.70629052,4.08007258,2.91082688,0.66850925,4.46521562,0.00000000
-4.66733367,9.79299340,0.07670588,0.51850915,2.70329730,4.08311416,2.92689298,0.66478542,4.46263199,0.00000000
-4.66133067,9.79393179,0.07895194,0.51675613,2.69907039,4.08273320,2.93767799,0.66064451,4.46062870,0.00000000
-4.65532766,9.78378647,0.08089850,0.51426854,2.69259022,4.07827752,2.94239528,0.65588712,4.45801175,0.00000000
-4.64932466,9.76053293,0.08251286,0.51091437,2.68292789,4.06915056,2.94038938,0.65035076,4.45365713,0.00000000
-4.64332166,9.72251215,0.08376827,0.50659849,2.66928038,4.05484457,2.93116425,0.64391819,4.44655852,0.00000000
