energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.88594297,3.24441128,-5.12963667,0.01676428,-0.10054123,0.20641568,-0.31811755,2.03126181,-2.95673879,0.53398146,-0.55211173,0.06581705,-0.07474264,1.51465267,-2.65448344
-5.87993997,3.04766831,-5.42031124,0.01492588,-0.10230866,0.19502150,-0.33511400,1.89822102,-3.13433046,0.50633748,-0.58349498,0.06237261,-0.07914395,1.41959207,-2.81093983
-5.87393697,2.86772871,-5.73455533,0.01323278,-0.10401120,0.18417855,-0.35329998,1.77747741,-3.32656585,0.48123063,-0.61713237,0.05899740,-0.08389054,1.33329524,-2.98047458
-5.86793397,2.70482081,-6.07028075,0.01168548,-0.10566140,0.17390489,-0.37252390,1.66958774,-3.53167213,0.45866771,-0.65284413,0.05569594,-0.08896553,1.25589688,-3.16200148
-5.86193097,2.55899950,-6.42482718,0.01028277,-0.10727055,0.16421644,-0.39260303,1.57486379,-3.74747167,0.43864441,-0.69039678,0.05247488,-0.09434440,1.18742782,-3.35412111
-5.85592796,2.43017454,-6.79496906,0.00902197,-0.10884756,0.15512923,-0.41332629,1.49339514,-3.97140710,0.42114956,-0.72950260,0.04934330,-0.09999454,1.12782812,-3.55512132
-5.84992496,2.31814100,-7.17693866,0.00789925,-0.11039775,0.14666149,-0.43445780,1.42507729,-4.20057875,0.40616947,-0.76982045,0.04631301,-0.10587497,1.07696158,-3.76298707
-5.84392196,2.22261048,-7.56646633,0.00690997,-0.11192183,0.13883574,-0.45574098,1.36964380,-4.43179404,0.39369198,-0.81095814,0.04339859,-0.11193641,1.03463112,-3.97541992
-5.83791896,2.14324220,-7.95883820,0.00604907,-0.11341508,0.13168067,-0.47690323,1.32670080,-4.66162841,0.38371040,-0.85247638,0.04061741,-0.11812153,1.00059448,-4.18986770
-5.83191596,2.07967274,-8.34897103,0.00531140,-0.11486678,0.12523272,-0.49766107,1.29576285,-4.88649635,0.37622697,-0.89389445,0.03798947,-0.12436562,0.97457973,-4.40356426
-5.82591296,2.03154391,-8.73150329,0.00469206,-0.11625996,0.11953745,-0.51772572,1.27628859,-5.10273099,0.37125598,-0.93469762,0.03553716,-0.13059743,0.95630007,-4.61357857
-5.81990995,1.99852775,-9.10090064,0.00418677,-0.11757149,0.11465049,-0.53680883,1.26771538,-5.30667019,0.36882621,-0.97434607,0.03328486,-0.13674048,0.94546781,-4.81687257
-5.81390695,1.98034826,-9.45157334,0.00379213,-0.11877248,0.11063817,-0.55462852,1.26949170,-5.49474650,0.36898294,-1.01228535,0.03125860,-0.14271447,0.94180680,-5.01036592
-5.80790395,1.97679920,-9.77800230,0.00350591,-0.11982910,0.10757776,-0.57091535,1.28110650,-5.66357828,0.37178911,-1.04795811,0.02948548,-0.14843710,0.94506340,-5.19100628
-5.80190095,1.98775746,-10.07487018,0.00332726,-0.12070363,0.10555728,-0.58541819,1.30211464,-5.81005877,0.37732586,-1.08081661,0.02799319,-0.15382589,0.95501528,-5.35584254
-5.79589795,2.01319158,-10.33719307,0.00325692,-0.12135583,0.10467491,-0.59790989,1.33215765,-5.93144015,0.38569219,-1.11033590,0.02680942,-0.15880028,0.97147819,-5.50209888
-5.78989495,2.05316482,-10.56044839,0.00329734,-0.12174449,0.10503795,-0.60819247,1.37097919,-6.02540935,0.39700366,-1.13602706,0.02596124,-0.16328368,0.99431012,-5.62724688
-5.78389195,2.10783248,-10.74069420,0.00345277,-0.12182912,0.10676133,-0.61610174,1.41843451,-6.09015275,0.41139020,-1.15745007,0.02547447,-0.16720548,1.02341271,-5.72907308
-5.77788894,2.17743303,-10.87467570,0.00372931,-0.12157167,0.10996557,-0.62151123,1.47449352,-6.12440728,0.42899279,-1.17422585,0.02537309,-0.17050301,1.05872986,-5.80573942
-5.77188594,2.26227281,-10.95991454,0.00413487,-0.12093824,0.11477431,-0.62433521,1.53923709,-6.12749577,0.44995904,-1.18604698,0.02567854,-0.17312321,1.10024316,-5.85583425
-5.76588294,2.36270434,-10.99477751,0.00467911,-0.11990062,0.12131131,-0.62453071,1.61284640,-6.09934507,0.47443769,-1.19268674,0.02640911,-0.17502409,1.14796439,-5.87841176
-5.75987994,2.47909824,-10.97852185,0.00537323,-0.11843763,0.12969687,-0.62209857,1.69558532,-6.04048630,0.50257202,-1.19400587,0.02757923,-0.17617587,1.20192492,-5.87301834
-5.75387694,2.61180923,-10.91131510,0.00622980,-0.11653628,0.14004389,-0.61708316,1.78777631,-5.95203688,0.53449221,-1.18995709,0.02919888,-0.17656168,1.26216236,-5.83970474
-5.74787394,2.76113706,-10.79422882,0.00726237,-0.11419246,0.15245337,-0.60957118,1.88977007,-5.83566531,0.57030684,-1.18058683,0.03127291,-0.17617791,1.32870472,-5.77902354
-5.74187094,2.92728319,-10.62920609,0.00848509,-0.11141142,0.16700963,-0.59968911,2.00191015,-5.69353990,0.61009372,-1.16603432,0.03380041,-0.17503413,1.40155271,-5.69201188
-5.73586793,3.11030482,-10.41900421,0.00991220,-0.10820779,0.18377525,-0.58759978,2.12449338,-5.52826345,0.65389030,-1.14652789,0.03677422,-0.17315261,1.48066058,-5.58016041
-5.72986493,3.31006782,-10.16711463,0.01155748,-0.10460530,0.20278591,-0.57349786,2.25772782,-5.34279659,0.70168395,-1.12237877,0.04018036,-0.17056742,1.56591647,-5.44536934
-5.72386193,3.52620057,-9.87766330,0.01343351,-0.10063608,0.22404533,-0.55760459,2.40168973,-5.14037263,0.75340249,-1.09397245,0.04399765,-0.16732325,1.65712303,-5.28989354
-5.71785893,3.75805082,-9.55529520,0.01555098,-0.09633978,0.24752049,-0.54016195,2.55628163,-4.92440709,0.80890545,-1.06175801,0.04819745,-0.16347389,1.75397930,-5.11627883
-5.71185593,4.00464783,-9.20504730,0.01791792,-0.09176231,0.27313730,-0.52142630,2.72119340,-4.69840546,0.86797631,-1.02623593,0.05274349,-0.15908053,1.85606477,-4.92729168
-5.70585293,4.26467207,-8.83221490,0.02053882,-0.08695448,0.30077713,-0.50166190,2.89586863,-4.46587223,0.93031640,-0.98794462,0.05759192,-0.15420993,1.96282657,-4.72584516
-5.69984992,4.53643457,-8.44221578,0.02341385,-0.08197049,0.33027422,-0.48113444,3.07947819,-4.23022436,0.99554062,-0.94744638,0.06269156,-0.14893249,2.07357081,-4.51492367
-5.69384692,4.81786798,-8.04045718,0.02653811,-0.07686638,0.36141444,-0.46010482,3.27090302,-3.99471209,1.06317559,-0.90531316,0.06798431,-0.14332035,2.18745872,-4.29750906
-5.68784392,5.10653075,-7.63220977,0.02990088,-0.07169847,0.39393532,-0.43882338,3.46872778,-3.76234906,1.13266040,-0.86211274,0.07340588,-0.13744560,2.30350832,-4.07651069
-5.68184092,5.39962585,-7.22249267,0.03348507,-0.06652190,0.42752784,-0.41752475,3.67124659,-3.53585394,1.20335031,-0.81839563,0.07888663,-0.13137859,2.42060204,-3.85470146
-5.67583792,5.69403436,-6.81597268,0.03726683,-0.06138929,0.46183976,-0.39642351,3.87648177,-3.31760454,1.27452358,-0.77468331,0.08435275,-0.12518651,2.53750050,-3.63466169
-5.66983492,5.98636422,-6.41688045,0.04121525,-0.05634961,0.49648082,-0.37571071,4.08221570,-3.10960530,1.34539132,-0.73145793,0.08972756,-0.11893216,2.65286252,-3.41873234
-5.66383192,6.27301329,-6.02894522,0.04529250,-0.05144717,0.53102949,-0.35555135,4.28603558,-2.91346814,1.41511059,-0.68915392,0.09493299,-0.11267300,2.76527082,-3.20897844
-5.65782891,6.55024542,-5.65534925,0.04945402,-0.04672096,0.56504147,-0.33608289,4.48538989,-2.73040651,1.48280022,-0.64815157,0.09989128,-0.10646051,2.87326309,-3.00716347
-5.65182591,6.81427751,-5.29870198,0.05364917,-0.04220410,0.59805939,-0.31741469,4.67765493,-2.56124174,1.54755921,-0.60877272,0.10452665,-0.10033977,2.97536728,-2.81473453
-5.64582291,7.06137485,-4.96103361,0.05782205,-0.03792362,0.62962373,-0.29962842,4.86020910,-2.40642057,1.60848727,-0.57127862,0.10876714,-0.09434941,3.07014027,-2.63281834
-5.63981991,7.28795153,-4.64380672,0.06191266,-0.03390038,0.65928437,-0.28277928,5.03051201,-2.26604254,1.66470673,-0.53586975,0.11254630,-0.08852168,3.15620827,-2.46222720
-5.63381691,7.49067207,-4.34794437,0.06585833,-0.03014927,0.68661254,-0.26689807,5.18618510,-2.13989551,1.71538528,-0.50268766,0.11580496,-0.08288281,3.23230761,-2.30347403
-5.62781391,7.66655046,-4.07387234,0.06959529,-0.02667949,0.71121253,-0.25199379,5.32509008,-2.02749772,1.75975870,-0.47181848,0.11849270,-0.07745354,3.29732427,-2.15679535
-5.62181091,7.81304229,-3.82157330,0.07306052,-0.02349506,0.73273282,-0.23805686,5.44540156,-1.92814459,1.79715266,-0.44329793,0.12056926,-0.07224973,3.35033028,-2.02218077
-5.61580790,7.92812595,-3.59065001,0.07619360,-0.02059535,0.75087607,-0.22506270,5.54567023,-1.84095851,1.82700286,-0.41711757,0.12200567,-0.06728310,3.39061556,-1.89940760
-5.60980490,8.01036914,-3.38039496,0.07893862,-0.01797575,0.76540755,-0.21297549,5.62487308,-1.76494015,1.84887254,-0.39323199,0.12278503,-0.06256205,3.41771350,-1.78807891
-5.60380190,8.05897736,-3.18986363,0.08124605,-0.01562837,0.77616165,-0.20175222,5.68244809,-1.69901946,1.86246664,-0.37156661,0.12290308,-0.05809241,3.43141903,-1.68766371
-5.59779890,8.07382165,-3.01794880,0.08307442,-0.01354270,0.78304603,-0.19134660,5.71831114,-1.64210531,1.86764190,-0.35202584,0.12236831,-0.05387825,3.43179807,-1.59753757
-5.59179590,8.05544406,-2.86345338,0.08439187,-0.01170635,0.78604345,-0.18171308,5.73285381,-1.59313225,1.86441233,-0.33450125,0.12120186,-0.04992264,3.41918773,-1.51702245
-5.58579290,8.00503980,-2.72515954,0.08517726,-0.01010566,0.78521081,-0.17281051,5.72692199,-1.55110338,1.85294984,-0.31887952,0.11943689,-0.04622829,3.39418693,-1.44542436
-5.57978989,7.92441663,-2.60189219,0.08542109,-0.00872634,0.78067585,-0.16460572,5.70177580,-1.51512845,1.83357967,-0.30504986,0.11711776,-0.04279820,3.35763768,-1.38206782
-5.57378689,7.81593266,-2.49257498,0.08512592,-0.00755397,0.77263129,-0.15707667,5.65903275,-1.48445631,1.80677084,-0.29291076,0.11429885,-0.03963614,3.31059748,-1.32632610
-5.56778389,7.68241523,-2.39627759,0.08430634,-0.00657451,0.76132694,-0.15021533,5.60059670,-1.45850106,1.77312195,-0.28237579,0.11104307,-0.03674711,3.25430409,-1.27764645
-5.56178089,7.52706417,-2.31225307,0.08298862,-0.00577465,0.74706000,-0.14403000,5.52857624,-1.43686148,1.73334274,-0.27337828,0.10742018,-0.03413764,3.19013397,-1.23556986
-5.55577789,7.35334358,-2.23996458,0.08120985,-0.00514215,0.73016412,-0.13854722,5.44519641,-1.41933335,1.68823225,-0.26587483,0.10350497,-0.03181603,3.11955614,-1.19974477
-5.54977489,7.16486705,-2.17910107,0.07901670,-0.00466603,0.71099764,-0.13381313,5.35270841,-1.40591448,1.63865443,-0.25984754,0.09937526,-0.02979243,3.04408363,-1.16993469
-5.54377189,6.96528117,-2.12958180,0.07646391,-0.00433678,0.68993170,-0.12989420,5.25330176,-1.39680243,1.58551218,-0.25530484,0.09510989,-0.02807891,2.96522439,-1.14601970
-5.53776888,6.75815261,-2.09154984,0.07361245,-0.00414641,0.66733856,-0.12687730,5.14902338,-1.39238506,1.52972097,-0.25228102,0.09078677,-0.02668927,2.88443401,-1.12799193
-5.53176588,6.54686347,-2.06535518,0.07052751,-0.00408846,0.64358090,-0.12486912,5.04170752,-1.39322419,1.47218302,-0.25083444,0.08648090,-0.02563891,2.80307211,-1.11594555
-5.52576288,6.33451922,-2.05152808,0.06727647,-0.00415798,0.61900230,-0.12399479,4.93291980,-1.40003295,1.41376315,-0.25104449,0.08226264,-0.02494438,2.72236439,-1.11006170
-5.51975988,6.12387290,-2.05074393,0.06392672,-0.00435144,0.59391944,-0.12439580,4.82391795,-1.41364725,1.35526716,-0.25300746,0.07819611,-0.02462298,2.64337155,-1.11058912
-5.51375688,5.91726800,-2.06378071,0.06054365,-0.00466658,0.56861622,-0.12622705,4.71563052,-1.43499236,1.29742354,-0.25683144,0.07433778,-0.02469215,2.56696653,-1.11782132
-5.50775388,5.71660184,-2.09147071,0.05718880,-0.00510221,0.54333983,-0.12965318,4.60865404,-1.46504541,1.24086903,-0.26263040,0.07073543,-0.02516872,2.49382039,-1.13207113
-5.50175088,5.52330966,-2.13464817,0.05391816,-0.00565806,0.51829902,-0.13484413,4.50326789,-1.50479494,1.18613853,-0.27051779,0.06742727,-0.02606812,2.42439727,-1.15364381
-5.49574787,5.33836910,-2.19409457,0.05078084,-0.00633447,0.49366424,-0.14196998,4.39946534,-1.55519850,1.13365924,-0.28059967,0.06444145,-0.02740341,2.35895808,-1.18280964
-5.48974487,5.16232321,-2.27048370,0.04781795,-0.00713222,0.46956952,-0.15119518,4.29699816,-1.61713975,1.08374931,-0.29296785,0.06179581,-0.02918432,2.29757222,-1.21977717
-5.48374187,4.99531978,-2.36432817,0.04506194,-0.00805220,0.44611594,-0.16267235,4.19543166,-1.69138613,1.03662033,-0.30769313,0.05949792,-0.03141619,2.24013638,-1.26466805
-5.47773887,4.83716373,-2.47592957,0.04253619,-0.00909519,0.42337611,-0.17653567,4.09420662,-1.77854850,0.99238362,-0.32481903,0.05754549,-0.03409895,2.18639902,-1.31749463
-5.47173587,4.68737916,-2.60533408,0.04025499,-0.01026160,0.40139944,-0.19289427,3.99270434,-1.87904405,0.95105943,-0.34435606,0.05592686,-0.03722608,2.13598909,-1.37814103
-5.46573287,4.54527727,-2.75229521,0.03822382,-0.01155126,0.38021779,-0.21182563,3.89031097,-1.99306364,0.91258853,-0.36627709,0.05462192,-0.04078379,2.08844731,-1.44634870
-5.45972986,4.41002642,-2.91624542,0.03643993,-0.01296317,0.35985107,-0.23336941,3.78647772,-2.12054485,0.87684552,-0.39051365,0.05360303,-0.04475021,2.04325862,-1.52170693
-5.45372686,4.28072090,-3.09627796,0.03489316,-0.01449538,0.34031248,-0.25752197,3.68077392,-2.26115174,0.84365302,-0.41695369,0.05283623,-0.04909494,1.99988391,-1.60364895
-5.44772386,4.15644538,-3.29113993,0.03356695,-0.01614485,0.32161315,-0.28423177,3.57293045,-2.41426229,0.81279628,-0.44544076,0.05228252,-0.05377873,1.95779010,-1.69145386
-5.44172086,4.03633222,-3.49923755,0.03243949,-0.01790736,0.30376589,-0.31339600,3.46287190,-2.57896428,0.78403730,-0.47577475,0.05189922,-0.05875358,1.91647713,-1.78425457
-5.43571786,3.91961007,-3.71865374,0.03148495,-0.01977753,0.28678801,-0.34485872,3.35073636,-2.75406017,0.75712824,-0.50771425,0.05164134,-0.06396315,1.87550105,-1.88105161
-5.42971486,3.80564219,-3.94717830,0.03067478,-0.02174882,0.27070302,-0.37841061,3.23688272,-2.93808129,0.73182356,-0.54098061,0.05146304,-0.06934352,1.83449265,-1.98073248
-5.42371186,3.69395385,-4.18234984,0.02997897,-0.02381365,0.25554136,-0.41379059,3.12188585,-3.12931129,0.70789051,-0.57526337,0.05131893,-0.07482436,1.79317120,-2.08209615
-5.41770885,3.58424894,-4.42150880,0.02936726,-0.02596357,0.24134018,-0.45068936,3.00652081,-3.32581870,0.68511793,-0.61022729,0.05116539,-0.08033044,1.75135319,-2.18388186
-5.41170585,3.47641603,-4.66185984,0.02881024,-0.02818941,0.22814224,-0.48875475,2.89173750,-3.52549784,0.66332317,-0.64552040,0.05096177,-0.08578345,1.70895627,-2.28480132
-5.40570285,3.37052488,-4.90054171,0.02828037,-0.03048152,0.21599414,-0.52759899,2.77862776,-3.72611715,0.64235704,-0.68078307,0.05067144,-0.09110410,1.66599860,-2.38357326
-5.39969985,3.26681467,-5.13470236,0.02775281,-0.03283008,0.20494414,-0.56680746,2.66838694,-3.92537353,0.62210704,-0.71565758,0.05026267,-0.09621438,1.62259420,-2.47895903
-5.39369685,3.16567518,-5.36157622,0.02720609,-0.03522528,0.19503965,-0.60594887,2.56227217,-4.12095110,0.60249871,-0.74979789,0.04970934,-0.10103991,1.57894466,-2.56979792
-5.38769385,3.06762269,-5.57856092,0.02662263,-0.03765759,0.18632457,-0.64458625,2.46155931,-4.31058231,0.58349554,-0.78287923,0.04899150,-0.10551230,1.53532812,-2.65504077
-5.38169085,2.97327191,-5.78328999,0.02598905,-0.04011800,0.17883681,-0.68228854,2.36750063,-4.49210914,0.56509736,-0.81460690,0.04809567,-0.10957129,1.49208583,-2.73378046
-5.37568784,2.88330569,-5.97369855,0.02529634,-0.04259812,0.17260596,-0.71864211,2.28128487,-4.66354211,0.54733758,-0.84472407,0.04701493,-0.11316677,1.44960732,-2.80527787
-5.36968484,2.79844361,-6.14807877,0.02453985,-0.04509033,0.16765134,-0.75326175,2.20400087,-4.82311452,0.53027941,-0.87301804,0.04574889,-0.11626034,1.40831447,-2.86898214
-5.36368184,2.71941091,-6.30512236,0.02371916,-0.04758771,0.16398046,-0.78580067,2.13660609,-4.96932953,0.51401122,-0.89932457,0.04430331,-0.11882648,1.36864529,-2.92454410
-5.35767884,2.64690865,-6.44394796,0.02283776,-0.05008406,0.16158799,-0.81595889,2.07990038,-5.10099799,0.49864139,-0.92353020,0.04268975,-0.12085323,1.33103780,-2.97182217
-5.35167584,2.58158602,-6.56411160,0.02190269,-0.05257362,0.16045517,-0.84348981,2.03450548,-5.21726487,0.48429259,-0.94557221,0.04092483,-0.12234226,1.29591451,-3.01088017
-5.34567284,2.52401543,-6.66559959,0.02092407,-0.05505089,0.16054978,-0.86820438,2.00085029,-5.31762317,0.47109596,-0.96543619,0.03902961,-0.12330848,1.26366797,-3.04197695
-5.33966983,2.47467091,-6.74880368,0.01991459,-0.05751028,0.16182651,-0.88997294,1.97916159,-5.40191403,0.45918515,-0.98315147,0.03702865,-0.12377895,1.23464748,-3.06554819
-5.33366683,2.43391006,-6.81447948,0.01888890,-0.05994567,0.16422774,-0.90872447,1.96945992,-5.47031312,0.44869050,-0.99878436,0.03494915,-0.12379145,1.20914756,-3.08218093
-5.32766383,2.40195998,-6.86369008,0.01786312,-0.06235007,0.16768467,-0.92444337,1.97156003,-5.52330352,0.43973351,-1.01242974,0.03282003,-0.12339252,1.18739808,-3.09258200
-5.32166083,2.37890697,-6.89773736,0.01685423,-0.06471514,0.17211869,-0.93716401,1.98507538,-5.56163632,0.43242167,-1.02420135,0.03067099,-0.12263522,1.16955634,-3.09754166
-5.31565783,2.36469031,-6.91808459,0.01587957,-0.06703083,0.17744295,-0.94696345,2.00942609,-5.58628082,0.42684396,-1.03422138,0.02853162,-0.12157671,1.15570133,-3.09789429
-5.30965483,2.35909991,-6.92627420,0.01495638,-0.06928506,0.18356403,-0.95395261,2.04384985,-5.59836672,0.42306697,-1.04260991,0.02643063,-0.12027568,1.14582994,-3.09447784
-5.30365183,2.36177774,-6.92384514,0.01410134,-0.07146352,0.19038375,-0.95826662,2.08741542,-5.59912125,0.42113180,-1.04947489,0.02439513,-0.11878992,1.13985552,-3.08809430
-5.29764882,2.37222312,-6.91225419,0.01333033,-0.07354955,0.19780084,-0.96005493,2.13903833,-5.58980462,0.42105200,-1.05490322,0.02245002,-0.11717403,1.13760858,-3.07947295
-5.29164582,2.38980142,-6.89280548,0.01265803,-0.07552426,0.20571272,-0.95947161,2.19749872,-5.57164716,0.42281227,-1.05895356,0.02061752,-0.11547744,1.13883960,-3.06923848
-5.28564282,2.41375624,-6.86659221,0.01209784,-0.07736675,0.21401716,-0.95666668,2.26146122,-5.54579163,0.42636830,-1.06165131,0.01891687,-0.11374280,1.14322415,-3.05788550
-5.27963982,2.44322488,-6.83445351,0.01166165,-0.07905453,0.22261387,-0.95177879,2.32949686,-5.51324382,0.43164761,-1.06298612,0.01736411,-0.11200488,1.15036993,-3.04576085
-5.27363682,2.47725660,-6.79694892,0.01135986,-0.08056411,0.23140597,-0.94492981,2.40010709,-5.47483422,0.43855124,-1.06291206,0.01597198,-0.11028987,1.15982589,-3.03305459
-5.26763382,2.51483372,-6.75435174,0.01120126,-0.08187171,0.24030142,-0.93622150,2.47174998,-5.43119278,0.44695655,-1.06135065,0.01475001,-0.10861529,1.17109306,-3.01980005
-5.26163082,2.55489492,-6.70666121,0.01119311,-0.08295413,0.24921429,-0.92573453,2.54286848,-5.38273818,0.45672063,-1.05819639,0.01370461,-0.10699029,1.18363712,-3.00588288
-5.25562781,2.59636042,-6.65363274,0.01134113,-0.08378966,0.25806597,-0.91352972,2.61192072,-5.32968202,0.46768459,-1.05332462,0.01283931,-0.10541641,1.19690220,-2.99105849
-5.24962481,2.63815849,-6.59482395,0.01164956,-0.08435902,0.26678623,-0.89965149,2.67741185,-5.27204745,0.47967826,-1.04660114,0.01215500,-0.10388870,1.21032580,-2.97497676
-5.24362181,2.67925252,-6.52965351,0.01212119,-0.08464629,0.27531413,-0.88413297,2.73792707,-5.20970106,0.49252532,-1.03789308,0.01165028,-0.10239710,1.22335435,-2.95721252
-5.23761881,2.71866811,-6.45746898,0.01275738,-0.08463973,0.28359878,-0.86700269,2.79216494,-5.14239576,0.50604855,-1.02708032,0.01132171,-0.10092792,1.23545904,-2.93729996
-5.23161581,2.75551912,-6.37761925,0.01355808,-0.08433251,0.29159992,-0.84829192,2.83897006,-5.06982205,0.52007509,-1.01406663,0.01116421,-0.09946545,1.24615134,-2.91476895
-5.22561281,2.78903212,-6.28952720,0.01452179,-0.08372322,0.29928827,-0.82804254,2.87736399,-4.99166423,0.53444147,-0.99879003,0.01117128,-0.09799344,1.25499792,-2.88918096
-5.21960980,2.81856808,-6.19275776,0.01564551,-0.08281620,0.30664557,-0.80631442,2.90657314,-4.90765819,0.54899821,-0.98123154,0.01133536,-0.09649652,1.26163421,-2.86016279
-5.21360680,2.84364067,-6.08707756,0.01692473,-0.08162159,0.31366445,-0.78319214,2.92605225,-4.81764704,0.56361391,-0.96142180,0.01164802,-0.09496130,1.26577629,-2.82743591
-5.20760380,2.86393046,-5.97250237,0.01835328,-0.08015520,0.32034787,-0.75879033,2.93550228,-4.72163129,0.57817863,-0.93944520,0.01210017,-0.09337726,1.26723060,-2.79083992
-5.20160080,2.87929426,-5.84932974,0.01992334,-0.07843804,0.32670829,-0.73325727,2.93488146,-4.61981054,0.59260663,-0.91544123,0.01268230,-0.09173730,1.26590109,-2.75034890
-5.19559780,2.88976947,-5.71815503,0.02162532,-0.07649569,0.33276664,-0.70677664,2.92440880,-4.51261423,0.60683814,-0.88960292,0.01338462,-0.09003802,1.26179351,-2.70607987
-5.18959480,2.89557308,-5.57987028,0.02344784,-0.07435751,0.33855084,-0.67956706,2.90455922,-4.40071967,0.62084062,-0.86217254,0.01419719,-0.08827955,1.25501676,-2.65829307
-5.18359180,2.89709555,-5.43564618,0.02537777,-0.07205556,0.34409429,-0.65187959,2.87605045,-4.28505665,0.63460904,-0.83343474,0.01511011,-0.08646531,1.24578113,-2.60738435
-5.17758879,2.89488983,-5.28689870,0.02740022,-0.06962359,0.34943405,-0.62399330,2.83982169,-4.16679817,0.64816576,-0.80370769,0.01611367,-0.08460137,1.23439372,-2.55387025
-5.17158579,2.88965616,-5.13524266,0.02949872,-0.06709586,0.35460911,-0.59620908,2.79700491,-4.04733832,0.66155975,-0.77333255,0.01719855,-0.08269578,1.22125105,-2.49836708
-5.16558279,2.88222334,-4.98243521,0.03165539,-0.06450605,0.35965859,-0.56884219,2.74888993,-3.92825844,0.67486538,-0.74266204,0.01835601,-0.08075768,1.20682949,-2.44156517
