energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.86793397,2.14272506,1.04420689,0.39411033,0.01786721,0.32913423,0.30577360,0.27282661,0.02353194,1.16713285
-5.86193097,2.11589157,1.03133511,0.38707879,0.01786416,0.32211147,0.30400766,0.27208813,0.02315338,1.15508847
-5.85592796,2.08076054,1.01691859,0.37896116,0.01775810,0.31471922,0.30103195,0.26980211,0.02267744,1.13740951
-5.84992496,2.03833777,1.00149572,0.36997926,0.01755196,0.30716049,0.29699617,0.26603533,0.02211550,1.11460973
-5.84392196,1.98978383,0.98562746,0.36037036,0.01725100,0.29963583,0.29208336,0.26088693,0.02148018,1.08732088
-5.83791896,1.93638182,0.96988229,0.35038055,0.01686268,0.29233854,0.28650355,0.25448578,0.02078500,1.05627436
-5.83191596,1.87950175,0.95482072,0.34025800,0.01639651,0.28545019,0.28048680,0.24698705,0.02004398,1.02228000
-5.82591296,1.82056286,0.94097981,0.33024621,0.01586384,0.27913639,0.27427563,0.23856804,0.01927128,0.98620307
-5.81990995,1.76099500,0.92885817,0.32057742,0.01527760,0.27354294,0.26811730,0.22942346,0.01848076,0.94894000
-5.81390695,1.70220056,0.91890192,0.31146655,0.01465202,0.26879261,0.26225611,0.21976025,0.01768571,0.91139399
-5.80790395,1.64551807,0.91149205,0.30310574,0.01400228,0.26498246,0.25692610,0.20979220,0.01689847,0.87445108
-5.80190095,1.59218860,0.90693368,0.29565967,0.01334422,0.26218187,0.25234418,0.19973454,0.01613017,0.83895743
-5.79589795,1.54332595,0.90544740,0.28926191,0.01269393,0.26043134,0.24870413,0.18979849,0.01539053,0.80569852
-5.78989495,1.49989136,0.90716318,0.28401222,0.01206745,0.25974204,0.24617133,0.18018619,0.01468769,0.77538075
-5.78389195,1.46267322,0.91211681,0.27997493,0.01148039,0.26009619,0.24487866,0.17108593,0.01402812,0.74861575
-5.77788894,1.43227226,0.92024917,0.27717845,0.01094763,0.26144820,0.24492325,0.16266786,0.01341656,0.72590776
-5.77188594,1.40909223,0.93140820,0.27561576,0.01048293,0.26372650,0.24636445,0.15508035,0.01285606,0.70764416
-5.76588294,1.39333603,0.94535348,0.27524597,0.01009870,0.26683615,0.24922279,0.14844689,0.01234807,0.69408923
-5.75987994,1.38500723,0.96176334,0.27599662,0.00980569,0.27066194,0.25347994,0.14286383,0.01189250,0.68538113
-5.75387694,1.38391642,0.98024410,0.27776694,0.00961271,0.27507205,0.25907970,0.13839873,0.01148792,0.68153187
-5.74787394,1.38969232,1.00034136,0.28043158,0.00952644,0.27992208,0.26592983,0.13508955,0.01113174,0.68243034
-5.74187094,1.40179683,1.02155280,0.28384492,0.00955126,0.28505943,0.27390476,0.13294452,0.01082039,0.68784795
-5.73586793,1.41954387,1.04334233,0.28784581,0.00968906,0.29032781,0.28284903,0.13194283,0.01054955,0.69744700
-5.72986493,1.44212133,1.06515509,0.29226250,0.00993914,0.29557185,0.29258143,0.13203593,0.01031433,0.71079123
-5.72386193,1.46861570,1.08643314,0.29691768,0.01029819,0.30064176,0.30289975,0.13314957,0.01010953,0.72735865
-5.71785893,1.49803892,1.10663137,0.30163371,0.01076025,0.30539782,0.31358612,0.13518651,0.00992978,0.74655616
-5.71185593,1.52935692,1.12523339,0.30623760,0.01131676,0.30971474,0.32441275,0.13802964,0.00976976,0.76773591
-5.70585293,1.56151937,1.14176709,0.31056602,0.01195673,0.31348583,0.33514810,0.14154579,0.00962436,0.79021294
-5.69984992,1.59349006,1.15581960,0.31446995,0.01266687,0.31662672,0.34556330,0.14558978,0.00948877,0.81328394
-5.69384692,1.62427740,1.16705127,0.31781914,0.01343185,0.31907885,0.35543870,0.15000893,0.00935866,0.83624655
-5.68784392,1.65296420,1.17520852,0.32050614,0.01423464,0.32081240,0.36457045,0.15464763,0.00923025,0.85841901
-5.68184092,1.67873627,1.18013504,0.32244983,0.01505687,0.32182873,0.37277686,0.15935210,0.00910037,0.87915947
-5.67583792,1.70090877,1.18178114,0.32359849,0.01587929,0.32216219,0.37990443,0.16397504,0.00896654,0.89788457
-5.66983492,1.71894971,1.18021081,0.32393213,0.01668222,0.32188122,0.38583334,0.16838006,0.00882700,0.91408659
-5.66383192,1.73249956,1.17560619,0.32346410,0.01744609,0.32108864,0.39048203,0.17244580,0.00868070,0.92734879
-5.65782891,1.74138626,1.16826902,0.32224189,0.01815197,0.31992101,0.39381098,0.17606953,0.00852733,0.93735818
-5.65182591,1.74563477,1.15861877,0.32034698,0.01878208,0.31854701,0.39582512,0.17917015,0.00836728,0.94391534
-5.64582291,1.74547051,1.14718723,0.31789366,0.01932034,0.31716472,0.39657506,0.18169042,0.00820164,0.94694081
-5.63981991,1.74131619,1.13460925,0.31502686,0.01975279,0.31599775,0.39615676,0.18359835,0.00803209,0.94647765
-5.63381691,1.73378176,1.12160961,0.31191884,0.02006805,0.31529020,0.39470969,0.18488767,0.00786088,0.94269014
-5.62781391,1.72364737,1.10898612,0.30876486,0.02025760,0.31530046,0.39241346,0.18557741,0.00769073,0.93585831
-5.62181091,1.71183962,1.09758900,0.30577791,0.02031604,0.31629394,0.38948297,0.18571048,0.00752472,0.92636870
-5.61580790,1.69940173,1.08829710,0.30318241,0.02024124,0.31853479,0.38616220,0.18535136,0.00736618,0.91470136
-5.60980490,1.68745835,1.08199136,0.30120735,0.02003432,0.32227683,0.38271688,0.18458305,0.00721857,0.90141375
-5.60380190,1.67717621,1.07952629,0.30007876,0.01969959,0.32775400,0.37942623,0.18350325,0.00708533,0.88712207
-5.59779890,1.66972204,1.08170038,0.30001195,0.01924436,0.33517051,0.37657410,0.18222007,0.00696972,0.87248059
-5.59179590,1.66621926,1.08922648,0.30120374,0.01867862,0.34469113,0.37443989,0.18084742,0.00687471,0.85816004
-5.58579290,1.66770518,1.10270308,0.30382492,0.01801467,0.35643201,0.37328957,0.17950015,0.00680283,0.84482570
-5.57978989,1.67509047,1.12258801,0.30801333,0.01726669,0.37045242,0.37336712,0.17828938,0.00675599,0.83311608
-5.57378689,1.68912264,1.14917535,0.31386775,0.01645026,0.38674785,0.37488687,0.17731800,0.00673544,0.82362313
-5.56778389,1.71035504,1.18257698,0.32144301,0.01558181,0.40524493,0.37802678,0.17667672,0.00674159,0.81687443
-5.56178089,1.73912281,1.22270958,0.33074646,0.01467812,0.42579842,0.38292324,0.17644070,0.00677403,0.81331833
-5.55577789,1.77552688,1.26928801,0.34173598,0.01375585,0.44819072,0.38966727,0.17666690,0.00683139,0.81331220
-5.54977489,1.81942680,1.32182558,0.35431981,0.01283107,0.47213399,0.39830243,0.17739244,0.00691145,0.81711425
-5.54377189,1.87044265,1.37964171,0.36835800,0.01191883,0.49727512,0.40882431,0.17863369,0.00701108,0.82487900
-5.53776888,1.92796614,1.44187674,0.38366579,0.01103289,0.52320341,0.42118174,0.18038651,0.00712636,0.83665641
-5.53176588,1.99118029,1.50751389,0.40001854,0.01018541,0.54946090,0.43527934,0.18262717,0.00725268,0.85239435
-5.52576288,2.05908702,1.57540742,0.41715819,0.00938678,0.57555514,0.45098149,0.18531426,0.00738488,0.87194426
-5.51975988,2.13054123,1.64431632,0.43480104,0.00864556,0.60097386,0.46811733,0.18839122,0.00751744,0.89506932
-5.51375688,2.20429013,1.71294208,0.45264646,0.00796841,0.62520107,0.48648645,0.19178949,0.00764463,0.92145477
-5.50775388,2.27901589,1.77996914,0.47038622,0.00736012,0.64773413,0.50586524,0.19543206,0.00776077,0.95071978
-5.50175088,2.35337996,1.84410645,0.48771413,0.00682379,0.66810084,0.52601327,0.19923720,0.00786042,0.98243021
-5.49574787,2.42606718,1.90412826,0.50433560,0.00636085,0.68587610,0.54667980,0.20312237,0.00793857,1.01611178
-5.48974487,2.49582773,1.95891254,0.51997662,0.00597132,0.70069722,0.56760977,0.20700795,0.00799089,1.05126307
-5.48374187,2.56151556,2.00747530,0.53439201,0.00565398,0.71227734,0.58854946,0.21082070,0.00801390,1.08736803
-5.47773887,2.62212159,2.04899938,0.54737248,0.00540652,0.72041631,0.60925144,0.21449690,0.00800508,1.12390754
-5.47173587,2.67680072,2.08285653,0.55875036,0.00522578,0.72500849,0.62947868,0.21798494,0.00796304,1.16036984
-5.46573287,2.72489186,2.10862180,0.56840372,0.00510788,0.72604718,0.64900804,0.22124740,0.00788759,1.19625969
-5.45972986,2.76593038,2.12607983,0.57625884,0.00504840,0.72362543,0.66763280,0.22426244,0.00777978,1.23110612
-5.45372686,2.79965302,2.13522294,0.58229096,0.00504252,0.71793320,0.68516454,0.22702463,0.00764187,1.26446888
-5.44772386,2.82599550,2.13624125,0.58652335,0.00508509,0.70925105,0.70143439,0.22954505,0.00747733,1.29594365
-5.44172086,2.84508332,2.12950562,0.58902482,0.00517072,0.69794052,0.71629366,0.23185088,0.00729072,1.32516602
-5.43571786,2.85721655,2.11554438,0.58990585,0.00529386,0.68443180,0.72961406,0.23398434,0.00708761,1.35181460
-5.42971486,2.86284967,2.09501527,0.58931344,0.00544883,0.66920909,0.74128766,0.23600116,0.00687436,1.37561314
-5.42371186,2.86256755,2.06867407,0.58742508,0.00562985,0.65279438,0.75122657,0.23796855,0.00665803,1.39633202
-5.41770885,2.85705874,2.03734150,0.58444200,0.00583104,0.63573027,0.75936256,0.23996286,0.00644609,1.41378914
-5.41170585,2.84708725,2.00187021,0.58058200,0.00604649,0.61856253,0.76564668,0.24206681,0.00624631,1.42785027
-5.40570285,2.83346398,1.96311326,0.57607208,0.00627027,0.60182312,0.77004877,0.24436658,0.00606649,1.43842899
-5.39969985,2.81701879,1.92189562,0.57114121,0.00649647,0.58601424,0.77255720,0.24694867,0.00591427,1.44548619
-5.39369685,2.79857405,1.87898977,0.56601334,0.00671927,0.57159387,0.77317846,0.24989667,0.00579695,1.44902920
-5.38769385,2.77892050,1.83509628,0.56090096,0.00693297,0.55896346,0.77193691,0.25328798,0.00572129,1.44911046
-5.38169085,2.75879586,1.79083001,0.55599922,0.00713214,0.54845783,0.76887443,0.25719063,0.00569337,1.44582573
-5.37568784,2.73886668,1.74671186,0.55148095,0.00731167,0.54033764,0.76405008,0.26166024,0.00571843,1.43931183
-5.36968484,2.71971361,1.70316628,0.54749240,0.00746689,0.53478458,0.75753959,0.26673710,0.00580077,1.42974392
-5.36368184,2.70182026,1.66052375,0.54415004,0.00759369,0.53189908,0.74943476,0.27244376,0.00594369,1.41733212
-5.35767884,2.68556571,1.61902783,0.54153824,0.00768862,0.53170070,0.73984258,0.27878290,0.00614939,1.40231779
-5.35167584,2.67122050,1.57884568,0.53970803,0.00774903,0.53413085,0.72888420,0.28573579,0.00641895,1.38496914
-5.34567284,2.65894610,1.54008118,0.53867678,0.00777311,0.53905773,0.71669366,0.29326134,0.00675238,1.36557652
-5.33966983,2.64879765,1.50278958,0.53842890,0.00776001,0.54628322,0.70341628,0.30129597,0.00714858,1.34444733
-5.33366683,2.64072976,1.46699264,0.53891752,0.00770983,0.55555145,0.68920697,0.30975408,0.00760539,1.32190062
-5.32766383,2.63460525,1.43269330,0.54006706,0.00762372,0.56655870,0.67422824,0.31852957,0.00811972,1.29826157
-5.32166083,2.63020642,1.39988918,0.54177669,0.00750379,0.57896447,0.65864814,0.32749803,0.00868755,1.27385598
-5.31565783,2.62724876,1.36858413,0.54392452,0.00735308,0.59240332,0.64263803,0.33651987,0.00930408,1.24900487
-5.30965483,2.62539664,1.33879755,0.54637254,0.00717552,0.60649718,0.62637041,0.34544418,0.00996380,1.22401934
-5.30365183,2.62428061,1.31057107,0.54897206,0.00697577,0.62086792,0.61001678,0.35411332,0.01066065,1.19919582
-5.29764882,2.62351605,1.28397279,0.55156964,0.00675908,0.63514983,0.59374556,0.36236793,0.01138807,1.17481192
-5.29164582,2.62272242,1.25909891,0.55401326,0.00653119,0.64900171,0.57772023,0.37005240,0.01213918,1.15112285
-5.28564282,2.62154280,1.23607325,0.55615850,0.00629805,0.66211832,0.56209773,0.37702039,0.01290688,1.12835860
-5.27963982,2.61966299,1.21504497,0.55787466,0.00606574,0.67424083,0.54702705,0.38314036,0.01368394,1.10672189
-5.27363682,2.61682963,1.19618495,0.55905059,0.00584021,0.68516609,0.53264817,0.38830060,0.01446316,1.08638700
-5.26763382,2.61286666,1.17968118,0.55959982,0.00562712,0.69475435,0.51909130,0.39241384,0.01523744,1.06749933
-5.26163082,2.60768954,1.16573388,0.55946513,0.00543164,0.70293531,0.50647642,0.39542092,0.01599991,1.05017586
-5.25562781,2.60131668,1.15455056,0.55862208,0.00525834,0.70971211,0.49491306,0.39729356,0.01674404,1.03450631
-5.24962481,2.59387748,1.14634139,0.55708147,0.00511101,0.71516335,0.48450042,0.39803591,0.01746370,1.02055492
-5.24362181,2.58561674,1.14131530,0.55489067,0.00499260,0.71944276,0.47532753,0.39768490,0.01815333,1.00836288
-5.23761881,2.57689494,1.13967677,0.55213361,0.00490509,0.72277676,0.46747366,0.39630927,0.01880796,0.99795109
-5.23161581,2.56818442,1.14162348,0.54892943,0.00484947,0.72545961,0.46100873,0.39400739,0.01942334,0.98932320
-5.22561281,2.56006116,1.14734470,0.54542991,0.00482572,0.72784649,0.45599368,0.39090378,0.01999602,0.98246874
-5.21960980,2.55319260,1.15702035,0.54181559,0.00483286,0.73034453,0.45248075,0.38714475,0.02052341,0.97736618
-5.21360680,2.54832125,1.17082027,0.53829078,0.00486892,0.73340200,0.45051357,0.38289306,0.02100381,0.97398574
-5.20760380,2.54624488,1.18890371,0.53507751,0.00493110,0.73749590,0.45012699,0.37832201,0.02143652,0.97229165
-5.20160080,2.54779338,1.21141843,0.53240873,0.00501583,0.74311829,0.45134660,0.37360908,0.02182175,0.97224401
-5.19559780,2.55380295,1.23849916,0.53052083,0.00511889,0.75076168,0.45418786,0.36892954,0.02216068,0.97379972
-5.18959480,2.56508830,1.27026516,0.52964573,0.00523555,0.76090370,0.45865490,0.36445007,0.02245538,0.97691273
-5.18359180,2.58241339,1.30681647,0.53000283,0.00536073,0.77399175,0.46473888,0.36032289,0.02270871,0.98153332
-5.17758879,2.60646161,1.34822878,0.53179098,0.00548916,0.79042756,0.47241602,0.35668029,0.02292420,0.98760656
-5.17158579,2.63780621,1.39454683,0.53518080,0.00561551,0.81055249,0.48164542,0.35363016,0.02310591,0.99506995
-5.16558279,2.67688176,1.44577629,0.54030744,0.00573459,0.83463372,0.49236658,0.35125223,0.02325819,1.00385031
-5.15957979,2.72395777,1.50187444,0.54726423,0.00584147,0.86285169,0.50449700,0.34959544,0.02338550,1.01386029
-5.15357679,2.77911525,1.56273997,0.55609721,0.00593160,0.89528940,0.51792979,0.34867642,0.02349214,1.02499455
-5.14757379,2.84222730,1.62820232,0.56680089,0.00600099,0.93192366,0.53253170,0.34847904,0.02358201,1.03712601
-5.14157079,2.91294469,1.69801122,0.57931537,0.00604625,0.97261891,0.54814156,0.34895505,0.02365837,1.05010258
-5.13556778,2.99068728,1.77182711,0.59352498,0.00606466,1.01712364,0.56456955,0.35002586,0.02372364,1.06374451
-5.12956478,3.07464219,1.84921322,0.60925855,0.00605431,1.06506990,0.58159728,0.35158523,0.02377918,1.07784302
-5.12356178,3.16376912,1.92963004,0.62629133,0.00601400,1.11597601,0.59897905,0.35350289,0.02382517,1.09216017
-5.11755878,3.25681357,2.01243290,0.64434874,0.00594336,1.16925248,0.61644428,0.35562896,0.02386054,1.10643056
-5.11155578,3.35232785,2.09687327,0.66311171,0.00584273,1.22421144,0.63370128,0.35779888,0.02388295,1.12036472
-5.10555278,3.44869977,2.18210428,0.68222368,0.00571318,1.28007913,0.65044230,0.35983900,0.02388884,1.13365453
-5.09954977,3.54418865,2.26719075,0.70129905,0.00555642,1.33601160,0.66634982,0.36157224,0.02387358,1.14598038
-5.09354677,3.63696757,2.35112365,0.71993278,0.00537471,1.39111303,0.68110403,0.36282410,0.02383167,1.15702002
-5.08754377,3.72517080,2.43283891,0.73771104,0.00517079,1.44445637,0.69439103,0.36342844,0.02375701,1.16645874
-5.08154077,3.80694482,2.51124012,0.75422236,0.00494773,1.49510561,0.70591178,0.36323305,0.02364317,1.17400038
-5.07553777,3.88050118,2.58522426,0.76906907,0.00470889,1.54213921,0.71539118,0.36210483,0.02348380,1.17937879
-5.06953477,3.94416905,2.65370969,0.78187859,0.00445777,1.58467374,0.72258707,0.35993432,0.02327292,1.18236898
-5.06353177,3.99644569,2.71566516,0.79231410,0.00419791,1.62188706,0.72729857,0.35663937,0.02300531,1.18279751
-5.05752876,4.03604248,2.77013875,0.80008428,0.00393281,1.65304027,0.72937359,0.35216811,0.02267681,1.18055133
-5.05152576,4.06192482,2.81628535,0.80495173,0.00366584,1.67749756,0.72871487,0.34650066,0.02228462,1.17558472
-5.04552276,4.07334406,2.85339145,0.80673967,0.00340017,1.69474337,0.72528451,0.33965000,0.02182753,1.16792371
-5.03951976,4.06986021,2.88089624,0.80533688,0.00313873,1.70439617,0.71910649,0.33166157,0.02130605,1.15766776
-5.03351676,4.05135460,2.89840779,0.80070046,0.00288412,1.70621839,0.71026727,0.32261191,0.02072248,1.14498858
-5.02751376,4.01803180,2.90571384,0.79285654,0.00263864,1.70012221,0.69891429,0.31260629,0.02008093,1.13012590
-5.02151076,3.97041114,2.90278655,0.78189884,0.00240426,1.68617100,0.68525245,0.30177542,0.01938721,1.11338070
-5.01550775,3.90930830,2.88978108,0.76798522,0.00218259,1.66457642,0.66953884,0.29027150,0.01864867,1.09510595
-5.00950475,3.83580790,2.86702831,0.75133246,0.00197492,1.63569142,0.65207587,0.27826371,0.01787395,1.07569560
-5.00350175,3.75122868,2.83502185,0.73220944,0.00178228,1.59999933,0.63320318,0.26593338,0.01707272,1.05557233
-4.99749875,3.65708296,2.79440051,0.71092909,0.00160537,1.55809972,0.61328877,0.25346908,0.01625538,1.03517475
-4.99149575,3.55503222,2.74592675,0.68783948,0.00144471,1.51069140,0.59271970,0.24106179,0.01543265,1.01494492
-4.98549275,3.44684098,2.69046256,0.66331439,0.00130063,1.45855342,0.57189281,0.22890040,0.01461530,0.99531666
-4.97948974,3.33433086,2.62894395,0.63774375,0.00117328,1.40252463,0.55120587,0.21716768,0.01381378,0.97670552
-4.97348674,3.21933673,2.56235514,0.61152430,0.00106278,1.34348265,0.53104941,0.20603695,0.01303793,0.95950068
-4.96748374,3.10366644,2.49170379,0.58505076,0.00096915,1.28232279,0.51179972,0.19566931,0.01229675,0.94405942
-4.96148074,2.98906554,2.41799833,0.55870775,0.00089244,1.21993786,0.49381288,0.18621175,0.01159812,0.93070402
-4.95547774,2.87718779,2.34222812,0.53286271,0.00083274,1.15719911,0.47742024,0.17779598,0.01094872,0.91972133
-4.94947474,2.76957185,2.26534721,0.50785992,0.00079022,1.09493901,0.46292510,0.17053795,0.01035391,0.91136469
-4.94347174,2.66762444,2.18826194,0.48401567,0.00076514,1.03393625,0.45060068,0.16453792,0.00981765,0.90585779
-4.93746873,2.57260937,2.11182250,0.46161453,0.00075792,0.97490307,0.44068910,0.15988112,0.00934259,0.90340004
-4.93146573,2.48564203,2.03681826,0.44090685,0.00076910,0.91847522,0.43340118,0.15663865,0.00893010,0.90417268
-4.92546273,2.40768836,1.96397634,0.42210710,0.00079938,0.86520451,0.42891683,0.15486854,0.00858034,0.90834509
-4.91945973,2.33956711,1.89396294,0.40539322,0.00084961,0.81555398,0.42738571,0.15461689,0.00829249,0.91608039
-4.91345673,2.28195453,1.82738648,0.39090655,0.00092073,0.76989542,0.42892792,0.15591880,0.00806481,0.92753984
-4.90745373,2.23539009,1.76480186,0.37875244,0.00101380,0.72850920,0.43363444,0.15879912,0.00789489,0.94288535
-4.90145073,2.20028245,1.70671491,0.36900119,0.00112990,0.69158607,0.44156719,0.16327274,0.00777975,0.96227976
-4.89544772,2.17691470,1.65358638,0.36168929,0.00127013,0.65923069,0.45275860,0.16934459,0.00771608,0.98588458
-4.88944472,2.16544850,1.60583473,0.35682086,0.00143547,0.63146662,0.46721055,0.17700923,0.00770034,1.01385514
-4.88344172,2.16592659,1.56383734,0.35436915,0.00162679,0.60824248,0.48489283,0.18624998,0.00772890,1.04633338
-4.87743872,2.17827391,1.52793000,0.35427819,0.00184469,0.58943906,0.50574117,0.19703788,0.00779813,1.08343861
-4.87143572,2.20229745,1.49840449,0.35646440,0.00208947,0.57487709,0.52965512,0.20933043,0.00790452,1.12525674
-4.86543272,2.23768545,1.47550464,0.36081844,0.00236103,0.56432552,0.55649590,0.22307024,0.00804467,1.17182882
-4.85942971,2.28400662,1.45942126,0.36720703,0.00265875,0.55751014,0.58608457,0.23818392,0.00821534,1.22313961
-4.85342671,2.34071015,1.45028639,0.37547517,0.00298149,0.55412227,0.61820092,0.25458117,0.00841345,1.27910699
-4.84742371,2.40712752,1.44816767,0.38544842,0.00332748,0.55382754,0.65258315,0.27215429,0.00863602,1.33957323
-4.84142071,2.48247666,1.45306343,0.39693569,0.00369429,0.55627456,0.68892879,0.29077831,0.00888015,1.40429875
-4.83541771,2.56586939,1.46489916,0.40973224,0.00407879,0.56110335,0.72689700,0.31031181,0.00914294,1.47295899
-4.82941471,2.65632233,1.48352596,0.42362316,0.00447721,0.56795345,0.76611234,0.33059838,0.00942146,1.54514501
-4.82341171,2.75277170,1.50872133,0.43838715,0.00488512,0.57647154,0.80617007,0.35146891,0.00971265,1.62036791
-4.81740870,2.85409174,1.54019244,0.45380057,0.00529750,0.58631854,0.84664295,0.37274459,0.01001330,1.69806713
-4.81140570,2.95911640,1.57758208,0.46964177,0.00570884,0.59717594,0.88708935,0.39424054,0.01031996,1.77762239
-4.80540270,3.06666364,1.62047678,0.48569546,0.00611325,0.60875133,0.92706238,0.41576989,0.01062896,1.85836875
-4.79939970,3.17556124,1.66841693,0.50175702,0.00650459,0.62078288,0.96611978,0.43714831,0.01093638,1.93961404
-4.79339670,3.28467313,1.72090807,0.51763657,0.00687663,0.63304279,1.00383414,0.45819852,0.01123806,2.02065792
-4.78739370,3.39292486,1.77743281,0.53316266,0.00722323,0.64533947,1.03980293,0.47875483,0.01152964,2.10081135
-4.78139070,3.49932686,1.83746240,0.54818535,0.00753850,0.65751854,1.07365808,0.49866729,0.01180663,2.17941569
-4.77538769,3.60299435,1.90046731,0.56257853,0.00781699,0.66946235,1.10507442,0.51780529,0.01206446,2.25586010
-4.76938469,3.70316268,1.96592601,0.57624150,0.00805383,0.68108836,1.13377683,0.53606043,0.01229861,2.32959653
-4.76338169,3.79919729,2.03333134,0.58909939,0.00824494,0.69234616,1.15954557,0.55334850,0.01250469,2.40015138
-4.75737869,3.89059767,2.10219410,0.60110281,0.00838708,0.70321338,1.18221970,0.56961037,0.01267857,2.46713318
-4.75137569,3.97699510,2.17204363,0.61222632,0.00847802,0.71369064,1.20169833,0.58481183,0.01281649,2.53023604
-4.74537269,4.05814426,2.24242543,0.62246612,0.00851655,0.72379571,1.21793971,0.59894232,0.01291519,2.58923864
-4.73936968,4.13390928,2.31289612,0.63183681,0.00850257,0.73355719,1.23095830,0.61201263,0.01297200,2.64399906
-4.73336668,4.20424495,2.38301624,0.64036757,0.00843700,0.74300785,1.24081983,0.62405168,0.01298493,2.69444570
-4.72736368,4.26917428,2.45234154,0.64809785,0.00832184,0.75217820,1.24763482,0.63510250,0.01295276,2.74056508
-4.72136068,4.32876372,2.52041372,0.65507279,0.00816000,0.76109021,1.25155081,0.64521775,0.01287508,2.78238729
-4.71535768,4.38309744,2.58675137,0.66133866,0.00795523,0.76975184,1.25274364,0.65445482,0.01275230,2.81997006
-4.70935468,4.43225226,2.65084221,0.66693852,0.00771199,0.77815236,1.25140833,0.66287098,0.01258567,2.85338240
-4.70335168,4.47627460,2.71213737,0.67190823,0.00743528,0.78625877,1.24774993,0.67051864,0.01237727,2.88268898
-4.69734867,4.51516073,2.77004849,0.67627320,0.00713049,0.79401356,1.24197472,0.67744114,0.01212988,2.90793593
-4.69134567,4.54884144,2.82394824,0.68004577,0.00680322,0.80133375,1.23428223,0.68366905,0.01184699,2.92913924
-4.68534267,4.57717192,2.87317459,0.68322355,0.00645911,0.80811139,1.22485821,0.68921747,0.01153264,2.94627600
-4.67933967,4.59992724,2.91703890,0.68578861,0.00610370,0.81421534,1.21386908,0.69408409,0.01119133,2.95927924
-4.67333667,4.61680371,2.95483773,0.68770764,0.00574226,0.81949447,1.20145766,0.69824841,0.01082787,2.96803641
-4.66733367,4.62742569,2.98586794,0.68893293,0.00537971,0.82378178,1.18774058,0.70167191,0.01044727,2.97239147
-4.66133067,4.63135763,3.00944444,0.68940415,0.00502048,0.82689964,1.17280715,0.70429920,0.01005460,2.97215050
-4.65532766,4.62812026,3.02491983,0.68905074,0.00466845,0.82866556,1.15671976,0.70606012,0.00965485,2.96709021
-4.64932466,4.61721032,3.03170501,0.68779490,0.00432693,0.82889846,1.13951557,0.70687259,0.00925278,2.95696889
-4.64332166,4.59812234,3.02928962,0.68555478,0.00399860,0.82742506,1.12120940,0.70664601,0.00885288,2.94153916
