energy_ev,total_up,Hg_p_up,Hg_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,4.49905282,3.97964050,0.47288559,0.87746142,0.13252576,0.07833599,1.45766228
-4.29514757,4.74975512,4.18248288,0.50008312,0.93045218,0.13943574,0.08675821,1.52920619
-4.28914457,4.99059248,4.37676083,0.52603677,0.98214021,0.14585967,0.09557024,1.59894234
-4.28314157,5.21809923,4.55966252,0.55035421,1.03176862,0.15169039,0.10470763,1.66606004
-4.27713857,5.42883532,4.72838852,0.57265185,1.07856625,0.15682643,0.11409418,1.72972399
-4.27113557,5.61947594,4.88022644,0.59256500,1.12176846,0.16117498,0.12364234,1.78909246
-4.26513257,5.78690264,5.01262743,0.60975787,1.16063910,0.16465467,0.13325395,1.84333712
-4.25912956,5.92829206,5.12328128,0.62393323,1.19449242,0.16719816,0.14282150,1.89166358
-4.25312656,6.04119875,5.21018685,0.63484112,1.22271419,0.16875430,0.15222973,1.93333198
-4.24712356,6.12362833,5.27171454,0.64228637,1.24478092,0.16928987,0.16135762,1.96767670
-4.24112056,6.17409786,5.30665800,0.64613449,1.26027640,0.16879079,0.17008078,1.99412457
-4.23511756,6.19168081,5.31427280,0.64631581,1.26890474,0.16726265,0.17827421,2.01221071
-4.22911456,6.17603470,5.29430019,0.64282747,1.27049941,0.16473065,0.18581526,2.02159154
-4.22311156,6.12741042,5.24697510,0.63573350,1.26502789,0.16123891,0.19258686,2.02205448
-4.21710855,6.04664296,5.17301815,0.62516263,1.25259171,0.15684914,0.19848075,2.01352412
-4.21110555,5.93512435,5.07361228,0.61130425,1.23342211,0.15163877,0.20340075,1.99606463
-4.20510255,5.79476010,4.95036532,0.59440255,1.20787154,0.14569860,0.20726590,1.96987855
-4.19909955,5.62791161,4.80526043,0.57474915,1.17640149,0.13913008,0.21001329,1.93530210
-4.19309655,5.43732698,4.64059688,0.55267457,1.13956726,0.13204235,0.21160049,1.89279730
-4.18709355,5.22606355,4.45892389,0.52853888,1.09800060,0.12454918,0.21200748,1.84294126
-4.18109055,4.99740526,4.26297047,0.50272198,1.05239075,0.11676582,0.21123799,1.78641309
-4.17508754,4.75477822,4.05557408,0.47561373,1.00346498,0.10880606,0.20932002,1.72397900
-4.16908454,4.50166759,3.83961093,0.44760454,0.95196925,0.10077950,0.20630576,1.65647586
-4.16308154,4.24153833,3.61793017,0.41907644,0.89864975,0.09278911,0.20227055,1.58479390
-4.15707854,3.97776247,3.39329409,0.39039516,0.84423587,0.08492919,0.19731117,1.50985889
-4.15107554,3.71355444,3.16832574,0.36190325,0.78942523,0.07728376,0.19154329,1.43261422
-4.14507254,3.45191591,2.94546501,0.33391442,0.73487085,0.06992544,0.18509833,1.35400328
-4.13906953,3.19559081,2.72693376,0.30670921,0.68117084,0.06291475,0.17811969,1.27495244
-4.13306653,2.94703094,2.51470997,0.28053192,0.62886068,0.05629986,0.17075856,1.19635492
-4.12706353,2.70837175,2.31051066,0.25558886,0.57840783,0.05011676,0.16316950,1.11905596
-4.12106053,2.48141806,2.11578301,0.23204774,0.53020876,0.04438974,0.15550584,1.04383929
-4.11505753,2.26763879,1.93170275,0.21003811,0.48458801,0.03913221,0.14791517,0.97141539
-4.10905453,2.06816969,1.75917896,0.18965277,0.44179911,0.03434772,0.14053514,0.90241154
-4.10305153,1.88382319,1.59886427,0.17094985,0.40202700,0.03003112,0.13348956,0.83736402
-4.09704852,1.71510416,1.45116931,0.15395554,0.36539173,0.02616988,0.12688512,0.77671241
-4.09104552,1.56223055,1.31628062,0.13866734,0.33195309,0.02274534,0.12080872,0.72079631
-4.08504252,1.42515786,1.19418112,0.12505743,0.30171592,0.01973405,0.11532564,0.66985442
-4.07903952,1.30360667,1.08467229,0.11307645,0.27463600,0.01710901,0.11047842,0.62402598
-4.07303652,1.19709213,0.98739749,0.10265709,0.25062607,0.01484079,0.10628664,0.58335456
-4.06703352,1.10495485,0.90186587,0.09371790,0.22956213,0.01289860,0.10274750,0.54779409
-4.06103052,1.02639236,0.82747628,0.08616674,0.21128959,0.01125118,0.09983715,0.51721682
-4.05502751,0.96049052,0.76354090,0.07990419,0.19562943,0.00986758,0.09751273,0.49142296
-4.04902451,0.90625428,0.70930814,0.07482668,0.18238401,0.00871777,0.09571497,0.47015179
-4.04302151,0.86263714,0.66398440,0.07082926,0.17134273,0.00777319,0.09437125,0.45309355
-4.03701851,0.82856884,0.62675459,0.06780808,0.16228722,0.00700712,0.09339901,0.43990193
-4.03101551,0.80298072,0.59680080,0.06566254,0.15499618,0.00639491,0.09270929,0.43020660
-4.02501251,0.78482826,0.57331911,0.06429696,0.14924974,0.00591423,0.09221027,0.42362524
-4.01900950,0.77311050,0.55553414,0.06362192,0.14483330,0.00554508,0.09181076,0.41977479
-4.01300650,0.76688584,0.54271120,0.06355516,0.14154086,0.00526988,0.09142338,0.41828137
-4.00700350,0.76528425,0.53416585,0.06402213,0.13917776,0.00507336,0.09096741,0.41878879
-4.00100050,0.76751558,0.52927081,0.06495608,0.13756286,0.00494249,0.09037115,0.42096509
-3.99499750,0.77287416,0.52746031,0.06629789,0.13653018,0.00486637,0.08957380,0.42450736
-3.98899450,0.78073980,0.52823188,0.06799556,0.13592993,0.00483603,0.08852678,0.42914451
-3.98299150,0.79057559,0.53114573,0.07000343,0.13562913,0.00484426,0.08719447,0.43463826
-3.97698849,0.80192280,0.53582219,0.07228119,0.13551171,0.00488540,0.08555439,0.44078237
-3.97098549,0.81439367,0.54193737,0.07479285,0.13547825,0.00495516,0.08359689,0.44740051
-3.96498249,0.82766247,0.54921745,0.07750557,0.13544541,0.00505037,0.08132438,0.45434295
-3.95897949,0.84145565,0.55743220,0.08038853,0.13534510,0.00516882,0.07875017,0.46148255
-3.95297649,0.85554169,0.56638794,0.08341189,0.13512351,0.00530903,0.07589704,0.46871018
-3.94697349,0.86972131,0.57592058,0.08654591,0.13474002,0.00547006,0.07279557,0.47593029
-3.94097049,0.88381857,0.58588892,0.08976026,0.13416614,0.00565137,0.06948242,0.48305652
-3.93496748,0.89767335,0.59616881,0.09302351,0.13338440,0.00585267,0.06599852,0.49000802
-3.92896448,0.91113551,0.60664812,0.09630297,0.13238741,0.00607378,0.06238743,0.49670637
-3.92296148,0.92406099,0.61722304,0.09956473,0.13117690,0.00631452,0.05869366,0.50307350
-3.91695848,0.93630990,0.62779548,0.10277396,0.12976298,0.00657469,0.05496138,0.50903043
-3.91095548,0.94774654,0.63827194,0.10589545,0.12816349,0.00685396,0.05123314,0.51449706
-3.90495248,0.95824113,0.64856354,0.10889437,0.12640342,0.00715189,0.04754901,0.51939278
-3.89894947,0.96767316,0.65858725,0.11173716,0.12451448,0.00746792,0.04394586,0.52363785
-3.89294647,0.97593587,0.66826816,0.11439248,0.12253481,0.00780143,0.04045689,0.52715541
-3.88694347,0.98294154,0.67754260,0.11683232,0.12050864,0.00815176,0.03711145,0.52987399
-3.88094047,0.98862733,0.68636194,0.11903302,0.11848609,0.00851829,0.03393499,0.53173025
-3.87493747,0.99296117,0.69469690,0.12097624,0.11652303,0.00890057,0.03094914,0.53267192
-3.86893447,0.99594755,0.70254207,0.12264988,0.11468086,0.00929837,0.02817205,0.53266076
-3.86293147,0.99763267,0.70992057,0.12404888,0.11302636,0.00971184,0.02561862,0.53167532
-3.85692846,0.99810904,0.71688857,0.12517573,0.11163156,0.01014157,0.02330093,0.52971365
-3.85092546,0.99751897,0.72353953,0.12604099,0.11057341,0.01058874,0.02122860,0.52679562
-3.84492246,0.99605712,0.73000790,0.12666345,0.10993356,0.01105516,0.01940914,0.52296501
-3.83891946,0.99397169,0.73647215,0.12707014,0.10979796,0.01154339,0.01784828,0.51829123
-3.83291646,0.99156435,0.74315690,0.12729613,0.11025631,0.01205670,0.01655016,0.51287067
-3.82691346,0.98918870,0.75033389,0.12738411,0.11140141,0.01259912,0.01551753,0.50682758
-3.82091046,0.98724722,0.75832172,0.12738368,0.11332830,0.01317539,0.01475181,0.50031455
-3.81490745,0.98618662,0.76748402,0.12735057,0.11613316,0.01379083,0.01425308,0.49351243
-3.80890445,0.98649164,0.77822597,0.12734551,0.11991199,0.01445121,0.01401996,0.48662963
-3.80290145,0.98867715,0.79098911,0.12743303,0.12475901,0.01516252,0.01404949,0.47990077
-3.79689845,0.99327873,0.80624420,0.12768001,0.13076482,0.01593077,0.01433686,0.47358459
-3.79089545,1.00084173,0.82448230,0.12815413,0.13801436,0.01676165,0.01487520,0.46796095
-3.78489245,1.01190907,0.84620411,0.12892223,0.14658454,0.01766022,0.01565530,0.46332705
-3.77888944,1.02700789,0.87190773,0.13004853,0.15654188,0.01863057,0.01666538,0.45999265
-3.77288644,1.04663549,0.90207506,0.13159295,0.16793993,0.01967547,0.01789086,0.45827442
-3.76688344,1.07124488,0.93715730,0.13360936,0.18081680,0.02079602,0.01931427,0.45848938
-3.76088044,1.10123035,0.97755993,0.13614397,0.19519273,0.02199140,0.02091517,0.46094755
-3.75487744,1.13691360,1.02362758,0.13923386,0.21106791,0.02325857,0.02267023,0.46594402
-3.74887444,1.17853088,1.07562941,0.14290576,0.22842055,0.02459216,0.02455346,0.47375043
-3.74287144,1.22622165,1.13374543,0.14717497,0.24720547,0.02598432,0.02653651,0.48460630
-3.73686843,1.28001915,1.19805431,0.15204472,0.26735305,0.02742481,0.02858918,0.49871034
-3.73086543,1.33984325,1.26852318,0.15750571,0.28876884,0.02890105,0.03068002,0.51621200
-3.72486243,1.40549596,1.34499963,0.16353607,0.31133369,0.03039841,0.03277707,0.53720365
-3.71885943,1.47665964,1.42720650,0.17010158,0.33490454,0.03190050,0.03484866,0.56171364
-3.71285643,1.55289805,1.51473945,0.17715625,0.35931582,0.03338964,0.03686433,0.58970055
-3.70685343,1.63366030,1.60706756,0.18464307,0.38438135,0.03484730,0.03879572,0.62104881
-3.70085043,1.71828732,1.70353696,0.19249512,0.40989686,0.03625473,0.04061742,0.65556608
-3.69484742,1.80602091,1.80337751,0.20063672,0.43564290,0.03759348,0.04230783,0.69298248
-3.68884442,1.89601495,1.90571231,0.20898477,0.46138810,0.03884606,0.04384978,0.73295186
-3.68284142,1.98734841,2.00956995,0.21745014,0.48689280,0.03999646,0.04523115,0.77505513
-3.67683842,2.07904000,2.11389923,0.22593907,0.51191279,0.04103066,0.04644511,0.81880577
-3.67083542,2.17006390,2.21758610,0.23435458,0.53620327,0.04193713,0.04749028,0.86365738
-3.66483242,2.25936647,2.31947247,0.24259779,0.55952275,0.04270712,0.04837057,0.90901325
-3.65882941,2.34588351,2.41837657,0.25056925,0.58163702,0.04333491,0.04909483,0.95423756
-3.65282641,2.42855781,2.51311449,0.25817019,0.60232299,0.04381796,0.04967622,0.99866818
-3.64682341,2.50635680,2.60252243,0.26530372,0.62137240,0.04415683,0.05013138,1.04163059
-3.64082041,2.57828995,2.68547933,0.27187604,0.63859534,0.04435510,0.05047950,1.08245255
-3.63481741,2.64342580,2.76092919,0.27779765,0.65382350,0.04441909,0.05074114,1.12047914
-3.62881441,2.70090823,2.82790269,0.28298446,0.66691307,0.04435754,0.05093714,1.15508764
-3.62281141,2.74997177,2.88553760,0.28735913,0.67774738,0.04418116,0.05108741,1.18570192
-3.61680840,2.78995565,2.93309719,0.29085223,0.68623891,0.04390211,0.05120983,1.21180569
-3.61080540,2.82031616,2.96998624,0.29340350,0.69233089,0.04353351,0.05131924,1.23295435
-3.60480240,2.84063710,2.99576412,0.29496314,0.69599831,0.04308890,0.05142668,1.24878499
-3.59879940,2.85063786,3.01015427,0.29549290,0.69724816,0.04258168,0.05153873,1.25902423
-3.59279640,2.85017898,3.01304984,0.29496719,0.69611902,0.04202461,0.05165722,1.26349369
-3.58679340,2.83926468,3.00451519,0.29337401,0.69267994,0.04142939,0.05177907,1.26211289
-3.58079040,2.81804234,2.98478293,0.29071555,0.68702841,0.04080628,0.05189651,1.25489966
-3.57478739,2.78679885,2.95424680,0.28700864,0.67928775,0.04016380,0.05199751,1.24196797
-3.56878439,2.74595366,2.91345029,0.28228480,0.66960373,0.03950857,0.05206639,1.22352338
-3.56278139,2.69604885,2.86307157,0.27658995,0.65814059,0.03884517,0.05208471,1.19985644
-3.55677839,2.63773641,2.80390511,0.26998369,0.64507664,0.03817619,0.05203216,1.17133412
-3.55077539,2.57176311,2.73684081,0.26253828,0.63059952,0.03750232,0.05188769,1.13838986
-3.54477239,2.49895352,2.66284124,0.25433718,0.61490141,0.03682257,0.05163057,1.10151245
-3.53876938,2.42019169,2.58291793,0.24547331,0.59817413,0.03613448,0.05124140,1.06123417
-3.53276638,2.33640209,2.49810758,0.23604703,0.58060472,0.03543455,0.05070313,1.01811866
-3.52676338,2.24853057,2.40944902,0.22616397,0.56237125,0.03471853,0.05000186,0.97274877
-3.52076038,2.15752586,2.31796160,0.21593269,0.54363938,0.03398192,0.04912755,0.92571480
-3.51475738,2.06432214,2.22462584,0.20546234,0.52455953,0.03322030,0.04807448,0.87760335
-3.50875438,1.96982329,2.13036675,0.19486045,0.50526496,0.03242982,0.04684155,0.82898697
-3.50275138,1.87488909,2.03604026,0.18423074,0.48587061,0.03160748,0.04543236,0.78041494
-3.49674837,1.78032359,1.94242286,0.17367127,0.46647291,0.03075152,0.04385506,0.73240506
-3.49074537,1.68686598,1.85020470,0.16327276,0.44715032,0.02986162,0.04212207,0.68543666
-3.48474237,1.59518370,1.75998579,0.15311727,0.42796463,0.02893909,0.04024961,0.63994481
-3.47873937,1.50586803,1.67227522,0.14327720,0.40896292,0.02798695,0.03825708,0.59631567
-3.47273637,1.41943165,1.58749300,0.13381463,0.39017991,0.02700992,0.03616641,0.55488305
-3.46673337,1.33630826,1.50597413,0.12478095,0.37164068,0.02601431,0.03400130,0.51592596
-3.46073037,1.25685372,1.42797436,0.11621689,0.35336349,0.02500789,0.03178643,0.47966729
-3.45472736,1.18134873,1.35367726,0.10815272,0.33536264,0.02399960,0.02954675,0.44627342
-3.44872436,1.11000240,1.28320205,0.10060874,0.31765112,0.02299925,0.02730673,0.41585473
-3.44272136,1.04295683,1.21661195,0.09359599,0.30024292,0.02201722,0.02508975,0.38846709
-3.43671836,0.98029220,1.15392242,0.08711705,0.28315506,0.02106407,0.02291750,0.36411409
-3.43071536,0.92203231,1.09510924,0.08116700,0.26640901,0.02015019,0.02080957,0.34275017
-3.42471236,0.86815043,1.04011611,0.07573437,0.25003169,0.01928546,0.01878309,0.32428440
-3.41870935,0.81857523,0.98886159,0.07080226,0.23405584,0.01847893,0.01685246,0.30858513
-3.41270635,0.77319680,0.94124525,0.06634929,0.21851998,0.01773860,0.01502927,0.29548510
-3.40670335,0.73187261,0.89715308,0.06235061,0.20346772,0.01707116,0.01332226,0.28478720
-3.40070035,0.69443340,0.85646199,0.05877887,0.18894685,0.01648190,0.01173738,0.27627060
-3.39469735,0.66068876,0.81904349,0.05560505,0.17500786,0.01597461,0.01027794,0.26969722
-3.38869435,0.63043256,0.78476649,0.05279928,0.16170237,0.01555155,0.00894481,0.26481820
-3.38269135,0.60344787,0.75349931,0.05033147,0.14908126,0.01521348,0.00773669,0.26138040
-3.37668834,0.57951147,0.72511087,0.04817191,0.13719280,0.01495975,0.00665040,0.25913254
-3.37068534,0.55839771,0.69947105,0.04629173,0.12608073,0.01478839,0.00568116,0.25783096
-3.36468234,0.53988176,0.67645043,0.04466324,0.11578242,0.01469625,0.00482294,0.25724463
-3.35867934,0.52374200,0.65591923,0.04326016,0.10632729,0.01467908,0.00406877,0.25715941
-3.35267634,0.50976174,0.63774572,0.04205776,0.09773535,0.01473172,0.00341096,0.25738136
-3.34667334,0.49773004,0.62179415,0.04103285,0.09001609,0.01484816,0.00284148,0.25773896
-3.34067034,0.48744180,0.60792227,0.04016375,0.08316768,0.01502167,0.00235208,0.25808437
-3.33466733,0.47869727,0.59597879,0.03943015,0.07717652,0.01524484,0.00193459,0.25829356
-3.32866433,0.47130090,0.58580078,0.03881291,0.07201717,0.01550970,0.00158105,0.25826554
-3.32266133,0.46506000,0.57721138,0.03829386,0.06765261,0.01580770,0.00128383,0.25792073
-3.31665833,0.45978319,0.57001800,0.03785553,0.06403492,0.01612983,0.00103577,0.25719864
-3.31065533,0.45527901,0.56401128,0.03748099,0.06110628,0.01646660,0.00083024,0.25605519
-3.30465233,0.45135487,0.55896499,0.03715363,0.05880018,0.01680815,0.00066118,0.25445965
-3.29864932,0.44781658,0.55463698,0.03685703,0.05704306,0.01714430,0.00052311,0.25239164
-3.29264632,0.44446851,0.55077148,0.03657495,0.05575601,0.01746468,0.00041116,0.24983834
-3.28664332,0.44111475,0.54710253,0.03629127,0.05485671,0.01775887,0.00032105,0.24679199
-3.28064032,0.43756102,0.54335874,0.03599019,0.05426139,0.01801655,0.00024903,0.24324794
-3.27463732,0.43361755,0.53926905,0.03565633,0.05388691,0.01822774,0.00019189,0.23920332
-3.26863432,0.42910263,0.53456940,0.03527505,0.05365270,0.01838302,0.00014688,0.23465630
-3.26263132,0.42384685,0.52900997,0.03483273,0.05348263,0.01847375,0.00011168,0.22960599
-3.25662831,0.41769760,0.52236264,0.03431712,0.05330676,0.01849236,0.00008434,0.22405294
-3.25062531,0.41052376,0.51442829,0.03371772,0.05306276,0.01843260,0.00006327,0.21800001
-3.24462231,0.40222004,0.50504348,0.03302612,0.05269714,0.01828972,0.00004715,0.21145365
-3.23861931,0.39271092,0.49408629,0.03223632,0.05216616,0.01806070,0.00003490,0.20442524
-3.23261631,0.38195371,0.48148074,0.03134497,0.05143638,0.01774436,0.00002565,0.19693252
-3.22661331,0.36994065,0.46719967,0.03035153,0.05048485,0.01734146,0.00001874,0.18900072
-3.22061031,0.35669970,0.45126590,0.02925836,0.04929905,0.01685470,0.00001360,0.18066357
-3.21460730,0.34229411,0.43375144,0.02807068,0.04787637,0.01628868,0.00000981,0.17196372
-3.20860430,0.32682062,0.41477487,0.02679643,0.04622342,0.01564976,0.00000704,0.16295280
-3.20260130,0.31040637,0.39449704,0.02544600,0.04435501,0.01494586,0.00000504,0.15369096
-3.19659830,0.29320473,0.37311515,0.02403192,0.04229299,0.01418626,0.00000362,0.14424591
-3.19059530,0.27539014,0.35085569,0.02256843,0.04006483,0.01338125,0.00000264,0.13469146
-3.18459230,0.25715235,0.32796647,0.02107099,0.03770229,0.01254188,0.00000199,0.12510588
-3.17858929,0.23869027,0.30470819,0.01955584,0.03523989,0.01167957,0.00000161,0.11556982
-3.17258629,0.22020572,0.28134597,0.01803942,0.03271356,0.01080578,0.00000147,0.10616422
-3.16658329,0.20189748,0.25814119,0.01653794,0.03015926,0.00993174,0.00000155,0.09696826
-3.16058029,0.18395578,0.23534406,0.01506690,0.02761183,0.00906810,0.00000187,0.08805737
-3.15457729,0.16655768,0.21318717,0.01364073,0.02510397,0.00822473,0.00000248,0.07950155
-3.14857429,0.14986328,0.19188034,0.01227247,0.02266540,0.00741048,0.00000347,0.07136402
-3.14257129,0.13401310,0.17160686,0.01097355,0.02032231,0.00663307,0.00000496,0.06370036
-3.13656828,0.11912661,0.15252122,0.00975371,0.01809692,0.00589899,0.00000716,0.05655803
-3.13056528,0.10530196,0.13474841,0.00862091,0.01600736,0.00521347,0.00001032,0.04997650
-3.12456228,0.09261684,0.11838459,0.00758147,0.01406771,0.00458052,0.00001481,0.04398778
-3.11855928,0.08113048,0.10349921,0.00664019,0.01228823,0.00400303,0.00002114,0.03861752
-3.11255628,0.07088649,0.09013813,0.00580059,0.01067575,0.00348284,0.00002997,0.03388643
-3.10655328,0.06191663,0.07832788,0.00506525,0.00923425,0.00302097,0.00004221,0.02981211
-3.10055028,0.05424508,0.06808048,0.00443612,0.00796546,0.00261774,0.00005903,0.02641115
-3.09454727,0.04789325,0.05939881,0.00391495,0.00686964,0.00227302,0.00008197,0.02370137
-3.08854427,0.04288481,0.05228229,0.00350368,0.00594640,0.00198644,0.00011301,0.02170419
-3.08254127,0.03925077,0.04673248,0.00320489,0.00519553,0.00175757,0.00015471,0.02044696
-3.07653827,0.03703444,0.04275851,0.00302221,0.00461789,0.00158615,0.00021027,0.01996509
-3.07053527,0.03629617,0.04038209,0.00296070,0.00421631,0.00147225,0.00028376,0.02030404
-3.06453227,0.03711747,0.03964199,0.00302721,0.00399648,0.00141646,0.00038020,0.02152089
-3.05852926,0.03960462,0.04059763,0.00323072,0.00396786,0.00142001,0.00050577,0.02368545
-3.05252626,0.04389141,0.04333185,0.00358256,0.00414447,0.00148482,0.00066803,0.02688078
-3.04652326,0.05014085,0.04795262,0.00409656,0.00454580,0.00161362,0.00087605,0.03120312
-3.04052026,0.05854582,0.05459345,0.00478916,0.00519750,0.00180991,0.00114063,0.03676090
-3.03451726,0.06932841,0.06341267,0.00567935,0.00613210,0.00207796,0.00147452,0.04367306
-3.02851426,0.08273781,0.07459124,0.00678855,0.00738963,0.00242267,0.00189253,0.05206635
-3.02251126,0.09904668,0.08832918,0.00814033,0.00901806,0.00284948,0.00241169,0.06207179
-3.01650825,0.11854592,0.10484053,0.00975998,0.01107357,0.00336416,0.00305131,0.07382010
-3.01050525,0.14153776,0.12434695,0.01167399,0.01362070,0.00397255,0.00383297,0.08743635
-3.00450225,0.16832722,0.14706992,0.01390934,0.01673213,0.00468033,0.00478045,0.10303377
-2.99849925,0.19921203,0.17322179,0.01649266,0.02048823,0.00549265,0.00591952,0.12070696
-2.99249625,0.23447115,0.20299581,0.01944929,0.02497623,0.00641382,0.00727759,0.14052471
-2.98649325,0.27435212,0.23655542,0.02280220,0.03028899,0.00744691,0.00888323,0.16252257
-2.98049025,0.31905760,0.27402316,0.02657080,0.03652336,0.00859341,0.01076556,0.18669574
-2.97448724,0.36873156,0.31546966,0.03076979,0.04377808,0.00985287,0.01295342,0.21299237
-2.96848424,0.42344555,0.36090299,0.03540786,0.05215120,0.01122255,0.01547438,0.24130779
-2.96248124,0.48318564,0.41025914,0.04048655,0.06173711,0.01269717,0.01835369,0.27148015
-2.95647824,0.54784069,0.46339391,0.04599910,0.07262318,0.01426868,0.02161296,0.30328761
-2.95047524,0.61719263,0.52007688,0.05192951,0.08488607,0.01592616,0.02526885,0.33644770
-2.94447224,0.69090927,0.57998789,0.05825171,0.09858785,0.01765576,0.02933169,0.37061898
-2.93846923,0.76854033,0.64271643,0.06492911,0.11377208,0.01944082,0.03380404,0.40540522
-2.93246623,0.84951726,0.70776443,0.07191431,0.13046004,0.02126205,0.03867944,0.44036227
-2.92646323,0.93315717,0.77455240,0.07914927,0.14864719,0.02309789,0.04394119,0.47500746
-2.92046023,1.01867121,0.84242925,0.08656577,0.16830022,0.02492497,0.04956138,0.50883154
-2.91445723,1.10517739,0.91068558,0.09408631,0.18935482,0.02671864,0.05550028,0.54131271
-2.90845423,1.19171791,0.97857017,0.10162542,0.21171433,0.02845365,0.06170600,0.57193231
-2.90245123,1.27728052,1.04530932,0.10909132,0.23524960,0.03010492,0.06811466,0.60019172
-2.89644822,1.36082344,1.11012834,0.11638789,0.25980005,0.03164824,0.07465094,0.62562969
-2.89044522,1.44130309,1.17227455,0.12341705,0.28517606,0.03306112,0.08122921,0.64783947
-2.88444222,1.51770373,1.23104086,0.13008120,0.31116282,0.03432355,0.08775513,0.66648484
-2.87843922,1.58906792,1.28578897,0.13628598,0.33752541,0.03541867,0.09412769,0.68131447
-2.87243622,1.65452656,1.33597129,0.14194290,0.36401517,0.03633342,0.10024173,0.69217382
-2.86643322,1.71332739,1.38115047,0.14697201,0.39037701,0.03705901,0.10599078,0.69901385
-2.86043022,1.76486050,1.42101570,0.15130439,0.41635742,0.03759127,0.11127010,0.70189633
-2.85442721,1.80867992,1.45539486,0.15488432,0.44171282,0.03793078,0.11597994,0.70099515
-2.84842421,1.84452001,1.48426190,0.15767111,0.46621791,0.03808288,0.12002871,0.69659356
-2.84242121,1.87230581,1.50773893,0.15964043,0.48967343,0.03805745,0.12333603,0.68907741
-2.83641821,1.89215684,1.52609266,0.16078519,0.51191300,0.03786850,0.12583547,0.67892452
-2.83041521,1.90438373,1.53972523,0.16111573,0.53280867,0.03753365,0.12747689,0.66669055
-2.82441221,1.90947777,1.54915957,0.16065953,0.55227470,0.03707339,0.12822821,0.65299196
-2.81840920,1.90809365,1.55501975,0.15946023,0.57026929,0.03651026,0.12807658,0.63848656
-2.81240620,1.90102572,1.55800708,0.15757615,0.58679424,0.03586802,0.12702881,0.62385261
-2.80640320,1.88917893,1.55887274,0.15507823,0.60189230,0.03517066,0.12511121,0.60976707
-2.80040020,1.87353534,1.55838811,0.15204768,0.61564235,0.03444152,0.12236854,0.59688389
-2.79439720,1.85511771,1.55731403,0.14857312,0.62815267,0.03370243,0.11886248,0.58581320
-2.78839420,1.83495154,1.55637023,0.14474766,0.63955255,0.03297291,0.11466941,0.57710202
-2.78239120,1.81402736,1.55620624,0.14066584,0.64998275,0.03226949,0.10987778,0.57121733
-2.77638819,1.79326467,1.55737522,0.13642057,0.65958530,0.03160527,0.10458506,0.56853196
-2.77038519,1.77347928,1.56031159,0.13210032,0.66849326,0.03098951,0.09889457,0.56931373
-2.76438219,1.75535529,1.56531378,0.12778652,0.67682098,0.03042750,0.09291220,0.57371837
-2.75837919,1.73942311,1.57253268,0.12355137,0.68465554,0.02992055,0.08674319,0.58178609
-2.75237619,1.72604423,1.58196647,0.11945615,0.69204980,0.02946622,0.08048917,0.59344212
-2.74637319,1.71540349,1.59346193,0.11554995,0.69901754,0.02905866,0.07424550,0.60850099
-2.74037019,1.70750902,1.60672235,0.11186908,0.70553098,0.02868908,0.06809903,0.62667431
-2.73436718,1.70219983,1.62132156,0.10843697,0.71152089,0.02834634,0.06212634,0.64758177
-2.72836418,1.69916037,1.63672347,0.10526455,0.71687925,0.02801768,0.05639249,0.67076480
-2.72236118,1.69794151,1.65230619,0.10235124,0.72146432,0.02768941,0.05095032,0.69570248
-2.71635818,1.69798665,1.66738967,0.09968629,0.72510794,0.02734761,0.04584026,0.72182886
-2.71035518,1.69866172,1.68126555,0.09725048,0.72762452,0.02697891,0.04109056,0.74855129
-2.70435218,1.69928765,1.69322786,0.09501802,0.72882131,0.02657109,0.03671799,0.77526889
-2.69834917,1.69917375,1.70260328,0.09295872,0.72850933,0.02611367,0.03272886,0.80139050
-2.69234617,1.69765046,1.70877960,0.09104007,0.72651441,0.02559840,0.02912031,0.82635162
-2.68634317,1.69410021,1.71123128,0.08922937,0.72268777,0.02501964,0.02588176,0.84962959
-2.68034017,1.68798500,1.70954109,0.08749569,0.71691552,0.02437454,0.02299644,0.87075665
-2.67433717,1.67886982,1.70341721,0.08581168,0.70912677,0.02366326,0.02044301,0.88933056
-2.66833417,1.66644111,1.69270517,0.08415504,0.69929982,0.02288888,0.01819704,0.90502242
-2.66233117,1.65051996,1.67739469,0.08250980,0.68746640,0.02205738,0.01623244,0.91758169
-2.65632816,1.63106975,1.65762125,0.08086723,0.67371365,0.02117739,0.01452278,0.92683849
-2.65032516,1.60819856,1.63366297,0.07922645,0.65818400,0.02025995,0.01304230,0.93270326
-2.64432216,1.58215659,1.60593324,0.07759473,0.64107305,0.01931818,0.01176687,0.93516414
-2.63831916,1.55332923,1.57496970,0.07598754,0.62262560,0.01836692,0.01067467,0.93428245
-2.63231616,1.52222654,1.54142056,0.07442830,0.60313021,0.01742233,0.00974665,0.93018660
-2.62631316,1.48946982,1.50602885,0.07294790,0.58291254,0.01650153,0.00896686,0.92306503
-2.62031016,1.45577597,1.46961544,0.07158407,0.56232793,0.01562222,0.00832255,0.91315853
-2.61430715,1.42194059,1.43306144,0.07038055,0.54175339,0.01480234,0.00780413,0.90075234
-2.60830415,1.38882000,1.39729052,0.06938611,0.52157948,0.01405972,0.00740500,0.88616841
-2.60230115,1.35731307,1.36325143,0.06865346,0.50220218,0.01341180,0.00712127,0.86975803
