energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.20160080,5.17350053,1.37686840,0.00902977,3.17842650,3.94487779,0.00309236,0.13552378
-5.19559780,5.13907176,1.36535245,0.00887536,3.13652009,3.92235210,0.00302473,0.13431767
-5.18959480,5.09475544,1.35151075,0.00871140,3.08774866,3.89239867,0.00295417,0.13283703
-5.18359180,5.04030086,1.33545888,0.00853672,3.03221871,3.85468746,0.00288079,0.13108805
-5.17758879,4.97551188,1.31729657,0.00835021,2.97006329,3.80894511,0.00280477,0.12907769
-5.17158579,4.90026421,1.29710740,0.00815091,2.90144844,3.75497087,0.00272639,0.12681376
-5.16558279,4.81452400,1.27496023,0.00793813,2.82658086,3.69265277,0.00264610,0.12430521
-5.15957979,4.71836658,1.25091240,0.00771144,2.74571623,3.62198324,0.00256450,0.12156234
-5.15357679,4.61199401,1.22501446,0.00747082,2.65916731,3.54307284,0.00248235,0.11859705
-5.14757379,4.49575020,1.19731592,0.00721663,2.56731123,3.45616149,0.00240062,0.11542313
-5.14157079,4.37013247,1.16787169,0.00694968,2.47059491,3.36162612,0.00232043,0.11205640
-5.13556778,4.23579836,1.13674870,0.00667120,2.36953823,3.25998405,0.00224309,0.10851485
-5.12956478,4.09356695,1.10403224,0.00638288,2.26473422,3.15189170,0.00217006,0.10481869
-5.12356178,3.94441416,1.06983143,0.00608678,2.15684605,3.03813813,0.00210292,0.10099025
-5.11755878,3.78946173,1.03428359,0.00578532,2.04660050,2.91963365,0.00204334,0.09705384
-5.11155578,3.62996008,0.99755695,0.00548121,1.93477822,2.79739354,0.00199303,0.09303543
-5.10555278,3.46726546,0.95985161,0.00517734,1.82220074,2.67251751,0.00195370,0.08896238
-5.09954977,3.30281222,0.92139858,0.00487675,1.70971507,2.54616558,0.00192698,0.08486294
-5.09354677,3.13808115,0.88245688,0.00458247,1.59817614,2.41953128,0.00191438,0.08076578
-5.08754377,2.97456528,0.84330879,0.00429749,1.48842819,2.29381326,0.00191722,0.07669951
-5.08154077,2.81373440,0.80425350,0.00402464,1.38128567,2.17018646,0.00193657,0.07269214
-5.07553777,2.65699975,0.76559945,0.00376648,1.27751465,2.04977394,0.00197318,0.06877057
-5.06953477,2.50568044,0.72765578,0.00352527,1.17781542,1.93362047,0.00202743,0.06496010
-5.06353177,2.36097282,0.69072321,0.00330289,1.08280725,1.82266902,0.00209930,0.06128401
-5.05752876,2.22392402,0.65508496,0.00310078,0.99301555,1.71774082,0.00218830,0.05776319
-5.05152576,2.09541069,0.62099799,0.00291992,0.90886234,1.61951994,0.00229348,0.05441582
-5.04552276,1.97612371,0.58868517,0.00276081,0.83065999,1.52854270,0.00241342,0.05125713
-5.03951976,1.86655924,0.55832859,0.00262347,0.75860859,1.44519227,0.00254620,0.04829927
-5.03351676,1.76701655,0.53006441,0.00250744,0.69279679,1.36969855,0.00268950,0.04555119
-5.02751376,1.67760227,0.50397962,0.00241185,0.63320608,1.30214314,0.00284055,0.04301867
-5.02151076,1.59824101,0.48011052,0.00233544,0.57971809,1.24246904,0.00299628,0.04070439
-5.01550775,1.52869154,0.45844342,0.00227660,0.53212451,1.19049460,0.00315336,0.03860802
-5.00950475,1.46856790,0.43891712,0.00223347,0.49013923,1.14593092,0.00330827,0.03672648
-5.00350175,1.41736437,0.42142739,0.00220398,0.45341201,1.10840195,0.00345745,0.03505416
-4.99749875,1.37448319,0.40583298,0.00218595,0.42154322,1.07746637,0.00359738,0.03358324
-4.99149575,1.33926384,0.39196302,0.00217716,0.39409903,1.05264027,0.00372468,0.03230403
-4.98549275,1.31101267,0.37962543,0.00217541,0.37062644,1.03341956,0.00383626,0.03120534
-4.97948974,1.28903160,0.36861592,0.00217860,0.35066779,1.01930139,0.00392941,0.03027490
-4.97348674,1.27264462,0.35872728,0.00218481,0.33377411,1.00980341,0.00400187,0.02949976
-4.96748374,1.26122136,0.34975832,0.00219233,0.31951704,1.00448035,0.00405193,0.02886672
-4.96148074,1.25419638,0.34152235,0.00219970,0.30749903,1.00293708,0.00407849,0.02836271
-4.95547774,1.25108385,0.33385455,0.00220578,0.29736149,1.00483790,0.00408110,0.02797523
-4.94947474,1.25148703,0.32661812,0.00220975,0.28879089,1.00991157,0.00405995,0.02769269
-4.94347174,1.25510220,0.31970882,0.00221110,0.28152261,1.01795216,0.00401588,0.02750474
-4.93746873,1.26171734,0.31305783,0.00220964,0.27534273,1.02881583,0.00395036,0.02740261
-4.93146573,1.27120555,0.30663272,0.00220550,0.27008774,1.04241372,0.00386538,0.02737933
-4.92546273,1.28351397,0.30043675,0.00219906,0.26564244,1.05870165,0.00376343,0.02742997
-4.91945973,1.29864875,0.29450625,0.00219095,0.26193616,1.07766710,0.00364738,0.02755177
-4.91345673,1.31665704,0.28890664,0.00218199,0.25893769,1.09931423,0.00352038,0.02774429
-4.90745373,1.33760690,0.28372700,0.00217315,0.25664920,1.12364788,0.00338571,0.02800943
-4.90145073,1.36156632,0.27907368,0.00216545,0.25509935,1.15065722,0.00324674,0.02835143
-4.89544772,1.38858222,0.27506321,0.00215997,0.25433619,1.18029997,0.00310674,0.02877683
-4.88944472,1.41866064,0.27181493,0.00215774,0.25441984,1.21248798,0.00296880,0.02929429
-4.88344172,1.45174891,0.26944355,0.00215973,0.25541554,1.24707481,0.00283577,0.02991444
-4.87743872,1.48772078,0.26805223,0.00216677,0.25738720,1.28384595,0.00271009,0.03064953
-4.87143572,1.52636494,0.26772623,0.00217953,0.26039162,1.32251209,0.00259382,0.03151318
-4.86543272,1.56737768,0.26852766,0.00219847,0.26447375,1.36270581,0.00248854,0.03251985
-4.85942971,1.61035985,0.27049130,0.00222383,0.26966288,1.40398183,0.00239530,0.03368438
-4.85342671,1.65481830,0.27362187,0.00225560,0.27597006,1.44582082,0.00231469,0.03502146
-4.84742371,1.70017178,0.27789275,0.00229352,0.28338664,1.48763674,0.00224678,0.03654493
-4.84142071,1.74576109,0.28324606,0.00233711,0.29188399,1.52878748,0.00219117,0.03826717
-4.83541771,1.79086305,0.28959438,0.00238562,0.30141427,1.56858831,0.00214704,0.04019843
-4.82941471,1.83470800,0.29682362,0.00243809,0.31191225,1.60632797,0.00211321,0.04234615
-4.82341171,1.87649999,0.30479721,0.00249338,0.32329803,1.64128660,0.00208819,0.04471435
-4.81740870,1.91543914,0.31336127,0.00255019,0.33548040,1.67275513,0.00207027,0.04730311
-4.81140570,1.95074531,0.32235049,0.00260708,0.34836092,1.70005537,0.00205756,0.05010816
-4.80540270,1.98168231,0.33159463,0.00266255,0.36183827,1.72256018,0.00204812,0.05312061
-4.79939970,2.00758172,0.34092510,0.00271505,0.37581284,1.73971299,0.00204001,0.05632688
-4.79339670,2.02786550,0.35018165,0.00276305,0.39019133,1.75104599,0.00203133,0.05970879
-4.78739370,2.04206644,0.35921852,0.00280506,0.40489105,1.75619628,0.00202034,0.06324387
-4.78139070,2.04984569,0.36791016,0.00283971,0.41984385,1.75491936,0.00200548,0.06690593
-4.77538769,2.05100663,0.37615591,0.00286575,0.43499935,1.74709934,0.00198540,0.07066571
-4.76938469,2.04550426,0.38388369,0.00288211,0.45032730,1.73275545,0.00195906,0.07449177
-4.76338169,2.03344976,0.39105229,0.00288792,0.46581892,1.71204441,0.00192567,0.07835145
-4.75737869,2.01510976,0.39765235,0.00288255,0.48148699,1.68525848,0.00188476,0.08221191
-4.75137569,1.99090014,0.40370575,0.00286562,0.49736462,1.65281905,0.00183618,0.08604115
-4.74537269,1.96137446,0.40926347,0.00283702,0.51350264,1.61526600,0.00178004,0.08980896
-4.73936968,1.92720731,0.41440209,0.00279688,0.52996553,1.57324300,0.00171677,0.09348779
-4.73336668,1.88917303,0.41921879,0.00274560,0.54682608,1.52747935,0.00164704,0.09705334
-4.72736368,1.84812063,0.42382536,0.00268385,0.56415886,1.47876889,0.00157177,0.10048503
-4.72136068,1.80494595,0.42834121,0.00261249,0.58203273,1.42794691,0.00149207,0.10376614
-4.71535768,1.76056200,0.43288587,0.00253260,0.60050284,1.37586595,0.00140922,0.10688371
-4.70935468,1.71586901,0.43757136,0.00244543,0.61960231,1.32337145,0.00132465,0.10982820
-4.70335168,1.67172543,0.44249464,0.00235236,0.63933435,1.27127839,0.00123988,0.11259289
-4.69734867,1.62892116,0.44773077,0.00225489,0.65966506,1.22034981,0.00115652,0.11517315
-4.69134567,1.58815447,0.45332711,0.00215456,0.68051761,1.17127829,0.00107625,0.11756562
-4.68534267,1.55001360,0.45929881,0.00205295,0.70176816,1.12467111,0.00100077,0.11976728
-4.67933967,1.51496397,0.46562609,0.00195163,0.72324412,1.08103972,0.00093184,0.12177469
-4.67333667,1.48334173,0.47225335,0.00185216,0.74472488,1.04079395,0.00087122,0.12358329
-4.66733367,1.45535379,0.47909037,0.00175600,0.76594542,1.00424111,0.00082071,0.12518695
-4.66133067,1.43108441,0.48601554,0.00166458,0.78660269,0.97158988,0.00078212,0.12657775
-4.65532766,1.41050785,0.49288100,0.00157919,0.80636473,0.94295858,0.00075731,0.12774609
-4.64932466,1.39350632,0.49951952,0.00150106,0.82488227,0.91838729,0.00074817,0.12868109
-4.64332166,1.37989212,0.50575274,0.00143126,0.84180212,0.89785290,0.00075664,0.12937125
-4.63731866,1.36943262,0.51140032,0.00137080,0.85678203,0.88128618,0.00078472,0.12980545
-4.63131566,1.36187657,0.51628954,0.00132055,0.86950606,0.86858970,0.00083444,0.12997401
-4.62531266,1.35698011,0.52026473,0.00128129,0.87969959,0.85965558,0.00090789,0.12986992
-4.61930965,1.35453090,0.52319610,0.00125368,0.88714340,0.85438185,0.00100720,0.12949005
-4.61330665,1.35436887,0.52498729,0.00123830,0.89168568,0.85268654,0.00113451,0.12883626
-4.60730365,1.35640241,0.52558130,0.00123560,0.89325149,0.85451859,0.00129191,0.12791629
-4.60130065,1.36061907,0.52496446,0.00124596,0.89184890,0.85986503,0.00148149,0.12674441
-4.59529765,1.36709007,0.52316803,0.00126962,0.88757163,0.86875415,0.00170522,0.12534165
-4.58929465,1.37596873,0.52026762,0.00130672,0.88059780,0.88125451,0.00196490,0.12373575
-4.58329165,1.38748295,0.51638023,0.00135729,0.87118508,0.89747018,0.00226217,0.12196063
-4.57728864,1.40192245,0.51165930,0.00142121,0.85966236,0.91753260,0.00259840,0.12005555
-4.57128564,1.41962204,0.50628801,0.00149819,0.84641859,0.94159008,0.00297467,0.11806390
-4.56528264,1.44094210,0.50047143,0.00158784,0.83188955,0.96979557,0.00339170,0.11603187
-4.55927964,1.46624801,0.49442791,0.00168955,0.81654324,1.00229421,0.00384984,0.11400686
-4.55327664,1.49589009,0.48838041,0.00180259,0.80086502,1.03921139,0.00434904,0.11203597
-4.54727364,1.53018585,0.48254834,0.00192605,0.78534336,1.08064266,0.00488886,0.11016458
-4.54127064,1.56940580,0.47714050,0.00205891,0.77045711,1.12664640,0.00546845,0.10843512
-4.53526763,1.61376417,0.47234945,0.00220000,0.75666501,1.17723991,0.00608661,0.10688618
-4.52926463,1.66341533,0.46834790,0.00234808,0.74439820,1.23239942,0.00674180,0.10555205
-4.52326163,1.71845616,0.46528714,0.00250188,0.73405582,1.29206428,0.00743226,0.10446264
-4.51725863,1.77893437,0.46329757,0.00266011,0.72600409,1.35614499,0.00815602,0.10364386
-4.51125563,1.84486211,0.46249137,0.00282156,0.72057851,1.42453459,0.00891103,0.10311849
-4.50525263,1.91623362,0.46296683,0.00298514,0.71808882,1.49712258,0.00969520,0.10290735
-4.49924962,1.99304570,0.46481398,0.00314992,0.71882609,1.57381026,0.01050654,0.10303072
-4.49324662,2.07531891,0.46812105,0.00331523,0.72307097,1.65452611,0.01134316,0.10351000
-4.48724362,2.16311766,0.47298099,0.00348065,0.73110228,1.73923988,0.01220336,0.10436926
-4.48124062,2.25656719,0.47949746,0.00364611,0.74320471,1.82797389,0.01308564,0.10563674
-4.47523762,2.35586533,0.48778966,0.00381184,0.75967472,1.92081025,0.01398870,0.10734597
-4.46923462,2.46128762,0.49799535,0.00397844,0.78082357,2.01789290,0.01491141,0.10953654
-4.46323162,2.57318425,0.51027151,0.00414682,0.80697685,2.11942361,0.01585273,0.11225425
-4.45722861,2.69196815,0.52479242,0.00431820,0.83846969,2.22565143,0.01681159,0.11555068
-4.45122561,2.81809402,0.54174492,0.00449402,0.87563769,2.33685572,0.01778679,0.11948205
-4.44522261,2.95202861,0.56132081,0.00467588,0.91880333,2.45332288,0.01877683,0.12410744
-4.43921961,3.09421334,0.58370666,0.00486546,0.96825839,2.57531790,0.01977974,0.12948638
-4.43321661,3.24502094,0.60907153,0.00506438,1.02424309,2.70305182,0.02079289,0.13567586
-4.42721361,3.40470803,0.63755304,0.00527414,1.08692290,2.83664680,0.02181286,0.14272704
-4.42121061,3.57336653,0.66924266,0.00549593,1.15636435,2.97610055,0.02283529,0.15068166
-4.41520760,3.75087642,0.70417112,0.00573058,1.23251127,3.12125236,0.02385476,0.15956844
-4.40920460,3.93686292,0.74229469,0.00597845,1.31516315,3.27175267,0.02486477,0.16939974
-4.40320160,4.13066098,0.78348353,0.00623930,1.40395703,3.42703822,0.02585770,0.18016852
-4.39719860,4.33128964,0.82751273,0.00651226,1.49835458,3.58631470,0.02682492,0.19184601
-4.39119560,4.53743853,0.87405701,0.00679577,1.59763560,3.74854830,0.02775693,0.20438007
-4.38519260,4.74746812,0.92268957,0.00708758,1.70089904,3.91246740,0.02864357,0.21769457
-4.37918959,4.95942482,0.97288555,0.00738477,1.80707204,4.07657492,0.02947429,0.23168974
-4.37318659,5.17107107,1.02403024,0.00768378,1.91492744,4.23917148,0.03023854,0.24624356
-4.36718359,5.37992995,1.07543188,0.00798053,2.02310933,4.39838890,0.03092608,0.26121417
-4.36118059,5.58334295,1.12633885,0.00827051,2.13016598,4.55223315,0.03152749,0.27644330
-4.35517759,5.77853887,1.17596040,0.00854889,2.23458895,4.69863504,0.03203452,0.29176037
-4.34917459,5.96271107,1.22349024,0.00881074,2.33485686,4.83550689,0.03244052,0.30698730
-4.34317159,6.13310008,1.26813188,0.00905111,2.42948171,4.96080294,0.03274084,0.32194359
-4.33716858,6.28707774,1.30912464,0.00926528,2.51705583,5.07258085,0.03293310,0.33645159
-4.33116558,6.42222956,1.34576899,0.00944886,2.59629702,5.16906188,0.03301744,0.35034155
-4.32516258,6.53643137,1.37745018,0.00959798,2.66608972,5.24868720,0.03299665,0.36345629
-4.31915958,6.62791717,1.40365891,0.00970943,2.72552022,5.31016789,0.03287622,0.37565518
-4.31315658,6.69533508,1.42400810,0.00978075,2.77390406,5.35252673,0.03266419,0.38681735
-4.30715358,6.73778921,1.43824503,0.00981034,2.81080430,5.37512998,0.03237099,0.39684382
