energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.54977489,4.58069931,0.01813107,0.38188710,1.27392012,0.00000000,2.86363246,2.44297447,0.01121011,1.38935631
-5.54377189,4.67007662,0.01882418,0.38076542,1.28146447,0.00000000,2.84566017,2.51482054,0.01123019,1.41054617
-5.53776888,4.74922613,0.01949159,0.37916843,1.28487194,0.00000000,2.81927446,2.58271951,0.01120863,1.42719888
-5.53176588,4.81811686,0.02012693,0.37726388,1.28429888,0.00000000,2.78549759,2.64637143,0.01114569,1.43936479
-5.52576288,4.87701462,0.02072431,0.37523476,1.28000964,0.00000000,2.74553124,2.70562556,0.01104289,1.44719897
-5.51975988,4.92647554,0.02127843,0.37327535,1.27237200,0.00000000,2.70072731,2.76048407,0.01090292,1.45095720
-5.51375688,4.96733100,0.02178490,0.37158686,1.26184948,0.00000000,2.65255418,2.81110075,0.01072958,1.45098916
-5.50775388,5.00066392,0.02224029,0.37037258,1.24899058,0.00000000,2.60255951,2.85777485,0.01052768,1.44772914
-5.50175088,5.02777700,0.02264238,0.36983276,1.23441531,0.00000000,2.55233042,2.90093984,0.01030291,1.44168436
-5.49574787,5.05015327,0.02299017,0.37015932,1.21879926,0.00000000,2.50345224,2.94114712,0.01006167,1.43342137
-5.48974487,5.06940999,0.02328398,0.37153035,1.20285543,0.00000000,2.45746700,2.97904513,0.00981091,1.42355070
-5.48374187,5.08724671,0.02352538,0.37410476,1.18731456,0.00000000,2.41583250,3.01535399,0.00955794,1.41271018
-5.47773887,5.10538881,0.02371714,0.37801702,1.17290418,0.00000000,2.37988347,3.05083656,0.00931021,1.40154742
-5.47173587,5.12552792,0.02386307,0.38337227,1.16032702,0.00000000,2.35079542,3.08626636,0.00907516,1.39070172
-5.46573287,5.14926086,0.02396783,0.39024185,1.15023939,0.00000000,2.32955253,3.12239344,0.00885995,1.38078585
-5.45972986,5.17802880,0.02403664,0.39865947,1.14323017,0.00000000,2.31692012,3.15990931,0.00867134,1.37236831
-5.45372686,5.21305869,0.02407498,0.40861821,1.13980090,0.00000000,2.31342272,3.19941203,0.00851544,1.36595626
-5.44772386,5.25530901,0.02408831,0.42006832,1.14034789,0.00000000,2.31932816,3.24137290,0.00839758,1.36197990
-5.44172086,5.30542177,0.02408167,0.43291613,1.14514670,0.00000000,2.33463816,3.28610613,0.00832218,1.36077845
-5.43571786,5.36368306,0.02405944,0.44702407,1.15433982,0.00000000,2.35908592,3.33374289,0.00829259,1.36258852
-5.42971486,5.42999388,0.02402497,0.46221186,1.16792797,0.00000000,2.39214053,3.38421118,0.00831101,1.36753501
-5.42371186,5.50385304,0.02398036,0.47825900,1.18576553,0.00000000,2.43301846,3.43722267,0.00837845,1.37562514
-5.41770885,5.58435360,0.02392634,0.49490840,1.20756048,0.00000000,2.48070171,3.49226760,0.00849467,1.38674586
-5.41170585,5.67019356,0.02386209,0.51187133,1.23287895,0.00000000,2.53396234,3.54861845,0.00865817,1.40066495
-5.40570285,5.75970138,0.02378525,0.52883336,1.26115455,0.00000000,2.59139271,3.60534273,0.00886628,1.41703575
-5.39969985,5.85087601,0.02369206,0.54546132,1.29170225,0.00000000,2.65144074,3.66132490,0.00911517,1.43540583
-5.39369685,5.94144052,0.02357741,0.56141108,1.32373652,0.00000000,2.71244924,3.71529690,0.00939994,1.45522913
-5.38769385,6.02890788,0.02343521,0.57633590,1.35639317,0.00000000,2.77269818,3.76587632,0.00971478,1.47588150
-5.38169085,6.11065644,0.02325859,0.58989514,1.38875425,0.00000000,2.83044887,3.81161083,0.01005309,1.49667904
-5.37568784,6.18401264,0.02304035,0.60176299,1.41987512,0.00000000,2.88398862,3.85102712,0.01040764,1.51689871
-5.36968484,6.24633751,0.02277332,0.61163711,1.44881268,0.00000000,2.93167459,3.88268228,0.01077074,1.53580048
-5.36368184,6.29511349,0.02245077,0.61924666,1.47465384,0.00000000,2.97197561,3.90521528,0.01113446,1.55265017
-5.35767884,6.32802810,0.02206680,0.62435965,1.49654296,0.00000000,3.00351052,3.91739637,0.01149077,1.56674215
-5.35167584,6.34305075,0.02161673,0.62678923,1.51370737,0.00000000,3.02508209,3.91817195,0.01183179,1.57742107
-5.34567284,6.33849960,0.02109734,0.62639880,1.52547998,0.00000000,3.03570522,3.90670303,0.01214993,1.58410167
-5.33966983,6.31309559,0.02050717,0.62310560,1.53131802,0.00000000,3.03462882,3.88239541,0.01243809,1.58628603
-5.33366683,6.26600169,0.01984663,0.61688289,1.53081739,0.00000000,3.02135070,3.84492036,0.01268981,1.58357765
-5.32766383,6.19684572,0.01911808,0.60776042,1.52372208,0.00000000,2.99562508,3.79422493,0.01289943,1.57569174
-5.32166083,6.10572642,0.01832579,0.59582336,1.50992848,0.00000000,2.95746268,3.73053170,0.01306220,1.56246161
-5.31565783,5.99320280,0.01747583,0.58120962,1.48948452,0.00000000,2.90712368,3.65432827,0.01317439,1.54384093
-5.30965483,5.86026798,0.01657586,0.56410570,1.46258391,0.00000000,2.84510384,3.56634727,0.01323336,1.51990194
-5.30365183,5.70830914,0.01563489,0.54474134,1.42955587,0.00000000,2.77211474,3.46753816,0.01323760,1.49082999
-5.29764882,5.53905588,0.01466298,0.52338297,1.39085105,0.00000000,2.68905871,3.35903252,0.01318674,1.45691458
-5.29164582,5.35451986,0.01367086,0.50032642,1.34702422,0.00000000,2.59699981,3.24210467,0.01308155,1.41853768
-5.28564282,5.15692852,0.01266960,0.47588897,1.29871470,0.00000000,2.49713187,3.11812967,0.01292391,1.37615976
-5.27963982,4.94865603,0.01167025,0.45040113,1.24662531,0.00000000,2.39074470,2.98854058,0.01271668,1.33030426
-5.27363682,4.73215439,0.01068355,0.42419843,1.19150076,0.00000000,2.27918993,2.85478707,0.01246369,1.28154114
-5.26763382,4.50988725,0.00971957,0.39761336,1.13410625,0.00000000,2.16384733,2.71829689,0.01216953,1.23047022
-5.26163082,4.28426898,0.00878752,0.37096788,1.07520706,0.00000000,2.04609286,2.58044161,0.01183947,1.17770484
-5.25562781,4.05761067,0.00789554,0.34456661,1.01554969,0.00000000,1.92726931,2.44250770,0.01147927,1.12385649
-5.24962481,3.83207442,0.00705058,0.31869083,0.95584523,0.00000000,1.80866023,2.30567350,0.01109503,1.06952066
-5.24362181,3.60963689,0.00625833,0.29359363,0.89675514,0.00000000,1.69146788,2.17099251,0.01069300,1.01526451
-5.23761881,3.39206240,0.00552323,0.26949604,0.83887984,0.00000000,1.57679542,2.03938272,0.01027940,0.96161646
-5.23161581,3.18088543,0.00484849,0.24658444,0.78275015,0.00000000,1.46563382,1.91162185,0.00986025,0.90905792
-5.22561281,2.97740216,0.00423621,0.22500910,0.72882165,0.00000000,1.35885330,1.78834777,0.00944123,0.85801727
-5.21960980,2.78267029,0.00368755,0.20488386,0.67747188,0.00000000,1.25719934,1.67006332,0.00902751,0.80886606
-5.21360680,2.59751602,0.00320283,0.18628690,0.62900006,0.00000000,1.16129303,1.55714478,0.00862364,0.76191737
-5.20760380,2.42254732,0.00278182,0.16926254,0.58362935,0.00000000,1.07163531,1.44985301,0.00823347,0.71742628
-5.20160080,2.25817206,0.00242386,0.15382379,0.54151107,0.00000000,0.98861456,1.34834645,0.00786008,0.67559215
-5.19559780,2.10461995,0.00212813,0.13995568,0.50273075,0.00000000,0.91251717,1.25269509,0.00750573,0.63656259
-5.18959480,1.96196701,0.00189382,0.12761912,0.46731551,0.00000000,0.84354018,1.16289480,0.00717191,0.60043879
-5.18359180,1.83016153,0.00172035,0.11675503,0.43524252,0.00000000,0.78180541,1.07888140,0.00685931,0.56728196
-5.17758879,1.70905042,0.00160753,0.10728883,0.40644798,0.00000000,0.72737435,1.00054394,0.00656795,0.53712053
-5.17158579,1.59840495,0.00155570,0.09913473,0.38083636,0.00000000,0.68026294,0.92773696,0.00629723,0.50995766
-5.16558279,1.49794509,0.00156584,0.09220002,0.35828948,0.00000000,0.64045560,0.86029136,0.00604605,0.48577885
-5.15957979,1.40736162,0.00163967,0.08638901,0.33867507,0.00000000,0.60791775,0.79802382,0.00581292,0.46455917
-5.15357679,1.32633533,0.00177968,0.08160652,0.32185444,0.00000000,0.58260614,0.74074467,0.00559610,0.44626974
-5.14757379,1.25455275,0.00198909,0.07776082,0.30768911,0.00000000,0.56447644,0.68826410,0.00539373,0.43088314
-5.14157079,1.19171808,0.00227187,0.07476601,0.29604593,0.00000000,0.55348773,0.64039697,0.00520393,0.41837747
-5.13556778,1.13756075,0.00263256,0.07254365,0.28680081,0.00000000,0.54960342,0.59696593,0.00502493,0.40873874
-5.12956478,1.09183885,0.00307621,0.07102379,0.27984068,0.00000000,0.55278861,0.55780332,0.00485514,0.40196157
-5.12356178,1.05433810,0.00360813,0.07014520,0.27506384,0.00000000,0.56300386,0.52275163,0.00469322,0.39804789
-5.11755878,1.02486675,0.00423365,0.06985507,0.27237874,0.00000000,0.58019565,0.49166292,0.00453814,0.39700394
-5.11155578,1.00324690,0.00495790,0.07010806,0.27170122,0.00000000,0.60428397,0.46439717,0.00438917,0.39883552
-5.10555278,0.98930254,0.00578544,0.07086494,0.27295062,0.00000000,0.63514771,0.44081989,0.00424588,0.40354172
-5.09954977,0.98284545,0.00671996,0.07209080,0.27604485,0.00000000,0.67260855,0.42079911,0.00410811,0.41110766
-5.09354677,0.98365958,0.00776389,0.07375306,0.28089497,0.00000000,0.71641452,0.40420208,0.00397594,0.42149645
-5.08754377,0.99148508,0.00891806,0.07581934,0.28739956,0.00000000,0.76622407,0.39089187,0.00384961,0.43464100
-5.08154077,1.00600304,0.01018136,0.07825543,0.29543927,0.00000000,0.82159190,0.38072414,0.00372946,0.45043621
-5.07553777,1.02682212,0.01155038,0.08102342,0.30487212,0.00000000,0.88195765,0.37354440,0.00361583,0.46873206
-5.06953477,1.05346794,0.01301914,0.08408003,0.31552970,0.00000000,0.94663843,0.36918595,0.00350905,0.48932817
-5.06353177,1.08537635,0.01457888,0.08737551,0.32721488,0.00000000,1.01482613,0.36746868,0.00340931,0.51197024
-5.05752876,1.12189120,0.01621790,0.09085287,0.33970100,0.00000000,1.08559020,0.36819901,0.00331664,0.53634890
-5.05152576,1.16226717,0.01792150,0.09444777,0.35273297,0.00000000,1.15788636,0.37117090,0.00323087,0.56210114
-5.04552276,1.20567788,0.01967205,0.09808888,0.36603020,0.00000000,1.23057136,0.37616809,0.00315161,0.58881445
-5.03951976,1.25122923,0.02144914,0.10169883,0.37929129,0.00000000,1.30242370,0.38296744,0.00307823,0.61603381
-5.03351676,1.29797761,0.02322986,0.10519574,0.39220048,0.00000000,1.37216972,0.39134326,0.00300989,0.64327120
-5.02751376,1.34495221,0.02498924,0.10849507,0.40443547,0.00000000,1.43851423,0.40107242,0.00294555,0.67001740
-5.02151076,1.39118066,0.02670071,0.11151193,0.41567630,0.00000000,1.50017469,0.41193995,0.00288403,0.69575565
-5.01550775,1.43571661,0.02833679,0.11416355,0.42561487,0.00000000,1.55591743,0.42374487,0.00282404,0.71997653
-5.00950475,1.47766815,0.02986974,0.11637195,0.43396466,0.00000000,1.60459438,0.43630574,0.00276425,0.74219339
-5.00350175,1.51622548,0.03127230,0.11806646,0.44047014,0.00000000,1.64517886,0.44946585,0.00270336,0.76195776
-4.99749875,1.55068648,0.03251857,0.11918621,0.44491537,0.00000000,1.67679848,0.46309729,0.00264013,0.77887378
-4.99149575,1.58047881,0.03358470,0.11968221,0.44713139,0.00000000,1.69876389,0.47710407,0.00257347,0.79261113
-4.98549275,1.60517744,0.03444967,0.11951914,0.44700203,0.00000000,1.71059177,0.49142355,0.00250244,0.80291577
-4.97948974,1.62451647,0.03509602,0.11867661,0.44446779,0.00000000,1.71202106,0.50602633,0.00242636,0.80961792
-4.97348674,1.63839469,0.03551038,0.11714985,0.43952760,0.00000000,1.70302154,0.52091442,0.00234476,0.81263694
-4.96748374,1.64687449,0.03568394,0.11494989,0.43223853,0.00000000,1.68379432,0.53611750,0.00225746,0.81198291
-4.96148074,1.65017407,0.03561279,0.11210312,0.42271317,0.00000000,1.65476427,0.55168763,0.00216454,0.80775462
-4.95547774,1.64865329,0.03529804,0.10865030,0.41111521,0.00000000,1.61656453,0.56769239,0.00206633,0.80013442
-4.94947474,1.64279379,0.03474578,0.10464509,0.39765310,0.00000000,1.57001403,0.58420683,0.00196341,0.78937990
-4.94347174,1.63317438,0.03396693,0.10015218,0.38257237,0.00000000,1.51608891,0.60130452,0.00185657,0.77581296
-4.93746873,1.62044281,0.03297685,0.09524504,0.36614685,0.00000000,1.45588926,0.61904816,0.00174678,0.75980675
-4.93146573,1.60528538,0.03179484,0.09000352,0.34866928,0.00000000,1.39060253,0.63748014,0.00163515,0.74177120
-4.92546273,1.58839571,0.03044352,0.08451131,0.33044171,0.00000000,1.32146547,0.65661361,0.00152292,0.72213774
-4.91945973,1.57044431,0.02894810,0.07885343,0.31176613,0.00000000,1.24972598,0.67642449,0.00141136,0.70134391
-4.91345673,1.55205030,0.02733560,0.07311380,0.29293573,0.00000000,1.17660659,0.69684483,0.00130177,0.67981871
-4.90745373,1.53375657,0.02563405,0.06737306,0.27422708,0.00000000,1.10327105,0.71775801,0.00119547,0.65796904
-4.90145073,1.51600954,0.02387169,0.06170663,0.25589354,0.00000000,1.03079504,0.73899614,0.00109371,0.63616814
-4.89544772,1.49914443,0.02207616,0.05618311,0.23816008,0.00000000,0.96014216,0.76033974,0.00099770,0.61474605
-4.88944472,1.48337648,0.02027386,0.05086308,0.22121961,0.00000000,0.89214573,0.78152008,0.00090857,0.59398283
-4.88344172,1.46879852,0.01848930,0.04579829,0.20523081,0.00000000,0.82749677,0.80222406,0.00082733,0.57410429
-4.87743872,1.45538480,0.01674463,0.04103115,0.19031748,0.00000000,0.76673818,0.82210162,0.00075493,0.55528054
-4.87143572,1.44300059,0.01505921,0.03659468,0.17656922,0.00000000,0.71026481,0.84077535,0.00069221,0.53762709
-4.86543272,1.43141707,0.01344942,0.03251273,0.16404325,0.00000000,0.65832897,0.85785217,0.00063990,0.52120829
-4.85942971,1.42033039,0.01192847,0.02880045,0.15276721,0.00000000,0.61105048,0.87293637,0.00059864,0.50604271
-4.85342671,1.40938392,0.01050641,0.02546507,0.14274268,0.00000000,0.56843055,0.88564371,0.00056898,0.49211004
-4.84742371,1.39819231,0.00919023,0.02250667,0.13394912,0.00000000,0.53036825,0.89561573,0.00055140,0.47935907
-4.84142071,1.38636609,0.00798401,0.01991924,0.12634795,0.00000000,0.49667878,0.90253386,0.00054628,0.46771600
-4.83541771,1.37353542,0.00688921,0.01769163,0.11988670,0.00000000,0.46711227,0.90613241,0.00055394,0.45709292
-4.82941471,1.35937182,0.00590494,0.01580856,0.11450283,0.00000000,0.44137236,0.90621002,0.00057461,0.44739557
-4.82341171,1.34360667,0.00502832,0.01425157,0.11012716,0.00000000,0.41913360,0.90263885,0.00060846,0.43853030
-4.81740870,1.32604568,0.00425486,0.01299988,0.10668679,0.00000000,0.40005704,0.89537113,0.00065558,0.43040970
-4.81140570,1.30657861,0.00357879,0.01203110,0.10410740,0.00000000,0.38380347,0.88444271,0.00071599,0.42295667
-4.80540270,1.28518402,0.00299342,0.01132195,0.10231499,0.00000000,0.37004404,0.86997337,0.00078962,0.41610693
-4.79939970,1.26192888,0.00249147,0.01084867,0.10123694,0.00000000,0.35846812,0.85216398,0.00087633,0.40980990
-4.79339670,1.23696342,0.00206537,0.01058747,0.10080261,0.00000000,0.34878837,0.83129056,0.00097588,0.40402795
-4.78739370,1.21051174,0.00170749,0.01051480,0.10094349,0.00000000,0.34074332,0.80769565,0.00108801,0.39873445
-4.78139070,1.18285896,0.00141041,0.01060756,0.10159297,0.00000000,0.33409772,0.78177736,0.00121235,0.39391073
-4.77538769,1.15433589,0.00116701,0.01084318,0.10268608,0.00000000,0.32864115,0.75397677,0.00134854,0.38954235
-4.76938469,1.12530233,0.00097069,0.01119977,0.10415899,0.00000000,0.32418530,0.72476423,0.00149620,0.38561513
-4.76338169,1.09613011,0.00081540,0.01165611,0.10594872,0.00000000,0.32056045,0.69462540,0.00165498,0.38211120
-4.75737869,1.06718695,0.00069575,0.01219173,0.10799299,0.00000000,0.31761172,0.66404754,0.00182460,0.37900557
-4.75137569,1.03882208,0.00060702,0.01278697,0.11023033,0.00000000,0.31519537,0.63350684,0.00200493,0.37626346
-4.74537269,1.01135456,0.00054516,0.01342303,0.11260049,0.00000000,0.31317572,0.60345723,0.00219601,0.37383861
-4.73936968,0.98506459,0.00050681,0.01408210,0.11504526,0.00000000,0.31142283,0.57432112,0.00239812,0.37167281
-4.73336668,0.96018846,0.00048925,0.01474751,0.11750947,0.00000000,0.30981113,0.54648232,0.00261183,0.36969667
-4.72736368,0.93691685,0.00049036,0.01540384,0.11994237,0.00000000,0.30821918,0.52028132,0.00283809,0.36783150
-4.72136068,0.91539647,0.00050856,0.01603715,0.12229908,0.00000000,0.30653038,0.49601278,0.00307820,0.36599234
-4.71535768,0.89573449,0.00054278,0.01663516,0.12454216,0.00000000,0.30463460,0.47392505,0.00333388,0.36409178
-4.70935468,0.87800501,0.00059235,0.01718741,0.12664306,0.00000000,0.30243050,0.45422153,0.00360728,0.36204430
-4.70335168,0.86225697,0.00065697,0.01768546,0.12858337,0.00000000,0.29982825,0.43706321,0.00390090,0.35977087
-4.69734867,0.84852234,0.00073664,0.01812297,0.13035576,0.00000000,0.29675240,0.42257216,0.00421763,0.35720338
-4.69134567,0.83682399,0.00083153,0.01849583,0.13196441,0.00000000,0.29314460,0.41083529,0.00456058,0.35428863
-4.68534267,0.82718223,0.00094196,0.01880215,0.13342498,0.00000000,0.28896587,0.40190805,0.00493305,0.35099146
-4.67933967,0.81961943,0.00106828,0.01904217,0.13476392,0.00000000,0.28419819,0.39581748,0.00533832,0.34729695
-4.67333667,0.81416221,0.00121084,0.01921820,0.13601713,0.00000000,0.27884528,0.39256453,0.00577953,0.34321135
-4.66733367,0.81084094,0.00136983,0.01933437,0.13722816,0.00000000,0.27293232,0.39212518,0.00625948,0.33876168
-4.66133067,0.80968644,0.00154530,0.01939634,0.13844572,0.00000000,0.26650478,0.39445050,0.00678042,0.33399410
-4.65532766,0.81072424,0.00173703,0.01941104,0.13972082,0.00000000,0.25962620,0.39946556,0.00734384,0.32897105
-4.64932466,0.81396670,0.00194447,0.01938623,0.14110370,0.00000000,0.25237518,0.40706744,0.00795027,0.32376730
-4.64332166,0.81940364,0.00216672,0.01933012,0.14264051,0.00000000,0.24484160,0.41712265,0.00859909,0.31846529
