energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-6.00000000,3.64214805,0.01571197,0.52310115,0.75928783,0.57466426,1.01825271,1.28360089,0.02798200,1.60124788
-5.99399700,3.69339552,0.01678992,0.52264602,0.78854065,0.58371033,1.04429668,1.28741325,0.02767440,1.63749374
-5.98799400,3.73051702,0.01786272,0.51956175,0.81568702,0.59097389,1.06669752,1.28506840,0.02724185,1.66846466
-5.98199100,3.75325728,0.01891940,0.51392136,0.84041218,0.59643266,1.08523455,1.27666935,0.02669289,1.69384867
-5.97598799,3.76164927,0.01994886,0.50584976,0.86244535,0.60009890,1.09976485,1.26244252,0.02603762,1.71344283
-5.96998499,3.75601085,0.02094014,0.49552091,0.88156582,0.60201818,1.11022675,1.24273241,0.02528740,1.72715627
-5.96398199,3.73693392,0.02188256,0.48315368,0.89760790,0.60226721,1.11664118,1.21799278,0.02445457,1.73501052
-5.95797899,3.70526655,0.02276595,0.46900636,0.91046448,0.60095111,1.11911087,1.18877474,0.02355215,1.73713722
-5.95197599,3.66208870,0.02358081,0.45337011,0.92008927,0.59820001,1.11781744,1.15571209,0.02259358,1.73377331
-5.94597299,3.60868240,0.02431849,0.43656160,0.92649735,0.59416514,1.11301646,1.11950455,0.02159243,1.72525378
-5.93996998,3.54649725,0.02497127,0.41891501,0.92976419,0.58901456,1.10503060,1.08089938,0.02056217,1.71200210
-5.93396698,3.47711233,0.02553252,0.40077385,0.93002297,0.58292847,1.09424122,1.04067217,0.01951598,1.69451866
-5.92796398,3.40219544,0.02599672,0.38248263,0.92746025,0.57609446,1.08107839,0.99960726,0.01846656,1.67336727
-5.92196098,3.32346072,0.02635957,0.36437890,0.92231000,0.56870249,1.06600994,0.95847856,0.01742594,1.64916009
-5.91595798,3.24262588,0.02661795,0.34678566,0.91484625,0.56093994,1.04952950,0.91803120,0.01640537,1.62254118
-5.90995498,3.16136985,0.02676995,0.33000452,0.90537433,0.55298676,1.03214416,0.87896462,0.01541517,1.59416922
-5.90395198,3.08129199,0.02681484,0.31430970,0.89422114,0.54501078,1.01436184,0.84191744,0.01446466,1.56469952
-5.89794897,3.00387376,0.02675306,0.29994293,0.88172460,0.53716333,0.99667884,0.80745441,0.01356206,1.53476606
-5.89194597,2.93044389,0.02658614,0.28710951,0.86822275,0.52957537,0.97956779,0.77605583,0.01271441,1.50496381
-5.88594297,2.86214771,0.02631667,0.27597530,0.85404282,0.52235406,0.96346643,0.74810939,0.01192753,1.47583213
-5.87993997,2.79992159,0.02594820,0.26666484,0.83949069,0.51558004,0.94876736,0.72390470,0.01120597,1.44783953
-5.87393697,2.74447322,0.02548525,0.25926053,0.82484121,0.50930543,0.93580917,0.70363031,0.01055300,1.42137060
-5.86793397,2.69626804,0.02493316,0.25380268,0.81032980,0.50355267,0.92486904,0.68737335,0.00997056,1.39671547
-5.86193097,2.65552266,0.02429804,0.25029057,0.79614566,0.49831432,0.91615714,0.67512162,0.00945934,1.37406239
-5.85592796,2.62220524,0.02358673,0.24868413,0.78242692,0.49355370,0.90981288,0.66676787,0.00901875,1.35349372
-5.84992496,2.59604308,0.02280663,0.24890653,0.76925802,0.48920659,0.90590314,0.66211626,0.00864699,1.33498569
-5.84392196,2.57653721,0.02196571,0.25084718,0.75666937,0.48518381,0.90442256,0.66089062,0.00834114,1.31841196
-5.83791896,2.56298369,0.02107230,0.25436538,0.74463945,0.48137473,0.90529571,0.66274436,0.00809723,1.30355104
-5.83191596,2.55450101,0.02013507,0.25929428,0.73309905,0.47765147,0.90838135,0.66727174,0.00791036,1.29009724
-5.82591296,2.55006260,0.01916286,0.26544528,0.72193773,0.47387388,0.91347824,0.67402014,0.00777484,1.27767486
-5.81990995,2.54853363,0.01816455,0.27261259,0.71101186,0.46989491,0.92033265,0.68250309,0.00768433,1.26585498
-5.81390695,2.54871052,0.01714900,0.28057796,0.70015410,0.46556624,0.92864702,0.69221365,0.00763203,1.25417424
-5.80790395,2.54936201,0.01612483,0.28911556,0.68918366,0.46074410,0.93808959,0.70263786,0.00761079,1.24215465
-5.80190095,2.54927010,0.01510038,0.29799676,0.67791694,0.45529480,0.94830461,0.71326783,0.00761337,1.22932382
-5.79589795,2.54726938,0.01408354,0.30699482,0.66617784,0.44909992,0.95892275,0.72361415,0.00763255,1.21523435
-5.78989495,2.54228334,0.01308168,0.31588945,0.65380742,0.44206093,0.96957127,0.73321729,0.00766138,1.19948185
-5.78389195,2.53335612,0.01210151,0.32447099,0.64067227,0.43410297,0.97988370,0.74165774,0.00769326,1.18172063
-5.77788894,2.51967890,0.01114908,0.33254429,0.62667130,0.42517770,0.98950867,0.74856447,0.00772217,1.16167638
-5.77188594,2.50060972,0.01022966,0.33993204,0.61174058,0.41526514,0.99811753,0.75362166,0.00774279,1.13915550
-5.76588294,2.47568643,0.00934771,0.34647762,0.59585617,0.40437436,1.00541076,0.75657357,0.00775060,1.11405058
-5.75987994,2.44463253,0.00850692,0.35204739,0.57903472,0.39254309,1.01112290,0.75722736,0.00774202,1.08634214
-5.75387694,2.40735607,0.00771016,0.35653232,0.56133212,0.37983629,1.01502603,0.75545402,0.00771445,1.05609655
-5.74787394,2.36394213,0.00695953,0.35984899,0.54284028,0.36634380,1.01693194,0.75118750,0.00766637,1.02346058
-5.74187094,2.31463978,0.00625640,0.36194003,0.52368236,0.35217718,1.01669306,0.74442217,0.00759735,0.98865307
-5.73586793,2.25984452,0.00560146,0.36277394,0.50400689,0.33746605,1.01420238,0.73520889,0.00750806,0.95195423
-5.72986493,2.20007758,0.00499477,0.36234450,0.48398110,0.32235396,1.00939268,0.72365001,0.00740028,0.91369336
-5.72386193,2.13596331,0.00443588,0.36066967,0.46378404,0.30699420,1.00223529,0.70989362,0.00727685,0.87423576
-5.71785893,2.06820610,0.00392386,0.35779028,0.44359984,0.29154565,0.99273874,0.69412732,0.00714166,0.83396954
-5.71185593,1.99756805,0.00345739,0.35376840,0.42361158,0.27616893,0.98094747,0.67657194,0.00699959,0.79329298
-5.70585293,1.92484851,0.00303488,0.34868573,0.40399597,0.26102296,0.96694089,0.65747544,0.00685640,0.75260320
-5.69984992,1.85086628,0.00265447,0.34264184,0.38491927,0.24626215,0.95083295,0.63710715,0.00671872,0.71228636
-5.69384692,1.77644512,0.00231417,0.33575251,0.36653443,0.23203413,0.93277220,0.61575274,0.00659391,0.67270996
-5.68784392,1.70240276,0.00201191,0.32814819,0.34897961,0.21847829,0.91294234,0.59370970,0.00648997,0.63421715
-5.68184092,1.62954341,0.00174558,0.31997250,0.33237796,0.20572483,0.89156324,0.57128369,0.00641543,0.59712327
-5.67583792,1.55865338,0.00151310,0.31138086,0.31683848,0.19389442,0.86889202,0.54878539,0.00637920,0.56171432
-5.66983492,1.49049920,0.00131247,0.30253919,0.30245778,0.18309838,0.84522419,0.52652800,0.00639044,0.52824713
-5.66383192,1.42582748,0.00114180,0.29362252,0.28932252,0.17343906,0.82089427,0.50482500,0.00645840,0.49695080
-5.65782891,1.36536562,0.00099935,0.28481361,0.27751198,0.16501043,0.79627570,0.48398808,0.00659217,0.46802912
-5.65182591,1.30982232,0.00088354,0.27630131,0.26710068,0.15789860,0.77177967,0.46432507,0.00680055,0.44166328
-5.64582291,1.25988697,0.00079299,0.26827866,0.25816056,0.15218218,0.74785252,0.44613742,0.00709171,0.41801461
-5.63981991,1.21622711,0.00072650,0.26094059,0.25076256,0.14793233,0.72497137,0.42971738,0.00747301,0.39722683
-5.63381691,1.17948336,0.00068307,0.25448124,0.24497722,0.14521228,0.70363799,0.41534439,0.00795070,0.37942749
-5.62781391,1.15026117,0.00066187,0.24909073,0.24087432,0.14407644,0.68437059,0.40328090,0.00852957,0.36472830
-5.62181091,1.12911949,0.00066226,0.24495151,0.23852137,0.14456891,0.66769360,0.39376732,0.00921274,0.35322433
-5.61580790,1.11655621,0.00068371,0.24223416,0.23798098,0.14672149,0.65412562,0.38701641,0.01000130,0.34499182
-5.60980490,1.11299094,0.00072580,0.24109286,0.23930724,0.15055122,0.64416575,0.38320707,0.01089409,0.34008497
-5.60380190,1.11874570,0.00078819,0.24166062,0.24254127,0.15605766,0.63827852,0.38247785,0.01188742,0.33853157
-5.59779890,1.13402446,0.00087052,0.24404429,0.24770619,0.16321992,0.63687814,0.38492039,0.01297494,0.34032802
-5.59179590,1.15889265,0.00097242,0.24831975,0.25480178,0.17199380,0.64031237,0.39057314,0.01414750,0.34543395
-5.58579290,1.19325776,0.00109341,0.25452733,0.26379923,0.18230907,0.64884674,0.39941577,0.01539313,0.35376684
-5.57978989,1.23685255,0.00123285,0.26266776,0.27463632,0.19406732,0.66264988,0.41136455,0.01669710,0.36519716
-5.57378689,1.28922194,0.00138990,0.27269895,0.28721333,0.20714039,0.68178051,0.42626918,0.01804210,0.37954440
-5.56778389,1.34971496,0.00156346,0.28453370,0.30139010,0.22136975,0.70617687,0.44391130,0.01940848,0.39657444
-5.56178089,1.41748272,0.00175211,0.29803871,0.31698448,0.23656688,0.73564934,0.46400513,0.02077472,0.41599858
-5.55577789,1.49148338,0.00195410,0.31303494,0.33377245,0.25251488,0.76987665,0.48620022,0.02211785,0.43747465
-5.54977489,1.57049449,0.00216731,0.32929958,0.35148997,0.26897125,0.80840639,0.51008674,0.02341404,0.46061021
-5.54377189,1.65313313,0.00238927,0.34656958,0.36983680,0.28567203,0.85066003,0.53520303,0.02463932,0.48496812
-5.53776888,1.73788360,0.00261713,0.36454689,0.38848206,0.30233710,0.89594274,0.56104561,0.02577019,0.51007446
-5.53176588,1.82313214,0.00284773,0.38290523,0.40707162,0.31867656,0.94345801,0.58708122,0.02678447,0.53542849
-5.52576288,1.90720792,0.00307762,0.40129831,0.42523694,0.33439812,0.99232682,0.61276072,0.02766191,0.56051461
-5.51975988,1.98842891,0.00330315,0.41936935,0.44260518,0.34921503,1.04161110,0.63753440,0.02838499,0.58481579
-5.51375688,2.06515117,0.00352052,0.43676147,0.45881014,0.36285453,1.09034064,0.66086815,0.02893944,0.60782818
-5.50775388,2.13581975,0.00372590,0.45312872,0.47350363,0.37506624,1.13754292,0.68225999,0.02931485,0.62907605
-5.50175088,2.19901924,0.00391554,0.46814740,0.48636682,0.38563039,1.18227464,0.70125627,0.02950504,0.64812690
-5.49574787,2.25352188,0.00408586,0.48152704,0.49712104,0.39436528,1.22365391,0.71746695,0.02950832,0.66460559
-5.48974487,2.29833126,0.00423357,0.49302091,0.50553763,0.40113386,1.26089189,0.73057933,0.02932757,0.67820737
-5.48374187,2.33271968,0.00435580,0.50243526,0.51144630,0.40584898,1.29332263,0.74036961,0.02897025,0.68870883
-5.47773887,2.35625741,0.00445017,0.50963732,0.51474178,0.40847710,1.32042986,0.74671184,0.02844811,0.69597643
-5.47173587,2.36883265,0.00451490,0.51456126,0.51538830,0.40904026,1.34186955,0.74958381,0.02777688,0.69997222
-5.46573287,2.37066093,0.00454888,0.51721219,0.51342173,0.40761619,1.35748738,0.74906962,0.02697571,0.70075631
-5.45972986,2.36228372,0.00455169,0.51766783,0.50894937,0.40433649,1.36733020,0.74535881,0.02606662,0.69848608
-5.45372686,2.34455585,0.00452366,0.51607772,0.50214729,0.39938297,1.37165105,0.73874198,0.02507373,0.69341194
-5.44772386,2.31862250,0.00446586,0.51266017,0.49325532,0.39298219,1.37090749,0.72960317,0.02402256,0.68587003
-5.44172086,2.28588636,0.00438006,0.50769678,0.48257001,0.38539854,1.36575324,0.71840923,0.02293921,0.67627197
-5.43571786,2.24796656,0.00426870,0.50152501,0.47043583,0.37692600,1.35702362,0.70569658,0.02184962,0.66509206
-5.42971486,2.20665089,0.00413481,0.49452894,0.45723487,0.36787897,1.34571528,0.69205600,0.02077882,0.65285272
-5.42371186,2.16384330,0.00398192,0.48712865,0.44337570,0.35858253,1.33296127,0.67811593,0.01975031,0.64010854
-5.41770885,2.12150900,0.00381396,0.47976864,0.42928170,0.34936256,1.32000236,0.66452503,0.01878544,0.62742974
-5.41170585,2.08161913,0.00363515,0.47290574,0.41537934,0.34053605,1.30815582,0.65193462,0.01790299,0.61538576
-5.40570285,2.04609733,0.00344986,0.46699701,0.40208697,0.33240202,1.29878299,0.64098169,0.01711879,0.60452957
-5.39969985,2.01677011,0.00326253,0.46248805,0.38980441,0.32523333,1.29325668,0.63227299,0.01644555,0.59538339
-5.39369685,1.99532275,0.00307753,0.45980204,0.37890380,0.31926983,1.29292955,0.62637079,0.01589277,0.58842632
-5.38769385,1.98326213,0.00289902,0.45933003,0.36972191,0.31471288,1.29910440,0.62378066,0.01546672,0.58408421
-5.38169085,1.98188733,0.00273093,0.46142255,0.36255416,0.31172154,1.31300708,0.62494156,0.01517064,0.58272221
-5.37568784,1.99226866,0.00257681,0.46638277,0.35765040,0.31041048,1.33576241,0.63021841,0.01500497,0.58463990
-5.36968484,2.01523502,0.00243977,0.47446135,0.35521246,0.31084950,1.36837354,0.63989707,0.01496760,0.59006913
-5.36368184,2.05136926,0.00232247,0.48585286,0.35539347,0.31306480,1.41170449,0.65418176,0.01505431,0.59917435
-5.35767884,2.10101076,0.00222703,0.50069369,0.35829858,0.31704163,1.46646588,0.67319459,0.01525913,0.61205502
-5.35167584,2.16426411,0.00215504,0.51906135,0.36398718,0.32272818,1.53320335,0.69697689,0.01557472,0.62874991
-5.34567284,2.24101258,0.00210753,0.54097489,0.37247593,0.33004054,1.61228828,0.72549210,0.01599280,0.64924253
-5.33966983,2.33093494,0.00208500,0.56639614,0.38374267,0.33886828,1.70391028,0.75862971,0.01650450,0.67346739
-5.33366683,2.43352408,0.00208742,0.59523168,0.39773067,0.34908041,1.80807107,0.79620991,0.01710066,0.70131646
-5.32766383,2.54810610,0.00211425,0.62733519,0.41435294,0.36053141,1.92457933,0.83798859,0.01777209,0.73264535
-5.32166083,2.67385872,0.00216450,0.66250993,0.43349645,0.37306703,2.05304629,0.88366237,0.01850973,0.76727869
-5.31565783,2.80982790,0.00223676,0.70051144,0.45502582,0.38652954,2.19288224,0.93287350,0.01930482,0.80501461
-5.30965483,2.95494213,0.00232923,0.74105008,0.47878652,0.40076228,2.34329394,0.98521437,0.02014887,0.84562782
-5.30365183,3.10802423,0.00243981,0.78379370,0.50460728,0.41561335,2.50328350,1.04023173,0.02103368,0.88887138
-5.29764882,3.26780057,0.00256612,0.82837019,0.53230183,0.43093824,2.67164916,1.09743060,0.02195122,0.93447722
-5.29164582,3.43290823,0.00270560,0.87437030,0.56166990,0.44660155,2.84698893,1.15627805,0.02289357,0.98215547
-5.28564282,3.60190099,0.00285556,0.92135075,0.59249765,0.46247768,3.02770763,1.21620705,0.02385270,1.03159309
-5.27963982,3.77325490,0.00301322,0.96883771,0.62455763,0.47845076,3.21202828,1.27662067,0.02482035,1.08245205
-5.27363682,3.94537473,0.00317584,1.01633117,0.65760862,0.49441381,3.39800850,1.33689692,0.02578791,1.13436766
-5.26763382,4.11660242,0.00334072,1.06330993,0.69139534,0.51026753,3.58356255,1.39639450,0.02674628,1.18694748
-5.26163082,4.28522855,0.00350533,1.10923779,0.72564862,0.52591881,3.76648916,1.45445962,0.02768580,1.23977138
-5.25562781,4.44950788,0.00366735,1.15357067,0.76008590,0.54127929,3.94450542,1.51043428,0.02859627,1.29239308
-5.24962481,4.60767953,0.00382473,1.19576490,0.79441264,0.55626417,4.11528614,1.56366571,0.02946700,1.34434372
-5.24362181,4.75799205,0.00397575,1.23528644,0.82832455,0.57079151,4.27650829,1.61351732,0.03028694,1.39513747
-5.23761881,4.89873337,0.00411907,1.27162105,0.86151082,0.58478209,4.42589921,1.65938069,0.03104491,1.44427945
-5.23161581,5.02826503,0.00425376,1.30428490,0.89365846,0.59816013,4.56128741,1.70068850,0.03172980,1.49127568
-5.22561281,5.14505965,0.00437935,1.33283559,0.92445755,0.61085460,4.68065425,1.73692789,0.03233097,1.53564500
-5.21960980,5.24774035,0.00449578,1.35688295,0.95360740,0.62280139,4.78218465,1.76765377,0.03283852,1.57693235
-5.21360680,5.33512033,0.00460346,1.37609926,0.98082329,0.63394598,4.86431485,1.79250154,0.03324372,1.61472284
-5.20760380,5.40624072,0.00470319,1.39022849,1.00584353,0.64424653,4.92577528,1.81119854,0.03353926,1.64865600
-5.20160080,5.46040449,0.00479612,1.39909402,1.02843649,0.65367709,4.96562669,1.82357360,0.03371969,1.67843926
-5.19559780,5.49720458,0.00488372,1.40260446,1.04840721,0.66223070,4.98328771,1.82956418,0.03378156,1.70386002
-5.18959480,5.51654402,0.00496765,1.40075718,1.06560316,0.66992201,4.97855278,1.82922046,0.03372369,1.72479527
-5.18359180,5.51864672,0.00504971,1.39363940,1.07991882,0.67678914,4.95159907,1.82270610,0.03354724,1.74121830
-5.17758879,5.50405745,0.00513170,1.38142642,1.09129871,0.68289454,4.90298227,1.81029526,0.03325573,1.75320172
-5.17158579,5.47363035,0.00521533,1.36437726,1.09973857,0.68832453,4.83362086,1.79236591,0.03285489,1.76091648
-5.16558279,5.42850592,0.00530211,1.34282749,1.10528460,0.69318749,4.74476958,1.76938949,0.03235254,1.76462664
-5.15957979,5.37007682,0.00539322,1.31717968,1.10803064,0.69761063,4.63798289,1.74191709,0.03175824,1.76468002
-5.15357679,5.29994358,0.00548942,1.28789162,1.10811339,0.70173519,4.51506986,1.71056282,0.03108296,1.76149492
-5.14757379,5.21986202,0.00559098,1.25546293,1.10570581,0.70571061,4.37804232,1.67598470,0.03033863,1.75554350
-5.14157079,5.13168436,0.00569762,1.22042036,1.10100906,0.70968742,4.22905819,1.63886416,0.02953774,1.74733256
-5.13556778,5.03729672,0.00580843,1.18330257,1.09424329,0.71380965,4.07036238,1.59988470,0.02869278,1.73738260
-5.12956478,4.93855578,0.00592193,1.14464486,1.08563793,0.71820682,3.90422740,1.55971080,0.02781591,1.72620622
-5.12356178,4.83722743,0.00603603,1.10496454,1.07542179,0.72298608,3.73289617,1.51896797,0.02691843,1.71428693
-5.11755878,4.73493038,0.00614810,1.06474751,1.06381369,0.72822504,3.55852882,1.47822473,0.02601050,1.70205943
-5.11155578,4.63308719,0.00625506,1.02443655,1.05101400,0.73396553,3.38315565,1.43797739,0.02510085,1.68989246
-5.10555278,4.53288501,0.00635348,0.98442180,1.03719772,0.74020885,3.20863750,1.39863817,0.02419655,1.67807492
-5.09954977,4.43524771,0.00643969,0.94503374,1.02250924,0.74691276,3.03663475,1.36052728,0.02330297,1.66680614
-5.09354677,4.34082045,0.00650995,0.90653881,1.00705931,0.75399050,2.86858557,1.32386905,0.02242375,1.65619056
-5.08754377,4.24996714,0.00656059,0.86913791,0.99092405,0.76131183,2.70569352,1.28879231,0.02156088,1.64623722
-5.08154077,4.16278059,0.00658816,0.83296750,0.97414634,0.76870625,2.54892442,1.25533477,0.02071489,1.63686373
-5.07553777,4.07910425,0.00658959,0.79810331,0.95673907,0.77596819,2.39901165,1.22345120,0.01988509,1.62790472
-5.06953477,3.99856425,0.00656233,0.76456615,0.93869030,0.78286393,2.25646891,1.19302464,0.01906984,1.61912392
-5.06353177,3.92060961,0.00650444,0.73232970,0.91996973,0.78914000,2.12160922,1.16388024,0.01826685,1.61022931
-5.05752876,3.84455831,0.00641470,0.70132947,0.90053617,0.79453255,1.99456863,1.13580071,0.01747353,1.60089039
-5.05152576,3.76964668,0.00629267,0.67147274,0.88034538,0.79877736,1.87533309,1.10854273,0.01668729,1.59075660
-5.04552276,3.69507945,0.00613873,0.64264880,0.85935789,0.80161989,1.76376689,1.08185336,0.01590584,1.57947591
-5.03951976,3.62007797,0.00595404,0.61473896,0.83754626,0.80282498,1.65964126,1.05548570,0.01512738,1.56671257
-5.03351676,3.54392438,0.00574054,0.58762607,0.81490128,0.80218575,1.56266182,1.02921308,0.01435084,1.55216328
-5.02751376,3.46599965,0.00550086,0.56120287,0.79143688,0.79953122,1.47249368,1.00284117,0.01357601,1.53557084
-5.02151076,3.38581421,0.00523824,0.53537914,0.76719340,0.79473258,1.38878348,0.97621754,0.01280357,1.51673496
-5.01550775,3.30303014,0.00495640,0.51008730,0.74223916,0.78770755,1.31117780,0.94923847,0.01203513,1.49551965
-5.00950475,3.21747438,0.00465942,0.48528629,0.71667027,0.77842307,1.23933759,0.92185280,0.01127316,1.47185728
-5.00350175,3.12914329,0.00435161,0.46096390,0.69060871,0.76689598,1.17294876,0.89406295,0.01052093,1.44574909
-4.99749875,3.03819891,0.00403736,0.43713735,0.66419909,0.75319206,1.11172895,0.86592329,0.00978232,1.41726268
-4.99149575,2.94495799,0.00372102,0.41385258,0.63760411,0.73742332,1.05543115,0.83753619,0.00906172,1.38652664
-4.98549275,2.84987512,0.00340675,0.39118211,0.61099920,0.71974393,1.00384449,0.80904630,0.00836381,1.35372302
-4.97948974,2.75352135,0.00309846,0.36922199,0.58456675,0.70034506,0.95679288,0.78063331,0.00769343,1.31907820
-4.97348674,2.65655992,0.00279966,0.34808789,0.55849013,0.67944881,0.91413224,0.75250405,0.00705538,1.28285282
-4.96748374,2.55972066,0.00251345,0.32791077,0.53294808,0.65730176,0.87574668,0.72488406,0.00645426,1.24533138
-4.96148074,2.46377455,0.00224243,0.30883216,0.50810954,0.63416816,0.84154438,0.69800949,0.00589440,1.20681219
-4.95547774,2.36950947,0.00198870,0.29099946,0.48412937,0.61032337,0.81145338,0.67211929,0.00537970,1.16759818
-4.94947474,2.27770837,0.00175386,0.27456127,0.46114501,0.58604743,0.78541761,0.64744838,0.00491360,1.12798887
-4.94347174,2.18913019,0.00153898,0.25966302,0.43927419,0.56161932,0.76339326,0.62422163,0.00449902,1.08827395
-4.93746873,2.10449416,0.00134468,0.24644276,0.41861375,0.53731164,0.74534548,0.60264902,0.00413838,1.04872847
-4.93146573,2.02446721,0.00117116,0.23502742,0.39923941,0.51338619,0.73124529,0.58292169,0.00383357,1.00960968
-4.92546273,1.94965443,0.00101821,0.22552933,0.38120648,0.49009004,0.72106640,0.56520900,0.00358602,0.97115542
-4.91945973,1.88059200,0.00088532,0.21804299,0.36455118,0.46765246,0.71478187,0.54965620,0.00339673,0.93358381
-4.91345673,1.81774202,0.00077170,0.21264225,0.34929252,0.44628229,0.71236007,0.53638273,0.00326631,0.89709385
-4.90745373,1.76148862,0.00067633,0.20937753,0.33543435,0.42616590,0.71376009,0.52548070,0.00319510,0.86186670
-4.90145073,1.71213454,0.00059805,0.20827343,0.32296752,0.40746550,0.71892617,0.51701351,0.00318313,0.82806712
-4.89544772,1.66989791,0.00053557,0.20932644,0.31187181,0.39031770,0.72778125,0.51101438,0.00323024,0.79584485
-4.88944472,1.63490857,0.00048754,0.21250290,0.30211763,0.37483234,0.74021979,0.50748477,0.00333611,0.76533544
-4.88344172,1.60720394,0.00045257,0.21773728,0.29366720,0.36109138,0.75610008,0.50639253,0.00350027,0.73666057
-4.87743872,1.58672441,0.00042924,0.22493088,0.28647534,0.34914791,0.77523640,0.50767007,0.00372210,0.70992734
-4.87143572,1.57330855,0.00041616,0.23395097,0.28048978,0.33902534,0.79739158,0.51121252,0.00400087,0.68522694
-4.86543272,1.56668861,0.00041198,0.24463067,0.27565104,0.33071667,0.82227053,0.51687613,0.00433570,0.66263235
-4.85942971,1.56648696,0.00041537,0.25676956,0.27189206,0.32418408,0.84951534,0.52447733,0.00472556,0.64219557
-4.85342671,1.57221421,0.00042506,0.27013529,0.26913757,0.31935888,0.87870259,0.53379245,0.00516918,0.62394440
-4.84742371,1.58326972,0.00043985,0.28446609,0.26730357,0.31614190,0.90934333,0.54455866,0.00566506,0.60787916
-4.84142071,1.59894527,0.00045857,0.29947457,0.26629682,0.31440459,0.94088624,0.55647618,0.00621140,0.59396969
-4.83541771,1.61843231,0.00048014,0.31485244,0.26601472,0.31399073,0.97272416,0.56921200,0.00680602,0.58215292
-4.82941471,1.64083332,0.00050355,0.33027641,0.26634554,0.31471901,1.00420401,0.58240520,0.00744633,0.57233132
-4.82341171,1.66517721,0.00052784,0.34541499,0.26716911,0.31638640,1.03464003,0.59567383,0.00812923,0.56437248
-4.81740870,1.69043871,0.00055213,0.35993605,0.26835812,0.31877246,1.06332990,0.60862319,0.00885107,0.55810997
-4.81140570,1.71556115,0.00057564,0.37351485,0.26977986,0.32164424,1.08957303,0.62085529,0.00960756,0.55334555
-4.80540270,1.73948205,0.00059765,0.38584237,0.27129845,0.32476203,1.11269046,0.63197923,0.01039376,0.54985285
-4.79939970,1.76116035,0.00061754,0.39663336,0.27277753,0.32788542,1.13204530,0.64162190,0.01120396,0.54738213
-4.79339670,1.77960436,0.00063480,0.40563411,0.27408306,0.33077978,1.14706273,0.64943867,0.01203172,0.54566628
-4.78739370,1.79389899,0.00064899,0.41262921,0.27508641,0.33322268,1.15724865,0.65512357,0.01286981,0.54442755
-4.78139070,1.80323121,0.00065981,0.41744735,0.27566728,0.33501010,1.16220592,0.65841838,0.01371021,0.54338482
-4.77538769,1.80691246,0.00066704,0.41996563,0.27571652,0.33596220,1.16164749,0.65912034,0.01454419,0.54226111
-4.76938469,1.80439704,0.00067057,0.42011228,0.27513860,0.33592835,1.15540561,0.65708800,0.01536231,0.54079091
-4.76338169,1.79529574,0.00067043,0.41786773,0.27385365,0.33479117,1.14343681,0.65224500,0.01615456,0.53872712
-4.75737869,1.77938406,0.00066670,0.41326388,0.27179896,0.33246954,1.12582236,0.64458166,0.01691047,0.53584729
-4.75137569,1.75660499,0.00065961,0.40638172,0.26893000,0.32892038,1.10276423,0.63415433,0.01761929,0.53195892
-4.74537269,1.72706617,0.00064944,0.39734737,0.26522075,0.32413907,1.07457693,0.62108252,0.01827022,0.52690368
-4.73936968,1.69103193,0.00063659,0.38632680,0.26066355,0.31815873,1.04167560,0.60554418,0.01885259,0.52056048
-4.73336668,1.64891075,0.00062149,0.37351948,0.25526844,0.31104815,1.00456112,0.58776921,0.01935618,0.51284730
-4.72736368,1.60123877,0.00060468,0.35915129,0.24906203,0.30290869,0.96380289,0.56803166,0.01977144,0.50372178
-4.72136068,1.54866045,0.00058670,0.34346697,0.24208598,0.29387024,0.92002036,0.54664105,0.02008986,0.49318076
-4.71535768,1.49190709,0.00056816,0.32672255,0.23439533,0.28408637,0.87386391,0.52393303,0.02030415,0.48125867
-4.70935468,1.43177425,0.00054967,0.30917789,0.22605659,0.27372892,0.82599615,0.50026001,0.02040858,0.46802510
-4.70335168,1.36909904,0.00053186,0.29108987,0.21714568,0.26298229,0.77707428,0.47598183,0.02039916,0.45358152
-4.69734867,1.30473781,0.00051535,0.27270620,0.20774603,0.25203756,0.72773415,0.45145700,0.02027386,0.43805743
-4.69134567,1.23954525,0.00050075,0.25426016,0.19794659,0.24108666,0.67857650,0.42703462,0.02003272,0.42160604
-4.68534267,1.17435503,0.00048864,0.23596642,0.18783998,0.23031685,0.63015574,0.40304710,0.01967791,0.40439957
-4.67933967,1.10996271,0.00047954,0.21801787,0.17752081,0.21990553,0.58297135,0.37980393,0.01921375,0.38662445
-4.67333667,1.04711089,0.00047393,0.20058354,0.16708415,0.21001568,0.53746208,0.35758636,0.01864660,0.36847644
-4.66733367,0.98647687,0.00047222,0.18380759,0.15662408,0.20079188,0.49400264,0.33664320,0.01798474,0.35015585
-4.66133067,0.92866285,0.00047475,0.16780916,0.14623255,0.19235712,0.45290283,0.31718744,0.01723815,0.33186297
-4.65532766,0.87418856,0.00048177,0.15268309,0.13599829,0.18481038,0.41440878,0.29939387,0.01641820,0.31379387
-4.64932466,0.82348641,0.00049342,0.13850132,0.12600594,0.17822504,0.37870592,0.28339754,0.01553740,0.29613656
-4.64332166,0.77689891,0.00050975,0.12531486,0.11633535,0.17264819,0.34592345,0.26929297,0.01460900,0.27906777
-4.63731866,0.73467838,0.00053069,0.11315610,0.10706101,0.16810072,0.31613989,0.25713415,0.01364662,0.26275036
