energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.56778389,0.61027539,0.00002673,0.01281943,0.10403841,0.15179254,0.08675680,0.16538874,0.00320362,0.34919399
-5.56178089,0.56489123,0.00002901,0.01106149,0.09351217,0.14197125,0.07658935,0.15879442,0.00281284,0.31782792
-5.55577789,0.52793841,0.00003178,0.00949335,0.08429928,0.13436453,0.06753211,0.15466928,0.00245898,0.29101955
-5.54977489,0.49929066,0.00003503,0.00810701,0.07637637,0.12893939,0.05954436,0.15297830,0.00214201,0.26871950
-5.54377189,0.47873373,0.00003872,0.00689322,0.06970697,0.12564286,0.05257701,0.15365623,0.00186118,0.25083293
-5.53776888,0.46597185,0.00004281,0.00584190,0.06424347,0.12440269,0.04657451,0.15660851,0.00161514,0.23722414
-5.53176588,0.46063425,0.00004727,0.00494249,0.05992885,0.12512800,0.04147670,0.16171235,0.00140205,0.22772095
-5.52576288,0.46228205,0.00005203,0.00418437,0.05669850,0.12771002,0.03722052,0.16881824,0.00121966,0.22211897
-5.51975988,0.47041535,0.00005705,0.00355720,0.05448187,0.13202298,0.03374171,0.17775173,0.00106546,0.22018569
-5.51375688,0.48448084,0.00006226,0.00305122,0.05320399,0.13792523,0.03097629,0.18831578,0.00093675,0.22166452
-5.50775388,0.50388001,0.00006760,0.00265757,0.05278702,0.14526060,0.02886190,0.20029356,0.00083075,0.22627864
-5.50175088,0.52797809,0.00007300,0.00236846,0.05315157,0.15386014,0.02733904,0.21345194,0.00074467,0.23373500
-5.49574787,0.55611377,0.00007838,0.00217739,0.05421806,0.16354429,0.02635213,0.22754547,0.00067579,0.24372824
-5.48974487,0.58760974,0.00008369,0.00207922,0.05590786,0.17412537,0.02585043,0.24232098,0.00062148,0.25594482
-5.48374187,0.62178394,0.00008885,0.00207026,0.05814449,0.18541052,0.02578876,0.25752264,0.00057930,0.27006717
-5.47773887,0.65796133,0.00009381,0.00214829,0.06085467,0.19720494,0.02612810,0.27289741,0.00054698,0.28577805
-5.47173587,0.69548599,0.00009854,0.00231250,0.06396926,0.20931538,0.02683605,0.28820063,0.00052246,0.30276483
-5.46573287,0.73373310,0.00010298,0.00256341,0.06742414,0.22155383,0.02788705,0.30320166,0.00050394,0.32072389
-5.45972986,0.77212046,0.00010714,0.00290276,0.07116095,0.23374119,0.02926246,0.31768932,0.00048983,0.33936473
-5.45372686,0.81011917,0.00011100,0.00333332,0.07512765,0.24571079,0.03095050,0.33147685,0.00047879,0.35841395
-5.44772386,0.84726295,0.00011461,0.00385870,0.07927897,0.25731169,0.03294595,0.34440629,0.00046970,0.37761877
-5.44172086,0.88315569,0.00011799,0.00448311,0.08357663,0.26841159,0.03524968,0.35635188,0.00046168,0.39675007
-5.43571786,0.91747708,0.00012122,0.00521112,0.08798937,0.27889912,0.03786811,0.36722266,0.00045406,0.41560472
-5.42971486,0.94998586,0.00012438,0.00604739,0.09249277,0.28868559,0.04081237,0.37696373,0.00044636,0.43400737
-5.42371186,0.98052079,0.00012758,0.00699639,0.09706889,0.29770598,0.04409749,0.38555651,0.00043828,0.45181130
-5.41770885,1.00899918,0.00013095,0.00806215,0.10170571,0.30591934,0.04774138,0.39301782,0.00042971,0.46889872
-5.41170585,1.03541332,0.00013463,0.00924799,0.10639643,0.31330833,0.05176388,0.39939777,0.00042064,0.48518026
-5.40570285,1.05982494,0.00013877,0.01055634,0.11113861,0.31987829,0.05618570,0.40477688,0.00041122,0.50059394
-5.39969985,1.08235822,0.00014352,0.01198852,0.11593333,0.32565567,0.06102751,0.40926225,0.00040168,0.51510368
-5.39369685,1.10319172,0.00014904,0.01354464,0.12078424,0.33068609,0.06630910,0.41298332,0.00039236,0.52869747
-5.38769385,1.12254974,0.00015548,0.01522353,0.12569673,0.33503205,0.07204868,0.41608722,0.00038364,0.54138549
-5.38169085,1.14069369,0.00016298,0.01702272,0.13067717,0.33877059,0.07826241,0.41873407,0.00037595,0.55319816
-5.37568784,1.15791383,0.00017166,0.01893855,0.13573228,0.34199076,0.08496413,0.42109241,0.00036976,0.56418438
-5.36968484,1.17452170,0.00018162,0.02096628,0.14086873,0.34479136,0.09216537,0.42333497,0.00036556,0.57441003
-5.36368184,1.19084369,0.00019295,0.02310032,0.14609288,0.34727865,0.09987550,0.42563486,0.00036383,0.58395670
-5.35767884,1.20721558,0.00020567,0.02533447,0.15141083,0.34956438,0.10810221,0.42816240,0.00036503,0.59292073
-5.35167584,1.22397826,0.00021981,0.02766225,0.15682849,0.35176396,0.11685203,0.43108254,0.00036963,0.60141241
-5.34567284,1.24147421,0.00023534,0.03007721,0.16235203,0.35399481,0.12613098,0.43455275,0.00037804,0.60955526
-5.33966983,1.26004469,0.00025219,0.03257324,0.16798821,0.35637479,0.13594517,0.43872156,0.00039064,0.61748515
-5.33366683,1.28002695,0.00027027,0.03514487,0.17374491,0.35902069,0.14630137,0.44372737,0.00040778,0.62534911
-5.32766383,1.30175123,0.00028946,0.03778747,0.17963153,0.36204658,0.15720725,0.44969749,0.00042975,0.63330370
-5.32166083,1.32553694,0.00030958,0.04049742,0.18565927,0.36556196,0.16867136,0.45674718,0.00045678,0.64151250
-5.31565783,1.35168761,0.00033046,0.04327212,0.19184120,0.36966972,0.18070269,0.46497865,0.00048906,0.65014285
-5.30965483,1.38048432,0.00035188,0.04610989,0.19819209,0.37446364,0.19330975,0.47447965,0.00052669,0.65936155
-5.30365183,1.41217737,0.00037362,0.04900975,0.20472782,0.38002569,0.20649908,0.48532165,0.00056972,0.66932957
-5.29764882,1.44697610,0.00039545,0.05197104,0.21146450,0.38642283,0.22027331,0.49755759,0.00061812,0.68019585
-5.29164582,1.48503719,0.00041711,0.05499292,0.21841714,0.39370375,0.23462867,0.51121901,0.00067176,0.69209027
-5.28564282,1.52645156,0.00043836,0.05807373,0.22559801,0.40189531,0.24955216,0.52631281,0.00073045,0.70511616
-5.27963982,1.57123065,0.00045897,0.06121029,0.23301470,0.41099915,0.26501845,0.54281762,0.00079389,0.71934262
-5.27363682,1.61929276,0.00047869,0.06439718,0.24066791,0.42098852,0.28098666,0.56067996,0.00086167,0.73479699
-5.26763382,1.67045020,0.00049732,0.06762596,0.24854924,0.43180556,0.29739730,0.57981064,0.00093329,0.75145812
-5.26163082,1.72439835,0.00051464,0.07088452,0.25663893,0.44335938,0.31416955,0.60008132,0.00100815,0.76925068
-5.25562781,1.78070757,0.00053046,0.07415644,0.26490379,0.45552497,0.33119907,0.62132199,0.00108551,0.78804106
-5.24962481,1.83881885,0.00054462,0.07742059,0.27329558,0.46814341,0.34835667,0.64331927,0.00116455,0.80763536
-5.24362181,1.89804401,0.00055695,0.08065092,0.28174976,0.48102323,0.36548795,0.66581615,0.00124435,0.82777956
-5.23761881,1.95757118,0.00056733,0.08381642,0.29018493,0.49394328,0.38241407,0.68851325,0.00132389,0.84816241
-5.23161581,2.01647583,0.00057564,0.08688146,0.29850306,0.50665701,0.39893379,0.71107187,0.00140206,0.86842086
-5.22561281,2.07373760,0.00058178,0.08980628,0.30659048,0.51889803,0.41482685,0.73311893,0.00147774,0.88814819
-5.21960980,2.12826269,0.00058568,0.09254786,0.31431976,0.53038708,0.42985849,0.75425385,0.00154972,0.90690459
-5.21360680,2.17891123,0.00058729,0.09506101,0.32155249,0.54083992,0.44378527,0.77405725,0.00161682,0.92422992
-5.20760380,2.22452903,0.00058656,0.09729960,0.32814276,0.54997606,0.45636170,0.79210120,0.00167787,0.93965816
-5.20160080,2.26398239,0.00058348,0.09921809,0.33394145,0.55752789,0.46734776,0.80796091,0.00173175,0.95273308
-5.19559780,2.29619479,0.00057805,0.10077306,0.33880095,0.56324999,0.47651665,0.82122726,0.00177741,0.96302447
-5.18959480,2.32018395,0.00057031,0.10192480,0.34258031,0.56692805,0.48366280,0.83151972,0.00181394,0.97014426
-5.18359180,2.33509770,0.00056029,0.10263889,0.34515049,0.56838712,0.48860948,0.83849926,0.00184055,0.97376181
-5.17758879,2.34024697,0.00054809,0.10288762,0.34639948,0.56749890,0.49121588,0.84188049,0.00185662,0.97361777
-5.17158579,2.33513457,0.00053379,0.10265126,0.34623714,0.56418757,0.49138312,0.84144257,0.00186173,0.96953583
-5.16558279,2.31947818,0.00051752,0.10191908,0.34459939,0.55843399,0.48905913,0.83703841,0.00185565,0.96143185
-5.15957979,2.29322669,0.00049943,0.10069006,0.34145168,0.55027808,0.48424192,0.82860158,0.00183839,0.94931993
-5.15357679,2.25656872,0.00047969,0.09897325,0.33679142,0.53981923,0.47698124,0.81615064,0.00181014,0.93331515
-5.14757379,2.20993321,0.00045850,0.09678783,0.33064938,0.52721467,0.46737845,0.79979068,0.00177132,0.91363280
-5.14157079,2.15398155,0.00043608,0.09416279,0.32308983,0.51267586,0.45558468,0.77971182,0.00172256,0.89058408
-5.13556778,2.08959176,0.00041265,0.09113623,0.31420957,0.49646311,0.44179716,0.75618486,0.00166466,0.86456851
-5.12956478,2.01783522,0.00038846,0.08775439,0.30413567,0.47887847,0.42625413,0.72955410,0.00159856,0.83606313
-5.12356178,1.93994673,0.00036375,0.08407042,0.29302214,0.46025728,0.40922834,0.70022772,0.00152537,0.80560913
-5.11755878,1.85728930,0.00033877,0.08014288,0.28104569,0.44095860,0.39101947,0.66866604,0.00144626,0.77379625
-5.11155578,1.77131480,0.00031378,0.07603416,0.26840064,0.42135498,0.37194580,0.63536820,0.00136249,0.74124557
-5.10555278,1.68352227,0.00028901,0.07180871,0.25529322,0.40182181,0.35233544,0.60085784,0.00127532,0.70859134
-5.09954977,1.59541519,0.00026468,0.06753140,0.24193566,0.38272671,0.33251745,0.56566826,0.00118604,0.67646250
-5.09354677,1.50845956,0.00024100,0.06326571,0.22853999,0.36441924,0.31281321,0.53032776,0.00109588,0.64546456
-5.08754377,1.42404413,0.00021816,0.05907227,0.21531214,0.34722138,0.29352827,0.49534568,0.00100601,0.61616242
-5.08154077,1.34344418,0.00019632,0.05500736,0.20244626,0.33141899,0.27494505,0.46119957,0.00091749,0.58906476
-5.07553777,1.26779005,0.00017560,0.05112167,0.19011973,0.31725453,0.25731649,0.42832407,0.00083131,0.56461046
-5.06953477,1.19804136,0.00015613,0.04745937,0.17848880,0.30492127,0.24086093,0.39710160,0.00074830,0.54315747
-5.06353177,1.13496747,0.00013796,0.04405730,0.16768514,0.29455909,0.22575825,0.36785539,0.00066917,0.52497447
-5.05752876,1.07913475,0.00012116,0.04094450,0.15781334,0.28625202,0.21214733,0.34084463,0.00059447,0.51023552
-5.05152576,1.03090067,0.00010575,0.03814197,0.14894935,0.28002753,0.20012489,0.31626206,0.00052464,0.49901768
-5.04552276,0.99041448,0.00009172,0.03566271,0.14114003,0.27585746,0.18974557,0.29423365,0.00045996,0.49130180
-5.03951976,0.95762427,0.00007905,0.03351193,0.13440350,0.27366066,0.18102320,0.27482043,0.00040059,0.48697610
-5.03351676,0.93228963,0.00006770,0.03168748,0.12873049,0.27330701,0.17393316,0.25802202,0.00034658,0.48584251
-5.02751376,0.91399924,0.00005762,0.03018048,0.12408639,0.27462283,0.16841556,0.24378176,0.00029786,0.48762531
-5.02151076,0.90219237,0.00004872,0.02897604,0.12041397,0.27739725,0.16437921,0.23199292,0.00025429,0.49198179
-5.01550775,0.89618341,0.00004093,0.02805408,0.11763657,0.28138951,0.16170611,0.22250579,0.00021565,0.49851441
-5.00950475,0.89518836,0.00003417,0.02739022,0.11566169,0.28633670,0.16025620,0.21513532,0.00018167,0.50678400
-5.00350175,0.89835214,0.00002834,0.02695671,0.11438465,0.29196186,0.15987238,0.20966888,0.00015202,0.51632357
-4.99749875,0.90477602,0.00002335,0.02672333,0.11369244,0.29798202,0.16038550,0.20587394,0.00012636,0.52665208
-4.99149575,0.91354395,0.00001911,0.02665828,0.11346736,0.30411599,0.16161916,0.20350546,0.00010433,0.53728797
-4.98549275,0.92374733,0.00001555,0.02672901,0.11359054,0.31009167,0.16339430,0.20231269,0.00008556,0.54776169
-4.97948974,0.93450734,0.00001256,0.02690297,0.11394512,0.31565258,0.16553340,0.20204538,0.00006970,0.55762726
-4.97348674,0.94499454,0.00001008,0.02714833,0.11441903,0.32056362,0.16786425,0.20245918,0.00005640,0.56647221
-4.96748374,0.95444533,0.00000804,0.02743455,0.11490743,0.32461577,0.17022325,0.20332023,0.00004533,0.57392593
-4.96148074,0.96217508,0.00000637,0.02773289,0.11531463,0.32762971,0.17245818,0.20440901,0.00003618,0.57966624
-4.95547774,0.96758798,0.00000501,0.02801687,0.11555560,0.32945844,0.17443049,0.20552337,0.00002869,0.58342407
-4.94947474,0.97018370,0.00000392,0.02826256,0.11555699,0.32998867,0.17601708,0.20648085,0.00002260,0.58498643
-4.94347174,0.96956100,0.00000304,0.02844886,0.11525784,0.32914134,0.17711162,0.20712032,0.00001767,0.58419756
-4.93746873,0.96541867,0.00000235,0.02855772,0.11460980,0.32687113,0.17762546,0.20730312,0.00001373,0.58095864
-4.93146573,0.95755410,0.00000180,0.02857420,0.11357707,0.32316517,0.17748809,0.20691364,0.00001060,0.57522605
-4.92546273,0.94585982,0.00000137,0.02848656,0.11213614,0.31804107,0.17664730,0.20585951,0.00000812,0.56700856
-4.91945973,0.93031841,0.00000104,0.02828627,0.11027513,0.31154441,0.17506903,0.20407139,0.00000618,0.55636351
-4.91345673,0.91099614,0.00000078,0.02796796,0.10799313,0.30374586,0.17273684,0.20150251,0.00000467,0.54339240
-4.90745373,0.88803559,0.00000058,0.02752932,0.10529929,0.29473797,0.16965126,0.19812790,0.00000351,0.52823587
-4.90145073,0.86164761,0.00000043,0.02697099,0.10221180,0.28463187,0.16582883,0.19394331,0.00000262,0.51106842
-4.89544772,0.83210277,0.00000032,0.02629638,0.09875690,0.27355388,0.16130094,0.18896405,0.00000194,0.49209303
-4.88944472,0.79972253,0.00000023,0.02551144,0.09496772,0.26164224,0.15611245,0.18322339,0.00000143,0.47153561
-4.88344172,0.76487028,0.00000017,0.02462448,0.09088316,0.24904386,0.15032024,0.17677093,0.00000104,0.44963965
-4.87743872,0.72794234,0.00000012,0.02364583,0.08654675,0.23591131,0.14399146,0.16967065,0.00000076,0.42666096
-4.87143572,0.68935898,0.00000009,0.02258758,0.08200550,0.22239992,0.13720178,0.16199878,0.00000055,0.40286259
-4.86543272,0.64955568,0.00000006,0.02146324,0.07730877,0.20866524,0.13003342,0.15384153,0.00000039,0.37851008
-4.85942971,0.60897460,0.00000004,0.02028743,0.07250715,0.19486055,0.12257324,0.14529270,0.00000028,0.35386687
-4.85342671,0.56805633,0.00000003,0.01907549,0.06765143,0.18113479,0.11491068,0.13645113,0.00000020,0.32919015
-4.84742371,0.52723219,0.00000002,0.01784316,0.06279153,0.16763058,0.10713577,0.12741818,0.00000014,0.30472699
-4.84142071,0.48691694,0.00000002,0.01660623,0.05797562,0.15448259,0.09933723,0.11829528,0.00000011,0.28071082
-4.83541771,0.44750224,0.00000001,0.01538018,0.05324922,0.14181608,0.09160062,0.10918146,0.00000008,0.25735845
-4.82941471,0.40935083,0.00000001,0.01417992,0.04865444,0.12974571,0.08400670,0.10017120,0.00000007,0.23486738
-4.82341171,0.37279156,0.00000001,0.01301948,0.04422938,0.11837453,0.07662993,0.09135242,0.00000007,0.21341367
-4.81740870,0.33811529,0.00000001,0.01191178,0.04000755,0.10779323,0.06953727,0.08280478,0.00000008,0.19315033
-4.81140570,0.30557193,0.00000002,0.01086840,0.03601755,0.09807956,0.06278721,0.07459838,0.00000010,0.17420609
-4.80540270,0.27536827,0.00000002,0.00989944,0.03228275,0.08929793,0.05642906,0.06679272,0.00000013,0.15668484
-4.79939970,0.24766697,0.00000003,0.00901341,0.02882124,0.08149918,0.05050256,0.05943618,0.00000019,0.14066536
-4.79339670,0.22258643,0.00000005,0.00821713,0.02564583,0.07472049,0.04503770,0.05256580,0.00000028,0.12620168
-4.78739370,0.20020153,0.00000007,0.00751569,0.02276419,0.06898542,0.04005489,0.04620746,0.00000040,0.11332372
-4.78139070,0.18054513,0.00000009,0.00691247,0.02017907,0.06430399,0.03556530,0.04037641,0.00000057,0.10203835
-4.77538769,0.16361031,0.00000013,0.00640913,0.01788871,0.06067292,0.03157135,0.03507812,0.00000082,0.09233068
-4.76938469,0.14935312,0.00000019,0.00600572,0.01588719,0.05807587,0.02806751,0.03030936,0.00000117,0.08416566
-4.76338169,0.13769570,0.00000027,0.00570070,0.01416494,0.05648380,0.02504105,0.02605950,0.00000165,0.07748974
-4.75737869,0.12852984,0.00000037,0.00549106,0.01270921,0.05585531,0.02247299,0.02231200,0.00000232,0.07223278
-4.75137569,0.12172071,0.00000052,0.00537246,0.01150463,0.05613718,0.02033905,0.01904594,0.00000325,0.06830987
-4.74537269,0.11711081,0.00000072,0.00533932,0.01053372,0.05726490,0.01861063,0.01623765,0.00000450,0.06562332
-4.73936968,0.11452400,0.00000098,0.00538497,0.00977740,0.05916345,0.01725574,0.01386237,0.00000620,0.06406462
-4.73336668,0.11376975,0.00000133,0.00550181,0.00921555,0.06174812,0.01623998,0.01189584,0.00000848,0.06351637
-4.72736368,0.11464742,0.00000180,0.00568147,0.00882744,0.06492565,0.01552738,0.01031592,0.00001152,0.06385430
-4.72136068,0.11695076,0.00000241,0.00591503,0.00859227,0.06859558,0.01508127,0.00910412,0.00001554,0.06494927
-4.71535768,0.12047252,0.00000321,0.00619319,0.00848957,0.07265183,0.01486501,0.00824705,0.00002082,0.06666932
-4.70935468,0.12500929,0.00000424,0.00650648,0.00849966,0.07698458,0.01484277,0.00773788,0.00002771,0.06888178
-4.70335168,0.13036646,0.00000556,0.00684556,0.00860411,0.08148246,0.01498018,0.00757760,0.00003663,0.07145540
-4.69734867,0.13636336,0.00000723,0.00720142,0.00878609,0.08603492,0.01524490,0.00777630,0.00004808,0.07426261
-4.69134567,0.14283855,0.00000934,0.00756570,0.00903085,0.09053487,0.01560725,0.00835435,0.00006270,0.07718174
-4.68534267,0.14965497,0.00001199,0.00793093,0.00932606,0.09488141,0.01604068,0.00934345,0.00008119,0.08009928
-4.67933967,0.15670515,0.00001527,0.00829086,0.00966224,0.09898269,0.01652225,0.01078753,0.00010444,0.08291211
-4.67333667,0.16391604,0.00001931,0.00864071,0.01003315,0.10275862,0.01703300,0.01274358,0.00013345,0.08552958
-4.66733367,0.17125336,0.00002425,0.00897747,0.01043609,0.10614349,0.01755832,0.01528220,0.00016936,0.08787551
-4.66133067,0.17872530,0.00003023,0.00930010,0.01087227,0.10908834,0.01808814,0.01848791,0.00021350,0.08988983
-4.65532766,0.18638534,0.00003741,0.00960978,0.01134705,0.11156280,0.01861709,0.02245920,0.00026735,0.09153001
-4.64932466,0.19433382,0.00004597,0.00991005,0.01187021,0.11355660,0.01914459,0.02730809,0.00033255,0.09277198
-4.64332166,0.20271829,0.00005609,0.01020689,0.01245599,0.11508032,0.01967469,0.03315933,0.00041092,0.09361069
