energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.69384692,3.80474192,0.38435523,2.50725416,0.27571917,0.00663175,0.08932910,0.20659375
-5.68784392,3.96226950,0.40271546,2.60848192,0.28858988,0.00690134,0.09270671,0.21994337
-5.68184092,4.12387885,0.42154203,2.71440614,0.30091410,0.00716236,0.09595976,0.23398101
-5.67583792,4.28943323,0.44080495,2.82518005,0.31262109,0.00741362,0.09906283,0.24863689
-5.66983492,4.45889837,0.46047976,2.94101355,0.32366483,0.00765412,0.10199488,0.26383773
-5.66383192,4.63234687,0.48054759,3.06217267,0.33402632,0.00788297,0.10473940,0.27950755
-5.65782891,4.80995491,0.50099466,3.18897383,0.34371478,0.00809948,0.10728437,0.29556817
-5.65182591,4.99199032,0.52181115,3.32177211,0.35276761,0.00830311,0.10962218,0.31193943
-5.64582291,5.17879127,0.54298936,3.46094302,0.36124902,0.00849346,0.11174926,0.32853909
-5.63981991,5.37073550,0.56452116,3.60685776,0.36924729,0.00867027,0.11366573,0.34528248
-5.63381691,5.56820071,0.58639483,3.75985241,0.37687072,0.00883338,0.11537482,0.36208171
-5.62781391,5.77151721,0.60859144,3.92019187,0.38424242,0.00898272,0.11688230,0.37884488
-5.62181091,5.98091473,0.63108076,4.08802985,0.39149406,0.00911830,0.11819579,0.39547500
-5.61580790,6.19646583,0.65381708,4.26336680,0.39875895,0.00924012,0.11932414,0.41186906
-5.60980490,6.41802880,0.67673503,4.44600783,0.40616472,0.00934823,0.12027680,0.42791713
-5.60380190,6.64519334,0.69974575,4.63552305,0.41382597,0.00944262,0.12106321,0.44350178
-5.59779890,6.87723244,0.72273365,4.83121295,0.42183730,0.00952327,0.12169237,0.45849793
-5.59179590,7.11306387,0.74555403,5.03208112,0.43026708,0.00959007,0.12217245,0.47277316
-5.58579290,7.35122440,0.76803180,5.23681692,0.43915237,0.00964285,0.12251056,0.48618860
-5.57978989,7.58985939,0.78996154,5.44378984,0.44849524,0.00968133,0.12271272,0.49860048
-5.57378689,7.82672995,0.81110908,5.65105729,0.45826077,0.00970516,0.12278385,0.50986232
-5.56778389,8.05923860,0.83121460,5.85638660,0.46837688,0.00971389,0.12272799,0.51982768
-5.56178089,8.28447409,0.84999739,6.05729157,0.47873607,0.00970704,0.12254863,0.52835347
-5.55577789,8.49927448,0.86716216,6.25108305,0.48919899,0.00968403,0.12224911,0.53530365
-5.54977489,8.70030685,0.88240670,6.43493237,0.49959977,0.00964430,0.12183313,0.54055317
-5.54377189,8.88416124,0.89543071,6.60594566,0.50975275,0.00958728,0.12130524,0.54399205
-5.53776888,9.04745529,0.90594547,6.76124653,0.51946040,0.00951248,0.12067146,0.54552933
-5.53176588,9.18694558,0.91368401,6.89806415,0.52852204,0.00941948,0.11993974,0.54509680
-5.52576288,9.29964120,0.91841121,7.01382320,0.53674282,0.00930804,0.11912050,0.54265223
-5.51975988,9.38291484,0.91993364,7.10623213,0.54394261,0.00917809,0.11822706,0.53818210
-5.51375688,9.43460657,0.91810845,7.17336618,0.54996437,0.00902978,0.11727590,0.53170357
-5.50775388,9.45311591,0.91285095,7.21374157,0.55468152,0.00886358,0.11628694,0.52326562
-5.50175088,9.43747802,0.90414066,7.22637774,0.55800395,0.00868023,0.11528355,0.51294934
-5.49574787,9.38742073,0.89202519,7.21084498,0.55988249,0.00848085,0.11429252,0.50086742
-5.48974487,9.30339961,0.87662203,7.16729539,0.56031153,0.00826689,0.11334374,0.48716258
-5.48374187,9.18660954,0.85811794,7.09647559,0.55932974,0.00804019,0.11246988,0.47200541
-5.47773887,9.03897199,0.83676586,6.99972072,0.55701885,0.00780294,0.11170570,0.45559121
-5.47173587,8.86309824,0.81287962,6.87892966,0.55350067,0.00755770,0.11108739,0.43813642
-5.46573287,8.66222994,0.78682633,6.73652235,0.54893239,0.00730732,0.11065157,0.41987436
-5.45972986,8.44015898,0.75901705,6.57538083,0.54350052,0.00705496,0.11043432,0.40105066
-5.45372686,8.20112983,0.72989573,6.39877595,0.53741374,0.00680396,0.11046991,0.38191836
-5.44772386,7.94972785,0.69992719,6.21028268,0.53089505,0.00655785,0.11078963,0.36273304
-5.44172086,7.69075775,0.66958429,6.01368693,0.52417347,0.00632021,0.11142042,0.34374780
-5.43571786,7.42911655,0.63933500,5.81288729,0.51747585,0.00609461,0.11238360,0.32520853
-5.42971486,7.16966584,0.60962979,5.61179525,0.51101904,0.00588452,0.11369363,0.30734943
-5.42371186,6.91710762,0.58088969,5.41423728,0.50500272,0.00569324,0.11535697,0.29038891
-5.41770885,6.67586828,0.55349568,5.22386226,0.49960333,0.00552374,0.11737116,0.27452595
-5.41170585,6.44999455,0.52777963,5.04405731,0.49496915,0.00537866,0.11972414,0.25993711
-5.40570285,6.24306492,0.50401706,4.87787473,0.49121690,0.00526017,0.12239382,0.24677408
-5.39969985,6.05811936,0.48242217,4.72797235,0.48842982,0.00516996,0.12534807,0.23516197
-5.39369685,5.89760934,0.46314503,4.59656904,0.48665739,0.00510911,0.12854508,0.22519822
-5.38769385,5.76336949,0.44627117,4.48541650,0.48591662,0.00507816,0.13193410,0.21695232
-5.38169085,5.65661133,0.43182339,4.39578770,0.48619481,0.00507699,0.13545663,0.21046607
-5.37568784,5.57793848,0.41976584,4.32848192,0.48745375,0.00510493,0.13904800,0.20575461
-5.36968484,5.52738234,0.41000997,4.28384558,0.48963503,0.00516069,0.14263929,0.20280799
-5.36368184,5.50445585,0.40242221,4.26180726,0.49266627,0.00524250,0.14615954,0.20159326
-5.35767884,5.50822267,0.39683295,4.26192503,0.49646801,0.00534811,0.14953820,0.20205702
-5.35167584,5.53737839,0.39304658,4.28344360,0.50096085,0.00547487,0.15270770,0.20412823
-5.34567284,5.59033968,0.39085187,4.32535830,0.50607264,0.00561990,0.15560593,0.20772134
-5.33966983,5.66533730,0.39003260,4.38648286,0.51174517,0.00578008,0.15817877,0.21273944
-5.33366683,5.76050845,0.39037775,4.46551756,0.51794014,0.00595227,0.16038222,0.21907741
-5.32766383,5.87398416,0.39169089,4.56111461,0.52464402,0.00613331,0.16218427,0.22662492
-5.32166083,6.00396757,0.39379841,4.67193742,0.53187153,0.00632022,0.16356631,0.23526920
-5.31565783,6.14879942,0.39655621,4.79671118,0.53966741,0.00651021,0.16452401,0.24489739
-5.30965483,6.30700776,0.39985459,4.93426209,0.54810637,0.00670080,0.16506755,0.25539859
-5.30365183,6.47733949,0.40362111,5.08354364,0.55729109,0.00688987,0.16522132,0.26666527
-5.29764882,6.65877256,0.40782139,5.24364871,0.56734817,0.00707568,0.16502291,0.27859427
-5.29164582,6.85050836,0.41245776,5.41380719,0.57842228,0.00725693,0.16452150,0.29108725
-5.28564282,7.05194521,0.41756582,5.59336944,0.59066849,0.00743270,0.16377582,0.30405064
-5.27963982,7.26263461,0.42320925,5.78177701,0.60424318,0.00760249,0.16285151,0.31739516
-5.27363682,7.48222315,0.42947294,5.97852241,0.61929397,0.00776611,0.16181821,0.33103496
-5.26763382,7.71038367,0.43645495,6.18310079,0.63594888,0.00792368,0.16074647,0.34488658
-5.26163082,7.94674007,0.44425757,6.39495660,0.65430550,0.00807550,0.15970456,0.35886764
-5.25562781,8.19079054,0.45297807,6.61342891,0.67442053,0.00822203,0.15875533,0.37289563
-5.24962481,8.44183426,0.46269953,6.83769918,0.69630034,0.00836379,0.15795332,0.38688677
-5.24362181,8.69890648,0.47348222,7.06674522,0.71989303,0.00850124,0.15734227,0.40075507
-5.23761881,8.96072670,0.48535606,7.29930497,0.74508252,0.00863476,0.15695306,0.41441178
-5.23161581,9.22566384,0.49831450,7.53385306,0.77168504,0.00876458,0.15680217,0.42776522
-5.22561281,9.49172168,0.51231011,7.76859292,0.79944841,0.00889072,0.15689092,0.44072115
-5.21960980,9.75654661,0.52725227,8.00146575,0.82805416,0.00901295,0.15720526,0.45318364
-5.21360680,10.01745862,0.54300703,8.23017747,0.85712275,0.00913082,0.15771627,0.46505638
-5.20760380,10.27150518,0.55939911,8.45224331,0.88622156,0.00924362,0.15838140,0.47624459
-5.20160080,10.51553652,0.57621617,8.66504875,0.91487564,0.00935046,0.15914616,0.48665725
-5.19559780,10.74629918,0.59321499,8.86592480,0.94258077,0.00945028,0.15994647,0.49620969
-5.18959480,10.96054426,0.61012945,9.05223455,0.96881830,0.00954190,0.16071132,0.50482630
-5.18359180,11.15514528,0.62667981,9.22146710,0.99307131,0.00962414,0.16136577,0.51244333
-5.17758879,11.32722041,0.64258298,9.37133480,1.01484129,0.00969584,0.16183409,0.51901161
-5.17158579,11.47425318,0.65756332,9.49986911,1.03366488,0.00975597,0.16204287,0.52449894
-5.16558279,11.59420588,0.67136341,9.60551034,1.04912972,0.00980373,0.16192406,0.52889210
-5.15957979,11.68562016,0.68375436,9.68718711,1.06088895,0.00983856,0.16141773,0.53219837
-5.15357679,11.74769973,0.69454520,9.74438111,1.06867370,0.00986027,0.16047444,0.53444635
-5.14757379,11.78037115,0.70359094,9.77717424,1.07230302,0.00986905,0.15905722,0.53568610
-5.14157079,11.78431958,0.71079904,9.78627523,1.07169100,0.00986554,0.15714292,0.53598853
-5.13556778,11.76099760,0.71613388,9.77302438,1.06685058,0.00985079,0.15472307,0.53544402
-5.12956478,11.71260646,0.71961922,9.73937589,1.05789428,0.00982635,0.15180409,0.53416035
-5.12356178,11.64205060,0.72133860,9.68785824,1.04503157,0.00979416,0.14840698,0.53225994
-5.11755878,11.55286725,0.72143359,9.62151423,1.02856321,0.00975661,0.14456639,0.52987661
-5.11155578,11.44913418,0.72010012,9.54382308,1.00887284,0.00971643,0.14032928,0.52715191
-5.10555278,11.33535949,0.71758316,9.45860785,0.98641616,0.00967666,0.13575312,0.52423120
-5.09954977,11.21635804,0.71416979,9.36993184,0.96170829,0.00964056,0.13090382,0.52125963
-5.09354677,11.09711940,0.71018127,9.28198810,0.93530962,0.00961159,0.12585343,0.51837826
-5.08754377,10.98267237,0.70596414,9.19898615,0.90781098,0.00959325,0.12067773,0.51572036
-5.08154077,10.87795091,0.70188094,9.12503997,0.87981834,0.00958907,0.11545384,0.51340814
-5.07553777,10.78766590,0.69830063,9.06406096,0.85193787,0.00960247,0.11025794,0.51154989
-5.06953477,10.71618657,0.69558921,9.01965902,0.82476143,0.00963672,0.10516311,0.51023784
-5.06353177,10.66743455,0.69410056,8.99505434,0.79885327,0.00969484,0.10023754,0.50954648
-5.05752876,10.64479290,0.69416785,8.99300185,0.77473779,0.00977952,0.09554297,0.50953169
-5.05152576,10.65103143,0.69609561,9.01572934,0.75288895,0.00989307,0.09113350,0.51023033
-5.04552276,10.68824890,0.70015240,9.06489009,0.73372114,0.01003733,0.08705481,0.51166051
-5.03951976,10.75783211,0.70656444,9.14152970,0.71758184,0.01021361,0.08334370,0.51382227
-5.03351676,10.86043124,0.71550986,9.24606687,0.70474583,0.01042267,0.08002805,0.51669867
-5.02751376,10.99595061,0.72711385,9.37828728,0.69541103,0.01066459,0.07712702,0.52025714
-5.02151076,11.16355364,0.74144453,9.53734978,0.68969592,0.01093884,0.07465168,0.52445099
-5.01550775,11.36168116,0.75850976,9.72180388,0.68763838,0.01124412,0.07260573,0.52922103
-5.00950475,11.58808189,0.77825465,9.92961786,0.68919604,0.01157844,0.07098648,0.53449709
-5.00350175,11.83985456,0.80056012,10.15821681,0.69424782,0.01193907,0.06978601,0.54019955
-4.99749875,12.11350121,0.82524245,10.40453026,0.70259694,0.01232251,0.06899232,0.54624073
-4.99149575,12.40499136,0.85205398,10.66504911,0.71397516,0.01272456,0.06859057,0.55252621
-4.98549275,12.70983713,0.88068508,10.93589187,0.72804837,0.01314037,0.06856426,0.55895600
-4.97948974,13.02317930,0.91076767,11.21288007,0.74442338,0.01356445,0.06889644,0.56542581
-4.97348674,13.33988409,0.94188019,11.49162260,0.76265613,0.01399080,0.06957070,0.57182823
-4.96748374,13.65465048,0.97355437,11.76760874,0.78226103,0.01441304,0.07057218,0.57805412
-4.96148074,13.96212690,1.00528369,12.03630888,0.80272156,0.01482449,0.07188832,0.58399411
-4.95547774,14.25703616,1.03653355,12.29328157,0.82350184,0.01521840,0.07350956,0.58954038
-4.94947474,14.53430614,1.06675305,12.53428519,0.84405914,0.01558807,0.07542977,0.59458866
-4.94347174,14.78920353,1.09538819,12.75539131,0.86385692,0.01592709,0.07764659,0.59904051
-4.93746873,15.01746673,1.12189610,12.95309696,0.88237822,0.01622949,0.08016154,0.60280587
-4.93146573,15.21543382,1.14576003,13.12443169,0.89913890,0.01649000,0.08297993,0.60580570
-4.92546273,15.38016055,1.16650445,13.26705573,0.91370049,0.01670418,0.08611058,0.60797475
-4.91945973,15.50952351,1.18370984,13.37934460,0.92568200,0.01686864,0.08956544,0.60926417
-4.91345673,15.60230329,1.19702647,13.46045634,0.93477037,0.01698114,0.09335886,0.60964400
-4.90745373,15.65824313,1.20618666,13.51037709,0.94072916,0.01704075,0.09750685,0.60910513
-4.90145073,15.67807881,1.21101484,13.52994205,0.94340495,0.01704789,0.10202609,0.60766079
-4.89544772,15.66353700,1.21143500,13.52082911,0.94273134,0.01700437,0.10693278,0.60534727
-4.88944472,15.61729998,1.20747496,13.48552392,0.93873012,0.01691335,0.11224147,0.60222382
-4.88344172,15.54293648,1.19926738,13.42725604,0.93150966,0.01677927,0.11796375,0.59837157
-4.87743872,15.44479975,1.18704712,13.34990750,0.92126043,0.01660774,0.12410688,0.59389156
-4.87143572,15.32789553,1.17114513,13.25789600,0.90824789,0.01640534,0.13067248,0.58890172
-4.86543272,15.19772411,1.15197897,13.15603664,0.89280281,0.01617944,0.13765526,0.58353305
-4.85942971,15.06010215,1.13004027,13.04938695,0.87530966,0.01593793,0.14504187,0.57792501
-4.85342671,14.92097083,1.10587971,12.94308101,0.85619322,0.01568898,0.15280990,0.57222037
-4.84742371,14.78619769,1.08009000,12.84215886,0.83590421,0.01544075,0.16092718,0.56655973
-4.84142071,14.66138024,1.05328755,12.75139822,0.81490440,0.01520113,0.16935125,0.56107588
-4.83541771,14.55165886,1.02609373,12.67515478,0.79365170,0.01497748,0.17802927,0.55588850
-4.82941471,14.46154666,0.99911619,12.61721768,0.77258608,0.01477637,0.18689821,0.55109912
-4.82341171,14.39478294,0.97293125,12.58068559,0.75211650,0.01460341,0.19588543,0.54678699
-4.81740870,14.35421573,0.94806786,12.56786815,0.73260967,0.01446304,0.20490971,0.54300574
-4.81140570,14.34171768,0.92499367,12.58021619,0.71438070,0.01435846,0.21388257,0.53978118
-4.80540270,14.35813794,0.90410384,12.61828293,0.69768625,0.01429153,0.22271002,0.53711039
-4.79939970,14.40329105,0.88571273,12.68171690,0.68271999,0.01426275,0.23129454,0.53496206
-4.79339670,14.47598215,0.87004883,12.76928600,0.66961065,0.01427130,0.23953740,0.53327806
-4.78739370,14.57406644,0.85725274,12.87893065,0.65842257,0.01431511,0.24734109,0.53197633
-4.78139070,14.69453918,0.84737842,13.00784313,0.64915843,0.01439096,0.25461186,0.53095473
-4.77538769,14.83365172,0.84039718,13.15256896,0.64176404,0.01449466,0.26126234,0.53009590
-4.76938469,14.98704786,0.83620433,13.30912565,0.63613481,0.01462122,0.26721392,0.52927265
-4.76338169,15.14991458,0.83462800,13.47313362,0.63212345,0.01476501,0.27239914,0.52835386
-4.75737869,15.31714085,0.83543969,13.63995405,0.62954863,0.01492001,0.27676365,0.52721042
-4.75137569,15.48347830,0.83836605,13.80482839,0.62820397,0.01507998,0.28026793,0.52572112
-4.74537269,15.64369812,0.84310147,13.96301474,0.62786717,0.01523868,0.28288859,0.52377802
-4.73936968,15.79273893,0.84932086,14.10991669,0.62830876,0.01539005,0.28461913,0.52129127
-4.73336668,15.92584137,0.85669230,14.24120115,0.62930021,0.01552836,0.28547037,0.51819305
-4.72736368,16.03866605,0.86488906,14.35290215,0.63062105,0.01564842,0.28547025,0.51444053
-4.72136068,16.12739253,0.87360055,14.44150880,0.63206497,0.01574561,0.28466323,0.51001773
-4.71535768,16.18879782,0.88254208,14.50403612,0.63344460,0.01581607,0.28310923,0.50493629
-4.70935468,16.22031415,0.89146296,14.53807841,0.63459494,0.01585670,0.28088220,0.49923508
-4.70335168,16.22006638,0.90015284,14.54184553,0.63537553,0.01586525,0.27806831,0.49297873
-4.69734867,16.18689011,0.90844626,14.51418280,0.63567141,0.01584032,0.27476394,0.48625526
-4.69134567,16.12033230,0.91622521,14.45457618,0.63539287,0.01578137,0.27107355,0.47917280
-4.68534267,16.02063646,0.92341979,14.36314404,0.63447434,0.01568869,0.26710738,0.47185582
-4.67933967,15.88871472,0.93000707,14.24061764,0.63287245,0.01556340,0.26297925,0.46444070
-4.67333667,15.72610918,0.93600828,14.08831208,0.63056353,0.01540734,0.25880444,0.45707120
-4.66733367,15.53494489,0.94148447,13.90808948,0.62754083,0.01522307,0.25469775,0.44989386
-4.66133067,15.31787663,0.94653099,13.70231635,0.62381151,0.01501376,0.25077173,0.44305343
-4.65532766,15.07803139,0.95127100,13.47381623,0.61939380,0.01478315,0.24713523,0.43668875
-4.64932466,14.81894811,0.95584826,13.22581918,0.61431424,0.01453543,0.24389224,0.43092898
-4.64332166,14.54451590,0.96041970,12.96190882,0.60860539,0.01427517,0.24114098,0.42589045
-4.63731866,14.25891159,0.96514781,12.68596757,0.60230389,0.01400724,0.23897324,0.42167416
-4.63131566,13.96653704,0.97019347,12.40212057,0.59544910,0.01373672,0.23747405,0.41836400
-4.62531266,13.67195654,0.97570912,12.11467834,0.58808212,0.01346876,0.23672145,0.41602560
-4.61930965,13.37983390,0.98183282,11.82807805,0.58024540,0.01320856,0.23678642,0.41470597
-4.61330665,13.09486929,0.98868316,11.54682334,0.57198269,0.01296118,0.23773292,0.41443370
-4.60730365,12.82173511,0.99635514,11.27542234,0.56333928,0.01273152,0.23961787,0.41521967
-4.60130065,12.56501065,1.00491719,11.01832370,0.55436245,0.01252418,0.24249114,0.41705830
-4.59529765,12.32911510,1.01440915,10.77985042,0.54510201,0.01234336,0.24639538,0.41992898
-4.58929465,12.11823879,1.02484128,10.56413164,0.53561068,0.01219279,0.25136574,0.42379779
-4.58329165,11.93627267,1.03619405,10.37503249,0.52594437,0.01207560,0.25742936,0.42861919
-4.57728864,11.78673653,1.04841871,10.21608276,0.51616212,0.01199426,0.26460469,0.43433776
-4.57128564,11.67270678,1.06143834,10.09040523,0.50632562,0.01195051,0.27290066,0.44088968
-4.56528264,11.59674513,1.07514936,10.00064509,0.49649842,0.01194526,0.28231555,0.44820401
-4.55927964,11.56082987,1.08942326,9.94890215,0.48674462,0.01197858,0.29283596,0.45620377
-4.55327664,11.56629201,1.10410843,9.93666790,0.47712723,0.01204964,0.30443550,0.46480661
-4.54727364,11.61375874,1.11903212,9.96477000,0.46770619,0.01215667,0.31707370,0.47392526
-4.54127064,11.70310718,1.13400238,10.03332661,0.45853624,0.01229705,0.33069492,0.48346773
-4.53526763,11.83343124,1.14881012,10.14171340,0.44966458,0.01246723,0.34522753,0.49333731
-4.52926463,12.00302453,1.16323123,10.28854589,0.44112882,0.01266287,0.36058345,0.50343249
-4.52326163,12.20938196,1.17702887,10.47167940,0.43295492,0.01287888,0.37665802,0.51364692
-4.51725863,12.44922235,1.18995619,10.68822868,0.42515570,0.01310953,0.39333047,0.52386943
-4.51125563,12.71853347,1.20175934,10.93460854,0.41772977,0.01334858,0.41046491,0.53398433
-4.50525263,13.01264034,1.21218113,11.20659617,0.41066109,0.01358943,0.42791197,0.54387193
-4.49924962,13.32629656,1.22096518,11.49941477,0.40391924,0.01382527,0.44551108,0.55340961
-4.49324662,13.65379745,1.22786084,11.80783729,0.39746042,0.01404926,0.46309335,0.56247311
-4.48724362,13.98911241,1.23262861,12.12630806,0.39122909,0.01425475,0.48048508,0.57093846
-4.48124062,14.32603322,1.23504622,12.44907897,0.38516037,0.01443539,0.49751173,0.57868424
-4.47523762,14.65833367,1.23491502,12.77035619,0.37918289,0.01458540,0.51400234,0.58559424
-4.46923462,14.97993521,1.23206661,13.08445247,0.37322208,0.01469966,0.52979411,0.59156046
-4.46323162,15.28507275,1.22636945,13.38593956,0.36720379,0.01477391,0.54473716,0.59648631
-4.45722861,15.56845435,1.21773506,13.66979519,0.36105784,0.01480485,0.55869917,0.60028979
-4.45122561,15.82540845,1.20612360,13.93153877,0.35472161,0.01479025,0.57156971,0.60290671
-4.44522261,16.05201280,1.19154852,14.16735047,0.34814323,0.01472901,0.58326413,0.60429357
-4.43921961,16.24519968,1.17407987,14.37416883,0.34128437,0.01462120,0.59372683,0.60443013
-4.43321661,16.40283295,1.15384612,14.54976287,0.33412247,0.01446802,0.60293365,0.60332137
-4.42721361,16.52375370,1.13103424,14.69277580,0.32665218,0.01427181,0.61089336,0.60099890
-4.42121061,16.60779258,1.10588799,14.80273863,0.31888614,0.01403592,0.61764816,0.59752147
-4.41520760,16.65574830,1.07870416,14.88005317,0.31085492,0.01376461,0.62327293,0.59297485
-4.40920460,16.66933327,1.04982710,14.92594557,0.30260620,0.01346294,0.62787351,0.58747071
-4.40320160,16.65108886,1.01964142,14.94239232,0.29420320,0.01313659,0.63158379,0.58114471
-4.39719860,16.60427383,0.98856317,14.93202235,0.28572250,0.01279168,0.63456174,0.57415382
-4.39119560,16.53273078,0.95702988,14.89799935,0.27725132,0.01243458,0.63698458,0.56667283
-4.38519260,16.44073621,0.92548955,14.84388943,0.26888441,0.01207175,0.63904315,0.55889033
-4.37918959,16.33284008,0.89438930,14.77351958,0.26072065,0.01170955,0.64093557,0.55100407
-4.37318659,16.21370147,0.86416382,14.69083268,0.25285961,0.01135404,0.64286061,0.54321605
-4.36718359,16.08792627,0.83522422,14.59974446,0.24539806,0.01101089,0.64501079,0.53572737
-4.36118059,15.95991300,0.80794752,14.50400787,0.23842674,0.01068517,0.64756551,0.52873302
-4.35517759,15.83371184,0.78266729,14.40708935,0.23202736,0.01038130,0.65068440,0.52241676
-4.34917459,15.71290145,0.75966564,14.31206095,0.22627002,0.01010295,0.65450118,0.51694634
-4.34317159,15.60048704,0.73916686,14.22151152,0.22121106,0.00985297,0.65911813,0.51246903
-4.33716858,15.49882235,0.72133282,14.13747903,0.21689150,0.00963339,0.66460150,0.50910774
-4.33116558,15.40955698,0.70626038,14.06140528,0.21333594,0.00944540,0.67097784,0.50695778
-4.32516258,15.33360963,0.69398065,13.99411350,0.21055212,0.00928938,0.67823156,0.50608431
-4.31915958,15.27116701,0.68446022,13.93580830,0.20853091,0.00916492,0.68630376,0.50652068
-4.31315658,15.22170705,0.67760417,13.88609678,0.20724695,0.00907093,0.69509235,0.50826757
-4.30715358,15.18404467,0.67326074,13.84402921,0.20665964,0.00900568,0.70445359,0.51129305
