energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.81990995,3.40981290,1.03678390,2.23722307,0.01206992,0.13074716,0.79548753,0.00000000,0.69990268,0.00000000
-5.81390695,3.41788899,1.03278261,2.24442518,0.01180374,0.13334262,0.80661340,0.00000000,0.69250223,0.00000000
-5.80790395,3.42589675,1.02607717,2.25458305,0.01149954,0.13559000,0.81530645,0.00000000,0.68338025,0.00000000
-5.80190095,3.43473310,1.01685443,2.26847969,0.01116136,0.13745002,0.82148189,0.00000000,0.67273510,0.00000000
-5.79589795,3.44519784,1.00532779,2.28676475,0.01079359,0.13888762,0.82508962,0.00000000,0.66078281,0.00000000
-5.78989495,3.45796317,0.99173132,2.30992903,0.01040090,0.13987296,0.82611437,0.00000000,0.64775066,0.00000000
-5.78389195,3.47354680,0.97631341,2.33828356,0.00998816,0.14038233,0.82457494,0.00000000,0.63387053,0.00000000
-5.77788894,3.49228945,0.95933018,2.37194382,0.00956030,0.14039880,0.82052246,0.00000000,0.61937218,0.00000000
-5.77188594,3.51433790,0.94103896,2.41081969,0.00912225,0.13991270,0.81403782,0.00000000,0.60447694,0.00000000
-5.76588294,3.53963419,0.92169200,2.45461176,0.00867883,0.13892182,0.80522856,0.00000000,0.58939187,0.00000000
-5.75987994,3.56791184,0.90153065,2.50281400,0.00823468,0.13743138,0.79422532,0.00000000,0.57430484,0.00000000
-5.75387694,3.59869916,0.88078038,2.55472316,0.00779417,0.13545390,0.78117815,0.00000000,0.55938062,0.00000000
-5.74787394,3.63133019,0.85964668,2.60945443,0.00736135,0.13300873,0.76625280,0.00000000,0.54475818,0.00000000
-5.74187094,3.66496274,0.83831208,2.66596331,0.00693987,0.13012156,0.74962727,0.00000000,0.53054924,0.00000000
-5.73586793,3.69860339,0.81693434,2.72307285,0.00653298,0.12682372,0.73148870,0.00000000,0.51683820,0.00000000
-5.72986493,3.73113844,0.79564593,2.77950558,0.00614347,0.12315150,0.71203063,0.00000000,0.50368322,0.00000000
-5.72386193,3.76137000,0.77455461,2.83391920,0.00577367,0.11914526,0.69145085,0.00000000,0.49111848,0.00000000
-5.71785893,3.78805572,0.75374508,2.88494473,0.00542547,0.11484868,0.66994958,0.00000000,0.47915733,0.00000000
-5.71185593,3.80995086,0.73328157,2.93122608,0.00510035,0.11030786,0.64772804,0.00000000,0.46779615,0.00000000
-5.70585293,3.82585107,0.71321102,2.97145960,0.00479940,0.10557055,0.62498739,0.00000000,0.45701863,0.00000000
-5.69984992,3.83463423,0.69356674,3.00443231,0.00452340,0.10068530,0.60192766,0.00000000,0.44680016,0.00000000
-5.69384692,3.83529974,0.67437216,3.02905770,0.00427288,0.09570068,0.57874681,0.00000000,0.43711218,0.00000000
-5.68784392,3.82700396,0.65564452,3.04440765,0.00404819,0.09066457,0.55563970,0.00000000,0.42792612,0.00000000
-5.68184092,3.80909021,0.63739818,3.04973980,0.00384959,0.08562343,0.53279675,0.00000000,0.41921674,0.00000000
-5.67583792,3.78111264,0.61964750,3.04451919,0.00367736,0.08062164,0.51040249,0.00000000,0.41096481,0.00000000
-5.66983492,3.74285288,0.60240892,3.02843373,0.00353184,0.07570089,0.48863377,0.00000000,0.40315897,0.00000000
-5.66383192,3.69432931,0.58570246,3.00140313,0.00341355,0.07089961,0.46765775,0.00000000,0.39579672,0.00000000
-5.65782891,3.63579854,0.56955236,2.96358094,0.00332325,0.06625251,0.44762976,0.00000000,0.38888461,0.00000000
-5.65182591,3.56774948,0.55398708,2.91534997,0.00326200,0.06179011,0.42869109,0.00000000,0.38243771,0.00000000
-5.64582291,3.49089027,0.53903869,2.85731125,0.00323120,0.05753847,0.41096689,0.00000000,0.37647839,0.00000000
-5.63981991,3.40612888,0.52474172,2.79026705,0.00323257,0.05351889,0.39456423,0.00000000,0.37103476,0.00000000
-5.63381691,3.31454814,0.51113176,2.71519862,0.00326822,0.04974787,0.37957060,0.00000000,0.36613864,0.00000000
-5.62781391,3.21737620,0.49824385,2.63323945,0.00334055,0.04623704,0.36605285,0.00000000,0.36182353,0.00000000
-5.62181091,3.11595360,0.48611081,2.54564492,0.00345223,0.04299331,0.35405663,0.00000000,0.35812245,0.00000000
-5.61580790,3.01169787,0.47476176,2.45375926,0.00360607,0.04001909,0.34360659,0.00000000,0.35506602,0.00000000
-5.60980490,2.90606698,0.46422083,2.35898094,0.00380495,0.03731267,0.33470700,0.00000000,0.35268064,0.00000000
-5.60380190,2.80052251,0.45450605,2.26272733,0.00405166,0.03486864,0.32734308,0.00000000,0.35098708,0.00000000
-5.59779890,2.69649365,0.44562873,2.16639973,0.00434873,0.03267843,0.32148274,0.00000000,0.34999921,0.00000000
-5.59179590,2.59534287,0.43759294,2.07134960,0.00469828,0.03073089,0.31707864,0.00000000,0.34972316,0.00000000
-5.58579290,2.49833399,0.43039537,1.97884697,0.00510182,0.02901293,0.31407053,0.00000000,0.35015663,0.00000000
-5.57978989,2.40660352,0.42402533,1.89005171,0.00556006,0.02751011,0.31238755,0.00000000,0.35128846,0.00000000
-5.57378689,2.32113567,0.41846489,1.80598838,0.00607277,0.02620724,0.31195044,0.00000000,0.35309833,0.00000000
-5.56778389,2.24274165,0.41368904,1.72752533,0.00663860,0.02508893,0.31267352,0.00000000,0.35555651,0.00000000
-5.56178089,2.17204365,0.40966591,1.65535838,0.00725494,0.02414003,0.31446623,0.00000000,0.35862377,0.00000000
-5.55577789,2.10946373,0.40635683,1.58999959,0.00791787,0.02334600,0.31723429,0.00000000,0.36225119,0.00000000
-5.54977489,2.05521800,0.40371642,1.53177117,0.00862207,0.02269318,0.32088037,0.00000000,0.36638010,0.00000000
-5.54377189,2.00931609,0.40169259,1.48080482,0.00936086,0.02216893,0.32530429,0.00000000,0.37094207,0.00000000
-5.53776888,1.97156600,0.40022653,1.43704630,0.01012622,0.02176162,0.33040289,0.00000000,0.37585897,0.00000000
-5.53176588,1.94158427,0.39925278,1.40026510,0.01090894,0.02146063,0.33606955,0.00000000,0.38104330,0.00000000
-5.52576288,1.91881129,0.39869943,1.37006888,0.01169881,0.02125615,0.34219368,0.00000000,0.38639879,0.00000000
-5.51975988,1.90253130,0.39848858,1.34592224,0.01248480,0.02113897,0.34866019,0.00000000,0.39182125,0.00000000
-5.51375688,1.89189682,0.39853717,1.32716918,0.01325537,0.02110025,0.35534914,0.00000000,0.39720002,0.00000000
-5.50775388,1.88595673,0.39875814,1.31305860,0.01399878,0.02113125,0.36213577,0.00000000,0.40241978,0.00000000
-5.50175088,1.88368730,0.39906215,1.30277195,0.01470347,0.02122304,0.36889099,0.00000000,0.40736296,0.00000000
-5.49574787,1.88402532,0.39935981,1.29545226,0.01535835,0.02136637,0.37548251,0.00000000,0.41191252,0.00000000
-5.48974487,1.88590232,0.39956426,1.29023348,0.01595324,0.02155149,0.38177648,0.00000000,0.41595534,0.00000000
-5.48374187,1.88827874,0.39959437,1.28626930,0.01647917,0.02176809,0.38763986,0.00000000,0.41938579,0.00000000
-5.47773887,1.89017702,0.39937807,1.28276036,0.01692870,0.02200536,0.39294334,0.00000000,0.42210957,0.00000000
-5.47173587,1.89071240,0.39885601,1.27897909,0.01729621,0.02225212,0.39756460,0.00000000,0.42404759,0.00000000
-5.46573287,1.88912032,0.39798513,1.27429128,0.01757812,0.02249706,0.40139205,0.00000000,0.42513965,0.00000000
-5.45972986,1.88477951,0.39674216,1.26817361,0.01777301,0.02272906,0.40432851,0.00000000,0.42534770,0.00000000
-5.45372686,1.87722972,0.39512660,1.26022674,0.01788173,0.02293760,0.40629486,0.00000000,0.42465861,0.00000000
-5.44772386,1.86618360,0.39316332,1.25018340,0.01790736,0.02311320,0.40723327,0.00000000,0.42308600,0.00000000
-5.44172086,1.85153209,0.39090423,1.23791138,0.01785517,0.02324791,0.40710996,0.00000000,0.42067128,0.00000000
-5.43571786,1.83334318,0.38842917,1.22341130,0.01773242,0.02333581,0.40591705,0.00000000,0.41748346,0.00000000
-5.42971486,1.81185406,0.38584577,1.20680950,0.01754815,0.02337343,0.40367353,0.00000000,0.41361793,0.00000000
-5.42371186,1.78745700,0.38328820,1.18834628,0.01731291,0.02336020,0.40042520,0.00000000,0.40919397,0.00000000
-5.41770885,1.76067954,0.38091495,1.16836014,0.01703838,0.02329874,0.39624342,0.00000000,0.40435124,0.00000000
-5.41170585,1.73215978,0.37890543,1.14726872,0.01673702,0.02319514,0.39122275,0.00000000,0.39924521,0.00000000
-5.40570285,1.70261785,0.37745574,1.12554729,0.01642169,0.02305905,0.38547759,0.00000000,0.39404174,0.00000000
-5.39969985,1.67282477,0.37677360,1.10370570,0.01610524,0.02290367,0.37913789,0.00000000,0.38891116,0.00000000
-5.39369685,1.64357001,0.37707258,1.08226480,0.01580011,0.02274562,0.37234408,0.00000000,0.38402186,0.00000000
-5.38769385,1.61562905,0.37856600,1.06173328,0.01551800,0.02260463,0.36524165,0.00000000,0.37953393,0.00000000
-5.38169085,1.58973231,0.38146045,1.04258592,0.01526950,0.02250315,0.35797535,0.00000000,0.37559302,0.00000000
-5.37568784,1.56653677,0.38594940,1.02524403,0.01506387,0.02246577,0.35068365,0.00000000,0.37232461,0.00000000
-5.36968484,1.54660121,0.39220689,1.01005888,0.01490875,0.02251860,0.34349339,0.00000000,0.36982925,0.00000000
-5.36368184,1.53036616,0.40038158,0.99729867,0.01481006,0.02268846,0.33651517,0.00000000,0.36817864,0.00000000
-5.35767884,1.51813909,0.41059133,0.98713939,0.01477186,0.02300206,0.32983953,0.00000000,0.36741299,0.00000000
-5.35167584,1.51008530,0.42291836,0.97965989,0.01479633,0.02348507,0.32353416,0.00000000,0.36753961,0.00000000
-5.34567284,1.50622462,0.43740513,0.97484102,0.01488379,0.02416122,0.31764232,0.00000000,0.36853287,0.00000000
-5.33966983,1.50643371,0.45405099,0.97256874,0.01503275,0.02505128,0.31218240,0.00000000,0.37033542,0.00000000
-5.33366683,1.51045371,0.47280968,0.97264085,0.01524007,0.02617220,0.30714867,0.00000000,0.37286068,0.00000000
-5.32766383,1.51790238,0.49358773,0.97477683,0.01550109,0.02753615,0.30251323,0.00000000,0.37599637,0.00000000
-5.32166083,1.52829020,0.51624366,0.97863009,0.01580982,0.02914979,0.29822887,0.00000000,0.37960891,0.00000000
-5.31565783,1.54103937,0.54058823,0.98380209,0.01615919,0.03101353,0.29423276,0.00000000,0.38354853,0.00000000
-5.30965483,1.55550484,0.56638558,0.98985761,0.01654124,0.03312103,0.29045069,0.00000000,0.38765473,0.00000000
-5.30365183,1.57099641,0.59335548,0.99634031,0.01694736,0.03545882,0.28680178,0.00000000,0.39176194,0.00000000
-5.29764882,1.58680104,0.62117663,1.00278818,0.01736855,0.03800613,0.28320314,0.00000000,0.39570522,0.00000000
-5.29164582,1.60220468,0.64949112,1.00874819,0.01779562,0.04073505,0.27957460,0.00000000,0.39932551,0.00000000
-5.28564282,1.61651279,0.67791017,1.01378968,0.01821944,0.04361080,0.27584300,0.00000000,0.40247466,0.00000000
-5.27963982,1.62906936,0.70602116,1.01751630,0.01863117,0.04659240,0.27194609,0.00000000,0.40501979,0.00000000
-5.27363682,1.63927386,0.73339586,1.01957607,0.01902246,0.04963351,0.26783574,0.00000000,0.40684698,0.00000000
-5.26763382,1.64659613,0.75960001,1.01966975,0.01938563,0.05268362,0.26348058,0.00000000,0.40786441,0.00000000
-5.26163082,1.65058898,0.78420401,1.01755730,0.01971390,0.05568943,0.25886776,0.00000000,0.40800459,0.00000000
-5.25562781,1.65089869,0.80679462,1.01306258,0.02000157,0.05859646,0.25400408,0.00000000,0.40722610,0.00000000
-5.24962481,1.64727339,0.82698727,1.00607652,0.02024414,0.06135080,0.24891639,0.00000000,0.40551447,0.00000000
-5.24362181,1.63956940,0.84443882,0.99655878,0.02043853,0.06390103,0.24365128,0.00000000,0.40288261,0.00000000
-5.23761881,1.62775559,0.85886022,0.98453815,0.02058319,0.06620013,0.23827421,0.00000000,0.39937049,0.00000000
-5.23161581,1.61191591,0.87002852,0.97011178,0.02067820,0.06820736,0.23286816,0.00000000,0.39504438,0.00000000
-5.22561281,1.59224981,0.87779788,0.95344338,0.02072538,0.06989005,0.22753180,0.00000000,0.38999554,0.00000000
-5.21960980,1.56907071,0.88210882,0.93476037,0.02072833,0.07122521,0.22237729,0.00000000,0.38433833,0.00000000
-5.21360680,1.54280222,0.88299530,0.91435010,0.02069243,0.07220081,0.21752785,0.00000000,0.37820792,0.00000000
-5.20760380,1.51397198,0.88058908,0.89255502,0.02062485,0.07281687,0.21311500,0.00000000,0.37175740,0.00000000
-5.20160080,1.48320305,0.87512103,0.86976680,0.02053439,0.07308596,0.20927562,0.00000000,0.36515442,0.00000000
-5.19559780,1.45120260,0.86691899,0.84641939,0.02043139,0.07303345,0.20614892,0.00000000,0.35857740,0.00000000
-5.18959480,1.41874794,0.85640216,0.82298089,0.02032752,0.07269722,0.20387313,0.00000000,0.35221120,0.00000000
-5.18359180,1.38666994,0.84407191,0.79994435,0.02023552,0.07212687,0.20258219,0.00000000,0.34624245,0.00000000
-5.17758879,1.35583394,0.83049922,0.77781747,0.02016888,0.07138257,0.20240232,0.00000000,0.34085450,0.00000000
-5.17158579,1.32711855,0.81630915,0.75711131,0.02014150,0.07053340,0.20344853,0.00000000,0.33622224,0.00000000
-5.16558279,1.30139272,0.80216269,0.73832828,0.02016730,0.06965531,0.20582120,0.00000000,0.33250681,0.00000000
-5.15957979,1.27949170,0.78873663,0.72194952,0.02025980,0.06882885,0.20960268,0.00000000,0.32985035,0.00000000
-5.15357679,1.26219252,0.77670223,0.70842203,0.02043166,0.06813656,0.21485403,0.00000000,0.32837115,0.00000000
-5.14757379,1.25018974,0.76670330,0.69814598,0.02069429,0.06766021,0.22161206,0.00000000,0.32815913,0.00000000
-5.14157079,1.24407242,0.75933467,0.69146245,0.02105737,0.06747806,0.22988663,0.00000000,0.32927202,0.00000000
-5.13556778,1.24430283,0.75512162,0.68864203,0.02152850,0.06766204,0.23965842,0.00000000,0.33173240,0.00000000
-5.12956478,1.25119803,0.75450117,0.68987473,0.02211279,0.06827515,0.25087720,0.00000000,0.33552565,0.00000000
-5.12356178,1.26491471,0.75780597,0.69526157,0.02281259,0.06936897,0.26346074,0.00000000,0.34059895,0.00000000
-5.11755878,1.28543815,0.76525110,0.70480808,0.02362721,0.07098162,0.27729445,0.00000000,0.34686153,0.00000000
-5.11155578,1.31257560,0.77692454,0.71842014,0.02455275,0.07313594,0.29223172,0.00000000,0.35418603,0.00000000
-5.10555278,1.34595459,0.79278155,0.73590223,0.02558203,0.07583828,0.30809520,0.00000000,0.36241099,0.00000000
-5.09954977,1.38502623,0.81264307,0.75695846,0.02670451,0.07907764,0.32467887,0.00000000,0.37134453,0.00000000
-5.09354677,1.42907360,0.83619841,0.78119613,0.02790644,0.08282550,0.34175096,0.00000000,0.38076888,0.00000000
-5.08754377,1.47722514,0.86301193,0.80813219,0.02917098,0.08703607,0.35905777,0.00000000,0.39044586,0.00000000
-5.08154077,1.52847261,0.89253373,0.83720221,0.03047849,0.09164721,0.37632821,0.00000000,0.40012290,0.00000000
-5.07553777,1.58169338,0.92411384,0.86777184,0.03180685,0.09658182,0.39327902,0.00000000,0.40953958,0.00000000
-5.06953477,1.63567631,0.95701960,0.89915048,0.03313195,0.10174980,0.40962062,0.00000000,0.41843439,0.00000000
-5.06353177,1.68915070,0.99045561,0.93060692,0.03442816,0.10705039,0.42506336,0.00000000,0.42655144,0.00000000
-5.05752876,1.74081733,1.02358564,0.96138634,0.03566894,0.11237492,0.43932400,0.00000000,0.43364705,0.00000000
-5.05152576,1.78938084,1.05555583,0.99072853,0.03682746,0.11760989,0.45213237,0.00000000,0.43949593,0.00000000
-5.04552276,1.83358255,1.08551842,1.01788652,0.03787733,0.12264011,0.46323780,0.00000000,0.44389673,0.00000000
-5.03951976,1.87223254,1.11265529,1.04214530,0.03879324,0.12735207,0.47241533,0.00000000,0.44667690,0.00000000
-5.03351676,1.90424027,1.13620046,1.06283997,0.03955169,0.13163712,0.47947140,0.00000000,0.44769669,0.00000000
-5.02751376,1.92864263,1.15546099,1.07937274,0.04013166,0.13539459,0.48424879,0.00000000,0.44685217,0.00000000
-5.02151076,1.94462852,1.16983544,1.09122827,0.04051523,0.13853458,0.48663077,0.00000000,0.44407729,0.00000000
-5.01550775,1.95155932,1.17882945,1.09798675,0.04068813,0.14098045,0.48654426,0.00000000,0.43934484,0.00000000
-5.00950475,1.94898447,1.18206791,1.09933448,0.04064017,0.14267080,0.48396185,0.00000000,0.43266639,0.00000000
-5.00350175,1.93665170,1.17930338,1.09507126,0.04036561,0.14356099,0.47890269,0.00000000,0.42409132,0.00000000
-4.99749875,1.91451162,1.17042055,1.08511468,0.03986337,0.14362404,0.47143228,0.00000000,0.41370484,0.00000000
-4.99149575,1.88271668,1.15543685,1.06950087,0.03913704,0.14285107,0.46166102,0.00000000,0.40162524,0.00000000
-4.98549275,1.84161443,1.13449903,1.04838193,0.03819482,0.14125106,0.44974180,0.00000000,0.38800047,0.00000000
-4.97948974,1.79173562,1.10787630,1.02202006,0.03704929,0.13885018,0.43586663,0.00000000,0.37300415,0.00000000
-4.97348674,1.73377761,1.07595020,0.99077865,0.03571704,0.13569054,0.42026251,0.00000000,0.35683124,0.00000000
-4.96748374,1.66858378,1.03920180,0.95511072,0.03421813,0.13182868,0.40318670,0.00000000,0.33969344,0.00000000
-4.96148074,1.59711985,0.99819687,0.91554519,0.03257554,0.12733353,0.38492164,0.00000000,0.32181455,0.00000000
-4.95547774,1.52044811,0.95356951,0.87267160,0.03081445,0.12228436,0.36576971,0.00000000,0.30342604,0.00000000
-4.94947474,1.43970043,0.90600516,0.82712371,0.02896150,0.11676838,0.34604793,0.00000000,0.28476271,0.00000000
-4.94347174,1.35605124,0.85622342,0.77956280,0.02704408,0.11087849,0.32608304,0.00000000,0.26605892,0.00000000
-4.93746873,1.27069132,0.80496146,0.73066116,0.02508955,0.10471090,0.30620676,0.00000000,0.24754519,0.00000000
-4.93146573,1.18480324,0.75295848,0.68108638,0.02312454,0.09836303,0.28675171,0.00000000,0.22944539,0.00000000
-4.92546273,1.09953929,0.70094170,0.63148691,0.02117429,0.09193145,0.26804778,0.00000000,0.21197465,0.00000000
-4.91945973,1.01600238,0.64961427,0.58247939,0.01926217,0.08551020,0.25041905,0.00000000,0.19533771,0.00000000
-4.91345673,0.93523020,0.59964521,0.53463790,0.01740912,0.07918928,0.23418138,0.00000000,0.17972807,0.00000000
-4.90745373,0.85818304,0.55166157,0.48848550,0.01563342,0.07305347,0.21964035,0.00000000,0.16532745,0.00000000
-4.90145073,0.78573496,0.50624272,0.44448801,0.01395037,0.06718143,0.20708952,0.00000000,0.15230590,0.00000000
-4.89544772,0.71866835,0.46391666,0.40305013,0.01237227,0.06164508,0.19680902,0.00000000,0.14082207,0.00000000
-4.88944472,0.65767135,0.42515810,0.36451357,0.01090837,0.05650924,0.18906396,0.00000000,0.13102373,0.00000000
-4.88344172,0.60333780,0.39038793,0.32915723,0.00956499,0.05183142,0.18410281,0.00000000,0.12304835,0.00000000
-4.87743872,0.55616902,0.35997381,0.29719900,0.00834571,0.04766186,0.18215528,0.00000000,0.11702347,0.00000000
-4.87143572,0.51657689,0.33423145,0.26879887,0.00725161,0.04404361,0.18342983,0.00000000,0.11306683,0.00000000
-4.86543272,0.48488760,0.31342611,0.24406306,0.00628158,0.04101274,0.18811039,0.00000000,0.11128614,0.00000000
-4.85942971,0.46134545,0.29777402,0.22304879,0.00543264,0.03859848,0.19635248,0.00000000,0.11177830,0.00000000
-4.85342671,0.44611626,0.28744344,0.20576942,0.00470029,0.03682344,0.20827855,0.00000000,0.11462797,0.00000000
-4.84742371,0.43928993,0.28255497,0.19219955,0.00407883,0.03570373,0.22397272,0.00000000,0.11990558,0.00000000
-4.84142071,0.44088198,0.28318110,0.18227997,0.00356170,0.03524895,0.24347503,0.00000000,0.12766478,0.00000000
-4.83541771,0.45083373,0.28934486,0.17592209,0.00314178,0.03546219,0.26677540,0.00000000,0.13793920,0.00000000
-4.82941471,0.46901146,0.30101765,0.17301197,0.00281162,0.03633985,0.29380764,0.00000000,0.15073888,0.00000000
-4.82341171,0.49520445,0.31811636,0.17341352,0.00256372,0.03787142,0.32444385,0.00000000,0.16604647,0.00000000
-4.81740870,0.52912238,0.34050015,0.17697122,0.00239067,0.04003923,0.35848962,0.00000000,0.18381330,0.00000000
-4.81140570,0.57039242,0.36796704,0.18351208,0.00228534,0.04281810,0.39568049,0.00000000,0.20395570,0.00000000
-4.80540270,0.61855664,0.40025092,0.19284710,0.00224101,0.04617511,0.43567997,0.00000000,0.22635180,0.00000000
-4.79939970,0.67307019,0.43701926,0.20477229,0.00225143,0.05006936,0.47807970,0.00000000,0.25083906,0.00000000
-4.79339670,0.73330090,0.47787201,0.21906937,0.00231094,0.05445189,0.52240191,0.00000000,0.27721290,0.00000000
-4.78739370,0.79853079,0.52234218,0.23550632,0.00241453,0.05926573,0.56810452,0.00000000,0.30522650,0.00000000
-4.78139070,0.86796011,0.56989829,0.25383795,0.00255789,0.06444617,0.61458892,0.00000000,0.33459217,0.00000000
-4.77538769,0.94071404,0.61994911,0.27380659,0.00273746,0.06992130,0.66121054,0.00000000,0.36498435,0.00000000
-4.76938469,1.01585251,0.67185084,0.29514309,0.00295053,0.07561271,0.70729194,0.00000000,0.39604422,0.00000000
-4.76338169,1.09238301,0.72491662,0.31756824,0.00319524,0.08143657,0.75213807,0.00000000,0.42738603,0.00000000
-4.75737869,1.16927641,0.77842835,0.34079465,0.00347075,0.08730487,0.79505349,0.00000000,0.45860500,0.00000000
-4.75137569,1.24548543,0.83165057,0.36452916,0.00377721,0.09312694,0.83536056,0.00000000,0.48928648,0.00000000
-4.74537269,1.31996516,0.88384588,0.38847579,0.00411593,0.09881115,0.87241835,0.00000000,0.51901626,0.00000000
-4.73936968,1.39169526,0.93429152,0.41233931,0.00448943,0.10426671,0.90564108,0.00000000,0.54739146,0.00000000
-4.73336668,1.45970277,0.98229637,0.43582912,0.00490152,0.10940563,0.93451566,0.00000000,0.57403168,0.00000000
-4.72736368,1.52308490,1.02721775,0.45866368,0.00535738,0.11414459,0.95861731,0.00000000,0.59858999,0.00000000
-4.72136068,1.58103081,1.06847740,0.48057505,0.00586362,0.11840677,0.97762258,0.00000000,0.62076310,0.00000000
-4.71535768,1.63284148,1.10557584,0.50131368,0.00642832,0.12212362,0.99131924,0.00000000,0.64030045,0.00000000
-4.70935468,1.67794696,1.13810455,0.52065309,0.00706102,0.12523628,0.99961253,0.00000000,0.65701164,0.00000000
-4.70335168,1.71592005,1.16575561,0.53839433,0.00777271,0.12769689,1.00252732,0.00000000,0.67077199,0.00000000
-4.69734867,1.74648613,1.18832818,0.55437017,0.00857577,0.12946948,1.00020637,0.00000000,0.68152581,0.00000000
-4.69134567,1.76952837,1.20573178,0.56844861,0.00948387,0.13053058,0.99290439,0.00000000,0.68928738,0.00000000
-4.68534267,1.78508846,1.21798617,0.58053580,0.01051183,0.13086950,0.98097852,0.00000000,0.69413942,0.00000000
-4.67933967,1.79336254,1.22521800,0.59057813,0.01167541,0.13048820,0.96487548,0.00000000,0.69622933,0.00000000
-4.67333667,1.79469269,1.22765438,0.59856330,0.01299114,0.12940092,0.94511605,0.00000000,0.69576314,0.00000000
-4.66733367,1.78955429,1.22561371,0.60452047,0.01447596,0.12763342,0.92227758,0.00000000,0.69299771,0.00000000
-4.66133067,1.77853979,1.21949429,0.60851931,0.01614697,0.12522201,0.89697533,0.00000000,0.68823131,0.00000000
-4.65532766,1.76233945,1.20976108,0.61066796,0.01802106,0.12221237,0.86984338,0.00000000,0.68179314,0.00000000
-4.64932466,1.74171996,1.19693128,0.61111001,0.02011451,0.11865819,0.84151596,0.00000000,0.67403222,0.00000000
-4.64332166,1.71750158,1.18155917,0.61002036,0.02244254,0.11461975,0.81260986,0.00000000,0.66530605,0.00000000
