energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,6.44120747,-5.75362367,0.07416604,-0.06007340,0.83225072,-0.73952929,1.87060314,-1.64521277,0.95280802,-0.80472869,0.81072708,-0.62774501,0.00000000,-0.00000000,0.17784093,-0.17969037,2.67964011,-2.39309336
-5.93396698,6.59589337,-5.92331744,0.07747680,-0.06412441,0.85161826,-0.76517869,1.92931034,-1.70727834,0.97203969,-0.83072696,0.86050390,-0.67307547,0.00000000,-0.00000000,0.17646776,-0.17988564,2.75542341,-2.46787479
-5.92796398,6.74206548,-6.09388441,0.08053376,-0.06819659,0.86870875,-0.79034478,1.98507249,-1.76942395,0.98868954,-0.85602604,0.90982192,-0.72032667,0.00000000,-0.00000000,0.17478854,-0.17972062,2.82947935,-2.54431471
-5.92196098,6.87719767,-6.26302128,0.08327983,-0.07222310,0.88318581,-0.81454088,2.03709147,-1.83077264,1.00241543,-0.88018743,0.95793369,-0.76894822,0.00000000,-0.00000000,0.17281627,-0.17920888,2.90067140,-2.62162916
-5.91595798,6.99888312,-6.42836568,0.08566305,-0.07613541,0.89478315,-0.83730419,2.08466872,-1.89048965,1.01293003,-0.90277623,1.00408737,-0.81833644,0.00000000,-0.00000000,0.17056288,-0.17836629,2.96783930,-2.69896377
-5.90995498,7.10489241,-6.58752594,0.08763807,-0.07986473,0.90331152,-0.85820746,2.12722138,-1.94779822,1.02000951,-0.92337148,1.04754512,-0.86784337,0.00000000,-0.00000000,0.16803906,-0.17720974,3.02982583,-2.77539726
-5.90395198,7.19323122,-6.73811757,0.08916748,-0.08334360,0.90866328,-0.87686985,2.16429513,-2.00199416,1.02350071,-0.94157695,1.08760212,-0.91678802,0.00000000,-0.00000000,0.16525433,-0.17575591,3.08550653,-2.84994970
-5.89794897,7.26219505,-6.87780547,0.09022293,-0.08650750,0.91081416,-0.89296670,2.19557286,-2.05245886,1.02332642,-0.95703183,1.12360555,-0.96446980,0.00000000,-0.00000000,0.16221745,-0.17402037,3.13382101,-2.92159573
-5.89194597,7.31041831,-7.00435067,0.09078607,-0.08929654,0.90982240,-0.90623763,2.22087890,-2.09867010,1.01948852,-0.96942096,1.15497259,-1.01018356,0.00000000,-0.00000000,0.15893693,-0.17201693,3.17380446,-2.98928237
-5.88594297,7.33691529,-7.11565975,0.09084924,-0.09165708,0.90582505,-0.91649264,2.24017812,-2.14021022,1.01206894,-0.97848412,1.18120688,-1.05323607,0.00000000,-0.00000000,0.15542178,-0.16975731,3.20461778,-3.05195095
-5.87993997,7.34111068,-7.20983482,0.09041581,-0.09354324,0.89903175,-0.92361601,2.25357003,-2.17677115,1.00122830,-0.98402395,1.20191239,-1.09296304,0.00000000,-0.00000000,0.15168224,-0.16725111,3.22557457,-3.10856227
-5.87393697,7.32285793,-7.28522161,0.08950027,-0.09491826,0.88971622,-0.92756766,2.26127783,-2.20815601,0.98720234,-0.98591216,1.21680431,-1.12874627,0.00000000,-0.00000000,0.14773057,-0.16450613,3.23616378,-3.15812367
-5.86793397,7.28244399,-7.34045333,0.08812796,-0.09575562,0.87820575,-0.92838196,2.26363275,-2.23427691,0.97029627,-0.98409376,1.22571632,-1.16003010,0.00000000,-0.00000000,0.14358172,-0.16152886,3.23606654,-3.19971700
-5.86193097,7.22057999,-7.37448783,0.08633453,-0.09603987,0.86486928,-0.92616407,2.26105442,-2.25514897,0.95087730,-0.97858908,1.22860377,-1.18633636,0.00000000,-0.00000000,0.13925387,-0.15832520,3.22516628,-3.23252566
-5.85592796,7.13837792,-7.38663612,0.08416506,-0.09576721,0.85010449,-0.92108387,2.25402805,-2.27088073,0.92936550,-0.96949356,1.22554285,-1.20727727,0.00000000,-0.00000000,0.13476875,-0.15490125,3.20355166,-3.25585957
-5.84992496,7.03731413,-7.37658055,0.08167291,-0.09494568,0.83432449,-0.91336789,2.24307944,-2.28166105,0.90622353,-0.95697532,1.21672561,-1.22256565,0.00000000,-0.00000000,0.13015177,-0.15126424,3.17151196,-3.26917656
-5.84392196,6.91918142,-7.34438156,0.07891842,-0.09359505,0.81794457,-0.90328958,2.22874918,-2.28774331,0.88194545,-0.94127064,1.20245106,-1.23202191,0.00000000,-0.00000000,0.12543188,-0.14742326,3.12952536,-3.27209917
-5.83791896,6.78603160,-7.29047271,0.07596728,-0.09174635,0.80136978,-0.89115839,2.21156727,-2.28942735,0.85704503,-0.92267763,1.18311304,-1.23557749,0.00000000,-0.00000000,0.12064118,-0.14339007,3.07824067,-3.26442575
-5.83191596,6.64011157,-7.21564401,0.07288891,-0.08944107,0.78498348,-0.87730820,2.19202948,-2.28704029,0.83204392,-0.90154838,1.15918516,-1.23327469,0.00000000,-0.00000000,0.11581433,-0.13917959,3.01845363,-3.24613568
-5.82591296,6.48379559,-7.12101472,0.06975466,-0.08673014,0.76913763,-0.86208570,2.17057676,-2.28091705,0.80746011,-0.87827997,1.13120380,-1.22526290,0.00000000,-0.00000000,0.11098786,-0.13481028,2.95107906,-3.21738823
-5.81990995,6.31951711,-7.00799693,0.06663601,-0.08367258,0.75414482,-0.84583928,2.14757882,-2.27138169,0.78379685,-0.85330476,1.09974991,-1.21179135,0.00000000,-0.00000000,0.10619920,-0.13030429,2.87712037,-3.17851540
-5.81390695,6.14970313,-6.87825207,0.06360283,-0.08033399,0.74027251,-0.82890883,2.12332273,-2.25873077,0.76153240,-0.82708036,1.06543043,-1.19319900,0.00000000,-0.00000000,0.10148586,-0.12568735,2.79763811,-3.13000940
-5.80790395,5.97671386,-6.73364274,0.06072167,-0.07678494,0.72773940,-0.81161710,2.09800721,-2.24321951,0.74111080,-0.80007969,1.02886026,-1.16990191,0.00000000,-0.00000000,0.09688446,-0.12098851,2.71371907,-3.07250541
-5.80190095,5.80279012,-6.57618223,0.05805419,-0.07309922,0.71671403,-0.79426275,2.07174285,-2.22505188,0.72293375,-0.77278145,0.99064546,-1.14237891,0.00000000,-0.00000000,0.09242994,-0.11623962,2.62644749,-3.00676095
-5.79589795,5.63001025,-6.40798444,0.05565580,-0.06935208,0.70731543,-0.77711548,2.04455813,-2.20437498,0.70735385,-0.74566128,0.95136844,-1.11115610,0.00000000,-0.00000000,0.08815480,-0.11147479,2.53687944,-2.93363297
-5.78989495,5.46025757,-6.23121641,0.05357441,-0.06561854,0.69961561,-0.76041320,2.01641101,-2.18127841,0.69466902,-0.71918391,0.91157543,-1.07679119,0.00000000,-0.00000000,0.08408859,-0.10672963,2.44602154,-2.85405390
-5.78389195,5.29519896,-6.04805539,0.05184946,-0.06197170,0.69364359,-0.74436139,1.98720494,-2.15579850,0.68511836,-0.69379620,0.87176686,-1.03985809,0.00000000,-0.00000000,0.08025756,-0.10204059,2.35481440,-2.76900806
-5.77788894,5.13627406,-5.86065198,0.05051120,-0.05848129,0.68939054,-0.72913420,1.95680853,-2.12792725,0.67887916,-0.66992138,0.83239043,-1.00093256,0.00000000,-0.00000000,0.07668442,-0.09744422,2.26412110,-2.67950926
-5.77188594,4.98469415,-5.67110016,0.04958016,-0.05521223,0.68681576,-0.71487729,1.92507738,-2.09762539,0.67606518,-0.64795421,0.79383722,-0.96057941,0.00000000,-0.00000000,0.07338843,-0.09297652,2.17472060,-2.58658072
-5.76588294,4.84144933,-5.48141435,0.04906692,-0.05222349,0.68585289,-0.70171182,1.89187661,-2.06483883,0.67672601,-0.62825707,0.75644022,-0.91934151,0.00000000,-0.00000000,0.07038550,-0.08867241,2.08730544,-2.49123761
-5.75987994,4.70732179,-5.29351323,0.04897210,-0.04956705,0.68641601,-0.68973922,1.85710263,-2.02951715,0.68084744,-0.61115679,0.72047536,-0.87773107,0.00000000,-0.00000000,0.06768847,-0.08456523,2.00248317,-2.39447285
-5.75387694,4.58290321,-5.10920933,0.04928655,-0.04728714,0.68840532,-0.67904621,1.82070251,-1.99163312,0.68835268,-0.59694202,0.68616421,-0.83622294,0.00000000,-0.00000000,0.06530747,-0.08068643,1.92078052,-2.29724578
-5.74787394,4.46861386,-4.93020287,0.04999184,-0.04541958,0.69171191,-0.66970964,1.78268979,-1.95120167,0.69910445,-0.58586087,0.65367820,-0.79525016,0.00000000,-0.00000000,0.06325024,-0.07706532,1.84264920,-2.20047382
-5.74187094,4.36472133,-4.75807848,0.05106085,-0.04399142,0.69622151,-0.66180053,1.74315546,-1.90829694,0.71290772,-0.57811878,0.62314355,-0.75520131,0.00000000,-0.00000000,0.06152244,-0.07372891,1.76847232,-2.10502633
-5.73586793,4.27135704,-4.59430263,0.05245857,-0.04302063,0.70181696,-0.65538707,1.70227341,-1.86306620,0.72951299,-0.57387632,0.59464653,-0.71641960,0.00000000,-0.00000000,0.06012787,-0.07070175,1.69857057,-2.01172020
-5.72986493,4.18852900,-4.44022033,0.05414308,-0.04251608,0.70837937,-0.65053617,1.66029983,-1.81573935,0.74862028,-0.57324687,0.56823870,-0.67920305,0.00000000,-0.00000000,0.05906855,-0.06800590,1.63320716,-1.92131643
-5.72386193,4.11612993,-4.29704938,0.05606657,-0.04247758,0.71578802,-0.64731335,1.61756656,-1.76663332,0.76988345,-0.57629408,0.54394157,-0.64380568,0.00000000,-0.00000000,0.05834465,-0.06566073,1.57259101,-1.83451691
-5.71785893,4.05394041,-4.16587123,0.05817657,-0.04289612,0.72391906,-0.64578096,1.57446879,-1.71615054,0.79291514,-0.58302934,0.52175052,-0.61043905,0.00000000,-0.00000000,0.05795430,-0.06368279,1.51687792,-1.75196089
-5.71185593,4.00162727,-4.04761755,0.06041707,-0.04375415,0.73264331,-0.64599469,1.53144769,-1.66477167,0.81729202,-0.59340897,0.50163790,-0.57927405,0.00000000,-0.00000000,0.05789317,-0.06208554,1.46616953,-1.67422051
-5.70585293,3.95873808,-3.94305278,0.06272989,-0.04502608,0.74182340,-0.64799865,1.48896925,-1.61304243,0.84256060,-0.60733172,0.48355519,-0.55044250,0.00000000,-0.00000000,0.05815400,-0.06087895,1.42051040,-1.60179524
-5.69984992,3.92469294,-3.85275276,0.06505587,-0.04667880,0.75131059,-0.65181926,1.44750042,-1.56155532,0.86824346,-0.62463651,0.46743429,-0.52403843,0.00000000,-0.00000000,0.05872598,-0.06006910,1.37988357,-1.53510511
-5.69384692,3.89877533,-3.77708092,0.06733618,-0.04867235,0.76094169,-0.65745845,1.40748422,-1.51092719,0.89384591,-0.64510072,0.45318821,-0.50011906,0.00000000,-0.00000000,0.05959412,-0.05965763,1.34420535,-1.47448280
-5.68784392,3.88012394,-3.71616332,0.06951347,-0.05096064,0.77053640,-0.66488645,1.36931524,-1.46177366,0.91886319,-0.66843944,0.44071130,-0.47870525,0.00000000,-0.00000000,0.06073867,-0.05964108,1.31332014,-1.42016524
-5.68184092,3.86772726,-3.66986463,0.07153313,-0.05349231,0.77989547,-0.67403501,1.33331724,-1.41468211,0.94278800,-0.69430578,0.42987939,-0.45978181,0.00000000,-0.00000000,0.06213455,-0.06001035,1.28699609,-1.37228503
-5.67583792,3.86042312,-3.63776717,0.07334425,-0.05621165,0.78880003,-0.68479124,1.29972403,-1.37018448,0.96511864,-0.72229259,0.42055006,-0.44329753,0.00000000,-0.00000000,0.06375100,-0.06075007,1.26492252,-1.33086261
-5.66983492,3.85690451,-3.61915531,0.07490068,-0.05905957,0.79701220,-0.69699289,1.26866503,-1.32873174,0.98536734,-0.75193591,0.41256332,-0.42916543,0.00000000,-0.00000000,0.06555141,-0.06183807,1.24670994,-1.29579992
-5.66383192,3.85573318,-3.61300735,0.07616183,-0.06197469,0.80427740,-0.71042533,1.24015639,-1.29067135,1.00306899,-0.78272005,0.40574310,-0.41726329,0.00000000,-0.00000000,0.06749339,-0.06324506,1.23189313,-1.26687638
-5.65782891,3.85536152,-3.61799677,0.07709342,-0.06489442,0.81032810,-0.72482065,1.21409809,-1.25622910,1.01779003,-0.81408463,0.39989943,-0.40743474,0.00000000,-0.00000000,0.06952919,-0.06493441,1.21993803,-1.24374795
-5.65182591,3.85416317,-3.63250429,0.07766805,-0.06775617,0.81488930,-0.73985922,1.19027744,-1.22549642,1.02913733,-0.84543352,0.39483173,-0.39949120,0.00000000,-0.00000000,0.07160637,-0.06686225,1.21025228,-1.22594992
-5.64582291,3.85047159,-3.65464166,0.07786563,-0.07049848,0.81768531,-0.75517378,1.16837866,-1.19842397,1.03676688,-0.87614548,0.39033304,-0.39321476,0.00000000,-0.00000000,0.07366880,-0.06897786,1.20219963,-1.21290396
-5.63981991,3.84262581,-3.68228747,0.07767362,-0.07306224,0.81844774,-0.77035601,1.14799806,-1.17482187,1.04039214,-0.90558645,0.38619517,-0.38836215,0.00000000,-0.00000000,0.07565797,-0.07122427,1.19511772,-1.20392956
-5.63381691,3.82902145,-3.71313447,0.07708716,-0.07539179,0.81692437,-0.78496556,1.12866394,-1.15436673,1.03979161,-0.93312310,0.38221458,-0.38466983,0.00000000,-0.00000000,0.07751450,-0.07353932,1.18833868,-1.19825986
-5.62781391,3.80816510,-3.74474745,0.07610898,-0.07743608,0.81288834,-0.79854120,1.10986017,-1.13661498,1.03481550,-0.95813739,0.37819884,-0.38186016,0.00000000,-0.00000000,0.07917989,-0.07585691,1.18121172,-1.19506164
-5.62181091,3.77872950,-3.77462973,0.07474920,-0.07914961,0.80614738,-0.81061361,1.09105203,-1.12102208,1.02539122,-0.98004156,0.37397333,-0.37964846,0.00000000,-0.00000000,0.08059837,-0.07810858,1.17312672,-1.19345893
-5.61580790,3.73960668,-3.80029610,0.07302491,-0.08049343,0.79655243,-0.82071946,1.07171302,-1.10696638,1.01152723,-0.99829323,0.36938778,-0.37775089,0.00000000,-0.00000000,0.08171873,-0.08022532,1.16353769,-1.19255934
-5.60980490,3.68995660,-3.81934934,0.07095964,-0.08143582,0.78400529,-0.82841606,1.05135113,-1.09377658,0.99331521,-1.01240993,0.36432251,-0.37589266,0.00000000,-0.00000000,0.08249620,-0.08213947,1.15198497,-1.19148229
-5.60380190,3.62924836,-3.82955721,0.06858271,-0.08195296,0.76846488,-0.83329600,1.02953320,-1.08076140,0.97093025,-1.02198266,0.35869371,-0.37381652,0.00000000,-0.00000000,0.08289409,-0.08378682,1.13811495,-1.18938788
-5.59779890,3.55729171,-3.82892670,0.06592843,-0.08202937,0.74995156,-0.83500118,1.00590620,-1.06723989,0.94462890,-1.02668791,0.35245782,-0.37129095,0.00000000,-0.00000000,0.08288522,-0.08510858,1.12169630,-1.18550534
-5.59179590,3.47425704,-3.81577244,0.06303522,-0.08165812,0.72854949,-0.83323547,0.98021438,-1.05257095,0.91474499,-1.02629760,0.34561438,-0.36811784,0.00000000,-0.00000000,0.08245311,-0.08605333,1.10263181,-1.17915969
-5.58579290,3.38068218,-3.78877593,0.05994464,-0.08084088,0.70440662,-0.82777559,0.95231143,-1.03618075,0.88168333,-1.02068664,0.33820732,-0.36413927,0.00000000,-0.00000000,0.08159271,-0.08657877,1.08096504,-1.16979556
-5.57978989,3.27746547,-3.74703337,0.05670038,-0.07958779,0.67773239,-0.81847955,0.92216728,-1.01758667,0.84591123,-1.00983774,0.33032461,-0.35924306,0.00000000,-0.00000000,0.08031078,-0.08665317,1.05688144,-1.15699712
-5.57378689,3.16584474,-3.69008958,0.05334724,-0.07791703,0.64879308,-0.80529242,0.88986937,-0.99641677,0.80794815,-0.99384308,0.32209600,-0.35336690,0.00000000,-0.00000000,0.07862583,-0.08625655,1.03070357,-1.14050310
-5.56778389,3.04736297,-3.61795657,0.04993008,-0.07585431,0.61790518,-0.78824904,0.85561832,-0.97242406,0.76835368,-0.97290301,0.31368902,-0.34650075,0.00000000,-0.00000000,0.07656761,-0.08538140,1.00288063,-1.12021640
-5.56178089,2.92382164,-3.53111602,0.04649282,-0.07343208,0.58542677,-0.76747360,0.81971858,-0.94549502,0.72771426,-0.94732146,0.30530337,-0.33868749,0.00000000,-0.00000000,0.07417622,-0.08403300,0.97397255,-1.09620777
-5.55577789,2.79722368,-3.43050528,0.04307754,-0.07068866,0.55174764,-0.74317614,0.78256456,-0.91565219,0.68662894,-0.91749837,0.29716375,-0.33002176,0.00000000,-0.00000000,0.07150080,-0.08222931,0.94462922,-1.06871338
-5.54977489,2.66970807,-3.31748764,0.03972359,-0.06766720,0.51727817,-0.71564614,0.74462316,-0.88305100,0.64569475,-0.88391935,0.28951150,-0.32064690,0.00000000,-0.00000000,0.06859794,-0.08000038,0.91556578,-1.03812645
-5.54377189,2.54347898,-3.19380804,0.03646685,-0.06441455,0.48243786,-0.68524340,0.70641351,-0.84797109,0.60549204,-0.84714279,0.28259529,-0.31075025,0.00000000,-0.00000000,0.06552980,-0.07738743,0.88753480,-1.00498318
-5.53776888,2.42073195,-3.06153599,0.03333914,-0.06098007,0.44764368,-0.65238676,0.66848506,-0.81080290,0.56657039,-0.80778504,0.27666122,-0.30055685,0.00000000,-0.00000000,0.06236212,-0.07444141,0.86129656,-0.96994367
-5.53176588,2.30358029,-2.92299814,0.03036768,-0.05741441,0.41329885,-0.61754110,0.63139504,-0.77203015,0.52943538,-0.76650398,0.27194276,-0.29032183,0.00000000,-0.00000000,0.05916203,-0.07122146,0.83758860,-0.93376852
-5.52576288,2.19398435,-2.78070301,0.02757484,-0.05376827,0.37978252,-0.58120313,0.59568630,-0.73220929,0.49453679,-0.72398170,0.26865079,-0.28032173,0.00000000,-0.00000000,0.05599595,-0.06779292,0.81709576,-0.89729196
-5.51975988,2.09368650,-2.63726094,0.02497784,-0.05009127,0.34744059,-0.54388665,0.56186646,-0.69194694,0.46225849,-0.68090670,0.26696429,-0.27084506,0.00000000,-0.00000000,0.05292756,-0.06422535,0.80042189,-0.86139271
-5.51375688,2.00415414,-2.49530210,0.02258882,-0.04643083,0.31657804,-0.50610785,0.53038921,-0.65187622,0.43291037,-0.63795642,0.26702190,-0.26218236,0.00000000,-0.00000000,0.05001583,-0.06059037,0.78806436,-0.82696338
-5.50775388,1.92653275,-2.35739559,0.02041486,-0.04283122,0.28745308,-0.46837117,0.50163844,-0.61263314,0.40672245,-0.59578042,0.26891480,-0.25461617,0.00000000,-0.00000000,0.04731333,-0.05695954,0.78039234,-0.79487972
-5.50175088,1.86161067,-2.22597228,0.01845826,-0.03933268,0.26027301,-0.43115624,0.47591566,-0.57483387,0.38384143,-0.55498488,0.27268108,-0.24841114,0.00000000,-0.00000000,0.04486479,-0.05340230,0.77762977,-0.76597056
-5.49574787,1.80979657,-2.10325401,0.01671684,-0.03597075,0.23519203,-0.39490643,0.45343114,-0.53905383,0.36432957,-0.51611878,0.27830201,-0.24380464,0.00000000,-0.00000000,0.04270600,-0.04998410,0.77984356,-0.74098956
-5.48974487,1.77111044,-1.99119112,0.01518442,-0.03277571,0.21231086,-0.36001912,0.43429881,-0.50580912,0.34816606,-0.47966219,0.28570023,-0.24099814,0.00000000,-0.00000000,0.04086292,-0.04676466,0.78693772,-0.72058955
-5.48374187,1.74518804,-1.89141012,0.01385131,-0.02977228,0.19167801,-0.32683815,0.41853509,-0.47554096,0.33525059,-0.44601690,0.29474010,-0.24014959,0.00000000,-0.00000000,0.03935131,-0.04379654,0.79865338,-0.70530032
-5.47773887,1.73129851,-1.80517277,0.01270491,-0.02697941,0.17329266,-0.29564850,0.40606139,-0.44860351,0.32540914,-0.41549955,0.30523017,-0.24136709,0.00000000,-0.00000000,0.03817655,-0.04112394,0.81457500,-0.69551038
-5.47173587,1.72837446,-1.73334751,0.01173029,-0.02441029,0.15710870,-0.26667307,0.39670998,-0.42525511,0.31840162,-0.38833741,0.31692778,-0.24470396,0.00000000,-0.00000000,0.03733391,-0.03878182,0.83414248,-0.69145329
-5.46573287,1.73505317,-1.67639353,0.01091084,-0.02207248,0.14303995,-0.24007178,0.39023308,-0.40565328,0.31393121,-0.36466680,0.32954568,-0.25015547,0.00000000,-0.00000000,0.03680907,-0.03679529,0.85666875,-0.69319892
-5.45972986,1.74972740,-1.63435763,0.01022887,-0.01996825,0.13096605,-0.21594253,0.38631445,-0.38985319,0.31165500,-0.34453399,0.34276050,-0.25765729,0.00000000,-0.00000000,0.03657899,-0.03517939,0.88136228,-0.70064984
-5.45372686,1.77060411,-1.60688357,0.00966627,-0.01809500,0.12073892,-0.19432405,0.38458317,-0.37780958,0.31119567,-0.32789856,0.35622279,-0.26708577,0.00000000,-0.00000000,0.03661303,-0.03393902,0.90735385,-0.71354299
-5.44772386,1.79576879,-1.59323322,0.00920502,-0.01644576,0.11218946,-0.17520019,0.38462896,-0.36938182,0.31215380,-0.31463893,0.36956832,-0.27826016,0.00000000,-0.00000000,0.03687422,-0.03306931,0.93372642,-0.73145654
-5.44172086,1.82325345,-1.59231868,0.00882774,-0.01500984,0.10513427,-0.15850549,0.38601850,-0.36434184,0.31412048,-0.30455980,0.38243031,-0.29094656,0.00000000,-0.00000000,0.03732083,-0.03255609,0.95954731,-0.75382181
-5.43571786,1.85110574,-1.60274416,0.00851818,-0.01377346,0.09938222,-0.14413168,0.38831218,-0.36238454,0.31668988,-0.29740132,0.39445209,-0.30486388,0.00000000,-0.00000000,0.03790794,-0.03237672,0.98390139,-0.77994006
-5.42971486,1.87745709,-1.62285639,0.00826159,-0.01272051,0.09474064,-0.13193471,0.39108081,-0.36314024,0.31947136,-0.29284954,0.40529993,-0.31969138,0.00000000,-0.00000000,0.03858918,-0.03250103,1.00592421,-0.80900349
-5.42371186,1.90058750,-1.65080189,0.00804506,-0.01183319,0.09102103,-0.12174227,0.39392160,-0.36618884,0.32210080,-0.29054793,0.41467533,-0.33507783,0.00000000,-0.00000000,0.03931847,-0.03289254,1.02483384,-0.84012020
-5.41770885,1.91898498,-1.68458962,0.00785781,-0.01109277,0.08804416,-0.11336130,0.39647307,-0.37107521,0.32425090,-0.29010961,0.42232654,-0.35065204,0.00000000,-0.00000000,0.04005163,-0.03350967,1.03996032,-0.87234218
-5.41170585,1.93139773,-1.72215707,0.00769134,-0.01048021,0.08564448,-0.10658534,0.39842843,-0.37732536,0.32564010,-0.29112987,0.42805889,-0.36603437,0.00000000,-0.00000000,0.04074808,-0.03430725,1.05077171,-0.90469573
-5.40570285,1.93687744,-1.76143807,0.00753956,-0.00997683,0.08367377,-0.10120160,0.39954700,-0.38446296,0.32603988,-0.29319881,0.43174331,-0.38084909,0.00000000,-0.00000000,0.04137224,-0.03523797,1.05689577,-0.93621338
-5.39969985,1.93481246,-1.80043028,0.00739884,-0.00956487,0.08200404,-0.09699756,0.39966350,-0.39202580,0.32528039,-0.29591364,0.43332310,-0.39473703,0.00000000,-0.00000000,0.04189484,-0.03625393,1.05813651,-0.96596627
-5.39369685,1.92494985,-1.83726052,0.00726800,-0.00922794,0.08052962,-0.09376690,0.39869477,-0.39958165,0.32325406,-0.29889035,0.43281836,-0.40736823,0.00000000,-0.00000000,0.04229395,-0.03730820,1.05448517,-0.99309609
-5.38769385,1.90740584,-1.87024595,0.00714818,-0.00895149,0.07916848,-0.09131475,0.39664397,-0.40674327,0.31991732,-0.30177456,0.43032805,-0.41845413,0.00000000,-0.00000000,0.04255582,-0.03835633,1.04612515,-1.01684543
-5.38169085,1.88266453,-1.89794935,0.00704275,-0.00872314,0.07786281,-0.08946221,0.39360204,-0.41318196,0.31529038,-0.30425109,0.42602967,-0.42775879,0.00000000,-0.00000000,0.04267531,-0.03935779,1.03343077,-1.03658565
-5.37568784,1.85156498,-1.91922680,0.00695709,-0.00853293,0.07657884,-0.08805008,0.38974646,-0.41863949,0.30945503,-0.30605223,0.42017643,-0.43510891,0.00000000,-0.00000000,0.04265617,-0.04027729,1.01696003,-1.05184107
-5.36968484,1.81527751,-1.93326612,0.00689837,-0.00837345,0.07530607,-0.08694167,0.38533729,-0.42293781,0.30255075,-0.30696431,0.41309196,-0.44040202,0.00000000,-0.00000000,0.04251087,-0.04108597,0.99744154,-1.06230879
-5.36368184,1.77526978,-1.93961509,0.00687526,-0.00823999,0.07405577,-0.08602493,0.38071074,-0.42598647,0.29476913,-0.30683255,0.40516290,-0.44361261,0.00000000,-0.00000000,0.04226018,-0.04176233,0.97575614,-1.06787327
-5.35767884,1.73326415,-1.93819820,0.00689768,-0.00813050,0.07285903,-0.08521366,0.37627021,-0.42778733,0.28634695,-0.30556395,0.39682942,-0.44479599,0.00000000,-0.00000000,0.04193248,-0.04229297,0.95291378,-1.06861507
-5.35167584,1.69118755,-1.92932159,0.00697639,-0.00804554,0.07176432,-0.08444796,0.37247529,-0.42843647,0.27755808,-0.30312833,0.38857396,-0.44408949,0.00000000,-0.00000000,0.04156276,-0.04267309,0.93002647,-1.06481338
-5.34567284,1.65111535,-1.91366566,0.00712270,-0.00798810,0.07083456,-0.08369397,0.36982871,-0.42812310,0.26870454,-0.29955732,0.38090861,-0.44171102,0.00000000,-0.00000000,0.04119137,-0.04290666,0.90827805,-1.05694202
