energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.82591296,2.46662796,1.62219846,1.13547606,0.03968700,0.00148272,0.01645343,1.85786937
-5.81990995,2.45677823,1.63088808,1.13273260,0.03999859,0.00140674,0.01610177,1.85974952
-5.81390695,2.44658070,1.64288688,1.12730101,0.04067035,0.00133257,0.01583418,1.85989357
-5.80790395,2.43648937,1.65815870,1.11948220,0.04170070,0.00126103,0.01564801,1.85861163
-5.80190095,2.42687978,1.67654133,1.10959263,0.04308140,0.00119282,0.01553809,1.85617663
-5.79589795,2.41803275,1.69774813,1.09795242,0.04479734,0.00112860,0.01549702,1.85281237
-5.78989495,2.41012319,1.72137487,1.08487469,0.04682640,0.00106887,0.01551539,1.84868530
-5.78389195,2.40321514,1.74691160,1.07065676,0.04913944,0.00101406,0.01558221,1.84390083
-5.77788894,2.39726322,1.77375964,1.05557375,0.05170049,0.00096444,0.01568526,1.83850438
-5.77188594,2.39212071,1.80125292,1.03987464,0.05446712,0.00092016,0.01581157,1.83248709
-5.76588294,2.38755368,1.82868306,1.02378095,0.05739097,0.00088125,0.01594784,1.82579588
-5.75987994,2.38326046,1.85532701,1.00748781,0.06041857,0.00084762,0.01608093,1.81834710
-5.75387694,2.37889512,1.88047597,0.99116720,0.06349227,0.00081905,0.01619833,1.81004280
-5.74787394,2.37409360,1.90346419,0.97497259,0.06655144,0.00079526,0.01628851,1.80078834
-5.74187094,2.36850053,1.92369618,0.95904465,0.06953378,0.00077584,0.01634137,1.79051001
-5.73586793,2.36179521,1.94067070,0.94351709,0.07237681,0.00076036,0.01634851,1.77917130
-5.72986493,2.35371482,1.95400039,0.92852206,0.07501945,0.00074832,0.01630343,1.76678647
-5.72386193,2.34407326,1.96342578,0.91419445,0.07740358,0.00073919,0.01620174,1.75343019
-5.71785893,2.33277452,1.96882282,0.90067444,0.07947569,0.00073245,0.01604119,1.73924243
-5.71185593,2.31981931,1.97020354,0.88810801,0.08118838,0.00072758,0.01582164,1.72442805
-5.70585293,2.30530482,1.96770967,0.87664517,0.08250178,0.00072410,0.01554498,1.70925077
-5.69984992,2.28941734,1.96159958,0.86643584,0.08338473,0.00072155,0.01521490,1.69402182
-5.69384692,2.27241835,1.95222932,0.85762364,0.08381577,0.00071955,0.01483666,1.67908389
-5.68784392,2.25462500,1.94002869,0.85033800,0.08378378,0.00071775,0.01441680,1.66479124
-5.68184092,2.23638621,1.92547395,0.84468503,0.08328843,0.00071590,0.01396277,1.65148734
-5.67583792,2.21805619,1.90905852,0.84073803,0.08234010,0.00071379,0.01348261,1.63948142
-5.66983492,2.19996701,1.89126367,0.83852818,0.08095963,0.00071131,0.01298454,1.62902557
-5.66383192,2.18240219,1.87253057,0.83803639,0.07917764,0.00070838,0.01247668,1.62029392
-5.65782891,2.16557303,1.85323566,0.83918687,0.07703357,0.00070502,0.01196667,1.61336535
-5.65182591,2.14959940,1.83367044,0.84184314,0.07457441,0.00070127,0.01146147,1.60821108
-5.64582291,2.13449617,1.81402704,0.84580692,0.07185323,0.00069722,0.01096710,1.60468791
-5.63981991,2.12016621,1.79439011,0.85082022,0.06892755,0.00069302,0.01048851,1.60253791
-5.63381691,2.10640051,1.77473548,0.85657064,0.06585754,0.00068881,0.01002945,1.60139447
-5.62781391,2.09288530,1.75493558,0.86269983,0.06270422,0.00068475,0.00959251,1.60079475
-5.62181091,2.07921582,1.73477090,0.86881466,0.05952770,0.00068103,0.00917910,1.60019763
-5.61580790,2.06491568,1.71394699,0.87450060,0.05638546,0.00067778,0.00878953,1.59900636
-5.60980490,2.04946078,1.69211544,0.87933671,0.05333081,0.00067515,0.00842317,1.59659451
-5.60380190,2.03230618,1.66889793,0.88291127,0.05041150,0.00067326,0.00807861,1.59233379
-5.59779890,2.01291427,1.64391143,0.88483737,0.04766865,0.00067219,0.00775378,1.58562232
-5.59179590,1.99078265,1.61679341,0.88476761,0.04513583,0.00067198,0.00744624,1.57591157
-5.58579290,1.96547017,1.58722540,0.88240715,0.04283853,0.00067263,0.00715330,1.56273081
-5.57978989,1.93661958,1.55495375,0.87752448,0.04079387,0.00067410,0.00687221,1.54570769
-5.57378689,1.90397593,1.51980658,0.86995940,0.03901058,0.00067630,0.00660035,1.52458415
-5.56778389,1.86739980,1.48170612,0.85962803,0.03748931,0.00067912,0.00633538,1.49922690
-5.56178089,1.82687487,1.44067622,0.84652457,0.03622314,0.00068237,0.00607530,1.46963241
-5.55577789,1.78251008,1.39684469,0.83072008,0.03519834,0.00068588,0.00581856,1.43592628
-5.54977489,1.73453634,1.35044102,0.81235837,0.03439532,0.00068939,0.00556409,1.39835756
-5.54377189,1.68329861,1.30178965,0.79164946,0.03378970,0.00069268,0.00531134,1.35728849
-5.53776888,1.62924411,1.25129983,0.76886118,0.03335351,0.00069547,0.00506026,1.31318070
-5.53176588,1.57290751,1.19945259,0.74430927,0.03305644,0.00069752,0.00481122,1.26657868
-5.52576288,1.51489423,1.14678597,0.71834675,0.03286708,0.00069855,0.00456502,1.21809160
-5.51975988,1.45586279,1.09387929,0.69135301,0.03275416,0.00069834,0.00432277,1.16837440
-5.51375688,1.39650705,1.04133731,0.66372304,0.03268772,0.00069669,0.00408584,1.11810916
-5.50775388,1.33753909,0.98977502,0.63585738,0.03264011,0.00069342,0.00385578,1.06798723
-5.50175088,1.27967332,0.93980361,0.60815287,0.03258692,0.00068842,0.00363420,1.01869299
-5.49574787,1.22361210,0.89201794,0.58099452,0.03250771,0.00068164,0.00342275,0.97088925
-5.48974487,1.17003310,0.84698585,0.55474851,0.03238651,0.00067307,0.00322301,0.92520482
-5.48374187,1.11957831,0.80523924,0.52975636,0.03221221,0.00066279,0.00303643,0.88222393
-5.47773887,1.07284462,0.76726687,0.50633009,0.03197865,0.00065093,0.00286430,0.84247759
-5.47173587,1.03037579,0.73350878,0.48474832,0.03168457,0.00063771,0.00270768,0.80643660
-5.46573287,0.99265542,0.70435197,0.46525309,0.03133340,0.00062342,0.00256738,0.77450596
-5.45972986,0.96010090,0.68012715,0.44804733,0.03093279,0.00060840,0.00244395,0.74702039
-5.45372686,0.93305802,0.66110638,0.43329278,0.03049411,0.00059306,0.00233765,0.72424081
-5.44772386,0.91179618,0.64750130,0.42110831,0.03003178,0.00057785,0.00224844,0.70635163
-5.44172086,0.89650433,0.63946195,0.41156864,0.02956258,0.00056328,0.00217598,0.69345867
-5.43571786,0.88728761,0.63707599,0.40470351,0.02910488,0.00054987,0.00211968,0.68558799
-5.42971486,0.88416499,0.64036849,0.40049723,0.02867791,0.00053820,0.00207866,0.68268539
-5.42371186,0.88706807,0.64930220,0.39888897,0.02830104,0.00052881,0.00205180,0.68461714
-5.41770885,0.89584147,0.66377854,0.39977370,0.02799314,0.00052228,0.00203778,0.69117181
-5.41170585,0.91024479,0.68363930,0.40300397,0.02777197,0.00051916,0.00203506,0.70206360
-5.40570285,0.92995662,0.70866920,0.40839270,0.02765374,0.00051997,0.00204199,0.71693730
-5.39969985,0.95458039,0.73859926,0.41571696,0.02765270,0.00052522,0.00205681,0.73537486
-5.39369685,0.98365229,0.77311114,0.42472275,0.02778081,0.00053534,0.00207766,0.75690375
-5.38769385,1.01665087,0.81184207,0.43513072,0.02804758,0.00055073,0.00210271,0.78100689
-5.38169085,1.05300806,0.85439048,0.44664279,0.02845990,0.00057173,0.00213013,0.80713397
-5.37568784,1.09212128,0.90032192,0.45894925,0.02902194,0.00059857,0.00215817,0.83471369
-5.36968484,1.13336601,0.94917506,0.47173630,0.02973515,0.00063142,0.00218518,0.86316679
-5.36368184,1.17610823,1.00046744,0.48469367,0.03059815,0.00067034,0.00220967,0.89191899
-5.35767884,1.21971631,1.05370078,0.49752186,0.03160678,0.00071529,0.00223034,0.92041363
-5.35167584,1.26357162,1.10836550,0.50993896,0.03275406,0.00076611,0.00224607,0.94812325
-5.34567284,1.30707755,1.16394431,0.52168647,0.03403016,0.00082251,0.00225599,0.97455982
-5.33966983,1.34966666,1.21991497,0.53253412,0.03542240,0.00088407,0.00225942,0.99928304
-5.33366683,1.39080565,1.27575197,0.54228338,0.03691524,0.00095023,0.00225594,1.02190655
-5.32766383,1.42999837,1.33092761,0.55076954,0.03849031,0.00102030,0.00224533,1.04210182
-5.32166083,1.46678691,1.38491256,0.55786254,0.04012649,0.00109344,0.00222756,1.05959980
-5.31565783,1.50075122,1.43717635,0.56346638,0.04180008,0.00116870,0.00220281,1.07419034
-5.30965483,1.53150778,1.48718818,0.56751744,0.04348504,0.00124499,0.00217136,1.08571979
-5.30365183,1.55870763,1.53441853,0.56998182,0.04515331,0.00132114,0.00213364,1.09408704
-5.29764882,1.58203474,1.57834198,0.57085211,0.04677538,0.00139589,0.00209016,1.09923851
-5.29164582,1.60120489,1.61844156,0.57014368,0.04832081,0.00146792,0.00204149,1.10116261
-5.28564282,1.61596579,1.65421487,0.56789096,0.04975906,0.00153592,0.00198823,1.09988410
-5.27963982,1.62609872,1.68518214,0.56414390,0.05106029,0.00159856,0.00193096,1.09545881
-5.27363682,1.63142176,1.71089602,0.55896487,0.05219634,0.00165458,0.00187029,1.08796921
-5.26763382,1.63179484,1.73095292,0.55242619,0.05314172,0.00170283,0.00180675,1.07752087
-5.26163082,1.62712617,1.74500546,0.54460834,0.05387466,0.00174225,0.00174090,1.06424023
-5.25562781,1.61737984,1.75277549,0.53559898,0.05437808,0.00177200,0.00167320,1.04827349
-5.24962481,1.60258398,1.75406690,0.52549266,0.05464051,0.00179138,0.00160411,1.02978665
-5.24362181,1.58283885,1.74877755,0.51439123,0.05465689,0.00179998,0.00153406,1.00896643
-5.23761881,1.55832415,1.73690945,0.50240458,0.05442916,0.00179758,0.00146347,0.98602175
-5.23161581,1.52930483,1.71857661,0.48965178,0.05396669,0.00178426,0.00139272,0.96118548
-5.22561281,1.49613466,1.69400971,0.47626219,0.05328635,0.00176033,0.00132222,0.93471595
-5.21960980,1.45925706,1.66355720,0.46237636,0.05241247,0.00172638,0.00125239,0.90689791
-5.21360680,1.41920260,1.62768250,0.44814660,0.05137638,0.00168323,0.00118366,0.87804257
-5.20760380,1.37658308,1.58695705,0.43373682,0.05021571,0.00163191,0.00111646,0.84848635
-5.20160080,1.33208182,1.54204940,0.41932173,0.04897349,0.00157365,0.00105130,0.81858819
-5.19559780,1.28644054,1.49371052,0.40508510,0.04769690,0.00150980,0.00098864,0.78872525
-5.18959480,1.24044290,1.44275574,0.39121712,0.04643592,0.00144184,0.00092900,0.75928703
-5.18359180,1.19489535,1.39004405,0.37791090,0.04524174,0.00137129,0.00087289,0.73066791
-5.17758879,1.15060572,1.33645539,0.36535816,0.04416517,0.00129970,0.00082078,0.70325836
-5.17158579,1.10836047,1.28286679,0.35374415,0.04325488,0.00122856,0.00077315,0.67743514
-5.16558279,1.06890130,1.23012820,0.34324217,0.04255575,0.00115930,0.00073042,0.65355073
-5.15957979,1.03290212,1.17903892,0.33400776,0.04210724,0.00109323,0.00069293,0.63192244
-5.15357679,1.00094706,1.13032542,0.32617281,0.04194190,0.00103149,0.00066098,0.61282176
-5.14757379,0.97351062,1.08462141,0.31983998,0.04208409,0.00097503,0.00063473,0.59646428
-5.14157079,0.95094064,1.04245071,0.31507754,0.04254886,0.00092463,0.00061428,0.58300070
-5.13556778,0.93344476,1.00421368,0.31191508,0.04334120,0.00088081,0.00059958,0.57250940
-5.12956478,0.92108112,0.97017755,0.31034019,0.04445550,0.00084388,0.00059050,0.56499098
-5.12356178,0.91375364,0.94047096,0.31029637,0.04587542,0.00081392,0.00058674,0.56036502
-5.11755878,0.91121227,0.91508301,0.31168239,0.04757407,0.00079079,0.00058792,0.55846953
-5.11155578,0.91305833,0.89386674,0.31435323,0.04951456,0.00077415,0.00059353,0.55906299
-5.10555278,0.91875496,0.87654696,0.31812259,0.05165086,0.00076347,0.00060296,0.56182929
-5.09954977,0.92764230,0.86273218,0.32276698,0.05392905,0.00075807,0.00061552,0.56638535
-5.09354677,0.93895717,0.85193023,0.32803139,0.05628880,0.00075712,0.00063043,0.57229143
-5.08754377,0.95185656,0.84356705,0.33363630,0.05866516,0.00075972,0.00064689,0.57906358
-5.08154077,0.96544407,0.83700794,0.33928579,0.06099046,0.00076488,0.00066406,0.58618810
-5.07553777,0.97879856,0.83158061,0.34467663,0.06319640,0.00077161,0.00068109,0.59313734
-5.06953477,0.99100381,0.82659906,0.34950773,0.06521622,0.00077890,0.00069715,0.59938631
-5.06353177,1.00117813,0.82138758,0.35348982,0.06698672,0.00078578,0.00071147,0.60442942
-5.05752876,1.00850284,0.81530385,0.35635486,0.06845031,0.00079137,0.00072334,0.60779672
-5.05152576,1.01224837,0.80776033,0.35786475,0.06955681,0.00079486,0.00073214,0.60906897
-5.04552276,1.01179707,0.79824313,0.35781908,0.07026495,0.00079556,0.00073732,0.60789089
-5.03951976,1.00666183,0.78632771,0.35606143,0.07054368,0.00079292,0.00073850,0.60398200
-5.03351676,0.99649965,0.77169081,0.35248409,0.07037296,0.00078651,0.00073539,0.59714472
-5.02751376,0.98111988,0.75411824,0.34703095,0.06974426,0.00077609,0.00072784,0.58726933
-5.02151076,0.96048672,0.73350836,0.33969842,0.06866061,0.00076153,0.00071582,0.57433555
-5.01550775,0.93471609,0.70987125,0.33053446,0.06713620,0.00074289,0.00069944,0.55841092
-5.00950475,0.90406717,0.68332370,0.31963567,0.06519570,0.00072033,0.00067892,0.53964593
-5.00350175,0.86892904,0.65408054,0.30714276,0.06287310,0.00069417,0.00065460,0.51826635
-4.99749875,0.82980332,0.62244276,0.29323457,0.06021038,0.00066482,0.00062688,0.49456303
-4.99149575,0.78728361,0.58878309,0.27812090,0.05725585,0.00063281,0.00059626,0.46887992
-4.98549275,0.74203271,0.55352983,0.26203463,0.05406246,0.00059873,0.00056330,0.44160059
-4.97948974,0.69475892,0.51714982,0.24522343,0.05068596,0.00056322,0.00052857,0.41313427
-4.97348674,0.64619219,0.48013107,0.22794141,0.04718307,0.00052699,0.00049268,0.38390170
-4.96748374,0.59706136,0.44296621,0.21044115,0.04360981,0.00049072,0.00045624,0.35432163
-4.96148074,0.54807326,0.40613702,0.19296633,0.04001990,0.00045515,0.00041983,0.32479832
-4.95547774,0.49989439,0.37010086,0.17574533,0.03646339,0.00042096,0.00038400,0.29571071
-4.94947474,0.45313577,0.33527934,0.15898586,0.03298557,0.00038884,0.00034928,0.26740334
-4.94347174,0.40834127,0.30204941,0.14287093,0.02962611,0.00035944,0.00031612,0.24017939
-4.93746873,0.36597954,0.27073713,0.12755598,0.02641845,0.00033336,0.00028494,0.21429601
-4.93146573,0.32643945,0.24161387,0.11316745,0.02338954,0.00031116,0.00025608,0.18996164
-4.92546273,0.29002886,0.21489507,0.09980239,0.02055980,0.00029337,0.00022983,0.16733560
-4.91945973,0.25697637,0.19074101,0.08752934,0.01794327,0.00028044,0.00020641,0.14652937
-4.91345673,0.22743542,0.16925942,0.07638997,0.01554804,0.00027281,0.00018600,0.12760958
-4.90745373,0.20149044,0.15050946,0.06640164,0.01337677,0.00027082,0.00016872,0.11060225
-4.90145073,0.17916424,0.13450675,0.05756038,0.01142737,0.00027479,0.00015465,0.09549806
-4.89544772,0.16042638,0.12122896,0.04984437,0.00969372,0.00028496,0.00014383,0.08225821
-4.88944472,0.14520171,0.11062165,0.04321750,0.00816644,0.00030153,0.00013626,0.07082076
-4.88344172,0.13337897,0.10260411,0.03763310,0.00683369,0.00032460,0.00013193,0.06110699
-4.87743872,0.12481892,0.09707482,0.03303750,0.00568189,0.00035422,0.00013081,0.05302771
-4.87143572,0.11936182,0.09391657,0.02937343,0.00469641,0.00039034,0.00013285,0.04648929
-4.86543272,0.11683421,0.09300097,0.02658317,0.00386221,0.00043283,0.00013803,0.04139926
-4.85942971,0.11705483,0.09419248,0.02461148,0.00316439,0.00048145,0.00014630,0.03767148
-4.85342671,0.11983986,0.09735190,0.02340806,0.00258860,0.00053582,0.00015766,0.03523080
-4.84742371,0.12500749,0.10233951,0.02292990,0.00212150,0.00059550,0.00017213,0.03401714
-4.84142071,0.13238195,0.10901790,0.02314319,0.00175096,0.00065987,0.00018976,0.03398913
-4.83541771,0.14179732,0.11725461,0.02402502,0.00146631,0.00072822,0.00021066,0.03512717
-4.82941471,0.15310105,0.12692486,0.02556478,0.00125850,0.00079971,0.00023503,0.03743609
-4.82341171,0.16615739,0.13791417,0.02776535,0.00112017,0.00087338,0.00026316,0.04094720
-4.81740870,0.18085092,0.15012118,0.03064395,0.00104566,0.00094819,0.00029546,0.04571984
-4.81140570,0.19708990,0.16346055,0.03423276,0.00103103,0.00102300,0.00033248,0.05184236
-4.80540270,0.21480960,0.17786580,0.03857920,0.00107401,0.00109662,0.00037498,0.05943237
-4.79939970,0.23397535,0.19329211,0.04374576,0.00117393,0.00116784,0.00042394,0.06863620
-4.79339670,0.25458500,0.20971870,0.04980941,0.00133158,0.00123543,0.00048060,0.07962744
-4.78739370,0.27667074,0.22715078,0.05686045,0.00154917,0.00129820,0.00054654,0.09260435
-4.78139070,0.30029963,0.24562053,0.06500072,0.00183012,0.00135506,0.00062369,0.10778612
-4.77538769,0.32557289,0.26518710,0.07434111,0.00217895,0.00140499,0.00071443,0.12540773
-4.76938469,0.35262329,0.28593514,0.08499830,0.00260110,0.00144713,0.00082163,0.14571342
-4.76338169,0.38161072,0.30797190,0.09709072,0.00310275,0.00148076,0.00094867,0.16894868
-4.75737869,0.41271553,0.33142243,0.11073376,0.00369065,0.00150537,0.00109959,0.19535092
-4.75137569,0.44612983,0.35642321,0.12603421,0.00437188,0.00152066,0.00127903,0.22513882
-4.74537269,0.48204666,0.38311393,0.14308420,0.00515364,0.00152653,0.00149236,0.25850070
-4.73936968,0.52064745,0.41162783,0.16195463,0.00604306,0.00152310,0.00174568,0.29558222
-4.73336668,0.56208815,0.44208087,0.18268846,0.00704696,0.00151073,0.00204582,0.33647385
-4.72736368,0.60648455,0.47456008,0.20529414,0.00817161,0.00148995,0.00240037,0.38119872
-4.72136068,0.65389756,0.50911180,0.22973937,0.00942254,0.00146146,0.00281761,0.42970127
-4.71535768,0.70431924,0.54573030,0.25594573,0.01080427,0.00142616,0.00330649,0.48183762
-4.70935468,0.75766038,0.58434749,0.28378439,0.01232020,0.00138501,0.00387646,0.53736801
-4.70335168,0.81374050,0.62482452,0.31307334,0.01397234,0.00133909,0.00453739,0.59595227
-4.69734867,0.87228104,0.66694571,0.34357642,0.01576120,0.00128953,0.00529934,0.65714847
-4.69134567,0.93290244,0.71041554,0.37500433,0.01768559,0.00123747,0.00617234,0.72041558
-4.68534267,0.99512552,0.75485909,0.40701798,0.01974256,0.00118400,0.00716604,0.78512005
-4.67933967,1.05837749,0.79982608,0.43923392,0.02192726,0.00113021,0.00828943,0.85054664
-4.67333667,1.12200259,0.84479873,0.47123217,0.02423283,0.00107706,0.00955040,0.91591314
-4.66733367,1.18527709,0.88920321,0.50256597,0.02665043,0.00102545,0.01095534,0.98038878
-4.66133067,1.24742824,0.93242432,0.53277326,0.02916909,0.00097615,0.01250865,1.04311559
-4.65532766,1.30765622,0.97382289,0.56138954,0.03177578,0.00092978,0.01421230,1.10323202
-4.64932466,1.36515838,1.01275504,0.58796148,0.03445539,0.00088688,0.01606536,1.15989777
-4.64332166,1.41915444,1.04859269,0.61206078,0.03719076,0.00084782,0.01806354,1.21231885
-4.63731866,1.46891164,1.08074402,0.63329765,0.03996278,0.00081287,0.02019885,1.25977158
-4.63131566,1.51376851,1.10867330,0.65133327,0.04275048,0.00078219,0.02245927,1.30162464
-4.62531266,1.55315626,1.13191882,0.66589073,0.04553122,0.00075584,0.02482856,1.33735794
-4.61930965,1.58661671,1.15010831,0.67676384,0.04828093,0.00073380,0.02728616,1.36657750
-4.61330665,1.61381607,1.16297108,0.68382344,0.05097438,0.00071599,0.02980733,1.38902571
-4.60730365,1.63455393,1.17034637,0.68702100,0.05358562,0.00070228,0.03236329,1.40458639
-4.60130065,1.64876738,1.17218765,0.68638931,0.05608842,0.00069250,0.03492169,1.41328468
-4.59529765,1.65653005,1.16856276,0.68204025,0.05845685,0.00068650,0.03744718,1.41528168
-4.58929465,1.65804667,1.15965012,0.67415993,0.06066591,0.00068409,0.03990212,1.41086444
-4.58329165,1.65364337,1.14573127,0.66300134,0.06269230,0.00068513,0.04224748,1.40043171
-4.57728864,1.64375472,1.12718034,0.64887509,0.06451512,0.00068948,0.04444385,1.38447654
-4.57128564,1.62890821,1.10445108,0.63213862,0.06611677,0.00069705,0.04645254,1.36356649
-4.56528264,1.60970701,1.07806211,0.61318443,0.06748367,0.00070779,0.04823668,1.33832255
-4.55927964,1.58681217,1.04858121,0.59242799,0.06860707,0.00072169,0.04976238,1.30939796
-4.55327664,1.56092476,1.01660932,0.57029576,0.06948374,0.00073880,0.05099984,1.27745770
-4.54727364,1.53276887,0.98276490,0.54721383,0.07011646,0.00075923,0.05192428,1.24315974
-4.54127064,1.50307591,0.94766921,0.52359769,0.07051446,0.00078312,0.05251683,1.20713854
-4.53526763,1.47257061,0.91193291,0.49984326,0.07069352,0.00081070,0.05276517,1.16999156
-4.52926463,1.44195881,0.87614429,0.47631961,0.07067595,0.00084220,0.05266397,1.13226885
-4.52326163,1.41191713,0.84085921,0.45336324,0.07049021,0.00087793,0.05221513,1.09446595
-4.51725863,1.38308431,0.80659287,0.43127415,0.07017030,0.00091821,0.05142767,1.05701993
-4.51125563,1.35605398,0.77381333,0.41031344,0.06975486,0.00096338,0.05031753,1.02030837
-4.50525263,1.33136856,0.74293652,0.39070240,0.06928607,0.00101378,0.04890697,0.98465072
-4.49924962,1.30951403,0.71432273,0.37262281,0.06880827,0.00106975,0.04722391,0.95031174
-4.49324662,1.29091524,0.68827427,0.35621827,0.06836649,0.00113159,0.04530097,0.91750632
-4.48724362,1.27593155,0.66503423,0.34159633,0.06800488,0.00119954,0.04317450,0.88640528
-4.48124062,1.26485287,0.64478605,0.32883114,0.06776502,0.00127376,0.04088342,0.85714159
-4.47523762,1.25789598,0.62765395,0.31796653,0.06768446,0.00135432,0.03846807,0.82981665
-4.46923462,1.25520137,0.61370419,0.30901921,0.06779522,0.00144115,0.03596912,0.80450617
-4.46323162,1.25683083,0.60294704,0.30198216,0.06812264,0.00153407,0.03342644,0.78126573
-4.45722861,1.26276625,0.59533966,0.29682798,0.06868439,0.00163270,0.03087817,0.76013550
-4.45122561,1.27290977,0.59078984,0.29351224,0.06948990,0.00173652,0.02835983,0.74114448
-4.44522261,1.28708595,0.58916088,0.29197675,0.07054012,0.00184481,0.02590365,0.72431397
-4.43921961,1.30504602,0.59027733,0.29215287,0.07182764,0.00195667,0.02353804,0.70966066
-4.43321661,1.32647453,0.59393194,0.29396469,0.07333720,0.00207104,0.02128725,0.69719916
-4.42721361,1.35099855,0.59989348,0.29733225,0.07504663,0.00218667,0.01917116,0.68694432
-4.42121061,1.37819907,0.60791554,0.30217462,0.07692797,0.00230221,0.01720528,0.67891327
-4.41520760,1.40762465,0.61774579,0.30841292,0.07894896,0.00241617,0.01540088,0.67312728
-4.40920460,1.43880660,0.62913568,0.31597310,0.08107462,0.00252699,0.01376520,0.66961340
-4.40320160,1.47127511,0.64184999,0.32478848,0.08326896,0.00263308,0.01230179,0.66840582
-4.39719860,1.50457574,0.65567590,0.33480184,0.08549669,0.00273287,0.01101092,0.66954680
-4.39119560,1.53828513,0.67043103,0.34596694,0.08772480,0.00282483,0.00989001,0.67308698
-4.38519260,1.57202535,0.68597010,0.35824937,0.08992398,0.00290755,0.00893409,0.67908498
-4.37918959,1.60547579,0.70218958,0.37162658,0.09206979,0.00297978,0.00813627,0.68760595
-4.37318659,1.63838200,0.71903023,0.38608694,0.09414350,0.00304045,0.00748815,0.69871901
-4.36718359,1.67056081,0.73647698,0.40162785,0.09613257,0.00308872,0.00698020,0.71249342
-4.36118059,1.70190130,0.75455616,0.41825282,0.09803078,0.00312402,0.00660218,0.72899351
-4.35517759,1.73236147,0.77333011,0.43596757,0.09983795,0.00314605,0.00634336,0.74827231
-4.34917459,1.76196073,0.79288916,0.45477532,0.10155933,0.00315478,0.00619285,0.77036413
-4.34317159,1.79076856,0.81334149,0.47467140,0.10320470,0.00315050,0.00613974,0.79527637
-4.33716858,1.81888994,0.83480120,0.49563743,0.10478720,0.00313373,0.00617330,0.82298089
-4.33116558,1.84644841,0.85737518,0.51763539,0.10632196,0.00310527,0.00628308,0.85340542
-4.32516258,1.87356776,0.88114964,0.54060194,0.10782473,0.00306612,0.00645902,0.88642556
-4.31915958,1.90035363,0.90617681,0.56444332,0.10931038,0.00301745,0.00669152,0.92185802
-4.31315658,1.92687592,0.93246281,0.58903129,0.11079161,0.00296059,0.00697148,0.95945546
-4.30715358,1.95315351,0.95995734,0.61420032,0.11227767,0.00289693,0.00729040,0.99890380
