energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.87993997,0.68063250,0.01125947,0.00000000,0.01248073,0.46591257,0.41182553,0.18709582
-5.87393697,0.66472760,0.01065258,0.00000000,0.01185830,0.45857427,0.39946167,0.19016810
-5.86793397,0.65433101,0.01006779,0.00000000,0.01121645,0.45540857,0.38951304,0.19576937
-5.86193097,0.64985471,0.00951206,0.00000000,0.01056662,0.45670735,0.38231138,0.20398223
-5.85592796,0.65171364,0.00899342,0.00000000,0.00992070,0.46275483,0.37819739,0.21488034
-5.84992496,0.66030555,0.00852070,0.00000000,0.00929075,0.47381311,0.37750949,0.22852024
-5.84392196,0.67599046,0.00810330,0.00000000,0.00868866,0.49010734,0.38057228,0.24493308
-5.83791896,0.69907049,0.00775085,0.00000000,0.00812590,0.51181136,0.38768522,0.26411665
-5.83191596,0.72977094,0.00747302,0.00000000,0.00761325,0.53903438,0.39911185,0.28602829
-5.82591296,0.76822347,0.00727924,0.00000000,0.00716059,0.57180922,0.41506980,0.31057883
-5.81990995,0.81445193,0.00717851,0.00000000,0.00677673,0.61008274,0.43572207,0.33762812
-5.81390695,0.86836149,0.00717920,0.00000000,0.00646922,0.65370890,0.46116956,0.36698235
-5.80790395,0.92973148,0.00728890,0.00000000,0.00624433,0.70244473,0.49144533,0.39839342
-5.80190095,0.99821221,0.00751426,0.00000000,0.00610691,0.75594951,0.52651038,0.43156046
-5.79589795,1.07332592,0.00786086,0.00000000,0.00606039,0.81378720,0.56625135,0.46613363
-5.78989495,1.15447175,0.00833310,0.00000000,0.00610674,0.87543214,0.61047982,0.50172004
-5.78389195,1.24093456,0.00893412,0.00000000,0.00624648,0.94027774,0.65893349,0.53789162
-5.77788894,1.33189716,0.00966565,0.00000000,0.00647871,1.00764788,0.71127878,0.57419475
-5.77188594,1.42645554,0.01052794,0.00000000,0.00680115,1.07681063,0.76711512,0.61016120
-5.76588294,1.52363630,0.01151968,0.00000000,0.00721017,1.14699364,0.82598036,0.64531986
-5.75987994,1.62241577,0.01263790,0.00000000,0.00770084,1.21740062,0.88735736,0.67920899
-5.75387694,1.72173987,0.01387788,0.00000000,0.00826702,1.28722821,0.95068147,0.71138811
-5.74787394,1.82054406,0.01523311,0.00000000,0.00890144,1.35568271,1.01534862,0.74144936
-5.74187094,1.91777264,0.01669519,0.00000000,0.00959574,1.42199576,1.08072383,0.76902753
-5.73586793,2.01239670,0.01825384,0.00000000,0.01034062,1.48543867,1.14615008,0.79380847
-5.72986493,2.10343023,0.01989687,0.00000000,0.01112591,1.54533479,1.21095703,0.81553559
-5.72386193,2.18994402,0.02161019,0.00000000,0.01194074,1.60106953,1.27446990,0.83401404
-5.71785893,2.27107710,0.02337794,0.00000000,0.01277361,1.65209800,1.33601797,0.84911261
-5.71185593,2.34604557,0.02518257,0.00000000,0.01361264,1.69795005,1.39494296,0.86076331
-5.70585293,2.41414910,0.02700501,0.00000000,0.01444564,1.73823290,1.45060715,0.86895878
-5.69984992,2.47477519,0.02882492,0.00000000,0.01526037,1.77263160,1.50240112,0.87374776
-5.69384692,2.52740156,0.03062098,0.00000000,0.01604470,1.80090759,1.54975141,0.87522909
-5.68784392,2.57159718,0.03237125,0.00000000,0.01678681,1.82289589,1.59212787,0.87354445
-5.68184092,2.60702221,0.03405351,0.00000000,0.01747543,1.83850123,1.62905083,0.86887053
-5.67583792,2.63342745,0.03564577,0.00000000,0.01810000,1.84769376,1.66009806,0.86141088
-5.66983492,2.65065359,0.03712671,0.00000000,0.01865091,1.85050450,1.68491151,0.85138801
-5.66383192,2.65863043,0.03847615,0.00000000,0.01911968,1.84702117,1.70320366,0.83903606
-5.65782891,2.65737642,0.03967555,0.00000000,0.01949915,1.83738440,1.71476340,0.82459436
-5.65182591,2.64699827,0.04070851,0.00000000,0.01978361,1.82178452,1.71946125,0.80830201
-5.64582291,2.62769074,0.04156115,0.00000000,0.01996893,1.80045900,1.71725357,0.79039377
-5.63981991,2.59973623,0.04222250,0.00000000,0.02005270,1.77369042,1.70818575,0.77109703
-5.63381691,2.56350386,0.04268479,0.00000000,0.02003422,1.74180471,1.69239382,0.75063005
-5.62781391,2.51944778,0.04294369,0.00000000,0.01991456,1.70516952,1.67010446,0.72920109
-5.62181091,2.46810422,0.04299836,0.00000000,0.01969653,1.66419237,1.64163311,0.70700847
-5.61580790,2.41008702,0.04285150,0.00000000,0.01938459,1.61931842,1.60738012,0.68424115
-5.60980490,2.34608153,0.04250920,0.00000000,0.01898478,1.57102745,1.56782477,0.66107975
-5.60380190,2.27683659,0.04198074,0.00000000,0.01850456,1.51983012,1.52351739,0.63769767
-5.59779890,2.20315479,0.04127828,0.00000000,0.01795262,1.46626321,1.47506963,0.61426232
-5.59179590,2.12588122,0.04041645,0.00000000,0.01733868,1.41088405,1.42314324,0.59093619
-5.58579290,2.04589089,0.03941193,0.00000000,0.01667328,1.35426414,1.36843764,0.56787764
-5.57978989,1.96407554,0.03828291,0.00000000,0.01596752,1.29698225,1.31167681,0.54524158
-5.57378689,1.88133013,0.03704864,0.00000000,0.01523285,1.23961715,1.25359596,0.52317978
-5.56778389,1.79853977,0.03572890,0.00000000,0.01448080,1.18274038,1.19492847,0.50184107
-5.56178089,1.71656747,0.03434354,0.00000000,0.01372277,1.12690935,1.13639358,0.48137130
-5.55577789,1.63624342,0.03291210,0.00000000,0.01296985,1.07266095,1.07868521,0.46191326
-5.54977489,1.55835589,0.03145344,0.00000000,0.01223257,1.02050602,1.02246237,0.44360644
-5.54377189,1.48364426,0.02998550,0.00000000,0.01152085,0.97092473,0.96834113,0.42658684
-5.53776888,1.41279401,0.02852516,0.00000000,0.01084380,0.92436295,0.91688861,0.41098664
-5.53176588,1.34643380,0.02708814,0.00000000,0.01020965,0.88122958,0.86861855,0.39693384
-5.52576288,1.28513419,0.02568898,0.00000000,0.00962571,0.84189474,0.82398872,0.38455177
-5.51975988,1.22940780,0.02434119,0.00000000,0.00909834,0.80668851,0.78339966,0.37395833
-5.51375688,1.17971036,0.02305733,0.00000000,0.00863291,0.77590023,0.74719462,0.36526505
-5.50775388,1.13644223,0.02184924,0.00000000,0.00823384,0.74977777,0.71566030,0.35857575
-5.50175088,1.09994990,0.02072818,0.00000000,0.00790461,0.72852694,0.68902811,0.35398487
-5.49574787,1.07052705,0.01970511,0.00000000,0.00764782,0.71231046,0.66747558,0.35157534
-5.48974487,1.04841491,0.01879084,0.00000000,0.00746517,0.70124677,0.65112781,0.35141619
-5.48374187,1.03380163,0.01799618,0.00000000,0.00735755,0.69540832,0.64005866,0.35355982
-5.47773887,1.02682079,0.01733209,0.00000000,0.00732508,0.69481964,0.63429174,0.35803911
-5.47173587,1.02754891,0.01680966,0.00000000,0.00736708,0.69945530,0.63380109,0.36486455
-5.46573287,1.03600241,0.01644016,0.00000000,0.00748214,0.70923793,0.63851181,0.37402160
-5.45972986,1.05213419,0.01623485,0.00000000,0.00766815,0.72403665,0.64830065,0.38546837
-5.45372686,1.07583023,0.01620489,0.00000000,0.00792227,0.74366627,0.66299690,0.39913398
-5.44772386,1.10690667,0.01636098,0.00000000,0.00824098,0.76788741,0.68238373,0.41491765
-5.44172086,1.14510769,0.01671312,0.00000000,0.00862004,0.79640799,0.70620019,0.43268872
-5.43571786,1.19010453,0.01727013,0.00000000,0.00905458,0.82888618,0.73414403,0.45228770
-5.42971486,1.24149595,0.01803925,0.00000000,0.00953905,0.86493481,0.76587553,0.47352842
-5.42371186,1.29881018,0.01902565,0.00000000,0.01006727,0.90412745,0.80102221,0.49620104
-5.41770885,1.36150846,0.02023191,0.00000000,0.01063245,0.94600581,0.83918440,0.52007612
-5.41170585,1.42899002,0.02165750,0.00000000,0.01122727,0.99008825,0.87994163,0.54490932
-5.40570285,1.50059847,0.02329834,0.00000000,0.01184389,1.03587918,0.92285947,0.57044659
-5.39969985,1.57562918,0.02514635,0.00000000,0.01247406,1.08287878,0.96749658,0.59642963
-5.39369685,1.65333756,0.02718909,0.00000000,0.01310920,1.13059263,1.01341176,0.62260132
-5.38769385,1.73294782,0.02940954,0.00000000,0.01374050,1.17854086,1.06017052,0.64871079
-5.38169085,1.81366209,0.03178596,0.00000000,0.01435906,1.22626629,1.10735109,0.67451797
-5.37568784,1.89466958,0.03429193,0.00000000,0.01495601,1.27334131,1.15454948,0.69979733
-5.36968484,1.97515575,0.03689659,0.00000000,0.01552268,1.31937311,1.20138354,0.72434081
-5.36368184,2.05431133,0.03956497,0.00000000,0.01605078,1.36400722,1.24749591,0.74795964
-5.35767884,2.13134133,0.04225863,0.00000000,0.01653256,1.40692935,1.29255584,0.77048530
-5.35167584,2.20547388,0.04493640,0.00000000,0.01696102,1.44786544,1.33626015,0.79176950
-5.34567284,2.27596919,0.04755535,0.00000000,0.01733010,1.48658040,1.37833324,0.81168341
-5.33966983,2.34212859,0.05007188,0.00000000,0.01763483,1.52287565,1.41852665,0.83011632
-5.33366683,2.40330379,0.05244291,0.00000000,0.01787157,1.55658583,1.45661826,0.84697393
-5.32766383,2.45890618,0.05462726,0.00000000,0.01803810,1.58757525,1.49241148,0.86217647
-5.32166083,2.50841637,0.05658689,0.00000000,0.01813379,1.61573418,1.52573453,0.87565697
-5.31565783,2.55139351,0.05828827,0.00000000,0.01815966,1.64097563,1.55644016,0.88735982
-5.30965483,2.58748427,0.05970357,0.00000000,0.01811843,1.66323266,1.58440578,0.89723972
-5.30365183,2.61643109,0.06081177,0.00000000,0.01801452,1.68245659,1.60953406,0.90526129
-5.29764882,2.63807924,0.06159952,0.00000000,0.01785396,1.69861596,1.63175389,0.91139916
-5.29164582,2.65238214,0.06206177,0.00000000,0.01764427,1.71169653,1.65102160,0.91563869
-5.28564282,2.65940452,0.06220217,0.00000000,0.01739425,1.72170186,1.66732215,0.91797715
-5.27963982,2.65932298,0.06203310,0.00000000,0.01711373,1.72865440,1.68066998,0.91842512
-5.27363682,2.65242340,0.06157542,0.00000000,0.01681328,1.73259681,1.69110940,0.91700814
-5.26763382,2.63909509,0.06085786,0.00000000,0.01650383,1.73359310,1.69871391,0.91376814
-5.26163082,2.61982146,0.05991615,0.00000000,0.01619630,1.73172928,1.70358460,0.90876459
-5.25562781,2.59516735,0.05879188,0.00000000,0.01590117,1.72711325,1.70584709,0.90207515
-5.24962481,2.56576317,0.05753113,0.00000000,0.01562815,1.71987362,1.70564727,0.89379552
-5.24362181,2.53228641,0.05618291,0.00000000,0.01538571,1.71015743,1.70314570,0.88403854
-5.23761881,2.49544111,0.05479757,0.00000000,0.01518080,1.69812659,1.69851089,0.87293239
-5.23161581,2.45593614,0.05342505,0.00000000,0.01501853,1.68395329,1.69191191,0.86061789
-5.22561281,2.41446315,0.05211333,0.00000000,0.01490196,1.66781447,1.68351053,0.84724501
-5.21960980,2.37167529,0.05090679,0.00000000,0.01483199,1.64988577,1.67345369,0.83296874
-5.21360680,2.32816762,0.04984492,0.00000000,0.01480728,1.63033529,1.66186655,0.81794463
-5.20760380,2.28446029,0.04896106,0.00000000,0.01482436,1.60931771,1.64884692,0.80232398
-5.20160080,2.24098530,0.04828154,0.00000000,0.01487774,1.58696921,1.63446155,0.78624937
-5.19559780,2.19807757,0.04782500,0.00000000,0.01496021,1.56340366,1.61874465,0.76985043
-5.18959480,2.15597081,0.04760208,0.00000000,0.01506315,1.53871045,1.60169906,0.75324041
-5.18359180,2.11479858,0.04761537,0.00000000,0.01517695,1.51295441,1.58330021,0.73651359
-5.17758879,2.07460031,0.04785968,0.00000000,0.01529149,1.48617775,1.56350287,0.71974386
-5.17158579,2.03533221,0.04832262,0.00000000,0.01539661,1.45840426,1.54225041,0.70298448
-5.16558279,1.99688246,0.04898534,0.00000000,0.01548265,1.42964546,1.51948633,0.68626910
-5.15957979,1.95908991,0.04982362,0.00000000,0.01554092,1.39990858,1.49516734,0.66961399
-5.15357679,1.92176522,0.05080903,0.00000000,0.01556416,1.36920571,1.46927739,0.65302132
-5.14757379,1.88471354,0.05191024,0.00000000,0.01554696,1.33756380,1.44184176,0.63648331
-5.14157079,1.84775730,0.05309441,0.00000000,0.01548603,1.30503459,1.41294036,0.61998706
-5.13556778,1.81075800,0.05432862,0.00000000,0.01538051,1.27170413,1.38271944,0.60351959
-5.12956478,1.77363579,0.05558120,0.00000000,0.01523201,1.23770093,1.35140076,0.58707294
-5.12356178,1.73638580,0.05682302,0.00000000,0.01504468,1.20320226,1.31928756,0.57064897
-5.11755878,1.69909021,0.05802862,0.00000000,0.01482509,1.16843804,1.28676683,0.55426344
-5.11155578,1.66192550,0.05917717,0.00000000,0.01458201,1.13369189,1.25430726,0.53794928
-5.10555278,1.62516434,0.06025315,0.00000000,0.01432613,1.09929923,1.22245299,0.52175876
-5.09954977,1.58917189,0.06124688,0.00000000,0.01406964,1.06564202,1.19181283,0.50576434
-5.09354677,1.55439675,0.06215470,0.00000000,0.01382575,1.03314069,1.16304551,0.49005830
-5.08754377,1.52135678,0.06297892,0.00000000,0.01360818,1.00224305,1.13684119,0.47475104
-5.08154077,1.49062036,0.06372741,0.00000000,0.01343061,0.97341098,1.11389996,0.45996812
-5.07553777,1.46278406,0.06441309,0.00000000,0.01330606,0.94710511,1.09490806,0.44584624
-5.06953477,1.43844753,0.06505301,0.00000000,0.01324638,0.92376848,1.08051286,0.43252837
-5.06353177,1.41818682,0.06566734,0.00000000,0.01326171,0.90380954,1.07129735,0.42015821
-5.05752876,1.40252727,0.06627817,0.00000000,0.01335997,0.88758547,1.06775541,0.40887427
-5.05152576,1.39191717,0.06690820,0.00000000,0.01354651,0.87538647,1.07026880,0.39880391
-5.04552276,1.38670333,0.06757939,0.00000000,0.01382374,0.86742174,1.07908672,0.39005756
-5.03951976,1.38710979,0.06831164,0.00000000,0.01419096,0.86380772,1.09430905,0.38272341
-5.03351676,1.39322034,0.06912150,0.00000000,0.01464423,0.86455921,1.11587385,0.37686281
-5.02751376,1.40496597,0.07002107,0.00000000,0.01517639,0.86958370,1.14354994,0.37250656
-5.02151076,1.42211761,0.07101700,0.00000000,0.01577720,0.87867925,1.17693475,0.36965228
-5.01550775,1.44428461,0.07210982,0.00000000,0.01643357,0.89153605,1.21545802,0.36826294
-5.00950475,1.47091925,0.07329342,0.00000000,0.01712993,0.90774164,1.25839108,0.36826660
-5.00350175,1.50132691,0.07455489,0.00000000,0.01784869,0.92678968,1.30486182,0.36955738
-4.99749875,1.53468190,0.07587466,0.00000000,0.01857075,0.94809196,1.35387484,0.37199761
-4.99149575,1.57004827,0.07722684,0.00000000,0.01927607,0.97099333,1.40433626,0.37542109
-4.98549275,1.60640490,0.07857996,0.00000000,0.01994440,0.99478895,1.45508244,0.37963733
-4.97948974,1.64267415,0.07989788,0.00000000,0.02055581,1.01874346,1.50491173,0.38443663
-4.97348674,1.67775285,0.08114099,0.00000000,0.02109142,1.04211128,1.55261821,0.38959576
-4.96748374,1.71054485,0.08226749,0.00000000,0.02153399,1.06415738,1.59702630,0.39488425
-4.96148074,1.73999371,0.08323489,0.00000000,0.02186844,1.08417803,1.63702513,0.40007082
-4.95547774,1.76511475,0.08400152,0.00000000,0.02208235,1.10152060,1.67160138,0.40492996
-4.94947474,1.78502500,0.08452808,0.00000000,0.02216636,1.11560199,1.69986963,0.40924842
-4.94347174,1.79897038,0.08477907,0.00000000,0.02211437,1.12592498,1.72109905,0.41283128
-4.93746873,1.80634900,0.08472423,0.00000000,0.02192374,1.13209210,1.73473563,0.41550765
-4.93146573,1.80672988,0.08433970,0.00000000,0.02159530,1.13381647,1.74041908,0.41713559
-4.92546273,1.79986653,0.08360902,0.00000000,0.02113323,1.13092946,1.73799393,0.41760631
-4.91945973,1.78570488,0.08252391,0.00000000,0.02054486,1.12338480,1.72751449,0.41684732
-4.91345673,1.76438545,0.08108473,0.00000000,0.01984035,1.11125919,1.70924349,0.41482463
-4.90745373,1.73623964,0.07930066,0.00000000,0.01903227,1.09474932,1.68364449,0.41154371
-4.90145073,1.70178035,0.07718959,0.00000000,0.01813516,1.07416547,1.65136847,0.40704938
-4.89544772,1.66168724,0.07477772,0.00000000,0.01716499,1.04992200,1.61323494,0.40142444
-4.88944472,1.61678718,0.07209887,0.00000000,0.01613864,1.02252492,1.57020840,0.39478719
-4.88344172,1.56803056,0.06919353,0.00000000,0.01507336,0.99255701,1.52337081,0.38728787
-4.87743872,1.51646413,0.06610773,0.00000000,0.01398624,0.96066106,1.47389099,0.37910405
-4.87143572,1.46320133,0.06289168,0.00000000,0.01289380,0.92752154,1.42299206,0.37043522
-4.86543272,1.40939100,0.05959840,0.00000000,0.01181149,0.89384549,1.37191764,0.36149670
-4.85942971,1.35618540,0.05628213,0.00000000,0.01075341,0.86034293,1.32189798,0.35251300
-4.85342671,1.30470846,0.05299684,0.00000000,0.00973204,0.82770764,1.27411693,0.34371091
-4.84742371,1.25602519,0.04979475,0.00000000,0.00875800,0.79659860,1.22968052,0.33531255
-4.84142071,1.21111314,0.04672488,0.00000000,0.00783997,0.76762269,1.18958808,0.32752853
-4.83541771,1.17083664,0.04383185,0.00000000,0.00698464,0.74131923,1.15470657,0.32055153
-4.82941471,1.13592456,0.04115470,0.00000000,0.00619677,0.71814650,1.12574864,0.31455044
-4.82341171,1.10695218,0.03872607,0.00000000,0.00547922,0.69847093,1.10325515,0.30966532
-4.81740870,1.08432765,0.03657149,0.00000000,0.00483311,0.68255894,1.08758237,0.30600334
-4.81140570,1.06828344,0.03470896,0.00000000,0.00425803,0.67057189,1.07889427,0.30363580
-4.80540270,1.05887301,0.03314878,0.00000000,0.00375216,0.66256406,1.07716014,0.30259641
-4.79939970,1.05597284,0.03189364,0.00000000,0.00331253,0.65848394,1.08215760,0.30288087
-4.79339670,1.05928974,0.03093890,0.00000000,0.00293526,0.65817865,1.09348098,0.30444778
-4.78739370,1.06837335,0.03027314,0.00000000,0.00261571,0.66140144,1.11055501,0.30722085
-4.78139070,1.08263341,0.02987887,0.00000000,0.00234872,0.66782207,1.13265343,0.31109241
-4.77538769,1.10136139,0.02973344,0.00000000,0.00212883,0.67703966,1.15892217,0.31592805
-4.76938469,1.12375578,0.02981006,0.00000000,0.00195040,0.68859788,1.18840647,0.32157219
-4.76338169,1.14895023,0.03007891,0.00000000,0.00180779,0.70200161,1.22008113,0.32785450
-4.75737869,1.17604361,0.03050829,0.00000000,0.00169549,0.71673481,1.25288316,0.33459679
-4.75137569,1.20413092,0.03106580,0.00000000,0.00160824,0.73227885,1.28574548,0.34162018
-4.74537269,1.23233386,0.03171945,0.00000000,0.00154107,0.74813051,1.31763074,0.34875218
-4.73936968,1.25982987,0.03243873,0.00000000,0.00148944,0.76381909,1.34756396,0.35583333
-4.73336668,1.28587849,0.03319549,0.00000000,0.00144925,0.77892185,1.37466264,0.36272328
-4.72736368,1.30984384,0.03396474,0.00000000,0.00141685,0.79307707,1.39816321,0.36930574
-4.72136068,1.33121229,0.03472518,0.00000000,0.00138912,0.80599423,1.41744270,0.37549223
-4.71535768,1.34960448,0.03545960,0.00000000,0.00136340,0.81746085,1.43203471,0.38122441
-4.70935468,1.36478118,0.03615503,0.00000000,0.00133757,0.82734561,1.44163892,0.38647483
-4.70335168,1.37664282,0.03680262,0.00000000,0.00130993,0.83559775,1.44612384,0.39124607
-4.69734867,1.38522258,0.03739741,0.00000000,0.00127926,0.84224271,1.44552268,0.39556830
-4.69134567,1.39067373,0.03793785,0.00000000,0.00124474,0.84737436,1.44002272,0.39949548
-4.68534267,1.39325179,0.03842513,0.00000000,0.00120593,0.85114437,1.42994863,0.40310038
-4.67933967,1.39329268,0.03886249,0.00000000,0.00116272,0.85374924,1.41574091,0.40646871
-4.67333667,1.39118815,0.03925436,0.00000000,0.00111525,0.85541587,1.39793057,0.40969280
-4.66733367,1.38735989,0.03960553,0.00000000,0.00106393,0.85638660,1.37711144,0.41286519
-4.66133067,1.38223393,0.03992034,0.00000000,0.00100934,0.85690457,1.35391167,0.41607263
-4.65532766,1.37621690,0.04020195,0.00000000,0.00095220,0.85720028,1.32896605,0.41939072
-4.64932466,1.36967528,0.04045170,0.00000000,0.00089331,0.85748027,1.30289039,0.42287984
-4.64332166,1.36291916,0.04066870,0.00000000,0.00083355,0.85791846,1.27625943,0.42658227
-4.63731866,1.35619100,0.04084956,0.00000000,0.00077383,0.85865064,1.24958920,0.43052102
-4.63131566,1.34966018,0.04098831,0.00000000,0.00071505,0.85977241,1.22332448,0.43470024
-4.62531266,1.34342319,0.04107656,0.00000000,0.00065810,0.86134039,1.19783176,0.43910719
-4.61930965,1.33750934,0.04110387,0.00000000,0.00060386,0.86337659,1.17339750,0.44371558
-4.61330665,1.33189109,0.04105822,0.00000000,0.00055318,0.86587533,1.15023148,0.44849001
-4.60730365,1.32649822,0.04092672,0.00000000,0.00050689,0.86881199,1.12847418,0.45339109
-4.60130065,1.32123429,0.04069631,0.00000000,0.00046586,0.87215285,1.10820748,0.45838081
-4.59529765,1.31599423,0.04035463,0.00000000,0.00043098,0.87586495,1.08946736,0.46342766
-4.58929465,1.31068138,0.03989079,0.00000000,0.00040320,0.87992519,1.07225728,0.46851104
-4.58329165,1.30522278,0.03929614,0.00000000,0.00038361,0.88432772,1.05656121,0.47362453
-4.57728864,1.29958127,0.03856493,0.00000000,0.00037344,0.88908888,1.04235496,0.47877767
-4.57128564,1.29376362,0.03769491,0.00000000,0.00037416,0.89424925,1.02961507,0.48399606
-4.56528264,1.28782400,0.03668762,0.00000000,0.00038748,0.89987253,1.01832450,0.48931957
-4.55927964,1.28186249,0.03554869,0.00000000,0.00041546,0.90604109,1.00847483,0.49479881
-4.55327664,1.27601890,0.03428778,0.00000000,0.00046052,0.91284866,1.00006490,0.50049009
-4.54727364,1.27046232,0.03291846,0.00000000,0.00052552,0.92039053,0.99309626,0.50644896
-4.54127064,1.26537733,0.03145787,0.00000000,0.00061377,0.92875202,0.98756593,0.51272314
-4.53526763,1.26094792,0.02992621,0.00000000,0.00072908,0.93799613,0.98345738,0.51934499
-4.52926463,1.25734045,0.02834618,0.00000000,0.00087574,0.94815136,0.98073059,0.52632433
-4.52326163,1.25468704,0.02674225,0.00000000,0.00105855,0.95920068,0.97931230,0.53364216
-4.51725863,1.25307060,0.02513991,0.00000000,0.00128277,0.97107257,0.97908750,0.54124564
-4.51125563,1.25251271,0.02356496,0.00000000,0.00155402,0.98363502,0.97989302,0.54904504
-4.50525263,1.25296539,0.02204272,0.00000000,0.00187825,0.99669298,0.98151400,0.55691272
-4.49924962,1.25430718,0.02059732,0.00000000,0.00226155,1.00998971,0.98368379,0.56468453
-4.49324662,1.25634408,0.01925108,0.00000000,0.00271002,1.02321205,0.98608753,0.57216357
-4.48724362,1.25881512,0.01802395,0.00000000,0.00322956,1.03599942,0.98836930,0.57912618
-4.48124062,1.26140220,0.01693304,0.00000000,0.00382561,1.04795612,0.99014260,0.58532984
-4.47523762,1.26374351,0.01599227,0.00000000,0.00450293,1.05866615,0.99100354,0.59052261
-4.46923462,1.26544962,0.01521207,0.00000000,0.00526529,1.06770972,0.99054600,0.59445355
-4.46323162,1.26612107,0.01459925,0.00000000,0.00611517,1.07468044,0.98837770,0.59688346
-4.45722861,1.26536626,0.01415692,0.00000000,0.00705347,1.07920211,0.98413645,0.59759545
-4.45122561,1.26281860,0.01388448,0.00000000,0.00807923,1.08094417,0.97750522,0.59640451
-4.44522261,1.25815175,0.01377771,0.00000000,0.00918935,1.07963490,0.96822551,0.59316585
-4.43921961,1.25109218,0.01382897,0.00000000,0.01037840,1.07507163,0.95610789,0.58778119
-4.43321661,1.24142839,0.01402734,0.00000000,0.01163848,1.06712754,0.94103943,0.58020304
-4.42721361,1.22901642,0.01435896,0.00000000,0.01295912,1.05575464,0.92298744,0.57043648
-4.42121061,1.21378168,0.01480735,0.00000000,0.01432733,1.04098315,0.90199961,0.55853865
-4.41520760,1.19571724,0.01535378,0.00000000,0.01572768,1.02291736,0.87820054,0.54461596
-4.40920460,1.17487910,0.01597770,0.00000000,0.01714258,1.00172854,0.85178513,0.52881925
-4.40320160,1.15137905,0.01665721,0.00000000,0.01855257,0.97764545,0.82300930,0.51133740
-4.39719860,1.12537600,0.01736960,0.00000000,0.01993680,0.95094333,0.79217879,0.49238969
-4.39119560,1.09706637,0.01809185,0.00000000,0.02127354,0.92193198,0.75963671,0.47221743
-4.38519260,1.06667470,0.01880121,0.00000000,0.02254079,0.89094394,0.72575075,0.45107550
-4.37918959,1.03444484,0.01947577,0.00000000,0.02371699,0.85832331,0.69090064,0.42922406
-4.37318659,1.00063259,0.02009500,0.00000000,0.02478168,0.82441588,0.65546663,0.40692096
-4.36718359,0.96550008,0.02064033,0.00000000,0.02571622,0.78956108,0.61981948,0.38441520
-4.36118059,0.92931199,0.02109561,0.00000000,0.02650447,0.75408585,0.58431236,0.36194163
-4.35517759,0.89233393,0.02144753,0.00000000,0.02713338,0.71830077,0.54927485,0.33971708
-4.34917459,0.85483242,0.02168603,0.00000000,0.02759354,0.68249809,0.51500911,0.31793781
-4.34317159,0.81707643,0.02180450,0.00000000,0.02787952,0.64695162,0.48178808,0.29677846
-4.33716858,0.77933987,0.02179998,0.00000000,0.02799021,0.61191806,0.44985559,0.27639210
-4.33116558,0.74190453,0.02167314,0.00000000,0.02792884,0.57763931,0.41942786,0.25691131
-4.32516258,0.70506293,0.02142827,0.00000000,0.02770295,0.54434531,0.39069615,0.23845005
-4.31915958,0.66912051,0.02107296,0.00000000,0.02732415,0.51225693,0.36382997,0.22110587
-4.31315658,0.63439670,0.02061788,0.00000000,0.02680774,0.48158842,0.33898058,0.20496247
-4.30715358,0.60122457,0.02007629,0.00000000,0.02617217,0.45254916,0.31628422,0.19009205
