energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.64432216,1.02594570,-1.92458588,0.26507525,-0.56968569,0.44942241,-0.53319629,0.00126096,-0.00206412,0.05083058,-0.10494586,0.54543815,-1.29900585,0.00000000,-0.00000000
-2.63831916,0.99483950,-1.94428886,0.25265457,-0.57180051,0.44237532,-0.53805803,0.00110683,-0.00189095,0.04813947,-0.10673850,0.52526863,-1.31393632,0.00000000,-0.00000000
-2.63231616,0.97144654,-1.95474295,0.24265839,-0.57105047,0.43968577,-0.54055307,0.00097472,-0.00173684,0.04579541,-0.10813713,0.50826674,-1.32225607,0.00000000,-0.00000000
-2.62631316,0.95609658,-1.95528388,0.23523981,-0.56729411,0.44125602,-0.54049064,0.00086276,-0.00160001,0.04383986,-0.10908547,0.49484463,-1.32352471,0.00000000,-0.00000000
-2.62031016,0.94904780,-1.94545374,0.23052780,-0.56046265,0.44697352,-0.53773184,0.00076909,-0.00147855,0.04230907,-0.10953465,0.48535994,-1.31745045,0.00000000,-0.00000000
-2.61430715,0.95047192,-1.92502082,0.22862028,-0.55056244,0.45670857,-0.53219615,0.00069186,-0.00137047,0.04123284,-0.10944550,0.48010370,-1.30390206,0.00000000,-0.00000000
-2.60830415,0.96044059,-1.89399128,0.22957766,-0.53767473,0.47031155,-0.52386570,0.00062935,-0.00127384,0.04063341,-0.10879041,0.47928988,-1.28291493,0.00000000,-0.00000000
-2.60230115,0.97891353,-1.85261204,0.23341702,-0.52195275,0.48761010,-0.51278733,0.00057996,-0.00118679,0.04052448,-0.10755479,0.48304661,-1.25469114,0.00000000,-0.00000000
-2.59629815,1.00572892,-1.80136503,0.24010717,-0.50361647,0.50840639,-0.49907227,0.00054222,-0.00110763,0.04091041,-0.10573801,0.49140949,-1.21959355,0.00000000,-0.00000000
-2.59029515,1.04059658,-1.74095299,0.24956487,-0.48294508,0.53247484,-0.48289349,0.00051488,-0.00103483,0.04178565,-0.10335384,0.50431706,-1.17813428,0.00000000,-0.00000000
-2.58429215,1.08309407,-1.67227779,0.26165239,-0.46026779,0.55956052,-0.46448085,0.00049686,-0.00096709,0.04313437,-0.10043029,0.52160858,-1.13095812,0.00000000,-0.00000000
-2.57828914,1.13266632,-1.59641228,0.27617655,-0.43595341,0.58937833,-0.44411450,0.00048727,-0.00090333,0.04493040,-0.09700891,0.54302427,-1.07882186,0.00000000,-0.00000000
-2.57228614,1.18862883,-1.51456724,0.29288954,-0.41039903,0.62161332,-0.42211660,0.00048543,-0.00084272,0.04713733,-0.09314362,0.56820799,-1.02257049,0.00000000,-0.00000000
-2.56628314,1.25017470,-1.42805497,0.31149132,-0.38401857,0.65592226,-0.39884209,0.00049082,-0.00078460,0.04970903,-0.08889913,0.59671249,-0.96311133,0.00000000,-0.00000000
-2.56028014,1.31638564,-1.33825133,0.33163403,-0.35723152,0.69193648,-0.37466875,0.00050313,-0.00072857,0.05259029,-0.08434904,0.62800716,-0.90138752,0.00000000,-0.00000000
-2.55427714,1.38624682,-1.24655776,0.35292800,-0.33045239,0.72926621,-0.34998708,0.00052219,-0.00067437,0.05571788,-0.07957364,0.66148825,-0.83835178,0.00000000,-0.00000000
-2.54827414,1.45866551,-1.15436513,0.37494958,-0.30408122,0.76750625,-0.32519056,0.00054798,-0.00062190,0.05902179,-0.07465768,0.69649137,-0.77494166,0.00000000,-0.00000000
-2.54227114,1.53249303,-1.06302059,0.39725048,-0.27849556,0.80624295,-0.30066642,0.00058060,-0.00057122,0.06242678,-0.06968809,0.73230606,-0.71205714,0.00000000,-0.00000000
-2.53626813,1.60654972,-0.97379869,0.41936838,-0.25404393,0.84506238,-0.27678757,0.00062027,-0.00052246,0.06585406,-0.06475174,0.76819222,-0.65054147,0.00000000,-0.00000000
-2.53026513,1.67965207,-0.88787766,0.44083857,-0.23104105,0.88355927,-0.25390572,0.00066726,-0.00047584,0.06922323,-0.05993344,0.80339782,-0.59116562,0.00000000,-0.00000000
-2.52426213,1.75064126,-0.80632127,0.46120616,-0.20976474,0.92134654,-0.23234596,0.00072193,-0.00043166,0.07245428,-0.05531412,0.83717749,-0.53461679,0.00000000,-0.00000000
-2.51825913,1.81841216,-0.73006649,0.48003851,-0.19045445,0.95806493,-0.21240282,0.00078467,-0.00039024,0.07546972,-0.05096927,0.86881153,-0.48149102,0.00000000,-0.00000000
-2.51225613,1.88194168,-0.65991697,0.49693740,-0.17331126,0.99339241,-0.19433790,0.00085588,-0.00035195,0.07819658,-0.04696781,0.89762449,-0.43228983,0.00000000,-0.00000000
-2.50625313,1.94031535,-0.59654173,0.51155033,-0.15849915,1.02705268,-0.17837887,0.00093595,-0.00031716,0.08056842,-0.04337110,0.92300281,-0.38742056,0.00000000,-0.00000000
-2.50025013,1.99275111,-0.54047872,0.52358080,-0.14614727,1.05882262,-0.16471975,0.00102529,-0.00028632,0.08252718,-0.04023243,0.94441090,-0.34719994,0.00000000,-0.00000000
-2.49424712,2.03861926,-0.49214220,0.53279675,-0.13635295,1.08853807,-0.15352228,0.00112425,-0.00025986,0.08402474,-0.03759670,0.96140498,-0.31186044,0.00000000,-0.00000000
-2.48824412,2.07745769,-0.45183332,0.53903718,-0.12918525,1.11609769,-0.14491817,0.00123317,-0.00023832,0.08502419,-0.03550035,0.97364410,-0.28155866,0.00000000,-0.00000000
-2.48224112,2.10898185,-0.41975270,0.54221637,-0.12468861,1.14146475,-0.13901185,0.00135240,-0.00022224,0.08550083,-0.03397154,0.98089812,-0.25638507,0.00000000,-0.00000000
-2.47623812,2.13308896,-0.39601435,0.54232574,-0.12288670,1.16466654,-0.13588371,0.00148226,-0.00021231,0.08544268,-0.03303045,0.98305221,-0.23637459,0.00000000,-0.00000000
-2.47023512,2.14985645,-0.38065982,0.53943320,-0.12378589,1.18579169,-0.13559336,0.00162311,-0.00020931,0.08485067,-0.03268970,0.98010773,-0.22151721,0.00000000,-0.00000000
-2.46423212,2.15953479,-0.37367199,0.53368003,-0.12737857,1.20498530,-0.13818286,0.00177538,-0.00021415,0.08373837,-0.03295487,0.97217974,-0.21176822,0.00000000,-0.00000000
-2.45822911,2.16253516,-0.37498767,0.52527557,-0.13364592,1.22244222,-0.14367967,0.00193962,-0.00022792,0.08213135,-0.03382497,0.95949114,-0.20705749,0.00000000,-0.00000000
-2.45222611,2.15941274,-0.38450861,0.51448987,-0.14256027,1.23839893,-0.15209921,0.00211654,-0.00025193,0.08006617,-0.03529296,0.94236397,-0.20729739,0.00000000,-0.00000000
-2.44622311,2.15084647,-0.40211050,0.50164471,-0.15408697,1.25312422,-0.16344687,0.00230713,-0.00028769,0.07758912,-0.03734625,0.92120825,-0.21238924,0.00000000,-0.00000000
-2.44022011,2.13761636,-0.42764964,0.48710356,-0.16818569,1.26690934,-0.17771953,0.00251266,-0.00033698,0.07475466,-0.03996710,0.89650904,-0.22222778,0.00000000,-0.00000000
-2.43421711,2.12057944,-0.46096724,0.47126062,-0.18481135,1.28005788,-0.19490635,0.00273482,-0.00040183,0.07162374,-0.04313306,0.86881235,-0.23670396,0.00000000,-0.00000000
-2.42821411,2.10064541,-0.50189138,0.45452976,-0.20391447,1.29287602,-0.21498904,0.00297578,-0.00048456,0.06826200,-0.04681725,0.83871048,-0.25570570,0.00000000,-0.00000000
-2.42221111,2.07875298,-0.55023658,0.43733354,-0.22544127,1.30566323,-0.23794138,0.00323822,-0.00058774,0.06473803,-0.05098867,0.80682750,-0.27911697,0.00000000,-0.00000000
-2.41620810,2.05584771,-0.60580132,0.42009287,-0.24933332,1.31870403,-0.26372834,0.00352545,-0.00071424,0.06112160,-0.05561245,0.77380536,-0.30681520,0.00000000,-0.00000000
-2.41020510,2.03286206,-0.66836376,0.40321754,-0.27552685,1.33226073,-0.29230445,0.00384136,-0.00086711,0.05748212,-0.06065009,0.74029113,-0.33866729,0.00000000,-0.00000000
-2.40420210,2.01069792,-0.73767581,0.38709797,-0.30395182,1.34656743,-0.32361191,0.00419049,-0.00104963,0.05388720,-0.06605965,0.70692563,-0.37452456,0.00000000,-0.00000000
-2.39819910,1.99021200,-0.81345622,0.37209827,-0.33453060,1.36182520,-0.35757813,0.00457796,-0.00126520,0.05040147,-0.07179592,0.67433368,-0.41421684,0.00000000,-0.00000000
-2.39219610,1.97220393,-0.89538278,0.35855064,-0.36717649,1.37819847,-0.39411313,0.00500941,-0.00151724,0.04708566,-0.07781068,0.64311600,-0.45754628,0.00000000,-0.00000000
-2.38619310,1.95740687,-0.98308437,0.34675124,-0.40179189,1.39581242,-0.43310666,0.00549085,-0.00180916,0.04399583,-0.08405291,0.61384272,-0.50428099,0.00000000,-0.00000000
-2.38019010,1.94648040,-1.07613314,0.33695736,-0.43826634,1.41475140,-0.47442532,0.00602855,-0.00214420,0.04118295,-0.09046900,0.58704824,-0.55414920,0.00000000,-0.00000000
-2.37418709,1.94000527,-1.17403741,0.32938561,-0.47647428,1.43505809,-0.51790973,0.00662873,-0.00252531,0.03869263,-0.09700305,0.56322727,-0.60683415,0.00000000,-0.00000000
-2.36818409,1.93847940,-1.27623578,0.32421122,-0.51627284,1.45673340,-0.56337202,0.00729740,-0.00295504,0.03656497,-0.10359721,0.54283166,-0.66197026,0.00000000,-0.00000000
-2.36218109,1.94231501,-1.38209293,0.32156801,-0.55749953,1.47973701,-0.61059363,0.00803994,-0.00343539,0.03483468,-0.11019201,0.52626775,-0.71914079,0.00000000,-0.00000000
-2.35617809,1.95183627,-1.49089752,0.32154883,-0.59997005,1.50398853,-0.65932384,0.00886085,-0.00396766,0.03353119,-0.11672678,0.51389384,-0.77787740,0.00000000,-0.00000000
-2.35017509,1.96727741,-1.60186271,0.32420643,-0.64347645,1.52936928,-0.70927894,0.00976335,-0.00455233,0.03267880,-0.12314017,0.50601768,-0.83766194,0.00000000,-0.00000000
-2.34417209,1.98878108,-1.71412950,0.32955446,-0.68778556,1.55572475,-0.76014237,0.01074901,-0.00518897,0.03229689,-0.12937066,0.50289362,-0.89793041,0.00000000,-0.00000000
-2.33816908,2.01639693,-1.82677317,0.33756841,-0.73263816,1.58286785,-0.81156591,0.01181742,-0.00587611,0.03240008,-0.13535719,0.50471934,-0.95807937,0.00000000,-0.00000000
-2.33216608,2.05008068,-1.93881285,0.34818663,-0.77774877,1.61058301,-0.86317203,0.01296584,-0.00661119,0.03299831,-0.14103984,0.51163235,-1.01747461,0.00000000,-0.00000000
-2.32616308,2.08969362,-2.04922422,0.36131121,-0.82280637,1.63863110,-0.91455732,0.01418900,-0.00739052,0.03409683,-0.14636058,0.52370606,-1.07546197,0.00000000,-0.00000000
-2.32016008,2.13500307,-2.15695503,0.37680880,-0.86747617,1.66675542,-0.96529725,0.01547884,-0.00820933,0.03569618,-0.15126410,0.54094583,-1.13137998,0.00000000,-0.00000000
-2.31415708,2.18568397,-2.26094310,0.39451143,-0.91140236,1.69468843,-1.01495192,0.01682445,-0.00906178,0.03779197,-0.15569862,0.56328515,-1.18457392,0.00000000,-0.00000000
-2.30815408,2.24132179,-2.36013628,0.41421755,-0.95421206,1.72215933,-1.06307289,0.01821205,-0.00994107,0.04037472,-0.15961683,0.59058239,-1.23441079,0.00000000,-0.00000000
-2.30215108,2.30141730,-2.45351351,0.43569315,-0.99552020,1.74890223,-1.10921068,0.01962517,-0.01083958,0.04342952,-0.16297670,0.62261833,-1.28029454,0.00000000,-0.00000000
-2.29614807,2.36539307,-2.54010645,0.45867341,-1.03493549,1.77466464,-1.15292297,0.02104485,-0.01174907,0.04693579,-0.16574238,0.65909499,-1.32168106,0.00000000,-0.00000000
-2.29014507,2.43260203,-2.61902064,0.48286477,-1.07206708,1.79921596,-1.19378294,0.02245000,-0.01266087,0.05086700,-0.16788497,0.69963598,-1.35809214,0.00000000,-0.00000000
-2.28414207,2.50233796,-2.68945544,0.50794773,-1.10653188,1.82235568,-1.23138771,0.02381795,-0.01356610,0.05519046,-0.16938324,0.74378880,-1.38912789,0.00000000,-0.00000000
-2.27813907,2.57384793,-2.75072180,0.53358034,-1.13796221,1.84392085,-1.26536634,0.02512498,-0.01445594,0.05986722,-0.17022419,0.79102924,-1.41447692,0.00000000,-0.00000000
-2.27213607,2.64634639,-2.80225739,0.55940257,-1.16601353,1.86379245,-1.29538733,0.02634703,-0.01532187,0.06485212,-0.17040352,0.84076804,-1.43392411,0.00000000,-0.00000000
-2.26613307,2.71903070,-2.84363820,0.58504151,-1.19037199,1.88190044,-1.32116516,0.02746039,-0.01615589,0.07009403,-0.16992583,0.89235996,-1.44735529,0.00000000,-0.00000000
-2.26013007,2.79109765,-2.87458647,0.61011748,-1.21076152,1.89822702,-1.34246577,0.02844250,-0.01695074,0.07553626,-0.16880476,0.94511498,-1.45475896,0.00000000,-0.00000000
-2.25412706,2.86176064,-2.89497460,0.63425085,-1.22695025,1.91280811,-1.35911087,0.02927267,-0.01770005,0.08111726,-0.16706284,0.99831168,-1.45622489,0.00000000,-0.00000000
-2.24812406,2.93026696,-2.90482509,0.65706958,-1.23875594,1.92573280,-1.37098082,0.02993278,-0.01839850,0.08677154,-0.16473118,1.05121233,-1.45193975,0.00000000,-0.00000000
-2.24212106,2.99591467,-2.90430677,0.67821732,-1.24605047,1.93714078,-1.37801629,0.03040796,-0.01904186,0.09243084,-0.16184899,1.10307933,-1.44218022,0.00000000,-0.00000000
-2.23611806,3.05806859,-2.89372763,0.69736168,-1.24876306,1.94721789,-1.38021858,0.03068706,-0.01962702,0.09802549,-0.15846297,1.15319257,-1.42730379,0.00000000,-0.00000000
-2.23011506,3.11617488,-2.87352491,0.71420273,-1.24688236,1.95618989,-1.37764874,0.03076310,-0.02015200,0.10348606,-0.15462651,1.20086703,-1.40773795,0.00000000,-0.00000000
-2.22411206,3.16977364,-2.84425294,0.72848119,-1.24045722,1.96431466,-1.37042569,0.03063353,-0.02061578,0.10874505,-0.15039879,1.24547007,-1.38396831,0.00000000,-0.00000000
-2.21810905,3.21850920,-2.80656961,0.73998612,-1.22959634,1.97187320,-1.35872343,0.03030031,-0.02101826,0.11373880,-0.14584394,1.28643778,-1.35652613,0.00000000,-0.00000000
-2.21210605,3.26213758,-2.76122194,0.74856184,-1.21446674,1.97915972,-1.34276756,0.02976982,-0.02136008,0.11840930,-0.14102996,1.32328970,-1.32597598,0.00000000,-0.00000000
-2.20610305,3.30053083,-2.70903155,0.75411373,-1.19529126,1.98647118,-1.32283126,0.02905270,-0.02164243,0.12270607,-0.13602781,1.35564142,-1.29290395,0.00000000,-0.00000000
-2.20010005,3.33367806,-2.65088031,0.75661267,-1.17234500,1.99409660,-1.29923084,0.02816342,-0.02186688,0.12658786,-0.13091045,1.38321444,-1.25790670,0.00000000,-0.00000000
-2.19409705,3.36168288,-2.58769678,0.75609778,-1.14595103,2.00230655,-1.27232109,0.02711980,-0.02203523,0.13002410,-0.12575187,1.40584288,-1.22158185,0.00000000,-0.00000000
-2.18809405,3.38475738,-2.52044345,0.75267743,-1.11647525,2.01134316,-1.24249027,0.02594241,-0.02214933,0.13299612,-0.12062622,1.42347675,-1.18451961,0.00000000,-0.00000000
-2.18209105,3.40321255,-2.45010482,0.74652823,-1.08432059,2.02141087,-1.21015510,0.02465390,-0.02221096,0.13549798,-0.11560697,1.43618160,-1.14729574,0.00000000,-0.00000000
-2.17608804,3.41744553,-2.37767630,0.73789194,-1.04992056,2.03266828,-1.17575534,0.02327826,-0.02222177,0.13753682,-0.11076607,1.44413438,-1.11046575,0.00000000,-0.00000000
-2.17008504,3.42792387,-2.30415364,0.72707035,-1.01373231,2.04522125,-1.13974837,0.02184008,-0.02218321,0.13913282,-0.10617310,1.44761581,-1.07456006,0.00000000,-0.00000000
-2.16408204,3.43516729,-2.23052251,0.71441819,-0.97622908,2.05911751,-1.10260333,0.02036389,-0.02209652,0.14031855,-0.10189452,1.44699923,-1.04007978,0.00000000,-0.00000000
-2.15807904,3.43972753,-2.15774795,0.70033415,-0.93789224,2.07434278,-1.06479506,0.01887344,-0.02196277,0.14113791,-0.09799275,1.44273657,-1.00749286,0.00000000,-0.00000000
-2.15207604,3.44216678,-2.08676341,0.68525026,-0.89920301,2.09081861,-1.02679765,0.01739114,-0.02178293,0.14164453,-0.09452531,1.43534167,-0.97723019,0.00000000,-0.00000000
-2.14607304,3.44303551,-2.01845892,0.66962001,-0.86063382,2.10840190,-0.98907767,0.01593755,-0.02155791,0.14189970,-0.09154391,1.42537175,-0.94968149,0.00000000,-0.00000000
-2.14007004,3.44285036,-1.95366853,0.65390542,-0.82263962,2.12688606,-0.95208714,0.01453098,-0.02128873,0.14196998,-0.08909341,1.41340755,-0.92519059,0.00000000,-0.00000000
-2.13406703,3.44207278,-1.89315681,0.63856351,-0.78564912,2.14600373,-0.91625628,0.01318720,-0.02097656,0.14192451,-0.08721079,1.40003289,-0.90405019,0.00000000,-0.00000000
-2.12806403,3.44108923,-1.83760473,0.62403267,-0.75005639,2.16543104,-0.88198621,0.01191925,-0.02062280,0.14183210,-0.08592410,1.38581440,-0.88649596,0.00000000,-0.00000000
-2.12206103,3.44019356,-1.78759526,0.61071925,-0.71621278,2.18479313,-0.84964182,0.01073739,-0.02022919,0.14175833,-0.08525139,1.37128215,-0.87270030,0.00000000,-0.00000000
-2.11605803,3.43957220,-1.74359920,0.59898494,-0.68441969,2.20367079,-0.81954503,0.00964909,-0.01979784,0.14176266,-0.08519970,1.35691181,-0.86276592,0.00000000,-0.00000000
-2.11005503,3.43929276,-1.70596207,0.58913526,-0.65492228,2.22160816,-0.79196871,0.00865914,-0.01933125,0.14189574,-0.08576416,1.34310907,-0.85671965,0.00000000,-0.00000000
-2.10405203,3.43929647,-1.67489261,0.58140974,-0.62790444,2.23812106,-0.76713154,0.00776985,-0.01883227,0.14219715,-0.08692724,1.33019678,-0.85450712,0.00000000,-0.00000000
-2.09804902,3.43939485,-1.65045397,0.57597392,-0.60348529,2.25270597,-0.74519411,0.00698123,-0.01830411,0.14269340,-0.08865826,1.31840531,-0.85598859,0.00000000,-0.00000000
-2.09204602,3.43927088,-1.63255824,0.57291366,-0.58171747,2.26484948,-0.72625647,0.00629131,-0.01775023,0.14339662,-0.09091318,1.30786652,-0.86093675,0.00000000,-0.00000000
-2.08604302,3.43848474,-1.62096515,0.57223195,-0.56258728,2.27403795,-0.71035732,0.00569635,-0.01717428,0.14430378,-0.09363474,1.29861136,-0.86903684,0.00000000,-0.00000000
-2.08004002,3.43648432,-1.61528543,0.57384824,-0.54601685,2.27976741,-0.69747509,0.00519123,-0.01658001,0.14539659,-0.09675300,1.29057149,-0.87988960,0.00000000,-0.00000000
-2.07403702,3.43262014,-1.61498934,0.57760062,-0.53186840,2.28155352,-0.68753078,0.00476967,-0.01597116,0.14664204,-0.10018635,1.28358446,-0.89301729,0.00000000,-0.00000000
-2.06803402,3.42616461,-1.61942034,0.58325051,-0.51995036,2.27894161,-0.68039268,0.00442454,-0.01535139,0.14799362,-0.10384296,1.27740264,-0.90787314,0.00000000,-0.00000000
-2.06203102,3.41633511,-1.62781389,0.59048998,-0.51002545,2.27151668,-0.67588268,0.00414811,-0.01472419,0.14939314,-0.10762259,1.27170528,-0.92385389,0.00000000,-0.00000000
-2.05602801,3.40232038,-1.63932092,0.59895141,-0.50182024,2.25891327,-0.67378419,0.00393231,-0.01409283,0.15077309,-0.11141898,1.26611337,-0.94031553,0.00000000,-0.00000000
-2.05002501,3.38330942,-1.65303513,0.60821908,-0.49503597,2.24082521,-0.67385107,0.00376893,-0.01346034,0.15205943,-0.11512241,1.26020674,-0.95659163,0.00000000,-0.00000000
-2.04402201,3.35852212,-1.66802337,0.61784256,-0.48936032,2.21701488,-0.67581742,0.00364979,-0.01282946,0.15317469,-0.11862265,1.25354269,-0.97201373,0.00000000,-0.00000000
-2.03801901,3.32724051,-1.68335774,0.62735115,-0.48447950,2.18732215,-0.67940774,0.00356692,-0.01220270,0.15404121,-0.12181207,1.24567551,-0.98593302,0.00000000,-0.00000000
-2.03201601,3.28883962,-1.69814817,0.63626916,-0.48009040,2.15167231,-0.68434705,0.00351270,-0.01158234,0.15458453,-0.12458875,1.23617604,-0.99774245,0.00000000,-0.00000000
-2.02601301,3.24281665,-1.71157408,0.64413130,-0.47591218,2.11008315,-0.69037048,0.00347996,-0.01097048,0.15473648,-0.12685959,1.22465059,-1.00689836,0.00000000,-0.00000000
-2.02001001,3.18881734,-1.72291379,0.65049766,-0.47169688,2.06267037,-0.69723206,0.00346205,-0.01036911,0.15443819,-0.12854317,1.21075837,-1.01294058,0.00000000,-0.00000000
-2.01400700,3.12665830,-1.73157029,0.65496790,-0.46723868,2.00965141,-0.70471224,0.00345296,-0.00978018,0.15364258,-0.12957234,1.19422686,-1.01551012,0.00000000,-0.00000000
-2.00800400,3.05634423,-1.73709226,0.65719388,-0.46238132,1.95134700,-0.71262396,0.00344732,-0.00920562,0.15231642,-0.12989632,1.17486435,-1.01436356,0.00000000,-0.00000000
-2.00200100,2.97807908,-1.73918950,0.65689048,-0.45702357,1.88818018,-0.72081700,0.00344050,-0.00864741,0.15044179,-0.12948234,1.15256925,-1.00938347,0.00000000,-0.00000000
-1.99599800,2.89227041,-1.73774195,0.65384411,-0.45112239,1.82067259,-0.72918067,0.00342857,-0.00810762,0.14801689,-0.12831658,1.12733573,-1.00058432,0.00000000,-0.00000000
-1.98999500,2.79952653,-1.73280213,0.64791867,-0.44469371,1.74943778,-0.73764459,0.00340835,-0.00758842,0.14505614,-0.12640456,1.09925548,-0.98811342,0.00000000,-0.00000000
-1.98399200,2.70064617,-1.72459084,0.63905873,-0.43781093,1.67517138,-0.74617793,0.00337740,-0.00709208,0.14158972,-0.12377080,1.06851560,-0.97224696,0.00000000,-0.00000000
-1.97798899,2.59660087,-1.71348636,0.62728982,-0.43060102,1.59863840,-0.75478702,0.00333402,-0.00662095,0.13766235,-0.12045789,1.03539254,-0.95338114,0.00000000,-0.00000000
-1.97198599,2.48851070,-1.70000786,0.61271597,-0.42323862,1.52065767,-0.76351173,0.00327717,-0.00617737,0.13333154,-0.11652489,1.00024259,-0.93201877,0.00000000,-0.00000000
-1.96598299,2.37761389,-1.68479361,0.59551452,-0.41593823,1.44208400,-0.77242072,0.00320649,-0.00576371,0.12866541,-0.11204529,0.96348917,-0.90875188,0.00000000,-0.00000000
-1.95997999,2.26523174,-1.66857514,0.57592854,-0.40894485,1.36378834,-0.78160603,0.00312220,-0.00538218,0.12374007,-0.10710447,0.92560764,-0.88424103,0.00000000,-0.00000000
-1.95397699,2.15272997,-1.65214841,0.55425727,-0.40252350,1.28663681,-0.79117710,0.00302506,-0.00503485,0.11863676,-0.10179693,0.88710811,-0.85919217,0.00000000,-0.00000000
-1.94797399,2.04147813,-1.63634322,0.53084483,-0.39694792,1.21146921,-0.80125468,0.00291631,-0.00472348,0.11343887,-0.09622328,0.84851720,-0.83433207,0.00000000,-0.00000000
-1.94197099,1.93280866,-1.62199220,0.50606795,-0.39248899,1.13907780,-0.81196479,0.00279754,-0.00444949,0.10822899,-0.09048717,0.81035942,-0.81038313,0.00000000,-0.00000000
-1.93596798,1.82797736,-1.60990037,0.48032296,-0.38940315,1.07018716,-0.82343297,0.00267065,-0.00421384,0.10308608,-0.08469233,0.77313895,-0.78803871,0.00000000,-0.00000000
-1.92996498,1.72812665,-1.60081680,0.45401287,-0.38792138,1.00543601,-0.83577913,0.00253777,-0.00401701,0.09808284,-0.07893975,0.73732265,-0.76793987,0.00000000,-0.00000000
-1.92396198,1.63425329,-1.59540894,0.42753478,-0.38823904,0.94536152,-0.84911305,0.00240112,-0.00385887,0.09328356,-0.07332515,0.70332503,-0.75065432,0.00000000,-0.00000000
-1.91795898,1.54718168,-1.59424097,0.40126827,-0.39050694,0.89038686,-0.86353074,0.00226295,-0.00373869,0.08874228,-0.06793683,0.67149554,-0.73665841,0.00000000,-0.00000000
-1.91195598,1.46754372,-1.59775655,0.37556509,-0.39482400,0.84081240,-0.87911182,0.00212549,-0.00365514,0.08450148,-0.06285390,0.64210896,-0.72632274,0.00000000,-0.00000000
-1.90595298,1.39576600,-1.60626668,0.35074055,-0.40123172,0.79681092,-0.89591791,0.00199083,-0.00360621,0.08059133,-0.05814494,0.61535896,-0.71990178,0.00000000,-0.00000000
-1.89994997,1.33206452,-1.61994296,0.32706673,-0.40971065,0.75842689,-0.91399217,0.00186086,-0.00358932,0.07702945,-0.05386713,0.59135512,-0.71752784,0.00000000,-0.00000000
-1.89394697,1.27644708,-1.63881637,0.30476778,-0.42017907,0.72557990,-0.93336000,0.00173726,-0.00360131,0.07382113,-0.05006581,0.57012335,-0.71920950,0.00000000,-0.00000000
-1.88794397,1.22872290,-1.66278152,0.28401732,-0.43249386,0.69807204,-0.95403084,0.00162139,-0.00363854,0.07096012,-0.04677442,0.55160968,-0.72483436,0.00000000,-0.00000000
-1.88194097,1.18851904,-1.69160611,0.26493779,-0.44645362,0.67559879,-0.97600113,0.00151434,-0.00369692,0.06842976,-0.04401477,0.53568693,-0.73417591,0.00000000,-0.00000000
-1.87593797,1.15530255,-1.72494498,0.24760184,-0.46180388,0.65776303,-0.99925818,0.00141683,-0.00377206,0.06620452,-0.04179768,0.52216406,-0.74690416,0.00000000,-0.00000000
-1.86993497,1.12840745,-1.76235832,0.23203524,-0.47824430,0.64409167,-1.02378489,0.00132930,-0.00385938,0.06425173,-0.04012370,0.51079760,-0.76259952,0.00000000,-0.00000000
-1.86393197,1.10706521,-1.80333300,0.21822144,-0.49543757,0.63405407,-1.04956509,0.00125182,-0.00395417,0.06253352,-0.03898410,0.50130454,-0.78076912,0.00000000,-0.00000000
-1.85792896,1.09043752,-1.84730607,0.20610712,-0.51301970,0.62708166,-1.07658917,0.00118421,-0.00405178,0.06100887,-0.03836190,0.49337621,-0.80086519,0.00000000,-0.00000000
-1.85192596,1.07764992,-1.89368946,0.19560863,-0.53061126,0.62258807,-1.10485961,0.00112598,-0.00414769,0.05963554,-0.03823292,0.48669241,-0.82230434,0.00000000,-0.00000000
-1.84592296,1.06782508,-1.94189455,0.18661893,-0.54782928,0.61998893,-1.13439615,0.00107643,-0.00423765,0.05837201,-0.03856685,0.48093515,-0.84448732,0.00000000,-0.00000000
-1.83991996,1.06011440,-1.99135555,0.17901469,-0.56429913,0.61872081,-1.16524003,0.00103467,-0.00431779,0.05717915,-0.03932815,0.47580170,-0.86681820,0.00000000,-0.00000000
-1.83391696,1.05372698,-2.04155051,0.17266330,-0.57966613,0.61825860,-1.19745692,0.00099967,-0.00438471,0.05602175,-0.04047705,0.47101608,-0.88872237,0.00000000,-0.00000000
-1.82791396,1.04795489,-2.09201893,0.16742947,-0.59360615,0.61813081,-1.23113821,0.00097030,-0.00443552,0.05486968,-0.04197025,0.46633898,-0.90966277,0.00000000,-0.00000000
-1.82191096,1.04219405,-2.14237505,0.16318128,-0.60583505,0.61793234,-1.26640015,0.00094539,-0.00446797,0.05369879,-0.04376168,0.46157551,-0.92915362,0.00000000,-0.00000000
-1.81590795,1.03596024,-2.19231629,0.15979539,-0.61611632,0.61733447,-1.30338070,0.00092376,-0.00448039,0.05249144,-0.04580306,0.45658084,-0.94677149,0.00000000,-0.00000000
-1.80990495,1.02889985,-2.24162625,0.15716144,-0.62426679,0.61609167,-1.34223398,0.00090430,-0.00447180,0.05123675,-0.04804449,0.45126343,-0.96216328,0.00000000,-0.00000000
-1.80390195,1.02079537,-2.29017231,0.15518540,-0.63016014,0.61404533,-1.38312219,0.00088595,-0.00444181,0.04993052,-0.05043491,0.44558603,-0.97505103,0.00000000,-0.00000000
