energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.76588294,3.49819527,1.72805430,0.00000000,5.19779636,1.54359192,0.64681271,0.00000000
-5.75987994,3.57736141,1.75147654,0.00000000,5.28332387,1.56946434,0.67913754,0.00000000
-5.75387694,3.66315326,1.77833394,0.00000000,5.37329547,1.59946030,0.71294001,0.00000000
-5.74787394,3.75602318,1.80874643,0.00000000,5.46867926,1.63380558,0.74826279,0.00000000
-5.74187094,3.85619327,1.84269250,0.00000000,5.57018449,1.67259851,0.78511116,0.00000000
-5.73586793,3.96362234,1.87999833,0.00000000,5.67820690,1.71579655,0.82344524,0.00000000
-5.72986493,4.07798395,1.92033367,0.00000000,5.79278774,1.76320882,0.86317379,0.00000000
-5.72386193,4.19865702,1.96321495,0.00000000,5.91358910,1.81449480,0.90415020,0.00000000
-5.71785893,4.32472998,2.00801579,0.00000000,6.03988712,1.86916961,0.94617082,0.00000000
-5.71185593,4.45501843,2.05398430,0.00000000,6.17058405,1.92661539,0.98897607,0.00000000
-5.70585293,4.58809605,2.10026678,0.00000000,6.30423881,1.98609860,1.03225425,0.00000000
-5.69984992,4.72233744,2.14593649,0.00000000,6.43911492,2.04679232,1.07564822,0.00000000
-5.69384692,4.85597109,2.19002644,0.00000000,6.57324370,2.10780256,1.11876455,0.00000000
-5.68784392,4.98714024,2.23156443,0.00000000,6.70449958,2.16819755,1.16118511,0.00000000
-5.68184092,5.11396885,2.26960888,0.00000000,6.83068419,2.22703854,1.20248038,0.00000000
-5.67583792,5.23462955,2.30328379,0.00000000,6.94961481,2.28341080,1.24222410,0.00000000
-5.66983492,5.34741055,2.33181099,0.00000000,7.05921310,2.33645358,1.28000851,0.00000000
-5.66383192,5.45077827,2.35453855,0.00000000,7.15758954,2.38538757,1.31545948,0.00000000
-5.65782891,5.54343271,2.37096376,0.00000000,7.24311964,2.42953874,1.34825076,0.00000000
-5.65182591,5.62435305,2.38074990,0.00000000,7.31450798,2.46835773,1.37811666,0.00000000
-5.64582291,5.69283100,2.38373601,0.00000000,7.37083716,2.50143375,1.40486229,0.00000000
-5.63981991,5.74849056,2.37993945,0.00000000,7.41159925,2.52850273,1.42837092,0.00000000
-5.63381691,5.79129297,2.36955103,0.00000000,7.43670821,2.54944924,1.44860780,0.00000000
-5.62781391,5.82152655,2.35292336,0.00000000,7.44649291,2.56430236,1.46562023,0.00000000
-5.62181091,5.83978187,2.33055279,0.00000000,7.44167101,2.57322574,1.47953356,0.00000000
-5.61580790,5.84691334,2.30305611,0.00000000,7.42330526,2.57650228,1.49054328,0.00000000
-5.60980490,5.84398888,2.27114294,0.00000000,7.39274420,2.57451443,1.49890338,0.00000000
-5.60380190,5.83223012,2.23558530,0.00000000,7.35155058,2.56772079,1.50491153,0.00000000
-5.59779890,5.81294591,2.19718563,0.00000000,7.30142073,2.55663041,1.50889159,0.00000000
-5.59179590,5.78746244,2.15674479,0.00000000,7.24409924,2.54177579,1.51117448,0.00000000
-5.58579290,5.75705329,2.11503135,0.00000000,7.18129302,2.52368606,1.51207832,0.00000000
-5.57978989,5.72287307,2.07275359,0.00000000,7.11458917,2.50286149,1.51188876,0.00000000
-5.57378689,5.68589797,2.03053527,0.00000000,7.04538081,2.47975057,1.51084094,0.00000000
-5.56778389,5.64687638,1.98889617,0.00000000,6.97480465,2.45473089,1.50910376,0.00000000
-5.56178089,5.60629222,1.94823828,0.00000000,6.90369345,2.42809460,1.50676771,0.00000000
-5.55577789,5.56434307,1.90883783,0.00000000,6.83254596,2.40003918,1.50383693,0.00000000
-5.54977489,5.52093441,1.87084364,0.00000000,6.76151573,2.37066414,1.50022616,0.00000000
-5.54377189,5.47569042,1.83428151,0.00000000,6.69041959,2.33997349,1.49576283,0.00000000
-5.53776888,5.42798103,1.79906440,0.00000000,6.61876511,2.30788407,1.49019439,0.00000000
-5.53176588,5.37696381,1.76500766,0.00000000,6.54579568,2.27423917,1.48320057,0.00000000
-5.52576288,5.32163863,1.73184846,0.00000000,6.47055073,2.23882658,1.47441005,0.00000000
-5.51975988,5.26091223,1.69926841,0.00000000,6.39193768,2.20140024,1.46342060,0.00000000
-5.51375688,5.19366922,1.66691808,0.00000000,6.30881167,2.16170404,1.44982184,0.00000000
-5.50775388,5.11884566,1.63444219,0.00000000,6.22005865,2.11949657,1.43321915,0.00000000
-5.50175088,5.03550128,1.60150415,0.00000000,6.12467706,2.07457528,1.41325763,0.00000000
-5.49574787,4.94288624,1.56780864,0.00000000,6.02185361,2.02679884,1.38964474,0.00000000
-5.48974487,4.84049904,1.53312133,0.00000000,5.91102902,1.97610614,1.36217042,0.00000000
-5.48374187,4.72813225,1.49728447,0.00000000,5.79194995,1.92253121,1.33072358,0.00000000
-5.47773887,4.60590397,1.46022802,0.00000000,5.66470458,1.86621293,1.29530425,0.00000000
-5.47173587,4.47427321,1.42197561,0.00000000,5.52974007,1.80739923,1.25603060,0.00000000
-5.46573287,4.33403905,1.38264544,0.00000000,5.38786129,1.74644563,1.21314087,0.00000000
-5.45972986,4.18632374,1.34244615,0.00000000,5.24021147,1.68380817,1.16698992,0.00000000
-5.45372686,4.03254118,1.30166818,0.00000000,5.08823648,1.62003149,1.11804105,0.00000000
-5.44772386,3.87435316,1.26067142,0.00000000,4.93363533,1.55573271,1.06685349,0.00000000
-5.44172086,3.71361592,1.21986989,0.00000000,4.77830042,1.49158228,1.01406646,0.00000000
-5.43571786,3.55232060,1.17971466,0.00000000,4.62425150,1.42828301,0.96038075,0.00000000
-5.42971486,3.39253082,1.14067601,0.00000000,4.47356741,1.36654847,0.90653890,0.00000000
-5.42371186,3.23632097,1.10322597,0.00000000,4.32831989,1.30708213,0.85330494,0.00000000
-5.41770885,3.08571837,1.06782211,0.00000000,4.19051301,1.25055826,0.80144475,0.00000000
-5.41170585,2.94265178,1.03489355,0.00000000,4.06203135,1.19760557,0.75170774,0.00000000
-5.40570285,2.80890850,1.00482972,0.00000000,3.94459916,1.14879422,0.70481070,0.00000000
-5.39969985,2.68610105,0.97797211,0.00000000,3.83975162,1.10462661,0.66142397,0.00000000
-5.39369685,2.57564405,0.95460936,0.00000000,3.74881841,1.06553196,0.62216047,0.00000000
-5.38769385,2.47874071,0.93497522,0.00000000,3.67291863,1.03186441,0.58756720,0.00000000
-5.38169085,2.39637808,0.91924924,0.00000000,3.61296525,1.00390416,0.55811932,0.00000000
-5.37568784,2.32932910,0.90755935,0.00000000,3.56967648,0.98186085,0.53421622,0.00000000
-5.36968484,2.27815964,0.89998578,0.00000000,3.54359112,0.96587836,0.51617914,0.00000000
-5.36368184,2.24323815,0.89656550,0.00000000,3.53508439,0.95603996,0.50424982,0.00000000
-5.35767884,2.22474558,0.89729628,0.00000000,3.54438124,0.95237302,0.49858970,0.00000000
-5.35167584,2.22268384,0.90213987,0.00000000,3.57156436,0.95485239,0.49927899,0.00000000
-5.34567284,2.23688092,0.91102362,0.00000000,3.61657458,0.96340187,0.50631559,0.00000000
-5.33966983,2.26699183,0.92384020,0.00000000,3.67920259,0.97789335,0.51961335,0.00000000
-5.33366683,2.31249496,0.94044541,0.00000000,3.75907170,0.99814352,0.53899981,0.00000000
-5.32766383,2.37268418,0.96065408,0.00000000,3.85561239,1.02390849,0.56421366,0.00000000
-5.32166083,2.44665775,0.98423452,0.00000000,3.96803053,1.05487659,0.59490202,0.00000000
-5.31565783,2.53330553,1.01090205,0.00000000,4.09527215,1.09066033,0.63061830,0.00000000
-5.30965483,2.63129679,1.04031245,0.00000000,4.23598801,1.13078829,0.67082106,0.00000000
-5.30365183,2.73907078,1.07205601,0.00000000,4.38850224,1.17469815,0.71487457,0.00000000
-5.29764882,2.85483254,1.10565324,0.00000000,4.55078873,1.22173184,0.76205174,0.00000000
-5.29164582,2.97655639,1.14055309,0.00000000,4.72045955,1.27113403,0.81153998,0.00000000
-5.28564282,3.10199895,1.17613418,0.00000000,4.89476844,1.32205465,0.86245040,0.00000000
-5.27963982,3.22872309,1.21170995,0.00000000,5.07063218,1.37355636,0.91383065,0.00000000
-5.27363682,3.35413370,1.24653778,0.00000000,5.24467120,1.42462719,0.96468146,0.00000000
-5.26763382,3.47552511,1.27983220,0.00000000,5.41326972,1.47419846,1.01397663,0.00000000
-5.26163082,3.59013927,1.31078208,0.00000000,5.57265455,1.52116770,1.06068598,0.00000000
-5.25562781,3.69523310,1.33857110,0.00000000,5.71898997,1.56442584,1.10380075,0.00000000
-5.24962481,3.78815245,1.36240079,0.00000000,5.84848539,1.60288773,1.14236023,0.00000000
-5.24362181,3.86640968,1.38151526,0.00000000,5.95751119,1.63552469,1.17547882,0.00000000
-5.23761881,3.92776129,1.39522628,0.00000000,6.04271735,1.66139763,1.20237220,0.00000000
-5.23161581,3.97028208,1.40293762,0.00000000,6.10114949,1.67968917,1.22238148,0.00000000
-5.22561281,3.99243195,1.40416734,0.00000000,6.13035620,1.68973317,1.23499406,0.00000000
-5.21960980,3.99311208,1.39856693,0.00000000,6.12848254,1.69104007,1.23986028,0.00000000
-5.21360680,3.97170739,1.38593623,0.00000000,6.09434464,1.68331695,1.23680493,0.00000000
-5.20760380,3.92811317,1.36623337,0.00000000,6.02748163,1.66648090,1.22583302,0.00000000
-5.20160080,3.86274413,1.33957911,0.00000000,5.92818220,1.64066527,1.20712948,0.00000000
-5.19559780,3.77652545,1.30625543,0.00000000,5.79748421,1.60621826,1.18105268,0.00000000
-5.18959480,3.67086600,1.26669833,0.00000000,5.63714751,1.56369382,1.14812221,0.00000000
-5.18359180,3.54761485,1.22148519,0.00000000,5.44960117,1.51383537,1.10900120,0.00000000
-5.17758879,3.40900326,1.17131734,0.00000000,5.23786777,1.45755294,1.06447430,0.00000000
-5.17158579,3.25757440,1.11699857,0.00000000,5.00546835,1.39589489,1.01542201,0.00000000
-5.16558279,3.09610429,1.05941075,0.00000000,4.75631259,1.33001526,0.96279267,0.00000000
-5.15957979,2.92751718,0.99948742,0.00000000,4.49457913,1.26113838,0.90757333,0.00000000
-5.15357679,2.75479894,0.93818678,0.00000000,4.22459148,1.19052204,0.85076060,0.00000000
-5.14757379,2.58091194,0.87646491,0.00000000,3.95069456,1.11942085,0.79333263,0.00000000
-5.14157079,2.40871467,0.81525054,0.00000000,3.67713692,1.04905103,0.73622342,0.00000000
-5.13556778,2.24088876,0.75542204,0.00000000,3.40796291,0.98055798,0.68030004,0.00000000
-5.12956478,2.07987585,0.69778754,0.00000000,3.14691838,0.91498761,0.62634371,0.00000000
-5.12356178,1.92782580,0.64306861,0.00000000,2.89737254,0.85326240,0.57503491,0.00000000
-5.11755878,1.78655753,0.59188789,0.00000000,2.66225783,0.79616249,0.52694302,0.00000000
-5.11155578,1.65753274,0.54476075,0.00000000,2.44402848,0.74431239,0.48252028,0.00000000
-5.10555278,1.54184251,0.50209090,0.00000000,2.24463760,0.69817322,0.44209998,0.00000000
-5.09954977,1.44020610,0.46416979,0.00000000,2.06553196,0.65804044,0.40589864,0.00000000
-5.09354677,1.35298097,0.43117930,0.00000000,1.90766269,0.62404660,0.37402147,0.00000000
-5.08754377,1.28018246,0.40319730,0.00000000,1.77150985,0.59616877,0.34647081,0.00000000
-5.08154077,1.22151175,0.38020552,0.00000000,1.65711825,0.57423999,0.32315679,0.00000000
-5.07553777,1.17639028,0.36209917,0.00000000,1.56414198,0.55796398,0.30390961,0.00000000
-5.06953477,1.14399879,0.34869762,0.00000000,1.49189468,0.54693253,0.28849280,0.00000000
-5.06353177,1.12331940,0.33975583,0.00000000,1.43940314,0.54064473,0.27661699,0.00000000
-5.05752876,1.11317912,0.33497581,0.00000000,1.40546172,0.53852734,0.26795348,0.00000000
-5.05152576,1.11229319,0.33401787,0.00000000,1.38868546,0.53995571,0.26214735,0.00000000
-5.04552276,1.11930727,0.33651131,0.00000000,1.38756035,0.54427445,0.25882965,0.00000000
-5.03951976,1.13283714,0.34206433,0.00000000,1.40048924,0.55081757,0.25762836,0.00000000
-5.03351676,1.15150544,0.35027302,0.00000000,1.42583266,0.55892732,0.25817801,0.00000000
-5.02751376,1.17397449,0.36072954,0.00000000,1.46194411,0.56797161,0.26012784,0.00000000
-5.02151076,1.19897517,0.37302922,0.00000000,1.50719955,0.57735954,0.26314830,0.00000000
-5.01550775,1.22533143,0.38677707,0.00000000,1.56002161,0.58655488,0.26693616,0.00000000
-5.00950475,1.25198046,0.40159348,0.00000000,1.61889880,0.59508745,0.27121806,0.00000000
-5.00350175,1.27798881,0.41711952,0.00000000,1.68240054,0.60256220,0.27575284,0.00000000
-4.99749875,1.30256448,0.43302180,0.00000000,1.74918893,0.60866617,0.28033254,0.00000000
-4.99149575,1.32506552,0.44899719,0.00000000,1.81802804,0.61317323,0.28478256,0.00000000
-4.98549275,1.34500536,0.46477744,0.00000000,1.88779177,0.61594698,0.28896088,0.00000000
-4.97948974,1.36205554,0.48013369,0.00000000,1.95747104,0.61694171,0.29275668,0.00000000
-4.97348674,1.37604593,0.49488106,0.00000000,2.02618100,0.61620181,0.29608853,0.00000000
-4.96748374,1.38696318,0.50888308,0.00000000,2.09316885,0.61385976,0.29890226,0.00000000
-4.96148074,1.39494734,0.52205596,0.00000000,2.15782241,0.61013283,0.30116874,0.00000000
-4.95547774,1.40028727,0.53437254,0.00000000,2.21967961,0.60531876,0.30288163,0.00000000
-4.94947474,1.40341461,0.54586560,0.00000000,2.27843853,0.59979051,0.30405515,0.00000000
-4.94347174,1.40489658,0.55663034,0.00000000,2.33396750,0.59399004,0.30472208,0.00000000
-4.93746873,1.40542730,0.56682574,0.00000000,2.38631445,0.58842138,0.30493187,0.00000000
-4.93146573,1.40581766,0.57667443,0.00000000,2.43571456,0.58364271,0.30474880,0.00000000
-4.92546273,1.40698309,0.58646085,0.00000000,2.48259510,0.58025762,0.30425042,0.00000000
-4.91945973,1.40992928,0.59652736,0.00000000,2.52757598,0.57890521,0.30352587,0.00000000
-4.91345673,1.41573514,0.60726806,0.00000000,2.57146517,0.58024908,0.30267422,0.00000000
-4.90745373,1.42553275,0.61912033,0.00000000,2.61524741,0.58496501,0.30180273,0.00000000
-4.90145073,1.44048419,0.63255374,0.00000000,2.66006551,0.59372717,0.30102483,0.00000000
-4.89544772,1.46175477,0.64805674,0.00000000,2.70719352,0.60719301,0.30045789,0.00000000
-4.88944472,1.49048306,0.66612094,0.00000000,2.75800136,0.62598665,0.30022064,0.00000000
-4.88344172,1.52774771,0.68722355,0.00000000,2.81391111,0.65068104,0.30043030,0.00000000
-4.87743872,1.57453179,0.71180833,0.00000000,2.87634569,0.68177917,0.30119941,0.00000000
-4.87143572,1.63168530,0.74026556,0.00000000,2.94667093,0.71969466,0.30263237,0.00000000
-4.86543272,1.69988710,0.77291183,0.00000000,3.02613302,0.76473240,0.30482190,0.00000000
-4.85942971,1.77960749,0.80997041,0.00000000,3.11579337,0.81706982,0.30784546,0.00000000
-4.85342671,1.87107316,0.85155302,0.00000000,3.21646363,0.87673968,0.31176188,0.00000000
-4.84742371,1.97423608,0.89764390,0.00000000,3.32864395,0.94361519,0.31660826,0.00000000
-4.84142071,2.08874829,0.94808720,0.00000000,3.45246750,1.01739845,0.32239753,0.00000000
-4.83541771,2.21394428,1.00257833,0.00000000,3.58765458,1.09761309,0.32911658,0.00000000
-4.82941471,2.34883264,1.06066014,0.00000000,3.73347938,1.18360185,0.33672542,0.00000000
-4.82341171,2.49209819,1.12172438,0.00000000,3.88875187,1.27453002,0.34515726,0.00000000
-4.81740870,2.64211581,1.18501900,0.00000000,4.05181717,1.36939489,0.35431973,0.00000000
-4.81140570,2.79697627,1.24966116,0.00000000,4.22057357,1.46704182,0.36409718,0.00000000
-4.80540270,2.95452405,1.31465599,0.00000000,4.39250999,1.56618657,0.37435404,0.00000000
-4.79939970,3.11240649,1.37892063,0.00000000,4.56476214,1.66544363,0.38493920,0.00000000
-4.79339670,3.26813301,1.44131281,0.00000000,4.73418635,1.76335983,0.39569106,0.00000000
-4.78739370,3.41914239,1.50066303,0.00000000,4.89744830,1.85845222,0.40644323,0.00000000
-4.78139070,3.56287590,1.55580918,0.00000000,5.05112376,1.94924879,0.41703048,0.00000000
-4.77538769,3.69685313,1.60563219,0.00000000,5.19180703,2.03433056,0.42729467,0.00000000
-4.76938469,3.81874776,1.64909128,0.00000000,5.31622271,2.11237334,0.43709034,0.00000000
-4.76338169,3.92645970,1.68525733,0.00000000,5.42133591,2.18218737,0.44628974,0.00000000
-4.75737869,4.01818065,1.71334294,0.00000000,5.50445597,2.24275309,0.45478692,0.00000000
-4.75137569,4.09245000,1.73272779,0.00000000,5.56332902,2.29325149,0.46250081,0.00000000
-4.74537269,4.14819864,1.74297834,0.00000000,5.59621532,2.33308760,0.46937693,0.00000000
-4.73936968,4.18477866,1.74386095,0.00000000,5.60194789,2.36190615,0.47538789,0.00000000
-4.73336668,4.20197773,1.73534786,0.00000000,5.57996994,2.37959863,0.48053250,0.00000000
-4.72736368,4.20001756,1.71761602,0.00000000,5.53034977,2.38630149,0.48483360,0.00000000
-4.72136068,4.17953673,1.69103876,0.00000000,5.45377285,2.38238568,0.48833482,0.00000000
-4.71535768,4.14155899,1.65617088,0.00000000,5.35151184,2.36843805,0.49109641,0.00000000
-4.70935468,4.08744857,1.61372804,0.00000000,5.22537669,2.34523560,0.49319036,0.00000000
-4.70335168,4.01885487,1.56456141,0.00000000,5.07764736,2.31371380,0.49469519,0.00000000
-4.69734867,3.93764932,1.50962879,0.00000000,4.91099297,2.27493053,0.49569062,0.00000000
-4.69134567,3.84585723,1.44996363,0.00000000,4.72838130,2.23002731,0.49625243,0.00000000
-4.68534267,3.74558779,1.38664332,0.00000000,4.53298291,2.18018945,0.49644779,0.00000000
-4.67933967,3.63896532,1.32075795,0.00000000,4.32807424,2.12660694,0.49633126,0.00000000
-4.67333667,3.52806434,1.25338082,0.00000000,4.11694363,2.07043750,0.49594164,0.00000000
-4.66733367,3.41485117,1.18554184,0.00000000,3.90280389,2.01277325,0.49529987,0.00000000
-4.66133067,3.30113371,1.11820437,0.00000000,3.68871445,1.95461205,0.49440797,0.00000000
-4.65532766,3.18852120,1.05224643,0.00000000,3.47751525,1.89683447,0.49324908,0.00000000
-4.64932466,3.07839454,0.98844629,0.00000000,3.27177402,1.84018673,0.49178859,0.00000000
-4.64332166,2.97188785,0.92747282,0.00000000,3.07374748,1.78527005,0.48997628,0.00000000
-4.63731866,2.86988086,0.86988028,0.00000000,2.88535673,1.73253629,0.48774935,0.00000000
-4.63131566,2.77300178,0.81610738,0.00000000,2.70817602,1.68228954,0.48503623,0.00000000
-4.62531266,2.68163955,0.76648008,0.00000000,2.54343382,1.63469331,0.48176105,0.00000000
-4.61930965,2.59596429,0.72121766,0.00000000,2.39202473,1.58978254,0.47784853,0.00000000
-4.61330665,2.51595461,0.68044133,0.00000000,2.25453030,1.54747974,0.47322920,0.00000000
-4.60730365,2.44143002,0.64418487,0.00000000,2.13124702,1.50761426,0.46784474,0.00000000
-4.60130065,2.37208703,0.61240652,0.00000000,2.02221939,1.46994405,0.46165330,0.00000000
-4.59529765,2.30753735,0.58500170,0.00000000,1.92727629,1.43417871,0.45463457,0.00000000
-4.58929465,2.24734645,0.56181577,0.00000000,1.84606893,1.40000309,0.44679460,0.00000000
-4.58329165,2.19107144,0.54265666,0.00000000,1.77810878,1.36710069,0.43816997,0.00000000
-4.57728864,2.13829657,0.52730664,0.00000000,1.72280434,1.33517576,0.42883143,0.00000000
-4.57128564,2.08866555,0.51553321,0.00000000,1.67949541,1.30397374,0.41888665,0.00000000
-4.56528264,2.04190949,0.50709860,0.00000000,1.64748419,1.27329908,0.40848211,0.00000000
-4.55927964,1.99786971,0.50176785,0.00000000,1.62606243,1.24303017,0.39780393,0.00000000
-4.55327664,1.95651473,0.49931530,0.00000000,1.61453410,1.21313062,0.38707752,0.00000000
-4.54727364,1.91795108,0.49952941,0.00000000,1.61223332,1.18365688,0.37656603,0.00000000
-4.54127064,1.88242745,0.50221590,0.00000000,1.61853732,1.15476167,0.36656755,0.00000000
-4.53526763,1.85033217,0.50719925,0.00000000,1.63287425,1.12669330,0.35741089,0.00000000
-4.52926463,1.82218417,0.51432263,0.00000000,1.65472623,1.09979084,0.34945013,0.00000000
-4.52326163,1.79861748,0.52344644,0.00000000,1.68362756,1.07447531,0.34305779,0.00000000
-4.51725863,1.78035995,0.53444555,0.00000000,1.71915863,1.05123709,0.33861685,0.00000000
-4.51125563,1.76820676,0.54720550,0.00000000,1.76093601,1.03062011,0.33651164,0.00000000
-4.50525263,1.76298952,0.56161795,0.00000000,1.80859945,1.01320313,0.33711778,0.00000000
-4.49924962,1.76554202,0.57757558,0.00000000,1.86179641,0.99957895,0.34079137,0.00000000
-4.49324662,1.77666379,0.59496678,0.00000000,1.92016529,0.99033209,0.34785778,0.00000000
-4.48724362,1.79708269,0.61367051,0.00000000,1.98331807,0.98601583,0.35860021,0.00000000
-4.48124062,1.82741793,0.63355157,0.00000000,2.05082372,0.98712933,0.37324845,0.00000000
-4.47523762,1.86814484,0.65445653,0.00000000,2.12219308,0.99409574,0.39196819,0.00000000
-4.46923462,1.91956286,0.67621075,0.00000000,2.19686649,1.00724208,0.41485127,0.00000000
-4.46323162,1.98176802,0.69861657,0.00000000,2.27420486,1.02678162,0.44190734,0.00000000
-4.45722861,2.05463100,0.72145283,0.00000000,2.35348501,1.05279957,0.47305722,0.00000000
-4.45122561,2.13778212,0.74447590,0.00000000,2.43389977,1.08524258,0.50812848,0.00000000
-4.44522261,2.23060373,0.76742214,0.00000000,2.51456308,1.12391249,0.54685346,0.00000000
-4.43921961,2.33223081,0.79001179,0.00000000,2.59452014,1.16846483,0.58887006,0.00000000
-4.43321661,2.44155997,0.81195406,0.00000000,2.67276236,1.21841205,0.63372550,0.00000000
-4.42721361,2.55726686,0.83295329,0.00000000,2.74824659,1.27313149,0.68088306,0.00000000
-4.42121061,2.67783149,0.85271594,0.00000000,2.81991775,1.33187795,0.72973186,0.00000000
-4.41520760,2.80157089,0.87095789,0.00000000,2.88673410,1.39380050,0.77959938,0.00000000
-4.40920460,2.92667804,0.88741201,0.00000000,2.94769381,1.45796276,0.82976664,0.00000000
-4.40320160,3.05126569,0.90183540,0.00000000,3.00186179,1.52336624,0.87948531,0.00000000
-4.39719860,3.17341365,0.91401613,0.00000000,3.04839538,1.58897564,0.92799649,0.00000000
-4.39119560,3.29121765,0.92377904,0.00000000,3.08656783,1.65374539,0.97455038,0.00000000
-4.38519260,3.40283820,0.93099049,0.00000000,3.11578848,1.71664619,1.01842614,0.00000000
-4.37918959,3.50654740,0.93556170,0.00000000,3.13561852,1.77669091,1.05895122,0.00000000
-4.37318659,3.60077211,0.93745066,0.00000000,3.14578196,1.83295853,1.09551946,0.00000000
-4.36718359,3.68413182,0.93666254,0.00000000,3.14617097,1.88461557,1.12760719,0.00000000
-4.36118059,3.75546992,0.93324850,0.00000000,3.13684576,1.93093405,1.15478678,0.00000000
-4.35517759,3.81387740,0.92730314,0.00000000,3.11802883,1.97130563,1.17673708,0.00000000
-4.34917459,3.85870829,0.91896061,0.00000000,3.09009420,2.00525143,1.19325053,0.00000000
-4.34317159,3.88958661,0.90838968,0.00000000,3.05355208,2.03242743,1.20423654,0.00000000
-4.33716858,3.90640504,0.89578800,0.00000000,3.00902998,2.05262558,1.20972132,0.00000000
-4.33116558,3.90931586,0.88137574,0.00000000,2.95725120,2.06577088,1.20984424,0.00000000
-4.32516258,3.89871508,0.86538908,0.00000000,2.89901189,2.07191486,1.20485097,0.00000000
-4.31915958,3.87522094,0.84807368,0.00000000,2.83515788,2.07122617,1.19508401,0.00000000
-4.31315658,3.83964826,0.82967853,0.00000000,2.76656238,2.06397899,1.18097102,0.00000000
-4.30715358,3.79297994,0.81045036,0.00000000,2.69410579,2.05053997,1.16301167,0.00000000
