energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.48974487,3.35491266,0.04028740,0.10746967,0.22011459,0.89454112,0.92797438,1.04581947
-5.48374187,3.18083939,0.03567379,0.10828533,0.20783681,0.85511497,0.90483537,0.97486499
-5.47773887,3.02056324,0.03149939,0.10908921,0.19595196,0.81944299,0.88468859,0.90894745
-5.47173587,2.87235020,0.02774396,0.10976878,0.18448769,0.78691900,0.86663572,0.84771339
-5.46573287,2.73449782,0.02438395,0.11022024,0.17346423,0.75695187,0.84982747,0.79080787
-5.45972986,2.60537105,0.02139344,0.11035135,0.16289435,0.72897837,0.83348315,0.73787956
-5.45372686,2.48343464,0.01874496,0.11008387,0.15278355,0.70247489,0.81690738,0.68858523
-5.44772386,2.36728169,0.01641027,0.10935540,0.14313056,0.67696772,0.79950386,0.64259403
-5.44172086,2.25565822,0.01436112,0.10812070,0.13392822,0.65204180,0.78078570,0.59959158
-5.43571786,2.14748333,0.01256981,0.10635236,0.12516452,0.62734780,0.76038218,0.55928382
-5.42971486,2.04186446,0.01100976,0.10404083,0.11682389,0.60260725,0.73804194,0.52140067
-5.42371186,1.93810744,0.00965589,0.10119386,0.10888857,0.57761575,0.71363245,0.48569926
-5.41770885,1.83572102,0.00848502,0.09783537,0.10133998,0.55224409,0.68713613,0.45196668
-5.41170585,1.73441562,0.00747605,0.09400385,0.09416006,0.52643724,0.65864314,0.42002202
-5.40570285,1.63409662,0.00661018,0.08975026,0.08733244,0.50021141,0.62834147,0.38971759
-5.39969985,1.53485221,0.00587100,0.08513572,0.08084342,0.47364914,0.59650455,0.36093922
-5.39369685,1.43693652,0.00524449,0.08022895,0.07468273,0.44689276,0.56347721,0.33360562
-5.38769385,1.34074862,0.00471901,0.07510357,0.06884396,0.42013649,0.52966033,0.30766677
-5.38169085,1.24680843,0.00428527,0.06983555,0.06332483,0.39361744,0.49549498,0.28310141
-5.37568784,1.15573042,0.00393618,0.06450065,0.05812710,0.36760589,0.46144652,0.25991377
-5.36968484,1.06819628,0.00366673,0.05917217,0.05325633,0.34239523,0.42798933,0.23812976
-5.36368184,0.98492760,0.00347389,0.05391899,0.04872143,0.31829199,0.39559251,0.21779265
-5.35767884,0.90665952,0.00335638,0.04880389,0.04453410,0.29560601,0.36470702,0.19895868
-5.35167584,0.83411624,0.00331455,0.04388234,0.04070821,0.27464145,0.33575454,0.18169260
-5.34567284,0.76798913,0.00335020,0.03920167,0.03725911,0.25568838,0.30911814,0.16606345
-5.33966983,0.70891792,0.00346641,0.03480062,0.03420302,0.23901553,0.28513493,0.15214068
-5.33366683,0.65747524,0.00366738,0.03070926,0.03155648,0.22486401,0.26409050,0.13999084
-5.32766383,0.61415471,0.00395828,0.02694928,0.02933587,0.21344212,0.24621525,0.12967476
-5.32166083,0.57936254,0.00434510,0.02353455,0.02755711,0.20492132,0.23168219,0.12124548
-5.31565783,0.55341238,0.00483453,0.02047188,0.02623540,0.19943319,0.22060626,0.11474674
-5.30965483,0.53652312,0.00543384,0.01776202,0.02538521,0.19706740,0.21304468,0.11021217
-5.30365183,0.52881950,0.00615077,0.01540065,0.02502029,0.19787057,0.20899841,0.10766501
-5.29764882,0.53033480,0.00699348,0.01337959,0.02515385,0.20184597,0.20841431,0.10711839
-5.29164582,0.54101549,0.00797039,0.01168780,0.02579878,0.20895400,0.21118794,0.10857596
-5.28564282,0.56072738,0.00909022,0.01031248,0.02696798,0.21911339,0.21716692,0.11203289
-5.27963982,0.58926277,0.01036186,0.00923999,0.02867457,0.23220307,0.22615476,0.11747706
-5.27363682,0.62634851,0.01179434,0.00845669,0.03093227,0.24806474,0.23791508,0.12489027
-5.26763382,0.67165438,0.01339674,0.00794955,0.03375550,0.26650598,0.25217636,0.13424953
-5.26163082,0.72480165,0.01517814,0.00770667,0.03715955,0.28730408,0.26863701,0.14552809
-5.25562781,0.78537143,0.01714748,0.00771760,0.04116044,0.31021029,0.28697100,0.15869626
-5.24962481,0.85291238,0.01931340,0.00797343,0.04577470,0.33495459,0.30683376,0.17372184
-5.24362181,0.92694756,0.02168403,0.00846675,0.05101885,0.36125079,0.32786862,0.19057002
-5.23761881,1.00697996,0.02426674,0.00919146,0.05690863,0.38880184,0.34971335,0.20920277
-5.23161581,1.09249637,0.02706771,0.01014238,0.06345798,0.41730514,0.37200692,0.22957754
-5.22561281,1.18296923,0.03009157,0.01131481,0.07067773,0.44645766,0.39439620,0.25164525
-5.21960980,1.27785632,0.03334084,0.01270389,0.07857397,0.47596067,0.41654237,0.27534766
-5.21360680,1.37659800,0.03681534,0.01430399,0.08714626,0.50552392,0.43812684,0.30061400
-5.20760380,1.47861215,0.04051151,0.01610801,0.09638563,0.53486887,0.45885652,0.32735713
-5.20160080,1.58328693,0.04442178,0.01810671,0.10627250,0.56373118,0.47846802,0.35546926
-5.19559780,1.68997188,0.04853379,0.02028805,0.11677452,0.59186205,0.49673082,0.38481747
-5.18959480,1.79796784,0.05282980,0.02263662,0.12784466,0.61902857,0.51344922,0.41523940
-5.18359180,1.90651679,0.05728608,0.02513320,0.13941945,0.64501310,0.52846296,0.44653924
-5.17758879,2.01479241,0.06187245,0.02775447,0.15141766,0.66961192,0.54164657,0.47848456
-5.17158579,2.12189273,0.06655206,0.03047290,0.16373946,0.69263321,0.55290760,0.51080422
-5.16558279,2.22683596,0.07128137,0.03325682,0.17626636,0.71389485,0.56218394,0.54318778
-5.15957979,2.32856076,0.07601036,0.03607077,0.18886178,0.73322229,0.56944036,0.57528660
-5.15357679,2.42593198,0.08068317,0.03887607,0.20137264,0.75044676,0.57466469,0.60671714
-5.14757379,2.51775262,0.08523900,0.04163158,0.21363172,0.76540436,0.57786393,0.63706628
-5.14157079,2.60278257,0.08961333,0.04429475,0.22546102,0.77793610,0.57906065,0.66589894
-5.13556778,2.67976414,0.09373953,0.04682282,0.23667593,0.78788931,0.57828991,0.69276786
-5.12956478,2.74745399,0.09755071,0.04917422,0.24709018,0.79512036,0.57559707,0.71722526
-5.12356178,2.80466061,0.10098181,0.05130999,0.25652133,0.79949879,0.57103654,0.73883604
-5.11755878,2.85028608,0.10397184,0.05319542,0.26479673,0.80091276,0.56467169,0.75719209
-5.11155578,2.88337020,0.10646619,0.05480155,0.27175953,0.79927549,0.55657589,0.77192700
-5.10555278,2.90313528,0.10841891,0.05610670,0.27727461,0.79453241,0.54683459,0.78273065
-5.09954977,2.90902899,0.10979483,0.05709783,0.28123418,0.78666860,0.53554824,0.78936287
-5.09354677,2.90076329,0.11057147,0.05777182,0.28356260,0.77571600,0.52283594,0.79166546
-5.08754377,2.87834708,0.11074054,0.05813638,0.28422034,0.76175996,0.50883940,0.78957210
-5.08154077,2.84211057,0.11030911,0.05821087,0.28320678,0.74494460,0.49372694,0.78311529
-5.07553777,2.79271994,0.10930017,0.05802669,0.28056176,0.72547652,0.47769730,0.77243021
-5.06953477,2.73118085,0.10775272,0.05762740,0.27636563,0.70362666,0.46098281,0.75775494
-5.06353177,2.65883050,0.10572132,0.05706855,0.27073794,0.67972989,0.44385178,0.73942714
-5.05752876,2.57731788,0.10327499,0.05641715,0.26383466,0.65418238,0.42660985,0.71787711
-5.05152576,2.48857301,0.10049563,0.05575081,0.25584409,0.62743671,0.40960015,0.69361749
-5.04552276,2.39476597,0.09747604,0.05515659,0.24698156,0.59999475,0.39320219,0.66723008
-5.03951976,2.29825745,0.09431735,0.05472963,0.23748327,0.57239883,0.37782949,0.63935020
-5.03351676,2.20154245,0.09112637,0.05457144,0.22759927,0.54522124,0.36392590,0.61064922
-5.02751376,2.10718945,0.08801251,0.05478803,0.21758614,0.51905271,0.35196082,0.58181603
-5.02151076,2.01777704,0.08508472,0.05548783,0.20769937,0.49449017,0.34242321,0.55353807
-5.01550775,1.93583038,0.08244840,0.05677946,0.19818601,0.47212431,0.33581480,0.52648265
-5.00950475,1.86375946,0.08020238,0.05876937,0.18927755,0.45252728,0.33264234,0.50127926
-5.00350175,1.80380119,0.07843611,0.06155935,0.18118358,0.43624110,0.33340923,0.47850332
-4.99749875,1.75796673,0.07722714,0.06524403,0.17408617,0.42376679,0.33860646,0.45866208
-4.99149575,1.72799549,0.07663891,0.06990833,0.16813529,0.41555479,0.34870308,0.44218278
-4.98549275,1.71531678,0.07671896,0.07562493,0.16344538,0.41199651,0.36413626,0.42940357
-4.97948974,1.72101958,0.07749759,0.08245179,0.16009301,0.41341742,0.38530097,0.42056724
-4.97348674,1.74583092,0.07898694,0.09042985,0.15811587,0.42007131,0.41253940,0.41581774
-4.96748374,1.79010277,0.08118067,0.09958086,0.15751290,0.43213605,0.44613023,0.41519961
-4.96148074,1.85380740,0.08405393,0.10990549,0.15824554,0.44971048,0.48627793,0.41866003
-4.95547774,1.93654057,0.08756401,0.12138178,0.16024015,0.47281243,0.53310216,0.42605331
-4.94947474,2.03753239,0.09165125,0.13396397,0.16339127,0.50137782,0.58662765,0.43714764
-4.94347174,2.15566491,0.09624052,0.14758184,0.16756569,0.53526053,0.64677472,0.45163368
-4.93746873,2.28949589,0.10124297,0.16214057,0.17260730,0.57423320,0.71335093,0.46913471
-4.93146573,2.43728807,0.10655817,0.17752117,0.17834220,0.61798869,0.78604407,0.48921794
-4.92546273,2.59704299,0.11207653,0.19358165,0.18458432,0.66614239,0.86441712,0.51140667
-4.91945973,2.76653886,0.11768185,0.21015871,0.19114098,0.71823521,0.94790546,0.53519286
-4.91345673,2.94337146,0.12325420,0.22707018,0.19781848,0.77373746,1.03581680,0.56004980
-4.90745373,3.12499749,0.12867268,0.24411802,0.20442743,0.83205362,1.12733437,0.58544454
-4.90145073,3.30877954,0.13381838,0.26109197,0.21078767,0.89252820,1.22152340,0.61084972
-4.89544772,3.49203202,0.13857718,0.27777361,0.21673265,0.95445274,1.31734142,0.63575459
-4.88944472,3.67206733,0.14284245,0.29394083,0.22211322,1.01707402,1.41365233,0.65967494
-4.88344172,3.84624160,0.14651759,0.30937263,0.22680060,1.07960372,1.50924418,0.68216179
-4.87743872,4.01199943,0.14951827,0.32385398,0.23068871,1.14122941,1.60285064,0.70280867
-4.87143572,4.16691715,0.15177441,0.33718076,0.23369557,1.20112696,1.69317553,0.72125751
-4.86543272,4.30874387,0.15323180,0.34916450,0.23576400,1.25847427,1.77892018,0.73720303
-4.85942971,4.43544012,0.15385325,0.35963684,0.23686161,1.31246618,1.85881277,0.75039573
-4.85342671,4.54521352,0.15361946,0.36845372,0.23698012,1.36233034,1.93163881,0.76064358
-4.84742371,4.63655106,0.15252933,0.37549886,0.23613409,1.40734375,1.99627204,0.76781257
-4.84142071,4.70824778,0.15059991,0.38068681,0.23435926,1.44684961,2.05170461,0.77182618
-4.83541771,4.75943133,0.14786594,0.38396524,0.23171057,1.48027391,2.09707558,0.77266412
-4.82941471,4.78958211,0.14437898,0.38531659,0.22825993,1.50714152,2.13169689,0.77036027
-4.82341171,4.79854863,0.14020616,0.38475888,0.22409395,1.52709096,2.15507565,0.76500035
-4.81740870,4.78655764,0.13542868,0.38234586,0.21931166,1.53988756,2.16693220,0.75671898
-4.81140570,4.75421859,0.13014004,0.37816642,0.21402226,1.54543423,2.16721311,0.74569675
-4.80540270,4.70252211,0.12444404,0.37234328,0.20834303,1.54377955,2.15609859,0.73215690
-4.79939970,4.63283192,0.11845270,0.36503104,0.20239740,1.53512259,2.13400423,0.71636197
-4.79339670,4.54686998,0.11228405,0.35641362,0.19631315,1.51981418,2.10157665,0.69861019
-4.78739370,4.44669449,0.10605990,0.34670119,0.19022072,1.49835425,2.05968342,0.67923162
-4.78139070,4.33467064,0.09990372,0.33612662,0.18425162,1.47138530,2.00939737,0.65858405
-4.77538769,4.21343403,0.09393840,0.32494147,0.17853690,1.43968179,1.95197581,0.63704840
-4.76938469,4.08584704,0.08828430,0.31341171,0.17320559,1.40413572,1.88883533,0.61502366
-4.76338169,3.95494857,0.08305725,0.30181315,0.16838306,1.36573860,1.82152276,0.59292127
-4.75737869,3.82389773,0.07836677,0.29042665,0.16418935,1.32556034,1.75168334,0.57115888
-4.75137569,3.69591255,0.07431432,0.27953324,0.16073728,1.28472540,1.68102675,0.55015354
-4.74537269,3.57420474,0.07099175,0.26940917,0.15813054,1.24438714,1.61129208,0.53031432
-4.73936968,3.46191206,0.06847978,0.26032097,0.15646163,1.20570073,1.54421249,0.51203448
-4.73336668,3.36202981,0.06684663,0.25252067,0.15580975,1.16979580,1.48148053,0.49568336
-4.72736368,3.27734331,0.06614667,0.24624112,0.15623870,1.13774927,1.42471482,0.48159823
-4.72136068,3.21036304,0.06641927,0.24169162,0.15779488,1.11055946,1.37542880,0.47007621
-4.71535768,3.16326458,0.06768761,0.23905396,0.16050545,1.08912205,1.33500219,0.46136670
-4.70935468,3.13783492,0.06995773,0.23847874,0.16437683,1.07420871,1.30465564,0.45566449
-4.70335168,3.13542698,0.07321766,0.24008234,0.16939353,1.06644896,1.28542896,0.45310387
-4.69734867,3.15692390,0.07743681,0.24394436,0.17551749,1.06631579,1.27816315,0.45375397
-4.69134567,3.20271413,0.08256558,0.25010580,0.18268798,1.07411543,1.28348662,0.45761567
-4.68534267,3.27267853,0.08853523,0.25856781,0.19082217,1.08998145,1.30180539,0.46462011
-4.67933967,3.36618980,0.09525829,0.26929124,0.19981626,1.11387340,1.33329745,0.47462908
-4.67333667,3.48212463,0.10262924,0.28219694,0.20954742,1.14557984,1.37791119,0.48743722
-4.66733367,3.61888811,0.11052575,0.29716671,0.21987628,1.18472562,1.43536766,0.50277619
-4.66133067,3.77445007,0.11881048,0.31404511,0.23065014,1.23078313,1.50516641,0.52032053
-4.65532766,3.94639197,0.12733338,0.33264181,0.24170659,1.28308697,1.58659477,0.53969525
-4.64932466,4.13196331,0.13593448,0.35273467,0.25287769,1.34085173,1.67874017,0.56048481
-4.64332166,4.32814565,0.14444723,0.37407336,0.26399443,1.40319206,1.78050516,0.58224325
-4.63731866,4.53172245,0.15270223,0.39638339,0.27489127,1.46914455,1.89062483,0.60450522
-4.63131566,4.73935265,0.16053123,0.41937064,0.28541091,1.53769065,2.00768632,0.62679740
-4.62531266,4.94764572,0.16777138,0.44272608,0.29540869,1.60778006,2.13014998,0.64865014
-4.61930965,5.15323617,0.17426943,0.46613073,0.30475688,1.67835384,2.25637204,0.66960874
-4.61330665,5.35285533,0.17988591,0.48926070,0.31334844,1.74836668,2.38462846,0.68924421
-4.60730365,5.54339843,0.18449887,0.51179231,0.32110020,1.81680783,2.51313968,0.70716295
-4.60130065,5.72198537,0.18800730,0.53340700,0.32795532,1.88272015,2.64009613,0.72301531
-4.59529765,5.88601365,0.19033389,0.55379630,0.33388496,1.94521693,2.76368436,0.73650253
-4.58929465,6.03320225,0.19142699,0.57266648,0.33888897,2.00349617,2.88211350,0.74738211
-4.58329165,6.16162587,0.19126189,0.58974299,0.34299571,2.05685217,2.99364197,0.75547130
-4.57728864,6.26973877,0.18984108,0.60477464,0.34626080,2.10468419,3.09660418,0.76064886
-4.57128564,6.35638830,0.18719375,0.61753747,0.34876492,2.14650224,3.18943699,0.76285486
-4.56528264,6.42081818,0.18337432,0.62783822,0.35061066,2.18192998,3.27070554,0.76208893
-4.55927964,6.46266190,0.17846024,0.63551737,0.35191851,2.21070483,3.33912809,0.75840678
-4.55327664,6.48192714,0.17254908,0.64045181,0.35282205,2.23267543,3.39359931,0.75191541
-4.54727364,6.47897177,0.16575509,0.64255687,0.35346257,2.24779658,3.43321148,0.74276715
-4.54127064,6.45447276,0.15820534,0.64178783,0.35398320,2.25612195,3.45727290,0.73115280
-4.53526763,6.40938897,0.15003567,0.63814080,0.35452277,2.25779485,3.46532282,0.71729412
-4.52926463,6.34491914,0.14138652,0.63165282,0.35520970,2.25303723,3.45714223,0.70143599
-4.52326163,6.26245644,0.13239898,0.62240122,0.35615600,2.24213731,3.43275980,0.68383850
-4.51725863,6.16354087,0.12321099,0.61050218,0.35745175,2.22543634,3.39245244,0.66476914
-4.51125563,6.04981097,0.11395397,0.59610843,0.35916029,2.20331457,3.33674015,0.64449551
-4.50525263,5.92295625,0.10475002,0.57940612,0.36131419,2.17617729,3.26637486,0.62327854
-4.49924962,5.78467172,0.09570952,0.56061098,0.36391253,2.14444103,3.18232339,0.60136653
-4.49324662,5.63661583,0.08692950,0.53996361,0.36691922,2.10852064,3.08574476,0.57899012
-4.48724362,5.48037312,0.07849250,0.51772435,0.37026291,2.06881763,2.97796253,0.55635828
-4.48124062,5.31742272,0.07046603,0.49416761,0.37383828,2.02571021,2.86043293,0.53365537
-4.47523762,5.14911357,0.06290270,0.46957589,0.37750884,1.97954549,2.73470980,0.51103931
-4.46923462,4.97664718,0.05584063,0.44423382,0.38111111,1.93063409,2.60240772,0.48864089
-4.46323162,4.80106823,0.04930447,0.41842221,0.38446022,1.87924742,2.46516449,0.46656407
-4.45722861,4.62326327,0.04330659,0.39241255,0.38735640,1.82561773,2.32460452,0.44488733
-4.45122561,4.44396715,0.03784862,0.36646194,0.38959257,1.76994084,2.18230426,0.42366586
-4.44522261,4.26377669,0.03292310,0.34080872,0.39096226,1.71238133,2.03976109,0.40293440
-4.43921961,4.08317055,0.02851523,0.31566899,0.39126783,1.65307998,1.89836651,0.38271079
-4.43321661,3.90253413,0.02460464,0.29123396,0.39032858,1.59216278,1.75938457,0.36299980
-4.42721361,3.72218801,0.02116708,0.26766836,0.38798820,1.52975112,1.62393592,0.34379722
-4.42121061,3.54241820,0.01817610,0.24510974,0.38412148,1.46597240,1.49298777,0.32509397
-4.41520760,3.36350654,0.01560459,0.22366875,0.37863979,1.40097038,1.36734964,0.30688008
-4.40920460,3.18575952,0.01342611,0.20343025,0.37149517,1.33491469,1.24767461,0.28914827
-4.40320160,3.00953402,0.01161619,0.18445513,0.36268278,1.26800879,1.13446534,0.27189720
-4.39719860,2.83525841,0.01015334,0.16678275,0.35224172,1.20049593,1.02808436,0.25513405
-4.39119560,2.66344836,0.00902005,0.15043376,0.34025407,1.13266276,0.92876742,0.23887650
-4.38519260,2.49471618,0.00820343,0.13541321,0.32684237,1.06484028,0.83663931,0.22315398
-4.37918959,2.32977388,0.00769590,0.12171376,0.31216549,0.99740221,0.75173086,0.20800821
-4.37318659,2.16942959,0.00749557,0.10931879,0.29641340,0.93076079,0.67399646,0.19349308
-4.36718359,2.01457803,0.00760649,0.09820535,0.27980083,0.86536030,0.60333126,0.17967382
-4.36118059,1.86618561,0.00803877,0.08834680,0.26256029,0.80166871,0.53958716,0.16662563
-4.35517759,1.72527110,0.00880846,0.07971504,0.24493480,0.74016795,0.48258736,0.15443183
-4.34917459,1.59288296,0.00993732,0.07228225,0.22717051,0.68134326,0.43213878,0.14318156
-4.34317159,1.47007437,0.01145225,0.06602217,0.20950975,0.62567226,0.38804223,0.13296721
-4.33716858,1.35787718,0.01338468,0.06091083,0.19218453,0.57361412,0.35010023,0.12388166
-4.33116558,1.25727556,0.01576955,0.05692671,0.17541091,0.52559947,0.31812235,0.11601533
-4.32516258,1.16918046,0.01864420,0.05405051,0.15938434,0.48202123,0.29192827,0.10945328
-4.31915958,1.09440535,0.02204696,0.05226432,0.14427600,0.44322677,0.27134872,0.10427225
-4.31315658,1.03364391,0.02601550,0.05155052,0.13023033,0.40951147,0.25622440,0.10053782
-4.30715358,0.98744991,0.03058505,0.05189023,0.11736357,0.38111383,0.24640336,0.09830166
