energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.65182591,0.80348617,0.62978039,0.26838100,0.00000790,0.03643080,0.01578079,0.37906438
-5.64582291,0.78657329,0.60861345,0.26526362,0.00000770,0.03577502,0.01553986,0.36975518
-5.63981991,0.76886352,0.58581183,0.26255721,0.00000790,0.03512850,0.01524946,0.35973026
-5.63381691,0.75107543,0.56186382,0.26052891,0.00000850,0.03454192,0.01492399,0.34929251
-5.62781391,0.73401442,0.53731017,0.25948317,0.00000948,0.03406928,0.01457951,0.33878270
-5.62181091,0.71854477,0.51272417,0.25975133,0.00001086,0.03376661,0.01423322,0.32856670
-5.61580790,0.70555992,0.48869152,0.26168016,0.00001265,0.03369072,0.01390293,0.31902201
-5.60980490,0.69595185,0.46579062,0.26561966,0.00001486,0.03389789,0.01360643,0.31052410
-5.60380190,0.69058077,0.44457401,0.27191054,0.00001752,0.03444262,0.01336100,0.30343296
-5.59779890,0.69024592,0.42555161,0.28087185,0.00002066,0.03537644,0.01318275,0.29808045
-5.59179590,0.69565865,0.40917622,0.29278901,0.00002430,0.03674684,0.01308616,0.29475866
-5.58579290,0.70741847,0.39583171,0.30790287,0.00002849,0.03859631,0.01308353,0.29370990
-5.57978989,0.72599308,0.38582418,0.32640003,0.00003324,0.04096161,0.01318461,0.29511846
-5.57378689,0.75170287,0.37937631,0.34840491,0.00003860,0.04387316,0.01339625,0.29910449
-5.56778389,0.78471071,0.37662488,0.37397393,0.00004460,0.04735475,0.01372213,0.30572017
-5.56178089,0.82501732,0.37762151,0.40309211,0.00005126,0.05142343,0.01416260,0.31494838
-5.55577789,0.87246267,0.38233658,0.43567231,0.00005861,0.05608969,0.01471470,0.32670387
-5.54977489,0.92673335,0.39066589,0.47155740,0.00006669,0.06135794,0.01537216,0.34083692
-5.54377189,0.98737607,0.40244000,0.51052532,0.00007551,0.06722716,0.01612561,0.35713950
-5.53776888,1.05381682,0.41743586,0.55229703,0.00008511,0.07369191,0.01696287,0.37535362
-5.53176588,1.12538524,0.43539015,0.59654730,0.00009551,0.08074344,0.01786931,0.39518175
-5.52576288,1.20134344,0.45601410,0.64291781,0.00010675,0.08837111,0.01882835,0.41629890
-5.51975988,1.28091825,0.47900900,0.69103233,0.00011886,0.09656379,0.01982198,0.43836596
-5.51375688,1.36333565,0.50408195,0.74051326,0.00013188,0.10531138,0.02083139,0.46104381
-5.50775388,1.44785606,0.53096129,0.79099890,0.00014587,0.11460632,0.02183758,0.48400760
-5.50175088,1.53380879,0.55941085,0.84216058,0.00016087,0.12444493,0.02282203,0.50696074
-5.49574787,1.62062416,0.58924273,0.89371888,0.00017695,0.13482855,0.02376731,0.52964778
-5.48974487,1.70786161,0.62032764,0.94545804,0.00019418,0.14576445,0.02465770,0.55186577
-5.48374187,1.79523222,0.65260261,0.99723762,0.00021263,0.15726629,0.02547968,0.57347341
-5.47773887,1.88261434,0.68607540,1.04900089,0.00023240,0.16935424,0.02622243,0.59439748
-5.47173587,1.97006122,0.72082536,1.10077903,0.00025357,0.18205455,0.02687809,0.61463627
-5.46573287,2.05779988,0.75700056,1.15269103,0.00027623,0.19539868,0.02744205,0.63425960
-5.45972986,2.14622090,0.79481118,1.20493880,0.00030046,0.20942197,0.02791298,0.65340532
-5.45372686,2.23585926,0.83451921,1.25779769,0.00032635,0.22416182,0.02829278,0.67227242
-5.44772386,2.32736687,0.87642494,1.31160267,0.00035398,0.23965556,0.02858644,0.69111089
-5.44172086,2.42147776,0.92085064,1.36673068,0.00038340,0.25593807,0.02880168,0.71020871
-5.43571786,2.51896755,0.96812214,1.42358001,0.00041467,0.27303919,0.02894858,0.72987651
-5.42971486,2.62060902,1.01854909,1.48254759,0.00044783,0.29098120,0.02903906,0.75043064
-5.42371186,2.72712588,1.07240480,1.54400533,0.00048290,0.30977641,0.02908634,0.77217529
-5.41770885,2.83914702,1.12990665,1.60827682,0.00051990,0.32942507,0.02910435,0.79538467
-5.41170585,2.95716366,1.19119790,1.67561541,0.00055884,0.34991365,0.02910714,0.82028596
-5.40570285,3.08149137,1.25633200,1.74618493,0.00059973,0.37121372,0.02910832,0.84704394
-5.39969985,3.21223914,1.32526004,1.82004406,0.00064260,0.39328141,0.02912058,0.87574809
-5.39369685,3.34928700,1.39782211,1.89713515,0.00068747,0.41605752,0.02915519,0.90640270
-5.38769385,3.49227338,1.47374296,1.97727803,0.00073441,0.43946840,0.02922172,0.93892067
-5.38169085,3.64059280,1.55263239,2.06016920,0.00078352,0.46342729,0.02932780,0.97312112
-5.37568784,3.79340409,1.63399024,2.14538628,0.00083495,0.48783644,0.02947892,1.00873113
-5.36968484,3.94964860,1.71721594,2.23239756,0.00088890,0.51258946,0.02967848,1.04539140
-5.36368184,4.10807744,1.80162218,2.32057598,0.00094563,0.53757412,0.02992781,1.08266573
-5.35767884,4.26728640,1.88645196,2.40921689,0.00100545,0.56267522,0.03022633,1.12005365
-5.35167584,4.42575657,1.97089850,2.49755844,0.00106874,0.58777739,0.03057178,1.15700584
-5.34567284,4.58189885,2.05412690,2.58480372,0.00113590,0.61276775,0.03096042,1.19294150
-5.33966983,4.73410004,2.13529668,2.67014338,0.00120738,0.63753813,0.03138739,1.22726692
-5.33366683,4.88076841,2.21358424,2.75277781,0.00128364,0.66198684,0.03184691,1.25939440
-5.32766383,5.02037671,2.28820424,2.83193766,0.00136508,0.68601980,0.03233261,1.28876069
-5.32166083,5.15150095,2.35842909,2.90690209,0.00145210,0.70955113,0.03283769,1.31484433
-5.31565783,5.27285338,2.42360582,2.97701404,0.00154497,0.73250300,0.03335514,1.33718097
-5.30965483,5.38330884,2.48316974,3.04169203,0.00164386,0.75480500,0.03387788,1.35537632
-5.30365183,5.48192383,2.53665467,3.10043842,0.00174876,0.77639296,0.03439879,1.36911624
-5.29764882,5.56794820,2.58369936,3.15284427,0.00185947,0.79720756,0.03491082,1.37817372
-5.29164582,5.64082988,2.62405029,3.19859086,0.00197556,0.81719263,0.03540689,1.38241266
-5.28564282,5.70021327,2.65756111,3.23744870,0.00209633,0.83629365,0.03587993,1.38178844
-5.27963982,5.74593239,2.68418898,3.26927423,0.00222082,0.85445634,0.03632281,1.37634570
-5.27363682,5.77799994,2.70398836,3.29400528,0.00234781,0.87162581,0.03672831,1.36621332
-5.26763382,5.79659376,2.71710295,3.31165576,0.00247579,0.88774615,0.03708912,1.35159735
-5.26163082,5.80204179,2.72375634,3.32231028,0.00260302,0.90276081,0.03739781,1.33277215
-5.25562781,5.79480700,2.72424196,3.32611941,0.00272756,0.91661371,0.03764699,1.31007032
-5.24962481,5.77547318,2.71891306,3.32329581,0.00284728,0.92925114,0.03782935,1.28387203
-5.24362181,5.74473251,2.70817313,3.31411171,0.00295999,0.94062436,0.03793787,1.25459409
-5.23761881,5.70337521,2.69246724,3.29889768,0.00306343,0.95069278,0.03796607,1.22267929
-5.23161581,5.65228157,2.67227452,3.27804253,0.00315539,0.95942762,0.03790825,1.18858647
-5.22561281,5.59241619,2.64810189,3.25199429,0.00323379,0.96681570,0.03775981,1.15278136
-5.21960980,5.52482370,2.62047908,3.22126144,0.00329674,0.97286318,0.03751759,1.11572873
-5.21360680,5.45062554,2.58995476,3.18641417,0.00334261,0.97759890,0.03718017,1.07788558
-5.20760380,5.37101658,2.55709340,3.14808467,0.00337013,0.98107709,0.03674815,1.03969576
-5.20160080,5.28726074,2.52247267,3.10696609,0.00337837,0.98337908,0.03622444,1.00158557
-5.19559780,5.20068445,2.48668070,3.06380926,0.00336688,0.98461383,0.03561441,0.96396056
-5.18959480,5.11266700,2.45031296,3.01941671,0.00333563,0.98491709,0.03492601,0.92720306
-5.18359180,5.02462710,2.41396816,2.97463367,0.00328506,0.98444898,0.03416978,0.89167040
-5.17758879,4.93800490,2.37824284,2.93033564,0.00321604,0.98339007,0.03335875,0.85769346
-5.17158579,4.85423952,2.34372437,2.88741263,0.00312988,0.98193589,0.03250828,0.82557546
-5.16558279,4.77474205,2.31098223,2.84675039,0.00302826,0.98029019,0.03163569,0.79559062
-5.15957979,4.70086458,2.28055743,2.80920885,0.00291316,0.97865694,0.03075994,0.76798277
-5.15357679,4.63386628,2.25295046,2.77559876,0.00278682,0.97723171,0.02990107,0.74296352
-5.14757379,4.57487763,2.22860792,2.74665720,0.00265166,0.97619249,0.02907972,0.72071025
-5.14157079,4.52486439,2.20790845,2.72302323,0.00251019,0.97569074,0.02831644,0.70136370
-5.13556778,4.48459306,2.19114856,2.70521459,0.00236492,0.97584284,0.02763115,0.68502544
-5.12956478,4.45459965,2.17852914,2.69360690,0.00221831,0.97672266,0.02704243,0.67175528
-5.12356178,4.43516345,2.17014349,2.68841627,0.00207269,0.97835550,0.02656696,0.66156886
-5.11755878,4.42628774,2.16596768,2.68968656,0.00193019,0.98071391,0.02621892,0.65443558
-5.11155578,4.42768856,2.16585404,2.69728200,0.00179270,0.98371571,0.02600952,0.65027724
-5.10555278,4.43879300,2.16952846,2.71088591,0.00166181,0.98722427,0.02594656,0.64896759
-5.09954977,4.45874737,2.17659210,2.73000575,0.00153883,0.99105129,0.02603417,0.65033293
-5.09354677,4.48643576,2.18652776,2.75398469,0.00142474,0.99496200,0.02627259,0.65415406
-5.08754377,4.52050841,2.19871115,2.78201926,0.00132018,0.99868255,0.02665813,0.66016960
-5.08154077,4.55941930,2.21242674,2.81318261,0.00122551,1.00190937,0.02718323,0.66808082
-5.07553777,4.60147160,2.22688801,2.84645249,0.00114079,1.00432007,0.02783667,0.67755783
-5.06953477,4.64486926,2.24126125,2.88074274,0.00106583,1.00558543,0.02860388,0.68824710
-5.06353177,4.68777273,2.25469223,2.91493717,0.00100020,1.00538199,0.02946737,0.69978013
-5.05752876,4.72835658,2.26633449,2.94792431,0.00094330,1.00340451,0.03040721,0.71178284
-5.05152576,4.76486675,2.27537834,2.97863175,0.00089438,0.99937801,0.03140168,0.72388554
-5.04552276,4.79567495,2.28107908,3.00605846,0.00085259,0.99306857,0.03242786,0.73573298
-5.03951976,4.81932821,2.28278346,3.02930419,0.00081702,0.98429268,0.03346231,0.74699411
-5.03351676,4.83459158,2.27995293,3.04759450,0.00078672,0.97292457,0.03448176,0.75737114
-5.02751376,4.84048239,2.27218298,3.06030091,0.00076077,0.95890138,0.03546372,0.76660756
-5.02151076,4.83629502,2.25921742,3.06695522,0.00073824,0.94222583,0.03638710,0.77449468
-5.01550775,4.82161536,2.24095708,3.06725813,0.00071831,0.92296652,0.03723276,0.78087655
-5.00950475,4.79632479,2.21746262,3.06108165,0.00070019,0.90125575,0.03798395,0.78565294
-5.00350175,4.76059389,2.18895122,3.04846591,0.00068322,0.87728512,0.03862669,0.78878032
-4.99749875,4.71486657,2.15578728,3.02961052,0.00066679,0.85129910,0.03915000,0.79027078
-4.99149575,4.65983551,2.11846767,3.00486141,0.00065043,0.82358688,0.03954611,0.79018898
-4.98549275,4.59641036,2.07760208,2.97469357,0.00063375,0.79447299,0.03981043,0.78864732
-4.97948974,4.52568011,2.03388923,2.93969086,0.00061647,0.76430686,0.03994150,0.78579943
-4.97348674,4.44887134,1.98809016,2.90052370,0.00059840,0.73345201,0.03994088,0.78183247
-4.96748374,4.36730402,1.94099939,2.85792537,0.00057942,0.70227511,0.03981283,0.77695842
-4.96148074,4.28234660,1.89341549,2.81266808,0.00055951,0.67113535,0.03956400,0.77140480
-4.95547774,4.19537190,1.84611188,2.76553941,0.00053871,0.64037446,0.03920309,0.76540527
-4.94947474,4.10771543,1.79980934,2.71731980,0.00051710,0.61030781,0.03874039,0.75919041
-4.94347174,4.02063730,1.75515104,2.66876191,0.00049482,0.58121660,0.03818733,0.75297916
-4.93746873,3.93528900,1.71268123,2.62057211,0.00047205,0.55334171,0.03755611,0.74697114
-4.93146573,3.85268574,1.67282839,2.57339474,0.00044900,0.52687897,0.03685921,0.74134028
-4.92546273,3.77368530,1.63589335,2.52779928,0.00042589,0.50197621,0.03610906,0.73622991
-4.91945973,3.69897368,1.60204292,2.48427078,0.00040296,0.47873203,0.03531766,0.73174946
-4.91345673,3.62905779,1.57130920,2.44320372,0.00038046,0.45719619,0.03449634,0.72797296
-4.90745373,3.56426533,1.54359448,2.40489923,0.00035862,0.43737167,0.03365556,0.72493930
-4.90145073,3.50475144,1.51868157,2.36956583,0.00033770,0.41921819,0.03280475,0.72265414
-4.89544772,3.45051196,1.49624896,2.33732358,0.00031793,0.40265694,0.03195226,0.72109348
-4.88944472,3.40140240,1.47589015,2.30821128,0.00029954,0.38757651,0.03110538,0.72020850
-4.88344172,3.35716187,1.45713629,2.28219675,0.00028275,0.37383960,0.03027040,0.71993158
-4.87743872,3.31744109,1.43948097,2.25918950,0.00026778,0.36129022,0.02945275,0.72018301
-4.87143572,3.28183293,1.42240623,2.23905555,0.00025480,0.34976131,0.02865711,0.72087817
-4.86543272,3.24990451,1.40540834,2.22163368,0.00024400,0.33908228,0.02788764,0.72193471
-4.85942971,3.22122913,1.38802238,2.20675236,0.00023554,0.32908617,0.02714813,0.72327927
-4.85342671,3.19541680,1.36984431,2.19424684,0.00022955,0.31961643,0.02644220,0.72485360
-4.84742371,3.17214174,1.35054961,2.18397529,0.00022615,0.31053275,0.02577341,0.72661940
-4.84142071,3.15116555,1.32990770,2.17583334,0.00022544,0.30171589,0.02514539,0.72856181
-4.83541771,3.13235493,1.30779134,2.16976619,0.00022749,0.29307144,0.02456191,0.73069132
-4.82941471,3.11569282,1.28418079,2.16577747,0.00023232,0.28453219,0.02402685,0.73304377
-4.82341171,3.10128238,1.25916256,2.16393431,0.00023994,0.27605920,0.02354418,0.73567857
-4.81740870,3.08934339,1.23292297,2.16436806,0.00025032,0.26764161,0.02311785,0.73867515
-4.81140570,3.08020115,1.20573687,2.16727051,0.00026337,0.25929506,0.02275160,0.74212775
-4.80540270,3.07426818,1.17795233,2.17288538,0.00027899,0.25105915,0.02244883,0.74613882
-4.79939970,3.07201954,1.14997204,2.18149550,0.00029700,0.24299374,0.02221234,0.75081138
-4.79339670,3.07396289,1.12223256,2.19340593,0.00031721,0.23517467,0.02204414,0.75624074
-4.78739370,3.08060466,1.09518250,2.20892375,0.00033935,0.22768879,0.02194524,0.76250608
-4.78139070,3.09241405,1.06926074,2.22833554,0.00036313,0.22062881,0.02191544,0.76966223
-4.77538769,3.10978663,1.04487580,2.25188342,0.00038821,0.21408808,0.02195322,0.77773229
-4.76938469,3.13300936,1.02238735,2.27974103,0.00041422,0.20815560,0.02205560,0.78670143
-4.76338169,3.16222893,1.00209079,2.31199060,0.00044077,0.20291138,0.02221818,0.79651228
-4.75737869,3.19742510,0.98420532,2.34860246,0.00046743,0.19842252,0.02243509,0.80706221
-4.75137569,3.23839056,0.96886621,2.38941812,0.00049378,0.19474000,0.02269916,0.81820274
-4.74537269,3.28471845,0.95612127,2.43413813,0.00051938,0.19189632,0.02300205,0.82974108
-4.73936968,3.33579850,0.94593149,2.48231549,0.00054381,0.18990410,0.02333448,0.84144394
-4.73336668,3.39082213,0.93817574,2.53335537,0.00056666,0.18875563,0.02368650,0.85304335
-4.72736368,3.44879672,0.93265897,2.58652150,0.00058757,0.18842335,0.02404778,0.86424428
-4.72136068,3.50856856,0.92912329,2.64094927,0.00060620,0.18886112,0.02440795,0.87473380
-4.71535768,3.56885379,0.92726135,2.69566541,0.00062227,0.19000637,0.02475692,0.88419132
-4.70935468,3.62827620,0.92673125,2.74961367,0.00063553,0.19178272,0.02508521,0.89229944
-4.70335168,3.68541048,0.92717202,2.80168557,0.00064581,0.19410322,0.02538422,0.89875502
-4.69734867,3.73882922,0.92821917,2.85075533,0.00065300,0.19687387,0.02564655,0.90327992
-4.69134567,3.78715178,0.92951937,2.89571743,0.00065703,0.19999722,0.02586621,0.90563096
-4.68534267,3.82909317,0.93074390,2.93552550,0.00065793,0.20337611,0.02603879,0.90560874
-4.67933967,3.86351087,0.93160004,2.96923089,0.00065575,0.20691711,0.02616162,0.90306493
-4.67333667,3.88944772,0.93184039,2.99601926,0.00065060,0.21053372,0.02623381,0.89790777
-4.66733367,3.90616919,0.93126952,3.01524376,0.00064265,0.21414911,0.02625636,0.89010552
-4.66133067,3.91319330,0.92974811,3.02645314,0.00063210,0.21769834,0.02623206,0.87968797
-4.65532766,3.91031211,0.92719442,3.02941370,0.00061918,0.22112991,0.02616545,0.86674569
-4.64932466,3.89760374,0.92358322,3.02412396,0.00060414,0.22440668,0.02606269,0.85142736
-4.64332166,3.87543427,0.91894243,3.01082120,0.00058727,0.22750603,0.02593143,0.83393519
-4.63731866,3.84444957,0.91334786,2.98997970,0.00056884,0.23041936,0.02578053,0.81451863
-4.63131566,3.80555704,0.90691615,2.96230033,0.00054913,0.23315093,0.02561987,0.79346675
-4.62531266,3.75989810,0.89979664,2.92869201,0.00052843,0.23571607,0.02546005,0.77109942
-4.61930965,3.70881237,0.89216239,2.89024562,0.00050700,0.23813896,0.02531207,0.74775782
-4.61330665,3.65379486,0.88420089,2.84820123,0.00048511,0.24044989,0.02518695,0.72379441
-4.60730365,3.59644804,0.87610493,2.80391016,0.00046298,0.24268246,0.02509544,0.69956289
-4.60130065,3.53843039,0.86806399,2.75879313,0.00044085,0.24487050,0.02504760,0.67540831
-4.59529765,3.48140365,0.86025662,2.71429628,0.00041890,0.24704516,0.02505245,0.65165784
-4.58929465,3.42698079,0.85284401,2.67184682,0.00039732,0.24923216,0.02511760,0.62861222
-4.58329165,3.37667663,0.84596513,2.63280994,0.00037625,0.25144936,0.02524894,0.60653836
-4.57728864,3.33186319,0.83973361,2.59844878,0.00035584,0.25370486,0.02545036,0.58566321
-4.57128564,3.29373123,0.83423631,2.56988888,0.00033617,0.25599561,0.02572351,0.56616894
-4.56528264,3.26325950,0.82953380,2.54808850,0.00031735,0.25830669,0.02606763,0.54818974
-4.55927964,3.24119273,0.82566240,2.53381567,0.00029943,0.26061121,0.02647949,0.53181010
-4.55327664,3.22802887,0.82263786,2.52763289,0.00028247,0.26287098,0.02695339,0.51706471
-4.54727364,3.22401599,0.82046028,2.52988964,0.00026650,0.26503773,0.02748127,0.50393983
-4.54127064,3.22915854,0.81911992,2.54072285,0.00025153,0.26705495,0.02805287,0.49237614
-4.53526763,3.24323240,0.81860375,2.56006500,0.00023758,0.26886021,0.02865607,0.48227284
-4.52926463,3.26580787,0.81890214,2.58765913,0.00022462,0.27038786,0.02927720,0.47349293
-4.52326163,3.29627931,0.82001546,2.62308002,0.00021267,0.27157193,0.02990151,0.46586938
-4.51725863,3.33390001,0.82196024,2.66576030,0.00020169,0.27234921,0.03051364,0.45921207
-4.51125563,3.37782067,0.82477451,2.71502034,0.00019166,0.27266220,0.03109815,0.45331519
-4.50525263,3.42712978,0.82852211,2.77010036,0.00018256,0.27246194,0.03164003,0.44796489
-4.49924962,3.48089422,0.83329582,2.83019366,0.00017438,0.27171055,0.03212522,0.44294694
-4.49324662,3.53819845,0.83921913,2.89447923,0.00016708,0.27038338,0.03254113,0.43805416
-4.48724362,3.59818072,0.84644664,2.96215275,0.00016066,0.26847063,0.03287700,0.43309335
-4.48124062,3.66006504,0.85516314,3.03245455,0.00015511,0.26597850,0.03312429,0.42789164
-4.47523762,3.72318781,0.86558147,3.10469379,0.00015041,0.26292974,0.03327698,0.42230187
-4.46923462,3.78701822,0.87793922,3.17826778,0.00014658,0.25936364,0.03333168,0.41620710
-4.46323162,3.85117194,0.89249453,3.25267609,0.00014362,0.25533543,0.03328771,0.40952385
-4.45722861,3.91541778,0.90952115,3.32752906,0.00014156,0.25091519,0.03314711,0.40220432
-4.45122561,3.97967740,0.92930295,3.40255063,0.00014041,0.24618627,0.03291446,0.39423718
-4.44522261,4.04401841,0.95212801,3.47757561,0.00014023,0.24124335,0.03259665,0.38564728
-4.43921961,4.10864130,0.97828252,3.55254200,0.00014104,0.23619014,0.03220264,0.37649401
-4.43321661,4.17386114,1.00804457,3.62747871,0.00014290,0.23113688,0.03174303,0.36686867
-4.42721361,4.24008506,1.04167790,3.70248971,0.00014588,0.22619774,0.03122971,0.35689072
-4.42121061,4.30778639,1.07942566,3.77773545,0.00015004,0.22148820,0.03067539,0.34670324
-4.41520760,4.37747695,1.12150422,3.85341253,0.00015547,0.21712242,0.03009321,0.33646765
-4.40920460,4.44967865,1.16809695,3.92973282,0.00016224,0.21321089,0.02949629,0.32635799
-4.40320160,4.52489543,1.21934807,4.00690295,0.00017046,0.20985826,0.02889735,0.31655485
-4.39719860,4.60358700,1.27535644,4.08510531,0.00018022,0.20716143,0.02830838,0.30723926
-4.39119560,4.68614508,1.33616932,4.16448117,0.00019163,0.20520806,0.02774033,0.29858674
-4.38519260,4.77287316,1.40177614,4.24511697,0.00020480,0.20407544,0.02720287,0.29076164
-4.37918959,4.86397026,1.47210237,4.32703391,0.00021982,0.20382972,0.02670429,0.28391202
-4.37318659,4.95951917,1.54700358,4.41018144,0.00023682,0.20452551,0.02625134,0.27816519
-4.36718359,5.05947922,1.62625988,4.49443440,0.00025589,0.20620584,0.02584923,0.27362409
-4.36118059,5.16368358,1.70957102,4.57959393,0.00027713,0.20890234,0.02550165,0.27036450
-4.35517759,5.27184062,1.79655240,4.66539146,0.00030063,0.21263571,0.02521086,0.26843328
-4.34917459,5.38353910,1.88673237,4.75149551,0.00032646,0.21741622,0.02497778,0.26784749
-4.34317159,5.49825633,1.97955113,4.83752046,0.00035469,0.22324430,0.02480219,0.26859454
-4.33716858,5.61536880,2.07436167,4.92303660,0.00038535,0.23011111,0.02468281,0.27063318
-4.33116558,5.73416450,2.17043302,5.00758084,0.00041845,0.23799894,0.02461753,0.27389536
-4.32516258,5.85385627,2.26695612,5.09066723,0.00045400,0.24688143,0.02460352,0.27828870
-4.31915958,5.97359563,2.36305251,5.17179685,0.00049195,0.25672362,0.02463738,0.28369967
-4.31315658,6.09248666,2.45778593,5.25046662,0.00053223,0.26748172,0.02471526,0.28999711
-4.30715358,6.20959943,2.55017677,5.32617672,0.00057474,0.27910272,0.02483295,0.29703610
