energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.47773887,4.19888402,0.41366649,3.44267087,0.00550277,0.03467952,0.04430851,0.43677469
-5.47173587,4.10282071,0.40968394,3.33052908,0.00632321,0.03362092,0.04762127,0.44767808
-5.46573287,4.03091390,0.40867106,3.23660504,0.00724566,0.03288476,0.05194256,0.46182197
-5.45972986,3.98500262,0.41049681,3.16277073,0.00826988,0.03247379,0.05725958,0.47919304
-5.45372686,3.96648477,0.41502081,3.11050454,0.00939390,0.03239080,0.06355512,0.49974899
-5.44772386,3.97627725,0.42209137,3.08086247,0.01061387,0.03263870,0.07080648,0.52341175
-5.44172086,4.01479007,0.43154321,3.07446256,0.01192396,0.03322063,0.07898447,0.55006114
-5.43571786,4.08191574,0.44319544,3.09148280,0.01331629,0.03413996,0.08805246,0.57952987
-5.42971486,4.17703487,0.45685022,3.13167266,0.01478103,0.03540020,0.09796567,0.61160018
-5.42371186,4.29903799,0.47229227,3.19437741,0.01630650,0.03700501,0.10867072,0.64600259
-5.41770885,4.44636315,0.48928961,3.27857444,0.01787944,0.03895794,0.12010546,0.68241709
-5.41170585,4.61704824,0.50759555,3.38292010,0.01948533,0.04126231,0.13219920,0.72047684
-5.40570285,4.80879622,0.52695206,3.50580525,0.02110886,0.04392087,0.14487323,0.75977452
-5.39969985,5.01905092,0.54709424,3.64541752,0.02273439,0.04693546,0.15804180,0.79987089
-5.39369685,5.24508064,0.56775585,3.79980799,0.02434660,0.05030661,0.17161328,0.84030551
-5.38769385,5.48406631,0.58867545,3.96695973,0.02593103,0.05403303,0.18549167,0.88060898
-5.38169085,5.73319077,0.60960293,4.14485585,0.02747476,0.05811106,0.19957832,0.92031619
-5.37568784,5.98972576,0.63030589,4.33154452,0.02896697,0.06253411,0.21377371,0.95897988
-5.36968484,6.25111312,0.65057554,4.52519869,0.03039955,0.06729210,0.22797928,0.99618388
-5.36368184,6.51503714,0.67023172,4.72416847,0.03176750,0.07237086,0.24209931,1.03155540
-5.35767884,6.77948548,0.68912675,4.92702447,0.03306929,0.07775163,0.25604258,1.06477562
-5.35167584,7.04279644,0.70714780,5.13259093,0.03430711,0.08341066,0.26972396,1.09558831
-5.34567284,7.30369134,0.72421764,5.33996773,0.03548685,0.08931894,0.28306575,1.12380581
-5.33966983,7.56129132,0.74029388,5.54854104,0.03661798,0.09544208,0.29599885,1.14931247
-5.33366683,7.81511869,0.75536652,5.75798298,0.03771328,0.10174040,0.30846364,1.17206514
-5.32766383,8.06508365,0.76945418,5.96824064,0.03878828,0.10816931,0.32041071,1.19209109
-5.32166083,8.31145787,0.78259924,6.17951588,0.03986067,0.11467984,0.33180138,1.20948344
-5.31565783,8.55483673,0.79486209,6.39223694,0.04094948,0.12121946,0.34260801,1.22439448
-5.30965483,8.79609263,0.80631500,6.60702362,0.04207422,0.12773317,0.35281422,1.23702730
-5.30365183,9.03632147,0.81703597,6.82464745,0.04325389,0.13416469,0.36241498,1.24762630
-5.29764882,9.27678487,0.82710274,7.04598856,0.04450605,0.14045791,0.37141649,1.25646694
-5.29164582,9.51885000,0.83658749,7.27199051,0.04584579,0.14655838,0.37983606,1.26384533
-5.28564282,9.76392897,0.84555237,7.50361441,0.04728487,0.15241481,0.38770169,1.27006799
-5.27963982,10.01341904,0.85404597,7.74179324,0.04883092,0.15798055,0.39505149,1.27544213
-5.27363682,10.26864480,0.86210093,7.98738703,0.05048676,0.16321491,0.40193290,1.28026668
-5.26763382,10.53080271,0.86973263,8.24113948,0.05224991,0.16808430,0.40840148,1.28482423
-5.26163082,10.80090851,0.87693882,8.50363625,0.05411235,0.17256304,0.41451938,1.28937392
-5.25562781,11.07974755,0.88370021,8.77526525,0.05606039,0.17663381,0.42035340,1.29414521
-5.24962481,11.36782809,0.88998165,9.05617907,0.05807482,0.18028781,0.42597262,1.29933258
-5.24362181,11.66533800,0.89573397,9.34626008,0.06013134,0.18352443,0.43144565,1.30509099
-5.23761881,11.97210508,0.90089595,9.64508865,0.06220106,0.18635055,0.43683749,1.31153207
-5.23161581,12.28756206,0.90539660,9.95191530,0.06425130,0.18877949,0.44220621,1.31872096
-5.22561281,12.61071733,0.90915742,10.26563802,0.06624650,0.19082969,0.44759950,1.32667393
-5.21960980,12.94013312,0.91209456,10.58478594,0.06814932,0.19252314,0.45305136,1.33535671
-5.21360680,13.27391300,0.91412102,10.90751098,0.06992173,0.19388366,0.45857906,1.34468378
-5.20760380,13.60970084,0.91514869,11.23158913,0.07152623,0.19493524,0.46418061,1.35451879
-5.20160080,13.94469327,0.91509048,11.55443282,0.07292705,0.19570044,0.46983303,1.36467625
-5.19559780,14.27566765,0.91386247,11.87311597,0.07409132,0.19619903,0.47549153,1.37492484
-5.18959480,14.59902679,0.91138629,12.18441246,0.07499017,0.19644685,0.48108976,1.38499238
-5.18359180,14.91086141,0.90759172,12.48484867,0.07559962,0.19645519,0.48654135,1.39457263
-5.17758879,15.20702993,0.90241962,12.77076984,0.07590147,0.19623052,0.49174257,1.40333398
-5.17158579,15.48325471,0.89582516,13.03841912,0.07588389,0.19577465,0.49657624,1.41092982
-5.16558279,15.73523228,0.88778136,13.28402776,0.07554182,0.19508545,0.50091669,1.41701043
-5.15957979,15.95875438,0.87828273,13.50391359,0.07487716,0.19415787,0.50463548,1.42123597
-5.15357679,16.14983542,0.86734899,13.69458455,0.07389875,0.19298535,0.50760772,1.42329005
-5.14757379,16.30484131,0.85502858,13.85284340,0.07262208,0.19156144,0.50971860,1.42289328
-5.14157079,16.42061392,0.84140181,13.97588919,0.07106883,0.18988158,0.51086971,1.41981611
-5.13556778,16.49458552,0.82658323,14.06141105,0.06926612,0.18794484,0.51098476,1.41389024
-5.12956478,16.52487718,0.81072322,14.10766982,0.06724574,0.18575553,0.51001447,1.40501793
-5.12356178,16.51037622,0.79400832,14.11356363,0.06504303,0.18332461,0.50794005,1.39317850
-5.11755878,16.45078810,0.77666030,14.07867390,0.06269590,0.18067068,0.50477527,1.37843175
-5.11155578,16.34665973,0.75893375,14.00328914,0.06024353,0.17782053,0.50056672,1.36091770
-5.10555278,16.19937228,0.74111215,13.88840512,0.05772531,0.17480927,0.49539230,1.34085268
-5.09954977,16.01110327,0.72350247,13.73570087,0.05517958,0.17167983,0.48935803,1.31852190
-5.09354677,15.78475925,0.70642840,13.54749131,0.05264263,0.16848206,0.48259315,1.29426861
-5.08754377,15.52388197,0.69022231,13.32665841,0.05014767,0.16527127,0.47524392,1.26848055
-5.08154077,15.23253226,0.67521638,13.07656378,0.04772404,0.16210644,0.46746638,1.24157426
-5.07553777,14.91515691,0.66173305,12.80094665,0.04539658,0.15904810,0.45941856,1.21397809
-5.06953477,14.57644502,0.65007519,12.50381153,0.04318517,0.15615605,0.45125244,1.18611480
-5.06353177,14.22118004,0.64051645,12.18931070,0.04110451,0.15348694,0.44310632,1.15838475
-5.05752876,13.85409462,0.63329205,11.86162626,0.03916414,0.15109201,0.43509788,1.13115038
-5.05152576,13.47973430,0.62859055,11.52485691,0.03736859,0.14901491,0.42731843,1.10472308
-5.04552276,13.10233589,0.62654674,11.18291356,0.03571787,0.14728990,0.41982869,1.07935278
-5.03951976,12.72572516,0.62723620,10.83942791,0.03420798,0.14594032,0.41265623,1.05522104
-5.03351676,12.35323724,0.63067150,10.49767664,0.03283168,0.14497761,0.40579488,1.03243770
-5.02751376,11.98766203,0.63680051,10.16052354,0.03157932,0.14440068,0.39920596,1.01104137
-5.02151076,11.63121510,0.64550663,9.83038044,0.03043975,0.14419592,0.39282133,0.99100336
-5.01550775,11.28553375,0.65661123,9.50918724,0.02940124,0.14433763,0.38654807,0.97223493
-5.00950475,10.95169612,0.66987808,9.19841002,0.02845241,0.14478891,0.38027440,0.95459721
-5.00350175,10.63026086,0.68501974,8.89905597,0.02758309,0.14550304,0.37387667,0.93791316
-4.99749875,10.32132349,0.70170561,8.61170288,0.02678507,0.14642509,0.36722676,0.92198091
-4.99149575,10.02458564,0.71957155,8.33654061,0.02605271,0.14749398,0.36019966,0.90658752
-4.98549275,9.73943284,0.73823057,8.07342196,0.02538340,0.14864457,0.35268078,0.89152266
-4.97948974,9.46501660,0.75728428,7.82192001,0.02477785,0.14980996,0.34457246,0.87659120
-4.97348674,9.20033711,0.77633475,7.58138925,0.02424014,0.15092380,0.33579955,0.86162434
-4.96748374,8.94432283,0.79499622,7.35102809,0.02377763,0.15192245,0.32631362,0.84648854
-4.96148074,8.69590435,0.81290635,7.12994047,0.02340058,0.15274711,0.31609575,0.83109214
-4.95547774,8.45408008,0.82973638,6.91719480,0.02312171,0.15334565,0.30515771,0.81538920
-4.94947474,8.21797230,0.84519997,6.71187854,0.02295550,0.15367418,0.29354163,0.79938068
-4.94347174,7.98687243,0.85906023,6.51314744,0.02291739,0.15369828,0.28131816,0.78311298
-4.93746873,7.76027500,0.87113469,6.32026811,0.02302288,0.15339385,0.26858334,0.76667410
-4.93146573,7.53790036,0.88129793,6.13265342,0.02328657,0.15274761,0.25545442,0.75018770
-4.92546273,7.31970603,0.88948191,5.94988993,0.02372121,0.15175714,0.24206484,0.73380553
-4.91945973,7.10588756,0.89567379,5.77175687,0.02433670,0.15043053,0.22855873,0.71769877
-4.91345673,6.89686914,0.89991159,5.59823622,0.02513925,0.14878570,0.21508524,0.70204869
-4.90745373,6.69328492,0.90227779,5.42951364,0.02613059,0.14684934,0.20179290,0.68703732
-4.90145073,6.49595194,0.90289138,5.26596998,0.02730740,0.14465559,0.18882443,0.67283852
-4.89544772,6.30583545,0.90189861,5.10816355,0.02866082,0.14224453,0.17631211,0.65961002
-4.88944472,6.12400801,0.89946331,4.95680339,0.03017632,0.13966047,0.16437395,0.64748688
-4.88344172,5.95160343,0.89575704,4.81271412,0.03183367,0.13695021,0.15311077,0.63657652
-4.87743872,5.78976721,0.89094984,4.67679359,0.03360727,0.13416140,0.14260428,0.62695584
-4.87143572,5.63960513,0.88520210,4.54996454,0.03546662,0.13134089,0.13291612,0.61867034
-4.86543272,5.50213182,0.87865798,4.43312231,0.03737712,0.12853333,0.12408790,0.61173535
-4.85942971,5.37822140,0.87144089,4.32708073,0.03930104,0.12578006,0.11614210,0.60613923
-4.85342671,5.26856240,0.86365099,4.23251869,0.04119865,0.12311819,0.10908368,0.60184832
-4.84742371,5.17361878,0.85536514,4.14993023,0.04302952,0.12058015,0.10290236,0.59881339
-4.84142071,5.09359945,0.84663897,4.07958069,0.04475392,0.11819345,0.09757521,0.59697702
-4.83541771,5.02843756,0.83751088,4.02147173,0.04633416,0.11598085,0.09306956,0.59628157
-4.82941471,4.97778117,0.82800767,3.97531729,0.04773603,0.11396081,0.08934593,0.59667713
-4.82341171,4.94099608,0.81815118,3.94053254,0.04893004,0.11214819,0.08636087,0.59812889
-4.81740870,4.91718089,0.80796548,3.91623683,0.04989250,0.11055506,0.08406947,0.60062350
-4.81140570,4.90519403,0.79748381,3.90127112,0.05060652,0.10919171,0.08242758,0.60417380
-4.80540270,4.90369158,0.78675491,3.89422969,0.05106261,0.10806758,0.08139346,0.60882165
-4.79939970,4.91117419,0.77584792,3.89350467,0.05125906,0.10719216,0.08092897,0.61463851
-4.79339670,4.92604082,0.76485556,3.89734173,0.05120204,0.10657567,0.08100014,0.62172365
-4.78739370,4.94664661,0.75389521,3.90390407,0.05090535,0.10622957,0.08157726,0.63019992
-4.78139070,4.97136202,0.74310768,3.91134172,0.05038991,0.10616672,0.08263442,0.64020736
-4.77538769,4.99863011,0.73265372,3.91786248,0.04968288,0.10640126,0.08414867,0.65189479
-4.76938469,5.02701905,0.72270844,3.92180103,0.04881674,0.10694818,0.08609885,0.66540991
-4.76338169,5.05526732,0.71345392,3.92168249,0.04782793,0.10782247,0.08846423,0.68088844
-4.75737869,5.08231945,0.70507056,3.91627740,0.04675559,0.10903814,0.09122302,0.69844283
-4.75137569,5.10735054,0.69772770,3.90464520,0.04564010,0.11060689,0.09435105,0.71815138
-4.74537269,5.12977894,0.69157409,3.88616428,0.04452167,0.11253682,0.09782043,0.74004822
-4.73936968,5.14926674,0.68672910,3.86054730,0.04343897,0.11483091,0.10159868,0.76411492
-4.73336668,5.16570868,0.68327498,3.82784138,0.04242793,0.11748577,0.10564805,0.79027425
-4.72736368,5.17921071,0.68125099,3.78841350,0.04152065,0.12049045,0.10992531,0.81838642
-4.72136068,5.19005991,0.68064977,3.74292249,0.04074459,0.12382557,0.11438196,0.84824819
-4.71535768,5.19868798,0.68141627,3.69227933,0.04012198,0.12746281,0.11896490,0.87959499
-4.70935468,5.20563080,0.68344931,3.63759840,0.03966945,0.13136486,0.12361736,0.91210587
-4.70335168,5.21148638,0.68660595,3.58014246,0.03939803,0.13548581,0.12828030,0.94541124
-4.69734867,5.21687394,0.69070827,3.52126427,0.03931329,0.13977201,0.13289396,0.97910294
-4.69134567,5.22239601,0.69555237,3.46234818,0.03941579,0.14416345,0.13739955,1.01274619
-4.68534267,5.22860563,0.70091901,3.40475415,0.03970171,0.14859548,0.14174096,1.04589292
-4.67933967,5.23597987,0.70658538,3.34976706,0.04016367,0.15300092,0.14586642,1.07809565
-4.67333667,5.24490069,0.71233727,3.29855315,0.04079161,0.15731237,0.14972987,1.10892149
-4.66733367,5.25564330,0.71798107,3.25212510,0.04157381,0.16146463,0.15329214,1.13796547
-4.66133067,5.26837199,0.72335475,3.21131676,0.04249790,0.16539716,0.15652170,1.16486260
-4.65532766,5.28314274,0.72833741,3.17676781,0.04355182,0.16905625,0.15939499,1.18929827
-4.64932466,5.29991166,0.73285672,3.14891798,0.04472478,0.17239707,0.16189638,1.21101637
-4.64332166,5.31854801,0.73689385,3.12801035,0.04600801,0.17538522,0.16401769,1.22982512
-4.63731866,5.33885029,0.74048565,3.11410233,0.04739543,0.17799782,0.16575732,1.24560012
-4.63131566,5.36056417,0.74372391,3.10708315,0.04888410,0.18022406,0.16711906,1.25828492
-4.62531266,5.38340064,0.74675170,3.10669600,0.05047452,0.18206520,0.16811075,1.26788894
-4.61930965,5.40705331,0.74975700,3.11256348,0.05217062,0.18353388,0.16874275,1.27448311
-4.61330665,5.43121371,0.75296386,3.12421443,0.05397965,0.18465303,0.16902643,1.27819348
-4.60730365,5.45558405,0.75662149,3.14111094,0.05591176,0.18545419,0.16897274,1.27919308
-4.60130065,5.47988668,0.76099189,3.16267403,0.05797948,0.18597546,0.16859099,1.27769266
-4.59529765,5.50387038,0.76633650,3.18830712,0.06019689,0.18625923,0.16788790,1.27393052
-4.58929465,5.52731332,0.77290246,3.21741655,0.06257879,0.18634967,0.16686698,1.26816204
-4.58329165,5.55002323,0.78090919,3.24942851,0.06513964,0.18629024,0.16552835,1.26064923
-4.57728864,5.57183503,0.79053586,3.28380242,0.06789251,0.18612135,0.16386880,1.25165083
-4.57128564,5.59260690,0.80191020,3.32004065,0.07084797,0.18587818,0.16188242,1.24141320
-4.56528264,5.61221510,0.81509930,3.35769484,0.07401301,0.18558884,0.15956144,1.23016228
-4.55927964,5.63054861,0.83010271,3.39636930,0.07739005,0.18527301,0.15689733,1.21809708
-4.55327664,5.64750403,0.84684816,3.43572197,0.08097608,0.18494099,0.15388218,1.20538453
-4.54727364,5.66298149,0.86519006,3.47546346,0.08476195,0.18459330,0.15051010,1.19215614
-4.54127064,5.67688202,0.88491098,3.51535479,0.08873192,0.18422077,0.14677868,1.17850625
-4.53526763,5.68910675,0.90572594,3.55520443,0.09286343,0.18380513,0.14269030,1.16449210
-4.52926463,5.69955817,0.92728947,3.59486505,0.09712716,0.18332007,0.13825333,1.15013545
-4.52326163,5.70814347,0.94920515,3.63423032,0.10148745,0.18273266,0.13348305,1.13542570
-4.51725863,5.71477997,0.97103735,3.67323224,0.10590290,0.18200508,0.12840225,1.12032448
-4.51125563,5.71940227,0.99232464,3.71183896,0.11032739,0.18109661,0.12304156,1.10477124
-4.50525263,5.72197081,1.01259454,3.75005317,0.11471127,0.17996568,0.11743940,1.08868990
-4.49924962,5.72248137,1.03137893,3.78791113,0.11900288,0.17857199,0.11164155,1.07199602
-4.49324662,5.72097487,1.04822965,3.82548188,0.12315014,0.17687855,0.10570054,1.05460444
-4.48724362,5.71754680,1.06273364,3.86286663,0.12710236,0.17485359,0.09967463,1.03643692
-4.48124062,5.71235558,1.07452716,3.90019780,0.13081200,0.17247218,0.09362675,1.01742954
-4.47523762,5.70562909,1.08330834,3.93763733,0.13423642,0.16971769,0.08762313,0.99753957
-4.46923462,5.69766869,1.08884783,3.97537402,0.13733956,0.16658277,0.08173205,0.97675151
-4.46323162,5.68885004,1.09099689,4.01361921,0.14009331,0.16307011,0.07602244,0.95508200
-4.45722861,5.67962011,1.08969276,4.05260081,0.14247862,0.15919268,0.07056259,0.93258345
-4.45122561,5.67049006,1.08496094,4.09255513,0.14448634,0.15497375,0.06541900,0.90934615
-4.44522261,5.66202355,1.07691435,4.13371652,0.14611748,0.15044644,0.06065532,0.88549871
-4.43921961,5.65482065,1.06574941,4.17630481,0.14738314,0.14565295,0.05633145,0.86120691
-4.43321661,5.64949733,1.05173907,4.22051064,0.14830396,0.14064353,0.05250285,0.83667072
-4.42721361,5.64666118,1.03522316,4.26647911,0.14890906,0.13547521,0.04921997,0.81211989
-4.42121061,5.64688391,1.01659640,4.31429215,0.14923455,0.13021028,0.04652786,0.78780801
-4.41520760,5.65067175,0.99629463,4.36395042,0.14932178,0.12491470,0.04446584,0.76400536
-4.40920460,5.65843493,0.97477973,4.41535552,0.14921515,0.11965637,0.04306731,0.74099093
-4.40320160,5.67045764,0.95252405,4.46829341,0.14895987,0.11450351,0.04235960,0.71904381
-4.39719860,5.68687009,0.92999488,4.52242026,0.14859954,0.10952293,0.04236378,0.69843443
-4.39119560,5.70762424,0.90763976,4.57725156,0.14817389,0.10477853,0.04309453,0.67941602
-4.38519260,5.73247479,0.88587314,4.63215575,0.14771662,0.10032991,0.04455990,0.66221668
-4.37918959,5.76096696,0.86506513,4.68635306,0.14725357,0.09623112,0.04676111,0.64703247
-4.37318659,5.79243214,0.84553276,4.73892045,0.14680128,0.09252976,0.04969217,0.63402181
-4.36718359,5.82599254,0.82753392,4.78880307,0.14636607,0.08926618,0.05333958,0.62330142
-4.36118059,5.86057518,0.81126452,4.83483250,0.14594367,0.08647304,0.05768193,0.61494410
-4.35517759,5.89493531,0.79685851,4.87575152,0.14551936,0.08417504,0.06268954,0.60897829
-4.34917459,5.92768891,0.78439089,4.91024502,0.14506880,0.08238898,0.06832416,0.60538950
-4.34317159,5.95735316,0.77388323,4.93697620,0.14455927,0.08112392,0.07453869,0.60412341
-4.33716858,5.98239357,0.76531138,4.95462672,0.14395152,0.08038158,0.08127716,0.60509052
-4.33116558,6.00127585,0.75861461,4.96193956,0.14320188,0.08015693,0.08847477,0.60817190
-4.32516258,6.01252028,0.75370573,4.95776263,0.14226467,0.08043874,0.09605822,0.61322593
-4.31915958,6.01475634,0.75048129,4.94109145,0.14109476,0.08121029,0.10394631,0.62009526
-4.31315658,6.00677483,0.74883133,4.91110899,0.13965005,0.08245002,0.11205074,0.62861399
-4.30715358,5.98757528,0.74864795,4.86722077,0.13789391,0.08413217,0.12027726,0.63861429
