energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.82591296,1.37560479,0.00066914,0.67845372,0.05621436,0.19094642,0.00000000,1.01590727,0.50221695
-5.81990995,1.37768287,0.00073515,0.67836806,0.05552009,0.19491393,0.00000000,1.04832847,0.49400447
-5.81390695,1.38218910,0.00080923,0.67860885,0.05554438,0.20021520,0.00000000,1.08299843,0.48605550
-5.80790395,1.38932380,0.00089117,0.67930186,0.05625017,0.20684863,0.00000000,1.12002507,0.47845873
-5.80190095,1.39922003,0.00098057,0.68054669,0.05759117,0.21479208,0.00000000,1.15942267,0.47129467
-5.79589795,1.41192574,0.00107687,0.68240602,0.05951264,0.22400221,0.00000000,1.20109399,0.46462939
-5.78989495,1.42738989,0.00117935,0.68489680,0.06195227,0.23441452,0.00000000,1.24481753,0.45850912
-5.78389195,1.44545395,0.00128712,0.68798393,0.06484112,0.24594458,0.00000000,1.29024091,0.45295619
-5.77788894,1.46584979,0.00139918,0.69157709,0.06810476,0.25849027,0.00000000,1.33688129,0.44796650
-5.77188594,1.48820455,0.00151440,0.69553079,0.07166465,0.27193552,0.00000000,1.38413329,0.44350897
-5.76588294,1.51205292,0.00163162,0.69964809,0.07543965,0.28615514,0.00000000,1.43128438,0.43952680
-5.75987994,1.53685618,0.00174966,0.70368754,0.07934783,0.30102104,0.00000000,1.47753734,0.43594069
-5.75387694,1.56202757,0.00186739,0.70737324,0.08330843,0.31640934,0.00000000,1.52203900,0.43265385
-5.74787394,1.58696252,0.00198381,0.71040735,0.08724400,0.33220830,0.00000000,1.56391377,0.42955830
-5.74187094,1.61107222,0.00209808,0.71248448,0.09108259,0.34832655,0.00000000,1.60230050,0.42654224
-5.73586793,1.63381851,0.00220965,0.71330700,0.09476001,0.36470123,0.00000000,1.63639068,0.42349792
-5.72986493,1.65474812,0.00231827,0.71260044,0.09822190,0.38130553,0.00000000,1.66546594,0.42032946
-5.72386193,1.67352396,0.00242409,0.71012815,0.10142564,0.39815509,0.00000000,1.68893279,0.41696011
-5.71785893,1.68995148,0.00252770,0.70570418,0.10434197,0.41531276,0.00000000,1.70635255,0.41333842
-5.71185593,1.70399828,0.00263017,0.69920386,0.10695616,0.43289127,0.00000000,1.71746486,0.40944294
-5.70585293,1.71580540,0.00273309,0.69057122,0.10926866,0.45105332,0.00000000,1.72220321,0.40528502
-5.69984992,1.72568938,0.00283855,0.67982307,0.11129521,0.47000902,0.00000000,1.72070157,0.40090953
-5.69384692,1.73413448,0.00294912,0.66704932,0.11306637,0.49001032,0.00000000,1.71329168,0.39639343
-5.68784392,1.74177516,0.00306785,0.65240968,0.11462640,0.51134259,0.00000000,1.70049089,0.39184223
-5.68184092,1.74936950,0.00319814,0.63612690,0.11603153,0.53431345,0.00000000,1.68298129,0.38738453
-5.67583792,1.75776464,0.00334370,0.61847698,0.11734784,0.55923927,0.00000000,1.66158109,0.38316490
-5.66983492,1.76785600,0.00350840,0.59977692,0.11864850,0.58642981,0.00000000,1.63720969,0.37933565
-5.66383192,1.78054219,0.00369617,0.58037071,0.12001091,0.61617154,0.00000000,1.61084841,0.37604779
-5.65782891,1.79667804,0.00391079,0.56061440,0.12151347,0.64871057,0.00000000,1.58349874,0.37344197
-5.65182591,1.81702813,0.00415579,0.54086094,0.12323248,0.68423586,0.00000000,1.55614042,0.37163962
-5.64582291,1.84222320,0.00443422,0.52144576,0.12523897,0.72286356,0.00000000,1.52969134,0.37073517
-5.63981991,1.87272183,0.00474852,0.50267359,0.12759598,0.76462335,0.00000000,1.50497127,0.37078948
-5.63381691,1.90877928,0.00510033,0.48480742,0.13035604,0.80944750,0.00000000,1.48267110,0.37182511
-5.62781391,1.95042520,0.00549035,0.46805972,0.13355929,0.85716326,0.00000000,1.46332897,0.37382356
-5.62181091,1.99745132,0.00591820,0.45258666,0.13723207,0.90748917,0.00000000,1.44731416,0.37672471
-5.61580790,2.04940978,0.00638234,0.43848512,0.14138620,0.96003555,0.00000000,1.43481925,0.38042840
-5.60980490,2.10562210,0.00688002,0.42579264,0.14601894,1.01430926,0.00000000,1.42586055,0.38479813
-5.60380190,2.16519843,0.00740725,0.41449021,0.15111347,1.06972281,0.00000000,1.42028637,0.38966662
-5.59779890,2.22706598,0.00795884,0.40450741,0.15664015,1.12560737,0.00000000,1.41779238,0.39484287
-5.59179590,2.29000532,0.00852847,0.39572962,0.16255821,1.18122938,0.00000000,1.41794279,0.40012037
-5.58579290,2.35269273,0.00910888,0.38800679,0.16881793,1.23580991,0.00000000,1.42019616,0.40528597
-5.57978989,2.41374661,0.00969202,0.38116318,0.17536323,1.28854634,0.00000000,1.42393422,0.41012891
-5.57378689,2.47177581,0.01026930,0.37500757,0.18213451,1.33863516,0.00000000,1.42849219,0.41444956
-5.56778389,2.52542771,0.01083186,0.36934337,0.18907165,1.38529520,0.00000000,1.43318918,0.41806742
-5.56178089,2.57343411,0.01137092,0.36397825,0.19611703,1.42779038,0.00000000,1.43735711,0.42082796
-5.55577789,2.61465287,0.01187808,0.35873276,0.20321856,1.46545097,0.00000000,1.44036721,0.42260808
-5.54977489,2.64810400,0.01234563,0.35344766,0.21033250,1.49769268,0.00000000,1.44165296,0.42331984
-5.54377189,2.67299873,0.01276697,0.34798980,0.21742608,1.52403297,0.00000000,1.44072898,0.42291248
-5.53776888,2.68876092,0.01313684,0.34225631,0.22447974,1.54410383,0.00000000,1.43720525,0.42137274
-5.53176588,2.69504015,0.01345161,0.33617718,0.23148894,1.55766089,0.00000000,1.43079668,0.41872338
-5.52576288,2.69171666,0.01370951,0.32971611,0.23846553,1.56458847,0.00000000,1.42132805,0.41502036
-5.51975988,2.67889814,0.01391079,0.32286991,0.24543847,1.56490062,0.00000000,1.40873454,0.41034869
-5.51375688,2.65690920,0.01405776,0.31566656,0.25245392,1.55873825,0.00000000,1.39305841,0.40481739
-5.50775388,2.62627421,0.01415483,0.30816204,0.25957461,1.54636252,0.00000000,1.37444209,0.39855386
-5.50175088,2.58769453,0.01420833,0.30043629,0.26687844,1.52814494,0.00000000,1.35311852,0.39169787
-5.49574787,2.54202126,0.01422643,0.29258846,0.27445621,1.50455465,0.00000000,1.32939913,0.38439565
-5.48974487,2.49022476,0.01421875,0.28473174,0.28240859,1.47614328,0.00000000,1.30366010,0.37679428
-5.48374187,2.43336193,0.01419610,0.27698787,0.29084218,1.44352809,0.00000000,1.27632735,0.36903648
-5.47773887,2.37254265,0.01417000,0.26948165,0.29986482,1.40737389,0.00000000,1.24786085,0.36125619
-5.47173587,2.30889608,0.01415227,0.26233556,0.30958020,1.36837440,0.00000000,1.21873851,0.35357488
-5.46573287,2.24353817,0.01415445,0.25566467,0.32008189,1.32723352,0.00000000,1.18944019,0.34609866
-5.45972986,2.17754086,0.01418738,0.24957195,0.33144704,1.28464707,0.00000000,1.16043203,0.33891626
-5.45372686,2.11190401,0.01426064,0.24414405,0.34372991,1.24128560,0.00000000,1.13215153,0.33209770
-5.44772386,2.04753038,0.01438212,0.23944777,0.35695561,1.19777850,0.00000000,1.10499364,0.32569379
-5.44172086,1.98520456,0.01455762,0.23552715,0.37111425,1.15469997,0.00000000,1.07929825,0.31973604
-5.43571786,1.92557596,0.01479049,0.23240138,0.38615599,1.11255722,0.00000000,1.05533931,0.31423726
-5.42971486,1.86914638,0.01508144,0.23006347,0.40198718,1.07178094,0.00000000,1.03331603,0.30919242
-5.42371186,1.81626247,0.01542840,0.22847982,0.41846807,1.03271855,0.00000000,1.01334640,0.30457995
-5.41770885,1.76711302,0.01582649,0.22759068,0.43541219,0.99563018,0.00000000,0.99546337,0.30036324
-5.41170585,1.72173148,0.01626818,0.22731148,0.45258778,0.96068754,0.00000000,0.97961394,0.29649239
-5.40570285,1.68000325,0.01674348,0.22753506,0.46972129,0.92797563,0.00000000,0.96566128,0.29290621
-5.39969985,1.64167791,0.01724032,0.22813472,0.48650304,0.89749727,0.00000000,0.95339002,0.28953430
-5.39369685,1.60638569,0.01774494,0.22896807,0.50259491,0.86918015,0.00000000,0.94251456,0.28629944
-5.38769385,1.57365792,0.01824248,0.22988148,0.51763979,0.84288630,0.00000000,0.93269028,0.28312006
-5.38169085,1.54295061,0.01871751,0.23071502,0.53127262,0.81842336,0.00000000,0.92352724,0.27991288
-5.37568784,1.51367029,0.01915464,0.23130784,0.54313245,0.79555750,0.00000000,0.91460587,0.27659570
-5.36968484,1.48520130,0.01953918,0.23150352,0.55287501,0.77402725,0.00000000,0.90549409,0.27309012
-5.36368184,1.45693326,0.01985772,0.23115550,0.56018536,0.75355766,0.00000000,0.89576502,0.26932438
-5.35767884,1.42828766,0.02009863,0.23013209,0.56478980,0.73387440,0.00000000,0.88501460,0.26523596
-5.35167584,1.39874250,0.02025261,0.22832109,0.56646670,0.71471695,0.00000000,0.87287816,0.26077395
-5.34567284,1.36785382,0.02031301,0.22563358,0.56505550,0.69585043,0.00000000,0.85904535,0.25590113
-5.33966983,1.33527324,0.02027610,0.22200692,0.56046358,0.67707558,0.00000000,0.84327248,0.25059546
-5.33366683,1.30076071,0.02014123,0.21740679,0.55267058,0.65823640,0.00000000,0.82539190,0.24485111
-5.32766383,1.26419203,0.01991080,0.21182806,0.54172988,0.63922515,0.00000000,0.80531779,0.23867873
-5.32166083,1.22556074,0.01959017,0.20529463,0.52776743,0.61998462,0.00000000,0.78304833,0.23210509
-5.31565783,1.18497458,0.01918737,0.19785822,0.51097760,0.60050756,0.00000000,0.75866391,0.22517200
-5.30965483,1.14264668,0.01871278,0.18959613,0.49161669,0.58083348,0.00000000,0.73232197,0.21793456
-5.30365183,1.09888226,0.01817865,0.18060816,0.46999409,0.56104301,0.00000000,0.70424837,0.21045875
-5.29764882,1.05406142,0.01759859,0.17101286,0.44646182,0.54125027,0.00000000,0.67472618,0.20281869
-5.29164582,1.00861931,0.01698700,0.16094323,0.42140272,0.52159383,0.00000000,0.64408241,0.19509339
-5.28564282,0.96302459,0.01635848,0.15054224,0.39521808,0.50222662,0.00000000,0.61267338,0.18736348
-5.27963982,0.91775747,0.01572727,0.13995815,0.36831512,0.48330568,0.00000000,0.58086970,0.17970790
-5.27363682,0.87328851,0.01510669,0.12934006,0.34109495,0.46498211,0.00000000,0.54904148,0.17220078
-5.26763382,0.83005921,0.01450867,0.11883368,0.31394150,0.44739189,0.00000000,0.51754454,0.16490873
-5.26163082,0.78846528,0.01394335,0.10857766,0.28721174,0.43064814,0.00000000,0.48670838,0.15788859
-5.25562781,0.74884334,0.01341873,0.09870042,0.26122767,0.41483505,0.00000000,0.45682616,0.15118582
-5.24962481,0.71146152,0.01294052,0.08931762,0.23627018,0.40000384,0.00000000,0.42814728,0.14483357
-5.24362181,0.67651421,0.01251198,0.08053037,0.21257480,0.38617088,0.00000000,0.40087256,0.13885240
-5.23761881,0.64412076,0.01213398,0.07242403,0.19032958,0.37331795,0.00000000,0.37515210,0.13325076
-5.23161581,0.61432806,0.01180506,0.06506770,0.16967470,0.36139448,0.00000000,0.35108564,0.12802596
-5.22561281,0.58711634,0.01152170,0.05851415,0.15070383,0.35032155,0.00000000,0.32872521,0.12316576
-5.21960980,0.56240771,0.01127852,0.05280038,0.13346695,0.33999733,0.00000000,0.30807954,0.11865021
-5.21360680,0.54007646,0.01106870,0.04794829,0.11797423,0.33030349,0.00000000,0.28911994,0.11445379
-5.20760380,0.51996049,0.01088433,0.04396580,0.10420082,0.32111209,0.00000000,0.27178700,0.11054762
-5.20160080,0.50187309,0.01071684,0.04084799,0.09209211,0.31229272,0.00000000,0.25599781,0.10690151
-5.19559780,0.48561409,0.01055741,0.03857826,0.08156924,0.30371914,0.00000000,0.24165295,0.10348587
-5.18959480,0.47097999,0.01039737,0.03712954,0.07253458,0.29527530,0.00000000,0.22864318,0.10027331
-5.18359180,0.45777248,0.01022859,0.03646533,0.06487693,0.28686027,0.00000000,0.21685523,0.09723973
-5.17758879,0.44580493,0.01004379,0.03654065,0.05847627,0.27839204,0.00000000,0.20617663,0.09436508
-5.17158579,0.43490679,0.00983680,0.03730289,0.05320801,0.26980976,0.00000000,0.19649935,0.09163360
-5.16558279,0.42492583,0.00960281,0.03869250,0.04894654,0.26107478,0.00000000,0.18772231,0.08903363
-5.15957979,0.41572843,0.00933842,0.04064361,0.04556815,0.25217018,0.00000000,0.17975266,0.08655713
-5.15357679,0.40719821,0.00904176,0.04308465,0.04295334,0.24309922,0.00000000,0.17250615,0.08419874
-5.14757379,0.39923324,0.00871245,0.04593895,0.04098842,0.23388275,0.00000000,0.16590662,0.08195481
-5.14157079,0.39174259,0.00835155,0.04912541,0.03956673,0.22455587,0.00000000,0.15988487,0.07982229
-5.13556778,0.38464233,0.00796140,0.05255931,0.03858928,0.21516415,0.00000000,0.15437725,0.07779756
-5.12956478,0.37785178,0.00754547,0.05615329,0.03796511,0.20575968,0.00000000,0.14932402,0.07587549
-5.12356178,0.37129016,0.00710813,0.05981847,0.03761135,0.19639722,0.00000000,0.14466787,0.07404864
-5.11755878,0.36487415,0.00665445,0.06346584,0.03745313,0.18713067,0.00000000,0.14035265,0.07230675
-5.11155578,0.35851655,0.00618993,0.06700775,0.03742336,0.17801004,0.00000000,0.13632252,0.07063651
-5.10555278,0.35212612,0.00572028,0.07035963,0.03746248,0.16907916,0.00000000,0.13252162,0.06902169
-5.09954977,0.34560874,0.00525118,0.07344180,0.03751820,0.16037408,0.00000000,0.12889416,0.06744354
-5.09354677,0.33886966,0.00478814,0.07618130,0.03754527,0.15192229,0.00000000,0.12538511,0.06588155
-5.08754377,0.33181680,0.00433623,0.07851374,0.03750526,0.14374262,0.00000000,0.12194122,0.06431433
-5.08154077,0.32436476,0.00390001,0.08038498,0.03736639,0.13584591,0.00000000,0.11851244,0.06272077
-5.07553777,0.31643923,0.00348342,0.08175273,0.03710338,0.12823613,0.00000000,0.11505353,0.06108118
-5.06953477,0.30798151,0.00308968,0.08258774,0.03669731,0.12091204,0.00000000,0.11152571,0.05937854
-5.06353177,0.29895286,0.00272129,0.08287482,0.03613540,0.11386900,0.00000000,0.10789832,0.05759957
-5.05752876,0.28933819,0.00237999,0.08261332,0.03541085,0.10710099,0.00000000,0.10415021,0.05573581
-5.05152576,0.27914906,0.00206683,0.08181731,0.03452250,0.10060258,0.00000000,0.10027092,0.05378439
-5.04552276,0.26842569,0.00178220,0.08051527,0.03347452,0.09437074,0.00000000,0.09626138,0.05174862
-5.03951976,0.25723778,0.00152589,0.07874934,0.03227591,0.08840646,0.00000000,0.09213431,0.04963831
-5.03351676,0.24568426,0.00129717,0.07657419,0.03094005,0.08271599,0.00000000,0.08791400,0.04746987
-5.02751376,0.23389186,0.00109490,0.07405552,0.02948402,0.07731179,0.00000000,0.08363579,0.04526615
-5.02151076,0.22201273,0.00091761,0.07126823,0.02792801,0.07221309,0.00000000,0.07934506,0.04305596
-5.01550775,0.21022104,0.00076355,0.06829440,0.02629459,0.06744617,0.00000000,0.07509582,0.04087361
-5.00950475,0.19870905,0.00063083,0.06522106,0.02460802,0.06304423,0.00000000,0.07094909,0.03875806
-5.00350175,0.18768260,0.00051748,0.06213791,0.02289358,0.05904715,0.00000000,0.06697103,0.03675219
-4.99749875,0.17735642,0.00042149,0.05913500,0.02117692,0.05550098,0.00000000,0.06323091,0.03490191
-4.99149575,0.16794943,0.00034087,0.05630053,0.01948356,0.05245731,0.00000000,0.05979914,0.03325533
-4.98549275,0.15968018,0.00027374,0.05371873,0.01783838,0.04997268,0.00000000,0.05674523,0.03186190
-4.97948974,0.15276272,0.00021831,0.05146792,0.01626533,0.04810793,0.00000000,0.05413596,0.03077178
-4.97348674,0.14740293,0.00017293,0.04961886,0.01478724,0.04692764,0.00000000,0.05203365,0.03003518
-4.96748374,0.14379548,0.00013610,0.04823324,0.01342578,0.04649966,0.00000000,0.05049468,0.02970190
-4.96148074,0.14212147,0.00010648,0.04736256,0.01220152,0.04689475,0.00000000,0.04956830,0.02982099
-4.95547774,0.14254674,0.00008289,0.04704727,0.01113422,0.04818632,0.00000000,0.04929565,0.03044052
-4.94947474,0.14522086,0.00006432,0.04731616,0.01024315,0.05045034,0.00000000,0.04970912,0.03160751
-4.94347174,0.15027676,0.00004990,0.04818608,0.00954755,0.05376522,0.00000000,0.05083195,0.03336789
-4.93746873,0.15783093,0.00003889,0.04966199,0.00906717,0.05821180,0.00000000,0.05267821,0.03576653
-4.93146573,0.16798407,0.00003070,0.05173724,0.00882289,0.06387328,0.00000000,0.05525297,0.03884734
-4.92546273,0.18082212,0.00002485,0.05439413,0.00883725,0.07083514,0.00000000,0.05855278,0.04265334
-4.91945973,0.19641756,0.00002099,0.05760479,0.00913509,0.07918483,0.00000000,0.06256646,0.04722659
-4.91345673,0.21483082,0.00001883,0.06133220,0.00974409,0.08901137,0.00000000,0.06727599,0.05260819
-4.90745373,0.23611170,0.00001821,0.06553150,0.01069517,0.10040469,0.00000000,0.07265779,0.05883798
-4.90145073,0.26030075,0.00001904,0.07015146,0.01202286,0.11345466,0.00000000,0.07868404,0.06595421
-4.89544772,0.28743040,0.00002131,0.07513611,0.01376545,0.12824988,0.00000000,0.08532423,0.07399295
-4.88944472,0.31752574,0.00002508,0.08042641,0.01596498,0.14487613,0.00000000,0.09254685,0.08298734
-4.88344172,0.35060507,0.00003049,0.08596205,0.01866707,0.16341455,0.00000000,0.10032104,0.09296660
-4.87743872,0.38667982,0.00003777,0.09168315,0.02192045,0.18393953,0.00000000,0.10861843,0.10395494
-4.87143572,0.42575422,0.00004719,0.09753195,0.02577631,0.20651649,0.00000000,0.11741479,0.11597022
-4.86543272,0.46782430,0.00005914,0.10345434,0.03028744,0.23119944,0.00000000,0.12669172,0.12902252
-4.85942971,0.51287666,0.00007406,0.10940112,0.03550708,0.25802864,0.00000000,0.13643809,0.14311272
-4.85342671,0.56088673,0.00009249,0.11532913,0.04148762,0.28702826,0.00000000,0.14665137,0.15823100
-4.84742371,0.61181690,0.00011503,0.12120193,0.04827912,0.31820440,0.00000000,0.15733859,0.17435551
-4.84142071,0.66561439,0.00014240,0.12699029,0.05592760,0.35154330,0.00000000,0.16851712,0.19145120
-4.83541771,0.72220924,0.00017537,0.13267219,0.06447338,0.38701021,0.00000000,0.18021491,0.20946891
-4.82941471,0.78151238,0.00021482,0.13823262,0.07394921,0.42454863,0.00000000,0.19247053,0.22834489
-4.82341171,0.84341405,0.00026168,0.14366294,0.08437853,0.46408027,0.00000000,0.20533262,0.24800066
-4.81740870,0.90778259,0.00031696,0.14896003,0.09577376,0.50550563,0.00000000,0.21885903,0.26834339
-4.81140570,0.97446376,0.00038169,0.15412525,0.10813471,0.54870516,0.00000000,0.23311536,0.28926686
-4.80540270,1.04328060,0.00045696,0.15916319,0.12144719,0.59354097,0.00000000,0.24817326,0.31065279
-4.79939970,1.11403380,0.00054382,0.16408039,0.13568191,0.63985889,0.00000000,0.26410808,0.33237279
-4.79339670,1.18650260,0.00064330,0.16888410,0.15079360,0.68749087,0.00000000,0.28099636,0.35429062
-4.78739370,1.26044594,0.00075635,0.17358107,0.16672056,0.73625733,0.00000000,0.29891273,0.37626479
-4.78139070,1.33560385,0.00088381,0.17817656,0.18338447,0.78596939,0.00000000,0.31792670,0.39815134
-4.77538769,1.41169887,0.00102635,0.18267351,0.20069065,0.83643067,0.00000000,0.33809909,0.41980670
-4.76938469,1.48843716,0.00118441,0.18707192,0.21852871,0.88743856,0.00000000,0.35947836,0.44109036
-4.76338169,1.56550930,0.00135817,0.19136860,0.23677349,0.93878478,0.00000000,0.38209680,0.46186739
-4.75737869,1.64259050,0.00154750,0.19555702,0.25528638,0.99025505,0.00000000,0.40596676,0.48201043
-4.75137569,1.71934012,0.00175189,0.19962744,0.27391706,1.04162799,0.00000000,0.43107708,0.50140130
-4.74537269,1.79540065,0.00197044,0.20356725,0.29250531,1.09267325,0.00000000,0.45738963,0.51993191
-4.73936968,1.87039598,0.00220181,0.20736136,0.31088329,1.14314901,0.00000000,0.48483636,0.53750467
-4.73336668,1.94392933,0.00244420,0.21099268,0.32887782,1.19279908,0.00000000,0.51331675,0.55403214
-4.72736368,2.01558101,0.00269536,0.21444265,0.34631296,1.24134997,0.00000000,0.54269601,0.56943621
-4.72136068,2.08490636,0.00295260,0.21769164,0.36301255,1.28850818,0.00000000,0.57280391,0.58364682
-4.71535768,2.15143426,0.00321282,0.22071933,0.37880294,1.33395816,0.00000000,0.60343462,0.59660029
-4.70935468,2.21466665,0.00347253,0.22350494,0.39351566,1.37736127,0.00000000,0.63434743,0.60823754
-4.70335168,2.27407940,0.00372799,0.22602734,0.40699007,1.41835611,0.00000000,0.66526854,0.61850227
-4.69734867,2.32912502,0.00397522,0.22826501,0.41907596,1.45656042,0.00000000,0.69589398,0.62733939
-4.69134567,2.37923726,0.00421014,0.23019597,0.42963605,1.49157484,0.00000000,0.72589353,0.63469370
-4.68534267,2.42383808,0.00442867,0.23179756,0.43854833,1.52298854,0.00000000,0.75491581,0.64050918
-4.67933967,2.46234669,0.00462686,0.23304625,0.44570822,1.55038661,0.00000000,0.78259425,0.64472880
-4.67333667,2.49419085,0.00480103,0.23391752,0.45103056,1.57335919,0.00000000,0.80855407,0.64729502
-4.66733367,2.51881999,0.00494785,0.23438576,0.45445124,1.59151195,0.00000000,0.83241986,0.64815092
-4.66133067,2.53571976,0.00506450,0.23442441,0.45592862,1.60447752,0.00000000,0.85382384,0.64724207
-4.65532766,2.54442767,0.00514877,0.23400619,0.45544460,1.61192750,0.00000000,0.87241436,0.64451881
-4.64932466,2.54454900,0.00519913,0.23310364,0.45300528,1.61358440,0.00000000,0.88786464,0.63993913
-4.64332166,2.53577241,0.00521483,0.23168985,0.44864133,1.60923309,0.00000000,0.89988126,0.63347164
-4.63731866,2.51788465,0.00519593,0.22973938,0.44240783,1.59873114,0.00000000,0.90821234,0.62509882
-4.63131566,2.49078347,0.00514334,0.22722944,0.43438386,1.58201757,0.00000000,0.91265506,0.61482008
-4.62531266,2.45448842,0.00505882,0.22414122,0.42467153,1.55911971,0.00000000,0.91306236,0.60265458
-4.61930965,2.40914871,0.00494492,0.22046122,0.41339471,1.53015760,0.00000000,0.90934843,0.58864358
-4.61330665,2.35504792,0.00480501,0.21618275,0.40069742,1.49534597,0.00000000,0.90149301,0.57285228
-4.60730365,2.29260519,0.00464315,0.21130724,0.38674178,1.45499348,0.00000000,0.88954413,0.55537086
-4.60130065,2.22237275,0.00446404,0.20584551,0.37170579,1.40949932,0.00000000,0.87361935,0.53631478
-4.59529765,2.14502975,0.00427290,0.19981873,0.35578079,1.35934732,0.00000000,0.85390518,0.51582422
-4.58929465,2.06137269,0.00407543,0.19325917,0.33916874,1.30509761,0.00000000,0.83065492,0.49406275
-4.58329165,1.97230249,0.00387764,0.18621056,0.32207939,1.24737638,0.00000000,0.80418472,0.47121510
-4.57728864,1.87880883,0.00368578,0.17872810,0.30472731,1.18686383,0.00000000,0.77486803,0.44748431
-4.57128564,1.78195207,0.00350626,0.17087803,0.28732890,1.12428094,0.00000000,0.74312857,0.42308819
-4.56528264,1.68284344,0.00334551,0.16273680,0.27009943,1.06037538,0.00000000,0.70943193,0.39825536
-4.55927964,1.58262408,0.00320994,0.15438991,0.25325004,0.99590701,0.00000000,0.67427613,0.37322090
-4.55327664,1.48244350,0.00310585,0.14593036,0.23698486,0.93163348,0.00000000,0.63818132,0.34822187
-4.54727364,1.38343830,0.00303937,0.13745687,0.22149826,0.86829626,0.00000000,0.60167893,0.32349280
-4.54127064,1.28671156,0.00301636,0.12907187,0.20697216,0.80660752,0.00000000,0.56530062,0.29926139
-4.53526763,1.19331362,0.00304243,0.12087939,0.19357356,0.74723822,0.00000000,0.52956737,0.27574442
-4.52926463,1.10422480,0.00312284,0.11298298,0.18145222,0.69080765,0.00000000,0.49497892,0.25314425
-4.52326163,1.02034043,0.00326246,0.10548367,0.17073859,0.63787464,0.00000000,0.46200402,0.23164574
-4.51725863,0.94245859,0.00346576,0.09847804,0.16154197,0.58893066,0.00000000,0.43107170,0.21141396
-4.51125563,0.87127089,0.00373673,0.09205665,0.15394900,0.54439489,0.00000000,0.40256377,0.19259252
-4.50525263,0.80735641,0.00407886,0.08630267,0.14802245,0.50461126,0.00000000,0.37680882,0.17530272
-4.49924962,0.75117886,0.00449513,0.08129089,0.14380044,0.46984757,0.00000000,0.35407783,0.15964340
-4.49324662,0.70308700,0.00498789,0.07708712,0.14129609,0.44029644,0.00000000,0.33458146,0.14569157
