energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.80190095,2.73144833,0.32304055,0.35995978,1.06728378,0.67018001,0.03059237,0.10358404,0.01898252,1.38141341
-5.79589795,2.74774820,0.32373627,0.35602152,1.05736861,0.68941692,0.02869578,0.10456689,0.01884597,1.39156941
-5.78989495,2.75876773,0.32328578,0.35158634,1.04433138,0.70825454,0.02687555,0.10508296,0.01870940,1.39886726
-5.78389195,2.76552310,0.32177574,0.34678103,1.02856973,0.72698862,0.02514913,0.10514968,0.01858228,1.40386195
-5.77788894,2.76917966,0.31931907,0.34174324,1.01055088,0.74594715,0.02353092,0.10479589,0.01847362,1.40718910
-5.77188594,2.77100939,0.31605074,0.33661762,0.99079810,0.76547596,0.02203213,0.10406059,0.01839167,1.40954173
-5.76588294,2.77234138,0.31212266,0.33155135,0.96987461,0.78592210,0.02066078,0.10299120,0.01834356,1.41164338
-5.75987994,2.77450720,0.30769756,0.32668926,0.94836544,0.80761600,0.01942180,0.10164142,0.01833503,1.41421858
-5.75387694,2.77878361,0.30294253,0.32216875,0.92685807,0.83085292,0.01831710,0.10006891,0.01837011,1.41796219
-5.74787394,2.78633527,0.29802221,0.31811476,0.90592269,0.85587473,0.01734581,0.09833276,0.01845093,1.42350868
-5.74187094,2.79816006,0.29309211,0.31463499,0.88609297,0.88285280,0.01650445,0.09649104,0.01857749,1.43140314
-5.73586793,2.81503997,0.28829237,0.31181562,0.86784815,0.91187299,0.01578725,0.09459832,0.01874763,1.44207515
-5.72986493,2.83749993,0.28374225,0.30971779,0.85159727,0.94292351,0.01518641,0.09270355,0.01895697,1.45581702
-5.72386193,2.86577676,0.27953557,0.30837504,0.83766624,0.97588647,0.01469245,0.09084815,0.01919899,1.47276742
-5.71785893,2.89980017,0.27573745,0.30779174,0.82628823,1.01053361,0.01429451,0.08906460,0.01946522,1.49290130
-5.71185593,2.93918676,0.27238239,0.30794278,0.81759789,1.04652672,0.01398077,0.08737545,0.01974547,1.51602672
-5.70585293,2.98324766,0.26947378,0.30877445,0.81162937,1.08342289,0.01373878,0.08579287,0.02002821,1.54178877
-5.69984992,3.03100955,0.26698489,0.31020644,0.80831833,1.12068454,0.01355580,0.08431874,0.02030093,1.56968049
-5.69384692,3.08124840,0.26486128,0.31213500,0.80750765,1.15769395,0.01341925,0.08294516,0.02055063,1.59906036
-5.68784392,3.13253421,0.26302437,0.31443701,0.80895647,1.19377183,0.01331697,0.08165554,0.02076435,1.62917556
-5.68184092,3.18328495,0.26137611,0.31697477,0.81235215,1.22819914,0.01323763,0.08042601,0.02092963,1.65918999
-5.67583792,3.23182725,0.25980440,0.31960141,0.81732444,1.26024131,0.01317102,0.07922712,0.02103504,1.68821579
-5.66983492,3.27646104,0.25818904,0.32216650,0.82346132,1.28917387,0.01310834,0.07802581,0.02107067,1.71534691
-5.66383192,3.31552539,0.25640785,0.32452177,0.83032575,1.31430835,0.01304247,0.07678744,0.02102853,1.73969346
-5.65782891,3.34746272,0.25434274,0.32652662,0.83747266,1.33501742,0.01296816,0.07547782,0.02090294,1.76041516
-5.65182591,3.37087872,0.25188533,0.32805322,0.84446557,1.35075816,0.01288220,0.07406516,0.02069076,1.77675275
-5.64582291,3.38459578,0.24894209,0.32899112,0.85089234,1.36109254,0.01278357,0.07252180,0.02039160,1.78805612
-5.63981991,3.38769775,0.24543859,0.32925103,0.85637942,1.36570431,0.01267349,0.07082568,0.02000787,1.79380812
-5.63381691,3.37956487,0.24132280,0.32876791,0.86060448,1.36441167,0.01255544,0.06896151,0.01954482,1.79364340
-5.62781391,3.35989780,0.23656738,0.32750310,0.86330681,1.35717524,0.01243515,0.06692153,0.01901037,1.78736177
-5.62181091,3.32873031,0.23117092,0.32544566,0.86429574,1.34410129,0.01232048,0.06470593,0.01841497,1.77493584
-5.61580790,3.28643086,0.22515810,0.32261281,0.86345653,1.32544007,0.01222135,0.06232291,0.01777128,1.75651301
-5.60980490,3.23369340,0.21857883,0.31904953,0.86075409,1.30157955,0.01214952,0.05978832,0.01709388,1.73241200
-5.60380190,3.17151844,0.21150663,0.31482746,0.85623431,1.27303502,0.01211840,0.05712508,0.01639889,1.70311435
-5.59779890,3.10118544,0.20403615,0.31004304,0.85002316,1.24043493,0.01214274,0.05436227,0.01570356,1.66925148
-5.59179590,3.02421779,0.19628015,0.30481509,0.84232360,1.20450379,0.01223836,0.05153405,0.01502585,1.63158783
-5.58579290,2.94234186,0.18836601,0.29928180,0.83341044,1.16604266,0.01242176,0.04867842,0.01438401,1.59100088
-5.57978989,2.85744155,0.18043200,0.29359722,0.82362325,1.12590807,0.01270972,0.04583590,0.01379620,1.54845856
-5.57378689,2.77150960,0.17262335,0.28792740,0.81335728,1.08499009,0.01311885,0.04304820,0.01328003,1.50499491
-5.56778389,2.68659698,0.16508829,0.28244601,0.80305282,1.04419004,0.01366506,0.04035696,0.01285222,1.46168441
-5.56178089,2.60476161,0.15797422,0.27732983,0.79318288,1.00439875,0.01436310,0.03780243,0.01252826,1.41961565
-5.55577789,2.52801735,0.15142397,0.27275383,0.78423950,0.96647556,0.01522591,0.03542248,0.01232205,1.37986484
-5.54977489,2.45828428,0.14557233,0.26888616,0.77671898,0.93122877,0.01626411,0.03325149,0.01224563,1.34346965
-5.54377189,2.39734126,0.14054279,0.26588312,0.77110626,0.89939781,0.01748536,0.03131965,0.01230890,1.31140388
-5.53776888,2.34678141,0.13644463,0.26388403,0.76785887,0.87163744,0.01889384,0.02965218,0.01251939,1.28455325
-5.53176588,2.30797164,0.13337027,0.26300646,0.76739089,0.84850415,0.02048972,0.02826891,0.01288202,1.26369308
-5.52576288,2.28201681,0.13139299,0.26334167,0.77005745,0.83044510,0.02226867,0.02718388,0.01339897,1.24946799
-5.51975988,2.26972958,0.13056499,0.26495069,0.77614027,0.81778958,0.02422154,0.02640510,0.01406951,1.24237432
-5.51375688,2.27160659,0.13091580,0.26786098,0.78583489,0.81074319,0.02633409,0.02593456,0.01488994,1.24274573
-5.50775388,2.28781198,0.13245120,0.27206415,0.79924016,0.80938474,0.02858696,0.02576816,0.01585351,1.25074236
-5.50175088,2.31816887,0.13515245,0.27751459,0.81635048,0.81366603,0.03095571,0.02589594,0.01695047,1.26634413
-5.49574787,2.36215944,0.13897614,0.28412943,0.83705141,0.82341431,0.03341117,0.02630233,0.01816817,1.28934847
-5.48974487,2.41893411,0.14385450,0.29178972,0.86111889,0.83833762,0.03591987,0.02696643,0.01949117,1.31937285
-5.48374187,2.48733000,0.14969635,0.30034303,0.88822245,0.85803271,0.03844483,0.02786256,0.02090157,1.35586225
-5.47773887,2.56589861,0.15638867,0.30960743,0.91793251,0.88199561,0.04094641,0.02896071,0.02237925,1.39810169
-5.47173587,2.65294238,0.16379873,0.31937671,0.94973157,0.90963441,0.04338341,0.03022720,0.02390235,1.44523358
-5.46573287,2.74655934,0.17177704,0.32942674,0.98302928,0.94028423,0.04571430,0.03162536,0.02544770,1.49627962
-5.45972986,2.84469479,0.18016075,0.33952285,1.01718074,0.97322383,0.04789858,0.03311635,0.02699145,1.55016686
-5.45372686,2.94519865,0.18877776,0.34942780,1.05150753,1.00769367,0.04989816,0.03465997,0.02850962,1.60575702
-5.44772386,3.04588669,0.19745128,0.35891015,1.08532072,1.04291476,0.05167871,0.03621559,0.02997880,1.66187843
-5.44172086,3.14460371,0.20600474,0.36775265,1.11794504,1.07810802,0.05321107,0.03774313,0.03137679,1.71735949
-5.43571786,3.23928664,0.21426703,0.37576027,1.14874312,1.11251343,0.05447233,0.03920400,0.03268328,1.77106263
-5.42971486,3.32802520,0.22207769,0.38276752,1.17713900,1.14540863,0.05544693,0.04056212,0.03388048,1.82191756
-5.42371186,3.40911818,0.22929211,0.38864476,1.20263978,1.17612630,0.05612737,0.04178484,0.03495367,1.86895270
-5.41770885,3.48112307,0.23578631,0.39330317,1.22485464,1.20406995,0.05651470,0.04284386,0.03589171,1.91132372
-5.41170585,3.54289741,0.24146126,0.39669806,1.24351026,1.22872756,0.05661868,0.04371602,0.03668737,1.94833812
-5.40570285,3.59363014,0.24624640,0.39883058,1.25846206,1.24968285,0.05645760,0.04438401,0.03733764,1.97947488
-5.39969985,3.63286194,0.25010238,0.39974747,1.26970078,1.26662368,0.05605780,0.04483685,0.03784375,2.00439866
-5.39369685,3.66049370,0.25302264,0.39953906,1.27735386,1.27934754,0.05545279,0.04507033,0.03821118,2.02296782
-5.38769385,3.67678287,0.25503390,0.39833544,1.28168186,1.28776393,0.05468216,0.04508709,0.03844944,2.03523609
-5.38169085,3.68232782,0.25619544,0.39630106,1.28306956,1.29189363,0.05379019,0.04489666,0.03857168,2.04144778
-5.37568784,3.67804083,0.25659711,0.39362802,1.28201252,1.29186485,0.05282433,0.04451513,0.03859422,2.04202668
-5.36968484,3.66511085,0.25635614,0.39052815,1.27909918,1.28790658,0.05183345,0.04396471,0.03853596,2.03755906
-5.36368184,3.64495719,0.25561291,0.38722448,1.27498938,1.28033927,0.05086613,0.04327308,0.03841763,2.02877150
-5.35767884,3.61917627,0.25452571,0.38394227,1.27039010,1.26956311,0.04996891,0.04247247,0.03826101,2.01650410
-5.35167584,3.58948300,0.25326472,0.38090003,1.26602925,1.25604446,0.04918466,0.04159869,0.03808815,2.00168029
-5.34567284,3.55764928,0.25200552,0.37830094,1.26262860,1.24030073,0.04855105,0.04068995,0.03792055,1.98527418
-5.33966983,3.52544168,0.25092220,0.37632503,1.26087678,1.22288419,0.04809929,0.03978564,0.03777833,1.96827665
-5.33366683,3.49456063,0.25018053,0.37512229,1.26140350,1.20436531,0.04785307,0.03892503,0.03767957,1.95166135
-5.32766383,3.46658317,0.24993131,0.37480718,1.26475588,1.18531602,0.04782785,0.03814594,0.03763966,1.93635191
-5.32166083,3.44291143,0.25030426,0.37545460,1.27137788,1.16629338,0.04803045,0.03748352,0.03767077,1.92319141
-5.31565783,3.42472831,0.25140267,0.37709745,1.28159348,1.14782426,0.04845894,0.03696904,0.03778152,1.91291513
-5.30965483,3.41296212,0.25329898,0.37972599,1.29559444,1.13039138,0.04910289,0.03662879,0.03797672,1.90612763
-5.30365183,3.40826097,0.25603157,0.38328878,1.31343292,1.11442105,0.04994391,0.03648323,0.03825733,1.90328483
-5.29764882,3.41097782,0.25960271,0.38769526,1.33501934,1.10027311,0.05095645,0.03654618,0.03862051,1.90468166
-5.29164582,3.42116628,0.26397800,0.39281976,1.36012552,1.08823317,0.05210891,0.03682437,0.03905988,1.91044555
-5.28564282,3.43858719,0.26908707,0.39850679,1.38839289,1.07850738,0.05336482,0.03731712,0.03956586,1.92053605
-5.27963982,3.46272528,0.27482570,0.40457724,1.41934544,1.07121990,0.05468424,0.03801631,0.04012609,1.93475028
-5.27363682,3.49281504,0.28105911,0.41083534,1.45240695,1.06641297,0.05602519,0.03890657,0.04072601,1.95273396
-5.26763382,3.52787452,0.28762648,0.41707591,1.48692156,1.06404958,0.05734514,0.03996574,0.04134944,1.97399743
-5.26163082,3.56674559,0.29434633,0.42309172,1.52217711,1.06401851,0.05860238,0.04116553,0.04197916,1.99793599
-5.25562781,3.60813877,0.30102262,0.42868059,1.55743001,1.06614162,0.05975735,0.04247242,0.04259753,2.02385361
-5.24962481,3.65068096,0.30745137,0.43365191,1.59193084,1.07018290,0.06077380,0.04384868,0.04318706,2.05098906
-5.24362181,3.69296400,0.31342751,0.43783242,1.62494956,1.07585907,0.06161980,0.04525358,0.04373088,2.07854341
-5.23761881,3.73359241,0.31875163,0.44107091,1.65579932,1.08285126,0.06226846,0.04664468,0.04421326,2.10570781
-5.23161581,3.77122837,0.32323651,0.44324193,1.68385805,1.09081728,0.06269850,0.04797918,0.04461987,2.13169054
-5.22561281,3.80463251,0.32671303,0.44424815,1.70858700,1.09940415,0.06289453,0.04921525,0.04493809,2.15574230
-5.21960980,3.83269924,0.32903545,0.44402164,1.72954552,1.10826025,0.06284716,0.05031330,0.04515717,2.17717892
-5.21360680,3.85448556,0.33008561,0.44252385,1.74640173,1.11704687,0.06255278,0.05123726,0.04526829,2.19540073
-5.20760380,3.86923262,0.32977626,0.43974463,1.75893878,1.12544853,0.06201330,0.05195557,0.04526460,2.20990802
-5.20160080,3.87637972,0.32805308,0.43570031,1.76705656,1.13318192,0.06123561,0.05244214,0.04514113,2.22031214
-5.19559780,3.87557063,0.32489566,0.43043103,1.77076901,1.14000302,0.06023097,0.05267700,0.04489471,2.22634214
-5.18959480,3.86665257,0.32031725,0.42399755,1.77019738,1.14571226,0.05901435,0.05264681,0.04452381,2.22784682
-5.18359180,3.84966819,0.31436349,0.41647780,1.76555975,1.15015750,0.05760367,0.05234507,0.04402845,2.22479236
-5.17758879,3.82484144,0.30711005,0.40796328,1.75715752,1.15323486,0.05601909,0.05177218,0.04341000,2.21725585
-5.17158579,3.79255820,0.29865956,0.39855559,1.74535952,1.15488743,0.05428232,0.05093517,0.04267113,2.20541528
-5.16558279,3.75334275,0.28913776,0.38836314,1.73058447,1.15510188,0.05241599,0.04984730,0.04181567,2.18953632
-5.15957979,3.70783126,0.27868928,0.37749833,1.71328255,1.15390343,0.05044312,0.04852751,0.04084853,2.16995695
-5.15357679,3.65674352,0.26747302,0.36607506,1.69391696,1.15134925,0.04838670,0.04699960,0.03977574,2.14707034
-5.14757379,3.60085418,0.25565752,0.35420687,1.67294624,1.14752085,0.04626934,0.04529146,0.03860436,2.12130702
-5.14157079,3.54096464,0.24341639,0.34200542,1.65080801,1.14251578,0.04411306,0.04343413,0.03734252,2.09311713
-5.13556778,3.47787669,0.23092399,0.32957957,1.62790477,1.13643929,0.04193914,0.04146081,0.03599946,2.06295341
-5.12956478,3.41236903,0.21835153,0.31703476,1.60459237,1.12939618,0.03976808,0.03940603,0.03458548,2.03125576
-5.12356178,3.34517726,0.20586357,0.30447275,1.58117154,1.12148362,0.03761962,0.03730465,0.03311199,1.99843807
-5.11755878,3.27697824,0.19361520,0.29199155,1.55788266,1.11278506,0.03551271,0.03519114,0.03159143,1.96487770
-5.11155578,3.20837900,0.18174975,0.27968547,1.53490400,1.10336586,0.03346566,0.03309878,0.03003723,1.93090801
-5.10555278,3.13991055,0.17039706,0.26764521,1.51235333,1.09327070,0.03149606,0.03105907,0.02846365,1.89681426
-5.09954977,3.07202638,0.15967235,0.25595787,1.49029261,1.08252293,0.02962089,0.02910122,0.02688565,1.86283272
-5.09354677,3.00510532,0.14967566,0.24470682,1.46873554,1.07112601,0.02785641,0.02725176,0.02531864,1.82915288
-5.08754377,2.93945825,0.14049158,0.23397136,1.44765726,1.05906667,0.02621810,0.02553426,0.02377821,1.79592238
-5.08154077,2.87533769,0.13218944,0.22382621,1.42700574,1.04631977,0.02472052,0.02396909,0.02227988,1.76325412
-5.07553777,2.81294938,0.12482371,0.21434072,1.40671396,1.03285423,0.02337702,0.02257337,0.02083866,1.73123488
-5.06953477,2.75246477,0.11843451,0.20557787,1.38671216,1.01863983,0.02219955,0.02136089,0.01946881,1.69993459
-5.06353177,2.69403311,0.11304824,0.19759308,1.36693933,1.00365402,0.02119830,0.02034214,0.01818341,1.66941554
-5.05752876,2.63779222,0.10867818,0.19043286,1.34735326,0.98788848,0.02038134,0.01952430,0.01699402,1.63974065
-5.05152576,2.58387669,0.10532498,0.18413337,1.32793828,0.97135472,0.01975429,0.01891135,0.01591041,1.61098003
-5.04552276,2.53242297,0.10297710,0.17871899,1.30871038,0.95408829,0.01931996,0.01850408,0.01494022,1.58321526
-5.03951976,2.48357054,0.10161108,0.17420090,1.28971916,0.93615116,0.01907801,0.01830018,0.01408877,1.55654093
-5.03351676,2.43745907,0.10119177,0.17057584,1.27104649,0.91763215,0.01902472,0.01829430,0.01335886,1.53106324
-5.02751376,2.39422167,0.10167240,0.16782512,1.25280210,0.89864522,0.01915274,0.01847811,0.01275074,1.50689557
-5.02151076,2.35397461,0.10299469,0.16591392,1.23511607,0.87932561,0.01945108,0.01884035,0.01226200,1.48415148
-5.01550775,2.31680436,0.10508899,0.16479097,1.21812907,0.85982424,0.01990503,0.01936697,0.01188769,1.46293546
-5.00950475,2.28275306,0.10787450,0.16438876,1.20198080,0.84030063,0.02049635,0.02004120,0.01162044,1.44333223
-5.00350175,2.25180356,0.11125972,0.16462422,1.18679751,0.82091473,0.02120350,0.02084371,0.01145066,1.42539542
-4.99749875,2.22386552,0.11514314,0.16539995,1.17267960,0.80181848,0.02200202,0.02175285,0.01136682,1.40913660
-4.99149575,2.19876392,0.11941425,0.16660598,1.15969013,0.78314743,0.02286507,0.02274488,0.01135578,1.39451564
-4.98549275,2.17623120,0.12395494,0.16812218,1.14784510,0.76501324,0.02376398,0.02379438,0.01140319,1.38143325
-4.97948974,2.15590421,0.12864121,0.16982099,1.13710646,0.74749747,0.02466903,0.02487457,0.01149388,1.36972660
-4.97348674,2.13732655,0.13334534,0.17157072,1.12737822,0.73064720,0.02555015,0.02595787,0.01161230,1.35916847
-4.96748374,2.11995683,0.13793835,0.17323909,1.11850620,0.71447269,0.02637779,0.02701644,0.01174299,1.34947044
-4.96148074,2.10318271,0.14229270,0.17469693,1.11028158,0.69894746,0.02712371,0.02802271,0.01187101,1.34029003
-4.95547774,2.08634027,0.14628529,0.17582202,1.10244802,0.68401057,0.02776181,0.02895012,0.01198232,1.33124168
-4.94947474,2.06873792,0.14980043,0.17650270,1.09471214,0.66957107,0.02826886,0.02977365,0.01206419,1.32191104
-4.94347174,2.04968345,0.15273280,0.17664132,1.08675666,0.65551436,0.02862516,0.03047052,0.01210552,1.31187182
-4.93746873,2.02851298,0.15499032,0.17615717,1.07825545,0.64170993,0.02881509,0.03102078,0.01209707,1.30070428
-4.93146573,2.00461988,0.15649657,0.17498891,1.06888963,0.62801997,0.02882753,0.03140778,0.01203169,1.28801425
-4.92546273,1.97748221,0.15719293,0.17309630,1.05836362,0.61430839,0.02865610,0.03161865,0.01190442,1.27345157
-4.91945973,1.94668686,0.15704011,0.17046117,1.04642033,0.60044954,0.02829926,0.03164465,0.01171254,1.25672692
-4.91345673,1.91194906,0.15601910,0.16708756,1.03285436,0.58633608,0.02776020,0.03148128,0.01145549,1.23762582
-4.90745373,1.87312601,0.15413145,0.16300110,1.01752256,0.57188560,0.02704666,0.03112845,0.01113483,1.21601922
-4.90145073,1.83022386,0.15139889,0.15824751,1.00035133,0.55704557,0.02617046,0.03059032,0.01075402,1.19186986
-4.89544772,1.78339761,0.14786225,0.15289050,0.98134009,0.54179620,0.02514704,0.02987515,0.01031817,1.16523411
-4.88944472,1.73294399,0.14357977,0.14700896,0.96056103,0.52615142,0.02399482,0.02899491,0.00983383,1.13625920
-4.88344172,1.67928772,0.13862489,0.14069375,0.93815494,0.51015756,0.02273449,0.02796483,0.00930862,1.10517611
-4.87743872,1.62296204,0.13308355,0.13404413,0.91432365,0.49389031,0.02138828,0.02680288,0.00875093,1.07228842
-4.87143572,1.56458467,0.12705117,0.12716407,0.88931945,0.47744990,0.01997920,0.02552912,0.00816960,1.03795800
-4.86543272,1.50483044,0.12062949,0.12015854,0.86343229,0.46095501,0.01853034,0.02416505,0.00757361,1.00258830
-4.85942971,1.44440247,0.11392332,0.11313005,0.83697552,0.44453586,0.01706415,0.02273294,0.00697177,0.96660620
-4.85342671,1.38400304,0.10703735,0.10617540,0.81027097,0.42832687,0.01560186,0.02125517,0.00637244,0.93044358
-4.84742371,1.32430604,0.10007319,0.09938298,0.78363438,0.41245941,0.01416296,0.01975359,0.00578338,0.89451939
-4.84142071,1.26593217,0.09312674,0.09283053,0.75736181,0.39705505,0.01276482,0.01824899,0.00521147,0.85922345
-4.83541771,1.20942804,0.08628595,0.08658354,0.73171787,0.38221970,0.01142235,0.01676059,0.00466269,0.82490240
-4.82941471,1.15525008,0.07962898,0.08069420,0.70692632,0.36803896,0.01014784,0.01530566,0.00414193,0.79184879
-4.82341171,1.10375372,0.07322294,0.07520102,0.68316323,0.35457486,0.00895094,0.01389923,0.00365305,0.76029333
-4.81740870,1.05518803,0.06712310,0.07012899,0.66055323,0.34186407,0.00783860,0.01255392,0.00319884,0.73040082
-4.81140570,1.00969566,0.06137256,0.06549022,0.63916850,0.32991770,0.00681525,0.01127980,0.00278105,0.70226937
-4.80540270,0.96731774,0.05600238,0.06128504,0.61903054,0.31872237,0.00588300,0.01008444,0.00240052,0.67593300
-4.79939970,0.92800282,0.05103217,0.05750341,0.60011433,0.30824264,0.00504182,0.00897299,0.00205720,0.65136688
-4.79339670,0.89161924,0.04647090,0.05412657,0.58235442,0.29842434,0.00428991,0.00794833,0.00175034,0.62849494
-4.78739370,0.85796971,0.04231803,0.05112875,0.56565238,0.28919865,0.00362394,0.00701129,0.00147858,0.60719899
-4.78139070,0.82680728,0.03856483,0.04847900,0.54988508,0.28048652,0.00303938,0.00616090,0.00124005,0.58732879
-4.77538769,0.79785149,0.03519574,0.04614290,0.53491327,0.27220320,0.00253081,0.00539468,0.00103254,0.56871242
-4.76938469,0.77080398,0.03218976,0.04408414,0.52058978,0.26426262,0.00209221,0.00470892,0.00085358,0.55116625
-4.76338169,0.74536267,0.02952191,0.04226596,0.50676711,0.25658127,0.00171720,0.00409897,0.00070058,0.53450411
-4.75737869,0.72123397,0.02716444,0.04065228,0.49330383,0.24908152,0.00139929,0.00355952,0.00057087,0.51854515
-4.75137569,0.69814263,0.02508804,0.03920871,0.48006978,0.24169416,0.00113204,0.00308486,0.00046184,0.50312024
-4.74537269,0.67583909,0.02326289,0.03790321,0.46694974,0.23436021,0.00090926,0.00266907,0.00037095,0.48807666
-4.73936968,0.65410423,0.02165943,0.03670660,0.45384576,0.22703183,0.00072508,0.00230627,0.00029581,0.47328116
-4.73336668,0.63275180,0.02024914,0.03559282,0.44067812,0.21967261,0.00057406,0.00199070,0.00023420,0.45862149
-4.72736368,0.61162881,0.01900502,0.03453901,0.42738522,0.21225715,0.00045122,0.00171692,0.00018409,0.44400658
-4.72136068,0.59061422,0.01790195,0.03352548,0.41392251,0.20477018,0.00035213,0.00147983,0.00014366,0.42936569
-4.71535768,0.56961650,0.01691697,0.03253558,0.40026083,0.19720532,0.00027282,0.00127477,0.00011131,0.41464671
-4.70935468,0.54857036,0.01602943,0.03155548,0.38638443,0.18956362,0.00020986,0.00109752,0.00008563,0.39981407
-4.70335168,0.52743327,0.01522098,0.03057395,0.37228888,0.18185209,0.00016027,0.00094436,0.00006540,0.38484646
-4.69734867,0.50618186,0.01447559,0.02958208,0.35797904,0.17408228,0.00012151,0.00081199,0.00004960,0.36973462
-4.69134567,0.48480884,0.01377947,0.02857308,0.34346742,0.16626900,0.00009147,0.00069756,0.00003736,0.35447931
-4.68534267,0.46332022,0.01312098,0.02754209,0.32877282,0.15842931,0.00006836,0.00059863,0.00002796,0.33908971
-4.67933967,0.44173332,0.01249049,0.02648594,0.31391939,0.15058174,0.00005072,0.00051311,0.00002080,0.32358223
-4.67333667,0.42007522,0.01188022,0.02540310,0.29893611,0.14274577,0.00003737,0.00043924,0.00001540,0.30797968
-4.66733367,0.39838185,0.01128418,0.02429347,0.28385658,0.13494153,0.00002733,0.00037558,0.00001138,0.29231081
-4.66133067,0.37669741,0.01069794,0.02315838,0.26871895,0.12718974,0.00001984,0.00032093,0.00000843,0.27661008
-4.65532766,0.35507402,0.01011853,0.02200040,0.25356608,0.11951168,0.00001431,0.00027431,0.00000632,0.26091759
-4.64932466,0.33357156,0.00954432,0.02082333,0.23844556,0.11192929,0.00001024,0.00023499,0.00000487,0.24527895
-4.64332166,0.31225723,0.00897486,0.01963207,0.22340960,0.10446523,0.00000728,0.00020241,0.00000395,0.22974506
