energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.56878439,4.92575830,-4.92575786,1.69988961,-1.69988945,0.03001044,-0.03001044,1.11852346,-1.11852335,3.99321836,-3.99321802,0.01167474,-0.01167474,0.38427773,-0.38427770
-3.56278139,4.59503699,-4.59503655,1.58027617,-1.58027601,0.02797861,-0.02797861,1.03139283,-1.03139271,3.73176588,-3.73176553,0.01115027,-0.01115027,0.35874268,-0.35874265
-3.55677839,4.26244018,-4.26243974,1.46041100,-1.46041084,0.02593885,-0.02593884,0.94578102,-0.94578090,3.46785218,-3.46785183,0.01058980,-0.01058979,0.33308766,-0.33308762
-3.55077539,3.93186968,-3.93186924,1.34165850,-1.34165834,0.02391635,-0.02391635,0.86249568,-0.86249557,3.20468461,-3.20468426,0.01000176,-0.01000176,0.30759484,-0.30759481
-3.54477239,3.60693607,-3.60693563,1.22526976,-1.22526960,0.02193422,-0.02193421,0.78224482,-0.78224471,2.94524908,-2.94524873,0.00939483,-0.00939482,0.28252749,-0.28252745
-3.53876938,3.29089235,-3.29089192,1.11236141,-1.11236126,0.02001298,-0.02001297,0.70562833,-0.70562823,2.69225288,-2.69225254,0.00877759,-0.00877759,0.25812491,-0.25812487
-3.53276638,2.98658255,-2.98658214,1.00389992,-1.00389978,0.01817032,-0.01817032,0.63313331,-0.63313322,2.44807950,-2.44807917,0.00815837,-0.00815837,0.23459832,-0.23459829
-3.52676338,2.69640594,-2.69640555,0.90069151,-0.90069137,0.01642091,-0.01642090,0.56513286,-0.56513277,2.21475624,-2.21475593,0.00754499,-0.00754499,0.21212786,-0.21212783
-3.52076038,2.42229731,-2.42229694,0.80337750,-0.80337737,0.01477624,-0.01477624,0.50188819,-0.50188811,1.99393512,-1.99393482,0.00694459,-0.00694459,0.19086060,-0.19086057
-3.51475738,2.16572272,-2.16572238,0.71243500,-0.71243488,0.01324473,-0.01324473,0.44355379,-0.44355371,1.78688661,-1.78688634,0.00636346,-0.00636346,0.17090971,-0.17090968
-3.50875438,1.92768977,-1.92768945,0.62818217,-0.62818206,0.01183180,-0.01183179,0.39018497,-0.39018490,1.59450577,-1.59450551,0.00580698,-0.00580698,0.15235473,-0.15235470
-3.50275138,1.70877080,-1.70877051,0.55078778,-0.55078768,0.01054006,-0.01054005,0.34174755,-0.34174748,1.41732924,-1.41732900,0.00527948,-0.00527948,0.13524273,-0.13524271
-3.49674837,1.50913722,-1.50913695,0.48028401,-0.48028391,0.00936961,-0.00936961,0.29812897,-0.29812891,1.25556195,-1.25556173,0.00478427,-0.00478427,0.11959043,-0.11959040
-3.49074537,1.32860264,-1.32860240,0.41658191,-0.41658182,0.00831835,-0.00831835,0.25915046,-0.25915041,1.10911147,-1.10911127,0.00432364,-0.00432364,0.10538692,-0.10538690
-3.48474237,1.16667267,-1.16667246,0.35948870,-0.35948863,0.00738236,-0.00738236,0.22457963,-0.22457959,0.97762835,-0.97762817,0.00389889,-0.00389889,0.09259708,-0.09259706
-3.47873937,1.02259885,-1.02259866,0.30872602,-0.30872595,0.00655623,-0.00655623,0.19414312,-0.19414308,0.86055029,-0.86055014,0.00351045,-0.00351045,0.08116523,-0.08116521
-3.47273637,0.89543460,-0.89543443,0.26394849,-0.26394843,0.00583354,-0.00583354,0.16753884,-0.16753881,0.75714843,-0.75714829,0.00315794,-0.00315794,0.07101906,-0.07101905
-3.46673337,0.78409106,-0.78409091,0.22476194,-0.22476189,0.00520717,-0.00520717,0.14444758,-0.14444755,0.66657380,-0.66657368,0.00284033,-0.00284033,0.06207367,-0.06207366
-3.46073037,0.68739095,-0.68739082,0.19074072,-0.19074068,0.00466970,-0.00466969,0.12454345,-0.12454342,0.58790251,-0.58790241,0.00255605,-0.00255605,0.05423538,-0.05423537
-3.45472736,0.60411896,-0.60411885,0.16144365,-0.16144362,0.00421375,-0.00421375,0.10750332,-0.10750330,0.52017829,-0.52017820,0.00230316,-0.00230316,0.04740539,-0.04740538
-3.44872436,0.53306743,-0.53306734,0.13642836,-0.13642832,0.00383228,-0.00383228,0.09301483,-0.09301481,0.46245122,-0.46245114,0.00207946,-0.00207946,0.04148315,-0.04148314
-3.44272136,0.47307646,-0.47307638,0.11526367,-0.11526365,0.00351887,-0.00351887,0.08078306,-0.08078304,0.41381196,-0.41381189,0.00188263,-0.00188263,0.03636924,-0.03636924
-3.43671836,0.42306781,-0.42306775,0.09754016,-0.09754013,0.00326789,-0.00326789,0.07053584,-0.07053582,0.37342092,-0.37342086,0.00171040,-0.00171040,0.03196786,-0.03196785
-3.43071536,0.38207247,-0.38207242,0.08287853,-0.08287851,0.00307474,-0.00307474,0.06202769,-0.06202768,0.34053203,-0.34053199,0.00156056,-0.00156056,0.02818881,-0.02818880
-3.42471236,0.34925175,-0.34925171,0.07093623,-0.07093621,0.00293591,-0.00293590,0.05504259,-0.05504258,0.31451114,-0.31451111,0.00143117,-0.00143117,0.02494900,-0.02494899
-3.41870935,0.32391220,-0.32391217,0.06141215,-0.06141214,0.00284910,-0.00284910,0.04939549,-0.04939548,0.29484905,-0.29484903,0.00132053,-0.00132053,0.02217352,-0.02217351
-3.41270635,0.30551458,-0.30551456,0.05404968,-0.05404967,0.00281327,-0.00281327,0.04493299,-0.04493299,0.28116954,-0.28116952,0.00122732,-0.00122732,0.01979622,-0.01979622
-3.40670335,0.29367750,-0.29367748,0.04863827,-0.04863827,0.00282860,-0.00282860,0.04153298,-0.04153298,0.27323264,-0.27323263,0.00115059,-0.00115059,0.01776000,-0.01776000
-3.40070035,0.28817610,-0.28817610,0.04501368,-0.04501368,0.00289650,-0.00289650,0.03910367,-0.03910367,0.27093364,-0.27093364,0.00108979,-0.00108979,0.01601665,-0.01601664
-3.39469735,0.28893638,-0.28893639,0.04305704,-0.04305704,0.00301950,-0.00301950,0.03758191,-0.03758191,0.27429812,-0.27429813,0.00104479,-0.00104479,0.01452651,-0.01452651
-3.38869435,0.29602560,-0.29602562,0.04269296,-0.04269296,0.00320118,-0.00320118,0.03693110,-0.03693110,0.28347351,-0.28347353,0.00101586,-0.00101586,0.01325791,-0.01325791
-3.38269135,0.30963924,-0.30963927,0.04388670,-0.04388671,0.00344602,-0.00344602,0.03713861,-0.03713861,0.29871743,-0.29871746,0.00100365,-0.00100365,0.01218638,-0.01218637
-3.37668834,0.33008495,-0.33008499,0.04664063,-0.04664064,0.00375926,-0.00375926,0.03821291,-0.03821291,0.32038324,-0.32038327,0.00100916,-0.00100916,0.01129381,-0.01129381
-3.37068534,0.35776369,-0.35776374,0.05098990,-0.05098991,0.00414674,-0.00414674,0.04018043,-0.04018044,0.34890290,-0.34890294,0.00103368,-0.00103368,0.01056755,-0.01056755
-3.36468234,0.39314842,-0.39314847,0.05699752,-0.05699753,0.00461465,-0.00461465,0.04308216,-0.04308217,0.38476755,-0.38476760,0.00107875,-0.00107875,0.00999947,-0.00999947
-3.35867934,0.43676055,-0.43676062,0.06474882,-0.06474884,0.00516936,-0.00516937,0.04697006,-0.04697007,0.42850583,-0.42850590,0.00114609,-0.00114609,0.00958497,-0.00958497
-3.35267634,0.48914442,-0.48914450,0.07434531,-0.07434532,0.00581718,-0.00581718,0.05190329,-0.05190330,0.48066029,-0.48066037,0.00123751,-0.00123752,0.00932216,-0.00932216
-3.34667334,0.55083993,-0.55084002,0.08589796,-0.08589798,0.00656405,-0.00656405,0.05794431,-0.05794432,0.54176200,-0.54176210,0.00135487,-0.00135487,0.00921092,-0.00921092
-3.34067034,0.62235380,-0.62235391,0.09952014,-0.09952016,0.00741534,-0.00741534,0.06515483,-0.06515485,0.61230383,-0.61230394,0.00149995,-0.00149995,0.00925216,-0.00925216
-3.33466733,0.70412980,-0.70412992,0.11531996,-0.11531999,0.00837552,-0.00837552,0.07359172,-0.07359173,0.69271262,-0.69271275,0.00167436,-0.00167436,0.00944706,-0.00944706
-3.32866433,0.79651848,-0.79651862,0.13339253,-0.13339256,0.00944791,-0.00944791,0.08330281,-0.08330283,0.78332091,-0.78332105,0.00187948,-0.00187948,0.00979642,-0.00979642
-3.32266133,0.89974709,-0.89974724,0.15381192,-0.15381195,0.01063438,-0.01063438,0.09432288,-0.09432289,0.88433881,-0.88433897,0.00211632,-0.00211632,0.01030006,-0.01030006
-3.31665833,1.01389051,-1.01389068,0.17662331,-0.17662335,0.01193509,-0.01193509,0.10666963,-0.10666965,0.99582688,-0.99582705,0.00238545,-0.00238545,0.01095637,-0.01095637
-3.31065533,1.13884422,-1.13884440,0.20183542,-0.20183546,0.01334823,-0.01334823,0.12034007,-0.12034009,1.11767086,-1.11767104,0.00268688,-0.00268688,0.01176182,-0.01176182
-3.30465233,1.27430029,-1.27430049,0.22941352,-0.22941356,0.01486981,-0.01486981,0.13530714,-0.13530717,1.24955943,-1.24955963,0.00301999,-0.00302000,0.01271069,-0.01271069
-3.29864932,1.41972770,-1.41972792,0.25927333,-0.25927338,0.01649350,-0.01649350,0.15151700,-0.15151702,1.39096602,-1.39096623,0.00338347,-0.00338348,0.01379477,-0.01379478
-3.29264632,1.57435804,-1.57435826,0.29127618,-0.29127622,0.01821047,-0.01821048,0.16888688,-0.16888690,1.54113585,-1.54113607,0.00377523,-0.00377523,0.01500327,-0.01500327
-3.28664332,1.73717780,-1.73717804,0.32522557,-0.32522562,0.02000938,-0.02000938,0.18730383,-0.18730386,1.69907927,-1.69907949,0.00419237,-0.00419237,0.01632271,-0.01632271
-3.28064032,1.90692834,-1.90692859,0.36086565,-0.36086570,0.02187635,-0.02187635,0.20662441,-0.20662444,1.86357241,-1.86357264,0.00463119,-0.00463119,0.01773699,-0.01773700
-3.27463732,2.08211418,-2.08211444,0.39788163,-0.39788168,0.02379511,-0.02379511,0.22667532,-0.22667535,2.03316584,-2.03316609,0.00508716,-0.00508716,0.01922759,-0.01922760
-3.26863432,2.26102025,-2.26102050,0.43590240,-0.43590245,0.02574716,-0.02574716,0.24725533,-0.24725536,2.20620177,-2.20620202,0.00555502,-0.00555502,0.02077378,-0.02077379
-3.26263132,2.44173822,-2.44173847,0.47450547,-0.47450552,0.02771207,-0.02771207,0.26813817,-0.26813820,2.38083984,-2.38084009,0.00602880,-0.00602880,0.02235302,-0.02235303
-3.25662831,2.62220169,-2.62220195,0.51322409,-0.51322415,0.02966783,-0.02966783,0.28907667,-0.28907670,2.55509138,-2.55509163,0.00650198,-0.00650198,0.02394143,-0.02394143
-3.25062531,2.80022949,-2.80022975,0.55155660,-0.55155666,0.03159131,-0.03159132,0.30980785,-0.30980788,2.72686131,-2.72686155,0.00696758,-0.00696758,0.02551433,-0.02551434
-3.24462231,2.97357589,-2.97357613,0.58897759,-0.58897764,0.03345878,-0.03345878,0.33005893,-0.33005896,2.89399659,-2.89399682,0.00741836,-0.00741836,0.02704690,-0.02704690
-3.23861931,3.13998627,-3.13998650,0.62495066,-0.62495071,0.03524646,-0.03524646,0.34955402,-0.34955404,3.05433972,-3.05433995,0.00784698,-0.00784698,0.02851480,-0.02851480
-3.23261631,3.29725619,-3.29725640,0.65894235,-0.65894240,0.03693113,-0.03693114,0.36802132,-0.36802135,3.20578544,-3.20578565,0.00824623,-0.00824623,0.02989494,-0.02989494
-3.22661331,3.44329166,-3.44329186,0.69043660,-0.69043665,0.03849077,-0.03849077,0.38520046,-0.38520048,3.34633830,-3.34633849,0.00860922,-0.00860922,0.03116614,-0.03116614
-3.22061031,3.57616816,-3.57616834,0.71894934,-0.71894938,0.03990509,-0.03990509,0.40084974,-0.40084976,3.47416899,-3.47416916,0.00892960,-0.00892960,0.03230981,-0.03230981
-3.21460730,3.69418598,-3.69418614,0.74404249,-0.74404252,0.04115618,-0.04115619,0.41475298,-0.41475300,3.58766697,-3.58766712,0.00920176,-0.00920176,0.03331060,-0.03331060
-3.20860430,3.79591950,-3.79591963,0.76533687,-0.76533689,0.04222894,-0.04222894,0.42672561,-0.42672563,3.68548716,-3.68548729,0.00942100,-0.00942100,0.03415687,-0.03415687
-3.20260130,3.88025827,-3.88025837,0.78252345,-0.78252347,0.04311150,-0.04311150,0.43661988,-0.43661989,3.76658862,-3.76658872,0.00958370,-0.00958370,0.03484115,-0.03484115
-3.19659830,3.94643812,-3.94643819,0.79537247,-0.79537249,0.04379557,-0.04379557,0.44432875,-0.44432876,3.83026364,-3.83026371,0.00968743,-0.00968743,0.03536044,-0.03536045
-3.19059530,3.99406095,-3.99406100,0.80374002,-0.80374002,0.04427661,-0.04427661,0.44978854,-0.44978854,3.87615589,-3.87615594,0.00973105,-0.00973105,0.03571632,-0.03571633
-3.18459230,4.02310247,-4.02310249,0.80757184,-0.80757184,0.04455391,-0.04455391,0.45298001,-0.45298001,3.90426705,-3.90426707,0.00971473,-0.00971473,0.03591497,-0.03591497
-3.17858929,4.03390772,-4.03390771,0.80690432,-0.80690432,0.04463054,-0.04463054,0.45392801,-0.45392801,3.91495169,-3.91495169,0.00963992,-0.00963992,0.03596698,-0.03596698
-3.17258629,4.02717469,-4.02717466,0.80186245,-0.80186243,0.04451318,-0.04451317,0.45269964,-0.45269964,3.90890090,-3.90890088,0.00950933,-0.00950933,0.03588710,-0.03588710
-3.16658329,4.00392717,-4.00392711,0.79265506,-0.79265505,0.04421185,-0.04421184,0.44940110,-0.44940110,3.88711562,-3.88711558,0.00932684,-0.00932684,0.03569378,-0.03569378
-3.16058029,3.96547814,-3.96547807,0.77956763,-0.77956760,0.04373953,-0.04373953,0.44417336,-0.44417335,3.85087110,-3.85087103,0.00909731,-0.00909731,0.03540864,-0.03540864
-3.15457729,3.91338566,-3.91338557,0.76295278,-0.76295275,0.04311172,-0.04311172,0.43718685,-0.43718684,3.80167428,-3.80167420,0.00882647,-0.00882646,0.03505584,-0.03505584
-3.14857429,3.84940322,-3.84940312,0.74321922,-0.74321919,0.04234594,-0.04234593,0.42863557,-0.42863556,3.74121618,-3.74121608,0.00852066,-0.00852066,0.03466143,-0.03466143
-3.14257129,3.77542704,-3.77542692,0.72081941,-0.72081938,0.04146115,-0.04146115,0.41873069,-0.41873067,3.67132134,-3.67132122,0.00818671,-0.00818671,0.03425261,-0.03425261
-3.13656828,3.69344220,-3.69344207,0.69623652,-0.69623648,0.04047728,-0.04047728,0.40769409,-0.40769407,3.59389653,-3.59389641,0.00783164,-0.00783164,0.03385707,-0.03385707
-3.13056528,3.60547002,-3.60546989,0.66997124,-0.66997120,0.03941464,-0.03941464,0.39575207,-0.39575205,3.51088070,-3.51088058,0.00746251,-0.00746251,0.03350225,-0.03350225
-3.12456228,3.51351830,-3.51351816,0.64252898,-0.64252894,0.03829344,-0.03829344,0.38312935,-0.38312933,3.42419779,-3.42419765,0.00708618,-0.00708618,0.03321476,-0.03321476
-3.11855928,3.41953597,-3.41953583,0.61440768,-0.61440764,0.03713334,-0.03713334,0.37004380,-0.37004378,3.33571388,-3.33571375,0.00670914,-0.00670914,0.03301973,-0.03301973
-3.11255628,3.32537333,-3.32537319,0.58608691,-0.58608687,0.03595302,-0.03595302,0.35670178,-0.35670176,3.24719979,-3.24719966,0.00633737,-0.00633737,0.03294036,-0.03294036
-3.10655328,3.23274847,-3.23274834,0.55801826,-0.55801822,0.03476987,-0.03476987,0.34329440,-0.34329438,3.16029945,-3.16029933,0.00597619,-0.00597619,0.03299744,-0.03299744
-3.10055028,3.14322033,-3.14322020,0.53061739,-0.53061735,0.03359970,-0.03359970,0.32999465,-0.32999463,3.07650464,-3.07650452,0.00563018,-0.00563018,0.03320895,-0.03320895
-3.09454727,3.05816816,-3.05816805,0.50425774,-0.50425771,0.03245654,-0.03245654,0.31695538,-0.31695536,2.99713577,-2.99713566,0.00530311,-0.00530311,0.03358979,-0.03358979
-3.08854427,2.97877722,-2.97877712,0.47926603,-0.47926600,0.03135248,-0.03135248,0.30430822,-0.30430820,2.92332839,-2.92332830,0.00499790,-0.00499790,0.03415148,-0.03415148
-3.08254127,2.90603004,-2.90602995,0.45591932,-0.45591929,0.03029759,-0.03029759,0.29216312,-0.29216310,2.85602497,-2.85602489,0.00471665,-0.00471665,0.03490196,-0.03490196
-3.07653827,2.84070256,-2.84070248,0.43444372,-0.43444369,0.02929989,-0.02929988,0.28060866,-0.28060864,2.79597105,-2.79597098,0.00446063,-0.00446063,0.03584539,-0.03584539
-3.07053527,2.78336452,-2.78336446,0.41501434,-0.41501432,0.02836530,-0.02836530,0.26971280,-0.26971279,2.74371530,-2.74371525,0.00423037,-0.00423037,0.03698201,-0.03698201
-3.06453227,2.73438318,-2.73438313,0.39775654,-0.39775652,0.02749776,-0.02749775,0.25952412,-0.25952411,2.69961267,-2.69961263,0.00402568,-0.00402568,0.03830800,-0.03830800
-3.05852926,2.69392986,-2.69392983,0.38274798,-0.38274796,0.02669922,-0.02669922,0.25007323,-0.25007322,2.66383000,-2.66382998,0.00384581,-0.00384580,0.03981541,-0.03981541
-3.05252626,2.66198874,-2.66198873,0.37002146,-0.37002144,0.02596981,-0.02596981,0.24137443,-0.24137442,2.63635378,-2.63635377,0.00368944,-0.00368944,0.04149206,-0.04149206
-3.04652326,2.63836750,-2.63836750,0.35956826,-0.35956826,0.02530791,-0.02530791,0.23342741,-0.23342740,2.61699955,-2.61699956,0.00355490,-0.00355490,0.04332155,-0.04332155
-3.04052026,2.62270955,-2.62270957,0.35134180,-0.35134179,0.02471031,-0.02471031,0.22621894,-0.22621893,2.60542293,-2.60542296,0.00344016,-0.00344016,0.04528331,-0.04528331
-3.03451726,2.61450773,-2.61450777,0.34526137,-0.34526137,0.02417239,-0.02417239,0.21972449,-0.21972448,2.60113205,-2.60113208,0.00334302,-0.00334302,0.04735273,-0.04735274
-3.02851426,2.61311946,-2.61311951,0.34121605,-0.34121606,0.02368830,-0.02368830,0.21390986,-0.21390986,2.60350142,-2.60350147,0.00326112,-0.00326112,0.04950143,-0.04950144
-3.02251126,2.61778325,-2.61778331,0.33906847,-0.33906847,0.02325118,-0.02325118,0.20873264,-0.20873263,2.61178744,-2.61178750,0.00319210,-0.00319210,0.05169758,-0.05169758
-3.01650825,2.62763675,-2.62763682,0.33865851,-0.33865852,0.02285336,-0.02285336,0.20414360,-0.20414359,2.62514530,-2.62514537,0.00313363,-0.00313363,0.05390640,-0.05390641
-3.01050525,2.64173615,-2.64173622,0.33980697,-0.33980698,0.02248662,-0.02248662,0.20008811,-0.20008810,2.64264757,-2.64264765,0.00308351,-0.00308351,0.05609086,-0.05609086
-3.00450225,2.65907703,-2.65907711,0.34231909,-0.34231910,0.02214246,-0.02214246,0.19650748,-0.19650748,2.66330422,-2.66330431,0.00303968,-0.00303968,0.05821238,-0.05821238
-2.99849925,2.67861640,-2.67861648,0.34598808,-0.34598809,0.02181232,-0.02181232,0.19334034,-0.19334034,2.68608403,-2.68608412,0.00300032,-0.00300032,0.06023184,-0.06023184
-2.99249625,2.69929571,-2.69929580,0.35059869,-0.35059871,0.02148788,-0.02148788,0.19052406,-0.19052406,2.70993698,-2.70993707,0.00296383,-0.00296383,0.06211057,-0.06211057
-2.98649325,2.72006449,-2.72006458,0.35593087,-0.35593088,0.02116128,-0.02116128,0.18799622,-0.18799622,2.73381746,-2.73381756,0.00292889,-0.00292889,0.06381154,-0.06381154
-2.98049025,2.73990423,-2.73990431,0.36176349,-0.36176351,0.02082537,-0.02082537,0.18569621,-0.18569621,2.75670772,-2.75670781,0.00289444,-0.00289444,0.06530051,-0.06530051
-2.97448724,2.75785193,-2.75785201,0.36787837,-0.36787839,0.02047390,-0.02047389,0.18356687,-0.18356687,2.77764104,-2.77764113,0.00285969,-0.00285969,0.06654732,-0.06654732
-2.96848424,2.77302292,-2.77302300,0.37406440,-0.37406441,0.02010170,-0.02010170,0.18155620,-0.18155620,2.79572427,-2.79572435,0.00282412,-0.00282412,0.06752701,-0.06752701
-2.96248124,2.78463231,-2.78463238,0.38012182,-0.38012184,0.01970484,-0.01970484,0.17961909,-0.17961909,2.81015899,-2.81015907,0.00278745,-0.00278745,0.06822096,-0.06822096
-2.95647824,2.79201464,-2.79201470,0.38586673,-0.38586675,0.01928069,-0.01928069,0.17771909,-0.17771910,2.82026099,-2.82026106,0.00274960,-0.00274960,0.06861789,-0.06861789
-2.95047524,2.79464122,-2.79464128,0.39113554,-0.39113555,0.01882796,-0.01882796,0.17583005,-0.17583005,2.82547751,-2.82547757,0.00271068,-0.00271068,0.06871461,-0.06871461
-2.94447224,2.79213491,-2.79213495,0.39578935,-0.39578936,0.01834672,-0.01834672,0.17393765,-0.17393765,2.82540196,-2.82540200,0.00267097,-0.00267097,0.06851661,-0.06851661
-2.93846923,2.78428175,-2.78428178,0.39971816,-0.39971817,0.01783833,-0.01783833,0.17204076,-0.17204076,2.81978571,-2.81978575,0.00263085,-0.00263085,0.06803841,-0.06803841
-2.93246623,2.77103947,-2.77103948,0.40284466,-0.40284466,0.01730535,-0.01730535,0.17015247,-0.17015247,2.80854695,-2.80854697,0.00259079,-0.00259079,0.06730359,-0.06730359
-2.92646323,2.75254253,-2.75254254,0.40512738,-0.40512739,0.01675144,-0.01675144,0.16830081,-0.16830081,2.79177617,-2.79177617,0.00255135,-0.00255135,0.06634454,-0.06634454
-2.92046023,2.72910365,-2.72910364,0.40656315,-0.40656315,0.01618117,-0.01618117,0.16652898,-0.16652898,2.76973844,-2.76973844,0.00251309,-0.00251309,0.06520193,-0.06520193
-2.91445723,2.70121157,-2.70121155,0.40718851,-0.40718851,0.01559987,-0.01559987,0.16489517,-0.16489517,2.74287227,-2.74287225,0.00247662,-0.00247662,0.06392392,-0.06392391
-2.90845423,2.66952526,-2.66952523,0.40708002,-0.40708002,0.01501344,-0.01501344,0.16347177,-0.16347177,2.71178497,-2.71178494,0.00244256,-0.00244256,0.06256504,-0.06256504
-2.90245123,2.63486424,-2.63486420,0.40635328,-0.40635328,0.01442818,-0.01442818,0.16234401,-0.16234401,2.67724456,-2.67724452,0.00241156,-0.00241156,0.06118497,-0.06118497
-2.89644822,2.59819512,-2.59819508,0.40516055,-0.40516054,0.01385060,-0.01385060,0.16160800,-0.16160800,2.64016812,-2.64016808,0.00238426,-0.00238426,0.05984696,-0.05984696
-2.89044522,2.56061444,-2.56061439,0.40368692,-0.40368691,0.01328728,-0.01328728,0.16136820,-0.16136820,2.60160652,-2.60160646,0.00236138,-0.00236138,0.05861624,-0.05861624
-2.88444222,2.52332754,-2.52332749,0.40214509,-0.40214508,0.01274468,-0.01274468,0.16173427,-0.16173427,2.56272546,-2.56272541,0.00234366,-0.00234366,0.05755826,-0.05755825
-2.87843922,2.48762389,-2.48762384,0.40076875,-0.40076874,0.01222907,-0.01222906,0.16281740,-0.16281740,2.52478304,-2.52478299,0.00233194,-0.00233194,0.05673684,-0.05673684
-2.87243622,2.45484880,-2.45484875,0.39980475,-0.39980474,0.01174636,-0.01174636,0.16472622,-0.16472622,2.48910362,-2.48910357,0.00232716,-0.00232716,0.05621245,-0.05621245
-2.86643322,2.42637195,-2.42637191,0.39950425,-0.39950425,0.01130210,-0.01130210,0.16756240,-0.16756240,2.45704846,-2.45704841,0.00233038,-0.00233038,0.05604034,-0.05604034
-2.86043022,2.40355311,-2.40355307,0.40011319,-0.40011318,0.01090131,-0.01090131,0.17141600,-0.17141600,2.42998338,-2.42998334,0.00234280,-0.00234280,0.05626891,-0.05626891
-2.85442721,2.38770572,-2.38770569,0.40186224,-0.40186223,0.01054851,-0.01054851,0.17636082,-0.17636083,2.40924394,-2.40924391,0.00236577,-0.00236577,0.05693815,-0.05693815
-2.84842421,2.38005917,-2.38005916,0.40495685,-0.40495685,0.01024766,-0.01024766,0.18244992,-0.18244993,2.39609892,-2.39609890,0.00240079,-0.00240079,0.05807827,-0.05807827
-2.84242121,2.38172079,-2.38172079,0.40956760,-0.40956760,0.01000209,-0.01000209,0.18971144,-0.18971145,2.39171303,-2.39171302,0.00244948,-0.00244948,0.05970857,-0.05970858
-2.83641821,2.39363866,-2.39363869,0.41582134,-0.41582135,0.00981455,-0.00981455,0.19814499,-0.19814501,2.39710994,-2.39710995,0.00251358,-0.00251358,0.06183655,-0.06183656
-2.83041521,2.41656687,-2.41656691,0.42379361,-0.42379362,0.00968713,-0.00968713,0.20771883,-0.20771885,2.41313702,-2.41313705,0.00259490,-0.00259490,0.06445731,-0.06445732
-2.82441221,2.45103426,-2.45103432,0.43350257,-0.43350258,0.00962128,-0.00962128,0.21836788,-0.21836790,2.44043301,-2.44043306,0.00269527,-0.00269527,0.06755332,-0.06755332
-2.81840920,2.49731850,-2.49731858,0.44490497,-0.44490499,0.00961781,-0.00961781,0.22999292,-0.22999294,2.47940030,-2.47940037,0.00281646,-0.00281646,0.07109449,-0.07109449
-2.81240620,2.55542668,-2.55542678,0.45789429,-0.45789431,0.00967683,-0.00967683,0.24246098,-0.24246100,2.53018308,-2.53018317,0.00296014,-0.00296014,0.07503865,-0.07503866
-2.80640320,2.62508366,-2.62508378,0.47230125,-0.47230127,0.00979784,-0.00979784,0.25560702,-0.25560705,2.59265271,-2.59265281,0.00312775,-0.00312775,0.07933239,-0.07933240
-2.80040020,2.70572931,-2.70572945,0.48789686,-0.48789689,0.00997965,-0.00997965,0.26923694,-0.26923696,2.66640132,-2.66640145,0.00332047,-0.00332047,0.08391223,-0.08391224
-2.79439720,2.79652516,-2.79652532,0.50439794,-0.50439796,0.01022045,-0.01022045,0.28313188,-0.28313191,2.75074456,-2.75074470,0.00353910,-0.00353910,0.08870621,-0.08870622
-2.78839420,2.89637078,-2.89637095,0.52147488,-0.52147490,0.01051783,-0.01051783,0.29705373,-0.29705375,2.84473366,-2.84473381,0.00378395,-0.00378395,0.09363575,-0.09363575
-2.78239120,3.00392973,-3.00392991,0.53876156,-0.53876158,0.01086881,-0.01086881,0.31075161,-0.31075163,2.94717697,-2.94717714,0.00405485,-0.00405485,0.09861775,-0.09861776
-2.77638819,3.11766432,-3.11766451,0.55586689,-0.55586691,0.01126989,-0.01126989,0.32396926,-0.32396928,3.05667034,-3.05667052,0.00435100,-0.00435100,0.10356701,-0.10356702
-2.77038519,3.23587817,-3.23587836,0.57238763,-0.57238765,0.01171712,-0.01171712,0.33645283,-0.33645285,3.17163542,-3.17163560,0.00467099,-0.00467099,0.10839861,-0.10839862
-2.76438219,3.35676485,-3.35676504,0.58792191,-0.58792193,0.01220617,-0.01220617,0.34795901,-0.34795902,3.29036442,-3.29036461,0.00501272,-0.00501272,0.11303051,-0.11303052
-2.75837919,3.47846082,-3.47846101,0.60208293,-0.60208295,0.01273239,-0.01273239,0.35826292,-0.35826293,3.41106974,-3.41106993,0.00537344,-0.00537344,0.11738597,-0.11738598
-2.75237619,3.59910042,-3.59910060,0.61451213,-0.61451214,0.01329093,-0.01329093,0.36716568,-0.36716569,3.53193614,-3.53193632,0.00574974,-0.00574974,0.12139593,-0.12139593
-2.74637319,3.71687058,-3.71687075,0.62489143,-0.62489143,0.01387674,-0.01387674,0.37450104,-0.37450105,3.65117358,-3.65117376,0.00613762,-0.00613762,0.12500105,-0.12500105
-2.74037019,3.83006298,-3.83006314,0.63295386,-0.63295387,0.01448472,-0.01448473,0.38014102,-0.38014103,3.76706821,-3.76706838,0.00653253,-0.00653253,0.12815352,-0.12815352
-2.73436718,3.93712139,-3.93712154,0.63849224,-0.63849224,0.01510976,-0.01510976,0.38400014,-0.38400014,3.87802954,-3.87802970,0.00692949,-0.00692949,0.13081842,-0.13081843
-2.72836418,4.03668228,-4.03668241,0.64136540,-0.64136540,0.01574675,-0.01574675,0.38603810,-0.38603809,3.98263177,-3.98263191,0.00732317,-0.00732317,0.13297466,-0.13297466
