energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.33966983,3.20631814,0.86016705,0.01651392,1.89354331,2.29494819,0.01091801,0.17833379
-5.33366683,3.13396990,0.85930870,0.01580866,1.88131656,2.21948998,0.01052171,0.17736852
-5.32766383,3.06154785,0.85593339,0.01514190,1.86547937,2.14753129,0.01013234,0.17595831
-5.32166083,2.98924452,0.84983524,0.01451899,1.84617516,2.07942414,0.00975100,0.17409545
-5.31565783,2.91730514,0.84087471,0.01394453,1.82364235,2.01547871,0.00937856,0.17178901
-5.30965483,2.84604591,0.82898556,0.01342249,1.79821731,1.95597726,0.00901577,0.16906527
-5.30365183,2.77586619,0.81417881,0.01295617,1.77033210,1.90118611,0.00866325,0.16596755
-5.29764882,2.70725376,0.79654343,0.01254826,1.74050670,1.85136474,0.00832157,0.16255506
-5.29164582,2.64078252,0.77624382,0.01220087,1.70933609,1.80677119,0.00799129,0.15890103
-5.28564282,2.57710277,0.75351442,0.01191551,1.67747231,1.76766357,0.00767294,0.15509013
-5.27963982,2.51692441,0.72865151,0.01169307,1.64560250,1.73429734,0.00736710,0.15121524
-5.27363682,2.46099398,0.70200293,0.01153380,1.61442379,1.70691876,0.00707436,0.14737386
-5.26763382,2.41006681,0.67395618,0.01143724,1.58461621,1.68575469,0.00679532,0.14366416
-5.26163082,2.36487601,0.64492541,0.01140220,1.55681521,1.67099990,0.00653060,0.14018108
-5.25562781,2.32609988,0.61533814,0.01142671,1.53158497,1.66280236,0.00628078,0.13701239
-5.24962481,2.29432979,0.58562216,0.01150795,1.50939407,1.66124800,0.00604641,0.13423528
-5.24362181,2.27004045,0.55619321,0.01164225,1.49059493,1.66634582,0.00582799,0.13191322
-5.23761881,2.25356419,0.52744398,0.01182507,1.47540799,1.67801474,0.00562593,0.13009367
-5.23161581,2.24507092,0.49973475,0.01205106,1.46391177,1.69607297,0.00544055,0.12880638
-5.22561281,2.24455490,0.47338604,0.01231408,1.45603939,1.72023120,0.00527207,0.12806267
-5.21960980,2.25182916,0.44867334,0.01260731,1.45158185,1.75008996,0.00512063,0.12785549
-5.21360680,2.26652804,0.42582401,0.01292341,1.45019805,1.78514183,0.00498627,0.12816034
-5.20760380,2.28811767,0.40501636,0.01325464,1.45143127,1.82477852,0.00486896,0.12893711
-5.20160080,2.31591400,0.38638062,0.01359310,1.45473125,1.86830272,0.00476864,0.13013247
-5.19559780,2.34910741,0.37000177,0.01393092,1.45948099,1.91494424,0.00468527,0.13168305
-5.18959480,2.38679276,0.35592382,0.01426052,1.46502699,1.96387967,0.00461883,0.13351889
-5.18359180,2.42800320,0.34415523,0.01457481,1.47071145,2.01425468,0.00456941,0.13556731
-5.17758879,2.47174621,0.33467526,0.01486744,1.47590499,2.06520783,0.00453722,0.13775684
-5.17158579,2.51704005,0.32744078,0.01513300,1.48003837,2.11589457,0.00452266,0.14002106
-5.16558279,2.56294882,0.32239343,0.01536719,1.48263157,2.16551045,0.00452637,0.14230229
-5.15957979,2.60861471,0.31946658,0.01556695,1.48331921,2.21331216,0.00454925,0.14455483
-5.15357679,2.65328582,0.31859213,0.01573053,1.48187082,2.25863561,0.00459248,0.14674782
-5.14757379,2.69633863,0.31970677,0.01585754,1.47820544,2.30091007,0.00465757,0.14886737
-5.14157079,2.73729433,0.32275754,0.01594889,1.47239984,2.33966805,0.00474633,0.15091816
-5.13556778,2.77582851,0.32770671,0.01600672,1.46469006,2.37455042,0.00486091,0.15292432
-5.12956478,2.81177426,0.33453562,0.01603429,1.45546656,2.40530697,0.00500373,0.15492957
-5.12356178,2.84511892,0.34324774,0.01603574,1.44526311,2.43179265,0.00517750,0.15699676
-5.11755878,2.87599516,0.35387051,0.01601592,1.43474031,2.45395999,0.00538512,0.15920667
-5.11155578,2.90466701,0.36645628,0.01598015,1.42466430,2.47184847,0.00562968,0.16165634
-5.10555278,2.93151204,0.38108200,0.01593392,1.41588191,2.48557176,0.00591435,0.16445680
-5.09954977,2.95700060,0.39784792,0.01588272,1.40929310,2.49530363,0.00624232,0.16773033
-5.09354677,2.98167326,0.41687492,0.01583172,1.40582188,2.50126358,0.00661670,0.17160744
-5.08754377,3.00611746,0.43830085,0.01578562,1.40638681,2.50370302,0.00704044,0.17622337
-5.08154077,3.03094418,0.46227553,0.01574841,1.41187180,2.50289279,0.00751620,0.18171455
-5.07553777,3.05676557,0.48895463,0.01572329,1.42309835,2.49911247,0.00804628,0.18821462
-5.06953477,3.08417389,0.51849243,0.01571255,1.44079968,2.49264210,0.00863248,0.19585055
-5.06353177,3.11372229,0.55103359,0.01571750,1.46559734,2.48375623,0.00927601,0.20473853
-5.05752876,3.14590765,0.58670396,0.01573851,1.49798085,2.47272047,0.00997740,0.21497989
-5.05152576,3.18115545,0.62560085,0.01577503,1.53829032,2.45979018,0.01073638,0.22665713
-5.04552276,3.21980678,0.66778288,0.01582570,1.58670261,2.44521100,0.01155180,0.23982996
-5.03951976,3.26210726,0.71325973,0.01588842,1.64322076,2.42922058,0.01242157,0.25453172
-5.03351676,3.30819785,0.76198239,0.01596056,1.70766702,2.41205112,0.01334259,0.27076598
-5.02751376,3.35810738,0.81383405,0.01603904,1.77967944,2.39393186,0.01431072,0.28850369
-5.02151076,3.41174674,0.86862241,0.01612057,1.85871207,2.37509109,0.01532079,0.30768085
-5.01550775,3.46890470,0.92607362,0.01620175,1.94403877,2.35575710,0.01636654,0.32819693
-5.00950475,3.52924551,0.98582843,0.01627923,2.03476099,2.33615760,0.01744074,0.34991400
-5.00350175,3.59230832,1.04744099,0.01634985,2.12981917,2.31651745,0.01853517,0.37265699
-4.99749875,3.65750867,1.11038047,0.01641076,2.22800823,2.29705443,0.01964078,0.39621480
-4.99149575,3.72414228,1.17403585,0.01645944,2.32799688,2.27797316,0.02074773,0.42034265
-4.98549275,3.79139137,1.23772391,0.01649380,2.42835069,2.25945752,0.02184556,0.44476548
-4.97948974,3.85833372,1.30070041,0.01651217,2.52755876,2.24166165,0.02292335,0.46918254
-4.97348674,3.92395462,1.36217412,0.01651327,2.62406352,2.22470038,0.02396983,0.49327294
-4.96748374,3.98716182,1.42132355,0.01649618,2.71629315,2.20863942,0.02497362,0.51670222
-4.96148074,4.04680328,1.47731567,0.01646031,2.80269582,2.19348617,0.02592338,0.53912960
-4.95547774,4.10168777,1.52932610,0.01640527,2.88177490,2.17918176,0.02680799,0.56021585
-4.94947474,4.15060773,1.57656008,0.01633083,2.95212403,2.16559508,0.02761675,0.57963135
-4.94347174,4.19236419,1.61827327,0.01623681,3.01246098,2.15251930,0.02833955,0.59706427
-4.93746873,4.22579298,1.65379183,0.01612306,3.06165898,2.13967155,0.02896705,0.61222839
-4.93146573,4.24979163,1.68253074,0.01598933,3.09877457,2.12669594,0.02949082,0.62487041
-4.92546273,4.26334625,1.70400985,0.01583528,3.12307061,2.11317034,0.02990350,0.63477635
-4.91945973,4.26555750,1.71786688,0.01566047,3.13403381,2.09861667,0.03019892,0.64177694
-4.91345673,4.25566499,1.72386706,0.01546435,3.13138590,2.08251476,0.03037221,0.64575168
-4.90745373,4.23306919,1.72190894,0.01524629,3.11508810,2.06431915,0.03041992,0.64663155
-4.90145073,4.19735031,1.71202629,0.01500569,3.08533869,2.04347844,0.03034007,0.64440014
-4.89544772,4.14828343,1.69438617,0.01474204,3.04256400,2.01945631,0.03013219,0.63909341
-4.88944472,4.08584944,1.66928327,0.01445501,2.98740309,1.99175337,0.02979744,0.63079788
-4.88344172,4.01024138,1.63713091,0.01414459,2.92068714,1.95992899,0.02933851,0.61964756
-4.87743872,3.92186605,1.59844925,0.01381120,2.84341433,1.92362191,0.02875972,0.60581973
-4.87143572,3.82134076,1.55385115,0.01345580,2.75672147,1.88256892,0.02806692,0.58952971
-4.86543272,3.70948527,1.50402644,0.01307998,2.66185366,1.83662058,0.02726748,0.57102496
-4.85942971,3.58730928,1.44972509,0.01268607,2.56013317,1.78575312,0.02637020,0.55057867
-4.85342671,3.45599560,1.39174014,0.01227717,2.45292888,1.73007624,0.02538520,0.52848322
-4.84742371,3.31687973,1.33089072,0.01185719,2.34162731,1.66983605,0.02432381,0.50504351
-4.84142071,3.17142620,1.26800589,0.01143082,2.22760622,1.60541327,0.02319843,0.48057070
-4.83541771,3.02120240,1.20390952,0.01100347,2.11221142,1.53731657,0.02202234,0.45537625
-4.82941471,2.86785070,1.13940673,0.01058121,1.99673746,1.46617147,0.02080955,0.42976661
-4.82341171,2.71305937,1.07527195,0.01017064,1.88241224,1.39270526,0.01957459,0.40403853
-4.81740870,2.55853322,1.01223873,0.00977870,1.77038558,1.31772854,0.01833231,0.37847518
-4.81140570,2.40596473,0.95099140,0.00941253,1.66172170,1.24211440,0.01709772,0.35334297
-4.80540270,2.25700616,0.89215836,0.00907923,1.55739501,1.16677592,0.01588577,0.32888916
-4.79939970,2.11324346,0.83630711,0.00878567,1.45828881,1.09264319,0.01471117,0.30534016
-4.79339670,1.97617252,0.78394055,0.00853828,1.36519628,1.02064053,0.01358826,0.28290050
-4.78739370,1.84717813,0.73549471,0.00834280,1.27882313,0.95166496,0.01253085,0.26175226
-4.78139070,1.72751608,0.69133740,0.00820412,1.19979126,0.88656666,0.01155214,0.24205507
-4.77538769,1.61829865,0.65176789,0.00812610,1.12864286,0.82613187,0.01066458,0.22394632
-4.76938469,1.52048355,0.61701724,0.00811141,1.06584437,0.77106892,0.00987984,0.20754170
-4.76338169,1.43486634,0.58724926,0.00816145,1.01179006,0.72199741,0.00920877,0.19293580
-4.75737869,1.36207614,0.56256200,0.00827625,0.96680467,0.67944074,0.00866136,0.18020282
-4.75137569,1.30257449,0.54298968,0.00845449,0.93114509,0.64382189,0.00824673,0.16939720
-4.74537269,1.25665696,0.52850499,0.00869350,0.90500096,0.61546205,0.00797313,0.16055424
-4.73936968,1.22445712,0.51902174,0.00898933,0.88849409,0.59458191,0.00784792,0.15369050
-4.73336668,1.20595247,0.51439796,0.00933686,0.88167692,0.58130495,0.00787757,0.14880417
-4.72736368,1.20097188,0.51443922,0.00972994,0.88453001,0.57566240,0.00806763,0.14587526
-4.72136068,1.20920407,0.51890237,0.01016160,0.89695902,0.57759915,0.00842270,0.14486567
-4.71535768,1.23020676,0.52749960,0.01062420,0.91879111,0.58698031,0.00894635,0.14571925
-4.70935468,1.26341620,0.53990284,0.01110967,0.94977137,0.60359784,0.00964108,0.14836175
-4.70335168,1.30815678,0.55574847,0.01160977,0.98955934,0.62717702,0.01050820,0.15270091
-4.69734867,1.36365062,0.57464232,0.01211622,1.03772611,0.65738247,0.01154775,0.15862660
-4.69134567,1.42902713,0.59616489,0.01262099,1.09375227,0.69382369,0.01275839,0.16601124
-4.68534267,1.50333251,0.61987687,0.01311648,1.15702695,0.73606007,0.01413730,0.17471037
-4.67933967,1.58553950,0.64532479,0.01359564,1.22684842,0.78360551,0.01568008,0.18456367
-4.67333667,1.67455736,0.67204679,0.01405215,1.30242646,0.83593282,0.01738068,0.19539630
-4.66733367,1.76924261,0.69957855,0.01448054,1.38288664,0.89247827,0.01923133,0.20702068
-4.66133067,1.86841053,0.72745916,0.01487622,1.46727695,0.95264641,0.02122257,0.21923877
-4.65532766,1.97084776,0.75523705,0.01523554,1.55457661,1.01581550,0.02334320,0.23184469
-4.64932466,2.07532608,0.78247573,0.01555580,1.64370735,1.08134381,0.02558041,0.24462781
-4.64332166,2.18061742,0.80875945,0.01583524,1.73354694,1.14857688,0.02791983,0.25737620
-4.63731866,2.28551000,0.83369851,0.01607297,1.82294486,1.21685572,0.03034569,0.26988026
-4.63131566,2.38882529,0.85693423,0.01626891,1.91073983,1.28552599,0.03284099,0.28193655
-4.62531266,2.48943551,0.87814344,0.01642372,1.99577878,1.35394791,0.03538767,0.29335165
-4.61930965,2.58628098,0.89704238,0.01653869,2.07693672,1.42150651,0.03796681,0.30394591
-4.61330665,2.67838686,0.91338987,0.01661565,2.15313705,1.48762194,0.04055890,0.31355685
-4.60730365,2.76487850,0.92698969,0.01665688,2.22337151,1.55175927,0.04314395,0.32204236
-4.60130065,2.84499463,0.93769202,0.01666498,2.28671914,1.61343722,0.04570176,0.32928317
-4.59529765,2.91809784,0.94539391,0.01664282,2.34236366,1.67223555,0.04821203,0.33518488
-4.58929465,2.98368176,0.95003885,0.01659338,2.38960846,1.72780032,0.05065456,0.33967921
-4.58329165,3.04137438,0.95161514,0.01651975,2.42788887,1.77984696,0.05300930,0.34272452
-4.57728864,3.09093745,0.95015353,0.01642499,2.45678106,1.82816078,0.05525651,0.34430563
-4.57128564,3.13226184,0.94572388,0.01631207,2.47600743,1.87259487,0.05737683,0.34443288
-4.56528264,3.16535909,0.93843113,0.01618384,2.48543833,1.91306549,0.05935133,0.34314053
-4.55927964,3.19034961,0.92841081,0.01604295,2.48509002,1.94954517,0.06116164,0.34048468
-4.55327664,3.20744813,0.91582408,0.01589180,2.47511930,1.98205408,0.06279004,0.33654057
-4.54727364,3.21694727,0.90085278,0.01573254,2.45581494,2.01064988,0.06421961,0.33139971
-4.54127064,3.21920005,0.88369447,0.01556699,2.42758639,2.03541708,0.06543438,0.32516676
-4.53526763,3.21460230,0.86455781,0.01539666,2.39095046,2.05645628,0.06641961,0.31795629
-4.52926463,3.20357590,0.84365832,0.01522273,2.34651635,2.07387396,0.06716207,0.30988969
-4.52326163,3.18655366,0.82121478,0.01504605,2.29496978,2.08777365,0.06765029,0.30109222
-4.51725863,3.16396646,0.79744616,0.01486714,2.23705669,2.09824870,0.06787502,0.29169028
-4.51125563,3.13623319,0.77256932,0.01468626,2.17356698,2.10537726,0.06782953,0.28180905
-4.50525263,3.10375371,0.74679720,0.01450337,2.10531879,2.10921954,0.06751003,0.27157040
-4.49924962,3.06690487,0.72033760,0.01431824,2.03314355,2.10981753,0.06691596,0.26109120
-4.49324662,3.02603943,0.69339236,0.01413043,1.95787202,2.10719696,0.06605035,0.25048195
-4.48724362,2.98148754,0.66615679,0.01393943,1.88032152,2.10137145,0.06491998,0.23984573
-4.48124062,2.93356022,0.63881917,0.01374461,1.80128423,2.09234831,0.06353549,0.22927733
-4.47523762,2.88255439,0.61156029,0.01354536,1.72151680,2.08013557,0.06191139,0.21886271
-4.46923462,2.82875867,0.58455280,0.01334112,1.64173094,2.06474992,0.06006591,0.20867852
-4.46323162,2.77245955,0.55796030,0.01313142,1.56258528,2.04622478,0.05802068,0.19879176
-4.45722861,2.71394726,0.53193626,0.01291593,1.48467817,2.02461826,0.05580032,0.18925961
-4.45122561,2.65352091,0.50662261,0.01269452,1.40854172,2.00002034,0.05343192,0.18012925
-4.44522261,2.59149267,0.48214823,0.01246729,1.33463693,1.97255909,0.05094435,0.17143776
-4.43921961,2.52819079,0.45862732,0.01223458,1.26335016,1.94240548,0.04836754,0.16321220
-4.43321661,2.46396125,0.43615787,0.01199703,1.19499094,1.90977662,0.04573177,0.15546966
-4.42721361,2.39916826,0.41482037,0.01175556,1.12979135,1.87493731,0.04306682,0.14821758
-4.42121061,2.33419349,0.39467691,0.01151140,1.06790707,1.83819978,0.04040126,0.14145411
-4.41520760,2.26943441,0.37577077,0.01126610,1.00942018,1.79992166,0.03776177,0.13516874
-4.40920460,2.20530159,0.35812670,0.01102151,0.95434373,1.76050219,0.03517258,0.12934304
-4.40320160,2.14221539,0.34175186,0.01077979,0.90262808,1.72037679,0.03265492,0.12395173
-4.39719860,2.08060190,0.32663756,0.01054340,0.85416892,1.68001000,0.03022678,0.11896377
-4.39119560,2.02088836,0.31276161,0.01031506,0.80881655,1.63988706,0.02790264,0.11434374
-4.38519260,1.96349803,0.30009131,0.01009775,0.76638638,1.60050420,0.02569349,0.11005330
-4.37918959,1.90884448,0.28858693,0.00989466,0.72667010,1.56235785,0.02360683,0.10605272
-4.37318659,1.85732540,0.27820546,0.00970918,0.68944706,1.52593302,0.02164697,0.10230238
-4.36718359,1.80931590,0.26890449,0.00954479,0.65449551,1.49169113,0.01981527,0.09876430
-4.36118059,1.76516142,0.26064597,0.00940507,0.62160314,1.46005769,0.01811053,0.09540352
-4.35517759,1.72517032,0.25339977,0.00929359,0.59057645,1.43141003,0.01652947,0.09218926
-4.34917459,1.68960650,0.24714667,0.00921389,0.56124870,1.40606579,0.01506713,0.08909594
-4.34317159,1.65868225,0.24188090,0.00916934,0.53348606,1.38427254,0.01371737,0.08610395
-4.33716858,1.63255174,0.23761185,0.00916312,0.50719171,1.36619888,0.01247328,0.08320009
-4.33116558,1.61130565,0.23436515,0.00919810,0.48230795,1.35192792,0.01132758,0.08037782
-4.32516258,1.59496725,0.23218292,0.00927680,0.45881622,1.34145317,0.01027296,0.07763722
-4.31915958,1.58349058,0.23112328,0.00940132,0.43673527,1.33467760,0.00930236,0.07498477
-4.31315658,1.57676092,0.23125920,0.00957326,0.41611758,1.33141588,0.00840916,0.07243290
-4.30715358,1.57459784,0.23267671,0.00979370,0.39704446,1.33140019,0.00758734,0.06999940
