energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-6.00000000,4.67434259,-4.67434389,0.01537687,-0.01537690,0.35416506,-0.35416524,1.48578354,-1.48578397,0.68377649,-0.68377683,0.07103414,-0.07103418,1.77921728,-1.77921771,0.22946546,-0.22946555,0.75255672,-0.75255683
-5.99399700,4.73872986,-4.73873127,0.01757340,-0.01757344,0.36428150,-0.36428169,1.51896585,-1.51896634,0.69600067,-0.69600104,0.07307453,-0.07307457,1.80963366,-1.80963413,0.23421576,-0.23421584,0.74779970,-0.74779982
-5.98799400,4.80466868,-4.80467022,0.01999551,-0.01999555,0.37489002,-0.37489024,1.55436572,-1.55436627,0.70854291,-0.70854331,0.07499819,-0.07499822,1.84044852,-1.84044904,0.23858774,-0.23858782,0.74318653,-0.74318666
-5.98199100,4.87353043,-4.87353212,0.02264777,-0.02264782,0.38604611,-0.38604635,1.59229504,-1.59229566,0.72174637,-0.72174681,0.07681683,-0.07681687,1.87221131,-1.87221188,0.24263837,-0.24263845,0.73888052,-0.73888066
-5.97598799,4.94679048,-4.94679236,0.02553241,-0.02553246,0.39782214,-0.39782240,1.63304069,-1.63304137,0.73599491,-0.73599541,0.07854858,-0.07854862,1.90550740,-1.90550803,0.24643688,-0.24643696,0.73504447,-0.73504461
-5.96998499,5.02599119,-5.02599327,0.02864924,-0.02864929,0.41030686,-0.41030715,1.67685814,-1.67685890,0.75170529,-0.75170585,0.08021784,-0.08021788,1.94094480,-1.94094551,0.25006282,-0.25006290,0.73183315,-0.73183331
-5.96398199,5.11270366,-5.11270597,0.03199578,-0.03199584,0.42360427,-0.42360459,1.72396696,-1.72396778,0.76931760,-0.76931822,0.08185493,-0.08185497,1.97914054,-1.97914134,0.25360372,-0.25360380,0.72938681,-0.72938698
-5.95797899,5.20848986,-5.20849243,0.03556744,-0.03556751,0.43783182,-0.43783217,1.77454822,-1.77454913,0.78928419,-0.78928490,0.08349564,-0.08349568,2.02070699,-2.02070788,0.25715253,-0.25715261,0.72782578,-0.72782597
-5.95197599,5.31486639,-5.31486925,0.03935793,-0.03935799,0.45311812,-0.45311850,1.82874435,-1.82874533,0.81205733,-0.81205811,0.08518062,-0.08518067,2.06623882,-2.06623982,0.26080491,-0.26080500,0.72724674,-0.72724695
-5.94597299,5.43327110,-5.43327426,0.04335968,-0.04335975,0.46960007,-0.46960049,1.88666109,-1.88666215,0.83807573,-0.83807661,0.08695464,-0.08695470,2.11630100,-2.11630210,0.26465642,-0.26465652,0.72772075,-0.72772097
-5.93996998,5.56503355,-5.56503704,0.04756452,-0.04756459,0.48741965,-0.48742011,1.94837184,-1.94837297,0.86775062,-0.86775161,0.08886581,-0.08886587,2.17141789,-2.17141912,0.26879971,-0.26879982,0.72929307,-0.72929331
-5.93396698,5.71134986,-5.71135371,0.05196431,-0.05196438,0.50672028,-0.50672078,2.01392361,-2.01392482,0.90145143,-0.90145253,0.09096462,-0.09096469,2.23206406,-2.23206541,0.27332188,-0.27332199,0.73198492,-0.73198517
-5.92796398,5.87326218,-5.87326640,0.05655169,-0.05655178,0.52764299,-0.52764354,2.08334447,-2.08334576,0.93949179,-0.93949301,0.09330302,-0.09330309,2.29865641,-2.29865790,0.27830186,-0.27830199,0.73579684,-0.73579710
-5.92196098,6.05164254,-6.05164714,0.06132085,-0.06132094,0.55032233,-0.55032293,2.15665146,-2.15665284,0.98211620,-0.98211754,0.09593338,-0.09593346,2.37154795,-2.37154958,0.28380820,-0.28380834,0.74071349,-0.74071377
-5.91595798,6.24718071,-6.24718571,0.06626818,-0.06626827,0.57488218,-0.57488283,2.23385832,-2.23385976,1.02948779,-1.02948925,0.09890745,-0.09890754,2.45102275,-2.45102452,0.28989703,-0.28989718,0.74670953,-0.74670983
-5.90995498,6.46037516,-6.46038055,0.07139288,-0.07139298,0.60143146,-0.60143216,2.31498196,-2.31498348,1.08167774,-1.08167931,0.10227529,-0.10227539,2.53729187,-2.53729379,0.29661034,-0.29661050,0.75375605,-0.75375636
-5.90395198,6.69152609,-6.69153188,0.07669741,-0.07669751,0.63005984,-0.63006060,2.40004690,-2.40004849,1.13865669,-1.13865839,0.10608413,-0.10608424,2.63048991,-2.63049198,0.30397464,-0.30397482,0.76182706,-0.76182739
-5.89794897,6.94072954,-6.94073573,0.08218774,-0.08218785,0.66083351,-0.66083432,2.48908662,-2.48908828,1.20028860,-1.20029041,0.11037727,-0.11037738,2.73067171,-2.73067392,0.31199997,-0.31200016,0.77090562,-0.77090597
-5.89194597,7.20787140,-7.20787797,0.08787334,-0.08787346,0.69379098,-0.69379184,2.58214116,-2.58214289,1.26632726,-1.26632917,0.11519292,-0.11519305,2.83780885,-2.83781120,0.32067917,-0.32067937,0.78098893,-0.78098931
-5.88594297,7.49262046,-7.49262740,0.09376693,-0.09376705,0.72893912,-0.72894003,2.67925044,-2.67925224,1.33641577,-1.33641779,0.12056310,-0.12056324,2.95178569,-2.95178817,0.32998760,-0.32998781,0.79209207,-0.79209246
-5.87993997,7.79441979,-7.79442707,0.09988390,-0.09988402,0.76624946,-0.76625042,2.78044311,-2.78044497,1.41008918,-1.41009128,0.12651252,-0.12651267,3.07239460,-3.07239721,0.33988308,-0.33988330,0.80424991,-0.80425032
-5.87393697,8.11247624,-8.11248384,0.10624146,-0.10624159,0.80565483,-0.80565583,2.88572090,-2.88572282,1.48678015,-1.48678231,0.13305749,-0.13305766,3.19933045,-3.19933316,0.35030620,-0.35030642,0.81751700,-0.81751745
-5.86793397,8.44574812,-8.44575599,0.11285752,-0.11285766,0.84704652,-0.84704756,2.99503924,-2.99504120,1.56582774,-1.56582995,0.14020496,-0.14020513,3.33218439,-3.33218720,0.36118086,-0.36118108,0.83196531,-0.83196577
-5.86193097,8.79293163,-8.79293973,0.11974928,-0.11974942,0.89027209,-0.89027315,3.10828471,-3.10828672,1.64648907,-1.64649131,0.14795158,-0.14795177,3.47043730,-3.47044019,0.37241517,-0.37241539,0.84767965,-0.84768014
-5.85592796,9.15244718,-9.15245546,0.12693164,-0.12693178,0.93513394,-0.93513503,3.22525089,-3.22525293,1.72795352,-1.72795576,0.15628304,-0.15628324,3.61345325,-3.61345619,0.38390258,-0.38390280,0.86475128,-0.86475180
-5.84992496,9.52242687,-9.52243528,0.13441547,-0.13441562,0.98138892,-0.98139002,3.34561387,-3.34561594,1.80935911,-1.80936135,0.16517343,-0.16517364,3.76047370,-3.76047668,0.39552327,-0.39552349,0.88326962,-0.88327018
-5.84392196,9.90070492,-9.90071340,0.14220582,-0.14220598,1.02874889,-1.02875000,3.46890939,-3.46891147,1.88981057,-1.88981277,0.17458497,-0.17458519,3.91061318,-3.91061618,0.40714594,-0.40714615,0.90331280,-0.90331339
-5.83791896,10.28481286,-10.28482134,0.15030010,-0.15030026,1.07688267,-1.07688378,3.59451341,-3.59451548,1.96839841,-1.96840055,0.18446798,-0.18446821,4.06285716,-4.06286014,0.41862975,-0.41862994,0.92493731,-0.92493794
-5.83191596,10.67198140,-10.67198981,0.15868642,-0.15868658,1.12541919,-1.12542029,3.72162786,-3.72162991,2.04421857,-2.04422062,0.19476110,-0.19476133,4.21606300,-4.21606594,0.42982665,-0.42982682,0.94816757,-0.94816824
-5.82591296,11.05915069,-11.05915895,0.16734209,-0.16734225,1.17395203,-1.17395310,3.84927348,-3.84927548,2.11639173,-2.11639368,0.20539189,-0.20539213,4.36896466,-4.36896753,0.44058399,-0.44058415,0.97298591,-0.97298661
-5.81990995,11.44299032,-11.44299836,0.17623242,-0.17623258,1.22204530,-1.22204634,3.97629087,-3.97629280,2.18408184,-2.18408367,0.21627776,-0.21627800,4.52018178,-4.52018455,0.45074737,-0.45074751,0.99932358,-0.99932430
-5.81390695,11.81993024,-11.81993798,0.18530987,-0.18531003,1.26924075,-1.26924175,4.10135092,-4.10135276,2.24651316,-2.24651485,0.22732720,-0.22732744,4.66823355,-4.66823618,0.46016374,-0.46016386,1.02705346,-1.02705421
-5.80790395,12.18620275,-12.18621011,0.19451365,-0.19451381,1.31506602,-1.31506696,4.22297494,-4.22297667,2.30298515,-2.30298668,0.23844130,-0.23844153,4.81155746,-4.81155993,0.46868471,-0.46868480,1.05598489,-1.05598567
-5.80190095,12.53789553,-12.53790243,0.20376977,-0.20376992,1.35904368,-1.35904457,4.33956444,-4.33956603,2.35288496,-2.35288632,0.24951559,-0.24951582,4.94853292,-4.94853520,0.47616990,-0.47616996,1.08586108,-1.08586188
-5.79589795,12.87101470,-12.87102107,0.21299161,-0.21299176,1.40070095,-1.40070176,4.44943963,-4.44944104,2.39569692,-2.39569811,0.26044199,-0.26044221,5.07750919,-5.07751124,0.48249041,-0.48249044,1.11635930,-1.11636011
-5.78989495,13.18155646,-13.18156222,0.22208104,-0.22208118,1.43957952,-1.43958025,4.55088542,-4.55088664,2.43100902,-2.43101003,0.27111092,-0.27111113,5.19683701,-5.19683881,0.48753211,-0.48753211,1.14709406,-1.14709487
-5.78389195,13.46558498,-13.46559007,0.23093003,-0.23093016,1.47524540,-1.47524604,4.64220292,-4.64220392,2.45851614,-2.45851695,0.28141348,-0.28141367,5.30490295,-5.30490447,0.49119876,-0.49119873,1.17762315,-1.17762396
-5.77788894,13.71931409,-13.71931844,0.23942277,-0.23942288,1.50729812,-1.50729867,4.72176395,-4.72176471,2.47802015,-2.47802077,0.29124352,-0.29124370,5.40016525,-5.40016647,0.49341479,-0.49341473,1.20745651,-1.20745730
-5.77188594,13.93918963,-13.93919320,0.24743815,-0.24743825,1.53537910,-1.53537955,4.78806612,-4.78806662,2.48942714,-2.48942757,0.30049964,-0.30049981,5.48118987,-5.48119076,0.49412760,-0.49412750,1.23606741,-1.23606818
-5.76588294,14.12196943,-14.12197215,0.25485271,-0.25485279,1.55917879,-1.55917913,4.83978531,-4.83978554,2.49274203,-2.49274227,0.30908694,-0.30908709,5.54668527,-5.54668582,0.49330923,-0.49330911,1.26290574,-1.26290648
-5.75987994,14.26479766,-14.26479951,0.26154373,-0.26154379,1.57844225,-1.57844249,4.87582309,-4.87582303,2.48806102,-2.48806108,0.31691853,-0.31691865,5.59553455,-5.59553475,0.49095741,-0.49095725,1.28741266,-1.28741336
-5.75387694,14.36527076,-14.36527171,0.26739258,-0.26739262,1.59297308,-1.59297321,4.89534623,-4.89534587,2.47556239,-2.47556227,0.32391670,-0.32391680,5.62682367,-5.62682351,0.48709571,-0.48709552,1.30903616,-1.30903680
-5.74787394,14.42149218,-14.42149221,0.27228803,-0.27228805,1.60263543,-1.60263545,4.89781633,-4.89781567,2.45549620,-2.45549591,0.33001377,-0.33001385,5.63986441,-5.63986388,0.48177300,-0.48177278,1.32724683,-1.32724740
-5.74187094,14.43211412,-14.43211322,0.27612953,-0.27612952,1.60735416,-1.60735408,4.88300779,-4.88300685,2.42817344,-2.42817300,0.33515259,-0.33515264,5.63421139,-5.63421049,0.47506195,-0.47506171,1.34155323,-1.34155373
-5.73586793,14.39636460,-14.39636277,0.27883024,-0.27883020,1.60711330,-1.60711311,4.85101332,-4.85101209,2.39395519,-2.39395461,0.33928666,-0.33928669,5.60967225,-5.60967098,0.46705679,-0.46705653,1.35151627,-1.35151669
-5.72986493,14.31405933,-14.31405658,0.28031978,-0.28031972,1.60195274,-1.60195245,4.80223654,-4.80223504,2.35324223,-2.35324151,0.34238007,-0.34238007,5.56631087,-5.56630926,0.45787029,-0.45787002,1.35676198,-1.35676231
-5.72386193,14.18559827,-14.18559463,0.28054655,-0.28054646,1.59196372,-1.59196333,4.73737243,-4.73737066,2.30646547,-2.30646463,0.34440706,-0.34440704,5.50444352,-5.50444156,0.44763017,-0.44762988,1.35699229,-1.35699253
-5.71785893,14.01194762,-14.01194312,0.27947943,-0.27947931,1.57728319,-1.57728270,4.65737660,-4.65737460,2.25407770,-2.25407674,0.34535153,-0.34535148,5.42462819,-5.42462590,0.43647494,-0.43647464,1.35199345,-1.35199359
-5.71185593,13.79460846,-13.79460314,0.27710906,-0.27710891,1.55808747,-1.55808689,4.56342546,-4.56342324,2.19654654,-2.19654548,0.34520635,-0.34520627,5.32764796,-5.32764537,0.42454957,-0.42454926,1.34164177,-1.34164181
-5.70585293,13.53557398,-13.53556788,0.27344829,-0.27344812,1.53458569,-1.53458503,4.45686934,-4.45686693,2.13434896,-2.13434781,0.34397274,-0.34397263,5.21448904,-5.21448617,0.41200093,-0.41200061,1.32590660,-1.32590654
-5.69984992,13.23727750,-13.23727069,0.26853209,-0.26853190,1.50701322,-1.50701248,4.33918155,-4.33917898,2.06796716,-2.06796592,0.34165958,-0.34165946,5.08631469,-5.08631155,0.39897338,-0.39897306,1.30485057,-1.30485040
-5.69384692,12.90253374,-12.90252627,0.26241677,-0.26241655,1.47562550,-1.47562469,4.21190591,-4.21190321,1.99788579,-1.99788449,0.33828292,-0.33828277,4.94443616,-4.94443279,0.38560472,-0.38560440,1.27862708,-1.27862681
-5.68784392,12.53447585,-12.53446780,0.25517849,-0.25517825,1.44069254,-1.44069167,4.07660570,-4.07660290,1.92459032,-1.92458896,0.33386548,-0.33386531,4.79028194,-4.79027838,0.37202248,-0.37202216,1.24747536,-1.24747499
-5.68184092,12.13649081,-12.13648224,0.24691133,-0.24691108,1.40249428,-1.40249335,3.93481654,-3.93481366,1.84856617,-1.84856476,0.32843644,-0.32843625,4.62536658,-4.62536285,0.35834097,-0.35834066,1.21171330,-1.21171285
-5.67583792,11.71215540,-11.71214639,0.23772476,-0.23772450,1.36131694,-1.36131596,3.78800537,-3.78800243,1.77029852,-1.77029707,0.32203126,-0.32203105,4.45126009,-4.45125622,0.34465909,-0.34465878,1.17172847,-1.17172793
-5.66983492,11.26517484,-11.26516547,0.22774078,-0.22774051,1.31745035,-1.31744934,3.63753726,-3.63753430,1.69027240,-1.69027092,0.31469169,-0.31469147,4.26955916,-4.26955519,0.33105886,-0.33105856,1.12796759,-1.12796698
-5.66383192,10.79932564,-10.79931599,0.21709076,-0.21709047,1.27118631,-1.27118526,3.48465118,-3.48464822,1.60897275,-1.60897124,0.30646589,-0.30646565,4.08186090,-4.08185685,0.31760499,-0.31760470,1.08092509,-1.08092442
-5.65782891,10.31840389,-10.31839405,0.20591210,-0.20591182,1.22281772,-1.22281664,3.33044512,-3.33044218,1.52688432,-1.52688281,0.29740848,-0.29740823,3.88973967,-3.88973559,0.30434522,-0.30434494,1.03113100,-1.03113027
-5.65182591,9.82617972,-9.82616977,0.19434498,-0.19434469,1.17263843,-1.17263733,3.17587049,-3.17586758,1.44449120,-1.44448968,0.28758073,-0.28758047,3.69472760,-3.69472351,0.29131147,-0.29131119,0.97913863,-0.97913785
-5.64582291,9.32635820,-9.32634821,0.18252901,-0.18252872,1.12094349,-1.12094237,3.02173510,-3.02173224,1.36227569,-1.36227419,0.27705056,-0.27705029,3.49829872,-3.49829466,0.27852171,-0.27852144,0.92551249,-0.92551168
-5.63981991,8.82254664,-8.82253669,0.17060030,-0.17060002,1.06802964,-1.06802852,2.86871353,-2.86871074,1.28071676,-1.28071528,0.26589246,-0.26589218,3.30185687,-3.30185285,0.26598241,-0.26598215,0.87081677,-0.87081594
-5.63381691,8.31822785,-8.31821802,0.15868866,-0.15868838,1.01419575,-1.01419463,2.71736331,-2.71736059,1.20028775,-1.20028630,0.25418724,-0.25418695,3.10672695,-3.10672303,0.25369137,-0.25369113,0.81560460,-0.81560375
-5.62781391,7.81673866,-7.81672901,0.14691523,-0.14691497,0.95974297,-0.95974186,2.56814511,-2.56814247,1.12145358,-1.12145216,0.24202152,-0.24202124,2.91414941,-2.91414559,0.24164083,-0.24164059,0.76040843,-0.76040758
-5.62181091,7.32125288,-7.32124349,0.13539061,-0.13539036,0.90497453,-0.90497343,2.42144517,-2.42144263,1.04466746,-1.04466610,0.22948707,-0.22948679,2.72527709,-2.72527340,0.22982052,-0.22982029,0.70573171,-0.70573087
-5.61580790,6.83476787,-6.83475879,0.12421332,-0.12421308,0.85019488,-0.85019380,2.27759797,-2.27759553,0.97036731,-0.97036600,0.21667979,-0.21667951,2.54117425,-2.54117072,0.21822076,-0.21822054,0.65204182,-0.65204099
-5.60980490,6.36009360,-6.36008490,0.11346883,-0.11346861,0.79570830,-0.79570725,2.13690758,-2.13690525,0.89897182,-0.89897059,0.20369860,-0.20369832,2.36281694,-2.36281358,0.20683513,-0.20683492,0.59976455,-0.59976375
-5.60380190,5.89984364,-5.89983537,0.10322900,-0.10322879,0.74181681,-0.74181578,1.99966630,-1.99966408,0.83087659,-0.83087543,0.19064400,-0.19064373,2.19109418,-2.19109101,0.19566279,-0.19566259,0.54928000,-0.54927923
-5.59779890,5.45642716,-5.45641935,0.09355195,-0.09355175,0.68881752,-0.68881653,1.86616932,-1.86616722,0.76645014,-0.76644907,0.17761663,-0.17761637,2.02680955,-2.02680659,0.18471033,-0.18471014,0.50091979,-0.50091906
-5.59179590,5.03204140,-5.03203410,0.08448229,-0.08448211,0.63699953,-0.63699858,1.73672505,-1.73672306,0.70603025,-0.70602927,0.16471561,-0.16471536,1.87068265,-1.87067991,0.17399294,-0.17399276,0.45496571,-0.45496502
-5.58579290,4.62866445,-4.62865769,0.07605170,-0.07605154,0.58664042,-0.58663952,1.61166044,-1.61165858,0.64992040,-0.64991952,0.15203691,-0.15203666,1.72335004,-1.72334753,0.16353508,-0.16353491,0.41164945,-0.41164880
-5.57978989,4.24804791,-4.24804172,0.06827973,-0.06827959,0.53800268,-0.53800183,1.49132163,-1.49131989,0.59838659,-0.59838582,0.13967176,-0.13967153,1.58536561,-1.58536333,0.15337045,-0.15337029,0.37115349,-0.37115290
-5.57378689,3.89170964,-3.89170403,0.06117481,-0.06117469,0.49133010,-0.49132930,1.37607017,-1.37606856,0.55165454,-0.55165388,0.12770518,-0.12770496,1.45720011,-1.45719808,0.14354145,-0.14354131,0.33361285,-0.33361231
-5.56778389,3.56092659,-3.56092158,0.05473533,-0.05473523,0.44684434,-0.44684359,1.26627556,-1.26627408,0.50990721,-0.50990666,0.11621460,-0.11621440,1.33923995,-1.33923816,0.13409811,-0.13409797,0.29911754,-0.29911706
-5.56178089,3.25672818,-3.25672377,0.04895087,-0.04895077,0.40474201,-0.40474131,1.16230493,-1.16230358,0.47328269,-0.47328227,0.10526881,-0.10526862,1.23178525,-1.23178372,0.12509656,-0.12509643,0.26771568,-0.26771525
-5.55577789,2.97989039,-2.97988658,0.04380333,-0.04380325,0.36519209,-0.36519145,1.06451073,-1.06450951,0.44187257,-0.44187226,0.09492704,-0.09492686,1.13504753,-1.13504624,0.11659725,-0.11659714,0.23941695,-0.23941657
-5.54977489,2.73093116,-2.73092795,0.03926813,-0.03926807,0.32833414,-0.32833356,0.97321769,-0.97321660,0.41572053,-0.41572034,0.08523836,-0.08523821,1.04914702,-1.04914597,0.10866286,-0.10866277,0.21419631,-0.21419599
-5.54377189,2.51010735,-2.51010473,0.03531532,-0.03531527,0.29427708,-0.29427656,0.88870971,-0.88870875,0.39482141,-0.39482134,0.07624144,-0.07624129,0.97411016,-0.97410935,0.10135615,-0.10135606,0.19199793,-0.19199766
-5.53776888,2.31741379,-2.31741174,0.03191054,-0.03191050,0.26309874,-0.26309827,0.81121777,-0.81121694,0.37912061,-0.37912065,0.06796440,-0.06796427,0.90986746,-0.90986688,0.09473770,-0.09473763,0.17273894,-0.17273872
-5.53176588,2.15258460,-2.15258310,0.02901598,-0.02901595,0.23484604,-0.23484563,0.74090947,-0.74090877,0.36851388,-0.36851403,0.06042509,-0.06042498,0.85625200,-0.85625164,0.08886384,-0.08886378,0.15631322,-0.15631305
-5.52576288,2.01509732,-2.01509633,0.02659122,-0.02659120,0.20953591,-0.20953554,0.67788086,-0.67788028,0.36284754,-0.36284779,0.05363152,-0.05363142,0.81299904,-0.81299889,0.08378460,-0.08378456,0.14259493,-0.14259480
-5.51975988,1.90417968,-1.90417919,0.02459397,-0.02459396,0.18715658,-0.18715627,0.62215077,-0.62215031,0.36191923,-0.36191958,0.04758246,-0.04758237,0.77974686,-0.77974689,0.07954193,-0.07954190,0.13144177,-0.13144169
-5.51375688,1.81881954,-1.81881949,0.02298072,-0.02298072,0.16766948,-0.16766921,0.57365803,-0.57365767,0.36547915,-0.36547959,0.04226817,-0.04226810,0.75603905,-0.75603925,0.07616810,-0.07616808,0.12269797,-0.12269793
-5.50775388,1.75777770,-1.75777807,0.02170738,-0.02170738,0.15101129,-0.15101108,0.53226137,-0.53226112,0.37323193,-0.37323245,0.03767132,-0.03767126,0.74132855,-0.74132891,0.07368442,-0.07368442,0.11619690,-0.11619690
-5.50175088,1.71960380,-1.71960453,0.02072982,-0.02072983,0.13709637,-0.13709620,0.49774208,-0.49774193,0.38483924,-0.38483983,0.03376784,-0.03376779,0.73498342,-0.73498391,0.07210026,-0.07210028,0.11176343,-0.11176346
-5.49574787,1.70265510,-1.70265615,0.02000439,-0.02000440,0.12581911,-0.12581898,0.46980897,-0.46980891,0.39992311,-0.39992375,0.03052783,-0.03052779,0.73629432,-0.73629492,0.07141228,-0.07141230,0.10921592,-0.10921597
-5.48974487,1.70511813,-1.70511944,0.01948843,-0.01948844,0.11705639,-0.11705630,0.44810549,-0.44810550,0.41807010,-0.41807078,0.02791649,-0.02791646,0.74448384,-0.74448453,0.07160401,-0.07160404,0.10836795,-0.10836803
-5.48374187,1.72503294,-1.72503447,0.01914073,-0.01914073,0.11067002,-0.11066996,0.43221841,-0.43221850,0.43883633,-0.43883705,0.02589490,-0.02589488,0.75871747,-0.75871822,0.07264576,-0.07264581,0.10902988,-0.10902998
-5.47773887,1.76031992,-1.76032162,0.01892196,-0.01892197,0.10650895,-0.10650893,0.42168791,-0.42168806,0.46175344,-0.46175417,0.02442087,-0.02442085,0.77811603,-0.77811682,0.07449476,-0.07449482,0.11101011,-0.11101023
-5.47173587,1.80880886,-1.80881067,0.01879518,-0.01879519,0.10441160,-0.10441161,0.41601841,-0.41601860,0.48633534,-0.48633607,0.02344954,-0.02344953,0.80176943,-0.80177024,0.07709556,-0.07709563,0.11411640,-0.11411653
-5.46573287,1.86827010,-1.86827198,0.01872618,-0.01872618,0.10420790,-0.10420794,0.41468997,-0.41469020,0.51208582,-0.51208655,0.02293408,-0.02293408,0.82875150,-0.82875230,0.08038083,-0.08038090,0.11815696,-0.11815709
-5.45972986,1.93644752,-1.93644942,0.01868385,-0.01868385,0.10572149,-0.10572156,0.41716989,-0.41717015,0.53850700,-0.53850771,0.02282623,-0.02282624,0.85813555,-0.85813632,0.08427226,-0.08427234,0.12294168,-0.12294182
-5.45372686,2.01109296,-2.01109484,0.01864056,-0.01864057,0.10877186,-0.10877195,0.42292416,-0.42292444,0.56510827,-0.56510895,0.02307678,-0.02307680,0.88901042,-0.88901115,0.08868191,-0.08868199,0.12828336,-0.12828351
-5.44772386,2.09000186,-2.09000367,0.01857241,-0.01857241,0.11317658,-0.11317669,0.43142864,-0.43142893,0.59141580,-0.59141643,0.02363608,-0.02363610,0.92049666,-0.92049732,0.09351372,-0.09351381,0.13399907,-0.13399921
-5.44172086,2.17104951,-2.17105121,0.01845939,-0.01845938,0.11875373,-0.11875386,0.44217971,-0.44218000,0.61698233,-0.61698292,0.02445447,-0.02445449,0.95176244,-0.95176302,0.09866534,-0.09866543,0.13991156,-0.13991169
-5.43571786,2.25222745,-2.25222902,0.01828555,-0.01828554,0.12532450,-0.12532464,0.45470423,-0.45470452,0.64139705,-0.64139759,0.02548275,-0.02548277,0.98203894,-0.98203943,0.10403013,-0.10403022,0.14585093,-0.14585106
-5.42971486,2.33167945,-2.33168085,0.01803900,-0.01803899,0.13271601,-0.13271617,0.46856882,-0.46856910,0.66429523,-0.66429571,0.02667266,-0.02667269,1.01063479,-1.01063518,0.10949947,-0.10949956,0.15165632,-0.15165645
-5.42371186,2.40773601,-2.40773723,0.01771189,-0.01771187,0.14076435,-0.14076452,0.48338811,-0.48338838,0.68536746,-0.68536787,0.02797739,-0.02797741,1.03694918,-1.03694946,0.11496516,-0.11496525,0.15717778,-0.15717789
-5.41770885,2.47894687,-2.47894791,0.01730018,-0.01730016,0.14931774,-0.14931792,0.49883202,-0.49883227,0.70436807,-0.70436842,0.02935209,-0.02935211,1.06048334,-1.06048351,0.12032199,-0.12032207,0.16227809,-0.16227819
-5.41170585,2.54411028,-2.54411113,0.01680346,-0.01680344,0.15823984,-0.15824004,0.51463188,-0.51463212,0.72112255,-0.72112284,0.03075446,-0.03075448,1.08085001,-1.08085007,0.12547033,-0.12547040,0.16683473,-0.16683481
-5.40570285,2.60229802,-2.60229868,0.01622461,-0.01622458,0.16741297,-0.16741318,0.53058520,-0.53058543,0.73553348,-0.73553373,0.03214532,-0.03214534,1.09778060,-1.09778056,0.13031869,-0.13031875,0.17074163,-0.17074169
-5.39969985,2.65287513,-2.65287561,0.01556935,-0.01556932,0.17674112,-0.17674133,0.54655894,-0.54655916,0.74758486,-0.74758506,0.03348917,-0.03348919,1.11112974,-1.11112960,0.13478616,-0.13478622,0.17391080,-0.17391085
-5.39369685,2.69551324,-2.69551356,0.01484585,-0.01484582,0.18615262,-0.18615285,0.56249110,-0.56249132,0.75734433,-0.75734450,0.03475477,-0.03475480,1.12087689,-1.12087666,0.13880465,-0.13880469,0.17627379,-0.17627382
-5.38769385,2.73019643,-2.73019662,0.01406421,-0.01406418,0.19560227,-0.19560251,0.57839052,-0.57839074,0.76496327,-0.76496341,0.03591563,-0.03591565,1.12712494,-1.12712464,0.14232071,-0.14232075,0.17778268,-0.17778268
-5.38169085,2.75721879,-2.75721888,0.01323594,-0.01323590,0.20507265,-0.20507291,0.59433455,-0.59433477,0.77067431,-0.77067444,0.03695042,-0.03695044,1.13009555,-1.13009519,0.14529706,-0.14529709,0.17841074,-0.17841073
-5.37568784,2.77717305,-2.77717307,0.01237342,-0.01237338,0.21457456,-0.21457483,0.61046470,-0.61046494,0.77478636,-0.77478650,0.03784331,-0.03784332,1.13012122,-1.13012082,0.14771353,-0.14771354,0.17815261,-0.17815259
-5.36968484,2.79092984,-2.79092983,0.01148946,-0.01148943,0.22414637,-0.22414666,0.62698004,-0.62698030,0.77767685,-0.77767701,0.03858412,-0.03858413,1.12763413,-1.12763371,0.14956739,-0.14956740,0.17702391,-0.17702387
-5.36368184,2.79960770,-2.79960772,0.01059681,-0.01059677,0.23385218,-0.23385249,0.64412843,-0.64412872,0.77978148,-0.77978168,0.03916842,-0.03916843,1.12315190,-1.12315148,0.15087321,-0.15087321,0.17506032,-0.17506027
-5.35767884,2.80453414,-2.80453421,0.00970771,-0.00970768,0.24377882,-0.24377916,0.66219572,-0.66219605,0.78158142,-0.78158168,0.03959731,-0.03959732,1.11726060,-1.11726019,0.15166191,-0.15166190,0.17231612,-0.17231606
-5.35167584,2.80719856,-2.80719875,0.00883360,-0.00883356,0.25403161,-0.25403198,0.68149312,-0.68149350,0.78358832,-0.78358866,0.03987720,-0.03987720,1.11059532,-1.11059495,0.15197933,-0.15197932,0.16886216,-0.16886209
-5.34567284,2.80919858,-2.80919892,0.00798478,-0.00798474,0.26472903,-0.26472943,0.70234310,-0.70234354,0.78632757,-0.78632799,0.04001928,-0.04001929,1.10381900,-1.10381869,0.15188418,-0.15188417,0.16478343,-0.16478335
-5.33966983,2.81218114,-2.81218168,0.00717023,-0.00717020,0.27599654,-0.27599698,0.72506432,-0.72506482,0.79032021,-0.79032074,0.04003896,-0.04003897,1.09760003,-1.09759979,0.15144547,-0.15144546,0.16017616,-0.16017607
