energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.25062531,0.69387716,0.25962527,0.09255084,0.03936811,0.20166624,0.01366215,0.13028214,0.11392690,0.05619090
-3.24462231,0.72084125,0.27109761,0.09602602,0.04146994,0.21000160,0.01396269,0.13444408,0.11792192,0.05837268
-3.23861931,0.74408362,0.28126742,0.09897650,0.04338706,0.21727933,0.01417427,0.13785071,0.12137756,0.06027210
-3.23261631,0.76328804,0.28999279,0.10135562,0.04508839,0.22339637,0.01429436,0.14045902,0.12428114,0.06186977
-3.22661331,0.77824061,0.29716813,0.10312970,0.04654741,0.22827830,0.01432270,0.14224682,0.12664128,0.06315538
-3.22061031,0.78884204,0.30272963,0.10427967,0.04774332,0.23188333,0.01426144,0.14321442,0.12848945,0.06412873
-3.21460730,0.79511645,0.30665957,0.10480214,0.04866192,0.23420519,0.01411514,0.14338571,0.12988083,0.06480040
-3.20860430,0.79721619,0.30898904,0.10471009,0.04929634,0.23527487,0.01389066,0.14280841,0.13089446,0.06519214
-3.20260130,0.79542220,0.30979902,0.10403285,0.04964752,0.23516115,0.01359702,0.14155355,0.13163248,0.06533688
-3.19659830,0.79014005,0.30921969,0.10281567,0.04972436,0.23396969,0.01324523,0.13971414,0.13221864,0.06527839
-3.19059530,0.78189128,0.30742779,0.10111858,0.04954360,0.23184085,0.01284792,0.13740304,0.13279593,0.06507055
-3.18459230,0.77130066,0.30464232,0.09901482,0.04912932,0.22894613,0.01241908,0.13475018,0.13352354,0.06477629
-3.17858929,0.75907956,0.30111849,0.09658874,0.04851223,0.22548348,0.01197363,0.13189906,0.13457309,0.06446626
-3.17258629,0.74600601,0.29714023,0.09393339,0.04772862,0.22167153,0.01152704,0.12900278,0.13612432,0.06421719
-3.16658329,0.73290221,0.29301150,0.09114763,0.04681908,0.21774301,0.01109492,0.12621968,0.13836035,0.06411007
-3.16058029,0.72061033,0.28904674,0.08833324,0.04582706,0.21393761,0.01069259,0.12370864,0.14146266,0.06422826
-3.15457729,0.70996742,0.28556075,0.08559178,0.04479725,0.21049443,0.01033468,0.12162438,0.14560598,0.06465541
-3.14857429,0.70178023,0.28285853,0.08302155,0.04377400,0.20764447,0.01003474,0.12011267,0.15095319,0.06547353
-3.14257129,0.69680112,0.28122527,0.08071459,0.04279961,0.20560334,0.00980490,0.11930577,0.15765047,0.06676104
-3.13656828,0.69570557,0.28091705,0.07875404,0.04191285,0.20456440,0.00965559,0.11931816,0.16582288,0.06859103
-3.13056528,0.69907223,0.28215248,0.07721161,0.04114748,0.20469272,0.00959520,0.12024274,0.17557035,0.07102965
-3.12456228,0.70736613,0.28510564,0.07614564,0.04053106,0.20611992,0.00962997,0.12214751,0.18696449,0.07413475
-3.11855928,0.72092551,0.28990052,0.07559946,0.04008401,0.20894022,0.00976373,0.12507299,0.20004603,0.07795478
-3.11255628,0.73995265,0.29660720,0.07560032,0.03981893,0.21320759,0.00999788,0.12903028,0.21482315,0.08252793
-3.10655328,0.76450890,0.30523984,0.07615878,0.03974022,0.21893438,0.01033130,0.13400008,0.23127068,0.08788153
-3.10055028,0.79451387,0.31575648,0.07726862,0.03984409,0.22609115,0.01076036,0.13993237,0.24933015,0.09403165
-3.09454727,0.82974880,0.32806074,0.07890732,0.04011883,0.23460785,0.01127902,0.14674716,0.26891064,0.10098294
-3.08854427,0.86986363,0.34200510,0.08103693,0.04054538,0.24437627,0.01187891,0.15433601,0.28989046,0.10872851
-3.08254127,0.91438752,0.35739574,0.08360542,0.04109825,0.25525347,0.01254954,0.16256444,0.31211937,0.11725008
-3.07653827,0.96274222,0.37399866,0.08654843,0.04174661,0.26706629,0.01327852,0.17127514,0.33542141,0.12651798
-3.07053527,1.01425767,0.39154676,0.08979128,0.04245553,0.27961642,0.01405182,0.18029197,0.35959810,0.13649128
-3.06453227,1.06818927,0.40974759,0.09325127,0.04318748,0.29268616,0.01485411,0.18942450,0.38443180,0.14711787
-3.05852926,1.12373602,0.42829150,0.09684012,0.04390369,0.30604435,0.01566908,0.19847309,0.40968925,0.15833443
-3.05252626,1.18005898,0.44685978,0.10046649,0.04456573,0.31945247,0.01647988,0.20723433,0.43512499,0.17006642
-3.04652326,1.23629946,0.46513253,0.10403849,0.04513682,0.33267049,0.01726945,0.21550661,0.46048469,0.18222794
-3.04052026,1.29159628,0.48279610,0.10746612,0.04558321,0.34546252,0.01802096,0.22309573,0.48550827,0.19472170
-3.03451726,1.34510184,0.49954968,0.11066353,0.04587523,0.35760184,0.01871824,0.22982022,0.50993270,0.20743893
-3.02851426,1.39599659,0.51511103,0.11355111,0.04598823,0.36887541,0.01934613,0.23551638,0.53349466,0.22025958
-3.02251126,1.44350178,0.52922127,0.11605721,0.04590326,0.37908760,0.01989087,0.24004268,0.55593293,0.23305255
-3.01650825,1.48689034,0.54164854,0.11811969,0.04560749,0.38806324,0.02034043,0.24328346,0.57699072,0.24567646
-3.01050525,1.52549604,0.55219073,0.11968695,0.04509435,0.39564988,0.02068478,0.24515182,0.59641795,0.25798063
-3.00450225,1.55872099,0.56067720,0.12071876,0.04436345,0.40171936,0.02091610,0.24559148,0.61397361,0.26980669
-2.99849925,1.58604168,0.56696977,0.12118662,0.04342029,0.40616867,0.02102897,0.24457774,0.62942837,0.28099066
-2.99249625,1.60701388,0.57096288,0.12107386,0.04227570,0.40892032,0.02102043,0.24211735,0.64256739,0.29136558
-2.98649325,1.62127652,0.57258335,0.12037539,0.04094517,0.40992218,0.02089000,0.23824746,0.65319353,0.30076476
-2.98049025,1.62855476,0.57178969,0.11909711,0.03944807,0.40914697,0.02063963,0.23303360,0.66113082,0.30902542
-2.97448724,1.62866247,0.56857112,0.11725521,0.03780672,0.40659148,0.02027356,0.22656689,0.66622828,0.31599284
-2.96848424,1.62150415,0.56294649,0.11487516,0.03604551,0.40227552,0.01979815,0.21896051,0.66836392,0.32152465
-2.96248124,1.60707627,0.55496309,0.11199060,0.03418999,0.39624087,0.01922162,0.21034580,0.66744867,0.32549530
-2.95647824,1.58546786,0.54469544,0.10864212,0.03226601,0.38854996,0.01855381,0.20086784,0.66343031,0.32780031
-2.95047524,1.55686034,0.53224394,0.10487603,0.03029896,0.37928458,0.01780580,0.19068097,0.65629680,0.32836030
-2.94447224,1.52152626,0.51773355,0.10074303,0.02831307,0.36854446,0.01698966,0.17994433,0.64607915,0.32712440
-2.93846923,1.47982670,0.50131224,0.09629696,0.02633090,0.35644574,0.01611802,0.16881755,0.63285327,0.32407289
-2.93246623,1.43220714,0.48314920,0.09159361,0.02437288,0.34311928,0.01520380,0.15745670,0.61674077,0.31921906
-2.92646323,1.37919155,0.46343282,0.08668955,0.02245706,0.32870883,0.01425988,0.14601082,0.59790847,0.31260984
-2.92046023,1.32137471,0.44236829,0.08164106,0.02059889,0.31336898,0.01329880,0.13461881,0.57656651,0.30432544
-2.91445723,1.25941253,0.42017475,0.07650321,0.01881121,0.29726287,0.01233249,0.12340702,0.55296507,0.29447783
-2.90845423,1.19401065,0.39708210,0.07132898,0.01710426,0.28055976,0.01137207,0.11248744,0.52738968,0.28320803
-2.90245123,1.12591143,0.37332739,0.06616850,0.01548584,0.26343232,0.01042766,0.10195645,0.50015528,0.27068251
-2.89644822,1.05587972,0.34915089,0.06106846,0.01396142,0.24605384,0.00950826,0.09189423,0.47159926,0.25708866
-2.89044522,0.98468780,0.32479198,0.05607156,0.01253442,0.22859534,0.00862166,0.08236467,0.44207366,0.24262965
-2.88444222,0.91310005,0.30048490,0.05121612,0.01120645,0.21122268,0.00777439,0.07341579,0.41193700,0.22751893
-2.87843922,0.84185794,0.27645457,0.04653576,0.00997754,0.19409376,0.00697172,0.06508058,0.38154592,0.21197443
-2.87243622,0.77166589,0.25291271,0.04205928,0.00884641,0.17735600,0.00621770,0.05737814,0.35124707,0.19621303
-2.86643322,0.70317856,0.23005423,0.03781050,0.00781070,0.16114402,0.00551520,0.05031509,0.32136969,0.18044527
-2.86043022,0.63699013,0.20805424,0.03380836,0.00686721,0.14557779,0.00486606,0.04388719,0.29221897,0.16487064
-2.85442721,0.57362600,0.18706571,0.03006702,0.00601211,0.13076122,0.00427112,0.03808096,0.26407062,0.14967370
-2.84842421,0.51353713,0.16721788,0.02659612,0.00524107,0.11678135,0.00373043,0.03287547,0.23716687,0.13502104
-2.84242121,0.45709734,0.14861553,0.02340105,0.00454948,0.10370802,0.00324334,0.02824398,0.21171385,0.12105924
-2.83641821,0.40460354,0.13133905,0.02048339,0.00393252,0.09159423,0.00280868,0.02415561,0.18788061,0.10791388
-2.83041521,0.35627877,0.11544540,0.01784137,0.00338533,0.08047691,0.00242489,0.02057685,0.16579954,0.09568959
-2.82441221,0.31227799,0.10096984,0.01547039,0.00290305,0.07037843,0.00209018,0.01747298,0.14556836,0.08447109
-2.81840920,0.27269608,0.08792831,0.01336358,0.00248095,0.06130833,0.00180269,0.01480929,0.12725323,0.07432502
-2.81240620,0.23757790,0.07632042,0.01151238,0.00211448,0.05326560,0.00156061,0.01255226,0.11089301,0.06530262
-2.80640320,0.20692971,0.06613288,0.00990718,0.00179932,0.04624118,0.00136232,0.01067046,0.09650429,0.05744289
-2.80040020,0.18073148,0.05734320,0.00853787,0.00153146,0.04022059,0.00120656,0.00913536,0.08408704,0.05077625
-2.79439720,0.15894968,0.04992352,0.00739443,0.00130719,0.03518672,0.00109245,0.00792199,0.07363047,0.04532833
-2.78839420,0.14154983,0.04384440,0.00646747,0.00112322,0.03112245,0.00101970,0.00700944,0.06511896,0.04112382
-2.78239120,0.12850832,0.03907848,0.00574869,0.00097662,0.02801325,0.00098859,0.00638120,0.05853770,0.03819013
-2.77638819,0.11982307,0.03560377,0.00523129,0.00086491,0.02584942,0.00100011,0.00602541,0.05387781,0.03656077
-2.77038519,0.11552245,0.03340649,0.00491030,0.00078603,0.02462805,0.00105598,0.00593490,0.05114081,0.03627808
-2.76438219,0.11567213,0.03248338,0.00478283,0.00073834,0.02435452,0.00115864,0.00610718,0.05034205,0.03739536
-2.75837919,0.12037948,0.03284336,0.00484818,0.00072066,0.02504351,0.00131130,0.00654420,0.05151310,0.03997822
-2.75237619,0.12979518,0.03450839,0.00510790,0.00073217,0.02671948,0.00151788,0.00725207,0.05470290,0.04410491
-2.74637319,0.14411188,0.03751364,0.00556567,0.00077246,0.02941652,0.00178295,0.00824052,0.05997759,0.04986567
-2.74037019,0.16355978,0.04190679,0.00622715,0.00084139,0.03317762,0.00211163,0.00952233,0.06741885,0.05736106
-2.73436718,0.18839904,0.04774644,0.00709959,0.00093911,0.03805331,0.00250946,0.01111257,0.07712097,0.06669911
-2.72836418,0.21890913,0.05509983,0.00819152,0.00106594,0.04409967,0.00298227,0.01302769,0.08918641,0.07799143
-2.72236118,0.25537535,0.06403966,0.00951211,0.00122228,0.05137581,0.00353591,0.01528449,0.10372015,0.09134835
-2.71635818,0.29807269,0.07464025,0.01107066,0.00140853,0.05994074,0.00417611,0.01789907,0.12082284,0.10687310
-2.71035518,0.34724775,0.08697311,0.01287583,0.00162498,0.06984998,0.00490815,0.02088557,0.14058301,0.12465531
-2.70435218,0.40309901,0.10110194,0.01493498,0.00187172,0.08115168,0.00573663,0.02425491,0.16306856,0.14476394
-2.69834917,0.46575636,0.11707740,0.01725334,0.00214848,0.09388267,0.00666518,0.02801363,0.18831798,0.16724002
-2.69234617,0.53526079,0.13493174,0.01983333,0.00245458,0.10806443,0.00769613,0.03216259,0.21633138,0.19208943
-2.68634317,0.61154497,0.15467343,0.02267377,0.00278882,0.12369927,0.00883031,0.03669591,0.24706217,0.21927611
-2.68034017,0.69441593,0.17628222,0.02576927,0.00314938,0.14076683,0.01006672,0.04160000,0.28040940,0.24871600
-2.67433717,0.78354077,0.19970471,0.02910971,0.00353380,0.15922112,0.01140237,0.04685282,0.31621149,0.28027221
-2.66833417,0.87843636,0.22485076,0.03267984,0.00393890,0.17898832,0.01283208,0.05242340,0.35424176,0.31375160
-2.66233117,0.97846413,0.25159095,0.03645904,0.00436082,0.19996549,0.01434841,0.05827173,0.39420599,0.34890334
-2.65632816,1.08283043,0.27975529,0.04042134,0.00479504,0.22202045,0.01594162,0.06434888,0.43574257,0.38541939
-2.65032516,1.19059323,0.30913345,0.04453567,0.00523642,0.24499271,0.01759973,0.07059772,0.47842532,0.42293740
-2.64432216,1.30067545,0.33947650,0.04876625,0.00567934,0.26869587,0.01930870,0.07695383,0.52176915,0.46104588
-2.63831916,1.41188481,0.37050034,0.05307336,0.00611781,0.29292120,0.02105262,0.08334693,0.56523862,0.49929177
-2.63231616,1.52293999,0.40189077,0.05741420,0.00654565,0.31744262,0.02281412,0.08970268,0.60825914,0.53719016
-2.62631316,1.63250248,0.43331015,0.06174413,0.00695671,0.34202275,0.02457472,0.09594476,0.65023061,0.57423590
-2.62031016,1.73921299,0.46440547,0.06601789,0.00734503,0.36642012,0.02631536,0.10199721,0.69054301,0.60991685
-2.61430715,1.84173141,0.49481766,0.07019113,0.00770516,0.39039709,0.02801694,0.10778704,0.72859338,0.64372803
-2.60830415,1.93877858,0.52419176,0.07422193,0.00803234,0.41372831,0.02966089,0.11324677,0.76380350,0.67518638
-2.60230115,2.02917837,0.55218772,0.07807237,0.00832272,0.43620946,0.03122979,0.11831710,0.79563758,0.70384535
-2.59629815,2.11189819,0.57849125,0.08171006,0.00857365,0.45766576,0.03270793,0.12294932,0.82361918,0.72930874
-2.59029515,2.18608623,0.60282456,0.08510955,0.00878379,0.47795998,0.03408190,0.12710756,0.84734651,0.75124314
-2.58429215,2.25110365,0.62495618,0.08825359,0.00895331,0.49699961,0.03534106,0.13077067,0.86650555,0.76938855
-2.57828914,2.30655029,0.64470984,0.09113412,0.00908400,0.51474268,0.03647799,0.13393358,0.88088027,0.78356647
-2.57228614,2.35228258,0.66197167,0.09375301,0.00917932,0.53120206,0.03748879,0.13660826,0.89035952,0.79368533
-2.56628314,2.38842259,0.67669549,0.09612243,0.00924441,0.54644781,0.03837329,0.13882397,0.89494024,0.79974284
-2.56028014,2.41535781,0.68890595,0.09826485,0.00928607,0.56060753,0.03913516,0.14062700,0.89472693,0.80182532
-2.55427714,2.43373130,0.69869919,0.10021267,0.00931258,0.57386429,0.03978185,0.14207967,0.88992728,0.80010393
-2.54827414,2.44442239,0.70624085,0.10200739,0.00933362,0.58645241,0.04032440,0.14325882,0.88084427,0.79482808
-2.54227114,2.44851862,0.71176159,0.10369845,0.00935999,0.59865076,0.04077716,0.14425358,0.86786516,0.78631631
-2.53626813,2.44727970,0.71554993,0.10534170,0.00940341,0.61077392,0.04115736,0.14516278,0.85144778,0.77494502
-2.53026513,2.44209478,0.71794269,0.10699744,0.00947617,0.62316135,0.04148454,0.14609171,0.83210476,0.76113561
-2.52426213,2.43443459,0.71931339,0.10872830,0.00959081,0.63616473,0.04177996,0.14714873,0.81038651,0.74534053
-2.51825913,2.42579997,0.72005871,0.11059683,0.00975979,0.65013410,0.04206591,0.14844147,0.78686344,0.72802881
-2.51225613,2.41766878,0.72058370,0.11266300,0.00999511,0.66540294,0.04236491,0.15007299,0.76210837,0.70967161
-2.50625313,2.41144285,0.72128619,0.11498158,0.01030797,0.68227299,0.04269896,0.15213791,0.73667961,0.69072832
-2.50025013,2.40839706,0.72254078,0.11759967,0.01070835,0.70099921,0.04308874,0.15471869,0.71110530,0.67163364
-2.49424712,2.40963213,0.72468340,0.12055423,0.01120473,0.72177550,0.04355285,0.15788213,0.68586970,0.65278604
-2.48824412,2.41603290,0.72799668,0.12387000,0.01180375,0.74472182,0.04410705,0.16167628,0.66140151,0.63453792
-2.48224112,2.42823362,0.73269699,0.12755760,0.01250990,0.76987330,0.04476365,0.16612780,0.63806471,0.61718768
-2.47623812,2.44659139,0.73892363,0.13161215,0.01332528,0.79717181,0.04553088,0.17124000,0.61615201,0.60097385
-2.47023512,2.47116888,0.74673073,0.13601238,0.01424942,0.82646067,0.04641246,0.17699143,0.59588090,0.58607127
-2.46423212,2.50172708,0.75608225,0.14072019,0.01527912,0.85748257,0.04740726,0.18333538,0.57739234,0.57258950
-2.45822911,2.53772829,0.76685043,0.14568097,0.01640836,0.88988132,0.04850909,0.19020008,0.56075188,0.56057316
-2.45222611,2.57834963,0.77881786,0.15082437,0.01762828,0.92320733,0.04970666,0.19748976,0.54595305,0.55000430
-2.44622311,2.62250666,0.79168319,0.15606584,0.01892723,0.95692685,0.05098373,0.20508654,0.53292274,0.54080648
-2.44022011,2.66888644,0.80507037,0.16130864,0.02029093,0.99043493,0.05231941,0.21285318,0.52152840,0.53285048
-2.43421711,2.71598906,0.81854114,0.16644645,0.02170267,1.02307151,0.05368856,0.22063642,0.51158649,0.52596133
-2.42821411,2.76217634,0.83161033,0.17136643,0.02314357,1.05414039,0.05506251,0.22827113,0.50287219,0.51992653
-2.42221111,2.80572599,0.84376343,0.17595260,0.02459301,1.08293030,0.05640976,0.23558491,0.49512974,0.51450503
-2.41620810,2.84488951,0.85447561,0.18008955,0.02602906,1.10873730,0.05769689,0.24240309,0.48808332,0.50943689
-2.41020510,2.87795166,0.86323171,0.18366611,0.02742900,1.13088785,0.05888958,0.24855395,0.48144792,0.50445314
-2.40420210,2.90328945,0.86954605,0.18657914,0.02876993,1.14876141,0.05995370,0.25387401,0.47494007,0.49928568
-2.39819910,2.91942855,0.87298150,0.18873706,0.03002936,1.16181192,0.06085637,0.25821316,0.46828808,0.49367686
-2.39219610,2.92509500,0.87316694,0.19006304,0.03118593,1.16958718,0.06156715,0.26143949,0.46124142,0.48738844
-2.38619310,2.91926035,0.86981237,0.19049785,0.03222003,1.17174535,0.06205905,0.26344363,0.45357909,0.48020977
-2.38019010,2.90117861,0.86272116,0.19000206,0.03311449,1.16806807,0.06230958,0.26414235,0.44511681,0.47196474
-2.37418709,2.87041374,0.85179887,0.18855767,0.03385520,1.15846948,0.06230161,0.26348147,0.43571268,0.46251747
-2.36818409,2.82685672,0.83705851,0.18616900,0.03443166,1.14300094,0.06202411,0.26143782,0.42527132,0.45177655
-2.36218109,2.77073169,0.81862186,0.18286294,0.03483744,1.12185136,0.06147267,0.25802020,0.41374640,0.43969765
-2.35617809,2.70259118,0.79671715,0.17868835,0.03507054,1.09534300,0.06064990,0.25326941,0.40114146,0.42628441
-2.35017509,2.62330083,0.77167317,0.17371492,0.03513364,1.06392314,0.05956549,0.24725718,0.38750913,0.41158785
-2.34417209,2.53401421,0.74391005,0.16803129,0.03503415,1.02815190,0.05823611,0.24008432,0.37294880,0.39570407
-2.33816908,2.43613924,0.71392746,0.16174263,0.03478413,0.98868675,0.05668512,0.23187784,0.35760289,0.37877058
-2.33216608,2.33129728,0.68229044,0.15496784,0.03440005,0.94626447,0.05494191,0.22278745,0.34165189,0.36096138
-2.32616308,2.22127684,0.64961373,0.14783632,0.03390238,0.90168106,0.05304124,0.21298144,0.32530843,0.34248098
-2.32016008,2.10798356,0.61654505,0.14048459,0.03331504,0.85577053,0.05102224,0.20264211,0.30881056,0.32355771
-2.31415708,1.99338836,0.58374806,0.13305272,0.03266470,0.80938323,0.04892735,0.19196095,0.29241461,0.30443651
-2.30815408,1.87947545,0.55188541,0.12568089,0.03197996,0.76336446,0.04680117,0.18113375,0.27638777,0.28537150
-2.30215108,1.76819203,0.52160264,0.11850599,0.03129051,0.71853397,0.04468915,0.17035570,0.26100078,0.26661863
-2.29614807,1.66140099,0.49351301,0.11165842,0.03062616,0.67566702,0.04263641,0.15981683,0.24652083,0.24842870
-2.29014507,1.56083802,0.46818393,0.10525928,0.03001592,0.63547738,0.04068643,0.14969767,0.23320505,0.23104086
-2.28414207,1.46807403,0.44612498,0.09941780,0.02948704,0.59860264,0.03887990,0.14016544,0.22129454,0.21467684
-2.27813907,1.38448366,0.42777784,0.09422926,0.02906422,0.56559216,0.03725364,0.13137076,0.21100932,0.19953605
-2.27213607,1.31122030,0.41350810,0.08977326,0.02876882,0.53689767,0.03583964,0.12344488,0.20254405,0.18579168
-2.26613307,1.24919793,0.40359900,0.08611253,0.02861825,0.51286680,0.03466426,0.11649760,0.19606479,0.17358766
-2.26013007,1.19907956,0.39824708,0.08329204,0.02862551,0.49373919,0.03374758,0.11061570,0.19170663,0.16303676
-2.25412706,1.16127226,0.39755965,0.08133867,0.02879890,0.47964542,0.03310299,0.10586205,0.18957223,0.15421950
-2.24812406,1.13592827,0.40155399,0.08026121,0.02914196,0.47060836,0.03273696,0.10227524,0.18973121,0.14718404
-2.24212106,1.12295177,0.41015815,0.08005071,0.02965353,0.46654681,0.03264892,0.09986969,0.19222032,0.14194678
-2.23611806,1.12201069,0.42321331,0.08068127,0.03032806,0.46728125,0.03283147,0.09863627,0.19704418,0.13849371
-2.23011506,1.13255295,0.44047763,0.08211106,0.03115603,0.47254144,0.03327070,0.09854337,0.20417661,0.13678225
-2.22411206,1.15382644,0.46163135,0.08428364,0.03212454,0.48197551,0.03394660,0.09953824,0.21356238,0.13674353
-2.21810905,1.18490211,0.48628326,0.08712949,0.03321804,0.49516041,0.03483381,0.10154872,0.22511910,0.13828510
-2.21210605,1.22469946,0.51397832,0.09056783,0.03441904,0.51161339,0.03590228,0.10448522,0.23873943,0.14129370
-2.20610305,1.27201378,0.54420641,0.09450844,0.03570891,0.53080412,0.03711817,0.10824293,0.25429322,0.14563832
-2.20010005,1.32554451,0.57641203,0.09885378,0.03706868,0.55216744,0.03844482,0.11270423,0.27162964,0.15117321
-2.19409705,1.38392408,0.61000491,0.10350106,0.03847970,0.57511612,0.03984366,0.11774121,0.29057922,0.15774094
-2.18809405,1.44574658,0.64437122,0.10834439,0.03992428,0.59905366,0.04127527,0.12321841,0.31095569,0.16517537
-2.18209105,1.50959583,0.67888537,0.11327693,0.04138612,0.62338664,0.04270033,0.12899550,0.33255762,0.17330457
-2.17608804,1.57407211,0.71292198,0.11819301,0.04285068,0.64753646,0.04408060,0.13493013,0.35516997,0.18195357
-2.17008504,1.63781725,0.74586788,0.12299009,0.04430527,0.67095020,0.04537979,0.14088067,0.37856545,0.19094706
-2.16408204,1.69953748,0.77713378,0.12757064,0.04573904,0.69311036,0.04656436,0.14670899,0.40250577,0.20011188
-2.15807904,1.75802386,0.80616538,0.13184386,0.04714279,0.71354334,0.04760424,0.15228306,0.42674300,0.20927940
-2.15207604,1.81216977,0.83245357,0.13572711,0.04850859,0.73182643,0.04847336,0.15747943,0.45102102,0.21828783
-2.14607304,1.86098552,0.85554350,0.13914721,0.04982941,0.74759327,0.04915013,0.16218553,0.47507724,0.22698430
-2.14007004,1.90360977,0.87504227,0.14204139,0.05109851,0.76053773,0.04961772,0.16630162,0.49864468,0.23522689
-2.13406703,1.93931789,0.89062495,0.14435800,0.05230897,0.77041616,0.04986420,0.16974254,0.52145456,0.24288655
-2.12806403,1.96752735,0.90203902,0.14605699,0.05345312,0.77704816,0.04988259,0.17243907,0.54323951,0.24984889
-2.12206103,1.98780023,0.90910689,0.14711006,0.05452214,0.78031581,0.04967071,0.17433888,0.56373741,0.25601584
-2.11605803,1.99984321,0.91172665,0.14750054,0.05550570,0.78016177,0.04923098,0.17540719,0.58269594,0.26130719
-2.11005503,2.00350524,0.90987115,0.14722316,0.05639180,0.77658616,0.04857003,0.17562690,0.59987773,0.26566202
-2.10405203,1.99877332,0.90358533,0.14628343,0.05716675,0.76964262,0.04769834,0.17499848,0.61506611,0.26903991
-2.09804902,1.98576657,0.89298225,0.14469703,0.05781539,0.75943368,0.04662972,0.17353933,0.62807125,0.27142193
-2.09204602,1.96472894,0.87823775,0.14248895,0.05832145,0.74610566,0.04538079,0.17128289,0.63873638,0.27281140
-2.08604302,1.93602095,0.85958418,0.13969252,0.05866810,0.72984333,0.04397044,0.16827745,0.64694409,0.27323430
-2.08004002,1.90011032,0.83730345,0.13634847,0.05883861,0.71086451,0.04241925,0.16458460,0.65262197,0.27273926
-2.07403702,1.85756205,0.81171943,0.13250386,0.05881719,0.68941465,0.04074900,0.16027754,0.65574768,0.27139716
-2.06803402,1.80902760,0.78319030,0.12821102,0.05858980,0.66576171,0.03898213,0.15543924,0.65635283,0.26930019
-2.06203102,1.75523356,0.75210072,0.12352649,0.05814498,0.64019114,0.03714129,0.15016038,0.65452538,0.26656026
-2.05602801,1.69696955,0.71885429,0.11851003,0.05747466,0.61300130,0.03524894,0.14453733,0.65041035,0.26330694
-2.05002501,1.63507547,0.68386627,0.11322358,0.05657479,0.58449911,0.03332695,0.13867005,0.64420867,0.25968465
-2.04402201,1.57042811,0.64755681,0.10773036,0.05544591,0.55499601,0.03139635,0.13266010,0.63617383,0.25584928
-2.03801901,1.50392704,0.61034476,0.10209394,0.05409341,0.52480423,0.02947706,0.12660859,0.62660661,0.25196429
-2.03201601,1.43648012,0.57264212,0.09637741,0.05252770,0.49423335,0.02758771,0.12061441,0.61584777,0.24819622
-2.02601301,1.36898857,0.53484914,0.09064257,0.05076401,0.46358714,0.02574547,0.11477249,0.60426902,0.24470992
-2.02001001,1.30233207,0.49735026,0.08494925,0.04882211,0.43316060,0.02396604,0.10917232,0.59226268,0.24166353
-2.01400700,1.23735419,0.46051070,0.07935462,0.04672574,0.40323734,0.02226349,0.10389663,0.58023028,0.23920343
-2.00800400,1.17484851,0.42467380,0.07391261,0.04450184,0.37408722,0.02065035,0.09902042,0.56857084,0.23745942
-2.00200100,1.11554609,0.39015920,0.06867346,0.04217972,0.34596435,0.01913757,0.09461015,0.55766925,0.23654020
-1.99599800,1.06010457,0.35726158,0.06368329,0.03979012,0.31910537,0.01773462,0.09072328,0.54788538,0.23652966
-1.98999500,1.00909954,0.32625022,0.05898383,0.03736412,0.29372825,0.01644953,0.08740813,0.53954447,0.23748386
-1.98399200,0.96301857,0.29736906,0.05461222,0.03493227,0.27003142,0.01528899,0.08470398,0.53292932,0.23942921
-1.97798899,0.92225808,0.27083740,0.05060093,0.03252356,0.24819340,0.01425851,0.08264149,0.52827461,0.24236171
-1.97198599,0.88712347,0.24685095,0.04697781,0.03016468,0.22837285,0.01336250,0.08124340,0.52576372,0.24624764
-1.96598299,0.85783225,0.22558333,0.04376624,0.02787924,0.21070901,0.01260448,0.08052540,0.52552808,0.25102548
-1.95997999,0.83452020,0.20718763,0.04098531,0.02568735,0.19532249,0.01198714,0.08049723,0.52764904,0.25660925
-1.95397699,0.81725018,0.19179811,0.03865011,0.02360518,0.18231632,0.01151253,0.08116387,0.53216218,0.26289296
-1.94797399,0.80602296,0.17953177,0.03677210,0.02164486,0.17177713,0.01118220,0.08252674,0.53906348,0.26975622
-1.94197099,0.80078950,0.17048956,0.03535940,0.01981445,0.16377627,0.01099727,0.08458488,0.54831707,0.27707054
-1.93596798,0.80146395,0.16475725,0.03441712,0.01811815,0.15837091,0.01095852,0.08733600,0.55986397,0.28470622
-1.92996498,0.80793634,0.16240564,0.03394767,0.01655657,0.15560474,0.01106644,0.09077730,0.57363102,0.29253943
-1.92396198,0.82008436,0.16349014,0.03395092,0.01512719,0.15550833,0.01132122,0.09490605,0.58953949,0.30045905
-1.91795898,0.83778326,0.16804963,0.03442434,0.01382483,0.15809904,0.01172269,0.09971975,0.60751277,0.30837305
-1.91195598,0.86091331,0.17610450,0.03536297,0.01264223,0.16338025,0.01227024,0.10521600,0.62748240,0.31621398
-1.90595298,0.88936429,0.18765413,0.03675932,0.01157056,0.17134019,0.01296267,0.11139190,0.64939215,0.32394333
-1.89994997,0.92303663,0.20267364,0.03860314,0.01060006,0.18195014,0.01379796,0.11824311,0.67319989,0.33155443
-1.89394697,0.96183933,0.22111042,0.04088110,0.00972045,0.19516231,0.01477310,0.12576256,0.69887689,0.33907384
-1.88794397,1.00568456,0.24288039,0.04357641,0.00892149,0.21090743,0.01588379,0.13393886,0.72640485,0.34656100
