energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.87993997,1.74108813,-2.91228118,0.00287576,-0.02041759,0.05620174,-0.15035737,0.44819855,-0.82108320,0.13856675,-0.20289586,0.35083987,-0.59544260,0.16865334,-0.18301929,0.01115442,-0.03682690,0.94432315,-1.58812614
-5.87393697,1.70287175,-2.85723833,0.00296497,-0.01921132,0.05216213,-0.14427706,0.44013316,-0.80867858,0.13702171,-0.20007170,0.33633355,-0.58144117,0.16490001,-0.17897441,0.01055595,-0.03477922,0.92817591,-1.56310083
-5.86793397,1.66403995,-2.79349416,0.00308155,-0.01801336,0.04847888,-0.13759593,0.43154370,-0.79363573,0.13535387,-0.19672651,0.32243145,-0.56487315,0.16109018,-0.17446188,0.01006656,-0.03267904,0.91110253,-1.53349960
-5.86193097,1.62485056,-2.72208418,0.00322554,-0.01683531,0.04520890,-0.13041372,0.42242389,-0.77621949,0.13357865,-0.19293178,0.30943771,-0.54602523,0.15725636,-0.16954749,0.00969475,-0.03055002,0.89316427,-1.49981911
-5.85592796,1.58564174,-2.64414096,0.00339816,-0.01568816,0.04241480,-0.12283828,0.41278119,-0.75672546,0.13171969,-0.18875944,0.29767527,-0.52522234,0.15344254,-0.16430195,0.00945082,-0.02841626,0.87446014,-1.46260558
-5.84992496,1.54684822,-2.56083835,0.00360181,-0.01458179,0.04016558,-0.11498196,0.40264109,-0.73546504,0.12981032,-0.18427860,0.28748898,-0.50281423,0.14970562,-0.15879743,0.00934696,-0.02630131,0.85513583,-1.42242543
-5.84392196,1.50901621,-2.47334090,0.00384001,-0.01352462,0.03853720,-0.10695826,0.39205101,-0.71275153,0.12789486,-0.17955272,0.27924935,-0.47916242,0.14611654,-0.15310443,0.00939729,-0.02422744,0.83539173,-1.37983877
-5.83791896,1.47281566,-2.38276035,0.00411740,-0.01252333,0.03761321,-0.09887862,0.38108346,-0.68888797,0.12602966,-0.17463752,0.27335637,-0.45462793,0.14276128,-0.14728922,0.00961780,-0.02221495,0.81548954,-1.33537691
-5.83191596,1.43904896,-2.29012081,0.00443964,-0.01158279,0.03748531,-0.09084966,0.36983840,-0.66415712,0.12428371,-0.16957951,0.27024329,-0.42956027,0.13974141,-0.14141187,0.01002628,-0.02028173,0.79575674,-1.28952464
-5.82591296,1.40865503,-2.19633357,0.00481322,-0.01070601,0.03825378,-0.08297078,0.35844431,-0.63881400,0.12273887,-0.16441537,0.27037974,-0.40428815,0.13717428,-0.13552490,0.01064213,-0.01844292,0.77658856,-1.24270789
-5.81990995,1.38270805,-2.10218191,0.00524536,-0.00989422,0.04002768,-0.07533230,0.34705819,-0.61308100,0.12148949,-0.15917196,0.27427398,-0.37911203,0.13519263,-0.12967259,0.01148604,-0.01671083,0.75844708,-1.19528684
-5.81390695,1.36241016,-2.00831562,0.00574374,-0.00914706,0.04292484,-0.06801404,0.33586404,-0.58714564,0.12064149,-0.15386711,0.28247363,-0.35429882,0.13394368,-0.12389089,0.01257963,-0.01509493,0.74185706,-1.14755424
-5.80790395,1.34907782,-1.91525456,0.00631624,-0.00846282,0.04707143,-0.06108454,0.32507015,-0.56116085,0.12031087,-0.14851095,0.29556466,-0.33007856,0.13358757,-0.11820792,0.01394499,-0.01360197,0.72739873,-1.09973865
-5.80190095,1.34412184,-1.82339993,0.00697068,-0.00783870,0.05260112,-0.05460063,0.31490509,-0.53524731,0.12062158,-0.14310774,0.31416813,-0.30664320,0.13429513,-0.11264487,0.01560403,-0.01223626,0.71569730,-1.05201173
-5.79589795,1.34902112,-1.73305172,0.00771445,-0.00727112,0.05965374,-0.04860761,0.30561252,-0.50949759,0.12170296,-0.13765799,0.33893439,-0.28414718,0.13624507,-0.10721730,0.01757789,-0.01100000,0.70740969,-1.00449874
-5.78989495,1.36529073,-1.64443061,0.00855425,-0.00675609,0.06837327,-0.04313968,0.29744520,-0.48398153,0.12368657,-0.13216077,0.37053459,-0.26270959,0.13962047,-0.10193663,0.01988609,-0.00989369,0.70320875,-0.95729124
-5.78389195,1.39444512,-1.55770232,0.00949567,-0.00628948,0.07890537,-0.03822087,0.29065820,-0.45875236,0.12670275,-0.12661612,0.40964923,-0.24241764,0.14460478,-0.09681177,0.02254580,-0.00891655,0.70376548,-0.91046082
-5.77788894,1.43795729,-1.47300265,0.01054292,-0.00586734,0.09139410,-0.03386606,0.28550186,-0.43385309,0.13087684,-0.12102720,0.45695391,-0.22333107,0.15137724,-0.09185068,0.02557092,-0.00806697,0.70973003,-0.86407299
-5.77188594,1.49721526,-1.39046145,0.01169848,-0.00548616,0.10597813,-0.03008235,0.28221449,-0.40932255,0.13632527,-0.11540235,0.51310216,-0.20548719,0.16010802,-0.08706190,0.02897120,-0.00734299,0.72171185,-0.81820012
-5.76588294,1.57347719,-1.31022414,0.01296290,-0.00514311,0.12278639,-0.02687040,0.28101539,-0.38520094,0.14315165,-0.10975671,0.57870592,-0.18890623,0.17095308,-0.08245574,0.03275141,-0.00674268,0.74026010,-0.77293280
-5.75987994,1.66782652,-1.23246960,0.01433452,-0.00483620,0.14193313,-0.02422589,0.28209829,-0.36153426,0.15144292,-0.10411352,0.65431379,-0.17359676,0.18404889,-0.07804532,0.03691055,-0.00626458,0.76584470,-0.72838886
-5.75387694,1.78112880,-1.15742362,0.01580939,-0.00456445,0.16351279,-0.02214096,0.28562550,-0.33837762,0.16126581,-0.09850492,0.74038785,-0.15956082,0.19950728,-0.07384720,0.04144112,-0.00590800,0.79883897,-0.68471982
-5.74787394,1.91399159,-1.08536767,0.01738120,-0.00432794,0.18759457,-0.02060549,0.29172298,-0.31579722,0.17266366,-0.09297233,0.83727954,-0.14679870,0.21741054,-0.06988169,0.04632854,-0.00567337,0.83950434,-0.64211441
-5.74187094,2.06672913,-1.01664270,0.01904129,-0.00412790,0.21421709,-0.01960840,0.30047653,-0.29387106,0.18565377,-0.08756639,0.94520564,-0.13531330,0.23780698,-0.06617286,0.05155081,-0.00556240,0.88797778,-0.60079935
-5.73586793,2.23933301,-0.95164854,0.02077882,-0.00396663,0.24338321,-0.01913868,0.31192912,-0.27268831,0.20022534,-0.08234651,1.06422509,-0.12511378,0.26070706,-0.06274819,0.05707829,-0.00557833,0.94426237,-0.56103752
-5.72986493,2.43145014,-0.89083912,0.02258099,-0.00384755,0.27505547,-0.01918637,0.32607955,-0.25234775,0.21633807,-0.07738009,1.19421774,-0.11621877,0.28608039,-0.05963799,0.06287375,-0.00572597,1.00822145,-0.52312383
-5.72386193,2.64236922,-0.83471450,0.02443336,-0.00377501,0.30915214,-0.01974329,0.34288225,-0.23295520,0.23392166,-0.07274143,1.33486603,-0.10865896,0.31385368,-0.05687461,0.06889269,-0.00601177,1.07957650,-0.48737930
-5.71785893,2.87101637,-0.78381037,0.02632028,-0.00375428,0.34554430,-0.02080375,0.36224839,-0.21462050,0.25287597,-0.06851052,1.48564057,-0.10247926,0.34390976,-0.05449150,0.07508388,-0.00644379,1.15790889,-0.45414380
-5.71185593,3.11596058,-0.73868589,0.02822536,-0.00379130,0.38405408,-0.02236497,0.38404808,-0.19745398,0.27307214,-0.06477154,1.64579064,-0.09774063,0.37608781,-0.05252218,0.08139027,-0.00703161,1.24266556,-0.42376797
-5.70585293,3.37542922,-0.69991084,0.03013204,-0.00389257,0.42445426,-0.02442749,0.40811357,-0.18156300,0.29435443,-0.06161145,1.81434031,-0.09452149,0.41018480,-0.05099920,0.08775000,-0.00778615,1.33316838,-0.39660482
-5.69984992,3.64733344,-0.66805258,0.03202415,-0.00406491,0.46646942,-0.02699550,0.43424334,-0.16704854,0.31654296,-0.05911837,1.99009098,-0.09291912,0.44595822,-0.04995319,0.09409777,-0.00871942,1.42862705,-0.37300136
-5.69384692,3.92930315,-0.64366364,0.03388650,-0.00431524,0.50977856,-0.03007702,0.46220683,-0.15400209,0.33943714,-0.05738004,2.17163059,-0.09305074,0.48312994,-0.04941198,0.10036632,-0.00984426,1.52815507,-0.35329071
-5.68784392,4.21873057,-0.62727030,0.03570545,-0.00465035,0.55401935,-0.03368411,0.49174974,-0.14250317,0.36281972,-0.05648226,2.35734995,-0.09505471,0.52139124,-0.04939980,0.10648808,-0.01117395,1.63078846,-0.33778480
-5.68184092,4.51282133,-0.61936245,0.03746945,-0.00507660,0.59879387,-0.03783301,0.52259966,-0.13261724,0.38646142,-0.05650735,2.54546590,-0.09909154,0.56040868,-0.04993677,0.11239687,-0.01272174,1.73550645,-0.32676798
-5.67583792,4.80865163,-0.62038488,0.03916946,-0.00559966,0.64367566,-0.04254433,0.55447185,-0.12439439,0.41012595,-0.05753258,2.73405096,-0.10534491,0.59983077,-0.05103849,0.11802967,-0.01450040,1.84125374,-0.32049141
-5.66983492,5.10322955,-0.63073012,0.04079933,-0.00622427,0.68821801,-0.04784314,0.58707499,-0.11786855,0.43357528,-0.05962867,2.92106888,-0.11402256,0.63929512,-0.05271584,0.12332827,-0.01652163,1.94696349,-0.31916844
-5.66383192,5.39355857,-0.65073260,0.04235600,-0.00695390,0.73196299,-0.05375913,0.62011673,-0.11305735,0.45657496,-0.06285823,3.10441515,-0.12535700,0.67843582,-0.05497500,0.12824085,-0.01879550,2.05158034,-0.32297079
-5.65782891,5.67670128,-0.68066415,0.04383960,-0.00779053,0.77445111,-0.06032677,0.65330898,-0.10996247,0.47889933,-0.06727428,3.28196108,-0.13960596,0.71689070,-0.05781765,0.13272330,-0.02132976,2.15408273,-0.33202551
-5.65182591,5.94984075,-0.72073066,0.04525339,-0.00873441,0.81523119,-0.06758538,0.68637266,-0.10857050,0.50033650,-0.07291873,3.45160032,-0.15705240,0.75430836,-0.06124130,0.13674035,-0.02412925,2.25350380,-0.34641270
-5.64582291,6.21033772,-0.77106976,0.04660351,-0.00978385,0.85386998,-0.07557924,0.71904185,-0.10885414,0.52069271,-0.07982095,3.61129611,-0.17800401,0.79035443,-0.06523983,0.14026638,-0.02719525,2.34895004,-0.36616387
-5.63981991,6.45578130,-0.83174946,0.04789862,-0.01093508,0.88996135,-0.08435757,0.75106731,-0.11077366,0.53979622,-0.08799643,3.75912758,-0.20279204,0.82471714,-0.06980416,0.14328581,-0.03052492,2.43961731,-0.39126098
-5.63381691,6.68403145,-0.90276772,0.04914937,-0.01218216,0.92313447,-0.09397449,0.78221920,-0.11427865,0.55750024,-0.09744554,3.89333371,-0.23176924,0.85711173,-0.07492298,0.14579325,-0.03411071,2.52480333,-0.42163611
-5.62781391,6.89325189,-0.98405305,0.05036776,-0.01351695,0.95306100,-0.10448880,0.81228894,-0.11930988,0.57368508,-0.10815260,4.01235312,-0.26530692,0.88728372,-0.08058365,0.14779316,-0.03794003,2.60391661,-0.45717199
-5.62181091,7.08193214,-1.07546617,0.05156636,-0.01492922,0.97946066,-0.11596366,0.84109030,-0.12580124,0.58825919,-0.12008515,4.11485840,-0.30379094,0.91501095,-0.08677308,0.14929921,-0.04199488,2.67648117,-0.49770331
-5.61580790,7.24889834,-1.17680292,0.05275751,-0.01640679,1.00210543,-0.12846608,0.86845951,-0.13368186,0.60115927,-0.13319362,4.19978389,-0.34761652,0.94010438,-0.09347877,0.15033324,-0.04625180,2.74213720,-0.54301903
-5.60980490,7.39331269,-1.28779853,0.05395243,-0.01793582,1.02082195,-0.14206626,0.89425469,-0.14287818,0.61234930,-0.14741148,4.26634570,-0.39718191,0.96240769,-0.10068972,0.15092402,-0.05068189,2.80063768,-0.59286589
-5.60380190,7.51466207,-1.40813347,0.05516042,-0.01950112,1.03549234,-0.15683662,0.91835440,-0.15331611,0.62181864,-0.16265588,4.31405367,-0.45288088,0.98179589,-0.10839749,0.15110569,-0.05525114,2.85184106,-0.64695306
-5.59779890,7.61273676,-1.53744087,0.05638804,-0.02108663,1.04605336,-0.17285073,0.94065550,-0.16492325,0.62957933,-0.17882881,4.34271476,-0.51509395,0.99817311,-0.11659709,0.15091614,-0.05992092,2.89570072,-0.70495817
-5.59179590,7.68760092,-1.67531547,0.05763842,-0.02267592,1.05249421,-0.19018191,0.96107058,-0.17763103,0.63566267,-0.19581894,4.35242804,-0.58417873,1.01146980,-0.12528789,0.15039519,-0.06464878,2.93225152,-0.76653465
-5.58579290,7.73955656,-1.82132412,0.05891069,-0.02425276,1.05485303,-0.20890166,0.97952486,-0.19137690,0.64011538,-0.21350393,4.34357180,-0.66045920,1.02163958,-0.13447435,0.14958296,-0.06938937,2.96159448,-0.83132023
-5.57978989,7.76910332,-1.97501735,0.06019962,-0.02580177,1.05321245,-0.22907779,0.99595293,-0.20610645,0.64299542,-0.23175338,4.31678323,-0.74421429,1.02865616,-0.14416663,0.14851815,-0.07409567,2.98388020,-0.89894658
-5.57378689,7.77689635,-2.13594169,0.06149547,-0.02730895,1.04769449,-0.25077246,1.01029549,-0.22177535,0.64436799,-0.25043215,4.27293208,-0.83566602,1.03251036,-0.15438095,0.14723668,-0.07872034,2.99929223,-0.96904970
-5.56778389,7.76370475,-2.30365219,0.06278395,-0.02876237,1.03845496,-0.27403990,1.02249624,-0.23835115,0.64430154,-0.26940412,4.21308917,-0.93496733,1.03320772,-0.16513976,0.14577048,-0.08321721,3.00803104,-1.04128063
-5.56178089,7.73037278,-2.47772432,0.06404661,-0.03015265,1.02567791,-0.29892408,1.03249928,-0.25581473,0.64286449,-0.28853607,4.13849136,-1.04219011,1.03076672,-0.17647160,0.14414661,-0.08754279,3.01029980,-1.11531609
-5.55577789,7.67778599,-2.65776456,0.06526130,-0.03147344,1.00957007,-0.32545622,1.04024702,-0.27416138,0.64012238,-0.30770165,4.05050439,-1.15731363,1.02521774,-0.18841057,0.14238677,-0.09165788,3.00629253,-1.19086855
-5.54977489,7.60684376,-2.84341885,0.06640290,-0.03272178,0.99035578,-0.35365226,1.04567897,-0.29340135,0.63613603,-0.32678517,3.95058502,-1.28021379,1.01660299,-0.20099548,0.14050714,-0.09552901,2.99618550,-1.26769494
-5.54377189,7.51843963,-3.03437797,0.06744425,-0.03389832,0.96827243,-0.38351032,1.04873148,-0.31355980,0.63096048,-0.34568510,3.84024399,-1.41065359,1.00497712,-0.21426863,0.13851862,-0.09912978,2.98013214,-1.34560364
-5.53776888,7.41344987,-3.23037917,0.06835725,-0.03500739,0.94356657,-0.41500819,1.04933846,-0.33467606,0.62464489,-0.36431692,3.72101099,-1.54827516,0.99040869,-0.22827416,0.13642734,-0.10244196,2.95826193,-1.42445908
-5.53176588,7.29273041,-3.43120351,0.06911398,-0.03605696,0.91649067,-0.44810099,1.04743322,-0.35680205,0.61723335,-0.38261536,3.59440276,-1.69259370,0.97298213,-0.24305598,0.13423557,-0.10545631,2.93068302,-1.50418347
-5.52576288,7.15712154,-3.63666827,0.06968794,-0.03705833,0.88730073,-0.48271896,1.04295132,-0.37999990,0.60876647,-0.40053574,3.46189529,-1.84299371,0.95280012,-0.25865546,0.13194277,-0.10817306,2.89748848,-1.58475533
-5.51975988,7.00745928,-3.84661445,0.07005526,-0.03802585,0.85625436,-0.51876561,1.03583437,-0.40433877,0.59928361,-0.41805428,3.32490054,-1.99872761,0.92998601,-0.27510870,0.12954683,-0.11060198,2.85876555,-1.66620461
-5.51375688,6.84459182,-4.06088945,0.07019578,-0.03897627,0.82360951,-0.55611607,1.02603448,-0.42989078,0.58882546,-0.43516744,3.18474826,-2.15891723,0.90468615,-0.29244361,0.12704531,-0.11276209,2.81460723,-1.74860428
-5.50775388,6.66939911,-4.27932514,0.07009407,-0.03992821,0.78962358,-0.59461602,1.01351932,-0.45672631,0.57743688,-0.45189016,3.04267279,-2.32255808,0.87707165,-0.31067683,0.12443675,-0.11468085,2.76512522,-1.83205866
-5.50175088,6.48281355,-4.50171235,0.06974017,-0.04090133,0.75455278,-0.63408095,0.99827732,-0.48490857,0.56516959,-0.46825307,2.89980478,-2.48852656,0.84733956,-0.32981065,0.12172180,-0.11639312,2.71046329,-1.91668873
-5.49574787,6.28583940,-4.72777249,0.06913017,-0.04191558,0.71865157,-0.67429603,0.98032277,-0.51448784,0.55208456,-0.48429882,2.75716740,-2.65559016,0.81571299,-0.34982993,0.11890409,-0.11793957,2.65080988,-2.00261495
-5.48974487,6.07956901,-4.95712774,0.06826650,-0.04299036,0.68217207,-0.71501661,0.95970042,-0.54549537,0.53825378,-0.50007759,2.61567649,-2.82242041,0.78244024,-0.37069928,0.11599101,-0.11936494,2.58640910,-2.08993832
-5.48374187,5.86519404,-5.18927121,0.06715789,-0.04414370,0.64536331,-0.75596927,0.93648937,-0.57793730,0.52376139,-0.51564210,2.47614404,-2.98760861,0.74779274,-0.39236049,0.11299395,-0.12071602,2.51756899,-2.17872051
-5.47773887,5.64401004,-5.42353868,0.06581911,-0.04539143,0.60847019,-0.79685364,0.91080578,-0.61178880,0.50870377,-0.53104218,2.33928412,-3.14968388,0.71206169,-0.41473053,0.10992843,-0.12203946,2.44466649,-2.26896395
-5.47173587,5.41741374,-5.65908353,0.06427044,-0.04674650,0.57173217,-0.83734486,0.88280438,-0.64698868,0.49318879,-0.54631939,2.20572070,-3.30713337,0.67555374,-0.43769999,0.10681373,-0.12337961,2.36814850,-2.36059291
-5.46573287,5.18689257,-5.89485655,0.06253681,-0.04821833,0.53538165,-0.87709674,0.85267831,-0.68343477,0.47733408,-0.56150171,2.07599647,-3.45842420,0.63858558,-0.46113230,0.10367228,-0.12477634,2.28852880,-2.45343651
-5.45972986,4.95400660,-6.12959205,0.06064689,-0.04981227,0.49964201,-0.91574567,0.82065762,-0.72098025,0.46126447,-0.57659878,1.95058223,-3.60202674,0.60147778,-0.48486367,0.10052875,-0.12626315,2.20638095,-2.54721465
-5.45372686,4.72036383,-6.36180171,0.05863189,-0.05152923,0.46472558,-0.95291512,0.78700596,-0.75943120,0.44510863,-0.59159785,1.82988620,-3.73643876,0.56454822,-0.50870383,0.09740895,-0.12786539,2.12232737,-2.64152765
-5.44772386,4.48759022,-6.58977703,0.05652434,-0.05336545,0.43083139,-0.98822083,0.75201605,-0.79854551,0.42899530,-0.60646068,1.71426303,-3.86020999,0.52810522,-0.53243778,0.09433857,-0.12959894,2.03702541,-2.73585037
-5.44172086,4.25729604,-6.81160125,0.05435691,-0.05531235,0.39814306,-1.02127653,0.71600378,-0.83803332,0.41304917,-0.62112159,1.60402222,-3.97196661,0.49244091,-0.55582824,0.09134187,-0.13146920,1.95115102,-2.82953135
-5.43571786,4.03104079,-7.02517096,0.05216116,-0.05735662,0.36682680,-1.05170013,0.67930134,-0.87755905,0.39738680,-0.63548676,1.49943592,-4.07043517,0.45782506,-0.57861916,0.08844047,-0.13347064,1.86538115,-2.92179715
-5.42971486,3.81029884,-7.22822742,0.04996648,-0.05948041,0.33702977,-1.07912032,0.64224983,-0.91674508,0.38211282,-0.64943497,1.40074614,-4.15446554,0.42449959,-0.60053996,0.08565213,-0.13558670,1.78037599,-3.01176224
-5.42371186,3.59642782,-7.41839690,0.04779910,-0.06166164,0.30887888,-1.10318342,0.60519150,-0.95517705,0.36731662,-0.66281964,1.30817154,-4.22305229,0.39267424,-0.62131053,0.08298988,-0.13779029,1.69676200,-3.09844405
-5.41770885,3.39064197,-7.59323929,0.04568145,-0.06387453,0.28248011,-1.12356029,0.56846219,-0.99241065,0.35306984,-0.67547225,1.22191394,-4.27535418,0.36252334,-0.64064689,0.08046133,-0.14004464,1.61511701,-3.18078302
-5.41170585,3.19399193,-7.75030353,0.04363154,-0.06609014,0.25791849,-1.13995333,0.53238425,-1.02797986,0.33942477,-0.68720693,1.14216469,-4.31071131,0.33418401,-0.65826740,0.07806824,-0.14230467,1.53595796,-3.25766690
-5.40570285,3.00735220,-7.88718820,0.04166275,-0.06827707,0.23525866,-1.15210317,0.49726032,-1.06140633,0.32641379,-0.69782614,1.06911119,-4.32865944,0.30775578,-0.67389921,0.07580656,-0.14451860,1.45973235,-3.32795868
-5.39969985,2.83141695,-8.00160530,0.03978380,-0.07040227,0.21454615,-1.15979504,0.46336809,-1.09220980,0.31404988,-0.70712714,1.00294338,-4.32894129,0.28330147,-0.68728498,0.07366669,-0.14662996,1.38681342,-3.39052701
-5.39369685,2.66670425,-8.09144495,0.03799890,-0.07243184,0.19580912,-1.16286449,0.43095651,-1.11991910,0.30232822,-0.71490898,0.94386031,-4.31151433,0.26084951,-0.69818950,0.07163409,-0.14857965,1.31749960,-3.44427817
-5.38769385,2.51356809,-8.15483871,0.03630820,-0.07433194,0.17906069,-1.16120247,0.40024319,-1.14408362,0.29122863,-0.72097974,0.89207646,-4.27655489,0.24039724,-0.70640603,0.06969016,-0.15030823,1.25201781,-3.48818833
-5.38169085,2.37221728,-8.19021911,0.03470835,-0.07606965,0.16430149,-1.15475933,0.37141329,-1.16428473,0.28071891,-0.72516375,0.84782761,-4.22445837,0.22191513,-0.71176222,0.06781338,-0.15175809,1.19053020,-3.52133495
-5.37568784,2.24273951,-8.19637300,0.03319318,-0.07761391,0.15152246,-1.14354783,0.34461962,-1.18014688,0.27075863,-0.72730826,0.81137559,-4.15583536,0.20535170,-0.71412534,0.06598055,-0.15287559,1.13314386,-3.54292603
-5.36968484,2.12512866,-8.17248667,0.03175446,-0.07893629,0.14070764,-1.12764478,0.31998387,-1.19134802,0.26130325,-0.72728958,0.78301142,-4.07150366,0.19063858,-0.71340651,0.06416813,-0.15361295,1.07992236,-3.55232618
-5.36368184,2.01931334,-8.11818066,0.03038279,-0.08001178,0.13183669,-1.10719135,0.29759873,-1.19762900,0.25230823,-0.72501809,0.76305630,-3.97247637,0.17769584,-0.70956404,0.06235361,-0.15392989,1.03089827,-3.54907833
-5.35767884,1.92518429,-8.03353289,0.02906827,-0.08081946,0.12488710,-1.08239194,0.27753052,-1.19880153,0.24373292,-0.72044207,0.75185945,-3.85994594,0.16643687,-0.70260540,0.06051671,-0.15379495,0.98608558,-3.53292040
-5.35167584,1.84261856,-7.91908891,0.02780135,-0.08134305,0.11983579,-1.05351152,0.25982219,-1.19475454,0.23554391,-0.71355023,0.74979256,-3.73526487,0.15677289,-0.69258798,0.05864054,-0.15318640,0.94549094,-3.50379617
-5.34567284,1.77149859,-7.77585877,0.02657337,-0.08157124,0.11666007,-1.02087153,0.24449627,-1.18545865,0.22771763,-0.70437256,0.75724002,-3.59992316,0.14861668,-0.67961837,0.05671243,-0.15209273,0.90912278,-3.46185991
